,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TCN2,0.013542982657275465,0.026803629047424442,-0.03503352017725008,0.05764608605505341,0.00760913742617121,0.0217417356304453,0.007969177252495093,-0.03783354186522883,-0.015705329505550213,-0.04408127981585604,0.09422588618735145,-0.008324447803721206,-0.023221482877200463,0.08726557785336679,-0.036760041345320744,0.03310236270365801,-0.008881552034998429,0.04510907653502468,0.11314132531631561,0.013269024217448336,-0.00605127940290623,0.0641313799340709
THPO,,-0.03022917780767878,,,-0.012094170484709274,,0.023024322994318766,0.020574879673322125,-0.0087960695211709,-0.014325943957482514,-0.10694865107522077,0.021733060090365266,,-0.05349228024558092,-0.06341092240483553,,,-0.018740344789251254,,-0.02251958123538556,-0.0294678419503696,
CUBN,-0.05313465588970301,0.008824377938077199,0.010845689960200343,0.047576607919652,0.039517278094036205,-0.020533911623601176,0.0011001944958210716,-0.029024328721968536,0.01847180413625817,-0.02534253480973037,0.12251628396482586,-0.0003903594844418336,0.022388765267758452,-0.03930415871660429,-0.026573675207975298,0.03285833692598404,0.05623676356556511,-0.00970591342945014,-0.06260023611611114,-0.018997210774967587,0.00921931603183246,
TIMP3,-0.09274777744343296,-0.01725273018584887,-0.0057314892277740585,0.06909520769263491,0.026599345083602448,0.0853601276566968,0.010217712227314973,-0.001838935551492503,-0.018800046515696212,-0.013355354864876302,-0.06860993697575081,0.02765674274868908,0.014176252117394383,-0.032092960812981484,0.028229237398362444,0.0551122252772148,-0.05640167375553991,-0.09266734692133559,0.002830347424840666,0.003638636446345068,-0.024889727691853592,0.011468020274918424
PIGF,-0.06331297649785976,0.010542204649154997,0.06678618382604168,-0.001186942893757273,-0.002159454648707437,-0.0011340412829818137,0.06716571098612684,0.03393226933208899,-0.022562433850428516,-0.02674163773578382,0.07852373940712896,0.05245786224329912,0.03179622712455112,-0.08207073525055218,0.05430704001624606,-0.03179310336490629,-0.09525944922269453,0.07229807505556436,-0.0005755478153666899,0.004923805976355809,-0.038396913944972064,-0.03386541961173265
CRH,,-0.020701388230215036,0.06720268484112285,,-0.005455810182452033,-0.018917762652971282,-0.022380909895540462,0.013314247546965606,-0.0217812554848789,0.0073736327708691365,-0.052624675232424006,0.005742081515593873,,,,0.028731475090290875,-0.022199147143388446,-0.018499709096014262,-0.05847140433760587,-0.025649141949670665,-0.04306660619139992,-0.05788615212168964
BDNF,,0.02150858951935258,0.007246825386751598,-0.002568586766307626,-0.03804582462850877,-0.02173579578882993,0.03435808975453584,-0.07772249538660335,-0.022733804101526093,-0.010905660420529702,-0.10153122196475083,0.05853343413878212,-0.041289171043422564,0.022916313720227566,,0.08485083254339974,-0.01872376199011342,0.017181451356030997,-0.05408092515886581,0.018098405765399176,-0.046886624399028416,-0.005210078444872449
CCL5,0.12322115463887141,0.0748585845834685,0.029421275893229907,,0.07256314184813867,-0.04752876119069173,0.02360697855423777,-0.029473492170641585,-0.03559889399305761,-0.02783403356707575,-0.026562482570691125,-0.01554812022363587,0.10968027449562076,0.008152171446626966,-0.07899428578009823,-0.012243711487319984,0.1040047768855942,0.028793622145016108,0.04805294970581628,-0.0005591564913736342,0.01974882694157603,
GAD1,-0.06279121207380307,0.0019272311750802903,0.009508353113743262,0.0013430345907666523,-0.014699756712664708,0.01151553140572196,-0.0421817210138636,-0.023343916607641423,-0.016978238514915305,-0.032925574817256324,-0.16894562966930907,-0.040162709667043904,0.030119738786206465,-0.0007591775823348182,0.004090366614368591,-0.017698148937960807,-0.03438143451260268,-0.04515253564924472,0.022823857059539168,0.04206444640216925,0.016244390957106346,-0.10145730529184381
COL14A1,-0.020132833010306897,0.10886021316656344,-0.020753322600530633,-0.02747170329036951,-0.04992145228594863,0.02914548757792189,-0.03464732332246443,-0.056045847675648845,0.029042561741576767,0.01149581213968181,0.13368345733030743,0.06775896773524186,0.06187137335585995,-0.06505139046060929,0.032138087127407386,0.033557372180483006,-9.292115794444848e-05,-0.09383944776780903,,0.02334575900808857,0.024947570955408307,
HLA-A,-0.229329362346032,0.10461844169034677,0.02432015014719572,0.013766740654104291,0.049379480626683556,0.05571668622805366,0.04889905202673038,0.017917799803221935,0.043949996426566884,0.012783658213610044,0.22645530771563394,-0.0022422232975892395,-0.09934049881872357,-0.022929461993273968,0.015237028896996631,0.03325616051210782,-0.062216354832025395,-0.10279015637566119,0.06760903449998737,-0.024268766262770688,0.032997510743522855,0.11728092301692239
CD5L,-0.007674281459212223,-0.0207013858352221,0.05864277925683374,,,,,,,,0.07522958220054653,,,,-0.002389350176227685,,,,,,,
FGF18,,-0.018731012529106462,,0.011880222225751469,-0.016041741146308474,-0.025811587573677727,0.06873457410743268,,0.02244435367681533,,,,,,,0.0421217678718829,,0.033716827552607576,,0.007534867933077221,-0.026994710103250993,
ADM,-0.037729852488428604,-0.0012791684895412686,0.053637088065631236,-0.043381534774271154,0.02643389509134568,-0.023155301554776745,0.08305514726343056,-0.005898139999912921,0.06368652845217533,-0.03366781403283055,0.10574597369960534,0.046664846838263094,0.05900255075046929,-0.048012207477676296,-0.02607817340382484,0.05088279394527485,-0.015998321193272432,-0.06705365771888162,0.0037362104768407347,-0.026880695030095093,-0.09233465299370883,0.030610245665018358
CCL15,,-0.03453842856074229,,,,,,,,0.0021005791065883414,,,0.02164423788679088,,,,,,,-0.014834676438225655,,
GNAI2,-0.03747212348066699,-0.016426307919808352,-0.008804121299506478,0.010664381994840447,-0.014957629469920432,0.00973927641280055,0.01768800356047201,0.05696531594410599,0.030961936859522445,-0.01882539508599425,0.17588444727505534,0.034960105333271624,0.03687446281558914,-0.05606412716259931,0.007925109617557715,-0.014238129737974734,0.061688302252823034,-0.1330404681630137,0.09835672990248238,-0.04550640461856821,0.027803288921623894,0.04190939606787426
HDC,,,,,,,,-0.022220932471111874,,0.015751967513249872,,,,,,,,,,-0.021338435973741434,-0.019663690873546892,
COL11A1,0.02926396593049267,0.10142880128782676,-0.028678665898750382,-0.07757356915369709,-0.02533868727171041,0.04443720250074025,0.1295791283541859,0.02153491255130367,0.031015081384599928,0.03117132545503519,-0.09608192679383894,0.08074230320930456,0.010902257606126994,0.08400913007516099,-0.054515430129374154,0.060548388277366146,0.0677893566175489,-0.059308952536921256,,-0.038635555423013945,-0.02030135240577058,-0.06950526075617446
NUCB2,0.020383574988281042,0.03539073251146019,-0.013892728664303036,0.05946988334401771,-0.004581882136950738,0.03882148579818735,-0.03813929041945566,0.06182905031523001,-0.02916378115010417,0.017487071430369115,-0.0012764296528502185,0.007413031937225013,0.028429853351852018,0.00835766118834365,-0.09328007072974948,0.03420125334214063,-0.05273532450974219,-0.04590561582291494,0.08566309883897989,-0.011228106582000274,-0.046143796678578305,-0.00653744671916922
FGF16,,,,,,,,,,,,,,,,,,,,,-0.019376011092044107,
CXCL1,,0.029352883618991153,-0.0015946843666409113,-0.01732760585695391,0.05383691189025652,-0.03990289137079036,,0.046273296259231586,0.05340983702973704,-0.01303669452811513,-0.004071037572648773,0.04836353319893826,0.03310662960341724,-0.011989079031103677,,0.010334202886345132,-0.01471541303264199,-0.03495517509352735,0.04167307853080052,0.040857792653687226,0.03495447197872066,-0.04663885470942545
VCAN,-0.14279660949370093,0.022379818906414533,0.028390887000101762,0.06167057799582659,-0.02912607635685706,-0.03604208774290664,0.08750481197695581,0.032400516087927496,0.00827770149758481,0.009207610465698127,0.009876953746141965,0.10709586328263253,-0.022196663280395518,0.11663100368534668,0.03503641528897391,-0.021990990080849763,0.0031336039219080217,-0.09039219987516077,0.10221745692301692,-0.05499511081949902,-0.027435905027392044,0.057462979279155606
MMP7,,-0.014975249183059092,,,0.03325935629628307,,-0.027510419049794173,-0.023060980826756703,0.0270903886189837,0.03287314859392055,0.10409707011175395,6.332123774613108e-05,0.0517861689497608,0.0433182490692405,,0.013580200055914246,,-0.08086619080031597,,-0.03275792523650329,0.025543022094334945,
PTPN6,0.053662637269382044,0.07352131220724156,-0.005776159818788825,0.024919412178305154,-0.004634302353275045,0.008615484828673763,0.020780381727001442,0.0829620657471681,0.034020773172662756,-0.010381117384018736,0.0564954505799032,0.030921151299701716,-0.01460910551145104,0.010480327040994154,0.04509071667574244,-0.004209247106734214,0.013289572521397144,-0.00660508802744272,-0.01628836455308685,0.025816544783135737,-0.0314242543192311,0.004816799126446154
PTGS2,-0.023928222416727617,0.0055016884079976056,0.10035629188491853,-0.02274009047161681,0.012951594987887775,-0.015042742309807837,0.029856973634655292,-0.0399506304129455,-0.0069126567526267115,-0.02780329435906254,0.006540546540099901,0.013493046312668858,0.010280961294261476,-0.06362337143386766,-0.014982820807843552,0.0387731215187464,-0.053709352277854394,-0.045230919252363756,-0.006793591345151357,-0.016979501014877416,0.016332789874152282,-0.04140590781870064
XCL1,-0.03292480209402519,0.053432441806764146,,,0.049300567361626066,-0.019795260984679514,,,0.0022883759622105144,,0.06845710036839812,,,,,,,,,,-0.03499510092632069,
CD58,-0.028083760036094915,0.017472543089527337,0.027760077406966385,-0.017251840336739287,0.04208729361966851,0.04175118250639238,0.07898082049058533,0.04925270325925483,-0.01741500231134211,-0.030177071360525148,0.06457050826611074,0.00832431760653205,-0.04591725574680933,-0.06504756851935584,0.05860687287206746,-0.0018192316903570622,0.006337033150444462,0.006047193589404303,0.10036391994658951,0.010161268664520214,-0.03129943719985019,-0.010241071617248979
TNFSF14,0.04385755815189722,-0.022857492455064528,-0.028041646008767875,0.012789156997214826,0.049344709669277134,0.005838976592422597,,0.010560101016247497,-0.03619101256773724,-0.0127334201109215,0.0671744210293551,,0.0806477833118602,-0.05184302420927392,0.055734434677809044,-0.0008415668680335913,-0.020367265576975564,-0.021918287188238718,-0.044119984126968895,0.0358430826355959,0.07267093590538873,-0.05064482400130373
CNTN4,,-0.013173143920267529,-0.006488654850899682,-0.02021585842722313,0.043428826487765596,-0.04662066858179138,0.0549286290722361,0.006589837605686845,0.05322153755810602,0.01832647342569121,-0.2229715002621535,-0.018763163226266668,-0.03928384254578596,,0.036495184446794754,0.10416135208664674,0.023209524235301374,-0.05159715125038046,-0.013302189871719161,0.07295662915571688,0.017543667796023905,0.07713436563598004
NTF4,,,,,-0.008857651768197111,,,,,,,,,,,,,,,,,
INSL3,,-0.020321587810999818,,,-0.01604173799981458,,,,0.019492726707255718,,,,,,,-0.023846037077513815,,0.09659512950431652,,0.00020644286990755345,,
BTLA,,,,,-0.0017383005216498998,-0.02063721855879283,,,,-0.016261012996962487,,,,,0.08102627878781636,,,,,-0.019640724095985863,,
MFNG,0.08398309127308176,0.04089205077474883,-0.009296665516719732,0.0761668867317528,-0.02723937236509929,0.08762748252791758,0.09315008127806876,0.014717952690522704,-0.051173099287221815,0.009088203063724029,0.10141465977282976,0.026405464602235033,-0.006838707608530813,0.039806832462982576,0.010489592833462617,-0.021336476844011933,0.02502495544240438,0.025233423803450353,0.0670879390145607,0.08826634540242662,0.10084405113609936,0.14098657758762692
ICAM1,-0.0005922481422045405,-0.009233725732202026,-0.02660700832582481,-0.022777167983923062,0.05245654583995695,0.0305996819747845,0.05081508886212704,0.026371266499444292,0.011071205897518548,0.03636025748986044,0.09703425259794925,-0.005939171910359733,-0.03388092797213867,-0.05802812070229606,-0.010186189767607502,0.014030075662303545,-0.04741799577148151,-0.026748779582072193,-0.04653756079960042,-0.0456391738837454,-0.026346396328276556,-0.025085608346690484
PROS1,-0.028124732688167776,0.006720245895390656,0.03009260533451481,-0.009658371522364498,-0.015969018672155603,0.03144924423598668,0.07096801584059051,0.015389935671645323,0.053588209573180105,0.03319141059722824,0.10756881553308054,0.017820881659095605,-0.03404005018210841,-0.07490030264148771,0.017685663667741647,-0.011118348425566056,-0.08037008595430081,-0.07046383754125551,0.0934019627543981,-0.03185968583058947,0.024943303885006544,0.012758383492266791
CLCF1,0.003318558686668187,0.05077583492293421,0.06171821083358927,-0.019349748677714336,0.06273075886250366,0.0015525039741422265,0.059985620670742604,-0.034868878941388536,-0.031259824857945165,0.0334854068782631,0.05619483486154776,-0.012525510692306088,0.057876850898939076,-0.041980194768209,-0.01814641696578109,0.006338591762328189,-0.04226164736463421,-0.04178145764740663,0.059908144864193213,0.01812324709412559,-0.06618025797825906,
PSAP,0.164521604912229,0.035720949891307044,0.02917480118542318,0.036633283545373374,0.040749430341599516,0.044527183317057746,-0.09007478199493277,0.0036857428317273212,-0.017192885037784357,0.021957451148873108,0.09046641950119076,-0.07977407008602573,-0.027033947739369443,0.004460459699706581,-0.023142428039667675,0.0088129336872184,-0.03399305945966745,-0.05227260258624014,-0.021417371117677123,-0.025513944677440087,0.03399281590646314,0.0038990661411776677
EFEMP1,0.13656776468640444,0.011045127169616187,-0.015051277431771582,-0.00271853297595606,0.0450709855017246,0.06058304011258096,0.003138927043395939,0.030222953037636807,-0.008912387729488071,0.041177582903382505,0.18684822545947113,0.03775131192240504,0.06441770473546671,0.059808460995482544,-0.07504922105691704,0.04763918792272954,0.0009205954367330654,-0.07231949505887385,0.06937419268783492,0.006138996859761413,-0.07406970225078613,0.0853348467617785
C1QTNF1,-0.1082175504840847,0.01108684645291471,-0.008332843052338263,-0.05020152813627954,-0.007122018793599105,-0.02756840857638468,-0.022075332743487417,-0.005115970057225607,0.02084376749069633,0.12982202149365912,-0.007023657585111187,0.037688579095593575,0.037787871538395267,-0.07494523087794568,-0.07495992674788876,-0.06753226690681309,-0.062393163387977436,-0.07818887513228806,0.06448896376569063,0.022828823043640516,0.008380538486278462,-0.054744723609771395
ALB,0.04552930059149128,0.026774662832877008,-0.02780784183451775,,-0.007595692563228451,0.037129242509191446,-0.02631534854154706,0.011208237293467382,-0.01720206489074712,-0.014462475854478437,0.12197655762887046,0.015163767774868596,-0.06109141914203519,0.024022646526175296,0.06953364906280686,0.04019381248083639,0.005394042151063198,0.004888055854204298,0.07129622911704657,0.10266829269126757,-0.02784025614904374,-0.03496596780015157
CCL13,,,,,,,,,,,,,,,,-0.01591696695311396,,-0.024585911240728297,,,,
EFNA3,-0.08118940068050944,-0.033745582397909514,-0.0372408709291065,-0.009065322570086616,0.013627991758538327,0.06895576907611123,0.0075525175445617385,-0.05187417312052997,0.08052914467222598,-0.034438665562137254,-0.08443524783263202,0.008773577966647298,0.04888860286242202,-0.005243562336623612,-0.0011223678528931417,-0.011876733759133765,-0.0003283109647562021,0.05148971408527138,0.019482024664680495,-0.002101328018862461,0.012259753301809392,-0.05742581359760715
DRAXIN,0.007016411020780833,-0.022908528600331813,0.018838817911018404,0.07857580886339517,0.07302548378535904,0.008546003565912704,0.054657609090417204,0.011392611196663212,-0.01947067862702552,-0.01161265841088883,0.043026617776523654,0.02733148980056626,0.008064992492097437,-0.01309103593864878,0.04260120561948722,-0.06674491344668106,0.020288799815425293,-0.03182480176065732,-0.044789650608482466,0.03767402605328226,0.010845382447525375,0.11799372262279545
RAET1L,,0.005449768467768866,,,,,,,,-0.01390877189119674,,,,,,,,-0.02662867269826116,,,,
NPTX2,0.012551330447390143,-0.00292123909661467,-0.0039095352763393095,0.07726631043440646,-0.0498746765029015,0.04162524474749332,-0.0387375818777734,-0.04710980290505035,-0.016936692600096108,0.0051436894777227935,0.1594362566181796,0.012900561006276932,-0.026993671422456778,-0.08299264963089394,0.044383568755408484,-0.05453105294238584,0.009863983141569785,-0.09441369185013132,-0.06995536394998153,-0.006436184418958476,-0.02722608708402871,-0.023012953808403062
FGF11,-0.09658863474419735,0.03982379988900757,-0.035089435862155724,0.013646676968647126,-0.001791816398367502,-0.033347108173998226,0.011459766807267294,0.007188554705441524,-0.03262332939104774,0.08204432369338162,0.004958440648981703,0.08605183557100196,0.012636907328951827,-0.013951957723160402,-0.05266063986999795,-0.05204038326998033,-0.04165809166511255,-0.051903695884906766,-0.004025736660755347,0.015991881822629,0.06958718522786786,-0.037264379354111664
CD59,0.10780300364497596,0.01618603957372089,0.005364636850459045,0.00266229046993476,0.024744468686280437,-0.022484664985716923,-0.03212014835569321,0.023530385574198367,-0.01796484822933956,-0.04794973619319179,0.1006360342790918,-0.011436275597355883,0.02127911016562747,-0.028657619546426916,-0.01712199719388351,0.021965517839859082,-0.04705861871953004,-0.1078871202945309,0.07696413162470647,-0.021597656849919444,0.025120888629620378,-0.03615590982546742
COL9A2,0.005437420050276068,0.07733944858323495,0.03186389590742646,0.04725307126994441,0.0010127782474845185,-0.030100614438890064,0.047313369573094455,0.036307888088313645,0.010073844998298546,0.015741875022442446,0.07733580908254091,0.1167522867007745,0.039027697576425935,-0.025650856736111137,0.025766250553202797,0.019328953244274034,0.064325421427203,0.051887085409059806,0.1482296657040064,0.04911050846067334,-0.014032479602900997,0.1236274786193857
DLL3,0.07047282593087689,-0.0063842825786234745,0.004439608920656173,0.012706814210702352,-0.014945322989625568,0.0035626489718864726,0.12090161908858074,0.03979013067669353,-0.019780765279760092,-0.04381947718443167,-0.08601858657522764,0.08874500136783377,-0.041446706878449646,0.08801530275169607,-0.001497535660801417,0.004404793372722323,-0.02580615383711329,0.05812192694354311,0.03247294121462253,-0.005131746273408305,0.0561422519559036,-0.02980259207664262
FGF5,,,,,,,,0.038246573454871036,,,-0.022515050161633823,,,,,,,,,-0.008519719212363754,-0.033237525777635134,
LIN7C,-0.03424850225620412,-0.011241785009897283,0.0331608632909917,0.014072218719136696,0.0336539065537604,-0.038926729651005985,0.046539970950057484,0.023809454047255915,-0.015872317659693026,0.0029979946584849084,-0.08978817003032284,0.05759644849587282,0.07359907823485436,0.028099588455408213,0.014895373741799544,-0.005997657495475165,0.05126370567384105,-0.010436505914625057,0.03783063348232631,-0.01641943069005176,0.015398616369694683,-0.024089368023581338
GDF7,0.029338788452116283,-0.028067456378872077,-0.009310443266983714,,0.08607663435872598,,0.0045700614394955765,0.0691359026542888,0.03787571261859394,-0.012733419616100774,-0.10375475518998639,,,,-0.00697966542460968,,0.09145152538880964,0.06465693240039029,,-0.02897414910368539,0.0035265349901227325,
PSPN,-0.012801438893890727,-0.028535215953380624,0.037887807969041704,-0.050444496778500936,-0.013350813527320213,-0.015286560311021798,0.083519311003612,-0.02549652060667337,-0.028990394556770896,-0.05682836373740126,0.0042335883149601915,-0.020911376403391975,0.022585478321520792,-0.061714817187660934,0.046873842953179194,-0.0039348580460611396,-0.006332006689494378,0.05420533155498949,0.04203464900399783,0.021550731619001687,0.04315976202644726,-0.02410640322737064
ANGPT1,-0.0763141613979528,-0.011751448807747656,0.0018944002047153025,-0.020661090201276287,0.0003901049319204617,-0.02266946406431566,0.02545631683812109,-0.020071733871960058,0.004957951523017201,0.012380371998662968,0.17275238753838582,0.0946504428043369,-0.011343376199889151,-0.00503249649239941,0.05242586016920262,0.04488010821076869,0.04719048098892259,0.011337790340667885,-0.022763439980731364,0.01601867917193411,0.05483716377309149,-0.07539727708908
PNOC,0.03541214279616855,-0.032513603013700924,0.06380200898319596,0.00780994250123096,-0.01588158041120203,-0.013058271445023632,-0.009649187568866922,-0.015613446726562091,0.01001545148851247,-0.01681728224130806,-0.06938986505876325,-0.03256257358053276,,,,,,-0.0211243062872979,0.004838536881439933,-0.020963907757385516,0.07772169695803066,-0.04549825145019571
L1CAM,-0.0004789780945975851,-0.018078280383835795,0.00835948805076786,0.004904468779371162,-0.03193242013732229,-0.017965774173384512,-0.04596931489494777,-0.037834348022668635,-0.011207658676243208,-0.026834146727230796,-0.11325991121584199,-0.09533516208725452,0.06417856181724485,-0.04600540187872236,0.03411470808171421,-0.06867759493956989,-0.07592077535027793,-0.02545552450270137,-0.015557231052741278,-0.00951389775041329,0.1179066604133873,-0.01356834580158489
APOA1,-0.07535940837290565,0.00828230428160136,-0.0326203598439075,-0.04150661518080183,0.00966753787177899,0.02640237663717673,-0.02165694505254592,0.0038270421164571717,0.005743180842488109,-0.020607817109832175,-0.02196662679232522,0.01401986637263146,-0.03427967025057396,0.09587835491178252,-0.0802370799854983,0.0023223698486853394,-0.003642115728283096,0.03124920778162976,,0.04466941597095009,-0.006090468293641669,0.07080232921948956
PSEN1,0.07228236181445258,0.0317399538439868,0.08786031725242711,-0.017222115274401713,0.01987300725617969,-0.0013789062597695933,0.028687802812655403,0.04877141129080384,-0.06684357514755353,0.06110967624152483,0.18482200238591592,0.06907131458876277,0.0772442834998198,0.045608803468629396,0.02812201831260952,0.026924328982053616,0.026109043694661146,-0.00644650333232596,0.02010477380339078,-0.044593915675047655,0.03802157306264213,0.08036291573302927
CALM2,0.11854763927330057,0.00044755387737870225,0.027932378549534866,0.03776966297625635,0.002050539373766059,0.006877613105977276,-0.05381134813012836,0.014338914163835868,-0.021890489198319114,-0.020541490713813615,-0.16741546023545822,-0.014951464892121855,0.07437541310527275,0.07835738567106869,0.000514759932207031,-0.0002517752709556995,0.07000672768894783,0.013424550332293405,0.017465421081469864,0.05776474131010789,0.06857856777534593,-0.024940217757159506
CLEC2B,0.07652865025685587,-0.007446778469458704,0.02878063484645264,-0.06866729145538567,0.02138726479578225,-0.009529890829389973,0.001535820862522936,0.0026524916585585717,-0.036185469934268126,-0.04207797335216898,0.005431481595424097,-0.00927385925063558,0.09356162188924083,-0.00756736318982467,-0.03968993482263035,0.04957349961368806,-0.04745003412840569,0.011728593332605656,-0.08076366857039201,-0.0031890637022233643,-0.028781918523127413,0.10996427192624442
NTNG1,-0.10727998199307384,0.009607722702539845,0.06808884277986585,,0.03327560345555678,-0.019666039150881907,0.042618059182558315,-0.04198088582439514,-0.00477481042709003,-0.0033297718156219003,0.0016009360645717085,-0.010651840580168805,0.037720390562047096,-0.06781101082397437,-0.025805100878760107,-0.010053177116921724,-0.005926555391339618,0.05135865795940851,0.08520410777095483,0.03414320849448904,-0.03730907413264401,-0.05947176136985508
LRIG1,-0.05046545432603861,0.004957731154980444,-0.0226860742938091,-0.0006472999820854102,0.021587945938072717,0.025181744188356326,-0.05055308422682257,0.023621824406030296,-0.0068910697740716675,0.057300004092075,0.1115813825127434,0.1112899115242159,-0.016842598974779324,0.07611754372659958,0.002518560065876033,0.04095116408634002,-0.07699220414780733,0.09086830686767577,0.006808325029889688,0.04706642354702726,-0.046920694153785476,0.018503501052863938
CPAMD8,-0.02833119950328013,0.0009418887293795984,,,0.07107098384154345,-0.025133311224856552,-0.00521413321962169,0.0011397898500825744,-0.017477697621350544,0.012061794851783464,0.044365366165542985,-0.03674909616205094,-0.015134544782428169,,0.027801721496240953,,-0.01397715128567988,,0.024575213530159686,0.018174733466523697,0.0017494992448183148,0.035382591524617535
GHRL,0.04093581740576369,0.03728564846930642,-0.02987683354120788,,-0.016042944024472747,0.003872382060126944,0.06278239057847215,-0.024248609418680726,0.04500426656654054,-0.01161265841088883,0.018153701758589925,-0.014012258462335872,-0.0399002436376678,0.09577902286180268,0.04685308043128027,,0.07569551705624221,0.01954084929908087,,0.09985785954391288,-0.018788319731656712,
NPY,-0.023683835855082543,-0.02762750437366555,0.038411359372923976,-0.01626005736007475,-0.033618142567489795,0.044964292905953704,-0.04265878286741499,0.0017896873964636166,-0.04243185577651473,0.03277780264980475,0.03600193982295763,0.048739422591082264,-0.056375547265153,0.00037709155038346794,0.021336255774576825,-0.06103324672496267,0.05255650763277429,0.03773683466690919,-0.045457336412400885,0.05724343049372395,0.08457785993857037,0.14519840168386977
MMP2,-0.035614779094535136,0.017906928084083295,0.0505370038719244,0.06120404521629045,-0.020153604168645724,-0.043151687968465566,0.07881967958651313,0.013801158848328816,0.010263367418309688,0.017684285120495725,0.1057364429426719,0.0648047750731481,-0.01232120165006102,0.0008986093321981784,0.018267501798125026,-0.02668067339825883,-0.10007545894988107,-0.02822714025792996,0.04919301937679181,0.010942251731828907,0.020172165261988506,-0.032875040512423064
LHB,,,,,-0.016525368412457928,,,,,,,,,,,,,,,,,
PPY,,-0.013878227448932768,,,0.0639051032120065,,,,-0.012773353537270207,,,,,,,0.09531269404811268,,-0.010024423213862836,,0.039566314724699646,-0.03815428039265876,
ALKAL2,0.05230169560152647,0.07574416615444886,-0.018906658102414337,,0.0016276059358781205,,0.04757259512032781,0.005370670985468586,-0.021348196717606904,0.05216155535183052,0.0975763203070132,0.050551257452328,-0.07717111415102329,-0.01451067898718839,0.006584440260929776,0.053790854441177004,0.04312593747895648,0.00936254190369019,,0.01501504047323005,-0.050126937500317166,0.09108220054303993
CSF1,-0.07349580470719869,0.04810780659807122,-0.005124148158728409,-0.022385776642653375,-0.025602737590413854,0.015276478897778795,0.038544565860049854,0.050752093434174195,0.02852430612796481,-0.002750962065649803,0.14976563680212693,0.0520593069547977,0.06360659112726803,0.023127608397043184,0.04420569408944274,-0.04804559781991621,0.06100793864572507,-0.033902400854678647,0.013456691851415062,0.02354633705734693,-0.08104023920914662,0.10547830165961018
SEMA4C,-0.08518495527393662,0.006590165860493638,0.030700679470378033,0.0158801050058849,0.06255949245536743,0.011711220195733648,0.0038772748217353425,-0.03543893993442651,-0.025417835566594063,0.04192799743250805,0.13312790094998328,0.029748771524450095,0.11276231813182234,-0.0014585773353049572,0.03165597134086696,0.0639443506563027,-0.008367076371220052,0.014381074173445163,0.055383118547290944,0.0651778102701255,0.032546242346786255,0.07698664265271705
BMP8A,,,,,,,,,,,,,,,,,,,,-0.018231146525412814,,
ICAM2,-0.051151456724830624,-0.03209625589432525,-0.0261452240014799,0.09394547864183163,0.04293530219023142,0.01761627830053749,0.054941955334494696,-0.01691919062143147,-0.022886321431816844,0.047031952231278935,0.05117649347384606,0.03829852287276824,0.06075788692890612,-0.06441332799574248,-0.027453690530603928,0.09044493901792645,0.012017932722467763,0.030554693697254783,-0.012315947850254411,-0.014855357754883594,0.01320897040892585,0.04228082619168843
SYTL3,0.024081539435104674,0.00848749342074949,-0.0061252045658375855,0.011327063650673439,0.06446351418876836,0.011032093622303535,-0.03614422698411237,0.05215446710624197,0.01815082749595276,-0.026161258188513677,0.01313394801450693,0.021839407994884947,0.004210927259925519,-0.01274265036516884,0.0998486204391153,0.030940295247910702,-0.06480811350167523,0.060005772089262256,0.0038085559504594663,-0.0204214996452184,-0.0593349849222499,
IL1A,-0.046633941132898114,0.0485076847455567,-0.029244937552381233,-0.02359525856021821,0.035341954662228794,-0.008633364567015283,0.023198140967586316,0.013500348694903684,0.0316474439524991,-0.02416997380480113,0.08234263946949412,0.047214796910324514,0.03170390307512539,-0.029064360507339924,0.09204443874511484,0.031314585303071275,-0.03503188699343804,-0.01475351317295517,-0.059179149964649555,-0.06800534733086737,-0.0028229090398989892,0.0656275180716046
HLA-G,,-0.024359689165787683,,,-0.017453986897599107,,0.01772076881259809,,,,,,,-0.04781851199762575,,0.027226418373326365,,0.0030647998267680364,,,,
PGF,-0.19408374622782232,0.014150371642188091,-0.02332730752135313,-0.03157660974879457,-0.01842577567689503,-0.0033052278021484865,0.05581363251125807,-0.011021199371957687,-0.009007511912502092,-0.02099772605541284,0.017595492999605025,0.031721871045969165,0.04969098852430387,0.03232980247369698,-0.054659399546642874,0.0675494123829648,-0.02452471541826682,-0.01496720106509588,0.17361270555099126,0.03699167229031213,0.018489404644644648,-0.0011951579732383869
LGALS8,-0.08603343427329119,0.06185378624814682,0.022385766391883333,0.0022319819178734683,-0.04357105582687058,-0.03307293210592358,0.06570422546835059,-0.06382027912070874,-0.0025513762762956584,-0.021279825461199737,-0.011593261673362007,-0.005451158786357161,0.03457500610778646,0.04613016837705434,0.04568082834141588,-0.023745047044210533,-0.05470455684580746,-0.010993959399541856,-0.09732759687697706,-0.007026766333830201,-0.01867447022012263,0.11317699302699992
