,UKF269,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1
RIMS2,0.0013914560773471997,-0.0016787221336940948,0.02317088502732035,0.06583689407294116,-0.06915208670458813
WNT7A,-0.009793155058683015,-0.03724512806945157,0.013686621422380316,0.07883408968350544,-0.035259159030463824
GAST,,,,-0.02599006652503148,
GPI,0.040623493206024874,-0.06350877839144554,-0.047092803871061,-0.0031684540388368762,-0.032461980372810346
IL1B,-0.03974362652176518,0.002724858515543702,-0.05226007413678045,-0.034627334509572456,-0.0659903527313226
SFTPA2,,-0.011961398320127903,-0.014563737097000743,,-0.018463841492158888
HAS2,-0.03517661212654633,-0.028304826822051595,0.008799050943539536,-0.04584368920836998,-0.015365934022288915
IL11,-0.014743946147825435,-0.013433980890545798,0.008098824660379275,0.06742645875007715,-0.035401036716829905
SEMA4B,-0.03001741354275348,0.04431923890583079,0.0536737111559624,-0.03323684264854789,0.011325329126910005
FGF12,0.055197290056291676,0.02046776338085897,0.08916723852454775,0.05095574178922037,-0.021516436322378964
CP,-0.007244128101495602,0.09485689437564192,0.03282913661800583,-0.015986148360497873,0.010326558748368889
NLGN3,0.041491135416725486,0.047805714211256164,0.01259264143208124,0.02763653982720621,0.025238114782915308
GZMB,,,-0.020903979181202917,,-0.00014163116945322332
PROC,-0.017743517913746506,-0.014267334268583603,0.0005354788110047609,-0.04425264953329211,-0.02278214712544217
TNFSF11,,,-0.013785044479386907,,
AGT,-0.04993863226336495,-0.0019155118434341233,-0.016451823013380856,0.012287774199823345,0.02628276063455016
PTHLH,-0.04078145195794437,-0.0008272848354368734,0.028056984742275574,0.025143594391040115,0.01710873919428104
COL1A1,0.011165409674494914,-0.030695239162196464,-0.09832527452304816,-0.05825619159882799,-0.007852096089660296
LAMB2,0.003744219590571034,-0.012482155668471903,-0.03686607346669684,-0.026040103157406944,0.04192619627667224
DSC2,0.016755878099207387,-0.0009480724964244419,0.055779349062613705,-0.07062118421856596,-0.012945266348502278
WNT5B,-0.030549554093689296,0.026240519270050455,0.0020375002469277953,-0.011168653486835604,0.02262470055740875
LEFTY1,-0.03067447719720338,0.06455367363310813,0.05548389937306177,0.02233303068257168,0.011873582421776002
FGL1,-0.023309876765132256,-0.013778667892574908,0.12595446048282355,-0.03516654514573515,-0.025962074254616132
CXCL5,-0.018231166941848002,,0.01592786383220879,0.009038437171306136,-0.023790513117486062
S100A1,0.010982136301442907,0.021097879725411488,0.040951129019531844,0.07348470053880188,0.03178374734408643
NPTX1,0.032635123472257145,-0.0008112708989187883,0.07470298935563163,-0.021569904186653773,-0.014101903672326704
TGS1,-0.02688141679583968,-0.004971720061087248,0.03582553659330966,0.08584614904728691,-0.06004774770328576
SST,0.0070261288558097395,-0.03802118622601833,0.14868062257955142,-0.021840246136045353,0.013910811635738714
IL34,-0.026650816996584507,-0.048078827549383994,0.06568368161081398,0.007485394435112231,0.0594798497751684
DHH,,,0.09034958046489355,-0.009440496612864228,0.04008158100484632
RSPO1,,-0.012718060625562178,,,
TF,0.008664375810951452,0.02645136487990939,-0.007133471385127944,0.07692311173070135,0.023118586082447174
IL33,0.04048379975465501,0.009276945112679225,0.07995241352922175,-0.0178608221738563,-0.029599322185362847
RBP4,0.03652466849861003,-0.04320192562971026,0.02566698630033571,-0.02858934231994839,-0.0012480602859448065
CCL20,-0.016796750820225494,-0.012532993012449057,-0.0502917128889709,0.018155211735580535,-0.03301055038544393
NAMPT,-0.0009210901121246321,-0.026119321089720354,-0.05033904350688778,-0.01391102321385039,-0.03562248586323491
