,UKF243,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FGF8,,,,-0.0036659121272926928,,,,,,,-0.01694423699045311,-0.024653220207218284,,0.057254791587425566,,,,
RIMS1,-0.040173601240562365,0.04694612805949749,-0.00019816287366239334,0.022211676438688394,0.06317905621292588,0.09571748938064448,-0.0017371246075906731,0.01801023507695217,,,0.05403966794160927,-0.0030748865714190048,0.05954328278286711,0.05446138107343406,0.075161543116166,0.004078534006100577,0.04304842413851992,-0.11564907866527808
FGF14,0.015267306288854095,0.04409271848959502,0.029425016534428423,-0.031214065169097607,-0.01722913846502028,0.01527053692263174,-0.03475024363655472,0.07128878814044748,,-0.08482749359547546,-0.0026171281608103622,0.020625254463387012,0.02973173585225395,0.04118807521473833,0.009333595222305228,-0.019245305226272075,0.003846693317447929,-0.057860750896043464
IGF1,-0.01448205533450383,0.019351014066812475,0.04433536071026225,-0.003982605623166923,0.09830190599883962,0.02548858571830429,-0.03299013727821852,-0.004985032837544885,0.10549279841405769,-0.06712620860780608,0.022710757289544345,0.08088091308369252,-0.02973269334435365,0.025805328048406365,0.05203865352859264,-0.054637978329612584,0.0183275423263829,-0.0680438385784541
TNFSF10,-0.00942808597882001,-0.0014160681019408702,-0.0025602779607177715,-0.004795309094855388,-0.07605351022064617,-0.03847435352804194,-0.021833871272029817,0.02448349919381519,0.044101966677241845,-0.10678590799065295,0.03251393943662406,0.038121477602026235,-0.04882909712843898,-0.039455392253457594,-0.035050473912038214,0.05928081408761618,0.015772945540048433,0.11574852022765064
GDF5,-0.048219009471381705,0.018287828267561174,,-0.01766095829454881,-0.02725129001864058,,0.0011030369869687228,-0.02663169620831335,0.07474307445158046,,0.02130648037816993,0.029096618601247806,0.033009054622082326,0.014566015980805203,,0.08223317440148999,-0.01979660759364465,
CHAD,,,,-0.030218895106164604,,,-0.013623968051335119,,,,0.07439310305356335,-0.0432085051211016,-0.03808878381768358,-0.03145470873807296,-0.03947944335654682,,,0.048515718381961954
RGMA,-0.042588940699326956,-0.01339697979669796,-0.03758320585718061,-0.000631298874933054,-0.04603059664341593,-0.005771476264214222,0.007433409493679245,-0.06520535858861343,0.09477356052365087,-0.15517337899432554,0.05741359217006894,0.020995750122127392,0.0637476634797159,-0.05237964978199476,-0.08912948596436836,0.059590092734425955,-0.025915421537958245,0.011908417208506335
CLEC3A,,,,,,,-0.013913613678270159,,,,,,,,,,,
WNT16,-0.036795334810045495,0.05687476900456509,-0.013917714132522085,-0.020572280491022464,-0.04424913719892896,-0.015838262906117114,0.0385185225820037,-0.027576904861103133,0.02634630426064867,,,,0.16448733262847645,0.018081040009107933,,-0.018481437771898243,0.02016369525370747,
CX3CL1,-0.07877942618233137,0.03120111273979396,-0.015446956094318086,0.015202215311567386,-0.0062309114419550485,-0.02664104940400032,0.014429531279623233,-0.0037480420813643138,0.017710928923981895,-0.00041019881868339415,0.12075581079698372,-0.004127305067316659,-0.07176706447832482,0.028491311474476033,0.06088465699368967,-0.01887144471111445,-0.047075133562295805,-0.05360349222313144
FGF1,0.06224613265129628,0.023250450849758637,-0.024849526492723994,0.027660870248055705,-0.04490065405271858,0.046518080319215845,-0.03785532141336898,0.04372960771784066,0.05831173741677574,-0.08513582444202022,0.04205924581070394,0.037874992140384096,-0.014492141884436713,0.04707379863716034,-0.0929060958580118,0.02163224642037219,0.033874485132987985,0.04779990991648013
ALOX5AP,0.016020038280497126,0.041141359867029444,0.026025133256450877,0.006613575837833832,-0.10560279769380107,0.024848138944038898,0.047434844215250974,0.042130864744828043,0.05052674637692271,-0.11446672654807048,0.08876264057387283,-0.03667908498125574,0.004735026760045428,-0.029763120377863616,0.06806433070815414,0.028760760563503837,-0.06553854178039586,0.09764106462582826
IL1RN,0.06690202619941185,0.0030729573324608994,-0.01892959621970154,0.014649485148464512,0.008176681717151397,-0.024908952978542877,,-0.03633421709017888,-0.0519239313299112,-0.06614757441854399,-0.012524373801797295,0.010538740892099802,,-0.05607094654014793,0.009353274643835795,-0.04918553173695084,-0.0775168777516786,
PCSK9,,,,,,,,,-0.005546871065134297,,-0.022435292824392238,0.0029658416732733215,,-0.019533355669751534,,,,
FGF23,,,,,,,,,,,,,,,,,,0.07804941981200296
NPW,-0.056025952583962965,,,-0.02170869765288254,,-0.012773350377768299,,,-0.023225211022411152,-0.033489294771703426,-0.016521840210172764,0.024134663015251728,-0.035141556852875316,-0.02501606980183822,,0.07022843078028673,0.07245757403059142,-0.03155933392916651
CXCL9,0.03454503897000688,-0.0026172237309775065,0.08458408297885531,,-0.01899397393318653,-0.013631994177201092,-0.016212137949353972,-0.018390057927462438,-0.029955583406446183,,,,0.035565090383268286,,,0.021509825604682332,0.05744657370666327,
ANGPTL4,0.0514132598642345,0.03994853516572915,-0.05421416817607112,-0.00881084699292586,-0.023617846602553016,-0.014777775313118762,-0.04032987696485769,0.0052382473727968564,-0.1102006915381567,0.10047470513679449,-0.007300495307110036,-0.0541699810534176,0.00937971446441824,-0.04269254295569574,-0.03990224259482517,0.011769863675540008,-0.07065322661147158,-0.05862288735843979
CCL11,,,,,,,,,0.010792820397863554,,,,,,,,,
UCN2,,,,,-0.016641786794290774,-0.014427027306576813,,,0.07161446668593086,0.015784718401593165,-0.003977409125124538,-0.03289612717454232,,-0.02207259474791539,,,,
OBP2A,,,,,,,,,0.022172548355881692,0.07881319260658351,,,,,,-0.025197735718468405,,
COL4A3,-0.03548909845157165,-0.024439060499695707,0.028752658237353623,,,0.02727957227362192,-0.02332352459262661,,,,,-0.01498563335036283,0.011917686672286269,-0.00525391413237985,,0.0014799891215432144,0.006524066146868165,
NRG3,-0.03605344086991113,0.017234082507763322,0.037064770331800126,-0.011929662529115466,0.07506191332624282,-0.0001443097155280577,-0.026960820561227297,0.007116079353272432,,,0.07621466348195946,-0.01669108846026386,0.07034677534668653,0.029587473204941896,0.12810906242752643,0.00864438635862517,0.01277128607850183,-0.05088336322906496
IL23A,0.03705421224075411,0.04984741624020717,-0.018564717686362777,,-0.020358571536597665,,,,,0.1178014427104173,-0.02243528499802188,0.09737648963767637,,,,0.07736800754869091,-0.03246389975582527,
COLQ,0.0049023175052065725,-0.025035738996857917,0.026359668215935363,-0.025463975055991277,-0.0148931451073231,-0.034126448580659656,0.01617005416479623,-0.011792114956600472,0.06051264428455686,0.0034254764760441236,-0.01569120483056016,0.09921318299246694,-0.0006558557247272962,0.02416027568819494,,-0.02055193355147789,0.0017139100697782445,-0.016870129009955742
SCGB1A1,,,0.03160411848717308,,,,,,,,,0.04448822516506868,,0.12688092363729667,,,,
TNFSF12,-0.0386880464120786,0.01756008272650154,-0.014842403527169217,-0.04359514110028312,-0.009320922998007573,0.06314132035749451,0.002613332027101276,-0.03423468139059485,0.028711418073220456,-0.08131335181722266,-0.005368421861916244,0.03668276694537929,0.059609053876348586,0.01363895484360831,-0.02642264579124227,-0.011366906003589328,0.055379842445461215,0.0027766823017706306
DKK2,0.0978875037535462,0.04401922434352295,-0.016573307246822135,-0.004528499186258083,-0.0029998980839382196,0.09693027375591313,-0.011155675995092212,0.0014836986792254112,-0.006170446870748148,,-0.026483296300013007,,,-0.02601383908646766,0.00979247146894887,-0.025621255622665394,-0.028248823832071567,
FYN,-0.09014566772514397,0.012964202584674055,-0.007727641952138262,-0.007746882419449887,-0.04197191613793277,-0.043577568903066584,0.05804063976076681,-0.007954381536815219,0.019160778271662574,0.04200980019562678,0.015100277032831119,0.05356531619582122,0.05920480251304291,0.0010969298233076555,-0.07901837608906068,-0.0033991970908792343,0.0006651695658648637,0.10450519904778345
ACE,-0.03384283559721092,0.04689093939753309,-0.03315868095355377,0.00305042843997055,0.012098373489164678,-0.040320359733386324,0.034318873185533776,0.008773964150920851,0.0018064767417350607,-0.03694699910168774,0.05673398847312228,0.023204784074400065,0.049923902606848966,0.008422890755051303,,-0.04299407551489126,0.0075633656152927,-0.04185990649017116
IL18,-0.02919191965557816,0.010691212193202217,0.0032459598588704106,-0.045236095088854344,-0.05509814605765085,-0.0012451208901994835,0.014819183892800243,0.01935665357739898,0.10453483962457351,-0.012462191466826455,0.025625563929082155,0.06388160317783294,0.05095043415752522,-0.01109683880632826,-0.04845342244351337,0.005187873140814823,0.04871059323047354,0.067936135918806
PPBP,,,,,,,,,0.004361749429984642,,-0.027469848912186373,-0.02241769749425306,-0.040458908352964756,,,,0.04796077218406429,
CCL27,-0.027439019642241633,0.06392314985107893,,,-0.02498498783178643,-0.020692718685249693,-0.011491951307577363,-0.022514873917906915,,-0.040065985343790717,-0.012939288828551748,0.04413481381348832,0.070639094936987,-0.015482153142611085,,-0.021653578295947693,0.015987386564249147,
SERPING1,-0.08268531657632333,0.029308859667514942,0.005372063859200963,-0.027084606683119038,-0.08845426298461577,0.037768598027140464,0.05480046730334512,0.04036955201529542,0.046640535815092504,-0.01735828092907739,-0.04856179499834137,0.04342307508616842,-0.036746396791629464,-0.00046226025274146164,-0.09357417777903954,-0.0023427629440549943,-0.038993190235117756,0.04724540290369801
AZGP1,0.002918178277944677,-0.019629107449904367,0.029893525863073006,-0.04136630975851514,-0.007750674851161785,0.010970534650039157,-0.022173794052044848,-0.006666057740749575,,0.02687833063243831,-0.06455590477717653,0.00274205986409138,-0.0022605566899670747,0.021899570041710777,-0.03372421547133829,0.035273140699929234,-0.033938558672889724,-0.08351398919718675
INHA,0.022078763535251185,0.0012516802685185538,-0.006592164895262992,-0.027639873091494047,0.04292148338606126,-0.026268013328732735,-0.01770559863071335,0.11099443796529129,0.07334731345879948,0.17263709603441127,0.08453829772200956,-0.016055921458826613,-0.03514155664458298,0.0018618342100042468,,-0.04020071592559919,-0.01951566086132634,-0.028481209190350576
SEMA3G,-0.032551625074531645,-0.00906706897330852,-0.026139415726117866,-0.016715122666277213,0.03887375339992378,-0.022878918563069388,-0.008388752260673857,0.016869514588802557,0.05169527037619907,-0.060927756105351255,,,0.0804566629801816,0.014797108441466809,,-0.02649637798348898,-0.03840524389722577,
OXT,,,,,,,,,,,,,,0.02164338234221965,,,,
COL6A1,0.08509374238394932,0.015865086008409707,0.00011799102885979371,0.0037483923425795256,-0.07243074016123208,-0.06969869600462705,0.010614944101597868,-0.024685369119232546,-0.042047630270563276,0.0064486319226615095,-0.0042925859939991285,-0.04510685815058722,-0.014183236834828042,-0.05275694540875147,-0.016982312814617737,-0.049127579830708146,-0.10076727769164895,-0.02190251845860175
FGF17,-0.023565004625872105,-0.029123391455195054,0.005359992007925647,0.07605215768266331,-0.024509822174999123,-0.020959608101200535,0.003798065432575895,-0.032440015176169436,-0.01988838291661756,,-0.024759083908403194,0.06430704975884934,,0.09672523719483186,,0.046695084397557804,-0.04118798788567269,-0.03081610385299148
TNFSF8,-0.017817015952120773,,-0.01370935241641891,,-0.0157047365892296,-0.011811470881135449,,,,-0.0462254255336102,-0.029806853807749348,-0.0009756223131852722,-0.03146540372229062,-0.020123868734370498,,-0.030752342393451475,0.005039328974264417,
FGF20,,-0.012464659122197451,0.021415182695455004,-0.01832121665368524,0.053839914905923415,-0.01662792328817698,-0.023062565672223912,-0.03292612482888501,,,0.03809813308301298,0.022034628898944326,-0.017365651926331643,0.01603181701614979,,-0.04132750532080444,0.00045110910854103406,
ICAM3,0.016777858345866193,-0.006991488614576595,0.01552682039956506,0.038451996303210625,0.011868060111735995,-0.0035909029394239384,-0.03232751533297412,-0.007652340680468956,0.10914500402263136,0.03867909522679008,-0.008617433815352049,0.06456943027145495,-0.00565529672174977,-0.012982794227880191,-0.03458133636135295,0.04771063278048907,-0.02357830068004583,-0.02303029568740124
LAMA4,-0.011561666300191564,0.057964857114664994,0.007410389018027628,0.020972663899621206,-0.05859250625015352,-0.0699194593334218,-0.018688371558262837,-0.035762569555897634,-0.02964415535613858,-0.05251316686241537,-0.030663151934482713,0.06498953890470854,-0.05708168413609711,0.03041556160534669,-0.06508132277981148,-0.032734133320234504,-0.0679737090807025,-0.03390393827425217
INHBE,0.05314185812867256,,,,,,,,0.07665389628148273,,,,,,,,,
DLL4,-0.039130733733716935,0.021568721254835898,0.026499082534412393,0.04547286824364138,-0.011884010350293342,-0.044097339160974476,-0.016091987545101313,0.05915876030356608,0.002497423802276113,-0.06260497702513987,-0.0007048515673273042,0.07445394780195179,-0.03136179525950096,-0.047668404602913494,-0.03551417197229385,-0.02870802321597363,-0.02714416103989205,0.06114130959324384
SEMA3A,-0.04543661986038596,0.030691123440492935,-0.012689335108569098,0.005718013942939042,-0.03657956467568795,-0.010822298366771854,-0.04484568954760999,0.0341063965552536,-0.0024483323839309366,0.06872484558623691,0.03996990897537495,0.0562698124826208,0.011004522649376914,0.023010132741405454,-0.06368087496730644,0.04667519419253374,0.006928023278990084,0.01745704864606964
RLN2,,,-0.014722935125775601,0.13070854584275046,-0.0006237962874099751,-0.012031457998129795,-0.005710433537161894,0.0685688397954549,,0.19329318559152484,0.06304024528406738,,0.008132950402133961,-0.02207259231394616,,-0.027705287008074113,-0.026542503333323652,
C5,-0.0030235321685950054,0.020480289816935844,0.008700538941383293,0.0010381473739798554,-0.029657099234923393,-0.024728165257922582,0.03170161281115632,-0.023708347399582844,0.020810113968343074,-0.04718319099696285,0.043310582754481096,0.04047030733801323,-0.04833088342778293,-0.008056261653981513,-0.04031622744588531,0.0097258646924761,0.011401063545047344,0.13252956101567362
COMP,,,,,,,,,0.07194265490828865,,,,0.06170795746444043,,,-0.010117722755044344,,
EDN2,-0.024096494764291918,-0.014930778111570994,,,0.0484211431204313,-0.014610199438154503,,,-0.018252245608605038,,,,,,,,,
C1QA,0.050311845389170884,-0.0019848296105609343,0.007719178379359346,-0.0149165902127531,-0.1007699858097198,0.035898964424897525,0.012259694594134115,0.0493837093246045,0.05612642112311334,-0.09502111384942742,0.03878155829840889,-0.011961854854571017,-0.01722319626959066,-0.05487438400704081,0.10685428441743021,-0.05412180477447545,0.05949886334806974,0.06100475249946244
UTS2B,-0.01916000446910663,-0.01597761567897212,-0.016747707687705428,0.12014970532241666,,-0.010399901624995832,-0.028039046507022273,,,,,,,,,-0.015049538016170348,,
COL9A3,-0.04865142988881435,0.036813692107221116,0.015147137422662844,-0.0327829321987528,-0.05620453821328772,-0.019681522260634726,-0.0018126606594344571,0.11333636378273584,0.0638264018157036,-0.14498625041293864,0.03618080879048455,0.02381705750793583,0.04962518781624603,-0.06695469496117806,-0.07050507625437259,-0.0023846228428668977,0.03660519450895961,0.01754923102662637
DLK1,,,,0.027284516468457868,,0.05597563436443585,,,-0.029010223516165504,0.16092072911664354,,,,,,,0.040151575237974246,
HGF,-0.03703223000458556,-0.028182697502917596,0.02689094322870711,0.003534537009430775,0.07990486987646586,0.042087216147692466,0.09341430503578052,-0.017584523431080988,0.0835305539367223,0.07196920597778973,-0.01270573145873494,0.02799123483472369,0.007710871553805554,-0.03950063700401945,-0.05687009700647113,0.02554748767640532,-0.008011943755011889,-0.05036323021845476
GIP,,,,,,,,,-0.024180984254958102,,,,,,,,,
P4HB,0.05398286587550475,-0.024064677346086565,-0.04347066902161885,-0.03696431843345972,-0.08033540185847497,-0.08360689704339126,0.013129335273856924,-0.006589747003583764,0.00854844294329756,0.0025452422040886198,-0.03406084207742196,-0.05265541144488193,-0.00599029812176604,-0.07982477244687756,0.021468964354649473,-0.009694239013510268,0.012873256589250676,-0.008084145126106427
ADCYAP1,,0.05066484761382886,-0.020805342248014072,-0.04116449395156319,-0.016567434795915263,0.03714463888506987,-0.021992336052470852,-0.04384638774470379,,,0.02785226336687643,0.09726616463593536,0.004519486849316322,0.02165816532344662,,0.03964540361642103,-0.03588749439894905,-0.016023728823066595
GREM1,-0.01915999258984945,0.09389997022183745,-0.0074759527583118015,0.04481428733519417,-0.048230342650572806,-0.0040523760954248745,-0.013048782723195712,0.06988786926085921,-0.044298355427926796,-0.058598886872933506,-0.03559669646033228,0.018950708576401545,-0.00785554385750229,-0.04682704739793411,-0.036923297633298595,0.026356531366083125,0.06833544663568389,0.05403911359839104
EGF,0.02124251321331439,0.0005269911532837286,-0.011490129667891287,-0.02563962968099181,0.016092109637377953,-0.009473013494627142,-0.020001187740551058,-0.02643920918199473,0.13970832395592342,-0.04187190928567492,-0.025200795561724377,-0.018081020975475787,0.07021869477439546,0.026563602078816438,,0.05181574453374643,0.011021625757971262,0.07697253710858001
VEGFB,-0.050117413077056895,-0.05981800173824327,0.0273185220495787,-0.005068623724939871,-0.0071582712800880195,-0.054285036837657126,-0.0122358240786274,0.05407266174478568,-0.06733022403977641,0.1324864661739187,0.012690279758446743,-0.007226043765098117,-0.024065021269582047,-0.0179278762813828,-0.1346449646018753,0.013486448538476505,0.012565674958932602,0.11837676028789311
FARP2,-0.010034297773225802,0.027680033744937105,-0.016233564591802033,-0.02636251520849939,-0.01597105050328225,0.006449021102057935,0.0020809040741216396,0.05956918171654523,0.006744186497068958,-0.007043123426211993,0.034253519435389186,0.031212916715122958,0.07268239520830477,0.023233806941873665,-0.02227807518643004,0.012333416032761172,0.002687996151707515,0.020799723528011113
BMP3,,,,-0.024995985112382754,,,-0.0317901891338434,-0.020181951024253745,,,,,,,,,,
IHH,,,,,,,-0.02047647519454405,,,,-0.02698068376603877,0.03274213991742368,,-0.021804281670685637,,,,
LAMA2,0.012315477323509945,0.03739234310587963,-0.034105864557380634,-0.048119765719585865,-0.0571966691117024,-0.05357460285125344,0.022108010357504287,-0.04649808489854508,0.09759475604191034,-0.07651637609777504,-0.002637606890939146,-0.0023746614805882343,-0.016731032310114895,0.04675163176383165,-0.009099596680280181,-0.0596601154685563,-0.029177885420519127,-0.06998252355547498
SERPINC1,,,,,,-0.011126955244810935,,,,,,-0.01808102241386087,,-0.021532825623876116,,,,
NRG1,0.0027256812170634954,-0.027710159386947018,0.04295459649600886,0.016891006832582996,0.03729417717768251,-0.03417289720456345,-0.03428751360033276,0.0057963269062359,-0.020119161538955127,-0.04372137614407168,-0.0008175740446784136,0.044675166735361316,,0.016996383860043856,,0.04093266045260942,-0.04855466509838661,
SPINK1,-0.04496175055359723,-0.027993428045222715,,,,,,,-0.03102720451907917,,-0.049259489702564704,1.2467301253671607e-05,,-0.026468175830531394,,0.051441770025588335,0.012924425366376351,
EFEMP2,-0.0002576238891845167,-0.02877279388132857,0.019948862385606038,0.013487375799862254,-0.10069298222762808,-0.07938076675863602,0.021210633565161088,-0.03369485915125437,-0.021506043824965557,0.14792491041968883,-0.0445642600001675,0.031235746837804296,-0.017570490109668598,-0.07048183898688402,-0.04649796438086528,-0.041726849573797124,-0.01851132226213753,-0.009474294052885513
SELPLG,0.06418586806705287,0.015331906424424887,0.06888584162923037,0.043965113304479,-0.07992528758372562,-0.005696508889673483,-0.058183270642841525,-0.0005009775895227645,-0.037042810840512815,0.05696053264750217,0.027987082868217005,0.08734166430304255,0.05139718700550035,-0.06251527852746024,0.018557721167675872,-0.003276676596833491,0.026995795723203094,-0.040731179055679426
GDF6,0.08285405985354036,-0.025346129505533898,,0.06557474965338023,-0.02016885800983871,,,,,,-0.028347764663555795,0.02754439069458997,,0.009908407078668484,,,,
HLA-E,0.006151681515318175,-0.009187319091321691,0.009846136902166435,-0.013568776101271949,-0.09969331365645384,-0.04659852220360334,0.054239096159319745,0.03913211937568958,-0.00665596501095098,-0.10669379786095433,-0.03653843341531166,-0.033795384232680074,0.002835374479146418,-0.05980081333136666,-0.07416992392377875,-0.07344443970740115,-0.0029979670863774545,-0.01167610414425376
PTN,-0.020710108030391552,0.02103174784058488,0.006518201439719946,-0.0004970503959753294,-0.07403323493981306,-0.060753693431195466,0.012563538479129506,0.01782625597888554,-0.02011344068211315,-0.1044640554370617,0.0863661649926737,0.07466822230747623,-0.051624565681529226,-0.03819303279999489,-0.04696698179223956,0.07283261938478026,0.038297865047228596,0.04273737848960853
CD274,0.027139280067114465,0.03359645717523866,-0.032395841111510594,0.03371109069664274,0.029754751147778043,-0.042786844125326656,0.05857559045466991,-0.017606003426099262,0.047030045414274226,0.011203545985797704,-0.01615004687608126,0.03669071243473338,0.04583454576852072,0.03567417106086169,0.03471524656301478,0.040445330349416275,-0.04464630352645642,
FGF10,,,,,,,-0.014578839886902067,,,-0.0798862226534991,,,,,,,,
CD14,0.043512257667071196,-0.018434973915744054,0.004864069232054413,-0.09993355787462134,-0.08157559234500285,-0.008451139723889552,-0.00899583469460729,0.013103384429571758,0.05771548935674064,-0.1277087118513063,0.026529221953345082,0.041613342594431245,0.011584944746647792,-0.046733287877407576,-0.03930515743570575,-0.012621661336123191,-0.05414622357574811,-0.03858440316556577
SFTPD,0.06923264953376544,-0.02409138708027515,0.15638496257832873,0.08557328122597833,,0.03964270237121664,0.017670910979043587,,,-0.04480032556251388,0.0033423148183675915,0.011355723052044278,-0.0037335989366236865,-0.026479272872263947,-0.03314002073838106,-0.013826243547799995,0.0621257897861727,0.02416983156088164
SLIT1,-0.025355963354389808,0.017975228067390672,-0.024083620908289204,0.014802265068696906,-0.022507574091810752,-0.005217483180941798,-0.02458101301071294,-0.028577196030445253,0.014354956236355035,0.06137071501773219,0.05656147950133129,0.0009574975869998689,0.014991315952239891,0.024287827496886336,0.017201326257277917,-0.01052306558589684,0.04384932241974647,-0.06363890390924853
LPA,,,,0.0068733964425237186,,,,,,,,,,,,,,
CNTF,,,,,-0.021101747683210808,-0.009484820686800618,-0.013048781595420205,0.038412826527884934,,,,,0.09101719395830299,-0.02207259474791539,,,,0.021187825090260095
BST1,-0.0382454111614661,-0.03679412387676164,0.01677751742384968,-0.025798320081059454,-0.05844882874424232,-0.02038963464646596,0.02371629625469619,-0.05202325310495165,0.1518708213880466,-0.04849389379908057,0.02108797513942819,0.07255920916037802,0.08526171386563676,0.05487481203881211,-0.01725684952137149,0.0447801828103015,-0.015512228451779296,-0.012901501710992122
AGTRAP,0.04017433366640235,0.08635847419594438,-0.04723102141800196,-0.021815986664509096,-0.09891835444401476,-0.002075101979602488,-0.023152642960441165,0.037532500528457725,0.013489670794858662,-0.04369474795413952,0.043175332510982496,-0.022585654961498263,0.024780349840989084,-0.028784335110263636,-0.07225305493106418,0.042428484397127396,0.017875294782456936,0.06607293659044072
LAMC1,0.029918163751946506,0.007848770343966515,-0.01787743585594868,0.007477571272839164,-0.02309830552861094,-0.025295215992049813,0.007800094002366271,-0.024424941374976937,0.024175099812558776,0.03616095600139984,-0.013656285828567075,0.03330940243136409,-0.0491327665390101,-0.007835284605206412,-0.06674481476272903,-0.010860567187524877,-0.017040008719889012,-0.04974135296056401
COL6A3,0.0640186816747581,0.037414044897249206,-0.021504698889715523,0.01834438387410395,-0.032799931262864325,-0.019665028656782303,0.03231336208573471,0.011815703035010788,-0.02770228914827213,-0.08683559956212791,-0.06926108245106946,-0.01842219192651575,-0.026432535944137102,-0.0009987708227369638,0.07835887732792209,-0.03250983601191076,-0.09722669395717058,0.05572523242162172
FN1,0.08037510537930367,0.03688701529646783,-0.04387334968580075,0.0072113299026973455,-0.030773253922577914,-0.04533204663610458,0.012718895362798086,0.014820684652551248,-0.05026979694864883,-0.06516464626623253,-0.06274233617582929,-0.08454373182054062,-0.07331714929609041,-0.018613253741413587,0.01470669364555426,-0.047522471116075334,-0.08382907930207222,0.06739714332282018
MIF,0.08332334348997805,-0.004215550873235778,-0.0392450385923043,0.014307704404145909,-0.02094887812669299,-0.010688598254975135,-0.040523471284687675,0.06538619536986272,-0.1007090413278738,0.12511821897422581,0.0449134999556103,0.020178197698245134,0.09286249439104804,-0.03621755536551697,-0.10026184712765664,0.07561710773303494,-0.03276410758935024,0.008498905164151164
JAG1,0.028643707855418827,0.050314793323978514,0.004046728149500113,0.011851344015268089,-0.06292336049703581,-0.10424775189579064,0.022239322533463887,0.004852349186680445,0.04820198428830212,0.06384930546307928,0.05382953096547175,-0.06739058219151388,-0.019263237308370935,0.014069543564829728,0.028431177526373475,-0.04583594646785047,-0.027427413525205963,-0.06405260724895794
NID2,0.0002992054035079129,0.015351890527494479,-0.00039485168160812437,-0.008228022368460748,0.0022562432192988684,-0.02496670082844601,0.018756528199489607,0.029013400056309785,0.024670947028836727,0.021471957240650805,-0.014950648885370264,0.03620466450444779,-0.003908839130887731,-0.035475731799250475,0.04779665083962347,-0.01318872273552167,-0.00720116974390812,-0.04335267525862529
EFNB1,-0.006558489541462845,-0.039453665537740025,-0.02309775138042276,0.0004881736297021148,-0.052789299753059085,-0.038801364889013645,-0.003951807462690328,0.0006690533840819715,0.0989661769153434,-0.019804113459344564,0.05629302110235734,0.051335646750172916,-0.07034342135313654,0.06973671200248277,-0.008186754411013662,-0.011073715818383352,0.02991950411983439,-0.040913080655894815
COL4A2,-0.005469254887942385,0.031904881381197917,0.10420706180134777,0.005332346866645099,-0.05545783779709951,-0.04498082114687945,-0.029256192677770843,0.06644985422726163,0.04381419783691518,-0.00200039554921662,-0.09029255237554125,-0.04819699850675854,-0.02904640680262573,0.01768388059578767,-0.06930338695527834,-0.040397189544744215,-0.017260934313424268,-0.0968035642809537
SPP1,0.0927700987589717,-0.03951265711460562,-0.035309904094233305,-0.047661668377494554,-0.13058689587949684,-0.06272955401160184,-0.0331405821484063,0.04712709402013182,-0.0035653026707539353,-0.013039569767877722,0.062393030426027986,0.039989416842989615,-0.07178463071559835,-0.0757969620768149,0.02373396481682902,0.04441320843096506,-0.049565998921820224,0.05784190912223403
PODXL2,-0.02244749199914109,-0.010288861443150636,0.009854013954167221,-0.044806781675773524,-0.02825478900597185,0.0011497241151790904,0.0143367595111539,0.023956899254339723,0.07441422418243203,-0.021833594937203847,0.042015063905732064,-0.0020640560971455406,-0.026070373874741985,0.022150373894939523,0.03378784733794453,0.049182672027268434,0.030933393311229365,0.0752674086975086
IFNE,,,,,,,-0.014578838749409519,,,,,,,,,,,
FGF9,-0.03982823707804359,0.030825721631959322,-0.00871499813767788,0.06450926819552673,0.0859003606624129,0.09181715155207143,0.05833785247197311,0.00026486325691913083,,,0.12895281144879325,0.1309938749766551,,0.07822267145016143,,-0.016900773835935166,-0.022883555147021305,-0.06350209640113551
ITIH2,-0.01781703492070618,0.0024642303726971626,,-0.02548006579212936,-0.020546681887328947,,0.040998565166411975,0.07419033328970787,,,-0.0017074337267520203,0.06582806336488829,0.0122576720698205,-0.04381069066011585,-0.02899462574452543,-0.012270443326893464,-0.04329277796766314,
ADAM10,0.02142820808371824,0.00954849848561749,0.02901298058185818,0.010769491710152068,0.0029179692003977378,-0.053154046345180596,0.011031434841197976,0.01695193528017833,0.03788085660406095,-0.03594606424166427,0.047574684118314385,-0.04777398875612736,-0.08647322786080555,-0.04342708512638614,0.0392980920641915,-0.0433026553436255,-0.06908949047882955,0.03551199299466607
CFH,-0.011593352242227194,0.03156075547256034,-0.049162310359418676,0.06821256975003603,-0.020889954906665044,-0.02797444351570522,0.04127346858266632,-0.006412659846997213,0.05354638141656657,-0.05520694168864867,0.016257273404458553,0.06500725131575805,-0.06943409854555725,0.006318611483634937,4.668694637471387e-05,-0.02929087930782064,0.035269595033006286,0.009647755659288581
COL4A5,0.000840180538314198,-0.04216245716024576,-0.014100228611951706,-0.04449187576169783,-0.036875131231486856,0.011054915817089435,-0.05564222832971661,0.05772833239593955,0.008542393019051835,-0.018082590423972922,0.050107242837390084,0.07323118546692502,-0.07765429750377965,0.015481689714720274,0.01792847291683424,-0.02654420049384157,0.05227930658548736,0.016618866563636002
LTBP3,-0.025356327087427508,0.07118395728978616,-0.011250696462187024,0.012917073917258439,-0.016747063213655024,-0.0022094802209321187,-0.023127789194048218,0.00926968488819572,-0.00368990162248257,0.09174575779394879,-0.043063641459100646,-0.02976661670382616,-0.009916802664291857,0.02216331670152063,-0.07619670598075591,-0.018221064029304027,-0.022127127798578266,-0.12388955690241382
