,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH916T1
RSPO2,-0.030016914628472016,0.04801107188549103,0.05356890485027043,-0.027642841812447843,-0.020275104965390593,-0.02876417897251062,0.013464364216842445,,,,0.02843765070875614
SHBG,-0.01275524546087969,-0.023378259178567156,0.02157672018257751,,-0.014805404892966296,-0.01529111357995063,0.008888556581345262,,-0.041784546321423165,-0.05557843476654857,0.013444225501246349
LGALS3BP,0.07712436275184263,0.010829195262927579,-0.044688013416967785,0.023994153430656816,-0.0962707375320606,-0.01281317881412117,-0.023440957261769372,-0.05012288078207992,0.05316208247223251,-0.05569252118113362,0.0472554397764579
LAMB1,0.06442753075521128,-0.02886315607207115,0.042215798610620726,-0.018588323958593094,-0.011720628043768498,0.051293875763237004,-0.01385714710281849,-0.020601889284826334,0.021992456384103146,0.03054169212622081,-0.04280640229164835
SPTBN2,-0.014678421398616272,-0.028753413938062754,0.03143579700673398,0.06552462124536701,0.022238635070874636,0.010403394042102923,0.032570012946996976,0.09532998505708686,-0.143815058419071,0.02415795046054979,0.06888626799878698
COL1A2,-0.03196111085199461,-0.05090106699571311,0.03960638990808394,0.05084973134650114,-0.008123981348194352,0.019865402840310527,0.018604957857957342,0.0678502171351036,-0.023024143840469108,0.01746455920921979,-0.021071690964987972
DEFB1,,,0.02484875858147764,,,,,,,,0.021473359839392293
CEACAM16,,,,,,,,,0.055585764232612495,,
WNT11,,-0.02586949101399856,,,0.013981653092482466,,-0.02442812958099087,0.04581207194509065,,,0.04202702823534133
LGALS1,0.040932332806486775,0.030275795954158757,-0.017109682084455537,-0.10132612519899342,0.020772091436043184,0.021986174659956434,0.013725398106017524,-0.013841090666917265,0.034902090547635024,-0.00738031473361678,-0.040692688649973593
BCAN,-0.04755508223170245,-0.07105064299911336,-0.00032966509503321023,0.10936195562120479,-0.036753495053192184,0.013867653378145698,0.0004890280737745604,-0.02076773968262708,-0.02376786903453829,0.056008297933293746,0.02188240944297363
ANOS1,0.03112139996802625,-0.03968153706279002,-0.0011870705863177785,0.015100246399039943,-0.04538385616869929,0.05556262242150212,-0.004152750181335631,0.02829841128743251,0.039217246746504376,0.04038785982644591,-0.022140530230329806
EDA,-0.04502737199158289,-0.018938962198389225,0.049253897916897126,-0.008639529521504237,-0.02179351661717969,-0.012334200387112212,-0.0062030568857242285,0.06756189231469903,-0.0035096552259841194,-0.07251247594803786,0.025419832484672836
FGF22,-0.03293872042155666,0.012186177983430956,0.05148150062936986,,,0.04631084316894365,0.024759231501226848,,,,0.040059807004339434
SHANK1,,-0.013014770413258388,-0.017760013216883197,,0.022488836420749073,-0.012103853242194722,-0.01827179130582299,,,,-0.02235619284177868
RAET1G,,,,,,,,,,,-0.006860354212949401
TGFB1,0.006292549635070852,-0.02543338530330211,0.00654671720269412,-0.005125198684290303,-0.00739787501139603,,-0.028314002923130566,-0.007440122636343763,0.0491819632344583,0.037982091715062914,0.03869292972608096
MSTN,0.015601251738995105,0.017637075017653107,0.10952188708554858,,-0.013060960487645627,0.01922104586772383,0.004730592262859334,,-0.06984036192015387,0.10952182426930432,-0.04674112513163243
WNT4,-0.01553786360483232,-0.017430805270288,-0.02080534255699785,-0.041043819179009206,,0.02222549598889497,-0.029758867800369734,,,,0.03137296326868119
TNFSF4,0.04108234367448963,-0.021301552111557785,-0.02605992263272358,0.05826577217560393,-0.03806516333790082,-0.014776054442544703,-0.013592969187087928,0.038595270589466296,-0.07380448184878245,-0.0483784294792919,0.024379646132594506
NTN1,0.047000227800382474,-0.01650183013449755,-0.01683988577916656,0.028766903057600778,-0.015396295969544394,0.0195107865096047,-0.04012004153771192,0.06507342738648088,-0.030923245360026844,-0.0525760512065732,0.03676111745630346
CXCL12,-0.010485348365606422,-0.0038341605368934686,-0.050311823867740094,0.05914060341769796,-0.029668616611154993,0.09003618821977663,-0.0006770234504631284,0.048964041022704574,0.06029667355608946,0.11842231170985988,-0.029115830466086172
GNRH1,-0.03866317871816769,0.02952069860777443,-0.005568024271009918,-0.039440252316909064,0.05509013041383286,-0.012312993892158893,-0.020205069652713688,-0.03574995768851368,-0.021930646617282352,-0.028451291366714492,0.004154206036123393
FGF8,,,,,,-0.017207542043055565,,,,,
RIMS1,0.018025457963896593,-0.02137995409336614,0.030585451033885797,-0.03704293506679745,-0.026075143764364917,0.009039780827842278,0.02604181131376986,,,-0.012941479863158425,0.012220100772440222
FGF14,-0.05830508418840917,0.06452786544521283,0.031119463326302707,0.1516847681540961,-0.049325517773001384,-0.012342310990209401,-0.01285588737670729,,0.024607778933440322,-0.035769003893894355,-0.02119198772250696
IGF1,-0.02281272713709616,-0.043459841424135434,0.02397817184993895,-0.023342206022580567,-0.005814010110707977,-0.02341450509765394,-0.019949764973729432,5.509300237929214e-05,0.021853411955993246,0.04276434112001174,-0.0031625288233089327
TNFSF10,-0.0075982276887404995,-0.017477664806482808,0.025052006348159007,-0.02015109249016102,0.0031364348460364085,-0.00227337677180883,-0.020889824585173997,-0.014693985072495018,-0.05187679584629083,0.03184929765219436,-0.03867433066548712
GDF5,-0.02192592402787471,-0.02672201709169645,,,,0.011145625496863485,-0.014595137283082107,0.08211484821230014,,,0.02011609467256123
CHAD,,,,-0.00481963894788654,,-0.024371535400059922,-0.01226510976992342,,,,
RGMA,-0.021252293942482226,-0.025052209114136272,-0.038835960116119825,0.05149801121505298,-0.05470951308808088,0.015240148250160642,0.0009417683327541113,-0.06075904698775683,0.05671766447783746,0.08517811128355121,0.03770994999631194
CLEC3A,,,,,,,0.013660088142398559,,,,
WNT16,0.04322568352176391,-0.030330953539293538,-0.016155143407964027,0.011386776458781809,-0.012138587433490307,-0.016591541831211285,-0.022185284243229624,-0.013107787639187274,,,0.0009233667559525467
CX3CL1,0.05118894939132485,-0.01094261813518576,-0.030553116804074052,0.04784455554055072,0.011957510227543568,-0.027915932177378474,-0.015670814634115245,-0.050295154941546676,0.03240734631156873,-0.05575439338643013,-0.010732740583333138
FGF1,-0.08457397243770914,-0.007295420028525161,-0.028788402659468144,0.04556770159473316,-0.025216238255326488,0.054340373520126564,0.02868688545902647,-0.03753555468089839,-0.062069845601275646,-0.1328658170083827,0.036288675817774285
ALOX5AP,0.0021187970451117762,0.026344980980202597,0.012097198637886783,-0.017602192156735887,0.012482341940123301,0.0022885661740011374,-0.057814770896066216,-0.009491368709630455,0.05065316740536459,-0.050575756826967536,0.007110110948002401
IL1RN,0.03809914892381108,0.05679117883207303,-0.03480402053002255,-0.0430960200903244,-0.010695280937151658,0.0055855221905477615,,0.03381223044280912,-0.006532152536069407,0.026663617135051023,-0.029687274695360782
PCSK9,,,,,,,,0.003352916673048932,,,
NPW,-0.006457936636317316,,,-0.04118015351845151,0.08054941235534693,-0.017508062140514667,,-0.014429720951256006,0.045108323917259927,-0.0764924450123067,0.007224793205114614
CXCL9,-0.04376441414992475,0.01670920203786041,0.025667309643114557,,0.0008682319446583457,,-0.014595134897903804,-0.004161155821315835,,0.04459275331307521,-0.029412709952873817
ANGPTL4,0.07108312379806532,0.053077869111535086,-0.044065617106276184,-0.040529200631417836,0.06921984943580647,-0.03582215039101098,0.037348057363002736,-0.024069456519895126,0.056720889698622816,0.056941604781973194,0.011705455421438932
CCL11,,,,,,,,-0.016002714897488245,,,
UCN2,,,,0.04754461827939251,0.11047840549284683,,,0.002151026129860022,0.043580536840067796,,
OBP2A,,,,,,,,-0.03861548165380799,0.08586578956916693,,0.015793345357568288
COL4A3,0.006381692217071351,-0.024609234521618895,-0.039367592118629786,0.021068612302125842,-0.02946471843944246,,0.04939432997204037,,,,0.034924578898387924
NRG3,-0.02197063148989272,-0.01831006512432155,0.05378340221074353,-0.029209129179500897,0.007764399136039996,-0.03423228714936375,-0.014096723851423194,,,-0.04282075202649259,-0.01736893512480278
IL23A,-0.03062899275301271,-0.004450332191617023,-0.021549205113412396,0.030776821116432033,0.08142215839102251,,,,-0.00925002414665077,-0.07082877019081174,-0.005037279512644931
COLQ,0.01713104113314357,-0.01618420332689562,-0.022345391011500387,-0.016407537031695875,0.05018992506065754,0.06533257028154638,-0.0028759886428547177,0.025498157800612785,-0.07664556126046707,-0.024502006074386396,-0.006024881104166172
SCGB1A1,,,-0.016393588555499085,,,,,,,,
TNFSF12,0.08613901580978615,0.0583374687952755,-0.0038253975557636507,0.09871320736706445,0.028356535117348335,-0.003998258708866441,-0.01794005292488455,-0.02082943083448237,0.03824739984048383,0.0402901237352584,0.026650895545011388
DKK2,-0.006256516603586993,-0.02990988177936001,-0.019237653020262327,,-0.015981394783587954,-0.02414798946147753,-0.010043005835153664,0.019768119590615033,,,-0.014488531147686059
FYN,0.07384071023627835,-0.015060433056421805,-0.016454438631790465,0.0640519031689546,-0.0265650845060954,-0.025418945588627326,-0.017796196552920692,-0.022211394622912398,-0.030855551950652555,0.05857247420923368,0.008968085802700941
ACE,0.005872762207085274,-0.05069555103835151,0.022483410229764727,0.08484882090089399,-0.021631636715627175,-0.0179177746831206,0.05826527666014263,0.05396291756328738,-0.0310058457988066,-0.05236600050613093,-0.074104525401329
IL18,-0.001622969212831278,0.031146483784085764,-0.020580467741385798,0.0033126152103981478,-0.00021170464916470873,0.07572207450054508,-0.05232409827753588,-0.030680420864537837,-0.031222329278656796,-0.04192942751958625,0.01645672205251663
PPBP,,,,,,,,-0.024049732722685263,,,
CCL27,0.030516787465269177,-0.018938962325626165,,0.007037767521790743,0.012735643058062612,,-0.010345740956449068,,-0.005920809956164289,-0.02256868157758405,-0.0002040648335453637
SERPING1,0.11173636925507192,0.04222357291282622,-0.013923349141473845,-0.03252291297560266,-0.012132509437197559,0.05959031519803971,0.009190209404621731,-0.02956477915212217,-0.019884263151151563,0.08110124309548475,0.06197440886285474
AZGP1,0.06833605788805981,0.03537664216393134,-0.015567379286194014,0.04040453739435967,0.04659794376158578,-0.027053645790158252,0.0078805977297917,,-0.024229097871816152,,-0.004699065765291872
INHA,-0.029286974915491253,0.041447147241551685,0.002196883056828693,-0.027824577840649126,-0.02726103615308002,-0.02229155444419582,-0.015939637404436203,-0.007640392131973011,0.039709441445283856,-0.04856497507310098,-0.023123506322609177
SEMA3G,-0.04220872887934508,0.027079006786322496,0.039662442297204975,,0.011051060657326818,0.008987072598551011,-0.019468540094238637,-0.04557617238220207,0.06607989397316577,-0.02663057737420831,-0.001458708394097207
COL6A1,0.0788656845415833,0.03855632142741337,0.010467091459402491,-0.02868847892465127,-0.01812832427831241,-0.009664976651065615,0.0818868738651519,-0.006520846198695095,-0.13219113696529006,-0.04018042103490346,-0.055761859703785256
FGF17,0.04575323005403245,0.05560754988197533,-0.017978134460535124,0.04142914658161477,0.14740354862151664,0.13300581951316365,0.034988482762744806,0.007096372890977412,,,0.11831994195902065
TNFSF8,0.0012890016556327665,,0.10736799572311867,,-0.020090423486958862,,,,0.03600177203114728,,-0.030027134111184902
FGF20,,-0.019295984783120536,0.08693351595733255,,-0.013938820147051945,-0.014776059107348654,-0.020762299095245886,,,-0.010593922484956168,0.000915870781356214
ICAM3,0.08851778150026782,0.06373385831213631,-0.05764944865692028,-0.06596715139018218,0.013944196802470136,0.004125700901028547,-0.007473218356659457,0.04879007886492548,0.04863081875617866,-0.013993744361096279,0.06058171966314669
LAMA4,0.0867639661945745,-0.0475296934256277,0.03759865944540865,0.06068624266195932,-0.01122348877640288,0.0015183576649882133,0.015506393498719214,-0.004298373874897379,-0.015957067170725803,0.028445953975584876,-0.08612860368958933
INHBE,0.02823386566591791,,,,,,,0.013656711360189203,,,
DLL4,-0.05073966437112094,-0.04487822320953831,0.01091344530856887,0.06540997727831295,-0.0021947921780500796,0.01401720973776913,0.0838178575864348,-0.047730921197105834,-0.09980403446779926,0.027212201663054478,-0.024623079168773557
SEMA3A,0.024481720830112384,-0.01353955991873879,-0.029959117786210007,0.030131066369379293,-0.029386000089727794,0.06246587681427371,0.0384799656572998,-0.041144933289564686,-0.07156297643915523,,0.05376383198580028
RLN2,,,0.059942140121485125,-0.0299638337876468,0.03566755507593343,0.048965820453770785,0.049756831409464866,,0.05655320537086947,,-0.02393835251751505
C5,0.1721599113413209,-0.04350813246403279,-0.019872551835103214,0.023453836148743586,-0.020013236769936882,0.004933180956460966,0.011689254994632726,0.013413269597185043,-0.037320274239334296,0.11582555254169485,0.004720588661360306
COMP,,,,,,,,0.017218868872386182,,,-0.0013726318752059238
EDN2,-0.01272601324865836,-0.02139802558560186,,,,,,-0.025869293382961223,,,
C1QA,-0.029752063254397037,-0.048547304664714346,-0.027261092547758967,0.08620417271768616,-0.02801153784516361,0.06679147978216662,-0.07618242523283195,-0.023330106347816876,0.05277888990404373,-0.024543711641547443,0.0509506773176705
UTS2B,0.06542146349929842,0.03911761572700105,-0.019440090295956763,,0.00790484424997878,-0.012920980994682661,0.046188093491609475,,,0.036437663817281946,0.05626498947263828
COL9A3,-0.0018671225722234979,-0.05458845840034895,-0.012661954962182356,0.04532000207200608,-0.05307811445076297,-0.015486816827888304,0.07827927687322857,-0.02276946788948579,0.043472414476067575,-0.05866432149028505,-0.005364875194335218
DLK1,,,,,-0.03374569697520339,-0.028863479606069657,,0.050225247923007005,-0.017292406714862835,,
HGF,0.005371600888989404,0.06001499750576318,0.07820329126297693,0.07207330896863276,-0.003771805473856047,0.0033222143858612943,-0.00906571833213796,-0.008920276730586955,-0.0923701124717186,-0.03651212927026212,0.06015740576220533
GIP,,,,,,,,-0.004873526323725719,,,
P4HB,-0.06008964909306437,0.06758592519304943,-0.03144472993382792,-0.0738257143545845,0.0028775624933894163,0.01211558803148264,-0.021326086138161726,0.010398233206908705,0.020822296979904804,0.00017694665683124804,-0.02935890793584645
ADCYAP1,,-0.02846600016047966,-0.0241500353052252,0.03762437512683743,-0.040937618937502016,0.05025458181036722,0.040677564272768016,,,0.05038517667738741,-0.013411823533596094
GREM1,-0.024844195357483306,-0.01846517509602094,-0.03142159087349749,,-0.017524050912698843,0.036527857530507774,0.06092076057856145,0.13125666003292055,-0.0015544812454786376,-0.06830178416052994,0.03265145443326084
EGF,0.07937789140568258,0.014007194761967007,0.02925267780044827,,0.006543927588575998,0.05099806333860915,0.013715442080969333,-0.006816332091033713,-0.038983042586584915,-0.03215888655214723,0.06833837855567954
VEGFB,0.07895477262502679,0.029479001741521516,-0.02839887644933785,-0.04530102301535459,0.01689832753557271,-0.0004978668850819717,-0.0028980566873326426,-0.01540962366669386,-0.03408920765970885,0.08227136771301387,0.03580610867761254
FARP2,0.03399076089243243,-0.006733915053600271,-0.020780999966996,0.03908324439943565,-0.006474087406815624,-0.00032797246671020363,-0.005621811324395424,0.030863630273498255,0.01768847154416064,0.06050653463306178,0.05506166134646331
BMP3,,,,,,-0.020159259095529715,-0.00920138241595665,,,,
IHH,,,,,,,0.013537348952656037,,,,
LAMA2,0.008385481243403926,-0.022218236336632176,0.01498128155432899,0.057091153094892426,-0.003186441631900428,0.034532956327898115,0.0350239966008129,0.01916300575662931,0.012330635823393651,0.05275247337375423,0.01568025610656659
NRG1,-0.04299231173147723,-0.00281412392683071,0.024097962211871094,0.051570176696652675,0.057064891793854974,0.03302833383354319,0.026712997000255884,-0.008723454118520886,0.0159734110128005,-0.05861392741390533,0.03142712475898025
SPINK1,0.04318983306206163,0.03713306816524915,,-0.002251802442676694,0.08078540576007376,,,-0.042578352880408885,,,-0.03336908787395661
EFEMP2,0.09711500845859501,0.01988122943627718,-0.01320227782981903,0.028618621902685708,-0.004045680609381689,-0.03929596081154986,-0.010685179875091863,-0.06222646898838854,0.03070546167073296,0.008636354919553068,0.06295295347333164
SELPLG,-0.02943181863406353,0.059155309168897004,-0.006310996924861453,0.007833552490269388,-0.01843415064130891,0.01849197015712279,0.012532763316277996,0.04671736077672698,-0.015316728220001356,-0.1310741378980924,0.027226332289511736
GDF6,-0.029133671725558342,-0.03632477313657745,,0.010563428437008625,-0.022713218998152086,-0.011695068777055334,,,,,
HLA-E,-0.048766935091236883,-0.002546994983110345,-0.03944344556909609,-0.04109896220414508,-0.08363980767867282,0.0041524403604322625,-0.01104367254304496,-0.030739862275078966,-0.005056937783426588,0.07325038990903016,-0.006319479202475454
PTN,0.041586032249038646,-0.05593936327671357,-0.005802260926009668,0.1107424577143625,-0.032399163342035776,0.04448895297310075,0.005935812244175543,0.013340570520406114,-0.025569475841581635,-0.11201968546075962,-0.030167238486202664
CD274,-0.043755316928791366,0.03596578010181128,0.0023647020450479027,-0.028723294186042216,0.06377983459495827,0.056303164435252094,-0.01393447540739215,-0.0403923138177628,-0.07289125494430758,-0.060898840627390365,0.010346229351018905
FGF10,,,,,,,-0.01312474242872793,,0.02230500990939289,,
CD14,0.010892641348284039,0.025604159220962083,0.03282304930744354,0.007377173667869198,-0.047091455569067055,0.020210786426178795,0.01981639353910268,-0.005977068718519428,0.13099037337331682,-0.027684309050377606,0.024199886363554704
SFTPD,-0.03158474995982398,-0.034526540631988865,-0.02711814738552434,,,0.051919928482183755,0.006300188642074528,,0.09817924668327857,-0.11612300933664503,0.04242296552968507
SLIT1,0.017194745548445033,0.008666220370254317,-0.007250683361270914,0.06839774248840116,-0.011258454999644169,0.015513332208708703,0.01792077759908452,-0.035146725522286225,-0.005332231282853245,-0.1195631622695282,-0.03701720099597518
LPA,,,,,,-0.012920984234024092,,,,,
CNTF,,,,,-0.015981393140696847,,-0.011747292567667262,,,,
BST1,-0.03817264912110353,0.03591539461858077,0.08940813401687503,0.028111363756436122,-0.005208342573311939,0.015044978392929719,-0.02206543040686486,-0.05240060006025381,0.0920439020581858,-0.09806789076268119,-0.031215278773934613
AGTRAP,0.062949193834496,-0.03289007480064214,-0.034125772335841235,0.05447327513249961,-0.014115917157867615,0.007549510445264476,-0.03377844724057925,-0.0348334416118676,-0.006574780949626682,-0.01208403308411385,-0.009339537084082878
LAMC1,0.006528807390427504,-0.004336936567349108,-0.012283465168505817,0.03611395857530905,-0.000788633789543209,-0.008289900666540947,0.032107716387240894,0.03719376052751683,-0.054524867745641116,0.03232592578925436,0.00477893898926592
COL6A3,-0.023900557365351592,-0.007178962550734894,0.11551088087138761,-0.052810003546245564,-0.019847041483244558,-0.041895475343778965,-0.03239700604821388,0.052788452943997366,-0.05857586766069229,-0.08565954966116669,-0.0282822725883183
FN1,0.05931242767957119,-0.013042998222512476,0.030969422278941252,-0.041824083532032194,0.03419544827312192,0.047896635321723904,0.041151540615610493,0.03537811980105318,-0.04345172158982247,-0.009973821685804834,-0.061497072394677006
MIF,0.0501734580227168,0.07043639733327495,0.03835499624325079,-0.09723208642151754,0.0034648271621541956,0.025914605917834458,-0.008600598773515091,-0.0470056127784108,0.033721835207442825,0.08515061503221964,-5.5058392595319386e-05
JAG1,0.033299588164792525,-0.029957219577116494,-0.01032897098817942,0.0076004758110194744,0.03193443639789238,0.02952822544583608,-0.04247819300279853,0.05484705666985591,-0.07731977601417449,-0.07731499919289653,-0.010742255672517105
NID2,0.04513172508551719,-0.06291679883881239,0.08923660328405675,-0.06544249999871,0.00998025177192147,0.010009413643192461,0.015589188365107684,-0.04444170606890774,0.004338439680250514,-0.021877411140857984,-0.047296159531101105
EFNB1,-0.08083898994463397,-0.10564861248589306,0.02694885036233751,0.03699824504443797,-0.007288528449385892,-0.03430356011022598,0.02849981685825793,-0.03362143060546484,0.09046724070887231,0.06212343396158754,0.03484972099020636
COL4A2,0.052231452955281865,-0.07173631394384639,-0.00932089582982121,-0.003551231752720853,0.0031612221898929716,0.010126613550280219,0.03620212064648278,-0.06455207673248314,-0.009890314114577602,0.03510242940039754,-0.052636807966544935
SPP1,0.00468015824628917,0.0331045844941915,-0.04922876891124797,0.04573567711343467,0.029270162043926386,-0.002677666974516612,-0.04916139536223953,0.02006495029028018,0.025630312408849318,0.016136587489226823,-0.008265276404468624
PODXL2,0.051727484681968604,0.026180855996038553,0.07731346077307719,0.004128863053003658,0.02251798465479677,-0.0004171088122909777,-0.004109581741670994,-0.02276532314637318,-0.016225154790402836,-0.01312887633379673,0.049895854840391676
IFNE,,,,,,,-0.013124741404689198,,,,
FGF9,-0.00664462047056108,0.006670936586498087,-0.0246719263691571,-0.03450069458752813,-0.015901835343406067,0.007841743267727156,-0.033170879594868787,,,,0.06526762145115526
ITIH2,-0.023102821892302436,-0.03616446137392046,,,-0.021351758182478035,0.11121054174342715,-0.027155254405630453,,,-0.0027363735748119834,0.01836401403417492
ADAM10,0.03805190741739904,-0.0034679876812062508,0.059639908624744074,0.012782931616518469,-0.016717314776259175,-0.006404083554210128,-0.0007863035448653887,0.004636192326122852,-0.05122217320956402,-0.07160423385333778,-0.0027079120969650313
CFH,-0.08933065452489823,0.0015395376255402183,-0.03385033029525717,-0.06405674177746983,0.045075551338841835,0.02482639983846601,-0.01231827573588948,-0.009768612279893573,-0.06785419031580758,0.02963279455753545,0.015686254758298716
COL4A5,0.03279189113017708,-0.02915262859020287,0.0243906050151395,-0.01852189271287807,0.061289092279483315,0.010784829278922561,-0.0271213293587989,-0.006349188672763478,0.006425573186964998,0.10926323800775363,0.04625370325637713
LTBP3,0.13762415992538393,0.02691562077431496,0.05894332854130229,-0.017173892918767156,-0.04119227916801606,0.0720149817033062,0.014990954284757555,-0.009544074715575583,-0.0007224845258477223,0.06981864588824609,0.0568332919413137
GNB3,-0.04567960616525922,0.017794164061071406,0.03210350491843598,0.07281041386906521,-0.026369251064835186,0.018032044113392633,-0.017372709344607128,-0.02963647227976338,0.03390053609172971,0.050711559448808376,0.07346890142212081
COL6A2,0.07870325114577725,0.022077325051193347,-0.024120658660024732,-0.047167450005191354,-0.040523119110244074,0.013732803417994403,0.002602522862047002,-0.05874872339390285,-0.02351551986986531,0.015360446621996895,-0.05564981453242151
GDF9,-0.001138952029230398,0.02673204839472532,0.006393780266442974,0.08639205962542049,0.07127130132115461,0.03201875121491554,0.07995806160422093,-0.04427918131727089,-0.04315729518123439,0.010499674489500918,0.03266213113133417
NCAM1,0.07114787889666199,-0.04684982157860906,-0.05114813548898659,0.04479038496556907,-0.05387489148422032,-0.07659710891928198,-0.049086973030111475,0.02097726380426113,0.04393932323494883,0.05815091101194092,0.01340008540124113
APOC2,-0.030999378079462958,0.040003823309214585,-0.02700234742688542,0.024110248646022972,-0.018714206176390337,-0.0002169054213618343,0.045525018705999835,-0.019605340203354724,-0.006531742091817028,-0.11019765105300483,0.02557873850838584
BST2,0.13950578111537426,-0.03093664578033172,0.018683797372994977,0.03022568432909914,0.005806603248920352,0.003636454740746233,0.02559231043120961,-0.040680599772246126,0.08952169416465638,-0.10580826373300944,-0.005276405554319367
COL5A1,0.0518301233040986,0.031175335417301206,-0.030212279283387787,-0.03013598726289812,0.04627402070579185,0.03104214272245786,-0.008315646931949867,0.029392282484372496,-0.09200442000389526,-0.17209290085205775,0.01345915738806333
CALM3,-0.03121767866728181,0.07024193797890574,0.0006338457951931124,-0.021976677435587955,-0.026250783029322128,-0.03265724539859238,0.0022872805922635447,-0.005928245441417482,-0.020535879755018808,0.0757721519227245,-0.03845784167633121
THBS2,-0.008151458371755644,0.009024395075573354,0.003818489463695227,0.045168301645882744,0.03318534785238734,0.05286444412299338,0.05914516930832178,0.04504217852866024,0.02705214068930576,-0.05147168254883581,-0.010896880440004997
SERPINE2,-0.08443706086930644,0.04829043110508535,-0.012169357713917849,-0.025625224738556697,-0.0007674443940872749,-0.00964337133557732,0.01585241686371408,0.035669119911764885,-0.04642543886601351,0.1027344493002436,0.012422246463271103
EFNB2,0.10437982957096545,0.0009147417131888157,0.06544567896513205,0.050721722050664275,-0.021596249892044016,-0.0018619155481149614,0.050315125762009846,-0.06665864287749299,-0.09201459894927032,0.005963825158438269,-0.02760914237733442
PROK1,,0.016372963245799687,-0.02080534386579321,-0.014554274877113112,-0.015577120859631803,-0.018665840524292602,,,,,
LACRT,,,,,,,0.05422210873184095,,,,
MMP9,-0.030556038486964622,-0.03902824196108552,0.06273824544814341,-0.03173978707135019,-0.022720818823781824,0.0022564162688575233,,-0.04000381177637849,0.03621580874898927,0.0647122175161405,-0.08107561657931514
DMP1,,-0.012003135784170744,,,,,,,,,
NPPA,-0.038093219803753596,-0.015040260912722777,0.018699946772628297,0.05453559415939184,-0.014972600750479969,-0.02703880282278811,-0.009172492354926004,,0.031676484874872575,0.01385394292786404,0.05346044538002894
APOB,,,-0.016393590194613304,,,,-0.012265109750431519,,,,-0.019661510828575448
C4B,0.05413573931269384,,-0.018826659449613557,,0.015928971297698876,,,-0.019223931644862493,0.05891686215984725,,-0.02177174518191733
NTNG2,0.046293422854130774,0.01741090460332134,0.015916350091578636,0.024086421248149508,-0.03256381559674448,-0.0036465610982438904,0.06665023020642055,-0.025741047503567666,-0.05979745567410748,-0.0848994748507827,0.02984564360285732
LAMA1,-0.0665875854574138,-0.017947425491594282,-0.05218456057606774,-0.04059250485839141,0.026638043969658198,0.05896462573080107,0.034699051627126054,0.00034344479206526926,,-0.025225500575755296,-0.002558413381277124
UCN,0.023324642487020087,0.024086743024122316,0.016033072796822704,0.02495482329139553,0.025491993948151787,-0.02369555365574568,-0.017372712694568176,0.018555010444877337,-0.05012647349906035,-0.035526514763718334,0.08451742781346605
ARTN,-0.03837911869954758,0.08142608739549954,,0.02616722302728402,-0.01667565503000847,-0.0036459231800943137,,-0.003102363918741156,,-0.04842108037579612,0.00583576753628351
PDGFD,0.054244600779048996,-0.008229734310116334,-0.01273464478220439,0.06938035686885136,-0.049402156354062206,0.05448632207794208,-0.018271790765233137,0.008187178233226202,0.07560496716819237,-0.022222360456198017,0.018267789997218602
EDN1,0.02749737918900462,-0.027417671794522123,0.017775180450500236,-0.0016814895690436362,0.058726302472707485,-0.0038479153067887363,0.025420441874451583,-0.018583704581590126,0.11642021581541842,0.006110349319881914,-0.011252577903588488
ARPC5,0.08223501188583139,-0.014116169301297077,-0.04329048783704205,0.010274567136868721,-0.00749893376473151,0.00972087179973515,0.05431680299570011,-0.045152865702472,0.0013968883540863113,-0.03290967284897477,0.001001175792689054
GSTO1,-0.029976829934684177,0.04957436490493798,0.03441710219649075,0.01846024854902627,0.028878912673362546,0.02520807913869104,0.04199523445584445,0.012467082478580704,0.09245050095640764,0.014063946643598708,0.052021875952530654
PROK2,,,,,,,-0.02004342092397164,,,,-0.017926723187277522
SYK,-0.09000091313804934,-0.019550657760394774,-0.004163125961125721,0.025410660759142546,-0.013312571848000573,-0.004707423343546763,-0.03807392371125548,0.02402571498082656,0.009583893951398501,-0.030422758565545653,-0.0029501109052168786
CD40LG,,,,,,,,,,,-0.021262594155683625
ST6GAL1,-0.050399089125545436,0.004258424468523517,-0.04220915127584631,0.018669936684540398,-0.02486895831597833,-0.009855344228175033,-0.010968181492535185,-0.029872359799040352,-0.02432363169963308,-0.06868156620119631,0.10473507502053402
WNT3,-0.022869251430879884,0.0709481082470393,-0.016558552559161402,-0.011202017330086673,-0.012192310242047569,-0.010592427753954862,0.0004392497663264315,0.010321439876484744,0.06192218924265574,-6.412532904924597e-05,0.041659506337146796
HSP90B1,-0.05412174915529346,0.04116399107494185,-0.04608504627903624,-0.036226046447967786,0.04720743933569497,-0.01803594248752994,0.0021206792637656867,0.0033931470016654564,-0.005247561479967734,0.025619765032072615,-0.06001114045587303
ZP3,0.03706956990980946,0.03728683502261504,-0.016727683096162634,0.04609757827852389,0.01696543441948805,-0.026623471028746577,-0.01226511084197825,0.005395181088095748,-0.04395463705358998,-0.014175084357020121,0.060274524389347564
ANGPT4,,0.015333337565914514,-0.008661175159254164,,,,,,,,
NRG2,-0.039928127199775086,-0.04874928487234205,0.005236965355766631,-0.03944015975601307,0.11287564452372603,0.017443263886616503,-0.03166702640077052,,0.1335425669727417,0.11231338393674896,-0.06657153388471777
