,UKF243,UKF248,UKF251,UKF259,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH916T1,ZH916bulk
MFAP2,-0.002280030899805403,0.024493314219685838,0.03045155298582871,0.028198628617505037,0.06479587761969098,-0.042432384232593094,0.034553002066840935,0.032796629539267645,0.13475842228820972,0.0302978230377147,0.058298100719006506,0.13145452762298843,0.10385750043638522
HLA-C,0.07538098125541257,0.02225598622390893,-0.05613515199230968,0.024905561667041554,0.08518374113956717,-0.018008243848164636,-0.0585186108210762,0.08066879685070884,0.10944167118958366,0.054651138693417034,0.010387201450096887,0.10679084942245959,0.02966654656399566
THBS1,0.09457449154848459,0.03858484983580014,0.051367025415241886,0.021631639175676544,0.05509038592322545,-0.025101413728999922,-0.09350653467684576,0.00409053397194098,0.04747790438513012,-0.043034494356658695,-0.0009048700203692538,-0.0014170627729935665,0.08854879903734238
HSPA4,-0.04443557303537512,-0.01954397336098223,0.0038731187485903304,0.011158447537500586,0.00455838042700318,0.012293428458960256,0.004361853177471171,0.016249049290566506,0.04635291220833862,-0.01240952702549589,-0.03092486286604978,0.02970113938484721,0.018203868305428143
LMAN1,-0.02631173356800079,0.004756746002784827,0.05585295496795196,-0.011789434029131556,0.03896646013447874,-0.03604349101176789,0.05128669961439215,0.1081469774061142,0.09087173928622916,-0.001630777177695435,-0.07173722326229467,-0.03936601174737056,-0.07617052402307123
LYPD3,,0.01693814173296027,-0.012594076397212876,-0.013099757164659272,0.04519562766344231,0.07304146629482802,0.028131752375226426,,0.07119833467794112,-0.04644687713967993,0.07917380347777532,-0.037979506491371814,0.1875675490636525
APOE,0.0952543686561521,-0.08588694283549379,-0.002961995732748207,0.002341847201765304,-0.008239403733237326,0.0033032902687249194,-0.08476032793461881,-0.008346453548687715,-0.1414380770268731,-0.09012336617741931,-0.02244703132329164,-0.03933927124966672,0.005387270512169161
SOSTDC1,-0.0471051978413306,0.1482760250004231,,,-0.030198171334563848,-0.020002772575216037,,-0.02952763461660219,,,-0.02398291046106989,-0.0025881700785619142,-0.030632576653662293
ANXA1,0.0007444318911971925,0.07455133970083556,-0.039369025287049414,-0.014371540866578433,0.06214021273832417,-0.07796271974297989,-0.025491853022895916,0.02863473477088228,-0.03640767130927647,-0.026333580614538582,0.04846850970525174,-0.06688294970308077,0.011092916711133178
WNT2B,0.006325176872777995,-0.031810000177482374,-0.01773922634733378,-0.02200949549962742,0.014560804105652308,-0.033226631524419646,-0.04486614972208511,0.08079235876503632,-0.028636746954494443,-0.04142856537898687,0.012661941190918206,0.04032578308187529,0.10960401929908468
AMH,-0.021477535173708387,-0.00868658333204541,0.11481207509952907,-0.018202673971329807,-0.015861146060939767,-0.00519050138437672,0.10130173757068872,0.07691059328421349,,,0.04703720553518848,-0.016874037432480313,-0.04084924653143954
GDF10,0.18008383783967513,0.07802697808530341,-0.014168541949317506,,-0.02348184513495443,0.009221428736364,,-0.01901058799307967,0.16754625936844716,0.0740227953937113,-0.029012448697564343,-0.025895984709959352,-0.00679843660557383
EFNB3,0.044427908793495875,-0.03372474289304361,0.010801527785437238,0.06578240818197052,0.005230795379769771,0.03634326049973654,0.052269199415512335,0.013693232338373464,-0.01311147329327363,-0.02191823431718308,0.04773472374341592,0.023942196897044184,-0.06043548893323864
LTB,-0.0034153178608192633,0.033789477823561516,-0.020670275289024695,-0.012666128770037019,-0.008066383226168664,-0.032624319187930996,-0.02243020300514346,0.003689433850122332,-0.014990893977474856,-0.03287752866048235,0.05089511125932084,0.10312221133060442,-0.04236205220971827
ANGPT2,0.004810003899074074,0.03197607415342075,0.019376121851883726,-0.011714820817390701,0.0738147755701112,0.009281824512515168,0.07137141126288707,0.047530597133121924,0.05680560413835972,0.02779961790024281,0.028453033555977347,0.10097167306093044,0.05754534258196517
ADAM17,0.05604482146186305,-0.039992401118739127,0.02427936112469665,-0.001875362425381848,0.0708874651659418,-0.0021672089339709556,0.006777791909851026,0.05493193431016528,0.016245321297042453,0.03821892113361274,-0.026266522802879357,0.024120001749801008,0.030995150287751492
LRPAP1,0.08281033706670966,0.008394849626349801,0.0014413751636632637,-0.027723060415351136,0.022055040859339282,0.06471990708502184,0.037123289146239115,0.06200787927506262,0.06947372673904023,-0.03534948280417808,0.026425464358522645,0.00864688966418737,0.026458644836080302
NID1,0.0822526433760035,0.027232448955427497,-0.02694161883646507,0.02572860464625276,0.08466566267411321,0.04080644543799169,0.05735536786172764,0.050129310907738416,0.08227853855426999,-0.019387449657066794,-0.015500578542513377,0.10953468845751774,0.06041223883971616
MST1,-0.026217531518625003,-0.04687978730656846,0.009280195669418782,-0.044898597301348056,0.029782605467681546,0.06567261597518469,0.020035314484396195,-0.015312799155739153,0.06353598085209489,-0.051973285466424164,0.06905582993522175,0.0097446395303485,0.11501920125331136
CCL14,,,,,,,-0.030537021313308387,,,,,,
IL13,,,,,-0.014761243545854126,,,0.09495033496437848,,-0.0071401686239935215,,,
DCN,0.15979412156927064,0.036784342516341134,0.020975405256622597,0.0023930335532947474,0.1085842039700564,0.006321178477137101,0.04382322931794642,0.028691682767794567,-0.044036128144532165,0.012473377280955569,0.01193996055961576,0.07295117478953689,0.040443231684310584
IGFL2,,,,,,,,,,,0.11438122819277759,0.060430694738720016,
COL7A1,-0.05829752642979079,0.04413097031168214,-0.028932188441428017,0.012307203881216052,0.061388387812711394,-0.02010725780265475,0.08214692750247732,0.061516111057745244,0.08361444333624682,-0.058900729725919816,0.026583288836136188,0.0769169069774045,0.07849313561224974
CALR,0.03293321869734332,-0.026985221499025634,0.024618568356326455,-0.025937176493647733,0.035167458783558654,-0.036645301042595634,0.030509055093801005,0.0671930899101657,0.11399514293405982,0.08109408897306698,-0.028660619673302086,0.12563407031266666,-0.03978572517238647
PIGA,-0.00987251366628991,-0.05577252600095512,-0.012692758591112203,-0.027969291950592376,-0.000895802610074575,-0.0016447149613730543,0.009652420721673693,0.01302147866168214,0.03791724903316166,-0.017358591050140385,0.04779401414825946,0.07527982588828648,0.059113426592674545
CD200,0.06965651244749767,0.028881241865932727,-0.026656667664742922,0.014337138914174213,-0.0713338988381016,-0.010128968721728119,-0.034383646270754006,-0.032454548175986135,0.09059788339384764,0.026996540984092765,0.04333246829848522,0.09334537355903307,-0.04633977883338889
GRP,,-0.023165193458813106,-0.012026457624750882,,,-0.02455490664099058,,-0.0027712404134171372,-0.03775037271915747,,0.004995892299583624,0.05003103415644482,-0.0326662814955387
CDH1,,0.009405568130416691,0.03239741077853233,0.02838776489995345,-0.02210547375574544,,,-0.009546193651616039,-0.033455750341595154,-0.008228933763404908,0.07188414567239927,0.035883509736120485,0.04698799227741441
LPL,0.029271312716759874,0.04623578112092957,0.06481865269888765,0.01836960981246405,0.08012141776952067,-0.016265932419029266,0.0391898094793516,0.050497452617536076,0.10495504138677576,-0.07359430707135277,0.10823658285157355,0.02157120123332065,0.0026058148346244977
SEMA5A,0.10715230716357077,-0.014861357487616654,0.022126721500125915,-0.05381498147355226,0.06330999314138985,0.03564590903660384,0.057022258723669055,0.038825299365471966,0.011863368355558093,0.03161926854712223,0.05944132465313015,0.032263245415551825,0.07466035283062183
SEMA7A,-0.018107480957160405,-0.007132442075452671,-0.017770819293818577,0.02510064730229071,-0.01485628907780527,0.02492900153176918,-0.0036692010368640036,-0.028410075438467172,0.006143145468082249,-0.02008992968444591,-0.00493335497623635,0.1256118287008277,-0.056431390353768304
SEMA4G,0.04171223429626461,0.001001543961205362,0.04540952638238596,-0.039566627049932704,0.03441221717497489,-0.002362134473219392,-0.0031293421010045227,-0.018008684159160022,-0.041694248815996794,-0.06652541969432474,0.0019007916398133605,0.05210092037772041,-0.03654435511019068
SEMA3B,0.06492624723035496,0.022482536633106506,-0.046670126527203724,0.016942246089709487,0.024621900281950392,-0.00704040961631386,0.00914620717753076,-0.02031060982823303,-0.12148206200745425,-0.019898755423338188,0.0325841068685793,0.04290803017939314,0.02709301174513349
RPH3A,0.15709029015371884,-0.011202007560843684,0.026898936719155248,-0.00950112781660278,-0.02735775407852069,0.026941321091205714,,0.07305617529316802,0.03686310460079544,0.08167201595220595,0.04961431640098097,0.025634295688905448,-0.03168446763304143
JAG2,0.085509105431938,0.041752393521372555,-0.02805463008704018,-0.011897179666695212,-0.025058134153771748,0.0070338111267868,0.05251185325859726,0.0006051967018205789,0.127787844981423,-0.021415882671923205,-0.021879372425472186,0.13834975692390844,0.023123061359868764
CGN,0.012926048894941762,0.030462378195490584,0.06276523426740535,0.014467985224055619,-0.028869649334761282,-0.0035321208500552503,,0.01678671302560409,0.0401105517939711,-0.01762752969557599,0.01661930592630896,0.04795280610338295,0.006865851624486327
GDF15,-0.03344382590996518,-0.03797300856104522,0.0512336224708135,0.04299542391566496,0.002937172919554928,,0.03351720410806018,0.05294375345286525,0.10538539231464382,0.01994080099543981,-0.018454408572962818,0.07772273932784458,0.05131061645727126
SEMA4F,0.17487130795550812,-0.02535273214868082,0.012015823532224933,0.007007543599207698,-0.029895750126357527,-0.0004976371630372139,0.03843421105083878,-0.019602991643661263,0.1149768775250475,-0.016293167986518774,0.003055594054790536,0.07225302984734891,0.04226926754541638
NXPH1,-0.018750627780058877,-0.0030601926328288815,-0.020934951335657478,0.037241511337900275,0.0013970425881105098,0.003751708548911345,,0.02821637306515755,-0.032508833709014286,0.07432643136979307,0.09953003285918674,0.016012637218035815,0.009571989184099005
ARF1,-0.0022588870332316937,0.001974845179281633,0.023564165410041724,-0.017859053888848155,-0.03487666376878495,0.058547422011907796,-0.04216038637544851,0.017846016006846873,0.04695593246528977,-0.011316938968866834,0.029531758921269108,0.06671209976237419,0.012015214455603253
DSC3,,-0.010528073554645263,,,,,0.09001624223657921,,,,,0.0008858877830575781,
EBI3,0.0730052236433703,-0.012745381897864769,0.0262160394518893,0.07033767671764436,0.08084894848644462,0.02609459749324063,-8.04580275601283e-05,0.01864973085707996,0.005116291209218735,0.025075330753649826,0.0163029200428213,0.05738188811466124,0.03365780705407321
TIMP1,0.08540861350586257,0.004721023522788704,-0.004995526094164088,0.02552449255294226,0.0734186207133808,-0.007049306001183411,-0.0763232361348377,0.06565352450477323,0.1688259113395613,-0.053108653702050194,-0.07294664801246244,0.118693823801511,0.053392222602411894
SEMA3C,-0.02989575874679527,0.02508887729382498,-0.011518892553375704,0.015796345750577152,0.05322370112583127,-0.032987268347678934,-0.017903745919362116,-0.005297170074325387,0.010964253811093427,-0.03863647799128758,-0.007670563459768271,0.0034362949923643577,0.04374719125575738
GNRH2,,,,,,,,,,,,-0.031429675543214276,
GAS6,-0.009211908278204596,0.03810964118599772,0.013289108979886605,-0.0297743342635021,-0.010062510371371975,-0.03294022389475127,0.019552567291147845,-0.025707646782933132,-0.04370744214854937,-0.058012378502867605,-0.01867567991429965,0.016458448595662336,-0.03419496793087881
MEPE,0.023831235858631665,-0.0281926241762881,,0.04916873486249605,-0.023234661574814672,0.005300121795290412,,-0.03597544162140339,0.08799064720747966,,-0.026815159601468814,0.09877338090078645,-0.0654563706125991
SERPINE1,-0.03307717589435403,0.008328193724942666,0.02324901805193835,-0.010283490830817352,-0.006741676735969503,0.05023122630972435,-0.09379006480456613,0.04356940196697404,0.1071542055526504,0.01721197313582769,-0.06577497034669214,0.027884071980491115,0.04801020071185907
RSPO2,0.02948625414602467,0.049962468912264704,-0.018824900045847363,0.06249259227808239,-0.046253650420596266,0.03014790299048375,,-0.04253848320447072,,,0.039073561614362755,0.02006941335036587,-0.002233919841064838
SHBG,0.17632469619139748,-0.01363696730365192,-0.018140660171912824,0.0907505427754416,0.045686730208512036,0.04628756827905866,,-0.015648745198984,0.10078536870080193,0.12698994475577183,-0.0314175393269853,-0.00135000687854951,0.016551881932296175
LGALS3BP,-0.003974629467796136,0.08914563928862962,0.04674920272805399,0.03178747337311213,0.04622148817421911,-0.024572618101960396,0.03360243067886581,0.03549895462283693,-0.012351114848340214,0.09877833789972795,-0.0061332595560499165,0.05495552056075082,0.043178371127569795
LAMB1,0.03304504362828012,0.07030259227109188,0.04318803575397381,0.10594017730130573,0.08414989208179588,0.01446475131166349,-0.06989881820648013,0.017647801963290997,0.16876410261861519,-0.02620074562841299,0.024681161680305815,0.1279073423832594,0.11286480332649045
SPTBN2,0.06320949670572568,-0.03816626694826364,0.015617225410547582,-0.02495652931598703,-0.05252542281594507,0.028887028710603,0.022880609562833793,-0.042794167395915496,0.02121704135325562,0.00397831534351424,-0.00038693681133355925,0.00037307242518996143,0.016528257767546146
COL1A2,0.1781235097731109,0.06328825941600949,-0.004427899052101937,0.02070328723303782,0.1235350898242549,0.01059823262019664,0.19135536723781704,0.07933018853195582,0.07047753278017219,-0.034195206443608434,-0.03185822012682003,0.08354627833051369,0.04884370153751249
DEFB1,,,-0.010645177387080425,,,,,,,,,-0.0002249767870021526,0.06460213185033782
CEACAM16,,,,,,,,-0.016347113383710043,,0.15664627301278727,,,
WNT11,,-0.01509014851898983,,-0.020008013478158653,0.09175136860382856,-0.03629541106049026,-0.025452330417488123,,,,0.014308828202986117,-0.03849180257061187,-0.003941295203217148
LGALS1,-0.050825524251686904,0.04836660349140767,0.06290552460700893,-0.04956155049488449,0.1095729908487138,-0.031048776195415947,0.03492066254706365,0.06298024725496233,0.10526991655839978,-0.08414919642589065,-0.041822466972197395,0.09264523359953,-0.0028462574393729534
BCAN,0.16216775141925008,-0.04767267105715082,0.007831911799881276,0.0368159515017371,0.02627747742361352,0.012014994439917479,-0.0370999497397583,0.07652872834619609,-0.10361309723753544,0.02533953015190173,0.06507993667304608,-0.009870241848978703,0.00042884888145711835
ANOS1,0.12046884418467357,-0.0126994560634589,0.03886674853700107,0.042773084484813054,0.004879414066978908,-0.023605483135467627,-0.05360569914627778,0.03535662516487563,0.045959274139352954,0.09224250152614026,0.0871377502179685,0.027387317924536286,0.0781381577657759
EDA,-0.044514450880147965,-0.011047443964575077,0.03846486682355735,-0.016879283296774843,-0.017196135778056974,0.0013108050999336217,0.03469319461567068,0.10086568683430154,-0.033455740035550005,0.035762806688725224,-0.029012447030303277,0.002867606663439729,-0.006301412940813613
FGF22,0.03421949086268916,0.1395512241297889,-0.01465824432973649,,-0.013183076146929273,-0.0216855120897399,,0.04354469129104128,,,0.07213155026521824,0.03699239931145689,0.013604040494213735
SHANK1,,0.007555275757988558,-0.011880545605926222,0.011353705103348505,-0.01254285966486832,0.04771033435552108,,-0.021889963696589503,,,0.04882576363396851,0.013509903501692217,-0.03675587782710262
NPVF,,,,,,,,,,,0.008796975834052123,,
RAET1G,,,,,,,,,,,,-0.036164728113565796,-0.022439262194933113
TGFB1,0.005518596643030655,0.03230586327846651,0.07959860924172847,0.055540403640905525,0.026957196563215376,-0.013295627300002007,0.009284633776301171,-0.02274523843315484,0.12577115376720518,-0.02999899690921743,-0.016849628415946147,0.08665891717059346,-0.021403470687710206
MSTN,-0.053890090650429476,0.034758476214592555,-0.05343593968510783,-0.00742141752874804,-0.004998995350474288,-0.030467672301779616,,0.031037608010046135,0.04286476961580144,-0.01918289061911383,-0.03305092935582761,0.010888310839298511,-0.03034253159101574
WNT4,0.05828363473135998,-0.010167708370910867,-0.01391771605554635,,0.08569588731866087,-0.015973707075618713,,-0.021709140028846198,0.07277884400149229,,-0.04786894410696343,0.002378547890794044,0.04999043961588458
TNFSF4,0.11672909295416765,-0.023251687791922274,-0.017432762889537757,0.004067401182238143,0.026884329863717905,0.008609664725353664,-0.000865177443874754,0.00013627398873678539,-0.033189279536809134,-0.040375390831521245,0.0031234600565074313,0.11107075183458674,0.027453507940263515
NTN1,0.012847603461757676,0.03622970155487511,0.012098485163317808,0.03587202548085212,0.07075339689688767,0.0017447813711059179,0.14482970745519844,0.05465933466104789,0.10633628150715402,0.08591116740711392,-0.03103543017727429,0.05532772265389758,0.01834840260019193
CXCL12,0.01613765769037286,0.04070549496246001,-0.026470920278810886,0.02419501026474379,-0.008776864983415058,-0.06505956084747726,0.127176074798823,0.05063614690280569,0.05614419333967901,-0.03529986544287777,0.039651470036469544,0.10887359774430642,-0.03152948352115272
GNRH1,0.002797281584610623,-0.00548649540504251,-0.01920625926137519,0.04269045055681026,-0.01327506975074823,-0.03002077200056074,0.0364506511484187,0.08732935367287481,0.13014596482047264,-0.06861482509206919,0.08418569813646434,0.0048192983257278705,0.002042249051985324
FGF8,,,,,,,,,,,0.014206756338223343,,
RIMS1,0.10626143383668384,-0.028386435430699186,-0.01613166524001721,-0.006120237912855282,-0.02098451107769835,-0.04839841666172024,,-0.05716143061211048,-0.03265098721416134,,-0.07249032639519457,-0.031531358396914934,-0.023594770235086725
FGF14,-0.028938721011128182,-0.010469881878012146,-0.0044329988700836705,-0.020830950388033335,0.07340613190060502,-0.01810691726105486,,-0.040725381150125396,0.04471146719294736,-0.03138012034383421,-0.014619304598768921,0.022697635838027336,-0.002543578814721903
IGF1,0.03892564964217108,-0.028461941451732645,-0.03281863803938439,-0.002379829051857472,0.007201424185741674,-0.04412791925806696,-0.024572696935850277,0.03508609547772918,-0.04663947351499905,0.09266553960980692,0.08605481916578488,0.07962837068516358,0.03831064812008945
TNFSF10,0.06846513040925074,0.027582300893851636,-0.020717434674429772,0.028652913286987703,0.04297969892431649,0.010216715638956105,0.024276495917989784,0.039774810074241024,-0.0036201055577010166,-0.013810473664616463,0.0029323920566512235,0.10444296322973566,-0.05246963689984834
GDF5,0.09096050244470706,-0.015587442614254847,,,0.058176772544888566,-0.021685512409676047,0.0005331532393252235,0.005166103170617114,,,-0.034314864620586895,0.018319695255323315,-0.005010816184370757
CHAD,,,,,,0.04476351308701919,,,,,0.0447155159144003,,
RGMA,0.06323249517005018,-0.04056405680290559,-0.01219672387051384,-0.005610625833631911,0.026003580310019175,-0.0016404771058240845,0.05023287551208127,0.0350869798847935,0.0406190006523756,0.028367149594684445,0.02171420758780593,0.019111970748832523,0.04583652960352521
CLEC3A,,,,,,-0.03641786931537279,,,,,,,
WNT16,0.001505031324116707,-0.008939749491499907,-0.01080696932399458,-0.022883994335578865,0.04413859793930012,0.017919847727696562,0.06768826765903538,,,,,-0.002655269088827053,-0.03407461507243487
CX3CL1,-0.026474016319641046,-0.010247510191976911,0.026755355614757136,0.04557909715152111,-0.03598314551627257,0.02739009747983359,0.008375410361209158,-0.04870491285179845,0.049995217880282806,-0.01021222282670873,0.032299950326196786,0.12412411196548351,-0.03288162349026384
FGF1,0.1585197168051935,0.003934139428549968,0.02077965094069257,0.0020239487592173936,-0.014725616185167026,-0.05873937577377095,-0.05469200067854044,-0.0037637772720281915,-0.09448403585492808,-0.04636731991706242,0.02293611610251593,-0.012500803409790383,0.038438209169730876
ALOX5AP,0.018105369140199345,0.05047886687878217,0.03720639486949835,-0.013349701081001543,0.06461491275474252,-0.06374004586507638,-0.08253694944861864,0.02585921537299803,0.008995987134276089,-0.04248200888556826,-0.01694520269456729,-0.09459468473400985,-0.004660097958437167
IL1RN,-0.05325930227753149,-0.034328314894128784,0.09331060189484486,-0.01894954352688316,-0.013389988398151729,,-0.006363149335811462,-0.017069651604826354,,-0.0671487991629326,-0.040101172791647564,-0.00136326838417062,0.0084673165113812
PCSK9,,,,,,,0.07204248844270396,,,,-0.017039498877896155,,
NPW,0.0016208697266577178,,,-0.01658376213890641,,,0.04654797175105909,-0.01901187541617389,-0.029839494748837986,-0.03399619636094981,0.006280312456168853,0.02273830781516204,-0.02430595816443935
CXCL9,0.07757884612241385,0.06928795853131615,0.05875023570436445,-0.040693064314682274,0.07725032824752771,-0.021685508865768737,0.07584794276718357,,-0.03702135015630964,,,0.15680787981042837,-0.043093980369687805
ANGPTL4,-0.10664951793393405,0.020261269109167417,0.019370570652411403,0.0020029416420442683,0.019968293007788317,-0.04521277768126511,-0.09497341069508655,-0.0007551885990658154,0.06695108304863238,0.0551017196267933,-0.05005313602818455,0.10230224715454936,-0.007910983116241789
CCL11,,,,,,,-0.038386712936244,,,,,,
UCN2,,,,0.03852468772260073,0.11961458916184356,,0.05014190903777689,,,0.06506333279582845,-0.029599123541173614,,
OBP2A,,,,,,,-0.01826147677544603,,-0.028038909589822386,-0.011039877971727738,,0.019298735569052324,
COL4A3,-0.05733743334284714,0.013794007200896198,-0.014046404153265298,-0.012040943853198904,,-0.0027911149890618493,,0.0095998177971335,,,0.10507627148955828,-0.04402200444192818,0.1042251546659935
NRG3,0.048254544559337635,-0.008171435092899226,-0.008031150624946996,0.03617631778291862,0.003750757054950895,0.053591689374354934,,-0.051825809540230125,-0.0009924647238764102,,0.027041992503838926,0.06402499954059532,-0.03697677847655338
IL23A,-0.04026195248583629,0.10864440277126766,-0.014415322274533997,0.10961448918350938,0.005443184373499583,,,0.025911048703669788,-0.02580150673521415,-0.044987828086504825,-0.002865966150638843,0.04652020078139725,-0.030123672170603008
COLQ,0.02447904450613205,0.034460249049157315,0.11369550511417487,-0.04334573500288637,0.012934997552552101,-0.026412327083507024,0.007642147467360589,-0.0039064576810006,0.08242281396895139,0.03381537009612395,0.05783117404899044,0.03475224120982197,0.05501701818097785
SCGB1A1,,,-0.010966477000886909,,,,,,,,0.01651589474513327,,
TNFSF12,-0.010304205582200836,0.024101335311490266,0.008497762518652655,-0.006547829908094779,0.02365433350050772,-0.03266212232878075,0.008319104970951749,0.0400050603930781,0.021662644102479485,0.029740326356628818,0.016321281920952783,0.02799189408602733,0.0008689268868162054
DKK2,0.1454703303364673,0.0018350123671493164,-0.012869011484796692,-0.011668609046158901,-0.025269602411479283,-0.014921937590893471,-0.027237941342815517,,,,,0.03200903735575737,-0.038038454420239405
FYN,0.026034604265058225,-0.03620151405611807,-0.004441501993960928,0.0001987965771827155,0.022930261155842728,-0.0027948449432671353,0.06362577004001319,0.0003724079864175443,0.05867424721360086,-0.04281124402554471,0.03471534309242552,0.004853970820144209,0.06926936124581329
ACE,0.02840153419453011,0.040783548609764915,0.04290875517678066,0.008160371563060943,0.05664556979823355,0.028072059466804414,-0.009108707975751503,0.0483146467648166,0.10783721888742545,0.030177285167551825,0.016982610675644976,0.13709363000560407,0.05680875119259871
IL18,0.12410112940452477,0.033890376135717985,0.000478780952182707,0.015541112557302957,0.06633016230404742,-0.03475374992398654,-0.027865252041660064,0.04549092912420561,0.002654794416653755,-0.02932328229865065,0.00835837207612188,0.017965391827267016,0.009510700061248384
PPBP,,,,,,,0.012590656920259421,,,,-0.020170891063266517,,-0.025149316506578156
CCL27,0.046260923283351144,-0.011047444038794714,,-0.005363091929610808,-0.021302407598675528,-0.015371742625430972,,0.014441840069912452,0.17143786919941068,0.11044823430350392,0.06010092098657093,0.0030544638949011366,0.06593119932790963
SERPING1,0.06407959092064167,0.05988247181433028,0.001898737469470793,0.020159103866256897,0.06305310726896192,-0.024457379283639245,-0.11952035718566133,0.05656579677816187,0.01725556668669065,-0.09938562121136187,0.022095054231232782,0.01702242563764717,0.07431969613972425
AZGP1,-0.07634530789082328,0.00924643016763405,0.04421242395340981,0.010961444765681274,-0.004654142317562882,0.037613986502055906,,0.016448142178226842,0.02250402112797302,0.08722854770073522,0.032882815713317956,0.04403166981788569,-0.04433628976338262
INHA,-0.044295939195336316,-0.004848731165997851,-0.01680489532264245,-0.029793921175181967,0.07994424778578708,-0.02368317598083213,0.0544577621377842,-0.0277315550450239,,0.06623316027700105,0.08350538171498939,0.015710489551726752,-0.04050622651433342
SEMA3G,-0.05259154823161346,0.006752638912130404,-0.0035932588054427735,-0.021678721191882862,0.08836961971609843,0.09366155547605824,-0.04232287523913431,-0.024291778576160192,0.15592080549285778,0.14419592543541276,,0.03999428009057421,0.04227460336543545
COL6A1,-0.007221311647513529,0.05309579693320334,0.013427220658915731,-0.04806024151266486,0.06424317705684121,-0.03967992313333749,0.09588289965606513,0.04732594584284508,0.09900762642732215,-0.10015451062635888,-0.01838398614210412,0.09313540170678804,0.025331461404699034
FGF17,0.03858586387041763,-0.02011871785232789,0.09584221020289123,-0.007898973181872286,-0.020897277423470965,0.008754828738350926,0.013495449296465427,-0.02259995843922487,,,0.11662756164432228,-0.031037754774775973,-0.038218866302781054
TNFSF8,0.06863241289206125,,-0.010645178483000076,-0.014668763297295917,-0.013389988512541213,,,,-0.008255444426699987,-0.04692510409735159,0.0676125499161599,-0.005720008939191529,-0.028320175969358128
FGF20,,-0.006508834494022903,-0.0005206002831931998,0.014062597219039434,0.03139011125610096,0.036157931656288306,,-0.020783270105460886,-0.022264431942287635,,-0.029130545740249883,-0.05343365270412956,-0.02096437535640798
ICAM3,-0.019757580064264414,0.02674013293535738,0.024198501960134955,0.046801913455717735,0.013052918412050172,-0.03681900162887112,-0.020356059523912087,0.031188498571932267,0.03356445551094533,0.023493259702124212,0.04828847467159738,0.15532895663278518,0.04872607060823873
LAMA4,-0.017001929422809734,0.0016341841745784863,-0.032034254937007206,-0.020596649655488884,0.08557065160396893,-0.05497366174298594,-0.0442788191943664,0.04366683087493371,0.11342428472054769,0.02026445451354314,-0.038593499272653556,0.13716025510985763,0.03746532316770784
INHBE,0.012064814853860503,,,,,,0.04635105190116306,,,,,,
DLL4,-0.00306334934070493,0.021675422753743737,0.024101363669995098,0.007330274309824409,0.0786243827376224,-0.02152479455006366,-0.047058251246883544,-0.012777126318357734,0.06879087467976856,0.0021474894520556063,0.09505893619492146,0.15827797795835688,0.03452149699899728
SEMA3A,0.12700199867834994,-0.03989099998119072,0.012275438534961774,-0.010881395118255522,0.08349187503260781,0.0066620397133157925,0.07792581560524996,-0.033816474555348246,-0.01945114761319781,-0.07749344252768654,-0.03531902901241671,-0.019385904098371657,0.038125792073119266
RLN2,,,-0.011432215574224198,-0.014803609432277539,-0.01719613356116545,-0.040681002457855345,,0.06778507298222633,,0.17179215285155322,,0.05003600775149581,-0.024629131897707643
C5,-0.051167334985605537,-0.027314047328510813,-0.03168773177524392,-0.012014097448883978,0.08568164116893286,0.023796668653679676,-0.03530784428769874,-0.03496508198872621,-0.00118403404233403,-0.025160047863009394,0.05361131750887996,0.09188905221682156,0.04988746323518648
COMP,,,,,,,-0.0180246705260793,,,,,-0.005502810699371036,
EDN2,0.13073216323270537,-0.012481860734142326,,,-0.018300800157941388,,-0.029917496715273766,0.004688661989005835,,,,,
C1QA,0.07765382670004867,-0.02721010941290621,0.013244641346617987,-0.032740951515868,0.06763998523230023,-0.004437812289963858,-0.10253381239827776,0.07380598658184255,-0.10571136142001894,-0.048941956234082845,-0.0022032151537835255,-0.004722625666816541,0.07600802795443093
UTS2B,0.12345997964092065,-0.013356998026380493,-0.013004431726710751,-0.0148036093472291,,-0.037505293473027904,,,,,,0.00438350631643616,
COL9A3,0.1452347190648718,-0.01418152293736896,-0.03966150505835638,0.05462997744670529,0.03527984755858281,-0.009068700033517525,-0.07638155815485842,0.07167957859093095,0.10391883771468276,0.09768170115920603,0.11666254781987997,0.1359854058526931,-0.01804923201334615
DLK1,,,,0.0365320713098716,,,0.04307838337971685,,-0.032794795726470635,-0.02402520102401783,,,0.02014460852911438
HGF,0.17473898385902825,-0.03283578432366646,-0.0007161691795336765,0.031192498726076514,-0.05258561946909785,0.014943872691304342,0.03978864712412416,0.028494259086161648,0.008154952610895992,-0.0067277411119362985,-0.02501967571238917,-0.030219563742985046,0.0508718658316539
GIP,,,,,,,-0.009082327389054158,,,,,,
P4HB,0.027270170563908645,0.03690987800688651,-0.05824322687601284,0.017097856081134212,0.039804679447810964,-0.006452041628720486,0.04751539455638932,0.03339243672234992,0.08140532586270906,0.08046153659843713,-0.09300563495802994,0.10299914523749742,0.022081814177190302
ADCYAP1,,0.0175323678217161,-0.01615514540021321,0.011489762780744813,0.005620549060634707,0.009508820528211549,,-0.024127444014404198,-0.003685225046833081,,-0.020960799428648084,0.026959919679048257,-0.05075474882282692
