,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ICAM1,-0.03147327099544981,-0.03667055108257349,-0.0338681394666866,0.04756504657273621,0.04617155983395303,0.028181031332733298,-0.012431656461277458,-0.03968606892540411,-0.012014608052044424,-0.00045656649472154985,-0.024961247642308462,-0.02266181561465924,0.05361845529653993,-0.02536454944917445,0.050330823526569805,0.10130769534972278,0.05118984947898851,0.021504204853158758,-0.007691279921823426,0.09393478790299242,0.09991433158359884,0.033661663385024555,-0.06492864894380208
PROS1,-0.017791805394089127,-0.015205027493237941,-0.024190132126555748,-0.10472418932262269,-0.0023745438580351054,-0.014819796126122395,-0.060196652029718384,-0.05239442095833831,0.06445105701712583,-0.0028628347950466594,-0.04919473309523867,-0.023414978656897796,0.0671565625901011,-0.04825641992201293,0.08815598673483445,0.059767547601469836,0.10887595440581692,-0.0028695467629366324,-0.009030147904798502,-0.05280421235111065,0.06997437599671648,-0.02153926427237369,0.06415248055150666
CLCF1,-0.011456159421108725,-0.01801343430823814,-0.04216298208107994,-0.0625878802152438,0.1181401047906633,0.06078135126180374,-0.01931560903885631,0.048912056423496844,0.027195138207249715,-0.017185733655691163,-0.036078146677532875,-0.013296394505209157,0.010481261114138723,-0.02399935457414665,0.11213240696045966,-0.0038350439266111465,0.08036342333188953,0.00917013322058448,0.023678747065460026,-0.03944128931530323,0.016494720071098572,0.03697627499883302,
PSAP,0.06435984988749562,0.002674402283640377,0.03699941899253649,-0.03429841883407883,0.0028973272950962923,0.010370017623912745,0.09683243662835657,0.020969951937729544,-0.06673674923488293,-0.06304528313998599,-0.10298140992512653,0.05041692396726762,0.0344353750291774,0.008979404224718391,-0.012429821100486066,0.0746771588533973,0.05014927951255371,-0.02052141842611576,0.01798231888235797,-0.03859222629316929,-0.0036548843713304275,-0.007828573110479556,-0.06308382775123175
EFEMP1,0.030097602259086042,-0.015579396543515344,0.00010002712190548086,-0.005580955919509114,-0.11669974711555728,-0.05278758211514201,-0.0558768037880386,-0.08948409532726974,-0.13255441755197886,-0.03879707707370836,-0.1045305850860658,-0.02232567715633318,-0.022998443655955922,-0.1015878679600907,0.11998200742922016,0.07548206439678935,0.07685879725657398,0.021648297374749426,0.010731110115826607,0.021301703185195853,0.02136921832571007,0.016945314373549573,-0.046960920263317066
C1QTNF1,-0.00013785608027870074,0.03274001751904005,0.05459653679964829,-0.056421741197790046,0.014768452750027201,0.038659131838844146,0.04133066463760312,0.046152396296399695,-0.022547506166652513,0.01508330215174071,0.006743336409634793,-0.08575413018894153,0.0062872901752713565,0.09518407753774512,-0.0015542912867655646,0.05356204845099145,0.030675064462381642,-0.04055601686523379,-0.019194301285187197,0.004287710457908417,0.05562316138026892,0.054190068352522505,0.08226823839807433
ALB,-0.057680426378017964,0.005356143809605895,0.06431008022343072,,0.04030949746450831,-0.030263491807827416,-0.03724799140354618,-0.009237937409402923,0.042124182592757284,-0.01844057026344659,-0.02019027266762622,-0.016294350169318336,0.04288892142132325,-0.030027768326104938,-0.049839788694965935,-0.018082392123787667,0.0048044829620904755,0.00867987593924343,0.031136550982558974,-0.0335826101093511,-0.02141938617003049,0.027036384337613645,0.08623736895747161
CCL13,,,,,,,,,,,,-0.031055376772758138,,,,-0.02864803792734877,,,0.015447931149557174,,,,
EFNA3,0.05413810867203555,0.013768934721129288,-0.07805131104028411,-0.0004990237809481074,0.1589534934845082,-0.005661497186873429,0.011631398268427764,0.06937906102913273,0.03457750509475356,0.05704615214646649,0.1269064741970402,-0.04516417197303149,0.11028250988736905,0.09345785582369058,0.08084271350780671,0.035931124105355455,0.1401388038614066,0.014319355893660438,0.017641294462063598,0.015413426987994026,0.07473748454315435,0.05125650457486872,0.21637894428923876
DRAXIN,-0.039024372962088286,0.07266605214593432,-0.022023599898385666,-0.018020477603247435,-0.008181124501182243,0.05427327162977458,0.010708198342558982,-0.00853567741739741,-0.002033666690644135,-0.014806873008889955,-0.03353392761661685,0.012590708925464334,0.046028890876936346,0.003323609562140481,0.045388847588566254,-0.05571473260806718,0.05997854024991366,-0.05369751911264124,-0.013295427368906404,-0.11426476402208348,0.012688432507460665,0.00803020043899683,-0.027568154372765614
RAET1L,,-0.01934651331733223,,,,,,,,0.029892101005544337,,,,,,,0.024898010301821833,,-0.026908821727425862,,,,
NPTX2,0.039724891080633866,0.014496535757901644,0.010568598021136714,0.054063985593665424,-0.014344507186767008,0.06865645014508517,0.06731664169809197,0.09774690108093972,-0.062354832530644264,0.0336925912823328,0.0035974457048099234,0.0064228006032715475,0.03481854938174435,-0.01671023353500609,0.0005650597706560854,0.005809225374395232,0.04147969263806321,0.0813140709830522,-0.03467731669455138,-0.00043755589463581823,0.04680359753917117,-0.043635290708111285,0.08053473599800451
FGF11,0.05266401174376951,0.00711824720714152,-0.005604536838038489,-0.020162355796824693,0.1314279410360691,0.011471014837427856,-0.09294612525115861,-0.03426396647575681,0.06864182898885345,-0.024691833934234696,-0.011959403426033712,-0.032084341590366425,0.042833084759807585,0.01769235930803991,0.1053597487137855,0.005652559081467568,0.06745305858415096,-0.0202778384941432,0.015415076504221931,0.03152719671665683,0.08290219494218129,0.051251943456568264,0.10568905344307776
CD59,-0.11145441137683627,-0.0026346126575537672,0.032379838759983674,-0.05781487880865879,-0.14172379328537468,-0.005451054889209556,0.019754701157190087,-0.008437421370600126,-0.0996087993192766,-0.017488117133717937,-0.026093730675154157,-0.00952594557061828,-0.0010834561497811248,-0.02037809789338649,0.09851111423940377,0.049388858478211874,0.011770002162172262,-0.04340464493935861,-0.02624162663561709,0.011542564744042019,-0.0850805513776517,-0.04940631957109976,0.12000486397274568
COL9A2,-0.01949108167622342,0.06029655815777685,-0.01497197506422059,0.05548582941627449,-0.07127900558037924,-0.06848662036528022,-0.009224288458562067,-0.05861126990682469,-0.08122084697649165,-0.003700188926966415,-0.05128427919827812,-0.01359485673217962,0.01472082833254558,0.03769889608330153,-0.04504144311452954,-0.05207808442216271,-0.01856817512303389,0.011370861579584448,0.014154433008829194,0.020675489316932888,0.001094711279452432,0.008914179726270172,0.04890055315815497
DLL3,-0.028273699590173777,0.03821027032849121,-0.007276293670579927,0.05605897700353562,-0.20660408779390924,-0.012702272635720354,-0.11152618700939287,0.006219095271824958,-0.05730975167966307,-0.046442412535884735,0.04015385633910572,-0.02087990026340524,0.0328364792492326,0.016411107792970007,0.07964129760321327,0.026182755355429403,0.02111750693582762,-0.05185640316331158,0.004249063237962482,0.02499040883101304,0.025186183073007313,-0.04080104853986378,0.04185971126643982
FGF5,,,,,,,,0.008867338951852292,,,-0.00017956654942406967,-0.039311519186170714,,,,,,,,,0.11883117856213148,-0.03475841769134508,
LIN7C,-0.04743397101162587,0.013554045394256843,0.006224254300574352,-0.018216294414340282,-0.021688441683732115,0.013807835262205873,-0.06053336466898366,-0.060300452065349106,0.03344622631057826,0.04045219782458436,0.047704358238640186,-0.0330735235063437,0.058765580057488866,0.005278982159026128,0.01688536132297784,-0.018751887724223964,-0.004475190510780671,-0.0020855047894700815,-0.01508106667074919,0.013422819623181686,0.03525967807321486,0.08288027476203381,0.12016916081421615
GDF7,0.032595059810348256,0.014871898779296691,-0.01868334665054053,,0.010135197902157283,,0.02827750396781499,-0.02743938038071305,0.04325771411570058,-0.01623591434048575,0.09596855728202605,,,,0.1035691554185796,,0.02872669186341415,0.021259372410459797,-0.0029341320064915416,,-0.000763596776390821,0.03257157346198627,
PSPN,0.0011704121364768721,0.012779833736590009,-0.03366244663923336,-0.04313295701564293,0.11978553656458805,-0.015515376939045991,-0.0036692031757385997,0.05697302873121755,-0.052850899595317045,-0.004739072125489457,0.018198728005391,0.007340470282165236,-0.00858645375610812,0.08850915481895236,-0.056558322197318316,0.018248889911684423,0.028090324155660918,0.02787719371457048,0.020091800774140113,0.12779667048083598,0.03892179206665433,-0.07758356431239806,0.044964190141895684
ANGPT1,0.0038658747793143817,-0.033606224945241944,-0.03179621535979513,-0.021864679214991113,-0.04638855013407317,-0.05414685343404205,0.01751659814241997,-0.0411630933396285,-0.09499548061910851,-0.02180206253708396,-0.01051476146140058,0.04418006468846923,-0.006085902351312367,-0.003007350450579612,0.024960277710665755,-0.040881329714410226,0.09926263345510676,-0.008475555205874334,0.026880515588113975,0.07615151608758125,0.03727146992872612,0.04292423620405845,0.059823990971416836
PNOC,0.023015354754642826,0.020134894805327416,0.02557040733757745,-0.05061074668521336,-0.06022372329352478,0.07319285240271188,0.06448890913412787,0.0748177271412326,-0.0028100266196868623,0.07257233998290118,0.0762195287369796,0.1270088234318238,-0.045077813915050106,,,,-0.031987265113112236,,-0.0307410621212965,-0.001547834164014869,-0.030856433960912585,0.01594484069445107,0.08526438148400436
L1CAM,-0.002653497147449165,0.01773092132183112,0.03897483345625277,-0.04831831450752146,0.02906624418603338,0.0564854770050993,0.05076440613672867,0.12960964798618388,0.01746118218995188,0.009094726548280682,0.04896651099891183,0.04959043504903447,0.09484066865692371,0.11386074558285876,0.06707961986986796,0.0481944941558465,0.038871368080852044,-0.050354149368861956,0.08519803472934924,0.059243557679516154,-0.003413643460971475,0.004104759919056258,-0.006297527267920225
APOA1,0.013888260069532872,-0.01157257347258229,-0.025873926920816668,0.07586189671573353,0.004867455435228396,0.019224688178498206,-0.004762554404546062,-0.04607672568348104,0.041279119333763895,-0.026276268545847938,0.030465135316094398,0.03292325664911727,-0.04116242022862451,-0.020516277564736687,0.16240979911643413,0.03174112784583172,0.06343655260445988,0.018898239466075065,0.03492680846944714,,0.011546074235294777,0.021987121688825998,-0.026287356153558494
PSEN1,0.05022104870826419,0.01225559133786273,0.017186585718154082,-0.0029787881077941963,-0.03978803071801483,-0.04255614696102135,-0.013558739435972824,-0.060461490860742345,-0.004986572271717034,-0.009594293486234627,-0.009578937439867229,0.012694451537906905,-0.05195129513047375,0.0466652753586129,-0.022802022558839476,-0.007227958502731194,0.03636282317193634,-0.02281365775665863,-0.0494498894083162,0.019995295523828505,0.019532709597163765,0.058737319863797606,-0.17523413925275064
CALM2,-0.05795691137103281,0.012796094053167563,-0.07717667136403863,0.02380967675686912,-0.18935163706771038,0.0632907544960391,0.1344217221509301,0.032189987517387775,-0.07758337115740475,0.09361255127916732,0.08351494428826199,0.011588931501316886,0.039343324799379874,0.03751429289721612,-0.043387104238860615,0.04921022490157618,-0.01906470478292418,0.04049104149407246,0.10290189931482634,-0.032123233431988224,0.10648390571474478,-0.02040232995391645,0.0197310307266228
CLEC2B,0.051656996609107046,-0.055251605251569816,-0.007887665172134885,-0.00023264215860831973,0.0763997968338208,0.0693114324340329,0.02077013186069559,0.008558288485391832,0.008188788837202598,0.025198579055808447,-0.0010170063149319247,0.008051160764199664,-0.005892058263703777,-0.03791074444565246,0.09687358774675531,0.028650952308878444,0.026046297609803676,0.054951041542731935,-0.01595735830740343,0.020451444467592467,0.018264034918765118,0.042735536751538655,0.04616220673846381
NTNG1,-0.028199999048703305,0.011539024160812497,-0.01096325926507586,,0.027964697207467856,0.08058641416744351,0.041993886797137635,0.08972861791639727,-0.057186333732084406,-0.020381460577402134,0.1575484928408174,0.016894608838327958,0.08265944542205107,-0.041405556404026975,-0.030234119419219378,-0.029768473146168914,-0.017507444543423577,-0.03455870438266609,0.011204305807768204,-0.047498848744330496,0.06982278010505627,-0.028059136308149994,-0.043862661990878876
LRIG1,0.0191366927076235,0.005390172438926553,-0.014611177219767955,-0.05451323903597941,-0.16031035423459375,-0.09624413373923496,-0.04243239225757345,-0.027174483679449222,0.01706527893129449,0.01785308397102564,-0.004208809859163372,0.04576080475406415,-0.026688735627995182,0.08098915030690364,-0.008649995847762156,0.011977844092635399,-0.016849478288005197,0.030061401671649206,0.00046284023776147366,-0.055614141668691885,0.1038242670691044,-0.03961204551656853,0.011966757672114105
CPAMD8,,-0.021448734159780745,,,0.04702927030179901,-0.009266607489623565,0.08110172595177818,-0.03299521118418378,0.09290936959144189,0.01848010760695077,0.009130640031311256,,0.03680598801672051,,0.007018568934800148,,0.0146679111181627,0.14385157031870655,,0.036417186616879996,-0.0313262660326996,0.07255618216390157,-0.042016383601584564
GHRL,,-0.051545466623338594,0.0034678450180911967,,0.013099564424277444,0.0178819971897605,-0.012619738130226245,-0.033560160312290976,0.002165871506112298,-0.014806873008889955,0.015180690980315024,,-0.033680012268141976,0.03885755388909502,-0.052730327924497215,,,-0.031236258948189176,-0.02439980262683369,,0.027447917623783093,0.05527461859499373,
NPY,0.06467363039342822,0.059905154838991954,-0.020530163268702484,-0.017207269061408396,-0.04527934860159725,-0.025715009654657443,0.10284852649575613,0.09251890669854725,0.027726188070878593,-0.03585599634625242,-0.006689977367665031,,0.009345152990302714,0.006851166308043523,0.04846132209356726,0.0373865653447471,0.11483769884688737,-0.014234417018005893,0.04848654568392578,-0.06718075197263315,-0.026839225350583678,-0.02605056009221204,-0.1544605200969705
MMP2,0.049376741837191346,0.009179706120097952,0.010159699900524321,-0.05248263884272481,-0.12859328581102022,-0.03412895911736655,-0.0778456917785611,-0.03388591231865228,-0.06104990104350964,0.04809828992870029,-0.05133790272247966,0.01029367949507147,-0.058635175044462,0.050388292325914366,-0.04709130629673372,-0.0041744318486432504,-0.02269844507672663,-0.014058909906980907,0.01736572803644936,0.013829303399841753,-0.06475519178152148,-0.07011309526991175,-0.041200286783966845
LHB,,,,,0.0015833283130740582,,,,,,,,,,,,,,,,,,
PPY,,0.020341675101227485,,,0.0748394882581118,,,,-0.031115115584611875,,,0.08420705704317834,,,,0.0676655820472487,0.07549943313465812,,0.009910417751464026,,0.03993223105311555,-0.03337775099420791,
ALKAL2,-0.05326661005287325,0.04110580858673015,-0.014996446771267017,,0.0013086059988023392,,0.009054074351408392,-0.015044934366248389,0.08885817309193897,-0.03936975258071136,-0.07879578567743893,0.023349990184082767,0.03402768560143558,-0.03986538277638526,-0.04859915138046689,-0.05573306542274387,-0.0339328791375958,0.03007848899335938,0.021109157779469544,,-0.003699724218522965,0.0699083925406722,-0.036653359190945596
CSF1,0.001866863019414752,-0.036722484680170635,0.006907392365470214,-0.049491124670049576,0.006657511386419037,-0.013896343956841053,-0.0355172240778295,-0.01779085653861638,-0.026974447377646187,-0.04914759049529566,-0.11319607406921567,0.013477667829587144,-0.08131558593809234,0.03245376807158195,0.10225867746372147,0.06759864641767796,0.024976020750639736,0.06791683142761115,-0.03179416606166636,0.04173940774929426,0.04269991379963032,0.08078596896932107,0.14150741764899277
SEMA4C,0.030447962018548522,0.005854030223223104,0.05330047151652245,-0.005720079237976711,-0.07773536454503249,-0.0459557365645604,0.012702747843639544,0.05543821842862797,0.01608887966281313,-0.015511194159533613,0.010588476485279195,0.047127399573916255,0.011457733166396858,-0.08200406559238349,0.03319557378826435,-0.031774312256724835,-0.01235188704117978,0.03884560849193039,0.003270586989113191,-0.013201362831247983,-0.005439197137888614,-0.015629855783647624,0.008167114332414445
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.026834127267848593,,
ICAM2,0.001905622951123681,0.03387737103691142,-0.03396648894305273,-0.037190763869351086,-0.03523339656704292,1.6041653248194197e-05,0.04051148539819618,0.01377016140565656,0.03088774708197825,0.044558532139172755,-0.021788241934950794,0.05267730331764673,-0.016024845112607714,-0.0036803126732301472,0.029100375898517297,-0.0447325526253497,0.03084124306373499,-0.009168286110121599,0.02108517790384756,0.07284711927539692,0.0038330113917461072,-0.033287104504621544,0.03747304639652679
SYTL3,0.09171548450242963,0.03156780895101285,-0.035529463938482574,-0.0027105018147078933,0.09561127489399011,-0.009896323055667934,0.020105230759428078,-0.030916827224692793,-0.025181400095992592,0.031904098923788246,0.03373537806082567,0.07592485989688885,0.0026981146709776534,-0.025317028539325014,-0.037003298706360856,0.07371163240648451,0.08056015160303001,0.014889084892073069,-0.024968780854673897,-0.04661252659988229,0.08503486277494249,-0.007756108775953386,
IL1A,0.03162545903821915,-0.03533470483138099,0.00272717284688283,0.010085392222275004,0.12836371830244267,-0.02364345220400371,0.02408402745191178,0.02164725284455089,-0.021580169297026632,-0.0067969788195373845,-0.03797939340514354,,0.05399531281199255,-0.034513340528829095,-0.022591432281189202,-0.0354535853642747,0.01960641133991114,0.03706777598396513,-0.03345055800644551,0.075339170894899,0.02939750793061592,0.12788576163010873,0.08821380203103754
HLA-G,0.03761626301981799,0.028464237484464073,,,0.08292355224549897,,0.05379204991347342,,,,,,,0.03001337480149702,,0.0908368441099868,0.11133697686280211,,0.07908079807105069,,,,
PGF,0.01998448562125547,0.01164193951484357,-0.01814002506250455,0.012537868500977862,-0.07988189914140473,0.028554378860346678,0.03322204624128706,-0.04415542714186192,0.022660558097250243,-0.005682291968983096,-0.00383259129474983,0.09095573463209447,0.00013133451563960316,-0.028161298024631617,0.13407042428617305,-0.08862439634934127,0.013355572055492527,-0.009479096666874146,-0.01134688642964506,0.09240226241017785,-0.05349767751820828,-0.05579340211784718,0.05593825833987852
LGALS8,0.08345719981347345,0.03622692854417865,0.00020904710027933236,-0.0050070449138443105,-0.025631720074874752,-0.003949391208033892,0.10394425363862567,-0.006903627899413317,-0.03938294714345926,0.03928867252975299,0.012200708314624683,-0.03266773552016401,0.03960832333089784,-0.06521457288953869,0.05099890663045982,0.07297965664491161,0.0111756732625534,-0.02823151736390599,0.029305540635188868,0.002172779204832117,-0.01627464310656193,-0.02789446087697132,0.0360538056922529
DKK3,-0.08385271794912723,0.09243782433357928,0.04162646998538398,0.0193388156162149,-0.18703355176593897,0.002230452529904319,0.1039678219183849,0.09365514894049586,0.0398358726152603,0.040258634612844665,0.07667844854799394,0.024690767276207507,0.030777278712083404,0.07428226055284166,0.023087392889415324,0.09116920976459181,0.06079392801677408,-1.6237266637776448e-05,-0.03194541738890653,0.06695443295399452,0.02089721025451181,-0.07309337781576843,0.0670289840092971
COL16A1,-0.06208267307237511,0.019748088435171573,0.003278356866968116,0.031892811150698024,-0.09232177354652955,-0.09494869739994273,0.047164589581540683,0.0063272450149741,0.006868323715119189,0.009143999804509797,-0.06147828456777019,0.04728163635244413,0.010141878558883849,-0.058806472108337705,0.01806460732585738,0.0394444992183853,0.016047571446243893,0.09583076895016945,0.023342405653288663,0.046000534106102206,0.006562242179451575,-0.04159762104538631,0.1065507596811178
TPH1,0.011067962673194962,0.010008545687497265,,-0.025553247582331084,-0.01882243996453739,-0.031251370138073484,0.06489411704163538,-0.039222981643619544,0.021557327864228547,,,,0.06399829009230261,-0.03341402154541155,,-0.00981324789393028,0.06121870252471913,0.07991227874177413,-0.018329966558079513,,0.09273982771566935,-0.06159037860779583,-0.04874858034876338
TNC,-0.015936651035139467,0.010034340556474805,0.03458535913952199,0.005595182532906234,0.14967068780933646,0.05088642975035094,-0.07924437840970955,-0.02505451603482285,0.07352822559177706,0.021477735436527378,-0.05794318644036113,-0.055232799591667193,-0.049384253163096865,-0.008070919504542098,0.011243887486895865,0.04285769037128334,0.03072163597985821,0.013424438188091413,0.009557919574424378,0.0020411885936747476,0.05894533925268137,0.025296307021854477,-0.03802269370995679
TNFSF9,0.031765463561749266,0.043051205328631784,0.0014338540920445072,-0.028456791180669044,-0.025500819731172294,-0.02582115331681761,0.0721916970565524,0.03384863455617456,0.0011308872384207186,-0.0020979413275534794,-0.003417318015413027,-0.013207448944316665,0.013169968418260776,,0.0075303344164086615,-0.03614681117261353,0.010995697806803364,-0.027799590141159035,0.019946834553135135,-0.022049451128695552,-0.021465437839139238,0.17316409310610203,-0.027131591609283665
C4A,,,-0.014778326100170535,,0.038230414894012965,,,,-0.02217650747531698,,-0.028351121379721757,-0.017872942946415914,0.033064197251945,-0.0037174695102671082,,0.02270557592106795,,-0.019539498336683676,0.11015718627619579,-0.06291709390341263,0.024330598258031345,,
CNTN2,-0.02890752296725791,0.02260754519061656,-0.0390463756462905,-0.03582650864243212,-0.07746444565148225,0.008035641634785224,-0.06799267352231175,-0.10765672098410202,-0.06050302545511644,0.03165059759086916,-0.10295961710407465,-0.01892459517494387,0.00440506682996991,0.021880413887227473,-0.0357000126309798,0.03345640798166958,-0.018279580488079435,0.019298315883121933,0.0252486486968453,-0.0015822042978716345,0.09059936021052852,-0.028534455591551593,0.011408624684671164
F7,,0.010786901053788548,,,,,-0.03225948528163465,0.03024185273483084,,,,-0.01629435245582219,,,,-0.017198610957282853,,,0.0010574010491075604,,,0.02022940134145253,
LUM,-0.054038572105042135,0.06341124481528729,-0.00614886532788049,0.010818371059089248,-0.03696673856218191,-0.03233740171712908,0.020620161431713867,-0.010230281457707274,0.04237867901867524,0.030980940025963317,-0.01931223285169137,-0.027390003324039514,0.006384868209202459,-0.0809821494521878,0.10743599219807079,-0.03927841004990586,0.01155764694152088,0.019109047309347035,-0.02777738970770486,0.04975291618459151,-0.08453541663776395,-0.029501448788329287,
BTC,,-0.019346505258887647,-0.023125455578076805,,-0.053934832376668844,0.003923667566899975,,,,-0.013337384442433426,0.10593952106826596,,,,,0.09109034552534373,0.06769036614306653,-0.03686936484025401,-0.03861964015564013,,0.10301713087104464,0.10544117086567223,
APOC1,0.01173284778350756,-0.06928854679808596,0.0032373915843920535,-0.03393551399928433,-0.08826318750615766,0.041816972048712486,-0.11290507581279678,-0.040628203642294865,-0.11296925620744278,-0.04646070044019532,-0.13010214675113654,0.034130074360888954,-0.11802707330165442,-0.06664087300377687,0.0027087926356223276,-0.09371409208794534,-0.09850717931203039,-0.013995916140101983,0.07932393834010049,-0.043682128072427384,-0.014542907228901177,-0.07214013380308384,-0.01772254866525516
PKM,0.06797941396356685,-0.01286080524884131,0.011518991420855676,0.044105519299364605,0.18918670500447757,0.05020351096030552,0.08225781856428663,0.06138894489358693,0.06962594223563755,0.04436948937597866,0.08215835878086716,-0.045412612011911845,0.0863758162488521,-0.0005539754907163142,0.13956365759723324,0.08893208997193082,0.04416903563755669,-0.009491247173745998,-0.02421002122873411,0.0306585029678065,0.07568914303573296,0.016168371015829373,0.13796638169983882
TNF,-0.014304313105510388,0.028590906482914524,-0.0018218520553161957,,0.023031493126851422,-0.061814481736914666,-0.03456667653861506,-0.032247330774496256,-0.06921588070147144,-0.02164732109921002,-0.08153975129019428,-0.02319524066334505,-0.0068661139973309184,0.10489391837325622,0.02002437863943041,-0.02821766362965098,0.05234975731807648,,,,-0.011981085869249897,-0.028458333760727705,0.16105931051961733
GNAS,-0.10870902145154453,0.0308460422864369,0.00564468149510057,0.07686837121814594,-0.24105483061605684,0.0004238997392960919,0.10093747519839497,0.07268844950057386,0.017295559735139018,0.045391976852723295,0.12765578294795082,0.034059274132094836,0.05570718084563115,-0.0031126918168875323,0.031943881000996224,0.04739278400017253,0.02453496317941275,0.04043690131865635,0.012293603844874676,0.004238210224500043,0.013615922847899226,-0.032981851086187904,0.06536532233908654
BMP8B,-0.00862440408177309,-0.006988684400438234,-0.03217730223580428,-0.02004261372061037,0.05304431934256827,0.010645048861715675,-0.028586577626439916,0.012958602044117506,0.020526131672320414,0.005462411762847636,-0.04973716267920824,-0.01590350835020946,0.018464638785738962,-0.035421332217131174,0.03472357835623193,0.0454966858364142,0.044708143555782696,-0.0009447601835470253,-0.0460370913374424,-0.036456640849443556,0.018878635008579232,-0.015379952237424601,-0.006746906503145981
LIPH,0.052626822375886846,-0.021858488784388685,,-0.01833700449025211,0.07585213836054953,,,,-0.008839846174720131,,,,,-0.05314871519905297,,-0.028648048463400227,-0.02853102505645915,,0.033214632023476416,,0.13712226968953295,-0.04537885296005749,
CCL28,0.032561643378253693,-0.030746683515327784,,,,,0.04040038731347283,,0.05031546173411188,-0.0006695359099909864,0.031229423053609557,,0.03172274398505453,-0.048337405725722524,,,,-0.011965865876356662,,,-0.0009065341412125018,0.16189216994260022,
PTPN11,-0.06055371100999264,0.05411166115283908,-0.014407032477658623,0.0431361818813788,-0.026404704718142345,-0.0025263128726664276,0.05101463995869895,-0.02485755919303547,-0.043226324893471384,0.05612133827242477,-0.0244242559268911,0.029835115058828743,0.014747876884309815,0.017493043388992952,0.0222780647632042,-0.006575746981786407,-0.04213222551624043,-0.053447375415292535,-0.015384912330909323,-0.020685800140412068,0.04784008833881564,-0.02969013068286994,-0.02589476999802216
ADAM12,-0.024934427057830572,-0.0026114320752583502,-0.017598130272408592,-0.01389166606039626,0.04502084745872809,-0.025257701814505207,0.029040580410722536,0.023006393911568578,0.008264039242983754,-0.01643034407477182,0.07049755689410632,0.03821481910410465,-0.007852711242196499,0.008543616150793238,0.07609645897286077,-0.01588075696603902,-0.001173599525392183,-0.006744032200912079,0.09956709395032812,-0.03492205907283083,-0.07237949606160671,-0.04035908451326248,
EPO,0.020894078295913936,-0.017345478508312685,,,0.055753649822415444,0.05609373988193826,,,-0.002786910456455364,,,-0.014815454011073736,-0.03175848632101433,,0.049271325608716596,-0.031112512265988785,0.003000403773379103,,0.03136724653722338,,-0.02215816027110535,,
EDN3,-0.00160140537904058,-0.0110291943030983,0.003733003281683698,-0.02163025836030885,0.04227673008464649,-0.012135569906745866,0.06087075442034081,-0.025309444985336972,-0.04251559445993732,0.01148403110381563,-0.017217184977402513,,-0.02046924222347911,,0.07432449617799175,0.04478155781564045,0.05933981339171494,0.09159708876252773,-0.04963893687673212,,0.02466945343941825,-0.021469871802309064,-0.033496758497906245
CCL22,,,-0.018683346198115847,,,,,,-0.00934779333584135,,,,,,,-0.022632456925931858,0.010873372553205536,-0.00811959312195116,-0.033502308386174254,-0.05502420860120893,-0.021236429895660987,,
CCL2,0.011535368623509283,-0.023147572059416578,-0.019551112351688882,-0.10272112021121264,-0.011213571125498981,0.012328687368358076,-0.0197180381503015,-0.04433484933824936,-0.10225623341939148,-0.03367917520429398,-0.06002034928248788,0.003870024788059737,-0.0022619472373508662,-0.004005544492294765,0.12851856597756114,0.032146967093184466,-0.0004996614154917551,-0.07267286056540236,0.04306051433725011,0.060973620920537014,0.08863309902074952,0.03895372545900054,0.11451623473578092
DSCAM,0.006170846392886288,0.008137710589660905,-0.00925359307986278,0.014380783033148027,-0.04538755350539655,-0.06835447127306243,0.07747018243837704,0.02792060483935765,0.018881724888278717,0.028307592718090514,0.018184515952221477,0.05015416560393551,-0.027659752952567736,-0.037831282555894824,-0.014904352411996436,0.01261231766984316,0.07804026387179445,0.043844919750609786,0.08522566483490088,-0.02257589114151419,0.030317095296792374,-0.016543074010028646,0.01034600404390522
GPHA2,,-0.024362396437460288,,,,,,,,,,,,,,,,,,,,,
ANG,0.0524511748529404,-0.005692848870168166,0.05280663761762128,-0.03337703360960242,0.2473852409651197,0.05371664988600616,0.01031813577665238,-0.049056851582529135,0.10341032297517251,-0.019284871133388684,-0.04477060571003067,-0.03436824914718537,0.01233884901398539,-0.06573691404114322,0.061241414522706934,0.029575460062177636,0.12168643969304029,-3.3603068946772164e-05,-0.022201823248677057,0.09723400642836713,0.06052448422743789,0.06436555654142351,
FBLN2,-0.06219316750254845,0.0006326836990629563,0.00588754935238402,0.03812650279873955,0.038282932474099425,-0.020411920154451597,0.030893115195284482,-0.0023517920829804976,-0.011590111443086875,0.03690438443955533,-0.030806212410297087,-0.012884766146952751,0.06984878368831214,-0.0782135192523055,0.024189652738656985,0.0313341897779694,0.062328683643727845,0.05764441038207198,-0.009577876099914801,0.052808782968897225,-0.03756241197002024,-0.013134197885019698,0.12469472624030964
VTN,-0.008107367138412503,0.054120651254128745,,-0.021393514539218877,0.005387222796529344,0.04368406588407069,-0.01771934266682412,-0.013173041373101466,0.047022475371086093,0.028572491873168817,,,-0.026389390066177403,-0.04614567943276827,,0.02637787095293874,-0.028570516266082854,,-0.008697979424344193,,-0.03613626082594907,0.008885201483874805,
