,UKF243,UKF248,UKF269,UKF275,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
FN1,-0.06428534757028599,0.07855108198083333,0.12396872204716067,-0.05964228256941909,-0.10175685387300262,0.023127740111239307,-0.015786045786563792,-0.010403630037903512
MIF,-0.03175443727459969,-0.01363193291580343,0.03343300224319257,-0.0567544243023034,-0.1083737464942901,-0.10288033403150418,-0.0386711017520347,-0.06440521122118316
JAG1,-0.0057240420163518005,0.03761540150961134,0.10076852505013847,-0.016420314977460094,0.04956978877879748,0.12610938822193726,0.03948458396380048,-0.03600195369051722
NID2,0.001922235826705458,0.04657191822410674,0.04122783655466513,-0.027375456805564954,0.10878838814260755,-0.062396679655434335,0.0315503505783546,0.07980587269638759
EFNB1,0.06418435324775172,0.012865953210994333,0.05370146320325619,-0.0016646571259175925,0.03356247073981036,0.009174818835431217,-0.031831361639836846,-0.011487624775199344
COL4A2,-0.009629203798772634,0.07476840634881092,0.1216783227647772,-0.046526401342134545,0.09594753000009408,-0.022043017166805283,0.08421899656748236,0.03554572259730092
SPP1,-0.08335359301253704,-0.015463108689618879,0.13367188267251492,-0.00042858401136386604,-0.08964923071657073,-0.07787604586677294,-0.04771583924942268,-0.13079910357006375
PODXL2,0.054826045667045464,0.12162863297044942,0.022360504711673654,-0.03659821370710377,0.04531613737839469,-0.07675151174166082,0.04579118832790536,0.04787223350558049
FGF9,-0.047692181472973494,0.032910609127605774,-0.059081570210256576,-0.028795563655164395,,,0.03829665962965264,0.0026105623284004183
ITIH2,0.0057281848961616075,0.006613667550999043,0.03757135647838088,,,0.08002968161241997,0.029043442102287417,0.03595152263231394
ADAM10,-0.009879888157612855,0.07846888035767365,0.06611918935191083,0.0018880711698604706,0.07210527625600484,0.011719787785222731,-0.010460747091652447,-0.011637822984367338
CFH,0.022171951720917158,0.05188392547446808,0.07025564766664372,-0.04431788578925007,0.06495192071135486,-0.0593947901171541,0.07351144479049597,0.08184627957833564
COL4A5,0.05627924857357363,0.06794479646260342,0.04343410406889101,-0.03908402559932309,0.033601107501993764,-0.014013560285660169,-0.04775844941341488,0.01187845063497641
LTBP3,-0.012229390550631894,-0.07196770742527718,-0.0025288194678821955,-0.04567479843979665,0.008072003338111679,0.022334321621170442,-0.07354709226456857,-0.061690633479373064
GNB3,0.08393239773364525,-0.018227001097595664,0.10977354867501482,0.016784357559088824,0.002876755862641984,0.01975458795084511,0.025423578740255415,0.05276986571448805
COL6A2,0.04408590771086409,0.03413752868383204,0.09180691707278449,-0.014340478453332294,-0.050705743501237056,-0.07544160227270796,0.03779918893226677,-0.009374575592198753
GDF9,0.0982487880880742,-0.01284331365590856,-0.018433404800000802,0.010313580838808671,0.0013067807463111561,0.07346843628563675,0.035518467083520806,0.008910901684791918
NCAM1,0.007159752775567878,-0.04679504218828366,-0.07432605491266131,0.0404733337179278,-0.015412663183709381,-0.07286373290243393,0.007275830991285551,0.008600508773523849
APOC2,-0.004403353078752388,-0.03473885479804923,0.01103444999310801,-0.005837805053717691,0.07000313291398796,-0.0016223632002812195,0.027412676660614747,-0.03312647148562937
BST2,0.08886628838189377,0.046198105581365355,0.15006857253601055,0.0409366194040979,0.062179274277636455,-0.032260297028305344,0.03328132303604171,0.02541666809880204
COL5A1,-0.009430184058582479,0.03743468827051974,0.02180174378091768,-0.08063455021783121,-0.07323160768959956,-0.07182028583693721,0.012739018522012872,-0.04551494808531874
CALM3,0.028554493355874934,0.015708822372278216,-0.11926986911896072,-0.01748356198563399,0.06860724362193905,0.04110373574456296,0.027216664927490728,0.07807379472299027
THBS2,0.04300577839831524,0.030879068206109608,0.10104767619562005,-0.023950724923145705,-0.09913204542949365,0.10903309078823084,-0.023790082984722412,-5.726098571765083e-05
SERPINE2,-0.09093358390529957,-0.006005332567609227,-0.012310421453408299,-0.016112912308775547,-0.04713011579897765,0.022647180035757088,0.01452956648603925,0.002979857895450475
EFNB2,0.0014931873827815287,0.005725670993944167,0.05300255660990981,-0.019381674228629398,0.07050366217177563,-0.05037204928697462,-0.04831931582338587,-0.003164107419763196
PROK1,,-0.022803105474258657,,-0.01680121683178071,,,0.0022601012388924814,0.07630486248271047
MMP9,0.057457170392581774,0.04080088030885087,0.03623291368548632,-0.017366315753541608,0.1160299633384848,-0.017614922940185032,0.016979481201470654,-0.02637169045840073
DMP1,,-0.01670107181862382,,,,,,
NPPA,0.11047339636691798,0.026481970372961423,-0.022098781269882385,0.02964190062027643,,0.03676810027670803,0.02948013280120676,0.022163474402197417
APOB,,,0.061315601176565954,0.03287804557095774,,,,
C4B,-0.030989342836423538,,,-0.013662635140422371,-0.002038814325570576,,,
NTNG2,0.027461692152741145,-0.06432526235589592,-0.0005198067553085021,0.003698696695857659,0.06945897160149322,-0.03286713972724927,0.0509597853950686,3.493566217844359e-05
LAMA1,0.027281767863315973,-0.03681747259678933,0.15328591527376503,-0.025153924890032497,0.08822204481047363,-0.03025074587004949,-0.036989376848281366,0.06259117637239675
UCN,-0.05609019906047042,0.0485504169379455,-0.0086444027368484,0.024786796920387398,0.002430337656381033,0.09421415519332368,0.0306278503879166,0.10280177331268614
ARTN,-0.035442267836691806,-0.006519370848244718,0.10342617358313011,-0.017366317439300536,0.019509409776801104,-0.04946318364058813,-0.015069063765645036,-0.02716927240185755
PDGFD,0.04008483004094181,-0.07007275631468649,-0.03196587614251756,0.02979077245230483,0.07101425871398429,0.05824351662786734,0.07889064864060873,0.07900546413893614
EDN1,0.0005975683475539227,0.004812448220595199,0.04789337784751277,-0.006280950727924755,0.12495076233398113,0.09398549251647757,-0.026333373035671265,0.12103168205328135
ARPC5,-0.005024999023193531,0.04009594850555924,0.07370015856689047,0.017600756603451728,0.10513802397619092,0.030683162896230347,-0.0032455779011391966,-0.06846610675817573
GSTO1,-0.010601325921508139,0.0054785014073886395,-0.12663261836948927,0.036489619021271964,-0.027226255152765156,-0.01839932534994098,0.04152204442817999,-0.008187722334880727
PROK2,,,,,,,-0.01737570887367166,-0.017586554187430235
SYK,-0.014487569800421513,-0.010515889508928579,0.040532399602464006,0.007575428723439194,0.021092712240138176,0.06455208045350025,0.019088473359706207,-0.03706724999914627
ST6GAL1,-0.04261317928601681,-0.037126101275812555,0.09161885824551069,-0.00632024935189662,0.04970125553667051,0.027077728802194497,0.025056877496771997,0.09676539272506145
WNT3,0.017930157307089075,0.025054951688210314,-0.05475274379168558,0.026608281692348117,0.03263837656340978,0.0023528434920618846,0.11784866228545932,0.0574484194929987
HSP90B1,-0.005419822246780034,-0.032831440013656586,0.08576869356132731,-0.031137861112418497,0.06978061918850548,0.04334103307829066,-0.07860236603064075,-0.036873019541429984
ZP3,0.022257252337213193,-0.024571846165345145,0.012135004605329309,0.005523581614580264,0.061676716284889736,0.04467684043778208,0.06661928602730861,-0.02488774515755725
ANGPT4,,-0.013064925907073425,,,,,,
NRG2,0.0699966934082208,0.10001503984183384,0.11117405470792349,0.07171210174869314,,-0.032937210096746036,0.047714340759272215,-0.0019168801775680275
MELTF,0.08150065518061578,-0.017154960343781778,0.030092113298556586,0.0006926793618150178,-0.05298912620926841,0.020142263633081588,0.05408457063422216,0.059336511561314975
NLGN1,0.018774159934803195,-0.05267527762189462,0.08579219950381313,0.029500353006124563,-0.013954981550502038,-0.029477719906361586,-0.022825536409168987,-0.0022790214363186613
SLIT3,-0.03210285571148799,-0.016473871356919238,-0.061641935245862464,-0.0421404466423599,-0.007697774209135103,0.044034566106327666,0.07085470964884241,0.06300391504699257
CCL8,-0.03945714859001493,0.023942220755895912,-0.025452226788809856,-0.009542497238725134,0.008610103840078855,0.09758492244323916,-0.049614766130837755,-0.02930422218829028
S100A4,-0.04262726762672755,0.020451723691710496,0.11898259671746116,-0.0035401365217352806,-0.009598750771369863,0.08766175604295533,0.015650867304703022,-0.03775243190551261
TNFSF13B,0.08214884600445316,-0.005582441862502979,0.11385475782255118,0.011835835924158369,0.08593630961271388,0.03413841022544018,-0.023661101160433514,0.039608554212164845
HSPG2,0.0187063846618732,0.05935237184359153,0.1240853281602543,0.017817949446090654,-0.1179909599822326,0.022732557583418574,0.08362016540715973,0.03887866337751671
FAM3C,0.06790629992685164,-0.03147034865019214,0.04420155751218529,0.014800293708021297,0.008495688655956691,0.03385952106068048,0.01871300525867233,0.07177739140111454
FLT3LG,0.008749357395276358,0.006408909677140814,0.000938242587186224,-0.011230905366383371,0.0034185167769582507,-0.04506798260894074,-0.016731703883647343,0.0014865438867459723
A2M,0.0692492582531335,0.06693017083474838,0.10137138196197255,-0.03349504778875993,0.13665334622807368,0.0295339665274802,0.07635392231817752,-0.01128704210517971
VCL,-0.004739159604093631,-0.005167464675239858,0.05102951921562777,0.04285232472442338,0.032075504964168666,0.06040801691932967,-0.013893464509507942,-0.04675244856709105
FGF2,0.016250692891702972,0.04845097674658218,0.04019684041632611,-0.014211247625645983,0.009169600133399253,-0.010334004272324547,0.004027447429330575,0.0015637910866222976
AGRP,,,,0.03204790528247317,-0.019603869807855386,0.018243044167634417,0.1271004464556327,-0.013391325167159386
CNTN3,-0.04361801781560247,0.01936962576541391,-0.022747453029527437,-0.011865388368601716,,0.12431069531965883,-0.001961473884789467,0.0796642537196338
RNASE2,0.038122112301502815,0.007370446493837747,0.14516294467154497,-0.003954361323816914,0.0224416460424412,0.0517126941442291,0.04683062598057973,-0.01590312117610535
ADM2,0.022717319520655848,0.018013891802391154,,,-0.027916923779236456,-0.03307003976862699,,
GAL,-0.031865381355664676,0.03974142050866352,-0.030136050586986797,-0.019167488381735587,-0.022844526838214013,-0.05993479200772565,-0.048043234428010444,-0.03930442336890924
CXCL6,0.014406823567003835,-0.013931305010103083,,,,,0.006913867052144047,-0.02018617643963399
PDGFC,0.1226013505287983,-0.016529060016164786,0.06367750235463716,0.004197590791859962,-0.03279644541282289,-0.004127340527105198,0.008135665259395831,0.02936840969252431
COL8A2,0.05920041285942163,-0.023118628074945285,0.08926062439186067,-0.02061520859847391,0.004309515540171198,-0.07900950243535038,-0.04249832400117868,0.022661648702454334
SPON2,-0.03584284957115907,0.0334317969725553,0.07732905092273527,-0.000693496285128306,0.11000875849365595,0.04254775402582161,0.1130681481333431,0.003897562718622294
LCN2,-0.024083120269469085,,,,,,-0.001036440599342987,-0.028196698793158267
SEMA3D,,-0.013242503631776068,0.030095180508740497,-0.03093609284672861,0.041924808592041986,-0.0393436387727427,,
BMP6,,-0.01597674322481128,0.08512081558573821,-0.011265181338807509,,,0.012250961674483505,-0.021156417459423583
TIMP2,0.01515552279112048,-0.0031666359951137077,0.08945140977237179,0.07040059478278497,-0.0414712156727634,0.04080410908146152,-0.05042701984921458,-0.08570344900080094
EFNA1,0.010235002028109823,0.018065247574020366,0.029070177934161324,-0.00605320988714777,0.070208206651132,0.0666242904853714,0.02161060291556468,0.04188574887001144
S100A12,,0.05183132375060278,,,-0.023758522187822574,,-0.022048339199206277,
TFPI,0.03877546349260057,0.04075796287036711,0.09636947209005471,-0.03902878089242358,0.0763353507162495,-0.1088296197527425,0.04621606328317948,0.04871010751490876
GPC3,0.10036508802267916,-0.027281978268206775,-0.02858518363560276,-0.014777277700354644,-0.006310013024235756,0.07918229299709999,0.07154511377929945,0.10950260506736265
NMU,0.08242778009649988,-0.04273238065409842,0.03310847129448789,,-0.036939418173271434,0.0915161736813469,-0.05890088677217392,0.02043996020740681
SCGB3A2,,-0.02181742703628328,,,,,-0.024953978100150705,-0.024257791621564186
LAMB3,0.10696949273639332,0.006277665810874533,-0.12537988866041438,0.015441781754394623,0.02475757128097423,0.12630444399083146,0.0077887105851502,-0.007422325988054676
LGALS9,-0.04780894568659403,0.06328067006307955,0.07782758579689501,0.016055293194652848,0.035707742975362874,-0.025902528631214228,0.06403168197968287,-0.04527582531887421
VIM,-0.03963671000573751,0.024945367547771977,0.12061291744777554,0.0035381895242413133,-0.1065069866783654,-0.004022926459107109,-0.03022911838958464,-0.10138604410891351
PLAU,0.11200998652123445,0.00787959043682986,0.16285719342229943,-0.014982986525856563,0.04284322143283788,-0.0043433410961560845,-0.014977842399635628,-0.040207298600158196
TGFB3,0.019649059462185786,0.03093556748540592,0.0794253217228129,0.015467824130385091,0.018912235282954673,0.039201524108230947,0.012610321554046483,0.020360006944594573
APLN,-0.02697518750375209,0.042921392390717905,0.11748265818154463,0.02434624354235183,-0.02926125887306106,-0.024853520454361774,-0.051715000666667746,0.015561070617362586
SHANK2,-0.04579677813635445,-0.0032746519314243716,-0.0631238203027713,-0.026407397767246873,,,0.05657535158542754,0.10810221128412427
LTF,0.03533218493562447,0.052990869884935975,0.10809196618685649,0.07375572191479772,,-0.008172231959538876,-0.011350539818201047,0.021418417522999136
PYY,,,,-0.014005706628671559,-0.018781782218440148,,-0.02913622807528777,0.08554806433009193
PENK,-0.046856919926134916,0.023362440652277567,-0.060058945191755746,0.027363794829500583,,,,
CTF1,-0.02306609453367773,-0.027623455632060954,0.08731191663637052,0.03921248631355101,-0.021286001212852502,-0.027492092183186365,-0.02581296634973755,-0.024913524655323444
COL3A1,0.02861814896802556,0.027541513347374664,0.10567536665185079,0.01466816647929633,-0.07548928419366578,0.03679677638932841,0.06375617522306738,0.02981978947809745
S100A10,-0.03666873091773061,0.03332698605688373,0.1627720298479845,0.011160750400215379,-0.07278423321136518,-0.06695249913258947,-0.029079989258521993,-0.11704530557770165
FGF13,-0.04141485844913676,0.013430624912309026,-0.06956621851526697,0.013245534135542043,0.024944596250989683,,0.015756956669820965,0.021850812255820688
SEMA4A,0.06417169407561034,0.023468815098135892,-0.029847590646889563,0.027665263931902818,0.1360995435258026,-0.01119686621560922,0.08221249099534907,0.004280872682979827
EFNA4,0.007178868530373967,0.014465222105920756,0.10415933896025543,0.07443112972400838,0.03555986706975231,0.051860332865620855,-0.01617897037543639,0.04789453785440554
HSPA8,0.013980072445580072,-0.010774388585125725,-0.07451665197782689,0.015166964847051038,0.0860972979052951,0.03129103607499931,0.02613641215775509,0.06770308675202895
NPB,0.037415100807803796,-0.0121400433189528,,-0.01670535485664975,,0.03234029710357108,0.03953727753371199,-0.03274097907883648
ULBP1,0.10111160860720604,0.13651392255850586,-0.025671830939317686,-0.017179815059040995,0.06319347205158024,-0.03580121762809874,-0.02688533050473696,0.08443387137283988
SEMA3E,0.07876895147587828,-0.010313853200542726,0.005170269311915189,-0.015432062371740158,0.040594205826129603,-0.04030622247683639,-0.0266568407071822,0.06012278422565695
FGF3,,,,,,,0.0858935555751084,0.056579598448458716
ADAM9,0.07787437742340597,0.012489071498004257,0.1363604792927526,-0.06382274895241762,0.05500125061670271,-0.019312197090497498,-0.03297827256072702,-0.038262755814747584
ASIP,0.005427981973248843,,,0.12683120957960353,0.022094472363700383,0.04432117819950757,0.06514427335796019,0.0019902974317369537
IBSP,0.07487996893507082,-0.020679133454206067,0.06239388410383067,,0.0510947790403045,-0.03271250456640815,-0.034760375942508456,-0.04689256206585389
MMP12,,-0.012330314780706984,,,0.014387623283340008,,,
FAT4,0.07597114357156819,-0.023001557497464447,0.03636043472926455,0.02907965478126545,0.09431048396336847,0.05817198484491665,0.02056494081629513,0.10304604927817826
MDK,0.06657034633494754,0.004827268749559098,0.15771163874035768,0.03904232523585618,0.09486225615959115,0.024029273853911536,0.005916151317618792,0.013644030458851507
BMP5,,,,,,,0.06378001224590737,0.1367081135187995
CAMP,,,,,,,-0.03172525302350076,0.01478622052485627
HSPA1A,-0.02477162885061527,0.052490637873569286,0.07655283323437334,0.04995390907317743,-0.05747860467885734,0.018202037207214316,-0.08174200854818432,-0.08004555179790221
SOST,-0.030392972326233694,0.01731997932668078,,,,-0.04217560458294514,,
SEMA3F,0.0058104935301436945,0.059470182639167056,0.026551441484659044,0.042141078352063314,-0.002877150872367319,-0.014281629454008795,0.08847239300806288,0.01254733542410203
ARF6,0.06427644692350985,-0.014685074539968715,0.05069714173609012,0.04916227506177704,0.005101064658566302,0.07763201352145112,-0.05817029257052874,-0.03390544631921415
IL6,0.06825797722820456,0.029869016883219874,0.08395203540542145,0.0957439889030941,0.024727461365627257,-0.017908836287331437,-0.03503118291121716,0.04908960617243347
CALM1,-0.030914998757597036,-0.0658430887587232,-0.10701427283761426,-0.009967496850235139,-0.012942334466239524,0.018774539172819,0.0034443349985753056,-0.01501374185960445
VIP,-0.03570454085579557,0.044609149767887726,-0.06733595572042299,0.017168800961115744,,,,
NMB,0.10126831349001146,-0.008636242498745323,0.11888815783234227,0.06326533119329217,-0.09213384439751966,-0.09092866515061337,-0.014624112904536824,0.0873281707107919
CCL26,0.010340475277055892,0.02392975511080613,0.06535004594666724,-0.010399904504854113,-0.059124755847226054,-0.059005444323147464,-0.05076905570693647,-0.0388616150439562
FBLN1,-0.07542185030606578,0.03457890245862238,0.049127930479154425,0.07252584897706163,0.06894955432407426,0.0437295893493417,0.02045587211649842,-0.015597637069867273
SAA1,-0.008511418698968676,-0.005189465575236623,0.11712829431788899,0.04807017447236625,0.0011581032232346948,0.03842996578981316,-0.06678574115988191,-0.12296165431037744
MICB,-0.0019609059525020974,0.06160670816825511,0.1639150287040054,0.041690720582149426,0.10526178592871732,-0.05658220535553626,0.0044794557699723405,0.021151196384753837
MMP13,,0.07832219548349431,,,0.027480273769449427,-0.031330218848156385,,
F13A1,-0.057452560388475675,0.06566529439695863,0.021773384151246893,-0.03379189082850809,0.04404363989220889,,-0.04791785387275164,-0.07248657602647729
CXCL11,0.013001671533540132,-0.025096476516744626,0.11663055117537734,0.008372496472705845,,0.02643056993557329,,
COL5A2,0.04862752656046903,0.056733903106893795,0.11330626659103948,0.026656261051495427,-0.05347606726086214,0.07569994156632961,0.07013267906613052,0.01093199414700425
EFNA5,0.13966797477636939,-0.029992565977974436,-0.05514153419556865,-0.034547454059897835,0.0027233660175468247,0.006112320032282595,0.07269196801433193,-0.004984576781572839
AREG,-0.023708778140640933,0.0178143286823198,-0.030023910897126523,0.02898819002091312,0.02445375520969061,,0.040252757187679,0.12868189911667818
EDIL3,-0.020345290691517092,-0.029832493712626033,-0.11620682315320574,0.0019158234169808254,-0.06779181201487118,-0.013815012808691985,0.014163930849050245,0.00051168916809551
CD86,-0.005260980538659888,0.032519836191341855,0.0679727286046024,-0.018492725486483258,0.061744883016895305,0.017422773963323382,0.03990383572496552,-0.02523910225806174
AHSG,,,,,,,,0.08503937752846694
WNT9B,0.005926653507840329,,,-0.01232856683365492,,,,
HRAS,-0.017086351038925907,0.010369998916010982,0.0009656904746242008,-0.01437818019201613,-0.003185786364130335,-0.04411732540372716,-0.027090670348249607,-0.02380035512011566
C1QTNF5,,,,,,0.07738836682359336,0.07009664589739285,0.03269744889336647
RLN1,,-0.012702692250829163,-0.014649186468944184,,,,-0.022326962497504606,-0.01808824622008655
COL4A1,0.010121255153286194,0.048423393114243075,0.12954735264906567,-0.009108186352551931,0.1155959305588163,0.005264054458731466,0.07150261200998222,0.042768982518103606
CCL3,-0.03333667880344705,0.06215484937292991,-0.03290522783164695,0.04354253344707927,0.13436684936263463,0.07065604490651027,0.021405150573866324,-0.039435275024594596
BGN,0.059773796561519044,0.0592135638811876,0.0789804386352257,-0.0018669554752543062,-0.0917777847587668,0.02310125860507468,0.024812454428767245,0.018598363427668883
RETN,,-0.017122067437938298,,,-0.01850005993603686,0.05833453600111826,-0.024635079014585743,-0.0027359036108553295
S100A9,-0.026699458707413526,-0.0004911990590437401,0.15443041663973306,-0.005607113611060142,0.03990072202812736,-0.09978156211211746,-0.019303429949016803,-0.06726491016918834
HCRT,-0.012787970434908886,,-0.003891887050831515,-0.01477727238263597,,0.02087428169633973,0.03933631614646147,0.05638093113874092
FADD,-0.0433849763103464,-0.0034298027151174896,0.05530462567145842,-0.0016202707741121947,0.010376177731039831,-0.059459959690753114,0.037201316932688744,0.037751611799134194
ACTR2,0.07087781223851317,-0.0036079226139361913,0.012011400600822529,0.03312956614963627,0.042269702490815145,-0.05845195871719234,0.01270842646083842,0.0018247240353729784
BMP2,-0.032521226318741416,0.04064132574908785,0.08688927112660454,-0.004004065815533414,0.01789206869966448,-0.0381484254728326,-0.015385535571645967,-0.0017986144158287241
PDYN,-0.05197671526792203,0.03676809655203048,-0.08698578070332565,0.007238887942592168,,,-0.019851464330083387,0.002709241660878141
CD55,-0.07197114705235477,0.06809634426295862,0.006276506391247963,-0.027399710079466538,0.12412175507874174,-0.06262942049787112,0.037991553008931894,-0.010975007725242066
OSTN,,,-0.021918086472394314,-0.010172781125094474,,,,
PDX1,,,,0.0017448596345813496,,,0.0550694756978539,0.03129721258295541
CD6,,0.0019767867757377188,0.04057189256993632,0.07121656337671113,0.01875786415948763,-0.04204915786009085,0.04184289190031364,
IL16,0.06410720294116792,0.04438603769874395,0.0398935084174015,0.0824245675584974,0.10665770916580719,-0.04696114826797008,0.044089435110622126,-0.03174851609813754
LAMA5,-0.018330642362687243,0.034188424656707635,0.11247379083653704,-0.03414037575586368,0.06998853273474885,0.01634434920896473,0.030837961904533386,0.009829640439205404
RGMB,0.08623080021039115,0.03840732914641876,0.08167194700020312,-0.0023898474404749495,0.08203252341032215,-0.06011493626978163,0.0019526854564235912,0.07174533542442973
INSL5,,,-0.0057666701671677725,-0.018884766091307983,,0.15623542538546922,,
IL12A,0.05989642669243515,0.01422546773374827,0.10315604932293479,0.052044030616289,,0.03949242219966212,0.018978339856015384,-0.019142118023275263
S100A8,0.10227532462308796,0.04854245778870082,0.1389544765008902,-0.022484464989831785,0.019160723833687696,0.007887385447575683,0.04236334347693987,-0.047441634017149834
TAC3,-0.048721210247467873,0.0528172657226523,-0.07608223403064232,-0.02374371227696392,,,0.027356908996822155,0.034804449433105254
TAC4,,0.03880183817634381,0.02810804620203756,,,0.051329822464586464,,
MFAP5,,-0.013417844470374694,,,-0.0739102642378835,-0.055838297778682586,-0.02869940710187014,-0.04545833765866049
CXCL16,-0.04077485916591407,0.020711890649391815,0.08333910666751315,-0.018340927339356106,0.08202759878156818,0.0536712387263307,0.026091206350049842,0.037649471513887554
AGRN,-0.01591863147082003,0.07310224419210845,0.13659398130861097,0.0059684262127260605,0.055441326871002575,-0.02575631501724083,0.031134889480593578,0.10612060067102759
COL4A6,-0.016914973296085205,-0.017122067742232554,0.012371285061165893,0.09669873983186598,,0.0026296595669478484,0.02924578965008282,0.050398045332226485
FST,0.013021604523574998,0.05313368400415283,0.0039044807466691862,-0.032020569141831746,-0.03554600759399396,-0.03153970275395743,0.0015938582352988812,0.013316025850934709
MEGF10,-0.07071351788587286,-0.019094028421750425,0.014003966421615093,-0.044866595094544666,-0.029615913272710348,-0.11668299599309397,0.0034932266911861937,0.038492947088246146
C1QB,-0.016526474652826594,0.014048760187407909,0.12901942424003346,0.029613467400200308,0.11375532040950197,0.03845256116852229,0.0494607953196256,-0.024186080567558086
HLA-B,0.05598014445173474,0.07098965714840517,0.16388158559998753,0.057971094745131464,0.07150001258785818,0.0813123556865586,-0.005698611821471997,-0.07834923261214802
PDGFA,0.0506779919421395,-0.030387294271267098,0.03744824515409945,-0.04412506674235271,0.05195304394908829,-0.05512618267722879,-0.0011303989858382469,-0.08041210051578275
LAMA3,0.03379850998095967,0.08330820238886016,0.027011909122701107,-0.023771071700284294,-0.01097382801767973,0.12965760805399568,,0.12677923031879118
DKK1,,0.09453752323792537,0.007766301562510737,0.0608062328635299,,0.08294511916593009,-0.008768964493815841,0.004350380672889564
INHBA,0.048943223654555335,-0.02084600674926635,-0.06992393471747495,-0.035080575935045155,0.055338835892901915,-0.0831268523452821,-0.014787676677871415,-0.02140068304396837
IL7,-0.026225185719948335,-0.021892807248600585,0.0364969232390579,0.11317616790729178,0.045894452613678596,-0.02746716210826705,-0.019976266934533794,0.08075690604776932
FABP5,0.08505058495977103,0.05464328970278553,0.045457792843687686,0.05943195940863256,0.1300744070740077,0.053402156600504215,0.05111694151596259,-0.008301424061587763
CCL4,0.03126835165856981,0.07901045637054166,0.025423408376599232,0.06627547870697317,0.09845176821104352,0.06793216531378136,0.09103047009007036,-0.045310959788636244
FBN1,-0.016177525320081484,0.02118233309960068,0.08072953905860909,-0.017057658874338022,-0.02462413543792042,0.07504353594380668,0.04791605452346544,0.035631444529834085
TCTN1,-0.02915875137544818,-0.005785310243057726,0.0930122594563148,0.010354604737671611,0.07872748203537294,0.014203739931086357,-0.04870277645809015,0.05030836114677122
NCR3LG1,,,,,,,-0.022368989615251373,0.05574717462660871
BMP7,0.0008270585949114517,0.007413091498678042,0.06862752246084934,-0.02249118848362295,-0.0393161264232441,0.010439046338302489,-0.047521929934088346,-0.026416407006380132
NLGN2,-0.010255743369704409,0.026856144396183796,0.04745920977137713,0.031406030792548126,-0.0042038312851977394,-0.01840742148462809,0.018124909961061524,0.07541685166615873
CCL25,,-0.004749011731055758,-0.026320650955915424,,,,0.013776390449535733,0.02986464898838407
NPNT,0.010304062364695714,0.01848950704782166,0.1501470907274114,-0.06577351716118984,0.017223885588240246,-0.021540280803989446,-0.029122307958229666,0.0681318558065676
KITLG,0.0555580683205429,-0.02237459469615662,0.05165340489640479,-0.014160896538687249,0.08623342668556154,-0.007628580229015737,0.037342894631338684,0.0005385095860031235
MADCAM1,0.013027377451427654,0.06330884847302784,-0.03407997463289386,-0.020703129885026466,,0.04924941261450365,0.0575377243948109,-0.016719804426435874
F12,-0.050631593744583515,0.02002200378084443,-0.019705659705557575,0.06528345570359628,0.016759254471170947,0.016511266226175957,-0.023504020499967478,0.011308250239757752
S100B,0.05483595193261559,-0.01609147719595781,0.03328565822144586,0.025715266653259752,0.07181733416312602,0.008442717050937283,0.09284605450808771,0.08070631806158456
IL27,,-0.018973421344622498,,0.028590714309973182,,,,-0.020279816303963562
CD99,0.11595995730675816,0.061229531617230416,0.12989044844396488,0.024887999222082176,0.009981482665483845,0.010754970936675058,0.01809717387645898,0.013887897452985541
PDGFB,-0.016046092640389725,0.02235447209835066,-0.0002195034248201903,0.08636166813938963,0.09081655900623382,0.10434167042503098,0.05649250979542333,-0.0015647310294933587
CLEC2D,-0.006600842185860831,0.04420761510534511,0.12358749270706967,-0.0027548099033085326,0.04250731908259958,0.13169435602469126,-0.02387975053366417,0.027315550842406295
F8,-0.030103991086973883,-0.01940183276160194,0.032287089476443646,0.011492518141932818,0.08018780429999513,-0.09210801686072645,0.010740010047123787,0.03877607908428239
C3,0.013013048783146951,0.013601524031110505,0.12843269264472976,0.06998876477214384,0.0029266469506910114,0.03852576179519668,0.04962691195253014,-0.025242182455674066
DLK2,-0.05268951331246855,-0.03448890708941013,0.032143240896353946,-0.029406374317897388,-0.005141530146547124,-0.03580117040952707,-0.025524582347474276,0.030988172126978592
TSLP,0.05844231019550422,-0.021097396136246414,0.0825270559549945,-0.002025762576484,-0.022374586953980192,,-0.022477244167990566,-0.0384154943047936
OSM,0.06826055915989095,0.03665094987298774,0.09204031131505548,0.048055917559881055,0.09633032425001228,-0.006657673022365348,-0.036032000833100854,0.010459158387425366
PRND,,0.08408673771064684,0.062438277505941144,,0.015651742718538034,-0.04614953372814178,,
SLPI,-0.02857787336116532,-0.024197257468112007,0.1137065895041531,0.04534297452695845,-0.04199763589431105,-0.005841856829330726,-0.07980341982106497,-0.1551426360175133
AFDN,0.011611001656837625,0.042207950528694575,0.07077338049466175,-0.022986174483662265,0.05756144813536569,-0.028824029800490664,-0.026428875911060103,-0.0014833219409399372
KISS1,,,,,,,0.07002142119343965,-0.01599525435998661
ULBP2,-0.058224202608938395,-0.018482870520440262,0.05597992125659631,-0.01086199382696247,0.05564919785002823,0.002522491564908598,-0.0030741003453831827,0.002796610108303777
ICAM4,,-0.01251782937005338,,0.05614036120745497,,0.07154511746790422,,-0.01403268898448587
TDGF1,,,,0.01258498774459457,,,,
