,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH916T1,ZH916bulk
TNC,-0.04580913133241712,0.005836884724095586,0.045268974786751404,-0.028643181733492385,0.016825182096624917,-0.038509677512677316,0.025910239930675524,0.18084298235657384,-0.005974660955211632,0.0358076588125379,-0.05974052175350416,0.03099731433653598,0.014825238634331236,-0.020447435952398063,0.10900485883886314
TNFSF9,0.05016718972674748,0.028221815172555023,-0.04040368352591366,0.05434710501429635,0.03546512404760547,-0.0038588844147740727,-0.04382281347860663,-0.014460004572121002,0.04822435331153749,-0.021075374313818382,0.017595403638398063,-0.03300717246735549,0.015670526294818292,0.02518537077673677,0.04134667336589426
C4A,,,-0.004548509296682203,,-0.014546755367531309,,,,-0.024767791615245078,,0.008064716051875212,-0.0212867763183171,-0.0008076591912114629,-0.025800144911104918,
CNTN2,0.05763377020270605,-0.018736730887685925,0.0014520713141950555,0.002528266751933038,0.01596500462603937,0.06710793984683709,0.006486514389878809,-0.0421202390386548,-0.008221251470368241,-0.08682281591715879,-0.08204193939892149,-0.015383064757380029,0.023639249561601128,-0.010677458279688547,-0.00811427328752962
F7,,0.017497272088226382,,,,,0.03855396315022374,0.027424457973148714,,,,,-0.012296765707398608,,-0.03449866837570702
LUM,0.05764296294658303,0.0036757576633273106,0.024227468514539004,0.03184890987089154,-0.007412751628223903,-0.03784132566130102,0.002264748017741943,0.1210086493294794,-0.025036452802054594,0.027208400192695513,-0.05510935380846825,0.009568752397459076,-0.007686792115192273,-0.013205902725601093,0.005745592966950361
BTC,,0.003369147116199612,-0.027152935000851683,,-0.023385953171226378,-0.016792928756084388,,,,-0.027957138918550513,-0.006496979621691185,,0.0020702084880230617,0.004080617359309569,0.07027599731182929
APOC1,-0.014172262112315176,-0.0032687548703611864,0.08617872290937818,-0.030300042265618145,0.004425472743632616,0.05892497400284079,-0.01483480034342013,0.16564216616077337,-0.02081392707909328,-0.014783215999031743,-0.08542377688362429,-0.025713565321982754,-0.015051776780792881,0.08160540655033702,0.048048384687967814
PKM,-0.06433962750133834,-0.07277455539109326,-0.00810285961423494,-0.03871598076066567,0.0311428494670813,-0.05508798385891356,0.08660246438364155,0.07108104516382864,-0.019782032818863295,-0.015284188537558275,0.10933685829045224,0.06469922047263721,0.026888963262767344,-0.0060661570650885534,0.10918905045651148
TNF,0.019661086502944913,0.02990787074450188,0.066395120164003,,-0.02301374458905754,0.0024362058377338665,0.035052123487195865,-0.003215009825594462,-0.0032373144888636143,-0.027063410478138417,-0.02877502350887602,-0.027959941923009508,,0.10863306757792555,-0.026850027533001527
GNAS,0.04375595273816823,0.004903887866729292,-0.00796938868161224,-0.01952022457446449,0.007864083441051476,0.041285798486797504,0.006928681733440941,-0.10400552928542377,0.0043157208268047335,0.01794039682627416,0.1132019068921431,0.09583462390525331,0.016833258118270644,0.014188609854391711,-0.01660686526064935
BMP8B,0.005827348569736446,0.016235335969836905,0.019836519153821987,0.03154129683123156,-0.018787874895249395,0.004915582771337828,0.021028842261454957,0.024101352927401454,-0.05472030322673125,-0.017969826380618358,-0.05082922836500444,0.00826616996444751,-0.011940159632718404,-0.022896409142525866,-0.05592349630050481
LIPH,-0.04304043004739141,-0.018949201823338615,,-0.016801778562601503,-0.018428830032190417,,,,-0.019969610726347,,,,-0.034447020733806406,0.055335782932628114,0.04070510656115824
CCL28,-0.03145815855475928,-0.0011321113500106672,,,,,0.1041338965843712,,-0.030749915312521185,0.005217818940147009,-0.036586736658448145,-0.019204333092916883,,-0.014876787782253887,-0.04062290693953352
PTPN11,-0.03340064668207908,0.06981810574999578,0.003136290089520963,0.09714939020426101,0.03616726662331437,-0.024732454894945986,0.024222649188128362,0.09043215392430742,-0.003027517652329036,-0.027121096273829796,-0.0480476823771967,0.034517533758077326,-0.05491686590212443,-0.00514904753775198,-0.035713129543061405
ADAM12,0.03997246212478064,0.015473860910138316,0.028254913718745726,0.09477189627386656,0.04315287921766554,-0.04272477021890716,0.07204184338149196,0.10410503296204043,0.002517375255123814,-0.020541162758879492,0.001987155939965587,0.024294923037461235,0.013875100921369243,-0.04698682137828472,0.050751643210572836
EPO,0.005728326544576854,-0.025461566185144547,,,-0.018787875421329675,-0.02582492425760644,,,-0.006872175133818448,,,-0.010116873945097993,0.03091692013245313,-0.015820227427511876,
EDN3,0.04269497232739887,-0.03300861141014065,-0.01944315328191404,-0.01981931189551519,0.06279495215441334,0.04322356151989264,0.03902480004300103,0.00494353984167867,-0.014636321023478883,0.022602290690785107,0.04102001730585242,0.03257314553554345,-0.055119509596134444,-0.02874523805281653,-0.042814281354282384
CCL22,,,0.03166940146846059,,,,,,-0.014268497040195015,,,,-0.006198751140598829,-0.006752918535288526,
CCL2,0.009046817441067476,-0.02512232935898804,-0.052412855591252736,0.015201986915764661,-0.05077211082829741,-0.061291534290435525,0.04248464760423288,-0.01557508592898187,-0.037287121973230926,-0.01299957013669302,-0.03204578067223656,0.03253039495420518,0.038113714323473206,0.010304075009524316,0.06841030996536607
DSCAM,-0.07370190357084652,9.752796279201655e-05,0.03190116806941014,0.05731472624431913,-0.012748004996772382,-0.010663962068806342,0.008804706700437133,0.05481039634625291,0.062371594597781174,0.020635764307418585,0.01563389001292205,-0.0021471146330067355,0.018390276015074657,-0.02341030275103872,0.0305629455181938
GPHA2,,-0.004836509812395532,,,,,,,,,,,,,
ANG,-0.02066507668547279,-0.06865467865894657,-0.01154794268791781,-0.057163832343435195,0.004061579475240222,-0.023806005433112877,-0.0017565027381622935,0.0521851917801804,-0.004091409045139203,-0.031075888758181125,-0.04132261831263511,-0.01102161507636459,0.010849034352498286,0.04810237942404784,0.002084804821037241
FBLN2,0.06050798827614117,0.031023710147901982,0.018549755586913578,-0.02303914310471356,0.04760986430019487,0.004412221032497224,-0.0003087948768551814,0.08827356177130569,-0.019297558460856484,0.01524415257263811,0.002024128480535667,-0.06609121789026498,0.059544708151187155,0.041621773301762754,0.026808543899263574
VTN,0.09297570590942746,-0.015953352793706806,,0.08333617286207597,-0.02415846467250911,-0.011988873866749867,-0.0018023157809810696,0.0013570780187126198,0.05642000353362679,0.04219885560846523,,-0.0036974978609584535,-0.022275820216585838,0.039158469828475886,-0.007024296249517717
VEGFA,-0.0865548658822637,-0.003181135302118962,0.007342230404903015,-0.05179165348212143,0.03092902070144275,-0.025160104880524184,0.02169983788228237,0.12227482935981338,-0.04586049965184757,0.012604332450698303,-0.020789738691926594,0.04337241958001692,-0.01257026422203306,-0.06579403379279032,0.03986604393467695
F10,,,-0.022244705968750663,,,0.1104773011492912,0.027015169932350997,-0.019374155823145996,0.03795988791818089,-0.016625372412617228,0.07173263903773487,,0.02536038478973051,0.017196525474966477,-0.035349423086913995
SERPINA1,0.014141946293056814,-0.018591526814652475,-0.0018769541617000276,0.05256912395609026,0.0026738203422790375,-0.06508680278355114,-0.04964418932383915,0.06010534380105578,-0.05649873649941269,-0.01717270776442226,-0.06769166716533064,0.037387998074712214,0.016908630796326724,0.019827863982716357,0.013045688668231754
VWF,0.11535971879853225,-0.05763306237934133,-0.000869999318481298,0.0029839880395929664,0.023811787785261367,0.028553207109996544,0.045618760291174176,0.09910112899663308,-0.010686874732971042,0.009644481487579348,0.07074507754504787,-0.015755195904262345,-0.06529751772154051,-0.04727113870235479,-0.0276219238074904
GDNF,,0.016650865219167355,,-0.029911311651452735,-0.015281706796884103,,-0.032378804125191105,,,,,0.004560543114216164,0.03708757955832286,,
VASP,0.026485179271286914,-0.033184023908982056,-0.005194193660291238,-0.009963107688028416,0.023479105755505186,-0.02743926452244153,0.08733245089585819,0.07395320317516346,0.032886772064477855,-0.012071780115508465,-0.005882501493344636,-0.01584316442709429,0.005416234504234691,-0.02842457743548038,0.014575395655509372
ADAM15,-0.005526958351658829,-0.01016772813799615,0.025100007466330797,-0.038700612089857,-0.002641800420180969,-0.023229456049149305,0.023322996192501087,0.05403075652191366,-0.0032375547043428862,0.07358552844723967,0.027702580953198115,0.014084326834304446,0.015601761447309404,0.0006493417505660688,0.0925674123545504
WNT2,0.06228200559327121,0.008771478965091735,,0.0793278032379688,,0.08349568984249872,-0.012711800803186629,-0.07813834473450136,,-0.024114835807335668,-0.012646226495646843,-0.02266257915495926,0.018486326200420605,0.08392558456321761,0.032694514851779044
CALCB,0.025073540625258406,,0.04441259920247103,0.03750473765567507,,-0.0314500327764534,-0.010270911425147859,-0.011233292513057713,,,-0.027740934005222276,,-0.04053405391875466,,0.03037299327795402
OLFM2,0.027801936270503903,0.003316132527678974,-0.009065188026384901,0.0290280321505268,-0.02260809308737881,0.06384059025132849,0.018228962983721023,0.01456890255519315,-0.015329363712705407,0.0022133689933279107,0.03978883120574809,0.045124450149199094,0.05205572901761092,0.039682540629903174,0.11628188126329736
MFAP2,0.05007822017601819,-0.017856312565373376,-0.015688005891369674,,-0.01951314722823736,-0.04208449234702744,0.03905509259266604,0.08727391617004741,-0.00014531431230450182,0.005840281180552284,-0.03224932906576882,0.015196731945644802,0.007060287609000618,0.003365095596489062,-0.011981037884820566
HLA-C,0.06347820452787369,-0.01590129186162065,-0.03489414885967004,-0.008025997607894398,0.005792852104208637,-0.03784831141602249,0.013942060581956139,0.11716919964211187,-0.031091370415717762,-0.0325220427053948,-0.06063404545820385,0.06546022552354112,0.04224938011249217,0.008473846737732998,0.0305239327520822
THBS1,-0.055993664317841904,0.004731331697263811,0.0201318863298029,-0.06233275441251491,0.038688142261008855,-0.05942894116469895,0.0015685998315632863,-0.008993439287439063,0.004835989956842847,-0.01622454321443816,-0.00563361163799125,0.03032362194754259,-0.009878776448052398,-0.058607716539019805,0.044642070227176534
HSPA4,0.07376707710164276,0.02154624916176663,0.017927585040026915,0.027139926165307336,-0.01869163740431252,-0.04320614860740712,0.04224940673383137,0.004993771808847209,0.029316193773075833,0.025718871759691782,0.018665332922411976,-0.03665647238912263,-0.031272158880403786,-0.014492442469133324,0.00992782115639562
LMAN1,-0.08335319435534748,-0.005583297330685695,-0.012899456523115176,-0.05466166882010761,0.005518537231508892,0.013649351199117714,0.00951388348065751,0.1112044735565046,0.006634579473276977,0.02214261544383162,-0.07269765080825435,-0.0352236780547456,0.012768116494296768,-0.03858604411266877,-0.017215111788106904
LYPD3,,-0.028907747570246452,-0.03251507859366764,0.06453258003026344,0.007117913487592749,0.01661498329107177,-0.024291434253797515,0.09686765267352841,0.01031522478984247,-0.007435211107191028,-0.0165376941232239,,-0.04132913023225613,0.017781358969237347,-0.025262033718584397
APOE,0.053642304472632504,-0.04974909487575656,-0.0113856438870015,-0.038733042473951505,0.007094580001589122,-0.0014188321088831057,-0.06440332644461617,0.002294899543517287,0.006257101633971777,-0.003198716587592061,-0.04353911094711149,-0.018221782969939135,-0.0716860041059176,0.009320103807989944,0.010306966906331112
SOSTDC1,-0.04632397172931501,0.00017695187168554369,,,,0.06985647952880962,0.07069066091152564,0.007048580683460934,0.056926297765996996,0.012402043643418187,0.06555437807605045,0.0019800155692204172,0.07032600878294958,0.006429184096857589,-0.033743978462059336
ANXA1,-0.09270259591221529,-0.04561028589082619,-0.06331181738615967,-0.1187831603134027,-0.027830371449902462,0.014967309133705533,0.01241021095551503,0.09801882263955886,-0.015394045079714914,-0.07019985169560683,-0.028010868315813287,0.007277338557964179,0.024065840662049427,-0.0017300240155209694,0.06176698453306377
WNT2B,0.012913342883216432,0.11138570343782557,-0.0011627660161905196,0.15654411193674608,0.013510732533651884,-0.037395150239653306,-0.032253012188047415,0.04242118446258375,0.01082010130036096,0.05787094035391255,0.05337199204118101,-0.031090698705627397,0.012903694304146696,0.030646733115529453,0.018821870864128797
AMH,0.018460686076855186,0.02606606395127413,0.017102830784227845,0.0007315997786173907,-0.019140772297737436,-0.03233151049198234,0.023629169712119057,0.022267028195949036,-0.03011643183455243,-0.0005395637955253758,,-0.0011843013594975728,0.056583955177278177,0.018279178326797773,0.014766760196505448
GDF10,0.03219590052193342,-0.005915481282460407,0.0887180074280444,,,-0.015501818947705802,0.12386433763401686,-0.015033957945439769,-0.008845605908514511,-0.013334723044055707,0.0751810247701246,-0.015290561756016305,0.007572193389748818,0.01887367413239373,-0.0201131487474165
EFNB3,0.009929435234384032,0.03690629682399037,0.02594173921260738,0.02721970018185026,0.012471900459313626,0.0031519328534125495,0.021644996787668503,0.012315982191497436,0.0532324784446445,0.017097757174118638,0.11597675824767677,-0.010253755926845723,0.06279155452647053,0.09742412963473837,0.010597916018757618
LTB,0.01294117316303978,0.06744549555893664,-0.016339836605144202,,-0.0064271955351218055,0.11438575847555496,-0.03543193531508782,-0.04182171849294053,-0.028578770490371434,0.013757824638821033,-0.014997112267715,0.01713948799032578,0.01626495048205404,0.0053992014579863894,-0.039159321628662036
ANGPT2,-0.012851727768506845,-0.04332879038046639,-0.023221116034492666,-0.021858622379560974,-0.03543695241054008,0.022801737796947424,0.058730081699563126,0.0994674204731104,-0.03342547023249542,-0.06206843859949172,0.03335239893129408,-0.051903022367629455,0.010154928103927855,-0.045461587047076465,-0.02804172361734923
NRTN,,,,,,,,,,,,,-0.02310605727458489,,
ADAM17,0.03853109700536071,-0.000437160177907073,0.0654836143929306,0.009066343688559802,0.023127750685793078,-0.032318966969825245,0.016596373998014512,0.11020309777789257,0.019366249914143645,0.005808646985188127,0.009225271346827714,0.03418979833054181,-0.0036564896162990693,-0.010131613895963247,-0.010116129304320053
LRPAP1,-0.004456216729791496,0.005493804075770239,0.06632633162263615,0.03719434378244931,-8.626134340584406e-05,-0.018057282519182847,0.05450620852105314,0.07242096969971988,0.02823645322142108,-0.019251959387761856,0.01891237475224103,-0.008192201750433404,-0.050201271537774844,0.02125287809444644,0.033160615678013365
NID1,0.11549895555659237,-0.00866107710213261,-0.02094677653300839,-0.03167792620940784,-0.014152233061033057,0.00941395899217598,0.05742065841293773,0.12495496148868394,0.01519294864865594,-0.04274341153550661,0.011824028926419148,0.05553616804674261,0.011129782515338176,-0.03401952713786302,-0.03175834725679376
MST1,-0.028689670734276956,0.05224711032079178,-0.005316247957007651,-0.01088828210300931,-0.009506558349025786,0.02956258746141857,0.03174088737102562,0.17726553053217717,0.007730714399781534,-0.042492659608093106,-0.009753746611660136,0.015208460066527213,-0.012484452671866975,0.024585185618394168,0.017320068001207906
IL13,,,,,,,,0.019931662531373233,,,,0.11531098315373005,,,
DCN,0.08946935835050349,-0.025373737576180014,0.08477862646901221,-0.03404545440326473,-0.00036185775373165986,0.031884744711281145,0.03456936590673671,0.0972565779526094,-0.021156406894916123,0.023180310048417408,0.04578588867180167,-0.03832676718028559,0.046946750434556685,-0.005125942707248251,-0.01597236614220424
IGFL2,,,,,,,,,-0.001018671631363249,,,,,0.09256045084002648,
COL7A1,0.03501219290734795,-0.027602736089921923,0.03850523517069407,-0.037520930704125335,-0.013432310000316859,-0.04479453163760739,0.1060424918161225,0.10898343731268832,0.04597012812335373,0.0034651141168067635,0.03209171108174131,0.008364915527086484,-0.05699183447669084,0.030773846431076276,0.03338938634798758
CALR,-0.045483329103019915,-0.033094677402125496,0.0484595218416169,-0.09135818515103632,0.07074057564371451,-0.022406500695243296,-0.03165802430984074,0.1472513733238636,0.011084503412577587,-0.010093957596489537,-0.029512112631014692,0.05970829412930655,0.005985980480945167,-0.0808318043948086,0.03847997259586326
PIGA,0.09238104599755441,0.020918560120580312,-0.029689877078486287,-0.013647409023317406,0.03953591000961069,-0.01882826421733859,-0.00711441504627667,0.1289391485440667,0.06025396017392332,0.00119969233421445,-0.02824981609639485,0.08089956632902456,0.021026628069863,-0.007480612360982366,0.01193376419432267
CD200,0.08618631427915971,0.054370726094524834,0.004040792788865272,0.0588524300921496,0.01684484438183183,0.024173804512462167,0.012425661995715204,-0.07358049836232862,-0.043218798338494596,0.008916765084658603,0.06229922049410769,0.0009303339350998019,0.02776733517829425,0.06436559724407613,-0.00010318245228572217
GRP,,0.07621935212548767,0.012837065714414028,,,,0.03198702389018537,,-0.030705438941236694,-0.02957037962972553,-0.030680855954804326,0.0596566037573608,-0.0253435681367253,-0.018771720444523847,0.06513257212466099
CDH1,,0.03515875262842813,-0.03241051911632093,,-1.704735063566306e-06,,-0.031769599911125004,0.12457813441263106,0.04264169617558783,,-0.017420013201284522,-0.03981478398782034,0.06350248322664871,-0.0318312111267121,0.005025608691682674
LPL,-0.04739196463329372,-0.03752611573967558,-0.011108857192357737,0.024005064819247853,0.017648352163780478,-0.013130356746417653,-0.0010704495000210138,0.19940263106233444,-0.03654929851456749,-0.01181040739312325,-0.020984657225657937,-0.000797984513464104,0.01839465886324712,-0.00705225070835474,0.049963919377554504
SEMA5A,0.042671066026291386,0.023277057144201158,-0.00830478740634075,0.03017904576086403,-4.134508560399089e-05,-0.025581466654579367,0.007846448091615428,0.16160756117503117,-0.008364799096926546,0.05578214017136037,-0.02514071775161687,0.02422912220755717,0.018065120969505584,0.013526363797891678,-0.01745987035501195
SEMA7A,-0.049610070173601105,-0.018446047560414267,-0.043766049697903424,0.022051327547986894,-0.018880293867275615,-0.037394952017568504,0.011306444113099124,0.05265893203294712,0.04376941984608158,-0.005569435467194959,-0.04084428408679866,0.009813949426388741,0.0044274781817920964,0.006158053920626884,-0.030968851527979718
SEMA4G,0.04780933650497458,-0.03190648480969479,-0.002960997758757808,0.06949013575446236,-0.024625011435693744,0.10231379235444728,-0.03253953618871952,0.015525121011439711,-0.02430736766309823,0.031199598785901637,0.0478643584582578,0.046299336115143384,-0.0303815607136432,0.018418389359948183,0.02915443778965412
SEMA3B,-0.07785671171800226,0.03989570185862442,-0.036165623949756025,-0.0463873931913161,0.038339163363680366,0.011679527868606088,0.02432993118061655,-0.04308692966442002,-0.021009530807484054,0.006928509181357866,-0.03959622888027474,0.03895271571506452,-0.00804158493102578,0.014621287420189578,0.04844058794356361
RPH3A,0.04840146463053521,0.04308063267240691,-0.03149301277473242,0.0447340797206696,0.017571752265550612,0.0056469947861464585,0.02120826101161681,-0.0027031826384659972,0.007671644173002137,0.05599291599978942,0.06251945619069812,0.09456085786489367,0.007572587087271342,-0.03804261044569961,0.03233509679057889
JAG2,-0.0052569136805686815,-0.012070843108102445,0.07176033273691225,-0.0037490293729791793,-0.03483400753700992,-0.004411864310064923,0.10094684681642438,-0.04069580372629488,-0.030435022333395314,0.0011614867887157433,0.03828067751884766,0.04484973890305258,0.005158859069176041,0.019699995340273984,-0.050946025834088436
CGN,-0.07168919688117256,0.00875263042801285,0.025467955292050756,0.058394071248039456,0.013926940645726247,0.015185449189756318,-0.01878948472870078,0.012671268732877907,-0.03152527588035576,-0.02239543389145515,0.04442332191444367,0.004467981132366968,-0.06551700285492422,0.017870347415706374,0.06477825848718026
GDF15,0.03597344320608039,-0.010891711318252431,0.018135164957928232,-0.008780778465702948,-0.0061277379145470105,0.00887387213282614,0.07793222771818245,0.10618566717746591,-0.0076119107576040936,,-0.0468824074474886,-0.006927883920142793,-0.008993492633452017,-0.006210940512344183,0.05942135488910834
SEMA4F,-0.000988348894371329,-0.04464339412514676,-0.04502693066292807,-0.04268681130066298,-0.03465362940460058,0.015224238454618663,-0.014616481415375061,-0.09675831824732031,0.012502780298754125,0.0214673279243601,-0.022672581597907998,0.01193629638431355,0.04859710584876855,0.0903246617426142,0.04868144675638131
NXPH1,0.048411338167417106,0.03671170962739938,0.0031401322887011965,0.07324577332167655,-0.021315757491175775,0.08556586026630136,-0.0015647870665703631,0.06918639545383744,-0.010476998448698264,0.036151716168445036,0.08282332000857519,0.016117037317872323,0.044185463372049864,0.06552822256293925,0.08009948180979523
ARF1,0.034108950772163624,-0.01413158575016699,-0.013434353941407604,-0.035035458718519,-0.009971039920713524,0.012457549231457718,0.007918074712063981,-0.046906558994715006,0.005816846723982524,0.051075680468144716,0.14214144332925266,0.051483472436065957,-0.011796398999019624,-0.04946071691854441,-0.08252838520814941
DSC3,,-0.015983083410239206,,,,,,,,,,,,-0.01582023222957614,
EBI3,0.08783438737706661,0.060481616558470425,-0.015229734824372511,0.06830305639904859,-0.03009377471112149,0.023221150635848842,0.05398767015879725,0.0284102523611712,-0.06373527876163984,-0.00017649947543438903,0.03380387044713931,-0.001978366244210125,0.012885048190838312,0.048212886361426906,0.0834078815837909
TIMP1,-0.0019670023613583237,-0.05966976518268691,-0.07047429082711557,-0.03789140452433015,-0.043968383850524144,-0.059517776327026393,0.02260303644212278,0.08127325621950418,-0.052849149269940714,0.012284925608392748,-0.06438491225467191,0.006348653381783234,-0.00959046096096654,-0.038821743825964795,0.06770257788800448
SEMA3C,-0.010518949145770921,0.022805003067887332,0.02404152001181047,-0.06198512560081617,0.03198850018721673,-0.05331120981267792,0.018166019672793316,-0.009400878791233443,0.06253441111251765,0.012424459637780407,0.010621474092285426,0.030931711732890065,0.042728812143978875,-0.013597396926568764,-0.012462672767888719
GNRH2,,,,,,,,,,,,,,0.006662730169864034,
GAS6,-0.020469337357231145,0.05488355045919388,0.029937197286066152,0.08126699412333041,0.009657792841443876,0.020227899222439626,-0.02621887507440645,0.0937939122990134,0.024117638163388515,-0.05153482508778793,0.03954052991092978,0.03280595001911894,0.05779971528452964,0.04591697261284468,-0.007842259368815344
MEPE,-0.0030097401876338016,-0.018056839956372646,,-0.014006205461873316,0.017394358646844,0.06043437911677898,0.05762294865296593,-0.021190345746498834,0.058199430490616336,-0.041136202163288726,0.05162944727771458,-0.012630694883338416,-0.039109558880989215,-0.02186105915052656,0.06166483899906018
SERPINE1,-0.08847005495660745,-0.07701349687310197,0.013881616680591331,-0.027854957569473253,-0.02532570320944247,-0.06300456643214318,0.000903997873976665,-0.02768022638820843,-0.04237354428521682,-0.006998965289186027,-0.018852080708539592,-0.010523271894951627,-0.05908633687097377,-0.06834290934249815,0.03620627976038043
RSPO2,0.08086619483003268,0.06319071999192978,-0.020766441590924296,0.1324791579323506,-0.015566529064871765,0.07311743553615324,0.009867772513203357,0.07491578575414397,-0.02026982527512477,-0.0035278296443939402,-0.0026546077909839136,-0.039480598193270496,-0.022436628670194324,-0.04210233336435905,-0.009591255070145016
SHBG,0.005657809431569879,-0.020702817542607634,-0.039309972589675946,,-0.024908146506058146,-0.008530263350248778,-0.03803781685168442,0.06332015642709941,-0.014477746907566189,-0.0362965477455031,-0.007851562866990139,-0.01951482508831964,-0.03677542714212017,0.020973475378201458,-0.04847098174810258
LGALS3BP,-0.048377310353701006,0.008230279348867546,-0.03140890531800675,0.08013689256310312,-0.03042431785049006,-0.03797369751360489,-0.015603217714959957,0.11247082211084085,-0.029186623731315392,-0.030917588253911603,-0.06278857338625639,0.007405821499352102,-0.023576661058668517,-0.0032678190769619498,0.08791039018807693
LAMB1,0.00675509333230687,0.004752903252963437,0.01675240892706737,0.006076238946244248,-0.046876632478152123,-0.015236302274720389,0.06656343539221998,0.10003148829732249,-0.04388090800018628,-0.016573886655965406,0.01731149844300584,0.01504108219784455,0.022556138503966296,-0.052323712115067866,-0.045411432613814605
SPTBN2,0.08219549759743729,0.08240381821772125,0.047764650999132977,-0.008258460897714254,0.002963292147139586,0.05632452089985088,0.05666541976234606,-0.03755975156485282,0.020113649030089022,0.05247436444906556,0.07888286392619152,-0.0143426941400403,0.02225973694617393,0.027542641091602937,0.025938663810575344
COL1A2,0.08455199947304702,-0.022283935964717002,-0.01185387064900262,-0.0343146189639707,-0.021905892692552366,-0.00414078347816359,0.023607457654873442,0.11980566473902927,-0.012783309611509702,0.010145908848744844,-0.03783655821450969,-0.02072218172510904,0.03229490482039102,-0.048512609100466834,-0.024902099618095624
DEFB1,,,-0.0012479117174332773,,,-0.02117949924887608,,,-0.008768402697661533,,,,,0.017514427781747728,-0.03333445795806887
CEACAM16,,,,,,,,,,,,-0.0065752207998406335,,,
SCT,,,,,,,,,0.03581222897962458,,,,,,
WNT11,,-0.022908949220391227,,,-0.021039152309088927,,,0.054497695771963686,,-0.029063646043794203,,,0.11677701193481238,0.05590340361860276,0.15468242945474772
LGALS1,-0.07882920790848043,-0.08635482954779909,0.016566518765352794,-0.08377588399691985,0.035330800026703725,-0.014818661226146602,-0.006899865923727848,-0.03132322067186581,-0.010035977945672693,-0.0035016368642677696,-0.04417240207844429,0.005143636479985626,0.01726935006632955,-0.029741924418632937,0.06128230713471787
BCAN,0.06808420761623431,0.042370563158437714,0.0009597966694815236,0.10149125939958023,-0.048257421022528585,0.031531123531275594,-0.0012296156030900277,0.20927298148891363,0.01270626270465986,0.07039451138199693,0.13782470978896064,0.07084073824451612,0.019441491642232682,0.0694340661635207,-0.0182842913459099
ANOS1,0.04655762364201743,0.04977222985477434,-0.022210612772807555,0.04533837025444869,0.034701393647481725,0.05951260742624786,-0.013182768432242338,0.13623217950448466,-0.029256707572894138,-0.010313747545072815,-0.00021544508437748084,0.052331601931929,-0.021398405740260768,0.06623479514652471,0.03775619160059141
EDA,0.02976084749082833,-0.01677156009969543,0.03486341207082595,-0.027402596526690328,-0.028899301740654894,-0.0134307254049503,0.03084762024520512,0.04051417747808223,-0.03177984552155626,-0.049443833134181256,-0.0033794112156062643,-0.026104447875421558,0.0007146181839061147,0.06839905931821863,-0.0530503150669026
FGF22,-0.05608512268741509,0.005332117897187269,-0.0008992274745221234,,,0.07921903850911917,0.08233664592659394,0.017196569611024403,,-0.026114895663587927,-0.03834393696358249,0.0032209893624040712,0.03157443893251761,0.026460234747651728,-0.016648588742215222
SHANK1,,0.006126237138446299,0.025581355604851343,,0.059398926358376014,,-0.030109262508516144,0.009849121810432694,0.05423208194982367,0.0331235828853897,0.03685238519260484,-0.02729795950389336,0.006057605933279511,0.03320866204385606,-0.045145422073360114
RAET1G,,,,,,,,,,,,,,-0.01972612137848726,0.009389505518315406
TGFB1,-0.0068345003212243625,-0.0225227520750488,-0.010512666040876844,-0.040003417218979695,-0.003901432580467715,0.018133831729330325,,0.0051409715697075566,-0.01766145547168028,-0.019697219017299063,8.157716603782751e-05,-0.030934092464222074,0.02276990470871171,-0.013260347236545953,0.0023793251819158594
MSTN,-0.03018878758476149,0.0032439497077794022,0.004718634822814738,,0.038751399145190116,-0.0018710938658480598,0.05152545960941727,0.0910397446027683,-0.003769243695064887,-0.0325285161502146,,0.026724958252858023,-0.029317163207178212,0.029860932277565276,0.058420692881351155
WNT4,-0.04072447169816704,0.02995697295430889,0.08461197202574233,-0.00830129955827173,,0.008580011699795782,-0.061452261047657615,-0.011271285658085913,0.006133349142009334,-0.03120795468772179,0.006215934944568547,-0.027072462685907715,0.06089309689342702,0.049692625297114955,-0.026634900060352653
TNFSF4,0.07086517155317881,0.0052589612531286105,0.001067695819477747,-0.029911314618823376,0.014098403116126935,-0.04373865386309102,0.003967890202180403,0.06064924349719213,-0.007354926495321031,-0.024321729246617248,-0.04695631603200736,0.052998217714704234,-0.03956042682423746,0.015594254130053923,0.04345410480429313
NTN1,0.08482457991894353,-0.04204241004628515,-0.0014290637207409389,0.04732040141960421,-0.038863470167843035,0.014473618091968099,0.017475570927635842,0.10543088466741726,0.016678508359411284,0.08498404454767118,-0.05834107956282894,-0.05526630513081133,-0.02021097017966993,0.03049124978844189,0.007036389314751415
CXCL12,-0.02915237835342111,-0.012107783713982493,0.0434902858685109,0.025479096840555174,-0.02862887094253996,0.015518295022347054,0.040862907289055755,-0.007870737566054754,-0.007123886686358704,0.022938865875213876,-0.011033799543987055,-0.03173937875125274,0.01449308283176825,-0.00594970768412863,-0.04665270465713246
GNRH1,-0.006926627887214759,-0.0051815608883714346,0.07804255226379614,-0.003606225071951854,-0.01745832082334123,-0.028533174237285863,0.00627168828143046,0.07277155305661026,0.10673686636316729,-0.036152677662887,0.03699883847008238,0.026244370732877397,-0.03655679430279906,0.04804933213929586,-0.023066893758046426
FGF8,,,,,,,-0.014566977099619023,,,,,,0.09771941508474735,,
