,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
DRAXIN,0.05717168213801374,-0.13430785244317392,-0.010252276586211953,-0.08412739716881656,0.049077197495683234,0.058076413528672446,-0.028383027314273734,-0.012831803818350545,-0.05134677881131
RAET1L,,,,0.02615959068798587,,0.02280932091342358,,,
NPTX2,-0.027377253006246206,0.12027675792237402,0.01991172444856485,0.003937312006681769,-0.023464288823512338,-0.040160994135914244,-0.03872833383500934,0.06653912754547171,-0.008600309834981588
FGF11,-0.0072408507662011755,-0.031168182034103473,0.0506359421702122,0.01648219727517957,0.07698076010791124,0.0043653026222008895,0.05930792640514974,0.07684583567351479,0.08390921040346905
CD59,0.08135451461593542,-0.14496073333917928,-0.009039921832824965,-0.025226970641848652,0.051075147979184034,-0.05789123098052027,-0.04226986920097498,0.01505966451952249,0.05863529079850232
COL9A2,-0.016008853736078764,-0.03943715752616137,0.04445534140823975,0.043070944882335385,-0.0007591646585708679,-0.010174437605187067,0.004035089091124685,-0.07815844343984328,-0.06298011872210743
DLL3,0.035660686820420034,-0.016063910566709628,0.05346944657141572,0.08931945688893955,0.003868812107729235,-0.0052695929552500995,-0.004179169325660933,-0.002601859060822171,-0.10800716519026993
FGF5,,,,,,,-0.047069090832571374,0.13901778324517752,
LIN7C,-0.012391642012420628,0.08742591008866075,0.044468958653950376,0.021730927147643197,0.03338789278261515,0.030948866493440776,0.0003466138584496904,0.025631212743760085,-0.03128649952651779
GDF7,,,,0.16910451298560691,-0.030184069430905295,-0.015867632752308625,-0.026208385703323695,-0.023426451761706425,
PSPN,-0.033461042284368754,-0.12495508986009297,0.00337429915056843,0.03821903791505081,-0.019259545664397325,0.014610729336850021,0.02249840535399828,0.011776193952732668,-0.06433799150495335
ANGPT1,-0.06861699331972143,0.021014652395775543,-0.007265999530339816,0.05873596109902912,0.04074480150813389,-0.007222512985299308,0.021004178466365726,-0.020952574660153926,-0.031573708509283
PNOC,,,,-0.016482683053576808,,-0.018811726712932606,-0.0189627718967103,0.023199077845118224,-0.003243910817904452
L1CAM,-0.03991257121863424,-0.040357398512691586,0.017926710302456107,-0.01063659549805921,0.018941525678859508,0.03766321492038241,0.12503052926033828,0.04467476327719792,-0.019906086574893393
APOA1,-0.003443174120270832,0.07544461023622934,-0.038148700135745645,0.00428995327528833,0.01268299556959718,-0.03579740806977708,-0.02575169567350358,0.0010469485243164108,-0.03300041740246228
PSEN1,0.0047675969362800845,0.08486117045830234,-0.020982342782724574,0.01819737800312637,0.05059599076429131,-0.01833470865537882,-0.0461474764618832,0.02175461626132982,0.0332478055025098
CALM2,-0.12148303940830045,0.038485169886777644,0.05350026915577362,0.03178290493461422,-0.01041351101909977,-0.0034459438060517582,-0.05496360480372296,-0.04685963884792787,0.04272263999967413
CLEC2B,0.04127083873847676,0.02533906457006809,-0.049259744669700886,-0.03231619464599226,0.018229972870285726,-0.014316945812189038,-0.019097623624907002,-0.020781540296347156,0.05020710719388676
NTNG1,-0.024902640652218064,0.02088709333676101,-0.00023883607698691627,0.07945801155536143,-0.05353380105135226,-0.049923658325236396,0.020970023341369763,0.04796219330880066,-0.0008531948885184032
LRIG1,-0.046075574006975185,0.0028056518230394284,0.005025077134710613,0.08901010905667024,0.09627896811624254,0.0322641927317356,-0.05957667575099149,-0.011006351172674256,-0.03778938219225667
CPAMD8,-0.02745514525431318,,,0.005925350837586676,-0.0024745317193513704,,-0.01925150644128994,-0.009739749858565388,0.08641867121501803
GHRL,-0.036990859180807245,-0.05326403031234041,,,-0.01796822040412866,-0.017163925542985226,0.004923542213672052,-0.03287606059337672,
NPY,-0.03206166421136373,0.03336888185610774,-0.01704762867867948,-0.08468741402019676,-0.02045056054812308,0.03293953563120894,0.01434057869720548,-0.06664420983339019,-0.04812936145295748
MMP2,0.035977673468885266,-0.09801634380380725,0.04904822724911127,-0.060657164886265026,-0.011482173255997681,-0.010289122253382077,-0.06411932024123478,-0.01771217007561591,-0.07579232490372134
PPY,,,-0.034358314089242996,-0.0015848938646584217,,-0.034800119136464414,0.00936682291960367,0.08422523480067708,
ALKAL2,-0.04388843157636731,-0.047870247694774326,-0.053235355104090075,0.011172743314468376,0.0526568520342788,0.01961959192156465,-0.03533014219991952,0.04866602920652005,0.15573994994310733
CSF1,-0.10850661959591121,-0.04141452098106749,-0.055376371403775805,8.116596957573822e-05,0.06676529895916028,-0.024409457916835603,-0.03166752612467091,0.0668878239455649,0.15800515845998142
SEMA4C,-0.0040787769335266875,-0.10444827897985334,0.0063621280315426815,0.004335733674349415,0.02796089156855948,0.0029800185883591384,-0.005395288656366268,0.018464332662990527,0.040314629821578934
BMP8A,,,,,,,-0.0164908697833357,,
ICAM2,0.06318978580738092,-0.12173207806943107,0.039431449034722,0.056512938714503594,0.01162685515842413,-0.01563267608883581,-0.026479523435051916,-0.0681275427345519,-0.0013378989124015884
SYTL3,0.014195102129328688,-0.00011348758298553067,0.06250205758160779,-0.01691708165686024,-0.010726329262746144,-0.030366262827127774,0.02694745926362907,0.035573665862447666,
IL1A,-0.05994696361669554,-0.07701530677689959,-0.03710652936387344,-0.030754843292315554,0.04163077353386833,-0.009632142544197215,-0.0340384211815542,-0.0320834226141564,-0.0635021821883787
HLA-G,,-0.04194791624817125,-0.032398219014029006,0.03052155487960131,,0.022297485280066767,,,
PGF,0.02523028585124817,-0.06839436741930999,-0.010712716848695411,-0.006402931310872295,0.01417644924055855,0.014913146838352796,-0.03896196264123798,-0.018818568759466366,0.056891549624931564
LGALS8,0.045738361706921776,-0.08933233255757254,-0.00427136872311852,0.002207798002956695,0.047996347005714854,-0.009406948194674048,0.03873242479723996,0.06792475232665615,0.04537783189836969
DKK3,-0.05962634720135551,-0.1812818906144238,0.041323795320330876,0.0514160197533495,-0.004362382010777586,-0.00888185002264659,-0.0399024498909074,-0.06251661336572537,-0.11824396260634937
COL16A1,0.024802870952229498,-0.11358872385240718,-0.011869814279685188,0.0476618356066397,0.013994575657975634,-0.006268041964193002,-0.033119505618871135,-0.016390518242919594,0.10977165981891421
TPH1,,0.028501139562074587,-0.035587013972970476,-0.012319539503653575,0.01886163636018183,0.03174274745695089,0.05565994747928224,0.014061360536045486,-0.031559260382417124
TNC,0.007038722789145918,-0.06287696506515883,-0.01088331150025437,-0.06585145906624501,0.058743159382593106,-0.0619980028389066,0.0312346130612499,0.13499253813567236,-0.04191701593479809
TNFSF9,,,0.02748953139763733,-0.038939099280017625,-0.006745344284196118,-0.024522573314498936,-0.026098014741626232,-0.06350451395836938,-0.06801663262540303
C4A,,-0.049261008223842585,-0.016352014364032136,,0.06435896975729208,-0.01603498306079712,-0.02220747640008449,,
CNTN2,-0.058176935067408606,-0.04501550063615665,0.04482412539375231,0.022938568300447843,-0.01762948824658692,0.010155222922073985,0.0021366094047120298,0.0034117416879604246,-0.01677926358031839
F7,,,0.06476832346169532,,,-0.01586763428666994,,-0.03490981081712733,
LUM,0.027562531444251408,-0.08687410631881094,-0.030689028302452542,-0.013823214077424435,0.04587841494710899,0.01584316245576164,-0.03566895226869506,0.002562690673177812,
BTC,,,0.04342599671279397,-0.026413414901041644,-0.0012601793535230857,-0.015355415958961057,-0.05278814970371161,0.01071304478488397,
APOC1,-0.014292004498029682,0.10296025066832755,0.0207483514894302,0.003214246997084096,0.01831550655963021,-0.06711322504284094,0.02707285300975789,-0.02241025789351478,0.13545588751700782
PKM,-0.01957678003827205,0.005708930416727493,-0.004808788022539952,-0.03467851189624006,0.07947511113821734,0.04129260219675652,0.07227045291841139,0.11284334251884083,-0.02791396122801778
TNF,-0.007279523261873698,-0.05420850144833673,-0.01446701861380166,-0.018081012128225993,,,-0.010439207033057424,-0.021650184380970806,-0.07352262964683753
GNAS,0.06366287689103191,-0.032416459728607475,0.03832733291133367,0.03623671584096498,-0.002640687102321884,0.06726653603624462,0.022737688652657878,-0.118339341217374,0.05909063391146833
BMP8B,0.006155201671184302,-0.03985994575178638,0.02793624933460979,0.024352886168888043,0.04741077689659716,-0.045434155777030256,-0.012043818269266912,-0.023444016505141385,0.06374566280603204
LIPH,,0.06274565881330672,-0.014687674210333955,-0.020158772990509038,,-0.025198505072563254,-0.049203134321203705,-0.03130655225912552,
CCL28,,0.16934371767364242,,,-0.03684755836525344,,-0.012805196045285305,-0.03475124927568704,
PTPN11,0.0024392180089903453,0.08388571810248027,-0.08737044449042095,0.03582076436844862,0.059293416052281736,-0.013797324017521888,0.06536705356467795,-0.020012923214880563,0.036853266686088536
ADAM12,0.05258413780866244,-0.09945257969783008,-0.0071654873855726475,-0.011636170155357466,0.06007614368448674,0.03686651446976286,0.01024710547314146,0.028992547029963015,
EPO,,,-0.015951189296948873,0.018724864268031535,,-0.015181074629110548,-0.013617261780929795,,
EDN3,,,0.047408185808302694,0.004017585926186785,-0.05413687487758419,-0.008716947966072064,0.00819344964637331,-0.022509367421022573,-0.027074265084851536
CCL22,,,0.12406860623639752,0.0023494312998939603,-0.045739060260900195,-0.013320732114070836,-0.0210422378665125,,
CCL2,-0.07741109189898607,-0.03354169100835104,-0.008862999662100678,-0.00866441239230581,-0.06477201735019043,0.03665913984823888,-0.005497963010557914,0.09941368894707128,0.07182170530996568
DSCAM,0.08589282366171734,-0.05454083598607835,0.005199660558880212,0.04865628857414957,-0.023971580181080115,0.09873702589215523,-0.02584146401958545,0.020124058640597325,-0.05103525494150478
ANG,-0.0607263150324855,-0.036299742616224734,-9.749263443008493e-05,-0.009598024766452808,0.0017891831806019019,0.009234898421766969,0.062128378120189606,0.06855012490927459,
FBLN2,-0.01880909368278296,-0.021431855563786434,-0.031093227586516947,0.049613649172348215,-0.015587679656024388,-0.023269621267589323,-0.00046362475966478766,0.04684636980717264,0.11451739302514155
VTN,-0.023284802726307778,-0.03642075269890528,-0.018233300959598273,-0.014722070255948988,,0.05856475120654941,0.014980676595119851,-0.021900581266683143,
VEGFA,-0.01187815281260494,0.07418822252658759,-0.0025552724719644874,-0.047804390159108666,0.022999686407656268,-0.039098610394982136,0.05432244913349792,0.12750626780725233,-0.07726064042097265
F10,0.09730358605017414,,,-0.008505633959621678,-0.02606396039552814,-0.011908445970289118,-0.02404120396178327,-0.002271791329292001,
SERPINA1,0.04556193171008076,0.08777380122796483,-0.08075912735451636,-0.0915513097119105,0.012602657103389224,-0.03382274898802871,0.048939922843682405,0.04090535960113971,0.14485065782974033
VWF,-0.04998050948688512,-0.08059975338133868,-0.011421705820405569,-0.04844868678430956,0.01617086688044163,0.00815997719955036,-0.07603250099675266,-0.04114309663731907,-0.025632997153056298
GDNF,,,-0.01741755709920182,0.020436674195498345,,-0.021258111885631446,,,-0.04465710310905908
VASP,0.03225721102785168,-0.06085756588959945,0.017556494274333714,-0.052118211564789164,0.05153018186325967,0.042121340253956835,-0.02617341380139893,0.07417033646547083,-0.08164184447833694
ADAM15,0.06046111735460842,-0.04795106358517869,0.03739726539118747,0.020532759743859236,0.016953432850124184,-0.014722144841205575,0.029204795935776344,0.024318092950771038,0.17261844850529778
WNT2,,-0.046446857073596776,-0.01978586679416337,-0.021502754665484354,,-0.018228273993383108,-0.03311532996635542,0.0516563621201496,
CALCB,,,-0.01731625237817739,-0.025466486730314,,-0.007417132328949514,,0.0024717806578017486,
OLFM2,0.09520299499542369,-0.00014983018140917606,0.10242117594238989,0.030675522456010334,0.026292851312018712,0.02276943010601546,-0.01725186456481987,0.0676192247818104,-0.018968355565604018
MFAP2,-0.020405841343849623,-0.12583575206407097,-0.018736101239577443,0.03838237267766607,0.05344266631965697,0.011445977454095637,-0.03834458734439717,-0.04059198457224988,
HLA-C,0.05999947103714961,-0.04886336602718363,-0.0009564334566108454,-0.03596214939155942,0.041414242205152316,-0.0436098214042732,-0.015264337296080623,0.029865352002796636,0.05483105514536589
THBS1,0.0001151151995257837,-0.18570107351066295,-0.01762573295106461,0.005755860756211952,-0.00736103653072799,-0.0019502459824170101,0.0164986219602783,0.10016987629096903,-0.044381768198069084
HSPA4,0.0788221685790008,-0.036831061340155236,0.04811481438682769,-0.031769720935585555,-0.02374017848945622,-0.007853828633316557,-0.041401476005829344,-0.014934416855787553,-0.062006682360093164
LMAN1,-0.06227556569648967,0.008869187416254842,-0.012889426799962056,-0.07554574396249852,0.030924125980674736,-0.02390809672725341,-0.017584459141106876,0.06247722046547288,0.11109786400401053
LYPD3,0.0010670194856520815,-0.04644690904789442,0.08092574286539275,0.011417553494538366,,-0.024178639713964205,0.07232399320799833,0.041908399393850625,
APOE,-0.05605318606040305,0.09529907734795391,0.0017349037937743666,-0.028885211732427377,0.06129883569930941,-0.05826170995200393,-0.0016240219644655508,-0.061714997281447366,0.04208546100373276
SOSTDC1,,,-0.005311631915980927,-0.017788934063631103,,0.14881241357137626,0.11000575829084583,-0.01441388499258325,-0.03370013352035128
ANXA1,-0.07042432034498505,0.012102040397486455,-0.03201563348791963,-0.01044280528034776,0.03237515057251175,-0.07889368906049277,0.07421178958007224,0.0423940227661814,-0.0072735606974999875
WNT2B,0.00036100822997393346,-0.04386726737859367,0.026122409225346723,-0.04849486640010088,-0.0451931264243639,0.007044342513682608,0.014411934022289146,0.027707807711454775,-0.054683178306863735
AMH,,,0.06319408822440781,0.003092457916218254,0.021542706953858355,0.03015283579252802,0.025605123472556918,-0.02963903330458401,
GDF10,-0.007161312818284544,-0.06808511854806906,-0.024596827785894254,-0.03224409489646474,-0.02364052382176898,0.013911819212654825,-0.035979094482130325,-0.04069842748211024,0.061994096213218115
EFNB3,0.030499192374662493,-0.007502067023633816,0.0028601095425640293,0.039538091522363275,0.040030503379723595,0.02189227881647074,0.02413811238263609,0.013168726722216851,-0.0712876241516712
LTB,0.059342105256326855,0.008263883131858963,0.030051746734725084,0.04147369137838205,-0.0030442812477843124,-0.032401069017582544,-0.03203438709002389,0.02369884102697922,-0.03950420760385502
ANGPT2,0.05128970656335181,-0.16185492617194822,-0.01979106667818108,-0.004425529249902388,-0.0014433862382245998,-0.003982273451442979,-0.0661314052278679,-0.02084184248408147,-0.042288218923003155
NRTN,,,,,0.032483628788333135,-0.01351765766452986,,,-0.04679583386103636
ADAM17,0.019776629800006624,-0.09908339530627665,0.029765141168218223,-0.031355883401928575,-0.03848159864951438,0.007430682105389696,0.030252848686502073,0.0395816939637931,0.024315628950412484
LRPAP1,0.0700903550962606,-0.015531000978662423,-0.00381964696303816,0.037818596575413296,0.032516183449445686,-0.025435587066008476,-0.023618501225208755,-0.014937403978141348,-0.11440819263492498
NID1,0.0814897466496746,-0.17941144315999408,-0.05070352369644317,-0.06797059169312529,0.04169259295845277,-0.021248117489251966,0.017177855390270048,0.013248252185056115,0.12537672917663112
MST1,-0.03269620385830257,-0.11060028766341633,0.004427384420384919,0.021440297008626433,-0.015602992879027175,0.056596843566587646,0.022512315421106294,0.076590842890905,0.1313765062040368
IL13,,-0.03758164157521121,,,,,,,
DCN,0.014513249698401506,-0.20963090625944228,-0.0465889067075802,-0.026100667673013993,0.001546840260727039,0.04783553765544092,-0.05191528913429807,-0.04675510187518072,-0.038185608892958904
IGFL2,,,,0.07728385474510377,,,-0.03597908376405522,,-0.038896766056558604
COL7A1,-0.005356496924173927,-0.16556176236232245,-0.04780834426537074,-0.06169021206464981,0.09617498877472705,-0.024144141030705304,0.0033124208157467505,0.006966515012862602,-0.06265899741136788
CALR,0.006362504678974277,-0.11320935526932457,-0.02021777685754159,-0.0689616096208515,0.047285453512295975,-0.02858298616464176,-0.04051160845540305,0.062193988341759286,0.0061951252733340526
PIGA,-0.033269320485315425,-0.057665395455580463,-0.04318267321841414,-0.05288694427042599,0.07868559355413018,-0.002715653628993108,-0.04548228889020886,0.0982007245768564,-0.050017567958193135
CD200,-0.0018342369428950172,-0.04446299671622758,0.006227923127830536,0.04843009367503851,0.00851619213596753,0.010234959912316285,-0.016143984575575865,-0.020851824436654395,-0.00018069728724605787
GRP,0.09732242020686442,,,0.06316097473035472,0.017697683768375758,-0.014826660991910583,-0.01615775958612218,0.0261498706266658,
CDH1,-0.03559996086019654,0.04185192570613989,-0.026794807318655137,-0.013367399393041764,0.04607298456546909,-0.05153371968397216,-0.027398717035046777,-0.042119913498886975,-0.056523745387141236
LPL,-0.04236300124902813,-0.024246300735242764,0.05862245712840839,0.057661794687900884,0.022699276159499626,-0.041825357910435346,-0.03630669745940561,-0.013027298448963316,-0.08867235626138364
SEMA5A,-0.04576096472588716,-0.08107885849830966,0.0071968787354155725,0.011493936893179272,0.04176132366290711,-0.033495296975473016,0.0009433993300555487,-0.06099771951606217,0.10455150377979527
SEMA7A,-0.020754789926142603,0.05018888943442604,-0.044222244491605715,0.008543716760782704,0.030165360921580852,0.03957478017015565,-0.02945980562069439,-0.05725559505802687,0.003586296672944205
SEMA4G,0.0050879470609784426,-0.06751516812708856,0.06187175932899571,0.0006609208268759153,-0.008348337106981218,0.003446852496880001,0.0594395090183146,-0.03939485682967888,-0.009756944880143885
SEMA3B,0.048694041343840096,-0.042986798662859815,0.01818359266456869,0.0017780097322625764,-0.019973358878277434,-0.08201495039982232,0.035543691948735454,-0.000525910747264326,-0.05801873803313171
RPH3A,0.10604258866043068,0.0012446391320934398,-0.04360017895148285,0.04236783063380503,0.053844199519934605,-0.0547434542879909,-0.03274517940040132,-0.04396954416439244,-0.03952758617698366
JAG2,0.04656303084087999,-0.053636903396843405,0.0019690106638744127,0.044243706484516296,0.07397984726750641,0.04737049890659723,-0.032074906060394766,0.0028492655281008574,-0.06286264928997
CGN,-0.04093406450962755,-0.08568581005340555,0.005750865230489618,-0.03173350601847556,-0.03266422859713328,-0.0009194900566392141,-0.027467976333225404,-0.017133289803728854,-0.03572639837285611
GDF15,0.005034917755628525,-0.1347409867194388,-0.03554585099721861,-0.04523154382494759,0.04617376773060919,-0.004807846223946802,0.00852220586888634,0.0331153254521429,
SEMA4F,-0.05535210902418973,-0.0013413371290786986,-0.018146343024345635,0.03683752528807359,-0.009486375471905688,0.07006774087706778,0.03250115796248425,0.05546112149821166,-0.02815246712938709
NXPH1,0.012936432440392418,-0.032606958161590004,-0.04492724202389986,0.05073986120134166,-0.01753388291289932,0.033371995277866724,-0.0009082561423446663,-0.04243811628454407,0.08502438558100327
ARF1,0.030490488157361443,-0.12336147057261956,0.00616078594372811,0.024239280281574502,0.04431958311952649,0.02147908761154652,0.021771510670573396,0.033784640158003164,0.11595596050327989
DSC3,,,,,,,-0.01361726591430692,,
EBI3,-0.037057660269774126,0.018066995765404822,-0.031421296408013374,-0.0009351050008312398,0.0831351194015913,-0.0700133206750429,0.018254276140907577,-0.018161462097886105,-0.000895472283323939
TIMP1,0.01188860635429876,-0.09865377227152741,-0.06567361548987648,-0.0995240345632138,-0.014547229828575186,-0.0412379638388618,-0.06471445531145191,0.09633923592315564,0.014627568222439524
SEMA3C,0.04261171844121358,-0.10375316773673328,0.019195740052708063,-0.026514454265372574,0.01529350803174777,0.006681655185487164,-0.006201912294184104,0.0401081150444856,0.015975209352442954
GNRH2,,,,,,,0.013203769031260092,,
GAS6,0.04330682845564497,-0.046882463776092564,0.020600131303958862,0.040900619029851745,0.03773125370013466,-0.044510981799071675,0.012918644156773079,-0.014387631025284895,-0.06696567724357849
MEPE,-0.027455155345360093,,0.06872737924779476,0.027542688747409352,,-0.0228801314772766,0.0030040286239986984,-0.01021698080758402,-0.03572613868647853
SERPINE1,0.05223014783297112,-0.15698924175975953,-0.012473255754495566,-0.10251755894971888,-0.014598690651445652,-0.036745553072027856,0.03093735128929276,0.06496506317543776,-0.002612896253595807
RSPO2,,,-0.022305287478930576,0.01707709305646854,0.04854836357723902,0.06676150264109285,0.01493054318032413,0.008354798024327682,-0.07951982422226138
SHBG,-0.02563573598279074,-0.03582805115520942,-0.023901074187998292,0.012043777481054188,0.08754371438126386,0.04847895901662749,-0.028549373129726316,0.01566483875485538,
LGALS3BP,0.034618205435183895,-0.16503239866913744,-0.016861443257024898,-0.01576758666295602,0.027175537123487532,-0.05296565168995139,0.038519263455175916,0.09958819568605608,-0.02171597631642405
LAMB1,0.03967738407066336,-0.1235251349730655,-0.04579319181130416,-0.06401950446408007,0.08137853009450259,-0.02814127228600228,-0.05917050893217791,-0.006371141237165066,-0.031205092566130625
SPTBN2,0.07948422116645956,-0.061221830989093715,-0.008630564636133325,-0.011100790676925616,-0.00813090800320602,0.025987330723364947,0.058744746665319855,-0.03490072041852491,0.01242457551384305
COL1A2,0.04416089823458753,-0.10386576728764553,-0.009482015308778556,-0.06669849137142685,0.03923202831030945,-0.001150466282723416,-0.03881619984778891,0.015053257286920559,-0.038664275334149255
DEFB1,,,,,,,0.028643507091029908,0.014349257535327823,
CEACAM16,,-0.01992122726408481,,,,,,,
WNT11,,,0.08319976716652495,0.015271420105168717,,0.16005325876977952,-0.018071816587483504,0.18738822340027725,
LGALS1,0.039873213043922856,0.10250252176149063,-0.035241028334664214,-0.0657294788485696,-0.03665731625746535,-0.013785810136230063,-0.042311212573092075,0.0947781322690352,0.005718511597689388
BCAN,0.06869161317314826,-0.1062774908996392,0.024830835301342533,0.08420133038073377,-0.004003813716437161,-0.032824115624312124,0.0032799693767899566,-0.11727958332622443,0.0455491470567697
ANOS1,0.03247481111582381,-0.13498404876321585,-0.05563763199071259,0.05104236995426017,0.01777007757218973,0.018160646549489456,0.05070815765688078,-0.0015726220927734715,0.003006915348901128
EDA,-0.03559994989362726,-0.0015000308070431169,-0.005436187021563471,0.005346466657699028,0.026599199058857655,0.020362824324453337,0.0220144310234363,-0.027122520221158256,-0.04679593945345888
FGF22,,,-0.024320572483093866,-0.019759433708513165,0.0738976086194416,-0.02275894780005468,-0.026098011888459387,-0.03763311679258549,-0.056067845572380995
SHANK1,,,0.08063243539133544,-0.025143948451221438,,-0.027927823930105518,-0.02427683953122795,-0.022470538759960794,
NPVF,,,-0.018053311888597014,-0.017860909728214452,,,,,
RAET1G,,,,,,,0.030568007843127493,0.01729356943569293,
TGFB1,-0.005086237249401277,-0.0021135994330746407,-0.04450083663970151,0.06944056610226439,-0.003738174297352304,-0.0028772196424998327,-0.027514107984015483,-0.0017664997835773258,0.033034747057335834
MSTN,-0.024874580977815846,-0.039798480475892656,-0.020441592954044907,0.0075661682750528285,0.06609788997360132,0.040334712516130314,-0.032838007015156136,0.034204627740301474,-0.040696405263513376
WNT4,-0.030486172927598455,,0.00020880583744189497,0.005010904999622579,0.0063239442919779485,-0.054469160827556776,0.01661980979091492,0.028844114722012846,0.10125827539360906
TNFSF4,0.0075848785723634194,-0.06597570288988021,0.06216708608485393,-0.0017231396703891555,-0.055304405146224304,0.030525743319218788,-0.070502420984343,0.044775150085291815,-0.042431290965985316
NTN1,0.004347337962634079,-0.06181574505671176,0.028464199178731466,0.045055092345798645,0.03482085931739091,0.023054596016679543,-0.03922626608539683,0.03846933717611279,0.020631297652633798
CXCL12,0.06740172771641824,-0.13292970284717454,-0.054785811642220385,-0.018548153909762947,0.01608371361036484,0.017347171704628035,0.009719594498001421,-0.08473101480928365,0.007366251224009183
GNRH1,-0.03834080851309131,-0.05047627403316379,0.02027445863681461,-0.028455039030808045,-0.008024023646877486,-0.021386696346564434,0.04503358235823999,-0.010953535248037514,
FGF8,,,0.03778376703995741,-0.02465321365420121,,0.026620375030503376,,,
RIMS1,0.008511680361383691,,-0.044061536308389715,0.007154421978757184,-0.02130688708579846,0.027860999973149524,-0.001900545080337572,0.021614955672561293,-0.06617556801248953
FGF14,0.005144993648338754,-0.04617900558063395,-0.013494004147643707,0.09508852264515937,0.0014455767583538488,-0.045932039127244514,-0.04468317177884612,-0.03542795821663975,-0.10800706050464821
IGF1,0.001986770978899571,-0.08536175715702582,0.027463756267152743,-0.018856653688662503,-0.052182872637421135,0.012703503534481332,-0.02148606703983943,0.07293320441707084,0.019215097095953346
TNFSF10,-0.025953503749753207,-0.055505616996446676,0.018894394521186398,0.004323043760509899,-0.029088772423421828,0.031535390253148596,0.040278404643922766,0.07937977737514162,0.0271288397819771
GDF5,,,-0.009877738208867516,-0.01702641196250268,0.015305625776991091,0.0090344764690962,0.010156420783411755,0.04825099680819848,
CHAD,,,0.04059824386898651,-0.015224724269354756,-0.00032802790595796587,-0.021128839105005577,,,0.03312785123582727
RGMA,0.001370214795186944,-0.10175964199239698,0.035518161098675234,0.01962452648435128,0.014630888483684218,-0.019051650321735187,0.047392060303902826,-0.06276574825342372,0.0061898085024885245
WNT16,,,,,-0.003379255584444491,0.013755429053738466,0.10683226212392863,-0.01865919259496559,
CX3CL1,0.04066507827096996,0.006644922724214192,-0.005628661498038995,-0.017668981105319732,0.03802362332650914,-0.07107179394709942,-0.036285988655788456,-0.016026118209810484,-0.0416253771778328
FGF1,-0.05499617142090955,0.056597444467208206,0.016882241537521603,0.05826475960847213,-0.015510174598944451,0.02337073915511213,0.03038654815393381,-0.048423580487853356,-0.022838891653748146
ALOX5AP,0.11558854404895821,0.12418478238322887,-0.033466550712273335,-0.07038235071876696,0.011084738767208365,-0.03243245727188196,0.07268825010413875,0.11035093162426152,-0.02286708930763067
IL1RN,,-0.016262881584444493,-0.041154336201777726,-0.04456797268070538,,0.08476515508296845,0.06504927090419907,0.09084390078220328,
PCSK9,,,-0.015747218189871074,0.002907727189347163,,-0.013120996686498432,,,
FGF23,,,,,,,,,-0.012890357013555759
NPW,0.06287054506156717,-0.033996219715758405,-0.001604141238993892,-0.011908363315725656,0.047534685736825566,0.025166346452082586,0.09793751318693812,0.0877092241053816,-0.031559262277577445
CXCL9,-0.03939408332198281,,,,-0.03125257210514779,,-0.05708081662920277,0.02690432441205429,
ANGPTL4,0.025078660396206365,-0.05259247757282182,-0.05350462843414146,-0.05405543580621428,-0.004548661142069613,-0.013813347333051338,0.014535530586732409,0.09106676126073988,0.0058641379122711165
UCN2,,-0.041423417646146016,0.005693083107348902,0.08162302408730565,,0.035410102520127426,,,
OBP2A,-0.029835949687824985,0.0065049088779168245,,,,,-0.015295749066729368,,
COL4A3,,,,-0.0149856293670653,-0.02165916289972026,-0.003126946080034956,-0.02474246703953574,0.015217452742813687,
NRG3,-0.04426297582068277,,0.01805921406550542,0.030546424985742067,0.08459465273298698,0.011424469880379035,-0.026153053100459765,-0.04654569753034142,-0.0818164532912849
IL23A,-0.0274551495790462,0.05918476105046304,0.17448361602698387,0.043421166389959506,,,0.05108639746989068,-0.016110437393461043,
COLQ,0.010573071762259854,-0.011424419925437664,-0.0368532302187796,0.0932686386599624,0.01511308142738556,-0.008186435351139049,-0.018065220752078618,0.09404352491011247,-0.04519952429432158
SCGB1A1,,,,0.04575649794051937,,-0.015181074537733364,,,
TNFSF12,-0.04153007971100869,-0.02382548907251468,0.03497344293242075,0.013036972533497816,-0.003187344542957084,-0.021130160617950856,-0.036523150153874896,0.01828977551398777,-0.06999587865403555
DKK2,,,-0.018588491288595764,,,0.025617980792944074,0.026801082134827695,-0.01096793383930901,
FYN,-0.008913212965658293,-0.10980336380453341,0.06040763339482836,0.0795296272258629,0.041435853068360506,0.01774624112388235,0.07457439389147807,0.0030548084288217763,0.08195703256939171
ACE,0.03279251601471184,-0.1601101658387768,0.023875550488187167,0.00796525096280553,0.06467518848450672,0.002746773719047548,-0.05706722278788841,-0.0869814885432835,-0.041859811452398026
IL18,0.030434916526338656,0.07158037518041464,0.04476620111189217,0.08672712375887393,-0.0077748872887271146,-0.05154439975636575,-0.010307728983462583,-0.06063744037237215,0.11723713125447617
PPBP,,,0.002963377162086134,-0.022417691535455257,0.016728154848040397,,,-0.04127636353914154,
CCL27,-0.027455148858257228,-0.04758067391107878,0.08661298050647145,0.03637255199907207,-0.022329601287232,0.03902437841604862,-0.027291188041030884,0.04742398877927901,
