,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GNRH1,0.039788006606181654,0.0010476860437215777,-0.015729923632993352,0.047240224507710746,-0.02822768152282453,0.005481683379514325,-0.021992073449287008,-0.03777491492046887,-0.05152753784028114,-0.03119391331737314,-0.02322906093674413,0.0047859701783946815,0.10099818257930217,0.0320717863818458,-0.06352606641437414,-0.05566171567544146,0.007476131027167621,-0.03952244752074266,
FGF8,,,,,-0.03944849001275844,,,,,,,,-0.005573981902853808,0.03748788285179982,,-0.07767402193545368,,,
RIMS1,-0.03442284040885072,0.0012632504803686817,-0.02158455176015623,0.00431266656342181,0.03641692194779725,0.04847040533678368,-0.0049189174857039485,-0.03795907528074692,-0.03812177402438533,,-0.02265731672403556,-0.07445245933423685,-0.17478527804031704,-0.028690256691974753,-0.03144354997828973,0.05681077234103048,-0.08500197293772858,0.17641081701723316,0.025412226704574662
FGF14,-0.0356668637327571,0.02758546820287182,0.009793161965827486,0.04983239800738002,0.004302816769865327,-0.02263226235390223,0.09226633376203894,-4.1533641828854716e-05,-0.045927031711738994,,-0.027193835925568476,-0.0024386595326971084,-0.12145554224091243,0.017127447998453074,0.05019375367243514,-0.05314980374711228,-0.19035101777947408,-0.04361502688097457,0.10200982566131003
IGF1,0.027024269837342598,-0.00965250225126642,-0.004074991390988886,0.0023923979231935052,-0.024514819913258247,-0.03741108933588983,0.0030255006965312125,-0.032007563410491546,-0.010863778875485708,-0.005331014598342899,0.04408243695028574,0.003994199213723102,-0.047565044464801955,0.07113533675700083,-0.0024245556250073234,0.09444403855886083,0.1585877420050372,0.009839597017264624,0.009817158547283256
TNFSF10,-0.0511458246880943,-0.0014361242358696242,0.026807579843327305,0.09233756716659965,-0.010516949660620558,-0.0339943624433499,0.07424252788397598,0.03655631492232596,0.16783260003180758,0.009166715956727666,-0.046565019093869765,-0.016631806197184167,-0.0038169128610252385,0.04263019486113455,-0.08503806570705896,0.016670942118216958,0.03396353422245873,-0.03922971411642179,0.025439192700281714
GDF5,-0.009212136161014366,-0.03653605749237134,,,-0.020687557346662257,-0.024147995979502915,,-0.027967209200584525,0.005355739923376233,0.043608185827251164,0.07651200403422746,,-0.00968882498404173,0.015291595913797465,-0.06108966374072199,0.02782460492609162,0.019783694266566915,0.01744497815194244,
CHAD,,,,,0.05351741060518248,,,0.009939630338789163,,,,,-0.0933622943774473,0.004059912621944393,-0.03908337971347238,-0.06747152686278536,,,0.09758641704316395
RGMA,-0.03319892515602521,0.02264325097438054,-0.025048218519758143,0.009429960997737104,-0.04028314974046753,-0.025763445430481317,-0.08487325651769657,0.010570122847508964,0.11745437463325058,0.04514396567636175,-0.05575402320005253,0.019619825941818398,-0.046123988355520174,-0.02548659058060523,-0.021150761482012653,-0.04770398862269054,-0.24859446500080937,-0.11667996079129439,0.03530653842354858
CLEC3A,,,,,,,,-0.006939989075652174,,,,,,,,,,,
WNT16,0.006144988368266773,-0.036387713556363735,-0.024533048551342865,0.029231305109025395,-3.940990156534901e-05,0.07892594516998196,-0.04280394528771527,0.03454314752368776,-0.04152934991472535,0.02654939591213259,,,,,-0.011853816709874539,0.02730081248809195,0.06332889314661401,-0.013062921053382385,
CX3CL1,0.008360431528950269,0.014970397508490425,-0.010587535731525799,0.04822247416358554,-0.06611729737450214,-0.009386527295401497,0.06434544190952675,-0.00439428486589734,-0.06908831737312524,-0.03155680745795167,-0.005760822056460145,-0.08295462995113617,0.05285027665215843,-0.01905245274523656,-0.0031357721315271483,0.03350110932122111,-0.05267450289676336,0.12837436390427642,0.06770383357539107
FGF1,-0.051169797419297856,-0.04335505597388926,-0.0747000208501783,-0.06610628062539045,-0.06731848582368666,0.05491635536257664,-0.04571960813425535,0.0060482807588110405,0.06741535999023243,0.03656740254976005,-0.010699780722326021,-0.20945681616439862,-0.0442573124752169,0.020389041771544273,0.021186726569370408,0.12064965297720612,0.06493968181125369,0.5008546612207547,-0.01001416406332595
ALOX5AP,-0.05692683817268882,-0.005236574397033737,0.06420440771204709,0.12065663168917212,-0.006811337013816316,-0.02232201256293237,0.07296962171565126,0.038680577886400974,0.11432733692237118,0.0325879501090149,0.030965561167271845,-0.032098739909948514,0.11859897062413177,-0.001509210183373536,-0.019577880501387805,-0.027087079089534227,-0.1191329465093595,-0.4356932327623097,0.0075928863158305675
IL1RN,-0.023971401143365177,-0.03554609666175426,-0.020795129132661936,0.03550417185029909,-0.03874831144417719,-0.01391632882394428,-0.033166623308228234,,0.009557123861695492,-0.014083540486660284,-0.023188905570677418,,0.06481740436262766,-0.057037870662582146,,-0.021169770621806062,-0.017640250643065545,-0.1297904947850911,
PCSK9,,,,,,,,,,0.02046054700151794,,,-0.040468943239841,-0.04289932989981016,,-0.012433610656394178,,,
FGF23,,,,,,,,,,,,,,,,,,,0.015552318913318753
NPW,,,,0.0008729904691297187,0.007742866928288357,,0.03631653204788309,,,0.0017312351264011211,0.06414952593153081,-0.05708198769711682,0.08109819375512993,-0.027564147374679895,-0.026711129244150904,-0.019829891843309525,-0.03556112325758841,-0.062564926965583,-0.0476802678044509
CXCL9,0.004439693553548326,-0.023364627911634638,-0.00033229302435125636,0.14894658993439236,,-0.016830997940267486,0.08894338389927624,0.04043283278732224,0.02854598281184812,0.03827529880472641,,-0.08441798555529476,,,0.04543237505825086,,-0.060078904353850396,0.19879382294647366,
ANGPTL4,-0.029135856403873676,-0.020691810068089816,0.031604905444171175,0.14430605237071797,-0.015462969169720855,-0.03830800630535437,-0.055700760054190834,0.06668752776141389,-0.003153624506949622,-0.03634154342810765,0.049229938670636984,-0.09775558895365329,0.19341687172482178,-0.04691129276804395,0.06638635991157804,-0.026960491041719468,-0.017586777907919012,-0.48086003201260386,0.04461247992922844
CCL11,,,,,,,,,,0.005615897291341622,,,,,,,,,
UCN2,,,,-0.012333193203760228,,-0.01474667072000598,0.017279350526742846,,,0.02807740964403318,,,0.028255710717719602,-0.030530336485837393,,-0.03911625911213779,,,
OBP2A,,,,,,,,,,0.03321209829627849,,0.029085467323324097,,,,,-0.04533553331240428,,
COL4A3,,-0.0012282190792655958,0.0936247311938337,-0.038396145824127655,,,-0.03510021436274216,0.016363158075513615,,,0.05470078424616861,,,0.04930800520973524,0.01735538868807968,-0.02594655195486722,-0.00942347004720571,0.012730215987663043,
NRG3,-0.043508193605724714,-0.004352341621411396,0.017048998992380437,-0.03810054149627976,-0.019417127824391152,-0.04822354464329052,0.008173467009115719,0.011624459151793602,-0.06640667177954171,,0.04109987404592281,0.027821014621309512,0.0004920922623066428,-0.0016368518500967397,0.07318886390880287,0.019784875357384168,-0.0167085550691607,0.1198039927249242,-0.011449726785692324
IL23A,,0.006546371159766474,0.03776314687893907,0.09907601710123567,,0.02487222704105641,,,,,-0.025935267287381693,0.04372738250703506,-0.010963740393699106,0.08615198968065728,,,0.004094510653200167,-0.10575822797790566,
COLQ,0.025853121428476213,-0.0415414707826196,-0.044306656325114144,-0.018261045467199657,-0.004930517006113388,-0.025896487515351826,0.05684536723421614,0.05242331570173628,-0.03593006890228157,-0.01126653341052366,0.033315775897775964,0.024758412827284176,-0.06865354817119462,0.014268189745730506,0.00410723869461815,-0.003471510260902048,-0.10996881184414367,-0.07072663806741124,-0.007103029688775139
SCGB1A1,,,0.03784108847603314,,,,,,,,,,,0.011941714480173143,,0.08220851993814803,,,
TNFSF12,-0.03952499830957608,0.01549905497178372,0.046244970402964096,0.03420525726913762,-0.0144299701718457,0.0202195218975585,-0.0004655545899469047,-0.026153988030674164,0.0623532647489444,-0.009896454135380995,-0.0007204943783967853,0.06607795134640043,-0.03405885763862794,-0.020752785336174157,-0.0389802865414996,0.051853490030290154,0.07650204830203641,-0.03417984749617542,0.06574404803744965
DKK2,,0.013448952661708655,-0.02300291323013183,0.03225564959960688,-0.055359546338213564,-0.026262912704018624,-0.05017708847884282,-0.024818637161916204,0.02300024953974792,-0.07348792170441186,,,-0.013380506540949074,,,-0.055800657934634824,0.15461669799068925,0.10023931812840205,
FYN,0.02137224046649255,-0.031167701116265233,0.0034205899721318996,-0.1765821020476394,-0.05956549851345751,-0.0387548576931942,-0.046350559271754396,0.004420348542282044,0.02206142004999302,0.03317278948123171,-0.03486255849086318,-0.026571455255307647,-0.11033972065478266,-0.0939923269656095,-0.1147975309040281,-0.0840279308350511,-0.05143660181559974,-0.06266628969871804,-0.01378444551066664
ACE,0.021369750261583716,-0.049081892859753166,0.013197628786768273,0.04619554413956927,-0.05929772442792744,-0.003315597709211357,0.0552708902725937,-0.03763500089321911,0.03291334663115205,-0.00457834423773772,-0.03703671086048564,-0.12111035183557677,-0.04137930096022265,-0.047556759171970685,-0.027582391136062444,-0.021371518213067365,0.08347743728605095,0.2678005161515489,-0.06324251190472907
IL18,-0.00977408002997229,0.07515675400911556,0.0011643851580001813,-0.009092879846838703,-0.009793639961402908,-0.029706545336427286,0.023196172591002928,0.0009676428431199803,0.02944318634406651,0.02356866391851327,-0.051006051342952566,0.025499912866952662,0.008823079477325866,-0.03012232781606597,-0.10440505059339261,-0.006612503020998262,0.02311819991883194,0.11233914009139188,-0.021129618300861814
PPBP,,,,,,,,,,0.021740676486689,,,-0.05968294933352271,0.0390531284226806,-0.005413762153055901,,,0.12223952188322112,
CCL27,0.045391279692825394,-0.02589456529424754,,-0.0364002740722247,,-0.022139773394111245,-0.03453259056274519,0.020725865167184825,-0.02933866122988651,,0.04265040585810769,0.08795856365437466,0.0696303527485808,-0.002482729692299261,0.003974353117717665,-0.02688585716044637,-0.09353571771310558,-0.1684406321237433,
SERPING1,-0.003841288716488771,-0.042129080975462745,0.008753308418174791,0.08056650515495316,0.055013615006167464,-0.0297649232706134,0.2702875590426327,0.0388398469063031,0.1499623273202847,0.06319534344536033,-0.019479186884540322,-0.12051519562931332,0.04543160201503483,0.034351769012896265,-0.09240471834173682,0.062299670389199965,0.11049485487198396,-0.297125405435948,0.038844497964968284
AZGP1,0.01758588582511929,-0.01692476675462899,-0.05748805184080098,0.012726812296897438,-0.08054310169866574,0.0883475086182004,0.28000442018930305,0.004916615800076802,0.07207561526046787,,0.034182586668005645,0.1269522375185382,0.15822630862009765,0.028658063258800177,-0.05001386529255365,0.11766986279449781,-0.1388705108999913,-0.3385389656381868,0.02559104235450449
INHA,0.03677908397595791,0.05158192732211185,-0.05839847079245683,0.017893874631626235,-0.04365390459978871,-0.012463157051433407,-0.02981153977079091,0.02307504563562714,0.005150507415668884,0.05491452890621205,-0.01948779714274517,,0.0673878705503191,0.030607071966055503,-0.013239147925702783,0.04791891212012122,-0.034639811009974604,-0.013425735554134458,0.14879456744259534
SEMA3G,-0.016589072832909856,-0.004089392330492041,0.014780200076107464,-0.011267402025740798,-0.007671880548318983,-0.028356876168420538,0.022109237064099903,-0.035932688067984365,-0.0006175774618484777,0.05052226396006228,-0.022592316779701926,-0.017382480753657163,,,0.010339952007818076,0.004969545149179074,0.13189277006555972,0.13718670137071617,
OXT,,,,,,,,,,,,,,,,0.10949842857753742,,,
COL6A1,-0.046473345444873734,-0.06439464124265477,-0.03502455260345378,0.03619483722053625,0.007259426695442981,-0.018362605478606416,-0.060749536123067625,-0.006789862840386625,0.12056592330554126,-0.06413624145430648,-0.04505649611510096,-0.032015488778287374,0.15958537393155683,0.03575810699577086,-0.07892286285177495,-0.04642137438640043,0.2512357385830509,-0.2035529458856879,-0.02502769198157398
FGF17,,-0.0007662975557502245,-0.018601695676538712,0.0016819143676874858,0.042950007853546426,0.05271109367929212,-0.02903056129385302,-0.026447583143210707,-0.07580175430154319,0.003891105769372566,-0.019481396082554312,,0.06744644116447646,-0.001550390083462439,,0.002203220568853736,0.001952298804763548,-0.09477326128072529,-0.0465573857705054
TNFSF8,-0.013274067928057933,,0.007921287214664039,0.06670567524038067,,-0.01391632894283024,0.027492351892199396,,,,,0.10023760758479971,0.07544328578262897,-0.00363591259932964,0.0002905118741761914,0.02499712372789124,0.056719774518528374,-0.1242919428864118,
FGF20,0.044319673366860414,0.0151840346704353,0.03559797809674074,-0.009861489888770301,-0.03387428713907514,-0.022416600025341467,0.07431129545101457,0.03987043661036425,0.020435097867428795,,0.021260392634727596,-0.050768502125537684,-0.023028248676512927,0.0384004025302947,0.03951374742739304,-0.04164528958788408,0.04821806201281245,0.017634876364613937,
ICAM3,-0.0021970539405374977,-0.03637273448307494,-0.004891991069365462,0.04616626515683333,-0.03562388816737196,-0.026721672326152534,0.043266638349271205,0.01613329190578919,0.017496860702951943,0.06058898055425093,-0.02146105897973224,-0.009754632571224097,0.03740724170821494,-0.023326599973698434,0.03360715661236044,0.04290931678451024,0.057796605915087604,-0.11617312078726183,0.02229033573918632
LAMA4,-0.011198435006586219,-0.05519177219624542,-0.02342548299651999,0.038666417028250244,-0.03802221032451681,-0.024929947515150295,0.028356593188385616,0.012709362858730344,0.022664203265167486,0.05515759575587562,-0.03756971268631653,-0.1524620278981406,0.02484665765620881,-0.04091073811373386,-0.05024423197304655,0.07856177985965083,0.14656519613185526,-0.07434847511607144,-0.02155663216959839
INHBE,,,,,,,,,,0.008211909136474948,,,,,,,,,
DLL4,0.024810108699294755,0.0481208422428389,0.047820183491554896,0.05172596221979739,-0.06963688781215704,-0.010446011477120274,0.014321801247988722,0.0650692936639664,-0.04810495972791118,0.020595458203044266,-0.05344534697743669,-0.11182226610580598,0.006240255531308472,0.03559141922346233,-0.09587043681446464,-0.048314338539953136,-0.02024021306211944,-0.051271044071473565,-0.009779034076619978
SEMA3A,0.013404490215225752,-0.019833392131324915,-0.0034987562010417484,0.015365609495514876,0.017166970356744086,0.060274024803617515,-0.06461144677859232,-0.001918533241820744,-0.019094452716982027,-0.011494421325031597,0.040341879688912445,-0.04822574920082698,0.04644750887987249,-0.037635086616031835,0.05326967401362647,0.08127505655588603,0.030533153942037525,-0.1624931285511443,0.11614570651452295
RLN2,,,-0.0173979287103255,-0.017183302082805316,0.026149806849135215,-0.017872087863098882,0.024939141890554684,0.005055538999813776,-0.06142063146673355,,-0.022243771250153622,,-0.0068563978583336274,,0.010581787481502725,-0.029423805509370564,-0.08540400160102044,0.025677661253465704,
C5,0.00515419703975421,-0.040722897686258176,0.0015473270148459192,0.10159800397689794,-0.04686519940042432,-0.023162485250688446,0.030190966383310897,0.045595581278258954,0.0003725752861829725,-0.04511266497621959,-0.02382204429300447,0.033929067303841154,-0.0716361285035749,0.0052091013525045774,-0.020865327718611763,-0.0008068815537103589,-0.0033186206107841698,-0.1823922604046089,-0.030522472390262085
COMP,,,,,,,,,,-0.012439883801807982,,,,,0.025885301419772997,,0.01760952463051881,,
EDN2,,-0.0292567544708935,,,,0.000997609528444243,-0.03812658240785459,,,0.008228300221855455,0.052838311464340426,,,,,,,,
C1QA,-0.016515726786896046,-0.034050282463007016,0.043008132581915215,0.20898317152688498,-0.06791810039751177,-0.007839622384070643,0.22080601284506526,0.025334167793740214,0.20036398924284046,0.06160127543258177,-0.00978626720945875,-0.13103494281085296,0.056368359343504114,0.011698507087629876,-0.007871546360258287,0.08747949151015796,0.4011486588749866,0.25965064052890297,-0.007225263584724738
UTS2B,0.01189609664728611,-0.031308025305641675,0.011379475137936038,0.030227006358249372,-0.004619170676136414,,0.045444608794486197,-0.020840031545123303,,,,,,,,,0.07190860054868971,,
COL9A3,-0.002925809048217388,0.009420305855184304,-0.0329098452206848,-0.0348485831399915,-0.08422159244793158,0.02104046782622692,-0.11243422932080425,-0.05076510768633231,0.03264912322956472,-0.007112183396246154,-0.0613480515979626,0.1703166206647382,0.08862135308863563,-0.008087086956536555,0.059129238876092234,-0.14001000460177182,-0.09564969366968237,-0.08164355124699714,-0.05245754453026245
DLK1,,,,-0.07777863103093192,-0.0506750569747754,,-0.03388560110331849,,,-0.028229902691156963,,0.05032813234797796,,,,,,0.1561163652961822,
HGF,-0.008128878084265842,0.03755731220211627,-0.04007980215304476,-0.029088135112073067,0.08508582510993105,0.0032334918091042404,-0.03684129034536187,0.01412405643099316,0.05535504954160243,-0.00971952188989872,-0.014328964266327503,0.006319644277950859,0.08669553872002568,0.07468034728827018,-0.10657263493030977,-0.006601069219198906,-0.04045166176626056,0.06289152439518782,0.10835741478659507
GIP,,,,,,,,,,0.006243972068092398,,,,,,,,,
P4HB,0.032379481359715474,-0.06248465806975837,-0.033793671833878824,0.08355963104806541,-0.08233460455110161,-0.016724063378800558,0.004250056586481644,-0.02577488513260709,0.11680394314109299,-0.06554255002058558,0.05936863481024987,-0.016519656970209906,0.2011100713959119,-0.01092286214958597,-0.08171701017692332,-0.03392082427456747,0.20322606624409092,-0.4033603556082899,-0.016511319634206257
ADCYAP1,0.04002767616506094,0.0754087966962161,0.05291408211065205,-0.03699589102974196,0.00912748627002486,0.018848216568551,-0.03158309989275138,-0.01251103695964979,0.071114424504227,,0.03154668191403698,-0.0027512258335948034,0.0017731575114089107,-0.07110636854990086,-0.04511498907316413,0.04331038598747275,0.04620412162123592,0.03665075686668403,0.007696646102257563
GREM1,-0.057357709643815154,-0.023910979577898665,-0.0043253809938128655,0.02289746232129417,-6.0730551709465185e-05,0.0908417007181198,0.11401844082196373,-0.029030334329730432,0.10881043733810761,-0.001114634113674438,-0.01213986906663626,-0.04367197087812955,0.1257612338192621,0.03041388938100311,0.0340133281244458,-0.008944717158715816,0.015057856211917079,0.07192831383625828,-0.08036108248925698
EGF,0.08106225906735591,0.01530709875124305,0.00669891416823481,0.025509324815274393,0.021358306004133708,0.05343047921658908,0.0048528939636978624,-0.03112172108896063,0.06596964414977753,-0.02638222718677617,0.01915492574887314,0.017706058482203347,-0.026004187124395825,-0.04095912964613478,-0.04269674735052846,0.008282996985726357,-0.13389866314194224,-0.07434748655871898,-0.0005619883537199079
VEGFB,-0.03293228042255366,0.015404686048243901,0.06514912871200126,0.03622944801858628,0.05941607596480747,-0.0009211197657890378,-0.05589208979298903,0.016723664933077503,0.0663981358977301,-0.03391507588539149,0.0019383723959566516,0.02948750672083488,0.03009274521452457,0.0017838064737162418,-0.034175957333860266,0.022404790556360014,-0.0480954150478939,-0.23325999463349692,0.01440770119149324
FARP2,-0.02572446297767341,-0.06104700012498572,0.013847771698942071,0.022996610124876152,-0.05905079467258813,0.0436983949603532,0.11287789156970446,-0.011455026262538427,0.008382980825990713,-0.014993681390135311,0.03579072932294882,-0.08435857988774773,-0.0010224609065295398,-0.0647637256630699,0.041058750658411226,-0.0745210583656792,-0.09992305226084962,-0.2799022095560566,0.009467213713370774
BMP3,,,,,-0.028663361730774065,,,-0.039444905203881345,-0.016017541203376943,,,,,,,,,,
IHH,,,,,,,,-0.0477592375905123,,,,,-0.002315929078771774,-0.049963348074109175,,-0.01182829748212945,,,
LAMA2,0.013781014122198081,-0.011070461576030905,0.017931898473166768,-7.880530009562527e-06,-0.02332455300789324,-0.028158022071287193,-0.0850960570629272,0.01356826573612787,0.03385847804224514,0.01773026088995859,-0.05460370601583765,-0.060647057765528055,-0.010088598787938673,0.03419558074042899,-0.05914464232336091,0.12144842108954317,0.31387466876563,0.05343114303314674,0.10450770007481117
SERPINC1,,,,,,,0.0016970527378138746,,,,,,,-0.030684590273050587,,-0.046188716437055695,,,
NRG1,,-0.02680896844254797,0.028363041376271828,-0.019878863548998243,-0.018480801392196048,-0.0037729948674536454,0.09093430977591416,-0.041832826808237404,0.026521312622935132,0.05315534475253543,-0.005412158000339719,-0.05247120430710045,0.01123318012693827,0.009388417206952484,,0.117859911893919,-0.08691612695457143,-0.2108554973994396,
SPINK1,,-0.06261933173884135,,0.006765177194380049,,,,,,0.06349312679843018,-0.022243771250153622,,0.02942546217272735,-0.04767217361556364,,-0.01224087324418361,-0.16066673951006094,-0.2437001130737072,
EFEMP2,0.07134244512473613,-0.009985427227895458,-0.010968323006086056,-0.022515540049252856,-0.06727648540753985,-0.033732272374795855,0.03528416462347871,0.005508023324396421,0.0655973939366641,0.01977759366623012,-0.013553649265281097,0.020190341574487472,0.07021195582409566,0.012980737618486662,0.011541366771357005,-0.03757225672165567,0.20939627836622807,-0.26868198782629366,0.007736052204931455
SELPLG,0.02757849883379612,0.005944504595768999,-0.020449893695684056,-0.044103672351761165,-0.07918835226306022,0.059371756521538185,0.08304272067799019,-0.020464110959351477,0.10978109268694124,0.04800296305085769,0.07926995624977144,0.04611166744059217,0.07917567420866664,-0.03825276194271206,0.027577513704469335,0.0005510090030279323,0.040444996548436224,0.17201421150797375,0.010639504830439244
GDF6,,-0.049665562115359184,,-0.022762558347362797,0.020704886228241536,-0.01787208979096418,,,,,,,-0.02263460223896991,-0.015196368956176277,,-0.02498159500287722,,,
HLA-E,0.0349949586163985,-0.06040635066968115,0.09050214561855154,0.10036182652276048,0.02044631290063595,-0.05345324066263365,0.27750605068571,0.007410856558636159,0.17845289661100236,0.0312859771989719,-0.03493392400294123,-0.008679926721070515,0.10053338121481764,-0.06103589184596887,-0.08726237805840682,0.0598251720127463,0.3460675538916704,0.2795680162718525,-0.027267375570450888
PTN,0.07971021094922906,0.004507868357196566,-0.05476378140489217,-0.1546145921235126,0.003651125643683849,-0.007890050287688197,-0.12498916139947241,0.057928069164637795,0.0981588956464495,0.04657153887031075,-0.0875795811379711,0.10661843239949498,-0.07655141536496693,0.03032852661115757,-0.09937644010162074,-0.20647486680268615,-0.3186009727046521,-0.3267942045411957,0.09985843579577364
CD274,0.07179493862315472,-0.010378744961995697,0.04713363683116219,-0.021354960075995418,-0.01211385153162822,-0.01862832752899019,0.14762555720068052,-0.01683432067592689,-0.029158284014570147,0.037842186138270895,-0.027182320380124265,-0.02410179755328272,0.07619028845873001,0.0010243114563017982,0.03463642867384806,0.024247715678574217,-0.016643790630983438,-0.34445718757032306,
FGF10,,,,,,,,-0.03243433544985303,,,,,,,,,,,
CD14,0.015739279705211745,-0.10179533214622823,-0.03758898417534321,0.17243355742582564,-0.05142334982067849,-0.02274887185971693,0.003225344885933691,-0.001170548013235678,0.19979424503514429,0.01363291777479261,-0.042931741853164646,0.02118675643853758,0.06301095474241358,0.01689059379851799,-0.049032469743439555,0.0097860025371441,0.21665271858337098,-0.17554079633458616,0.07709813512688962
SFTPD,,0.031486452375022414,0.022263417891212466,,-0.019118978696047256,,0.033030444569020774,0.03156012950291411,,,0.009528783441762018,0.17404320247669924,0.007014222961964199,0.055331768187467614,0.04334888737736832,-0.027062202174090364,-0.10201149966367692,-0.04915970663867349,0.007025336206413599
SLIT1,0.016746667412329268,0.031550674812632955,-0.045752392212828855,-0.0645048920141594,-0.10243344665807412,-0.007582650309755416,0.07760721958037116,-0.012562871310984533,-0.05506972846787196,-0.05378591498608274,0.052026643425089815,0.04834411865320532,-0.04211285512418481,-0.03219287750120238,-0.06448521754898949,0.007646894966653389,-0.1587324373747221,0.3119254506714489,-0.02285402300976519
LPA,,,,,-0.029621506443833646,,,,,,,,,,,,,,
CNTF,0.02853085718568909,,,0.04089188978015779,,-0.01869874482514788,-0.037537067846060944,-0.02903033182070712,0.10082218337242962,,-0.025827392145866518,,,,0.015646289716676195,-0.029604520498318087,,,0.06563955181372719
BST1,-0.0017316887380386516,0.01809770233398999,0.013613245713664967,-0.007517375669122649,-0.023206845553341713,-0.017928692295372063,0.02732957313183155,0.013679523154519299,0.008341634449442631,0.003096499887368713,-0.013463236796426154,-0.030457463683035313,0.006043811413331257,0.02493131458048037,-0.021648362527734468,0.05629111151921007,-0.07231968482794045,-0.1408874178444317,0.014314283366797232
AGTRAP,-0.04142029890890983,-0.0020826195307102465,-0.029079584904562045,0.0479162550647698,0.028218805562420672,-0.009387391591140699,0.09398422705064795,-0.009781439946183364,0.10764751341219589,0.03261047680583107,-0.03569985822330866,0.008537146928337364,0.0355718634251745,-0.02942415087979475,0.06695893090458421,-0.013208247936999611,0.02447648041935545,-0.153299675567178,0.002133889962562751
LAMC1,0.027918425589211295,-0.03048242781790154,0.0094968764369462,0.002510673700120909,-0.05981214245235242,-0.057202264769204036,-0.020702383802085913,-0.007165158293505839,0.06853675649753083,0.03840174828377721,0.004414271258787895,-0.09575785992235544,0.121272616023183,0.031132291182836353,-0.054219512501770165,0.07295003018443583,0.1657233577338505,-0.08495362173212505,-0.051130962985147244
COL6A3,-0.006571648629772728,-0.06616170639598813,0.06164439465970027,0.09070995946967865,0.009771188759076253,-0.041993982826495795,-0.06674584810107037,-0.008677855478839216,0.12748515297171767,-0.10687312685169609,0.009830216558192746,0.02846558497170221,0.06127457133336374,0.0650592753642223,-0.0488587421283178,0.046288343014614576,0.28116296377901956,-0.17029442915301984,0.14359085989149023
FN1,0.05850270682949323,-0.08330505112858475,0.005240132145325814,0.10478866634415299,-0.08117235674487489,-0.037270555297588034,-0.07973226302837137,0.06878713124241588,0.18816880556442067,-0.09708661651339573,-0.06872909561349505,-0.13651262079595083,0.16483431155865338,0.0005201034754381767,-0.11460647624135792,0.02731680536769375,0.27416841715614254,-0.15208204847467457,0.042622004336404666
MIF,-0.020112272631874144,0.01272930543223802,0.030960577712222433,0.05021008568161866,-0.022526562774643114,-0.02207886105720526,-0.12111433665291244,0.015229092786733752,0.06660893590689283,-0.004975244858552703,0.06011445184755207,0.0018409129764892743,-0.00778617520472796,0.021925735380258424,0.008787174761991184,-0.018025265859010545,-0.40939109355785536,-0.4426406998737435,-0.02551448183456594
JAG1,-0.0037927801441766176,-0.034776366678233354,0.1492758419399667,0.001129302680900586,-0.08760268748981467,0.003270131194071715,0.04492572470946126,0.03689786912583163,0.04695917879291009,-0.02607753750268709,-0.004288768073653057,0.0015882934549354003,-0.0040175980076570745,0.004275030418454715,-0.017961637668525262,-0.01596638735403355,0.011468402999426053,-0.3134191515837181,0.18359428779833106
NID2,0.010287272034907894,0.027393206965343204,0.12645380673892762,0.025113315193349504,-0.01967435307897123,-0.02828019493446269,-0.004008958588681372,0.025939305532555548,0.10276982069325381,0.034013217145296225,-0.005546613264178693,-0.0362561001022221,-0.003939056208833039,0.008584897618028817,-0.07282214346900391,0.019704772631199078,0.17126674320120255,0.07664217424180773,0.016037385034514653
EFNB1,0.03182117414035673,-0.024060545191506078,0.03617860481837306,0.08723280012195232,-0.06387931073140157,-0.022614310023847214,0.09360777277106377,-0.002235976326179999,0.07950284728171479,0.03135468589309992,0.0246803696693249,0.025547233015082427,0.05815222735233937,0.017133391847691807,0.048155866387190646,0.08351802021644153,-0.15142974576210752,-0.27776667616079026,-0.030653108789961806
COL4A2,0.012963775497052233,-0.035156186849457455,0.039924944827930194,0.08306540587296872,-0.057667006616134546,-0.05122159337003267,-0.07019495409682495,0.03390166854592251,0.1514436671234039,0.031586784298191124,-0.04333986951856601,-0.11908334540554358,0.08792516690371145,0.04470460653094852,-0.09018930886974959,0.016354045388457663,0.25510720591109937,0.2101760960655754,-0.004142686020692734
SPP1,-0.04624428978889949,-0.050531633109084415,-0.16565316064049704,0.14475312162574808,-0.09410501827448595,-0.03156092699494276,0.13242493683742274,0.0018343830751553812,0.11253260896292382,-0.02659894983371396,-0.0239801583027179,0.08439916174702011,0.004070058896313652,-0.04909276149790219,-0.04950700188763477,-0.006038437565631452,-0.15432644304922769,-0.5743524978184392,-0.01359199707981477
PODXL2,-0.046824528338008195,0.024127690085563473,0.02948821289942619,0.028784469575290038,-0.03963383559963119,-0.0250372195536873,-0.01819116338719647,0.0025874452106053668,-0.1273330804558768,-0.036925887948117506,0.06437007246932604,0.009421224290800702,-0.05251092128214615,-0.03554367090985241,-0.0656493369475573,-0.004724943628353914,-0.17349464458890626,0.13770672225966196,0.09807510624303577
IFNE,,,,,,,,-0.023468216257641557,,,,,,,,,,,
