,MGH258,UKF248,UKF251,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH881T1,ZH916bulk
TCN2,0.03586311967213151,-0.02119509547460365,0.027302767082997344,-0.035229825078168846,-0.004671011989334152,0.030650932593390853,0.025532825991068986,-0.11890725359947252,0.047257495413747345,0.00029475619349002735,0.04947745273787367,0.03307629636753378
THPO,,0.003036060361129888,,0.021560486753068323,-0.0320835568840069,-0.020159670314507442,-0.014325943228938182,0.1150075320783011,,0.033797359505877256,-0.015798308163063705,-0.03615112157663146
CUBN,-0.021224921943870444,-0.011930852238768018,0.0702355869342911,0.041360669568410946,-0.003329134465731635,-0.0033526883357122765,-0.01764039451464657,-0.02771886649364512,0.02625896630616345,0.0005387905447018076,0.06496756076848188,-0.02553430965641777
TIMP3,0.07944558454957214,0.06918849277033691,-0.03367367615217482,0.0013365271580269146,-0.0613779961554632,-0.06616816618468349,-0.016376709113526816,0.04913587730535361,-0.016145220172029514,0.008123944018331834,0.006487626163570537,0.004769440904337812
PIGF,-0.033022507173134534,0.026655889332915395,0.05478056058449697,-0.018246966025375778,-0.026864089159467405,-0.022703541353408657,-0.0412106844701492,0.056832462599233795,-0.015834081465116112,-0.010672264610435614,-0.06464409513900683,0.05592812019729297
CRH,,0.04229139682910414,0.0039319018466220795,-0.011430027382946177,0.020048822738901864,0.07408258397786904,-0.0259198103980914,0.17746360096072372,,0.12289553726126301,0.10694378405061376,0.04309666514141089
BDNF,,-0.01975329903179254,-0.014296302408176097,-0.03065466673937104,0.005207308579573616,-0.06474036063390448,0.027999453892423858,-0.006162883815145075,0.04661411795993618,-0.01588517359108083,0.06666680309357946,-0.04656668397219226
CCL5,0.009284813604685888,-0.017121582198538116,-0.05721120539555181,0.008408547631426153,0.01422663716261193,0.0056052360769321425,-0.02712897051247275,-0.044491338250880696,0.02875323616790988,0.11970492593741423,-0.03219924768474278,0.038509559469423554
GAD1,-0.06591853223789729,0.018637957126817786,-0.02654532869939666,-0.017814891082347156,0.07396004984759005,0.10561055315296566,0.05295126141035303,0.2477781216880934,0.029831390866624265,0.10289976946687773,-0.040517212320361415,0.07407236823932369
COL14A1,-0.006594640215427187,-0.042502833430824664,0.06358912065552097,0.00834381146711101,0.03331281319524359,-0.021330780069911955,-0.018764980799313716,-0.06357955724802049,-0.007158785186862752,-0.03314936611882993,0.017247929260072417,-0.02482931914454871
HLA-A,-0.04124620504775198,-0.05089581389239814,-0.04702582843505992,0.06893793705070488,-0.0902035877579839,-0.05253328536935083,0.0045767313843583235,-0.23125321903478907,-0.04567449094473742,-0.022556572893234383,-0.01181324653862982,-0.011291934065434115
CD5L,-0.03453292640319363,0.04229139193631166,0.013469518900565589,,,,,0.018842027495749238,,,,
FGF18,,0.01718115417855626,,-0.009081071279377005,0.058001184978143536,0.0951535844055844,,,-0.025023950919517382,,-0.022113110189695872,0.07420606944271818
ADM,0.018627336325875085,-0.019841192348217494,-0.031205633978416886,0.14129515509942703,-0.05363844282751463,-0.03685485114393682,-0.0336678123206575,-0.002107829782102125,-0.03387581326339696,-0.06755773536066496,-0.024977050424753823,0.014211412189392876
CCL15,,-0.01610269273187641,,,,,-0.017267217377192837,,,,,
GNAI2,-0.02586800729218892,-0.033345323641077354,0.040963669284220385,-0.07206958194754179,-0.06047121468163614,-0.015243492709426973,-0.009917686141902263,-0.18225038942787802,-0.04927697419915425,-0.025737523860414332,0.006684528823003104,0.01308522602303808
HDC,,,,,,,-0.01743999324615572,,,,,-0.02412339799474105
COL11A1,-0.022747217382040934,-0.013389963416049214,-0.04177380230656844,0.0020031400894261614,-0.04466884366845191,0.03849523754629154,-0.0067076986722114556,-0.034294721494331534,-0.011034548593441561,0.005470987821059045,-0.005165171985919626,0.0022236990212541195
NUCB2,0.023311060195465527,0.005181320117208424,-0.06145440971669045,0.03214695963751538,0.022481909458080165,-0.032588018331277786,-0.03285493267997203,0.024381286140617485,0.015139206175928472,-0.027009859920432373,-0.056914131390232166,0.01028001303883012
FGF16,,,,,,,,,,,,-0.02377047270167881
CXCL1,,0.039055135865527536,-0.01714421924428276,0.03989816603298421,,-0.022219679039420296,-0.013036693865135437,-0.030567683381964857,0.027719531761087227,0.0534197027641784,0.016302096557968306,-0.00018088922287915938
VCAN,-0.002032865716813893,0.0028022857675845895,-0.020228349554926073,-0.10627790155227335,-0.03943092332376402,-0.04359918913121262,0.0011560531895745557,-0.04805877536182579,0.07728619735521262,-0.05586349994886503,-0.04344324376378995,0.023180582065764135
MMP7,,-0.05195344619554629,,-0.018053787423717615,-0.023370409885417286,-0.009698023131789801,-0.02518406832415111,-0.02213817742998959,-0.049607866125033546,-0.0054854693574356355,0.030386707532535022,0.11229601209739608
PTPN6,-0.05904373504323123,-0.018098065639567396,-0.0034239868858333545,0.04700942672519179,-0.010691367994661069,-0.02612700838993822,-0.02069552526276276,-0.047088802472198925,0.010511712307218524,0.06661096067904013,0.024223107541244012,0.04801652051014757
PTGS2,-0.02565170477631739,-0.05660262492618938,0.06873032920437883,0.0956605203340815,0.019202490558432095,-0.017044904565639025,-0.005750089215741141,-0.02720428619010353,-0.0167527405344604,0.05663059629748388,0.0005856393257852387,-0.03871035779754543
XCL1,-0.017638272595775707,-0.02302879362932759,,-0.00988053054807257,,-0.015928640128145325,,-0.02903898977954633,0.020633256513937596,,,0.003530949215578258
CD58,0.0034790269560602783,-0.03417904532987115,0.004744608720615693,-0.03693817708249473,0.019323588481989295,-0.05152224368418032,-0.055782946863128596,0.035715409723060774,0.05780555318221271,0.04979446575904301,-0.009173602811835622,0.005616071668360924
TNFSF14,0.03698039684221317,0.007251824442941996,-0.017880855464060028,-0.015228167528008308,,-0.025685652552144764,-0.012733419463364795,-0.06305751288830734,,,0.02200602169270132,0.03562030062492544
CNTN4,,0.0016086711850033517,-0.013997076616972998,-0.01775709100300391,0.13301253797941995,0.07082338825556322,0.0687643208564782,0.1753000640382851,,0.013567170210891901,0.0018958411587691238,0.024325934618448695
NTF4,,,,-0.012498438451764788,,,,,,,,
INSL3,,-0.02062954892016559,,-0.009081069498177876,,0.08715465542034317,,,,,0.0013583617600809808,
BTLA,,,,0.025178983529000314,,,-0.016261012170010428,,,,,
MFNG,-0.017947052947111214,0.013529962869557903,0.00610653331126808,-0.020262089078407073,-0.00535911315781362,0.08991475327298896,-0.04476848798499452,-0.011869267736504345,-0.036864584306143124,-0.02334839267505721,0.06243342273231508,-0.018277125498552226
ICAM1,0.0189987700705231,0.016649914470542797,-0.014386938892981201,0.06888957685128187,0.007900220412778288,-0.04766132072559641,-0.010376359826494536,-0.07884482747412164,-0.028263567617070627,-0.05231071419367296,-0.03671385945573702,0.055028508621685006
PROS1,-0.013612249527447775,-0.033606339254842174,-0.04039694036708238,0.024644279424069538,0.01857462243688261,-0.07156172721804922,-0.028526139833498214,-0.09000188832748544,0.007376306314336314,0.02388544861697098,0.04248731553773181,0.05432943401165323
CLCF1,0.012351984743895582,-0.036632561055378925,-0.006220118314708877,0.07877932031759814,-0.005081850416359718,-0.04032390747224086,0.036783804219889436,-0.05092094976009788,-0.004697634604361068,0.009461808237735337,0.021618054711746413,0.02737918281464509
PSAP,-0.027988760440532258,-0.0426386904770731,-0.04169881569669226,0.04489493205234302,0.007060341533194525,0.039708033140670326,0.006281409575367121,-0.09548624517568692,-0.03644603493886729,0.05000875367100633,0.017884815607332145,0.017016691572545067
EFEMP1,0.021100492822962853,-0.02657711686318002,0.03532934064398499,-0.05297847512653573,-0.035825443346893186,-0.02443643508454461,-0.02330793922696033,-0.21956418709461958,-0.04948458083109799,-0.03868462268265689,0.05656995342547377,0.026056282781877636
C1QTNF1,0.05790480467289256,0.033633019830841396,0.03860988477694755,-0.025452117234590687,0.08996808826290516,-0.018144158459711946,0.034867454972808035,-0.02485934876326567,-0.01907717914112806,0.010667219264678863,-0.06267383107771896,0.0063732114499257895
ALB,-0.026554006753202814,-0.03189382095710175,-0.02358741530161627,-0.016122142410048935,-0.022355184069730635,-0.012208728925066494,-0.01446247511899079,-0.06277631690189651,-0.005674985734610908,-0.030514838485355158,-0.005288469691347247,-0.03415440080287313
CCL13,,,,,,,,,0.013079863924132734,,-0.020726182288467714,
EFNA3,-0.020209298272001908,0.044267609931504005,-0.007935993534478818,0.08865934858519435,0.04574295055260251,0.09029266766855647,-0.012381734785359626,0.14909190239556855,0.0023621387093118356,0.045686044091931506,0.030846543366501528,0.0010105354425897202
DRAXIN,0.0037691225836768492,0.04063181824000962,0.04335515243851222,0.02327065271140636,0.005450893046165873,-0.03454465003784181,-0.01161265782032834,-0.030306741970989745,-0.0019053611251047,0.002696942671297433,-0.044511941055271426,-0.011916719278423235
RAET1L,,-0.01607061896065659,,,,,-0.013908771183867649,,,,-0.02244825172596512,
NPTX2,-0.03499039880485615,-0.0059286785324213255,-0.036712480317072235,0.007075706188850132,0.0541985597940402,0.09802887083272606,0.004806561412578602,0.01581203038346194,0.04133481809404145,-0.007463172844296547,0.02085155244886242,-0.04334681642545038
FGF11,-0.022915619513769903,0.04213906324873883,-0.03350155472563645,0.013063337753978383,-0.0629528074026491,-0.0018648082506584475,-0.026321212844141535,0.04679179444769765,0.024183788946082623,0.02716051046581444,0.001611867726013262,0.061737044195257135
CD59,0.025761130377540152,-0.025886083053573636,-0.0857480787923495,-0.06246872793667624,-0.07204294462260795,0.04335396960904777,-0.006113949498700027,-0.03332195069190024,-0.009815285304136076,0.061399060606445156,0.0405366823706206,0.03816167224753635
COL9A2,0.008444314118894177,0.059940730063436816,0.00028794423007817,-0.09628318034859497,0.017707798625085595,0.015517746241266683,-0.021761594054935586,-0.14657198965723475,0.017502025136870925,0.013692978942926724,0.00029776547165534777,0.038285688991369075
DLL3,0.04779489558783539,0.060539177762087226,0.0589812287774864,-0.13623445771061796,-0.07260968418113045,0.019916961308482146,0.012561823159288615,0.11350088172305926,-0.029234015042012534,0.045710281437186404,0.017449561446770904,0.0025254391426009163
FGF5,,,,,,,,0.15337731072003902,-0.026408958476760818,,,-0.015626688897464654
LIN7C,0.04165077116931219,0.09516164876418158,-0.06388410402171511,0.038658218347639724,0.03572947762544926,0.029952872177533018,-0.01019314456821771,0.037051800594659935,0.03468635395577592,0.022930125762036638,-0.02825586329367589,0.08708614114935849
GDF7,-0.01826980421644959,0.028477145421407744,-0.01501985922556171,0.019572653484713133,0.02524544790084877,0.004004464346435064,0.09874583034813546,0.12942573772988133,,,-0.015021003226184241,0.09065104875325525
PSPN,-0.01804864356277833,0.030028446069644336,0.04516953735957495,0.009356669717879122,-0.008812798284229104,-0.03371724009981152,-0.014310303639257949,0.0034159039255674483,0.012337606956278491,0.06480273692230581,-0.029228392550262234,0.01451057612411042
ANGPT1,0.028263206014317647,0.006001506019823887,-0.010074414742102073,-0.05901450411993921,-0.027882662146766005,0.020709176169462513,-0.009702074729507737,-0.11469252000689659,0.004432191379089634,-0.02235290011109055,-0.0038377162805663216,-0.02664829444607574
PNOC,0.011103701182889062,0.05617982183873305,-0.021304750378724698,-0.051365226854914806,0.09596945520237044,0.07871545098364689,0.027767563679179548,0.153559002840351,0.044768733375021005,0.03405979711788607,-0.01780801283064387,0.0961814999844015
L1CAM,-0.027434927287048223,0.04510329801045949,0.028402602429460903,0.023902537024394165,0.08346107005134987,0.09987662321311128,-0.001573075359411582,0.1848586120589241,0.036367414477993416,0.060178176896477885,0.03995100161827965,0.052739104647115474
APOA1,-0.011287639030802762,0.048799173605439346,-0.020800488650778978,-0.014142265345851258,0.045269608007034265,0.022746314578200016,0.007375567012382818,0.006613021066831427,0.03267844523183248,-0.012831946818612423,-0.04170163659638305,0.018720003793629335
PSEN1,-0.019858470295136838,-0.006456313108485905,-0.05034966270816338,0.017717087188900887,-0.05142739085148505,0.014395007634568385,-0.039470684906847825,-0.1573240735370492,-0.019956637017581505,0.02245044145136686,-0.014787507068635554,0.048305046667720654
CALM2,-0.009721884283028623,0.04935269689720492,0.007084815782967855,-0.10238088198138738,0.09132079223317789,0.09250868298558607,-0.015687788050610513,0.19424209698000883,0.0616793269902079,0.08888740901618317,-0.002395204071396091,0.014118989708511616
CLEC2B,-0.03543192087659669,-0.060142432603356465,0.04702267205378438,0.07745072646292187,0.019592069403951477,-0.01532833685907421,-0.03171102428528959,-0.05108568449664437,-0.0588636022243172,0.023193492445931888,0.04652380851573028,-0.06435526353823377
NTNG1,-0.026273870463556493,-0.005606853432703857,-0.00406770570649171,0.028746406663414936,0.15097901902436778,0.030421559590612133,-0.027062293009075995,0.2465799034224946,-0.0061798010522296784,0.03984353132271276,0.01818982499032589,-0.003144796312893178
LRIG1,-0.00816712424887744,0.01876829576972613,-0.02060874096466998,-0.09905881265965003,-0.013606598221349742,-0.08568042307489253,-0.024181725416700644,-0.09011060070107658,-0.04157136354689537,0.019299788667219108,0.03747136819542781,-0.005331018384235102
CPAMD8,-0.016075859785445748,-0.021305466950707355,,0.12122497668623977,0.05989000895693271,-0.012404352259368829,-0.023568505627766922,-0.025624779099577142,,0.02556901363991997,,-0.006292418596045418
GHRL,-0.025647878582193875,-0.04281740795695708,0.08506343199955305,-0.01868199079691338,0.056879727236716755,-0.00844406841161063,-0.01161265782032834,-0.02374605031963792,,-0.01800102899331134,0.07583449290287265,-0.02304949347779526
NPY,-0.023583913716374638,-0.047829999323870956,-0.03229667839703703,-0.006118194791688191,0.014200926324579375,0.09198883521891912,-0.030654409500854005,-0.006351142097273088,,0.005741926417584374,-0.02999113935092245,0.004981680028566039
MMP2,0.012514753545874422,0.03128856160040677,-0.019958036600743384,-0.06889535498988279,-0.04238242034150487,-0.005442035556440381,0.036165641927715854,-0.11133220660134284,-0.040562399364772767,-0.001598978765274574,-0.03819869849723219,0.019635360742262027
LHB,,,,-0.00935484789978857,,,,,,,,
PPY,,0.07694099406601486,,-0.016284061822344913,,-0.00906556345363246,,,-0.021101721513313073,,-0.009483838331198705,0.05524303189962539
ALKAL2,-0.024073732313027476,0.03809887877388294,-0.012055897886021584,-0.00921893655086252,0.10092768762636496,0.004457908491547769,-0.03087670603484593,-0.08373872427980683,-0.014630366304358265,-0.015657963798443624,-0.005015536873772048,-0.0423460268689941
CSF1,-0.036774807903084794,-0.08476883072859268,-0.029488058147125927,-0.04555865440611869,-0.006412173968348318,-0.026042650754286283,-0.023082627338837747,-0.08897847805598777,0.06394780058297002,0.03625855034854726,0.02437605865719092,0.04239762778815853
SEMA4C,0.054226703709454385,-0.04096961610132027,-0.01548855356542682,-0.047104279516895574,0.044737932596711216,0.02809281913770747,0.0027730850299976274,0.004472149436415835,0.020655740771767756,0.006706179628572331,0.01643094337714393,0.025410602543713766
ICAM2,0.009939976280523226,0.012682365336370708,0.004825249138072119,0.019956077811926654,0.0006253870615445166,-0.03935261158573048,0.07222031984068074,-0.024803853561708295,-0.007052514328921101,0.031729850665084804,-0.04454079187630529,0.028680861913109024
SYTL3,0.0872369006228432,-0.06443779647541313,0.021463783968078666,0.060044186724401497,0.05359632402682411,-0.0168147835905053,0.020471647725758078,-0.06058399450523494,0.015386443041586354,0.039601764195887686,0.015257026292489956,-0.07533462004968032
IL1A,-0.01867989070402591,-0.040903491061805373,0.03185466227443266,0.0014991301925736374,-0.03193287797617661,-0.017182133093171986,0.004363248614491637,-0.05251888642454004,,-0.027108617253183517,-0.023959269704389816,0.020722524725039684
HLA-G,,-0.024728845206358922,,-0.009880529655777678,-0.01724740934740439,,,,,,0.05668709025146623,
PGF,0.072381548455505,-0.03438872377403012,-0.01970478386464524,0.00531953786872813,0.01302557096492343,0.025037089116895547,-0.02099772498757575,-0.008556911017747998,0.05276147617383361,-0.07243725864987648,-0.0221803554037406,0.011117949159483399
LGALS8,0.04106267602203609,0.017201698679799184,-0.008919399667845225,0.010858724380413456,0.05124013634275778,0.030682372241109753,0.09407946816954506,0.08047272420816914,-0.000341551558518373,0.031995729686826395,-0.01919962076834475,-0.02234761589475192
DKK3,0.03850396073240068,0.08659756458896385,-0.07114647193832008,-0.09647760592143864,0.04522283109029351,0.06985146763634571,0.006364358527398681,0.1321163112944977,0.0145784181537721,0.05939800882955058,0.019686306514887862,0.04289378573880845
COL16A1,-0.029622315382481862,0.005329791231728292,-0.015082032126189745,-0.07988037149455034,0.07832257544468707,-0.09198062935155261,0.009069825617118929,0.012018967262991159,0.09875774800348404,-0.018398529844910392,0.06289944130666154,0.05067375711294195
TPH1,-0.02994848578411375,0.05580839686325675,,-0.017980012347351124,0.10170593826233337,-0.020966745959354438,,,,0.002409388707763956,-0.033186913375507686,-0.0348141495093355
TNC,0.016977083148430477,-0.022713328526596115,0.01972741324135124,0.11056786332380843,-0.07388934469924878,-0.0751476976422261,0.05051716371032816,-0.18317105841380762,-0.0810100017861262,-0.008458854013275221,0.024789444874324957,0.06473800640273587
TNFSF9,-0.016075852155581136,0.011966501586034425,-0.020160209708165983,0.01881876872951049,0.0004881662088088156,0.01297827853840487,-0.019396645568258583,0.001424123974583686,0.07088610086734674,-0.004361209899650352,0.03992502496993878,-0.00493518781356682
C4A,,,-0.011880546979391617,-0.011090715025646881,,-0.010746770757350935,,-0.02562271052966874,-0.02502396449930849,-0.014920812230819513,-0.015179424432607919,
CNTN2,-0.018519534618480035,0.011971887056777278,-0.006747795972412513,-0.06206432406835948,0.007713441726303541,-0.0004666462893046901,-0.038125644136753914,-0.21703508697466398,-0.026496386143085943,0.04807386620378105,0.004885363825677998,0.05040180442304413
F7,,-0.01771376844031609,,,-0.015872788866362886,,,,0.01164080226224532,,-0.015021004678678548,0.03132280723405026
LUM,-0.011719204735236742,-0.07098006720870839,0.0011412362324788473,-0.009143254260318371,0.031476074196179454,-0.021390960766553606,-0.001526754024540615,-0.038587735522634316,0.014646965745429393,0.015911065573194317,-0.0069354260538677,-0.02541256990674253
IZUMO1,-0.015360985996781843,,,,,,,,,,,
BTC,,-0.016070612266727298,-0.01859094592668415,-0.025391014168294115,,,-0.020776675257469266,0.1059921212298925,,,-0.01453611614658756,0.05739902555047564
APOC1,-0.026031450229968698,0.05045645884327777,0.008490278677014372,0.030286925927271724,-0.15133588040179777,-0.004789085494578513,-0.02710841983896534,-0.2307793513268752,0.052828289745231655,-0.0430193504215075,0.0558359154183551,-0.05636835502511715
PKM,-0.032788146045320446,0.046059630142054345,-0.029127623369369852,0.09466574502748518,0.01103699109559508,0.023868255691146346,0.04781936763922226,0.20674762836232138,0.0053697238995059245,0.01136853566807549,0.00495709108925671,0.05206912420638291
TNF,,-0.023880521307744682,-0.02637975496222231,0.021743687425718677,-0.028570515804692168,-0.011953607689411208,0.017571250663010952,-0.03716602900567227,0.08999659748789737,0.015923657321402843,,-0.025154441145688437
GNAS,0.03987301434270462,0.045022926312127856,0.05882626301892882,-0.11418740880690176,0.05346488640654613,0.05338035215604167,0.03555314686048759,0.2297993053929984,-0.08163836955989011,-0.04489202296623223,-0.052381022438549855,0.08154555834576444
BMP8B,0.01582786458445071,0.03081709316178424,0.01578362422557825,-0.014324222903054042,-0.019361988744247313,-0.005700560619777254,0.08742413237070598,-0.014450453863911052,0.09368450714988531,-0.04331900287231433,-0.022072984415316698,-0.01738931080187043
LIPH,,-0.018157248210456133,,-0.01405048046654496,,-0.008664835037512645,,,,,0.14645616267027173,0.06450795258586807
CCL28,,0.02983858183349058,,,0.14514096971834714,-0.013342420503417596,-0.013333403199509153,0.03636459757641826,,-0.013461138681245837,,-0.023983648800349627
PTPN11,-0.0061619697824757185,0.030170280146283555,-0.04940079746224191,-0.04293444293719207,0.030032950914094414,0.005062964581697515,-0.022405036117854778,-0.0273997599554057,0.009254129268184634,-0.01715711875857022,0.010246320035117872,0.06714802403491696
ADAM12,0.014262866159015307,-0.019132594922834114,-0.014147435374862344,0.06314132443618407,-0.027047230607954456,-0.009692663880471936,0.030817142732058437,-0.01413620177399111,0.05382342206565419,-0.04302596485970325,0.05304361991043517,-0.02281203307779353
EPO,,-0.02439743802196585,,-0.014324223304147366,,-0.009065563849346097,,,-0.02074316447636801,-0.016974026864860128,-0.014371076930025106,
EDN3,0.06284115062687004,-0.031629065754011844,-0.043403235337180754,-0.017831667005823258,-0.022766264013188615,-0.014051176854352558,-0.018281622873399805,-0.01059720600268673,,0.022502851992008955,-0.018846010748012145,-0.02685801753321406
CCL22,,,0.04949391784900973,,,-0.018253709137685592,,,,,0.10306864590408425,
CCL2,-0.00029140047896820747,-0.07082778345197735,-0.04387361659083187,0.04468339778819657,-0.05636142435383633,-0.08273983282367205,-0.0069710628951074995,-0.14462111816000522,0.05504814245492271,-0.036744575389078535,0.02268876330896403,0.027047105410490085
DSCAM,0.04183421814691214,0.013445310035641849,-0.01808705831056374,-0.053211316563772385,-0.024046482094736418,-0.02062679709952565,0.08145824466197964,0.09574620125251676,-0.0305178567531082,0.015884041414303773,0.02760412310910346,0.05895180282865485
GPHA2,,0.013097328561360574,,,,,,,,,,
ANG,0.0287968328631607,-0.03744551429966207,-0.0005473076091577229,0.11921848487399639,0.003718506309737228,-0.021946371083319836,-0.01438854493024584,-0.06932611506190733,-0.027614307977220483,-0.011050062830289635,-0.03770785841508218,0.011721587097678742
FBLN2,0.0908141815385589,0.012967987144877171,-0.01519497105006532,0.031648451681299844,0.04357804951936396,0.034075229162904196,0.029245608741335288,-0.008838542378440627,0.04648429422127561,0.05151822319019191,0.018886518996586377,-0.0437249210421634
VTN,,0.05179057840481865,,-0.018418859764287525,-0.0182760293886184,0.11561072354661776,0.09242974020110824,,,-0.014104394378335777,-0.01860860496034586,-0.0026523060544104632
VEGFA,0.014561108554699666,0.009540414470227137,0.014760150520532287,0.13246675890105644,-0.050643227357136326,-0.06920124923990295,0.026177449500833297,0.0018021429875135521,-0.07491361054288763,-0.07247246459229928,-0.046661155586387316,-0.0009830377566730623
F10,,,-0.01714421889763439,,0.05333171499457372,0.04456886010348087,0.011403476885394406,-0.03496527226123301,-0.037715145272233706,,-0.024889778704984773,0.061933357425849864
SERPINA1,0.04138668790813471,-0.03457074349925351,0.02624707870990783,0.01923995077030435,-0.0372514235635469,-0.04820932851317988,-0.01176965362634476,-0.1688138222931069,0.02922382308474319,-0.007674811458428433,0.024114765198170705,-0.0663294844610321
VWF,-0.0034175929463760566,-0.045620967634100014,-0.03419218590138862,-0.05012065939958234,-0.0071554554275676105,-0.03988188883200707,-0.05679451505325245,-0.00611592437588354,0.04330625109122609,0.050403318161508164,0.02728777145295925,-0.04239910601912604
GDNF,,0.07295870264941914,,-0.011651055572710537,-0.028447348367280825,,,,-0.03232736296466008,-0.016974025542977354,-0.020123869275345877,
VASP,0.013885679646571801,-0.03871759900493656,-0.05219252560625209,0.02802828256502024,-0.02329647439702051,-0.047790954700927084,-0.010132308411955677,-0.04737123365781221,0.02373846821215917,-0.020097632137630383,0.035957421608451556,0.0008561410654204235
ADAM15,0.02511350677072932,0.048367533912089276,-0.03514842964168881,-0.04164707247620217,-0.02608405283879442,0.00017359292166408568,0.0036822745591290353,-0.037623434250317035,0.06447266622622216,0.002622016732922288,0.006784225582463581,0.049400414462584724
WNT2,,-0.031761671017123336,,,0.10605648634241069,,-0.015127745909945907,0.07115477459710405,,0.07055079667507391,0.004217899510392749,0.01060143569503826
CALCB,,,0.04158369670452081,,-0.018524710916588426,,,-0.02413228016132944,,,-0.022448247297101945,-0.03875197794035773
OLFM2,-0.08029599979569772,0.0473724952661787,-0.04387203114731315,-0.09946866371567131,0.05533920063850277,0.023931808892339805,0.02568482465605725,0.0922256436681785,0.04819234067470983,0.020906635118896663,0.018459206122962448,0.04923531136518268
MFAP2,-0.008073192991821345,-0.028876261120023335,-0.032619038536983336,-0.02724236036721055,-0.010064923407398767,-0.0238079046604311,-0.032055751296446396,-0.028054204803757907,0.06953298747508847,-0.020357463304208654,-0.015985862577417354,-0.051757666060792004
HLA-C,0.04857940392284103,-0.03810415759716705,-0.014515511176478842,0.02512337927031129,-0.014615121087900194,-0.0072129214200017415,-0.07147684679564852,-0.22027658264876204,0.058464313694995794,-0.024084501423837185,0.044964940315007224,-0.009958610752571494
THBS1,-0.034894059058906704,-0.032469427917872586,-0.024608212818480083,0.029137352809953127,-0.02678814681054101,-0.041316923977331554,-0.03690511846728982,-0.08239689189577844,0.005515448847959033,0.025391596568572757,-0.005403349774026158,-0.053092086852822906
HSPA4,0.035040380427139174,0.019200667333182663,0.019720321878519784,0.05008086420351516,-0.07358165392046895,-0.009722247999071006,0.0013962902276082904,0.12687608306723794,0.002027946849669487,-0.005735941468317135,0.03204498246527431,0.00521288281615706
LMAN1,-0.036728228050892965,0.010514955082516783,-0.04784435208757236,0.049053754837509865,0.015008985946610055,0.0035383013922718454,-0.02681973664325269,-0.04160045632589544,0.021947433779332975,-0.020997681767363066,0.02860210223576946,-0.028320296676249905
LYPD3,,-0.027699591398710255,-0.013845184094113795,-0.01050221542199321,0.04458344370355106,0.009186949422106783,-0.01766709862763777,0.00874728406008834,0.08899696930496474,,-0.022888570136295954,-0.036635620102006425
APOE,0.04466826636094448,0.029267536709620283,-0.00011761127060716088,-0.12891742330821113,-0.08597445552560572,-0.02846663360183644,-0.049777342713724755,-0.2486339361771322,0.055857935790013614,-0.02151105901878364,0.04147900256423282,-0.02213265074225122
SOSTDC1,-0.016075858450218656,0.03227231159420161,,,0.0343175991196451,-0.021926594107250636,0.06294833839595872,0.0699722908435855,,0.07035146980088214,0.021532238653302175,0.01222449216831669
ANXA1,0.00966595749827376,-0.0929528009758357,-0.06253865349255576,0.02958887650320095,-0.08191984742390138,-0.01939550299268571,-0.038844431906812395,-0.1704549175917271,0.03343813700625917,-0.04907947755859778,0.05247744019268697,-0.05689935969000779
WNT2B,-0.009404344016222393,0.04695900170401407,-0.01950145820302813,-0.021751662461988765,0.1108714940687472,-0.03239542760452693,0.019594591533111223,0.08271736417015647,0.050016348001447115,-0.02779488712187701,0.10830976986431018,-0.003957957694720147
AMH,,0.01683532571386235,-0.01859094788237332,0.08402659440040437,-0.03326817339862753,-0.013067551357954132,-0.014996908885985746,,0.05751444941229448,-0.035190598054126616,-0.005540470260487383,-0.013682664194903278
GDF10,,-0.02101510351294751,-0.015576058572813424,,-0.017052455973118906,-0.01220872858414463,0.03810783278255088,0.09244190145610112,,0.03428531374864167,0.017567477578128175,4.4804297868911794e-05
EFNB3,-0.04615344077824616,0.036223636283929266,-0.0367762352730572,-0.02764930810958362,0.04832663513871723,0.01694228388984034,-0.023146226706672376,0.14783323037039656,-0.009814221063861926,0.05196117586377684,0.019275062835385083,0.08998948112591647
LTB,0.08299524182755073,-0.02594497081401333,0.005527467357778117,-0.024884141470926876,-0.01901282794146435,-0.015773380655337708,-0.030095355548459272,0.018664159181211937,0.008858665872234288,0.01070172057744216,0.07157575516205693,0.015095157875287164
ANGPT2,-0.006342980179037228,-0.015171233923166329,-0.035460938253880164,-0.02598482195785835,-0.035418930151197785,-0.07496322113431014,0.026992180662370673,-0.0762999570423114,0.033860178605029226,0.022429735635521766,0.0253689227743261,-0.05405534754759349
NRTN,,,,,,,,,,,0.10353081436171402,
ADAM17,-0.007947804973179571,0.0027376559525214336,-0.015665806592554583,-0.03195373719269012,-0.020427095389461792,0.03120828461014444,0.04056670166524327,-0.03418507352537608,-0.06299942403144178,-0.006665271180351661,0.05040400345443056,-0.007862132645798318
LRPAP1,-0.04290823353836859,0.10254047829597993,0.014006967021318262,-0.03607302471356237,-0.0022931030422756694,0.006317216483999631,0.03755594141919274,0.0806586795636065,0.03646532291637926,-0.04304852565247513,0.004071089525411319,0.04498371687072094
NID1,0.015782553774864108,-0.008697755002616405,-0.0010137797447091483,-0.028428014418970016,0.005060760461711293,-0.05212422834051764,-0.019141021218406513,0.013814772253829067,0.0650598411942107,-0.03186305604589468,0.012184363911904498,0.008841118304223983
