,UKF266,UKF269,UKF296,UKF304,ZH8812bulk,ZH916inf
DCN,0.029346628522053515,-0.0913109064585747,-0.010451096770492621,-0.03717820553016076,-0.018713166704993126,-0.03948712980989358
IGFL2,,,,,,-0.04010408357374648
COL7A1,-0.06731347522713098,-0.03850869221440729,0.06531233442595478,-0.009476153002624794,0.03888350966707506,-0.06460387131358832
CALR,-0.04023797270251408,-0.07129531178915974,0.002585540695116098,-0.016256269120161457,0.02699479276955562,-0.019529972261911985
PIGA,0.012666568539461022,-0.05948885211660721,0.007515738818209931,-0.034049412384860527,0.05741287700318293,-0.011774619145247491
CD200,0.04064296249247003,-0.029470565669599443,0.010289971647882857,0.035200316944897794,-0.08652457661067113,-0.04685186248549414
GRP,0.01594152660912757,,0.003080276909545468,0.0025832812657873997,0.003928250334957421,
CDH1,-0.027805062213070227,-0.07347692781255077,,-0.036274051530564164,0.047595192875679315,-0.05827818707629695
LPL,-0.010463901714449551,-0.07838684556082835,-0.0016717311769501538,-0.042811496724403396,0.003945828364644252,-0.07327504114039395
SEMA5A,-0.09265915701415599,-0.0371979088792325,0.020731296198081284,-0.04116184928742942,-0.016946161287249507,0.02804272446213493
SEMA7A,-0.07922986538377767,-0.02237565200269042,0.027854766343689878,-0.032767822392607164,-0.08190058373004301,-0.05229192137375844
SEMA4G,-0.03704334904389252,-0.044539650735325786,0.02627564004649229,0.08450100778089263,0.006814085794284992,-0.041348962562537665
SEMA3B,-0.07571308328510422,0.008753158845583402,0.003860523380550933,-0.06580096664378114,-0.008668708469437654,0.11792066328590434
RPH3A,0.02809220560735299,0.04303198178657664,0.04248484052910608,0.08519307377907488,0.06843962950762428,0.033920362424006624
JAG2,0.03645876079157216,0.001973699589046265,-0.013355946314692127,-0.025322573074025953,-0.04813890489439887,-0.04375932576742715
CGN,-0.03974768495627501,-0.032662138229851215,-0.016841135265850633,-0.025532460900694193,-0.05743909771548546,-0.03683531078266578
GDF15,-0.023732930916734122,-0.07245718413474601,,-0.04627846762192691,0.020173054400053785,
SEMA4F,-0.03664230213491265,-0.017416919807015426,0.016633896738931602,0.11472206670998514,-0.0049136879681224085,0.17605268947728878
NXPH1,-0.010880166155285663,-0.05162514364973101,0.03469873211652822,0.01149970414331135,-0.018346759407279516,-0.006566659323025576
ARF1,0.011776050199771996,0.016588832058511586,-0.02488819562075348,-0.016690977560629646,-0.010826629841380182,0.031282866878172194
EBI3,-0.04089983355239572,-0.03545450443592715,-0.024582001024271972,-0.06717085672516913,0.017669298715404833,-0.03991357693021623
TIMP1,0.049272267282577095,-0.10872800061302257,-0.02088462731120844,-0.11992619527179016,0.005341278228720713,-0.008565716395817375
SEMA3C,0.016829020804832517,0.05299880267304631,-0.03142821820895352,-0.021869277217617954,-0.01659112818449774,-0.02161848986120742
GAS6,0.023019962123169133,-0.07261648285813552,-0.005647472401720969,-0.029172420604826357,-0.0827643793550948,-0.06502637054065444
MEPE,0.0061511187628958755,0.03607348533953207,-0.035731027008152096,0.033690627864161445,,-0.036835043035877424
SERPINE1,0.023773415999295076,0.05214090205638528,-0.009417572365719488,-0.0922076235293018,-0.028115133133536096,0.00870427900341687
RSPO2,0.004634961922232299,0.04374607981866914,0.0059874889086234655,0.07240267815898228,-0.00012341711542951318,-0.005569275557741675
SHBG,-0.012491695533772737,-0.02266400563394454,-0.005596815693679496,0.03456786511805878,0.03182623951119189,
LGALS3BP,-0.07039855661621937,-0.12185670733355622,-0.007314289804823837,-0.10142140808711496,0.0011747265099918557,-0.1128161390590287
LAMB1,-0.06934639491449475,-0.08966153063846882,-0.027274856942843716,-0.030407960946187147,-0.040304995680053884,-0.055413860207146004
SPTBN2,0.00772081782302127,0.05655775004761258,0.03992005908323195,0.06274126777478814,-0.04115043675659228,0.024692796038854412
COL1A2,0.017773269557538024,-0.11288105946515964,-0.017453832958204032,-0.02367109959656114,-0.049028609793497546,0.029919128275156026
WNT11,,-0.01602183294220802,0.03944927507465552,,,
LGALS1,0.05063709447106502,-0.07284817511218017,-0.0752421719055823,-0.03960295456474165,-0.020741054528833968,-0.1260501140310156
BCAN,-0.08966749560462374,-0.054019085652154686,-0.006204084364721949,0.06620293142326714,-0.012762983337118613,0.06782349695504794
ANOS1,0.00846088389293169,-0.06341314635675853,-0.005345749062821622,-0.04101141614724998,0.061673956404672485,-0.027680130093454887
EDA,-0.046232910274265154,0.06409784913431756,-0.02141399719090456,-0.024543347768740172,-0.0016624271997514868,0.05504728989608644
FGF22,-0.03953715505154161,-0.01468611804587741,-0.005151402473091889,0.09506910997475083,0.09022394715434957,-0.0137645237722191
SHANK1,-0.021353020134388476,-0.013972908569904414,-0.024585164950559603,0.020686932876271203,,
TGFB1,,-0.03181906851188726,-0.021569935930868804,-0.0372543013993408,0.01311920255527293,0.045577131904764194
MSTN,0.02053140366737267,-0.03789888966302297,0.00480028935892796,,-0.0014665261888517694,-0.04195958181885407
WNT4,-0.04358098665097452,-0.016651621373581702,-0.008823052281278911,-0.03099220861016945,-0.021287173384816116,-0.03750866822635332
TNFSF4,-0.02606718552391066,-0.02643198245301637,0.04252712481382865,0.0507090368352149,-0.032795979965433805,-0.04374831667412878
NTN1,-0.0778168969125398,-0.11928499600113568,0.08895099150606138,-0.07144228508940252,0.0410619694388444,-0.0418506240806992
CXCL12,0.006892444468244121,-0.03619384595150874,0.016534944749286472,-0.05588369603944172,-0.05344299720826309,-0.08017106481565751
GNRH1,-0.021721975740528518,-0.040878985149720076,0.015989268444258912,0.0011563622675611778,-0.021570741459789117,
FGF8,-0.030356695868371013,,,,,
RIMS1,-0.018915224207762496,-0.013675994362123947,-0.017103521284645574,0.07260556491545,0.002726222439327599,-0.1239835127808655
FGF14,0.023907419045863916,-0.05812452167521326,-0.009444077061937882,0.08065053849753835,0.05091236047609171,-0.06391530686263767
IGF1,0.027189200678894375,0.032125645939475214,-0.03217576820222947,-0.005395380415475043,0.005936456786649662,0.01508750829522848
TNFSF10,0.0571794994080118,-0.07666015962869054,-0.03962902175983982,-0.02755274292841851,-0.011545340949327493,-0.07274160733772392
GDF5,-0.02512778656764789,-0.025883730402993733,-0.019638132440046162,0.023160012679710216,0.03948790585435906,
CHAD,-0.023793249037345515,,-0.01650302051852959,,-0.02398358139597088,-0.04932122739668137
RGMA,-0.057159309106033486,-0.06677588023712373,-0.07259776483690682,0.06417019955078171,0.03613808134469551,-0.014861134033383863
CLEC3A,,,-0.038997082770541466,,,
WNT16,-0.02926997871614674,-0.04202856954803687,-0.03165588178201001,0.004690309499982083,0.20515803633582308,
CX3CL1,0.008996707791465447,0.05415268322607464,0.0024957285934509403,0.08019318458822584,-0.021321731566296496,0.008412681922151286
FGF1,0.005148892287471652,0.04978659202901194,0.009357446343634983,-0.045060660764646474,-0.028370557215176027,0.06839479793136631
ALOX5AP,-0.017912233251605653,-0.01612289925507272,-0.0022550872169777142,-0.06582420228611688,-0.001264936179505138,-0.10395385496669471
IL1RN,-0.02981788924096657,-0.014916620981059123,,-0.04083408702614627,,
FGF23,,,,,,-0.04315901493960381
NPW,-0.019055797238140396,,,,-0.022127784210604674,-0.032538830864895035
CXCL9,,-0.018040793673686634,-0.019638129230727434,-0.020667604422632553,-0.02595627840656428,
ANGPTL4,0.06631408004566047,0.02569805450947399,-0.006717726598991817,-0.02767451882800051,0.0018302382114217433,-0.03703749620207487
UCN2,,-0.015806647043603392,,,,
COL4A3,,,-0.028252312649751574,,0.019069172398729007,
NRG3,-0.02117380213549871,0.0642767009697737,0.018807764876427418,0.03209047390302853,-0.03494319320260878,-0.03189948222375784
IL23A,,-0.019336911268527275,,,,
COLQ,-0.04936309581786909,-0.021753609147505678,-0.032984396038572464,0.038377096824402275,-0.038411366517344274,-0.046602473253362156
TNFSF12,-0.01656724703318107,-0.09746978330831879,0.005364381614971063,0.013743562562357798,-0.007534126702221198,0.0254850312750675
DKK2,0.028686482606756568,0.013072004587070352,-0.01351312254633724,-0.03700390344607243,,
FYN,-0.04398745017097511,-0.0452252945273991,0.02804752852918786,-0.05902152368286014,0.05445588045679998,0.09253288585701444
ACE,-0.025379518136652054,-0.08202625949698636,-0.020491309647008668,-0.045587233638347865,-0.04228865815482975,-0.014186740197905015
IL18,0.019577773225581026,-0.04204132624622758,-0.007863529977870293,-0.05047043442699847,-0.00669186476529181,0.06021193677920209
PPBP,,,,,-0.0044025094345639245,
CCL27,,0.04248361561588401,-0.013920460435042397,-0.025303264926961323,-0.027351822185308076,
SERPING1,0.05428882679217891,-0.08633339368425265,-0.00929229118007348,-0.05489342087355867,0.017078033408819505,-0.05304139721136812
AZGP1,-0.11168577059461927,-0.03407477457740789,-0.026859618052222662,-0.012801465085053657,-0.02310520960164722,-0.03128170504830337
INHA,-0.030006828696344762,-0.015254366570140303,0.005788966385596094,-0.03496773612104567,-0.022127784079448053,-0.029365171354774115
SEMA3G,-0.03001604857416427,-0.0025830473157562083,-0.02619542121252799,-0.028610906299239076,0.004454969926995985,
COL6A1,-0.0825371779399596,-0.10535655648190652,0.03309385114724143,-0.05700509162883895,0.015174698101438976,0.03693289763190877
FGF17,-0.03274014195445477,0.010955919392788263,-0.027186436404454326,0.023537376257106283,,-0.03177253339497245
TNFSF8,,-0.014916621108490492,,,-0.01981299993569964,
FGF20,-0.011623065484611464,-0.024027883394555086,-0.017522664938573136,-0.037003914061488515,-0.052505927041350216,
ICAM3,0.014346040143074733,-0.0018065268202143616,-0.02322182437388506,-0.03910298324036758,0.006657949637032568,0.054192016086554676
LAMA4,-0.004974782279971978,-0.11890148753319794,-0.03928901103971143,-0.029969070238302076,0.01698207999393522,0.08408263341724966
DLL4,0.04482659325378429,-0.0789169395885489,-0.019492588329631667,-0.028834356555079158,-0.0472206977342209,-0.01844020856310452
SEMA3A,-0.001105949614009086,0.011679780144072867,-0.011242077576676302,0.040381913256831346,-0.027239402494988678,-0.05783336197897798
RLN2,0.08462423340398782,-0.019156716125831915,-0.04688291308636653,-0.02676502670410059,0.07966488075618319,
C5,-0.0071879412032393045,-0.07895762779640879,-0.006414265607836486,-0.042650287001659216,-0.05186688218420964,-0.061497372554928265
COMP,,,,,-0.023726598699650714,
EDN2,,-0.020387329061748845,,,,
C1QA,-0.020024647230338817,-0.023380115451357007,0.019027071599884714,-0.13994055049675855,-0.04242675034638735,-0.07291876849601374
UTS2B,0.06190552219107005,,-0.016354177869115933,,,
COL9A3,-0.09551367555483918,-0.06201672371857864,0.004144038401601616,-0.06054283603421788,-0.03782616003374716,-0.15136517033969285
DLK1,0.04584950428931991,,,,,
HGF,0.03334572467885238,-0.004132466887524269,-0.022240131087577095,-0.04653533384553282,-0.015633660883967126,-0.05192633765865255
P4HB,-0.045929214816118565,-0.08669044176144954,0.04222234822637873,-0.026119865544194855,0.0178535653406112,0.02352715755110429
ADCYAP1,-0.03665969211660322,0.02007633308295331,-0.01604504766700116,-0.019200031244113593,0.06872846464730595,0.002388096584287602
GREM1,-0.04526851265778729,0.08017592718154554,-0.015806285526457176,-0.10214695040872838,-0.05096665662963762,-0.12157765173446801
EGF,0.0070426525360864165,-0.04463334935107802,0.023346091733321202,0.028697613713165617,-0.01781815615465905,-0.04256291867415937
VEGFB,-0.04360598648292208,-0.06409768217516022,-0.06742803424316933,0.005979209589377757,0.005488364063363655,0.06465569524365274
FARP2,0.013575193780800045,0.04505728975593041,-0.03266357126739155,0.07319706042237942,0.023555603477012965,-0.05506191973326356
BMP3,-0.035563969320165596,,-0.03850817482740214,-0.022681417420840927,,
IHH,,,-0.012006102879123555,,,
LAMA2,-0.02869010514044095,-0.07654664817020307,0.006267915933725919,-0.01240540398100922,-0.07034651266978538,0.05862380125399985
NRG1,-0.03038214214917036,-0.020560981599367145,0.008632814535957638,-0.007099322560804871,,
EFEMP2,-0.02499384279432379,-0.10729407340724866,0.019593172329813138,-0.10796931984515785,-0.006355992479382635,-0.037996235347681255
SELPLG,0.03544574817976527,-0.005278829540478388,0.07469518549372686,-0.013965943409287838,-0.025808254235358326,-0.026264745189455645
GDF6,0.051902016108582784,0.06269399513308352,,,,
HLA-E,0.049063395619306026,-0.05662500131026188,-0.023218297764397305,-0.10225768998295898,0.011912444182916506,0.03550495308802664
PTN,-0.0836425541619628,-0.0956195416353945,-0.01259264563551636,-0.04559510813010468,-0.013899466132830643,-0.00422692838741211
CD274,0.08190876948476804,-0.06915254394473677,-0.018749194901381994,0.004460961312957364,0.02502601746606934,
FGF10,,,-0.017659678361204374,,,
CD14,0.005976432852071779,0.006197563796274216,0.02868548004206907,-0.09319516226981264,-0.0579960522149066,-0.020207576017866078
SFTPD,-0.013177062704092161,,-0.004162784752798617,,-0.04301401831041592,-0.041348954641387145
SLIT1,-0.079437413126951,-0.01457915277418979,0.00042105829609752056,0.09597783109055015,-0.011758729303233932,0.008917540990956145
LPA,-0.006193642257602526,,,,,
CNTF,,-0.020042792384896896,-0.015806284160357207,-0.03627406643152994,-0.020414587500739354,-0.041349132076249864
BST1,-0.015825548024301646,-0.08229154026754941,0.009258969575307426,-0.017268299559066273,-0.03755069307418406,0.24044406638285845
AGTRAP,0.06536786738009812,-0.1170697590736109,0.006328189756041113,-0.044869248255500274,-0.04167372173782438,-0.10403833826272282
LAMC1,-0.015537322682337583,-0.10626735851092657,0.0002863337392189625,0.01080788940264749,0.0028971521081620627,0.020591126473554284
COL6A3,-0.03302411943473852,-0.014163292786350614,-0.0003144492786390179,-0.019373740905335293,-0.028329450316384352,0.03084577634506101
FN1,0.02888513765003298,-0.11859020446772947,-0.01325977936613731,-0.06779913467843918,0.003628729861163671,-0.019655638219821307
MIF,-0.0548781369860554,-0.01899958970704345,-0.00842513286458043,-0.05790523177411787,-0.024684424303652974,-0.032738952511487125
JAG1,0.029138318202830405,-0.059912482439018554,0.06571163469366911,-0.04328487137252293,-0.05164602391852119,-0.04574378494874093
NID2,-0.09631541170598294,-0.064146775151568,0.012606672511219441,-0.04612491101768629,0.018440384477105935,-0.0650396238569447
EFNB1,-0.026736637422056127,-0.040936281383002954,0.024546237748750678,-0.09013730896524628,-0.04472174798271621,0.04267155661581223
COL4A2,-0.030009235125292605,-0.09691812995727672,0.0050089443835746,-0.02684587245082298,-0.06448309595948945,-0.023097264010151896
SPP1,-0.051614906692581106,-0.08329186394417883,0.00984156683715156,-0.11291760166662393,-0.028100379155785428,-0.0007788599234447736
PODXL2,-0.04010016338529591,-0.026836870501315422,-0.015514852207980127,0.011920695986276333,-0.021797179758304825,0.07807994152548796
IFNE,,,-0.01765967698333393,,,
FGF9,0.05195864885814158,0.09353128499996066,-0.011015020077360431,0.0688387784343646,,-0.011868488108283533
ITIH2,-0.00461286584482614,-0.019515581621417376,-0.014620782512452227,-0.04133528308881702,-0.05962457605732625,
ADAM10,-0.005010049754982778,0.0030929228327936896,0.029487421777269904,-0.06337770280585044,-0.0606396655318482,0.004169727835121632
CFH,0.012707885242168024,-0.08883223175712263,0.03261591504930099,-0.08482842132237904,0.029885284683108474,0.018485728150361952
COL4A5,0.013574628504325248,-0.05921332092220577,0.006928482562221477,-0.030546327007549782,0.0005498870600851141,-0.05138642713866168
LTBP3,-0.01644851786725924,-0.039605691690591596,-0.019203149805350636,-0.0310261194817144,0.04556911439621397,-0.0072997972962208215
GNB3,-0.02378801086008104,-0.04051175002512628,-0.023375427057290184,-0.005011499296277647,-0.03488031803933016,
COL6A2,-0.003334307213657933,-0.08157692662973298,-0.0057808379673336355,-0.06166511922107737,-0.03831291980883444,-0.04737972577425272
GDF9,-0.03735839156894155,-0.05482607348255476,0.046999257351738356,,-0.029970353620896596,-0.04374841641217811
NCAM1,-0.07495547221714996,0.09437916298658044,-0.012124240880664792,0.03599740351027252,0.07906685741237389,0.004533487904432617
APOC2,-0.004590312440688268,0.005233887376642135,0.020522868162803985,-0.04324993842858823,-0.05331325277796833,-0.0901356033164143
BST2,0.007054672420339163,-0.08995513744831964,0.04322863946830552,-0.11600111091716918,0.0403450626388404,0.13316642301214024
COL5A1,-0.0631866716263284,-0.05743786836405907,-0.018691804639799244,-0.05899550870987364,0.045262363271279055,-0.034024564099852946
CALM3,0.02304976847824158,0.029062166318563423,0.008140812683150804,0.05962698335440095,0.00422432655778446,-0.018278391007630436
THBS2,-0.06733738883627655,-0.026098933179895152,-0.008924969480085653,-0.0253991123425886,0.07146421474239091,-0.013606729248961742
SERPINE2,0.02982409497301864,0.0011366571008531254,-0.005602412682022571,0.040444053654921264,0.051236452431563294,-0.13001863109436168
EFNB2,0.010900228062312917,-0.03656208381506762,-0.01165867963943884,0.09862261672547144,0.0673746599161827,0.04812364462979974
PROK1,0.0908005634033967,,,,-0.020414567573443697,
LACRT,,,0.06884595761573659,,,
MMP9,0.005491939247237476,-0.06044514645585891,,-0.03161501657925136,-0.0305003939298317,
NPPA,-0.046744490155601615,0.03426308107597512,-0.025104724889939225,0.054186496081776274,-0.016061872393085853,
APOB,,-0.015367752183482552,-0.016503020492302737,,-0.022401529326981206,
C4B,,,,,-0.022672193760865992,
NTNG2,-0.05891606755105787,0.012951857237945865,-0.036416416950470515,0.03508683824133106,-0.003592682092372084,0.029372019467277258
LAMA1,-0.03651148641180589,-0.09328169349126182,0.04291112968522351,0.013847387989476595,0.019501023451826534,-0.05921061254891339
UCN,-0.03298446370411848,-0.025745102295075956,-0.023375431564748902,0.03397842003623862,-0.01846550828512302,-0.04932102300949824
ARTN,-0.0373756023294597,-0.023279851178716574,,0.04992813759870782,0.04440506856741559,
PDGFD,0.007550454655772531,-0.03285447633178567,-0.0010372379031409252,-0.025552061085648618,0.012060012898114283,-0.042562799621176615
EDN1,0.023553283289695005,-0.07392262450101533,0.0737868423063145,-0.0188486587149646,-0.08153145035886142,0.026039871034222093
ARPC5,0.006367143874049432,0.017675386344505963,0.010193731138716293,-0.08558994091521761,-0.052648573415201044,-0.02018090429725383
GSTO1,0.10907232970477733,0.06305882235832862,-0.02021272361059164,-0.07286821172341634,-0.02660412649363372,-0.13441259240217504
PROK2,,,-0.026968938148516437,,,
SYK,-0.039729045625342053,0.03631426976899675,0.08428250518492683,-0.006649173408387061,0.0015423275052648285,-0.058026681155594124
ST6GAL1,-0.04011488924890852,0.07669317122405403,0.019511029096371264,-0.014262773585393533,-0.0154086058126659,-0.03898651862231516
WNT3,-0.02133265276227858,-0.07847785742683898,0.022029799657234832,0.04546407710208638,0.03468452720730122,-0.05967288773505011
HSP90B1,-0.0368862564131033,-0.02273381861467952,0.0007715187500473633,-0.04158443112006027,0.026083916772628956,0.01468984348623888
ZP3,-0.04696781277406273,0.011266705970692325,-0.016503021961006926,-0.02428529595975369,-0.018608768464071904,-0.05089680122125838
ANGPT4,,,,,-0.028248186308824065,
NRG2,-0.05532846369466732,-0.002375144514350961,-0.028458269498698407,-0.030782254399595067,-0.047143755528145266,-0.046696535284236534
MELTF,-0.02573486681247332,-0.07359161841661037,0.0009847106704061507,0.008876472035558157,-0.05121401220202108,-0.011679476714660023
NLGN1,-0.04021602590682272,-0.05375781473847887,-0.029164824377069198,0.07324005125903457,0.06527045541647958,0.04787257788866834
SLIT3,0.016581017435994747,0.08959034751739346,0.015185461804480086,-0.014857324562068758,-0.0286871339729206,0.016647363991407642
CCL8,0.0009140140199270725,-0.02004279282008403,-0.014891947014226822,-0.04199656762835303,,-0.05089670618648735
S100A4,-0.06688268376301208,-0.06324568988547306,-0.01562895085431702,-0.11770794449910664,-0.09638266166774498,-0.021059413651301005
TNFSF13B,-0.0014620665470066294,-0.05828854309720813,-0.004724301141248101,-0.054343848101165444,0.013852406759442467,-0.010608423707484736
HSPG2,-0.006800563695084575,-0.08929189699609258,0.04066463464228808,-0.03948006376197681,-0.010257875782491812,-0.02953201186586397
FAM3C,-0.04052969623036648,-0.07243814366179199,-0.019666634857079094,0.08127409889587196,-0.030050669178290863,-0.07919978666237251
FLT3LG,-0.037746194411120634,-0.01843270170869638,0.056456687168693315,0.02809955767539272,0.02827845597355216,
A2M,0.046962233296083684,-0.0908873031466723,0.018149430013774167,-0.07658078693287104,-0.02948354703706137,-0.0385975491704811
VCL,0.029546426759252804,0.045114883371708804,0.01873746557972946,-0.04024114236849313,0.0047822337279555495,0.037004160781359714
FGF2,0.018379333974436533,-0.12004917933612044,-0.030724891363829426,0.010098274476134926,0.025501470928676905,0.02084834828739263
AGRP,-0.02382105971996419,,,-0.020364920180611007,,
CNTN3,-0.016800411322813767,0.02553389573505484,0.004839225917194278,0.030452908318923284,-0.03201024600456497,-0.059892165327956305
RNASE2,-0.00026648223238007364,-0.10227669108467288,0.06214000944462103,-0.037852811334522535,0.02046434585375157,-0.006167836861275089
GAL,0.01655372661164791,0.009557206152567553,0.038041787943305705,0.0012014047388400316,,
CXCL6,,,0.009478476193131125,-0.025052260535451565,,
PDGFC,-0.06493842230091347,-0.03368767583864886,0.004215758014968295,0.06447007292966894,-0.010262712736687076,-0.09775305558683871
COL8A2,-0.018360037757103792,-0.029450849272378232,0.03974539967169439,-0.044155432790187625,0.010095100236864586,0.0781802937098009
SPON2,0.10906351779998864,-0.045548924860983504,0.011060087813531558,-0.05141047475143728,-0.003368509329881808,
SEMA3D,0.05640513605311105,0.013539791857191827,-0.0475925811026337,-0.04479391346970269,0.004249818279429587,0.01891544913214311
BMP6,0.006053682996661187,-0.017059326804054368,0.026849679549749424,,-0.02689377778931446,
TIMP2,-0.052248157319337164,-0.036746972334921454,0.007573829862463298,-0.07800648822552853,-0.023189065772931526,-0.09548143710673043
EFNA1,-0.05329728906842194,-0.02283042976619775,0.017749933643610497,-0.07976687712350061,-0.08954705499134265,-0.050024138243085214
S100A12,,,,,-0.021850902720177656,-0.025027578924295697
TFPI,-0.03562414103390793,-0.07300154024621543,-0.020181919590269434,-0.0387493809136167,-0.009838736755414213,-0.05089683736138145
GPC3,-0.05426600855481224,-0.004485566656840392,0.011237194531283624,-0.02183932326230621,0.012772059812615318,
NMU,-0.07285034034121324,-0.039310711887459396,0.08267331023466223,-0.007654826175451509,,
LAMB3,0.029637787506243185,0.06863186080040398,0.04561495769197582,0.01138734225493985,-0.007973020242349037,-0.013216015934517484
LGALS9,-0.054742857298349205,-0.05395548241117681,0.013278644147746791,-0.08700490074593602,-0.03278990360864009,0.01818701920631693
VIM,0.024597601065613813,-0.10696025607795435,0.04538337187823654,-0.1436137560017807,-0.011076939024855757,0.061358867454218036
PLAU,-0.0613946645660134,-0.12020101852444491,-0.008304903999220365,-0.028855616271586757,-0.04011854536457357,-0.04878719699661446
TGFB3,-0.03177553479058706,-0.06833489227390349,0.023177864936203465,-0.026531817526133136,0.04744838289467062,0.042055890004975165
APLN,-0.04105537506507092,-0.11057854056330947,-0.010995852669884931,-0.013231804112535502,0.02650894076652656,-0.16959622516221415
SHANK2,0.008793807312261991,0.0036420171698462777,0.009479828437603404,0.059371689849269375,-0.02128716074288236,0.024019201158797028
LTF,0.012661060274239739,-0.06589094423972833,-0.005362955352360463,-0.09618413676063538,0.0042017056982582065,-0.029529611486596153
PENK,-0.0026762830241778635,0.022041503417739063,0.02221802946264227,-0.041335252311022204,-0.02498748225043282,-0.0317725254088237
CTF1,-0.027313659461544564,-0.04341288992985952,-0.03914785614919734,0.060462169515024,0.09603961109052675,-0.06328514926176192
COL3A1,0.027169987233009646,-0.1295950228645676,0.023523384045529946,-0.02370768862217499,-0.038714876983751936,-0.04073048541356214
S100A10,-0.009440666557361841,-0.09955771333537813,0.02234555504047182,-0.13627905516839742,0.0005037789554436353,-0.02277257999013418
FGF13,-0.0001825360509519829,0.060218389908193,-0.00457012842091326,0.05757785270165787,-0.019813000517035342,0.015262576841699906
SEMA4A,-0.010868601427265541,0.013342560289150006,0.002064105566702878,0.04553687724194041,-0.01660990315165847,-0.040372215419352944
EFNA4,-0.044352104231992706,-0.021432729113973505,0.022627198671558255,-0.03682253104385002,0.042476205377071724,0.1450608011326247
HSPA8,0.05374461516560053,0.01665235705049406,0.011740131960333435,0.08449063553616618,0.08977280719652296,-0.06773833231206124
NPB,-0.027099969525698972,,0.026549396859353442,-0.024309297243372174,0.05657061337356417,0.054901261903379676
ULBP1,-0.012060916857558961,-0.020215723877455963,,,,
SEMA3E,-0.10023907064950921,0.018278344576233903,-0.0011368192278806031,-0.05035996280356125,-0.011524131560043935,-0.10231620709380582
ADAM9,-0.011274839968547697,-0.11136036937361807,-0.036246591512756755,-0.0789378153936473,-0.04817981645787746,0.06897681104060245
ASIP,,,-0.014702573902788313,-0.04643165544477916,-0.004845329080260318,
IBSP,-0.020840389286099117,-0.03891177054772698,,-0.10467519456584135,-0.025717135753358135,
FAT4,-0.02636717885189733,-0.05523128275880617,0.07858459956319369,-0.06728780556062859,-0.06938857895794126,-0.005223715710086223
MDK,-0.059345524637925515,-0.10312872658063021,-0.004728190266185132,-0.05332698381538173,0.0404807302559944,-0.061768766915057324
HSPA1A,0.0038216343830272054,-0.1017936688492468,0.03255614580073502,-0.026555165653510335,0.006415471792083703,-0.133041568288022
SEMA3F,-0.00277536961598048,-0.04858689921575328,0.0032804667637939583,-0.05015743830137883,0.001231210076370858,
ARF6,-0.04464844311532137,0.02207458408721777,-0.046780169424454794,-0.015376640228361327,-0.03161813395401975,0.019229056520109394
IL6,-0.025061667946251354,-0.002880668823621285,,-0.05713110117845972,,
CALM1,0.09502386835018804,0.09743062572199913,-0.00515737525778988,0.09378142923887989,0.07908664147404434,0.068446763609539
VIP,-0.0009990081531108,0.08411845125130361,0.03777076509886451,0.09332029247239568,,-0.03683512528426955
NMB,-0.06724405147751948,-0.06592615319618254,-0.029212719279236358,-0.023424452784285527,0.01693060911404548,-0.056782882575189896
CCL26,-0.02415401430131015,-0.025605832246121753,,,-0.023983577375123293,
FBLN1,0.031223276212857382,-0.03892931459809142,0.005183415387386738,-0.036374719946965735,-0.014235795374566842,0.026892695094737074
SAA1,,-0.05991228043762799,0.049265577209205595,-0.0411715835127561,-0.057048557333175584,
MICB,-0.00936350644531118,-0.054582227694481115,-0.01597827461986612,0.0183916837530171,-0.03911151873176325,-0.04010399089676453
MMP13,0.011111213619086343,,,,,
F13A1,-0.02084126379308691,-0.008648282079718106,-0.026433012605772816,-0.10828695367755915,-0.00397420247157046,-0.03328906368363509
CXCL11,-0.024426637278526214,-0.05978641513719414,0.005287882617484747,-0.020667593055750152,,
COL5A2,-0.03173623912472868,-0.05662446592869481,0.025041420376869412,-0.008199385752488601,-0.00869352682180342,0.021890122478812116
EFNA5,-0.01855504659127679,0.04345864174250445,0.06715428112322296,0.03178376566523181,0.046049510908813276,-0.04837852589688551
AREG,,-0.0006328314188784879,,-0.04456938426891215,-0.027351801928981605,
EDIL3,0.031660672032152705,0.12814980776003496,0.021028416873768715,-0.03310877875028578,-0.03701709794051616,-0.0903062560025638
CD86,-0.039427181474377265,-0.06051020804771457,0.06445326346981245,-0.0759074945224549,0.04225419818054447,0.0435296689000617
WNT9B,,,-0.021976337407502166,,,
HRAS,-0.05179187013139479,0.01406067545977367,0.024705946545782134,0.04528844571020786,0.08036638868410911,-0.014428212238293409
C1QTNF5,,,,,-0.000674117068260788,
RLN1,,-0.022353076040751485,-0.02386587415342947,,-0.019193798565607097,
COL4A1,0.007508266754569893,-0.1115233928093154,0.008455528541523356,-0.07672123878873012,-0.03263109357315656,0.003363676970839954
CCL3,0.02155008726375358,-0.04136310450949737,-0.05792971452082519,-0.11423533124453197,-0.06786566383022362,0.015147370668719028
BGN,0.0016841570217814834,-0.0741796077358005,-0.018124108004685936,-0.07432299272620899,0.005586234298949139,-0.09675255769393587
RETN,,,-0.020918751086468856,-0.03571891089734592,,
S100A9,-0.016853662135538513,-0.09392566795877147,-0.02290180150524385,-0.1112564067929163,-0.041983835093547216,0.02966337582824711
HCRT,0.033823433055325564,-0.03353072979900517,0.0177262420826552,-0.02488983977772809,-0.036063625331148284,-0.05141369444221687
