,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
CNTN4,-0.04176808278989803,-0.01692180248206231,-0.01609660847055158,0.0001281080093094988,0.02059397386842836,-0.0017961547947273244,0.010916054807387218,-0.019064180871698862,-0.024446981644694294,,-0.007158320311181719,,0.05716974585271816,-0.002570998254956062,0.02976790925898482,-0.028808311324566245,0.0746636121535237,-0.02421963370726933
NTF4,,,,,0.02517598073056762,,,,,,,,,,,,,
INSL3,,-0.01803204079320814,,,-0.01729861408446979,,,-0.014841430803039775,,,,,,0.017196072873523646,-0.005734179530179441,,-0.016813311748032144,
BTLA,,,,,0.065994799075196,-0.004277602414053489,,,-0.014486969552831509,,,,0.0660376204559173,,,,,
MFNG,0.07284331015619945,0.06874879637458566,0.04793676686736886,-0.010948917027151674,0.029080624892289717,-0.04583943791443114,0.053497473091006637,-0.03248396358161044,-0.03265462320075465,-0.004342129421169756,0.014139169570324654,-0.03482251824033154,-0.04561224627145299,0.030108440858815415,0.07581200956227213,0.07705045721298398,0.04923976242308751,0.07811294175827216
ICAM1,-0.01365812149171725,-0.016071430787926725,0.008076700428965631,-0.0031620509038100316,-0.009508057012670577,0.08642664125815365,0.013943269719789266,-0.0162131261755945,-0.043429608409333915,-0.020922036035003595,0.021964044781718386,0.025528557154892235,0.11521510355092483,0.03472177459406106,-0.048367039731324425,0.09819385804444822,-0.0041313599302266945,0.05248138560240765
PROS1,0.009193459485414895,-0.0030954139151163507,0.01200722392401718,-0.010846607873539357,-0.04303561084418976,0.03340364681420974,0.009439473718344363,0.00830979956981268,0.0469101685511118,-0.023658838396941755,-0.054909624040515526,-0.015227255902887806,0.06682686002990948,-0.02419061970431733,-0.0060733878061339395,0.0454768173353521,-0.053567501111848576,0.04488753462346234
CLCF1,0.022181619125610536,0.04456054381284023,0.03932393689955351,0.02289485934765658,-0.004319882861034123,0.04877823083531344,0.02151694477240539,0.06320580043370679,0.005778656613217719,0.006298945337229471,0.0569657275234548,-0.014251949629881315,0.02818321910229995,-0.0014059361274170194,0.05401537339360297,0.02859754502880809,-0.06947776874693078,0.03638955057714882
PSAP,-0.004995587987406391,0.0033627173656676267,0.0009042390850893227,-0.022205479099591714,-0.040320764491233486,0.023882904840167377,-0.0471223648914611,-0.05872238101038827,-0.04091058064904263,-0.02461639824601936,-0.036490034387982054,-0.12098396742887611,0.08598558964231545,-0.06789888249646427,-0.15567961867870958,0.09035918926091893,-0.07327970569496418,0.028517193625032435
EFEMP1,0.0037426843625660102,-0.02280332274339625,0.005179513382091323,0.05385657733985424,-0.014610223566804387,-0.009995303352924811,0.04632185576683522,-0.04507267151278626,0.053235618489853476,-0.012418495490265148,0.029924480448293996,-0.09486836685082027,0.048853670265984264,-0.06268885557363317,-0.0037370016851541576,0.091612973220934,0.02650667334006896,0.07324849587127169
C1QTNF1,0.037122562256315446,0.019906788855942305,-0.009529280827406375,0.026010608052682793,-0.048585830230536045,0.0405790156033323,0.02502286834989071,0.02591406674437308,0.05579590498642721,0.013355132149227856,-0.011972805008103151,-0.0032285964588312484,-0.06136031952708689,-0.1079967680541406,-0.130866645591867,0.0867858508504396,-0.10150176288206539,0.11323367420686725
ALB,-0.0357362717092267,-0.027878005611046537,-0.0015069393878859234,,-0.020884752713784965,0.0030277964408808524,-0.01925248808006704,-0.016202949762761355,-0.012884649154485475,-0.020506093203990897,-0.006577627442625178,0.18350700252360222,-0.04184296884502264,-0.008368542846211989,0.06031987460478922,-0.03496594246229179,-0.01238104036942296,-0.031130278539157407
CCL13,,,,,,,,,,0.041705959028765546,,,,0.02366618977496807,,,-0.002029506421665116,
EFNA3,0.01887259114430234,0.0303166976631073,-0.004774621469640643,0.0010504087982753673,-0.0008691686537670495,-0.061020306889872325,-0.002287417665172126,0.051785633085744555,0.0618498277515796,-0.023499404541127474,-0.041085131231743045,-0.10553083355938857,0.028017810913969488,0.05122043447010606,0.07271261880308164,-0.0401823018212369,0.11578591177462269,0.031921424654124356
DRAXIN,0.03311951536718335,-0.00011275404490834438,0.04248021777208851,-0.033194387712278346,0.06872440059395152,0.038909301886236335,0.11631164975579392,0.008715403275510389,-0.010345740997649072,-0.0379942774795559,-0.03203496652114079,0.03109558897104664,-0.026188562302449075,-0.1109789451998448,-0.11439975946247193,0.030624204198738455,0.011503691347630029,0.008253376711603961
RAET1L,,-0.014047134903051378,,,,,,,0.01049661530033989,,,,,,0.03054032582746927,,-0.03274985161209326,
NPTX2,-0.022315936537799307,0.028912376844848403,0.023501793235953628,0.008632610185485117,0.0009818750594662758,0.0028338083296626363,-0.042085806715095195,-0.024760564801402176,-0.007282807106346255,-0.02983679136043288,-0.0057178949256497524,,-0.013303227433498474,-0.014071544665383006,-0.018336692450905443,-0.013499690799903201,-0.02599132285761857,-0.02773675579456722
FGF11,-0.04392967281841559,-0.011169781384197748,0.004552591443584488,-0.0035146762087465313,-0.049257701472348064,0.005262601155030088,0.09406970373881533,0.04318268165691924,0.024763386047632643,0.038422533119195884,0.017491003409284233,-0.05640196880409589,0.03756034719304976,-0.034170930925124354,0.0011997372591393515,-0.019120687718038598,0.0717767458638028,0.10849534330025364
CD59,0.007953560115711305,0.004908665754783526,0.011912880304586,-0.008153537274935544,-3.7796998052626887e-06,0.005661735790510064,-0.019248509031758388,-0.04224543769331544,-0.05791666148255379,0.003820362693542733,-0.06010060358505716,-0.018188434076908035,-0.06349248490098165,-0.06167758338836631,-0.03235449403219005,0.0696404567310305,-0.07140055286215537,-0.08857021304380536
COL9A2,-0.007129338863201494,-0.030573566613361462,-0.018637713397585236,0.006284663356127553,0.022879520782648426,-0.03953170303382739,0.02497773482707698,-0.049850981202299076,-0.05801438899096354,0.08367480079654278,-0.006219439314041689,-0.057933621333423835,-0.008364249555070799,0.13894695788404404,0.1716016493868963,0.023339879052285458,-0.015183593080022383,0.02038631767527177
DLL3,-0.0038322096135879977,0.016238016964918237,0.0178265981680249,-0.06019830722217361,0.02784565184262497,0.051408041153897834,0.0786319249549555,-0.022374481047976864,-0.042854907775025854,-0.011096245699562723,-0.010847368057136209,0.09181217951777972,-0.0059340141003758,0.1908569386138921,0.2332410992594598,-0.06812218129779482,0.08739429365206948,0.02569268761206521
FGF5,,,,,,,,,,-0.002367936406559907,,,,,,,,0.047327740590112244
LIN7C,0.03379153121936237,-0.01607144532493308,0.0010912744224954366,0.022896064273359704,-0.01117098377463898,0.015809723971332266,-0.025771931167077308,0.012336286239751802,-0.011738738759679858,-0.0011460976770831831,0.008576075707183477,-0.01721279887771709,0.0073496421588786194,0.06948286168194777,0.061042318169608145,-0.019400235225747423,0.06265398697041918,0.05035479124489104
GDF7,-0.0024433290616403328,-0.012208730067689647,0.0569366376406561,,-0.030865777870636366,,-0.01408742940376276,-2.9480287340652332e-05,-0.011344229434927432,,,,0.12419762767043216,,0.06181577737651021,0.014836873142081652,-0.03600450844192001,0.10542616341012455
PSPN,-0.04834401530159451,0.04526407286967848,0.032967735932241365,-0.03333313840339814,-0.0030706474180577812,0.0629967054844321,0.00772347661830819,0.04952366923671953,0.03799900667801299,-0.05335758996853092,0.09351120170144404,0.06502259416853787,0.011932185424430742,0.016143447250321775,0.09085781340320423,0.0520543541538829,0.08286374266251784,-0.06607439537742349
ANGPT1,0.028705211453661908,-0.041448889245824065,0.01297876585167613,0.029509172321774284,0.00011909716595575352,-0.03235491120420841,0.010862130242127625,0.00891761911580156,0.04467820369549742,-0.028831958163099587,-0.021478699220986282,0.07150525435130775,0.04547949613835614,0.010284087577283678,0.0832046964326415,0.09102655009236581,-0.010190601574456941,-0.0063707754471581425
PNOC,0.03349692659008992,0.06015068026302988,-0.01729031781656773,-0.045467011276998294,-0.015993315196109345,0.005810504693194103,0.022785524297487286,0.029417175583329937,-0.027466825737441938,-0.020506093203990897,-0.026816426899396284,,,,-0.013552780654482037,,0.050401576620136355,-0.03471090829834637
L1CAM,0.02417831954896601,0.008833310992154229,-0.07215183866338033,0.00946116581787439,-0.014636688826002948,0.042459396855710305,0.004223216203029553,0.05233290422537659,0.001958336935640969,0.018966306386875555,-0.0646091777673345,-0.06136101106933446,-0.00705077110673245,-0.10659576576453432,-0.1304489447838663,0.021431352385653888,0.09801290752338057,-0.052231935310855786
APOA1,0.021928819023145765,0.033027922580402026,-0.023920517903126853,-0.02059584785019655,-0.02693973331523772,-0.024700490965821158,0.09907344512519879,-0.019326124689088856,-0.01835954617810258,-0.03417337038964972,0.009897090000698602,-0.06194845208203101,-0.02601361673352407,-0.02987934824555533,0.05073499497333555,0.08340741349074668,-0.038579522557343135,-0.0030033329726564867
PSEN1,-0.006599302022695462,-0.06899932934738114,-0.010008828883901054,0.011311499467182583,0.0025734028359577156,-0.034829893213908086,0.0011314046218424878,0.0012826347802917537,0.017664914141772965,-0.03196208103761233,0.030625558557167552,-0.04394708751509765,-0.0348654288205782,0.04395889478132032,0.0023688532147079356,-0.011128457915966951,0.0536973379345397,0.07592963326764937
CALM2,0.009212525540982015,0.07145139238891006,0.03662780834832178,-0.015209405218973975,0.004908703727703591,-0.018160852677806504,-0.08166009903630624,-0.010408947089191607,-0.02113789600498683,0.02964854714216371,-0.05379945141321813,-0.014679453142563154,-0.007123875546035184,0.08730160923253026,0.1606664260784892,-0.030339012719783905,0.15819600827194716,-0.08685526909335328
CLEC2B,0.07912528480681683,0.0001715773497672603,0.03015962082518523,0.03773155706204163,-0.0013440700219771078,0.05930219311908033,0.026212939784708775,0.021294085637143585,-0.003009005997508711,0.062435243785689765,-0.042952469798256745,0.07431667208546566,0.0241318637048307,0.004381340515110136,-0.06859538468213935,0.04721541592678947,-0.04120955202650467,0.0475536593467351
NTNG1,0.029501812238852745,-0.020953380777093772,0.03139043212667408,,0.022259085786604498,-0.012012081947958903,0.03361905077989774,-0.04538131813043857,0.026435853743625604,0.013583982778745457,-0.040992877090051644,-0.052409337635606915,-0.025383039335455094,0.0602373999219213,0.1623576537064375,0.025965753336709554,0.07440094036845389,0.028698758817379325
LRIG1,-0.007406348436398101,-0.0068143247228963835,-0.018837942799413362,-0.03337924673729864,-0.03924380248904181,-0.05523429230652746,0.008524691668416936,0.05312868097922523,0.04646970438954167,0.0024387474857459875,-0.008093341199429893,-0.03735761770451976,0.004979173972080257,0.17973777431592033,0.20239469920771372,0.10229050918635778,-0.010251830827520295,-0.05487313132090176
CPAMD8,,0.03401629803270878,,,-0.02046117376739447,-0.026033260116647236,0.038090559840008635,0.09897574517942147,0.07256356831876769,,-0.025031815899440556,0.012386692958017803,0.01384374636576603,,0.05506459662824312,0.0036956642983617108,,0.030699945214572234
GHRL,,-0.027713283423986254,-0.021908689390030833,,0.03456934588138459,-0.02584761941287405,-0.020466929004948387,-0.009388010167657146,-0.010345740997649072,,-0.01729702568767594,-0.007917170550624825,-0.044269719561540216,,,0.02322670019274031,0.02791815696828304,0.06376405631280126
NPY,-0.04447580177573928,0.024452445529036613,-0.019215720760632066,-0.026676110579442844,-0.04165222157591377,0.011671750944765247,-0.0576188325968367,0.08462380090556887,-0.015812014332636695,,-0.004434250824096221,,-0.029450145731619158,-0.05518766571339722,-0.026859708557124766,-0.034368024477797854,-0.005114715793105234,0.021404696010391088
MMP2,-0.044474920283106414,0.033239825369395695,0.04704355938432763,0.011863877036253382,-0.0029273364381199865,-0.025980673345892494,0.060120241612776015,0.003352774680193885,0.009690960625081062,0.0037677384069282056,0.011577876570340373,-0.043846305855079884,-0.032013042698580234,0.050382747841452226,-0.02456281302530814,0.08099753370202196,-0.013766168553909955,-0.002952427497340265
LHB,,,,,-0.01782013711819138,,,,,,,,,,,,,
PPY,,0.035514971860249815,,,-0.031019661423020067,,,-0.012031462907555064,,-0.018967221799426524,,,,-0.01658550921717032,-0.006281416148626303,,-0.049095463621171134,0.016999252177751917
ALKAL2,0.1975855271146861,0.052458487301490046,-0.013864257040425276,,0.034397238386642555,,0.03491236210673891,-0.019477761247703822,-0.00695395414079706,0.0008313421952503548,-0.044511916500005314,,0.06445257873420081,-0.0054571351971335206,0.06693553313951965,0.07608207109116666,0.08502654240987614,0.028564678320704782
CSF1,0.03995041694124866,0.008532774225690805,-0.02348074703485195,0.0026540461764115223,0.034372560390396996,0.04612131913469334,0.04015415817055524,-0.018832040953046816,-0.008897517589426284,0.01453814133890666,-0.002209597526404989,0.07204559780364891,0.05559859576132838,-0.02007413073146446,-0.07115422483067796,-0.021271273847643022,-0.06503368170409966,-0.01895988918976184
SEMA4C,-0.028995250277192474,0.03933067539675547,-0.04913566995199565,-0.03233351411418389,-0.037402945293711645,-0.06255367720424498,0.04424213728710767,-0.015037045312628585,-0.0004905708048544791,0.009627232632089415,0.01436840700939429,-0.00278058895730098,0.047752637702521764,0.048527962752104636,0.031043584191603746,-0.027498970020527206,0.005380127514212704,-0.009900006475344156
ICAM2,-0.04561943301514115,0.02542588249357603,0.05033506441436557,-0.05765615252322641,0.011671730350278582,-0.01888028613959673,0.025413774709042637,0.005310409365787672,0.026640102932667158,-0.038360651341044966,-0.03525045853015103,-0.05157836174052094,0.015067514966908765,0.0730805954661255,0.10414837009054118,0.036550250331240285,-0.027779578749933167,-0.10276351598663928
SYTL3,0.05066917599247217,4.144693692476568e-05,0.031142412263882393,-0.0010348739295890047,-0.07673239010752095,0.028383441100720396,0.015119454190728078,-0.010037817904338617,0.026068045304381903,-0.013716571412197785,0.006586457135943212,0.057573086816286284,-0.015148197436154932,0.03659617606160139,0.1137969677957823,0.10512223805755805,0.062496748883963026,-0.0012425539050247784
IL1A,-0.06859072751666358,-0.03575324997485106,-0.027664243581386434,-0.03176129705400379,-0.001132606121305415,0.1247540131731194,0.08185113992143626,-0.060850828072837024,0.03341013100583553,,-0.026048424740603413,-0.014632737628787362,-0.03188090144277035,0.011401059160574283,-0.013448079769963461,0.051740611336442165,0.045168951493998175,0.0448266146317828
HLA-G,-0.039932212632296696,-0.021615186413218693,,,-0.01882151320389655,,0.009474358934041348,,,,,0.022960111178409112,,0.05561218558480022,0.10095106915918667,,0.0747406399014642,
PGF,-0.03294369058069872,0.043475548171262424,-0.02876960634832486,-0.0050150313503651255,0.011957367344812831,-0.05855433864023591,0.07496793579166432,0.03151843143243197,-0.018706916850769698,0.016690259807789536,0.026379516659608613,-0.16594645615659726,0.04172549519420091,0.05426402293548486,0.13667545081100907,0.13611079616845465,0.015426949078893346,-0.010922629364740434
LGALS8,0.06807241792824752,-0.012738624761549414,-0.039989124717111364,0.017015987178745764,0.04889674203864541,0.030959340920456466,0.02461296008464681,0.07474650504884259,-0.004564849657946488,-0.011457666464454768,-0.008060847555326973,0.09595374461821891,0.008163021888159351,0.027353009665166413,0.019699557556345768,0.020300699882626904,-0.003489525869413168,0.04791095349224096
DKK3,0.022899408777684788,0.014994692507778322,0.024911776167415425,0.006918982535258175,-0.01182851096684819,-0.01188190133225389,-0.08055207252869391,-0.03375447273639871,-0.03516551851078594,0.0750932688355367,-0.07613762516152925,0.09519231088357519,0.028371922321598693,0.12285668957464276,0.07757214289427847,0.12613184716494552,-0.023728962703770524,-0.09906047181410797
COL16A1,-0.0011770468692883908,0.021378497132454627,0.01753222952168286,-0.02378776731198261,0.006811200549298091,-0.014604407034101942,-0.03436136916884325,0.016476936070973103,0.022460419179276537,0.05799385480815024,0.03525523627985938,-0.01788789821947736,0.06662239765906708,0.059445080088861374,0.07253691038576417,0.02005747691044277,-0.014921651862200978,-0.010096239799859545
TPH1,-0.03362617312920514,-0.015871036361326116,,0.03888030649756379,0.04426411490269109,0.004737886749381721,-0.015739488072031366,-0.0072497709456795486,,,-0.016310186250891888,0.029554793004677248,,0.032910439306684636,-0.007690611706684865,-0.020877210894298028,0.0015617302172416863,0.04589892031901552
TNC,0.03975048240378053,0.014039508189567992,-0.013708504446565122,-0.014440796479417248,-0.030625359270668995,0.029072206748772027,0.06414544125608289,0.006353767099472536,0.051660755256326525,-0.0038485154332045563,0.01774007319593884,-0.023426662908891078,0.10823197199327231,-0.12539807715964085,-0.17588341224276877,0.057830641137749626,-0.005979370662235319,0.031005741214729425
TNFSF9,-0.03365916089661387,-0.015805594470726204,0.0053845594608313814,0.04237508902413389,-0.030865779946848793,-0.033925360728289604,0.02796886723086231,-0.014321477513412123,-0.017280511867069474,-0.03633791143693539,-0.02767219908441132,-0.05756858948077769,0.021704950729159227,0.011297670451369079,-0.03556126394177186,0.029993264836850154,0.050007223870634436,-0.020151877942814013
C4A,,,-0.013662603869108336,,-0.021126806615453332,,,-0.01426269579429798,,-0.022492718646671187,-0.014337273304396747,,,-0.048842833436707304,,0.002646168078666297,0.029865894547057598,
CNTN2,-0.036633818652391646,0.059263108792837846,-0.027101106140253284,0.01859709381760128,0.04671067595181939,-0.0026895590558701945,0.02420361916211055,-0.0006814593834476686,0.010407868964972335,-0.02381620061387389,0.029944036991566815,0.030774917366538847,-0.06486936645644212,0.1661479272468908,0.22523386953029284,-0.1182162957807402,0.026623362798383357,-0.0971136140818428
F7,,-0.015483392116489322,,,,,-0.013669790304292245,,,-0.02050609608150738,,,,-0.0475666882381797,,,0.00899592592292632,-0.036830318382342984
LUM,0.02478907466941716,0.05240612144997123,0.012056769264319627,-0.02159319323133864,0.011670972597714314,0.023982817246828315,-0.005342491433171119,0.011235553001967897,-0.011863466655440066,0.01524502504023802,-0.008869989395695705,0.010588035259740496,-0.047138855975866624,0.03433500726773997,0.04165363925915332,0.03394678675874432,0.024580846418334724,0.028749682413493103
BTC,,-0.014047129051968227,-0.0213795484491494,,-0.00021380862480953209,0.020820753438809417,,,-0.0026353190120238135,,,-0.01121109474747515,,-0.044521411628835786,-0.011090145404242113,0.046395934240589916,0.030738219808354648,-0.025145580419548067
APOC1,0.04289256451572182,-0.022786701286106575,0.005860885340730687,-0.014468829533010215,0.03808698753606304,-0.044412792433101186,0.06645519819732755,0.019768048363189506,-0.0534258826675416,-0.06309769345817225,0.0003834132595208065,-0.025101492297931256,0.075269608092226,0.0586886474909131,0.04601524604824526,0.02159549376416509,0.01938191164908008,0.07785019584085533
PKM,-0.05831195920808879,-0.004562561593498908,-0.006967082141975834,0.0023095774289598045,0.0011114423517468582,0.02722474341167716,-0.0011757811977004436,0.024339478122335518,-0.05947947136771448,0.054564653919471295,0.09577605469494331,-0.0758880964242888,0.054652280050110406,-0.09439997570463228,-0.16980437634852358,0.08678135949293259,-0.043304077337481116,0.07655180212581462
TNF,-0.07493339095900753,0.005186477761106701,0.014369158008017234,,-0.01462358735350209,-0.0268061142342641,-0.011126839126434775,0.003582922068642025,0.0034737160961977073,-0.015967782089583073,-0.02350151126310576,0.03293967896270825,0.09820822032669496,-0.043212424154538256,-0.031504654483328676,,,-0.03716431862328182
GNAS,-0.045092360825090036,-0.009227312580107009,0.043052972915435306,-0.006244912346598777,-0.02791647980022038,-0.03987819180323925,-0.06788452157364364,-0.011345960917966818,-0.022339029910431837,0.009014626041441442,0.038968698887883256,-0.012929949211375467,0.04805107978717638,-0.07475610567011906,-0.011338459776703197,0.07069035980050478,0.015832603704909184,-0.09335389995973908
BMP8B,-0.012126263932797683,-0.019642914006523956,-0.03784752954427224,0.03509624405128293,-0.02728634596504018,0.00596454382131994,0.07362757857100796,-0.00484740629398822,-0.010043007007644066,-0.004116316312156959,0.051513288701336826,-0.039077719706824915,-0.00331919526846289,0.05253674483039158,0.0432713725398208,-0.05856062378915718,-0.014808746361167099,0.10306777173774315
LIPH,0.03224572974422642,0.07126599318586133,,-0.010265410162172651,-0.016220785581337296,,,-0.011499631753406889,,,,,,0.03841370184665222,0.06888848498818984,,0.013549182006395398,0.1758526261775318
CCL28,-0.025248321234636183,0.02334281643088364,,,,,0.03334985251581106,-0.017707541092721494,-0.011878756633806237,,0.09060233503889933,,,,,-0.021616790371425037,,-0.018189057671373743
PTPN11,-0.09459549017118483,-0.009921026925854354,-0.059233188028540544,-0.05284894094560689,0.012596496605638099,0.05317054318102003,0.07942515259919831,0.04159615849613805,0.013705187269754546,0.003904923212400152,-0.014315446450662983,-7.996935255363457e-05,-0.12026452720614729,-0.05624469763385418,-0.006288475188735961,-0.06119323271753872,-0.02538414077749469,-0.016542574245213378
ADAM12,0.04456892986737807,0.013057095153540959,0.0631089532667478,-0.03357870264135475,0.006772135542223478,-0.00016013455502806437,0.06753198722647245,0.024946404074203198,-0.011480079838450018,-0.015900053253325053,0.04733705571975532,-0.032857333632495524,-0.032361748322372486,-0.12541509418106697,0.012288966888713481,0.08454399014213003,-0.020193891036540217,-0.0112609120182609
EPO,-0.042902465146559654,-0.02132550737606357,,,0.0998792254633511,-0.02742183305338194,,0.03361443559062951,,-0.018644933836181845,0.06588784176567605,-0.025054831290170356,-0.02972211715629767,0.03422124042603979,-0.06166171547863869,,0.00027319096709747993,
EDN3,-0.03484558263094742,-0.027646586269750886,0.038181777050325494,-0.0009923743233642753,-0.015384414024546265,-0.028092499497355206,0.05509139704957232,-0.018648174930914002,0.0075261144240117445,,-0.016478485519680335,,-0.022775835263713268,0.044834019399388095,0.0979122089304842,0.0687900785143084,-0.03952322817552247,-0.01439199173079014
CCL22,,,0.019458416894461535,,,,,-0.02422561217939129,,,,,,0.012488905964678849,-0.03575698779513734,-0.02683303104224708,-0.01704383924647228,
CCL2,0.06192984479475148,0.004520690000531755,0.010590198747766616,0.032113175832511956,-0.09284238146329499,0.07460167375301743,-0.004044217373738138,-0.05557191200556524,-0.015785356364041034,0.02438237931034909,0.0022602243434694884,0.007714981832271125,0.11387242120491681,-0.03152978501950158,-0.06642870187916984,0.06737084192197254,0.036898240068913915,0.07490231910523865
DSCAM,-0.07265867483120479,0.054441217471270745,-0.015503790292288615,-0.008261884839047282,0.03492284812935648,-0.0158792690935635,0.03875071293085257,-0.016687738690883473,-0.004449768454977523,0.02797722421145824,-0.006006149115216133,-0.03914860126629426,-0.07198988147807998,0.14429390528825028,0.1624299428832524,-0.056877070194745645,0.008122999677591914,0.038536369413568534
GPHA2,,0.02084699034489324,,,,,,,,,,,,,,,,
ANG,0.022309246899378545,0.0006478893595654172,-0.041217731996680614,0.014604483572694019,0.026897839006996518,0.031111765497171075,0.025799881959635614,0.0003684294966430973,0.003567700878697981,-0.015994096290463968,0.0402988445825118,0.016465220170947016,0.057963499994142575,-0.0337867527879485,-0.0037043774135132185,-0.014175319771740944,-0.05261455996395798,0.1513341774395127
FBLN2,-0.03215255761416045,0.04565105475983216,0.0005373225813511917,-0.02560049658386825,-0.012578091672145127,-0.011201693226459801,-0.0013524974042187785,0.01696999759829787,0.03595091998907179,-0.00285268134228626,-0.03185820851750406,,-0.041011213320482846,0.11619269181437573,0.13791769125355707,0.00577958679745344,0.030036399369369856,0.0334613730940556
VTN,0.09342478955236715,0.10915350274512779,,-0.03316596942225126,-0.035086257956985084,-0.02764704205174167,0.053338513603931124,-0.019766343261607214,-0.01583993481431077,,0.08446081853043233,-0.07402163826612583,,-0.011527215962329064,0.030074663348718465,,-0.009368403835759325,-0.04258969174472153
VEGFA,0.01372730541274329,-0.0117130838383014,0.03337645613550527,0.06320250500133484,-0.05689338462322775,0.04264714022675644,0.08361664442908658,0.013348718149297356,-0.02374134707456431,-0.012173388905132023,0.09908682347293017,-0.013806832218793884,0.12412451815453064,-0.1401172321493352,-0.18272632634047084,0.00011383552250792953,-0.08321749319974661,0.1316652713616214
F10,,,-0.0036264362625380913,,,-0.025795158087312482,0.08161089209102587,-0.013192239612439052,0.03905296524217221,-0.018340175358269255,,-0.05330000371025109,,,0.07306125671512913,-0.023215625179944622,0.022494848439923554,0.06681101314629802
SERPINA1,0.054536555750807195,-0.012662957062291263,0.03385450602323183,0.010182562162410187,-0.02988531145755639,0.06771368828985827,0.02546475547408341,0.015406251389153814,-0.012705698494487511,0.020429090723778968,0.024868798332536562,-0.04973101584273704,-0.037002987524216886,-0.11575602965293115,-0.1560161711117513,0.0303619427328547,-0.01936778417110081,0.06689647577648497
VWF,-0.04618908942654964,0.006496656259666693,-0.00045559349524250164,-0.0828436294003754,0.00878376673045715,-0.005412219391651159,-0.02281816355997893,-0.05953041152302462,0.0053202987939252,-0.05154130647861588,-0.0790126420736471,-0.029368046428942345,0.00043420843941433174,0.09785432350603113,0.015055727304886033,0.10309469089639484,-0.03628049070336779,-0.09991657971574437
GDNF,,-0.024855186468429297,,0.05014279215722576,-0.022194204555913956,,0.02079014224141362,,,0.025397478985717772,-0.016310187375912798,-0.011254327751453732,0.16620015974753438,-0.03228536495617498,0.02609333545567774,,-0.015067233762638719,
VASP,0.01680147085336918,0.01790070514542356,-0.027157199493374605,-0.026017154815139245,-0.05704155452036342,-0.037982291348059694,0.09152570046579049,0.022020577168272507,0.005330178897533108,0.042749926787717496,-0.020898348248597435,-0.1585797864918651,0.023950435397131604,0.0308823202377388,-0.0315800781624285,0.0639307144583157,-0.005314777334731419,0.007948549650267773
ADAM15,0.06874983784942876,0.048825702855742434,0.01640079500486222,-0.03878638393370934,0.04528665478134599,0.027217950266505978,0.028745899564090877,0.004352653724260955,-0.009394380209265146,-0.018508276275121183,0.015309599339163937,0.08613494246730237,0.015125653736915436,-0.04155829037801978,0.006781088950210577,-0.015379917129046692,-0.00922752239525069,0.015029561504838649
WNT2,-0.029358287663478783,-0.027762494936638075,,-0.006352843426377823,,0.09633846233332136,-0.025900787430704418,,-0.013477340285405938,,-0.015263917197625872,,,-0.026293175889402647,-6.504833343326816e-05,,-0.013154619139599737,0.025430014462165064
CALCB,-0.03072794099231233,,-0.024989260896701167,0.026216868299532552,,-0.010832412414482809,-0.015953649721507472,,,,,,,-0.03364324004430753,0.0530226506721139,,0.0371510542662038,0.12201401530630875
OLFM2,-0.0268124729861327,0.0416656823718831,-0.021396312323894617,-0.03303319627467694,0.017406773096092808,-0.019527589303754048,-0.0008901064255765455,-0.029095187195082032,0.009946098530556202,-0.02639315837639667,0.0006782483556448227,-0.09585843242833496,0.09423005595885127,0.08845172236664821,0.06727540817929052,0.016982470467796915,0.03922894135751718,-0.0728369535377475
MFAP2,-0.0393947068793915,-0.015967689449797803,-0.03751182524634938,,0.050562184779828115,-0.04468682702667012,0.08986384250028157,0.03950894109604604,-0.01832425797938841,-0.028643616040250144,0.005687254968462057,-0.019299289223356286,-0.027672094061972352,-0.012355114013889446,0.12337059688823945,0.006271899652958432,0.005959140817090294,0.034515472688938245
HLA-C,0.03631566485311943,0.06691078748550902,-0.05282207977443656,-0.02306500221855984,-0.02545730953567794,0.06711174682849733,-0.02181366374044136,-0.01870884972526257,0.004181681789255783,0.012464802391815508,0.06714698608999546,-0.13714307045905827,0.026161588082447833,-0.06765152551583949,-0.10205625475448214,0.014327239743533306,-0.004660677927155227,-0.0003759541975294755
THBS1,0.043493123189542626,0.011243192145858377,0.07910114867832023,-0.04734229524095945,0.012984159209769183,0.021019216999694345,0.06633483121159356,-0.02144096716570585,-0.03939246893516669,-0.012817450405891006,-0.03658645413869192,-0.012934799089084745,0.029488845998228486,0.007525762704939563,-0.08533282735312618,0.012410123970132334,-0.005666913562267379,0.06910287458763088
HSPA4,0.034276694468285025,0.053902662201565275,0.05168165310610942,0.048860134003292595,0.01070902342297614,0.05054253540492372,0.05555595373566852,-0.005847204116774031,0.02333023897366963,-0.015854529488606228,0.03532233416568054,0.05607285632907012,-0.004577420923112391,-0.021103835116550226,-0.014495425468063882,-0.010252258213552926,-0.04516974023223619,-0.031056995146511047
LMAN1,-0.040906770862583,-0.022603274257847437,0.04063657037487162,0.04124182835385494,0.007145227342749878,0.0661251495437705,0.04664915980734854,-0.03456396084278988,0.011834815241106095,0.03835752019321006,-0.050068070603156406,-0.1223843889432774,-0.006591846246187645,-0.03839632723463006,-0.11016825251724925,-0.013268307449762547,-0.03709387619927362,0.05148608320314778
