,MGH258,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NXPH3,0.07598478115719837,0.07766778850547598,0.09176752788777189,0.026042398549665738,-0.06107981020452287,0.019911789140741144,0.059167646198838034,0.023055676282889702,0.047093791700110486,0.008682783134004812,-0.022497395628613817,-0.0022942866038791095,-0.010424328080432593,0.04603861133607008,-0.013041825821752938
MTMR4,0.0184447480512315,0.03247055754388229,-0.02883441724950965,0.05796536000545338,0.014250044474602756,0.013922886493212073,0.055064695628595756,0.05338460453554796,0.07975623559857685,-0.0021117165828971815,0.013194353738644601,0.023738062651674108,-0.037612196930832,0.006260754889359106,0.11137929139030998
LAMC2,,-0.02745849097698547,,,,0.03725711222686495,,,,,,-0.023183387296455124,-0.012420911988352865,0.07208307141639195,-0.023816197183132822
IL10,0.008883159637718293,-0.03243113747840255,-0.018463490648160136,0.06869766191207537,-0.012775168880251124,,0.005662137554242326,,-0.048433018058316436,0.027652333711553574,0.025106365821933548,-0.022362603458468217,-0.01823797492399476,0.09126953565265297,-0.051668718104705684
SEMA4D,-0.03759311940504948,0.004948274047846447,0.010535796724861785,0.03159900457168883,0.019797029521496996,0.01616030371194411,-0.054310584379338694,0.03763221879234766,-0.02717724121004375,0.05269299321856939,-0.10647759567323417,-0.040910731233148624,0.0003307031005719971,0.011449363905591333,0.05668251957123265
TRH,-0.023985936815008838,-0.07420549479720868,,0.043389665547942005,0.05568152294019086,-0.014871999742923475,0.05020346652587409,,0.13713499446884,0.06693431036579708,,-0.010586501060833245,-0.06986866065886285,-0.02093907136554805,0.05154785247488218
SEMA6D,0.009265871417279883,0.03310128477383187,0.04683312575617337,0.04244886108202793,0.056550168088578545,-0.014622427037222396,0.01446324814963175,-0.01936628026263831,-0.0175228676405995,-0.07167994501074192,-0.003881638866852202,0.013196044022632568,-0.06465516909282243,0.048527291263795194,0.06357207331588186
CEL,,,,0.03636468589239245,-0.005828516867307945,,,,,,-0.030034624603877454,0.023027827086333278,-0.03144255454283488,-0.010194604177462447,-0.002196156867278553
PDCD1LG2,0.045408423909480765,-0.00415340091482531,-0.023603872301902074,5.487344113327783e-05,-0.05139737804445867,0.053413543600323445,0.008260612660840055,-0.056792759642815195,-0.019163040773949806,-0.026071297813437037,0.019433217372732348,-0.03801154126164535,-0.03442646137369483,0.12069615608479332,-0.023111206652696923
SPINT1,0.057687517989429116,-0.04080690324605722,-0.0008454226779955695,0.06946543011252462,0.04001874685035468,0.010844841880080206,-0.0032597947647476913,0.06204016027690265,-0.03806040050856767,0.0864796012408932,0.00798811054871629,-0.045806036712466254,-0.033497217085043024,0.059382211305751255,-0.01160751404274794
CTHRC1,0.047034371527759584,0.08029501715206804,0.015573697736251661,-0.020034106115938533,-0.012427644281065334,-0.0013252041461925218,0.054018883197028654,-0.006818812233158683,-0.04949472684563353,0.03598608352492478,0.03984343729455342,-0.023061074462373703,-0.004683103419037255,-0.03443167535301611,-0.008324699552915071
PODXL,-0.01731063688447128,0.0554526465888277,0.05168794585195533,-0.017156360957727507,-0.05476821226515059,0.00037286545546770956,-0.006235050641350956,-0.0195649732462334,0.06433625774518846,0.030714084438657096,-0.016966232499466098,0.008943028886414265,-0.014379309174735051,-0.02421158512614318,0.09333264998162288
JAM3,-0.04527267234360345,0.0782461180788983,-0.03975666861546061,-0.048346825067113255,-0.009756901752640212,-0.09446343101076986,0.011035722222427082,0.017633004344196804,-0.09091703184610718,-0.004531716250861509,-0.02267895162737836,0.004740330199363223,-0.035992235901293586,-0.03832050595905364,0.07300532397668641
TGFB2,-0.016317340500061814,-0.02412929708984806,-0.02795010880215104,0.028750622534372272,-0.023122369252195945,0.002273583237939148,0.012630691629015487,-0.042098480751698676,0.03363617617000156,-0.048711524690173244,0.046503699586701405,0.01556540644757943,-0.02430277349286112,0.014098889084084304,0.025589138692252038
COL18A1,-0.014360746717989948,0.017155565410076682,0.023532459299967026,0.08283076768247084,-0.03592743680523786,0.022329379782532875,0.0319716969304087,0.02694887958961203,-0.02049974419357601,0.05071228783539692,0.0075460937108779306,-0.019598115028705582,0.01570238003194524,-0.05880361862813205,0.023793820640671336
NODAL,0.01276684170258328,-0.024233571742329145,-0.012415812209057608,,0.008182359102136124,0.09114770853617611,0.08464792532000097,,,-0.029570724139675507,-0.019044783047060393,-0.03487525643936206,-0.014204244444298174,-0.028657023352169346,0.018589778937671397
INHBB,0.045120809160790004,0.00803891073752437,0.027115297666549205,-0.04928239725206,0.001336343711919662,-0.03619133875631226,-0.02954201587768162,-0.01322051519795044,-0.039530317208732,-0.025748845944059517,0.010201033649152771,-0.005219520315585483,0.035170678025103076,0.020957456625551363,0.004074213570995963
LCN1,,0.010496602915984506,,,,,0.030832601843293235,,,,,,,-0.021174728654821437,-0.00740755072147593
ARF4,0.04616473672253065,0.014834316002065511,0.047662206859113425,-0.09329378120421764,-0.04043585195664032,-0.012444769405782721,0.05450483320098118,-0.07198378926069764,0.01581939130885452,-0.01621832005661081,0.05149327284810174,0.0131629323830461,-0.06560663683481475,-0.05303661322961388,-0.040292041061142085
CXCL14,-0.0039039277498601997,0.033759074766328265,-0.008749653646554705,0.06033913126172303,0.025770049946557884,-0.014963150788205449,-0.04938465655755233,0.05224310060906149,-0.016625910863316246,-0.008235762309521099,0.01184101164272244,-0.02404440483759456,0.03532141135908265,0.024292135601861643,-0.02902016261109392
LIF,0.02669391862918667,-0.02615341017862478,-0.01571149811763633,-0.0544095982105067,-0.10363172065972681,-0.01726838544487519,0.006884793370183999,-0.015257538021132035,-0.03423938029222133,0.0553058011794994,0.01586802684454563,-0.04231620640764779,0.026575119681437376,0.009472032833276838,-0.08575674868910507
IL17B,,,,-0.017051377338138614,,,-0.0014796156721539639,,,,,,-0.01767139997585034,0.022811401829232192,-0.030313170696644926
MMP1,,0.026440717630136865,,-0.04878879323385914,-0.023116424763917114,,,,,,,,-0.012796409117737927,-0.021719143698069474,-0.02220703144402994
MATN1,,-0.03605220572214394,,-0.0077203624131087925,,0.10856493763672567,-0.028771594685057526,,,0.035144303839043343,,0.06303742179229735,-0.0182122747891981,-0.025466385194515977,-0.02762469684702382
ADAM28,0.00877919356682122,-0.028372704440005475,0.01868997485251259,0.11709734790582096,0.02220135186401187,0.025705973272187058,-0.04868956089793389,-0.012083101310898311,0.01174341878990531,0.01973706506253983,0.03586439003563121,0.0040955759581697785,-0.00045546763739887666,0.028471583762182753,0.06343745369840903
TCN2,0.07058446996762784,0.05971881714614131,-0.024986592491454313,0.03615059460842327,0.015115054140903188,0.09494541968625472,0.06004462739937613,-0.04278333077308929,-0.03889828728240034,-0.025502041247408375,0.02996665377666727,-0.06609165295696952,0.05957727959773836,0.00013883809145509533,0.0029090284165316912
THPO,,0.000410790055319741,,,,0.0747130759695391,0.017042873660247836,0.11011316491112118,-0.03398851387140201,-0.022729453360111566,-0.022409568858036362,,0.15206828051228305,0.018045466530396938,-0.02897682998777604
CUBN,0.04289302397779152,0.01216519131100933,-0.029905976085528255,0.03175432949623561,-0.037288041446839504,0.01801654443571907,0.05525381954820671,-0.015778513054850132,-0.026136079810827148,0.014055664823498768,0.027393368666132265,-0.014153276130129054,0.006430161695319308,0.012399619598345962,-0.018574988151831277
TIMP3,0.08113768438897535,-0.0005160199668453162,0.0025817408912445225,0.047101926322428586,0.026436779062257575,-0.05103869974257194,0.02710212668195095,-0.008202464871774609,0.017985501679315126,0.020062580491251286,0.05645336738356234,-0.03155708758844642,0.06308301817690315,-0.026268736849241338,0.022729961085305936
PIGF,0.04128508580489061,-0.050503609922946203,0.034170182431256746,0.03163930556684185,-0.01067875533416863,0.04781651984985681,0.03849519678239849,-0.01626061340881187,-0.022831857172257445,0.0096963378908858,-0.006080140879358735,0.04448488453128837,0.017067891150536224,0.027417556589868462,-0.007130268521519502
CRH,,0.010820804859672812,-0.01558181158391527,,0.05373181447497132,-0.005532773837853113,-0.02333423244988323,-0.02872597476862459,0.08167077886375604,0.0028149739140460564,,-0.02644444505377612,-0.0252755877212954,0.10113096983720073,0.0033041884621928005
BDNF,,-0.00036979186281232914,-0.0139388479019055,-0.017144675591824924,0.008100978238802518,0.07076285329429567,0.029485067789545585,-0.025827860565742728,0.029104086895442867,-0.012551290963971949,,0.04662530638226519,-0.011882657495909804,0.07296500627446864,-0.043012187377320425
CCL5,0.01128798188184787,0.08323222791427855,-0.0070110323721805845,,-0.014525468872133164,-0.029530675233138466,0.06345632425534112,0.021859573401906366,0.01975375378308838,-0.00706752859947075,0.012160706610352073,-0.06430174172712241,-0.0321992408847884,0.020720952895764994,-0.0432822602341135
GAD1,0.030686862729236406,0.016760430941577135,-0.020265245656163906,0.010764958859718633,0.07991101816849351,0.024784814053874334,0.013654159093493982,0.040236883639062665,0.11140807816109717,-0.010203076117600985,-0.003975832629555848,-0.05547973485841003,0.047528352936941964,-0.01720657852899307,0.03516196582750763
COL14A1,-0.025755271570710864,0.028930255900956717,-0.019444134553518698,0.01689244356670491,-0.03500909721181733,0.02365101742377021,0.02634287340184548,0.0334311548053586,0.048789120317362315,-0.0014969787039091217,0.07520026320038563,-0.046716752709802106,0.02368533962232358,0.027422839586347437,-0.004777827897437238
HLA-A,0.0434102440494907,-0.015939191837933565,-0.057063349824747915,0.0016663751932060348,-0.10280804298101343,-0.07550507313140678,0.041693363711759364,-0.00248050718529447,-0.0713764290743695,-0.038970307305797085,0.014332657503488467,-0.0011642656071786204,0.026740717178070538,-0.031061001780900818,-0.005049492658888997
CD5L,0.0498924298849406,0.03473308120874177,-0.028418356486811295,,,,,,-0.004994110946241566,,0.060827578497367536,,,,
FGF18,,-0.029108845154166913,,-0.01705135829666736,0.023522797956740088,0.043998725360506925,,,,,,,0.013725313381755679,-0.02093907304547332,-0.037923721957456136
ADM,-0.021758935799567867,-0.03636548112747687,-0.01969574266970773,-0.05390804992949094,-0.09744420649892523,0.06938524747824373,-0.020477916321592654,-0.03731280099599844,0.03587754795908457,-0.0436580057435502,-0.04802245629531515,-0.045446163396907414,0.02686527017211771,-0.002187351827426673,-0.13254223420128264
CCL15,,-0.03407966916080123,,,,,,-0.017750039759085103,,,,,,-0.01816045642677077,
GNAI2,-0.022422257406658867,0.04348654612794613,-0.06691701055531507,0.027727601074718857,-0.03486228711006214,-0.08180954364024269,0.019939739521457278,-0.02170477828137338,-0.08678011508349556,0.018482268109791714,0.003189513620292679,0.03867294427230808,-0.04772103253834556,-0.026405831546892102,-0.029555871514610095
HDC,,,,,,,0.029625182466197802,-0.01932810457560068,,,,,,0.044396050796324873,0.009858037094645389
COL11A1,0.014863050056350562,0.05000795346598205,0.048986910503269386,0.05555358099641195,-0.00868997214317987,-0.0016549990824988748,0.019353736227691383,-0.0391794637521126,0.0795016314599938,-0.020554748162472596,-0.04035164742024474,0.016514073731218267,-0.01660946966671835,0.023659708561112578,0.03217778598684758
NUCB2,0.09665774039685612,-0.02566780649950955,0.031030716016584827,-0.0048170067093042624,-0.005698794096634903,0.02671436999983092,0.028152560811577212,-0.00818157029347355,-0.030149679803909406,0.04828156401012087,-0.049446206999513735,-0.004675053528418745,0.00349774312820901,-0.02026770043607408,-0.007456005632373258
FGF16,,,,,,,,,,,,,,,-0.027220535226669205
CXCL1,,-0.02354047514590137,0.0030802882624452192,-0.016801779123720856,0.016656768683392,,0.008799369589342044,-0.014448089445273843,-0.025260689969616747,0.013242261634257589,,0.03956087321396705,0.006800609438981159,-0.0368753968746743,-0.06719010477714205
VCAN,0.048174373485978535,-0.07306910977195807,0.04944765848722156,0.09455185917034845,0.04329896271889258,-0.009075654368671901,-0.009336851219477795,-0.014272039668288697,0.03316779772779659,-0.01363559300547202,-0.008936175670829133,-0.10849254435858165,-0.030027132985185057,-0.028883559176010695,0.02939544215852863
MMP7,,0.033806509874688355,,,,-0.00986285815640307,-0.0006597292788430781,0.06762146389884835,-0.02087405602639315,0.022734448975557868,,,-0.005653814680279781,0.03038953270131082,-0.09081327446036451
PTPN6,0.003587657972046164,-0.0036315112194440346,0.0437570517554958,0.05877309734668221,-0.00970069995799689,0.0051244597102538016,0.08328331941445918,-0.03015431567556525,-0.039657382205956104,0.022479777942803758,-0.0200427373873672,-0.013979626040936326,-0.017246287628063288,0.02200816153317033,-0.01645772141035472
PTGS2,-0.03290163535533587,-0.02874414362978236,0.006253252944409126,-0.017255414942073458,-0.0282035211884875,0.06402016173978786,-0.031955477523140555,0.09685333452015618,-0.06417505541702662,0.0025882785355952126,-0.02229728907954133,0.043962479939360616,0.08235603938075987,0.03892838602094211,-0.05097450994142279
XCL1,-0.02342381729903361,-0.03525354667926187,,,-0.024580105399645245,,,,0.11183816843116617,,,,,,-0.0067382402949109944
CD58,0.11733811557601095,0.05076603271540699,0.02663024819235173,-0.02014490928162407,-0.07190894308867235,-0.04819128992653507,0.028718177794156387,-0.04384715584426231,0.007589836321383737,-0.01772510511059245,0.003621672685325107,-0.01911627393612912,0.021908769240901644,0.014307011669838877,-0.03565829469140707
TNFSF14,0.03526594172303599,0.023281829948528128,-0.017433775360470017,-0.009757533837797849,-0.032128044441815995,,-0.041737034740165616,-0.014111981554072808,-0.03298360540851183,,-0.03055198802180073,0.12823460690336594,-0.018477343195840417,-0.043557461057119974,0.007622888465944187
CNTN4,,0.06983627832261857,-0.013647103738077374,-0.019602384247117476,0.05350473804370508,0.04150907383085871,0.038032483849894896,0.011662100668412686,0.0556670412724605,0.07408848937170265,-0.03972984877085387,0.023960283682537116,0.02053596581477299,-0.0309011459683554,0.039708217945673
INSL3,,-0.031580671464396165,,,,,,,,,,,-0.01847734141063155,0.04215070245112985,
BTLA,,,,,0.04410708577240668,,,0.045055397216013024,,,-0.028706839914891407,,,-0.024043969925510576,
MFNG,0.004097160203752029,0.0745629115375528,0.05146699508308361,0.09750416631820952,-0.0130467876935894,0.023415361187653447,0.05192593631287815,0.03409561337111311,0.00044305646807043397,0.03592367163210101,-0.03889291787112125,-0.030793388192093638,-0.05761370772664318,0.021505546467088767,-0.035796530453225894
ICAM1,-0.049757566593610136,-0.05611299878514286,-0.036605179054280165,-0.007394069959899628,-0.09001948400824274,0.000612566157410692,-0.0028807774978346448,-0.041042792346971176,0.03869997258006967,0.0049451858424648665,-0.021718802880628635,0.027212123183413497,-0.028644151088786596,0.024167637112544302,-0.010500557278624022
PROS1,-0.001605698772616167,-0.04418607309024063,0.02364374526398086,-0.0702056725135173,-0.09941568071785101,-0.04238331357075486,0.031314263074689916,0.07024395935727291,0.03073149492062154,-0.02600741168207711,0.03360592756942683,-0.019955407667028534,0.08013570678855249,0.09026969705493439,-0.07710893599901143
CLCF1,0.002371010245376581,0.05130314141425385,-0.0018233207132864362,0.024323052606829536,-0.09520395386120936,-0.0252503567969113,-0.022743735214051816,-0.0017963935452468367,-0.03633121311184169,0.05101466137569716,0.06759202092062613,0.0036696337157212,0.011405081633554744,0.05685657948903004,-0.09682364011134681
PSAP,-0.05103081650387819,-0.02429137279373699,-0.01495620226312334,0.06799332122183521,-0.06976419072238482,-0.01799429396199707,-0.036871719358415586,0.009114559952780125,-0.0021918136584709,0.023181406094819813,0.017610185567828295,0.03737571315879414,-0.02541362756022411,0.021779590602410224,-0.003699039876235585
EFEMP1,-0.024716144236851263,-0.04400531976269521,0.054929245944445516,-0.02174082079438507,-0.10249885583486158,-0.08500428699313099,-0.014488379283243211,-0.05686502623336567,-0.06188802185599783,0.00843299862558523,0.01781836565609968,0.04020435952793039,-0.0034779183655660557,0.05249385065415822,-0.05905625559369
C1QTNF1,-0.0025319029334714446,-0.018323772855466835,-0.030744597814787864,-0.05024138890394093,-0.014784878885347798,0.02121034844139479,0.024358807388376254,-0.03131762169382032,0.07393320319927935,0.028868370433617997,0.041551267313082035,-0.0646136317882937,-0.017195679321573343,-0.01944021703349516,-0.09416268587975343
ALB,-0.009346662136776079,-0.03470755935410118,-0.02299765246293871,,0.012506399312073325,-0.036624782689405416,0.02330077902574216,0.053562203285596015,-0.006125971900702059,0.0416980285719551,-0.04116998661004769,0.055007488457875904,0.03622360241314744,-0.028117247430418206,-0.03911159369307478
CCL13,,,,,,,,,,,,,0.07320174153939334,,
EFNA3,-0.03384613260545035,-0.038100372406674896,0.0885051952479234,-0.0014059894367203392,0.007053983101361229,0.05985001769062257,0.025319708717572543,0.05537585874075746,-0.0060885013123107325,0.027797032928730148,-0.025857297237149808,-0.014143588774709998,-0.011841670847050258,-0.004381968402396748,0.09425619517670945
DRAXIN,0.01579639252072507,-0.010571261968059614,0.034472618601252385,-0.05380780821286274,-0.01847859776196402,0.02392679403791809,0.06829954335486875,-0.012869882550066275,-0.0285761839194085,0.029388624975047194,0.07521004127315495,0.03125336130965088,-0.062379417763722064,0.12354608934690114,0.10159766040311372
RAET1L,,0.004668769736889986,,,,,,-0.01541458073781956,,,,,-0.02244824698526158,,
NPTX2,0.03439569414045078,0.035758641915371675,-0.04994097076499104,0.04839428069653702,0.06462697331100041,0.02509692120350747,0.02345755623566078,0.03278540075351994,0.009968170705486603,0.009999380670412093,-0.040252409398155505,0.0715703017919858,0.061444351332915044,0.024101382675391598,-0.017138390042747184
FGF11,0.053730092799824845,0.01018417758223284,0.06564249680220739,-0.039540383257612,0.025360093166434762,-0.07041035945112309,0.005873654843525069,-0.029170834370612624,0.1227211897889667,-0.013536719656212226,-0.017001649107379196,0.03208897615706946,-0.07002334625873459,0.06813219101823334,-0.06801341297812957
CD59,0.030101274358976204,0.05126343902004598,-0.04691746292964528,0.033944812016342675,0.04172540412553246,0.03817982288761762,-0.02923665197336608,0.003658448114321759,-0.02013006180273857,0.062638843856669,0.08265170808000973,0.016407412916069862,0.048142001334505545,-0.029539306356316616,0.0824813109745508
COL9A2,-0.015694917674129952,0.03882130493593542,-0.0034425429003621943,0.0355562411030709,0.06939428956598115,-0.008457241418806345,-0.03839637476185499,-0.0064788856507056215,-0.04665495985484467,0.010696470565038538,0.03370243810122761,0.033905592220280334,-0.07045747806439082,0.026722541802969183,0.038302313360357845
DLL3,0.004938481197164674,0.026030931212073675,-0.0270735101940984,0.038521271315748,0.028432956502947686,-0.017272464172782897,0.011526349231541716,0.04734402324912478,0.1079741245323698,0.06629301893685967,0.03762456894674662,-0.039028908860933395,-0.014775227616035063,0.033286367465570094,0.14214293395870575
FGF5,,,,,,,-0.026754759662504242,,-0.020075674295247304,,,,,0.06147117288290837,0.04679157368287891
LIN7C,-0.035140395568397285,-0.0068947141339967405,0.02532991510139452,0.03622894336152051,0.005051478577971944,-0.07080530274218816,0.0641370060669439,-0.04459977348347871,0.08918386201383892,0.05871838557902434,-0.01851551363468571,0.03515902488535683,0.10992818993779685,0.031427799040249144,0.05987063624559359
GDF7,0.015088210313056965,-0.008613905877745043,-0.014644313422847256,,,0.005209152150077734,0.08899248351205512,0.026051490877796086,0.049125270294096586,,0.009614078915221336,-0.008742656279124381,-0.015021000053994081,0.03448009355626441,0.03131640885613686
PSPN,-0.035632361109136756,0.004620445962071654,0.02387626069919578,-0.00162969935880192,0.034743154926847944,0.012256013501981427,-0.027644693407094835,-0.007975964061997583,0.07926310834924209,-0.026989082294285073,0.0415007325213626,-0.07010173433803492,-0.0026475737020386003,0.023763475875003614,0.04941980093810005
ANGPT1,0.003983693491880889,-0.02022581877827512,-0.045465643421845156,-0.020034104935379868,0.04295889633596615,-0.033547110994240605,0.019903117009731894,0.002839263741597733,0.03650533903929807,0.0246608886877836,0.05245896908244446,0.016799670010249193,-0.015033678008755907,0.03892464391332518,0.048672123906349465
PNOC,-0.020820909758483677,0.01656311773601415,-0.030645983987820986,0.08924576952014797,0.08404306269382626,0.01577574256367339,0.025203421961116863,0.007354051193119579,0.06570815850647778,0.020202597138986783,,,0.06839011857368162,0.04094059868066738,0.05377280856942564
L1CAM,0.0015633307028537337,-0.01338316116154265,0.08561515353156308,-0.017749873056267,0.03684430201336275,0.03707798654557973,-0.0010057406979663772,0.0831324382605046,0.06403874905030577,0.027130118060168733,-0.05608043945015927,-0.023334991783861753,-0.07549280440222952,-0.005302830480540507,0.06855441576768516
APOA1,0.11173204454264903,-0.03000708812191561,0.027750635168424943,0.010913768220474865,-0.015527102922996113,0.038094257487651946,0.010628348697538828,-0.022838886362841572,-0.008658602900433885,0.057651812144485025,0.04412449679830512,0.03482531678817784,-0.032082002026964755,-0.012984394637485599,-0.049328393209730245
PSEN1,0.03496531169958146,-0.036459730424087206,-0.03431448056998117,-0.028022219923417652,0.00346292707049287,0.010361800849915306,-0.040450851254787375,-0.007601764178574402,-0.06569797559484328,0.07957409488535076,-0.023467642502917895,-0.024095563740545722,-0.04576719076749122,0.016644353771839124,-0.004928120546433535
CALM2,0.0336971426449691,0.015796538031854407,-0.0016442324093353061,0.04240569099912404,0.08694495036988317,0.016171818115147386,-0.022381705678013415,0.03897543527171814,0.10135548229490692,0.060055710434732186,0.031199999048669106,0.07698619937740846,-0.04402502489611663,0.06701518471774587,0.13368661145806005
CLEC2B,-0.0398905572263728,0.010340018868551707,0.008611489328043538,-0.07679662395986743,-0.07353005395870506,-0.016851408159905427,-0.00016680751823887216,-0.01708349366598765,-0.05764639801473525,-0.011195527910211063,-0.041800017084098764,-0.05178043081439437,0.06130966542395291,0.03889403635394457,-0.09852753805926423
NTNG1,-0.011541136663641195,-0.014237721071282147,0.07487904260878471,,-0.02679692528060492,0.039860239959801105,0.022982810431648085,-0.009418536675931443,0.12346496919385154,0.0955339259875119,0.09275778357853574,-0.023272758095479806,-0.025982916350437597,0.05386452287623741,0.017650735841552075
LRIG1,0.02112294413816885,-0.016561590369004387,0.021157273279430764,0.04986877584131416,0.04139910867073914,-0.05907935257972753,-0.01504885981973931,-0.04638215376990378,0.08393345329412691,0.0006964940579322568,0.04539062125917903,-0.027893154766565793,-0.023712836428191712,0.04959057440239192,0.032110894106830705
CPAMD8,-0.021348916142125324,0.02572572323624395,,,-0.031208451327173186,0.054899620337282004,-0.024203280678750078,0.06255424702420444,-0.04528810959956336,0.008584235637697578,0.07569182850076932,0.10701579761945715,,0.07069522249326929,0.03788614752273705
GHRL,-0.03406066091534319,0.015875520227781513,-0.018574730038197942,,0.0444636350269862,0.00357559407224956,0.0849875839543676,-0.012869882550066275,0.0011604869722820921,-0.005690261796733139,-0.02675283855997409,0.018672204928644905,-0.01624812790492776,0.03718477524016056,-0.02639491258938641
NPY,-0.03131969318927726,0.009262768699342954,0.00798928301773051,-0.015766626651042375,0.03789788192883184,0.026559456542542225,-0.023278159889163978,0.0198778249977329,-0.03058469995267106,-0.0016632012362725428,-0.028976483717620818,-0.04600048358683789,-0.05823136488747476,0.02206834237129706,0.0944912399043698
MMP2,0.017971724884840036,0.05955515044369041,0.041612966983445,0.07087988497313903,-0.0004425016895385078,0.02542678645111281,0.05429325531954965,0.0038656904325640035,-0.01683094674964123,0.02181804911958306,0.12156359525915914,-0.0035634807132852047,-0.09870460046580881,0.01317249440509346,0.04728088548198465
PPY,,-0.007309804829874026,,,,,,,,,,,0.05315248201725811,0.025265996871531592,-0.04279195255070094
ALKAL2,-0.03197017759784757,0.038181854162135896,0.04198506999291555,,,0.05993669282127711,0.03126076648707953,0.007352506169740727,-0.06398676298247778,0.03749655738237657,0.17862381981043374,0.010240010831469358,-0.018735183292287964,0.013976055467969473,-0.02605483554727592
CSF1,-0.014725704986781388,-0.019496279392019065,0.004309264864276103,-0.046141388591099536,0.0026729217143497694,0.0014754557431554609,0.015384967884249945,-0.008129693144025526,0.03269777794423508,-0.014144834411751872,0.010487106992220094,-0.01647492857648404,-0.011509817731453703,0.061485807852605275,-0.014502787566692068
SEMA4C,-0.009926711394182965,0.049157541156238306,-0.02801719673482684,0.004661898956090109,0.04326708813980751,-0.014155116121107576,0.04134251265265465,0.03662128786334953,-0.07652140673311879,0.011560131811393298,-0.0015648396030336826,-0.04458386519587596,0.021850981950840825,-0.014306161189724352,-0.0042498217037302685
BMP8A,,,,,,,,,,,,,,-0.02231837974111104,
ICAM2,-0.035454330733368886,0.04723949037723498,0.05280275374882362,-0.001908809328140462,0.07195056416603346,0.04345775423006995,0.02533032408757081,0.01753208186029518,-0.056851850184487636,0.02678286568373454,0.04693547381140666,-0.03074482954875148,-0.03802398708707577,-0.015705146685643746,-0.009176918757801944
SYTL3,-0.0022103299947472347,-0.04223521219116175,-0.0007277671575753492,-0.004382259282542072,-0.005106205712079152,0.026134125888651,-0.02733987776866187,0.02180443912164483,-0.018037226125669867,0.036884432971451,0.02337512164305513,-0.03840413770572456,-0.018002706148669553,0.11179811890080027,0.011908547489370393
IL1A,0.22520441368294725,-0.02108604523268544,0.005092040909674324,-0.045724510655881435,0.009631482692365642,-0.0038047019369508825,-0.033802683036937176,-0.0021773493191384868,-0.0020126335499202133,-0.027319727692503296,-0.002630066917633266,-0.02063782178564462,-0.02395926464458399,-0.035962901449776236,0.014477794503603125
HLA-G,,-0.018106803016432912,,,,-0.028256650329227945,,,,,,,0.0295509352790705,,
PGF,-0.02008752679709719,0.06772587000311059,0.10157223537218145,-0.03700971138997588,0.0022532111609405597,0.051314805467275786,0.08858639598294242,-0.02327100811802366,0.07884513817462477,-0.016029988545722653,0.05603738432069479,0.030248841493937553,0.015672706985794847,-0.0031264660109712383,0.043243093882027336
LGALS8,0.07225933812492545,-0.01294140519755753,-0.001799311579206685,-0.0321811753920756,-0.01677366077693331,0.008486357732259604,0.04403173135613928,0.06228989179329027,0.04483398855610791,0.038755503344522185,0.04411228646033594,-0.009719395881798194,-0.04711152301432064,0.015576482161746832,-0.01273780045073868
DKK3,-0.06092719860122361,0.05152664364803752,-0.030481599654717178,0.039162245489134294,0.04396138396069921,0.0006196415225869496,-0.0012864276673203593,0.059681418569302605,0.06951597697621056,0.028435916031490607,0.024526134945806903,0.04916289463698834,0.033738548358392836,0.011689579994423677,0.13054585681255915
COL16A1,0.036195302754932206,0.0658680523503611,0.03340788222477912,-0.017422352256214715,0.04854245808407237,0.011957822403515438,-0.06653536573972671,0.036472426061831105,0.014434130031950146,0.03235061911528568,-0.007177348325405612,-0.00046572700731071636,-0.03334823051156111,0.00043221108990772493,0.0032453673855803705
TPH1,0.008724150450899802,-0.001920554510546436,,-0.023413855674276847,-0.03063514063418943,0.055308448196072724,0.024569310884741943,,,-0.027353902076027486,,-0.04549960745832827,0.0007633055798698472,0.025284885154627377,0.014585678311605592
TNC,0.06962918908193028,-0.07049440414699229,0.023377144649445555,-0.10326167234604017,-0.11733202136689995,-0.047491498464374886,-0.0033518117670509424,-0.03285389680813411,-0.020614259467169486,0.004604944526734318,0.09567241988128478,0.015405602736370505,-0.009910938984950282,0.06270546291181656,-0.08790059673331316
TNFSF9,0.06383396220413387,-0.005723034150162152,-0.019656138263550844,-0.026074306191825266,0.036253631974083024,-0.009455638854207062,0.007482909526748942,0.15148274282203164,-0.01958077967540701,0.037768350348750375,-0.0423758259066182,-0.013022043789043345,0.0958134327332823,0.09968403053163602,0.04867383457213879
C4A,,,-0.011583494291676062,,,,,,0.020134626460373492,0.005106669677004675,,-0.03194670020043714,0.0333593228014105,-0.015987830033963764,
CNTN2,-0.001795898779323796,0.0321960408545772,0.04508747007912982,0.06987296835582381,0.027821392435020176,-0.023088309807280615,-0.0758847060632697,0.014322231684013195,-0.09244415707963802,0.026806951618277175,-0.008011625929907583,0.0019627863445168393,0.06297472767905532,0.038160986936946625,0.079491324382639
F7,,0.08834764115650293,,,,0.07603054222182355,0.0763949423401101,,,,,,-0.015021001506488083,,0.10641868759358326
LUM,0.020111824484753238,0.017239900404069097,-0.017078102044340918,-0.03577986436684846,-0.006902371945737175,-0.03670211917045606,0.06349693183416659,-0.012528740684916006,0.01569294051069075,-0.014022886127877039,0.08037114899694975,0.009908736862336271,0.011055214168659311,-0.03512851032768545,0.05032708523948132
