,UKF248,UKF251,UKF259,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
CCL5,0.027025311309632986,0.08891983876121998,-0.01101215963765371,0.047766803786860434,0.005943137075970599,-0.0240637666780486,0.018905085844556524,0.04377505789204618,0.05582905819816892,-0.035317307836898626,-0.05482181502292538
GAD1,0.034073005694641056,-0.04703488803426992,0.01195874520929592,-0.03218167292065963,-0.038614408710336785,-0.05184163194342812,-0.026843999201516755,0.01514703610365143,0.13777457717399044,0.02659307569184349,-0.06648600280629816
COL14A1,0.00847147973986551,0.0383606409470571,0.04497333379341418,-0.024344183063742073,-0.01876498384111717,0.001291542195054745,-0.07500748018451005,0.036163870784156914,0.0334460412100089,-0.012122757475099239,0.04225103800783577
HLA-A,0.04523279381719037,-0.010718677080991702,-0.049646968099229645,0.12715850369551396,0.04929142381339815,0.024551986669349712,-0.032712781470207494,-0.09943603364570082,-0.11070347645769531,-0.054079020718831194,0.043806844283569055
CD5L,0.008811395049299925,-0.02484655491257425,,,,,,,,,
FGF18,0.02971868182826219,,0.026151730504741053,0.04308552452278292,,,,-0.027134756008935352,-0.017498500576857173,0.03587268104885858,-0.03128556403651061
ADM,-0.0030636921726904685,0.0414803894084631,0.013065464010800497,0.03218431818883187,0.02581058462365934,-8.022845320245422e-05,-0.083428809551689,-0.045039017697775414,-0.023318812584541247,0.020083093677687035,0.010747331536964845
CCL15,-0.03782270376567812,,,,0.010462267510839634,,,,,,
GNAI2,-0.04720554785219302,0.05384493761740763,-0.005119169668746085,0.0554236066985195,-0.006282137175209186,0.00799108532716526,-0.035171271808903073,-0.04563196656442847,-0.049498962786210375,-0.027676146886555612,-0.021626880233960616
HDC,,,,,-0.01743999607317869,,-0.017661023765861646,,,,-0.02278926714402511
COL11A1,-0.022590545371060262,-0.03352650068652695,0.004728209276034339,0.0007341671815978884,-0.030428766841515978,0.05788128650595961,,0.014500508541798584,0.03515601304119773,-0.019417384912848255,0.01829924890463488
NUCB2,0.02859962674320837,-0.04716213334415283,-0.026597217955089833,0.061068855968187744,0.052718001402866435,0.0287700347014357,0.023462765075893656,-0.03839027409719532,-0.09663963712055182,-0.025356634092020543,-0.051245816056728496
FGF16,,,,,,,,,,,-0.02245586018422483
CXCL1,-0.042644528169530155,-0.018959555385808177,-0.01495530827526953,0.0604043639724453,-0.01303669597838356,0.018863489544385416,-0.04319019447701925,-0.04254836044983058,-0.05856673135141442,-0.0015215905345421627,0.012561626172365016
VCAN,-0.013148605852748,-0.07047269026494907,0.05856861797084578,0.06566707354284579,-0.04181108974653146,0.023767941103180746,-0.0034098637000211777,0.006191780008710938,0.023235184896872128,-0.033791004558652596,-0.023994003884145847
MMP7,0.0651417950410666,,-0.03210278068828021,-0.01988644398270273,0.04530965065118661,-0.02741592779912304,,0.016635859854282557,-0.04894285562698971,-0.017514619902022466,-0.04452814396894888
PTPN6,-0.02970877929656686,-0.07129061830097352,-0.01053340509344719,0.0008800664145511172,-0.023087989908445884,0.046387998483187795,-0.025669606838808996,0.001875775897173509,0.03671208237588003,0.011844003427226173,0.052669497415484476
PTGS2,0.09790624335755146,-0.016920408636029966,-0.06399556738846908,-0.03945787198825188,0.015592070297297863,0.016608809665853482,-0.004948682695038483,-0.06418151058290253,-0.08617257242818939,0.05851260618590912,-0.043464765611985375
XCL1,-0.02484214494587321,,0.047056042264495196,-0.023688917461745434,,,,,,,-0.040557630247072186
CD58,0.020600330444026423,-0.0013270577725378104,-0.00587031874827354,0.05250294324368349,-0.04011145107922385,0.08657016373886334,-0.03410557188749018,0.009571106670107616,0.03312430149051948,-0.03899566352057395,0.027221143796182613
TNFSF14,-0.025031022023300414,-0.01977419121197547,-0.004193525814611521,0.01952256295588365,-0.012733421527452137,,,-0.02170637759640551,-0.042489067162161075,-0.020266627402505254,-0.056774880295282354
CNTN4,-0.020669900383747428,-0.0154791738006616,-0.008108564409365974,-0.033351072729010944,-0.028200811507825874,-0.0008906200074652095,,0.024451083867513063,0.006773292373448867,-0.041403077370734655,0.02251136856372372
NTF4,,,-0.027372663749728438,,,,,,,,
INSL3,-0.006314796259183363,,-0.019888329475786597,0.02543105568027682,,,,0.04889451809750537,-0.024662944412499648,0.053345234074250715,
BTLA,,,0.044530987408720586,,-0.01626101480592056,,,,,,
MFNG,0.02359412750492257,-0.018181757367589844,-0.044097467134957144,0.006291812421877284,0.04028640496400691,-0.01464308664981344,0.01441959758087432,0.02676616513713785,0.017376290373497888,0.02928677346385672,-0.006463856831772513
ICAM1,0.058110864157934844,0.06093235924053543,-0.002884047310235287,0.01761057336027765,0.0029124705742076024,-0.018258499309822398,0.02060277550812316,-0.02236391018971753,0.022129905725762906,-0.0037597586229868836,0.03539221565851352
PROS1,-0.006270886428261538,-0.0474284782517414,0.0033725044087719075,0.06142443633487885,0.03850996919185343,0.017680501256834118,0.08498159305572472,0.007229420353149156,0.06486346384160285,-0.03140595281105188,0.02134371981288272
CLCF1,0.03969093506415982,0.0012244959645660353,0.033017263407425876,0.04537010419565205,0.027419338800747522,0.014283978125455456,0.09036570683433294,0.0019579678681770083,0.06045584386338924,-0.00793114222557292,-0.04807056019253248
PSAP,0.04905447957600611,0.007389776100847164,0.010257972722735802,0.022243794157276387,0.037335348780005564,-0.053632618623069235,0.021901501312181704,-0.014382723618963091,-0.05971346708307469,0.06550974945946554,-0.067205937734116
EFEMP1,0.03085579576233026,-0.030890547120304947,-0.017043420038916277,0.01835230559901194,0.011589711106779383,0.030987609198775024,-0.05777931023411526,-0.01873720771341942,0.1554432635897225,-0.017496483031503293,-0.03332687384382055
C1QTNF1,0.030633703592218647,-0.004229357729984483,0.03813397276714468,0.03398805402869315,-0.01747283924974219,0.00804325837027141,0.06889084932872566,-0.07801234292733375,-0.07443004104343948,-0.05879850049810476,0.017974853109604057
ALB,-0.00437143721960834,0.02317239692821833,0.05704586032138891,0.07613763250320739,0.004823031527509899,0.01483402477722419,-0.0591445260017864,0.06502854149285425,0.05555909084863597,0.01242747054230085,0.03515856565893715
CCL13,,,,,,,,-0.016113316843918868,,-0.022733231761571132,
EFNA3,0.040075377763739574,-0.025053852166917332,-0.02696901312505019,-0.013009085376554288,-0.030144359486689528,-0.06863407772791981,-0.047799314430453564,0.1075497805811933,0.035056930733632176,0.04021499870695324,-0.026373192492048517
DRAXIN,-0.017425699895939045,-0.0031754126196484288,0.005133682343279499,0.038367605206372495,0.013103066012051327,0.03618722149001827,0.02198303267772726,-0.01389472383255835,-0.06014027129207684,0.03424321984240843,0.04547486439504142
RAET1L,0.11823794637650285,,,,-0.013908773438479509,,,,0.00753277166680042,-0.024622060253344527,
NPTX2,0.025930423464446645,-0.03838509776598545,0.02396314611311721,-0.0637747453484538,0.013390895526783483,0.023460452245033965,,-0.01634876340763378,0.02749305073048003,-0.09926187312117302,-0.0743798591896928
FGF11,0.023392543107249624,-0.0346198502962973,-0.01650180036862771,-0.02806999869484774,-0.02632121711081023,0.018113159179430984,-0.08698672389463859,-0.014135038939929782,-0.008294132163980807,-0.01891136757972994,0.05576918496650486
CD59,0.05192906989004391,0.03232952762542355,0.04729404246044438,0.005361436881692905,-0.022370371482635383,-0.0073960623637487665,0.0568796570898049,0.004003279221886757,0.027583713007204497,-0.04821309229417,-0.00825165410626291
COL9A2,-0.00627489014365828,0.03976004272859282,-0.004389085537432066,0.019027312533937638,0.01419886572854345,0.07745199670141281,0.11119942580833934,0.06836875168196002,0.05497772568341257,0.03152561679924899,0.13506839915451024
DLL3,-0.0019472912416567698,-0.019903551699092567,0.07076747266542624,-0.04751974897524682,-0.04249645613457593,0.04269119930259365,0.13760456773515617,0.09048988891062784,0.08056772771554611,0.05700117867580564,0.06667514785875557
FGF5,,,,,,,,,,,0.025602261521217435
LIN7C,0.013344062647679114,-0.03162755634577565,-0.010493151412268678,0.034098404778339704,-0.007217246431600054,-0.010833744236000965,0.08571849506802688,0.05918126612897544,0.035535708919794774,0.04877546061522987,-0.02488499794877667
GDF7,0.030335476173475116,-0.016610254967956272,0.05543910120954161,-0.006943429107495968,0.009632585698356386,,,,-0.021402802907014913,-0.01647558353388386,-0.005214328153795958
PSPN,-0.010162094548800278,-0.006519739735365799,0.005548506118852651,0.027852207278136712,-0.01957830643787541,0.03377732412566597,0.01326971652192423,-0.0027826849097226445,0.07862178166286492,0.02022138005937204,0.015067744001059093
ANGPT1,0.010260431462869252,-0.02474304917306961,0.0004734972333104428,-0.050672861244072234,0.0002622760424387455,-0.02811154167184168,0.03301394820152737,0.08261789848681213,0.013343843946695995,0.007388654810433839,0.010719877459424017
PNOC,0.010378049975881305,-0.03476008694183227,-0.004666454703359438,-0.06897739546197386,7.194908654086703e-05,-0.03509761436277792,,,-0.022759834755674644,-0.019532477195152026,-0.04350462693189742
L1CAM,-0.01670421679919055,-0.00302357140582051,0.0643990110301453,-0.028919800599560664,0.01198243326490192,-0.02976862706064652,0.03744326557158186,-0.010560620958884454,-0.11212656463347728,-0.014053069119683197,-0.02310707722366988
APOA1,-0.023035689238580563,-0.023002973247547097,0.016559179284997637,-0.029860361305741476,-0.02060781940235092,-0.02318175444116469,0.016001932897539015,0.011379058812383656,0.06416259634528935,-0.036061243762659324,0.1679279865651467
PSEN1,0.03252567748896268,-0.04087931402676801,-0.025425167973012613,0.005573259552233992,0.029693393829031557,0.07285164793684491,-0.04107693203230153,0.019515896927429444,0.08710595303979005,0.058016513623522586,0.020290460108833102
CALM2,0.020552700665196096,0.037902267164360744,0.05045166491499307,-0.08517859761352684,-0.020263301318826418,0.0038031813656289786,0.011523902740622628,0.12860008257471986,0.039888501347574025,0.0979585999180866,0.006676537029393721
CLEC2B,0.04327270621262378,0.0009360240369469351,-0.001116783772462134,-0.004014672497196924,0.004639301759504105,-0.006409944247790336,0.01344506337316704,0.043461144742349765,-0.017596181829328286,0.034227522957270086,-0.012592695666692274
NTNG1,0.01928095208430912,0.027802223685910114,-0.040381313792193195,0.038762277689086716,0.03823961343994723,-0.028593616616361835,0.006906753854048412,0.032649184927202694,0.03558710871030218,0.005182601724900535,-0.02591285024572552
LRIG1,0.01663925525295767,-0.017792390509149398,0.048954947935799624,0.02022095362221509,0.0415584903685127,0.029627326088073787,0.060836568760301524,0.09097127506011067,0.0849718371369662,0.04935697426215732,0.021454317061222212
CPAMD8,0.0037139783056232946,,-0.023524344977011828,-0.0027859480685892574,-0.02356850944822177,-0.032761897195871255,0.043901860151569,,0.04470066128626369,,0.018166061315808345
GHRL,-0.016115935708623106,-0.021068314572813683,-0.027476518800742922,0.025129275088009283,-0.011612659702740214,0.007661732417722073,0.03622239711326295,,,-0.017821542347687163,-0.021774754307600154
NPY,0.010162611116161914,-0.005348063789728656,-0.01845640696669374,0.024320929877366587,-0.08245077358551776,0.009884764899830822,,-0.0445366923856979,-0.04995463431597186,0.013544378196414684,-0.06402800465454787
MMP2,0.047095236643060694,-0.07547732595043967,0.003387271832379462,0.06962808901005127,-0.03088990810408816,0.07708018628814656,-0.03391879791277555,0.027977663302799726,0.01980516351443762,0.009043484727373248,0.13813117323900198
LHB,,,0.008369138562985457,,,,,,,,
PPY,0.07487082270659591,,-0.02686844336356734,0.039596770517009744,,,,-0.03917435575595542,-0.015550081418409993,-0.03613344717336687,0.11994798535080753
ALKAL2,0.04172879449003749,-0.013332451040131138,-0.02019027027342039,0.006342538462872496,-0.03087671103996009,0.012092450144887286,,0.002555343803779691,-0.03412976530263036,0.03768981296751027,-0.0005601350208975347
CSF1,0.0021570268813124673,-0.020680365074323286,0.0010942229225723275,0.1199640325731618,0.029750597370006758,0.05102162865945096,0.04255360380514225,-0.03450760241352303,-0.04830841158817372,-0.013595958389634054,0.03460718161625374
SEMA4C,0.008929633887880827,-0.014253547008952818,-0.014666415634617742,0.029331058248344366,-0.030161085250796006,0.07047914903070755,0.0543794287695607,0.040163676467302456,0.01926847014017736,-0.00495319725996029,0.02339391635200931
ICAM2,0.008453743105980864,0.0172179162178657,0.015966670831259397,0.03292731708150368,-0.010052652525578498,-0.01751834027705839,-0.07474285339600865,0.07896252786830789,0.05737295797330139,-0.0018129403703971312,-0.010803089835306121
SYTL3,0.09120659537747956,0.0365550203151887,-0.029010084571448148,0.043201457925785836,-0.026161261098825547,0.013712751315430493,-0.0608768551558503,0.046854348809355954,0.009482521295344094,-0.01271961855588503,0.009682674034935303
IL1A,0.021494214082949794,-0.0025600693669549255,-0.0076273774254516135,0.08399594610751582,-0.02307641108824832,-0.03409244526623061,0.01675585496810823,0.049057801649849464,-0.048863772464267125,-0.02627939981647971,0.11498181754615806
HLA-G,0.040176203050791344,,-0.021639216529376417,,,,-0.00034188273570496424,-0.01151585321101739,0.08157729847255522,0.08493985562141289,
PGF,0.016663695310011127,0.04739264670021496,-0.0036918499710527027,0.017838914337312342,-0.020997728391307046,0.002949865886542609,0.0319025561230757,0.03256647739753868,0.05171696789944717,0.04222242533853343,-0.001995463532323806
LGALS8,0.06216305225168601,0.052890059557803466,-0.007130237501865871,-0.015406197926843552,0.02935632482402963,0.0534253252291649,0.025434830134729507,-0.02074880177275288,0.031348969570651,0.013290719667185836,-0.014814476049714222
DKK3,0.010565903657813533,0.024376088192017767,0.0020702489705257776,-0.051557036471701886,-0.00035090307376223673,-0.0024437396347533765,0.09411235815587467,0.10362998308462065,0.06738595143374876,-0.01164462434758581,-0.027756682596858363
COL16A1,0.03444682332428491,-0.06369072169571019,0.02444053344802914,-0.00177375974426725,0.004374194582667169,0.07194870035610403,0.004157727390313814,-0.0024161930715233997,0.039915400100292625,0.006618214677302752,0.13582151243143492
TPH1,-0.019587005301771876,,-0.0001983051272529447,0.05672094852692404,,-0.02134693892540074,-0.04427095418044364,-0.002984695711247267,0.03263472892727946,0.039935265969081236,0.061972687042280414
TNC,0.0734694452688156,-0.013409707319314698,0.010201947716274026,0.08006108116370621,0.07811938988734718,0.029471656195821545,-0.051444705094790155,-0.0507725218843885,-0.0610024521934667,-0.05134934104127994,-0.04897056468850594
TNFSF9,0.026854079279139242,0.007910401730881486,-0.01914608988114446,0.019337304327736927,-0.004225147154056209,-0.026965649600441514,0.04418862672880914,0.05109131428675617,0.06321989751614368,0.005436625460082255,-0.03621851509789577
C4A,,-0.013138532893213414,-0.024289627405272123,-0.022036971015304777,,0.018791177668919135,,-0.017939210906654103,,0.028509375214285645,
CNTN2,-0.011122209747246096,-0.0028827010551944134,-0.0360549071501357,0.0054460964573113235,0.010355739469650111,-0.015499460765151653,-0.021925310334141954,0.05061408761483606,0.06153299207637994,0.043526882793362524,-0.015436859787933641
F7,-0.0191085998778311,,,,,,,-0.022602369999415884,,-0.016475585127032528,-0.03053262522842579
LUM,0.022345665280408607,-0.01937077015046051,-0.021953556544036874,0.006749053467444114,0.009532616233450012,0.042673552624567554,0.06187409318932088,0.09039766248957933,0.028522718384043577,0.013541105313549956,-0.02079042323644408
BTC,-0.017336057013014477,-0.020559470451772043,0.00015021445001562516,,0.03076547189838471,,0.011763684667018841,0.010232544938913783,0.07537261753888605,0.03013470425393851,0.021409570246991905
APOC1,-0.00021396338950825764,-0.033541011493270954,0.000879609673262551,0.015375603348859969,-0.03083542933070593,0.01703049124964354,0.13337574092788992,0.03210946277644593,-0.022579300123978407,0.060791515403686935,0.10747424933643245
PKM,0.02255272621261726,-0.017228614862819097,-0.00969558984233018,0.018523760386244235,-0.03535848534585856,-0.021216312788467105,-0.0046606734122832715,-0.06937059914793593,-0.02263423532807096,-0.0603925915180672,-0.06332927044415804
TNF,0.05411001740634187,-0.029173006839438957,-0.029328510475171387,0.017615648406506482,0.10394301688817763,0.037549372002004124,0.025941996417562077,-0.015871249396302738,-0.02496686048722335,,0.10254484873471531
GNAS,0.03203945866168224,0.048387116647487766,0.00029865527643101387,-0.05777100869510141,-0.03478809332421898,-0.008972252280156065,0.005524779696595774,-0.09450426875775647,-0.03905136241888295,-0.019655772884161437,0.05552873469609976
BMP8B,0.03743820245305281,-0.03639577174367276,0.00505892754893701,-0.011665187813965083,-0.011272853515133184,0.05498886748619856,0.10746336529559096,0.06208721352281728,0.026251293158604177,-0.03605950951495291,0.11192819183796433
LIPH,-0.019587000479604315,,-0.030771770314919393,-0.017767822807930777,,,,0.03734997270532098,0.03103534182743402,0.03270974634162413,0.08637125180521944
CCL28,-0.0030678833007275435,,,0.05360747253238534,0.008074003943457515,-0.016929049882011944,,,,,-0.03595280779438418
PTPN11,0.0002947413514826217,0.001111731840128668,0.050328679269128825,-0.01649634547641985,-0.050030392264838214,-0.0023017276511492334,-0.02923916906061509,-0.021232344077148878,-0.05186532029886058,0.06429005739059916,0.0009568302108264726
ADAM12,-0.025584925958898164,0.0050567347920549436,-0.050678018415897794,-0.00796673715545105,-0.012885907404264495,0.014811113093326191,0.1584732661409444,-0.007866732940557468,0.03591935412631221,0.043491591267754294,-0.03337240802189482
EPO,-0.02631856020793786,,0.007218576205616218,-0.018589543993835007,,-0.021346942060271018,-0.033426822090466914,-0.017499480042003166,-0.01434170424387038,-0.01576272069629577,
EDN3,0.029115119206144385,0.002133167263164893,-0.008411629471259624,0.03887474879789754,0.05843252038198734,-0.0215672107332607,,0.00316052369383233,0.08775773252580789,0.04487633277209128,0.05986502062431546
CCL22,,-0.016610254565732327,,0.008877117196371905,,,,-0.019805642327302787,-0.02643748325706595,-0.013831101217409544,
CCL2,0.026607626660841818,0.0346064899296074,0.021088048941020163,0.05892365894739558,0.023387917432158258,0.03322163091383388,0.1239193209318161,-0.02034876464940872,-0.011470350592626008,-0.03671564545179756,-0.07816212410381655
DSCAM,0.02762505925600718,-0.06653586893468658,0.05525922633948442,0.02913269199852535,0.010042223608510073,0.001102387503962489,-0.031236746146324535,0.0893630765390721,0.05568204433259846,-0.015585871512619254,0.09183504564599244
GPHA2,-0.0062272756367785604,,,,,,,,,,
ANG,-0.019105271641900727,-0.013816894704433811,-0.05014020880078765,0.007005594554393087,-0.02530466692849607,0.006226476604826406,-0.09098752658375953,-0.046702947353342926,0.025283080900408584,-0.029783041166781557,-0.018693969336309475
FBLN2,0.041004366106754606,0.016359305909732478,-0.016022131671661038,0.01084536077686776,0.013757479936316657,0.014506935756191079,,-0.003458905986565633,0.12591446360975395,0.040714702053076715,0.11737362970599413
VTN,0.020960894649910723,,0.034212851686316235,-0.030540533137413315,-0.017779661481374533,-0.01773802362790282,-0.035835132544587985,0.0662702512876599,-0.020328722283725512,0.016692919126922525,0.0962630774123459
VEGFA,-0.004881574474574022,-0.02523189807707838,0.005914098171212299,0.04328126695601675,-0.04371618620747529,0.008431770168652186,-0.07732320210107368,-0.06107923590885018,-0.04156801731370784,-0.08836455592583412,-0.004193791204263574
F10,,0.050692436467776554,,0.0905529085899611,-0.008426265369276707,,0.04733052462677211,,0.02474581275493799,0.044634161824883944,0.03555144000643272
SERPINA1,0.04738893275373131,-0.024430646216448425,-0.021573318310960283,0.0757043438986048,0.06196807025753877,0.02739615223405582,0.004852539535055582,-0.007855199055660074,-0.05642459523596536,-0.005370225099403678,0.02965546389421715
VWF,0.027727193259569023,-0.041533913736816745,0.01889895743804451,0.015042307976398698,-0.045634951906576265,0.01943067871902728,-0.02085590195079102,0.06287905244272247,0.020440860883646605,0.0034545022293574735,0.015991669213212722
GDNF,0.0491088539716733,,-0.02551682178153811,,,-0.021346940397839638,-0.03003362100585015,-0.0007524192329624091,0.022420059225579537,-0.02207259290730767,
VASP,0.07773426354815664,0.04799719251953865,0.0357275608315162,0.026464764236001567,-0.007419257611771592,0.028071486201033512,-0.038066143705250854,0.047456386923953604,0.05984404335733744,-0.005420016086216711,-0.05431181282393315
ADAM15,-0.018103145918955024,0.002307068615584459,0.005702111189910114,0.025940577437171874,-0.0036770261546976725,0.004108731646198468,-0.04064376936427783,-0.0073603279114625945,-0.04321711865402603,0.007352073701961582,0.041432797484325025
WNT2,0.005350486308202093,,,,-0.015127748362153574,-0.019977571265458464,,-0.021706367759325877,0.012219803739043751,-0.01892667013060354,-0.042652568540789894
CALCB,,0.07336067401019697,,,,,,-0.018997041991857463,0.061613072879926546,-0.02462205539560606,0.04443246224066823
OLFM2,0.005138271858863878,0.08192766881840582,0.04689193129610288,0.017181952079612785,0.04413963298905448,0.01137774039853124,0.017317145020760007,0.03198138594622093,-0.05324583089837691,-0.0026506633330324447,0.04803496879776424
MFAP2,-0.027718321588901397,-0.017414957871756773,0.008806571004904288,-0.018868458916913595,-0.032055756492683794,0.006726650108320235,-0.014074336127645665,-0.002743262131819702,0.04237807193295275,0.047533272422206854,0.008181296509470368
HLA-C,0.08687960122596593,0.03190855640152924,-0.033039510463150075,0.04731960121489191,0.015296525948868486,0.04340880610218941,-0.008811918255255388,-0.014009842678833293,-0.031399505951027924,-0.028447075982064973,0.014717318614596629
THBS1,-0.020125056247717786,0.05733960622808212,-0.0434996958261355,0.081552358210543,-0.005792418214105507,0.040547464629332515,0.043603197367602146,-0.0029976770681706625,-0.03144333031094867,-0.028917653672567795,-0.03522153531803267
HSPA4,0.02894534015013136,-0.0037367316424845452,-0.020695788147560856,-0.0169683137024015,0.01750944994846534,0.013614134489908744,0.03370406125914739,0.018127267188317437,-0.03248116614309241,-0.03165540000463201,-0.05536555524764072
LMAN1,0.0671814497616641,0.020861662474012145,0.02304781323495284,0.03866107520400979,-0.006087062849479588,0.008452591820622276,-0.07905500166428084,-0.11454857535589687,-0.05699846528281685,-0.029653985487443454,-0.04801734665228031
LYPD3,-0.029880734333903324,0.04944138429719076,-0.02300076225385108,0.05835876196457553,-0.017667101491474522,,0.019788092906030435,0.07681582520836937,-0.025793766294188454,-0.025105017526016342,0.04075853433674344
APOE,-0.05695815091900481,-0.041664812161064955,0.06849476210345518,0.001840942505366174,0.014544871696532208,-0.01337729214270807,0.07947437680888128,-0.0133801414696438,-0.037664668576187575,0.04317444432895194,0.0614221963444867
SOSTDC1,0.07717018688663692,,,-0.04496194528717591,-0.027264837429590596,-0.02131597020492217,,0.01648546590894409,0.03652196453031373,0.031516520816657984,-0.024483517059994707
ANXA1,0.01641817804298868,0.015508494831945698,0.02391543965257271,0.04204555116035163,0.02502853929180722,0.022110533971032947,0.12471359055339101,-0.036903663431153984,0.013412754937557721,0.009933064140774507,-0.020799037137389804
WNT2B,-0.02010544014112209,0.00917258649430457,0.04161551718745212,0.0049972097270157105,-0.02510122465380582,0.0031851683081867673,0.024658626639809722,0.036849134561585464,0.04261675246217187,0.13664805970858632,0.007020321589587555
AMH,0.0031946715622737246,-0.020559472614541698,0.006472776269920978,0.024447422100287303,-0.01499691131698473,0.031963806206880295,-0.0418916600797788,0.007873748989046078,0.06264453910911712,0.08321670023066872,0.02807295326694044
GDF10,-0.02266989126413978,-0.017225348147733813,,-0.014120592529249045,-0.030946997376045438,-0.024756190505891496,-0.040188102407146195,0.07276637284525604,0.04902315637991238,0.010194925117711971,0.018482683487158383
EFNB3,0.04828533796394388,-0.011423771026243952,-0.019841956439472667,0.017571194868195788,-0.03631399753313875,0.019881772267026906,-0.06948842399390025,0.01343437313929825,0.015711215115198855,0.030969242984338997,0.04802307571971509
LTB,-0.009935047363290095,0.06665456285262385,0.02655060861699813,0.07973820897500641,-0.009637015295486492,0.03676510057050586,0.015156516848949812,-0.010657626329034778,0.07640721346340063,0.0469845925276298,-0.023532960066389934
ANGPT2,0.00844679002681439,-0.003392874271298624,-0.045500063134020545,0.06504502178393468,0.032034907761702765,0.08112672058997032,-0.020084929950009326,0.01886169772373458,0.03857754110512797,-0.04428334138950728,0.0311835178853676
NRTN,,,,,,,,,,-0.014035571752314738,
ADAM17,0.013123673116543545,-0.012548002343232521,0.012901566529398075,-0.002456194319687582,0.01593957860943436,0.07356190940231681,-0.03590635504860695,-0.046175593604840685,-0.06062379612577012,-0.018283379311047305,0.01579362713120553
LRPAP1,0.019741938605554635,0.018765271037504715,-0.008374040756929789,-0.04962733623984888,0.0036512852958815283,-0.02275936481901341,-0.07010393956724834,0.043473392187467375,0.08998932115899716,-0.004001765909039977,-0.002754057032991082
NID1,0.019475218197259624,0.009488879575965335,0.024005701125393346,0.0374755448258592,0.058045237572520905,0.06338922759928409,-0.06134872969509448,-0.036409204554281725,-0.03869942233848673,0.008415373566120913,0.01718654598297212
MST1,0.05080421249004818,-0.024077768497896647,0.06843483751226823,0.025933248887077136,0.10965657947445145,0.027406669948024542,0.06196201980104162,0.04544645657917391,0.06995544915656567,0.01181273162741026,0.02838378900676445
IL13,,,,,,0.042678952919608895,,,,,
DCN,0.02171453227165526,0.0026902081466364347,0.003861364251261556,0.05984220438172211,0.01943941804852108,-0.02755248238859992,0.056124225423987796,0.03473278621822099,0.014372857330043419,0.020626226974037674,0.09105587930144919
IGFL2,,,,-0.02203697334708439,,,,,0.029188349302507865,,
COL7A1,0.048064950274692396,0.003863378480945446,0.003976752095094995,0.03577622886800384,-0.004936812331774862,-0.03358012543350113,0.06405898360178237,-0.01743558521768573,0.05417166873786032,0.026685596903116036,0.10854507030241084
CALR,0.07239829078781806,-0.013862084860833842,0.01349566148032809,0.09958072298098801,0.047049322506017115,0.027741829869199465,0.05339224772842276,-0.016167273075775257,-0.056850621622675325,-0.0902051399480914,0.0020024975502719073
PIGA,0.008254130692836339,-0.032688136379194335,-0.024506604983017922,0.0348361221349872,0.04509808742804681,0.03803963663008828,-0.03314316790923369,0.016470445246655762,0.0713204090832881,0.009581179516739365,0.041243961387766134
CD200,0.0006645032481423537,0.02308008374363853,-0.017967070229877417,-0.040078878321309644,-0.059977434318488405,0.00474935398546897,0.004443608635132594,0.05847637970725817,0.06496013677562652,0.0033437249390054842,-0.023403864055537606
GRP,-0.02659545120094233,-0.01462111770648924,,-0.0017300408441113585,-0.018550126801019407,0.03944607936730848,,,-0.02700488809376628,-0.015394728092963925,-0.03550981695805511
CDH1,-0.018287264575270832,-0.025204407205968626,-0.013904585530588284,0.003561454208916268,,-0.03509762410963083,0.08408551626312066,0.015668445558044447,0.07881152183606127,-0.021813523593174552,0.14431590160546112
LPL,-0.050057821975449716,0.0063008827796172135,0.035989678813096185,0.07268844747206923,-0.027866538612010664,0.03714767777211224,0.08082200107436564,0.1160926361617455,0.10958152202901673,-0.03569559010504871,0.12994660452235401
SEMA5A,0.026250740953077056,0.019444130489174823,0.004496045274878984,0.04210193799654371,0.019029162828367564,0.015640122751338633,0.009472293712430968,0.07309347812535762,0.015006104324525912,-0.0607865818915811,0.10790379695833141
SEMA7A,0.01714105908267588,-0.038824812448001324,0.03679121094055513,-0.002215319936218721,-0.028011003157544213,-0.0531686567218887,-0.028928518803267682,-0.037271832997255984,0.009169116488219808,0.049981365149979876,-0.009474136909389568
SEMA4G,-0.004123078225971648,0.03343479150724869,-0.04461350098192923,-0.02482368583442237,-0.013634307004448232,-0.03105742796494672,0.03915732418782872,0.11265679595006918,0.042627516934313756,0.08257720739839815,0.059217164658223895
SEMA3B,0.05018564375677214,0.022391905420669114,0.025243020980932774,-0.03999813364900407,-0.0316391103812638,0.015010198590016158,-0.08313794792670713,-0.01908267187425074,0.021709322513684945,-0.023837438811758656,-0.02464629715648781
RPH3A,-0.01349813075982755,0.06103948901054271,0.02387075128051191,-0.004051317913390994,0.026481400127649317,0.053451742513242834,,0.013267485458638149,0.11830818773040881,0.0505779282260899,0.0067654539065650195
JAG2,-0.0035901598087507724,0.0008526480575600206,-0.018938713787027214,0.0013231379167959504,0.00624059988042422,-0.005077070088654723,0.03462512949345033,0.006472846255558393,0.033949235063138905,-0.00045395858216740133,0.06429552843389366
CGN,-0.003549394314573447,-0.019907013087140955,0.013225438394599892,0.044747032109467254,-0.014049131044388846,-0.04662104518582779,0.10722034186610128,0.00547062725237924,0.0718528690580404,0.010717143683428446,0.05996806464127836
