,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
COL14A1,0.04596626400404476,-0.013501984131316093,-0.029435127974667,-0.015665030802455536,0.007282409996367959,0.0012793169175259209,0.15421730300428793,-0.012872915070422701,-0.011993320716096215,-0.02249417085235776,0.025827875491956,0.027646975148795272,-0.041985328382237945,0.02592999693045931,0.007949295406210128,0.08116441239717857,0.014747431113040865,-0.03715539783280873,0.008702805890651828,0.05803799129827678,-0.0325478195035126
HLA-A,0.0008093627749147168,0.04818256531027835,-0.01214711821920168,-0.05206241454634345,0.03298953935044354,-0.020928768162597696,0.007568048002676374,0.08958287029824409,0.003304239156654418,-0.02797403130849345,0.07267520351491183,-0.0055064895210238385,0.043227037167709266,0.13542183661631532,0.08477702881608203,0.04292509922210046,-0.0835530998547359,0.02199520648853982,-0.016145712903762294,0.005119276034193398,0.07707224212561666
CD5L,,-0.018184999378948494,0.019181741715659558,,,,,,,,0.012542721761657622,,,,,,,,,,
FGF18,,-0.026996671042662887,,-0.02450529538822857,-0.019305960354042574,-0.03505250503805226,-0.018955601441240453,,-0.021831290234020126,,,-0.01752589575518108,,,,0.029608867458023356,0.033498379580644735,,0.010838365774555579,0.01469350143379338,-0.04410526155606275
ADM,0.01384132210906375,-0.022826408672991454,-0.00860403704877068,0.029807794217185896,0.040822045312778284,-0.0977660062992991,-0.03668241882069745,0.12628242829090366,0.030986191520662402,-0.0190441884099148,-0.04839791796224577,-0.037506542693510496,0.06363377060942903,-0.03406768438178673,-0.11748391040165994,0.030290437458992424,-0.05914403258520139,0.05560296700429128,-0.06844170041679229,-0.04956216461065911,0.02167869281450181
CCL15,,-0.035495346284927766,,,,,,,,0.0012612008033028165,,,,,,,,,,-0.0008732990174844843,
GNAI2,-0.0034327588209164908,0.04095820331368984,-0.03136425165576395,-0.004595911825278607,0.011864544085306199,0.05587038637060034,0.06765505979915631,0.09339200299954571,-0.028530448637123083,0.005201223909314784,0.03009695476617162,0.02211953352237117,0.009722857941425453,0.015049195811640204,0.03348434089823783,-0.0011560467895737137,-0.019092517510528286,0.05452751567669406,0.013606457638922513,0.003795511619887092,0.0736724598483989
HDC,,,,,,,,0.02183997996850628,,-0.02090586672794995,,,,,-0.05495656470978145,,,,,0.014797777063168111,0.06331947991028461
COL11A1,,0.03452135888544596,-0.017766965819003576,-0.05755357523744885,-0.01026183151789092,0.07175138710450181,0.08103212365833862,0.039701051318504044,-0.019930525015377145,0.0018721544377322582,-0.03914872061920399,-0.03945741704477055,0.008033137356237719,-0.0132192874436947,,0.023714307416124163,0.0018738461153528787,0.03752333594159536,0.051877653787568326,0.005529601389861654,0.09238449708783648
NUCB2,-0.059700609191740445,0.006373728273828209,-0.015037092681831553,0.062406508706389106,0.028469212347702753,-0.02671476886459336,0.041704277858529176,-0.0034962516793899715,0.06545366728204347,-0.0004124974447888066,0.03308438547752307,-0.04857237022404091,0.0008715360711627913,-0.1568834019936229,0.019805940867099952,-0.04009295494197691,-0.011912136452470266,0.07894145078663917,0.0371701141648673,0.010851711605249293,-0.05050302195660727
FGF16,,,,,,,,,,,,,,,,,,,,,-0.031657463031057334
CXCL1,0.11147139370278256,-0.025213375375063577,-0.025304524189555453,-0.02414661361933986,0.08703152686622309,-0.07276011930906866,,0.05558002740684261,-0.010342304669464645,-0.01562749369628802,-0.0149171483464741,-0.0009628386646470281,-0.01700251821316893,0.0706370885136469,-0.0156496356310714,0.030054822479289006,0.03676635829898679,-0.0024920831627156057,0.04252393601568475,0.06819156820462594,0.03159543234450493
VCAN,0.07904206621801352,-0.015125889884794375,-0.025736117127423935,-0.07076694928652905,-0.049076366797144694,0.03384586425488793,0.09437197889923886,0.04952715799597937,-0.018692168414522887,-0.024094065893478567,0.052090945417580733,-0.04342538881891011,-0.050270239982636744,0.020906717651292962,-0.0908572793624397,-0.07329488457452897,0.013151535724600547,0.07483806754390672,-0.034735077622389095,-0.05538795205160908,0.052227051277489354
MMP7,0.08940840163957577,0.028668954698551054,,,-0.03838156243021101,,0.02726737779655828,0.011907011668473296,0.10604265512839399,0.018221769413436582,-0.024333652329399474,-0.03474360596136769,0.06578454730680146,0.07702200032475534,,0.07906481394670876,0.009248091669684311,,0.05253699382240116,0.03606568950302357,0.033067597034268564
PTPN6,0.026952611832701985,-0.016452145206924028,0.06383406879692323,-0.050921391195236206,-0.027783131728084297,0.05113565087267208,0.025050106878944302,0.047101074361989924,0.01477114271812966,-0.0002545299168536801,-0.06016315567814872,0.06602002569678973,-0.013672441455954346,0.03172155569748343,-0.022770474199688757,0.014349058135586349,0.055269324970876166,-0.03166633011182694,0.013778185233610804,0.044507393907215406,0.06826994772289785
PTGS2,0.09844822764984437,-0.0021887562592994864,-0.022582960460564207,0.04182234982819132,0.07504984655176197,-0.05892690275261549,-0.041182470622490315,-0.01236209142577118,-0.06837371746373634,-0.016294548475872566,0.03751715783809087,0.032238617234553194,0.018047874597995082,0.10759469038162701,0.05006728796997553,0.020015990320206706,-0.03076067225643146,0.012784115040885682,0.022178393245046082,0.049837097967945804,0.027453880967603542
XCL1,,0.02169450120307704,,,-0.021005575792714396,0.00317159368210145,,,-0.03304808597608175,,-0.03191882816582871,0.057604655808850234,,,,,,,,,-0.05717668660388047
CD58,0.10590680812057525,0.025849886425619487,-0.03180733687447743,0.02673349049377507,0.018335785296400082,0.00260655936065797,-0.000489328362464858,0.11211946462802076,-0.0022044117664319083,0.019880831010966982,-0.008893463516456293,0.01921689969237593,0.017445238649650793,0.04170080524796926,-0.0009319649758254804,0.04739386544070807,0.027897831162509504,0.037940205875898025,0.01505634243961873,0.065360732627523,0.08989346726709402
TNFSF14,-0.035492410871175877,0.02925163326806031,-0.026391784494423098,-0.01349018823129475,0.057580123122098474,-0.05567967809097209,,-0.017064837916282216,-0.0007965396925794987,-0.015263949161841976,0.03160161510496954,,,-0.0614088062510362,,0.029630733919940623,-0.02214344065136348,0.05263252922535334,-0.027616305871025464,0.047318641426179434,-0.006368538534991081
CNTN4,-0.04617286977018236,0.0399399077971503,0.011314877471039719,0.027027194001721863,-0.022070471418102887,-0.023625081135288033,-0.025643843777397004,-0.05132501417486932,-0.02277111816317097,-0.01244028130096884,0.019398957439471103,,-0.004030526166168663,,,0.001570339558281748,-0.02880116389912953,-0.03934558608677803,-0.01762416966973391,0.04224524861666339,0.007728221461710271
NTF4,,,,,-0.01579679112365624,,,,,,,,,,,,,,,,
INSL3,,-0.029289138552742233,,,-0.01930595656729113,,,,-0.023201696871226328,,,,,,,0.02123831153219149,0.0007300119085807949,,-0.00044175101097852114,0.06140398470155738,
BTLA,,,,,0.05937955868522204,-0.021708715408288146,,,,-0.019492585145510024,,,,,,,,,,0.02574696397661239,
MFNG,0.06900388805585361,0.037089559658040165,0.06802873289879376,0.06780628386087813,-0.014071357764487803,-0.011201141767167945,0.03532866718484493,0.015672749507266128,0.00047241976723234235,0.018506620596973854,0.054472470698709315,0.057798241107240474,0.06765809004179572,-0.061497026826170975,0.10740108776332025,0.034757846946905833,0.04837550598128153,0.07400121565460265,-0.019388505404804864,0.01126253851597146,0.025947380092734094
ICAM1,0.07586488455475904,0.027154703313255903,0.002047497717659704,-0.020175458422332964,0.010571046318544525,-0.06783915566050742,0.011779325101220728,0.06707421841472015,-0.021695404721559536,0.009639102848912777,0.021058937921980693,-0.008682665166079883,0.08570319897822318,0.04003040862014037,0.0088585667423497,0.06129941722617518,0.011761062460536369,-0.009053924250113992,0.015615828331130677,0.04301374005286226,0.053045518388515844
PROS1,0.03049214686275064,-0.015828108870821932,0.04924732501370992,0.03200196927958562,0.009105958224052243,0.008071967969843783,0.054977828651114016,0.09743012199988699,-0.005578077246147916,0.01718090480995879,0.024886527781623046,-0.06440996758227938,0.05225287778830302,0.04583219930099995,-0.052792567920538824,0.0526096651818911,0.014361261906180246,-0.002790795801227475,0.0542198196466137,0.0341997707749117,0.06536811016777797
CLCF1,0.1216891637247568,0.05576988096199145,0.029919983959548004,0.04956070760936812,0.01054523397904807,-0.0922990776678724,0.07934457971836655,-0.012348528733482415,-0.012335464654874504,0.015519951985186492,0.10633795155716282,0.10263406685770432,0.024899470403278636,0.025105371475742058,-0.013726095550592036,0.031939624712642854,0.02897236772105606,0.07259819064110394,-0.031759004859242206,0.10944976522627999,0.14466621176005018
PSAP,-0.05993989603821117,0.0026297930881036724,-0.04299905027566834,-0.06514302723631007,-0.0344390923489032,-0.08445695187589669,-0.08430004208569707,-0.056721528268432436,-0.007741585082102,-0.006947538837647142,0.05042370391161053,-0.04614040800579752,0.01556359491384042,-0.014665037893282745,-0.08053015735471368,0.12664475145530907,-0.04042627956306451,0.00881220284174852,0.024741665007929254,0.07540556656715522,-0.026086667054397467
EFEMP1,0.08524427389132179,0.05054722210224365,0.030738598844014926,0.028082023808818805,0.012541867604583489,0.03730223577536296,0.03987452769294188,0.09661980880446536,0.0074262185205370085,0.013030355505501988,0.013163755526129233,-0.07346373661722314,0.08769328003837466,-0.027278285301425956,0.041235604425413734,0.0531029797472138,0.03962318268962621,0.08696448829416073,0.030654690108922515,0.0519255517020172,0.06105522549310281
C1QTNF1,0.034339920697795324,0.03417022878830801,0.014132053015859151,0.04659681787239946,0.04405793895260365,-0.038334585847208724,0.029197986131256234,0.043190869466572704,-0.008847722980391758,-0.016810308783700424,0.024722525057912843,0.034419511892724075,-0.050184221605763704,0.0563612657538301,-0.11756365352393401,0.031017771114894243,-0.0646580912869325,0.030453761189240706,-0.010400924628791471,0.02064579411312823,0.1174029597885733
ALB,0.019988404401131647,0.062164002546741697,-0.01529547552216733,,0.028315393059611577,-0.021245142233395433,-0.016064105561260183,0.05759985322157457,-0.025330167542761413,-0.0009539283810488222,-0.0025218524621577884,0.0085959090286363,0.023720702171661417,-0.03705522609721776,0.006783204715292705,-0.007218479932142483,-0.007263633646663425,0.048635789815526034,-0.011437510365165595,-0.028301867494733235,-0.04548675553635529
CCL13,,,,,,,,,,,,0.02424316572354322,,,,0.030413585748522366,,,-0.018991252585475446,,
EFNA3,0.01627316626509022,0.017226461572005945,-0.008828895123079033,-0.03251040308453069,0.057743387870857345,-0.06461143708974718,0.0009671905665393544,-0.05043813327540318,0.0019008831386135,-0.021611377945486974,-0.04542453644801866,-0.01094233567252797,-0.019138397622801517,-0.00878699453351442,0.051084617292384296,0.07039373139660113,0.04043752007605563,-0.033020564751958095,0.010539366876070228,0.04084749814989671,-0.07099880736788619
DRAXIN,-0.060531735119809076,0.008651641401943626,0.01999302734428412,0.00108815490214744,-0.00670288403799772,0.0006528283633396089,0.049812507141366875,0.1004583374782773,-0.00696388329807896,-0.013920457039315891,-0.033312305165639385,0.11782733682011821,0.060908478452331626,0.06695021486590004,-0.07522449258342946,-0.01811197666010454,-0.019233126734274776,0.032862193632837704,-0.01491078725969871,0.1176184612781617,0.06396230332644065
RAET1L,,0.008246664465216002,,,,,,,,-0.01667288012187636,,,,,,,-0.020089986200808197,,0.013530470897999351,,
NPTX2,-0.028814934627449232,0.043348296791290104,0.02551758499170281,0.04505015808740714,-0.0019229231460151169,-0.057712615692501086,-0.0502914690871954,-0.11924816945200593,-0.013086025597958063,0.01755959128875421,0.0932588554917604,-0.036794888872782726,0.004127849100403982,-0.008950650196997747,,0.04252907939602269,0.02409095180510478,0.06102440511890369,0.06956303783906351,0.05402023380884306,-0.0735195610286591
FGF11,0.049266816707190846,-0.042394119695690236,-0.0010276213395828617,0.046939480450072284,0.002257297348377883,0.023254138924669886,0.07823517268151439,0.0911704424149952,0.007292669661326409,0.01453151578610476,-0.019744782750011833,-0.008266433525688807,0.04239126682935788,-0.0524287894044269,-0.054286586518701115,-0.004927760598949784,0.01884333633633302,0.024285741889913035,0.01652472559254209,0.055526942801775794,0.0364350632926895
CD59,-0.02169885815528022,-0.0004867444345796885,-0.000982060555925173,-0.03191569321848622,-0.02024532781109276,-0.02999843058267056,-0.060474772699465516,-0.04480619033711462,0.05003088855898057,0.024169330080357408,0.060389813645676305,0.10112561561516291,-0.031520999944240714,0.06458730811259973,0.03579102722137384,0.00026173494548350725,-0.007500757883760676,-0.012905759869677598,0.06977542059157613,-0.03734450843445281,0.014508642064352687
COL9A2,0.08771027143117441,-0.0072968632505241975,0.05680910628511987,-0.06010505587756036,-0.015837047025553292,0.05755247362526805,0.06760387333042649,0.07804028883048385,-0.043603724227994765,0.02136389805356611,-0.004854117777619018,0.006166082111890955,-0.04075688859319445,-0.011175276712077605,0.08589260379481331,0.02405039738417591,0.054919053514387715,0.05929802194686985,-0.007018271781281528,0.07902338493942151,0.11068147644250621
DLL3,-0.0001303922040314533,-0.027821343314233454,-0.021080293941615785,0.015351263668905348,-0.03258093567584319,0.06521740422896327,0.07479537452388059,0.12880261651480818,-0.029916968845608072,-0.03496129606844549,0.0018863235985215015,0.14890130232268997,-0.0547052996806321,0.01689872939939363,0.16902931213705322,-0.05830141107537851,0.070353512546899,0.06685823001156918,-0.0020366307932064374,-0.009557164500289041,0.04462284438885486
FGF5,,,,,,,,-0.019306665256318876,,,-0.02340294947762582,-0.03854821017358627,,,,,,,,0.11870558767228673,0.08899248813265868
LIN7C,0.06738203339332872,-0.007319286256417708,-0.027112901737573754,0.008720734614752243,0.007072575832119911,0.006118154133622029,0.06306168113863532,0.04381437352657978,0.012434459192626644,0.025545027126641282,-0.07886588449897841,0.0733065238791288,0.060717402313621126,0.0013059011129208345,-0.029745151193220742,0.0031317558473260634,0.01753524503895389,-0.010694535462676102,-0.005746290260680371,0.03474165405882131,-0.005241985351319901
GDF7,-0.027910988336766158,0.033128428555339685,0.12786251518556851,,-0.016297754264833077,,0.040406770209052936,-0.03453646911808277,0.01463517286143083,-0.015263948568684887,-0.01805426266530367,,,,,,0.03072217325549485,-0.0005562796416512766,-0.02245044255459708,0.10328944100427104,-0.04911114849112124
PSPN,-0.03103286667649372,0.043208922236156695,-0.03118893368270945,0.011519379844766418,0.011802071068792816,0.04767411817374373,-0.03858913069262215,0.050315308057400164,-0.021581827726376932,-0.02365259586413747,-0.039581562562958604,-0.029900620624950167,-0.015611106581833371,0.038280915628362465,0.0276224062797603,0.011332926835297824,0.0959757757563402,-0.033295526960789024,-0.004844776671112431,0.05800334744096016,-0.02951237857064609
ANGPT1,0.0009268899383890132,-0.03808644018673285,-0.03574111856171971,-0.028791938491856385,0.11445325344293591,0.106351289833313,-0.027650648449287624,0.06113932732276059,-0.03858719457416076,0.06045207914941362,0.015942204086957075,-0.009256717287517745,0.013723865465491177,0.06424569472449591,0.08653355981384835,0.047031299552051424,-0.0445060476166133,-0.024999809695898444,0.05893673092157083,0.0342941238729469,-0.009030803698239293
PNOC,0.04355840751922444,0.07446821621054613,0.019591533107745585,-0.05927051900035475,0.016925813552527418,-0.07163427292289173,-0.04083639433352915,-0.08393062936851632,-0.032187762179866936,-0.038337970441976406,0.018372893183671832,-0.01597796391419689,0.12776092527469404,,,,-0.01831407241298055,,0.05736313612808804,0.018851825845419654,-0.059211479111065037
L1CAM,-0.011846350670265089,0.026317721654842995,-0.00034136253193053554,0.029084010792324585,-0.004836872691085269,-0.02218800916003697,-0.0479252469035408,-0.05778854225293822,0.015052392784960074,-0.05286235282764682,-0.005511103772541435,-0.04326571081982268,-0.00903949539405261,0.05098612522315789,-0.052683403747370974,0.0886911036797576,-0.045596576139996056,-0.008019695043903485,-0.028676258920311875,-0.05225669307007672,-0.0764943523872338
APOA1,0.0354821606367472,-0.0332596020981,-0.019259714507978903,0.016086681444840115,0.009345704110095984,0.0074845140808087315,0.07321561017124059,-0.011499353255250085,0.015578222244824781,-0.012933768161775147,0.02138237170447893,-0.0301126122350521,0.017126321102047436,-0.06129207704117558,-0.021838885251335344,0.03485434253102687,0.04641378968086933,0.08821746824308846,-0.049740631797735545,0.05989547434696529,0.09384952799531347
PSEN1,-0.027044471185138808,0.00449572981342323,0.027937972891260595,0.03947624542943908,-0.035823940570561354,-0.026387768164119512,0.05000303019518719,0.012848347887425197,0.042596920883031686,0.021817372472119775,0.007882468539372465,0.029490247020584316,-0.0011479380547968622,0.053251762449171285,0.026536726100354433,0.005922034105901019,-0.006775026020017666,-0.055003744534152986,0.018388760971894406,-0.051716082041000706,0.058548820438970674
CALM2,0.02568558296839134,0.00811480783864912,-0.00866023167189157,-0.030124844147390098,-0.03749637564675408,0.04185785569699094,-0.06730726835629439,-0.1321373630259042,-0.04261010402503041,0.042031519173271706,-0.03527113497580572,0.07274764555927599,-0.06258866876526152,-0.056525341128957046,0.04881016825943209,0.028423661635457082,0.05878120302064485,0.04094296909642535,-0.009257033466200958,0.012816132929221303,-0.09429800155456168
CLEC2B,0.05205514738741454,0.041053301710068324,-0.023009734054176445,-0.005244588336088261,0.061388107135723353,-0.02390105324261031,0.03516328557007176,0.13910460179013814,0.008500237654425216,-0.0329656850418182,0.024259217185570895,-0.03756169110077826,-0.021798079553281495,0.10199771817981222,0.035447634781716614,-0.0043454241512553326,-0.02578136325285655,-0.013855458921946012,0.039721457527803296,0.10853872849064096,0.15561627355387458
NTNG1,0.008984379336033773,0.009355875672695236,-0.03284013810678533,,0.017977442624992134,-0.006579693645682201,0.04932892204317579,0.020747269879898857,-0.001870121090570425,0.08871083536637447,0.03470559779959734,0.04825010106675587,-0.037908330177628624,-0.04968808160246078,-0.0641976658478485,-0.04173075840727483,0.10172647398761252,0.05539366620408337,0.009053284164875818,0.10024899648937738,0.011722553318754938
LRIG1,-0.0036827813889454258,0.034166791809664226,-0.006146103149106405,-0.001718004794681074,-0.04318229367456345,0.1359088193390057,0.053439068156583,0.060581960198446166,0.043097063970588524,0.019509519061710473,0.038030230695934426,-0.08489806745489613,0.03176580754344406,0.05374041062462516,-0.007018928316033191,-0.035706860291533214,0.09155578375198228,-0.0182804363894797,-0.031916512374450826,0.03888898724636784,-0.06662201215883437
CPAMD8,,-0.013991890104390869,,,0.026709794967976406,-0.050270546763356926,-0.020678046981357938,-0.017465476949293603,-0.025736038773383794,0.03545517946431511,0.08052321505368415,,-0.023148273783688476,,-0.05288965863014939,,-0.01934765487832691,-0.017364454379707465,,0.16240149467110573,-0.03482348514300513
GHRL,,-0.06079071331000955,0.019261285617479352,,-0.01621417737042239,0.051823600723085894,-0.017077424314351986,0.03759347498226822,-0.020157589807232507,-0.013920457039315891,-0.026100980286287555,,-0.01599549500804549,-0.011202541328453837,0.12412497052025538,,,0.046842295068812566,0.03881652480865172,0.03731564708070548,-0.030697264493455605
NPY,0.03236079678361807,0.039748663823626386,0.049300314864154995,-0.022658948139939367,-0.030990743991230866,-0.01205490466487236,-0.0871615330856424,-0.05061790861655267,0.010206358168530221,-0.003816667403870332,-0.038586143222568606,,0.04133265875417912,0.062325507645367026,,-0.00710067444493756,0.02057941550212619,0.10518839798389462,-0.010686430374067576,0.023230755186555783,-0.09943791027965608
MMP2,-0.06835276962870498,-0.013955525643474619,0.0478334353753937,-0.009263114477799563,0.0034798759466341885,0.020150109245931396,0.08161491365157694,0.12535150917319193,0.008276137294798577,-0.014456326190867615,-0.016231475035373952,-0.10082187041079943,-0.06754176541439126,0.09632282728465803,0.013553454207434212,0.06785383878478245,0.00875847597905078,0.006592961424206737,0.09160923229128692,-0.006342128447901728,0.14573381696510604
LHB,,,,,-0.019887997474655507,,,,,,,,,,,,,,,,
PPY,,-0.019564849769703293,,,0.0333375431876489,,,,-0.018808857380605195,,,-0.014778904126156248,,,,0.034852601429112035,0.03150127863442381,,-0.04923721690323711,-0.016849185339019402,0.0798874882455254
ALKAL2,0.05924315934258128,0.009967070221889284,0.020100875935853083,,-0.004611465042748855,,0.013264044081017052,-0.019802945934659304,-0.019285449137354825,-0.028747368570694536,0.046886952421688305,-0.037679133090214256,0.02345326979555078,0.013427104303357584,,0.05082691364288148,0.03895987550008173,0.07391733370568516,-0.04707823605088346,0.06068409595809109,-0.06695673915012218
CSF1,0.061225792304363834,0.045705790890462665,0.015348168578099099,-0.008901055055974666,-0.007331732674568248,-0.026971852721007605,0.05106827239644926,0.07889899409452553,0.0006785309804745552,0.05078529219777289,0.07602688423070164,0.0572794468541426,0.02448998298492087,-0.04406667259867686,0.15691174505100797,0.0057415245519764745,-0.017430638947326636,0.04591036836738536,0.0007116757131322911,0.08657643887120792,0.13332270168734014
SEMA4C,-0.01951632109536563,-0.015785323319512393,0.014180637980282478,0.040717338894723176,-0.02617092780472003,-0.01905086315879648,0.032158240079875444,0.07210860434830368,0.05105320581233032,0.02388539222232588,0.013427049469830515,-0.014309042428122544,-0.05734059895594098,0.002605664175343077,-0.027131901154282708,0.04225041821529896,0.03420872908087047,0.0585802472468653,0.041869068588851296,0.10842243206264252,0.009060665279876444
BMP8A,,,,,,,,,,,,,,,,,,,,0.07789959800898869,
ICAM2,-0.04144949717818499,0.036098038778531696,0.013342957228873548,-0.04897369749917672,-0.01828479004755046,0.016513093578266247,-0.011994706820922286,0.06288803024177791,-0.027518553212770712,-0.0263965387733348,-0.027714468027771017,0.06025840053514565,-0.03195705232984832,0.042142524601060785,0.06426003722448104,-0.012484912149652281,0.033748569099996795,0.03377164876389751,-0.005210616526536858,0.0426135971561811,-0.05029219140037555
SYTL3,0.04654356323557201,0.05325156656092644,0.03724584403603336,0.08944583682158645,0.019414288728461262,-0.024726926614096176,-0.02206410744612525,0.07008518997389034,-0.04972325266398816,-0.02173133752096819,0.11345493952428756,-0.01827661753093652,0.07441022838552219,0.0399904604547037,0.11311324857660769,0.024344334055682006,0.07811328117683818,-0.025316016133120664,-0.006888185619946601,0.06799525738115127,0.056960707255759815
IL1A,-0.03485488302807238,0.028220562551670086,-0.026342493161017326,0.03254861447924603,0.032497212252957354,0.01863168432119114,0.04050797329533655,0.07298012802951566,0.04089537213904524,-0.023008553294195933,0.04564723681804031,,0.03153884370492469,0.1764691769963681,0.09442747215075194,0.056256459490248954,-0.026719744435072437,-0.03507360909841737,-0.0038544391432408834,-0.07551771339894252,0.019060184186922548
HLA-G,0.021396211139689904,-0.03510918131565953,,,-0.02100557389573448,,-0.012393733979140894,,,,,,,0.12573330003605482,0.043528681340817714,0.11153091183791153,0.07578405656676383,,0.019424397395984002,,
PGF,-0.07128852470571247,0.010128202287324754,0.03610624463243907,0.030427081213221917,0.013697749758454806,0.011803161939323728,-0.005131523513485895,0.09943651857540155,0.022611712732140278,-0.0012923863867679655,-0.0036685753526386673,0.033211176385264635,0.08691663317001405,-0.02248865726934752,-0.03465990439198866,-0.016035652805861788,0.08654426749648837,0.06429777800982074,0.03466028981016814,0.030863470425263016,-0.0042716510309510495
LGALS8,0.08854320652804086,0.0224080944469405,0.06532003403354285,-0.02031398565712148,-0.023882049816877648,-0.06507210922242124,0.006404157577721306,0.030624719335183313,-0.009710533778699652,0.048191158338480845,0.03269980739208577,-0.027877846084762993,-0.004804731279511143,-0.055682664038468235,-0.04414227205632631,0.03690224453447713,-0.024577469998141515,0.03886141734804885,0.019989482578060498,0.01571315928708427,-0.015850352127954128
DKK3,-0.0226527741306732,0.028448495452818547,-0.014370092397419432,0.00011162011530766936,-0.0010540252588044684,0.03765847179073896,-0.08236831321650324,-0.11309377874444317,-0.005419101282950093,-0.028250604261777945,-0.07895041422271111,0.08329833912317301,-0.028524595907031193,0.013752062270603278,0.03179950719880206,0.04601162996602784,0.052324502012943086,0.05200123794415294,0.0224028452339321,0.060700283426411615,-0.10100960531738809
COL16A1,-0.04599227813619304,-0.015356453145290527,-0.027111392304524796,-0.016624596789143936,0.010064360792428239,0.08705032951345705,0.04253086219799679,0.04436263500792528,0.004081828039694646,0.0302125289297911,-0.026349606724526495,0.036216003432041205,-0.029891238948123063,0.17142685403013272,-0.02913925746917742,0.06908332258783036,0.03184918454512515,0.06509310242986432,0.03698974200451843,0.05761357708929891,0.1463942446862441
TPH1,-0.020410727287139004,0.01392123311836253,,-0.033649134543589206,0.00010039322225574956,0.01758686748267003,-0.01313288946435369,-0.020762045678543204,0.03755022159243361,,,,0.029359641561335713,0.043368188855041456,-0.014210349656525196,0.019797443744913677,-0.028970357643366283,-0.024385117812693483,-0.06358363368749308,0.05284912051877907,0.0580027054394101
TNC,0.10173818099429338,0.03869221439455245,-0.03605422357037762,0.006033007776790036,0.007090484896739231,-0.05880815100444971,0.06027900079114755,0.1322280188141243,-0.0035956830421657866,0.02967406073953986,0.055784930649040186,-0.12595965883188923,0.03952393701677148,0.05825147466629073,0.0006643094086747596,0.055190886378786747,-0.07662083972473681,0.04258270877258737,-0.00900465635499026,0.07391807446007355,0.021749611534743505
TNFSF9,-0.0074154717975723995,0.0010838593715331007,-0.029756065701091603,-0.008373032968947706,0.13124829529551182,0.007350173736884454,-0.0015571742549453757,-0.014538892273129789,0.13561264078890095,-0.02325136721647984,0.05024636426516669,-0.03497608395174645,-0.025589978896297452,,-0.010666541869250777,0.0024428581727217197,-0.014853647876688695,0.05543865709617891,-0.01276519148816766,-0.007879222142483053,-0.022009318896113926
C4A,,,0.0009845720898514945,,-0.023578375061252918,,,,0.0034295416188031345,,-0.02816375158874564,0.02629635783811612,-0.013258451927539194,0.058214577443629095,,-0.02039277318364348,,0.06406711448933938,-0.022687219428996857,0.037686983020821435,
CNTN2,-0.04788442255761288,0.04023126429533991,0.017983233725508547,-0.01693153445587631,0.026434889008299524,0.02216298745811747,0.004791384814563686,0.014967074242334228,-0.03537980290660216,0.01561174054376316,0.020288530860400816,-0.018557137636909367,-0.08705218795595644,-0.03826969086114268,-0.05868899080952064,0.01598178528185073,0.04821963485987872,-0.005107185203567802,0.0295670023157088,0.06648929958194659,-0.0833272983215806
F7,,0.09578330116830845,,,,,-0.011405951975412257,-0.017465466797774155,,,,-0.01597796615630386,,,,0.008460390793648047,,,-0.02245044472550002,,-0.04304379553845998
LUM,0.03716203203503521,0.05236445473528165,-0.025853355306504337,-0.0421179280999109,0.03163415121506104,-0.03463916072256372,0.031183861905458216,0.11469914345203086,0.025028818104650463,-0.009561520244662565,0.005845831266606057,-0.05280370938182388,-0.00036127636703166954,-0.04605037260433388,0.05624853300727359,-0.02213693794746208,0.0532921018971075,0.09031360238823678,0.01944536317363622,-0.013524782796868529,0.04012331324674124
BTC,,-0.022816513881574324,-0.02743986379346944,,0.03675366207367671,-0.014189274509581658,,,,0.029052016012083886,-0.03432391168094584,,,,0.03930896300769552,0.026821578856347644,-0.01567351936138996,0.038493360098635014,0.045653902372574884,0.0894657641725666,0.0313557701965271
APOC1,-0.012685100691054371,-0.06628279188011851,-0.026665086606367242,-0.055576185220925105,0.044506463890487444,-0.03759465805343459,0.038210940744750746,0.13339752660193957,-0.014149672232561453,-0.027001027651387385,0.03354654115928436,0.11002681765701741,0.026057814038520345,-0.04609592597752514,0.028042355699598526,-0.030663452369927523,0.04953006595439103,-0.018964350982539322,0.041030827740397194,0.009292429852212807,0.11671240174070562
PKM,0.03334960387512904,0.016060140933347483,-0.01207019093166872,0.03877492012972061,0.020211012854995034,-0.029383532038372115,0.023886837118054862,0.08064001415095663,0.040120020218664273,-0.008397162831544786,-0.01020744899218833,-0.006698874542986549,0.07058158472172356,-0.007451658792866635,-0.07374558975875951,0.043177477069459076,-0.07643734638368045,0.04616941353927623,-0.0756809462415037,0.04155328231396184,0.02888887629407658
TNF,-0.006709977685079124,0.011659986728037017,-0.0043625498728320136,,0.03998450698442818,0.024014334060039416,-0.02802122661962179,0.005461904845621546,0.027474037624258693,-0.020351400541958217,-0.00078118667166613,-0.022744860301203648,0.02453054811985854,0.02109005304961466,0.03206421518223851,0.12301038774163518,-0.020089991680356457,,,0.06058429533892989,0.13181017150216642
