,MGH258,UKF243,UKF248,UKF259,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH916T1
CD14,-0.015149880535528164,0.018126931978381222,0.06602847156866454,0.002098290642193164,0.045125421400909256,-0.11593844679334857,-0.023745060927837135,0.049503275546236555
SFTPD,,-0.02266752957021497,0.03105705052711017,,,0.015653486091138452,-0.009714227480145094,0.045690402968535576
SLIT1,0.054731540893326276,-0.0655120774966096,0.003614303946186025,-0.03764205300802144,-0.01629434919833729,0.0055697264841668365,0.04349006332939945,-0.03311517001556377
CNTF,-0.02186751153722296,,,-0.011668607671047368,,,,
BST1,-0.00402902916037934,-0.03559063042263463,0.009925719371631255,0.008090601675786005,-0.020554421980397322,-0.017813580773821988,-0.0025697552203395786,0.08208681832355415
AGTRAP,0.018638507726117522,0.003651363683565253,0.028946910611271363,-0.026471210961549873,0.005917563691205519,-0.014889007531178663,0.05400915678600493,0.014030491490595641
LAMC1,0.02186954911701866,0.02419198874254658,-0.007465264653538709,-0.016458050371027162,0.08190482216094944,0.01020748322194862,-0.007755620937026946,-0.00955851205673507
COL6A3,0.04370675931599682,0.005258405601763545,0.05229943619200641,-0.05094212650535584,-0.08543603489697094,-0.018149219186587733,-0.007753698277318405,0.012719108633052947
FN1,0.034818823277422285,-0.040568118727559964,-0.0365496719814798,-0.05421404998913141,-0.042923168458887814,-0.007963721100552284,-0.014727732252160314,-0.054179953276246716
MIF,0.004409687131155909,-0.0260528455485178,0.00920366488463223,0.006207267185194172,-0.08082285825034972,0.00860875093608405,0.06906137974603332,0.06484316070642172
JAG1,0.012779552105503066,-0.0717372069550316,0.006104537564898327,-0.01734393556684127,0.013132253670983524,-0.07516275908150676,0.024296080011008796,-0.03536184887585523
NID2,-0.03551734524931281,-0.03950913464355959,-0.0444410415667259,0.013425421816250381,0.017435376398685594,0.01183336100809623,-0.010956251086769547,-0.004747052752020432
EFNB1,-0.03359405390464222,0.04232815194636347,-0.05074075040401921,0.018782120954918602,0.06045880792409635,-0.019288361807495907,0.007327686255532568,0.0038701562727340897
COL4A2,0.021245800215693854,0.02378533897278235,-0.04143583015660613,-0.029860087000270045,0.03597384070586872,9.358691575326872e-05,-0.04117448272009771,-0.03467547665068759
SPP1,-0.09991081729526462,0.055892909934042494,0.0038383558209185977,0.001955551443475666,-0.05772049550749014,-0.12329288126750015,0.032037562331605686,-0.008261803104990783
PODXL2,0.030756600377028338,-0.02370150251949606,0.041832048995198746,-0.03444175290508373,0.10879484458372073,0.021707799088845906,0.035292967789683216,0.05408433633936049
FGF9,-0.01999235248729424,-0.037063585491216466,0.04951832518994568,-0.012683641933916008,,0.01643150202208385,-0.02537880005751209,-0.030466533608544483
ITIH2,0.0004555707552438712,0.05296667053837095,-0.025505553097388903,-0.015589710304038489,,0.008589503701758178,-0.038052814990708554,0.0203604326269572
ADAM10,0.04980063360311978,-0.01351328413608268,0.009887203236968466,-0.011635663243573053,0.027813880193658196,-0.035155275747771955,0.011622530298159368,-0.05610573226317921
CFH,-0.0035995666487470745,0.023311569590267964,-0.004043484212506873,-0.03930641196108472,0.09738371009626577,0.0059667140440268,-0.0265785191630327,0.03760016814263672
COL4A5,-0.06974729146705252,-0.05381550504615654,0.0017465337168854865,-0.04228650676252055,0.016437929714925692,-0.03478639317596717,0.022912141574880012,0.027013367434734228
LTBP3,0.0045114869624798565,-0.01964120580801182,-0.013653013617038329,0.003994251929944321,0.036420749577230446,0.02232674153201719,0.03872958485364649,0.06355141640180097
GNB3,-0.016265069524183957,0.1330141145182388,-0.036496159222871756,0.021108476175577425,0.009677125779349411,0.04784746216311928,-0.015557782797003204,-0.014542826610339213
COL6A2,0.039804753771320936,-0.007087684964323724,-0.00012296287133724878,-0.050697332136283274,-0.0785704694554923,-0.01744608480852819,-0.006384645316268977,-0.007898521776016047
GDF9,0.02249711163402951,-0.026385511167486473,0.018344707753808955,-0.019272087409157375,-0.01919505859834988,0.05171618858253966,0.0976942583305983,0.1225958820304172
NCAM1,0.03802104416955703,-0.03309935690618597,0.06285887521680429,-0.02627404406000465,-0.018441653933319528,0.031108676028876948,0.02881176811589647,-0.02842586649763022
APOC2,-0.02001259014329413,0.10183121339613935,0.09151421425595374,0.020575633607704674,0.006477826754775673,-0.04268654821413623,0.07850791562677022,0.07298405165707245
BST2,0.06088893425186935,-0.03332011413905089,0.04407466624981915,0.001421605050636256,0.12166071519760836,-0.02120767721889448,-0.03878036575524106,0.03047009077383852
COL5A1,-0.010355479382560373,-0.09999271823425086,0.023779031549356556,-0.010735808439633315,-0.08719542470874467,-0.01134501016593883,-0.004655292267945757,0.010894091988388808
CALM3,-0.012751284784468467,0.009526969853523802,0.027329466574881448,-0.010628189510551379,-0.010309174565186648,0.0683109187477479,0.019510709245350262,-0.011268720619963035
THBS2,0.030770366300071763,-0.01197426311261849,0.040239217813472804,0.021441284306069678,-0.07666172530292606,0.026657916278810406,-0.01133443500645505,0.03879496093627798
SERPINE2,0.1002957059539707,0.0733650738999345,0.018667866803883642,-0.012676226668832962,-0.015422710674164357,-0.05124882366409527,-0.004004026343282904,0.00970967602439934
EFNB2,-0.012298243374972123,-0.022913732401583852,-0.03432936873573779,-0.03414558634919103,0.03182824858630834,-0.022107634036603804,0.028352708416837583,0.007958087826364892
PROK1,,,-0.011176998385809534,-0.028328519271342587,,-0.0136037718986108,-0.018648621431638403,
MMP9,0.03529018610982864,0.031157483795182076,-0.04522182114706755,-0.01887372295876714,0.023129966835858034,0.011208209654946994,-0.025306314245166762,-0.04803954920591251
DMP1,,,-0.018091681027636367,,,,,
NPPA,-0.007405793141907595,0.03707168542938956,-0.006255666830373601,-0.04551586114980496,,-0.020619435389464213,0.04128040737142783,0.04756779090630869
APOB,,,,,,,,0.07677764111815043
C4B,,-0.02408311220121652,,-0.01990589071585372,0.012052959318477744,,,-0.01957721015638565
NTNG2,0.09389723475801096,-0.016001884413189244,-0.010192564194589616,-0.02207157846863945,0.04473115838562983,-0.005016218196497395,-0.02715556663430487,0.017635901136253806
LAMA1,-0.004454672926407486,-0.04543740381570087,-0.01300668564157971,0.007734642052093556,0.004405973341060876,-0.003930950134220963,-0.03175306316666241,0.06333756056662002
UCN,-0.025937853541917733,0.01468454545365333,-0.022012754677573847,-0.035191822904086796,-0.012409020052513953,0.04212521495386586,0.006524188028869237,0.054512254581471194
ARTN,,-0.0056984629040313746,0.018994173631628558,-0.005048362273665337,-0.04093249690972244,-0.025603884547287726,-0.029381215920377315,-0.015259195332618696
PDGFD,0.042953361042101845,0.02379457926613664,0.011306383479794683,0.03251084598591864,0.0263336075197697,0.08605237130261563,-0.018944462323663012,0.055585001049729285
EDN1,-0.03290418272475975,0.04725069507239062,-0.020963579355479357,0.018516694829347157,-0.004666835573757845,0.024890758493260993,0.046783128686803475,0.005551955372119531
ARPC5,0.019769930547487147,-0.014447059062684366,0.017495962638112594,0.013691698270299939,0.10970809571886263,0.0010116291658798643,-0.03812135779062436,0.01155907659084435
GSTO1,-0.06529919092080971,0.06180405517412603,0.031680856680288375,-0.01840106608408579,-0.013322921151093556,-0.021066504798327498,-0.018682394959921127,0.03106445337878591
PROK2,,,,,,-0.011820614199747129,-0.01901833579617598,0.035852316609707266
SYK,-0.02319518261966502,-0.01706900387860758,-0.018639801652105093,-0.017116042827324495,-0.0012957644101646091,-0.02055904786255737,0.01282968157994347,-0.019786085762919178
CD40LG,,,,,,,,0.06532918103523377
ST6GAL1,-0.017926200288088456,0.04977734724392269,0.039727841241919234,0.03288478906627973,0.031210169743465105,0.018538042191638987,0.00911410940737234,0.035448556133314074
WNT3,-0.029977339127057752,0.01023755900613863,0.026686941210854635,-0.02533415477328013,0.03395127421504819,0.04002371440352298,-0.022012201750806187,-0.05100390890509673
HSP90B1,-0.0519093711218756,0.10800479338945,0.032812450638288,0.008621153157947427,0.03473884534398642,-0.05364955972231234,-0.018873766772745378,-0.04472885022632093
ZP3,0.06107587255793462,-0.018546698642458854,0.027558161598922014,0.05512792385055641,-0.013404441202392,-0.021939534093998413,0.03502112789472286,0.03378802742936113
ANGPT4,,,-0.014152772632047271,,,,,
NRG2,0.01611026903822143,-0.01788980153493734,-0.028939917683126776,0.020056393533028915,,0.04349796792273911,0.002009882557172187,-0.015015969942399206
MELTF,0.008958030665577139,-0.007798189713572181,-0.034068305094546794,-0.022985937806394855,-0.01431392287492861,0.03778895192143834,0.009964517107544694,-0.013105190367530292
NLGN1,0.06049177124198478,-0.029531313036626417,0.03804563422156618,0.009571017931260764,0.08099518659763386,0.045960216833131055,0.050255393897797186,0.014388878792690104
SLIT3,-0.025416720279869763,-0.047231438140105185,0.006361143893464435,0.0864044936095211,-0.025064402184864745,-0.0009938082384354314,-0.006830041935876285,0.03320833852889681
CCL8,,-0.04064635805213784,0.043728246189771953,0.030560990681010987,-0.016605159343584492,0.02424685903307584,0.02297982715904796,-0.007421170592692383
S100A4,-0.06078735184374557,0.06703429360135268,-0.00785498634851395,-0.01768986603518574,-0.11610373585594207,-0.07577306308150018,-0.03127309819860543,0.010949355879519902
TNFSF13B,-0.01090741481718287,0.027630567507671906,-0.002482166945668603,-0.030162169218502802,0.04669110443054818,0.004334724041706441,-0.05482295690191656,0.09847937606516789
HSPG2,0.05537320059834219,0.05750414876504085,0.02217894467551689,-0.02887110399731827,-0.01281193015114112,3.2488428207813024e-06,0.016252078752447854,-0.009859726697508652
FAM3C,0.09776942040054659,-0.011388790980391457,0.025040603665502682,0.025514498090612278,0.0302268008034791,-0.03927345047124117,0.012856587800485134,0.07452776637070722
FLT3LG,0.022459780991935522,0.011652392937359618,-0.04466310963360683,-0.020762457924449196,0.031707518751775375,0.0010740030928443943,0.0515765231250061,0.0800833739018988
A2M,-0.06915649217283502,0.009723869765463612,0.0030034452687864414,-0.02844545566816138,0.027718685268130674,-0.060875579599158576,0.0071612893847666425,0.031170307155683998
VCL,-0.047017712311159934,7.17628917530963e-05,0.018191278727536935,-0.012823048993111956,0.03156610428067709,0.02334164699072213,-0.019935816149909406,-0.0047152830219306
FGF2,0.01907872172450959,-0.04595015718066697,0.011120733037743386,-0.007294988765135275,0.14259014686472513,0.004048958475211876,0.0665379637854992,0.04099205845249877
AGRP,-0.016698954278880233,,,0.07878628886505758,-0.013573745926203609,-0.014015855261106854,-0.01448155881308741,
CNTN3,,0.022515665738648792,-0.0019792219946286496,-0.0074576818908752285,,0.07502247228793942,-0.007720091379674776,
RNASE2,0.027865330838172647,0.12044007494802494,0.07914189056127433,0.043858294185666884,-0.023727303081092645,-0.0555183916062361,-0.03321331741036675,0.047073051723322955
ADM2,,-0.04049535006672281,0.015150492120230015,-0.017867072290649412,-0.019329715721163643,,,0.026219827293509405
GAL,,-0.02476391831133107,-0.012664587342891635,0.03738415683813642,0.008658995896142887,-0.004831022945714186,0.050053753690903965,-0.017927169225658932
CXCL6,,0.03202015036261599,0.076776791714944,,,-0.007676827382712845,0.002506303482210329,0.01831799517349794
PDGFC,0.08263826981515467,-0.043692602658553695,-0.03265228324348217,0.0013588706375624539,0.05338853076499734,0.07729614861641289,0.036625165641277664,0.042706544529580705
COL8A2,0.009427381241636806,-0.061306309918580576,0.04846117480332651,-0.02608652580046553,0.07610520106294773,0.004651397532455647,-0.010631160481487559,0.07860681555727304
SPON2,0.0049456751627548565,-0.028386145959403093,0.03167450463002641,-0.03369416331064323,-0.026894311693294447,-0.07191157445798936,-0.03289685793159943,0.04637573104399909
LCN2,,-0.018715998292268173,,0.08262870780310168,,-0.029627854459295312,0.06683223126941294,
SEMA3D,-0.02304068203450299,,0.03312461162425089,-0.02756065661409019,-0.0167585744029034,,,
BMP6,,,-0.017307041453555865,-0.012483073034126149,,0.08224895863792576,0.013016953708377868,0.007859012838968941
TIMP2,0.004882813899626001,-0.04535418364401294,0.02445746213658355,-0.0378300503220421,-0.04464339165021993,-0.031244785045456545,-0.028157618400273605,4.015744569326444e-05
EFNA1,0.04650093707838258,-0.007370304472181535,0.02336807864458215,-0.0041508718140200246,0.034094807458124494,0.04138862111307024,0.001584144226279128,0.020165801150018252
S100A12,,,-0.020689722816670055,-0.014395515912276865,-0.016450432844149487,-0.014999382949715954,,-0.019802412830801443
TFPI,0.0782066190551929,-0.023276151895964308,-0.013586912264390778,0.03778052828082312,0.09183557438399248,-0.03361282463453322,-0.01801573334923501,0.013112784653167979
GPC3,-0.003535406818673071,-0.026714989313211646,0.03795681427332119,-0.018091436181925782,0.008839768377798108,0.01206412329568312,-0.02360337784823032,0.03574164266144698
NMU,-0.03897935251420945,0.026451892119032608,0.03613243979849245,,0.03839484769404653,0.01889826359041477,0.0648212421710503,-0.01622672995161333
SCGB3A2,,,-0.023634047866557324,,,-0.016976075624619388,-0.026232701518203654,0.02938293549141573
LAMB3,0.0673174914248335,0.05899390586690869,0.08017497371829685,0.0015209740056584351,0.10453737802486074,0.0025983469358118808,-0.014694864416967554,0.03803231420203669
LGALS9,-0.01543667928041614,0.041755241970229715,0.03481589873768755,0.043242390872134225,0.11741326426528886,0.005563096548875732,-0.0012513748580086422,0.05928862111532495
VIM,0.12374098722131953,-0.0386743218325297,-0.015491916802232494,-0.010842705604501813,-0.11412107835829072,-0.07176408543065337,0.02617681968641157,0.07600963942365331
PLAU,0.014186103537491557,0.05722574178418064,-0.0006572757085923889,0.0551156965907196,0.019222844223489608,-0.09837537838595285,-0.01862752172635306,0.06637964201602227
TGFB3,0.015186807771024928,-0.01777705763225153,0.039520665527868634,-0.027298399541263934,-0.04884206699268209,-0.000871933537041882,0.007578570494155601,-0.01981152391195262
APLN,0.021321018640605954,-0.0784451936016143,-0.06146672196095761,-0.01302644969197761,-0.053338154399249035,0.030189372251044032,0.03798401796827674,-0.02479043360894206
SHANK2,-0.01977402303231852,-0.00032941255206244536,0.0383537957348281,0.03761582194013269,,-0.020667153449861003,-0.01555284867964508,0.03245826123083724
LTF,,-0.07996118043139501,-0.0416235930198742,0.04063620868637437,,-0.019700195727144095,0.016015519820813794,0.023117443849867234
PYY,,,,,-0.01300453136922179,-0.01982124089542487,-0.020776404808202604,0.0553525228444297
PENK,-0.017205354343587432,-0.0030942188244382656,0.06031366751269692,0.05467676604108414,,,,-0.021525431540982198
CTF1,-0.03436688571529977,-0.04875612803867327,0.024275345207571953,0.05235359882956868,-0.0004640969709113808,-0.0030842148571938485,-0.002949265603885872,0.07276631498838708
COL3A1,0.047234944822567494,0.017141499105830092,0.004018291726162091,-0.0018884656825052806,-0.05664861117465899,-0.0062466352556045145,-0.03194222800150422,-0.008159165678286786
S100A10,-0.08206067067888609,0.005085958528299735,-0.02695547379864106,0.01465354147503749,-0.11815154813230427,-0.08120778127704055,0.05472465268337761,-0.019964300433133568
FGF13,-0.007298767175880422,0.005608166531113394,-0.01793596265516583,0.0017804342752448857,-0.016294350414464757,0.0555857440447874,0.05390170653080792,-0.002292292959825046
SEMA4A,-0.01145192818652458,-0.056799766587585405,0.0687386754910362,0.09428784237548497,-0.007943868703920567,0.051672128356597,0.024520638515305546,0.013673677565494957
EFNA4,0.02014713579173177,0.007938257182429211,-0.046706254848926154,0.0012099656537815726,0.005918508603622682,0.04073059974783129,0.0166501226934105,0.08077292843933308
HSPA8,0.07418020709379797,0.0568520045146511,0.0012874006581881368,0.058859833847554506,0.031685022404039566,-0.007622006505093566,0.014763835242950768,-0.008042433491376224
NPB,-0.03708840502629557,0.1289976715374906,-0.013150880001800988,-0.01248307423352997,,-0.023291791514084628,0.02415858900622427,0.054780740486970084
ULBP1,,-0.03747322997628897,-0.0023993131879425796,0.03533738455282226,0.04275160802241044,-0.018289965712462684,0.07214931064639044,-0.0383509631422079
SEMA3E,-0.04189717364871537,-0.0454494758675751,-0.027786901180363616,-0.0033477577623462376,-0.01919506061940489,-0.008640312815150769,0.07892003691103879,0.029734820653140724
FGF3,,,,,,0.022194095890575763,-0.030186689395213667,
ADAM9,-0.06740852509486228,-0.02665261039021557,0.04070297149087402,-0.06404320502649848,0.02841022116029864,-0.0896344470177924,0.0532435526704533,0.05124268277256782
ASIP,0.0013938920548345966,0.06571884455638512,,0.013219324758275603,0.057613497735318195,-0.05425436026264,-0.011064808343327513,0.06347355662895975
IBSP,,-0.009470954917434734,-0.025371874989895887,-0.0063342648232220305,0.023580603612028097,-0.08006765080642574,0.033371389534642255,-0.021394218227280434
MMP12,,,-0.013356994353748156,,-0.014649411937347432,,,
FAT4,0.01449690906554284,-0.045153573762290934,0.005962390849313494,0.016125907128429307,0.02726613298524696,0.018951957104122962,0.004840238448300653,-0.008269212009377414
MDK,0.0143152016764504,0.036156404108477744,-0.021019087969344152,-0.029246159294342516,0.11044678861971581,-0.015180058614934757,0.027693220697997605,0.06811090784196293
BMP5,,,,-0.01885760199406811,,-0.028243618485782086,-0.014437686545916387,-0.028410806609979616
CAMP,,,,-0.022334703568965157,,-0.029415739969138217,0.014879737025519285,0.01104962610508596
HSPA1A,0.035634011366912216,0.03224770153648865,-0.06146479480449264,0.04216213507520732,0.07107994167057596,0.013783294721638788,0.029516448597315163,0.00027117561688000017
SOST,,0.027737982125750075,0.011762921219360765,,,,,
SEMA3F,-0.007440115072132331,0.057098163834985886,-0.016723445893906397,-0.033086238892578106,0.011554824025405192,0.01649057241289087,0.037105003400534686,0.030836370905946948
ARF6,0.03250703952276218,-0.06375124380386492,0.029337341741645828,0.005744159312879042,-0.029265343654088363,-0.04215247329920634,-0.060225938986395756,0.06847893116821503
IL6,-0.022655679365180828,-0.01466193958724726,0.00799225123456301,0.049446957879713614,-0.02666666113857761,-0.02180932268465088,0.07604392930487536,0.06652297276635148
CALM1,0.060280323456539116,0.02450513749142242,0.009492325610293539,0.02419872304590374,0.04238419751830271,-0.02058578073447826,-0.01710164739411002,0.0015040479754045457
VIP,,-0.005665065942793725,-0.042666948511172476,-0.019492636893167506,,,,-0.024823162302803348
NMB,0.029104115725106246,-0.01981787460274767,-0.013071844615647307,0.0011710920225209923,-0.09078654522021046,0.06696876301970944,0.05195251529898233,-0.011847245899724919
CCL26,-0.025765166545478387,-0.02894514281879808,0.042197832552825054,0.004372072490441385,-0.024584068090775887,-0.03991455220373333,-0.04202547222217832,0.03858467799735717
FBLN1,-0.03729508601359429,-0.01692157962062148,0.012419560339562886,-0.00614874182249145,-0.027228905486053112,-0.016972591723691057,-0.013191010678101654,0.00037749679846542063
SAA1,-0.018877544683529666,-0.07050530755187365,0.012813211884158007,0.01870876096751578,0.016936738514495238,-0.060926674988381765,-0.005157045725243368,0.02202387948180214
MICB,0.01010310752374509,0.030760327081738,0.045291976291051646,-0.015026419131283447,0.037923773808236895,0.013121334223806465,-0.02187885304644629,0.043200436071152294
MMP13,,,-0.01580409370776985,,-0.0034541011071582937,,,0.016300045658274784
F13A1,0.00985568051995077,-0.04498690271048152,0.03613705511276587,-0.0506889092887104,0.028412852718511804,-0.023624860223329214,0.0006103398094765638,0.04017034006895343
CXCL11,0.02717924769322972,0.0027574004423499263,-0.03816482199844791,-0.010481996329938997,,,,-0.035067933662653546
COL5A2,0.07923432362186905,-0.02797183543720701,0.004118575413509799,-0.03615451826406549,-0.06530864017328138,0.01673234988334106,-0.07242611636320842,-0.003624101835517986
EFNA5,-0.04570021837546408,-0.059518933198396615,-0.02455234256758983,0.05303810443758408,-0.009413189862303592,0.005640616933144953,0.05029844088277109,0.034625814033349606
AREG,,-0.0184250813942301,-0.008866561201164648,-0.028631078826171392,0.016361745810697548,0.03727565726033929,0.01094940871627203,0.07988736265071143
EDIL3,-0.06776731360210593,-0.04761505196654597,0.04472411388826856,-0.004361820424806086,-0.01973563773270457,0.02473326261971292,0.0053893857251461254,0.036585465711066974
CD86,-0.06570151559002087,-0.010647211013140883,0.007717834828894195,0.010647873929694228,-0.032020302396716355,0.02666018727768461,0.04086903330373065,0.04980868256212805
AHSG,,,,,,,-0.017496423947073417,
WNT9B,,-0.025208836477382812,,-0.011327117400751012,,,,
HRAS,0.014718914768620906,-0.08920927794301266,0.0035990348418686023,0.0004984063042338687,-0.028026941889292997,-0.019971080848038187,0.019206805806332,0.0403982325445805
C1QTNF5,-0.0279383552256982,,,,,0.05800782347113326,0.01946306915273169,0.038470970782925114
RLN1,-0.017205355772627728,,-0.01376037771048674,,,-0.01518892908795933,0.14886308027601203,-0.01691677236001413
COL4A1,0.03606557207897634,-0.009259852161764453,-0.004452924201105845,-0.04123702838941952,0.02764881418600122,0.025449594508496425,-0.02903138307090907,-0.04884783822674995
CCL3,-0.035579531592992916,0.03275360186435477,-0.031210752185113422,-0.04575574373023539,0.06008533123216987,-0.04211414448733428,0.04978183160712259,0.03660398923347594
BGN,0.04452915289844956,-0.05671955216742694,0.0053192342129676435,0.011512356393371809,-0.10164829748139391,-0.04015066141676539,-0.026645991065392928,0.016509521970903458
RETN,,,-0.018547730707644115,-0.013976232221415367,0.13373808858253344,0.030153877861652717,-0.032967546370258685,-0.029381493629364444
S100A9,-0.07421114506595021,-0.047026840595127475,0.019307180165038094,0.006320462912346556,0.05731141651301453,-0.07389853139273347,0.014495898222346202,0.031748289003442766
HCRT,-0.007739561653473514,0.07089421612449057,,0.034614268651229414,,0.04757225374024193,-0.02472967139885972,0.02012935170403729
FADD,0.04007119084120315,0.05556140191950361,-0.0306344251306899,-0.018628870920765653,0.034265422419127806,0.037469549569450665,0.024861759012537833,0.024840094964429484
ACTR2,-0.0344982273784406,0.04303649408358131,-0.008642565593657512,-0.05436642554990413,0.05628477630834407,-0.03197705414055352,-0.03517037774284943,-0.036559993900051393
BMP2,-0.012768931984695933,-0.051075311230769464,0.01401652349448615,0.0010953830527988568,0.01077292479657012,0.06831982272477553,-0.02756179388862849,0.0027139783524266835
PDYN,,0.01784491082132589,0.034577924506896555,0.07515873611084473,,-0.028555184927713136,-0.02026357126181665,
CD55,-0.013425010092582559,0.009324943899664625,-0.02343570564235227,-0.05063652880678762,0.01311325258639389,-0.038238060605631626,-0.020101792133613496,-0.008499901562164935
OSTN,,,,-0.010756944839688011,,,,
PDX1,,,,,,0.05507468589365096,-0.029631034303982402,
CD6,-0.02809958271424691,,-0.02715952288213776,-0.023154434516674063,-0.02162584215576526,0.10403812717193382,,0.03106224275172789
IL16,0.08221499459509973,-0.018217374740510668,-0.03596986715340973,-0.026817811748068323,0.052248318790166226,0.010768462667921247,-0.02742191160325004,0.08204005225372567
LAMA5,-0.016219190366561626,0.005005106990990043,-0.007038930048956154,0.026415910913960273,0.05804085424208979,-0.055836892533144535,0.029726615572818485,-0.049669270938623444
RGMB,0.020667530404650143,-0.020117015406810504,-0.0007944497328587562,0.0072494004573871295,-0.022202598392607253,-0.03890114902496342,-0.04916001048878494,-0.0036107139656598665
INSL5,-0.016698954278880233,,,-0.004205824088855097,,,,0.11119084886148538
IL12A,-0.0026959443651403364,-0.04444733384017446,0.04870260516849044,0.017091501278057204,,0.07947479792694796,-0.03442984899178752,0.039827899976363136
S100A8,-0.01903374324455218,0.05174657799585941,0.0190621597317119,-0.010009456039094759,0.10876923707734171,-0.06792245812957781,0.01765985258505842,0.07890432657433998
TAC3,,-0.021231039625026236,0.03456985731916318,-0.011526594221590098,,0.025840737441804002,0.0012766511141417095,-0.023567973900583124
TAC4,,,0.03894872996912422,0.0041223943959862504,,,,
MFAP5,0.04464285198718581,,-0.01453507684253862,,-0.02036702678989158,0.011435286800322193,0.09603584899688808,0.10855811286262133
CXCL16,-0.11508916863059566,-0.003309420192896889,-0.007265751645843717,-0.028309777094717933,0.03594901775773164,-0.029052067442458307,-0.0173299794719998,0.0061973440041965915
AGRN,0.07132171185853699,-0.006602123910816836,0.012836376941912949,0.008923685953007113,0.06811945382587183,0.10261240705439352,0.021184998067119605,-0.006393597078335297
COL4A6,-0.02304068742480956,0.1061711333687606,-0.01854773103727533,-0.015461288133641686,,0.05056086123730133,-0.019961546601520327,0.07437765872125439
FST,,-0.02795010864684617,0.05043974096855639,0.032116851658259636,0.008021281239980882,0.008149357491068886,-0.00406989690656766,0.036247034970582154
MEGF10,-0.03697750461973048,0.06600864386630927,-0.0025805145931756465,0.05472399239862647,-0.020506098340602533,0.03987976556224468,-0.02285515960571311,-0.009608319690995005
C1QB,-0.09327852898556536,0.02668225090808416,0.054125613608664004,0.016248949798389603,0.05878315024787919,-0.08357540575006656,-0.05053088268653569,0.06782145633819278
HLA-B,0.020893530782423612,0.008569696560559496,0.00946898727132911,0.022769496722414184,-0.017499794975643974,-0.07220031296545855,0.011521325590316113,0.00709049250788469
PDGFA,-0.014809305941310682,0.035066601088227935,0.0435346931600887,-0.010941101651826548,-0.007733306457155123,-0.05807786482390943,-0.002803853007258327,0.01690474824722056
LAMA3,,0.007440410250205473,-0.024585138644300942,-0.02167871984304019,-0.0231599257883278,,-0.015399746388770197,-0.019381968918496032
DKK1,-0.017205360059750752,,0.07386324850278227,,,0.043523980809551215,0.022344625796636697,0.06262892003760175
INHBA,-0.02146367124505552,0.02839760649888457,0.012790147551038406,0.023022912969423485,-0.020170008325796962,0.031418855035664876,0.06594365405529028,0.0702978147199717
LEP,,,,,,,,-0.017174639093128483
IL7,-0.02559145014764719,-0.02038068679045753,-0.023763871702605414,-0.018749883728072552,0.01667936680007839,0.02001067270696783,-0.014227738329103781,0.0711963349676079
FABP5,0.04697276447557162,0.01225319412165602,0.04540285552024142,-0.013153435079229798,0.032394415286433095,-0.08995174878937309,0.014114627133411174,0.0726455312896847
CCL4,-0.04461670600769951,-0.007603010757028814,0.002537342395710382,0.035218727289549445,0.05773558851039749,-0.042236142509329236,0.042098665775947126,0.05034813364879673
FBN1,-0.004153427321318921,-0.04071461148984012,-0.02677548015215618,0.017220773820272196,-0.034975654736334495,-0.023326887056302134,0.0016922633401531167,0.007370805530875859
TCTN1,0.029834150895675794,0.0490059524934615,0.041282150724497924,-0.003435736469529137,0.03296426700601435,0.055465402758561225,0.05157250790231857,0.025583993630844733
NCR3LG1,-0.02042258502668564,,,,,0.04678742701036506,-0.02318717777543434,
BMP7,0.01726149035277724,-0.04785386933461948,-0.049148246426348956,0.04424449641223197,-0.012256460645524183,0.03100734838673638,0.04583116034327118,-0.022732107787940877
NLGN2,0.007945562249384962,0.041688794003260574,-0.020584455204222325,-0.04044787364000557,-0.01915014557405605,0.09030843987422336,-0.01576130605919802,0.07292925562480598
CCL25,0.09507984710456946,,0.043681702383330814,-0.019283043214413476,,0.05736100666985077,0.03853660031666522,-0.011100050454721386
NPNT,-0.015588801072245178,-0.029610107680259602,0.0101331714739584,0.0234809500446873,-0.04310316661147262,-0.018531574219305756,0.005509522777109,0.028567497207580603
KITLG,0.004313146234467041,-0.016053955768297996,-0.06076135827997289,-0.017560719951859045,0.016177020965222437,-0.02482031891575803,-0.04100099651231746,0.014312813668399796
MADCAM1,-0.017205360059750752,-0.028151485894815496,-0.032534375676947495,0.004513362779234402,,-0.018289963082142997,-0.01808102096860004,0.033427445561133175
F12,-0.006294881503571577,-0.018009228326391468,0.035503748154792625,0.06925909463604289,0.08500206102708753,-0.04558199163821349,-0.04248551149604224,0.04258554220019982
S100B,0.06331325561548139,-0.016109631233387035,0.02562719662049355,0.020262855409380776,0.04547026259453383,0.057765695196832854,0.004935941291145665,0.008293171850405574
IL27,,,-0.020553236983693345,-0.024468286044234906,,,-0.021930865605793843,-0.001690060877745161
CD99,0.038725845912579056,-0.011136263396545006,0.04414537669104523,-0.035559901304613416,0.07352561300401401,-0.0034854490610590236,0.05026036192832484,0.06862783552324188
PDGFB,-0.004117027419467471,-0.00910160333815026,-0.03938024766962232,-0.012268480451634915,-0.017902110118031705,0.028569949665321517,0.02039016554340919,0.011721884601411364
CLEC2D,0.00048693634266706875,-0.05233688287753471,0.032835484340683195,-0.0381551228071804,0.0797114837599924,0.09124641397733807,0.020156430176116645,0.019338575411214025
