,UKF243,UKF251,UKF255,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
TGFB2,0.03337858464546574,0.044509233393683394,0.013521896950299492,0.008996846100575133,0.006475932081781448,0.005553836131148489,0.07143107490290856,0.08686037656004082,0.06293326964022565,0.005967636186089268,0.02869200669780312,-0.011493853373458622,-0.07808333285562458
COL18A1,-0.04570391693486872,-0.04418136896207032,-0.07306944032183994,-0.03226827340485865,0.010940280248836146,-0.02565764825710644,-0.024748836954546827,0.003938443304022367,-0.011058249784302261,0.01174797787874982,-0.031811954959088944,-0.04245210844853617,-0.10103107057288868
NODAL,,0.012291661052894906,,-0.030215238026843227,0.028640090956703168,,,-0.005722914152227678,-0.01869466463598316,-0.09819876236406018,-0.01722714509120239,0.03149830383922133,-0.03826399046084408
INHBB,0.014448987261929985,0.03216346374349864,-0.016556857476317906,0.005454509918911337,0.028715475628781573,0.042842049828974264,-0.025265306447019704,0.07429729268220292,-0.012846531864415475,-0.016425393378313717,0.04523289435953036,0.017319659282470153,0.06262933868321763
LCN1,,,,,,,,,,,-0.016268859588821013,-0.013581952383084775,0.0478615429301774
ARF4,-0.03092737738711457,0.05014983191981878,0.05550359172983764,0.030970418494700686,0.02651906887942054,-0.0234288104765273,-0.04107581647833863,0.13388401273060926,-0.06861826177943883,0.1520945902376243,0.04246278412443306,0.016756384306285652,0.01754526253283868
CXCL14,0.03319102603088561,-0.006494560500804742,0.04542712402430403,0.026814416968499,0.023951815320457953,0.024995563806449347,-0.01523092911790423,-0.020652578082358906,-0.007268360067614956,-0.04359274324619333,-0.03745237158246186,-0.01955291875709837,0.007269500541087256
LIF,0.009347430034741849,-0.01631231960986491,0.006485911045325008,0.07460439055076398,-0.04343248186967212,-0.008173093948176322,0.0066240059977435845,0.033732355653608034,0.03423861919943063,-0.045839759333198914,-0.026795551189352944,0.05928017654090721,-0.06241144301612945
IL17B,-0.029793803021672845,,-0.018358295519055105,,,,-0.0184146437936553,,-0.05298754404137505,0.08024952994758107,0.023603134906699356,-0.02129234815272836,-0.03208694626204558
MMP1,,,-0.016305762418514058,,-0.011314802946377276,,-0.053890738014279085,,0.00634456617106839,,0.03498090696593124,0.0019305850396604397,-0.020014015932840922
MATN1,0.0014327516968366425,,0.04200584867553328,,,-0.014057800956918338,0.03216591090344301,0.10846270954182943,,0.0657042160780527,-0.028775099942870346,0.0036488112943780493,-0.029241156331226658
ADAM28,-0.057008161100616,-0.039728589484410014,0.0680064134220426,0.005557669614643181,0.010784077533035865,0.010860514858245155,0.0650642771540621,0.059936673754836564,-0.05066542345343654,-0.004452210954257734,0.020194187809681286,0.07438031760748422,0.030212219964638725
TCN2,0.02935903811350011,0.06252368103643965,-0.03103964880520097,0.012276834915521926,0.03294455057097832,-0.061899339733703075,0.06621911591121885,-0.026033720701676193,-0.026662950570825687,0.0280427498868143,-0.017075966352657145,0.032148146007146154,-0.12070995518777479
THPO,,,,0.025815555162670513,,-0.028860055809283514,,-0.02351551094696048,0.17589467336369152,0.13118273388581259,,-0.03688685094954973,-0.006701325844061003
CUBN,0.03600376147870299,0.04768844478376369,-0.028795279505341425,-0.058747133903611005,0.0383771212975444,0.024711908255885835,0.015230603070641757,0.031042898056842138,-0.0633249627090522,-0.01016511194643971,0.00569981460507059,-0.04427981611314706,0.01243782236430993
TIMP3,0.010398174890414735,-0.006165463758554877,-0.011012711561506218,0.048974819549727384,-0.0016545174980147368,-8.945313667547022e-05,0.0058139382534091065,0.031005254746528963,-0.03412997192279679,0.002599831261904052,-0.026263070099983996,-0.03807763258300552,-0.05272453279295871
PIGF,0.07202235731306526,0.01703371741805523,-0.059671794757850116,-0.00860864180262256,-0.0020690534023987462,0.021566632189245597,-0.018886464768161675,0.05153127196094709,-0.020311434549351564,0.0632103453498276,0.04028086258922328,0.07395652296103715,-0.04271190377535665
CRH,,-0.016177673749151043,,-0.013463845412527141,-0.011497902196065213,-0.022130260170452734,,-0.03216316219389062,,,0.023146553676732625,0.06170864095867725,0.06692067773030537
BDNF,-0.004915242976387445,0.07368812270027757,-0.03609600884556067,-0.005013480062573257,-0.025067244532652137,-0.03170048802083391,-0.024975120558946146,-0.026484504979798245,-0.004259809174908034,,0.03921033096035907,-0.003569040741688946,0.010170304342785845
CCL5,0.005654263612376331,-0.029251283518784362,,-0.002005282252154491,-0.00486585849550068,-0.02772925051049396,0.04404194048064813,-0.03190161847116665,0.07863886066981948,-0.0790294361302307,0.009579785874989855,-0.030840738458410382,-0.08579556869790184
GAD1,-0.07726708460323321,-0.0634422732118648,-0.057239786163008205,-0.0022659502875712906,-0.02443384314502291,0.06991767106124587,-0.02425646893143969,-0.037143110569100905,0.029175938478826137,0.011033811266139995,0.09572588285744982,0.05095771315092956,0.010246087414156014
COL14A1,-0.004413946981081344,-0.02018769534257068,-0.006767852961132285,0.07322227540983232,0.03017647642040942,-0.011134798581321078,0.057271277089181505,0.0903018679080361,0.0714571732284292,-0.0934280355251286,-0.019436203669561714,0.021643463471617917,-0.05134395606447544
HLA-A,0.06835230317713725,0.07638031637082587,0.047939212763914954,0.0647290336137104,-0.038653085539718565,-0.028418411834841333,0.060156470377872966,0.12756695888952793,-0.007824735961220245,0.03810047374745965,-0.02699462162271051,-0.06444110658995011,-0.06647820585983612
CD5L,,-0.025379698848464874,,,,,,,,,,,
FGF18,,,-0.018358275018133127,0.06610153020360662,0.031342731932785764,-0.015063487559416075,-0.016811978064511613,,,,-0.02539574891999443,-0.028016897504288076,0.010435225499334634
ADM,0.12074828863727656,-0.031588884326793895,-0.023288899569708293,0.0668285719918412,0.04819813701357115,-0.045991871489947,-0.025963084826988246,0.1592884999937269,0.050889313460917664,0.10558174192976716,0.05265864807732517,0.09357052626641098,0.10239011051108506
CCL15,,,,,,,,,,,,-0.024299053030426312,
GNAI2,0.061407658716315934,-0.06461479640172613,0.03508267745189961,-0.034601213393091586,0.02985792504810055,0.02777049185154789,0.047629625286385376,0.04489381291731007,0.06420906742878017,-0.0748407242925604,-0.01817207841880692,-0.049628524795829035,-0.10041430152625519
HDC,,,,,,,,,,-0.04210229070329318,,0.006788568128483899,0.005327581412399748
COL11A1,,-0.04234865787075433,0.037653199845120965,-0.0009946003492428477,0.0033606173999006744,0.009712646085993423,0.025636865099364352,0.054986829704534085,0.12499746519265796,,0.047911808547360824,-0.06293567341521346,0.022660128714695672
NUCB2,-0.1311438379352966,-0.001769104086420511,0.03258210008463999,0.02268620842836618,0.026644474590636603,-0.00940256595020309,-0.03240928032263829,0.000359560112311499,-0.07707876791340705,-0.03849712031793671,0.006934171151401381,0.02820557425258981,0.03553176249452055
FGF16,,,,,,,,,,,,,-0.028813345188562687
CXCL1,0.01290176528696969,0.05543359295575046,-0.01808956662458271,-0.02758560809179043,-0.036060007813186655,0.014591702817405627,0.05327883248864707,-0.03190162387981539,-0.0382488384944187,-0.03285312430873125,0.023831288921703473,0.022581511225809668,-0.0853049091388713
VCAN,-0.022961485813658342,-0.010870178325857663,-0.02993299134381975,-0.05179628158761693,-0.0578404000676421,-0.012668973490158726,-0.012943419652774263,-0.010903819568130593,-0.06481519922411107,-0.09715635696990783,0.027227655884321425,-0.10891192903442454,0.06602998768518381
MMP7,0.049859972274955804,,,0.08611588964167927,,-0.013883435813023341,-0.009179122470198729,-0.03634561789025789,0.14404016987016005,,-0.007159964418178245,-0.007180003021895906,0.015462403877375434
PTPN6,-0.04724821674048103,0.023654917209059625,-0.06196205359105566,0.02148777668674641,0.02071897716977591,0.03192783499528491,-0.011858646686477096,-0.01152514323901082,-0.043071309117005276,-0.025509384762632977,-0.04326101767921288,0.0660901379827048,-0.06512849780160429
PTGS2,0.03592283361952192,-0.015488226383916288,0.0744741745463232,0.030329351354655254,0.013546608978078844,-0.02647972709774458,0.05694210418175112,0.047169211525201475,-0.06060060789557649,-0.07299310333788173,-0.018840126500991358,0.08015988624385295,-0.0008477377950838551
XCL1,,,,-0.021795184505655853,-0.01203123111980065,-0.022803023853691366,-0.03019253650694425,,,,,,-0.05203991255520554
CD58,-0.049652742854084504,0.029541513734730553,-0.024382974868209607,0.030477804000945304,-0.02324721617972927,0.036427000528297365,0.016632173776370093,0.0615531806385876,0.0280556956591227,0.00653599683450434,-0.013807673683289333,-0.003451100791518364,-0.05887858996612278
TNFSF14,-0.05275203488904092,-0.01810045824766698,-0.04837944664162602,-0.02950171647753319,-0.03386389810351833,-0.028388244842668654,,,-0.04937994814519849,,-0.01314347618314499,-0.00578894036152953,-0.061276286133416444
CNTN4,-0.04515373756150238,-0.014168980975443165,-0.021104826651260858,0.050248736017509996,0.0780469636301053,0.007034910572462813,,-0.00015350950215962256,,,-0.027889465687622884,0.019694016276068312,-0.035750391469496774
NTF4,,,,0.01617888613135451,,,,,,,,,
INSL3,,,,-0.02003167585571405,,-0.01600906169221416,,,,,0.03442361427396296,-0.03327091524854507,
BTLA,,,,0.03354608371788297,-0.012542958960876548,,,,,,,-0.0321713114776513,
MFNG,-0.03989922741348118,-0.015487514268545733,-0.04526668075598615,-0.060342116044053186,0.026714781988700257,0.05788718330667811,0.0851946114882615,0.00665908646579061,-0.020495148361859176,-0.03932517345525297,-0.01960872125395167,0.008255182890363056,-0.07706058662324766
ICAM1,0.0388110363656409,-0.016872315529027043,-0.05303068321750954,0.060347372690880814,-0.0031946161650845016,0.0032868480581815743,0.0034210128896916686,0.08489421058491074,0.11582560144645669,-0.05003153868834876,-0.007992435540341666,0.0973048461763498,-0.019012917946479815
PROS1,0.09548969985505362,0.015727425929661122,-0.036912445155688485,0.05965997258059206,0.02368258300667582,-0.0093619259493063,-0.0006650697151207534,0.04399591810746857,0.09942354060228638,0.007919867036039037,0.05563838625231882,0.048003903319003005,0.007600888025071109
CLCF1,0.03641904020998313,0.018169119835419592,0.006336549686535821,0.019804701051392138,-0.02832454138655097,-0.036374301084263615,0.06209899471437554,0.007007443686497054,0.05527894592905589,-0.0625805187072821,0.029377804419318348,0.08600371712550012,-0.030003977744155346
PSAP,-0.09781611878744577,0.05009598271138629,-0.09122286645108986,0.07904319759675213,-0.048182504046058255,0.00500815938727613,-0.05567230349662694,-0.03385470147581847,0.011035035118724583,0.02608882237711432,0.050130481369946654,0.0722433700929586,-0.04951347182071424
EFEMP1,0.06851167580510364,0.001994513754101859,0.08888913779784284,-0.034280250134232075,0.023211667607783197,0.06171265007959965,-0.022888594606709115,0.09002405955761646,0.03942641375956156,-0.0665005284152132,0.12154792796717209,0.01750921205464203,0.02997882568109814
C1QTNF1,0.09947076162244321,-0.05567797273015011,0.05164540471574749,0.011475961822239837,-0.016784631506222187,-0.008864040025937112,0.08266061729202517,0.09856031290780932,0.022099501687896005,-0.024877904265065143,-0.008745055609413018,-0.008006058468644047,0.002617080084974301
ALB,0.04044575364107528,-0.023877102898987635,,-0.027551929740531663,-0.029627556479117835,0.04525701193101189,0.03594381857027795,0.09647605993329521,-0.013996012826719112,-0.047234644092817725,-0.03684446650571885,0.10953166406248697,0.036692866630721174
CCL13,,,,,,,-0.0019671554739702935,,,,,,
EFNA3,0.012830735930856853,-0.026687131274040345,-0.024943005705337834,0.06560077144302277,0.0476275871873133,-0.043271163905203594,-0.029631776399797756,0.05820123864743419,0.05810046306360814,0.031112764281825262,-0.00203208683685113,0.0006982943299322954,-0.017056449595433478
DRAXIN,-0.03790922116775306,-0.018945424193764406,-0.009286677001122783,-0.05359106300736461,-0.005955900069074333,-0.028745668889090414,-0.03107322222645144,0.0887345744348686,0.11057466643402766,0.09450380370653877,-0.013969628220016458,-0.01730376589034262,-0.0031383415036443374
RAET1L,,,,,,,,,,,-0.016268848926891677,,
NPTX2,-0.029933818472297626,0.085621475008035,-0.08849725696927081,0.029070462548948166,0.03682666552831885,0.032823650296170855,-0.023506775319355088,0.09009696211168532,-0.03506945575233738,,0.023282952193008747,-0.03684140243627617,0.014358167527062671
FGF11,0.08738523234360525,0.03917998860207043,0.11242280311773639,0.06149303337239684,0.008093371703842544,0.03095730095585978,-0.014130528400255317,0.13438870844701187,0.026243345874747886,-0.008231290717505241,0.052301510544197065,0.02337396844793988,0.07609020901431224
CD59,-0.022337473773159217,0.023528966503172075,-0.06387820360047446,-0.0432000333803632,0.010253615473185946,-0.027210155737225045,0.018351043822015668,-0.07257689739494325,-0.08408220199867959,-0.029020495888413912,0.024515150798897458,-0.0873444879110337,-0.11196964938287488
COL9A2,-0.018621203300851628,-0.01097209321095498,0.03033095622661937,-0.018053062087916842,-0.035778718618756346,0.04614590268457386,-0.018745745423824078,0.024180250374455686,0.034235316105931654,0.03355859936610637,-0.001785848909999062,0.03291649685278117,0.006086930196894036
DLL3,-0.030100751844935752,-0.031160723028212513,-0.04215705584085073,-0.11435340652267867,-0.008976156438754344,0.06650350918164333,-0.0005022391333422545,-0.005983622925582451,-0.05984107781462705,0.012088272307498515,-0.05173094231843531,-0.00579514963945796,-0.012503902628442665
FGF5,,,,,,,0.03422442362780974,,,,,0.05576672999897833,0.003431903998701285
LIN7C,0.0916706961468481,0.011228973092591276,-0.07772545271627299,-0.03563244411925529,0.0542735477228062,-0.004749936548498126,0.0871708774243105,0.05339046078118247,-0.08614028968005104,-0.025873700589062017,-0.016198674622964003,0.014228497771356142,0.028442907749456316
GDF7,0.0003186856691055728,-0.015204324834712658,,0.024164722978800415,,0.00933233108249319,,,,,0.01563211470828106,-0.010178355652900815,-0.02153519988295953
PSPN,0.008231171004447245,-0.02739416995291248,-0.007771957609169872,0.06952062797441322,-0.019795849573727896,-0.03469227199051085,0.04606002217171965,0.015054110342070761,-0.014087073847949463,-0.04111003377485872,-0.004992140791547257,0.043980515804868815,-0.04859032526999214
ANGPT1,0.005331760992644545,0.02213722679763324,0.0026929918972551058,-0.021872647255477985,0.022236881482809417,0.0027929102930042194,-0.0066498812713490976,0.019180479534318503,-0.04422710178647053,0.04070644315123343,0.0017914316082823438,0.03216352536792228,0.06765981804592003
PNOC,-0.06483594729390185,-0.03181791334124828,-0.011198345999293258,0.04816617664909904,-0.009591448006188216,0.032950892253431216,-0.015327101255958644,-0.002210683998792897,,,-0.014830715877293585,0.02885499484287784,0.05209808710680484
L1CAM,-0.035938915686366764,-0.05372346174010724,-0.00033517400882484416,-0.003202412771653581,-0.04487587854254595,0.039525537959475596,0.05901439860387541,-0.06981258157201273,0.006073476523474027,0.06235390255831212,-0.0203498666222335,0.0012141559135398154,-0.04035715170699467
APOA1,0.03401253566011349,-0.021055948755429845,-0.017433118897892737,0.01586568379691566,-0.024889636538417265,-0.020846583225363802,-0.02211738693757323,-0.016450472820594333,0.07110772169009212,0.06455573350729571,0.047340730288543124,0.027024032182211766,0.012216099286699653
PSEN1,0.0986424759172803,0.03159258569978159,-0.1251596355291014,0.006199678535556225,0.009387964987849013,0.06638238419883892,0.02814170769917604,0.005345333901693352,-0.0036822010709083876,0.004614058009848934,0.06837543163123118,-0.0029679342866402595,0.021889326597722598
CALM2,-0.025444925462381276,0.047229606074989924,0.01073978529483445,-0.06979487903016673,-0.02234552712861074,0.0648185603232071,0.07120370658455598,-0.14208440461845662,-0.013561929293421973,-0.12891476072184344,0.012241766639435733,-0.012070097300820636,-0.030876446264670374
CLEC2B,-0.0796670180824639,-0.02373884027180903,-0.024218303347076458,-0.015185597495859699,0.015485777222227062,-0.020805798312131044,-0.0018671884822669647,-0.02351730998157463,0.01640045956617229,0.09254733729237281,0.018042093078729053,-0.025279725245894714,-0.019644519150184326
NTNG1,-0.01669849251270522,0.03210058371728367,,0.015187241866066594,-0.018523918634669585,-0.022739871494015233,-0.025116693552126583,-0.006983453005021726,0.02446145823858943,-0.032658993617731696,-0.03809427106651611,0.012184530013258633,0.026162947376962665
LRIG1,0.016235614568980688,-0.0005213839052288826,-0.026865550826484185,-0.08360544139778289,0.05970592150076971,-0.028445281330018668,-0.03919680025067497,-0.02794933070226521,-0.06855093124081668,0.030386392538083697,0.020120124793626792,-0.06342249243072173,0.008930328408680539
CPAMD8,,,,0.0003610826597754283,-0.01527560946966847,-0.01775774568226828,,-0.043432832387278776,,-0.04210224979888798,-0.015667709831103653,-0.03486152720720469,-0.0003820585796123286
GHRL,,-0.019285044034720387,,-0.013513392169611841,0.0017832329558178596,-0.011931766319668918,,-0.03001215814742688,-0.015413278084240596,0.04219448379180853,,0.0069741367227285555,-0.00897171638328011
NPY,-0.08624461539027686,-0.03518632540326775,-0.016975073957869687,0.009148950269940075,-0.031046840363974957,-0.051701718876819985,,-0.03922191023499959,-0.055933380404672786,,0.004404840364008624,-0.04201302864804755,0.010681176002725015
MMP2,-0.07945470385762868,-0.01617705685153898,-0.05877843778740918,-0.008306485301751272,0.05063512262540984,-0.022427347517478005,-0.08163871912801784,-0.02045794207811272,-0.04157937164365449,-0.04222287465014708,-0.029755723309593616,-0.060491426135634255,-0.02668504466197088
LHB,,,,-0.020635595933460545,,,,,,,,,
PPY,,,,0.0058951727193962125,,-0.012978023109145585,-0.01417688519076164,,,,0.04966467456888506,0.02775816340261958,0.017020112068401018
ALKAL2,-0.04449943205580465,-0.012203961760256957,,0.06492601894919832,,-0.01206683113253193,-0.024837639178234654,0.06629830297526508,-0.05197705177735222,,-0.02590693658759278,0.004387468738269577,0.013795170835072153
CSF1,0.004130513025708872,0.0010970036381908106,0.00459875712789088,0.014127531103384326,0.023418113985145556,0.028838044691267467,0.026878955695520283,0.051612171152511634,-0.02517044330560765,-0.08589896995881262,0.03642757027583238,0.053628542506026305,0.024303952525723455
SEMA4C,-0.016239843433296517,0.007036785261603445,-0.014296254650683966,-0.03153394216060919,0.018503663315445933,0.01044104988088159,0.017546268727077517,0.01807232265939464,0.005539657383286682,-0.0017281579496501573,0.013905140551068194,-0.01198044791342108,0.00908895468957492
BMP8A,,,,,,,,,,,,-0.02986243738252134,
ICAM2,-0.05173092102174019,-0.03660873166792444,0.0523763115470064,-0.020654037206366844,0.04589016156720311,-0.021402067480861094,0.06409640775638073,-0.03401497213173399,-0.0561962185674434,-0.054762106694604996,0.0028629315706699353,0.0005870174181759945,0.011827913022046577
SYTL3,-0.03493549467812832,5.458079987982996e-05,-0.02513318828137439,-0.0044577964641817165,0.03855318799530982,0.02247138987927168,-0.028907907426160177,0.0278302099193962,0.04914468443162581,0.023185383424903044,0.0196807969613156,0.09450439263117538,-0.06937424362462491
IL1A,0.004065441506822667,-0.02435134964746138,-0.049229106977025594,0.0685773596958271,-0.04370696030093679,-0.04493231137465298,,0.053631296496724074,0.012110770215272725,-0.04760824947484069,-0.03674569462347208,0.07903879743175303,0.02233300241779619
HLA-G,-0.006148177992682155,,,-0.021795182537367636,,,,,0.028057261774947957,-0.036890657842036836,0.009235011929569029,,
PGF,0.030416795393012855,-0.038691238724701794,0.03378387528050308,-0.026081262333140363,0.04467724747376013,-0.01165970204126973,0.05125257338961244,0.09325865518677559,-0.055253385923309695,0.16023397104924295,0.00751396070614655,-0.0399250957432153,-0.03466098483739613
LGALS8,0.00667275712194057,0.015300870108385356,-0.04100032642587938,0.0038819374656544753,0.0448248581673274,0.019750502279275776,0.04391288046534184,-0.002220480804089967,0.04265134585908284,-0.04955755790427106,0.010845390231855595,-0.033545264168257274,0.06226225275806273
DKK3,-0.0832391630412186,0.03512992783336715,-0.04131625783662461,-0.008503398744061743,-0.02617627521210179,-0.0012318134236467908,0.05812713160983221,-0.08814430395555777,-0.00012940145153358132,-0.1268199458047966,0.015393399181943497,0.005957235826296866,-0.09626878007292891
COL16A1,0.06824020190470563,0.0026618105510187347,-0.008245824226259314,-0.05329919526779671,0.03973966239740826,0.015784992232527592,0.024293798985692713,-0.012100686333095693,0.02718745589883965,0.03534945462762857,0.027281515743120485,-0.007147087079859192,-0.029585706217547244
TPH1,0.02332189632176518,,-0.025208431740435716,0.02848106270884621,0.08291783119705692,-0.030015444155879447,,0.04721241796424354,-0.059228936743053684,-0.035356150530304976,-0.042477424676785246,0.04021040988902931,-0.028180078312226665
TNC,0.07506603511062908,0.009476317459459963,-0.016941259811141775,0.10321372447218435,0.0017747885673257196,-0.02376595172194786,-0.06436039147893692,0.11691187521623334,0.07119881401781719,-0.06493112839688807,0.031851453740075364,0.03424029925966835,0.05714550096036299
TNFSF9,-0.06389930814020062,-0.020407806260742102,0.009107617175041006,0.0733767146630878,0.02343472943509135,-0.04079688412946247,-0.03355133251922064,-0.019953314449514536,,-0.035873992713030836,-0.011097388462983027,-0.0007839641848692393,0.0024932467144613995
C4A,,-0.01202645729071266,,-0.02446469641559657,,-0.015384795435048856,-0.016811987187897084,-0.024876676579200452,-0.007843612022971447,,,-0.04021433569813807,
CNTN2,-0.05257319543092404,-0.05306995103161832,-0.03492609309437874,-0.002456762773955487,-0.021496360156942233,0.0609629744255445,-0.01780121228894184,-0.0017547473573670924,0.023122321971582562,-0.018680237777094304,-0.021156210917146943,-0.022614215998154562,-0.05927501502618292
F7,,,,,,,-0.015327103406733347,,,,,,-0.02569863834277212
LUM,-0.036855622805547245,-0.01773118367143254,-0.05919714746922629,-0.03986360321928018,0.005816357417442599,0.0058742884267927575,-0.02969434936132775,0.02329248089182726,-0.022552847340312612,-0.07245899360862092,-0.009146813801774189,-0.013250788175065377,-0.04113844581132316
BTC,,0.01586832406483367,,0.006977646849013252,-0.011037498609188926,,,,,-0.07363105823029764,-0.023766145989285056,-0.035174372599815464,-0.016667631339718048
APOC1,-0.1281818177676875,0.04578969624329738,-0.017752206500997934,-0.061306816199063384,-0.019195202903637177,-0.003951121281886552,0.030557429857137705,-0.012110185820772904,-0.018223994477731004,-0.0113760085269909,0.037758512068243384,0.037621903249087076,-0.020797798943331267
PKM,0.07474902836458244,0.026372419645305335,0.12073649718960332,0.07491414940085318,0.048007217181185995,0.00446363285689702,0.12888042340771327,0.1302865153472871,0.012549396186192554,0.09394042248249113,0.06109228363633746,0.0779205855039389,0.02824029301063399
TNF,-0.09411764180617097,-0.02670373653190823,,-0.030112615010583283,0.014878235946681358,0.07210073845267555,-0.021818347992351498,0.06312760493771477,0.17131574565953117,0.01993868964798762,-0.016268853364223887,0.01583720205769779,0.0032201578988404096
GNAS,-0.10549969775593876,0.0065027285824676515,-0.017783480151771683,-0.10284004805516689,-0.05130677157573756,0.015501927395428987,-0.057266900159028515,0.11836157873199857,0.0732486335458927,-0.09014128741390959,-0.06518748136718128,-0.017730827638966936,-0.022218328564255537
BMP8B,-0.031602089486382066,-0.033315150024391484,0.01694951712844539,0.04285804732865399,0.06760197692582098,0.039502660944880426,0.012252132615673829,0.02841689179843869,0.0502421619437794,-0.011844646872987615,0.022229198010170974,0.0004808592716775822,-0.010795798075450586
LIPH,0.09158701138893081,,-0.01808956472273241,-0.010835932010826037,,-0.012404350808301401,,,-0.02040568202869584,,-0.01813837187096927,0.08322602503213661,-0.015195173057149612
CCL28,-0.03404482743024324,,,,,-0.01910065960168301,,0.03643529589442661,0.013074860994181783,,,-0.023188247199650933,0.10141266059086015
PTPN11,-0.02826354285504366,0.04212471379926896,-0.08058278245591882,-0.018512327506730063,0.028065575335414844,0.0302548200089218,0.01171671903306008,0.01941981338653812,-0.0010983986466720085,0.042430978928115856,-0.04180745821786414,-0.009857602140345936,0.013732350172658794
ADAM12,0.05653807579341959,-0.014321186356489806,-0.06479238980738215,-0.01189483028205682,-0.03472471792020858,-0.0273603073488205,-0.08433820380124091,0.09313243175257932,0.05834674657429634,-0.016556214619039857,0.026923083903236073,-0.02833870380483276,-0.03385021738302508
EPO,0.029925975824997553,,,0.04460475700633387,-0.016090386328450983,-0.012978023675638857,-0.013935993851924532,0.12134000003886618,,0.10571878966841637,-0.018838081941257613,-0.02465877376979462,
EDN3,-0.007426070697854248,0.01865202711556476,-0.021338379383951993,0.036436497015757636,0.048859240085230675,0.035614970522049955,,-0.02859190489605958,,,0.09057884906109356,0.02811127734649772,-0.03788761349583076
CCL22,,-0.015204324466533874,,,,0.04107000633496792,,,,,-0.017227137494857835,-0.03810426732687137,
CCL2,0.09067252391116616,0.027792168872048186,0.004041990711567354,-0.02841774043311972,0.007379584556246109,-0.018476248057270894,0.11028077161253001,0.08147965934671562,0.1422147703643317,-0.03664098721610279,-0.03141454444965883,0.04739832591418848,-0.041453315690708106
DSCAM,0.01993248079357628,-0.01843384909725767,-0.016398100943784518,-0.032248638592268314,0.09103907765179091,0.03859647647727815,0.016705787461391005,0.0440113373795212,0.026616499841279777,-0.054218156597161116,-0.03910671381355478,0.05382992159901639,-0.025655739076624388
ANG,0.09423653179234598,-0.0059283104279089244,0.024963123798731564,0.09347731479147628,-0.05305828026437612,0.00399588981526865,-0.02630748913270533,0.1701443142378635,0.0887481647969157,0.022635210866582517,-0.005623495255446502,0.06493827029679004,0.02205818489485541
FBLN2,-0.0800537711662305,-0.004348989283810409,-0.024804997208847854,-0.01097179836793963,0.07503086172037286,0.026837716660030424,-0.04676394116353507,-0.023176802005989417,0.049790200557241614,,0.05566971571098641,0.004925138348052642,-0.024523457104878195
VTN,0.05261587797561835,,0.02743095145984965,0.053454922564169276,0.04988412270914014,-0.02132143544002099,,0.037742229495901745,0.07825728527227177,-0.03374027731190217,-0.013246559457694231,-0.040214344047116095,0.014977472828900613
VEGFA,0.13378293107643205,0.0015750377232448965,0.03886388577106802,0.08320488236186538,0.06957853823087005,-0.022474640966597296,-0.009308519061864876,0.16242492104556305,0.08549245572624134,0.10008336922077443,0.01642048772360298,-0.011035217448975194,0.09807367520678688
F10,,-0.01735477471809023,,,-0.015135897670310405,-0.014230122460346058,-0.005000271575477424,,,-0.003869260784489132,0.01390795165631432,-0.04353493523032096,-0.04014284347572629
SERPINA1,-0.07576301182028015,0.05864423390788313,-0.08395584909958578,-0.02242517268482086,0.00242439756978517,-0.004949523477287287,0.05388847070944704,0.013322089629300423,-0.01689790569499167,-0.058032915597652855,0.0056948418326041176,0.03353989946042244,-0.048195480630158063
VWF,-0.034687672698864656,0.01200498441521997,-0.0595752784964859,-0.055869354122641116,-0.025821438823915917,-0.008089573104490643,0.032960159570276155,-0.053178562883774406,0.05304308412418792,-0.059759479142128175,-0.015545952932734964,-0.05155754673791258,-0.07286257213204866
GDNF,,,-0.032203888775510434,0.007697464014249792,,,-0.04630703338420268,0.008875065681475534,,0.031468805039598494,0.035878051935721446,,
VASP,0.048640786481636326,0.009930584319072193,-0.025354049054580347,-0.039339989766866576,0.06561392325441365,0.004890899494231004,0.05555373744310939,0.07187277194975053,0.00301604553497002,0.04908368256141054,-0.029640645923110484,0.006231611183238419,-0.0077048255521775825
ADAM15,-0.09484073500912153,0.002556266557971578,0.05054021480255187,-0.013975594429256024,-0.021364223526269818,-0.08197414269877888,-0.04872902078796127,0.007414904714386513,0.0732663143877385,-0.06490321425221637,0.025334054024673782,-0.01241059981180434,-0.006189847637831712
WNT2,-0.03958670471046772,,-0.03927372037020793,,-0.013035652498919213,,,-0.026484501159686265,-0.05043154801292486,,-0.01934765377616993,-0.05301387694457894,-0.014125955963318462
CALCB,0.0011567810830804186,0.03986021821320191,0.06962712788708056,,0.018518805756069512,,,,,,-0.022914123135322605,,-0.04697315577810258
OLFM2,0.037986813905799194,0.022223363319019068,-0.05145536365762305,-0.02844595949488571,-0.008803201879725223,0.00997169761255824,-0.032059423129918954,0.04406107144551428,0.17507957775279823,0.03868324542229531,-0.04786691903660354,-0.009961105920075474,0.029327727852608523
MFAP2,-0.031250980064783836,-0.02303811724535902,,0.043401054313902204,-0.01106514436160623,0.035624040735026,-0.00523916493968088,-0.02697082728585366,0.010634408411681943,-0.07657614439508004,-0.028720690784122937,-0.032170485646368395,-0.02349802696844374
