,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PTGS2,-0.003984622270341532,-0.033951960887283236,0.02914671938414243,-0.016250683403110946,0.022670713894050256,-0.018193714690889946,-0.002089555355720098,-0.019795888301531034,-0.039096309069035065,-0.04694189106822837,-0.0010491916715243798,-0.034192273627819014,-0.02743885474324546,0.0072821306384194375,0.01240653220104528,-0.03496847812070341
XCL1,-0.017669041896410335,-0.011379008903079217,-0.014777319161202125,,,0.03560080216830795,,0.15876467211378692,,,,,,,,-0.01036877414528092
CD58,-0.03778011203663736,-0.03500642943507902,-0.024487380631980783,0.12491808277690154,0.060120038705304794,0.01636098249290206,-0.009863010402575272,-0.055681316444278046,0.10092678148887574,0.04603041560012591,0.03853919077415628,0.03548681910119952,0.04052068476666487,0.046055099295071664,0.06291755897033927,0.05756781548088095
TNFSF14,0.0196869734405605,0.005505130427934113,-0.03166888668034159,,0.02731969562173195,0.012822243610356679,0.020353967879679868,0.00552278276045486,-0.035882610495336906,,0.07202974850006012,-0.03044232839912885,0.05034342636450563,-0.024508707855946527,-0.007269495350362993,0.0523795683900458
CNTN4,0.016534728541996748,-0.020450126198474795,0.00827632999198846,-0.033164527984914344,-0.012339260929833232,-0.016663640039858714,0.08108650369160324,-0.04070134567901985,-0.03348030284197861,,0.052095152519287063,-0.023579264326580585,-0.009088156140181412,0.013785975097259361,-0.031974810634353916,0.06578931167301788
NTF4,,-0.01439394794897552,,,,,,,,,,,,,,
INSL3,-0.015828200558028773,-0.010458301825644863,,,,-0.013869787431325565,,,,,,-0.017670368008535664,,-0.02450870548801072,0.03693606013945691,
BTLA,,-0.01660050332184823,-0.015405847161034677,,,,-0.020463970956582825,,,,0.056366954241387386,,,,-0.024879381044754758,
MFNG,0.004343966843396464,-0.03933737099474417,0.07277038255345533,0.14317689596777558,-0.008019668265533327,-0.000897337057422217,-0.0021470381674703483,0.021477418455172866,-0.054577368928699695,0.06878949077033983,0.028107222793078826,-0.021307703641790424,0.006487323380692868,0.007070670392503618,0.05952037471996531,0.04635836664045255
ICAM1,0.0070019883024720776,0.017219866549840954,0.07398531546993962,0.05371003737659014,0.035084608026761714,0.04406921029112111,-0.01655089802312991,0.07976582591712551,0.04849232723858028,0.016645901997216786,-0.017523639394560232,-0.0009622983765376648,-0.03597647038272384,0.027493501523655095,0.10021469553133586,-0.015702775265693643
PROS1,-0.003975222627240834,-0.013313338306171017,0.10126210879540457,0.11296621080139742,0.014117908743324815,0.013887202615432805,0.04025389785353649,0.026381467775896776,0.06691463365539196,0.06763170290930526,0.04740571641239988,-0.04625286844248975,0.0601352692785869,0.007695639304606084,0.06855880378552691,-0.021262227901308817
CLCF1,0.0510469099736721,0.003556583251389584,0.06007009052622147,-0.016704346084984133,0.0274920734078967,-0.04845566673523522,0.010733657563326051,-0.04118000362918595,0.008168773912599389,0.011698595617602264,0.1503885301246084,-0.015550214802548368,-0.016569477776596692,-0.0003663930369022959,0.04310440278549585,-0.0006207194435729537
PSAP,0.01666883443811049,-0.027118696729217222,0.06799961791860919,-0.11434436345259515,-0.014071631843895262,-0.0005839813677486291,-0.039405182856592794,0.05439519920836881,0.05057848807196956,-0.04915846666817055,-0.07025595781896807,0.07537967952847678,0.01828113514332319,0.023982335387793343,0.1505022950283569,-0.07051237391979659
EFEMP1,-0.006983808400236952,0.017406081633351014,0.04034419364203196,0.08131296164691433,0.06276117852802304,0.020174001806417794,-0.009548319253658384,0.03275419911206355,-0.051691499242316974,0.06482869003630878,0.006085203029495167,0.028420844680289454,-0.04855635950659446,-0.016532732531345646,0.10493800134251083,-0.06757922498025472
C1QTNF1,-0.015040500647641864,-0.010070926261898481,-0.05464461156365035,0.09549140818176989,0.014043380179667773,-0.00316336020189673,-0.0006087301058023449,-0.01994148396840734,0.05920261053063092,-0.0817450250650672,0.0129519884155842,0.0073272159770124985,0.04466113974227342,0.022260778294799322,-0.008654962674032601,-0.0061529688223137535
ALB,0.030848795396330765,-0.018567221783089866,-0.0043127877017568195,0.04661791880607541,-0.010898449772571381,-0.015142170047642458,-0.018200568802301042,0.013976414310766568,-0.038155929604459925,-0.02134664950692068,0.07618832691770505,-0.009305605162764043,-0.010977082795461165,0.031235956846202086,0.042204672034966945,0.022619249686114992
CCL13,,,,,,,,,,,,,,-0.027491606018128008,,
EFNA3,0.05549259042993438,0.044420108981828424,-0.04790344796970366,-0.0393722314938167,-0.0036904770448330307,-0.03962798150209143,-0.008147647161134754,-0.03432369058646634,-0.04578171526462031,-0.057972443224105365,-0.019399537764912073,-0.01288111283475319,-0.035628250405750024,-0.018759490424419243,0.03903480435665672,0.08804501187971005
DRAXIN,0.02687938382423636,0.00650428665349474,-0.01689429880397718,0.12210248606576164,0.0703221924968386,-0.05057107897131735,-0.014614163612902652,-0.0026033503238717826,0.010131539551738107,-0.023957943026733968,0.10453124103541998,0.0025436956519676703,0.06926701482196117,0.019776055190039686,0.030746324106336854,0.05712912960284793
RAET1L,0.0433722211669373,,,,,,0.015040949021377946,,,,,0.004775693305575815,,-0.029775791974452435,,
NPTX2,0.01749057855166145,-0.005043761543696551,0.0021102230929171905,-0.1101318527756016,-2.886074510861708e-06,-0.005079537880670134,-0.037673974967256996,0.08770016647812356,0.06536178653347875,,0.052956850913243404,0.08828257715856248,-0.042498195206094685,-0.026770022202465,-0.03210323292201769,-0.020522773199374362
FGF11,-0.046092260242156416,-0.016551158050232617,0.00962502451349675,0.10211366323142662,-0.005111143719630426,0.0331109858972242,0.036389217066630175,-0.010863531305698056,0.00819552630109011,-0.02615297190416475,0.0426156838286569,0.004887455073725807,-0.0024669521801671743,-0.008531184658915671,0.0017362445606056624,-0.04944169946740813
CD59,-0.0019070473513747173,0.012379897274053768,0.031987409689385966,-0.08202236793213873,-0.019285589007518412,0.04108637391540459,-0.002468410432489747,0.027709941550264513,-0.023166351940597886,-0.07094313947802723,0.116923731823404,-0.006928672711043056,0.03335300505653622,0.07216439150087545,0.009443459165091508,0.012916185609412432
COL9A2,-0.04977226887993385,0.03785426810868706,0.04643771781317258,0.09272349493175172,0.003455353530068925,-0.007180875447880492,-0.01775968822234105,0.02694608482640996,-0.017476809203679496,-0.06247138987956794,0.023912949463098628,-0.011429680465332772,-0.016588874586758576,-0.03382252432433395,0.08512474668847195,0.016279082638972143
DLL3,-5.121795409384258e-05,0.004938608514713968,-0.0031232871352460134,0.12077552035100264,-0.006220044735332737,-0.004166117886519486,0.030972237654513582,0.020170179917113985,-0.07775211878493601,0.0366044610948506,0.014096739565973168,0.012732588504444217,-0.015577000795936664,0.0026659320896733865,0.002908518365869826,0.03377626797985775
FGF5,,,,,-0.020756759336853274,,,-0.017218489312918438,,,,,,,0.011287925911457324,-0.008479577734191562
LIN7C,-0.0008071760402861716,0.01240455452470007,0.027639508958989246,-0.008947563689331438,0.05874438547437322,0.02494502148411572,-0.0059892428436847155,-0.0524148027750803,0.004549453249518999,-0.04226359663962186,0.026481579026971774,-0.01877728052623252,0.027951720345913898,0.014545606589912384,-0.023515087836503887,0.02728516750407205
GDF7,-0.004225653318456749,0.013102786775831782,,0.06673841067519151,0.07983275549779376,-0.004934255434611917,-0.016024606170018017,-0.03165026152022909,,,0.0977951185077639,-0.0153345601180301,0.03583722683534529,-0.01992414700130558,0.03160522045486296,-0.02445289620991196
PSPN,-0.045115274445350184,-0.028272875531771886,0.0385503226137344,-0.0041082506044136284,-0.02896796041354595,0.041908214863546116,0.01137906705909446,-0.012811463647321107,0.06257002755505817,-0.030887193695917532,0.04393735047071948,-0.0013460993315672824,0.029339265524071373,0.015008427385052191,0.10987582684359086,0.011243657406692564
ANGPT1,0.00798802572823463,-0.0014537735449135659,0.0268955139842292,-0.004762926422447418,0.0734943111522248,0.0075320582455082425,0.04324151393826415,0.02621199101585003,0.042107639268676444,-0.017411113595447936,-0.03369763126148088,0.015408438993280954,0.004164124822951567,0.00017686234262649455,0.022498996739264233,0.0015246612673915521
PNOC,-0.01668102028671443,0.07594958728397577,0.003609087455909335,-0.07480822112421069,-0.009283500140293497,0.0068747102071684135,0.03486639734765044,-0.056993310215363205,,,,0.10970013048492683,,-0.023620890036185425,0.004516824126824425,-0.02847402203115651
L1CAM,-0.010793225706510999,0.006983023042243988,0.027294213992788207,-0.014392184254993563,-0.04742201139837693,-0.013299435319508971,-0.009516289504731422,-0.03606189645908908,0.07750086170687516,0.062383412474568495,-0.04660847893784192,-0.015497109936958726,-0.02110034673281291,-0.03123501724076976,-0.0059860327444749735,-0.02505586421302039
APOA1,0.002046232018181921,-0.0162870771460286,-0.005693759331890518,0.09117000622552987,0.04413912573439785,-0.018060875994116037,-0.02593428655969662,-0.006663728594476635,0.02631744575407574,-0.0009274118784167113,0.012669545354104217,-0.012054610785930769,-0.03061737335319138,0.014222824730037236,0.08917140784562609,0.02919697498587239
PSEN1,0.00946522819552829,0.08737663285880125,-0.041560764870675004,-0.014476750506888542,-0.004135011287573225,0.048634493761220525,0.036193453022048405,0.10122907552396493,-0.0027754403487911415,0.017479542549292765,-0.035831260419403974,0.061674858729966336,0.030243155191311294,0.040978291400234505,0.048555705345116086,-0.007192022992605445
CALM2,-0.0004657480352939002,0.029917292271218383,-0.04709372667319711,-0.11253382900738788,-0.03282215016488272,-0.027991260211822827,0.015186927347069628,-0.052146592710259475,0.08120166341377054,0.1645837138929126,-0.03813771016164823,0.009314208156143342,0.010913007070248205,-0.018742106930310455,0.04806819804943205,0.0028468031658439685
CLEC2B,0.027265403460162433,-0.0026933070586244454,-0.013828347392520219,0.054764064822570055,0.03853218446829021,0.013561784990953965,-0.04976155482040523,0.07069501429887344,0.03683561375130246,0.0068969263921919936,0.044299173294094045,0.02726729802882152,-0.04584030671628148,0.04690869552742558,0.05981864887630856,0.001154990002524548
NTNG1,-0.012199697879404125,0.026801929088857673,-0.006416410458410607,0.04631342430343277,0.010552264756612273,0.056058631506902906,0.015733184314261676,0.008024439954692729,-0.023680219607433974,-0.05686851051151002,0.022061969319145554,-0.019436918764167598,0.08724873692125151,-0.005421772456318026,0.07207063391030079,-0.038802028589314724
LRIG1,-0.054065327382144646,0.04167204003748448,-0.0003036253370319155,0.01228183032370339,-0.029133929092669462,-0.03559363874075279,-0.030127199296418578,0.03827370307022296,-0.039666397326542716,0.07491150336435667,0.04495696652719181,0.0024734540058464535,-0.01741908787950874,-0.002278035528720508,0.05815057167663208,-0.015479168602804
CPAMD8,0.03373294502689032,-0.012370304922779438,-0.018762215958404157,0.003024690337163771,-0.01877728219383688,0.05627714733299248,-0.029660221000644634,-0.03884267196579135,0.06778545020204545,0.0733383973867689,0.042411508418725735,-0.01722713986558345,-0.033101700173442224,,0.08030460352615958,-0.017338936148546064
GHRL,0.008786346089831221,-0.015233764003104533,-0.006488674802401851,0.10153513691225417,0.0023452386126499958,0.013099842562801115,-0.014614163612902652,-0.019203538876405322,-0.040623838148008365,0.05418127954799259,0.1105354930896435,,0.049475749652148966,-0.004458609647394022,0.01052120831183763,-0.015284452627337613
NPY,-0.024065893334721214,-0.009237084782641309,-0.015435242675995784,-0.09825420028942382,0.030502132651877917,-0.037541345506394985,0.046148671913031916,0.10804300384666055,0.010874434588444837,,0.0068437421766239254,0.07102482184762395,0.014994700443028839,0.0019162515510022069,0.01712159650118985,-0.017444439167578207
MMP2,-0.0017373808266104179,0.023179392830018908,-0.004591268004881289,0.06401388687066682,0.05729632533755949,0.08220473942179125,-0.02379026301315247,0.03054642209564385,0.1108975451587024,0.017209148884885228,0.02629947427157468,0.025377298765979484,0.008598205228888553,-0.011958570289155875,-0.03209267717070684,0.06761285480877446
LHB,,-0.0107736013790688,,,,,,,,,,,,,,
PPY,-0.020791359491675463,-0.018753697845800558,,,,-0.011243783381147347,,,,,,0.0027557633765964364,,0.0025020674079270985,-0.042493599867482724,-0.031038820901539275
ALKAL2,-0.02312358197258597,-0.01061707775496435,,-0.0015886248735349593,-0.021290314897437254,-0.01658270626562059,-0.030896517160449995,0.0233855573497248,-0.04819884102214509,,0.04412973596398385,0.030002532724254988,-0.039153756718004196,-0.026553018649410245,0.017492951576880043,0.020164372822661304
CSF1,0.029978376369656248,-0.004518614898186072,0.001736598816374455,0.055496016134367956,0.050036222974986555,0.060518785091878566,-0.014645349173586234,0.07316664292895735,0.0015839097019280071,0.12998091648004859,0.04920692217356715,0.034226269351701456,-0.025903077238878327,0.01690908824827142,0.11934068852386329,0.04536766376203119
SEMA4C,-0.06900223112174753,0.010201174268241535,0.0009458907254239155,0.058733195052547926,-0.03185815444890019,0.0033218137525606495,0.008862479014596346,0.022163118382569732,-0.019147653281707748,0.034301110509157816,0.02288115411708999,0.04672100702603445,-0.009008237464148796,0.026398750892311317,0.023932832904465236,0.03785222826897061
BMP8A,,,,,,,,,,,,,,,-0.023093834986521903,
ICAM2,0.0057167530324282005,-0.03509029891771424,0.00661113027355865,0.03567140743543422,0.06953733763925574,0.049675445954227765,-0.014050054862760888,-0.03309793431969623,-0.02439188176833868,-0.053151448138293346,0.006815002688457332,0.04224924834071532,0.026620456402933656,0.06831226805790974,0.004738683384665129,0.03976192930510103
SYTL3,0.02144478290210142,-0.020142752715212577,-0.05098630683198286,0.06978050057913297,-0.0005554388113594733,-0.00711802711971473,0.009525031280076972,-0.027363168765772015,0.053353833739931904,0.01465693675608252,0.11276275842564422,0.0029919678913379673,-0.013604978097431228,0.018741343559540744,0.035407909582817886,0.010127820584664953
IL1A,-0.03138355872710938,-0.0042139428271665376,-0.007760915615763297,-0.024553033786994912,0.022307481413928982,0.0128662093626763,0.03286801628797354,-0.042472262276185925,-0.06583452780931165,-0.015856936781768836,0.09047386613299015,0.06779945180318235,-0.04291724563694864,0.018464651180003924,0.06741490561148698,-0.009560659198274344
HLA-G,-0.000775260040509758,-0.011379007875459143,,-0.01326144874135318,,,,,,0.027256735564162277,,0.03494402375257446,,0.007874866074671905,,
PGF,-0.009413280213413658,0.06698141149964486,0.02333910154605717,0.016410493840875163,0.07201030411601989,0.011345479810304513,-0.01516961102433675,-0.03269176785337119,-0.08404418375028833,-0.034265181563672704,0.07824828184387411,0.002043284338158951,0.032385611083400004,0.0950861430553357,0.009416891167245013,-0.023722892937759518
LGALS8,-0.021476618781958213,0.06353308640874072,0.026360915571721606,0.03793743756271523,0.0865823463425215,0.041115927642173776,0.01593520562527278,0.029995226501236438,-0.024437770191542252,-0.031941016758002615,0.048631157097059216,-0.022886516374841324,0.016676467447822443,0.03012995816331756,-0.022699142050995644,-0.05729314438322972
DKK3,-0.07216512427610253,-0.04538786275552982,-0.03312161243859487,-0.12760793043537028,-0.05929714141772028,-0.00604981530668341,0.02697193432214919,-0.05391043062705238,-0.12151231224994614,0.02122553637674055,0.02314260789081424,0.028012314613616453,-0.04109735133640613,0.06314419912403844,0.08208631834456516,-0.04082065570344646
COL16A1,-0.004843883898300628,-0.025299121658334776,0.016608120216772423,0.04216988655969422,0.015775433028046473,-0.011783980039827554,0.023588934101837298,0.05522868839763769,-0.04429772861000812,0.06610483443763336,0.02810414306077614,0.023516508420485582,0.03259660446557712,-0.0014778341919297346,0.042229169129845125,0.10895083520369002
TPH1,-0.013931309798581228,0.0071982043854175145,-0.018417547172367415,-0.014052354258248821,0.04740847448528864,0.1007925513099618,,,,0.14388122750447754,,0.0136242733231849,-0.04306278887232871,0.0497845751791505,0.0361518480218935,0.04127369046420588
TNC,-0.060093357558372015,0.010865057074061614,0.025652194952395707,0.09162292229702537,0.05626838338588685,-0.013490254612005089,-0.010451321027349931,0.10467464164928104,-0.006094746925978895,0.10693540133421078,0.03887238049460313,0.026896717741312026,0.05137441816311922,-0.037197506598612366,0.030037706027591548,-0.07556392701349811
TNFSF9,-0.024772889200127258,-0.01866066502159184,-0.035004052035565385,-0.0567923977938754,0.07394758957492187,-0.012244771283759826,-0.0003980667010147602,0.052448333474232535,,-0.0466206925932838,-0.022320479608466046,0.017854929734303387,-0.009455332956612826,-0.030791697992713103,0.035799069415660016,-0.0433525844825901
C4A,,-0.012772729602356106,,,,-0.013328941224727279,,-0.020721202522191756,,,,,-0.012490175483580142,-0.020134279930337073,-0.031099378152199104,
CNTN2,0.019963809895357204,0.07420685688985669,-0.02034283471232054,0.018366732695992104,-0.044302131801022875,-0.0010725284187659992,0.000378639021079918,0.08627861463872619,-0.03825260126709536,0.015990093191650928,0.005447346654049492,-0.021093012117533012,-0.04616059224620157,0.008001531910876183,-0.02912645199846474,-0.02125062356282579
F7,-0.013591042663939791,,,-0.012204509772667451,0.0017066857585753704,,,,,,,,,-0.0007407537664138571,,-0.02143190491610927
LUM,-0.0058479970037739505,-0.03327302088192644,0.03646585718380322,-0.022048125516418892,0.0221849466183568,-0.0041661502615638005,-0.04077912921295883,0.030675822191345764,-0.03593429670863419,-0.03845651460841777,0.057890530530522885,0.022249202323703473,0.0209114730558781,0.0675533138974237,0.015173729289186637,0.011939631465264451
BTC,-0.012330316820423976,0.05015834965096009,0.024095632728227744,,,,-0.011333485233126609,-0.025253479567648007,,0.007190202626235737,,0.05280634631837538,-0.02594340044029918,-0.019280983471716744,0.03462224156435191,-0.0046277499275291295
APOC1,0.07543134169490028,0.07406766578851683,-0.03475247865408551,0.09701361001777135,0.031346162698922805,0.05015862927554973,-0.021775404206449283,0.022898983061467437,0.08875638523297852,-0.030558475903632837,0.05397648806825768,0.01921520870750839,0.002629345182786446,-0.06803722452355375,0.11084217956478198,0.04842986786959034
PKM,-0.030823401307681145,0.05602047148078482,0.011710275652812192,-0.060382925871924176,0.023645855016538007,0.008254533581299095,0.019314592049676154,0.005359510748861159,-0.03137446091264208,-0.08268200929168781,-0.0028631265465723058,-0.011535047284165838,0.05536307716515069,-0.03073733690461835,0.061000177354612654,-0.08391457137946302
TNF,0.011388904687975394,-0.017388249728742908,-0.018649072353037133,0.02059951680250802,-0.02755797555857909,0.06677408910544833,0.00651509070327125,-0.016486483847054374,0.05261451743894441,-0.00906852214228646,0.10902505449205563,0.1427856558156206,,,0.09961035453673164,0.1041201675863093
GNAS,-0.00636911522244909,0.031820083858095594,-0.03534204309683393,-0.0746305731115697,0.011433905210313837,-0.0036441522260633056,-0.0164310266922128,-0.05389727969250274,0.031212399919047777,0.0012834216997668494,0.08078233163997765,0.008610623337068779,0.05498557236106177,-0.004922891951493755,-0.042953455402454134,0.012282864110801888
BMP8B,-0.0467073191285675,-0.01649663033280528,0.008646672929687379,0.08684295496337943,-0.03935401647118137,-0.010374335158574485,-0.014186528312335458,0.018452185369656707,-0.03152507967111668,-0.041392862766522286,0.10250542475511709,0.04524615099865822,-0.03069079223217226,0.05501416848461153,0.03654478953474572,0.037444880336715086
LIPH,-0.013931306368801676,-0.01618137219893968,,,,-0.010746770313116138,,,,,,0.02271350387879308,,0.015097560827812894,0.030381514101681308,-0.0076045674526820164
CCL28,-0.0016026437190351346,,,0.03534857898323843,,0.0003421547901363136,-0.016779667401662667,-0.0257389507595734,,,,,-0.020900101549330315,,-0.017932412803278137,-0.025236518391449223
PTPN11,0.013218029949683404,-0.006148644762841488,-0.05143774576655069,0.026175057137617076,-0.0504757732084297,-0.020561857465717738,-0.017126005009665365,-0.008360991546935133,-0.007927833739871364,-0.027693898656445635,-0.05369650640866989,0.013425643929987154,0.06389365511698872,-0.01998879532271823,-0.04154553498369586,-0.08101592012999707
ADAM12,-0.003752031825946738,-0.03017868597114371,-0.024589691105226276,0.05759705467238868,0.006169858527304393,-0.016634987359674367,-0.016216505428312718,0.0467702521466929,0.0282511567851548,-0.045945899201354015,0.1329539761821857,0.07570400913468651,0.05493118959692069,-0.025317385592489132,0.0038281594594898804,0.034893857654255185
EPO,-0.01871914619210455,0.054955518416306984,-0.019762962895064323,,,-0.011243783871940713,,,,0.008826753857507993,0.007780271834952293,-0.020713063740631366,,-0.019062072287007143,-0.019069630690725974,
EDN3,-0.024267675369683293,0.0911959229290698,-0.0024883269619777404,-0.017504869117543738,0.09445024607779608,0.045293620809018525,-0.018795058508899183,-0.03083637214569033,,,-0.039419673261196504,0.06106008421811477,-0.04039923927069275,0.12039880492811224,-0.03464938012401419,0.06912033398439724
CCL22,,,,,,-0.022639602325475898,,,,,,0.06551716826548862,-0.025943401588453603,-0.01672613860861791,-0.02946757663003554,
CCL2,0.008838942693745511,-0.03595377498226641,0.049089742220784424,0.046018508474096255,-0.02508738902746899,0.03388361307817953,-0.01014329798107572,0.13610972658630785,-0.03900585603355038,0.04310536670541342,0.0434957236825425,0.04565441179849365,-0.04150015662287172,0.0018447395829462039,0.08858213642988226,-0.05471947008552114
DSCAM,0.013115702441777401,0.05235841707357965,0.025021050416016318,0.03662750024516857,-0.031242090037909925,0.04528518759073264,-0.00813093276505227,-0.04116694385525842,0.08767515260336538,-0.02590028612503913,-0.03558748968185756,0.059538426631796926,0.012493076339286995,-0.06836023201362183,-0.01835437644199024,0.012018139750887415
GPHA2,-0.015527148834317448,,,,,,,,,,,,,,,
ANG,-0.009518841724244161,-0.038504300363831366,-0.06516865429680059,-8.169776277994479e-05,0.07502169498502125,-0.023889674961530445,0.016400447095777856,-0.014126384389962603,-0.008272326643944875,0.05017837114869447,0.06593037037033161,0.004848829251579635,0.03695322910422122,-0.016360584185981575,0.05756405921351948,0.020009806765059063
FBLN2,-0.0477630900228968,-0.02501364331607732,0.027850050596692138,-0.028431644488116678,0.016778688965660656,-0.022836514644839448,-0.03367488781836228,0.03510759205533685,0.05103817528651046,,-0.060736625621089745,-0.00783732546744209,0.01788159706702223,0.05842220291589796,0.022464362844291902,0.08629768034132726
VTN,-0.012448254130528285,0.06098342493929923,-0.019925271412863026,0.08993655646962842,0.04104286752832708,-0.018472274201282193,0.003568616202642231,,-0.02557167035883887,0.01484110165477412,,-0.01456500886060838,,-0.009588280097295378,-0.005181880213754259,0.0475311877211131
VEGFA,-0.012036171587409548,0.015089208275401002,0.04144456572688135,0.04417095964940966,-0.0032049251688548636,0.03892253806704864,-0.020591538212299247,-0.005693832351266462,-0.007174037483745923,-0.10902966505090414,-0.033303490406003146,-0.03190735276082317,0.013796756098719465,-0.07503714905599074,-0.06201518618524144,-0.04777239652967568
F10,,,-0.018590615410701092,0.005208395079678438,0.03415050287732984,-0.012328565998513185,-0.008384086794957394,-0.028276574678922146,-0.027738364655519997,-0.019647240343884778,,0.04057485016903559,-0.02244592816301832,0.027343557808788,-0.020845311953133334,0.13879644080444065
SERPINA1,-0.0014299150013717763,0.021353948619009216,-0.0031090594338874294,0.09880774162155981,-0.006713607234663395,0.041562804992366205,0.01715973574677463,0.04429415251976251,-0.02459369582348067,0.00845376969502808,0.07862966131299058,0.020822844669490085,0.09620905225222688,0.032846451005978765,0.07639215297278498,0.021647871905187462
VWF,-0.02274019317642397,0.015702634354670477,0.047579219014559596,0.018278226199174737,0.03221100856253078,0.05573330000424718,-0.01455323098261435,-0.005784700731315664,-0.10133234577530179,0.06699429921379392,0.05449203940483283,0.06683614019901926,0.038626794666899424,0.05296744363747825,-0.03631209888578232,0.03465397493036878
GDNF,-0.006231892986241249,-0.013418051231875023,,-0.005000739267388371,,,,,,-0.02287015607682008,0.024560910105360448,0.011832830107556532,,-0.026692686476367994,,
VASP,-0.02095522106963735,-0.0006548641724698985,-0.06389036787310688,0.05025716086141317,0.02970967127599746,0.044197096943414046,-0.00819228798448082,0.004699443686173774,-0.07585724619698653,-0.011387452541982512,0.010165410887288338,0.019531738588381267,-0.01823489599975018,0.043816438699967916,0.019127369959514983,0.017832798654291368
ADAM15,-0.0029384820981189362,-0.0005280636254211083,0.04570984971507023,0.043226224947973645,0.019560685004503423,0.0308995478307448,-0.004913233912900972,0.12307554033094609,0.013629625908513077,0.10976915043154652,0.04636862126428906,0.030274066282381055,-0.014931110290748322,0.07841885831316056,0.04636111655809792,0.056267943447250335
WNT2,-0.02436941790936273,,-0.016010996342180072,-0.023124452261609203,0.12227636161125219,,0.011534577008703861,0.04699866475240996,,,,0.016507929266383208,,-0.02288827932266079,0.02615044811137885,0.051786393652090625
CALCB,,,-0.024067672942991735,0.13868463831745703,-0.020756759111282816,,,0.09093619145711336,,,,0.03945297604036195,,-0.029775786099923308,,0.013511932870925747
OLFM2,0.031016045699119837,0.022040755919617596,-0.025699895229010724,0.006323530411964109,-0.019090788670690476,0.00644129415246914,0.01693881703330553,-0.02702720540071015,0.04320362490113318,0.061726587273588596,0.0649993324175567,-0.018972308807353046,0.06593087855369763,-0.015139521786172424,0.07280512644778563,0.0631981105522385
MFAP2,-0.021273805977351793,-0.0313739287228713,-0.032205874155350124,0.09206519291884269,0.0032035242195129245,0.00847016541060521,-0.003930507379141388,-0.02268756299863752,-0.056871806952896516,0.04250013740742458,0.07248876240520148,0.030617442063320545,0.05572158267757651,0.05588528692098352,0.01610827911191901,0.0825468321801559
HLA-C,-0.010168053072149588,0.010867417903220196,-0.004711434952521978,0.026367827650054746,0.04615379464021235,0.046018295764006255,-0.009196654820397011,0.075723807499173,0.09213476090843113,-0.005567854284377597,0.0343244285378053,0.03755914193836443,0.0253039090998863,-0.042008387341056434,0.06651537527357235,0.008087702246257548
THBS1,0.03983284829151778,0.005444920322946702,0.0364885405869954,0.03905002499543781,0.006668814952339318,0.04303526990620225,-0.026686234287484536,0.07072340918420127,-0.05450395352740182,0.13749051872227105,0.09809234268285327,0.019820691322803882,-0.03491636318275314,0.021745035572549642,-0.021552190361300832,-0.01550325210129276
HSPA4,0.04555612636816332,-0.04163768032028034,0.02787939418613017,-0.0102389230216877,0.028108815287421138,0.05268125860810861,0.07287775677329882,-0.04134620880895075,0.09224227490324137,-0.06620669647335672,-0.019571407644713695,-0.009235961563652403,-0.04022622291750456,-0.05516964722234809,0.025187131082814302,-0.04044528334952674
LMAN1,0.05553013794523244,-0.06623059075077758,-0.01860640719826288,0.06233739481861882,0.0005013090585816109,0.0281278685269698,-0.05132073428519027,-0.011428321696386018,0.024370689748221513,-0.03656554825475517,-0.02095875451330961,0.03727504846175615,0.023923021104346312,0.0055037092774829,-0.00120066041024475,-0.0948122956822637
LYPD3,-0.02125275204663638,-0.012094978322012154,0.017762362230578282,-0.017660961066608145,-0.0321996186620756,-0.01574220181283348,-0.02223348641665962,-0.023483953342383984,-0.0415184634221075,-0.00016377662855369694,0.06088285119461777,-0.039636942643703696,,0.05953491435172189,-0.029357722517235018,0.017382243998708465
APOE,0.033976655148642766,0.036755872264333286,0.02672667220316503,0.043225096275809095,0.02035186233603469,-0.037066655505294414,0.0015689938764588435,0.04706617684681743,-0.029015513239431467,-0.14092053416431485,0.035306787699146566,-0.024580222066479494,0.01716294102285493,0.04603943082210734,0.11608140449612617,0.030609925651493196
SOSTDC1,0.016703594241375224,,0.0039237799032238,-0.032680877593600756,-0.043712226371855734,-0.027194986355700074,0.009876108213690107,-0.07864796316939998,,,,0.047752784391401765,,-0.017981921774186244,-0.031801365117300855,-0.0019444669919311413
ANXA1,0.024664663302819235,-4.301086886807062e-06,0.006577911866283775,0.04887647403037221,0.06287420002914201,-0.009781560572064427,-0.008162301029523368,-0.0007774912907013626,-0.02045907087971189,0.09837689625051563,0.08027173888356506,0.04460840050493333,-0.0026959736889340014,0.052772359262485975,0.062347022823983154,0.021349092443076884
WNT2B,-0.03550391528513138,-0.013680234267547468,-0.015118952141427503,-0.01510092514699547,-0.05301541384766359,0.036358480532086686,0.0053900762826102466,-0.04823296350269486,-0.06475576860857696,-0.019355551378403574,-0.02883691769979922,-0.047977502248779946,-0.028408888842598987,-0.006280230370385378,0.06879219341022645,0.09886931916947264
