,UKF260,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
COL9A2,-0.029623119434118297,0.01343358828488257,-0.04800409521662852,0.03641594891703926,0.07126569549424844,0.07222089107164795,-0.019834076602193645,0.07052952816459086,0.05247968732815518
DLL3,0.012294669913057573,0.09644199173535249,-0.03652337035302714,0.03659926467633622,-0.032371977399869106,-0.004353893128615934,-0.013403974594481158,0.17786354203755755,0.015197420162709583
FGF5,,,,,,,,-0.05954797376039957,-0.028299080631286087
LIN7C,0.010385774502903527,-0.05981357811263647,-0.03948495436916038,-0.044678875267222626,0.007377636044196274,0.028079966711416087,0.03550057849303355,-0.0023060386067967863,-0.04944829765705642
GDF7,,0.020669767828691055,-0.011344228892811899,,,-0.002886155948298798,-0.03626632346036,0.011834177949855538,0.03402542197084764
PSPN,-0.02181288739226002,-0.018585033670602144,0.03286850235046765,0.013000161270588883,0.02520241174695767,0.06320577694191183,0.04913682654680826,0.06992575666208707,0.07581168740520818
ANGPT1,0.012189049691661168,0.022517757678725294,-0.01983225869485562,-0.04779347200444319,0.05571537696017797,0.13965249983896794,0.06775870063636687,0.07119613297282845,0.002260937975541026
PNOC,-0.022804328635003174,-0.04044572168115795,-0.02262509688143553,,,,,0.04115682862589612,-0.034092701299899095
L1CAM,-0.05809069897093087,-0.0033338769105092417,0.06396895804513729,-0.0182921390087848,0.13209557352388976,-0.020465711840235455,-0.0036729992332614563,0.04680250540465154,-0.08297246165400053
APOA1,-0.03326432396194619,-0.015453655480206633,-0.0026030140193503974,-0.06786840157520715,0.05848799478704944,0.022934525431167394,0.08382182904247505,0.03039722495852552,0.034370694034448236
PSEN1,0.012564064064062281,0.0330832554895246,-0.04790156608131601,0.04972010224386779,0.026783513083429123,0.009250247022305423,-0.0464128727712084,0.04027994902622611,-0.06384320477804316
CALM2,0.029584306383718444,-0.00463068629861638,0.03928979812740077,0.06766254565743761,0.13268049331881185,-0.02433569324592029,-0.06738333844230492,0.0714068850500196,0.0014163949722121932
CLEC2B,0.04189566419069057,0.0006517794076686667,-0.04733591088971633,0.012764911448403525,0.0009523942220844293,0.15418035463890561,0.01361235364352878,0.026408981931481515,0.04241901966997452
NTNG1,-0.02339093256000206,0.046666688004070395,0.007704880608673214,-0.06540698102661043,-0.08744600834321885,-0.05723601103470372,0.06813966577475082,0.11162289440993263,-0.03905367954486502
LRIG1,-0.06321633386144764,0.015833738924391952,-0.015095241747246609,0.08239277300594089,0.07395509170881645,0.05198839970303628,0.12026658267356084,0.07635839949580962,-0.021613875120234854
CPAMD8,-0.02102184343009778,0.007695645240421787,-0.02099722966497845,,-0.07783794710300614,0.025336183324583615,-0.02232436449862551,0.027864950435729847,-0.02614772982808835
GHRL,0.00757951686183487,-0.011133421980494891,-0.010345740503249084,0.1389721520737739,0.09338550523787888,-0.003783543286487873,0.04896866166275291,0.03862600308837586,-0.02304949591174032
NPY,-0.004766314197872343,-0.0119509970261775,-0.05523220222403219,0.10797153344862302,,-0.018585902663708156,-0.0444318946646563,-0.018719297331449003,-0.02559819633685512
MMP2,0.025651058863244293,-0.0021706963263397852,-0.033806564591380976,0.05866926463082476,0.09862604856852428,0.047763282850880315,0.07742359893018418,0.018289982551305792,0.10616815509286963
PPY,,0.0469735431991559,,,,,,0.02735772537515005,-0.023574841565079486
ALKAL2,,-0.011240144097572385,-0.016107440561260216,0.028735818032177434,,0.04214729877108252,0.013990246182812704,-0.04761986664257429,0.03577119646429627
CSF1,0.03197599954234658,0.055159451784833974,-0.03572290494931117,-0.05691920952345524,0.07209727448135189,0.0649246649290525,0.06010574050596353,0.031171950944663802,0.04679680906400301
SEMA4C,0.03727602313226297,0.0006006580803068425,-0.023209970405758045,0.007229554967844027,0.07684439943982851,0.06396744691845278,0.003715216459862147,-0.0071259129743506565,0.04006052163715621
BMP8A,,,,,,,,0.09073386941726579,
ICAM2,0.02462824038499788,0.10860144523791551,0.08995428043038205,-0.0008940881396974778,0.09223486917379072,0.07000486294111528,0.04448843551466988,-0.030352013994170597,0.05966073524184481
SYTL3,0.03132298695691753,0.021108622411884534,0.03868807426458161,-0.015891607619720038,0.029920161527477035,0.12862989674753583,0.13090313261527337,0.07169961992160813,0.04391482020595881
IL1A,0.04054868499101023,0.10349764899310171,0.014101007268775249,-0.015315874909056355,-0.0392656517959743,0.20406663516425985,-0.029896698017173727,0.03341942057500224,0.224513262360836
HLA-G,,,,0.05638901615256737,-0.009165714014132405,,,,
PGF,0.05023469005644672,0.003595254458240763,-0.018706915956807686,0.045658841520116074,0.03480941325922986,0.15763794210795015,0.12949344480312758,0.029860015775957687,0.0711041441430928
LGALS8,-0.050731397276167774,-0.03246458980656521,0.04594618695286699,0.04901035475317723,0.02575621172053695,0.08538182266963067,0.01576459737788376,0.021507452919558755,-0.05214136369388204
DKK3,0.05604336115727871,-0.0015794738579317708,0.02811352580739422,-0.028670812347987323,0.12616711201740727,0.03021797101697628,0.03805534974128226,0.043321439872055355,-0.04565991119227953
COL16A1,-0.04350735497257483,0.012903862413790886,0.010350857754332634,0.1162471207667847,0.06515582392695986,0.04329929754047942,0.10975172653969349,0.12474620962931467,0.08317064690959307
TPH1,-0.02063566445894801,-0.022250568740971588,,-0.04008393492420542,-0.05280509887604055,,0.029776848476089267,0.0010195906965321051,0.04503671706776162
TNC,0.04415863253292865,0.018259416249628898,0.015162692995193535,0.018411615607050687,0.24383880300288666,0.1663848146592739,0.13486538316302138,-0.06901803368747923,-0.05933284893739361
TNFSF9,-0.008800850654023301,-0.001700776536270953,-0.017280511041272185,,0.033811547016940786,0.006061934699257101,-0.022452318561439498,0.013046122947200003,0.003334211734703239
C4A,,-0.011404810357480132,,0.034817222341933345,,,-0.030235725649188187,0.018373099817850347,
CNTN2,-0.0008174964558237002,0.006257171372609925,0.07193657225603728,0.09096153023594233,-0.031171762652418562,-0.1631600298967607,-0.1475840935278543,-0.013259104789532496,-0.025393576354810345
F7,,,,,,,,,-0.03232007169567291
LUM,0.1436919584127621,0.02719895027857289,0.03019965202207662,0.026131000693380712,0.04227670680949936,0.10464040360058774,0.08693666982280238,-0.08041555054389686,0.009901461142138367
BTC,0.07215453659904784,,-0.025681035770685732,,-0.03334424827334515,,-0.025943393695814755,-0.004934531325896344,0.01659744311570158
APOC1,0.01704173148393352,0.05982112740168364,-0.06867113218061952,-0.12486715761953569,-0.021980102435476143,0.09683906948462169,0.044500768373848906,0.06014826968714436,0.007577437337004957
PKM,0.01762709887538185,-0.05803713087002734,0.03122339621794783,-0.05377031003115266,-0.0586202580032744,0.19411764620103927,0.10261431545219181,-0.08206835498585108,-0.10852712697986905
TNF,0.023346438513730784,-0.02601925954556757,-0.015125243969369685,-0.04161813027613277,-0.07710784678375315,0.016036974699081188,,0.043721525391904055,-0.025154443801908528
GNAS,-0.019946336900291343,-0.0619737201716888,0.033406326968027616,-0.05687344797066909,-0.004022993861797101,-0.024245568156885285,0.1193052570225519,0.048547215856806485,-0.040309444257125945
BMP8B,-0.027724761372550293,0.029513387954495242,0.046672278199098576,-0.014033317578103426,0.011215826016537698,0.0830774240857941,-0.012953952827165362,-0.038269758918163414,0.0073372864311193175
LIPH,,-0.009195394841197876,,0.02820298365670716,,,,-0.025222683606073135,0.03503767413679529
CCL28,,-0.014159395318556279,-0.011878756066146837,-0.041947951920173455,,,-0.020900096115948147,0.05280347897651088,-0.023982196611307176
PTPN11,-0.0036322626984258825,-0.055272714456437284,0.04356739987046492,-0.0059948422742336,-0.011198491945801909,-0.10439584362204064,-0.005348568519927949,0.026975810178090344,-0.060876841870881514
ADAM12,0.037490729495232786,-0.018488226104973606,-0.011480079289842496,-0.009564491147871253,0.08557990996882994,0.09107229589711645,0.15664663402907605,-0.058724721080750386,-0.005869270272972437
EPO,-0.022143115323687547,-0.00962066083104071,,,0.027824736350250918,0.03971190819382572,,0.04753803388483793,
EDN3,0.025371999904611708,-0.014911549798686394,0.014199027485898049,,,-0.051357047564340244,-0.010515319718633311,0.0381615537674557,-0.0019277895543764424
CCL22,,0.03726297109996171,,,,,-0.02594339484396888,0.06389420129215252,
CCL2,0.0382378763278004,0.11806363727945698,-0.04794862976918384,0.10628639669835087,0.15088581917600302,0.09691208397597666,0.008808460646246257,-0.08414691603343327,-0.031294540953735794
DSCAM,0.020828285004763678,-0.0016741078401331007,0.04673636984362591,-0.0310105180003207,0.003685427906467189,0.05839376031851936,-0.023933682239655786,-0.014121814261741018,-0.003922784018713222
ANG,-0.04234361461905921,0.042562460900287674,-0.03327634728145379,-0.021458518650640888,-0.03402539194363099,0.06468211188315609,-0.039811631766785205,-0.010247405923668603,-0.01900947183139891
FBLN2,0.09344386317889038,0.0007296799568126938,0.04748782665750036,0.0022409796650600913,,-0.026757112457598837,0.03810771433362519,0.023595017190874742,0.10621606278462797
VTN,0.028541122868986107,0.03747375816251048,0.05536645145996953,0.014322089020406697,0.04850554701774576,,,0.066073957480109,0.07657467049016356
VEGFA,-0.033536580711932315,0.002671688646242317,-0.03110459740733047,-0.05566237022611565,-0.1664223164815199,0.19477973652281463,0.034034649663597386,-0.04875762568280535,-0.04941631294544963
F10,0.13736256672768263,0.040760300000076,-0.011125182512238437,,0.01906874146270881,,-0.02244592232776888,0.10523266175246691,0.15327979837883324
SERPINA1,0.06891465496602642,0.024492557021146413,-0.007108779731561642,0.014777661256208942,0.08956361529385647,0.06220937883654503,-0.013089139089506244,-0.03400697157449538,0.03181497865296886
VWF,0.06600266497253753,0.021063553305473142,-0.017686621751118427,0.07453345061446086,0.11288967007598891,0.05272530893859012,0.09811268167654937,0.016892705547779448,0.05977174361392152
GDNF,,,,,-0.007612531863512154,0.06410051111771184,,,
VASP,-0.02856197527016015,-0.057961684923875836,0.024636390961398455,-0.06602134099208977,0.031505437556708885,0.1277557023714272,0.09338997394166229,-0.029264526957753893,0.026670592162326687
ADAM15,-0.0018736121973814224,0.018353107548220726,0.010886304944958968,0.04669302189249477,0.05775252177456125,0.05974840493153036,-0.020436471090092962,0.0056953726862347415,0.020033901980997852
WNT2,-0.017939280680457855,,0.028752154007435898,-0.009409857117174467,,,,-0.04342195591667244,0.0024288453790430567
CALCB,-0.026966263124572135,,,,,,,,0.0525146694549924
OLFM2,-0.025824592295217507,-0.11008182521272691,-0.023694179048879608,-0.015574794423549903,0.12451028253191712,0.14466679832968052,0.04634598047393573,0.08913675078451037,-0.012783106586391245
MFAP2,-0.01593415462135455,-0.025265695509086545,0.01539973068853659,0.050395397964563535,0.07968855459540897,0.1315518065575537,0.12417925614874718,-0.011831229367877828,0.037422790788321406
HLA-C,0.008821988323060304,0.08146388448933835,-0.03499020356358735,0.028063842008795456,0.022456735470639807,0.03703782316266389,0.086081821004451,0.039038227661830696,0.012256525475890375
THBS1,0.04861284725748012,0.07468784797316574,0.03270804131454305,-0.0417438524391135,0.06845074589277034,0.03794383582747078,0.11722532149845487,-0.1474937291563177,-0.0013466833528974489
HSPA4,-0.014842553419364258,-0.013921509942067721,0.016187557622142943,-0.14477833464984,-0.04568671238851371,0.021200110515360842,0.02951771912585801,0.014195413585776352,0.030970566090565383
LMAN1,-0.02014579059333238,0.03708116681721158,-0.03654264480749655,-0.20715212323680113,-0.04655664080156858,0.0373576607458553,0.06031775588481707,-0.058982764379883965,-0.01177037330667737
LYPD3,-0.022324973388641044,-0.01346969899990832,0.057685806730248326,0.03688102716075851,0.02842812228052426,0.07349716862260364,,-0.049010775546582806,0.061289552618363954
APOE,-0.040386613657843455,0.04841623285607849,-0.0009929983724458562,-0.11459073478281286,-0.06385421050526398,0.035122868380427115,0.1496309491254788,0.07996113491535402,-0.02644980417703974
SOSTDC1,-0.0278710905765724,-0.02326918971520674,-0.024290295257963727,,,,,-0.028920818377225408,-0.006875764950469429
ANXA1,0.10269344361239736,0.042783894571404246,-0.016054248707333237,0.08629140342751243,0.08969693030099113,0.1891119725862512,-0.010571487060184258,-0.09480015861811622,0.045390483091706506
WNT2B,-0.03206379682059954,0.08720533923079292,-0.0223627285419166,-0.047321575521975,-0.035336949082413055,0.05878732201181187,0.006357974001946207,-0.04041809475288174,-0.0033789500439951846
AMH,-0.02772207028650288,0.06484492042663056,-0.013360776670236201,,0.015631700048119895,0.10898474955514513,0.02754094305617361,-0.006865269535239124,0.06559387327327866
GDF10,0.01892140695552787,-0.012956285878981429,0.0393330503189294,-0.000963469524205574,-0.08766895717142177,,-0.02637826512373588,-0.012454662446048677,0.045282548088822844
EFNB3,-0.05228466866953946,-0.008323848922541795,-0.020793622447388905,-0.11981321095101963,-0.022052860540491517,0.0834062273107269,0.059060001218374195,0.008130778669743613,-0.006752603385374373
LTB,-0.007649255424258612,-0.0167392065144242,0.018311053544001026,0.05710395006380663,0.010649909949868856,0.005419611409588399,-0.008390176959448404,0.01917985634374386,-0.03396787942910426
ANGPT2,-0.017624258372865395,-0.007411401174671526,-0.017479539946715073,0.026647878191579984,0.1093486490548702,0.1442158328009529,0.05504928152133642,-0.009687615413318433,0.03612339590862704
NRTN,,,,,,-0.058622831630432255,0.012215238622988915,,
ADAM17,-0.08206889877245555,0.010493966018067588,-0.001953078677936827,-0.04240527864945396,-0.02766073814476678,0.015508749839977746,-0.03463099677896574,-0.04587433718341808,-0.055819303520394034
LRPAP1,-0.039039393404126564,0.021132429803490532,0.027885459725561387,0.1275046876936029,0.04741663216277891,0.053312590929648,0.09835719276779831,0.04856321834347367,-0.023009788423854503
NID1,0.014896724369341785,-0.039784309805081686,-0.008766508917861723,-0.05379935357220661,0.19497086008201236,0.09690376399310455,0.10722496377181272,-0.05049738066571907,0.003960141290039589
MST1,-0.05439026115754471,0.01388707568864695,0.01911119639445198,0.015164677173054142,0.033919769773894506,0.09463155768348011,0.023420154153811885,0.04414484135569301,0.09335140804026583
IL13,,,,0.2014059185589724,,,,,
DCN,0.1000452536868714,0.03028308415752678,-0.03183637953935416,0.03191506794173938,0.08557213606649651,0.011992053447781047,0.081655186336531,-0.03845447966923348,0.12781398356574275
IGFL2,,-0.011404811564247809,,,,,,-0.011388939208372889,
COL7A1,-0.016456140946506364,-0.0016356632579066861,-0.02422114480521634,0.06598837875502542,-0.05133413043570062,0.08777235960446524,0.03824486285372535,-0.011581421996797394,0.03659079706535218
CALR,-0.034345215421093034,-0.0120317588580468,0.017117002458054996,0.03313643237538498,0.14658513544624627,0.07261324568474568,0.03566557158524196,-0.05528605377824075,0.03721523148237924
PIGA,-0.04043767227296151,-0.02364258510549441,-0.041528044269907236,-0.0406250986135181,0.03580796445838343,0.05225457777943657,-0.007614071676303852,0.02461531241259365,0.047216814997243485
CD200,0.024915594685661277,0.0013806243141144558,0.008731071545321958,0.050420798552225185,0.02918313900069035,0.10973193312732307,0.0363995346777336,0.012864801992738427,-0.07673199332241079
GRP,,-0.017707349982106137,0.0535480722783954,,,,0.03919630707305903,-0.013213980396769683,0.05455869798522297
CDH1,,-0.0010361589554461147,,0.037342882902750424,0.09903117749238055,0.150582743453428,0.010425211828416898,0.03527304100678059,-0.04512812991448943
LPL,-0.026599868171427097,-0.012967225755836436,0.01971660538484861,-0.02206851133513512,-0.045484454848096184,0.07285230834106896,0.12513131272947087,0.06758791587174258,0.01711288303625395
SEMA5A,-0.06351936512676522,-0.0021726987129341685,-0.061665892121988204,0.04050361437961536,0.09931526690280419,0.10311751623276634,0.11140899861126055,0.12237780860968443,-0.005405266620125352
SEMA7A,0.022940126330926906,0.00530753689652559,0.005292412427937436,-0.03155684688632467,0.023697449736313204,0.04406876495112262,-0.0708525006683165,-0.007753052196396804,-0.014831404464647419
SEMA4G,-0.05132678442453994,-0.027181553592992437,-0.029163213012854586,-0.026969303394747852,-0.05169986090154628,0.022315448485594774,0.04855170609604093,0.025435064469626963,-0.013019710251197733
SEMA3B,-0.002464180763625574,0.02041739656638153,-0.001202975258689211,0.017690327988845764,-0.0035444057179110583,-0.01891840538778734,-0.08781285848570825,0.009983480004501078,0.002337730026894483
RPH3A,-0.013298936166402106,0.03764646970270967,-0.01773241611416685,0.025926912299048203,,0.11341014317396678,0.006180604787808551,-0.040510460415796284,-0.001526203786888685
JAG2,0.05449577112150601,0.04540091744973646,-0.0006047238858208936,0.043358144019105156,0.05403495063738247,0.0722881900632444,0.06546248597867257,0.03723340030779727,0.01372270584942193
CGN,-0.048383239571503776,-0.03318291496406163,-0.012516397431941466,0.04629075201615126,0.006726993449621597,0.01875169480339418,-0.017456967124922926,0.051250827831222735,0.06016564688912577
GDF15,-0.06516815448547653,-0.011286156945938928,,0.007643853615768144,-0.006145605618596308,0.08680988994009119,0.03418785169024438,0.03747931733405065,0.09979479689053547
SEMA4F,0.0005423702338862932,-0.01952549135365144,0.01870080407749891,0.06839534117871567,0.15361711815318252,0.003204052115185498,0.006643863242692477,0.007533987627987235,0.07739357681382633
NXPH1,0.041139723651491655,0.056329192486568896,0.03602484314445605,0.0669672614688953,2.762490541923426e-05,-0.02986905507704116,0.010894219742534357,0.13086597954365653,0.04829327161732265
ARF1,-0.0016779344219036926,-0.015684629586535603,0.006371162791027469,-0.045944899441192476,0.06781613309100022,0.006900796403160562,0.03307566153458207,-0.040552743999181885,-0.04416612792233434
DSC3,,,,,,,,-0.02363355367312885,
EBI3,0.08716308796184975,0.02515629496774341,0.009473870302404059,0.07987851681077691,-0.049652270400715015,0.06544656920811982,-0.0008251484191664109,-0.01295593681867253,-0.0002926746626080749
TIMP1,0.027226222985636536,-0.009034810999430267,0.018162812596790732,-0.015712249911333364,0.1542735336107759,0.14689988523727077,0.13975225786869386,-0.061239937328252274,-0.02238597692161791
SEMA3C,-0.016265596848119266,0.0001688757696039402,0.08226620766019768,0.03394782922788372,0.07811966956934494,0.005081671904054055,-0.03304342296110419,0.03559068834351058,0.04359818350611257
GNRH2,,,,,,,,0.05778634179225928,
GAS6,0.018530792502617646,0.08229058207091698,-0.010360255957014258,-0.013414172859436533,0.0004558702396432454,0.04741280202541253,0.08946536449469224,0.0683360613890552,-0.014843220399023421
MEPE,-0.006028086407067212,-0.008122606896006915,0.09324123358898863,,,,,0.031140243281709622,0.00943775647906748
SERPINE1,0.027212456053823563,0.02680401066325937,-0.027988310942011683,0.035087239481785,0.051810234892585016,0.1815695227128943,0.10940534567996528,-0.14422151746341383,0.05075631694214199
RSPO2,0.03722421186645872,-0.022764482513866178,0.03055669663696878,,,,0.04416112679808236,0.15596505366042052,0.01322241863563658
SHBG,-0.033489950569542445,0.03660877873025744,-0.020285475119260456,0.07778848480453539,0.0001680971900291004,0.003991342899896968,-0.034923937162709674,-0.0032429710537034318,0.13875462290089624
LGALS3BP,-0.04509306255709552,0.060470445983831916,-0.012723366028381668,0.08015790795797759,0.14518751254120657,0.008287164324172312,0.08007218268100467,0.00649941494536959,0.0315548041383444
LAMB1,0.0786886921916825,-0.03896894987343175,0.0018654687522810633,0.01676456053986481,0.09178169199137155,0.15803774263462123,0.11418217402553932,-0.042369049753939556,0.009543570988663751
SPTBN2,0.0012876156522161888,0.008379740881818374,0.011871458414851658,0.05414337451164367,0.02742968754742553,0.059743101208604724,0.045072782011547616,0.11284502509983893,-0.05910938576358067
COL1A2,0.08222964561595764,0.009109227979608442,-0.009845518589831157,0.00372770649572226,0.10397272913033978,0.043324007730897576,0.11618425360384851,-0.095272091025367,0.06932614413602307
DEFB1,0.06344527180728686,-0.010161015431839034,,,,,,-0.03266425717826561,-0.03122938136069725
CEACAM16,,,,0.0855555812870804,,,,,
SCT,,-0.009339225341518296,,,,,,,
WNT11,,,-0.024428128510905315,,,,,-0.017482921408008226,-0.028036781013199823
LGALS1,0.024958915148527664,-0.026221733392825394,0.03681110781889727,-0.08257041730913617,-0.02335074181270934,0.16258048863995903,0.02010155330406547,-0.0950575803433082,-0.05648490500593128
BCAN,-0.04364935081494369,0.03754411226986475,0.03512796093189102,-0.015979131879499883,0.015904202522478816,0.08405546804525921,0.06262281272957283,0.14988077239706005,0.10337317512972585
ANOS1,-0.024892908245403165,0.0021485090482156717,-0.07342542347408818,-0.058581835016957164,0.06682898634718856,0.0330299396382347,-0.010340563205677094,0.04883188308107483,-0.02806101244454118
EDA,0.03601495720546957,-0.014633646672813264,-0.005796323630595057,0.06636358362377795,0.0130503244816489,-0.016023970408299955,0.08171916034123204,-0.02480620159712977,-0.028158139446861664
FGF22,-0.026348019603824532,,-0.014595136428406711,,,0.0256033439490989,-0.028262235713502,0.022366855880959227,-0.03898114523738298
SHANK1,,-0.013670038915787846,0.0458082777057649,,,0.09246820918827353,,0.033238172088543225,-0.04229448111596889
RAET1G,,,,,,,,-0.02946848956424097,-0.025820549181934334
TGFB1,0.01975216089751466,-0.022250567487610208,0.026116928875238993,-0.06060414396673024,0.048604388882301945,0.06440172823309716,0.09677713645714586,-0.008752086861506303,0.034350942208211895
MSTN,-0.00048360095166037495,-0.0019993271933441215,-0.039629413893604755,0.1334015924620625,0.06701132534492907,0.06150352203724334,0.03959217771513347,0.05280840601676992,-0.006738206192675216
WNT4,0.034636742966158235,-0.01435082470241807,0.021703839094635476,,,0.030131622838238368,0.027900254212995006,0.004162852872711365,0.0990181508066058
TNFSF4,0.07177010579457276,0.02178953672265258,-0.013592968591641606,-0.017231742862441817,0.10785085069535351,0.030642503946692917,0.05213085021755732,0.02273312225229765,0.05671121987483123
NTN1,-0.007444579137068358,-0.025863954397954782,-0.023140993189674712,0.059067026733512315,-0.027143345664672865,0.13325398099921873,0.08580183845234855,0.05628493410138717,0.05649847136019993
CXCL12,0.051646089104703315,-0.0008759830007902192,0.017207230838708152,-0.02267290559790882,0.13996012167390978,-0.017521626678221682,-0.03074619371447212,0.006596779149918244,0.03575576733325606
GNRH1,-0.01149643719680616,-0.02166057707201424,-0.020205068767621234,-0.014965758237282955,-0.024056497547154825,-0.01317221634566281,0.026970741081391105,-0.03644217889699141,0.02134573684096083
RIMS1,0.07966554044397509,-0.015016010156612294,-0.03800031402308837,,0.05108232167333272,0.07943251897321077,0.08716429267105191,0.11350452421625264,-0.03965184102231984
FGF14,0.03444441087165786,0.049967574274811036,-0.010787771289783364,-0.05132572086749412,0.06792076023505668,0.10609374243275199,0.02979903312567907,0.044925388920226766,-0.008321524634960184
IGF1,0.07577384748299215,0.057927676012825925,0.011987054653543584,0.046047938699444756,-0.1024358374865549,-0.06398745321562431,-0.011104009129371224,-0.030679400484314785,-0.056139823183677176
TNFSF10,0.0027009793324959497,0.06575227401186265,-0.0006435877486365082,-0.018851757792677826,0.03677552124770983,0.013361486444160848,0.027310433068287492,0.018297597861122242,-0.0846611935341968
GDF5,0.07011415417287459,,0.0629003282655497,,,0.023425355946267597,-0.027779868959775984,-0.00025892050411172295,0.027624577103863696
CHAD,-0.025716736261058127,,-0.012265109232644594,,,,-0.022939963174921925,,
RGMA,-0.05079252054031805,0.002086434551940374,-0.03753266988769251,0.030508080017141923,0.16964927424351786,0.1511166875724684,0.11917037344154673,0.114671514650457,0.07077191951662813
CLEC3A,,,-0.02898278405447866,,,,,,
WNT16,0.12498944873617145,0.018582608261427394,0.024666919711195775,,,,-0.018950852448022498,-0.04729921480675381,0.0009063863135929197
CX3CL1,-0.00928448112712341,-0.015290875474815356,0.05503825271240225,0.0050746414934818755,0.0773896746928554,0.09216073278724476,0.13744785224815706,0.06336152286626498,-0.028822431150719724
FGF1,0.014462727397887657,-0.035173276552875825,-0.019055235500485507,-0.03273079549389646,0.054276563537901196,-0.13490090194024293,0.0068424550439022055,0.022461061529331944,-0.06669145620146726
ALOX5AP,0.06559216327340922,0.05375378991879283,-0.029520020957793148,-0.060272120693425434,0.022038272100653514,-0.027290582094727504,-0.06674131932479659,-0.05088228127054699,-0.01734002731547696
IL1RN,0.045431353876963745,0.07586828878167949,,-0.023705357254590356,0.07345748389453274,0.10194432555793154,,-0.04342245450221229,0.019293136248946182
NPW,0.02329908770538674,-0.01295628710004635,,-0.03738007588060947,-0.0845754257140405,-0.009938142511742368,0.07378708280488362,0.048568651451346964,-0.05041949230562945
CXCL9,0.06546392616995912,0.05920656108943287,0.06238357075903704,,-0.029490832637470953,0.05790805390669371,-0.024826820522502777,0.04857298447982493,-0.0042182882940396925
ANGPTL4,0.016494638032553795,-0.0013539252497046248,0.07477205068963624,-0.010771190517233334,-0.03293135403903036,0.06729688413105418,-0.0017158559142644012,-0.11540898879066588,-0.003380222593547901
UCN2,,-0.014633647575310271,,-0.045546549227924144,,,,,
OBP2A,,,,-0.034613052153452784,,,,-0.02654665839781083,
COL4A3,-0.06335107431365239,-0.018930175299357213,0.006926451381627105,,,,0.037060304743418405,-0.042941984570494564,0.10198569684828046
NRG3,-0.010025585840924577,-0.007080387242723052,-0.00040902671966177776,,0.05662797980259964,0.001731638497756778,0.008143249412312746,0.0955916141023786,0.0014896834599553597
IL23A,4.306353504244967e-05,,,0.09306984227513446,-0.0067039552748461425,,,0.00675432429489994,-0.020030239239903356
COLQ,0.03682778945859707,0.05309008270686061,-0.040924346448829925,0.09451041110846435,0.0421699320388538,-0.010421565114341641,0.032250680103665524,0.02552366838131438,0.029510817129573125
TNFSF12,0.012611683467364444,0.000638248271174502,0.01313627486226295,0.07791792050544669,0.06312997084291239,0.0830538288453426,0.034274248494135046,-0.010130231898286138,0.04008333017389032
DKK2,0.0029639121086389754,-0.015003137594379526,-0.010043005395215132,,,-0.049789780091037725,,0.07719561618895023,0.006032652631522373
FYN,-0.04173455449706423,0.025609988272440955,0.023726774576052906,0.03453363892022134,0.09776518802637368,0.11431210601558915,0.08190205074026355,0.05961404168252181,0.002385469035549484
ACE,0.05294338155326154,-0.014125606385100496,0.0038372431035204233,0.005389846643560446,0.21475190315121495,0.11154412522616329,0.12724077447301496,-0.002018996711579463,0.011296391637739267
IL18,0.030311634956360398,0.013826845940276947,-0.021901435762726112,0.013185153630815072,-0.01667515853088183,0.023202403382868865,-0.05599216740128612,0.038257304040085385,0.0534665584274776
PPBP,-0.016557025588665984,,,,,,0.06090997224351318,,0.04520701922137527
CCL27,-0.03336236893845385,-0.020989074615318747,-0.010345740503249084,0.12599773202099662,-0.060755484062383985,0.10240853780725619,0.052699241012878296,0.05043440012604967,0.005582344200994722
SERPING1,0.058715174305956234,0.06218281308415391,-0.06881317020676032,0.011983953919905727,0.049692046235187755,0.056713006892641755,0.07693314538364646,-0.07738677384358948,-0.01612921340218032
AZGP1,-0.11782314236516223,0.03152309702503868,-0.019962172923904002,-0.0265195351721859,,0.07199068355424752,0.16429376062027995,0.027555250329218347,-0.05219505729914643
INHA,-0.012764204158086543,-0.026644217231154312,0.110186309212922,0.08925991680491666,0.09258107782487696,0.1074935009038136,0.12027085175611647,0.0884052083076363,0.04040877285938469
SEMA3G,-0.028606096325794025,0.028751763480747226,-0.0194685392414102,0.08525987550453376,0.1920007969312937,-0.04854264123207362,-0.019526262277863266,0.030227609300550747,0.1268775283676533
COL6A1,0.0027340883389833804,-0.02155431846063818,-0.05009105608249446,-0.012428715242803073,0.09838528677875635,0.11940975813506369,0.1423896180758085,-0.09842877142072073,0.04037739526861647
FGF17,-0.029749497887694674,-0.0077482224094189665,-0.020205065598299796,,,,,0.08831157328639898,-0.03252105215372327
TNFSF8,0.0719968354105061,-0.011980631806372287,,0.0344311074373963,,,-0.018950859815541784,-0.014889880315314435,-0.032587635462585064
FGF20,0.09707836315560811,-0.027258422909140437,-0.02076229818574374,,0.012492646402758868,0.06912109885511682,-0.028675727206899874,0.026273808963885963,-0.0241234172610584
ICAM3,0.017564554761406243,0.09023645660222165,0.013090651794944666,0.031166187137677593,0.09267279350719876,0.1004223215254795,0.028383336391216086,0.028315953136123062,0.00022322693080722641
LAMA4,0.015396882489815928,4.2484135420247775e-06,0.04692484289137085,0.07755886974677204,0.1474092889060421,0.1408391426328328,0.12470008079163021,-0.021231952449442707,0.09327833160791343
