,UKF248,UKF255,UKF266,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
CD58,-0.0007142933699433085,0.05379887789233436,0.11618600266305902,0.06807506554792513,0.06879354784342347,0.06564871474295166,0.057258837185071784,0.04348521729620861,0.06812035489896569,-0.038689601892240646
TNFSF14,0.00011024920112056837,-0.02658420951203589,,-0.026135754444642306,,-0.034992587062853416,0.01961032902713399,-0.02880523983637571,-0.03077060102663774,-0.023885406874572777
CNTN4,0.015990512987191802,0.00418132657105232,0.020628606990106945,-0.02774744048571986,0.01372446976193945,-0.032649865656816816,,0.0582924378376163,-0.04289066447779308,-0.019851248753099137
INSL3,-0.02309655325157656,,,,,,,0.0217856791667496,-0.017860915132893507,-0.023885404566857883
MFNG,-0.012528553378690478,-0.04526667043202858,0.0780394115341397,0.03263562758577252,0.06009345718414667,0.0335953745576922,0.012035107141634398,-0.012989140285694555,0.03607999481557716,-0.021091812295299512
ICAM1,0.003937934939251639,0.008488993798771372,0.06092878286756426,0.020905390110251363,-0.03642031098074907,0.07091234560667323,0.062372984737967846,0.006128353237017757,-0.011516970610792359,-0.018924176531640538
PROS1,0.05971656978882981,-0.010787794051999006,0.07447456190495311,0.00029893279424959536,-0.054422216311567725,0.048998378056865334,0.045397255958408454,0.0010087863580525264,0.0281019340580655,-0.02680571545534293
CLCF1,0.02598270140010525,-0.06621624848234561,0.013351762190928212,-0.06390611515478295,-0.0066963429825636364,0.10340194849553007,0.027202211540122607,-0.027850013552604424,0.06417958828652116,-0.06600534444915442
PSAP,-0.024526358483698826,0.0012219248603571797,-0.12368550160602675,-0.0909861563020429,0.048029956499532234,0.04856752228258266,0.08457431812874178,-0.008795888258532301,0.008147852437149666,-0.012489111092020012
EFEMP1,0.031238754439104083,-0.03169207836483326,0.08613446560654299,0.057995028551612975,-0.04321759066798219,-0.02292698637436922,0.0831535924813535,0.05574592903746775,0.06506604361950696,-0.02950705421411919
C1QTNF1,0.010674712972705244,-0.03064685801161864,0.03542032648486697,0.05842907858355302,-0.031828810422637306,0.02446561358614961,0.040524307628853534,0.0036419149054324647,-0.01272869463012027,-0.022826594651462435
ALB,0.07922957285553794,,0.012498156789757334,-0.021039763748451935,-0.031095503390238928,0.0035100979896333156,-0.01865742206117834,0.07924822574943967,0.008047005272612047,-0.03998357467709021
CCL13,,,,,,,,-0.0213830223024157,,-0.02679244451555691
EFNA3,-0.01425736055585616,-0.04985651165536406,-0.04368037865495325,-0.04707230606142576,-0.020892167992527747,0.028657314649858233,0.08849064524750609,-0.01520089775018309,0.05093611221036839,-0.016473760277591995
DRAXIN,-0.047538497097425046,-0.0007271693815036374,0.1086089453377335,0.05194027831438099,0.020068199263627715,0.020141710165165316,0.1701159408700473,-0.07445960303890141,-0.04515942442045082,-0.02567118616390636
RAET1L,-0.01799243929409299,,,,,,,,-0.0180810063555648,-0.029018539471874914
NPTX2,-0.021689438280247067,0.002478649237344184,-0.11188351297712672,-0.11506375150682774,0.011879242372774705,0.0286768336623499,0.10627625347673762,0.017743176525444604,0.08214195161416789,-0.03390088953605783
FGF11,-0.024120855480054118,-0.06326919976816618,0.12311466698325145,0.07431706159286325,-0.007551528445722759,0.009081707136681232,0.036378207651591214,-0.005848288838341312,0.008761476651404794,0.057968002984836724
CD59,-0.04475016329657412,-0.004577980501095243,-0.0715415526817914,-0.06460565643929476,0.01170535654145037,0.02697702079293831,0.012919249640990678,0.04244775392425664,0.004610019596681303,-0.07700640899151347
COL9A2,0.02846356253585974,0.09904651187750435,0.07445787544792172,0.025567723566916115,0.005634303744471023,0.10018409175752495,0.07547566210855276,0.030073441942882244,0.03888002324622017,0.023169785607336055
DLL3,0.010935576229842852,0.12105650193464311,0.08223809169505955,0.025979554631886864,0.014999565519376416,-0.08317446197937224,-0.08277790679649032,0.03836844949258856,0.0513136813695339,0.04944033066894672
FGF5,,,,0.07431710252311254,,,,,,
LIN7C,0.003861763108574481,0.07590712654504825,-0.009995320217128886,0.04156350342368853,0.015483566481355272,0.04969498919131451,-0.027286623628944302,0.00325382794678272,0.015923553553281504,-0.010996759742692501
GDF7,0.015987949983557435,,-0.006447951625236496,0.035888499754290995,,,,,-0.015499919228399031,-0.019417439734160304
PSPN,0.03153331134974506,0.00031043872920416234,0.14822858148818294,0.08100478232203119,0.011774824815860691,-0.019149121525277778,0.104047543066763,0.044692119874514505,0.03815122533473479,-0.03179250810091773
ANGPT1,-0.016364904053700145,0.027544674505935417,0.04344615544612003,0.07562879408429189,-0.022778252014005324,0.18935525268427703,-0.05098067509555523,-0.015024457860535237,0.05284016881356297,-0.05449817467439499
PNOC,-0.012027933035984878,0.10253250496036768,-0.009819034454565861,-0.07639120512524644,-0.016153439937299712,,,,-0.016482682286862598,0.05904049385359855
L1CAM,-0.03249463178185237,-0.05315207312346501,-0.021058736643584305,-0.0593707685414647,0.025390593418865546,-0.042745289419292766,0.033432142221743094,0.022306877339928883,-0.0065957339310504905,-0.06822020496197231
APOA1,0.003547275692792164,0.03600020728102725,0.0024481716172799275,0.012807497605714225,0.036805553713460996,0.03802690973597414,0.059795382711117125,0.012288820099762435,0.06837403840939356,0.0076552837770196775
PSEN1,0.026316034394641925,0.015193746475086227,-0.0022713409141356363,-0.0014992982132385002,-0.031688257572805606,0.006961817573407417,0.03863459933310179,0.08196748748361773,-0.04987510320514525,0.0007066187382037903
CALM2,0.04291473816568696,0.05295233324396467,-0.10296607574581337,-0.08758044764881462,-0.021192452781439084,0.018075671058737485,-0.05239015281543093,0.035588075352968866,0.10530412598664787,-0.0007369507298573215
CLEC2B,-0.016481187041537153,-0.05068447202653896,0.022959625651833532,0.05844675049191351,0.01036268646518108,0.07363773522879218,-0.009273004170303698,0.045275577601143036,-0.010806928981196002,0.00118811214540275
NTNG1,0.0203583923803198,,-0.005671934717161273,0.04482587412047668,0.0913509125366294,-0.011676383227607983,-0.04455916855059033,-0.042924511769850744,0.016754714320403832,-0.06485332131434558
LRIG1,-0.028423200498753513,-0.04466919136122711,-0.046188953758005025,0.09346882143262794,-0.014207673967186278,-0.06722286454901934,0.048598822336801614,0.030911713751611114,0.041886252579342406,0.07074223877605122
CPAMD8,-0.01523089311114986,,0.008552888051604498,-0.015156107867093233,-0.026546347386276235,-0.02940372153714876,,,-0.017412907471595483,
GHRL,0.06920214458366677,,0.008570251582241421,-0.03223160091497688,0.0005345427944287639,-0.0024766112347382424,-0.06528305387731058,,,0.051045694529979674
NPY,0.047871131989113844,0.16669691060988315,-0.04973773265098513,-0.10169731279371408,-0.0164671609149923,-0.03433717934311074,0.07461452106955044,-0.023104535270875626,-0.007392206855607879,0.05379554734373111
MMP2,0.029862431538416105,0.13271895387575738,0.07315006267434011,0.06017471291521892,0.010487792486973358,0.05539448900110349,0.068330857416298,0.01736651399031678,-0.03270481377428288,0.05203723575738233
PPY,-0.03033880824997322,,,,,,,-0.020950392229891184,0.007764977604792194,-0.042585382874807384
ALKAL2,-0.03374199362959934,,0.002138788015110376,-0.01718450549866323,0.00889514210402152,-0.015180961798688691,-0.004182421323873579,0.017465981075396368,-0.005620836996073872,0.04199618766810711
CSF1,0.03472933059034965,-0.01141583544825091,0.043636803321026395,0.0003945129278204401,-0.029135948916561766,0.042926105045585444,0.1544142709072931,0.051809365524654566,0.05448580893616792,0.029033606415216805
SEMA4C,-0.036269492416361494,-0.017099484706077053,0.08282312989221212,0.033769369449381345,0.06667156649729074,-0.0207123866833066,-0.04513657898394095,-0.020288995586295926,0.007409733988658299,-0.018289457295366345
ICAM2,-0.04723787067083803,0.05277493400632186,0.03410945164951541,0.02108427912961854,0.042970744267734375,-0.02636214075620526,-0.009081513770965492,0.0704514623633793,0.020453150052638917,0.02762004897852989
SYTL3,0.02345535176902932,-0.01350199710499683,0.13531993104373258,0.05584704370851822,-0.011934526027546855,-0.05050688465304723,-0.011933121425431759,0.020833831208857317,0.03493695498502634,0.02251196996180475
IL1A,0.04990794512302051,-0.04922909574935872,-0.03094252046151749,-0.020590647446099713,-0.015183522386941725,-0.04113737726390825,-0.001609967328630979,-0.02052087925657431,0.03839601625843558,-0.030971811173604487
HLA-G,0.023392920913969238,,-0.016712502926869818,,,,-0.022429828934466007,-0.007735668447089022,0.015233361867146817,-0.024151822142411974
PGF,-0.040900869476908686,-0.09644592195925526,0.03321408117242632,0.0853214548464424,0.01932010395052237,0.07742543499794259,-0.10315684716071129,0.053551826066536704,0.06952456645157959,-0.009233744359457126
LGALS8,0.035555561593369395,0.06103253460063181,0.00257825798379679,0.04432801643393681,0.007183765446609313,0.08984887797490516,0.019754901243977146,0.027072810212841348,-0.05788878371694838,0.04302220386575935
DKK3,-0.011594145995627338,0.04253901960116334,-0.12215981806453857,-0.11322607145449921,-0.02575632013196573,0.09770975404538428,-0.07677360037718835,0.059727090236443965,0.001595703267286509,0.055335500367074415
COL16A1,-0.06687017876329561,0.07301670711770662,0.05946318634916356,0.05821921968902849,-0.005839968491949947,0.01946101873203671,-0.02500971080968842,0.05784841695325001,0.054975244708486665,-0.03759747245303328
TPH1,-0.02032860510248765,-0.025208425991156656,-0.01770922741932879,0.1300091516258221,0.060160284654025765,,0.03886349585712147,-0.026163392988564994,-0.030184145039086067,-0.03260440943857803
TNC,0.021282934729807225,-0.08083062998665755,0.044408201240298074,0.1139565443068714,-0.03469299298355379,0.0462302155800745,0.06418159005819637,0.0006126680943990097,-0.003945553261614094,-0.0608619503914893
TNFSF9,-0.007115428410476717,0.02826433208494617,0.08205868988860929,-0.002569300767557145,0.018707407884563772,,,0.06012828292109047,-0.038939097468712956,0.046906212895937806
C4A,,,,,-0.015204739410016464,,0.12713586061138488,0.04819198185756215,,-0.019622228600924045
CNTN2,0.033042920191101964,0.06264610605845744,0.008353774524605718,0.007736228246812902,-0.047305254679034944,0.05769167976568055,0.12638527894813603,0.09088367620398587,-0.0011569285748569452,0.04723284586191443
F7,-0.019832086375283324,,0.05734091706976009,-0.015156099057856346,,,,0.027444542223856307,,-0.01941744161177928
LUM,-0.06001360518616246,-0.032198643410641735,0.0006676802260846559,0.1039279344070291,0.013709686180542514,-0.01546866222439868,-0.05562104091335484,0.047393467731984655,0.03573194750817677,-0.0719099017180083
BTC,0.11395381046759051,,,,,,,-0.021699791137073328,-0.02641341367238606,-0.018790633021974194
APOC1,0.04298387381993971,0.10370370683969547,0.08364296250199549,0.07358986826166913,-0.03805971493289618,0.07730630171892713,-0.061599541438096074,-0.0020299798634373025,0.04850065184123406,0.054828545602687837
PKM,-0.05116474232233698,-0.12905434345580674,-0.011892953782061056,0.018726086672321066,0.0382534011919205,-0.024051984623225296,0.0914183956899566,-0.0733949960121213,-0.05007160078389899,-0.007325279190925323
TNF,0.0028968799243886717,,0.04099343999334835,0.013321735662187204,-0.03611812578236917,0.00017378961453353488,-0.035921636650891896,-0.021061789021819093,-0.01808101128716335,
GNAS,-0.03822140703347256,0.0007410715551815637,-0.05509844009164336,-0.05544056226824806,-0.012564812932431417,0.06843601210962144,0.04476719558744194,-0.08051654940295187,-0.06886853043960899,-0.014933359431192486
BMP8B,0.0021269272243353136,-0.019910218141850327,0.12451459801145445,0.02035606366136781,-0.032636216957778054,0.026855780838063757,0.0379416756250949,0.009757987771019265,-0.003396819232081497,-0.03626908990068881
LIPH,-0.003533917427224788,0.09346210538587987,,,,,0.07065529056227811,-0.02138303016657114,-0.02015877205279655,-0.0308357561127851
CCL28,0.020875483588096176,,0.01108591004207055,,-0.013717289826064256,,-0.0570555899137196,,,
PTPN11,-0.005490567679580679,-0.005103066017829206,0.023878523143578016,-0.04288555946957107,-0.012278008762252223,-0.030593740962093923,0.04592000347537876,-0.05598395727383768,-0.041252850489341894,0.06772042295277275
ADAM12,-0.05051495497078819,0.017576870063185684,0.09607506985590995,0.05056221696852636,-0.023106895595119754,0.10616198618205161,0.022316734776407887,0.045853337188308106,0.030701790335322093,-0.05320053754817967
EPO,-0.0013945178383732335,,,,-0.017297024533673246,,,0.07074322010209728,-0.0011531591781255828,-0.018577289146527294
EDN3,-0.035411457822573045,-0.02133837451731455,-0.022060197348511668,-0.026854468856818723,-0.01747550408498064,,,0.052414749144448367,-0.001353680944151511,0.058169499288217026
CCL22,,,,,,,,0.04004389158600765,0.06541946672186075,-0.016300762506759672
CCL2,0.0026357719632677567,-0.02559035711376228,0.03383043811705774,0.02945723282478767,-0.030264413973626687,0.056306134843376265,0.09981552201363315,0.04318889976891862,-0.014891967609145358,-0.038041186450588106
DSCAM,0.04741883126711124,0.0609621308136321,0.09194467734620884,0.02380290607484716,0.02523697318210352,0.025826110817711415,0.003892318121604656,0.0322776545245268,0.059420023471818156,0.03691996127439596
GPHA2,-0.007417858595603363,,,,,,,,,
ANG,0.023018838565270726,-0.026622965847267515,0.058814799539642755,0.0023316272442294207,0.02951892040521877,0.18152003500331754,-0.05346999018447142,-0.008535996851576192,0.022416529347645153,-0.003594184247067531
FBLN2,-0.015295583081417348,-0.02480499155157998,-0.026534175742953567,0.01509065698177841,-0.0014160332632961326,0.0090637461252198,0.065806489262856,0.0479568563484231,0.043709798631444925,-0.041207656117413706
VTN,-0.029539733870499435,0.05406125076742768,-0.017709221628395454,-0.025548238292039425,0.03342114127543652,-0.024937396945814254,-0.013151554352807068,-0.026544925961180865,-0.014722069571132054,-0.024055082068316726
VEGFA,-0.01830540579524293,-0.14430870779269772,0.0893275250566757,0.07443885658686289,-0.005910046229609094,0.06328440685608497,0.02029745389355933,-0.06450785705707444,-0.09765646117941244,-0.017800139562590783
F10,,,0.03470662096119103,-0.024644140281021024,,0.08592571802937182,,,0.040389179061808105,-0.03217466707937051
SERPINA1,-0.046042292456840724,0.03357424034383273,0.015936857829932424,0.0060190247109586335,0.05206862711762156,-0.026588958652747408,0.0011106003467621212,-0.014901581630704796,-0.02241976608833028,-0.09947210136472882
VWF,-0.0778209129574816,0.060729871209803124,0.0066556709698314,0.052551384640951444,-0.021910147202760626,0.023577270100574067,-0.03539917517217811,0.1175712702729385,0.06465061099920855,-4.778299410784528e-05
GDNF,-0.03183606029009031,-0.0322038814307797,0.039242298121453176,,0.06338348174955973,,,0.05209377018418339,0.03599247483800718,-0.0260138429496504
VASP,-0.004967417781579005,0.05895820336726195,0.08688871586513772,0.05141335639909398,0.041783118484535524,0.0003760197395083222,-0.1314756422892286,0.048849898335953726,-0.02281560179721437,-0.01365517375817282
ADAM15,0.010071447510565549,0.030101204088247697,0.0827585972785761,-0.040196909771067,-0.02413398472007198,-0.007501985139171788,0.0084515879566629,-0.02504290160441297,0.0008253703306684407,-0.06428942123109856
WNT2,-0.015555216093422832,-0.03927371141306294,0.023335122414478077,-0.038903390887513566,-0.01618744920589594,,0.004817045121084758,0.03330797426080466,-0.021502753665254747,0.11283028374594058
CALCB,,-0.03220389674947583,0.0028333763017945636,-0.01675384524844221,,,,-0.025209842053414356,0.0881251306539004,-0.01619344722982847
OLFM2,0.006167428606717989,0.05555823053242198,-0.02428331521359687,-0.013420895828038092,-0.0028267563731031787,0.02867884592346356,-0.08860602276267908,-0.04648960083126591,0.0260300621511445,0.06914341199443098
MFAP2,-0.0019185836189023813,,0.1095428882903009,0.031805018855844615,-0.0140479031712497,0.04412873930874722,-0.024146579322188395,0.04402281763761241,0.025764382702592833,-0.0019755261450028878
HLA-C,0.041872690817091836,0.034020517537318405,0.027162524531809958,0.034030613551667296,0.005390003601577398,0.09620118256141191,-0.027143494894922696,0.012800187634623032,0.01639501901009972,-0.038326579062291886
THBS1,-0.0075841934735418936,-0.04791601943833306,0.05964425105554461,-0.010235426523187903,0.054762167207815515,0.0670554938858621,0.007291059838839536,-0.013632333546702013,0.032288107784420796,-0.08961312768306497
HSPA4,-0.021934683575995866,0.08351198085190184,0.05900596474138147,0.013656475755770886,0.002784339612341624,-0.00568617077662684,0.024301714743266787,0.012723992178176621,-0.014752438277896747,0.00461178729797382
LMAN1,0.001064395249396661,-0.07008980182520745,0.053692592393915356,0.1168130612362831,-0.01949817185722346,0.032586945083072714,0.10166541337221449,0.00030499514282947445,-0.02805691837527326,-0.003366427678004806
LYPD3,-0.0310120735195449,-0.02480501419862937,-0.02225690942774816,0.049819230302927814,,0.03347016111702157,-0.06946304345065676,0.007508994152277798,-0.040064364723167246,-0.003104681591572507
APOE,0.023086780725448938,0.08659728346296112,0.02013229365388107,0.07796731891510436,-0.04081569844743427,-0.06063479209347468,0.05635256913855049,-0.004788737320208568,-0.03850326492175014,0.0603342335865884
SOSTDC1,-0.006644776627943348,,-0.03809463213696751,0.040776160210380635,-0.026301643484336834,,,-0.0205645938031467,0.047540298837325724,0.01564723813063092
ANXA1,0.00958573060318085,-0.12157258454589638,0.03565215332814414,0.07130567273856228,0.0030209599862032663,0.059858004885774654,-0.09223595924674602,0.01040515104577313,0.06357636383490252,-0.04783746310990867
WNT2B,0.04478745869412893,0.017623782995310682,0.0007876982425223017,0.04754153636140085,0.008015677312167293,-0.024894863575498524,0.02480148945883981,0.0210237411340009,-0.0219150903456832,-0.030679532177319904
AMH,0.026265127893663896,0.0464885273316842,0.014476201014202175,0.05768962720007101,0.00306524732827352,,,0.0013357644259181273,0.0419496111350342,-0.03684915822191553
GDF10,-0.023528214758962832,,0.03174210445155781,0.0007796305548966049,-0.012249970133688351,-0.04648729328682644,0.10587872173580475,0.0019306982890780091,0.08728336251135373,-0.010052949854308308
EFNB3,-0.034647301815966335,-0.010410646426272577,-0.06972472779272178,-0.03252513548705322,0.028161408480718617,0.02871265431197529,0.012223205384475,-0.01870597962855296,0.022481262657461497,-0.0012334233510837395
LTB,0.06579085825044585,,-0.018423169313112782,-0.027417748360259713,-0.03214913008600355,-0.04310671021423981,-0.08664743797845878,0.08783319544202761,0.06160113210007207,0.04256656400313291
ANGPT2,-0.043196999247746656,0.08012067994489884,0.058954529134258415,0.08363519765812044,-0.039491181543202844,0.05904001730806742,-0.07755201687257125,0.062179140080844936,-0.005371382051148329,-0.04043383373627922
NRTN,,,,,,,,,,-0.016541743002580524
ADAM17,0.05078953257713328,-0.10546371014754516,0.015380651352264355,0.0653892218203736,-0.01170930048541216,0.04565847534553846,0.016021524966481838,-0.04486755434729351,-0.007454252249083487,-0.01195697949594269
LRPAP1,0.0342693376821536,-0.03410912052987555,-0.03400794242300277,0.057713779017047745,0.022264543782199574,-0.020039470460752593,0.018906634528887283,0.013330350413190986,0.0670286767863035,0.03896529754162588
NID1,-0.038694532873366175,-0.029311371774746842,0.11762780563445054,0.04676805043558032,-0.0012271575567036194,0.029918971829385334,-0.10071390812703784,0.02375979076321688,-0.0037261248659064623,-0.05661808347687237
MST1,-0.032561521163852344,0.07538214402815938,0.06869241981297708,0.06890600380340596,-0.03414786707367965,0.003449295502783049,-0.06620689206839418,0.018808171088822965,-0.006089647677630865,0.001976898336853542
IL13,,,,-0.01697046784729491,-0.003114935613855689,,-0.05620471319187276,,,
DCN,-0.03643545429221578,0.05304073846342058,0.0041543138493149966,0.03504593135943915,0.027788104698742874,0.03895243797576752,-0.06172349816078115,0.04003003014953326,0.006276670320335112,-0.05491323336789187
IGFL2,,,,,,,,,-0.020744507993060494,
COL7A1,0.0006128732407509122,-0.012352942747938883,0.09329988517824206,0.04733497640563924,-0.001312173710506828,0.04235004032768412,0.02491442742237534,0.02481264205797022,-0.009861282656147255,0.011314474769250404
CALR,0.0008776348754291125,-0.03584237786859853,0.05950345668087295,0.05292129011910105,-0.014979920721153419,0.026049024286389243,0.0933847095643106,-0.006807919282505026,-0.06400582678375982,-0.0634018266823625
PIGA,-0.06810750988722901,-0.013360213611734204,0.038980614650723056,-0.0034849229487035403,0.02124482541130637,-0.00771096116606083,0.054465665927939146,0.025247347651510457,-0.006229365791330479,-0.04240468096583038
CD200,-0.027143985519408047,-0.0008893189651590999,-0.04391216994526836,-0.07202771852123663,-0.004882597263900934,0.03832841635334573,-0.04201519283466051,-0.02573328251930126,0.040102180694983613,-0.0513349314836938
GRP,-0.0001946613571687205,,-0.023960586362743057,,-0.01747550671517436,0.05993042662834025,,,0.06224479225919418,0.06414016008873596
CDH1,0.01632864207403863,,-0.027726318448103828,0.08010044938488421,0.09274601082867794,-0.038126599811092496,-0.07770184318438914,-0.0016209403292086245,0.0175906691235786,-0.03719748628475229
LPL,0.02565387778394586,0.04375608882099233,0.07373698337816059,0.04676879969894972,-0.031183739981412238,0.06487876519245682,0.07450910026192711,0.09033126874962709,0.06297687366027767,-0.08561347882716708
SEMA5A,0.008061113282738157,0.12339774954626455,0.13405497293870747,0.03076741710918751,-0.009191387139140113,-0.027678161133179637,0.020241857158136853,0.001218997942166665,0.03854240791660152,-0.013800807956084933
SEMA7A,-0.02811411588469553,0.0240902903401011,0.05509326161205256,0.022950052847125195,-0.011672709111968728,0.041785617636505255,-0.0023282600504089,0.06138089689694151,-0.008638065982688698,-0.032253985427812805
SEMA4G,0.0112246490410875,0.0021314744651281976,0.02218500912150704,-0.031642675823181865,0.005117900123773377,0.018339411594736718,0.07783507952804485,0.03491771191873931,0.05864789163004259,-0.01726890921884397
SEMA3B,-0.04589444903561637,0.005392426340956813,0.08407508815903142,-0.058172616900876856,-0.025966106620736472,-0.04485415975850493,0.006629547643757183,0.009131747323064678,0.0009740730974431231,-0.02556797369330282
RPH3A,0.03932805319430694,-0.0191462855280417,-0.01910153753685787,-0.05717131998671314,0.015665366823101216,-0.0222977012326659,0.043959108850251755,0.05661618825406138,0.0784696583603166,0.04204640306637541
JAG2,-0.014616473160987126,0.026765241051530476,0.03545010489130795,-0.028321437658030003,-0.001928715345705467,0.009644806108780263,-0.05436303834336022,0.095918960241095,-0.0005194890648441112,-0.04603850040977874
CGN,0.027731992671165467,-0.025638675747109742,-0.016311412113730987,-0.007562037098951609,-0.017121714021847683,-0.008410569746582297,-0.030899144025358264,0.05754969642848767,0.04138989974159333,-0.051612888211637294
GDF15,-0.023028893853081087,-0.09396484952116617,0.09796774789792945,-0.003604123551617219,0.03372711013723211,0.08203652630114544,0.04580542698414729,-0.014627080898155606,-0.020170771247181103,-0.06052690861900991
SEMA4F,-0.004036970779711421,0.09701562053076732,0.012263576492559073,-0.05225914481492304,0.09147495938417077,-0.01816168148219968,0.02055873007404682,0.06209920912493238,0.06872683373082515,-0.00400901367123958
NXPH1,0.03232617987939504,0.06204715524729347,0.06359974469080586,0.008701301318255007,-0.009333220521401665,0.1272988532421375,0.06716501615928763,0.0699590362425786,0.07042240861025145,0.014154562237288844
ARF1,-0.04406539790641814,-0.009658373889950259,-0.010321386174963199,-0.04379371020068603,0.05473624479171903,0.09149975528877316,-0.008798318205260044,0.043035289530690246,-0.001678528123556241,0.016746639022320254
DSC3,-0.017146564483547923,,,,,,,,,
EBI3,0.04345563838059419,0.09557266907762041,0.025271324949738688,0.08379034688309096,0.0643731549218107,0.023070396257887035,-0.04582750396363697,-0.03959805613537528,0.04860800372081646,0.015113890438138478
TIMP1,-0.008943386903360639,-0.10781945422165161,0.033477816135987916,0.06260596841309521,-0.006085267891318222,0.04906713264140714,0.09360860769482059,-0.015549442175883211,-0.07429061200788795,-0.1062202753411055
SEMA3C,-0.02000651248858441,0.007784446817188717,0.044944777202370105,-0.02295228184905565,0.0402140064805167,0.0318991700276353,-0.12887166800128605,-0.02725531036500857,-0.03782270184779561,0.025859635569920363
GAS6,0.016741096861876078,-0.024122233683323634,0.010820749964196828,-0.042006648029015006,-0.002255571318830244,0.02278965347276178,0.03265876228911366,0.01993253762198465,-0.032651788126956856,0.011708269920180628
MEPE,-0.00882782701553949,0.062286899042497096,0.009262908657369662,-0.026712050104268865,0.02134530903710945,-0.003639171310935943,,0.0494259541907423,-0.0017677515427525034,0.025403404436387507
SERPINE1,-0.039506621743242855,-0.11182993206672302,0.030539169459821977,-0.017484653594000903,-0.014655559974502318,0.0826559554098267,0.03176650024501688,-0.01770193099514146,-0.07201138278098106,-0.039733419943945546
RSPO2,-0.030596653109231337,-0.018358288518228984,0.06446123320441302,0.02852704025970681,0.029907151052829546,,,0.022500476548428752,-0.028077428143802208,0.08819121065214361
SHBG,0.10122446449041615,,-0.019778122022630473,0.00836991075317648,-0.01393906835224403,0.02562666798181556,-0.032895918398442525,-0.007597688011066952,0.038560958587914786,0.062328892636333004
LGALS3BP,0.060466886857471806,0.0687220511016983,0.06333934010078761,0.05955588747085493,-0.04256561901078274,-0.0547989563998617,0.1600574045139313,0.043187395848372466,-0.06957692726234822,-0.018191155049350396
LAMB1,-0.02062477415168287,0.009296379009087906,0.08499307378248726,0.054871289984600634,-0.01801800661903695,0.04974688891625296,-0.016694201936823465,0.05594669957351567,-0.049486921840513204,-0.10423149431105572
SPTBN2,0.015190095965518464,0.08744487526113044,-0.021381934717573693,-0.07159126402882729,0.045745139988116676,0.05167721520370969,0.015905938770985492,0.012777228929161792,0.04491683716532836,0.025690987784669665
COL1A2,-0.011350463118819964,0.011815842691426565,0.07262509295113659,0.06839788540466143,0.026150124697140117,0.007969139967072852,-0.10228665005812936,0.01925071574005916,0.03416920250173642,-0.10572300497917304
CEACAM16,,,,,0.0014585541477870627,,0.06788864594075594,,,
WNT11,0.018586220562517432,,,-0.016534566552220766,,,,-0.03764940632804909,0.08511513531007228,-0.029271836188336557
LGALS1,-0.013390840612498737,-0.13880327518725746,-0.031380358279677695,-0.057452082919777214,-0.03180469545572977,0.054861607467218125,-0.07426921314304952,-0.042186650190956076,-0.04977817459872028,-0.06313279301866007
BCAN,0.030315712797261453,0.15962787405832213,0.09645147234683042,0.14903958256057764,-0.019350551816627534,-0.11193411163785645,0.02519482228086724,0.06356700382089439,0.05499901076506119,0.0803696096048434
ANOS1,0.010352603504422072,0.08758563136869824,0.06290415734258,0.08347303998118702,-0.007511429255365612,-0.033404356456778375,0.03264354542797685,0.03806048014215101,0.0189264208434228,0.04625425963962812
EDA,-0.017992437964435504,0.04298237940075011,0.09737283162359313,-0.019769775385976643,-0.018596270693131408,0.10010794865874334,-0.07503331700558877,-0.008924143732055002,-0.019147487726201173,-0.02706712110728971
FGF22,-0.011755224147363023,,0.021579526275067616,-0.015156105864992591,0.010155992127073825,,,0.0018567126089814269,-0.01975943278937648,-0.02785043643363663
SHANK1,-0.024576593874759887,,0.08065601488589175,-0.014420072129733529,-0.01949841321556644,,,0.059268742387572286,-0.008845284414599027,0.0012661085574378768
NPVF,,,,,,,,-0.026282889121327403,-0.01786090889739017,
TGFB1,-0.02416228526683309,-0.0048775778617598416,,-0.03283734812597332,0.06048161795068761,0.031547728727442576,-0.021248199283116737,-0.02103630519927379,0.0037664305538495225,-0.008915550297470896
MSTN,-0.00952033935502617,,-0.0026282599443557954,0.08718249824180814,-0.00012036605171535634,0.11467704061711428,0.05785265526893774,-0.02975986480429783,-0.013592762923305336,-0.028146361816088285
WNT4,-0.016559655128436032,0.014126026634315612,-0.03195268335998868,-0.01718450958744828,-0.019337345127849022,-0.032649870586849046,,0.010163962740026223,0.016540979450539353,-0.037786113397185364
TNFSF4,-0.03786889994700012,-0.032203884625586175,0.018908814411047074,0.0006240007801193131,-0.028895687322529357,0.04149549086161416,0.036477964029588444,-0.002365402567329479,-0.02327265178261141,-0.04068627591183531
NTN1,-0.027689477448040515,-0.011405881701690442,0.11224210171340121,0.11962287635598465,-0.027359186677721026,0.031257269742468806,0.0552568315616149,0.025718395878923963,-0.0001320964359409111,0.03605247406699722
CXCL12,-0.007154426376053897,0.09976498300852216,0.013891303378555438,-0.02941077985433507,-0.04100915177408696,0.1202627694718328,-0.013147766799904405,0.037957761077328435,0.034010073166282975,-0.023439969680554725
GNRH1,0.006860320198279542,-0.03472493520560577,0.031144691641960386,0.025733922108870825,0.04183016770157332,0.05176556463758919,0.11666259706481172,0.011381026249650504,-0.03995285767023367,0.04732759277996107
