,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FGF16,,,,,,,,,,,,,,,,,,,0.0440647131723674,
CXCL1,-0.042596291876409675,-0.03852700667243921,-0.010186455025729261,-0.0036985170032652554,-0.03138795323665312,,-0.0297481661862986,-0.026690744634672112,-0.023133940245034415,-0.06780012961379463,-0.09502339467119371,0.012029218792114023,-0.003303608784476131,,-0.020544649300636656,-0.044863296213837035,-0.03599897805559407,-0.0006677178273445443,0.08190211450318927,-0.05201027245840239
VCAN,-0.007015213977841132,0.019176144060246095,0.07826621740005445,-0.009732802843871395,0.007823999734538902,0.44191112029679824,-0.21318583999697735,-0.048674742771403344,-0.010171740316896952,-0.06581769023453037,-0.15517430646590208,-0.1790942873096104,-0.17003117558448375,-0.020287843237246566,-0.0393153096836298,0.013138579753772904,0.018704922982098363,-0.0018924288797853024,0.01917219517458051,-0.14546554436880177
MMP7,-0.1061096907480371,0.0725280706337379,,,-0.049167107489577255,0.04703920977199937,0.027449808795218696,-0.011649468852026132,-0.009787162959214982,-0.052959422260944605,0.03006607677943168,-0.0232215225618756,,,0.01009998873209467,-0.07841274502109466,0.060843217507062085,-0.01589737757760122,-0.02829705558668684,
PTPN6,-0.0521578190417108,0.057609306324824965,0.042309932285747656,-0.03291946738628855,0.0042447528829840575,0.13796980236758213,-0.0946263227967602,-0.010871658540718268,0.04223467921500241,-0.04244000429063736,-0.06015531709057877,-0.031043945569979553,0.03175064101218878,0.09428629969568046,0.003706772172436685,0.05216114517509183,0.053094719233313006,0.09858404766057156,-0.0014763826299817782,-0.03748616663820956
PTGS2,-0.035125606819985174,0.04060212016388095,-0.015953858336769006,0.07179082750336642,-0.007220917540451336,0.02626563636243535,0.17756203377095564,-0.03231869335547805,-0.018609186187513817,0.014927928650575658,-0.02116431924956681,-0.03467965459808339,-0.0035422647464358344,-0.051792144495764955,-0.027603117504370188,-0.07661137596119194,0.056140475029571535,0.14008371676920922,0.03484037782344852,0.007655713801825758
XCL1,,0.09480185249335754,,,-0.026908321013735578,,,-0.019133816707417643,,-0.0432649452859962,-0.054573145339358246,,,,,,,,0.004671243174607049,
CD58,0.05690209113654112,0.008716998693052536,0.05455906653476901,0.0356333585504956,0.03077578411262071,0.1231274826721779,-0.23312531917695373,-0.055194417867527816,-0.03590564136950012,-0.016540413406596725,-0.014175354428141307,-0.05748338230972974,0.17839712439602012,0.09995122888446152,0.08356254110537624,0.03980056772053068,-0.005071511428012339,0.08241473195867222,0.07245043438798494,0.0489154979170181
TNFSF14,-0.05162712196946925,0.0054557980594206355,-0.018888499526845185,-0.0756455716279627,0.026265826596606045,,-0.04836503018112198,-0.03085414473485105,0.030407377913213976,-0.10989404534879599,,,,-0.025915101814788802,-0.01645162998823221,0.004198270060833396,-0.0066824365359616665,0.010617150124127237,-0.037181765056246444,-0.03384995933230332
CNTN4,-0.031862569249917004,0.008348562958782505,0.02523678037395633,-0.0406711415473964,0.019644270548439497,-0.13544715119021797,0.15766002820417013,0.07657908193447108,-0.01786126515703739,0.24233744576610527,,0.10547965710360555,,0.14355610760671927,0.0021268248470669893,0.05709551432574387,0.09163574014720706,-0.006121735125646293,-0.0257688334759284,0.12272896161616857
NTF4,,,,,-0.008678114709480347,,,,,,,,,,,,,,,
INSL3,,0.08662456174372875,,,-6.875477995342876e-05,,,0.06874159842647166,,,,,,,0.047154533040857684,-0.0011475846388945272,-0.029984807034329305,0.07660589036226284,,
BTLA,,,,,0.06272356159121252,,,,-0.028855573948149197,,,,,0.08697365312221059,,,,0.017192864422713734,,
MFNG,0.008010196118036704,0.07454184735178461,0.1143935660977251,-0.05957551848528429,0.0017560909079976626,0.22720653453573939,-0.12701586964303005,0.007033509700183739,-0.008397262006727467,-0.09940372317784331,-0.04087943263499874,-0.020471937538168696,0.023845669268572525,0.07835824493903745,-0.02050263827044026,0.08448103427446395,0.01167820651386396,0.06581532926668454,0.06264800860498923,-0.02538339556521514
ICAM1,0.016058441427740763,0.10354475187877936,-0.011312584035923931,-0.026023065846584294,0.00199665682078542,0.13912382742099352,-0.1628642262551489,-0.026886453248853207,-0.043324295240975814,-0.11433609617289053,-0.0015270657389724572,-0.06862371827217979,0.06759482666000512,0.15519183450873006,0.0005631594827512986,-0.028247985317184286,0.07749085376172257,0.07198436044195454,0.039484216368434376,-0.03933514367604698
PROS1,-0.03913407205072377,0.052857100689002234,0.08071919322952104,-0.058846534385659635,0.005430368350746652,0.25770125372430075,-0.23480234258614338,-0.09356348865672605,0.030076143134743317,-0.11023966848110259,-0.08400369006132151,-0.01179474973384298,0.0608817277179356,0.1707030690215377,0.0652953087651327,-0.00935356478529449,-0.012597203217021626,0.04480173348805931,0.014221801192546906,0.042399760059778226
CLCF1,-0.0673167470283627,0.04609113292949619,0.010189902001081065,0.029610551822128534,-0.00928534897377847,0.09278270065841554,-0.03641169867667455,-0.06166883305579941,-0.021405504814082613,-0.11691855327366717,-0.012897462783747374,-0.044743070586371655,0.04559785635764537,-5.142230044408213e-06,0.014380692725700335,0.05673759560782161,0.0006665109659875876,0.04718619946109366,-0.023818597879349975,
PSAP,0.010523631473535761,0.07409607065664864,-0.05577983693276081,-0.025981554668595155,-0.022449091205651958,-0.38901766046442143,0.09251264775557784,0.04109908299553512,-0.05046569761111506,-0.16798383060630154,0.12700255177325723,0.17489131893288715,0.013553558488302283,0.08790770386964465,0.10757913606697841,-0.07021877161816706,-0.029307061343705598,0.14544887550843844,-0.03224623711117712,-0.05461001981131282
EFEMP1,-0.03103619741633965,0.11785948756643871,0.08481634379834578,-0.06159148688767918,-0.014044209555817217,0.2507436124600117,-0.17768871214246515,-0.022300337233206215,-0.01132416211645358,-0.32422576810198017,-0.012848628543986478,-0.08761371493951593,-0.08865632421329457,0.1690587521002356,0.14322673582628834,0.08360434269021133,-0.036162953813776856,-0.007788071964652783,-0.041229197064037965,-0.06721857396963601
C1QTNF1,0.059902348925619596,0.04022046436077841,0.026262734625029073,-0.0032164126609559246,-0.043162080339926266,0.07890700443072181,-0.15779212605816537,-0.03632556779265956,-0.032671936429192576,-0.003163433645888287,0.016925854169455655,-0.07336776616751815,0.02279048167356581,0.046319563996905636,0.06934455800643041,-0.03076176288767151,0.009627577489936201,-0.025579644153501595,0.08824983952947485,0.03491775568638519
ALB,0.016502513006356915,0.06845029619107233,-0.003898025533045666,,0.048607145454148494,0.05646611899692368,-0.008863797973029221,-0.014665381325930548,0.05382488879067989,-0.14144293332503666,-0.033583593560451146,-0.0325049577346083,0.08856585730705212,0.04086256139480175,-0.02706742377460576,0.05545895139552142,-0.012110735076736883,0.0620485964147839,0.03375253122737596,-0.011446616763133228
CCL13,,,,,,,,,,,0.014842490541881975,,,,-0.024745721686911408,,-0.052422239721747,,,
EFNA3,0.027528902451883754,0.06180852078145045,0.10847647050455633,0.0841723871741415,0.034776909596389294,-0.1813023672102147,0.27201454814641474,-0.008589835079246978,-0.0005054465929085205,0.17256054954841935,0.011526726566513611,-0.015066268507685754,-0.06882809702387704,0.14859273807413048,0.11779860022478254,0.092645611190749,0.04908727739536503,0.04057975478403673,0.0016443884668495977,0.17474892022791177
DRAXIN,0.0705760215780461,0.06022774547877486,0.11612291009045085,0.044700608132547774,0.02364649077903803,0.29943527363060496,-0.1630233838016043,-0.056457337212732606,0.0353048163366405,-0.039546033180113224,-0.064034841489115,-0.08892087370697374,0.005474769664453458,0.12612472595774893,-0.020893406595003484,-0.055045444973193636,0.05137892040639201,0.029553548244752415,0.03347992391497766,0.08248678008630343
RAET1L,,-0.015753288785599572,,,,,,,0.02167117852205573,,,,,,,0.04836022014912349,-0.02182876870175611,,,
NPTX2,-0.0040671856020761035,0.05774393022204614,0.009837672882530995,0.022498507672557188,0.021585165557299422,-0.3821639414328978,0.22638954088794927,0.07307502669589797,-0.052142498042963746,-0.14014685852259112,-0.07733805130874916,-0.0630557550634827,,-0.0033562469925546203,-0.0037971483341270374,0.0909075176960371,0.009996440656514874,0.0012189621134232975,-0.06268595904948447,0.15831394839017834
FGF11,0.04866870973873428,-0.01739542114741284,0.10121711795209236,-0.020653548864211394,-0.05394653632338768,0.2612972514019727,-0.13864663415137818,0.044780085522600786,0.03532962453239549,0.043360716415151004,0.10790563169211753,-0.0712060822196576,0.008843329766551455,0.15222622255034915,0.029273599645873078,0.021671696801953643,0.06695204099237623,0.030303061937597287,-0.058044176694815944,0.07631335002605648
CD59,0.019978861834970864,0.04702312726406785,-0.004898277862060842,-0.010650550050584406,0.02879233935573548,-0.2883039868479279,0.04898656672693321,0.08433813268504334,-0.03023237445931756,-0.13861401926194689,-0.07514191245725309,0.1104243469401749,0.005044850508908238,0.06597879159970144,0.00039297049259591493,-0.06840503419867212,-0.05874316092815846,0.02061508090783394,0.041335122529888364,-0.02033609665112272
COL9A2,0.035301298328208976,0.04339388496461144,0.0035991967029166527,-0.09008177076788286,0.01198044896416285,0.22176233573953816,-0.06101060845422973,0.02453306842153481,0.0004397286652295709,-0.13623734317924854,0.0009891193371739317,-0.03934884494341004,0.11681475329006112,-0.06180190891145638,0.04193868494317263,0.061121133299487186,0.01045966278939529,0.08766756642120052,0.004071438774078088,0.018548188857866566
DLL3,0.0003402464603786194,0.023543702350181536,0.030823538511514426,-0.06573176844600984,0.06081463639563444,0.30862976563169364,-0.06564487746658368,0.01191127487219816,0.03713072943158319,0.22782137600899582,-0.04303467623700231,-0.04076071008897714,0.0060160039737000934,0.009026494516788656,0.013059308275167606,0.15127249894510658,-0.047355283483636934,0.008559012239023204,0.0011080918321318826,0.014315992156408969
FGF5,,,,,,,0.019447913252771017,,,-0.0509338535275985,-0.00013814350321109098,,,,,,,0.026891514421438664,0.026574065288944255,
LIN7C,0.03450213332667825,-0.003201519597127938,0.014394371318059975,0.044123874944813096,-0.008362324625319682,0.012050944123663193,-0.08761572529321329,-0.056191130103704835,0.0034078294991775294,0.10400411941152472,-0.03019253859641824,0.03858267954368326,-0.009140907041483456,0.02348355233241309,0.00472158318579148,0.026008791327354806,0.052843574243023855,-0.05902818404017523,-0.023465784243482675,0.11346646326722687
GDF7,-0.019260570182019366,0.04975438524023084,0.035098973327318296,,0.009859066854459819,0.04468605486971282,0.03315472821630184,-0.00019801209815067768,-0.022595771334408526,0.13981477830253017,,,,-0.06633093539111291,,0.02031323959675266,0.002824900563522227,-0.011307234525093494,-0.05791742664310095,
PSPN,0.0022546417131986836,-0.001775520593838386,0.036627232941579733,0.07012960421802353,-0.02266413595105078,0.008939280001129023,-0.024900244270969894,-0.0015015716026169836,0.030541009539395623,0.01074411402974725,-0.03856046223788264,0.0072858261979129,0.09542320999152405,0.13555967556227733,0.06677996145068021,0.06877060062174944,0.07247919464096424,0.06905663221152947,0.0018572011932100055,0.11778368787290576
ANGPT1,-0.0543470828973064,0.014508683838618712,-0.006156504822128963,0.03744964408299993,0.036857465824053935,-0.04676999601312519,-0.14808432193018364,0.05036763316658453,0.0025546635584408183,-0.08955519199895805,-0.06747007020194322,-0.008815605318258929,-0.027516551807011493,0.1303048755229409,-0.02735879265679632,0.04095385859740061,-0.030238664969463536,0.10908144275539597,-0.003897832762635376,0.01845999393330324
PNOC,-0.03668035091582247,0.10730037241543465,-0.012020688878224335,-0.06037042619880591,0.05614992183511376,-0.2073622880984349,0.28716654248436174,0.062077861151965126,0.03502916651769344,0.2218728110117657,0.013823129292034931,0.1942988633792372,,,,0.07548026028637662,-0.045041383144419675,0.12832887243899277,0.019262183797788445,0.04954903288384997
L1CAM,-0.05368883724310874,0.013087999025167364,0.08931549165151711,0.21414961470212718,0.009590677214699578,-0.11592159979376666,0.262682742082159,0.11115020868960072,0.014031661721134684,0.23872272738521416,-0.07694027258968406,0.22932624123739587,0.0049364560705975535,-0.010974768331239535,0.09782201194138401,0.028405872257124883,0.0771925748486968,-0.054708037396780956,-0.0496306636944736,0.17893022126874553
APOA1,0.021534239734846156,-0.04412912322994464,0.028480861426897125,0.016169200109832468,0.02451842876453597,0.16113502564174073,-0.06635221007792559,-0.01749218458785537,0.0749553755634339,0.009270021937750266,-0.06477379984610566,0.010373000554437324,0.019319092226842506,0.06476836751129134,0.1253789280601364,0.05073768401463164,0.003504060685093531,0.0495932930533838,0.07061059831131189,-0.04717929217187522
PSEN1,-0.03704180909350136,0.0525359124620969,0.05298014408559348,-0.027927153546389468,0.03710410040207691,0.034238413471003926,-0.024970973203427355,0.02687366510127048,-0.008887372494916272,-0.20962026570344178,-0.03760137103664662,-0.11729108833182116,-0.029157663800566058,-0.04067332553812571,-0.0027164622015884285,0.042787742007791084,0.021451711283511157,0.0032926716554030097,-0.06649981318793166,-0.024782776559353455
CALM2,0.0642641669891316,0.060419972044210464,0.0047616838816478225,-0.018173354194959492,0.04455933300148936,-0.4005190988058824,0.3077775314922817,0.05414654309930521,0.05314074020819327,0.3713287218832221,-0.11345219947761265,0.17080016331675468,-0.08834678639866257,-0.09546002777527822,0.11168358365677301,0.17901400296347406,0.038540576978658335,-0.04504819317106401,-0.049751864755624216,0.062468368027335346
CLEC2B,-0.06548135238016799,0.05718025170113988,0.057509940315840356,0.007201793902771546,0.027146764927011967,0.05973486190869804,-0.17938401488307498,0.0001723887115591666,-0.05278768091011466,-0.10942716454414468,-0.0490178082603794,0.017649821925215643,0.03049475166250731,0.05531561928104925,0.06212346148223905,-0.008215153141714155,0.018919944171412545,0.07116759370763108,0.029696263209332975,-0.01781656461426183
NTNG1,-0.022646633895786167,0.03262367263386769,-0.010779331107602473,,0.0038724382756413728,0.032884961011855555,-0.005450387443463392,0.014046251016336263,0.016145795841945334,0.13471539722418852,-0.041020706218645675,0.12136379891512242,-0.07276918588557946,-0.035939403920330806,0.03887900931777555,0.08074367569339107,0.01772283377869388,0.01587887987521948,-0.0949149748338311,0.013239560508639186
LRIG1,0.07119560739359468,0.07554173043871973,-0.00538340820490231,0.021862195984601724,0.057087619740009525,0.1243058781464558,-0.17883976330156878,-0.04059109889010892,-0.05213583598588551,-0.110562873936218,0.15999226514131454,-0.11698721035113618,0.0026637406786798813,0.11625812878027249,-0.0015607859909096099,0.06188907698984607,-0.0967052554794769,-0.012457545097222068,-0.08164715603935543,0.030855853899002004
CPAMD8,,0.006149891150076124,,,0.03412851018340942,0.0048238160272407,-0.02804685114305437,-0.014900368179304239,-0.041822904372684135,-0.014331058190532119,,-0.00362291879130643,0.0115820836467611,0.1118321930153395,,0.044033630585330615,,0.06188191552546305,0.050845596700766015,0.07360028062485612
GHRL,,0.06010790154139529,0.02942810954481991,,0.01906877282948765,0.014885242201809938,-0.0151852219349013,-0.02612563141535913,-0.02060695256639874,-0.0017030590433202862,,0.08931489394079574,-0.09175627339304446,0.03797644355442913,,,-0.02102156287588665,0.02190210464348672,0.020618000962309396,
NPY,-0.05597322108358111,0.030261419601879825,0.030293669530562478,-0.0327126892405342,0.019301751000736687,-0.22068216926556566,0.12599633945041977,0.0186590022348613,-0.02689848814790277,-0.022184950553187883,,0.09659819079013947,,-0.046172065327162476,0.038232496051234244,0.05695012865764521,-0.005008637585010864,0.06969448257115562,-0.04762250306166279,0.029743738189536774
MMP2,0.028398160283716587,0.04997572835856857,0.000660594816565118,0.09149215582757285,0.0594203676757662,0.2550213247615421,-0.21898547146672553,-0.026608968395497534,-0.04840263019983478,-0.07684637341428233,0.24025735777218368,-0.13156868497430207,-0.01959141336277794,0.050443388842998316,-0.0086032420142792,-0.08966291883658783,0.01927457014150183,0.08859829271977927,0.06498764351543898,0.05644678511772267
LHB,,,,,-0.02547669369549041,,,,,,,,,,,,,,,
PPY,,0.03476867844989378,,,0.05609575599834711,,,-0.010889745017515476,,,-0.031063326473074783,,,,0.04755027817452219,0.01483449687274681,0.014831789314969113,0.08528269302067236,0.0914109571770585,
ALKAL2,-0.025175151308620355,0.04315351562589372,0.02568928394701392,,-0.02510655707291548,0.03913086551579255,0.04532251930308041,-0.0262678205085554,-0.015471340139794095,-0.09263805010550222,0.046656367114021824,-0.049344724062433176,,0.014202868796787036,-0.012670883799984258,0.05582688403505678,0.05559460923670561,0.032948539340932094,-0.008872578602750824,-0.031322010257601084
CSF1,-0.0037567473745731502,0.10394980650259975,0.02377638505639439,0.06600336870385079,-0.004202873907342949,0.21770039557879026,-0.20043086764116927,-0.012259511479212969,-0.015038409926161768,-0.164284915299648,-0.1081064439995544,-0.08793500797619953,0.022854261132159038,0.02314218256787446,-0.005636814763594615,0.010700759248336859,0.02660794984904947,0.05886163263956676,0.057923678380834606,-0.04854261271035042
SEMA4C,0.06463863747387201,-0.008635668266748114,0.02397005973737503,0.013590179007021558,0.005728471655420313,0.10491427747414933,-0.0026363508908742576,-0.011690023296011588,-0.010525533392203202,-0.00391097746885654,0.006800750376684006,-0.042594315564610595,-0.005370256700235434,0.07593626565460478,0.03707213490548366,-0.0038946092563065817,0.05087754231390122,0.000745509826029237,-0.03013997151560822,0.048446453250120015
BMP8A,,,,,,,,,,,,,,,,,,-0.028553389742463606,,
ICAM2,-0.05570715354794876,-0.026443992299600278,0.01520832295620367,-0.0019639415300916514,0.056028313965592214,0.013533203529254145,-0.06600973492371029,-0.02046892917386387,-0.00611971205548953,-0.04980940110847979,-0.10155996665572828,0.04281479268263511,0.046316119727701166,0.03572898514963739,-0.02808287381044554,0.0789268142902799,0.020061939485761064,0.01618745773837012,0.02818684594566649,-0.01359037567914524
SYTL3,0.006384957798854483,0.018391385234422353,0.05948931218076,-0.07058918112700921,-0.03583292991615307,0.11299508968339121,-0.09737464042287847,-0.031337723477298955,0.04459925423259989,-0.037714948606398624,-0.015909690533751023,-0.04690931217791557,-0.052684688372766776,0.05802143020066733,0.004541002583690344,0.04330771761761691,0.034802946617237096,0.15952213275403185,-0.025804786991387732,
IL1A,0.028585942571666086,0.07378052454328093,0.01468925646729152,-0.00955954177194279,0.023560324851817447,0.01691608731476349,-0.05364776608744948,-0.010530876445624292,-0.03314795760118686,-0.07641863037678594,,-0.004648896274888095,0.16470048742510712,0.07436832175019945,-0.06765539260549829,0.052658575819496435,-0.029786084496596508,0.06376955174465478,-0.02101766593720349,0.1647024967958092
HLA-G,-0.011691391258355461,0.038076780891995954,,,-0.026908318583688185,-0.04145537203661021,,,,,,,-0.0282986181111824,,0.05367865610849512,0.16541143764306857,0.008908306047745777,,,
PGF,0.01823078707355773,-0.014349537374017953,0.07184689804468247,-0.029835576361783536,-0.0033773839071906397,0.12487832265856774,-0.1663063541159532,-0.015590803739379105,-0.021242720448119996,-0.026416271913691194,-0.11359699430058284,-0.04876226900778703,0.10238468515718613,0.15503460139771566,-0.009813303986442246,0.027228668492536346,-0.03410188796838286,-0.008493871621294368,0.06940093389173499,0.07553248774114524
LGALS8,0.015849439432888426,0.02654204413470391,0.021125871111799307,0.01808425108996198,0.009233222539244362,0.00490164484261896,-0.021614295751448343,0.0462796914294205,-0.024001785486464807,0.14522806933129606,-0.028221693888128157,0.030872522129691923,0.06706768350728635,0.052991946840088434,0.060893312769662755,0.06467930570633368,0.05743072751702778,0.043291421824257464,0.004800834880132056,0.06665977578088833
DKK3,0.03227660129883496,0.006116838522598765,-0.09683131188471683,0.029208730939079983,0.0012187134351774767,-0.44739438462729586,0.26002892657365473,0.1080723854026349,0.0709308240035018,0.34122154227683515,-0.02489928058251513,0.19679699345512727,0.04016010119833652,0.04697185528452923,0.03335637580271202,0.01305749139415162,-0.08641985729179444,0.06710903560380281,-0.03915797964542247,0.11618375697920788
COL16A1,0.06872118039265765,0.029703546199624817,-0.053184373831721726,0.1023067436334082,0.01336750968237278,0.062218437882724735,-0.09249490444758582,-0.010947816407853249,0.04884622596630107,-0.004545931986617954,-0.035621104949333446,-0.1619863197908357,-0.03802431554173374,0.05692958286839894,0.01986714553693858,-0.011534918164823677,0.008218961645536696,0.06575017553959925,0.05479940857095402,-0.005771756232863485
TPH1,0.02040991048582313,0.005987071496934726,,-0.04857920476887166,-0.023857360580862533,-0.016613563918508698,-0.033340629990350666,-0.013886211361710124,,,,-0.018081037691492247,0.08075532609219031,,0.06323863685673034,-0.026229625236468438,0.02081894057840359,0.013482381472442122,0.041699928703866886,-0.04511893131991866
TNC,-0.004900459404040666,0.07923714422611822,0.04804796751776229,0.06410572889860808,-0.09339332175898792,0.39091725383250453,-0.27122581189421124,-0.08815914222121864,0.026495293252926367,-0.3103537216280595,0.2676277009344228,-0.14608706618847603,-0.167693413166923,0.19378394619811698,0.0351139953799886,0.0028827056932308813,0.009847601821133296,-0.05937350144590438,-0.050505595802156716,0.0013944348206352758
TNFSF9,-0.03615045578398267,0.014650868974344611,-0.011065212682875436,0.03196742663970534,-0.0075616966055282245,-0.041753689294124076,0.04506208868809639,0.009602531584500326,-0.016516372796518308,0.08300497972786389,-0.05604643525365004,0.0031836587292309575,-0.0003289742559423262,0.05650364852245797,0.005795870697600854,0.01569441328841058,0.12099914217370909,-0.010982675636578423,0.02016073862364028,0.02487544594067361
C4A,,,-0.05687462436150425,,0.028470968809259384,,,-0.012909246502747825,,-0.021939572840688655,-0.03683716413384743,-0.015893918991626937,,,0.05623873143916307,,0.003801497163908834,0.03559035238556535,,
CNTN2,0.036086150404050804,0.04527252171492253,0.040041883233365994,0.023099936263742592,0.013406792691736068,0.062184116867163436,-0.0850673832368318,0.006911410734978999,0.021378073361459478,-0.2886330959324447,-0.03900467990727966,-0.04288031531412372,0.003063818862838423,-0.09078711355707464,0.04713563872246509,0.06850640116695221,-0.024876439182560692,0.07554720806210281,-0.048939673904061724,-0.09780946506435778
F7,,-0.009313769472614272,,,,-0.048178952270002705,0.02874263151007101,,,,-0.03358359827306719,,,,-0.057317761607787635,,0.006145811861602921,,-0.040815083651051964,
LUM,0.08730776999539523,-0.011927447317902247,0.059900895236293814,0.004724143057882819,-0.002105623144551756,0.018299647080364825,-0.16676282163819198,-0.025695270858658994,-0.016505893806366783,-0.07317215629004133,0.1143124419424907,-0.04373017784824866,0.02794219404523929,-0.0019233659303540774,0.027317967900013305,0.0016939827913424624,0.02386719611878609,0.0816755112505475,0.0755664420704387,
BTC,,0.02649786363490124,0.002721775423409662,,0.012258394177401755,,,,0.021934665439430644,-0.0216621195313726,,,-0.0016099356613184137,,0.008156663203661502,0.01691847621448756,0.007387497416888761,0.00696819871762752,0.04449608642536985,
APOC1,-0.01351793339092683,0.12376460425993145,-0.04113384152426497,-0.10676255517584539,0.07905891298089353,0.3483839109357841,-0.28118143961856057,-0.05370916003619371,-0.01694730828433916,-0.36113420223811604,-0.24841255587644695,-0.10731827695379945,-0.006190585698460185,0.021525468200858617,0.020909206758964106,0.060882576792476675,-0.020098491463801386,0.09969647749053945,0.022881486740714177,-0.11043815821728979
PKM,0.03410247553437644,0.008678947798831231,-0.08525451439514876,0.07516669003543099,-0.10899152302932183,-0.0664116354707521,-0.020193855176443176,-0.047133327122886946,0.046020089295197,0.24494258023590182,-0.0006205889303714219,-0.07223694473905293,-0.07839488511834085,0.1994427271911035,0.07212745941546693,-0.0441500103299097,0.01876082586067937,-0.04542814921716431,-0.018941855491459964,0.24754089792890147
TNF,0.028354748674052382,-0.005312753950311886,0.01342795731160291,,-0.04407249205922019,0.1663525818082933,-0.04116221028776391,-0.00945028064403602,-0.030126909227437597,-0.06293828137522263,-0.0478067260664018,-0.03775523866829272,-0.031566969980503165,0.10824986964352513,-0.03423366773273772,0.03699320483029325,,0.14469301519742153,0.028683921829697395,-0.04236180740074894
GNAS,0.05756600416037489,-0.06716146664088019,0.027268000683545415,-0.03205660060557349,0.06773913186353633,-0.3142210156262951,0.26659682506136123,0.01952544589752346,0.07031778450975014,0.36334231194721434,0.20391244520775897,-0.10889963499995803,0.048934876085787636,0.04737914859925417,-0.010679174783854417,-0.07536854824073606,0.05197801929947408,-0.07332385776359256,-0.014987989207137224,0.1123465900618168
BMP8B,0.008995900042231272,0.05321513374329519,0.0435856436431437,0.06614303613911891,-0.030978679501247122,0.32565842087529145,-0.03326639306171685,-0.033528751289124185,0.009538463724809414,-0.11895767144471346,-0.007530875963352538,-0.06557508674898771,-0.041414360310311885,0.04349394554053745,0.02560007056484626,0.007761204723342155,-0.01098701836548764,-0.04137039081019287,0.005873874824359341,-0.00792749154570933
LIPH,-0.026351907867632827,0.008173163485247032,,-0.0038192276540881874,0.008963580215116873,,,-0.01040838163672428,,,,,,,-0.013155184568920012,0.0007812128412177784,0.038920914097997035,0.1161072753979407,0.14806704319686723,
CCL28,-0.019260553275318518,-0.029979095890181575,,,,0.02591640118785859,,0.001318676672120606,0.08582836322034,0.01912419462551782,,-0.014339048332292171,,,,,,0.04494592662729154,0.016871502704197943,
PTPN11,0.018732236745953743,0.05441261271544967,0.05259756882779612,0.04822135312881405,0.06359576150223901,0.05442203803572093,-0.045346543830383966,0.020204471443559455,0.027441407867655702,-0.11401191419792098,0.011440575505974783,-0.024066052275214744,0.11437526703127955,-0.08331015725522763,-0.004713475256454554,-0.05422924527893915,-0.014833490088023267,0.014547054545981392,-0.1482084399180278,-0.04023437737051715
ADAM12,0.03079372934276916,0.009326741222419502,0.07443285202288125,0.05892003323263205,-0.019734873653860733,0.1874465865530242,-0.1338716454334647,-0.02811529595614866,0.028226521405205787,0.030677787378727506,0.09376495870901805,-0.047948468238157356,0.08684193960348,0.009291072164760118,-0.04814027283184527,0.02133314102801988,-0.04250054455495101,0.0034781682744642567,0.16271224074851337,
EPO,0.020021562782808235,0.019355981236271816,,,-0.008618689546895533,,,-0.010889745492854996,,,0.02116721949312443,-0.01808104034675387,-0.09489180969282976,0.013875350077775656,0.08442954491535354,-0.007489855837563575,0.04135978417053699,0.0211883316919113,,
EDN3,-0.004442972267157574,-0.0010587174390875025,-0.01527492027277004,-0.04112122135174746,-0.042054562206123525,-0.004409558449270777,-0.0001646595872062885,0.01582521749507804,-0.013042718610179613,0.09797923604893402,,0.07407724188613948,,-0.014584613162318084,0.01447211708702785,-0.016734359046290833,-0.009500983014409544,0.06444369607180292,0.054005978185970825,0.2248604758757017
CCL22,,,0.04650379098812845,,,,,-0.021926738382007618,,,,,,,-0.0005791678494660114,0.019464552113000383,0.014622611793163137,0.05184563643019837,,
CCL2,-0.044972860086776124,0.10717497645607048,-0.014919542224757885,0.014231451347114127,0.003951937559919755,0.1522330588202027,-0.03019927034149347,-0.0718562355865738,-0.02097682452755005,-0.27115529695074425,-0.12021151196058606,-0.06001561741484208,0.04303328884384693,0.0459631380425167,-0.0410494070939357,-0.023727278711134173,0.05789754675550596,0.02192932088475104,0.04072384925138218,-0.15224592917101396
DSCAM,-0.051075198620344396,0.09037038217659157,0.07425519117515517,0.06875900092163618,0.023674942464991577,0.20164394656038054,-0.02148203737271227,0.011222315161338325,-0.014467268934965964,0.05260218856738129,-0.03646315355072319,-0.05702956061640594,0.04989784157606097,0.046638984856475885,0.012437413592345965,0.062236811382512185,0.08420402214080987,-0.02847596307121401,0.010681825368786922,0.014191053331957694
GPHA2,,-0.014871192124991333,,,,,,,,,,,,,,,,,,
ANG,-0.04407851084074316,-0.025534766058861607,-0.009516040537575463,-0.03850856462692702,-0.08389949654557705,0.0008024046999426663,-0.12448244557831317,-0.07267115755977793,0.04441585740299629,-0.07898388003042187,0.04239672525449532,-0.08574569100667055,-0.05311953756921248,0.17107556542445704,0.07178027137801755,0.057331499946871034,0.0373134670626184,-0.009290767175346236,0.06543117436131218,
