,UKF243,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH916bulk,ZH916inf
LMAN1,-0.08562233213975012,-0.09763088025653763,-0.06406716758092197,0.010540235481364037,-0.11995146476328625,0.0462225366400929,0.018826417257917824,-0.047879043438216175,0.020156661193305732,0.07444522442866564,0.07951666785316026,0.05137100029557078,-0.01094332528838363
LYPD3,,0.03112926604911575,-0.014888068954200213,-0.01766096141537892,-0.008162880578326221,-0.015413427625754997,-0.023526490437903287,-0.018531677464140865,0.0037689535875184655,0.08120674788910659,-0.045282165678706736,-0.02847676577333624,
APOE,0.16894057045217745,0.07002416389355332,-0.12057621340090256,-0.06139315391293722,-0.1000614142752768,0.02252664170675794,-0.0400493152362964,0.05895335266723421,-0.018443770710915887,0.00804588655100793,-0.019586400536939965,0.02335962200973759,-0.1273557402998695
SOSTDC1,0.09628470662957103,,0.18103740637503968,-0.042460315260481565,0.04737902808156953,-0.01568600677261363,-0.03630736696609733,0.08376913052551235,,0.02980643566086171,-0.04477655783330651,-0.025969906723100216,0.27186407643684907
ANXA1,-0.18282272481837733,-0.05456098126625705,-0.029657171790101387,-0.04129353934921228,-0.1571530337692958,0.03342150492744142,0.0023737575510889277,0.02735525510889623,-0.024036755640295327,0.12021967811134213,0.059046347865618694,-0.014304972673816843,-0.014616415948830685
WNT2B,0.10553691532342141,-0.032580767092824175,0.04536205048050294,0.08419394509123114,0.016727632259247237,-0.02388131730079923,-0.0334261804112236,-0.03228104180494759,-0.002901642851900465,-0.03652666993744763,-0.037190463863586556,-0.03552850230504721,0.11730434415228484
AMH,-0.055195981366005585,-0.020903911159339407,0.040067943571162924,-0.02557973641550413,-0.04294226261433623,-0.015868856593703098,0.008005809358859505,,-0.04424835181712908,-0.03666486032324077,-0.0043629542898181335,0.02134550593572079,
GDF10,-0.0031309201141581757,,0.0509599975989976,-0.029486741133345554,0.05809121652263187,0.003995317309896759,-0.02626072162499122,-0.045804410302868075,,-0.003486173409098638,0.01108348717494664,-0.0315233250243088,0.045371275418095144
EFNB3,0.02067583879434265,0.05820470039574847,0.10693217351612638,0.0473743246572258,0.1113933925078748,0.016222278500785847,0.026465531823960692,-0.05107560920876961,0.014942940996566442,-0.0253267503644831,-0.030327046374066385,-0.024000555265591354,0.17661897566485055
LTB,0.16245188978017996,,-0.021206002999618667,-0.014618870757600834,-0.0017158206077479024,0.09752081889029848,-0.011829067958749323,0.002381741976506954,0.09915271420353824,-0.018388533838330747,-0.06217917131127507,-0.015052221566481576,0.07766004549029805
ANGPT2,0.11115565102245602,0.10022817898973391,-0.06800374261954856,-0.01317248477906843,-0.14228473984332582,0.02723461780622835,-0.02718522324188803,0.034142113050263725,0.02675925457954387,0.03969676565372166,0.04160375388910246,-0.03316704083897168,-0.02079632411111808
NRTN,,,,,,,,,,,,,-0.04896104041770477
ADAM17,-0.04071640363923941,-0.08431958312490861,-0.034403726938167505,0.0013771221532014309,-0.05572696843567452,-0.012386537641536252,0.029324953214692515,-0.04683799628900397,-0.020646484241445773,0.07797147355276127,0.07367834168821141,0.03851299803946178,0.008980622529382157
LRPAP1,0.10744793484063674,0.050348762670040036,0.002457254979887,0.039913228149139626,-0.08552460826465753,0.005624478922401713,0.03674900421050034,-0.06290862394009393,0.045571744514525656,-0.03575579539804342,-0.09839149819510355,0.015786589129437634,0.03348977555985082
NID1,0.033819844091665004,0.023970079197630473,0.05468924696999432,0.002081509792041997,-0.10100426733702031,-0.038983829065308985,-0.03334610062393624,0.08417888137700275,-0.022773309088910322,0.08160892923160894,0.02657773652153331,0.007639140251609135,0.05792935103915603
MST1,-0.059210896577583536,-0.022039442716606652,-0.08687188258258513,-0.03929410965856729,-0.06645056736676559,0.04684104203140802,0.004035534203059611,0.07035159726747706,0.020098997595580592,0.058492438961160735,0.03613907634192293,-0.05681270129355879,-0.05423155575336313
CCL14,,,,,,,,,0.046660527895368814,,,,
IL13,,,,,-0.02533667523104865,,,,,,,,
DCN,-0.0435577644149089,0.07507225554606863,0.08920534426074514,-0.02929844951842462,-0.053615565162314964,0.0031758824155649736,-0.015956389421363695,0.08340414279717866,0.03545023705524319,-0.005946509524428827,0.0069697515979222704,-0.019538343788821844,0.03388394979477625
IGFL2,,,,,,-0.013050569105672203,,,,,0.1012012947171616,,-0.040696488936782384
COL7A1,0.036995118262491786,0.0374464149375111,-0.041153122097595,-0.013448823511348547,-0.07205385470559876,0.014347390695637008,0.03231171041463291,0.09453276411620859,0.05622133663086981,0.12495605806272289,0.05658315780158114,0.0011465530564759763,0.05714010368734315
CALR,-0.16244513076229974,0.00021924353435151506,-0.1030716116825533,-0.05510985062265151,-0.10563014888772101,0.10036801280655194,0.022855164000964302,-0.036951577239784664,0.04752598660048657,0.09184723941925438,0.09781662994759113,-0.03921415367415407,0.09338882386031644
PIGA,-0.05414212638934544,-0.08073246946914599,0.02275463195638808,-0.03778466001489771,-0.00038784271766482227,0.051834420519893155,-0.012580162475516597,0.010824618403705874,0.11280347131862858,0.05809581242642483,0.050902617481131625,-0.051254104690513856,-0.01923180836291063
CD200,0.07147780940259853,0.06388685255702714,0.10971970858331583,0.07231261874374752,0.10025159758555872,0.026319331231818573,0.025436218756768072,0.005349864294890856,-0.033721907998466444,-0.04376065541822383,-0.10436618908367963,0.004713852668867662,0.16289900472296057
GRP,,,,0.039526316497791786,,-0.020262587708527468,-0.024702375826429486,-0.01703249069278481,,,-0.022103960374817946,-0.02921754169602082,
CDH1,,,,0.04541567821343919,-0.05352547528365185,0.05005334112633279,,-0.028290128434437477,,0.042675984044746304,0.01985681805972468,-0.001983154825780989,-0.03867973356411382
LPL,-0.1053549562661033,0.027216019294431244,-0.06013595947688542,-0.0721183129058109,-0.13893510188099983,0.0063005817941690564,-0.032629700359171225,0.00709342541670278,0.01633002172972699,-0.08429887259793241,-0.14371643230838485,-0.06791561926727893,0.05305917765752221
SEMA5A,-0.01864219675523772,0.08875427613913744,-0.008735392771359759,-0.0686285753350197,-0.13592314522655477,0.0013214332102588458,0.043957072021697,-0.04702823401394361,0.042822388767613156,-0.09956851906664478,-0.025024344747857336,-0.04508109628277013,0.07697755189138643
SEMA7A,0.1792711593115284,0.10404320386139936,0.08366012679387361,-0.03727066541653697,0.006225690821766718,-0.0043553969937247874,-0.0038664041605738,-0.09757312969571758,0.08110029282656847,0.023846600750437683,0.07047927604918912,0.012048660449290581,0.036190841807454834
SEMA4G,0.017829568857423126,0.09591698442478035,0.02557459839802027,-0.025009136911723195,-0.03596827137607886,0.012991598027257203,-0.03675616845204824,-0.034265972245022744,0.020029427160192636,-0.012777847769058376,-0.048574984781939244,-0.042178658694045884,-0.04195975690055
SEMA3B,0.032590870318382946,0.038022892818753734,-0.08434901604276139,-0.024028631632573485,-0.1357545362464097,0.020887848500908864,-0.004053647693079634,-0.07321321881192053,0.046156198290755,0.0783614876906338,0.023022503398527613,0.003128173043630976,-3.789226900802142e-05
RPH3A,0.15406991920072874,0.014529082102238982,0.13441407933274452,0.011716828145093144,0.08732232624770289,0.019747562407474436,-0.016027178878301882,-0.011503482656478036,,-0.014079671834407177,-0.036642269428151394,0.06901019589783289,0.05910105689708116
JAG2,0.07987144326617454,0.09341533236981052,-0.005750950639296716,-0.025595877615192428,0.0476172243993402,0.0027889642290584555,0.003969748414563071,-0.00674457039413067,-0.007465441944739352,0.02292413483730352,-0.037317442673129315,-0.04823751607346231,0.07177378197702733
CGN,-0.003659315936824915,0.020809952435731954,-0.01334405770548355,-0.023124459983757013,-0.053065089550988986,-0.029998930522903398,-0.018708600691299822,0.04013783819968212,,-0.06567559906985981,-0.020806014704899383,0.0204057227096835,0.15843871780521246
GDF15,-0.10457822448942687,-0.03596867033567967,-0.01751008387287042,0.016549432380694062,-0.08362295224720251,-0.0006790249388864397,,-0.0019095601200885646,0.0079494821140656,0.15255630787886734,0.12918522560170126,-0.03364683210162387,
SEMA4F,0.02800518485540741,-0.0018216314081479319,0.021345153750606367,0.0440947577509713,0.14131445953627855,-0.022859774520747365,-0.03672210817299804,-0.03198621331360745,-0.0255370599790493,-0.046878886136241346,0.001261418982502013,0.06608685850902782,0.0856469480900673
NXPH1,0.23439731428770946,0.048222400694819166,0.11334759009570226,-0.03319913378670341,-0.04965050543915339,0.012862671266030405,0.03348283046761447,0.0034247960072976875,,-0.07813773656999938,-0.10143792797878354,-0.040135544350143826,-0.012130709727824575
ARF1,0.11064534955673085,-0.06874617521651367,0.05036519997802764,-0.011585403822519642,0.14155675758606023,0.010630603993179373,0.001285073624490062,0.03351353103907764,0.0018279253159936568,-0.024767178353103537,0.03525150926832032,0.05835062679880312,0.03521886253414007
DSC3,,,,,,,,,0.09178402639054582,,,,
EBI3,-0.007203820671214948,0.02751997002432065,0.015821897128020828,-0.023328613385169058,-0.0062912395436056185,-0.03958595690129904,-0.018678726092234116,0.05080378282220973,-0.02502817196637943,-0.05644347791738349,-0.015526743278249083,-0.039809382191354534,0.03653596024385766
TIMP1,-0.10750774942570711,-0.14790322423868565,-0.09487169456749475,0.02673450514053747,-0.044204924768491076,-0.01634287510002315,-0.009228116512062385,0.0620929736036307,-0.001436675266713844,0.18226201579940024,0.16807293607511378,-0.0458910518882075,0.10031157268541671
SEMA3C,0.06721249356102306,-0.03932400918370716,0.020657391297402492,0.046845319236538015,0.1307296429878951,-0.0005905362154296956,-0.013623814240802749,-0.08045355222932343,-0.04112909087935766,-0.03254579710004238,0.012964756693832387,0.007661229665414946,0.1384505648429345
GAS6,-0.03082438575569854,0.0199477169531367,-0.03491234748698784,-0.06239334484439847,-0.10851507531691422,0.06002787707317402,0.019755272936314704,0.062474059882726064,0.017540233956307844,-0.017610693061758973,-0.07855435699995861,0.0036620575194272922,0.12088838344836011
MEPE,0.12771967444670487,-0.03144459341317456,0.1104376028897712,-0.05373995247512623,0.03941948713338751,0.0068121714718578094,-0.001749644686415635,-0.0514110689264728,,-0.03507347957953586,-0.03368333617083022,0.12110374621204355,0.031226410663713355
SERPINE1,-0.11843955055251049,-0.0966942173493334,-0.04050903717272852,-0.015395832291193876,0.1828750305120038,-0.037317898648864034,0.0007784189218635854,0.10172886761223104,0.013912690995516145,0.16395877046708585,0.1577259893287583,-0.07363501347522669,-0.03775300489213354
RSPO2,0.2861774933234349,-0.024113149339535317,0.0792938417616871,0.10191918876336954,0.09235696794221573,-0.026049483634907483,-0.04496287102179536,-0.05786779291138994,,-0.028339590506014426,-0.018009938160196096,0.062074163123053715,0.02623887933405611
SHBG,-0.03622780123863294,,-0.022333764285953992,-0.01569403205077756,0.024642853891247218,-0.009806977620310351,-0.030321253052498658,-0.015643223147614804,,-0.0008857519358767378,-0.03946452508726291,0.008725774831790453,
LGALS3BP,-0.06073559423106645,0.08233774624840891,-0.1285088422952674,-0.09478505505757108,-0.14853019442394508,0.003187601385970012,0.057518634394388465,-0.002065113454590555,0.0677081495143847,0.10415375334479468,0.02511813318060727,-0.038887090342478586,-0.06604499275897739
LAMB1,0.04244540390563663,-0.012845074506446312,-0.025269962428957998,-0.006850506850999186,-0.11682733470725384,-0.0040841280091638826,0.01596404442319935,-0.025458778656016885,-0.013582970566103508,-0.016708005411837902,0.08554639861112712,-0.08293797404423939,-0.056232416948702506
SPTBN2,0.17146289259710268,0.0558726097100124,0.09700447032450585,0.027270651260246408,0.15697899975005658,-0.03153593838563756,0.014969920294548557,0.015644640149752673,0.01585094716761078,-0.060400029462804906,-0.045966473450766064,0.13317622082990718,0.06117444741261526
COL1A2,-0.0002048009945334795,0.11443509987869352,0.009439743231536802,0.026201902354545382,-0.10596491448898636,-0.006377557918966815,0.03772670178036404,0.09440682253420742,0.05548828545623447,0.012112607595294735,0.07793637737091481,-0.0028868816013952144,0.10588990293936364
DEFB1,,,-0.012110519545480222,,,0.08172201584075808,,,,,,-0.02427450884877726,
SCT,,,,,,-0.010686910960897422,,,,,,,
WNT11,,,,,-0.02468588058911733,,0.018012996633826633,,0.013661097947481727,-0.0021344976992568048,-0.049311954428404435,0.06941079824415052,
LGALS1,-0.05963936317579054,-0.1613889352783088,-0.035946314479473135,-0.001921993278973986,-0.07559128211376928,-0.023524835697566814,-0.011346812055257617,0.02950874801456965,-0.02046304448324104,0.16353724072742343,0.1614782549808256,-0.018081663947406776,-0.0630841919600428
BCAN,0.0684335907742633,0.17455234837038083,-0.08861513407841813,-0.03584877645972069,-0.14458166491446742,0.02390491671094663,0.019325576854410272,0.049414546910055125,0.022901647914984658,-0.14044529320084148,-0.1350844796696381,-0.07907005451648857,-0.013720526243230757
ANOS1,0.03435643339170746,0.03858090130317924,0.017457680899018987,-0.035913384220919664,-0.08466382639951259,-0.024143324173297967,0.05080405119190171,0.11237797466163095,0.026792425053257567,-0.07389810560100932,-0.11882461638180367,0.03350449759041543,0.034012372759851514
EDA,-0.03913761675796837,-0.010146431267505286,0.0699669903943864,-0.02689744282581397,-0.029516002908848097,-0.016745337360085988,0.0419603383768639,-0.019141353978716285,0.06267174119122856,0.03085400542392903,0.011344310234186661,0.001984326943776834,0.022984201973402466
FGF22,0.0038758302453210584,,-0.017570956338427094,0.009633389369417914,0.012454999514256528,,-0.021815748577723972,-0.03300876383866965,,-0.03090007540560817,-0.02233281160123891,-0.030299932748305905,0.15464819054865203
SHANK1,,,,-0.012422787897539454,0.08626087701223589,-0.01564267735093296,0.024203986413992653,0.03653111349537566,,-0.03632468603071848,0.0012916699063674837,-0.03287537925410595,
NPVF,,,,,,,,,,-0.022937317740624383,-0.020187032577512233,,
RAET1G,,,,,,,,,,,,-0.020070239059745483,
TGFB1,0.01834007052035481,-0.01933311452986825,-0.022755291604748193,,0.06302289155716409,-0.025461408722243267,0.032639397840640356,-0.030591848398854683,0.10340678839147152,0.042458153732757034,0.050070850221505814,-0.06513917846027126,-0.03842031888078685
MSTN,0.1840708321549264,,-0.07784037959994806,-0.01969906735058307,-0.06620357880528625,0.030950006220592012,-0.009908095219915715,,,0.025227334004722275,0.05574751863137457,-0.027139121483552,0.016498986415310335
WNT4,0.05083759797935883,0.00983328458568216,-0.019365769270566633,0.0500482063135824,0.06659179064050696,-0.016421703107257515,0.0018267199410699616,-0.024170819774841305,,-0.07313686875397146,-0.04876611959873346,-0.053458669881597566,-0.03806273490080471
TNFSF4,-0.03822813436082103,0.007198572806968686,-0.025009931362285014,-0.015165401184998555,0.017928185728348825,-0.028097728839424043,0.021939692173521007,-0.026067819521097456,-0.016672962513037258,-0.007534599790384561,-0.0100537724644162,0.016551117794637978,-0.044394553543595935
NTN1,-0.04735650202025694,-0.008336326914195221,-0.015325403390352968,-0.027158392611836113,-0.0918230830798392,0.04211222625281342,-0.006507234350677833,-0.05571782956546572,0.01602033614319169,-0.04845544661561758,0.027351779675579314,-0.050238778331738045,-0.0665677086902261
CXCL12,0.08885143363400148,0.09556590296580245,0.10517925207218959,0.02267123039476867,0.05173161890964525,0.05756389289580052,-0.04044331016344527,0.0667578481244491,0.07622928250858026,0.047695339949964964,0.06425157725900366,0.023379982899467796,-0.022118656166863485
GNRH1,0.04005101404969563,-0.011074150340998854,-0.022163332533853605,-0.012637439371187636,-0.022636990879522232,0.02015884493381174,-0.030201067485202467,-0.017903229117619126,0.05835697083548361,0.02111501304138506,0.04618148773474709,0.008249955010349232,
FGF8,,,,0.1329362429079322,,,,,,-0.034594829807858316,0.0018141147809953666,,
RIMS1,0.24452923050745734,-0.016207479676532785,0.06051096011102187,0.014634661053114994,0.06894201496161849,0.02644497161684812,-0.029306765892462918,-0.0915096836398822,,-0.1146481711625911,-0.020702263911954767,0.026042859540002704,0.07268955172380923
FGF14,0.14981287245457778,0.07294821837918847,0.09386987806933118,0.08883672604932089,-0.0008669827616349353,-0.02536741167707845,0.03440925900477169,0.009841665723063456,,-0.07264851821045458,-0.06097268262260729,-0.04288851834201011,0.11996930598029398
IGF1,0.1315472865615841,-0.014247163870395641,0.007360762769066188,-0.015312602133144582,0.021781992672843097,0.053727653568656206,-0.023287550219606993,-0.06800095661600092,0.02910662458889743,-0.06389796288660819,-0.036196164944750746,0.0013895049123687016,-0.06004664940940938
TNFSF10,0.04306226552930173,-0.010544310634951436,0.06903547246595514,-0.0032419855329987707,-0.08502021587217255,0.061822411832481106,0.0285096490932213,0.015160146912534108,0.012436799398389948,-0.016970360213196877,-0.007686769652791576,-0.036940458684070476,-0.018509153662785664
GDF5,0.01781475626690623,,0.07287722685745361,0.037045222267894334,-0.0398807477417844,,-0.021815748899581554,-0.02334235796916169,0.16817668568142688,-0.015952399948711515,-0.043103943360771384,0.03312537149470666,
CHAD,,0.0639110434008223,-0.017149966365757018,0.021655099246568575,,,-0.018332993364619424,,,0.021729666834763572,-0.010443341944420455,,-0.0036230994473494768
RGMA,-0.07346063241358501,0.021093639429552436,-0.08244402331470194,-0.03059050729137542,-0.11207518711613848,0.0318315502579195,-0.0035433773788174083,0.051845251415172135,0.10023209734202598,-0.09417449502180801,-0.0573423408939319,-0.060815210829195956,-0.07625242435564479
CLEC3A,,,,,,,0.02459625237396503,,,,,,
WNT16,0.01711119519744971,-0.02411315303546356,-0.01055208044124133,-0.01702872638473249,0.0008252962766718038,0.04213740176144936,0.06004357485983147,-0.02417082186257607,0.021636942820392028,,,-0.030477190579242804,
CX3CL1,0.035297380868700295,0.026870915999512583,-0.03220929055246731,0.004043534987472799,0.012445496778074432,0.05320978104302411,-0.03554831987186247,0.06907903981062682,-0.06898652864026991,-0.041940929932400006,-0.06707166140520199,-0.013725979397171325,0.01156847738253906
FGF1,-0.03126698995840089,0.033111459420772434,0.1205603312440562,-0.003235194793183478,-0.05044729363787964,0.03833439224543922,0.014613269823230388,0.032541587155637756,-0.010688248280343161,-0.09783432554629498,-0.06076870079528601,-0.03299565664329498,-0.06194738426746251
ALOX5AP,-0.0024839703574774954,0.040730156689503014,-0.0304722635381429,-0.05261372519873143,-0.1859756058810592,-0.03575004255838225,-0.005864537131346001,-0.04265065277664431,0.056500255036148445,0.011266156186769152,0.08983300845184158,-0.04446030827473315,-0.05119058648438992
IL1RN,-0.0649632502495542,0.1003869453180824,-0.04233496665996156,-0.017347490484322523,-0.02298300860206079,-0.019189010557903976,,-0.03184649957006632,0.04987580294219565,0.0006694510781805051,0.15040549919094123,0.033218812666724176,
PCSK9,,,,,,,,,0.011050581509900273,-0.020007350971439006,0.01719724908117452,,
FGF23,,,,,,,,,,,,,0.03894959640799969
NPW,0.19110952390993052,-0.03018205933941043,0.09585592957853353,-0.017969396862012554,,0.060783508705084845,,,-0.03489939227532826,0.030338036908627714,0.0635313418475325,0.03443433314489912,0.11571839827122397
CXCL9,-0.038039858709874266,,-0.01682811280346517,,-0.02779662476621456,-0.008004891212232797,0.030806030034047714,-0.016118662208321824,0.02726016543528934,,,0.021408067290523723,
ANGPTL4,-0.1535934353534612,-0.1163953221056734,-0.07174420393709832,0.025584218749625163,-0.025469589632897954,-0.004114968318294405,-0.03315975246907159,0.06305404194397954,-0.05963685205590909,0.1779764675765708,0.15910193664029995,-0.018167895970520986,0.018296971609355405
CCL11,,,,,,,,,0.042618734807478215,,,,
UCN2,,-0.04033478320633525,,,-0.024354329672528905,0.13600301770806847,,,0.002292271941041604,0.08486042596284672,0.09256525746868789,,
OBP2A,,,,,,,,,0.07100198378446679,,,,
COL4A3,0.06931411815587173,-0.04971990227994165,-0.0818650189756781,,,-0.00898528563523694,-0.003970263514954355,,,,0.07964470950050669,-0.0032208036877676613,
NRG3,0.04323595078930484,-0.025479438719137767,0.10418355497969191,0.11780336454312933,0.09261796437671414,0.05856983371461199,-0.014237948666665516,0.005255869211754929,,-0.010707882221880948,-0.05597995369408573,0.0714790858130075,0.12258118987413279
IL23A,0.030575116987801288,-0.028631991971128406,-0.016390549179130704,,0.06488849372108071,,,,,0.0015931305774133841,-0.02748868277782789,-0.026943368127224945,
COLQ,0.032173589771211486,0.063125613802838,0.013209443050131234,0.006257069332046362,-0.020175101590129776,0.012051563927605416,-0.00352057583461759,0.028514597806101598,-0.024432700363618384,0.006937538010320302,-0.09178599487955473,-0.04310631872903456,0.26687542870287917
SCGB1A1,,,,,,,,,,,-0.026917177206022175,,
TNFSF12,0.05564469609476872,0.03536237701736278,-0.017322342751856845,-0.00846502678430806,-0.0385001974746929,0.01782658055278877,0.012464909433591518,-0.03564124079598993,0.009760396897154626,-0.03181925684115319,0.005316033686662554,0.05582082421371669,0.13621206657152557
DKK2,-0.025240346169910794,,0.01916359042859793,0.006319561478636853,0.04972030202740635,0.04723652219557109,-0.015011554139385076,-0.028859339855732708,0.0378459830061812,-0.023617280509880132,,0.03069089151742199,
FYN,-0.0359258930317382,0.12452626632139253,0.01071496108394419,-0.02287393403528212,-0.08280498361882778,0.0346511786648512,-0.031116967789012587,0.009058264666193952,-0.0017364835366934105,-0.117105327845734,-0.1120423849466521,-0.013037756584422692,0.01785401125696869
ACE,0.09376475847729286,0.08172657800979967,-0.022534573482369907,0.0032560741193645836,-0.049446351242938974,-0.00409632528931879,0.040166740014259926,-0.014187716280186453,-0.03304868838848407,-0.07102736495038348,-0.032089800360953796,-0.044214884331580766,0.06370078287177357
IL18,0.015546719481283304,0.04370293127413129,0.023345235272396708,0.0057272760845659704,-0.13153712611734777,0.04815269484812454,0.030884930817158013,-0.03373968281672743,0.02567022806519751,-0.026023621769519154,-0.137581920365062,0.0005518043010149565,-0.02030459983814636
PPBP,,,-0.011041542327926666,,,,,,-0.026307114499061,0.10494476647279398,-0.025337268718400068,0.1110465813252373,
CCL27,-0.05753382250215211,-0.022712799699611087,0.04219604101231019,,0.006184731197698661,0.02550121175619046,0.0025970601966397765,-0.019734013279194343,,-0.014747290250422372,-0.04452222055781076,-0.041625838973723246,
SERPING1,0.014716421211622121,-0.030130342147940806,0.0355025556757558,-0.05436022432187338,-0.08907982996236574,-0.034763675641325806,0.046455659581419555,0.03724743576600017,-0.005487190630710264,-0.03984448423220173,-0.004713308132632019,-0.03887316349889795,0.0054400449465173105
AZGP1,0.02262809503518281,0.021599164770977,-0.13169769857285996,-0.061207506466105364,0.0041816232406749485,-0.020201076748864327,-0.010516426085163757,-0.07305789528529492,,0.08005834282848172,0.09062596665585386,0.03209826767339371,0.07179223060184829
INHA,-0.05753381223937893,-0.04971991425842111,0.00523353831932398,-0.0228789334458656,-0.044129135433800065,-0.03048907877897542,0.11019406267418097,-0.027271333203360955,0.011574842988103714,-0.04802746099941231,0.01708191876210326,-0.03622978520810925,0.12991642139856174
SEMA3G,0.029029018600564466,,-0.019076821602197636,-0.03027779550443134,-0.011520127940764435,-0.026555382842149578,0.030719925501802515,-0.022313642388392483,0.033862124780733506,,,0.0843147330418905,
COL6A1,-0.10466650996752264,-0.06745796486698079,-0.0643853061322682,-0.006568061885384982,-0.15315484865234094,0.047329812793585814,-0.009663540263239527,0.07755208956406502,0.05605112529159648,0.11694686203699652,0.18252269462430792,-0.09114231866900227,0.00714077058139442
FGF17,0.21243521913879287,0.07165543743191204,0.07151604213280392,-0.024202651970169225,0.019209076529825973,-0.0243276541159264,-0.030201062747931252,-0.02843327893364934,-0.02988530336534766,0.008658823334090782,-0.036886837398768885,-0.01922635299244477,0.19463605454424796
TNFSF8,-0.020080861632089147,,-0.011041539465891748,,-0.022983008798402593,-0.01370948239152148,,,,-0.026581163444305052,-0.023446176004316387,-0.025330275879009188,
FGF20,,,-0.006475610917281542,-0.015165405972719365,0.040113429761303984,-0.011936683917670434,-0.031033973497798,-0.02885934813469444,,0.07540408509730757,-0.012461508383730063,-0.018751063269645055,
ICAM3,0.02337913497416622,-0.029623803510264182,0.021659436985583487,-0.03246834548653635,-0.02059628971240424,0.0740593226951215,0.08379229217480363,0.029808312228386355,0.07196252618389277,0.03485326455341814,0.002389967984181596,0.004238963625273562,-0.026884162168153636
LAMA4,-0.0829134199541015,0.04015194833856413,-0.08077251521993464,-0.01390702032704662,-0.13176154243997848,-0.001443175344780312,-0.017307434291291984,-0.032240587441012984,-0.007596160340336826,0.025422936939113988,0.055630678188873496,-0.03588405211062422,0.12981484462163165
INHBE,0.003993265796424601,,,,,,,,-0.0005988184942178845,,,,
DLL4,-0.01708969015529152,0.13836091866653902,-0.00023276723049511552,-0.02479993609873507,-0.09207189507963442,-0.013760875405345808,0.0040385546877008,-0.02248791121609973,-0.03016990352103711,-0.03478059613870379,-0.07028574537583954,-0.0018399425986478136,0.05434052839700006
SEMA3A,0.10259537649591055,0.03317727181292628,0.001293177858303117,0.0026606860545375735,0.01833936306883886,-0.013312024622450562,-0.0010741358310475413,-0.059558637510470455,0.036698678927045494,-0.002382859323455302,0.07599055737541766,0.03372570949820707,0.0229347735579428
RLN2,,0.05514632912063613,-0.01693600158258325,-0.017815792290925475,-0.029515999103703883,-0.013964819727332245,-0.04618345050961274,-0.020874041113718902,,-0.01838080996003466,,-0.022028913461005564,
C5,0.0509157395601728,0.13429127665519555,-0.05448781170700824,-0.046302455687477644,-0.043005913694953206,-0.007568300914740119,0.0005228297392422949,0.03332837987299617,-0.005521323004933744,-0.013557730753852066,0.039165800746845045,-0.022249632927247492,0.052800021603081164
COMP,,,,,,,,,0.05705995507744282,,,,
EDN2,0.01562437176513904,,-0.014521470282039796,,-0.031412084532696116,-0.01695794486137202,,,0.04219833308421447,,,,
C1QA,0.06434729543061588,0.08649134833214886,-0.004861220380673698,0.017312812140349944,-0.174500870076991,0.014027208278097954,-0.03790823197672664,0.015735473750031682,0.05117550773203295,-0.10760260312462273,-0.07690624571475682,0.007467932270017214,-0.06434237905904218
UTS2B,-0.021594491448414674,,-0.012110518659009185,-0.013261446839550071,,-0.012071084933981558,-0.007334764504067439,,,,,,
COL9A3,0.03621497872538344,0.09616605455629697,-0.013257286303668467,0.019132581691180692,-0.1398332669714473,0.036273597261678135,0.024000836222462383,-0.04332298034535337,-0.06272814946051287,-0.011515818995750592,-0.012659526211837567,-0.01882156350345828,0.04497197938670675
DLK1,,,0.1735534742016467,0.05642950123105894,,-0.03724721691676195,,,0.05085035561759809,,,0.06870049825173287,
HGF,0.05511202959844033,0.012981799448346841,0.012851556529926696,0.010146401124779138,0.03922565623432184,0.02942705247027036,-0.03657692551956619,-0.03762335309666294,0.0653301514820356,-0.059372308835284,0.0069425306293569985,-0.03393093370866216,-0.052693377774535824
GIP,,,,,,,,,-0.03633558611385691,,,,
P4HB,-0.14953603003810811,-0.14777278526635165,-0.1278191755995938,-0.04106595241729907,-0.1490402220218883,0.024300148570377874,-0.023413415882399594,-0.021737764636183748,0.09308982711484089,0.1336329035722858,0.17883457208242004,-0.013093493487198581,0.08093784439365734
ADCYAP1,,-0.022333433953312606,0.12638612573704922,0.07984803286976144,0.13728961611875432,-0.011177416030648991,-0.0002171429683580415,-0.048548015841687664,,-0.039552830758505436,-0.028698259347515364,0.13776365608082136,0.13052825616465952
GREM1,0.19338230674636456,,0.0688386294366069,-0.04474339348753564,-0.07058242481114184,-0.038192379667774314,-0.017558999417740428,-0.0606842715669322,0.0018915279931084766,0.0715108722476093,0.11744009602234862,0.01705031572666799,-0.000698209984890895
EGF,-0.029514747602313533,,-0.022503142222055423,0.014174700199099971,-0.024306484339427274,0.0110115990553159,0.01619994236644703,-0.023173645430628526,0.051060621554771625,-0.02247357168499808,-0.020435804670667065,0.0019583002229196845,0.10016834668529229
VEGFB,-0.128616581424356,-0.06502950436162211,-0.09005965230527806,-0.01843798393814186,-0.10979391669507327,0.0033623855953087444,-0.06449685250431716,0.06217973205722297,-0.0060750621689124006,0.04800199138951529,0.07325121764715259,-0.060292362147982774,-0.041822935597113725
