,MGH258,UKF248,UKF259,ZH1019T1,ZH1019inf,ZH8811Bbulk
ANGPT2,0.08218300562428917,0.04663820497809234,-0.06523767032247824,0.0023618716556055054,0.06369104581199966,0.006438308332073498
NRTN,,,,,0.011734129902180248,
ADAM17,-0.08499154127444096,0.06453992444137321,-0.005571101904754254,0.04311815028125388,0.08408904906511365,-0.07409317148806023
LRPAP1,0.04813576084379255,0.09297460087264431,0.07889734412498806,-0.019351401361522278,0.014103140367845797,0.06434015590495033
NID1,0.038712223085441456,0.09221769907794368,0.018130444119977305,0.03260182955401657,0.0406706797661756,0.013840539724255014
MST1,0.06400054764942152,-0.04738164864259298,-0.008434792496611455,0.11187800860509507,0.11530096343577362,0.06502175802738214
DCN,0.09036116888196362,0.07690226003518708,-0.017385756712658743,-0.043020264894571135,0.045233432125783395,0.04889122479770474
IGFL2,,,,,,-0.01549357087238136
COL7A1,0.07648332123822009,0.03679032987573649,0.0011726564051583834,0.001290445422083108,0.041989538534684775,0.039006305337396796
CALR,0.0466904888509026,-0.02728576688228806,-0.06945107677123437,-0.06658843602031096,0.050312250397116454,-0.06745667407012998
PIGA,0.0050708582929543345,-0.026385272737971883,-0.016500430802456598,0.029796302407686378,0.05613438367232745,0.015250442953152825
CD200,0.08040899387289767,0.04986725055471639,0.048042482817196586,0.12575435490141312,0.04012042935497729,0.04407341998095743
GRP,,0.015063096131196671,,,,-0.014606613876758965
CDH1,0.04566695680317775,0.004983399287127248,0.04543196131662773,0.013018573709016745,0.04717944628800945,0.0016928917519303483
LPL,-0.062256559902217255,0.008059937699697015,-0.07881437242011877,0.06012682714845262,0.031585432617986804,0.11072716678649444
SEMA5A,0.05696875099104327,0.06135771624093511,0.004698780984918435,-0.04598514889060996,0.13920002491700106,0.07012963299362523
SEMA7A,0.00786951249072069,-0.03655569652143094,-0.00023878727842683827,0.019301160801198872,0.016806413569219126,-0.03514257948057364
SEMA4G,-0.02133880519641001,-0.01193047858771278,-0.008387954139508148,0.06767631161200553,0.0014826887321977905,0.040854223334513814
SEMA3B,-0.03077158501510024,-0.006461350888195101,-0.02644369113227857,0.1289137854056544,0.03367574387759478,-0.026711925057993382
RPH3A,0.09390901772398269,0.07447816701676246,0.009715967976481,,0.034082437537008806,0.10161899966321912
JAG2,-0.026487512518273616,0.07213623047624904,0.02504180295829217,0.05460422725656942,0.07768136030559254,-0.004792895411147336
CGN,-0.029386030205102564,0.01502077255764301,0.06390148861325129,-0.08351848870552227,-0.06838932149399823,0.06796126686070664
GDF15,-0.0056120508733395556,-0.02272048830110935,-0.03815100885432412,-0.023519599135298,0.08407766143058192,-0.05877130247382347
SEMA4F,0.050598880819369106,-0.014504996468768435,0.0536977985508028,0.11490328603747614,0.016938981827497698,0.05757469416990149
NXPH1,0.0989311100627622,0.07035316546788407,0.09018489560068509,0.1483789075617679,0.12861267886648353,0.09094981573341662
ARF1,0.029844240637028625,-0.00965344844330601,-0.02960044325166895,-0.05302657481404472,0.017331817466460227,0.013427361800618598
DSC3,,-0.022158565000548303,,,,
EBI3,0.00023394463741062383,0.04223058579227586,0.015570525382796426,0.10808906820966432,-0.027610973316379846,0.03626931444428618
TIMP1,0.07532565337369887,0.0520403305834393,-0.060418419374389014,-0.05983339854353555,0.03906398171447055,-0.11925394317476734
SEMA3C,-0.010427747873504947,0.0012180272909979946,0.004269463517227964,0.06361236928956443,-0.04569032783174792,-0.06547907432846554
GAS6,-0.07184758655355558,-0.014506630628959051,-0.04742631370653124,-0.018120930859625364,0.08396119191187272,-0.0031092486615849854
MEPE,,-0.00893248877934363,0.0765180753981274,,,0.015381165262651639
SERPINE1,-0.017525983925050222,-0.021210746163590175,-0.047038660983133695,0.02464617206914356,0.10202168829627674,-0.1261665074788672
RSPO2,-0.020426188923888547,-0.01598894902316954,0.05668809727231523,,,-0.020970351430157724
SHBG,0.009986737483839143,-0.004644586453044837,0.012687295218115187,-0.016876042666898218,0.06878127305433043,0.03988553147082703
LGALS3BP,0.028871604021921283,0.03482374301663204,0.008779150743419417,0.004670611276158732,0.05193574254265055,-0.08551339377665627
LAMB1,-0.00019050634556832283,0.059095523268740374,-0.02337111949029612,-0.024205753667230042,0.08999569913132836,-0.04613785823367133
SPTBN2,0.011815105855164579,0.023231649681721273,0.0888030691702799,0.011851473278807718,0.1490896978806226,0.014706559309985821
COL1A2,-0.009445401204069413,0.07924450379505142,-0.052738734144358916,-0.04766163583044451,0.04484047752782305,0.02029723245954718
WNT11,,-0.03176041989927286,-0.05885076302335741,,,0.06097451495515564
LGALS1,-0.06806281972194844,-0.08429171656431103,-0.09449485200042332,-0.08854685930693246,0.01603132481426425,-0.13086132041075554
BCAN,0.08465107308335393,0.1866632349271867,0.1310803110755167,0.059730960917659774,0.23628412055799183,0.15500098684097968
ANOS1,0.10184882752755921,0.08035647186939107,0.07950070142331549,0.1206597347290714,0.056538083934745076,0.0352415117035807
EDA,-0.028285775303247634,-0.023251690245927433,0.024575838063781243,0.048976540107929525,0.022132370761566527,0.08222538892699888
FGF22,,-0.01150497385027431,,,0.06977715761440767,0.09432126555238703
SHANK1,0.007839000036200864,0.08061922294607275,0.007028198008349053,,0.015550203940830485,0.06875266504375924
NPVF,,,,,,-0.013339880509069368
TGFB1,-0.005599317940058594,-0.008092775561368571,0.005386837403169067,0.003535114980754059,0.07115585520676561,0.018327492204427413
MSTN,0.056078197068849416,-0.023066518880456004,0.09374552597118203,0.09301482617404716,0.043135498062459046,-0.027434550250414722
WNT4,,0.01092777884154045,,,0.10445833812943212,0.016010700584648513
TNFSF4,0.006042636336776669,-0.03405215881381529,0.020248305517309405,0.06639014956699783,0.037666315522566364,0.017978288379739082
NTN1,0.019006564225359738,0.0364401364192357,0.06744610497454058,-0.039942919538578994,0.010519378108546225,0.0637577906426775
CXCL12,-0.05466207917641855,0.06293028061658544,0.05617612621760204,-0.014701276849856832,-0.06712716864759122,-0.03618852967135507
GNRH1,-0.04463934478624322,0.007646882019674312,0.02832001801215964,0.054223324413312256,0.09789329980138323,-0.029839822283324536
FGF8,,,,,,-0.01841288765891314
RIMS1,0.06488607598747644,0.031107145231906507,0.048394049919453515,-0.07221310016094407,-0.03292589994289271,-0.004651744132568114
FGF14,0.07464701617452041,0.02141848584290488,-0.030321136862462777,0.033910758634851226,0.07947180566211703,0.05530435540905037
IGF1,-0.006938128250933419,-0.018183255385239957,-0.014939650976239751,0.09359076876464148,-0.04665587528680655,0.02414095682620323
TNFSF10,0.012549992750569262,-0.04007093111025113,0.01920627077571168,-0.041191193963339784,0.03585737824450417,0.03596684274205492
GDF5,-0.03479687678121178,-0.022139957185632837,,,0.003150885878449064,0.07452278486617911
CHAD,,,,,,0.10849211071242494
RGMA,-0.048945894674249445,0.04857621065048508,0.0674411891649958,0.11862452203433307,0.08701025690755587,0.08983144397466329
WNT16,0.05568684619597831,0.00774472398673448,0.047114505818741936,,,
CX3CL1,0.042321548618123116,0.06848746050128154,-0.043136301936662756,0.03472430242797696,0.15587725822176676,0.010168475215460982
FGF1,-0.057322129704536026,0.0062664669923884475,0.0748419537406345,0.0038282848908693253,-0.007659714054020287,0.054733344715558685
ALOX5AP,-0.037779706972662426,3.0224711709159482e-05,0.08738994051841636,0.08383420879140512,-0.12269163744716179,-0.09522127759607765
IL1RN,0.06625967390885441,-0.014671929262958435,-0.06639565555916399,0.038180539947906704,0.02370937337189201,-0.033286738421442814
PCSK9,,,,,,-0.014143958954216274
NPW,,,-0.034408444775252144,0.0861392276536074,0.055966337776919436,-0.03323718282121891
CXCL9,-0.021676828123185034,-0.002755106369867553,-0.0407521536540104,0.0956569342584645,-0.09734595945929897,
ANGPTL4,0.05130138947889614,-0.08987563649095241,-0.11447709455890365,-9.320919968871612e-05,0.02550107310425003,-0.12426747650871403
UCN2,,,6.683875898984194e-05,,,-0.0245693134197868
COL4A3,,0.06145900234853388,-0.03100325985413478,,,-0.011192403307098314
NRG3,0.01233843580849655,-0.0357324921077742,0.022261724109842344,0.09538563954747227,0.05916021698452241,0.06830305076026218
IL23A,,0.02637076959194395,0.022436330263616806,-0.10308204504738794,,-0.01816491563086025
COLQ,-0.05650137817498661,0.0441150050930984,-0.01170977296836108,0.06460292628474054,0.1093605444978807,0.04814311007696062
SCGB1A1,,,,,,0.07540400172331582
TNFSF12,0.02754831963950754,-0.0065074329883495,-0.016652451688791176,-0.03556540430993903,0.05885281791089189,-0.039690602992422795
DKK2,,0.03862532731595644,0.0029345094666978124,,0.017617994786271296,
FYN,-0.06867472987916867,0.10627819968778568,0.08535918020490453,0.12079100518182632,0.04202887669758139,0.14393642102802587
ACE,0.008496401101905736,0.0724303703683942,-0.023437587384832,0.0409148899837888,0.12610798698525258,0.13528605049779077
IL18,-0.0539591311555297,-0.03272276143770521,0.12483072249151378,0.041967037365381085,-0.04996717791870728,0.059315703446044754
PPBP,,,,,,-0.016743230379791228
CCL27,0.046010893031931,0.03514745063643248,-0.010239960231874571,-0.0997408509707589,0.01584051150486077,0.08708153062553443
SERPING1,-0.009737240775448094,0.02667199736759653,0.02345805889789221,-0.027017952058960095,0.049106160280132295,-0.055775135715663345
AZGP1,0.03838589507005244,-0.06706089734607058,-0.02687250864864892,,0.06005723600065075,0.01304164258000546
INHA,0.03982617519225122,0.024049564064587282,-0.0036854808577384004,-0.01119441085549645,0.05572999673704818,-0.008723738163498976
SEMA3G,0.0017905479582997052,-0.0089259989919257,0.029990225800266942,0.04070124225028727,0.021245288091991867,
COL6A1,0.04509837011645412,0.018710767400012727,-0.12933907049985932,0.05787394156790627,0.02381924632955822,-0.08728007325976174
FGF17,,0.06076383862384615,0.06728163658571996,,,0.058195295151451665
TNFSF8,-0.0111229185513296,,0.017181628767020413,,,-0.01549356920544161
FGF20,-0.003871672370081037,0.038867807380989904,-0.008120353066647342,-0.05806556747650689,0.008703446738033518,0.010029303963058614
ICAM3,-0.0002143964487641625,0.014803516200754133,-0.0034018126194897296,0.02342178916450579,0.0758571009481715,0.07132957475347741
LAMA4,0.023660379762634156,0.10649573211008849,-0.012459332325926487,0.026585542867083995,0.09733046862003437,0.0391825330416269
DLL4,-0.013022717602191676,0.025264125619028053,-0.01586151390199863,-0.043773162159760855,0.035498840206294006,0.08900923275167197
SEMA3A,0.019151156848397896,0.02866897468944779,0.026710297017666022,,,0.03797165879403756
RLN2,,,-0.03638249457221481,,,
C5,-0.005944936383346633,-0.011867496912604943,0.008567781555515115,-0.008009759181569416,0.08470247210339014,0.010416763217150385
EDN2,,0.055441581529510786,,,,
C1QA,-0.05433817372753775,0.04283081137204184,-0.019940036340320065,0.07689938924132037,0.0071167141110995745,-0.02992957805311691
UTS2B,0.044410334633601334,-0.028112636888745608,-0.04680266359984523,0.07656187859475529,,
COL9A3,0.0009971433630997105,0.11419283675979862,0.0317067387086591,-0.0692844514670906,0.07173817300128485,0.06460010949834248
DLK1,,,-0.010598216270864587,,,
HGF,-0.048528267689087835,-0.003839525989213754,0.037538331416904706,0.15163483589367627,0.0007077435012407068,-0.00825984429012187
P4HB,-0.04232418699941063,-0.06342763210506919,-0.07530943971148811,-0.04802922158622389,0.01971378599676068,-0.11383260717904038
ADCYAP1,-0.03569418260587364,0.016352801477544907,0.037714256438746464,0.06242902242387668,-0.03975411860944934,-0.03494947858532667
GREM1,-0.010264586381573796,-0.03695303407691856,0.04090201533979899,-0.07879278695920527,0.004199498550870386,-0.042421179058983224
EGF,0.032909105914265345,0.05361240241504738,-0.0593584110685039,-0.030765557785432086,0.03781662957935501,-0.013504272674383122
VEGFB,-0.016115152084336348,0.04642098781574414,-0.07931151621815588,0.03071778660383324,-0.011201525515446595,-0.07004213711936862
FARP2,0.060676160747973676,0.02448271979350515,0.02119133940775783,0.02416509591144505,0.012936142144881032,0.0334094538049089
IHH,,,,,,0.08252125879730797
LAMA2,0.02732016372608242,0.04460119422570645,0.05968875270077138,0.0730473532004078,0.05098476613631929,0.06456957525220187
SERPINC1,,,,,,0.01623211865552161
NRG1,,-0.021234733489478567,-0.01936594235462221,0.004760389763999464,0.028190061775033082,-0.0011381723068830095
SPINK1,,-0.025658211421793475,-0.045759895325876855,,-0.03548949799434881,-0.03687552993768073
EFEMP2,0.010929130869568595,0.012836840231341124,0.0031230847887291115,0.12299779455865033,0.010810187322618561,-0.07907341725013083
SELPLG,-0.0037600421598709796,0.03543991909301899,0.10853084639156792,-0.006277879769224926,0.08522349493390796,-0.004754990584836828
GDF6,,-0.036864969240609766,0.0231467344882222,,,0.023326302195324906
HLA-E,-0.032528333019347794,-0.062337748739516446,0.04023595990721684,0.03631924007447408,-0.015075748192680004,-0.06289857310605369
PTN,0.08755644875924758,0.10181027801823074,0.04121360073942111,-0.06291756944508033,0.174347817284437,-0.04186034946254898
CD274,-0.05217980702234556,-0.007118572366293471,-0.03694218181082974,-0.011061453618156657,-0.045890418324503586,-0.014794547071702144
CD14,-0.07697086090556352,-6.835409376088673e-05,-0.03596757216074836,0.12916097858314465,0.017955072116206793,-0.05076851371763871
SFTPD,,-0.009941376299267118,,-0.09738735929614588,-0.037468275441510705,-0.024042363135998786
SLIT1,0.07236558656462233,0.05914752789418507,0.016905424289449755,0.015595804942201509,0.15368522306806381,-0.011589693293306245
CNTF,0.028195828936191106,,0.009221757645405842,,,
BST1,-0.03528468580794575,0.016077382457651074,0.02725526840051933,-0.05745477355283839,0.07877255806297023,0.016149300775046373
AGTRAP,-0.00474644203185752,0.044389982567775196,0.019678482144465305,-0.019924170937139198,0.01322375892206674,-0.037593511328869206
LAMC1,0.028308693696356965,0.01711603280033916,-0.03546146689614267,-0.026579727278478918,-0.00025461215953348184,-0.015770787880385048
COL6A3,-0.00012077968389242733,0.023892072039754846,-0.04940141161633535,0.011686629483433951,-0.0008958045190961939,0.020924915470199312
FN1,0.06417905493176795,0.06179395520577863,-0.06881245356684264,-0.024335513493674667,0.05985841307991553,-0.026020428347212382
MIF,0.05877562539454972,-0.14724106123409125,-0.08791297055907132,0.03353161739730807,0.10647330305734966,-0.024263738200711298
JAG1,0.061990234026005314,0.05614294867487253,-0.018273709143510952,0.028925564605112867,0.09754633923049377,-0.04778639388184961
NID2,0.03268711928303119,0.05254231364076525,-0.010104265055042428,0.009161034803419213,0.026406722986187903,0.022415184240602175
EFNB1,0.015541795002284788,0.013875098243344743,-0.02843479606564957,-0.010655837191434148,0.014735221385645356,0.025362606338304023
COL4A2,0.05756864287969029,0.10247092458265858,-0.047775531513731345,-0.019281288367111016,0.03399038847205313,0.036742642344187885
SPP1,-0.08728344058520751,-0.1571471107939044,-0.08161277913287292,0.005102760948944386,-0.1231729541640411,-0.14664092426345582
PODXL2,0.03988607589381787,-0.00018248760152808752,0.0514079124721916,0.032013266652362045,0.1156684022031972,0.061703634829268786
FGF9,0.05096442834067885,0.0026971591261574,0.046110057730750414,,,0.0828304720243455
ITIH2,0.05791902576785687,0.0038123393437948946,0.027819203975804188,-0.1062377867088854,-0.011461175166589505,0.09526189903501674
ADAM10,-0.07317479169612068,0.0031865373113286553,-0.027273658618272627,0.02705051838983553,0.11005708254763516,-0.0230954893604245
CFH,-0.019619073762569293,0.03747636470217453,-0.038556884154136474,0.03532812381278657,0.04925489738454329,0.09707130390118718
COL4A5,0.023252097247726932,0.08317711838822657,-0.031013082656059246,0.12705763878318005,0.08900159820113838,0.07503508296977789
LTBP3,0.005274038830075871,-0.038616989852437604,-0.007802050893417373,-0.02936595607569663,-0.023857241624458996,-0.04729348160810001
GNB3,0.13090051529183888,0.0775275322024122,-0.014566237383292978,0.11547559971752794,0.020405351782597725,0.022478094799848528
COL6A2,0.021333580563260946,0.010425836902900719,-0.1199054173981615,0.1303576654235396,0.06492544768954397,-0.07628038104091953
GDF9,-0.028148263441967674,0.011740726804244652,-0.0016672716231072157,0.03546581991185804,-0.05140958544992374,0.07132514866545508
NCAM1,-0.012527772288604041,0.08310781090836333,0.030014917682618696,-0.04764743290480379,-0.02466515070084647,-0.0013788913195380587
APOC2,-0.04316995188599164,-0.042576605414548815,0.02961285024196231,0.025685315176867025,0.06074005543588229,0.017101188152834092
BST2,0.04443145282201281,0.0574010700954591,0.050825255234757984,0.050091854011062344,0.08536019834326022,0.01796286652751392
COL5A1,0.03716257294113728,-0.00434986167759014,-0.1334630165513508,0.036424651181691664,0.14819983822565622,-0.06175558291527225
CALM3,-0.010028128594403982,0.04214977304047166,0.11207359238733997,0.08879667241401465,0.006378879249589644,0.12268512285778453
THBS2,0.029455829804480072,0.01606768995267941,-0.02160221269217453,0.06700387604815164,-0.004750483782129856,0.0027861033398049366
SERPINE2,0.06078704213642237,-0.04516497574881479,-0.037400884328264154,0.03852115714858108,0.03204235038940816,-0.0820718893822913
EFNB2,0.036614913427973274,0.014884068707723642,-0.022068258926481697,0.03135774974078124,0.022032519767393784,-0.013421209019027436
PROK1,,-0.01777100637143585,-0.0634721883324837,,,-0.014907655128091689
MMP9,-0.007775584147551108,0.05001375316951527,0.019538004453422707,0.1111318678985628,-0.037808329556359634,-0.0602983103473876
DMP1,,0.011523394275205536,,,,
NPPA,0.002505703179116645,0.10163405266827025,0.07318416227289638,-0.009840609004528591,0.11674811690535243,-0.00602769889036788
APOB,,,,,0.05772321718840761,
C4B,,,0.006327535732794307,,,
NTNG2,0.011229286166732098,0.0554554946635236,0.09271912996633364,0.03168277456269489,0.15548238092756933,-0.04118628741728337
LAMA1,0.014556018025108655,0.0007541839699238809,-0.02725890826857928,0.21003298932405148,0.15918481938264123,0.005790778066050114
UCN,-0.020761240833897108,0.07932029391072583,-0.03763948502152704,0.0221221656163923,0.07555462468948607,0.037473719618438366
ARTN,,0.018227022817943115,-0.061880777484605874,0.06748145531334687,0.045172435978308015,0.01108506292409284
PDGFD,0.04149024088018886,0.0036635990760691753,0.027648180457965656,0.0624150384134374,0.007968822682038025,0.06804211728692074
EDN1,0.07900161702486579,-0.03894760502530196,-0.02364725682914123,0.02396913901447607,0.06361266439340166,0.0121671124232932
ARPC5,0.00725328272285306,-0.03239399688262618,-0.05550685710167637,-0.014438017072017268,-0.024017216846230035,0.004947174174182862
GSTO1,-0.05924778607598555,-0.02084437521699325,0.0864667740358539,-0.06728389886175484,-0.03339858762103173,-0.0028975689589119456
PROK2,,,,,,-0.015203203743448157
SYK,-0.006479518941447697,0.0056515070020282466,-0.007849906910534582,0.06264939711525815,-0.0037020390178438604,-0.034038821600901596
ST6GAL1,-0.06510772660398083,0.017209546681536007,0.0592996478590146,0.050203720525892684,0.017350283735055698,0.081898996380793
WNT3,-0.04946813473027968,-0.05807664249009519,0.02375667681893102,0.010436172849937508,0.06019810447717583,0.041750782562712925
HSP90B1,0.05633643643272731,-0.05333079386982489,-0.05609916590179453,-0.015578616271238657,0.03231772831594929,-0.11285313132965598
ZP3,0.05232240312987952,0.0010646759621592429,-0.008646402080678234,-0.06641583514576414,0.16283265975392108,-0.021514928752546406
ANGPT4,,-0.02463696103186604,,,,
NRG2,0.07209818891036965,0.022059695926582783,0.07274417770526415,-0.026183702822262293,-0.016065573923808495,0.0360265789227458
MELTF,0.009166555324775453,0.010395902164175793,-0.008869026601638992,0.13921427061149197,0.07300257476614694,0.02000685686485895
NLGN1,-0.0018774598635949479,-0.007918441969758374,0.04985157641955637,0.015642053842519685,0.07667511404594544,-0.02248532204337289
SLIT3,-0.048652279958213085,0.028221781779275704,-0.050193285178952655,-0.015593643376149859,0.05536934199764585,0.09164304653504846
CCL8,,0.0012932948155423582,-0.004889939508197675,0.021940466515769717,0.030942544605427093,-0.025332879637688193
S100A4,0.0026158084680881176,0.00041021748400933683,-0.021841320318795654,0.034780039778619924,0.041460378299429834,-0.03851753668222581
TNFSF13B,0.07182686122234029,0.017035431055114205,0.022390481391874544,-0.0025619236424918247,0.015324924260698682,0.045350201365166404
HSPG2,0.1035434323619814,0.11071160455621568,0.0027780174439485674,0.008666940101776202,0.10751163510371309,0.02602228754407687
FAM3C,0.0835974742209903,-0.012910785379980184,0.023291281126095176,0.03351374161502474,0.08507616452817707,-0.03232584125140765
FLT3LG,-0.014724149390485875,0.019366490817872364,0.008986987364016132,0.02033092646535951,0.007946047251607156,0.13963357789938163
A2M,-0.1421361148873299,0.078687646835391,-0.021973271098744297,0.04665274004715553,0.00195773908004368,-0.03144230313442266
VCL,-0.0035785782805773225,0.054729830274540016,-0.042058692975374776,-0.03748280730846383,0.04448044636911907,-0.06194529567342951
FGF2,-0.027388237780332055,-0.010810803063525118,0.015066280099016616,0.020280342851695537,0.11688910523347566,-0.006188572502752164
AGRP,0.0389774791076241,,-0.022817933895764073,0.0005166336250319771,0.08104636906757492,-0.011576517078974072
CNTN3,,-0.027941799016131044,0.022516910803867304,0.029152361660740582,,0.16883563480558061
RNASE2,-0.025059926980871356,-0.012277492411907861,0.04659776654481234,0.0960355053640864,0.06679932269758512,-0.025657842343698955
ADM2,,0.0046562431863933435,-0.025883385230180148,0.009906325327908479,,
GAL,,-0.03818169948976465,-0.0018270452809913567,0.11090605014124336,0.09195969352026377,-0.03397784182892211
CXCL6,,-0.026270720637698048,,,,-0.04663866246221846
PDGFC,0.08524594538414212,0.008371456836981815,-0.02331760356312407,0.050304884001048426,0.0392167994518795,0.019499800153058192
COL8A2,-0.02632066700485576,0.01193442079490555,-0.045432612859581764,0.10375244428839733,0.013480034591140218,-0.025684094010569886
SPON2,-0.008057600043743061,0.09044361156248983,-0.019829831827562594,0.06048493546277019,0.10316462558607647,0.059195985520940624
LCN2,,,-0.024784332255084866,,,-0.024375449111652448
SEMA3D,0.054538078247012595,-0.02497182519525619,0.005345337361405869,-0.019590068041914977,-0.008893087739081125,
BMP6,,0.017863445874949476,-0.013723782620049566,,,0.003754954854218034
TIMP2,-0.019826325724984963,0.031088013903983972,-0.052823043643538826,0.04988388253350387,0.07274603137778111,-0.09172641547424355
EFNA1,0.042882180707224556,0.03810855618409437,-0.04932097586688748,-0.026543065315937166,0.047932849244792956,0.056137820858187956
S100A12,,0.09340467241931738,0.051180657291355375,,,
TFPI,0.04656920404366228,0.023566647105010812,-0.06409937188188004,0.0763092575379134,0.09677069938278192,0.03419192277038086
GPC3,-0.02440592950617356,0.05655915416513198,-0.012317584230209453,-0.08389700692602482,0.04776847940093729,0.08299403351050237
NMU,-0.007492276168501019,0.014807698764685273,,0.043801347273306056,0.010469993584571931,0.020774937260120092
SCGB3A2,,-0.016448624179605274,,,,-0.0209703472583812
LAMB3,0.07612285788172304,-0.003916222863302159,0.043028005965476936,0.04497656639443594,0.03655977117621981,0.052599574615154174
LGALS9,-0.011271338084088306,0.02309557372751428,0.07618730880512535,0.01156529281394943,-0.009608336234183178,0.013930469573566787
VIM,0.008491899504836177,-0.0817953783474254,-0.17451030859842137,0.09176868786270294,0.057555407373633655,-0.15010970393844184
PLAU,0.05716140318529004,0.07110420942430355,-0.0012459783886877463,0.007988365234510058,0.08062761781402711,-0.02554108447123064
TGFB3,0.05562836891552957,0.014964201550016525,0.026829867748938214,0.057248384831756934,-0.03304545517622584,0.027892116637175876
APLN,0.0320802790988703,0.033880527138030525,-0.14100742595876414,-0.06907829926500839,0.09962729832432339,-0.05134231680277183
SHANK2,-0.037851119022247186,0.012316880558614397,0.03579391742270746,,,0.10925691966280227
LTF,,0.08326862155553363,0.04991841181710667,0.07360136248177097,-0.07344165925789971,0.006046363340585757
PYY,,,,,,-0.016608599129844564
PENK,-0.03293421444966866,0.06573784330706599,0.06183055725481572,,,
CTF1,-0.010359226069095185,0.008107737008335067,-0.018179420029871808,-0.04878483726389944,0.08678894866093495,-0.04974395652613006
COL3A1,0.0891328187063644,0.0874410000195542,-0.03445158147420643,0.008613164872099625,0.051195065678424787,-0.015743101154233323
S100A10,-0.029195870797752477,-0.08054249320102122,-0.06741670347589354,0.08142072822437732,0.026538303854912276,-0.1400130620383345
FGF13,-0.019190210331885987,-0.06470043511940285,0.11063886538582587,,,0.05533421561614907
SEMA4A,-0.01782537493512705,-0.07360356368125563,0.015141634866123388,-0.039927192851867924,0.05328407063088457,-0.011939203989560582
EFNA4,-0.004742108685170813,0.003581088674811266,-0.036757609863833085,0.034074810170725334,-0.009335226829402942,0.06681023241075916
HSPA8,0.02001472075557102,0.14195684728566485,0.11758729882543144,0.04907095876495436,0.03455664009170316,0.10152060655714606
NPB,0.02379236706175145,0.03793121695250212,-0.03120351262872008,-0.07048387782362768,0.04724073043072791,-0.023200891432085622
ULBP1,,0.07004665482248282,-0.04492834860042421,-0.016863892675237212,,0.014247695811948943
SEMA3E,0.04441655794671763,-0.04416270124583505,0.029120919204622255,-0.04773853868020876,-0.020733124969118045,0.06831281100833828
FGF3,,,,,,0.10309642115741165
ADAM9,0.01283032142140741,-0.09747299429199621,0.017654731204259522,0.06104943076311437,0.0330293406980231,-0.08284932825531745
ASIP,0.0023041307206953555,,0.04256673753449591,0.07700677764244364,0.10676952716421181,-0.00876618632525524
IBSP,,-0.027694981865618428,-0.10561251703639112,0.07587938724497759,0.02801071255015389,-0.06113259094416146
MMP12,,-0.008495729380990425,,,,
FAT4,-0.0007242514171157421,-0.04906257265306895,-0.029748403949403427,0.0036688471254298933,0.02972605464646576,-0.020642298992410314
MDK,0.01898493023823225,0.047501532174989265,0.05962296697042116,-0.0634212339970621,0.03874054257482684,-0.016217800854248624
BMP5,,,-0.014305821514876414,,,0.09026809034843515
CAMP,,,-0.03725000639712073,,,-0.008752190795001944
HSPA1A,-0.026898056668626803,-0.060272761933697336,0.02422145649514949,0.04910970513371113,-0.02952110667591552,-0.07493987596217398
SOST,,-0.03601639830706382,,0.006174164270849857,,
SEMA3F,-0.05878706950060958,0.061189978102765004,-0.07852595746750461,-0.02163900645923162,0.04004585235129431,0.061938328465712705
ARF6,-0.031816500799553324,0.05328725663382192,0.007672461779795776,0.17278668319711032,0.07875675412495195,-0.01746446436313902
IL6,0.0014107483975795527,-0.013465097074307316,-0.01664080064196835,-0.032840595451971745,,-0.0142057119144091
CALM1,0.02661723809774792,0.007437383748325925,0.12269830910137612,0.0393417932684079,-0.12117250811700571,0.005418319875098713
VIP,,-0.007483201172179873,0.03238119143959411,,,
NMB,-0.00534301011834034,0.02994325539701284,0.08299279087376249,0.05949995284630534,0.08195872521882892,0.10830507866403623
CCL26,-0.039361772003076854,0.0193437022730624,0.018394666519427408,0.04418670299265086,0.09099657536897236,-0.021557205069968895
FBLN1,-0.052332270716227515,0.05245923706694917,0.04079870996685521,0.012675661314160055,-0.03781611175515078,-0.002595034679982891
SAA1,-0.03613509448715813,0.0024457796979520455,-0.04566338383560394,-0.024767931717762884,0.04196033010724909,-0.1308236164953706
MICB,0.04370783725458086,-0.0734537740844194,-0.01905877096103089,-0.08892776655440685,0.0723538758984699,-0.011854925982424326
MMP13,,-0.027511559108963194,,0.03965631536283164,0.01855585431356248,
F13A1,-0.02119620735854583,0.042696064360995906,-0.08214253449458055,,0.07660570649768844,-0.09899593920677761
CXCL11,0.0037340159559863372,0.005313558703370619,0.05782808194221883,0.020603717061218562,,
COL5A2,0.0014924115583075574,0.038067782192614974,0.03187856131242467,-0.04958541973750774,0.04666335478571528,-0.0024148484276954566
EFNA5,0.0013817495553026565,-0.018586582408117596,0.06329328397153734,0.05814592185557108,-0.02313987942686533,-0.03823801946908136
AREG,,0.019803104748167474,0.015917621723758248,,,0.07556206850066524
EDIL3,-0.07474401039887821,-0.061327125579778104,0.0053746835532991,0.033429456771669856,-0.0958747062544925,-0.0301626667323089
CD86,-0.029953230470326952,-0.06066053381174735,0.13012804621514212,0.08292685680441297,0.03472156921311138,0.004716407761110194
AHSG,,,,,,0.13100474618637592
WNT9B,,,0.024981184803426922,,,
HRAS,0.015079201530323083,0.06184092486169259,-0.0035342138038893024,0.07996058587269803,0.009328299146085892,-0.06285499812057041
