,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MFNG,-0.008682259911410714,0.051786720931170115,-0.0196882021922714,-0.022684358079614688,0.09909351898980368,0.005821490579089905,0.08528691830810482,0.0029849666401059885,-0.02651123941079877,0.0144605785607396,-0.0012143525984702013,-0.01364344849718516,-0.04585583798340861,0.03659846618500266,0.03442656903259504,0.09578050932847648,0.014087514478957406,0.06626258950722483,0.058665664894187966,0.026944501055193235
ICAM1,-0.004921837104231473,0.0012810295333081187,0.0048175472223129555,-0.024534638613142368,0.04966640291048791,0.045172901371962795,-0.011844645455064062,0.0017749386616539519,0.03745543771917773,-0.017223376213964085,-0.013722389645294856,-0.0006616738304536422,0.21497734356083312,0.06499014444209937,-0.03472342147424571,0.04732627103238386,0.019364780440207563,0.09352992232259942,0.09660948925323481,-0.07140269707290658
PROS1,-0.03540096546405898,0.010868340160013767,0.02649045059327743,-0.008171498206357779,0.044211797943964466,0.06505107660713318,-0.04647675008090405,0.007517167184380357,0.06007382104295468,0.026999970929245977,0.014780176564973473,-0.020059085182296998,-0.02944931609152643,0.11934549506240073,0.021718171332891018,0.042869911942472985,0.14109949463576235,0.046570824189146064,0.019593261593332932,-0.04041958462618029
CLCF1,0.060194767749835024,0.014984534710705752,0.02679134484255048,0.008358460123216106,0.06176376598307426,0.017324237585844195,-0.026862131863361907,0.0070923549399115144,0.07591077974952848,0.0008936809757032088,0.051037449256620696,-0.07709452362347365,0.017271712487420838,0.055826867943048315,-0.025669190068482953,-0.06239517687704966,0.05678057826757226,0.056207864258116226,0.024949251182328977,-0.012003458928686046
PSAP,0.03841583939264275,-0.004572602550039373,-0.03908463097152495,-0.01873856952854439,-0.028888168978827008,-0.02581607139799181,0.01335822487096674,0.07129896530637804,0.08710230183889676,0.011762905653202885,-0.04868247816511383,-0.028948324193479934,0.08682199359608607,-0.09111713744603077,0.03766937393892715,0.0189257638926116,-0.010016932794115906,0.04857066984443105,0.10004531340551664,-0.00982514972694646
EFEMP1,0.053671145725091934,0.008458388283324942,0.04633175483548675,-0.05479187521835615,-0.0026454635998412503,0.05344571044148999,0.01376313347613756,0.00306323930956303,0.06040252185862729,0.03418183956631893,0.04608137005933206,0.039126559229232756,0.06587428167450729,-0.0961498590087544,0.0377129546513941,0.01114697088363696,0.04427621709370412,0.06865222312758014,-0.04393709063844844,-0.008055902226785719
C1QTNF1,-0.0022742957553211055,0.007491342526534914,0.018449846836596413,-0.0356109771466081,0.01859747510325819,0.082021812802402,-0.03770221809917669,-0.000496711237301709,-0.016593010727828206,-0.05461495208764942,-0.014743592767773346,-0.008657275455280925,0.051909392231678286,-0.04572288659426891,0.005286676494811096,0.030285905124253536,0.10072393564069289,-0.09786153122913895,-0.024538053544412686,-0.07094039252733947
ALB,0.04720054859621693,0.046011968993927635,-0.026673266762785485,0.016183396382535884,-0.026167172876053434,-0.020387329236263654,0.00805223584399286,-0.015335176650288065,0.013219648948337681,0.021975177825561222,-0.04006569067808983,-0.03259036983982009,0.020143468265198184,0.19822900327683274,-0.039986312447411736,0.028723675148401125,-0.0037967855391421927,-0.02958292447969955,-0.022011035057898053,-0.007697730955924538
CCL13,,,,,,,,,,0.01730715119473698,,,,,,,,0.01845713889788242,,
EFNA3,-0.06972074644658723,-0.05433260966828368,0.024910784217141737,-0.02919368094741627,0.004316938932400061,-0.03674041197478161,0.07307967708980813,0.010196149213691202,-0.019464927982807516,-0.017674582519874554,-0.003327583885757931,0.04171876207299978,0.08732788498084103,-0.11892047617712062,0.10964141151034888,0.0696832983775235,0.007595069756764839,-0.039947402320150045,0.10065705466809854,0.0010329128322336143
DRAXIN,0.043914725135004266,-0.011918992425978927,-0.049067969312085145,-0.04135475422946242,0.04511660096436331,0.006805332819145498,-0.06355748136404964,-0.012313394324892781,-0.028576179187891074,0.03583620640943291,0.02990389325520434,0.035906380607174264,0.046889886286106894,-0.06000052405627755,0.07666360336356826,-0.022385405257885134,0.0417606344530742,-0.003909730320185902,0.0744482217468824,-0.041302534848539754
RAET1L,,-0.021651325564906926,,,,,,-0.014748060849762107,,,,,,,,-0.015175132061962627,,-0.023054075698206833,,
NPTX2,-0.046153446749411665,-0.0055009807193206394,0.07514728014056368,-0.01372081781734603,-0.02603868540868567,0.007917324544898312,0.036755344522953905,-7.399048970725945e-05,0.10683693673321536,0.0532062976792766,0.021276710609137835,-0.018370807700295925,0.09143633681769928,,-0.062169359551988504,0.04755600733167133,0.053460299475223357,0.04683278577940892,0.010633061913391443,0.019272672781962766
FGF11,-0.05938617832160922,0.02361017251638705,0.0007342247138683193,-0.02877892299778236,-0.013117602387328241,0.03482532907273519,0.04163262399212266,-0.027909499950303666,-0.05576374647480632,-0.022123033543837697,-0.004324029233509101,-0.0596009570808411,0.08158610175544517,-0.06115091551082017,0.10672765084329845,-0.05487289366173218,0.003619625935638295,-0.0647661366453385,0.05411323208111705,0.012352150408467565
CD59,0.0869943662772038,0.023620079126098516,0.02202692251920637,0.024315571571975277,-0.026869957974293767,-0.029100062222328384,0.02890469025915649,0.010567350759279273,0.03842822299707611,-0.0638305442265798,-0.04385994461084731,-0.00812874755986077,0.03947553732586917,0.06519247948941877,-0.050323403082113194,0.018041928782000935,0.05146380480929183,0.039263719087605314,0.015584269228157926,-0.0005736704612841941
COL9A2,0.007571906943753658,-0.018949667403797384,0.018531936490040563,-0.03308380680817327,0.022286316075431606,0.014932308665768558,-0.030228267457933097,-0.004561548014880805,0.0289006208124225,0.05601242219342692,-0.00014644127695522145,0.021989031261752365,0.035858861206359845,0.052707406283773794,0.010800568659122666,0.00852712972948982,-0.0032473203730506686,-0.050690643623377586,0.11443169357230917,0.005521055124832973
DLL3,-0.011829950770626846,0.001791984170414875,-0.08090688486367448,0.003233235089147866,0.08000059303523885,0.017521719476871086,0.008534253834461597,-0.04668182752788797,0.009031186419933852,-0.021188824355352784,-0.00681129064619083,-0.014220009525929892,-0.01507905488054165,0.0999599607237379,0.043246004238718494,0.02269087818804407,-0.020755295702015928,-0.014719359974720039,0.11409709971462767,-0.06496303933085028
FGF5,,,,,,-0.016234315501306197,,,-0.020075670971206456,-0.03872547732071371,,,,,,,,,-0.032973475265904884,0.01702929392218294
LIN7C,0.05028439502729806,-0.015498732906492483,0.02650351463730192,0.026831828920292938,-0.05024960734177205,0.030784872782202787,0.023774137062833284,-0.024880490369974886,-0.040300146370822736,-0.055190228453472975,-0.0019011419495071785,-0.018284343887195194,-0.05997422496027429,-0.0027636783682633177,0.06309515075513232,0.017035031141263972,0.0820431607717376,0.05639201245623245,0.07055325046580738,0.033360591579605886
GDF7,-0.01826980421644959,-0.029763458853935828,-0.02305947398447116,-0.027036400623983707,0.11846762708773205,-0.029040537478660138,0.0008675731804526365,-0.013501784973745119,0.01939689446855942,,,,,,0.062296488220534095,-0.01300886226215597,-0.03227389377403255,-0.022896116913984292,0.019128744853174853,0.029238960721851216
PSPN,-0.004038154652490263,0.020292839237365166,0.05998190289663275,0.019897958194862238,0.09125286400985831,0.055991774140945236,0.0033125954465428975,-0.018935235663617368,0.014836224270283447,-0.01339972658404423,-0.024562445349813784,-0.047168279484507844,0.03542896327353257,0.01791953221377975,0.09493964754556262,0.0439646510114441,0.059319180809718944,0.07279925517529894,0.0608586559409166,-0.032412250235376125
ANGPT1,0.03650647380056486,0.02125278933320154,-0.022571138064907938,-0.007686282401753868,-0.02851327849665059,-0.0460553377391291,0.08904305557281755,-0.04428841795982997,-0.015555412837419133,0.026341101093142822,-0.013702278251747815,0.05021564507500546,0.013217446936348012,-0.08049279040306469,-0.02851907728247516,-0.011096098972064915,0.04876990097222383,0.025642723838403995,0.04871876190114825,0.024792791779540004
PNOC,-0.007480863654578319,0.0016368436183363875,-0.0018916754144955759,0.04207357148506918,-0.022140382491606183,-0.05934576163797472,-0.01664906696517928,0.007572497943439235,-0.04844635440261854,0.04551457051426296,-0.04319152057566958,,,,,0.015229571131467272,,0.0019020522856410791,0.06446422198205314,0.015577430569269472
L1CAM,-0.027434927287048223,0.0029470733014998187,-0.01186301356085723,0.04210524471368363,-0.053647364786679634,0.027021701322597833,0.008163209894267512,-0.0016478393742127221,-0.02461473807511772,0.04704082580201727,-0.1001264965955208,0.03771594479998121,0.19631778939668612,-0.06252606012665712,-0.02066517509358288,-0.04174022159844512,-0.03153147076582508,-0.04483629609138524,-0.028477316954044034,0.04836768435149479
APOA1,0.013163938406727277,0.02824732479709907,0.030190408689671405,0.05370396236907926,0.08733322751352872,-0.012423817654128895,-0.01129721529613539,0.03258606537196071,-0.013903226618015031,0.0799993442769397,0.01768219952401161,0.02091760308592671,-0.09281743257661007,0.0460508913861559,-0.04157726717142235,0.06934914675762671,-0.027246809272917713,-0.06356469888448456,0.07960581466904083,0.005563842911898106
PSEN1,-0.018859563235342932,0.0382854580281337,-0.0016217240224134573,-0.045895033558277676,0.022431183387648376,-0.01265690458752461,-0.06033218092386704,0.009743678405412128,0.08265946877448203,0.018454460230557614,0.03200463484315958,-0.01232332485703354,0.08676747231256288,-0.07098006045637612,-0.045562930154730785,-0.0019016447277548324,-0.05808770921548234,0.03819663128279963,0.03998154682674916,0.007975203919418382
CALM2,0.015822033731845833,0.029271858244017752,0.028472363022236,-0.046167898305649366,-0.058106201314691484,-0.043059113790974796,0.07532971159607493,0.02791681523558342,-0.03626715872585343,0.06962670527373571,-0.057213438119980996,0.0504962917660908,-0.08884155887359411,-0.05313177320184052,-0.14864959582566303,0.06351461103376278,-0.06567093766158984,0.026320911781322235,0.06343354642841834,0.06045291049207411
CLEC2B,0.04801847779379909,0.06687980747484845,-0.04548070480776747,0.034124879549720065,0.055357942495953855,-0.0020489618004780577,-0.05104776950989211,-9.538715630055052e-05,0.08518899553724199,0.0027385061800466576,0.028892952565253607,-0.01783433874454104,0.0741593090076914,-0.015131251748888339,-0.028413302337669276,0.0076225980088083164,0.05391022289055084,0.00022038759195171817,0.043203699639078934,-0.014903942686264078
NTNG1,-0.06384485098517807,0.05025738046731973,-0.032286996105485036,0.059692940838982606,-0.030405221191806005,-0.03012171929765996,0.02562261268929771,0.004060186457367618,-0.030554261602945824,-0.012166477704167143,-0.0404698120942954,0.06260938126956428,-0.016714852235414007,-0.0579487290451959,-0.03257845023907654,0.018413675251489455,-0.028070446006621393,-0.034490898113400455,0.04098724095910396,0.015872690849999996
LRIG1,0.003282210318890238,0.021917561195735746,-0.015303130440524238,-0.0316291142278266,-0.017293186540717393,0.07822659641019633,-0.039256609136739916,0.005553355861850566,0.030617264608345206,-0.0040351608788500234,0.010716866123719186,-0.0035364263925272018,-0.034317143196450746,0.09249360946438713,0.11069079034425708,0.04984674315441498,0.11152936834601042,-0.014515755652835666,0.0649387322778313,0.05175323702766701
CPAMD8,-0.016075859785445748,0.005586945093998243,,0.014029438692680996,-0.0063925544762777915,-0.014686123129566532,0.029025574879416705,-0.0009464322476555816,0.027752643149942538,,0.11006577103957842,-0.04674582351569395,,0.0807141039336274,0.08450497837476108,-0.014614406149073163,0.010237960933643715,,0.03751591836051311,0.010496169343428946
GHRL,-0.025647878582193875,-0.00756280395351423,-0.029248452400380452,0.0014368188704373093,-0.027817789954581902,-0.031232112086517123,-0.0047890057569348376,0.07943977821128527,-0.022390113380982832,,-0.027859223888770945,-0.06298157081096674,0.01856247043310162,-0.04737284784528533,0.08678700436161886,,0.1031699132603922,0.0340023849377993,-0.012724905747150048,-0.02392345189713849
NPY,-0.023583913716374638,0.033004258533024,-0.002093973307478737,-0.02081368102010532,0.003843499784217354,-0.023106012015149648,-0.017400874620714622,0.03451401175311607,0.04486829339541272,,-0.03977107006234834,0.005774670743410799,-0.004658881521404723,,-0.03779847222278691,0.08131637389890885,-0.027144511974749902,-0.022285178526528508,0.0792947173639849,0.045455910738808634
MMP2,0.03251424208785216,0.0093904518502562,0.047369952280166154,0.0076155256748722915,0.027492994232374248,0.07423054549737267,-0.008393940611480005,-0.0029122493576237535,0.06702063231474288,-0.034054503681531484,0.09120275134732275,0.02820693794559275,-0.009799570525745921,0.05700760704755662,0.07694075843047067,0.11523138700512138,0.06620427976365294,-0.00718767769615629,0.0432447555695529,-0.0943453030048158
LHB,,,,0.060579600280656225,,,,,,,,,,,,,,,,
PPY,,0.030351689526097993,,0.1030642402694709,,,-0.018589542483116436,,,-0.02264025968379789,,,,,,-0.012879665318269933,,-0.050214648196539875,0.11412374720329761,-0.016787868726513895
ALKAL2,-0.024073732313027476,-0.00568772278758652,-0.018509005942547962,-0.015382495029815962,-0.003312428752181359,0.1904839765334481,-0.012397514970482568,-0.03273988287119827,0.05361203217441002,-0.006943227651388714,0.011356737569797519,-0.054022782706521465,0.0013003548059603522,,-0.05236749292931011,-0.040786139048778876,0.052541054019762216,0.006504798515109096,-0.0029255931702477384,-0.0014667103617097312
CSF1,-0.010858347933213362,-0.023554862610385963,-0.025868132415398516,-0.012605382280741477,0.046158820659315106,-0.008530701043946135,0.007032588036098568,-0.032402354624910486,0.010766411979318106,0.03155625095645242,0.06256055166377102,-0.030886309418548835,0.05058468945197695,0.03216983789955499,0.007547193742266226,0.06413416556939551,0.043178291469463184,-0.05771760381598726,0.07747023543834049,0.008283022835702028
SEMA4C,-0.011675542068453726,-0.022346525774170886,0.08883756399889949,0.053623781255593125,0.08005704986053536,0.019842967510106863,-0.03277204697913046,0.03783409374133322,0.07949913498447297,-0.028759541763511257,0.09639176195121116,0.0490316995011649,0.047601860080384625,-0.055017782623915164,0.06171532806650915,-0.0337431176038599,0.021853719986372998,0.009233204515055582,0.05778561646175263,0.08629752793226317
BMP8A,,,,,,,,,,,,,,,,,,,0.04541228204517954,
ICAM2,-0.05470699601795755,-0.02420620727897231,0.026524885045010937,-0.0178562557110957,0.10609043562591586,-0.00019489357487339682,0.020109717910921126,0.01477092381093889,0.02539866653922314,-0.029032224205257463,0.004591141605988236,0.09034357988374525,0.042008977483594806,0.055272342689484985,-0.019715206137958338,0.04227406454325755,0.06054503390108595,0.01345049410155638,0.08238444681322434,-0.0014262124941350294
SYTL3,0.029869931328874864,0.030299853254227405,0.030238744815373066,0.0017236751967031672,-0.02575722699830157,0.11881964874155304,-0.06636446439209247,-0.027739891824290992,0.02499269816327221,0.003055327902780922,-0.03369753966590944,-0.044597873365013654,0.04914404981407787,-0.016547272203558568,-0.06077040402446417,-0.03829591183796247,0.01382546217444936,-0.05067012824059421,0.0009311843751627695,0.001188824647254849
IL1A,-0.01867989070402591,0.005227778695435306,0.061376380032078286,0.03833639616978553,0.04076589642680177,0.05001228828010811,-0.035101255417079355,0.026242078948931047,0.1041170551447981,,0.008795489765742081,0.09024517910738504,0.03635645853339019,0.09861591808337494,0.049956716680549546,-0.021886123829342168,-0.038192629815091965,-0.03652047949561252,0.002259753978482459,-0.043003156565283605
HLA-G,,-0.03331622009817036,,0.05381415140416908,-0.020188424333695446,,,,,,,,-0.03240975705137241,-0.0654572140406236,,-0.03679382555800858,,0.042823162218214396,,
PGF,-0.004674152944766522,0.004528666184518215,-0.040990384469975764,0.023315086650386847,0.06690910077451831,0.03151288308405527,0.016489056855548197,-0.022264779665260484,-0.028618053606704972,0.003225407143644193,0.004508154221085498,0.04949895610899594,-0.014145544651929125,-0.04134611937465324,0.002986487981181905,0.030329152846181755,0.13085002698648923,0.007259267277567231,0.05467977239242852,-0.044569037374741986
LGALS8,-0.020828070231601836,0.015339966635983658,-0.03257998460568343,-0.012801270016311048,0.05112313000805521,-0.0008827088325100954,-0.012503084123590075,0.03946020474000562,-0.02409310294689271,0.02469087532734999,-0.03939661379790986,-0.00010927373589098038,0.09961298487409986,0.05844768476926958,0.05075364637377294,-0.04296217719423213,0.06789654175083515,-0.032081581376202935,0.02712562664048478,-0.036249913380071594
DKK3,0.08564937121715267,-0.013393356393317221,0.016168209498842085,0.004797486762679571,-0.01602909751766597,-0.006466259461507088,0.09644884990264907,0.04401653133398669,-0.08718529860365322,0.00812483109604538,-0.09581443295794576,0.005936436605942982,-0.027098767257992585,0.061319799906802794,-0.0306631483254785,0.11323033024747443,-0.008949034972075958,0.11783472340277211,0.0585393693773095,0.028180883675380325
COL16A1,-0.026346138365934964,0.010346790232444933,0.029564876092475732,-0.01127442880640872,0.060018177649021405,0.02230891025391691,-0.06299821778940633,-0.015698315856264355,0.045435928522319105,0.010556803375311593,0.035531551646566746,-0.0688550086671399,0.05117343267281445,-0.04632061570891135,0.13304802508168068,-0.03443445276550332,0.0931910760786941,0.031853660787723066,0.08492953094774718,0.06814844086730645
TPH1,0.004444990169933143,0.00556228566335328,,0.009291739545828945,0.015135068950568759,0.004301044856938262,-0.016350627390045846,,,,0.06345443884873551,,-0.03397809419007359,0.04339170472221914,,-0.029112360558660517,0.1855505974376485,-0.05886269764414266,0.03160151623096957,0.03997967928450654
TNC,0.03641385701569646,0.04559108843285957,-0.02975432533988661,-0.02564444540918218,0.04012054211168876,0.0353746974734946,-0.08411217527435808,-0.032855606476103694,-0.026545686878824852,-0.0560482208734172,0.05435724323912331,0.0372317604257927,0.08715640381231755,-0.11045082716711248,0.07293695153908122,0.030089885058280565,0.15695467905115762,-0.023963292882043605,-0.018646029393471115,0.019332003591394534
TNFSF9,-0.016075852155581136,-0.01875224688509,-0.0096193525965896,-0.027036402442609866,0.03324752217458188,-0.00806832080016579,-0.009543882481701706,-0.006977245131401016,0.08358017096196592,-0.02362546522542168,-0.011640059096018758,,,-0.03459333877182821,-0.05527728947577345,0.08064259122364134,-0.04630814908598265,-0.014173749926917013,-0.011369598946748079,0.009548599253528495
C4A,,,-0.018239795718346555,0.060189186611892306,,,0.027751737223906624,,-0.024159613332114485,-0.020008957908208946,-0.023092138160277845,,0.05313952586315524,,,,-0.02690718288136628,-0.023137594158167827,-0.005135394812611694,
CNTN2,0.027743274392907018,0.03668229944295257,-0.004132052712849,0.030567172058300705,0.03750012612863217,0.0007295770774801757,0.07786919124984036,0.05054319527901738,0.06648072436091985,-0.04238442118218043,0.025960404836586036,0.029944782207102956,0.08826495001125957,0.07938486241352226,-0.04293244132614298,0.0626544984060927,-0.1286731888866138,0.019485331495156074,0.056887334876470325,0.053477288126922436
F7,,-0.02386507753196008,,,0.02164662990761044,0.08803823472393485,,,,0.05779037470178316,,,,,,,,-0.02289611912798285,,-0.001402309557026032
LUM,0.008297392295977013,0.028167909504273433,-0.026891806971381747,0.05924902317363621,-0.0024982252251854677,0.014084918926432453,-0.009500391061762694,0.038116360171171974,0.022170288941346844,0.0237149295905588,-0.007336949225655836,-0.005420019381416321,-0.03225779049346372,0.08629661760796704,-0.037676718372572304,0.09437677043491052,0.1767257421143984,0.053629797385919394,-0.01597432329058144,0.023990486589768892
IZUMO1,0.10456859273939469,,,,,,,,,,,,,,,,,,,
BTC,,-0.005680714762912562,0.01799748023383266,0.0016663166888523317,,,,0.028141627011469494,-0.02944396209589749,,,,,0.008391818647317728,,0.05448206470687745,0.020892443629622,-0.02215701639603931,0.008383276667132762,-0.031438529103843045
APOC1,-0.007865290509325815,0.04868567645272714,0.008796064029807253,0.06604961381278189,0.054598355076009,0.04296037342955679,-0.028337528634927826,-0.0299414889042122,0.056650487005533885,-0.012164146345942312,0.04193513166090123,0.040389031493072415,-0.014189498728370295,0.13281667362028293,0.040017649689002524,0.07569735241563307,-0.012787442005149929,0.02106066611681409,0.06694054991684804,-0.0650502317877731
PKM,-0.04145859481902486,-0.00339840452324597,-0.03374965387819614,-0.0383530542279242,-0.016770412324999907,0.028566267243558912,-0.020723301622929676,0.018995624980964427,-0.01559093892911213,-0.150502054032646,-0.02045652085366461,-0.01888017616675137,0.1563688297941249,-0.08425001069973571,0.08762947342240761,-0.03031390812985333,0.059211552353705496,-0.012668851466865439,0.00766224604753794,0.002489562674370827
TNF,,-0.011681020698336002,-0.04049993173257189,-0.018099188845834786,-0.028994797225993296,-0.021553695475041403,0.05799316050463125,-0.018001910370414348,0.09072023440958502,-0.05194916142771178,-0.021261004974321242,0.048808035047292433,-0.01347097830994744,0.05980717700891034,-0.046740214248646016,0.09025082756047853,,,0.13314027870412384,-0.02610821202331429
GNAS,0.04070082816199306,-0.017180816365169008,-0.017049249182942226,0.01694829313382154,-0.020152588459728858,-0.05431987916379257,0.025785715259299718,-0.023968170477417682,-0.07839939243546595,0.03565159070403611,0.023825522154854138,-0.05606378120163627,-0.08848923382435024,0.024064867794692395,0.04880115352556103,-0.017195294523171832,0.17156975868997146,-0.03901613174548286,0.08890856955761618,-0.02066156163309833
BMP8B,0.013723379442320684,-0.014268352842850189,-0.023614284831788738,-0.023901052621041162,-0.008079220145793792,0.08734255535794958,0.0011184269232466164,-0.01195308344959377,0.07413916807690174,0.0485140723818547,0.05403792015590154,-0.01618754485657724,0.05638919443564569,-0.020945016577444853,0.020172864109741537,-0.017594119683759006,-0.004788065283507032,-0.01159965189143709,0.0459509436484685,-0.021730033708622053
LIPH,,0.04623836388986454,,-0.023444292598253428,,,-0.017767822139560026,,,,,,-0.0046470657695468695,,,0.0803271535672227,,0.007177050963887109,0.08597436805332359,0.1341175998405768
CCL28,,0.038614430106207104,,,-0.03061494349287324,,0.015061392940172563,-0.014137973737669401,-0.030009990841972287,,0.0120095294593391,,-0.04062261506141034,,,,-0.018599279374168057,,-0.026006538070566295,-0.03950057280489293
PTPN11,0.0637973791109045,0.016521342414849288,-0.003828669071614573,-0.03280631467622686,-0.009631649891250956,0.025465398925053985,0.01020966872041823,0.0653622912067454,0.018567613844075844,0.025446131171085944,-0.014911895342482984,-0.0071795292480429694,-0.06089063006425053,-0.06678037648213235,-0.02646085372431071,-0.003514829534135237,-0.03794320161759893,0.03578714988141919,-0.02361615942746726,0.044041607474806156
ADAM12,0.01736929870186545,0.023375302791009505,0.022351473709780502,0.0496624002593798,0.0530153177760532,0.0056573216240752506,-0.05138656513396792,-0.013663472724110172,-0.05153908680157656,0.10291717821276652,0.038888865508866145,-0.010239462377393257,0.0314412189527633,0.06654279693944819,-0.0032184462502319656,0.0681699802603956,0.18258356612376173,0.03172299912435682,-0.016281642473894558,-0.003516395414613972
EPO,,-0.03286972797105255,,0.03768194483939771,,,0.012186110188099607,,,-0.02075788283288351,-0.026269787960336084,,,-0.08946599211627577,-0.038147540252357476,-0.017571641517927346,,-0.021905451494487374,0.004049002083872725,
EDN3,-0.022576637904682766,-0.00832836644764611,-0.03559012930763598,-0.020241906693888343,-0.02664834985553124,-0.0260217227053814,-0.028812875273307757,0.038776186032477324,-0.02102500838618709,,-0.026540853076707605,,,,-0.02923217373562739,0.005440455149542526,-0.0457351684204531,-0.0332424263155355,0.001443989751621137,0.007775717960325905
CCL22,,,-0.023059473426076806,,,,-0.03743044800524697,,,,,,,,,-0.016068997118900856,-0.023087379404400313,0.0005516902040510128,0.015278822208624565,
CCL2,-0.04908177028623985,0.017561977578978417,0.02050146950474159,0.006610120017236674,0.07344594346356416,0.024465907745078185,-0.006981013939384693,0.015990670234872648,0.04867406886343011,-0.05359869369140876,-0.012132173562030711,0.02770841581202426,0.047210564285643915,0.09765031242641069,-0.06001320871281571,0.06974430860859625,-0.05427072870018767,-0.01806354300371362,-0.03838865825803833,0.009261537896343828
DSCAM,-0.023237506337308297,-0.027400258013237217,0.007231854274309951,-0.011046275609707005,0.0702152304226494,-0.06609125725033543,-0.015167996593329389,-0.0066473934175675445,-0.060112617954065486,-0.04881728727895645,-0.007198566533611566,-0.06668078113160567,-0.062409265021154264,0.08180432111700062,0.1332992306999202,-0.029592939348304707,-0.02545705880141947,-0.02558856482910678,0.04204161095476392,-0.023256553148523988
GPHA2,,0.02241383158941968,,,,,,,,,,,,,,,,,,
ANG,-0.023502107685829186,0.047164791003294154,-0.04008607976106371,-0.011888219655279171,-0.009870525411849051,0.04030558469611768,-0.0024685994389467268,-0.023025964650899,0.01098282278340843,-0.01648367816174015,0.07038443842039789,0.0820993423811563,0.0713696653235897,-0.03728522876752223,0.04240464979490448,-0.03797519693958639,-0.036659125697046026,-0.017865678833867037,0.03434001898719448,-0.05180965822343165
FBLN2,-0.02116837561285485,-0.018465905062157242,0.02532866623169691,0.04663835875815901,-0.037996997059348496,-0.04046050096051575,-0.03355804760922615,-0.018533863419823375,0.037875152286337824,0.0488599553102064,-0.031234925639722334,0.1268183919767288,-0.049813153678515236,,0.05465064805463182,0.006569199162591903,0.08381622658159363,0.004725272551846473,0.02522321649981076,-0.015463590405310085
VTN,,0.0653864335479971,,0.026849094436068397,-0.021392443873783466,0.006682328922673771,-0.01252134505750332,-0.01885252718906522,,,-0.02182861218364699,0.08793137140262323,0.07613847425494492,-0.04437366160603197,,-0.012356024082618147,,-0.028364603106903086,0.0017791809855576411,-0.005170148830250309
VEGFA,0.005567948047839096,0.02077661904208764,-0.023986903112821638,-0.05371134089586615,-0.026872026037979318,0.022268396048531532,-0.08650170748912385,0.028174084879597976,0.0016861430227975414,-0.035652473721783796,0.026147798071319055,-0.1703320648082015,0.07595165379718227,-0.1466528543579464,0.11317219386367869,-0.09410236397377668,-0.031579595227151536,-0.09192405853798032,-0.12773971251979932,-0.02276324587169006
F10,,,0.025083444667269035,,0.022281222701454495,0.008176210270173862,0.007357022634962658,0.018221934653415775,-0.03296870004855099,-0.026093550824741685,,-0.025606088837924458,,-0.05893353384063446,,-0.02110296037272299,-0.019974931113665398,-0.00796139749716477,-0.022504455622251823,0.08448339740358086
SERPINA1,0.02866099416986275,0.0013057811096608874,-0.010263373281920297,0.009601202403414949,-0.0013656091376436617,0.07402725760667882,0.030676016090093183,-0.01369855057651551,0.02677525517594185,-0.00704555703677251,0.001926082791030761,-0.02556686101684205,0.13089725967945723,-0.03532905677052591,0.02211094216758437,0.05392058585374893,0.02724084505628545,0.02415399761477975,0.013734661078673476,-0.05565776337926045
VWF,-0.017427631828446276,0.0422540778581352,-0.01083471831093307,-0.006331843110194204,0.07172169005946279,-0.0339222075853147,-0.01762171663478546,0.023121784244310353,0.05632329807363757,0.057477100191570735,0.02293033307414531,0.08238798262079053,0.0071050585226646885,0.13540218867684461,0.034582767561820424,0.06940818494829497,0.12245193374604454,0.024714834270649005,0.022031123725658467,0.029173072416837784
GDNF,,0.09252537532076882,,-0.019440670130500187,0.06570472703866939,,,,,-0.004107112047744838,0.0695719434728836,,,-0.05093743123928821,0.051778233873409116,-0.038523771197238516,,0.018389390645776518,,
VASP,0.04505001456552115,0.022895307847629505,0.03943987475074628,-0.013356635871068244,0.08265967331511564,0.0033713231778792077,-0.04959628212138841,-0.010719113726914357,0.06786951479281259,0.013801293648212545,0.02853012603708464,0.04437798934484853,-0.028814403665984284,-0.056590826382623666,-0.018291553711026722,-0.04670575785164639,0.07201873420824423,0.006057181270345223,0.03828244125594434,0.011488098332323157
ADAM15,0.005552404127511574,0.006671821717738888,-0.004807196661035482,-0.06319305687389978,0.03455435490376175,0.004882923601527732,-0.008537367595109837,0.010848539597861561,0.0037694163656535177,0.035993519812950854,0.05542555591059277,0.036330276900295604,0.014943774862909827,-0.007778285134330887,0.0138823144250723,0.008074674812284055,-0.025578423952194788,-0.019634133313211764,0.045851695907783194,0.06081366453577772
WNT2,,0.00521539592963949,,,-0.03520326201509817,-0.03769701256693796,,-0.016040591526762227,0.04692205103720032,,0.002206035139293416,,0.07535639196916838,,,-0.01804695602386446,,-0.02630239173085958,0.01866569868813171,0.04280483960424843
CALCB,,,-0.03336106486545172,,-0.021683530384776852,-0.016234315324882606,,,0.023687087909471324,,,,,,,0.07600355636163873,,0.04394180746797918,,-0.04022132117862911
