,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,ZH1007nec,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
JAM3,-0.0695157214817808,-0.041735243504954084,-0.03743730686574681,0.03586690458420411,-0.009283906409710567,0.04222046546886735,0.0817138354626791,0.04267589405332698,-0.0236879317079671,-0.09682304563256909,0.07247273223454881,0.017204431565426382,0.09755925065211699
TGFB2,-0.02274110216116207,-0.007875541019126195,0.03596505178546956,0.06428284525871221,0.11102708386559373,-0.024168244390779435,0.0031373702785343813,0.02940907812463219,-0.1208005796730895,0.020294057839257626,-0.007808622652739486,-0.039322495392424016,0.0076839846434559106
COL18A1,-0.010167147834248455,0.06180390883175746,-0.020703056124216253,0.014216519312783628,0.0059516282027414795,0.061809856008326954,0.036422431590107926,0.06268574079295583,-0.09815668480647703,0.08149645472768646,0.11828245037965329,0.15822001961073873,0.12034909928318215
NODAL,,-0.006983164342363394,-0.042631342601311774,0.032760721657441386,0.006121565623888834,,,,-0.05265426255461588,0.24830090153742684,-0.014204247444002874,-0.04210592816279629,-0.03640360500739348
INHBB,0.0540996534908841,0.01606754246839361,0.051221518551324785,0.09192225793808476,0.07145721374860106,0.006776612504555211,0.04430061253476858,0.023355291902429708,0.11116638107270209,0.006184792369126598,0.11215319556932866,-0.0746849202882062,0.0492816375528231
LCN1,,0.060772997275749835,,,-0.014128251790725273,,,,,,,-0.0038270447659824094,-0.031604900867059506
ARF4,0.019564635788301803,0.03346874359656428,0.014869471291629514,0.04526846936999718,-0.002632016951176754,-0.04678093026020407,0.012215717587123505,0.0328143288933749,-0.06489760061268345,0.0822437706125667,0.037300219398570554,0.11389062668874418,0.06137634876772503
CXCL14,-0.030885095258041863,0.010091096326048406,0.10694291072479126,0.09260447373879814,0.041385359801840105,0.08873594238510649,-0.03905450488186311,0.0045889459083756565,-0.15996562816058893,0.04881286000519286,-0.00694389548762791,-0.05587856788338526,-0.11555685395247169
LIF,0.001756038300523826,0.011283324569144512,0.12385919973512627,0.029438784101487078,0.044719431286645205,0.004800041832507322,-0.04497456358503808,0.07578303870060941,0.1267473885446356,-5.9181725425635714e-05,-0.04179223756522728,-0.026383549228034143,0.14899233304709736
IL17B,-0.03231550760314957,,,,-0.023333017722609452,,,0.04370415070110032,0.07428247804929194,,-0.017671403707761723,0.05642626462957307,0.15165774319606398
MMP1,,0.0342582465910469,,-0.017335961926480247,,,,-0.07438930304415815,-0.07298181436757073,,-0.012796411820130773,0.049693010509037655,0.00295801331268332
MATN1,0.06879858496524495,-0.023375319533856957,,,0.08646954946295209,-0.016503058427868797,,0.026661145693180236,,,-0.01821227863533342,-0.037417905285868296,-0.0325644663351257
ADAM28,0.0665026859957305,0.08095345498349542,-0.020001671505657286,0.055865219367692884,0.060194184088995316,-0.027020224162805088,0.016974095267723022,0.06941999806421995,0.05269496066471861,0.09128375183759524,0.023040763529599818,0.058339526622042025,0.041171946920872914
TCN2,0.005728543716596829,0.05165761634217373,-0.0007618469138247924,-0.013624757572268855,0.06006330239662664,-0.056107007811200656,0.07265192159228541,0.0004081285615825762,-0.021578829421236092,-0.04648425226584355,0.130247146641859,0.05244405733538617,0.04649353242829104
THPO,,0.017242773324830356,0.02190658432139298,,-0.0021378986103559234,-0.025416707769016226,0.004622584047830229,,-0.03779808443235938,-0.038034014222439835,0.007284454819563875,0.021533696247590373,-0.028597654472923603
CUBN,0.030134795964947503,0.013230752250712284,-0.020191731765658145,0.015233657002863627,-0.0360607416682394,0.0062167667989615856,-0.0016693117160818498,0.005274299408479001,-0.00546854198995243,0.17127128877068706,0.03376510178883687,0.055210043374069345,0.018972800780887415
TIMP3,0.06675373788297671,0.007480227820446716,0.08427540940739936,0.022412506936365942,0.048218300329879456,0.03796136736643269,0.018008822467862343,-0.05300408384883153,-0.05757276391964778,0.017377989533762607,0.13876927669508862,0.1138037954290746,0.0796718450276227
PIGF,-0.022853031865398384,0.0037714748564834063,0.01951704209063242,-0.028954909793657252,0.019149307948496445,0.004623128204984353,0.03810047146666573,0.030034749559390266,-0.02629587183143461,0.046874366105800175,-0.024348116580262983,-0.02473432244298512,0.04112708601971612
CRH,,-0.020858780178753426,0.016177144582467533,0.02287805787281667,-0.021725536035827275,0.10448595216869548,0.032299814008140686,,,,0.011156638108381446,0.0503373793960735,0.01575008832183031
BDNF,-0.019770058590479794,-0.002851143112936267,-0.030592305379712678,-0.01046055372260785,-0.02264211177640929,0.0031458691707406234,0.0035122840373299795,0.1191932484874059,-0.06679054657209507,,-0.06639433639396955,0.049212708634125066,0.063427202013022
CCL5,0.04587094943967333,0.002590744850193821,0.026306858134133252,0.06267924642915507,-0.006319873549189826,-6.700005473666903e-05,0.026688333956776018,0.024151414308410172,0.03117508292200806,-0.013449731022809257,0.09877096872915729,0.14856229789843603,0.07032500435951893
GAD1,-0.06833285269682417,-0.01756882019995268,-0.05852481841016198,-0.010789127801455333,-0.030008806243589113,-0.011843670391637055,-0.0664049750640064,0.0005085911799137184,-0.08607331201686451,0.057170601260107375,-0.04845600432589788,0.012969086389976688,-0.0495829318985517
COL14A1,-0.001993892157948152,0.06241797098320686,0.020527112349766966,0.04432877014829317,-0.025062701862997333,0.02947532782423964,-0.00539929215766453,-0.023737724509323703,-6.684076760067443e-05,0.022273745483582193,0.060891139568939746,0.12975011477214143,0.08031545918267367
HLA-A,-0.07260809967539587,0.02174983741243299,0.06597123375855232,-0.01514700990378161,0.08856002249598079,0.055013296187039505,0.13005122666004013,-0.044306663265690445,0.04811677638330122,0.05499909433907014,0.07935582163733867,0.10669933920424572,0.09292783867815686
CD5L,,-0.020858777765551444,,,,,0.01471306300909747,,,-0.04341478204785182,,,
FGF18,,0.05545623811513234,0.00403133240367111,-0.008856427426826024,,-0.017683677275155654,,-0.02862874272166451,,,-0.022113110189695872,0.024156594179429402,0.051058931500531965
ADM,0.009348871128534705,0.01398830450088034,0.18836034212269648,0.03389660518956447,0.040203156991413004,0.027292831896459965,0.04662214243653293,-0.04956332697744472,0.08480222196917735,0.08686070690019237,0.0592097075207159,-0.02593917969429144,0.1043693228259718
CCL15,,0.005881258603812869,,,,,,,,,,0.003554077873269549,
GNAI2,-0.08031373594690876,0.07721370184414267,-0.057596788767287126,-0.007390397469421551,0.029056760667891948,-0.004899181146729902,-0.022054936369629012,-0.022485776749917016,-0.0633033022850193,0.05177528698778973,0.03562367439591241,0.10837982242546075,0.12123780760996167
HDC,,,,,0.030934305273488064,,,,,,,0.02944034806162099,0.06578635666323397
COL11A1,,-0.008226187758974204,0.009725796758286507,-0.0329071084830567,-0.02568635099633026,-0.017144748073784077,-0.05655509763779202,-0.019109731882439574,-0.02418451524962061,0.020597848815411792,0.02489253668195917,0.08355169814047649,0.10114490502111911
NUCB2,0.026486003078168518,0.029422855883540818,-0.02227425333343327,0.0077830440331893794,0.02578068662869444,-0.026904197062102543,-0.05610086001840889,0.07329853062202855,0.06403439225840908,0.0017538958269229198,0.03757357970135991,0.04723202347144388,0.05206940539675667
FGF16,,,,,,,,,,,,,-0.0009218924000262044
CXCL1,-0.037823487697735164,0.06651615645916982,0.04571505102632189,0.030639580394853833,0.0607930836039714,-0.022677991669234905,0.026341095752838734,0.060554669912424426,0.28072521488720203,,0.03706047833072001,0.028406918834055918,0.10714144211212713
VCAN,-0.009229874281664286,-0.07312345591886658,-0.14392023234810872,-0.0457312099159168,0.05325008084558968,-0.032290901337552864,-0.028603845897277227,0.09109406762692236,-0.1169488310734472,-0.07066123386836064,-0.013749493788281239,0.08269663889325266,0.06821199439153769
MMP7,0.05018451828235196,-0.003489274851907395,0.06676701590646643,,-0.010312458658385521,0.01819672667103464,0.011162074719545938,0.06990428205667841,-0.01068634855057879,,0.02619283806297664,0.055599978656204765,-0.017174201609960422
PTPN6,-0.00452935660275326,0.015706872431724406,0.018814752604725853,0.021917149695631896,-0.017273227924715456,0.05631807055677167,-0.01518211265180862,-0.0007111067033567024,0.06766408237630823,0.05250348251526187,-0.010054403666845096,-0.011036613745659347,0.1121121535339321
PTGS2,-0.03456063768420088,0.04499972085509787,0.11805731528791184,0.0815603430595847,-0.03460367566349202,0.04386701073743016,-0.05865275228179682,-0.008905663302167804,-0.04495679664968778,0.05226176201864244,-0.016008088326109005,-0.025066143366409305,0.046370628980901045
XCL1,,0.006955201482504306,6.326007532718675e-05,-0.01843363650343803,,-0.026769452501342637,-0.03596561963598402,-0.027469685474580313,,,,,0.022422370307495443
CD58,0.013282682586236525,-0.01813450995003601,0.03572865196310424,-0.013595895648384737,0.03305875289422356,0.009108643507518367,0.08716258471526815,0.07123755158516923,0.01578045974068582,0.054826139914212646,0.02465582368274779,0.05301930034477735,0.036613702412085
TNFSF14,0.029842611596425133,0.007465118141063706,-0.035551078471014526,0.0395397301970951,-0.021487523147988925,0.025594153094864534,-0.03310085770487239,,0.05183626450311589,0.031319242950275786,-0.018477347097953862,-0.044107143454682175,-0.07078091864646364
CNTN4,-0.014716868886071611,0.007426789091612492,-0.009678706783366268,0.03802968726485913,-0.03661741077789957,-0.04515066467671921,-0.038003825347094206,,,0.020025650417274443,0.03653044311094431,0.03411715069668567,-0.019595588593436984
NTF4,,,0.009435633269656924,,,,,,,,,,
INSL3,,-0.02047609214990686,0.05913110397375517,,,-0.018793727503443207,,,,,-0.018477345312744618,0.060115288475660264,
BTLA,,,0.005318661067284571,-0.019217679708755375,,,,,,0.04032276055979477,,0.024644272012458293,
MFNG,0.04270920578600984,0.07435169040270295,0.010844242691193278,-0.004082272362915125,0.009810009353842563,-0.02012758888937225,-0.001237947060561391,0.09813897139576865,0.09125764451924542,0.018690894311971053,-0.014062483267630007,0.015798884876849086,0.07684936305320957
ICAM1,0.036186620696447125,0.035561406844026075,0.06813397257183237,0.04905473545720927,0.03623650312469762,-0.07483047849726901,0.026213829496175376,0.048790905620508564,0.15542998249792025,0.04629455290582066,0.03279463254725224,-0.026180575861679982,0.12581692297807298
PROS1,-0.001389643622558367,0.053364432739121836,0.05257646366361096,0.019426404049336845,0.08535193444941662,0.05273093938490735,-0.01944958589183243,0.021321813243534375,0.03947708382577224,0.06542169853834054,0.05759470563112265,-0.03973787068910378,0.05121864321128751
CLCF1,0.06995893301838191,0.04621760120158202,0.10396834855540453,0.06194130963678337,0.13003299433679605,-0.012700084157787011,0.019171501196563627,0.020720626733781885,0.10105265889141071,0.006970389804706338,-0.06344812708074017,-0.030941026699187562,0.03117923316391777
PSAP,-0.06097203023566217,0.08457607631863065,0.09555144944609878,0.08294008061762805,-0.07128758522094757,0.02002335532769838,0.05951425003463485,-0.04593531506428498,0.138275593288949,-0.010375316437232699,0.07677943042632684,-0.005615199515311952,0.030252366187029617
EFEMP1,0.0319072240009123,0.004082775886348895,0.04776536671381755,0.017164152038386626,0.009571438704447677,-0.03778498448837028,0.10271463373954977,0.006985244199398148,0.15452160344386962,0.09248000043551997,-0.003582361018660102,-0.07270966929803521,0.02759359277233725
C1QTNF1,0.038597083470870125,0.03162604988407037,0.03228428314865846,0.030143417283631496,0.07184288783323327,-0.04419459734156356,-0.027522980213863516,-0.018055713818515156,0.025584698978352492,-0.0425321932668185,0.029751111093393786,-0.04209285704674427,0.15234667181712683
ALB,-0.03603814927353887,0.05577223765720318,-0.008386854052708587,0.0013528475737943245,-0.01729785193424006,-0.020517821134263356,0.0067426534859331795,-0.026100179100994325,-0.04220371861967844,-0.005153849162822409,-0.03093061765307561,0.00047867649819078,0.009177358963426993
CCL13,,,,,,,,0.020404260557755356,,,-0.020726182288467714,,
EFNA3,0.038234842940062685,-0.07369122617614408,0.08103915924262274,0.07214702247822298,0.006560099449940218,0.027343172370244483,-0.08520548415305153,0.06656457377899141,-0.02115750293672213,0.04277583713768965,-0.07409497470757723,0.016161882676509344,0.04772969113426049
DRAXIN,-0.06716181308874632,-0.04575177548723897,-0.027799229830294658,0.009894905068728435,0.08369447168940576,0.06781087720789881,-0.023080453075023905,0.08916141732169637,-0.038947574245884665,0.13393443535448504,-0.024249990584278975,0.0809040132770388,-0.013127197049361048
RAET1L,,-0.015951074646270234,,,,,,,,,-0.02244825172596512,,
NPTX2,-0.04296809598023599,0.014394714663962726,0.00030030081756829354,0.028266654218206087,-0.030428789663003653,0.010883121816845155,0.03706944745817836,0.011816974517200802,0.09484264589598279,-0.09347643849524907,0.09842001934245767,0.17915625381248218,-0.017876798565749565
FGF11,0.04183749942843801,0.019876863652103623,0.03363974613114518,-0.052625642892340514,0.06209574138237333,0.06828868783382369,-0.06417109563244063,0.006846167961553771,0.013432526284651573,0.11980438419821665,-0.026931066376309952,-0.031885088436088484,0.02793868660817314
CD59,-0.07912441292030482,0.03599624463593148,-0.08534547318136924,0.05658627856041774,-0.016945592744996418,-0.07010511286852733,0.07923821776825114,-0.03249824461260299,-0.10407127978004185,0.08465745083728916,0.10556632869717572,0.12348340456009528,0.047358443040878793
COL9A2,-0.010746096713407155,-0.014138355354593173,-0.06530550482924931,-0.08326891151863515,0.02123862346356082,0.04136785184143642,0.11845584817826071,-0.0009208822364074863,-0.038494889921112156,0.03240703897271159,-0.07038958494893592,0.047137815367609505,-0.0009052969200049388
DLL3,0.013297112961382451,0.026999628831675174,-0.14125128161380984,0.0014165320588103703,6.309468892455953e-06,-0.0260081747684651,-0.047070965582529004,-0.03344528200406127,0.06745904297569738,0.025781705955984495,-0.028188678320548874,0.04154728333687967,0.008925337386806042
FGF5,,,,,-0.013774182117774928,,-0.026370065182203042,0.03545727236441377,,,,-0.010759236668227425,0.0835554129459394
LIN7C,-0.02433930964038424,-0.02887229020418326,-0.0013005561811099849,-0.008321310345703837,-0.0323639707792439,0.02678511680444334,0.049531775297294925,0.02581943162313606,-0.056934206598689675,0.04751205685423831,-0.01087324234246972,0.02235130960679489,-0.028216917651075413
GDF7,-0.025461625534589562,-0.02797835982447499,0.005547623685369268,,-0.024639760881630564,0.01976935956876938,-0.011501952145425567,,,0.08777942851936173,0.15815864646903158,-0.035410096626044024,-0.04977910534495561
PSPN,0.0160841992678357,0.03616531484313768,0.046727007736198756,-0.0466780621431201,0.07447277965239685,-0.01775251747249461,-0.014509110158186792,-0.021555053571897364,0.10724895556262128,0.03528705314969429,0.035771544565343365,0.030888222450223452,0.055965378933991075
ANGPT1,-0.021113755485597793,0.04749214134703053,0.06627516585157407,0.060500420388486256,-0.0017974786618877446,-0.04061402472489514,0.078832676577047,0.021654554781550112,0.10191006398354657,0.006573544685936577,0.019075856961009698,0.08185555043192634,-0.020696505263667616
PNOC,-0.024078964925899025,-0.01655283608345029,-0.06660035588062492,-0.042336594697986056,-0.0004749972553926449,-0.006228221293870131,-0.008503709203217386,0.03298102607998178,,,-0.01780801283064387,0.005079456966928196,-0.032484552882996044
L1CAM,-0.006562487225762136,-0.029291642110012558,0.042380728409476744,0.0998165137666145,-0.0072135070230839385,-0.039165534350519796,-0.06167632532455725,0.004443751899661329,-0.03250779470557768,0.011746479728091789,-0.028214401345736547,0.020399849807801927,-0.06921214492625065
APOA1,-0.05469661538645937,-0.0024463172366552674,0.011454109263836661,-0.011607376495928993,-0.029478833045909113,-0.024472702526087343,-0.0044873273319572015,-0.017392794793076788,0.017840654590269917,0.10632608274416137,-0.023403724150745736,0.030854201270374308,0.07692288294060512
PSEN1,0.0348805828557183,-0.0009152707286523641,0.07530263962906175,0.09154220473816989,-0.006985766354047203,8.266473543478052e-05,0.0811103376640853,-0.030036812228137515,0.10516592123759261,-0.02198984687312876,-0.013205613142266872,-0.00397913229403164,0.11493310816320386
CALM2,-0.03495432579678601,-0.023915951391302176,-0.17126925999979037,-0.015360614574953598,-0.05825175344681752,-0.022345249811772033,-0.07559702637852228,-0.005919979863474616,-0.11212842309435557,-0.0927557516637142,-0.03694854633390447,-0.08102737558303041,-0.12987953155017096
CLEC2B,0.09602714599659935,0.04594868804572906,0.013461511798998954,0.037334421378220385,0.07315251049270792,-0.05199642544384934,-0.027749963979697423,0.06917157842791621,0.14084717928214124,-0.028310021538054134,0.057158545166618106,0.07029328056692086,0.07370315226379523
NTNG1,-0.051440559732629634,0.010555610906174837,0.007818049930483321,-0.01500079355979273,-0.02083744507588127,-0.025995657480057277,-0.022050303679338894,-0.023914406590805518,-0.0479158170263262,-0.042387765291694836,0.011786390836736235,0.011443280670118164,0.03330195364864682
LRIG1,-0.05693874918410651,-0.044841744582144766,-0.0642276437358269,-0.12202980891888768,0.08802270260645147,-0.008001849378789784,0.12248963634359818,-0.027500007602474483,-0.12450264669947365,0.031060361815373853,-0.041491409524744345,-0.09544267412851014,-0.10625308981105824
CPAMD8,,-0.032047358313577315,0.0644085243285293,0.008610654648521045,-0.012460601407828996,0.12671143482060926,-0.04163837425104383,,,-0.012446165669849112,,0.07126721800759533,0.03905200396628815
GHRL,,0.0027318953310923413,0.010016077966827415,0.0009365097096888053,-0.026499226269677535,-0.021392851428812396,0.04374968277464392,,-0.0429040579025605,0.01191006747833894,-0.0162481313362673,0.08241707543418912,0.05084837309426393
NPY,-0.003722108836076021,-0.05869936537373469,0.01735423041637825,-0.01838456602201651,0.003891572572403052,-0.05870514208823049,0.04866432529442157,,-0.04149439578420559,-0.03464273319389011,-0.02154812681270739,-0.00031071953624484827,-0.05850231929635452
MMP2,-0.06678842534722902,-0.004814458351254227,-0.11284200101103443,0.05229835081372053,-0.031126125744114757,0.04339090716474986,0.010978450407105166,-0.03340598926894422,-0.06883019848692226,0.07111573290451019,0.03641493196714088,0.11708427506322824,0.10561058837978408
LHB,,,-0.022821806659017188,,,,,,,,,,
PPY,,0.13056354464087666,-0.025296289402137306,,,-0.015235460674456129,,-0.02414150180088765,,,-0.02051897116939243,-0.031632090481158545,0.02009824114601151
ALKAL2,0.0017526642614677389,-0.029913734891767265,-0.02249024140416931,,-0.014128249500942337,0.03357805482372169,0.03347740036977948,-0.010533599767040488,-0.008411236868832755,-0.056564641795822546,0.012512460855494522,0.049264017552829574,-0.00695092118964347
CSF1,0.044622609576641804,-0.01924786756570357,-0.019723178655277205,-0.028203005526076932,0.04616790729373905,-0.005202357111343522,0.024557628804540186,0.03345815123737568,-0.042057522995359184,0.030553528276780997,0.0786323754860555,-0.06477100810333711,0.14416798632984873
SEMA4C,-0.03626905446093153,0.03130672572111873,-0.019456438763181063,-0.0020425023257311515,0.004978285373000966,-0.0129496623205788,-0.009544466600116954,0.010423489117564144,-0.06989655276774823,0.02466781299434531,0.009354316089569534,0.124652416852115,-0.06050511664249455
BMP8A,,,,,,,,,,,,-0.006895564867620013,
ICAM2,0.007572440995033859,0.08526225163003884,0.014950069649647658,0.05384324521490034,0.022092780559264145,-0.029764641244953975,0.021032714102245356,0.07203218203496708,-0.11546493380815272,-0.007060787963170534,0.04936093160274937,0.12357667803801509,0.022841011503705544
SYTL3,-0.005409310981790641,0.03378111082510039,0.0338216242332085,0.015884106567094748,0.0494227358698098,0.004913801595496669,-0.026836472734085973,0.003950388751583603,0.04339971389474529,0.017453656701007948,-0.01564747906302891,0.09824412373482394,0.1525683676006299
IL1A,0.09458293286107308,-0.03164505331981346,-0.02155870186092243,-0.01931519659037414,0.0672622901772551,-0.0711998685984023,0.019652955199977347,,0.10692018551266734,0.029259236022704155,-0.023959269704389816,-0.019048796112641493,0.02332114668705201
HLA-G,-0.040269534868514215,-0.024544895051545477,0.03928797346569763,,,,,,0.030129027051213488,,-0.02724275047729743,,
PGF,0.0033964383934711522,0.0562012018885944,-0.040330777473801156,-0.012022233197570715,0.02305444534792243,-0.03031688471375818,0.03379840032513377,0.08561854228918236,-0.10384797664850273,0.12153813497744229,0.09184049526153934,0.12791717373948194,0.055903953213226006
LGALS8,-0.026076458349758334,-0.04305691536408198,-0.005086871208391516,-0.03309043194255542,-0.03294800927009787,0.05039952092549748,-0.05833785659027482,-0.023726754052808427,0.1148011799384012,0.02105151630868156,-0.0013998483691961341,0.029600947357355918,0.06586296059632585
DKK3,-0.05671327098537708,0.014001810524250669,-0.08113534908489106,-0.029793309929948927,-0.011577435562243521,0.05088944054908975,-0.026848530605135253,-0.02788826107685185,-0.16923735062351417,-0.006430134270716541,-0.002505545387324928,0.037010588468575356,-0.10403274774024841
COL16A1,-0.05992344639788227,-0.03746331164316637,-0.019848823869706808,-0.07312290487518985,0.002151887259704634,0.017993391830012168,0.011775644497817568,0.006432068896262112,-0.03908897200491072,0.001740192913993013,0.046172249470981384,0.15046700424652482,0.0990325857373788
TPH1,-0.016854590266374415,0.11493591843738679,-0.014570489088113115,0.00938763468235027,-0.014812511353829869,0.03169783031211629,,,0.00685496736907222,,0.00028767801115865476,0.0734925935820125,0.04637718136152452
TNC,0.02801268770564129,-0.013093356395652046,0.19931480396408438,0.045733423516276885,0.06910066404463508,0.01139713947593234,0.10080159078731157,-0.038119579986268255,0.09854657498694855,0.10844268089600897,0.015629424195928963,-0.10343309533127919,-0.03962694353466236
TNFSF9,-0.0477893104605899,-0.032047354986536186,-0.009704707385481372,0.08402185209607403,-0.020597436216242725,-0.03600509106069622,-0.012841025219723488,-0.0198235740672299,,-0.005465181069517889,-0.023214152899892093,0.07410217993741694,0.10378488137956995
C4A,,,-0.027056576091556834,,,-0.018060874438577762,0.08678602475638557,0.028368848126786188,0.021375405752255012,,0.009710773608003062,-0.00542832983805216,
CNTN2,-0.05039662387042044,-0.05360018510291449,-0.03964234486545025,-0.028002432936308743,-0.03842883864282793,0.0016952309467561843,0.1325761056942246,-0.03031328763327489,-0.03194447260279127,-0.10570685929063854,-0.06422341378083112,0.027937607999359147,-0.11173622186186354
F7,,-0.017582001250229604,,,-0.012460594165310632,,,0.03150454039577021,,,0.0840791505310602,,-0.04362923080373702
LUM,0.0877678794653014,0.09753522794730614,-0.027911354523589803,0.03900659645042212,0.044934934875701826,0.027862520954742807,-0.03631355889708278,-0.013166437837550475,-0.047987881264054004,0.12107597770594772,0.14556245890042396,0.16993364899124783,0.12646916620009738
BTC,,0.07041241962455115,-0.03266206897401269,-0.0005154286418159033,,,-0.023681023559426292,,,,0.13923339260962608,-0.044314527387962356,-0.02412308517541581
APOC1,-0.024824950772532817,-0.0036966559775764916,-0.005237858971880113,0.02122065034931022,0.09225760572962503,0.013395937002811647,0.07803446099606608,0.02880478163750088,0.1328574591396073,0.08615719831426226,-0.10292875427502124,-0.1238136057303898,0.14257845061880678
PKM,-0.028536085907001435,-0.0006667526696382561,0.17374429239348324,0.0575133510257927,0.05594507304294223,0.0698398275188542,-0.009908235386892948,-0.014543655948108233,0.15644086803790322,0.03359930579937474,-0.012585698425312123,-0.08499251419996072,0.057602589182613524
TNF,0.09553247060018237,0.0011907675593659207,0.04406653705679549,0.012763130343288765,-0.01828746809561479,-0.02757005986946411,0.05447643248927155,0.01431298843149245,0.12318858129679992,0.07559455515437472,,-0.034314877414368235,0.011792414935502976
GNAS,-0.060423075624352424,-0.053150228676072823,-0.13205075503945687,-0.008221799378435757,-0.03693194950160805,0.03782507354454622,-0.07261353789016958,-0.07687852656177563,-0.15546614929426722,0.023878294427561755,-0.0690821776916189,-0.044156110358391704,-0.048826021726015786
BMP8B,0.05707173005307726,0.001127217433658504,-0.034944945031287325,0.0017778419692497133,0.011111643870505753,0.03741244982643497,0.03544523470356134,-0.05402357127471703,0.011280638160181206,0.012730964611775562,0.03314667070074911,0.07376867897307668,-0.03805077101803916
LIPH,-0.034836061648582245,-0.01802218211289163,-0.0010882806562009185,,,-0.014562002035491526,,,-0.033788972691119634,,0.008146314261755517,0.011361102834285647,0.012994423021691869
CCL28,-0.00256119176953582,0.029090689020770225,,,,-0.022423087535769763,0.07711344602809854,,0.12111318820596972,,,0.07740580218135913,-0.030449859437808178
PTPN11,-0.04680381160202583,0.0761479769870595,-0.04808715016184749,-0.002564302567980538,0.00504401316046391,0.03563474420025385,0.012105551836556254,-0.03393208131727792,-0.0627093990694698,-0.048355447376888384,-0.03428037705569032,0.027011420794585256,-0.04517054561440982
ADAM12,-0.00935432822895036,0.0808673455400106,0.022399621160200753,0.030403212890138323,-0.013694853947304,0.04759351988082116,-0.025427470610810923,0.06357332857887567,-0.07914287846037969,0.11706333780415544,0.07179192102409822,0.09998527807010787,0.08402445626742942
EPO,-0.018642948485727076,-0.02421595310167374,-0.009908574241828987,-0.024652866346355162,,-0.015235461339486996,,0.04292147148515635,,0.04107464219320779,0.08906334949361012,0.1104752286505258,
EDN3,-0.002113691525663759,0.013318094754804652,0.0392987393900667,0.0030999075594086447,-0.004722042125383417,-0.02361421366573071,0.024021767328037708,,,-0.03803393071735455,0.00513052981499022,0.0029396112603451486,0.11368316755764199
CCL22,,,,,,0.006031113891772723,,,,,-0.012609994394499852,0.03226102441292977,
CCL2,0.058600507435452705,0.022028139087311695,-0.030730992466451983,0.041875013307689606,0.036124623212669724,-0.0433968484147442,0.0827942645614697,0.00767759015961048,0.13515873138987222,0.032167480429101655,0.015860747740902233,-0.11688814252291649,0.07475686422540039
DSCAM,0.06165984656852985,-0.0076924316085307635,-0.061569278356292174,-0.009273432473433428,0.05622159355741307,0.004147651182840098,-0.031154343207035494,0.009007934937172786,0.008543893510423181,0.06933016068192563,-0.05839282617811375,-0.04058227529970217,0.029497168739353548
GPHA2,,0.03177076886245679,,,,,,,,,,,
ANG,-0.022461400387187285,-0.016926112286124957,0.1559378926060816,0.027399075265964,0.07899558749392312,0.014913463681096407,0.04159894018942459,-0.028481153178329596,0.18592834436171368,0.0097389741460548,-0.0419972234302267,0.04075731224296751,0.08847034223505197
FBLN2,-0.0012737893760413582,0.04966144507816265,0.01844155214625863,0.031001166001247957,-0.008629272853764981,0.008770733451709136,-0.0048389545848989725,0.033475616740307516,0.23963976804661477,0.022616054823128288,0.06608777966600583,0.10159962537925307,0.08190696731028854
VTN,0.037758529490435955,0.06611829776160076,-0.017679574906345752,-0.024855334479165637,-0.021004496459181798,-0.025030152006778262,,,-0.029336835261725213,,0.02097807287550122,-0.024934752343978323,-0.014099081131008395
VEGFA,0.011091293291753025,-0.05025107541603821,0.182263130779757,0.035977421637582,0.06627096132791295,0.04639005648372261,0.030408926374810803,-0.04947417810366457,0.15167247136092823,0.0783993236492033,-0.054019502974031776,-0.03739461462755335,0.09576993485470427
F10,,,,0.07067383482149954,0.01752901340448855,-0.016705354067717525,0.070662658445623,0.0224760028798886,,,0.09739720840967939,-0.004023740425383566,-0.03286861130194383
SERPINA1,0.04946883730982689,-0.02387836785161175,0.02188034815260848,0.0681651521649992,0.07271410948663848,-0.04219106796450284,0.01032048322874587,0.03862611666489609,0.14512166199895302,0.03020184490489199,0.056247520291606665,-0.03174857235079339,0.11940852072141381
VWF,-0.02758492441170108,0.05915591798149993,-0.06347442526641232,0.046999277768605796,0.005680301439704995,0.010322725914077445,0.009030997438184429,0.02839415651664828,-0.025759552827393378,0.0872171106990394,0.12805273540910636,0.12025264630675728,-0.0034792503428932335
GDNF,,0.07365194983416931,-0.01814704391398106,,,,,-0.030460962694111526,,-0.04238775345587023,-0.020123869275345877,,
VASP,-0.010173202253098522,0.002012167799866932,0.003901517782806242,0.04293969841901628,0.01828899244431249,-0.049811630695702415,0.07091543419407206,0.046843884208485925,0.11100704085181004,0.002396507332602722,0.06556927501844086,0.05280757584455326,0.08399725446359002
ADAM15,-0.07650534413494166,0.05002673124557872,-0.024219724390296817,-0.01163596135641963,0.01847616740321633,0.019738039550507323,0.036482898497575696,0.026134923287698772,-0.04121696649258335,0.08855266917151301,-0.006249665536165037,0.16669450725168444,0.0993420286071405
WNT2,-0.010552140652012246,0.08465477938431323,,-0.0018877246910928304,0.005517384254999389,,0.052225011471623076,,0.020386804293996523,,-0.017255690671473416,0.011516900771974545,0.1541999440478721
CALCB,0.02552971710209396,,,-0.017950673293965963,-0.013774181968086408,,0.04701720583968561,,,,-0.005516349011921572,,-0.05231173940809979
