,MGH258,UKF248,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1
DRAXIN,0.031878162562135326,-0.017285137479348834,0.028094453974629507,0.011435688122108592,-0.01321562145966024,0.05607728332021698,-0.07414848760886515,-0.0010547702737553626,0.06469562793090157
RAET1L,,-0.01483576465950561,,,,,,0.05809551890068786,
NPTX2,-0.0296503699441224,0.0936588240318732,-0.10260249231675277,0.008981690364472831,-0.016091929253752628,0.14372773772318756,0.0035902044568424563,0.017573356151060787,0.03565397961887195
FGF11,-0.014700579381303413,-0.041448060928065564,0.04407862228373528,0.05184886124566548,-0.00972422743471318,0.023406915883823383,0.0029919124116866433,0.001359390410976826,0.03693012527620902
CD59,-0.0018323712182935288,-0.003049005470032889,-0.02439362087736536,-0.018042502785342435,0.06946306350239004,0.07447298618020597,0.04293084654192873,-0.061748408218595174,-0.033139805991098364
COL9A2,0.02134997697174113,-0.008590051567029963,-0.012328776230091152,0.09411969023134201,0.028502424487067253,-0.005393505252019238,0.07812391884970132,0.07682410803131405,0.04835925364541971
DLL3,-0.09070788661559943,0.047703368902499606,-0.06665695669093144,0.005833256671634894,0.010702500529323576,0.03245621695184895,0.09946066470102265,0.09965622699076497,0.044867481048009895
FGF5,,,,,,,,,0.03662559372414289
LIN7C,-0.030553804488213182,-0.01719034508033684,0.019109777429662952,0.03323648416190454,-0.03434177005878792,0.02290349369651489,0.019344554743245618,0.015013445009049187,0.05775144648936876
GDF7,-0.020045443988326802,0.05911655618961075,0.024988030741043304,,,,,-0.01781053687556922,-0.03130367975585956
PSPN,-0.04566696027296958,-0.04711649019459286,-0.010422252231785712,0.06183440109689927,0.0136981946781867,0.0330663761187048,0.033307689502293826,0.053493700294015165,0.06612629113839176
ANGPT1,-0.04841787719055886,0.025505070538424664,-0.05867077958650376,-0.019522125885024274,0.05051620922932142,-0.03898756382716253,0.021764124844447598,-0.04480634133147971,0.028747545897976155
PNOC,0.0043763980571320344,0.049105721859289055,-0.06574375710862389,-0.0035907619899145757,,,,0.02515308239501102,0.04312705831050129
L1CAM,0.032084179953591356,0.05952222986293643,-0.023156171347477637,-0.044832000831342325,-0.039912598662742646,-0.04325889401181471,-0.06969558519359753,-0.05508590517098798,-0.036607961988222616
APOA1,-0.042219527091272455,0.07092641081052015,-0.01670535487050554,0.04255917660900207,-0.043657460760962975,-0.08424503829455299,0.024812312972371745,0.013744393029100965,-0.038298195491716217
PSEN1,-0.030464291236666604,0.030290528666328136,0.00031821883265455527,0.04294026265652325,-0.02822254251759055,0.08214919308414877,0.02322066027621417,0.010905083321325965,-0.04287849407978119
CALM2,-0.004651636335485722,0.010869808604634714,-0.09232074488837377,-0.012513926762942672,-0.053515062166919,0.09266955733080567,0.020401455237079508,0.025549673986244383,0.02691683504853869
CLEC2B,0.008628743610622911,0.011092891533889588,0.05287109206278489,-0.026198563744317924,-0.041501887222687335,0.11584996992245909,0.010591108101987651,0.004639402103458029,0.04478882689613366
NTNG1,0.055861475715173844,0.06509883061909265,0.001623765184867391,-0.020174925310952902,0.039699153387082284,-0.06376271503510215,0.06767772751176643,0.04243357754025105,0.00962460734762361
LRIG1,-0.011216980638801636,-0.03718291574615888,0.06102402657176591,0.0015208456152394953,-0.0041771522888915434,0.12503687679383038,0.10927857044701096,0.030703476778435972,0.022259912175379874
CPAMD8,-0.017638270398278578,-0.01826754661000717,-0.01423012299500232,-0.006312863071445734,-0.02745516413262544,,,0.04153029895996376,0.04111617942474129
GHRL,0.04182923498429479,-0.011223583017445886,0.01923713096882844,0.02808100884331667,-0.017501377408708753,0.07592198729513051,,,-0.022117830646095685
NPY,-0.025876031063401868,-0.02532239393765984,-0.03958277838437193,-0.031861445556032326,-0.032061686257144326,0.1039924102115425,-0.053048480422277694,-0.025372846280751423,0.020371589949298587
MMP2,0.019318495110557676,-0.0031380737291290053,-0.02744363305642084,0.04121840924449592,0.08274084923776158,0.13043466796894035,-0.029319514187217274,-0.033233063272797646,0.016647534830034765
PPY,,-0.025016031005547983,-0.010399904829109718,,,,-0.0025535890012691465,-0.00729132131642003,0.03257025914872919
ALKAL2,-0.026413455062439844,0.024248955272809812,-0.00299709759979246,0.08851884546555364,-0.007614876604904903,0.18828344629569316,-0.024660885990721644,0.07554770527109493,-0.013992090012604519
CSF1,-0.021516602791381543,0.042847070652480154,-0.013594413135254878,0.0699697818049925,-0.04674792001736667,0.11780099433085446,0.013727878574293025,0.002726373851587637,0.02616554062573832
SEMA4C,0.062096346866858075,0.004290939444089948,-0.01964336215765338,0.0892110988658606,0.10502562106277176,-0.02152815572281077,0.05499102855170111,0.003585337828318636,0.09580245538311837
BMP8A,,,,,,,,,-0.026158309666740525
ICAM2,-0.024461590874717765,0.04997638163061034,0.0009001612665193287,-0.018384084981198485,0.08355389407274261,-0.1450221090501792,0.017267270676554498,0.008563652564145237,-0.016907665160452265
SYTL3,0.00457166609347099,0.0012681345494481697,0.06469210614056901,0.03365805860071999,0.03965829763100884,0.0896289609871033,0.035789528707856504,0.05108015946528738,0.02912408237253185
IL1A,0.0018211068328916943,0.04923862132258844,0.03138561635452635,-0.0009743600078804274,-0.021830921330048818,0.023003928246617615,-0.036015561390454164,-0.010728104333182558,0.017574301419917074
HLA-G,,0.06708048792234525,,,,-0.018569002512906902,0.037705111661036184,0.07905459985828772,
PGF,-0.0016731005484031491,2.244561375935766e-05,0.022721306596753477,0.032808382924474765,0.0933274860153374,-0.11466002791987148,0.012429230241333546,-0.007527919107848148,0.04768415987898767
LGALS8,-0.02472517804143177,0.027520859849933094,-0.029640430777706627,0.0034482075869902624,-0.06177534610502512,0.027104591229848384,-0.00917957405742046,-0.004436280294959907,0.005847011851047507
DKK3,-0.0329848954778499,0.029680451190875576,-0.013171766621382083,-0.05697024861338868,0.0026519538836506746,-0.14085688308092462,0.10429674177793258,0.024650374475026236,0.04930248064793538
COL16A1,-0.026390705740935872,0.054240549676300806,-0.038458186055327304,0.07608382676002749,-0.02325677846771185,0.0933592116971935,0.043889619837140986,-0.011070369822653714,0.09213997826301264
TPH1,0.08079795588342702,-0.01676206301029708,-0.02405279756395462,0.032541994897648446,,0.05390431736493505,-0.034540721226661145,-0.04655966897994854,-0.000662733873616555
TNC,0.016174902568353782,-0.0381022975015468,0.09579673644444084,0.07403808533512707,-0.008178714236306638,0.010713845997719901,-0.05958610932009214,-0.08205474838022607,-0.04469051332812961
TNFSF9,-0.01763826202686847,0.08610456518248766,-0.032692476250226005,0.0035565076455486354,,,0.013600593948703823,0.01119404078858102,-0.01069028716881122
C4A,,,-0.012328565529142708,-0.02076146564143871,,0.15352867405227288,0.03763362052360618,,0.012542017490824297
CNTN2,-0.04906475825214683,-0.03493528759976268,-0.0009806993914492435,0.04545230918143339,-0.07573297919450545,-0.010932200855392787,0.08747074230299923,0.12696722244170106,0.03663976996808885
F7,,-0.016352655766207667,,,,,-0.01999685773723072,,
LUM,0.0023862542459933632,0.09613966467298457,0.022891220234166468,0.012503341391386718,0.10709629798383194,-0.07450277434440965,0.07148796683505154,-0.0123403948387056,0.013220186258483271
IZUMO1,-0.01685391812391305,,,,,,,,
BTC,,-0.01483575847993282,,,,,-0.014467023557453952,0.039285724321868866,0.009875231609646902
APOC1,-0.03741354932138258,0.002700880830242554,-0.07073537648203496,0.07826541369838226,0.009512639628114848,-0.08404207175824019,0.029594683181194244,0.03030938897543807,0.0347107635958745
PKM,0.011604937856092696,0.006321473135230046,0.07626207267727149,0.03218780337304964,-0.07419839198321072,0.04243127787359894,-0.05618781705875337,-0.03891299212842856,-0.010976903672476073
TNF,,0.04605634514498888,0.03433111179086695,0.044130220439978884,0.001462103691290735,0.05127118975154987,-0.014041674227002596,-0.020776399769075988,0.01152386859947066
GNAS,-0.017668450527267347,0.011550959212065738,0.008927406226211732,0.03320545304379513,0.09120317718044672,-0.09444016385959512,-0.060040597595973716,-0.016072284319708096,0.012284095979162954
BMP8B,0.019792067719060197,0.007443910789634552,-0.022835193206249944,-0.0035089492210540986,0.08051321526614567,0.07504188327643001,-0.009619226064126912,-0.02418150596142741,0.037250465942429575
LIPH,,-0.01676205888360822,-0.009940194033274287,,,0.12776855515739094,-0.014255842334861081,-0.005703747695942679,0.042366962024875686
CCL28,,0.006475183407947722,-0.015306263547237737,-0.018730412520577458,,-0.0408934224238846,,,-0.02031198401884048
PTPN11,-0.04636854847361217,-0.017396057000907645,-0.01554538642997739,0.0008290286519138327,0.029877067288012912,-0.06709877399575283,-0.046438116311465126,0.014234863554843045,-0.005310528540380556
ADAM12,0.07778003182624618,-0.0006494348549570504,0.13845740714537966,0.1097839436699045,0.023626847378182974,-0.045486749014939425,-0.012134497434992328,-0.014365314946917337,-0.03750242071620092
EPO,,-0.022522757192792724,-0.010399905283067617,-0.02361839758453254,,,-0.015482208851748244,-0.006620845236548589,-0.021600106917258107
EDN3,-0.024770858253400634,-0.029198712076698788,-0.01611934026711853,-0.023862104298093628,,,0.0032809674866474117,0.015522894078562265,0.046915791140109395
CCL22,,,0.005182313565692136,,,,0.006952563751911057,-0.0220001918670609,0.018252110984775645
CCL2,-0.009397528204340781,0.024187489674333255,-0.025722658660185332,0.02857531430558365,-0.021389790920923822,0.08362167261296491,-0.0195585325130723,-0.015074599398444025,-0.005673024296827639
DSCAM,-0.06568457320012268,0.05467610200576901,-0.06894784450956172,0.058276493820724536,0.05048548165054284,0.0267685366801247,0.055106355056004745,0.03213877623648885,0.04920510480987538
GPHA2,,0.057011699414258675,,,,,,,
ANG,0.018785068836488405,0.029757163691844637,0.03144467782359967,0.04400684899312397,0.012664298611885384,0.037313613350149426,-0.023740820444181805,0.028620896071938285,0.06256212500403148
FBLN2,0.11563639566018226,0.04914804229822789,-0.03639126078953848,-0.038882138434625575,-0.009943627265346694,-0.0256290494808762,0.001217567536364987,0.030659836868877226,0.016485396479787962
VTN,,-0.031686132820754775,0.04623031378154641,-0.0196254664122287,-0.023284818737069068,-0.03903922301475871,-0.017697224216834954,-0.01691673092727633,0.02618464411016266
VEGFA,0.07497706563357316,-0.014032336650596139,0.1036488105116661,0.04135153585507853,-0.003964266305011032,-0.022621128698611055,-0.07760123993610078,-0.06016377444660592,-0.04410368293655199
F10,,,-0.011403271364949723,,0.08897858719152499,,,-0.02889223102895456,0.00897639410079399
SERPINA1,-0.03580333060356226,0.025514938270843196,-0.041347746953227286,0.040398582299213406,0.03407251247298687,0.06051101143447746,-0.048028442998045144,-0.04296623799478667,0.001075686042202713
VWF,0.032862212614168586,0.06668113531713236,3.400202736894229e-05,0.009235404648352843,0.07348719689728442,-0.09072757059352075,0.05923439231523794,-0.05029694566838223,0.032774866178544505
GDNF,,0.0400624526997506,,-0.009068529115627675,,,0.03259558827297116,-0.013295473045689798,
VASP,-0.009526208372967544,0.04980722176907319,0.04054228145059931,0.0452325475017716,0.05076834720225498,-0.068101060253577,0.048277819698971984,0.05068016717384518,-0.0021242663517149203
ADAM15,0.0027038568367319755,-0.010684707876296926,0.07930385799375236,0.010569056817054164,0.09567209374091287,0.022509407186199624,0.006090016842997634,-0.009889354932144167,-0.03158851176958854
WNT2,,-0.029321128050903023,,-0.02210331669935401,,0.04566120032698466,-0.019204143109172556,0.05774086927698771,-0.05252852441122105
CALCB,,,,,,,-0.016807137753659863,-0.015275353952556497,
OLFM2,0.03283595254885094,0.02905874805200141,0.020339146572579955,-0.008595770543065298,0.04110888699186841,-0.05725339446200151,0.041648717070786545,0.046167789566514114,0.10039893797407175
MFAP2,0.028396933095948575,-0.012475442440441782,-0.027312140488056576,-0.006037288234528389,0.0657197953740493,-0.0520153976514209,0.037905149970873075,0.010315160760318038,0.029875449047342902
HLA-C,0.020343569441213745,-0.011936218564032142,-0.046797495711092,0.09699530366039807,0.007587648053222144,0.053359307563549924,-0.015120537208608129,-0.003562008939570598,0.032729297585916826
THBS1,0.04973814125501514,-0.005361935283018942,0.061863899975053704,-0.012127196436624172,0.05272713462068249,-0.08180641049763777,0.05710759035316081,0.0031571787701502128,-0.06893959238595453
HSPA4,-0.0002011405233150269,0.004018183935050233,0.0095408906854363,-0.010633832104252972,-0.06782626365023242,-0.041059581244618414,0.01958344589260928,0.002596950711429413,0.02140593324456444
LMAN1,-0.01301699700146704,0.012276640015743648,0.10644944033250925,0.04669827529626243,-0.0007372498638773253,0.015575486612172099,-0.06666013240505633,-0.07535937459320777,0.012205073397293025
LYPD3,,-0.02557117558208482,-0.014560703911159878,,0.0863343429565138,-0.0497862099572002,0.10641946217988053,0.0783535937772208,-0.01666288916607641
APOE,-0.011709811065269048,-0.009260903928633239,-0.07873922605733687,-0.03307196198863115,-0.047415506258359594,-0.0053827406763141085,0.04281084548080505,-0.02269758926195558,0.048456376273213995
SOSTDC1,-0.01763826893328095,-0.009667633796097443,-0.0251539237586555,0.012930190256478614,,,-0.03197676360699019,-0.03579123383458464,-0.03602129992913409
ANXA1,0.05337168940100675,-0.02317118224926528,-0.03874954620853438,0.04100861383624118,0.027556986938431824,-0.024219962102494424,0.014847794302488513,0.007732591170607564,0.03698104477857183
WNT2B,-0.02678975960390226,-0.042718084209298755,0.06152198743513191,0.03295804712171316,-0.058964718106852984,0.05671053053900366,0.036391732399189754,0.04894077079521301,-0.0345399159651574
AMH,,-0.031225010701740826,-0.014990936985584987,0.00098753485132355,,,0.035558888647486755,0.03499664819044324,0.029064550593883888
GDF10,,-0.019400318729260742,-0.01400570587906044,0.003000521739044882,0.04185967187342485,0.05850091188013897,0.013621540205188987,0.04236064842555635,0.02214985944201737
EFNB3,-0.0204858112846491,0.06890117733958015,-0.0498556145794781,0.01375612901694702,0.06335682203959503,-0.024224962055680064,-0.035940040080621516,-0.0217017893268453,0.060864403474793126
LTB,0.07470475275315971,-0.002369781919967925,-0.0028622419196240316,-0.001204843705104461,-0.031197023566971915,-0.007537104163263241,0.029401518447634455,0.07076152930689439,0.09128702512569721
ANGPT2,0.02820214888124128,0.03207526119845332,0.02907920545973159,0.045622780179202425,0.09504549692672767,-0.06439357700221233,-0.021377056940809,-0.05318783366566871,0.061730624467515115
ADAM17,0.06789914959357014,-0.0018421897511919432,-0.002068540497636561,0.06105783085229465,0.006683831563627856,-0.048375987965413474,-0.02060381062152208,0.024496485986116565,0.019893525581507986
LRPAP1,0.020178681681790843,0.01427383246054294,-0.014390164943537917,-0.004738465688596532,-0.025734448680671932,0.0864906022877813,0.019458261838519283,-0.008807087194464984,0.038165215536769395
NID1,0.010156417232022416,0.04467625397697554,0.05485589792433455,0.05267737484961217,0.12751759650726582,-0.08022745836522575,0.018958515101511624,-0.047530356955365574,0.019999468636486738
MST1,-0.0034126967549519484,0.03873928163426848,0.06982508901184205,0.03975226187488526,0.1782172138262618,0.03596132874578287,0.09494854492656349,0.08693647041324527,0.0672880475056357
IL13,,,,-0.027699894394653275,,-0.040283574006407,,,
DCN,-0.010264220849706497,0.02431390871185085,0.0009657305923089137,-0.03736274775276739,0.022327536158413038,-0.06628887809071618,0.04512992938174662,-0.023063886461093336,0.0049595650624609374
IGFL2,,,-0.01232856683365492,,,,,0.02792578428822173,0.02345539403419582
COL7A1,-0.028475237047405025,0.0355365720884723,0.008770202052321185,0.04994943878243933,0.05076995935296308,0.08184765450915805,-0.014027522915982513,0.0310435002779137,0.05606005099003878
CALR,0.07565626499492464,0.006862521257550407,0.09548402532309948,0.02115962173827498,-0.04658802903959568,0.08262971176193551,-0.03088154716294491,-0.06157614822925622,-0.008008734687345698
PIGA,-0.005631974218919634,0.01088719336997507,0.03955357366370969,0.07924056877504458,-0.002724366240643566,0.019847722216672897,0.07823920153325847,-0.03853420972408546,0.023637164779611506
CD200,-0.011948876810261124,0.03638558766276699,-0.06390379577251327,-0.037260063698712924,0.010351093194089526,0.16584955822827965,-0.03976590998459291,0.014364654192685296,0.03046243526502097
GRP,,0.013068949081573304,-0.019141591816007514,0.03542265465531883,-0.04016985724783673,,,-0.003572144424138961,0.10805908313327779
CDH1,0.07358404839916383,-0.013611693197952636,-0.010662000163838956,-0.003923393749993875,0.08996070061400373,0.33065187806662205,0.006193703151207501,-0.026169720564876976,0.1471038291644465
LPL,0.0024201511697357447,0.0360339985722059,0.12589148848072407,0.060065431411551164,-0.0019970406681029023,-0.005092774483895158,0.14103450945879856,0.08522959970685778,0.06889399670833421
SEMA5A,0.008372625238662472,-0.008040427948833992,0.032058472156458635,0.04041498140829767,-0.03540370339672456,0.0404930159865032,0.09185255176710588,0.0019211143218916618,0.05674267679120807
SEMA7A,-0.012177293937419441,0.05842174032754408,0.09551128301847878,0.06560146206062717,0.12543829896922085,-0.07679089994160113,-0.021291986638530613,0.011929968743213757,0.04059897591251103
SEMA4G,-0.02116142713088096,-0.016079179377262796,-0.0073714241410683685,-0.02804699033908034,-0.0443665029602324,-0.05917710550727904,0.01585268003177935,-0.013994613514635816,0.025827611277964624
SEMA3B,0.009730023201167066,0.03228397360561102,-0.017561993769020328,-0.008783998985540458,-0.04356797491478003,0.030410371609617858,0.019822120659863832,-0.03797833808864289,0.0018200659386729033
RPH3A,0.018648598763256547,0.013928880755685755,-0.040761637312176205,0.0023499587570454915,0.02799779102688514,0.12895689085697604,0.07285258058961992,0.04103060614857133,0.03507965640328906
JAG2,0.016418137137863126,0.023336114731535407,-0.014576842598304302,0.0546496797759424,-0.00032661096707769366,-0.026846389976722538,0.05768526126097784,0.009189698139098847,0.06063440600405705
CGN,0.09214679521013276,0.02389059681345485,0.028798603162789874,0.037259868018748823,-0.021965560504066197,0.09338489277419061,0.05930126533193516,0.014129821069209493,-0.01714677902374896
GDF15,0.04987049402251657,-0.012983328679160192,0.10253342939756054,0.02790627711529683,0.08105351185693425,-0.0636776602059891,-0.001246863721974996,0.0035298780918315334,-0.009050659811848157
SEMA4F,-0.04864894554583895,0.05381802603041244,-0.012742643234161702,0.02091786284508253,-0.012488758398840198,-0.06141937491250966,0.007133145283477937,0.0659293797144598,0.07367167990450393
NXPH1,0.04996563549309626,0.07310551679054485,-0.09049950505753067,0.028570134069747937,0.07839611633150635,0.06598052116409057,0.0932735625813532,0.05874709898161169,0.0892339664277813
ARF1,-0.02864699149028731,0.013606598968252299,0.0390321386725832,-0.04951662861430555,-0.007538715190849103,0.0194391806678664,0.00905484454179887,0.009722885278643045,-0.03887254046821118
DSC3,,-0.014138293937746921,,,,,,,0.01650090968461858
EBI3,-0.05375416779200247,3.484537693517501e-05,-0.013765539507215614,0.06357808478006521,-0.05757147110965565,-0.045733693271697344,0.05017776274015363,-0.0071184785296910715,0.011086583894479224
TIMP1,0.02629728294814234,-0.013679798272580472,0.12811310708822476,0.007040038070061336,0.03532966999887353,0.011541712181935716,-0.049222206757006226,-0.10685582238021894,-0.012049963502498416
SEMA3C,0.033620065037194606,0.07291577210817386,0.0033907417795543716,0.016176566367635165,-0.010225177641383445,-0.0855832820221079,-0.018702414986474666,-0.07374045915565773,0.11937209884987612
GNRH2,,,,,,,,,-0.006192849510874381
GAS6,0.062332506110605396,0.039046921946882085,-0.007010552869794941,0.01551701936465071,-0.023023689680639465,0.014139962865583396,-0.024128258772528378,-0.008954934317995322,0.024002380468097592
MEPE,,-0.037860260513180075,-0.036701414571976655,-0.0358421686035172,0.05445459255524551,,-0.01005124919593213,0.1042631509480035,0.026847123148516047
SERPINE1,0.00692707061111776,0.053928830192522384,0.1284816996432191,0.08100144398213832,0.06345095454276055,-0.09720962809649475,-0.06583722656505865,-0.05962959501455561,-0.05329340201377064
RSPO2,-0.01863584259563137,0.037922838536481436,0.09901944404334032,-0.003554209312565498,,,0.017570269624528165,0.01876909815479734,0.0017117843592043248
SHBG,-0.020936449083520856,-0.018313269864400312,-0.02094043459090816,-0.01903324225853778,-0.025635753610066956,-0.03840390918868752,-0.023198359412015736,-0.029393632661233144,0.0014900840650218347
LGALS3BP,-0.06735572721252618,0.0019092630741696808,0.013252334085882283,0.02287235987898656,-0.007700944213957616,0.1291105338565637,-0.040471986270877,-0.046487951314292085,0.023039603468398992
LAMB1,-0.057515218331600004,-0.0073092870849859985,0.076697503203752,0.0029410613014093402,0.03171674395726063,-0.06643319806284334,0.006668388014682504,-0.059402262971487534,-0.0010089054970096423
SPTBN2,0.04525430526415136,-0.0002984444539288662,-0.05909131668371354,-0.03591893862318508,0.10834318365950789,0.011074218709435634,0.052112129654323575,0.022299418300146867,0.021249737568185864
COL1A2,0.018910779667387485,0.04466244873338657,0.03838787908993292,0.005805490427119954,0.07857926221703648,-0.10359539003654676,-0.008484347480051942,-0.08780827436622424,-0.029404587056772288
DEFB1,,,-0.01098402697348631,,,,,,0.036443048313537334
CEACAM16,,,,-0.004957624495396158,,0.18773410151172212,,,
SCT,,,-0.010095674369440217,,,,,,
WNT11,,0.013360675382322844,,,,,0.0021963255030152153,-0.0071507693185489715,-0.013417692356157787
LGALS1,-0.01594393455803889,-0.07398961264896474,0.06504934011317078,0.06859237149689748,0.050766294753162564,0.00233047301740209,-0.09845944016425054,-0.055099361422088815,-0.017691910826371404
BCAN,0.020345703371833168,0.05267628471489806,-0.12678474174775367,0.06242691326496487,-0.009744145088319854,0.042366479193352534,0.13749219815277902,0.098047997172754,0.028760879957413197
ANOS1,-0.03097712165313858,0.021279324082239235,-0.0366675974350495,0.04490002553709895,-0.03129005274614583,-0.04850975688518414,0.06111605702168715,0.08264672308973244,0.017441035166940767
EDA,0.04445462420655712,-0.014835763563129229,-0.015818927827920593,0.044589418880448844,-0.035599974372352995,0.08958168869167729,-0.017531149095008396,0.008285624452928997,0.016261109441192943
FGF22,,-0.02109651376665459,,-0.026879358874390927,,,0.012757830680441168,-0.0041288184034916926,0.08961253982171356
SHANK1,-0.022211602069163314,-0.0038738904738084053,-0.014777270754764054,-0.026624306087802842,,,-0.027749552014232553,0.0270964776281701,0.004410543266155409
NPVF,,,,,,,-0.01752252699919196,0.05888708626297413,
RAET1G,,,,,,,,,-0.026933009199169796
TGFB1,-0.05381881663525233,0.10267711346323295,0.023521111630083805,-0.004800623053546722,0.023297278871099163,-0.09180805393471082,-0.05098950860307501,-0.027246898270568757,-0.007661748463500116
MSTN,0.0024445608713480308,0.0035573741980373173,0.039527381917865104,-0.013375299210286568,-0.0248745980817176,0.041547320413624196,-0.019840590283602536,-0.03190753926282213,0.056851346121090184
WNT4,,-0.013654354604864978,-0.015513198132659896,-0.0003786194873910692,-0.030486193890062387,,-0.005928970507402389,0.040880090703815555,-0.017722298732525427
TNFSF4,-0.03041781613514321,-0.007717082906951528,0.015228644032393318,-0.030289705536352216,-0.03531643597456715,-0.06366617462818272,-0.005254258022119382,-0.02155724776410949,0.029435275832941143
NTN1,-0.04985933039276327,0.038576260585103446,-0.008291780458258301,0.05055194922918371,0.059532433192394915,0.0929841896267918,0.04311420664172652,0.02671578979092703,-0.02084563972793462
CXCL12,0.02534132016294653,0.05166732038527177,-0.018887547979067547,0.038099069178104385,0.010600157365552847,-0.04751504954596063,-0.017371584418021887,-0.04096222142066795,0.024123582932183363
GNRH1,-0.02864132675091349,0.13531998388866456,-0.02341501835286776,0.03555674990131163,-0.018463438799851812,-0.004390803131072983,0.1038716294483325,0.007930641354945256,-0.019152608669911114
FGF8,,,,,,,0.05845020257584486,0.016237841188326423,
RIMS1,-0.023815584893501395,0.031331814972742206,-0.029801186241739375,-0.04002549803794777,-0.03474364359661548,,-0.013690030895638588,-0.001277707713966061,-0.008219028062643642
FGF14,0.03325027156264136,0.06867066650504115,-0.03216395992453839,-0.0030490963937827185,0.003543409730543421,-0.08021741959895713,0.039086465456262716,0.00817739228172969,0.0331916479506959
IGF1,0.03296874769681837,-0.008367822784225435,-0.0262831041784948,0.016211013878061675,0.0344882921346949,0.004762844596571782,-0.006702793537575545,-0.015207389153198763,0.034958440589513716
TNFSF10,-0.04118470119218765,0.030770276784668874,-0.03750476784346808,-0.03755880659799556,0.12072500684962209,0.02580264873400626,0.035645224305738,0.032996615984007084,0.009396107902385157
GDF5,-0.018635835239891034,-0.02093258982987063,,-0.019331525750079268,,,-0.022682330089766438,0.04015952987411855,0.04278762484017458
CHAD,,,,,,,0.027474118315224182,-0.04070332687841109,
RGMA,-0.02793648540179602,0.04870518618186408,-0.011862927208341213,0.05312560749948889,-0.035606474069587744,0.02638707347228384,0.08784589013752926,0.0649742398852571,0.11688771769939109
WNT16,0.022056001162021617,-9.20921860107019e-05,-0.01736631864341436,,,,,,-0.03371486527808048
CX3CL1,-0.02174738804237767,0.0169700474025608,-0.031146725236544673,-0.005565007648951321,0.12732609694175517,0.07470041314312136,0.06582607317378382,0.007079258430572005,0.059723810838848194
FGF1,0.004892787547566255,-0.0018698339545329492,-0.020966210487837634,0.04606946016725248,0.039586840484256286,-0.05928963092748512,0.06360328494704491,0.01093497598694303,0.030904748755506136
ALOX5AP,-0.03237356402913248,-0.01531361373492574,-0.05881072304902525,0.04046948671768941,-0.0690579141922136,-0.0018069773633001853,-0.04603103397017484,-0.03616817008966779,-0.04725203470527121
IL1RN,-0.01658471329400241,0.04882002875120741,0.06826605538405116,-0.020761461071306324,,-0.056675477273322845,0.00313546686107365,0.024563088110118498,-0.0609152005168701
PCSK9,,,,,,,-0.015284234693162787,-0.02176056558651799,
NPW,,,-0.014005707199027929,-0.023123747366572887,0.10611428518719963,-0.03644037821277981,-0.0015268762029801706,0.03536208278692771,-0.00546695731970011
CXCL9,-0.030020987791646796,-0.003462145653344264,-0.02724870838108286,,-0.03939411040957602,,,,-0.006027591889696146
ANGPTL4,-0.04887246765629109,-0.03809648033755345,0.044798109815162676,0.0180084795381701,0.04509427776940648,0.010559101164473174,-0.030014304016795723,-0.035699768060890154,-0.042570855623076886
UCN2,,,-0.01581892880351713,,,-0.04440155459966628,0.05411220268931115,0.027463912340572785,
OBP2A,,,,,0.018510997683512165,-0.07625025066979879,,,0.01133891500659271
COL4A3,,-0.0020707863117215694,0.10127860300479206,0.013503393613411399,,,,0.053791247297005775,0.026247552765387476
NRG3,-0.030101324181069405,0.0595281393177696,-0.03649483147907605,-0.058666131016607365,0.07398905890278253,,-0.0322597766502789,0.04387745035355626,0.007831956755994563
IL23A,,-0.022368364532678806,,0.05336391480856495,0.08432188223301745,0.05416546315233494,-0.015284229361381194,0.047865252040539874,0.02478323591958474
COLQ,-0.030259910425764296,-0.04038741248160654,0.024982133025389312,0.0271865131729277,0.10375621869007065,0.055183930910303304,0.06032965806072955,0.03239603657629431,0.03948638080643559
SCGB1A1,,,,,,,,0.07864010201289903,
TNFSF12,-0.039696019533163665,-0.016023742031078262,0.028096292258977838,0.044479447573323554,-0.015018417652468821,0.07145002662171206,-0.0044795295495882745,-0.03294474067760703,0.03576932271017887
DKK2,,-0.023429791433739286,-0.01621834639746877,,,,0.07552975973795141,,0.014607840082715654
FYN,-0.0467870001621157,0.06712099291676067,0.029119816962808482,-0.045587956286253645,0.05294083931283657,0.06360849715430185,0.0854005789375136,0.06631172591629639,0.04738213080677955
ACE,-0.027506847908193164,0.01596722829593731,0.01929516378439993,0.02437500571072256,0.08394756502043282,0.0014584826967775934,0.03727908868414146,0.0002764770198458601,0.045004038995023025
IL18,-0.05141655892841647,-0.01029725470262726,-0.008020334070380303,0.0696541328153495,-0.019901650041551425,0.09262344583722755,0.03327000188679651,0.03639703619196638,0.0021288937949856257
PPBP,,,,,,,0.07281394682468129,-0.02575956024681606,
CCL27,-0.018877546551471325,0.03137084514634193,0.07770497765851112,0.04804949689676215,-0.027455167736571966,0.0011385265987284463,0.040089493928597154,0.028879977372025127,0.02324920943512849
SERPING1,-0.02138392958458571,0.0016663000623851174,-0.09370456657711015,-0.027405834355315333,0.03374621036879352,0.0521156174918723,-0.004364646505070035,-0.0796007132789392,-0.01826126347971472
