,UKF243,UKF248,UKF259,UKF260,UKF266,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
GDNF,,0.04178401131540908,-0.014378532529295681,,-0.036562656992249365,,-0.017297024011181206,-0.04525401604218869,-0.0366593462683805,-0.01460918531190005,,,
VASP,0.016752318794787606,-0.010730199064301935,-0.002834070443271143,-0.0009314317368958793,-0.01612661346880747,0.006827252955067001,0.06065399677356945,-0.06989483298825767,0.00038575889427146123,-0.03372486971461963,-0.04998521987190209,0.06109431556670473,0.038131173285101905
ADAM15,-0.0016958790708575713,-0.0009097423962021663,-0.03665615070740127,-0.009858412605555216,-0.020919047100480263,-0.023028237515381352,0.050330594624626586,0.028728786019050455,-0.006434430889673633,-0.024402252493312335,0.0807697441232112,0.03248366976352748,0.024928883539272185
WNT2,0.06799512273576605,0.004004067351102752,,0.07858233154374594,-0.02879294485555217,0.23505956752369478,-0.01618744997754758,0.11059881829786598,-0.0020797488443936776,-0.00866303142929499,,0.05656261015702802,0.02744630830192281
CALCB,-0.0032544933443687763,,,-0.027870574716467856,-0.02380934217063345,,,0.014046014854479358,0.0074925639973936935,-0.031239894356771613,,,-0.028977580000940365
OLFM2,-0.029106019245431665,0.07293554439698381,-0.008735493699564527,0.04389290635766117,0.0021942947804637746,-0.05531718637800421,0.008111902719210471,0.0032963218959232102,0.07052789022093824,0.0006420581328704045,-0.0008371651728345465,0.04921480667250398,-0.041843805179557
MFAP2,0.06939566098216118,-0.02759095556209739,0.003941931953217452,0.02532331239108186,-0.001955117489068621,-0.02703933993415896,0.05598281416951764,-0.006324188745240432,-0.04080822076018279,-0.05830857988637124,,0.025591681384046567,0.002327318246345285
HLA-C,0.010010501424127318,-0.01394576691735769,-0.003828262356202122,0.048784940520242036,-0.0365557925640784,-0.07435753738887912,0.030250408019834526,0.00303197418215909,-0.0261676018689965,0.030122936048176795,-0.07782619634859965,-0.024497902982412646,-0.003255782117822082
THBS1,0.007353436254016708,-0.013692914270575781,-0.015094415935828465,-0.020887864990851844,-0.006603592520586723,-0.0022559385226519537,-0.021110440054181584,-0.05381202618990164,0.07700345587372553,-0.07339675544722961,-0.04797530251596538,0.017089130464278277,-0.03203302881291201
HSPA4,0.0011219758576706275,0.0026712441432654916,-0.03208891829713651,-0.04261498704220543,0.03369254741109581,0.010660006817074763,-0.0371993493197964,-0.03532369780764738,0.04181819997918435,-0.0351071869039958,0.034671497079233234,-0.012593907382350007,-0.0694233936719788
LMAN1,0.014570756821445409,-0.06103995475226034,0.026927257661916178,0.005316139979345523,-0.058703093540168734,-0.04476715642163791,0.01835032924578822,0.026076198068852217,-0.01120392657195763,-0.06284346144619198,-0.05511876174669779,0.00026347067115747933,-0.0595273646278027
LYPD3,,0.04375134908029698,-0.012960752365518894,0.039251761597449086,-0.01642300462289451,-0.014902370592573443,,-0.04416464448623576,-0.040064361528342717,-0.03185266553650957,,-0.01380630218285262,0.049261556518395914
APOE,0.01641211511036467,0.02787997942508865,-0.09105096980754902,0.03608590075402811,-0.07734493463002583,-0.04726416777122032,-0.034832441726503176,-0.015638004940218938,0.010324326942795684,0.06353751653859807,-0.02263488781438198,-0.017393841209074418,-0.04067408241296817
SOSTDC1,0.043734378004649445,0.024331764825500122,,0.02141186773702894,-0.02198847575559688,-0.022998153472888406,-0.0005811558754165279,-0.022792650786669363,-0.03961701420724923,0.019551310846471902,,-0.022708757313578087,-0.03758561387309082
ANXA1,-0.023970208238568318,-0.011357168655144308,0.050824281692747074,-0.01194966598093865,-0.008427065308197576,-0.10879837388839989,-0.014049260082925279,-0.05566902332324939,-0.016163066665060264,-0.03292083973840672,0.04778486223348264,-0.025512249510610086,0.10492991433005854
WNT2B,0.04206378239100239,-0.025921337109844553,0.016184363333236012,0.034739746221332794,0.08627439616543295,-0.02117312521801986,-0.028323795596860393,-0.011744220408218705,0.01577178429907131,0.017712583758321295,-0.030607519361880324,0.044789909698131104,-0.037153595130563
AMH,0.10105631912105584,0.08250141990361791,-0.018009520845863578,-0.015167622386729557,0.013341313050779364,0.032254505456964885,0.017762668325847573,-0.06090691977367707,-0.0010748245371242846,0.07407605085549852,,-0.020569783096805627,-0.035148690184211656
GDF10,-0.024217600947437978,-0.016322188479135774,,-0.0201473226529565,0.0010582749984526635,0.006925269529133899,-0.033277197279953395,-0.03265089615222193,-0.006505886754463015,0.003583361459247997,-0.036525775711121866,0.02604258280589668,0.0021856471081631505
EFNB3,-0.006394555859525438,-0.012255978546121107,-0.0144877853649186,0.001331902429636813,0.038679056974957514,0.015357501571760477,-0.011700686524552691,0.03342081680298599,0.024103047921047803,0.030778728279188417,0.01810485501935079,0.07486115244302044,0.024705943824417664
LTB,0.051210852527911375,-0.02779596553361552,-0.030709443910074727,0.05830294533944838,0.03786468233540448,-0.013454820022066471,-0.010123818326537715,0.03169673672175116,0.06530107257321695,-0.02398377842144681,,-0.003024032774237198,0.14603602743635097
ANGPT2,0.0299037811480729,-0.0035428836376738674,-0.007931250781278584,-0.05560147442521056,-0.006200912532931047,-0.05451833440894381,-0.012999192940343159,-0.020292799106592072,0.029254362241520098,-0.06785122081424963,0.11562714246615433,0.0538053533949753,-0.06802806619182097
NRTN,,,,,,,,,,-0.017808008784573184,,,
ADAM17,0.00534495337988998,0.02500631824464117,0.029492030459500388,0.007450233651679102,-0.03571919013391734,-0.042619678006945355,-0.03679892719256222,-0.014613385753556698,-0.01651790789659859,-0.040693787390604454,-0.06933628965619475,-0.011412898265925299,-0.030728943235767817
LRPAP1,-0.046316406347481166,0.009380617415243809,-0.022894080813421248,0.06215328663380411,0.028993464079398578,0.015379229793464427,-0.04237593691417861,-0.05716049393463462,0.054112399940437234,0.038933415902136025,0.019143041202055636,-0.022731169296621327,0.015473462273259648
NID1,-0.00201886519524555,0.02422672594129398,-0.014382862715757559,0.010181034709622564,-0.009170630728720644,-0.017026054320503924,0.016244044021676174,-0.04966642479012141,-0.004196970835979916,-0.05394835037004441,0.0234298555306129,0.027722420613021242,-0.01948195107546662
MST1,0.0288230365534207,-0.004879181295103467,0.014260624493235036,-0.04825833629667609,-0.06568350223269022,-0.025566761798865054,0.01374117774944682,0.03374643121997207,-0.009577199028005393,0.0791414279408785,-0.003836797312998836,0.057727720689929964,-0.0020848650839895484
IL13,,,,,,,0.012602367774912455,,,,,,
DCN,-0.02951185727709809,0.0033033275045136028,0.018149118972238237,0.07056852353411174,-0.0293065224486642,-0.03802013356287466,-0.01536524971734464,-0.059957899407394294,0.010299644955829856,-0.030292547085518078,0.02399026891978401,-0.04930438737047278,-0.002506653048986718
IGFL2,,,,,,,,,-0.02074450633884575,,,0.06290264903956475,
COL7A1,0.06902779311224988,-0.047899348912763935,-0.004588516802869785,-0.019252827038283665,-0.06603673876177972,0.06346102286155315,-0.02530190583700169,-0.002678749130405677,-0.03562714509623663,-0.022772933115926146,-0.04285929579927207,0.006948812859603131,0.0650745936091852
CALR,0.062446006999497455,-0.009959758737441976,0.007796415787262747,-0.019269021308577054,-0.04445797257561437,-0.05921484608032589,0.03274435902374718,0.010237651188859043,0.05896649119386034,-0.0460797260926749,-0.0035009918253143596,0.0399273610741706,-0.056290669224560275
PIGA,0.02540358903535418,0.0017240703336708187,-0.037137392206357527,0.02596792064367155,-0.04230789489097542,0.027081969376407826,0.06571437921078331,-0.014468951578604011,-0.05785191421714791,-0.023461066925483724,-0.06982027014050535,-0.03794657746718327,-0.03133617126926558
CD200,-0.0467009611861077,0.0633074737339874,0.006408178734365545,-0.048539757053080924,0.04970653239339304,0.02154473396579923,0.0029226986190903255,0.0053148887196311665,-0.022852752938735798,0.0005073343472671668,0.1178306062319449,0.029135570767144663,0.016831160187269507
GRP,,-0.02617300275854364,,,-0.006997766502485481,0.038862535782574106,0.08001398965000656,,-0.019556950211886602,-0.019532474911141733,,-0.016157763377818164,0.07895081577328358
CDH1,,-0.029610062053535096,0.03227371500894262,,0.013192441768589257,,0.007424332747683755,-0.05190293528911736,-0.006892202519498254,0.010704228830309923,-0.02080335582163678,-0.02739872346462662,-0.016597174261155912
LPL,-0.023963191938564273,0.026377148966770705,-0.011190668477605971,0.00792610933275071,-0.04216944196493938,-0.04000162194340439,0.01720595356931673,-0.06592191150946217,-0.006318814958293959,-0.007960103521853777,0.017728612257208766,0.030149079735282167,-0.003336763468338958
SEMA5A,-0.02169705177999561,0.08110590936061815,0.02389183844571355,0.033674300513557534,-0.058270830996900315,-0.05890250256974808,-0.016689780386744523,0.022675236386041155,0.037502532020645366,-0.018382187346231267,-0.04466721525125768,-0.02202280847200253,-0.06436644229981534
SEMA7A,-0.009701272683487265,0.0670865366885336,0.007496143362363928,0.048134005048476,-0.003574624860775967,0.058350475444502094,0.026943862037850624,0.005553155132815654,0.0880678141498763,-0.01659524390268373,0.008303829326090164,0.06651837028800289,-0.011935587463605986
SEMA4G,0.07260436278892105,-0.044247842824095315,0.008125946322418342,-0.017864251950840786,-0.00048690092599958557,-0.027611852450096206,0.00111044828265874,0.010874469531160114,0.04267921809701299,-0.02194994199336715,-0.047162119003459374,0.08177052010254529,0.06481695496106898
SEMA3B,-0.04027458242813418,0.07770535430221982,-0.004028685970880267,0.04569672743696355,-0.015813852060700545,-0.01020264769019751,0.035880025311362716,-0.016539709302683312,0.01565930835960333,-0.04309158608981685,-0.002921599397064134,0.014030010773156746,0.032701569797297755
RPH3A,0.04108651640868075,0.05335928587699042,-0.03096948733417247,-0.010301956234333066,0.01010880637010182,0.03329454174655053,0.0517039343042251,-0.04159478614163288,0.02012385491161612,0.017035208798055448,-0.022541428160272457,0.020724066300423016,-0.08369488273935079
JAG2,0.006573021510743959,-0.02764784767489216,0.03150561488332413,-0.03219928256875817,0.0013498163649694709,-0.03324087526695965,-0.03966444500954655,-0.020673027926664957,-0.05828105465499678,-0.008872109579277207,0.18478210427552924,0.013457829133627733,-0.029634631167319805
CGN,-0.02266173932564954,0.04465399833685659,-0.040377475215878034,0.024955323443512197,-0.03865453453891136,-0.011850577607659231,-0.002966787811033695,0.027116423604949442,0.02775886786049858,0.009652469309747872,-0.040577870598958586,-0.03836471127162491,0.03148978164984489
GDF15,0.0793511595359202,-0.00020425162108878912,0.020081696222492004,0.07535400101880825,0.015366751634158104,,0.002138009048741134,0.02940426590270791,-0.022863073827766596,-0.0012505585173084336,0.02697351432740324,0.02620584351146804,0.03159017793251079
SEMA4F,-0.038114266313885994,0.02557016161084143,0.0266839443513673,0.02024386828882991,0.000894193865339201,-0.012936627105354086,0.04107572075742043,0.007184421609964632,-0.030031945722560988,-0.020572350725858904,0.06792060677633777,-0.0022695811826404454,0.0435438325356636
NXPH1,0.02185019531331586,0.029226666874954677,-0.004399636041522719,0.013843229311872615,-0.030635896997014397,0.06691626669793081,0.07266624128855353,0.02181456946552424,0.06275966666067623,-0.05959558707334246,0.01576621603023955,-0.034341480969208145,-0.056253869661122155
ARF1,0.006230118740107767,-0.00455035302031642,-0.06343518305055101,0.006935398115483547,-0.036881859362016406,0.011373737619805162,0.009938904847352308,-0.020437603177633542,-0.01782578326040381,0.002056121483537842,-0.03561583205631279,0.050218957330605045,-0.03345772636655394
DSC3,,-0.01189505706817434,,,,,,,,,,-0.013617269109832403,
EBI3,0.04477092556403595,-0.046449057526997795,0.008705248535024702,-0.07894586179762868,0.014546330607571234,0.01313529631562796,-0.001361208314724113,-0.012620990800186463,0.06430390438755046,0.03011887582552616,-0.0059174375942657115,0.015002769800913576,-0.0148464460576298
TIMP1,-0.026517184920170665,-0.04653852589669764,0.007446284959991469,0.013510512587217267,0.008923501666727352,-0.0021804175519810503,-0.004241118457268095,-0.029771049288034722,-0.037517867633075304,-0.0467153584408817,-0.02869388484955004,0.0307330238374051,-0.056883977609943424
SEMA3C,0.03854316723664595,0.011519493088644249,-0.02703697760889211,0.036650667105592824,0.018685119877760375,0.04222084119217747,0.01248659659880925,-0.05898743082924415,-0.073549202952041,0.001194795892737576,-0.008371868215016025,-0.040403850402107366,0.04655447063176601
GNRH2,,,,,,,,,,,,-0.014756166954458728,
GAS6,-0.019873662035184016,0.03485386385188908,0.020431378166131435,-0.02031247836332557,0.006291437500917791,0.006526404107878674,-0.00529406937543695,0.022272886566524815,0.05323894422899184,0.039180116375421285,0.07781682140908613,-0.04997529803512258,-0.02938487683326968
MEPE,-0.025109095348526015,0.09445349351694479,-0.047725987714770296,0.010147497696587324,0.04390374678821184,0.05920861143707539,-0.0320450079090133,0.010729384282354206,0.11104216642462937,-0.030142025523302973,,0.002615944672456574,-0.02876065319280958
SERPINE1,0.006423366823163478,-0.06291014022082515,0.020950648868064276,-0.009337662746990482,-0.030737566287600476,-0.034232637345938115,-0.0031620073151776224,0.017763122611714893,-0.047998444347984594,-0.0584220856540966,-0.1176069879334639,0.0276733989236964,0.07416603282412243
RSPO2,-0.005430683757487287,-0.03210400441600475,0.025058763723605815,-0.009177142766633822,0.10931784583626548,0.03732773194995916,0.029039930301705683,0.030776774801813647,-0.028077425904843557,0.06065717811627329,-0.04250316930938901,-0.036239594669320044,-0.005596694998756039
SHBG,-0.034646555405329814,-0.015407615027745956,0.038011922681911746,0.061712971858152436,-0.026233931706413055,0.012093410622639125,-0.013939069016715919,-0.017778370966702994,-0.034917079979325076,-0.028343092974310674,,0.03136471494947981,0.11840604148291665
LGALS3BP,0.021605422297072588,-0.00943047950579638,0.035801896014424406,0.08457889946931475,-0.09461532452004384,-0.03138517716264187,-0.022415931084718656,-0.013050387546397176,0.03390114955035342,-0.054826117404642674,-0.03574049844438252,0.04141127680743771,-0.015217557844036703
LAMB1,0.05126075199868795,-0.0295911799600096,-0.025001303960598218,-0.006551652433245686,-0.033340937513692805,-0.01183102611220485,-0.0017347577518311995,0.04507486120013799,-0.008646643281038617,-0.06765127480399256,0.008132629205836054,-0.008811101921474981,-0.05427033686567112
SPTBN2,0.09800705443046745,0.021611152167356467,0.028667708969337492,0.009366609656705237,0.02244611202133988,0.023047639827447144,0.029856193188591208,-0.004831154672122924,0.0661664902171648,0.058411300853343985,-0.07620334361227235,-0.008217914413725484,-0.050932901907442436
COL1A2,0.010193061542269979,-0.025319001142195145,0.033693921416859,0.043166858850693955,-0.01749565570145321,-0.01125536709034434,-0.026417366828340692,-0.008132474520776065,0.021693035196020033,-0.058543900904622435,0.10681145072098956,0.02250290662167735,-0.01790359218065738
DEFB1,,,,-0.018768973007720395,,,,,,,,-0.02916198584427207,-0.02335240287844297
CEACAM16,,,,,,,-0.025302567498378087,,,,,,
WNT11,,0.06293955306873042,-0.019795703443722848,,,0.014227735295754185,,-0.011263247694556777,0.09799539878847681,-0.013189692942116455,,0.02659931224518692,-0.0209650712600701
LGALS1,-0.033383403201895666,-0.04739265033260272,0.04593807490231449,0.011378065836696797,-0.08037459273777912,-0.047726223499071255,0.021945357360731766,0.037883246442216134,-0.0667947446903923,-0.030538731501561937,-0.022270777449599315,0.01945696769181391,-0.02118673833381111
BCAN,-0.011705879769037513,0.0703890524652211,-0.0399199328877878,-0.014798975582077021,-0.07541852208086383,0.029664820235870214,0.05733931384281764,-0.01867459935317069,0.07973766420442023,0.08255465417625178,0.0009643509813672021,-0.02121316001841943,0.03753522426879697
ANOS1,0.07358248531151738,0.03527812951069011,-0.01007800034573495,0.04546357520054635,0.0013619384608054511,-0.027864116624103583,0.05798359740385524,0.06854309172383964,-0.029794745796830068,0.035618642781081365,0.05299223311965361,0.017952931954743817,0.0023110074890056623
EDA,-0.004981235437803266,-0.01248186344196818,-0.02719130498150004,-0.0313901537086717,0.02936625829671271,-0.004507632365855735,-0.030449268021847713,-0.043152808629516995,0.05949969864963365,0.02859830479710568,-0.040187584444525346,-0.015504683994121242,-0.02313166377458081
FGF22,-0.006445832280748279,-0.01774925859504887,,0.012822934174567759,0.0018804272422344274,-0.013818736411950087,-0.008864307940453921,0.020942012359264954,-0.019759431213713898,-0.029982379522341025,0.19059843087520112,-0.026098018012806413,-0.029148941432189216
SHANK1,,-0.017049478743226498,-0.023867868882996007,,-0.020765764225080575,-0.017299807919391733,-0.0194984141450509,-0.01492388833013335,-0.02514394527658065,-0.052098203114493036,,-0.006935100613693257,0.14095374553576037
NPVF,,,,,,,,-0.02396474930870131,0.029176383338182642,,,,
RAET1G,,,,,,,,,,,,-0.016979264236203693,-0.019307838989024384
TGFB1,-0.03338732783483408,-0.016762061136051967,-0.0020251867737853422,0.11403349074838494,,-0.004851080159635266,-0.045363440487663186,0.03180380908303119,0.03374387826807916,-0.0645716411771093,0.011169369757880705,-0.00564946446812409,0.04962545429434235
MSTN,-0.03595266551500103,0.03377438724498745,0.013450122888871584,0.006524534853098778,-0.02095999078319645,-0.009160688005642414,0.010742921615080458,-0.02713505719267067,-0.036732410253314154,0.05769327677750596,,-0.03283801472115886,0.049298126237147
WNT4,0.05555013904230081,-0.011487901437692214,,0.02038102583510486,-0.04238241184595028,-0.0281758196680421,-0.01933734604965541,-0.03677794506247008,0.03888075907102395,-0.013641439863261683,,-0.04651753680310263,0.06193775050612508
TNFSF4,0.004050246654211046,-0.026270727667385415,0.015797772347814626,0.058457096540097966,0.02017971063716905,0.07501386919219168,0.0665056109000323,-0.036024370079135073,-0.04320848360474902,0.04376035278967466,,0.010778335104378424,0.09620208170080623
NTN1,0.001965171988251154,-0.06600665244652265,-0.021285112901318976,-0.014324311864677764,-0.052274159698388084,-0.03472834284304488,0.01852548064844082,-0.07407215196087463,0.11891386840055461,0.018546726100573518,0.008102217942867307,0.020343679884577894,0.07695938942716424
CXCL12,0.06727742254875266,0.0004579296729598498,0.0183069901403007,0.03090125887047056,0.004981423789654314,-0.05483804148394502,-0.022946790346993706,-0.001470438710277754,0.08477234740563167,-0.020136330116826587,-0.04611494929085551,0.017333532704490406,0.005463727171946902
GNRH1,-0.03213907844967743,0.012505425720261787,0.045256869891208064,-0.012633519699832667,0.06787574740824244,-0.0037879010925407374,0.006433290407396656,0.019246145290551277,-0.03995285448430097,0.028554542022894286,,0.0632751894207752,0.04808503967628576
FGF8,,,,,-0.0027572116284625718,,,-0.024321476466311685,-0.02465321054151993,-0.0149234450870562,,,
RIMS1,0.052607555986173685,0.03555186105068271,-0.024126284726993633,0.001993031222225293,0.0010464131497285184,0.030186210321028233,-0.013990987160595995,0.07008799023718568,0.040998083194754,-0.024746432646536518,0.060077811225376844,-0.02936400399937402,0.03291061481644953
FGF14,0.006307776029389093,0.0214320749118962,0.014690742984301204,-0.00407820827824846,-0.02489309416705222,0.010936017544500305,-0.03158706531651334,-0.03182017102180561,0.0647484836365795,-0.010798532921886534,0.050861127711631815,-0.0018249297985114222,-0.015074121280925185
IGF1,0.019027619312537065,0.00039610078718519364,0.02457152530353481,0.04801311866729158,0.04296712442251648,0.027774328960857176,0.05975922674784884,-0.02588060618939899,0.005315296325994265,-0.07534019011958441,-0.044328762438706405,0.005482944827770256,-0.038340019831339604
TNFSF10,-0.004011655370440482,-0.01413444292429681,-0.009842116126275054,-0.0031703012554156126,-0.008762785243192874,0.022553188662245562,-0.038165393878420224,0.015898005534640765,-0.024174902991830848,0.010935491879908376,0.024183942611755833,0.009748789516163578,-0.0050091926891685425
GDF5,-0.05197371328472125,-0.017611343469541463,,-0.02488197190976569,0.03593364213030309,-0.013818736615824142,-0.01415751809221585,-0.04764793378778299,0.03827284554009043,0.06434101145127483,,0.02963671337288296,-0.0144235140491641
CHAD,,,,-0.02657914506420478,0.09167039293395415,-0.01161265688615378,,-0.006031457439970259,0.007205887285940694,0.0003617209811055754,-0.038188847996805025,,
RGMA,0.0077751369534922055,0.020426796922012085,-0.0444964603381736,-0.03492934603612152,-0.04661854493762926,-0.04138826751290486,0.06885777064927687,-0.0014202276577449187,0.044082668911595714,0.09082849466797994,0.00019569659983183793,0.010862433063567488,0.056882177833783173
CLEC3A,,,,,,0.01635478901278659,,,,,,,
WNT16,0.007411136764642796,0.021898643874669627,0.003393599937672907,-0.01635369252600463,0.0654310019861759,0.01271545000655808,,,,0.0028344164645721245,,-0.031901123510217615,-0.029319465841444396
CX3CL1,0.07033169230889147,-0.022376213253243724,-0.020469783172454986,0.00696738317070238,0.02295992832642728,0.022006766620892654,0.01138725239129864,0.026309185079995173,-0.024234846988948382,0.013000345703405724,-0.045157512206686075,0.07943832563237603,-0.09553241329817495
FGF1,0.04730457575514449,0.019406574039645578,-0.03879765770178785,0.035151899368193566,-0.034588550416839184,-0.06204840009119094,0.013948666726110911,-0.023751232207534674,0.02477315659251343,0.016141326872850855,-0.13473683550646345,-0.024200486664065865,-0.04854088411550909
ALOX5AP,0.02514406333250678,-0.02885384166286551,-0.056594951067274225,0.03432187453608163,-0.057715631875132296,-0.04467474670716165,0.05922362374487899,0.030199473476569056,-0.0441000339108796,-0.06600095655407386,-0.04871812392596285,0.02839268538936454,0.0390180137937193
IL1RN,0.00639499600265699,-0.038785563436698436,0.043066391210670664,0.0062513487435450375,-0.02899783046007096,,-0.015204736787868342,0.08040282369509967,-0.02372255299711076,-0.025525403109072385,0.011730313596538014,-0.011430907869995894,-0.007024418922653361
PCSK9,,,,,,,,-0.020903540500402273,-0.01893749662998228,-0.017285452114136395,,,
NPW,0.019555935067186093,,-0.016407787691736533,0.059050422444914485,-0.030037400749421465,,-0.016934766346662623,-0.0500326061939581,-0.01538219056452805,-0.002831606293991605,,-0.009598163096317655,0.023247051908486353
CXCL9,-0.003528376136369269,-0.004369458995763861,0.07348076826916758,0.016865772448718896,,-0.013818734357527415,,,,,,-0.010856762435336223,-0.0328649659139163
ANGPTL4,0.010781966490528016,0.0025843923145850733,0.03611851374160895,0.015908510526762138,-0.012878455312175699,0.02802960636020754,0.005432872456620837,0.01169027348322655,-0.03568584101444563,-0.00038237165057723,-0.002078249417677931,0.09751711029985476,-0.011285221554357766
UCN2,,,0.03867482369376877,,,,,0.047262018809331126,0.10261822579955776,-0.019532474911141733,,,
OBP2A,,,,,,,,,,,,-0.015295752656139769,
COL4A3,-0.03825255325391853,-0.023083359600962146,-0.0003822397550642396,0.010510662954452674,,-0.0049565215209848995,-0.001394695769212183,,-0.014985627475000086,0.1679481916344249,,-0.02474247284578087,-0.0005084799210578429
NRG3,-0.009746537933589216,-0.00821812091634506,-0.03339724532362751,0.032988157909481154,0.06313284053040227,0.03726872084633518,0.003059202734014005,-0.04437412388156444,-0.012361059124855826,-0.07350147714320185,-0.009400224195629137,0.005032079139178874,-0.012172015287385637
IL23A,-0.030810715009571804,-0.018819312557052593,-0.0015378844981569844,-0.007713936951827517,,,0.035053121853136776,-0.02090353320837132,-0.024321198163600698,,,0.11547547105319056,-0.025919881276644234
COLQ,0.08678415216795111,0.009014557780400811,-0.016508309624061496,0.046046510835995945,-0.0365175468174165,-0.012326764692636329,-0.013905857566205446,-0.00695655406932957,0.003949663800227192,-0.00468120344278727,,-3.137563244998637e-05,0.036179627247257345
SCGB1A1,,,,,,,,,0.011251493966627472,-0.01999937529388665,,,
TNFSF12,0.07904008538761643,-0.013649432746370016,-0.024026007658470985,-0.022470233295964554,0.06599956110781012,0.014847390807695055,0.0008297140699242997,0.04097206102758438,0.05056857640783513,0.004225695571923922,-0.049584662638177894,0.01156311956453184,0.014905509403314492
DKK2,-0.03845616859377698,-0.019712329325370107,0.08974499255313279,-0.01807654726052803,0.024390157058028016,0.020268153797082248,,-0.02467516965901123,,-0.005904631586281549,-0.03899829507511185,-0.034208654899286255,-0.03273014713929254
FYN,-0.004570088284027076,0.03254486267933327,-0.04119592004415842,0.005421167901871573,-0.07526143055088068,0.02446237982697281,0.0075888550958133905,-0.026196353918732564,0.052073933021575244,0.04679212007783906,-0.047017841286521735,-9.40882002235112e-05,-0.03337666672603969
ACE,0.013210146112885434,-0.006050504270207406,-0.0009163942519361802,0.009521700288266783,0.019278607028011645,-0.014419090602927186,-0.011845054832445487,-0.049521996592214554,0.017692775323004856,-0.03650137633824145,,0.030417198997632344,-0.09045551267303933
IL18,0.038774416505790825,-0.013892955021581704,-0.006491061396310393,-0.032844061314649085,0.05577575439128474,0.0013613910533648798,0.031014657423856423,-0.0018977898545593803,0.0004876820693223925,-0.05562718676729199,0.017339474719351794,-0.018124586000159152,0.011930950503677675
PPBP,,,,0.0681682632112649,,,,-0.025594366152043954,0.013492031881517513,,,,-0.021639702302808785
CCL27,-0.03171502701459602,0.04167366484396225,0.03918994589678669,-0.012639426492096453,,0.19059335337608438,-0.0319347512919856,-0.029234389535307628,0.005169273722915463,0.04460714087355114,,0.00781871946836317,0.07665998392788399
SERPING1,-0.01651824842431247,-0.06297327118591907,0.06951003813018061,-0.02234931969465471,0.019420951875637697,-0.02192120918359267,0.016709097922416462,0.02559385187388026,-0.0226953084411891,-0.024470232116552134,0.09957416393198704,0.07766925117780835,-0.010821210454377336
AZGP1,0.06263802671508352,0.06801723498592815,0.03277572662127261,0.013814800984254085,-0.09620137051746874,-0.01890026908609788,0.03567011124537619,-0.12130861776136799,0.005125595563319492,-0.01615360006603596,0.024294172745714975,0.08781404026946439,-0.021727806265521295
INHA,0.056381498512904395,0.06268243034924184,0.018297211648183945,0.023349244430989256,0.0016167753817843435,0.08031246340983406,0.010043491367265324,0.07767048189597522,0.07241254607620662,-0.007351566646562904,,-0.0003061640295605637,0.160395736807788
SEMA3G,0.0334754643784187,-0.009653981674090335,-0.021448682860101587,-0.016771417747789095,-0.05061195344281447,0.013218438717126163,-0.02163782295681203,,,-0.028677475908822414,,-0.037777473571183114,0.011362545704960914
OXT,,,,,,,,,,0.02718489851096718,,,
COL6A1,0.002464126550996601,-0.027056867740404018,0.004704151717502479,0.03552497387237129,-0.04803703383520695,-0.05300447400239441,-0.00261767335170532,-0.041887699103150176,0.000883932548134534,-0.05911324935218319,0.008878477959575866,0.02883076850280507,-0.02759261670310033
FGF17,0.0642610183527641,0.05994708449841424,-0.0074519734209101615,0.07806287054112826,-0.0404568256803098,-0.004482981610239542,0.04524009945591493,0.015377033559249407,0.015110133958612925,-0.010484152105879592,,-0.014572160973103824,0.042602394897520594
TNFSF8,0.04176049959090999,,-0.014513109381719578,-0.017112259752418743,,,,-0.027771813839774877,-0.0009350991045050856,-0.017808008784573184,,-0.03393764988247844,0.03780997638391975
FGF20,,0.03369462684425943,0.013826047519409645,0.02976881762320651,-0.025350287504264213,0.04019352391547831,0.018182254451914435,0.01430379871083995,-0.03237534247566085,-0.03603124624616752,,0.042538346356383774,-0.01803877419723704
ICAM3,0.05504367952049799,-0.03463622992805379,0.012529147307446637,-0.008811662201117202,0.015807384542468224,0.060326470812446825,-0.025571273493450265,-0.03656638838564339,0.006084053023338316,-0.04061262878162421,-0.033450861652310954,0.008532954933414378,0.009040936793074475
LAMA4,0.01937238707747397,-0.04304143765923123,-0.02247622377119345,0.03934131132716464,0.010882736542818293,0.035135838030433506,0.02044533111213431,-0.031589014226097716,0.00577305652859638,-0.0331696297601092,0.012428043019839434,0.02114672214218441,0.02278716920073334
INHBE,-0.03020613819214892,,,,,,,,,,,,
DLL4,-0.013995227348073978,-0.01619688805060766,0.00536802567676591,-0.06315214006848256,-0.0015399706494373191,-0.013716321799448783,-0.005000393919856128,-0.031614540204382015,0.03630707051042129,0.020156674178418287,0.080304590896711,0.04250318251906552,0.016525034643514517
SEMA3A,0.03645228782414313,0.058250035232810436,-0.00963818917143554,-0.03455178917659523,-0.004180402460915249,-0.05035981282235227,-0.01861473843411055,0.0674734795936356,0.03848485708142559,-0.03772820434084416,-0.06159912723355896,0.03642883924638832,-0.027803213679417915
RLN2,,,0.1422438105285896,-0.026247540856399354,0.020798591544345928,-0.022885973741976387,-0.014585021530977705,-0.019204141816588884,,-0.000579275069636231,,-0.016817908643762154,-0.021192110016333858
