,UKF255,UKF275,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
PKM,-0.08352656093943518,0.002544670399774368,0.09852397989656758,0.2047416982893147,0.043760928593745856,0.10858907660441715,0.08200791942576575
TNF,,0.004280773119915979,-0.01196286164117385,0.0938112281970201,-0.0022217861858758146,,-0.023352429095334245
GNAS,-0.012217701335064075,-0.06784700150008846,0.03339322322951077,-0.03812341168095458,-0.018606269295428482,-0.07085911214509832,0.030535764147385902
BMP8B,0.04368780987027678,0.017853781017867637,0.08637523431885188,0.0773990639071946,0.05868749801576739,-0.03555037063441875,0.06161856746135524
LIPH,-0.02194763870863099,-0.011499631122393644,-0.05760980488588944,0.07826763387037013,-0.04784125020933065,0.048867304453374026,0.05576456664562806
CCL28,,-0.017707540121064902,-0.004878288962684556,,,,-0.035331194829719796
PTPN11,0.03880968142085621,-0.016823758089900324,-0.06553044970003005,-0.11583146837283094,-0.09599711829061991,-0.01827780945810229,0.010328028824337072
ADAM12,0.028151780120044937,-0.040532913730868106,0.03390592519428592,0.069618520623713,0.17363705285498,0.039245672450774025,0.08110697685604046
EPO,,-0.01203146277253463,,0.011438422492574141,0.012659310456254942,-0.03316771205950268,
EDN3,-0.025889348280345902,0.0859947262709513,,0.12718457252114496,0.04796067785209881,-0.049331947429565814,0.047536459337018284
CCL22,,0.021408657749499883,,0.09731221683806418,-0.023198261954486658,-0.0012524442581047855,
CCL2,0.04325529064684618,0.07246210561404028,-0.04243853263835866,0.2369380062438358,0.12467267825515971,0.028967108326206588,0.03856338681982322
DSCAM,0.06010260606319448,0.0036384134580934647,-0.01634468635684045,0.014603924461911071,0.05680385294466411,-0.017591001833261077,0.0997933650846939
ANG,-0.04958538532161408,0.01625823989116655,0.11332109073035589,0.17072444989589416,0.08298841859401689,0.04827261625167775,0.024321271770300166
FBLN2,0.10570228922029286,-0.0028589691434241665,-0.02655467916652448,0.09172038152462804,0.15112193077123476,0.047464517004084085,0.06715377903837963
VTN,-0.025605988593405446,-0.019766342176979056,-0.05001896242443789,0.0570417190583418,0.0023447639792177418,0.03064220050646022,-0.01113955560753299
VEGFA,-0.09327122631678864,-0.016276600941348404,0.11784356896200913,0.09701059869802615,-0.034239750513505654,0.060983673435767834,0.004236929560940004
F10,,-0.013192238888548227,,,0.031112216509523633,-0.015692357040599146,-0.03074465734470886
SERPINA1,-0.022036512370046373,-0.0175233556543556,0.019503426264085237,0.10502794209142659,0.040418483755645614,0.0006966113140593071,0.06514138356303921
VWF,-0.0034743079265108865,0.026996982894298093,-0.04162522448122315,0.004189058721703706,0.04782098538848516,0.0639216053700829,-0.0361719406085804
GDNF,0.0012350292987335918,,,0.030164728269616886,0.04374668962457596,0.0483412783059796,
VASP,0.045973997615196445,-0.014469556459466008,0.09063716523978492,0.010809018067857728,0.016671615951681346,0.041389767040798185,0.013309926153908502
ADAM15,-0.0023978028246995783,-0.01486569201856263,-0.026418587605378806,0.05042561049265959,0.05088880267179497,0.05829717686737263,0.03410699918839934
WNT2,-0.0010961641765395507,,-0.007030030971056438,0.0076919739290461555,-0.04951241020324675,0.03773045404699557,0.08814453993604725
CALCB,0.10409202096110312,,,0.11773191946364765,0.06278261517993129,0.032675230327581344,-0.03597586652451919
OLFM2,0.02019761118693653,0.0017051237247054161,-0.022724581863260797,-0.08845682750851862,-0.07411859266274225,-0.01209673140791629,0.08824670053938864
MFAP2,,-0.02285759609902282,0.019676723673758962,-0.014933815753284745,0.0679488298341138,0.04912056617282176,0.07260415197987191
HLA-C,0.0065046749001857855,0.041323180849396166,0.09037467118399381,0.27202293623373497,0.08797294292107012,0.1022991644298221,0.06408955200311778
THBS1,-0.033270671838544215,0.04699232137830467,-0.03828467793525195,0.02498029346404434,0.011603824698202298,-0.01545296122924016,0.1555249207658669
HSPA4,0.05264594774017936,-0.007856297239931545,-0.14749179616208238,-0.09314370111069577,-0.02521413251281456,-0.006028879441991644,0.02170891990371379
LMAN1,-0.0542947699678257,-0.00024006233400504848,-0.07209870474162092,0.0352828152822435,-0.010904052383051433,0.03937379233701428,0.07967624896036699
LYPD3,-0.01202016522462596,-0.016845015630502492,0.07672701489774328,0.06250463645300447,-0.0014638913826858515,-0.029460921381321198,0.025877411813460902
APOE,0.047584346244269556,-0.03646856273247073,-0.024852376538672876,-0.17876765266062136,-0.10849953409810398,-0.032362812816559366,0.10024784159201389
SOSTDC1,,0.0098602757999274,,0.04151026750505191,0.029625105739094056,-0.02776526100341336,-0.035786072827980915
ANXA1,-0.07563404275519922,-0.005355485931223675,0.008047940905606184,0.06074112203314825,0.0490734656403484,-0.02015944644465737,-0.08548979674835501
WNT2B,0.004846631119593038,0.0032551601557487897,-0.07239070148040372,0.051725809506095094,0.0240898869012041,-0.0023172231919910756,0.0863725236357556
AMH,-0.01880802814024488,-0.017342744511445914,,0.0830825546317736,0.09260928763833215,-0.0333026192446319,0.08594924570657984
GDF10,,-0.01620294842120722,0.08361709808876831,0.07646982805471637,0.08631706891592163,0.005144941912716243,0.014357668673473123
EFNB3,0.07651375605915609,-0.047363980624298564,0.0959324911483377,0.03544326203789114,0.016339156910338565,0.0010420969649239413,-0.0030318734146084453
LTB,,-0.00783171574846099,-0.020822451125534023,0.08158543590789678,0.0738856750685588,-0.023048604823990966,0.02111306953296849
ANGPT2,0.04941280238327801,0.048862624407908416,-0.044442149563247595,0.029797434300231917,0.08164613602039152,0.03292763559701456,0.05950038524556285
NRTN,,,,,,-0.0042806046597559395,
ADAM17,-0.05868209014331007,-0.021480259061910832,0.010878176657487942,0.06214983381987415,0.015754239166338082,0.04530857650921079,0.07603480146621916
LRPAP1,0.08713101647800885,-0.023869320979221186,0.06420282626076264,0.061897379704715066,0.04991934230557544,-0.0007891667916020264,0.03656256719194219
NID1,-0.030633257811605943,0.04254030280604389,-0.06080253632676711,0.02884736736208039,0.026825356879142774,0.0014655593279431385,0.0846653738542452
MST1,0.005920220050787351,0.009545307188894849,0.24734363085444708,0.058368109444237516,0.14892398286138342,-0.0229525159581569,0.18156400246615184
IL13,,,0.05798118136435586,,,,
DCN,-0.0026089542922029633,-0.006156989903737401,-0.05179761363259532,-0.043017546721839724,0.07595141557550654,0.05013012090799458,0.09130809840246878
IGFL2,,-0.014262696520835217,,,0.044278531526489334,,
COL7A1,0.0076812029006612026,0.013098472009882555,0.024203513180274527,0.1596933023229639,0.09978290133111277,0.06218248126837012,0.07785127148546575
CALR,0.0014927288103762106,-0.006636803317657969,-0.02954035495223732,0.11408491183400667,-0.04819689986398918,0.031074619747029585,0.09499783993913853
PIGA,-0.07336911033264913,-0.04123553413678693,-0.09308043525835286,0.17668282271709618,0.029142330803530132,0.033564174968055964,0.07569272463040859
CD200,0.051381838993351386,0.056907847612572955,0.034551748110495474,0.072313442837397,0.06405564412771053,-0.07170647496449797,0.06811852253334695
GRP,,-0.022144562192918063,,,0.01859773663901154,0.003680251105914031,0.1525837239356994
CDH1,,0.013438195321938297,-0.035890290015690385,0.05162320841162469,0.038059463239725366,-0.024016280779270628,0.1353812421264499
LPL,-0.02843871998033886,0.029300897161380488,0.016260745370443398,-0.0015078616372157818,0.05567321320903765,-0.02626521135748533,0.134628730801218
SEMA5A,0.04893174648090001,0.01167353500161171,-0.056385718442941525,-0.03327033345670011,0.036653907433839755,0.07553202974879157,0.08670798390242308
SEMA7A,0.0955303285970827,0.005353100296782912,-0.04365202184626516,0.032180782485101415,0.07828119933902168,0.008374280737153182,0.06626364724579899
SEMA4G,0.1092316940395789,0.018716586347011767,0.07404665749746789,0.10746794094454606,0.028511893399170447,-0.030423647599395934,0.020856295337937612
SEMA3B,0.02355655553592987,0.005224936145633542,0.10624462058672575,0.19041925685180197,0.04882173045231534,-0.008082399209609018,-0.06283785969353692
RPH3A,-0.005281845540634124,-0.028168192961447285,-0.019182109198889345,0.16334632633179624,0.08748587267581397,0.06088893025720592,-0.004943301135586588
JAG2,0.004988273125395478,0.008197720869740091,-0.001009400324646952,0.08117549106676245,0.03446475128232478,0.015561165984309303,0.052262344754596644
CGN,-0.009958099359040823,0.013450894497134885,0.017630566594038853,0.0892328861527954,0.08702311334741353,-0.035951087266838405,0.0260367450874173
GDF15,-0.0489591617516422,0.022247185093039194,-0.0012422860355663613,0.15553590517905871,0.05415540518004944,-0.007955324810560108,0.01866809078374727
SEMA4F,-0.053142496355515545,-0.025492701754694532,0.04009255761502975,0.06900845847317516,0.11508154045387863,0.004659784590942148,0.03341099958170833
NXPH1,0.12417378762773375,0.005757099996774784,-0.047340340660434806,0.07049223788972273,0.050294472355823766,0.08377434945115936,0.12186547447478553
ARF1,0.01960522647061789,-0.022498191824226094,-0.053116211947290604,0.11208460320677208,0.06148791468506649,0.008270240771453666,0.04004481132547315
EBI3,-0.014222804501606857,-0.00543393133533042,0.03044382193412242,0.05878345902561941,0.024024492979864264,-0.006493403409037138,-0.01924231191433257
TIMP1,-0.052709884603037105,0.003687227618985768,0.04063856623171094,0.16254736634535835,-0.019126437953314923,-0.005418174506470594,0.05719970114262626
SEMA3C,-0.03443250957843833,0.028593562368504796,0.021034102916687825,0.07971560156666477,0.05812529237690695,0.03994905384421115,0.09416570859160549
GAS6,-0.010226677520013834,0.023395090277521284,0.04647338549862572,-0.04519442496336523,-0.027536544354848338,-0.04514990963490997,0.005558088824005797
MEPE,0.048302783862970065,-0.04245920430073845,,-0.012579641121342548,0.014288362853231991,-0.018918708052559137,0.06668829415170165
SERPINE1,-0.03258331528191174,0.02490484440788829,0.025297422747170475,0.11676485298239163,-0.038703367069738266,0.020133909025140593,0.01434909450141012
RSPO2,0.025173289844085657,0.0130017851947508,,-0.02976326568298478,0.05274975215717362,0.0614731814794593,0.07020276827882502
SHBG,,-0.0006594028715124956,-0.04920496726930973,-0.018719142335118972,0.05793176818394357,0.04680538562348046,-0.01813137513955139
LGALS3BP,0.040466331944832484,0.009263362341534966,0.0889421131825881,0.23157653057294036,0.07924189876158881,-0.04772315701471364,0.1268093757082608
LAMB1,0.03360817758273596,0.03874246682034948,-0.045176077831144607,0.19403201262868014,0.017699212658813874,-0.01534174443623507,0.0732292780959324
SPTBN2,0.06901680640839235,-0.016432306936020002,-0.03389441483616038,0.05876735965436762,0.07808335570246698,0.002329978547895543,0.05141168208333681
COL1A2,0.07514523465707436,-0.014074811515493188,-0.01679416671345378,0.02313999724434732,0.02342845287669229,0.04130611827619617,0.14503868833927208
DEFB1,,-0.012707222616650206,,,,,-0.028992170117532197
CEACAM16,,,0.15015069547158255,,,,
SCT,,-0.01167950351791317,,,,,
WNT11,,,,0.019070757029574524,0.05732499990253229,0.043561903888848216,0.0946603088624661
LGALS1,-0.14759819120329157,-0.022212822296584476,0.02337534597476058,0.17592507903383284,0.00691795336117581,0.08425100928040995,0.0038841641459914536
BCAN,0.12039249206149373,0.04960523273646443,0.05609891828682048,-0.11770456267016872,0.04183460147529717,0.04417391390226157,0.1174597994130108
ANOS1,-0.0025786671423118756,0.0205201024463091,-0.0405054461933662,0.011140862880441754,0.0692450101252629,-0.07599602160445312,0.05228494054135267
EDA,0.022312873778130123,-0.01830063217719031,0.017328142961252808,0.009538744302773516,0.028580212991283445,-0.04182188313357725,0.03480795966805789
FGF22,,,,0.04931923851668806,-0.02823596288752649,-0.04972389938469677,-0.021579790966183624
SHANK1,,-0.01709555790427024,,0.007907554486918886,0.04417408732733885,-0.021373820094483815,0.08835758257356291
NPVF,,,,0.024519681595677027,-0.04390101596454783,,
RAET1G,,,,,,,-0.023970816000629017
TGFB1,-0.04158025594818561,-0.02782624594052887,0.009910873066015232,0.06631370840717389,0.061323904582426356,0.04497248929335924,-0.007122061506619428
MSTN,,0.014942781717250928,0.001753049189921572,0.0665377655240009,-0.03859079276055331,0.028751628631239503,-0.016502493599914753
WNT4,-0.025563316657825436,0.029310051342371603,,0.08505790226080201,0.017146209086446908,0.015842340151722062,0.02609694549584906
TNFSF4,-0.024124244150354975,0.04128007314093015,-0.00044600300090983443,0.06310904610821126,0.047066333418990546,-0.037859118543134,0.09937311388847213
NTN1,0.04396921075673697,-0.009138804583576606,-0.021393906698862042,-0.02523600387160912,0.02872000828940803,0.10067449305358618,0.14156909817443858
CXCL12,0.0630721983129194,0.04145110681932035,-0.06955495586493686,0.13074223433759866,0.0403370703696777,0.069767238998107,0.007589426893487986
GNRH1,-0.032254673752108644,-0.027088412246351404,0.03777521438379981,0.031064928639127666,-0.00021447835436364437,0.005598062994471556,0.02731770995672727
FGF8,,,,0.015013711368739852,-0.041945544976776994,-0.019375844532402438,
RIMS1,0.005137143111269021,-0.0024821925923923594,,-0.027737418907626002,0.036552139203248714,-0.011403809158362338,0.03177201636605371
FGF14,0.03799130410290602,-0.012480637980789515,-0.03377803437532197,0.02585448115486043,0.07707213024035331,0.0359716775808578,0.13174802416520906
IGF1,0.06089404308115253,-0.030406448988055997,-0.05369722040768716,-0.029058910714267583,0.02492967024566416,0.017480691822075012,0.031839706724787704
TNFSF10,-0.03621804062660625,0.06236409634700811,0.02706571538716676,0.07985773542696306,0.08751054345341656,-0.004821061677088665,0.07890668188302294
GDF5,,,,-0.00042047737633972413,-0.0179463535860069,0.029107420467733406,0.027374375693219072
CHAD,-0.02662320691791379,,,-0.05180235610897202,-0.030730703982040364,0.029955900565245518,
RGMA,0.09590370903699176,-0.05019331296795703,0.00761487091731058,0.02695722869966681,0.08052173759340323,0.026087527646191787,0.02260191009626545
WNT16,0.0016396880043632802,-0.020090780691474065,,,,0.010454744470127219,0.017808520075784963
CX3CL1,0.031022193691012976,0.015281567427081746,-0.0652174279580879,0.1804380950094005,0.12480680633697963,-0.0333239203289692,0.0117097802730002
FGF1,0.04667862348668321,0.019453858714569987,-0.0762268474232903,-0.09204542012265024,0.011064258190045187,-0.018989806488427484,-0.10056695570624265
ALOX5AP,-0.03262162588505486,0.01821138197906534,0.040022503107696276,0.2872987066656415,0.061726011910793785,0.015203826518138898,0.05948038468331669
IL1RN,-0.05094177490109111,-0.031596919088447674,0.1822954438217209,0.03175228824981963,0.0041325831103468935,-0.019922816678632955,0.047405628122718105
PCSK9,,,,0.017550162392368944,-0.01151791637592848,-0.0027260267289791187,
NPW,-0.06791666447390032,-0.01620294994825379,0.055617479273314126,0.1531886391379555,0.0292600150427102,-0.009077855333549009,0.009151074221506123
CXCL9,,0.07358330580310986,,,,,-0.03645045731849943
ANGPTL4,-0.08340090134151747,-0.08490041056930907,0.14637266350003314,0.16014890164563267,-0.006216404559579525,0.04586192716796089,0.03390455701635325
UCN2,-0.03725784801174329,0.04174964007665322,-0.03674736956344107,0.14380615768636326,-0.03500032784579223,0.0031462525541233657,
OBP2A,,,-0.0358381968521027,,,,
COL4A3,-0.03384768514181646,-0.023673810291380305,,,-0.008743190205395057,-0.017478286613242487,-0.028734108151333437
NRG3,0.0650182338966788,-0.03430852593646969,,-0.008212858217047703,-0.001442968424004404,-0.012655806903142316,0.002038278533195868
IL23A,-0.026447803120117006,,-0.024767895437706553,-0.016870479380406686,0.0897189036611167,,-0.032179712353815476
COLQ,0.04372935108120846,-0.03623603260028511,-0.019175645932091923,0.02514696261396872,0.1384590122522476,0.01776548791435873,0.05223267826447629
SCGB1A1,,,,,0.02028969570950753,0.015806757607249557,
TNFSF12,0.07283632402954475,-0.020296440517306433,0.10067025966015314,-0.005508601700156631,0.09915658265890982,0.01972790567747662,0.017624937354010776
DKK2,,-0.01876271231343944,,0.0036565177525414464,,0.10915931957649314,-0.02834092986419947
FYN,0.08079432049623386,0.004634916572248136,0.06917657627160995,-0.07291234179961849,-0.017085111728776674,0.01997870157221409,0.054776145678660716
ACE,-0.05048082572090474,0.06591440023269879,-0.03937741115923917,-0.01858440856289135,0.09734817062002189,0.027976868913354255,0.0007144056592338576
IL18,0.02653673872184114,-0.03210946907442684,0.06717277983569656,-0.05653835938152971,0.06610809884683633,-0.0010080887936946429,0.009534807394911712
PPBP,,,,-0.07464539060296058,0.016760689694983528,,-0.026865840475668278
CCL27,0.027951222529376485,0.017052989537960233,0.08200782744902987,0.038290251049929815,0.027367716201671922,0.06130881159666257,0.08640302373037052
SERPING1,0.006874899176130172,0.013809029787120874,-0.023003086542473555,0.09442997925735969,0.007603582371539017,-0.020120718592825895,0.12658093982793564
AZGP1,0.06806092735404791,0.049697284374991935,0.1227528621212047,0.07948362026980182,0.06144070306888638,-0.014837543642358326,0.08663928980990848
INHA,0.04292537557496046,-0.03332088235411595,-0.046926336344238866,0.06475643220971557,0.1214038582015207,0.013624923160451677,-0.02028903253244515
SEMA3G,,-0.029021827585094077,-0.06991404915778313,,,-0.014926404079528142,0.05499808766368865
OXT,,,,,,-0.027774504205857867,
COL6A1,-0.04246314720138775,-0.05101484488057644,0.039805458919173906,0.24802035424263583,0.05522566366067085,0.05671545324046519,0.13930042498381884
FGF17,-0.03154375794512261,-0.004165088364178798,,0.07391847205201317,0.01920720107784846,-0.028894065050014028,-0.01647209715796159
TNFSF8,,-0.014982809195885533,0.014475020387233974,-0.02409172819906534,0.03723559505277408,0.02301658293763801,0.1195155949811344
FGF20,,-0.007567071492011459,,0.08559414875386175,0.05687551700398155,-0.03952209368016391,-0.022395263260930717
ICAM3,0.01533095017354309,0.044763149179261955,-0.04487755216195975,0.06528701838790343,0.09743948694838712,-0.02052385941816304,0.029814062170497105
LAMA4,0.021085523547431522,0.020960781190544966,-0.02982501500470398,-0.008260514077592316,0.05819648082280189,0.036728754331096,0.09906425595206454
DLL4,0.008927069195515898,0.0882232512014779,0.006688391381339916,-0.013081624840177773,0.08826065911512045,-0.015905388457126055,0.07714961300193741
SEMA3A,-0.01551987675239071,-0.02067613036291394,0.004325377649074177,0.03997887439613285,0.036970134208922256,-0.0020120940604847347,0.01840834372938907
RLN2,-0.02414385790254749,-0.015261862078684699,0.0632654161117314,0.023503906293220335,,-0.03239338323342004,-0.026310151548052385
C5,-0.0004901495312758521,0.016230762120047395,0.07351799543136277,0.08712896914174824,0.0882098249691745,0.03334322414192324,0.04534094350863811
EDN2,,-0.018532986509353328,,,,,
C1QA,-0.009954582689714301,0.0444810286240999,0.023262802836572963,0.02108109048041001,-0.008735530598887634,-0.00043800372174622985,0.09281849781962465
UTS2B,,-0.013192238568031193,,,,,
COL9A3,0.09050270901370551,-0.010448724200448855,-0.008133384515844675,0.21924896804004473,0.1997817489892385,0.07136101978121709,0.15619609494873923
DLK1,,0.02256702270160732,0.06712583573521591,,,,-0.043264906418204054
HGF,-0.018615861233430762,-0.014142359985323793,-0.018904355746824218,0.04953050891595137,0.038462782500121695,0.027822931027765417,0.0008063732457680356
P4HB,-0.11343088674641898,-0.008395704050326382,0.0019343161634037447,0.18377192892405583,-0.004959169223537368,0.050746421783196737,0.12948587804020242
ADCYAP1,-0.0019156698797019793,-0.02529818327476465,,0.08710539928223097,0.024404084358874423,0.013978968853187832,0.003951147527915136
GREM1,,0.03043689098318462,-0.08169580439111288,-0.03441013739107351,0.06956122829957366,0.021724113693419728,0.025368489543434368
EGF,,0.015279339222569374,0.041498434972716665,-0.011048166232051715,-0.01766255972606632,-0.030759222009468977,-0.011142296741789863
VEGFB,-0.06252123306303649,0.019826279021363927,0.0011467224729340998,0.027176281885496707,-0.0059492813026303555,-0.019460662142575177,0.025628802760308877
FARP2,-0.014655848841517995,0.008777841427118283,-0.034188722384985465,-0.04683235041438362,0.039871529797904086,0.037746963945821256,0.12454170345523143
IHH,,,,4.8373375949673254e-05,0.010127147845660532,0.06823799040709984,
LAMA2,-0.010955563285324295,-0.05269316334618621,0.013117157750704204,0.04469441814968296,0.053684829558004556,-0.010367283633476429,0.018421325070487313
SERPINC1,,-0.014114503523047564,,,0.06113622024471695,-0.008209188019286632,
NRG1,0.17152776706322592,-0.011283511140728297,0.07522909803643553,0.1005942707077857,-0.022343145353246732,-0.04693055145392214,0.07909992902217301
SPINK1,-0.06709480356794878,,,0.08142142332766286,-0.03143607545338281,0.01308164095663723,0.010491699339103414
EFEMP2,-0.05691766829466576,-0.030373969755835815,0.03720980690874415,0.15387690724347486,0.05397701425776204,0.031247867721006475,0.029476478600556362
SELPLG,0.07029771610736454,-0.017818616756189648,0.005759330834362382,0.14494826450888634,0.06754683886836829,0.012607464311464504,-0.010549162010052167
GDF6,-0.022392771622231397,,,0.05695027826087925,0.07408804795228281,0.020558440482939686,
HLA-E,-0.024805554057149952,0.009848118113988119,0.08259064334134138,-0.031825542511460705,-0.03693061298636653,-0.0064527450580817965,0.0641160459332476
PTN,0.12977382377509536,-0.024684335532484704,0.028548693706142856,0.26126479104731815,0.13874039940384553,0.12714758315520824,0.14691246806589908
CD274,0.0005627255771881393,0.03638016984743177,-0.014547120955661507,0.1500316421831279,0.020178732412837914,0.04463028613625934,0.06854474582182633
FGF10,,,0.07300178214686769,,,,
CD14,0.02235245725903808,0.005335425977476988,-0.021724974947476033,0.15297650288603784,0.0620246466156922,0.015036962500353896,0.1399175833905531
SFTPD,,-0.024225610955128332,-0.062458500990807055,0.08630594108923237,0.07877272837930162,0.02271683638399928,0.07392751213247405
SLIT1,0.1033063873834799,-0.010105818947166143,0.0024766466958990097,0.1375477577003722,0.10969022020032022,-0.010012251239235045,0.0908346749411245
CNTF,,0.03286898747077782,,,,0.0038448798683545934,
BST1,0.11261609465059963,-0.019990967464572722,-0.005057348201495533,0.06831074709197679,0.06882872250621341,0.017415492533819184,0.05575229215815119
AGTRAP,0.022351893614734848,-0.013662082876169879,0.04784916604519716,0.1801476129334521,0.08702444535608005,-0.020804376545933912,0.0378561411661475
LAMC1,-0.06092377898143677,-0.007223276566355219,-0.006455939199361158,0.1451167863339025,0.08234913793921185,0.02208826911314008,0.0212344732821072
COL6A3,-0.026871163623705764,-0.02494501956286977,0.06433479649711284,0.12996212793237802,0.08776974519855851,0.05981347536797839,0.1174852357892332
FN1,-0.10554185556865801,-0.03303158324289716,-0.006764459389534297,0.08546344003273945,-3.927602831860692e-06,0.03013077467013308,0.06240563200657892
MIF,-0.09222191624682445,0.03440551789464168,0.10971520547644224,0.14921638730108297,0.030122025307861847,0.08033982286556701,-0.048947545285920664
JAG1,-0.08459686755740327,-0.0566448642361899,-0.06127856145862476,-0.056594024620899255,0.04457514905845351,0.024748507861651003,0.05786057584428182
NID2,0.07971168116755105,0.01581253047461749,-0.006245800992565754,0.032776244862327594,0.0700225598241796,0.005885040625060159,0.03878026060582787
EFNB1,0.0047071222099125684,-0.05336068996442082,-0.03065679532197542,0.04532326505395623,-0.006777693463894225,0.0011184325473891318,0.08386498371912016
COL4A2,0.011397997001867072,-0.04043222082261255,-0.023625648322240064,-0.0025726098873101876,0.026249933112438784,0.057322061003702435,0.06959115750393823
SPP1,-0.013687382062175533,0.040447876863068166,0.08101213943156972,0.20601617195693422,0.03351492282520008,0.051284518576876575,0.10614474534322932
PODXL2,0.11914875449570823,-0.013976713176614449,-0.06368444930479873,-0.02085597610042312,0.11353418838019026,0.013007106325406437,0.049643966246102754
FGF9,0.04623867083757501,-0.03547063251449119,,0.008177999752896247,0.03608354512276355,-0.015484805326163777,0.06231091752982808
ITIH2,,,,-0.019324522964864366,0.035726212913438346,0.05331868804595099,0.031489939427063046
ADAM10,0.06972065736455575,-0.05034784330661273,-0.03387949027788196,0.10886324891421806,0.036736349664581364,0.009354738275410815,0.08264794851451542
CFH,-0.018059267211454278,0.040570622591534475,-0.09458749513595163,0.007274537031385559,0.10603128979875215,0.05702661382463621,0.08685883448466429
COL4A5,0.012356974510428147,-0.0010877452761653933,0.061573964655110995,0.11976788228817617,0.08946303768353515,0.00014973265559935193,-0.03044358247909946
LTBP3,-0.06515194984372011,-0.05727902932889394,0.08678672893599303,-0.023907706139864187,-0.008361643689184368,-0.0216883006566478,0.06928601168774505
GNB3,0.09269381692300971,-0.00917501515900295,0.09390479495590237,0.05342961009521722,0.07530954620836648,0.0355177852417045,0.036499426680810985
COL6A2,-0.12923717717839928,-0.038971469291018364,0.09878091742725101,0.18461904370390925,0.044181346807519825,0.03425514093407974,0.12317470584631958
GDF9,0.04201148116780045,-0.02660376677195519,-0.05082149942443719,0.10295840499652595,0.07458810409334976,0.07850632211606272,0.011496412987547961
NCAM1,0.09170230825681339,-0.03468122480400754,0.07299639487420445,-0.061833376313603534,-0.05483227882202401,-0.09953713401857232,0.010364008542654408
APOC2,0.03535601745879446,-0.009396295599371692,0.05671682495778503,0.10794516554525746,0.1116296257699926,0.016676442768161995,0.029381368375085797
BST2,0.014247726230093152,0.02695102306937195,0.10455215884653395,0.0643189627922686,0.08614305075023587,-0.015611979218462062,0.057099636553828506
COL5A1,0.0141993765034768,0.0025297017006854724,0.03405122814088587,0.19137179358197537,0.04132024300473546,-0.005888549651442598,0.10957044940357502
CALM3,0.03140980868654392,-0.02412139977819556,-0.02360379652999979,-0.0696596984531203,0.0010227553206987243,-0.09136245875776842,-0.059641890140517725
THBS2,-0.0004776241575012833,0.003743077912225181,0.06087198747517727,0.023006991609606533,0.0347891226472155,-0.0006489419327913212,0.10324157004436976
SERPINE2,0.010106975329931798,-0.006465745878987188,-0.13137646637020786,0.11774990837031041,0.052676902641856455,0.016234331149436933,0.132905670005427
EFNB2,0.03088817083080407,-0.04770164660719153,0.04418902433305702,-0.018892265742639285,-0.03203578478388457,0.001653139627692375,0.08328894659619089
PROK1,0.0023071464622342864,-0.00510232766620106,,0.03923738739847385,0.06604337823598384,0.006786794576377803,-0.030004686801169685
MMP9,-0.03759233607985186,-0.020090777348232416,0.048222119019780976,0.09543984111662505,0.024450774869073388,0.037835402400515875,0.03183143107096788
DMP1,,,,,,,0.1114225616336864
NPPA,0.08768741573001336,0.07067738751411771,0.04460531393506922,0.20608318116344787,0.1365296869907856,0.04228690325078523,0.16053063849491778
APOB,,-0.024407160752578407,,,,,-0.030004686330064964
C4B,,-0.01580605607383265,0.029963575365804372,,,0.003909687228201652,
NTNG2,-0.08552800041554216,0.008225724617898396,0.1262053220937868,0.07246892256161214,0.06158848852315342,0.007788295262915739,0.04744716463221985
LAMA1,-0.016623539985422733,0.011926536068949445,,0.13570451685584703,0.02273142836796508,-0.011657411524103514,0.023977441568419706
UCN,0.07716455419644688,0.01454038267315282,-0.059028318002404934,0.05657889454721141,0.1062280083476883,-0.05006770442062731,0.12170562026551708
ARTN,0.03173236655950077,-0.02009077929845651,,0.07605943111308895,0.03065467261834533,0.03754096155878141,0.050950450207383924
PDGFD,-0.04644877174370721,0.03771714831539719,-0.04282673875319301,0.06215343118390073,0.05454290902051523,-0.016835264320326455,0.05496737245142
EDN1,0.10591015729117072,0.014094670115411252,-0.10712380098856995,-0.028066706747791877,0.025859014247509287,0.03297378037471397,-0.020660153213498934
ARPC5,-0.023244086257728176,-0.00017343201939313256,-0.08979684827891893,0.028132830866341132,0.0020367762697505055,0.054862691058747325,0.008415972799226705
GSTO1,-0.05927685658329694,0.026160521745620998,0.06589440013716982,0.045833613582632174,0.048570689134256655,0.012758085898912452,-0.05225942465243379
PROK2,,,,-0.056519495471246906,-0.024609659709152836,,
SYK,0.07959033748192688,-0.021276912209970397,0.08415991775519252,0.0012084813834130467,0.007660056554901401,0.0137967238861994,0.036377003498184915
ST6GAL1,0.045770722472484496,0.025073086672436004,-0.015476104401860409,-0.13997189556655748,0.04848111915262124,-0.04587525152852369,-0.02086217086420849
WNT3,0.03902529491836758,-0.05778638649815297,0.08674434574013966,0.027710330367302027,0.08247476011353018,-0.01470903105809225,-0.005764969621761261
HSP90B1,-0.05110010355399864,0.06373063454274452,-0.014612777286411421,0.11464770563446884,-0.07665862152132832,0.04869326820206199,0.09749433599952163
ZP3,-0.036259247804711583,-0.017141379824611058,-0.042315610265339455,0.06729448573267163,-0.013085158260724733,0.019180783092683753,0.15641050766706854
