,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TIMP3,0.0265698906886592,-0.006509459929522091,-0.024137055892728077,0.019883995434764653,0.06845710148881291,-0.03824945075107464,0.011564146866355925,0.09894588511921815,-0.04110885873585694,-0.011462955258601939,-0.0574231841993239,-0.033119669239276346,-0.01071671752870431,0.08005500706016504,4.9396161665647834e-06,0.015554759924017962,-0.03516139157089058,-0.0653549206892818,0.07247674555365682,0.08623715504596663,-0.06726822209385856,-0.03128877016214283,-0.10867982246605498
PIGF,-0.0293038184043282,0.03298790702943635,0.004283891176651819,-0.017315432348695557,-0.009516589164870482,0.017773400482721764,-0.045181941865890765,0.07163104813649868,-0.033045626672460644,0.03478007745690575,-0.023114227879901725,-0.003445686596630683,0.07126681265051667,-0.044963678098875276,-0.0016193342866596772,0.019736153491223093,0.09571679062870429,0.03090378761414622,-0.02073822111719119,0.06483108971422583,-0.027448855157223912,-0.027141284359878955,-0.0652060895626908
CRH,,-0.011697993327166764,-0.01802931609339549,,0.043028631673172724,-0.014994987333432127,0.09087565992128215,-0.059198911166909896,0.057339421593161535,0.0405438548074048,0.011127337932911542,-0.018917462708872013,,,,0.0785522330754097,0.026885341726459757,0.015909970018218526,-0.013727783213849957,-0.022493995536532814,-0.04711928063259311,0.04701367907625906,0.006571293849905924
BDNF,0.011863497073611548,-0.0015671292272206783,-0.016128284792035086,-0.03352635196441056,0.0018871354494075657,0.013699541546200584,0.00023939583044704676,-0.10966255379799521,0.004224540621663604,0.0201653869320672,-0.01555961686458439,-0.01557743707841752,0.009394753122040102,,,-0.04092014319864295,0.05797877892262303,-0.05782860689191834,-0.052989923170152886,-0.041636714310762,-0.016342222342633664,0.02463299986974062,-0.08553068167899555
CCL5,-0.005437740931122918,0.014517577766657097,0.002848538429872367,,0.001098748398501799,0.006595341906475358,-0.01799607184460702,0.008865360679797943,0.02501670734134659,0.054114944185530076,-0.023408013456199698,-0.018763630085340047,0.030099931680615068,-0.019415383693444255,-0.015236110919810466,-0.03742187177152944,-0.05149439373847585,0.005561279062899808,0.04273831861418194,-0.03648530266577825,-0.054511845517575666,0.028681160463256725,
GAD1,0.05806149960784951,0.06626904271221798,-0.03607767050694662,-0.01219353413759506,-0.00026519185935007863,-0.040753084137757065,0.024398904798971076,-0.06934001105570897,-0.03764897080630947,-0.015669235706945218,0.037905285823046406,0.07688043542975559,0.08361158045681781,-0.00944845633565374,-0.01529748702768938,0.05996515246938743,0.0651772431730746,0.04191287905383763,-0.0180917120078162,-0.011814132724713438,0.012708057965011394,0.03997869792460338,-0.13754306396337754
COL14A1,-0.017186735962141333,-0.03248789912011747,-0.02249831132535201,0.03214137021288056,0.0018044393849117114,-0.04440210731912433,0.017083132901733446,0.0428317895762541,-0.01502735542762296,-0.0003858994457518527,-0.05723222924285206,-0.0385200592804977,0.08044848362594102,0.061662133209279275,0.06724872164851668,0.0125184986218241,-0.044434845455119554,0.004737881844069778,0.031850329916027424,,0.012192196530150473,-0.014359806868973117,
HLA-A,-0.002146339701728738,-0.05722927163927766,0.028803166855446434,-0.04090078545093951,0.03459586494296768,-0.03548528741007478,0.023020948187580704,0.1676194364532451,0.029862998001230445,0.0069631129939776715,-0.009760034721353453,-0.032970144415480976,-0.04280926359059773,0.10552638877789418,0.013118903533048985,0.001879049456059577,-0.10927082126431642,-0.059499151222754953,0.01898228265263493,0.09451023316561621,-0.07393439312988233,0.016188177447283993,0.034946251313354784
CD5L,,-0.03238606011445155,-0.061168466997543004,,,,,,,,0.016837801435600357,,,,0.045756269596896326,,,,,,,,
FGF18,,0.01775995926865552,,0.13427484936337583,0.05086051160205395,-0.020459313071161785,0.06670414364066582,,-0.032007821622025166,,,,,,,-0.04663156060209303,-0.00042170070489038906,,0.026073994574906452,,-0.03142205476210245,0.005355377429502612,
ADM,-0.06218997980354044,-0.03297609095177748,0.04631172243532511,-0.009334740879441313,0.07215684514635916,0.018726536991604398,0.022350660534601413,0.10278365449123808,0.07661883176913985,-1.187551754343941e-05,-0.015098573777987925,-0.032244453990920546,0.0623978599317838,-0.01873067797079091,0.02499678062375669,0.02172962837264832,-0.12463321940686034,0.020485902829372425,-0.05638006844020797,-0.024657191817689716,-0.0026269624727837046,-0.11546711845825482,-0.021211979815923054
CCL15,,0.03668515797795666,,,,,,,,0.04339100104525992,,,-0.02950620976262935,,,,,,,,-0.012366264608794354,,
GNAI2,-0.0475944926781263,0.030465013745639227,0.015213140269148889,-0.04927472148466795,-0.02939411797521365,0.06154533801521144,0.041940503382360175,0.163736224890929,0.007253801127495834,-0.01120573941363826,-0.035626817074952306,-0.023964877888640893,-0.00765095281787004,0.06395862447650881,-0.009184825409048325,-0.05538450575501718,-0.041313531557443155,-0.02161852917188186,-0.03692774298686376,0.0699237462389699,-0.03371031471161634,-0.016679697341262113,0.030765237629266418
HDC,,,,,,,,0.15225594937063125,,-0.015935171917595265,,,,-0.03879359536389358,,,,,,,0.05809050821242077,0.012361225572710771,
COL11A1,,0.0040499414555192105,-0.030086552885413703,0.01421843985749697,-0.01755114857567107,0.006201952579028594,0.02166613833276321,-0.02714275770707402,-0.019574013442732022,-0.045498783728604275,-0.0411044533138826,-0.04167426248258975,0.051185456780286645,,0.0938790996568498,0.0134643383543421,-0.028533175148456973,-0.03803992624666369,0.0653257434698971,,-0.00188553456025968,0.02242202004229376,-0.06374950507304167
NUCB2,-0.05026029797792067,-0.026474604942329012,-0.06927429687127692,0.006915381369123036,0.008528371877399632,0.026029743089511316,-0.0035885010276293125,0.07548738130534029,-0.04048040053064429,-0.04828324487658155,-0.04008803214059119,-0.0518872572915652,0.01428329178074384,0.07234300213434836,0.014011840269638675,0.033971278967291525,-0.022245891096308788,0.01329659746459174,-0.012566622310705463,-0.013285056083436603,0.061548621767772926,-0.05291407918701712,-0.019680211663943868
FGF16,,,,,,,,,,,,,,,,,,,,,,0.03547019037420473,
CXCL1,-0.005902400635793866,-0.010068293421670618,-0.019341144487174937,-0.016801779391574005,0.02536536273513964,-0.015426424943612984,,-0.011671379254410263,-0.007759591381517186,-0.011911814130076285,-0.04620004282485567,-0.01876363326655433,-0.031600316909948266,0.012075158090480652,,0.013269613397388564,-0.06868113553594313,-0.03259622331623015,-0.00396167795550454,0.21006008910388527,-0.007844879943965809,-0.07602028247597441,-0.042776674348858526
VCAN,-0.015735282254246297,-0.03163397933142718,-0.0208986253136444,-0.027865872645504837,-0.06760009333139326,0.020364728689508647,0.012894514672717551,0.11175235912579888,-0.01186018097380081,-0.012151887859817674,-0.04115401890011445,-0.0899431815281873,0.031935548509967174,-0.071721190775278,0.06860677236825176,-0.004730977369777513,0.016659919324252145,-0.0097809294353024,-0.001432182622168265,0.08729276321385766,-0.06460455462446918,0.01080080378084348,0.04298448258493622
MMP7,0.05207685088459687,0.015031918733449445,,,-0.018326799490434472,,0.03223498482002074,-0.013428414354775368,0.051193255814711264,-0.02301104436598759,-0.01992806022145657,0.08685094018988845,-0.07536754771118175,,,0.028130037766845348,-0.07639969724793971,,0.029711894044337977,,-0.030317296509946565,0.019115665541362188,
PTPN6,0.029901570082456985,0.019212728749969973,0.039639622592879425,-0.008684878651456675,0.02049714860966725,0.013627622485449067,0.007518706959280544,0.08088136901011846,0.009923460129752945,0.016434099560619014,0.029399490624208206,-0.01053990068571766,0.04282599234482157,0.12077223824097583,-0.01177938314612817,0.007416610172291791,0.0037353758027341226,-0.06134670565058399,0.02861769608329027,-0.08361427346945026,0.023548314358910104,0.0016092761832339,-0.023850998399088802
PTGS2,0.030579037817702697,-0.012301092119147674,-0.01726095689229414,0.062192017822210025,0.09488082446672422,0.03887011251377786,0.004169673174185018,-0.08585121675593593,0.013402373222517834,-0.025404267461717936,-0.018392298129823154,-0.031925688643007884,-0.022841543163430428,0.07517099491601721,0.029925778835374207,0.022811933942892576,-0.09784585619597187,-0.005408807278944002,0.014221926205497741,0.06808221873307833,0.08855439425388831,-0.0695704910377801,-0.10895084872418916
XCL1,,-0.03548932931020646,,,0.0023596346063938373,0.07928282750093675,,,-0.021899869380810847,,0.05926221290808844,,,,,,,,,,,-0.001872195760842795,
CD58,0.022459954184474183,-0.043360400098738344,-0.007611500469162659,0.06023228846990207,-0.00010135244574400476,-0.029972351530799454,-0.011925766500747849,0.13325462883909103,-0.04662423188189261,-0.04752965780748698,-0.009944740294499215,-0.010668267702018692,-0.020692348240257064,0.010711088629945164,-0.002075408704243008,0.02692432925354132,0.017493166512592875,0.033163022941523575,0.05830501907390696,-0.04063451773172868,-0.0005878583849508498,0.048558709942984446,0.1536284394129093
TNFSF14,0.050712879047242636,0.05349708115263106,0.04603326930784296,-0.018658172190862653,-0.028052445256139803,0.05727385048373,,0.057630810867500284,0.09130712604171781,0.03645995607249372,0.0034382739075219464,,0.04531702305178061,,-0.04102915732437133,-0.03730279579464007,-0.031417626618370685,-0.05122425546558344,0.026234934608475667,-0.046628801623976965,-0.0029125217685426236,0.031141455331398244,-0.020346829910820874
CNTN4,0.13551462487119195,0.02580716009884586,-0.01579071507366612,0.08407255667471225,0.09078991156183411,-0.016270281456548515,-0.0056951381755711876,-0.07625488397686203,-0.037507765219782226,0.09248386967225021,-0.00500884455487293,0.04404017609906596,0.00846622869338344,,0.0021458984988695453,0.04575395162978857,0.13764868378406178,0.0016377837262777947,0.024691719401807713,0.004170029577943096,0.02229780583769322,0.03295780483315151,0.013569867213283212
NTF4,,,,,0.06579166940075595,,,,,,,,,,,,,,,,,,
INSL3,,0.013669702402051497,,,-0.026491947596079427,,,,0.044446652428368524,,,,,,,0.03405936747960415,0.026403489326646136,,-0.007577268344486127,,-0.037314642735336585,,
BTLA,,,,,0.06474668091725619,-0.016357897948242044,,,,-0.014857920001794898,,,,,-0.03855125402357375,,,,,,0.02520051158846775,,
MFNG,0.11419890232020362,0.005539958181977952,-0.02465214854456983,-0.014242228804686242,0.007183420431655527,-0.018629283504960976,0.013731219252114076,0.1210365842321592,0.03733913992981171,0.09891695582036811,0.03923011127146471,0.0073155063636327535,0.14749961938755057,0.05009328790880821,0.0426699911887126,0.018984703773596234,0.03311681807904714,0.06129681711027726,-0.02992159378088277,0.16741977715597486,-0.007616811635683944,0.00227523809435331,0.0025357025078473184
ICAM1,0.03673551158015847,-0.0195393486521905,0.06505087197117376,-0.07541910071771193,0.09055062686665281,0.03691599434475797,0.03075042266972722,0.15470030847101449,0.005514416953667393,-0.015511143748606723,-0.07941756837767863,-0.028582670647186684,0.028769456817032343,0.03597162856561555,-0.00432637996562527,0.02260383669010237,-0.0653159381616872,-0.011615818260680156,-0.01947274095170113,-0.04038203996819441,-0.002380743758899252,-0.013786125513468403,0.040406226544520044
PROS1,-0.023306865648263158,-0.038048368100429775,0.02603221730926191,-0.05732961269151822,0.0014590167125679654,0.03247729620091428,0.027210951558054485,0.16120157696614182,0.025077215831344455,-0.0370688742242597,0.044370629327943514,-0.018403114031030662,-0.016507744897131034,0.11885105462116824,0.0010927389537904128,-0.04367282334150501,-0.05928999654916552,-0.09176178879054267,0.029434830609319354,0.05482488837382613,-0.0015808496291620483,0.002211645374407045,-0.0032908364218985665
CLCF1,0.05130210761581099,-0.01754023733015644,-0.049513598696783914,0.03778058573388407,0.09007844294871202,-0.0026121430309062987,-0.023487691197139567,0.02950274945936826,-0.030326525858063735,0.027545699293574893,-0.020993657273529313,0.05117785445024392,0.06802131492221375,-0.057662499589434,0.007849168847346445,0.015888383727427863,-0.05821181584306109,-0.05911135874662477,-0.05685144352497212,-0.009779597591781623,0.009020596205543645,-0.06658797447769405,
PSAP,0.004469531112272616,-0.0635944860572057,0.043528473926418704,-0.038516580506415335,0.029833279902918206,-0.043067754070517904,0.006598818033997343,-0.06957462493430636,-0.03496856795607718,-0.025674993788031404,-0.0636700494176926,0.05836020744831812,-0.09337459146222156,0.09752688908057648,-0.1336666601603796,0.028956781506014665,-0.04454495665528835,-0.07339749602626852,0.01642876855412395,0.04406212539471423,-0.06427209455132406,0.006200705407717858,0.04803757606951708
EFEMP1,0.03588056200707024,-0.05944222653596336,0.03806859704348562,-0.07196820274482228,0.016746556795370227,-0.0009033366139414658,0.0037315235512209626,0.12194144685496996,0.02335707085956692,-0.040199878692907656,-0.05851660986338636,0.012794438480995872,0.017418840136626614,-0.014280040209674622,-0.08126063888769866,-0.035591934519452556,0.014223230440802719,-0.10355381333565272,0.019432589652033403,-0.0523003980416999,-0.03334389687870226,0.002578631797672474,0.0762515220006916
C1QTNF1,0.0008289720113318508,0.0045810065920115425,-0.023064774237392706,0.05187858294451322,-0.013816380459217794,0.036244333549365515,0.04754197075699606,0.09095670396211708,0.016368491022957336,0.034023254052267325,0.027706841638701782,0.028228494525963304,-0.0197990091589495,0.026071245894257303,0.0877601391565697,0.027931936655432338,-0.1278535426415419,-0.0818589720107446,0.09828359845364235,-0.027715595909726783,0.016745749673459966,0.003244878105279405,-0.0956498271752287
ALB,-0.016296493409172753,-0.02803308100767275,-0.0002216855989562335,,0.0032168674244600353,0.024706889996209996,-0.02416886185301948,-0.047134118962346934,-0.028946352859731798,0.07171693898853844,-0.009123790631967407,-0.006889799491926193,-0.003931033267645832,0.04886218174355109,0.03559758777541348,0.020607699903840183,-0.02109465177173713,0.0669647302577798,-0.008550866301943438,-0.006380943085051516,-0.011971122767166916,0.015677737967837193,0.03045986797959862
CCL13,,,,,,,,,,,,,,,,-0.027691021458254503,,,-0.02631687973195107,,,,
EFNA3,0.005663375941894372,-0.03877053953958438,-0.010592681344942938,-0.027090012961985686,0.05136006103148599,-0.005950868863465256,0.023468126147170577,-0.11547498475810937,-0.005798427772758706,0.03945044078510817,-0.014247375929082052,0.03804738062222548,0.061555241875639884,0.03471897070696016,0.008891979751592132,-0.03298960615398336,-0.07165262204089759,-0.012184317925544131,-0.07127753948819907,-0.0675045986331929,-0.020551348761714123,0.09193128174154866,-0.05564954295068547
DRAXIN,0.08133999973116696,0.010793345177748576,-0.0357630881511199,-0.03155374231918298,0.008540548486125291,-0.012558535405074558,0.029138773123248876,0.17036826067859728,0.032695948311542995,-0.010610651975334309,0.05338292695867936,-0.04351876926251713,0.023123221931639765,0.05180175680847877,0.006442662306251162,0.007622909206150255,-0.05624444019389885,-0.04295256628842236,-0.0023645551963586905,-0.024190503433328167,-0.0324556050430049,0.05022786656433605,0.04473933176020487
RAET1L,,0.004442858203019389,,,,,,,,-0.012708643681744633,,,,,,,-0.018461202823817368,,-0.028503461594733593,,,,
NPTX2,0.029979671644028746,0.04218699156729782,0.0336708393998097,-0.008740310827929537,0.0639302261676778,-0.0016426895494693484,0.021236434742853447,-0.14707178256602868,-0.05427715305044155,0.010439292605740476,-0.09604293156652517,0.003329439500622882,0.013524719180270275,,-0.0016720560491022404,-0.04676953836340259,0.0017611047679634835,-0.021912707026967567,0.02607110822773703,0.0712395105330437,-0.004442915193795116,0.03300852800616436,0.0040635995141867845
FGF11,-0.07913187577934547,0.008718441830667709,-0.004111691931189454,-0.02284345499308496,0.0691094995577687,-0.0028528175751790555,0.05840851623022284,0.1364871521670373,0.016128895696338845,0.012923331065771792,-0.013491817894518539,-0.012208346561809389,0.013892409014239153,-0.008074800088715616,-0.044483032090116566,-0.057291420117235425,-0.06543339137416239,0.027168373501429907,0.02079831545219286,-0.033730426861394665,0.05487470175873837,0.04875197446877767,-0.06386815749889194
CD59,-0.001993762203157247,-0.054082332986952385,-0.01677879045186812,-0.044816709369593685,-0.04531956111635418,0.029519810500423425,0.020187494716860387,-0.11632423055173759,-0.008065256575838476,0.031100722565208044,-0.019358002596986685,0.03100439025578046,0.06209854751905578,-0.06353444538995114,0.023561392445002344,-0.02477962893159262,-0.019453997600444098,-0.08259546569102609,0.07081961046348156,0.005539859919500529,-0.061944703190361244,0.04654107745715632,0.0845651129784283
COL9A2,-0.001532550130051978,0.011792621957705163,-0.01352193562086042,0.028508562190977995,-0.016050661525559166,-0.0009637480350946545,0.029841571809590937,0.010075475219455227,-0.00384506372904166,-0.007338699453865433,0.017033282228870045,-0.009059366856794175,0.08826140560367818,0.06993385392682272,-0.0073521481086889235,-0.0056121768448911084,0.12758966607680727,0.008313786510243202,-0.09446137556865858,-0.008330276663522991,0.013452578023398165,0.09838471748112683,0.0483746329731329
DLL3,0.09448251636988902,0.06842318203527196,0.027610976519534595,-0.03647127901652429,-0.10609450557708644,0.05569830611329424,0.0008562016561120742,0.04430006793490021,-0.012021018448939658,-0.020033256846061987,0.02012718351125702,-0.0902307511069575,0.0668313093274182,0.05965232618459871,0.07097206261954707,0.012896341236730483,0.11843682953167607,0.04743377112399192,-0.06146071000975989,0.010185220247108015,0.015179155949471912,0.0657872930686408,-0.006138404656560181
FGF5,,,,,,,,-0.002390822289853766,,,0.00924211179873865,,,,,,,,,,0.07598034931242789,0.0013121845574582773,
LIN7C,0.03524265322173489,-0.07746513250961351,0.01917169656280103,0.016180714768397518,0.01870506848934171,-0.03447985180145386,0.038711724762898636,-0.0012803245716934391,-0.003106993577926628,-0.03686044560685082,-0.04283048804970537,-0.025800458289250965,-0.04857417886398506,-0.012754587431684962,0.10748983167903267,-0.0400048988255842,0.03550763698591424,-0.023971773734949103,-0.004163951856359064,-0.011112140171244624,0.027400958955589673,-0.0038160063493089843,-0.014089194604712292
GDF7,-0.03019123308577286,0.04726941342138846,0.0019679409989210098,,0.01874976323271661,,0.11568173828780696,0.02713654092877711,0.02745215011241732,-0.011634707508114761,-0.03522983269759143,,,,-0.04371557242588274,,0.08835925034145324,0.012949185744502153,-0.019072780980831785,,-0.027915364373693307,0.010985565460847052,
PSPN,-0.022609991896647634,0.01133289577790854,0.03337853170933252,-0.04891369952596173,0.06702260460395768,0.025586513958293564,0.008711757106228997,0.028111023794483853,-0.01740788901901315,-0.004351593787868328,-0.0005535125006348583,0.0004001686405817082,-0.01576129736905906,0.035778197097011376,0.05842050072779252,0.005794410580531634,-0.009844075570912738,0.09944212069464983,0.03378470472747709,0.10556987428479292,0.03760166070024757,0.0023919153481710468,0.01405596502696526
ANGPT1,0.07931684789263913,0.02927029474922826,-0.012690394457798813,0.006124509755024363,-0.030623303753110374,-0.03563001945899176,0.015303985250742183,0.08901823487144167,-0.05593500274387372,-0.023236719029550244,0.0620218181975965,-0.02191986716444648,0.05778542515782447,0.0317488338224983,0.0012797018263886184,0.00869836816572149,0.007553009873437542,0.028784745498541733,0.010197053054475767,0.0025503589919498083,-0.049486825617472203,0.131216510801655,-0.03143847930944139
PNOC,0.1277818764393511,0.05696341988562207,-0.035459685116454684,-0.024906012192767397,0.019431181706667494,-0.06038896164896869,0.02900177172671055,-0.10207927946900376,-0.06513512554542718,0.034866829261597225,-0.04408166378578577,0.03475433164842802,,,,,-0.01682927016308806,,0.08076890244992002,-0.04163673682338108,-0.017110890813095577,0.06560643495495512,0.02350922633300828
L1CAM,-0.039942686934111675,-0.0015483142565429727,-0.027792749714066745,0.06166415340880741,0.023691450003026707,0.025739545225132134,0.04262106715880451,-0.025817852646792195,-0.031199513875853048,0.06274593298847446,0.003308747900463228,0.09818802515110735,0.10921327164094852,0.03714263843108391,-0.012927753805541536,0.007753879640982528,-0.04192919029096628,-0.020597211810466712,-0.047239212940299695,0.042340906312247614,0.010329973303839298,0.10367616964754786,-0.06300581026944371
APOA1,0.05527162850977391,0.050734470478374594,0.034360761528793506,0.015035048058725213,-0.02637754915093231,0.01749114649631553,-0.02177382840702864,-0.003502167907874449,-0.03760021971318938,0.011202918415879011,-0.009295649528947056,0.016608069020204532,-0.021009818061841268,0.13323003169155867,0.11378119191632527,0.025832466565615733,-0.030395544038185295,-0.05927742222837976,0.034869371438831814,,-0.08355087981895017,-0.08452630220963642,-0.038803357910883546
PSEN1,-0.05363280728185902,0.010118968025837196,-0.05407664493579992,0.050613763694914035,-0.014371218902824593,-0.07046410708919111,-0.001069629747328312,0.00031942816257863634,0.0008803858530807197,-0.01918591513302255,0.0393014821371385,-0.02327823760346921,0.13302318429346618,0.07682158949544243,0.010335027437433926,-0.003981717951611348,-0.010256185429385674,0.03653721761356078,-0.017076247052747733,-0.06427498232155186,-0.05982583943288162,0.06997718662887548,0.09605938376101007
CALM2,0.01384796390004652,0.04791167920975263,0.004426072194947112,0.0025572687054629577,-0.05532745975697597,-0.07198359801432708,0.03151018265225844,-0.20386665836845075,-0.06940611465930527,0.0021179382412103475,0.058320884322541414,0.0381704912733772,0.013585553973438805,-0.059095487702883615,-0.062232198338382026,0.01958160352234975,0.06535791664932547,0.012999500749497269,0.030206842736667867,0.10513857422945296,0.011596197496642502,0.0833697986610258,0.025844262615964966
CLEC2B,-0.013410042210803056,-0.04568646900603671,-0.01847779706952866,0.0036311799946721303,0.018093035650056367,0.051781120956468266,0.022896801007120497,0.1596993801678657,-0.05201886247054554,-0.004335751489358079,-0.007629809079474513,-0.02890830799295144,0.08947086665347477,-0.09031382037214103,0.07194901734751526,0.00934967314771753,-0.03103209738748825,-0.03458615646393173,-0.019546314724914887,0.07063082158246074,0.0857912155825105,-0.0206048942358925,0.0192350234546333
NTNG1,0.08032579443737782,0.022090857667096852,-0.04436928120014116,,0.0016947390081979488,0.05288788557840486,-0.03938185894259236,0.052063628367967664,0.059505476806637495,-0.014790448825838761,-0.03307414914997664,0.011512659855603279,0.00034082835965242736,-0.03009241925402331,0.12076481218680842,0.038854714638896504,0.0680237967312479,-0.026420135161319972,0.10143693281796,0.017733970789403614,0.06285359623085739,0.05496185371568829,-0.054449090712335266
LRIG1,0.039269044163051214,0.019668026228402885,-0.07333415841320341,0.013968062908401661,-0.050433076488614885,0.007205491115512846,0.005646322830470649,0.06680891613281749,-0.02447150938199497,-0.012461912521176266,0.0007067659131443993,-0.02168750378744003,0.025106078726781333,0.04267680003499017,0.00669351945836926,-0.03554492499426127,0.12002877409405946,-0.10535906630750498,0.013444966772448738,-0.06301174456232314,0.04536335386889317,0.005825021128923399,0.004231399337513025
CPAMD8,,-0.042428087294976026,,,0.09796892441438734,-0.019921683677786208,-0.013830039415561367,0.03908955130999894,-0.014659556342944642,-0.02153488156321755,0.05277364188658014,-0.025545964108687823,-0.0316003127618821,-0.03879355767404541,-0.031281213225015356,,-0.017779055560508232,-0.015299726234396186,,-0.046096628035096635,-0.0390985767366873,0.02256886303852728,-0.027530820378339222
GHRL,,-0.002779495599289284,-0.021492345572568558,,0.012343188879310763,-0.03373883703462371,-0.025693426097393668,0.11125396971699557,-0.015172938431797773,0.09622049766900721,-0.02137541458812425,-0.017652302940367036,0.035863064878058105,0.006477816689870964,0.030577275592883275,,,0.05212703685612095,-0.02063091563579529,,-0.001958439216700999,0.01355770237314906,
NPY,0.08140723260538958,-0.024745699374980532,-0.003993827996958301,-0.015766626902393173,-0.04068427971124009,0.031771387354011915,-0.014677825272902064,-0.15222848066461409,0.030891502290329265,0.012612816105181097,0.021611867788250253,0.03920142936745793,0.11050627260949927,,0.020423486125194436,0.025424936648051302,-0.07067322344265373,0.0376248021715514,0.07379330809463903,-0.005572659247805544,-0.010667711500285629,-0.010368010490069617,-0.03335642706641277
MMP2,-0.027203436190375237,0.04562891663567441,-0.031191754610841924,0.02510635809125261,-0.05502949914089885,0.015532941440852056,0.005075901192464528,0.15057213160032132,-0.008154033872237525,0.028174911602337694,0.009594906433181645,-0.08179827557768207,-0.04007286440094935,0.01882520726406277,-0.0023448546518780745,0.05970885671394724,-0.02321729020680814,-0.0513653645348585,0.034262163815806414,0.06772953636241844,-0.059940608420056295,0.0724463081323119,-0.0891199851889641
LHB,,,,,-0.016345207603867255,,,,,,,,,,,,,,,,,,
PPY,,-0.01711588862476825,,,0.0020023143820552644,,,,-0.007425757437560742,,,,,,,0.026795864599216804,-0.05618827063194537,,0.04117382770572346,,0.012370156059444404,-0.051311217085515726,
ALKAL2,0.005058737876618723,-0.009679907907582035,0.01037246782540251,,0.01998488938209102,,-0.02379976255080087,-0.018012008853555844,0.00681385297584336,-0.017020473054351132,-0.02880967424854516,-0.02929593250209587,-0.03555826166699606,,0.05805108915206008,0.01763532637257295,0.0016095925108467507,0.006486186592185727,-0.03781135372793818,,0.023140700482479678,-0.021673474412265203,-0.05239679691570728
CSF1,0.028636682024770627,-0.0064696702844007975,-0.006910296088677295,0.029791878364722996,0.027593967136039774,0.055012520032917976,0.03639128664660407,0.06298853367331525,0.018010069309202632,-0.02679414956417866,-0.03921997484862337,0.005781145910210406,0.02745872307909201,0.06619546667057337,-0.0054815650413719535,0.06001663319204436,0.03849213483979793,-0.030607136747531703,0.06416631412087494,-0.06430699139990481,-0.04121310516769618,0.05574582400433377,-0.041995962474230396
SEMA4C,0.012750249095728144,0.05384257240771382,-0.010175462354147256,0.031202288079545122,-0.04439378070898169,-0.007048480049393583,0.01393739134514856,0.06585649260060317,-0.026082841772560237,-0.004732035460332565,0.03742211538023434,-0.032206929473673956,0.020530447375988317,-0.08862711106833115,-0.02750287892490602,-0.049397372007555104,0.009695509555836746,-0.04577435903470112,0.03437331708982651,0.03411523132047393,-0.05320121114307647,0.03491952897243924,0.0563885662149427
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.02061149473321769,,
ICAM2,-0.027304177368799216,0.010553157921384343,-0.02311386535467705,-0.03407704593044058,-0.03429058125530061,-0.005045433632240668,0.04910849129506372,0.08669946295171688,-0.0023259718039102643,0.0041539981654787825,0.010527136103912685,-0.037212140395197456,0.0010979540559053495,-0.010009184120322347,0.06084972135299544,-0.033535580623014274,0.02660478242024937,-0.001783222769178359,0.0926832214619049,-0.021876366911709137,-0.01688813875644691,-0.0004773085866288502,0.031640531890977076
SYTL3,0.04152301917874066,-0.05381032953072158,0.022571130987798414,0.03769606595077997,0.04025171601219916,0.01741326164244785,0.07808693392384579,0.11546981774334797,0.0018937141818599792,-0.011718551527224636,-0.021339480337430664,0.0017404458344204353,0.015490368403570267,-0.027538624431087916,0.011333835399518133,0.0647737871869725,0.04564960677124093,0.028754319491985952,-0.023370096997437965,-0.05775320064558308,-0.03241303199328747,-0.018827763096301357,
IL1A,-0.007848681593433004,0.03276636857799623,0.05817856545811979,-0.03230769077232311,-0.0074178950926929495,0.02743650325670228,-0.03452359479430761,-0.004398856857002759,-0.0036048561782750237,-0.019452443290439256,-0.02305210470345349,-0.02658345388063447,-0.021329850579618444,0.07049742014828278,0.1094773404008347,0.04451109966042744,-0.002589580757247375,-0.003733793824532713,0.09476344476096155,0.0020862506878500885,0.021450193043406535,-0.03371803778833624,0.10476385571439276
HLA-G,0.0008004081607673928,0.010252147404423116,,,-0.01865335370947539,,-0.01864669297911607,,,,,,,0.13283641357693343,,-0.03677507105381369,-0.015476238742181425,,-0.011780512726138254,,,,
PGF,-0.053043214210794255,0.02853476032764557,-0.025825707361691857,-0.0013855955178179846,-0.009433489199965853,-0.0011630567379144537,0.005116412135121513,0.10270815166502606,-0.00884445135679505,0.06944022190397588,-0.03162500739747874,-0.044179790825704786,0.06265795819326844,0.041863536044763894,0.044234655240205256,-0.03061119945421203,0.030908734796583678,-0.03162848442777442,-0.03216807167310827,0.05555612684066712,-0.04118711086984453,0.03873394132375458,-0.06699636386709733
LGALS8,-0.0005178501978250945,-0.009614482004346843,-0.06369807052537958,0.03144071902495847,-0.01662756972179317,-0.0030828472840287867,0.08143713567195256,0.07798052375132668,-0.013693512337058298,0.018127129949683313,0.017103485096351224,0.07690513703933759,0.004665355020643836,0.039858661318945686,-0.042897893221816134,0.061808768762685616,-0.04708202926734726,0.00740511818916298,0.015784005694345613,0.026694410444668932,-0.021888836255697555,0.0135750125667535,0.08071832861959564
