,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
SHANK1,-0.006661841262886684,,-0.022434858109274994,0.12733539744453018,,-0.014442825923384115,,-0.013038568843169248,0.11541453398052844,-0.012676723973944315,-0.018385983913542528,,,-0.012916946883491036,0.00012285979546294593,0.0698868466029677,0.03693414969963705
NPVF,,,,,,,,,,,,,,,-0.020187038943886355,,
RAET1G,,,,,,,,,,,,,,,,-0.021082963234264757,0.09380747155396786
TGFB1,-0.06475656342857514,0.08367620779888567,0.009283516507372696,-0.007017319687167288,-0.04650080574290997,-0.024801503422938482,-0.041774493310820004,,-0.013717659443708114,-0.02063376000914611,0.05611766809438647,0.041080360028659786,0.06218095609357175,0.17178940734470718,-0.03912776753935369,0.001512017612328738,-0.0193425657719089
MSTN,-0.012522275802227594,-0.038783211228501986,-0.025838915930069453,-0.011353900947903672,,-0.008928326104919782,-0.04696720894012952,0.05743858192315084,0.03742387883436342,0.030409223868223385,0.006954682602168906,0.04382881833194759,-0.025292909118044656,-0.021270714399849098,-0.03149710707713681,0.02375236026094737,-0.029414966473289218
WNT4,,-0.029802545163953018,-0.01511655826019626,-0.018721746676391576,-0.018704642823994914,,-0.03555195920597923,0.07089748181485094,-0.014337204968657627,-0.013308041379524538,-0.01823410513053503,,,0.04271044968153641,0.021542841487215404,0.0014068745838936151,0.01580186254558094
TNFSF4,-0.04731247792724509,0.14052027094037117,-0.024750535081230915,-0.02345009550309539,-0.03476953538721821,-0.030053614878014914,0.049753941784364125,-0.015917129795321464,-0.022758189227031676,-0.0227702166835826,-0.027247121927780203,0.03782553749939309,0.01874613266414129,0.060728429916720415,0.07421615299666116,0.036441526264791725,-0.04759526226339606
NTN1,0.018380035737957292,0.06579823122917287,0.11705671845840152,0.005948661767003127,0.07242388466315237,-0.0064287885749827415,-0.02006663594042656,0.02790123419522583,0.04635411232051427,-0.019082839159331656,-0.0011660293200010132,0.053980759726187565,-0.04141192601317274,0.10403481964443285,0.01718243295869906,0.06623474066259274,0.017528009262245733
CXCL12,-0.06469215471797851,-0.05296879713368976,0.06641794298687224,0.08063459530752332,0.07892959345144827,-0.031139481471539485,-0.04523350827050244,-0.03378808320512303,0.05188050308917807,-0.013703490324978675,-0.002746543831266924,0.027245114936002058,-0.04621871652374926,0.07337191355109154,0.02198402360778756,-0.0333881790888716,0.011594054746579673
GNRH1,-0.003269102576641858,0.047306846892033724,-0.03582603049391969,-0.025835756316444733,0.03083512893952578,0.051493018069875794,-0.001577819472910375,-0.013263860302665546,0.014397823202183165,-0.005866306384110156,0.06024108309421598,0.07972674623257565,0.12805758070254047,0.027466579225012402,0.06812479253806539,-0.002975765692718136,-0.01229650163479014
FGF8,,,,,,,,-0.01853638812869702,,,,,,,-0.027863943757755225,,
RIMS1,-0.03704323576656768,-0.04671097122225995,0.006623717369813534,-0.005330791002139123,0.012008303307432393,0.013849738513283019,0.033097132921969676,0.00023029718686693487,-0.04692571922251056,0.015794846536375324,-0.04801146124664809,,-0.03673896145507599,0.13745816392342286,-0.027747912622107466,-0.036460956618460806,0.017215431157819507
FGF14,0.024657521307072282,0.07164178816010826,0.021050118209994622,-0.01332451219211334,0.08286766968841525,0.06129871880965283,-0.04839241754623387,0.04537813471535524,0.08149035098847661,-0.047185533515284574,-0.04338391356678364,-0.008706701940381348,0.05794532301853733,-0.042950932329844455,0.03520511595217917,0.038572238139891295,0.02319004441463174
IGF1,-0.04993868748456784,-0.005147627991582218,0.03718977637261783,0.036805675556627296,-0.03315497078481608,-0.0017407198430989448,-0.027623381294283784,0.012027242816349914,0.036913944329332295,0.15442407481062034,0.017783721967467515,0.19950955395338982,-0.02631529855097213,-0.04545833443573713,0.06345197775764638,-0.05118381569661559,-0.0018903471318010218
TNFSF10,0.05038472271766962,0.05212157345261263,0.02951220259067167,0.00036259151834650867,-0.0322296650621961,0.04790651760304541,0.011128746326478771,0.020262678882220737,0.10251724623419861,-0.0283340944691158,0.03012612310769616,0.00012195343952163651,-0.043632828877305296,0.03984544246913526,0.05603909429629246,-0.028402788044583387,0.07594504835407545
GDF5,0.033733572146414134,0.041115047783467085,-0.02317419774547888,,,,-0.02947378059912258,-0.01534351454626788,0.04782165609866189,,-0.01334979849965067,,,-0.035393983960773,0.043326791464480686,0.07816373520794222,0.03309753521115476
CHAD,,,,,-0.017043159835610083,,-0.03148415619853501,0.017864604726291696,,,,,,,0.004561797593637959,,
RGMA,0.04687960957042043,0.11797776762251348,0.02400769498123767,0.03166441341983045,-0.045660943788356494,-0.05176429002887775,-0.026973794173722133,0.021415318553854912,0.03857600985546418,-0.055865253829636155,0.018970633801713013,0.058808737646821985,-0.03150990693321903,-0.03166934221560597,0.011759226857377096,0.07986612455154865,0.007078120761981625
WNT16,0.13208899343401065,-0.02848535110549581,0.008508467911299326,0.07554271324126553,-0.01982087774630242,-0.024745511852173288,0.11150786986564756,0.12956407761105176,0.007904342859507614,-0.01489774610884444,,,,,,-0.03961126964875091,-0.03303296090965211
CX3CL1,0.048166752041716186,-0.052154905726988346,-0.034553950893376095,-0.023370284109251765,-0.042895549507949854,0.018784585418054212,0.023330768862141558,0.0028528896377501196,0.016245871665037263,0.000562149294474425,0.02001800769224082,0.07693035974628991,0.03893915349418578,-0.05164582236055246,0.05068114332633987,0.040375225787286445,-0.09227600729867749
FGF1,-0.044064068039853944,0.041836764988735606,0.05103606842690761,0.008227046852815152,-0.01584960771107815,-0.013857606939073069,-0.038183574106990845,-0.05878573133769836,-0.02732494834875481,0.0005056012473713369,-0.03507713614023142,0.019138573907325023,-0.04184930784424471,-0.13500257365208887,0.05801711104659298,0.031115072252353763,0.005135250324061614
ALOX5AP,-0.06698716458172253,-0.011139526065312787,0.0580471354698835,0.007988955769169226,-0.016588279478307426,0.011883734483653072,-0.065691292985926,0.009139199080992557,0.06390425020967558,-0.0019445458139730658,0.06981428893007627,-0.10130961453593611,-0.1021097159502382,0.06357392579828543,-0.04231790504798593,-0.0523695135138385,0.032303205941359374
IL1RN,0.046873716898104885,-0.006710579456739648,0.05707169802710043,-0.031318496866750783,0.07030043528749165,0.034119997324639266,0.038810552574842706,-0.01820738233652551,-0.01284335306737895,0.037851018982273374,0.032847773104563036,-0.07197634637789987,0.1215122830547982,0.17170959181209186,-0.034171080742848046,-0.04370679542867393,0.016619439455476673
PCSK9,,,,,,,,,,,,,,,-0.002823589899162332,,
NPW,,0.008085420867193991,,,0.025161436802866585,-0.017932782037264505,0.016703692304947407,0.05929907560475003,,-0.012014835971298859,-0.01596859823127567,-0.03644029432111677,0.05539945092559049,-0.00015503929096367665,-0.019461146409333444,-0.04258826405258231,-0.0031423124954536655
CXCL9,-0.028905377055372328,0.06866864038570332,0.009097040413424306,0.06155222399090622,,-0.03600532671030035,-0.006482276852532982,,0.009493671222759964,-0.02337538240490917,,,0.08715260623941122,0.01978571924610399,,-0.006037512022300655,-0.016265241508605137
ANGPTL4,0.02055585243848414,-0.026934182686319072,0.008828637759992425,-0.00919318157445146,0.032802834848767906,0.011486902086901988,0.05468023521725945,0.038050082833608806,-0.006604628279452547,0.018176335672188938,0.12774795333855513,0.02184382630570357,-0.007964393276194023,0.16984055288982125,-0.06298306709381131,-0.06055214874424511,-0.023848498116975432
UCN2,,,,,-0.016800315276029765,-0.012434484669843614,,,0.042342814922271224,-0.013570313309784497,,0.10709819832470449,,,0.0354332088101302,,
OBP2A,,,,,,,,,,,,0.04239894352396243,,,,-0.018992565661484984,
COL4A3,,-0.011786093446245281,0.046618214011784634,0.05094594193035297,-0.04086948327327616,-0.010579620672817815,-0.0349512846296189,,,-0.0022016551852934102,-0.018081045437360905,,,,-0.01693729424955985,-0.03072245287402537,0.013533566872186915
NRG3,-0.04682020002916262,-0.014080452488244912,0.00721119699704259,-0.015081202844012584,-0.020943956982883434,0.03230410966462389,0.005814681433070321,0.028598109470111998,0.010678733799006487,0.026060252070569688,-0.0050080209450836,,-0.03994840554673463,0.03852890472362959,0.04968792617865887,0.028860155715268638,0.02122790647040016
IL23A,,-0.011190146666884055,-0.010168752111344473,-0.019391113513543803,-0.023535338230475367,-0.004440254169332979,0.006565184035363104,,-0.01664926520353544,,0.06912273421676753,-0.0017065487270933434,-0.0608709902515248,,0.06139177216611366,0.09678939157279665,-0.029202797541554127
COLQ,-0.016483284168428317,-0.036653135468030965,0.0694642323165748,-0.005942233938785834,0.042978692353053696,0.04254194878889642,-0.005323708415826091,0.02101980623654979,-0.01415849833043078,0.0056817990174398945,0.023961701436226487,0.03081183131779145,-0.002595078005638297,-0.01608712207761503,0.10680808994483437,0.026855526931415654,0.0021641720329156535
SCGB1A1,,,,-0.014751817289824675,,,,,,,,,,,0.03315653639952323,,
TNFSF12,0.05969935196076735,0.07910715565101037,-0.021890806200066434,0.038850038553614755,0.014746163094863417,0.010661235794558797,-0.005891018109685972,0.027945756620530723,0.027677571912412973,-0.027008828862611932,0.01738101580382754,-0.016376952037435763,-0.006239791676816109,0.055670050640079474,0.013714073521663015,-0.04086124456027378,-0.008162228586624371
DKK2,,0.04293449807895181,-0.012017763090201323,0.05889765319429401,,-0.0126178017358261,-0.021412458380654552,0.07767000513909954,0.04041500130340779,-0.013912954834927396,,,,-0.030789360095285358,,-0.03221662736665943,0.04680273527351433
FYN,0.04422731915335313,0.05853464521104241,-0.0074859163335685855,-0.011178902467469911,0.017588402377547153,-0.008461905613074005,0.0265965849036797,0.04303300351036147,0.08332339817744372,0.05568102786064371,-0.006663556554256506,0.02205579862904763,0.08266652098049097,-0.00196623570436759,0.07181990525028419,0.012063569287754981,0.012728526790338977
ACE,0.07082184620873663,-0.04503913021703782,0.029848163760428693,0.011375789830674925,-0.01803666541481341,-0.005905379129094249,-0.060129059443892685,-0.031040340609625256,0.03577343305752674,0.0678554051877669,-0.02144325529592629,0.07297123058004712,-0.030242792763761725,0.08987317365564579,0.030743412672277724,0.009259037071780555,-0.01978515067351474
IL18,-0.041133116047653434,-0.05417118232881441,0.0497649349009926,-0.014384403197432763,0.06761045569375465,-0.0070432249230968115,-0.06061272866276693,-0.01837371582159429,0.016643757351226047,0.030541897053493302,-0.05854548325353155,0.07849765573573696,-0.06949900704127865,0.05749244996363091,0.06918480019499383,0.0482886713010722,0.045661628010409475
PPBP,,,,,,,-0.02027022303783009,,,,,,,,0.024669961330558984,,-0.02438050693456891
CCL27,0.019154960567197312,-0.027358308273497587,-0.01642448085120853,,0.14693332573837056,0.059226615411565056,0.10907989135515571,,0.055118600413520936,0.04035718284103333,-0.029614744232211526,-0.025984862420606554,-0.007180974495760705,-0.0044749452172528036,0.059710119372376726,0.012825127509509678,-0.04511651781273323
SERPING1,0.0027015659268480956,0.062043033893625504,0.030121897146131355,-0.02717407220499041,-0.014741830134054262,0.014190927990028458,-0.034303706917343524,-0.07203186633218646,0.048102955889643965,-0.007286873731263156,-0.012880950950807666,0.03700876536454571,0.038651905852570057,0.07578458618741978,-0.0761850326578434,-0.04025496033810711,-0.0007808643144491373
AZGP1,0.06250158432149368,0.04549711300188632,-0.040816095387472266,0.02541669294947962,0.029836998467787566,0.05735767296287226,-0.046254702573399364,0.07009578245284041,-0.028745360169488345,0.02904168853770821,0.09253759136737243,0.074736911343654,,0.11935591917251698,0.036075369355951833,-0.00721416658031411,-0.021969993141085366
INHA,0.07673206822529739,-0.0392001144404904,-0.03150202153557899,-0.022605504516555477,-0.013426708443521685,0.014498365453887396,0.04070726557290056,-0.024013011511795287,0.03940636374806195,-0.024708151119530876,0.018570947498088027,-0.020420211059258963,0.007245943074603019,-0.045087165749058716,-0.011587119358459434,0.011345782475736707,0.029394102787249573
SEMA3G,0.0827803478673069,-0.022062314410129735,0.03448386804823117,0.03646790275432542,,-0.02344219476403431,0.052409090035893224,-0.03177862524579698,-0.026170506397659634,-0.02152030951992176,0.013235859088715312,0.03958305196138316,0.021483351235245668,0.047769037926248044,,-0.03818509505281147,-0.04451162857194061
COL6A1,0.03961610914404973,0.03150063819309415,0.014845858793903608,0.01127178249027061,0.08756291680143104,0.022931959039270824,-0.02577010540080217,0.023333505845696132,0.08159626598519572,0.019240768272496673,0.08529936340997431,-0.04003383308179985,0.05378854916253845,0.18189385999288965,-0.045466142757653843,-0.03296120536551025,-0.04753976258340311
FGF17,,-0.027399690815374002,0.036333002904434746,-0.01617767542938318,0.049060186739169634,0.026820717335873948,-0.014862900528588548,0.03313451599262262,0.05876535213681395,-0.004903231281668365,-0.018982328069144183,,,,0.04271350514478906,-0.018094089930272884,-0.037050523209352086
TNFSF8,-0.031878933170141455,0.11811649850979539,,-0.01431961494891112,,-0.0158620060251286,-0.020270217783665005,,-0.012843353177098574,0.03794989646927712,,-0.028611883709611784,,,-0.00599111930747042,-0.04214000175602539,0.10852816856876883
FGF20,-0.018939545149165123,,0.009806969077723457,-0.004556388268538044,,-0.0068817248279101195,-0.04146635666878816,-0.01591713482036318,-0.020688236986777107,0.007673215387827326,0.04103220349257483,,-0.0049841184995888035,0.11108772701343436,0.03282510907893165,0.09625716136794873,-0.020323498597749932
ICAM3,-0.014254949457216818,0.06679683504678867,-0.011471175046877344,-0.048447542436829555,-0.016561146586750855,0.014357573336828801,0.043005123072532424,-0.011635798401323637,0.04662911883362096,-0.020449882527357115,0.04818685208671184,0.0007345605755103064,0.042261556945875335,0.12942938299501783,0.03772929132063101,-0.042872131534201524,0.016087746446198384
LAMA4,0.14277200394623626,0.038598248389454214,0.05807309168467584,0.01930849663767374,-0.0116588739797133,-0.018943015138907556,-0.006515809324973566,0.06295360673773526,0.06258793670440294,-0.04435887476388424,-0.035243635047632144,0.03661153289922465,0.043045605781193756,0.10416240260678651,0.007741617908459817,0.03104905578871168,-0.03863697724513768
INHBE,,-0.032584261031066944,,,,,,,,,,,,,,,
DLL4,0.03794061676330917,-0.032760562401005625,-0.007316579667057273,0.03784764058801469,0.06494464941786107,0.05804288094518875,0.05546539694329724,0.010721580651265937,0.03992044979808282,0.019295821933731333,-0.037009674009688,0.010083688961773475,-0.005825539923502034,0.03944303506719345,0.03560183830212114,0.04741608883529445,0.027892915606447924
SEMA3A,0.03924692431881,0.06886726682628834,-0.03359719594013261,0.010179179022799694,0.07858176087942945,0.012503362828757301,-0.0008326580278243445,-0.004152252880292284,-0.004750395863538524,0.0027004286001206883,-0.02840338914240514,0.07959486184046388,,,0.015288370275288309,0.06790845362067251,-0.019886209427523872
RLN2,,,,-0.015378316605707041,0.14483194140087444,0.019917895036093064,0.004512178712551757,-0.01869889723600975,-0.016494115465427738,-0.011316999069774004,-0.013752911865157608,0.10990386467880656,,,,-0.02088260979281031,0.018414428796006535
C5,0.07296218639391432,0.07928081832152734,0.06940867011011348,-0.027545418896615458,0.07432378165392116,-0.016712419687998595,0.018761979012731304,-0.0031251830201433975,0.0006783974675839332,0.020008623418270574,-0.02646342847409498,-0.032351823988350036,-0.06218197420126248,0.005914376223358778,-0.04077716022096566,-0.020044956813835096,-0.03556688580950629
COMP,,,,,,,,,,,,,,,,0.03801174755379887,
EDN2,,-0.02801766928367165,-0.01855706006705772,,,,-0.012560591884568852,,-0.017553684951394703,-0.013742608208955946,0.07038317817610949,,,,,,
C1QA,-0.10387756656003115,-0.04331042736849672,0.06955614098296235,-0.008687266463892658,-0.014869309654615942,-0.06422725025971684,-0.10564215551581138,-0.035899849853564376,0.07123059539400489,-0.039649361808606016,0.029453729318164392,0.08111861571118287,-0.012826942627487637,0.08833905095943427,0.0011390396715786225,-0.04925838019659527,-0.06529986338253085
UTS2B,0.13459235428852748,0.0033319036679271977,-0.019858146150686568,-0.017493220546117166,,-0.016007821238937334,0.011478967493145737,-0.01391879898486802,,-0.00978232871145907,,,-0.07075357286497037,,,0.015237454259413965,
COL9A3,0.09181145533217606,0.1190888045122083,0.03832806723971743,0.014831518315784397,0.04159941233200581,-0.013049318531559799,-0.0021932708297117357,-0.021991053152006952,0.045276847173697544,-0.010584859727034737,0.009493984300419787,0.1227610040053103,-0.03599097157599384,-0.11500185817663047,0.07404373300800744,0.0380897659580734,0.04704601913491451
DLK1,,,,,,0.020320710471209265,0.0018334770049109872,-0.03449947012101104,,0.02025793159911037,,-0.08178905821118095,,,,,0.039388149425731926
HGF,0.034893333669073254,-0.04592638805113074,-0.0511007812807335,0.03749669304031611,-0.010560454954584035,-0.024887951684550606,-0.012172467019360282,-0.012722888740459942,-0.05043885454013423,-0.025982388651127043,-0.020947213242265585,0.02773452818961874,-0.06346436708684004,0.07635017151906742,-0.0076568609844671265,-0.05568597973489633,-0.012278837115194894
P4HB,0.06835762948197975,0.016095696612215896,0.028430304882343216,0.016720371671121965,0.056879636910606476,0.033366534323323094,0.060587321128947054,0.02919616214920009,0.05322569489989929,0.008169716167131849,0.02661427886423125,0.018678111359815876,-0.00896087321057205,0.1891522370514821,-0.10361837522746406,-0.04013353114187471,-0.03749183102210049
ADCYAP1,0.0007347312916643078,,0.1295877393618999,-0.02173147795916802,-0.029912858996895827,0.003815313446456592,-0.026797211521957444,0.048847097138583415,-0.019169568705270312,-0.018759147154614946,-0.02026530530943038,,-0.020637679354165963,-0.03407166989147651,0.05875199334079488,0.0070853315613426185,0.0034064962366406157
GREM1,0.008030480619087246,0.004297106902059778,0.02580617093019654,0.04560901675198786,,-0.01383577610209778,-0.01147045739863604,-0.03895236616848414,-0.03944283439549073,-0.03095085605199049,-0.0064852540218797265,0.023135503405451667,0.009016946301053654,-0.17193142448500948,-0.018896917557760465,0.03632920794089751,-0.06647228285383089
EGF,-0.012048865547074237,0.0131007222037452,-0.014948155433586926,0.009186083232462136,,0.055054854437350594,-0.04131159382864292,0.010367293283049042,-0.038429739887033194,-0.00747783417472903,-0.011347205860842985,0.003201106114641871,-0.03130881904402027,-0.04329792077149146,-0.00042452182252346494,0.043485343785384496,0.06561714501614672
VEGFB,-0.0010035138632783457,-0.006248385608796807,-0.04080260773816337,0.027856389267137127,0.010004233828910003,0.04075840433649568,0.0434439382918354,0.00790820310243988,0.04102317564328355,0.05717611679171061,0.1295358489010977,0.039979097069404605,-0.06131062220979573,-0.004769627791848852,0.025062465524829665,0.04281699785947829,0.07144740077526524
FARP2,0.07443943509910624,0.01795752850625726,0.005007804636930158,0.023029560066366948,0.04661170722853112,-0.004800009165220238,-0.007862630990436712,0.022018495113768605,0.03098870058376693,0.02391375307816829,0.04029297219991643,0.02698899962912523,0.010559924886614624,0.010111609206927141,0.0825725751735926,0.040302220734755936,0.04772571916755865
BMP3,,,,,,,,0.04574447644351296,,,,,,,,,
IHH,,,,,,,,,,,,,,,-0.008575283077502313,,
LAMA2,0.050636308125163,0.020744839062257114,-0.0013193241347780067,0.0023433882386646085,-0.020519905208242834,0.041656550949941466,-0.01902293282460972,0.020201188843409774,0.08583516421970086,0.03134849482231505,0.04812415063180651,0.17586432340494795,0.09362308892989105,0.07117002954630351,-0.047819961559041196,-0.043317320973777655,-0.0008983074071834866
SERPINC1,,,,,,,,,,0.09414672092979198,,,,,0.058281136054937545,,
NRG1,,-0.038551327031650096,0.004725595210879736,-0.0018837183678861442,-0.01923652594233107,0.012337535764232316,0.03305346954086781,-0.01956767148305826,0.02804501606034545,-0.032143622654514724,-0.027777630512833554,0.006491371449320401,0.025605897652571524,0.08345646443285729,-0.03508999111273182,0.03934113989718932,-0.011594762490035753
SPINK1,,-0.05227828652042724,-0.014029762703222431,,0.05522924394711021,0.004650235276795033,0.10991678076693435,,,,0.08238732285336312,,,0.16795371925029715,-0.03977964237700282,-0.029109507043309665,0.001076396614524853
EFEMP2,0.0346194824826236,0.12036714124854275,0.01560108737158113,-0.02717890897460139,0.012165507042832556,0.005820349137899664,-0.029710536898413978,0.007937954176074341,0.07514550874815268,-0.015007149292804183,0.07363040215519262,-0.0589020327096789,-0.0395506533657741,0.01984619333069971,-0.01585919006849178,-0.029286012987032005,-0.004061495148700413
SELPLG,-0.002967642376799846,-0.0009548110215953176,0.03949063403209019,0.043278882999539386,0.018530232531712352,-0.04181451426398879,-0.03277659304338367,-0.007854690437835541,0.005626237417919749,0.008172576754764838,-0.01221360852264802,0.1254476592178842,-0.0960572037746021,0.07001949014548738,0.07530293854850198,-0.029528027240776984,-0.020013109597848633
GDF6,,-0.026124245500909363,-0.031502018460585576,,-0.029742979971134436,-0.017932783588788845,,0.012838090064441842,-0.01649411724465091,,,,,,-0.01876255790463727,,
HLA-E,-0.04777429526926102,-0.0013363158202612533,0.07511397664646652,-0.00683799523642445,0.04016986346756774,-0.04663318256185069,0.03370856866822629,-0.03360490531825063,0.04972883842747582,-0.04669948983108147,0.027842753736204488,-0.05086514898218115,0.02298949040655937,0.13491274590176447,-0.04446350852883414,0.017543812858889833,-0.06245400143255238
PTN,0.1438972482283219,0.15814743081596225,0.03570149455134185,0.05632383177310884,0.03445862125660299,-0.056702548095925356,-0.015209469053671458,0.030335844738529766,0.04389647708236586,-0.01782943871697427,0.06612279048755874,0.11990157942000372,-0.02279288406653303,-0.0007889109150214766,0.02098067705812223,0.09659178963299417,0.08526040156096272
CD274,-0.015922596497858862,0.08037434913297183,0.017477154286426187,0.032161033993777885,0.007702515676113108,0.07239735212319617,0.03563598286327956,0.028567471638935554,0.008641829497276146,-0.03269537254172015,0.03685858448643812,0.02478537448575374,0.08805545544174675,-0.0186147457197354,-0.04284551927333572,0.02388993724653252,-0.016950445886222406
FGF10,,,,,,,,,,,,0.1557863893413666,,,,,
CD14,-0.07942537295620386,0.017087294351350008,0.04091677965588137,0.03582560055433505,-0.009499450920477654,0.05285477572482725,0.0019743899590231448,-0.02637247587285644,0.1145421360884555,0.01575539007487479,0.0848792562623762,-0.0726857474204486,0.004797089796493553,0.08289720050977802,0.0007098992005521961,-0.026937387496570687,0.005432597241371513
SFTPD,,0.1138262095411842,-0.029942533055322778,-0.010656554696082907,,,-0.007016982693205888,-0.008361606281987892,,0.046541729001782384,-0.023253427421644726,-0.04874802710265666,-0.01165267973927389,-0.06472108003451979,0.03682849771194529,0.04781041629977984,0.0209519605763038
SLIT1,0.10448932306736794,0.05974496212208822,-0.028676059603465573,0.0373747519601401,0.055266899076383345,-0.0359790624906584,-0.052821375558774065,0.0585236879026468,0.06338992941897567,-0.021863374180920225,-0.035944015958060814,0.05794108638662908,0.026520806288762504,0.055159936905402565,0.00351034013523706,0.1441149439339515,-0.04797865022456736
LPA,,,,,,,,0.12135771180187016,,,,,,,,,
CNTF,0.019354484789971278,,,,,-0.012617800438713137,-0.020270219633722667,,-0.017257035583478884,-0.008921587633533776,-0.01596859830531268,,,,,,
BST1,0.033201544001999116,0.005998723691003958,0.06068929894618054,0.02683932740430265,0.05312499096890388,-0.031926678692523955,0.009729548295393516,-0.02241310425126753,0.07627306916555175,-0.026407098182229947,0.007631956889305932,0.04918072989037548,-0.057720293511845724,-0.042550760042332124,0.04824117671911115,0.020276542731615773,0.05897701105448929
AGTRAP,0.01950206309688816,-0.005260076543794297,0.005765669030686688,0.014936769700285225,-0.007635238172183926,-0.011525904023760825,0.050042792258208235,0.04069328589580441,0.04268456531863822,0.030365124536703432,0.038798022811151606,-0.01008176963211013,0.004802561812603508,0.0321111748294,-0.010048254026846752,0.041784327856961574,0.0069063633790992195
LAMC1,0.1391770392233781,0.05498092623587557,0.09546979553650081,-0.02758508749633139,0.02360130587498626,0.04429130687681487,-0.02167961502587738,0.04766962234125753,0.02845131426892703,0.012441611201472129,0.011945870261994028,0.07785155413318655,0.03298258689567674,0.14101302398137078,-0.03431197407411753,-0.02781706643034155,-0.030858603605142015
COL6A3,0.013250152959509995,0.02923523739928803,0.0290918512219242,-0.007930539961796245,0.0327138945482575,0.016398436279858233,-0.017012443535027257,-0.008545499989722722,0.009114692397781699,-0.01849726866440278,-0.043156549194914594,0.12180291602663107,-0.09181418952908563,0.1041621100053121,-0.023954902596756606,0.0005918690533893932,-0.008798326167837975
FN1,0.11454793507587897,-0.02465495774984013,0.06809847206439554,0.03327159659016925,-0.06848198416043227,0.021924398621274724,-0.019061933935979998,0.012048528513531907,0.07176582993030892,0.026196540119257358,0.027180692779989895,0.05368596114385148,0.023996174502154,0.12608231531833336,-0.09366500135319362,-0.07374351179070852,-0.030224318863402082
MIF,0.04947903801262191,0.026109304867618432,3.920218742714541e-05,-0.0003020676302560003,-0.04401325578579537,0.04676386759419758,0.06357628150253278,-0.006198882367489245,0.045928354555649774,-0.0041015638874984375,0.05304978451425681,-0.11404569152018368,0.025580737254643934,0.15069981714972455,-0.024405254721411095,-0.0384838113004543,0.02229701064159039
JAG1,0.09216452841452644,0.07723541126093687,0.053279145202880046,-0.026306776318985394,0.01868472158789362,-0.034453433212850035,-0.036520716795478594,0.011904150142303397,0.0370272847198966,0.05622282610206384,0.06167939018548289,0.004253034959971756,0.006549864640685544,0.09300687327757844,-0.005318692186472997,-0.07530903455000616,-0.05964852217698445
NID2,-0.008752658010261453,-0.004393259719246129,0.04547353655881711,0.024412852500090516,0.014839503065989041,0.01979528061131451,-0.012892652829796977,0.05975956552309371,0.07387131694052927,-0.023484113903299953,-0.03555601824212535,0.053952441443738494,-0.016664769057666264,0.07629183074398865,0.03134371237883819,0.0114979610769218,0.013714601410216564
EFNB1,-0.027373905629952105,0.0735018072834355,-0.005748873358715575,0.015970235845683054,-0.03593763950960614,-0.0321081339182135,-0.016162017245436255,0.041026457335606004,0.035949753151616144,0.001322519589483659,0.012583662960409065,0.06296242069996658,0.04776497113098867,0.08237118518632855,0.03729688098335702,0.04880355793227596,0.008055142345209257
COL4A2,0.12656819994657284,0.042198283323625976,0.06256305002043568,0.0018933167464310998,0.007059892901787597,0.0055687869213824305,-0.062490386511718975,0.010270405048643174,0.05072447332773609,0.04112778216508081,0.03438233580570134,0.09333794127378957,0.06409758533845303,0.12545507526672914,-0.03548813615773886,-0.02967784457751616,-0.016973320926178682
SPP1,-0.09088568971656033,-0.08554794228878389,0.0015287237385373435,-0.0012873337388809329,0.01118710364048128,0.07621364953451037,-0.007299059248376846,0.05588106821721877,0.07636772218321235,0.046173053258907464,0.07195889442352987,-0.094374647175127,-0.007800898490662576,-0.024936192285241878,-0.06858711202714544,-0.06977146282542283,-0.027848266395288004
PODXL2,0.05966828276181888,0.08928045368769538,-0.023078921008085573,0.015747766393631714,-0.0322405417723677,-0.029148640725408202,-0.02442486216411444,0.030122447970956884,0.04314116054016416,0.017479866698137708,0.02027921894617457,0.056912171540967824,-0.007382277305581635,0.010018060053375346,0.015163635597782946,0.08145655502570376,0.012977086718530222
FGF9,-0.031878938268142726,-0.046309406638591864,-0.03446006130486593,0.03272962073770749,-0.024738192600000524,0.025147855365982283,0.011674503286770317,-0.041340972895094086,-0.040058293918406485,-0.031218344411720295,-0.029821502522391484,,,,0.0839170334656234,0.02839960174560135,-0.007156656245915738
ITIH2,0.06559897529867152,-0.020716365467549926,0.023038860345545052,,,-0.016857868484325446,-0.0075549130661890325,0.010807342112403468,-0.016803102083064295,,0.008387371823318368,,-0.020856421491414857,-0.05451053396054936,-0.028224124435591268,-0.00035246276193830894,-0.03971563151368948
ADAM10,-0.018826365526091255,0.04331741482184269,0.04238380485346111,0.021394780980735526,-0.007890213904629288,-0.0461185950586804,-0.01857995458852284,-0.04117540466140371,-0.00855785645201528,0.013953533512294274,0.03029400403674243,0.07342014010271003,0.013866677760660083,0.03774195596425427,-0.004447687499703971,-0.055833839206228295,0.05584962394455172
CFH,0.0007987992598461206,0.013101980770086372,-0.007120594904060052,-0.029718798396221924,-0.02153056854088805,-0.025903564602399044,-0.01828683580925693,0.02818562998350271,0.04008377216931059,-0.046808689565759114,0.07092599133309459,0.03511503036341821,0.011385430620186567,0.08221948091378109,0.030530038161507206,-0.006003850599312989,-0.018236387453368388
