,UKF248,ZH1007inf,ZH881T1,ZH916T1
TNFSF8,,-0.033078888957526385,-0.012796412833528368,-0.011801131835390775
FGF20,-0.024166522688912995,-0.023342081409394883,-0.025891199148098898,0.005606008448145211
ICAM3,0.05390332323264708,0.09407320535474167,-0.019998978637647987,0.06399591244613831
LAMA4,0.15576104144673114,0.06271833499070058,0.022882276076735195,0.1149089239357871
DLL4,0.14855006263881707,0.0377898679437593,0.008304334859932653,0.12654510906093253
SEMA3A,0.10050004402903746,-0.04871560624655744,-0.07493298380834498,-0.03747005917669785
RLN2,,,-0.01403557175231474,-0.01734249083986146
C5,-0.041039847319373546,0.03631029307139314,-0.00989600706256939,-0.007766529559988962
COMP,,,,-0.0012805136778225093
EDN2,-0.013758076998417553,,,
C1QA,0.05447230025378615,-0.13933479906066626,0.018248818338029982,0.05106421205865952
UTS2B,-0.014722693292994941,,,-0.018478389739967228
COL9A3,0.001033339465641638,-0.019914424396680258,0.0005283846385662228,0.06508929256527887
DLK1,,-0.020205285249183125,,
HGF,0.00937357679539881,0.06342725620544575,-0.0014723803659073662,0.027929350078637314
P4HB,0.05785398889634043,0.019360820815533572,0.05122310056929794,0.06819173774842818
ADCYAP1,0.06369174187164656,0.007208193159365976,0.03802582270030032,-0.026568259556993285
GREM1,-0.019352442430537783,0.01896148567783812,-0.03124194951108615,0.023405146722630065
EGF,0.051587102178017034,0.15709863734456003,-0.017671403457580163,-0.03669862227151074
VEGFB,-0.1071589133753037,-0.0437152263584325,-0.02577285350914472,-0.02350885246985914
FARP2,-0.013757952949730957,0.059091800846166345,-0.04666453459282932,-0.016807617538686044
IHH,,,-0.013864957751393178,
LAMA2,0.08422778550479128,0.03907147365526549,0.062372940639353426,0.10394104007242068
SERPINC1,,,-0.013692343643888123,
NRG1,0.013743340212149709,-0.024124941081711277,0.02400325420309281,-0.027541047435623866
SPINK1,-0.04116708477386243,,-0.016830645704790335,-0.024174725489784773
EFEMP2,0.04446117403656092,0.09261331329151933,-0.014227635942777277,0.02003553024835422
SELPLG,0.04332220711529705,-0.004060916395178996,0.018941228353024468,0.03397333372342668
GDF6,-0.02335538032533974,,-0.021215843081705855,
HLA-E,0.13680022728003982,-0.06384994511477585,0.01771009120595784,0.08768202254023312
PTN,0.014693790290409089,0.0449012585212018,-0.025316994727568133,-0.06605033337447308
CD274,0.054146519291206646,-0.00816559738671209,-0.03502960833183082,-0.01831669719267089
CD14,0.09198978710699926,-0.0673573418318668,0.0423333147928853,0.017006946408300135
SFTPD,-0.022199188546793865,0.08747030840493583,0.025197498834137015,-0.012137059394801962
SLIT1,-0.09733517360195121,0.009535787652868168,0.07805172951881421,0.05556819452284823
CNTF,,,-0.0140355733000328,
BST1,0.05172226858566473,0.1259187261859556,0.04658723129666992,0.017021587893739712
AGTRAP,-0.006346931995611354,-0.00039362136735202193,0.03845427329840354,0.010591224110653876
LAMC1,0.16129682730285633,0.08257345352030102,0.029435462595311414,0.1372444298061177
COL6A3,0.10925205001432643,0.07756274435620557,0.013499415652273132,0.13602675310717874
FN1,0.14829403099924215,0.1326752709292874,0.010730402215235845,0.1436923549013072
MIF,-0.11741960045782839,0.051113795740346094,0.05211117863979472,-0.06317503644828694
JAG1,0.09377296241243525,0.08469763076321996,0.03399214327403571,0.08373582362799357
NID2,0.1308937742625576,-0.009046327324081359,0.027673553244559248,0.1241927043655646
EFNB1,0.06034690516013536,0.02747877465233299,-0.015479855311262279,0.05160504731015913
COL4A2,0.16121798647806368,0.11344064723101537,0.029957230051571304,0.1549078945719845
SPP1,-0.032875397418097585,-0.09235118227339517,0.052283727610487746,-0.08578875243656935
PODXL2,0.015496869244621701,0.0445450749573123,0.04126949476772825,0.0002919108128000745
FGF9,-0.028357688966056897,,0.021084499291448542,-0.024546111333885852
ITIH2,0.006633925617865202,,0.025867156806445933,0.07054669774111622
ADAM10,0.05805290170265547,0.06696828012312486,0.016757942396774545,0.06590923549479116
CFH,0.11802870516831067,0.06393728548754739,0.019973361193465086,0.11004424272752802
COL4A5,0.054199253032282874,0.039558819706260254,0.009085747250211522,-0.04427863183787479
LTBP3,-0.010263494354024903,-0.05307736724587993,-0.015096236353408198,-0.05381556485867316
GNB3,-0.011002335929928522,0.005796976968135446,-0.047338747852584254,0.00028330542298816665
COL6A2,0.10571506928001553,0.09361804987518706,0.03312757390213073,0.14598369186436677
GDF9,-0.0012167474443532764,0.08488387920377102,-0.03127259660183141,-0.012181708458130049
NCAM1,-0.08961076303510655,-0.01898044418631442,0.031217411407549994,-0.10646734270531402
APOC2,0.00716562794911362,-0.06679293966688828,0.0021452882361714097,-0.02328179759186891
BST2,0.014437930578123356,0.13860305833730155,-0.08500032985802922,0.023706950851492683
COL5A1,0.11749885914934416,0.036687331674283084,0.02881649514402448,0.13041977841540336
CALM3,0.017648709782288705,0.050783306829730646,0.04621006024905389,0.02152275555725884
THBS2,-0.025582937894167646,0.06095693822924571,-0.008080150834573347,-0.003461343612282618
SERPINE2,-0.11629723694937677,0.07743704154225124,0.05207304327585879,0.06332899624605887
EFNB2,0.1313466416351747,0.015727192330820382,0.01058973966104286,-0.029946932273870765
PROK1,0.008351078475585404,,0.042576272500835455,
MMP9,0.16291196371889194,0.11482336973040153,-0.01394691218756566,0.12455741608847007
DMP1,0.06463665438955553,0.02681469853101266,,
NPPA,-0.06356929356433091,-0.0016800793526212704,-0.02451391818623234,-0.01879143540692445
APOB,,,,-0.01424407010436165
C4B,,-0.026346399958078387,-0.016248134037514596,-0.01577286035490273
NTNG2,0.008533526858996339,-0.014762585812256894,-0.019456000180679923,0.023382391787234464
LAMA1,-0.02993764913999145,0.03733907014486892,0.09705012480686233,0.005286715178322909
UCN,-0.0034276697629732136,-0.0025782903359800693,0.010322194729528967,0.030969795978543335
ARTN,0.04026137006491005,,0.08523358609481031,0.008599435581517885
PDGFD,0.1282768058630505,0.07872410353291175,0.0013921428041172772,0.07679321444448084
EDN1,0.14320245655673697,0.04725664758635365,0.008492574210682622,0.010839910747884358
ARPC5,0.1391855747229748,0.062157848303635355,0.05175668535538878,0.07819043194753941
GSTO1,0.053066275132551896,0.08381314385027819,0.05529867982877608,0.11873671347378723
PROK2,,,,-0.012987277735032917
SYK,0.02978151450865273,-0.013125898339990809,-0.061012720449623865,0.09769213149231804
CD40LG,,,,0.09025185295851568
ST6GAL1,-0.05671070119479152,0.00304081859094207,-0.001478396795123196,0.02275488081960336
WNT3,0.017596867110368883,-0.027738366557399967,-0.01622138089382674,-0.02021502086898957
HSP90B1,0.0382702822622535,-0.01060721613814288,0.023108330047345003,0.04235572643446824
ZP3,0.03161542914114656,0.028904038104093352,0.00913927901788188,0.04994671516247674
ANGPT4,-0.012902468821373395,,,
NRG2,-0.015887089700290218,-0.05330989340915393,-0.020350819388702188,0.05247730273955998
MELTF,0.04635017720577346,0.006715546819122058,0.03588979909224538,0.0347315474299802
NLGN1,0.03187468197167265,-0.06739919549807416,-8.801980137657107e-05,-0.07809757102824791
SLIT3,0.010892931507407673,0.028294854142942995,0.09082842719873517,0.07311918387543466
CCL8,0.09842266317549966,-0.03590237723349578,-0.014259868228309273,0.00647373203830839
S100A4,0.11556813459032794,0.07533007855906118,0.023273243503528225,0.013158287688648861
TNFSF13B,0.020777852081685737,-0.05312277505464528,0.017984516778516077,0.03940227913022159
HSPG2,0.15808360979088215,0.07602587765068751,0.05302883363223232,0.12746833108702943
FAM3C,-0.08952854860986638,0.06493587029028493,0.04450131822638296,-0.06807073390909532
FLT3LG,-0.008268346696902266,0.07567529908477831,-0.014704196416147479,0.03648212458536584
A2M,0.1662496627109889,0.006728813076475023,0.016650885239498522,0.10385410750274776
VCL,0.09215808325364866,0.028702434297252246,0.06849387522751053,0.06384738742930032
FGF2,-0.034802196849175626,0.12114767260876165,0.02465840412701202,-0.030691277473409172
AGRP,,-0.03423141759377807,0.013953391684485401,
CNTN3,-0.037480866090631774,,-0.028909714766149227,
RNASE2,0.060770769444848056,0.00482035789636542,-0.002769623525636662,0.043659776813889314
ADM2,-0.018359656659043478,,0.1321840884039046,-0.014640297909007394
GAL,0.039237486152666715,0.00445762111059452,-0.017395264173165826,-0.014443464339212663
CXCL6,-0.013758074849592622,,-0.030150686087148444,0.006945398041586489
PDGFC,-0.03153492817757861,0.03388075969504175,-0.029427188073319892,-0.03861709136813605
COL8A2,0.018519740625280542,-0.03740293682504792,-0.0061076064412773174,-0.05908042348009844
SPON2,0.06791584823424185,-0.010289237390901514,0.052615135060504,0.13577601484771412
SEMA3D,-0.013077838438671097,-0.025257710381881404,,
BMP6,-0.015778078864849214,,-0.025092678574694324,-0.01675525743279066
TIMP2,-0.016363115791894534,-0.10147277587720709,-0.005329005451966708,0.026298524081665997
EFNA1,0.1307776591994893,0.019632921091823748,0.021710902157651195,0.04175500878313783
S100A12,0.19850636260138693,,,-0.01595430042254957
TFPI,0.0751804474897974,-0.046891371412966974,0.0156347446932143,0.12732009679273595
GPC3,0.01865583303625647,-0.03219192733221173,0.006309782290614284,0.007668775354461911
NMU,0.04955976389165548,0.01548280819385012,0.030219215349547066,-0.022857282524170772
SCGB3A2,-0.02154613612816809,-0.021270012883021636,-0.02266931618671066,0.012791574307970007
LAMB3,-0.008480367835672967,0.0861430225269735,0.04149065261086722,0.017756278702911125
LGALS9,0.10138328546837652,-0.09615092644487129,0.007539975539740736,0.05207324899536196
VIM,0.0846471114685215,0.0028522880365716026,0.03938576733103391,0.0635994622835744
PLAU,0.13465982963306689,0.017809769636139255,0.029593180697957928,0.04177602066994374
TGFB3,0.16419351226649243,0.07688947786661404,-0.03763276120210633,0.12739648929133307
APLN,0.12769096773557656,0.07208902490169325,0.049035059733647204,0.12901882952004498
SHANK2,-0.03289475480657409,,-0.022959263624997076,-0.0227693774165318
LTF,0.06521341035584786,-0.08502091568785575,0.017591819933539615,-0.12507340051974117
PYY,,,,0.010266745723987105
PENK,-0.026609812827388744,0.015024755706797609,0.06351267381575529,0.07843564798470964
CTF1,-0.011764519627217893,0.06101119386803162,-0.002288188663136531,-0.04206761200547176
COL3A1,0.13866514893119677,0.027350808763325435,0.08435371379480681,0.13447887580172074
S100A10,-0.011315979703910479,-0.017433116231086593,0.0382918324893966,-0.08122673437671254
FGF13,-0.024218812819795977,-0.025257739075706827,0.029470553675908298,0.04669790747163325
SEMA4A,0.003768536310197392,-0.04107283736668541,-0.02329905150148802,0.012622903293633376
EFNA4,0.03597628952954988,-0.029580221473867303,0.06982516222077767,0.026510583574429824
HSPA8,-0.034419353929997544,-0.02780538229694636,0.03459304785605345,-0.05727962277688253
NPB,-0.011989086775310914,-0.015701882291925453,0.021128332789339434,0.05081310397890252
ULBP1,-0.025149410423643204,,-0.02385402068869305,-0.030898395700204535
SEMA3E,0.02270328738449836,-0.02654928448758492,-0.02668405453367919,-0.052427754191472636
FGF3,,,0.019236063426914862,
ADAM9,0.10844551157260006,-0.005080600547523601,0.05867994523998712,-0.03802842954790105
ASIP,,0.08276595844974487,-0.04042224061847489,0.08469601368971015
IBSP,0.1722576730363348,0.1395550542004358,0.016495436096229214,0.11694700848789359
MMP12,-0.012176992288158201,,-0.012796412833528368,
FAT4,0.12391943417459733,0.007511763036075778,-0.01619375965936919,0.02531737411550072
MDK,0.07043532789013958,-0.006556115677431878,0.03490724406147897,-0.021338835628206924
BMP5,,-0.02841161738229803,-0.040493940356506726,-0.003019271632778109
CAMP,,,0.02023664950404678,0.21939456673638624
HSPA1A,0.003961858748045516,0.027461344864060704,0.023435644025415897,-0.030740226531134975
SOST,-0.018861922767747275,,,
SEMA3F,0.15949842217342466,0.022034964567502473,-0.04674432102342078,0.11335557123134339
ARF6,0.07433765819309433,0.034102734697094766,-0.031250540593697126,0.07265327260135095
IL6,0.05056521750745651,-0.03189169042367569,-0.03318870262537427,0.028106456793903854
CALM1,0.013772638926718844,0.15758235176297383,0.03280014864494143,0.049022535359153914
VIP,0.0009000897792577017,0.09115295730426069,,-0.01999939058944483
NMB,-0.08373468766216494,0.08451963972860578,0.045851229066485755,-0.06114664425151267
CCL26,0.047532138865285935,0.08763875112228517,0.04288900792108597,0.06599574525204187
FBLN1,0.1139140103319968,0.07976134482218596,-0.02918661279380035,0.029442231052871876
SAA1,-0.05490822611985529,-0.041317990478650965,-0.006260981995615115,-0.036192829366716195
MICB,0.06845206626607064,-0.006845910470991535,0.08598786036007439,0.033426312300905425
MMP13,0.032509260159981186,0.1041621146110588,,-0.017342485452681137
F13A1,0.010586301524198935,-0.02012490074272291,0.053039274915955587,-0.00010364416927928257
CXCL11,-0.04183994354059654,,,0.06058272751277963
COL5A2,0.15251407475351292,0.059227708016480904,0.03352295051224435,0.14615632584328478
EFNA5,-0.002585807892576762,-0.004102959072008587,0.055667774978937004,0.0366766813827497
AREG,0.1274646468187417,,-0.0278988770904644,0.10566288167223148
EDIL3,0.026503577814417978,0.0028624408862401663,0.03963798132228387,0.0979183118738907
CD86,0.06831850306301297,-3.8919172899060776e-05,0.046612071113759666,0.03550611283123281
AHSG,,-0.026346410500082403,,
HRAS,0.038153631739337,0.023550007800468186,0.0027147224507400435,0.02492496376885672
C1QTNF5,,,-0.01502100293568543,-0.010224127569899563
RLN1,-0.012544739394587032,,,-0.013629413279968727
COL4A1,0.1669546517691441,0.12191679735311987,0.030656518020105,0.1479274543756311
CCL3,0.16029714752404037,0.02303844952230727,0.06151309809106737,0.04276621212951925
BGN,0.13460625443111032,0.07867638196286908,0.00021401016088117803,0.1516001183923869
RETN,0.06208464442240691,0.05184213437646207,-0.01609947846074203,-0.02367192221631584
S100A9,0.03034836799573015,0.028073021598868604,0.01982371727439537,-0.06175946380534017
HCRT,,0.005648702485217858,0.047347067347913815,0.021632361870733512
FADD,0.07549860026492003,0.024094406255630047,0.029419442810905062,0.008375043378279693
ACTR2,0.068218158864459,-0.06565382681686106,0.03420376973283337,0.03852577464804865
BMP2,-0.0241478566508902,0.023773629564430025,0.03784192088024032,0.09284104275123074
PDYN,-0.041314560570716856,,0.029006751399963126,
CD55,0.10831715308980011,0.15384256089500117,0.07977529440649528,0.07294167045497492
PDX1,,,-0.023388006245332542,
CD6,0.03305143927907544,-0.0385559455749779,-0.017943678574280433,0.19426351151360827
IL16,0.0964502903482944,0.012981437430926663,0.03396833017219859,-6.20036756386247e-05
LAMA5,0.0006268537218775444,0.08920706379331798,-0.011149143214663164,0.001448733453656277
RGMB,-0.029663541789332646,0.036607912048538645,-0.005418565886828597,-0.025150854525901146
INSL5,,-0.027738382184745673,,0.04537885502227789
IL12A,-0.02670650657264839,0.0021330651191060145,-0.01469939839068296,-0.03851958510329466
S100A8,0.05759780787283853,-0.02595168119546752,0.03944734958038285,-0.047642111133293405
TAC3,0.03858547433744152,,-0.009521191476021158,-0.028362816586487035
TAC4,0.009270835184060917,,,
MFAP5,0.062479472769817516,-0.02598806959385921,0.023808649801781562,0.033407915204440086
CXCL16,0.03820974329399907,0.01219289363974282,0.014848318497866334,0.026830562308667923
AGRN,0.158736080116669,0.09307715152462369,0.028468918132456503,0.12189138414321124
COL4A6,-0.016909161733706657,-0.03105561843279169,0.022501210788838922,-0.0010584957869821698
FST,-0.028124958482354284,0.10019555915346802,-0.016346211450784673,0.02200588913527017
MEGF10,-0.01214779825066458,0.0227873425735728,-0.005418422313963821,-0.07078125994074497
C1QB,0.08776339733794998,-0.0807068386629279,0.046239532659329965,0.046225709640640315
HLA-B,0.025252493819671224,0.0017571761910038341,0.04196505354397856,0.14300078443902353
PDGFA,0.03127310446268086,-0.07292068857120802,-0.013296675832383299,0.09168322988539129
LAMA3,-0.022413204329231794,,0.08632107467402145,0.037014147967552015
DKK1,0.036616166127953424,-0.011533714806764607,0.002958468888990113,0.029679146901214672
INHBA,0.010027593452354435,0.011533010915507454,0.006458527048126828,0.045118967748200685
LEP,,,,-0.013837169949029206
IL7,0.010878240804562189,-0.026700475123187954,-0.024889784758535143,-0.024438530074592464
FABP5,-0.007292976153098257,0.0628633117787144,-0.00014819812942098477,-0.04991959432101573
CCL4,0.07846022074975122,-0.05128594274038514,0.035309630502146194,0.020255953478119523
FBN1,0.09763938438058,-0.05501220232211266,0.008994591091944107,0.09808758608920812
TCTN1,0.05087626207383427,0.04961850652590944,0.05471752789104624,0.0048012797673615895
NCR3LG1,,,0.047939611671955505,
BMP7,-0.1016925151369531,-0.013982533039461387,0.03900325362680565,-0.04551437347876477
NLGN2,-0.030669307860317303,-0.004154804407417665,-0.02140736744168275,-0.028656351999061625
CCL25,-0.028454765413258674,-0.027396275710851663,0.07805438563185754,0.01867153169499561
NPNT,-0.02586201341611554,0.10849613560330641,-0.05311419174770845,-0.024923478174241353
KITLG,0.13707885053537935,0.020300398341397255,-0.02649645988708697,0.01743741220723358
MADCAM1,-0.029660178871533358,-0.030976045506464968,-0.013692345952312557,-0.0367411666016775
F12,-0.00797343919735429,0.05211670365300068,0.002778155158484343,0.03059960412862225
S100B,-0.04940111996611954,-0.034964922169735485,-0.024487057207748446,-0.03617730024967047
IL27,-0.01873749450054164,-0.02525775682062149,-0.012796412833528368,-0.007970799108011928
CD99,0.10919561501890884,0.08439241330024268,0.011828130118784527,0.03639853366908526
PDGFB,0.1385415869652482,0.08412965090893977,0.04382528409901436,0.10347345030284291
CLEC2D,0.028933280406203257,0.06012779742598596,0.023057326282684736,0.042647314584752904
F8,0.06331986643865395,0.12927930789732436,0.011228878939681967,-0.018837269706462895
C3,0.11565641458585281,-0.09383830752091707,0.020931349879202928,0.01129877733568658
DLK2,-0.048017053869861236,-0.02334207654212296,0.0002893262180447885,-0.01540398904292349
TSLP,0.0366346449896479,0.07643277625155318,-0.02926592285911524,-0.07360163998865114
OSM,0.04917002546840972,-0.016559489237246282,-0.028112189159891804,0.07555528801473003
PRND,0.181292413089755,,,0.12177155136140495
SLPI,-0.07128040357215457,-0.01144704666399703,0.015150464954567563,-0.018558117814323056
AFDN,0.06476231959761068,0.04687268285089114,-0.03106999637253039,0.044779249423292575
KISS1,,,0.005153302088691462,
ULBP2,0.031247712544511034,0.1756122953300104,0.00800215326307071,0.08264704122143157
ICAM4,-0.012362175209194488,,,-0.016487525096078995
ANGPTL1,0.10944277592876361,0.000911928438536934,-0.031187359060868974,-0.00783417513705179
LTBP1,-0.01592998601796827,0.06307257052369797,0.002517811348568491,0.049166994794219834
NTN4,0.016835658186543728,0.06295981433543281,-0.01156538685498932,0.01428945163984132
APP,0.04602994734286382,-0.010276767056001338,0.013673813501572308,0.053459499777746534
RIMS2,0.006183744026151559,-0.036982115898394605,0.013203805272795077,-0.017005258742867322
WNT7A,-0.02493425353430725,-0.005649434502636131,0.08796996406036084,-0.02509914028180643
GAST,,,,-0.01894621058338399
GPI,-0.08569523149115711,-0.03817313329731168,0.057183214946126694,-0.04117773775983785
IL1B,0.09561387375565011,-0.016015702844394925,0.02862071382122481,0.012366050173901515
SFTPA2,,,-0.013692346902840602,
HAS2,0.041129788395517244,0.12045300511791542,-0.006661905963384572,-0.0031840385653083628
IL11,-0.018737499318249237,-0.04394645231244847,-0.02790491659884881,-0.023806960445742063
SEMA4B,0.05243167676180512,-0.043396962108557834,0.02080339317890953,-0.0536335420580227
FGF12,0.04577814931718146,0.023991938347775025,0.01856030013713118,-0.032382895707944885
CP,0.004006843918168273,0.008613733512854488,0.006291393971481692,-0.037747792479977636
NLGN3,-0.03178427979264856,-0.05815102053866291,0.00448637661875999,-0.027603041274264363
GZMB,0.026878422987825744,,-0.0035256359555022793,0.06478990331220143
PROC,0.094374127772897,0.06620873371606328,-0.02569346629757848,0.019071948423290526
TNFSF11,-0.012724794331989352,0.07458963199298226,,0.010795442672448485
AGT,-0.07092846913621927,-0.0542729087266118,-0.06917235769289608,-0.03019509184436828
PTHLH,0.06742045411505275,0.04165205078752979,0.08609627827692341,0.02517716354438034
COL1A1,0.12739398828577897,0.02146323722561782,0.07104528503787735,0.11385381144132545
LAMB2,0.13698465981515526,0.028781137229583618,0.00019638388249910546,0.054741698187075326
DSC2,0.024020017947077303,-0.05881010925889981,0.06584026494777176,0.06210065083296289
WNT5B,-0.026659307991970627,0.15495560020873578,-0.020945847327531655,-0.005500396331202491
LEFTY1,0.10893759555092943,-0.027050359073397204,-0.010827276489680673,-0.028471965800985218
FGL1,0.1216607974814969,,-0.019252858467317037,
CXCL5,-0.020417511986417704,-0.008437031342542034,0.018151850530952977,0.053288438159159186
S100A1,-0.07693351792079632,-0.04388435260864605,-0.042754517554039355,-0.024530780543068703
C4BPA,,0.09648449082417006,,-0.013837166557988207
NPTX1,-0.048384350597093395,0.088210686179992,-0.022936015200977652,
TGS1,0.052298952978906695,0.03372304713056273,0.012554130182050755,-0.01726676192278184
SST,-0.009824660395777408,,-0.0011032384489544102,
IL34,0.014270925937131288,0.12909470055247066,0.09011006429285653,0.09747500232733664
DHH,,-0.026346424677280173,0.10648310992956317,-0.02043587668721136
XCL2,-0.01424806775494017,,,-0.014443460763376841
TF,-0.07037822046930506,-0.09853561761313694,0.05697029689495852,-0.03153112571849115
IL33,-0.04613966869094732,0.04328556066769326,-0.015041873175770097,-0.0042065366559483515
RBP4,-0.014219803224428217,0.2618023084311661,0.056229876742783055,-0.008878455220254359
CCL19,,,,-0.010173166476370695
CCL20,0.05251681068611975,,-0.024479841181649337,-0.02451623755647546
NAMPT,0.022643795249120833,-0.00026368980583451837,-0.06143062674718965,-0.10698349216137716
