,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1
EFEMP1,-0.01724763467217812,0.002649356288120614,0.03148741353846422,0.04601132436949009,0.07094981043878325,-0.07992053816464463,0.025253055972425567,0.033700520227324816,-0.0740244911004303
C1QTNF1,0.004277705894835992,0.008495550555435766,0.05923320568975603,0.06505961059271119,0.04698117157067293,-0.01919958520462949,0.0033033458362917417,-0.058714491698522504,0.03568896819066593
ALB,-0.016891383044272467,-0.006309995123093376,0.005430590630392466,0.026884054152877226,0.01639150424938628,-0.04155879543133467,0.033809694300569924,-0.03487616948335391,0.021964871526660115
CCL13,,,,,,,-0.01551733999392039,,
EFNA3,0.04348577385909537,-0.02179153658144614,-0.050115699053804426,-0.02048871025797508,-0.009298853758322663,0.027968400888476123,-0.0015633111288527745,5.28320454898414e-05,0.10257632593298911
DRAXIN,-0.019194828744348087,-0.00728973230712254,0.06705513473820082,0.06839331159123645,0.05195048355416564,-0.021527527739117217,-0.02903964395259953,-0.0320549712405748,-0.0007839387147265781
RAET1L,,,,,,,,-0.015399738041675423,
NPTX2,0.009556482750979176,-0.009287100767887092,-0.09879870266031096,0.013170355269332005,0.018141042114384928,,-0.012613251991109766,-0.02327713773615104,-0.005844684589432015
FGF11,0.04990922322836782,-0.017523400791867327,0.09656995941016003,0.02136423927294665,0.04011209930545997,0.004179983692575097,0.059753766191133977,-0.009325219336212349,0.06223087178972505
CD59,-0.04733335364513733,0.020945314092576984,-0.012472135866831706,0.029816239782271676,0.0709436207354093,0.028964167119876982,-0.04293393048235663,-0.019570245079712136,-0.03100838898733038
COL9A2,-0.029245825088927983,0.025767324800227004,0.007231969942409812,-0.012226431105938988,-0.009569246869152491,-0.0006204635900538496,-0.003156782834487355,0.055868779410540186,0.05954701685169789
DLL3,-0.056744032442492744,0.011202385250776829,0.05943543832516315,0.008474252768687537,-0.00021691384940746654,-0.021310060314122005,0.038267956182698036,0.08439312017850681,0.06402061492961726
FGF5,,,-0.01975172366722257,,,,,,-0.045556083902547964
LIN7C,-0.023487246852663318,0.00039830369472496476,0.03262325213879862,-0.014398284219297884,0.03700267623436744,0.06699154534650502,-0.054857571485834526,0.0014621845748703968,0.02260740802869249
GDF7,-0.01697639114889812,,0.0972534393704277,-0.020285096760113783,,,,-0.013201405446716729,0.02519449447420469
PSPN,-0.014753093005579334,0.012239663947809893,0.0977029747659252,0.0839404816374524,-0.006805523896577919,0.016009916082294063,-0.0006967314911538643,0.0886985799699906,0.027628660840911288
ANGPT1,-0.03825185570910148,0.08639191177423787,0.10396701334602007,-0.006648984915837022,0.11083622291121896,0.05407956379917252,-0.02748548861992908,-0.0038162561019377556,0.02109811846716595
PNOC,-0.024242050055500865,0.0020720858633791832,-0.04471228730244528,0.002214087393418182,-0.02261187512333593,,,-0.014038432620965623,-0.01835322527525055
L1CAM,0.01058998315033733,-0.009500140631327248,-0.0544506636683885,-0.021934452104675383,-0.04725481116288251,-0.033522197963682124,0.03653853295558267,-0.04560099043827587,0.1325611599451813
APOA1,0.06173428193783572,0.009720522517952378,0.1553680605389175,-0.01629836124757119,0.005650470348425094,0.00863433327473597,0.033100228006099276,0.01052084865719935,0.038051848398260986
PSEN1,-0.041556671197665145,-0.00043785476470821775,-0.010471741435716954,0.021637945328991146,0.00444059399556994,-0.007777442540609294,0.05085384569224622,0.0545407357479327,-0.007292230011415014
CALM2,-0.06959912891008509,0.046332202006175854,-0.12182726949937886,-0.03500204599502201,-0.06259722153404486,0.016806139120769892,-0.09097453493940347,0.04955020845132706,0.044910120946324614
CLEC2B,-0.032567632225248465,0.034018898046231184,0.11058839370159132,0.04378135211740481,-0.01601990122598389,0.06238899723431034,0.01569525151558931,-0.028728720392249805,0.04874659369452363
NTNG1,0.047177285854123764,-0.028777727983848412,0.09075061630743718,0.01527965773377272,-0.03456559746695313,-0.028734596413714827,0.011555581638107602,0.06368127468693328,0.02948803965447123
LRIG1,-0.050074830615224455,0.011438671652931305,0.014433759835332403,-0.009748443774413485,0.03270599953019948,-0.06506037500954912,0.046968771715226044,0.10664438528599095,0.04308180589411681
CPAMD8,-0.011253786983652014,0.0005910444869488367,-0.017868092176394183,-0.013883433603640579,-0.021107073561736422,-0.03704312417709083,,-0.014830712867039795,-0.018632678625756564
GHRL,0.04096875899623638,0.03674535616074403,0.0032676824464719437,-0.024342584340440204,-0.014585022319422701,-0.05906749685684683,,,-0.02557848982238747
NPY,-0.04928309961578279,-0.044677797954432684,-0.03447560988834919,-0.03318605356399722,0.0022078169173304976,,0.029684756223261242,-0.08017737801446209,0.03324800749937136
MMP2,-0.05416954176148965,0.051590378814210365,0.09135723422754423,0.03517008046418498,0.023824240246134044,-0.07072238339862037,-0.03456130083590124,-0.009623098801668927,-0.013851386984844914
LHB,-0.009801198573816403,,,,,,,,
PPY,-0.01706102816623158,,,-0.010146531286471305,,,-0.00010334560758762497,0.02920537859353751,0.10726958532346122
ALKAL2,-0.009658802445784263,,-0.020259444637665863,-0.024475069176438706,-0.018164058816470968,,-0.023972984005182985,0.009922545011938766,-0.034022095501118385
CSF1,0.04627252830541327,-0.01682781835987245,0.06810377668865933,-0.03396656941607726,0.026437017291410337,0.06318234549816835,0.04610327067439692,-0.013743038269908093,-0.022909094709437475
SEMA4C,0.009410564163184726,0.09005248961585964,0.014161762299402646,-0.015220964794293666,-0.023025395773066976,0.04036074725436331,-0.020397727408966997,0.026716669977282486,0.0028038007957782232
BMP8A,,,,,,,,,-0.015960780932606614
ICAM2,-0.04339655334361133,0.0029913387045965895,0.08599493660303413,-0.0290895160974291,0.0650075202886003,-0.054430981316471796,-0.010714399546340124,0.008845993615619926,-0.005369459886023165
SYTL3,-0.044343976428990725,-0.019476569291105986,0.041915490637358756,-0.011419822843477681,0.007807191940552337,0.022847854181243313,-0.039312148408039885,0.03653352848502959,0.04353412308596773
IL1A,-0.010026466212682087,-0.03242424319781602,0.04176302854317321,0.01844478763782658,-0.021964288143376722,-0.03177479496721962,0.02408488921953133,0.012472608270642059,0.005393557734030578
HLA-G,-0.010351962341680355,,,,,-0.03245777187548856,-0.03422831670502823,-0.0373384081819419,
PGF,0.01617180649445198,0.059833834082593365,0.113469592479934,0.0014236208375572662,0.017292044188921333,0.034751380498008945,0.008263418617880765,0.02706569386740396,0.018907228233710868
LGALS8,-0.05925390332986139,0.054519254455318855,-0.004159946499660465,-0.04915509917420569,0.00662953716382562,-0.00293463023017366,0.06163763769017659,0.016563953455035568,-0.0008399168605475675
DKK3,-0.046452906821730804,0.037241204107195676,-0.09980165311141204,0.012586412856929971,-0.06479193497162203,-0.13576634210527896,-0.0024771791008878137,0.03328067934902109,0.04379549544038666
COL16A1,-0.008629075287023797,-0.01701037930209174,0.007338582308393759,0.033377546534251006,0.018099012825228664,-0.027628124821014028,-0.02346974375642377,0.0876129722434799,-0.00960729224335594
TPH1,0.01114183446128426,-0.018804050362311166,-0.02124065360664089,0.02506813893039981,0.08328133983633389,0.00044619830204366945,-0.03759723904346861,-0.018518583350749945,-0.021613617201181108
TNC,0.052366137205431866,0.0054104173223614715,0.057612667931111104,0.03479798838192923,-0.00695934655167353,-0.07024244485502001,0.028364494176256267,-0.09860906868252128,-0.050474263106031224
TNFSF9,-0.016976392290829305,0.030394477635617673,-0.01437692172456196,-0.03189598737256278,-0.023333470653351153,0.0873445011987093,-0.014521496760719158,-0.03316474143115883,-0.007811937762518783
C4A,-0.011619889650416566,,,-0.012028203903233857,-0.01208932997615188,,-0.017275700438190808,,-0.0015655160330129206
CNTN2,0.044704071955116595,0.05882117474516258,-0.09641968033145312,-0.012582565840007692,-0.043392065930807196,0.0030126768440987247,0.03614003157765562,0.06173221405564717,0.04213685973778369
F7,,,-0.017868081790861294,,,,0.019793903808257057,,
LUM,0.010263994655824765,-0.01310786179574575,0.11803188462157907,-0.02394159544253694,0.022753051778195296,-0.005869017989649558,0.0062214009975201864,0.04131962766867045,-0.04756821459361899
BTC,0.020345765197510194,0.013638918532168748,,,,0.0818719259105026,-0.015747214407244317,0.01285364966296722,0.016999356053547104
APOC1,-0.01909722124214672,-0.03780115743898691,0.16995579001182293,-0.005562391218541846,0.004275619680495592,0.03516504854170909,-0.10475152471290929,-0.008076592490539592,0.0302949066343735
PKM,0.054052838179411686,-0.02832839749783879,-0.020752615942586504,0.0065653703060179185,0.015977148358320897,0.02670522803178494,0.01595168037386262,-0.09401999729163868,0.0012013833059546673
TNF,-0.003183326065041649,-0.003116084052201716,0.062399176068489035,0.014728509432110189,-0.0035999117451943753,-0.034707965910939345,-0.015284225798841573,-0.015399742241957441,-0.0032616777639085737
GNAS,-0.055585222400282235,0.024711654541536638,-0.043779032594242505,-0.03084771100909274,0.024140749800996637,0.021213052871915706,0.02645854973701373,-0.00867003296697892,0.11143961225072588
BMP8B,0.023085540333872365,0.0379591799139394,-0.05682127898846332,0.02337868572749037,-0.01930620224795287,-0.07016376585555012,-0.04809193320018669,0.02406027155101786,-0.02377733196857145
LIPH,0.004454866502313287,,,-0.009698020453985916,,,-0.015517345700820563,-0.017169387740377084,-0.01815363619962841
CCL28,,,,-0.014933356075174571,-0.010906654735335726,,,,-0.012393580906472844
PTPN11,0.001314654247132034,-0.026021442813191173,0.005778758031300927,0.044982873719135036,0.008996800156638837,0.04621345816959652,0.01774164372296332,0.01986166729544376,0.06005625498842978
ADAM12,0.001716265060542808,0.0185858162892452,0.07063334907752858,-0.01585510183991322,0.06302912999872809,0.05677901725844141,0.03666187392717942,0.00632970884675389,-0.003125903325346851
EPO,0.11778650275755594,0.05321434772583684,,-0.0101465317293694,-0.013752911612244727,0.11771397462754822,-0.016852233724372397,-0.01783171805249595,-0.013179543289281498
EDN3,-0.01868247470172059,-0.020671194307765418,0.004586396267392215,-0.015726623755228732,-0.013894821192643665,,0.024449612625834966,0.025252069916864066,-0.023947134199788212
CCL22,,,,-0.02043026137393169,,,0.004161043866825578,-0.016306833127586375,-0.020365848092414637
CCL2,0.04568816080213979,0.02837045327002119,-0.016810053489774227,0.000717381438034419,-0.004604285961986269,-0.0006659407679353877,0.027771543140400475,-0.026616177406494676,-0.11447049588709494
DSCAM,-0.03696121596698805,0.013251225187863388,0.03342987071474987,-0.02200193841891174,-0.011700901279799628,0.011477843576375189,0.014912920217187911,0.04846665166687963,0.03610926121425118
ANG,0.030861694944795785,-0.032621774990236864,0.015212393216668268,-0.03533920492163723,0.017749641428491492,-0.029388779556247913,0.02808784457434574,0.013648898436699522,0.08784708945270821
FBLN2,-0.022755964005852197,0.04471797880458184,-0.04616954243244157,0.027207214485937416,-0.04054389128319991,,-0.011825239778418801,0.02064995796643468,0.01500406645617212
VTN,-0.019297684365038086,0.03577667345444591,-0.030119756387970015,-0.01666961215473547,-0.011427841535414691,-0.04703713521197152,-0.019263256401624438,-0.012538904658754131,-0.021493635213452898
VEGFA,0.08098639928707256,0.008203336004475446,0.0003794474277481543,-0.032973065367698576,0.05268327709875525,0.0809575280597874,0.027519023101031877,-0.0942185532000107,-0.009304457086631478
F10,,-0.018980750540640325,0.06385566381838129,-0.011125452739598725,,-0.02922292409250046,,-0.021415303690066268,-0.02326841426993068
SERPINA1,0.003739127218733032,0.007117515959967502,0.09295887278159376,0.0030882296079802387,0.03141193223639368,0.06645156988531664,-0.001628993310770705,-0.032604149645508854,-0.02555790150689172
VWF,-0.06528478554017482,0.0620607922937393,0.08518803434403571,0.0039920890157928305,0.013326857356689262,-0.023803167268614544,-0.027078149238690605,0.03927866268855881,0.010668445437806713
GDNF,-0.012206965894687298,,,,-0.01375291054121208,0.140055303357443,-0.02073880181016929,0.014295172138586894,
VASP,-0.05623015628223659,0.06567743177434615,0.09187575513874698,-0.019270899803550363,-0.024646386801270504,-0.13000975022559294,-0.0008883754395070326,-0.014167981101508449,-0.017913328571943256
ADAM15,0.02121051658920733,0.029476566747465165,0.07287875917792777,-0.01993477279179481,-0.010592052740486472,-0.0795054303142147,0.01005279299196816,0.041101944882977685,0.0027755296722442964
WNT2,,-0.016346996630520038,-0.027735469728864395,,-0.012870685228143733,,0.00012280710087830954,-0.018314067652417207,-0.03205085808379174
CALCB,,-0.009115509401300086,-0.019751723452574164,,,,-0.018294405945209567,-0.021690009866363793,
OLFM2,-0.001819188140543229,-0.001546096150856233,-0.005334775785434502,-0.0018340166458762769,-0.00014761018371728667,0.008899701142982436,0.015892291891194513,0.08145657460000098,0.017134757346852523
MFAP2,0.022876390264452717,0.03772779226426364,0.16686906252122846,-0.004934074375611686,-0.02064304388521811,-0.018445607785247634,0.043654385388466214,0.0847345138396265,-0.026195719615665334
HLA-C,-0.022752819864233616,-0.0018589229472035257,0.12516551233465945,0.06205758909629056,0.12159772630322914,-0.061094159420978116,-0.0055457275723876185,-0.04511845368116094,0.03450521260060662
THBS1,0.05416689699864673,-0.0050489247062221985,0.06302024273903724,0.0717555955851757,0.08778107018959957,-0.0074660379101412575,-0.039211730824028866,-0.0001830383364048937,-0.08896513604164413
HSPA4,-0.016536723320866583,-0.008289812882969505,0.047866107086893254,0.012570863042404574,0.021480369893951152,0.03178882509479272,-0.0018918083547421597,0.01613413895151387,0.037387765019367476
LMAN1,0.01621667393967736,-0.006359972632989124,0.06624844721600849,-0.01497316484336074,0.008702349243491853,0.058127081552860844,0.05012289675220277,0.0034197006286943526,-0.008811240206757462
LYPD3,-0.011003310788011735,-0.020343416843804595,0.03259782662076083,-0.014205960555917526,,-0.05794073059288027,-0.03514982267641546,0.017208542286392958,0.05374127022177362
APOE,-0.05185710500659416,-0.00749325416321784,0.006783245084465653,-0.018572516762633176,-0.03260178305932934,-0.01354058541812188,0.023431844819978332,0.013714523946970036,-0.021896348361035187
SOSTDC1,,-0.025397262680686233,-0.025638148813130514,-0.012987215147500425,-0.02091250881865056,,-0.03480639611660799,0.04939788442429805,-0.02197879314073686
ANXA1,-0.03018347133611417,0.01739301737648979,0.08231539097384626,0.023339038434496487,0.035101710168206755,-0.05024423548510864,-0.0024605238466756055,-0.023214140533437833,-0.021140124345141377
WNT2B,0.006945635305863011,-0.01677745822849279,0.051728394013529515,-0.003038038639633071,0.05184392390108792,0.013514979697911097,-0.03550377755185395,-0.04130346450317816,-0.00024405053887997317
AMH,-0.015289571887617752,0.0041852358172261225,0.0170454742510512,0.0230661463308968,-0.012455628087042803,0.0034479911406749054,-0.010733982989018034,0.03496749761947005,0.01569964597448112
GDF10,,-0.027993445469318905,-0.03182684475470758,0.026095103042572638,-0.01356393116793341,-0.028238777780747987,-0.025986243596602194,-0.01285393624576493,0.052742111744449094
EFNB3,-0.028337327901431234,0.017341942996342043,0.011736114376394302,0.027842352096897234,-0.05506121180425176,0.030118620872671004,-0.04954200068152321,-0.02986114060500015,0.0673516291751561
LTB,-0.004256636000298081,-0.0161884723484995,-0.019930080525180152,-0.017654181246580674,-0.025561861441695574,0.022333563976233085,-0.04852604057975594,0.1408243840321903,-0.01487884883119562
ANGPT2,-0.027996719976451475,0.07344962797565815,0.0875084847896431,-0.009218945552748933,0.027738914527773006,-0.08546519113143095,0.01947158921523311,0.0186817133324063,-0.01111950529485783
ADAM17,0.020581263453837137,-0.025869419756781337,0.0662818267354934,0.01054940094569096,0.03977096163363611,-0.0542310476778373,0.06438817950573897,-0.011496715807845084,-0.013861813921734481
LRPAP1,-0.01035815528622015,-0.008169602941687249,0.05737292682996884,0.08348582122534093,0.00447922956223064,0.08545850056419167,0.04665038638330164,0.020184667141230708,0.01899529201753923
NID1,0.025672384746105857,0.018356258545174045,0.1459382684264438,0.02945149578670105,0.02870412875472962,-0.008141870472844604,0.0026092247946232308,-0.030377148099989468,-0.050935382856773216
MST1,0.016762518931497564,-0.050942258213697016,0.11610508065501514,-0.017082506973666433,0.012266451298773181,-0.026729320627447373,-0.0006241245115694715,0.05991031685406554,0.021272340306092395
IL13,,,-0.0008048122018234862,,0.04730498543961178,,,,
DCN,-0.017715585389345662,0.02796535176137974,0.131404397395108,-0.011123216547745922,0.007577640969862166,-0.11810097406869843,-0.03501779431498202,0.017162757935740097,-0.06402158441187457
IGFL2,,,,0.010690143545794818,,,,0.02773964605134504,-0.0230962473765517
COL7A1,-0.014858005921317719,0.055702012595629395,0.05521453964440141,-0.010816225232521333,0.019514650832738054,-0.017279183129580048,0.03558500614238141,0.007741204835475882,0.04387570177963737
CALR,0.006666769849262896,-0.04205608773418525,0.0697436615760527,-0.016576195370833883,0.05256814217735412,-0.007451167573580557,0.03046711187251321,-0.07004471299411687,-0.02266460262287097
PIGA,0.00939250063243674,-0.04392810909764259,0.05197761470553551,0.0203178384069472,0.03636461401493671,0.017455349351403675,0.017190127324484203,-0.00983983091069284,0.01124022580339087
CD200,-0.051850421912080696,-0.005488794919159124,-0.04068569610935093,0.013597643941011822,-0.05912160353457075,-0.017589651391316293,-0.004609120752070649,0.06305619891197986,0.003619202435417413
GRP,,,,0.0420464323388379,0.08126537359743896,,,0.008266351258368096,-0.015638378357485015
CDH1,0.010017285077362735,,0.009200392960150483,0.009277576157534292,-0.022611881402811763,-0.024286414764503186,-0.026267471199286897,-0.007925464790545667,-0.010262872928940209
LPL,0.022251103580628474,0.07643936279268919,0.1025134931597152,0.0004827403375828709,-0.010064640369091231,-0.08567407314264257,-0.01290789039532173,0.09569608106379118,0.03454999072236516
SEMA5A,0.014491527897467145,0.0224487483352902,0.0698170379798312,0.028378613783695043,0.004682543559364927,0.05696304181198115,0.0381300642909657,0.06611818102388818,0.030843520768298008
SEMA7A,-0.052807603362292774,0.08346616747400842,0.025359869389989468,-0.03774315140954806,-0.024624533954722052,0.05831385304481744,-0.014206603311319689,0.007552769520932482,0.01616323298675658
SEMA4G,-0.03323450112787532,0.021456211272886487,0.1476392527593776,-0.021487855848983755,0.03619016151540422,-0.04138692019566495,0.05782059516327681,0.02053266010974886,-0.033456529304152355
SEMA3B,-0.012612247929184518,0.005262127223583351,0.02704329070881104,0.014716840688597747,-0.05506720879080247,-0.03271734354212447,0.06213212796399102,-0.0002429602437024346,0.02892442880825748
RPH3A,-0.033435072687224156,0.0018693547793235323,-0.0009045756862201434,0.010217755266431285,-0.029033394081620874,,0.03519986406762739,0.05122653493251157,0.007479528176182827
JAG2,-0.02730040458823563,0.031948570675494815,0.017978583957047337,-0.02105156201117815,0.02019204318645912,0.05747773622848004,0.012106851678683379,0.011034514343473701,0.025799646146227134
CGN,-0.0011792342444558502,0.006202207496099408,0.03213693877350514,-0.0017734695990673953,0.02582889691786735,-0.07430649244601446,0.0017080431418713957,-0.006708756294510432,-0.025613907016023438
GDF15,0.012523742272734286,0.0015648585364819619,0.00054255627984247,-0.013154191239774533,0.02111507690977566,0.023680920233377884,0.021659045722253148,-0.01586161704580219,0.06109098398659143
SEMA4F,0.010180736439400689,0.014405168597239958,0.027706765701547346,-0.0004666792938670268,-0.04685928302447447,-0.03373609879584573,0.005715199992960215,0.027695164138812386,0.025129050009819263
NXPH1,-0.0035620218323765343,0.022621380457946583,0.045753673502291814,0.030419690031285865,0.03281763318104047,-0.012706112161919522,-0.02756050684966178,0.07895226634721442,0.04769146277904595
ARF1,-0.03218806672186405,0.012639325044475097,-0.036012225868056545,0.003817534202092428,0.05172262874215795,0.034902516693130096,0.003931531019391939,-0.009875933777265911,0.0006776567569288064
DSC3,,,,,,,,,-0.013179547289793762
EBI3,-0.05199165287392314,0.011692942637118451,0.09031192793418673,-0.008635540448295943,0.00012291497099770914,-0.07717983191782915,-0.02784397396849957,0.029082853766071847,-0.0031788976672883725
TIMP1,0.03290778633380346,0.006860935160274995,0.09072681941820475,0.0025618077316974623,0.018390440079198205,-0.06820851266832724,-0.016527408194084447,-0.10628270433469042,-0.06083425018766766
SEMA3C,-0.022953626379794177,0.05315782643709739,0.01791047284510668,0.00011641512328296892,-0.046614518875581136,-0.033495710226765646,-0.033446884311672406,-0.03414145138057289,-0.0038229596432769837
GNRH2,,,,,,,,,-0.014281835706100282
GAS6,0.027221736772298267,0.012823892458618301,0.07687244665401645,-0.03197443037116926,-0.008192013870183026,0.13331381012336158,0.05215976637711743,0.008682533565668069,-0.02863673084051923
MEPE,0.018030358152978144,-0.006477099396501448,-0.03149181687468918,-0.03580725567506886,0.028105026317513628,,-0.029164699954667833,0.00695539125036289,0.027060302158950035
SERPINE1,0.09124775756983249,-0.005212071578670609,-0.019257191584339143,0.01922749561079588,0.07423885273239825,0.009827378239764688,-0.002373086057874162,-0.0680245452856061,-0.05169141154513556
RSPO2,-0.012434480776210989,-0.03342497181638415,-0.0626913150484709,-0.024008802325134235,-0.030127249158160965,,0.03270068111849225,0.059761712646147006,0.00019956280005367673
SHBG,0.07983442020010548,0.05755005438886577,0.1003088789515105,-0.020430261451454483,-0.011082991449324108,0.012915169359248933,0.04712447947097249,0.028060877587720533,0.034523803947827066
LGALS3BP,-0.01237362369636436,-0.04512733505270551,0.04007004441814553,0.060306374014266875,0.03817176850632022,-0.04210092525993409,0.010253222108855624,-0.06078170032461679,-0.0035204164175973245
LAMB1,-0.02836817323377292,-0.02546177256934917,0.1485944018208544,-0.01013717938634523,0.020415991828618165,-0.029585907402910297,-0.007256513529714446,-0.022342906589037898,-0.04119534714820043
SPTBN2,-0.046578294955026786,0.008043881766505223,-0.021293417889957016,0.05392006063972062,-0.02809949898604687,0.10622876219957735,-0.007964911029305277,0.041987968487628195,-0.00826689210029056
COL1A2,-0.0016948380018586015,0.05130836901019861,0.13787732973595493,0.045273116964140526,0.07372450094741151,-0.007813130752520181,-0.04206077176075195,-0.01035168331899456,-0.08721539379570205
DEFB1,,-0.016548106276686847,,0.09021501547454094,,,,,-0.0282245851498495
CEACAM16,,,,,-0.0030135355047779823,,,,
SCT,,,,-0.009849712812835486,,,,,
WNT11,6.530472029305895e-05,,0.01969809148435656,,,,-0.005077635844514214,0.0303981122299383,-0.017490909175606032
LGALS1,0.06954613251716571,0.006620049211658223,0.1336160266598715,-0.0408105690366445,0.007067988534086766,-0.0028607879085809393,-0.0026915267690724564,-0.11182128346587535,0.006393473743723761
BCAN,-0.11243803946234361,0.03530016585443496,0.09267272862847296,0.028426064263508098,0.015533770272194575,-0.09369428551977053,0.009892488409088497,0.1150434474673068,0.04852020484097078
ANOS1,-0.04960401946984609,-2.6353440504801926e-05,0.11567246822760038,-0.036686211643267096,0.02835558594639529,-0.03858985085241781,0.013852919653820066,0.0296651384046385,0.04851080652774697
EDA,0.09080551668812493,0.07304319636918709,-0.023307314252507268,0.0207671097555518,-0.024210295301617266,-0.016577359357995754,-0.008747478189525072,-0.027462551220807315,0.0704504765190621
FGF22,,-0.024009378935343283,-0.017868089816044208,,0.12998112360532196,,0.024639306240761705,0.03070276136708709,-0.02525910737280751
SHANK1,-0.020263143046063834,,-0.017000352614523033,-0.014417251167740383,0.027762948194641892,,0.047921036660893805,0.016933929362578773,0.03011910191748351
NPVF,,,,,,,-0.019073100179672633,-0.015212279272352847,
RAET1G,,,,,,,,,0.03430497440425227
TGFB1,-0.003924651832048928,0.005193612862740252,0.048600609323342675,-0.023466796405615522,-0.016118307151598708,-0.030289389677142037,-0.04892380169533501,0.02152332943529862,-0.04575723907682925
MSTN,-0.03720035830319548,0.09678375826512395,0.14344994062898908,0.07952466523690123,0.03596228588695455,0.020707409164810543,-0.021596289514659684,-0.01789497543561991,0.02203090444769044
WNT4,,0.0877286288574987,0.09605694262341433,0.05810182693673599,-0.015375176108529343,,-0.04481250032865547,0.0001506863935743342,-0.021215276046809395
TNFSF4,-0.023344912027652265,-0.03417417399819115,-0.008629067089381139,0.021383981079113823,0.0359823713938812,-0.00038495391882485507,0.03527508743405949,0.03205041084515342,0.020424982284117644
NTN1,0.007892218311816676,-0.005735678329712577,0.09222626106937272,0.00015097914066481254,-0.04606139417973309,0.04230116070521246,-0.004343885557031986,0.08555003345003398,0.017329633231971016
CXCL12,-0.022327877985114996,0.03317413526719077,-0.03443518181235728,0.01962668731413731,-0.010443501358283293,-0.021559093050154694,0.04756229093599047,0.029441344560619254,-0.04832759778849247
GNRH1,-0.027584760234031173,-0.030284512637002423,0.036449749134645854,0.06263154384971639,0.046808758951227734,0.04714282049966453,-0.04035155850394941,-0.034028169120607674,-0.008714077089115068
FGF8,,,,,,,-0.028766687634769837,0.11415825422145176,
RIMS1,0.015119537021145803,-0.009210723845500493,-0.06013596607480428,-0.01053330619779736,-0.0404837345518467,-0.03311129410969431,-0.010156493655095158,0.0066897315893208725,0.0013618068816590547
FGF14,-0.01887816022709031,0.024972180443149396,0.03626884307205756,-0.011624226571339378,-0.032117991133557594,0.030551703271324802,-0.01985210832030216,0.012957848798160254,-0.02466991613600132
IGF1,-0.01564910129793014,0.007540487724047379,0.014029297444998265,-0.02564276724016055,-0.024553817412896455,0.024889222965815024,-0.04257884967032374,-0.03665971072271717,-0.002177075095569006
TNFSF10,0.004718935297380429,0.008485771753527443,0.041615185440782645,-0.009432582059497232,0.05214931106358831,-0.053551467385340445,0.007893318429967346,0.01590377668247663,-0.04154587934066013
GDF5,,-0.021937775464164772,0.13006038831077749,,-0.011256680899672269,,0.03863682418312136,-0.032481704362739006,0.01026620429886596
CHAD,,-0.007237909459401107,,,,,0.006891644349754011,-0.012640172131009545,
RGMA,-0.05147498458718168,-0.025520110081954112,0.06286511757034649,-0.020029662562379088,0.0326062655342975,-0.10481889876169333,0.003367057692441088,-0.002288232985145501,0.0009494740809440588
WNT16,-0.019221707592014255,-0.014418617461129412,0.052709309635543,-0.016943221918052684,,,,,-0.030875674300721766
CX3CL1,0.011520483798191903,0.03572962234159467,-0.02289594464628749,0.044283363058836976,-0.006817987610369216,-0.07758838760021611,0.05276917849854453,0.061463830265228614,0.03701265460641723
FGF1,-0.009282528979162577,0.008335953258711394,0.02029242675095968,-0.009834373139731937,0.030199971237235328,0.04346697955169967,0.0694297520701167,0.019242076120621576,-0.01731050982770811
ALOX5AP,0.014915220266792444,0.050021663892454694,0.12012357451204099,0.03704773576243248,0.04212502485666525,0.04801300446165681,-0.00960545119440091,-0.0368954019715131,-0.02867071255932632
IL1RN,0.1046708026821526,-0.02528084815714734,0.06491788653063006,-0.015154165930120615,-0.012089327314979522,0.028167496682930095,0.06021862286773088,-0.0379588978018568,0.016039467576559188
PCSK9,,,,,,,-0.01663674077864254,0.03318876249379284,
NPW,-0.013929745914766787,-0.01161378326663754,,-0.01366448526397318,-0.013464878493053278,0.012422782176026898,0.021176797134241962,-0.03260025690056595,0.008665659626754037
CXCL9,-0.015948126092283483,-0.022994339595591138,0.20535750030288513,0.036570406396566627,,-0.052683232480693815,,,-0.002630476860960946
ANGPTL4,0.06550335271405545,0.023155830078441308,0.0017455560210422039,-0.023922105817448792,0.01170832047507352,0.07553047763070199,0.023202384464563335,-0.06430675901789043,-0.0027321823603835373
UCN2,-0.00965880317242767,,0.08047837889734945,-0.015433531235216971,,,-0.028766692478255546,-0.028017886443409964,
OBP2A,,,,,,,,,-0.014804076635235398
COL4A3,-0.04251663024031976,0.07070222587016194,,-0.005759094811617483,0.00660764845556314,,,-0.012763380055813045,-0.02394713567803027
NRG3,-0.018367732350521835,0.046608908928137946,-0.05184836202333148,-0.03560570557919635,-0.04090372976549476,-0.028238795662820365,-0.007131263218244429,0.04520346699859716,0.02152369143703655
IL23A,-0.015196138096154976,-0.020509671604072358,0.024455475352864124,,-0.018549512643431267,-0.006196782048201261,-0.01663673497505014,0.11579052569437288,0.018533695025739757
COLQ,-0.01084107320375212,-0.007454033692720766,0.00464215143551602,0.002375588476245505,-0.010126345991313956,-0.049441570967650506,-0.0004652023285249525,0.023768170245715137,0.01987922767326309
SCGB1A1,,,,,,,,0.019914587056057954,
