,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
C1QTNF1,-0.041559616317527845,0.08058560739528643,0.02465461650425273,0.024986948364558965,-0.02176553850834984,-0.026477131578691047,0.015158683678545328,0.0492808615853646,-0.009793036591510042,-0.029963462636282082,0.011442634464525725,0.003580448033386027,-0.0030399643088921827,-0.0760213641714868,-0.022900340326558865,-0.0024912149854518593,0.0010690300453170334,-0.015124000061553672,0.034092427462608016,0.009087198038589485,0.1164006764004688
ALB,-0.032810481392789526,-0.0016404541138603965,-0.025389953870662882,-0.02387710608916919,0.035943864729527014,0.016543840962866582,-0.01885667697706118,0.02980937248340033,0.06040331097388622,-0.015335177433236504,0.022688382647669956,-0.013004533836543814,-0.01185430229765197,-0.020266824020487562,-0.08059392325812298,-0.024387273432282114,0.05893287801597653,-0.03436750002131758,-0.008113683008868739,0.11734859660699797,0.015863816180354928
CCL13,,,,,,,,,,,,0.006910493588448288,,,,,-0.022562495930014116,,,,
EFNA3,-0.009426014734915082,-0.08347820606761676,0.030165492306192993,-0.005104270935502016,0.00036220278017906035,-0.02895489832958154,0.008649491658524888,-0.12113302492731527,0.014141807336593554,-0.0012404891899536422,-0.0053378747974763135,-0.001121356804236236,-0.03633077503159821,0.13734014385319882,-0.009559506601625445,-0.015059648173945226,0.11149065740739293,-0.027278133373773876,-0.012777817482343258,0.03476284907868782,-0.009927372585716784
DRAXIN,-0.01736544045683044,0.07307702568704154,-0.012055521913833724,0.02982780922679352,-0.013728859341428166,0.045380793646955464,0.039300702499248,0.04044489815892435,0.06108535380348033,-0.012313394953561957,-0.02174299000756621,0.06478903518766696,-0.005467996066537801,0.0663450068270047,-0.06238649032426361,0.012414637615382813,0.023939461440352132,0.0034140128694325443,0.107814572716729,0.05116035782514478,-0.027940226015048676
RAET1L,,,0.02867561607157642,,,,,,,-0.014748061602734926,,,,,,,,-0.015175132628259876,,,
NPTX2,-0.006979864229237482,0.01555183916821257,0.013975084483316108,0.03588102223249315,0.005342251083454533,-0.013268576098752904,-0.05007473701872258,-0.11829986143205469,-0.08429494040083557,0.030472333032197062,0.05187636735423855,0.046701872593920814,0.07759316239238734,0.02990121640963578,-0.09129442256209126,,-0.03833814544843286,-0.01460950395857278,0.010529834707081104,0.0484751740883381,0.0518826917400371
FGF11,-0.029502600978790244,0.04188627877680185,-0.02434771651383264,0.0376951308920053,0.02517293538661548,-0.013041857449868237,0.05437224729936007,0.11864289694740811,0.06827364656352108,-0.027909501375243197,0.02657468826032904,-0.009278374757735137,0.04326020179420014,0.037913647083054954,-0.06203805379496189,0.011523226822746669,-0.0013673225579110967,-0.019845752002442506,0.08142571897430208,0.07735734528785898,0.050825718879149454
CD59,0.06087362026238003,0.057037041333073676,0.05799671722827851,-0.03766712972916321,-0.036617618175841735,0.002516135778453566,-0.04359289475282176,-0.07722563293001268,0.05994790654171945,0.025537558112908462,0.04611903608692302,0.044585702606301084,0.006778518358614876,-0.043487290948816565,0.12056767021435694,0.0009914815484281254,-0.016901528004373233,-0.023545219462009066,0.07137069995042343,-0.06953686589813032,-0.00031825735936120904
COL9A2,-0.0067916525138176,0.07906913960196071,0.015521613238277882,0.03906815439107362,-0.004967822508309314,0.0023854000748342215,0.08693536819204034,0.05103252366452354,0.036682870133442444,-0.01282532857460378,0.045283914710563714,0.0332286099708149,0.05675747347286973,0.0672486480545138,0.07327326894787482,0.024365455096671224,0.05603121227959555,0.03518928880937419,-0.016156883335262096,-0.010658229169763831,-0.021993846820529676
DLL3,0.03672232008364759,-0.0486761737037763,0.0004368946258090308,-0.02609121462248799,-0.03297857177548025,0.08908385005264886,0.08029260163390951,0.0144219859690807,-0.006250253524424171,0.0286238208282596,-0.013134836618867052,0.1427286605848127,0.06056898796379096,-0.06005123320414536,-0.006710931490007472,-0.03955083689060145,0.07368611436385983,0.04848521791353006,-0.0019315322238283666,0.016530575487155474,-0.060973447975285644
FGF5,,,,,,,,-0.022254233566586103,,,-0.015275139144812417,-0.006286320505020195,,,,,,,,0.015690062335298124,-0.030586333944096183
LIN7C,-0.02097236367037361,-0.0027025678789165757,0.0034601331308938845,0.03053057322743863,0.05899377155752008,-0.05695717960767188,0.03848680865547994,0.039078007806060425,0.002280941356831347,-0.03979340239802686,-0.033412514736268786,-0.03527427016242312,0.04051716163882615,0.051977711518023405,-0.018043313692811595,0.039702322700849176,-0.019062640523576337,-0.013520929341011186,-0.017308191829327742,0.028202061030730058,-0.006816694331342537
GDF7,0.1600777977521946,-0.024817013575490186,-0.05056012499692496,-0.0152043268661382,-0.020423214304622808,,0.014110398115626045,0.09295525543630662,-0.03377064160725599,-0.013501785663088432,-0.028078081642648908,,,,,,,0.017737515457799374,0.03255175922805335,0.048697243317373975,-0.03284183205203473
PSPN,-0.02003863332692075,0.08166420809029844,0.019703900811526648,0.045049953979840685,0.022422310218151578,-0.04025649868842891,-0.02048468806302628,0.041731689058574044,0.010389687105597761,-0.037546283996778645,-0.04294916080773678,-0.03799640029327524,-0.025300535333648573,-0.06784081714315753,-0.019581434427528875,-0.04412410555922709,0.08299630894577772,0.05696995781176177,-0.019224999694612305,0.06059589076061229,0.005972810555620478
ANGPT1,0.00525570097103262,-0.03367670294246984,0.043703255716997964,0.013857350146094669,-0.01842486636946628,0.017390728436168883,-0.008801931834859687,0.06926165103632406,-0.04896884839532454,-0.015153718193353611,0.006571371798932143,0.025055396900373204,0.034327349811918484,0.14793461325239055,0.07852914252374132,-0.06018487402443852,-0.014937272666680315,0.00321736582228966,-0.01682824601807441,0.015412229421873267,0.10895517476519252
PNOC,0.041427120254615785,0.006590425546790454,0.010969792935314606,-0.031817917592388834,-0.04963714579649942,0.011291349874502803,-0.049818980335287574,-0.08483062833285208,-0.07813876024895164,0.043393474915790056,-0.05056080867733067,-0.013004533836543814,-0.006215197346134777,,,,,-0.013833681867803118,,0.1252438562950825,-0.045065056010819095
L1CAM,-0.03389895843705986,-0.06917742258525486,-0.026714755927284038,0.0022455195484347296,-0.007911702488064188,-0.03651146266531154,-0.08190439875414104,-0.03576672364413235,-0.016694112348666197,0.04048980520943678,-0.0543967171777735,0.09172116689487417,0.03184679184595869,-0.045420046305696654,-0.062078195890789147,-0.06736542752782146,-0.030943859064609235,-0.07593295432717052,-0.04082065687777331,0.09292723923296008,0.01923260164945816
APOA1,0.017133352478833564,0.040369334721099645,0.008689520868758524,-0.021055951568681508,-0.017825435960579054,-0.03617178043528664,0.02386992448846685,-0.013768922336558116,0.08257754067496212,0.005590264189836348,-0.01493411101751324,0.10216177699416679,0.12882149333801354,-0.02015828155117537,-0.03928811535181252,0.010996172296171138,0.008177655669791171,0.06370624569025185,0.07869664974811531,0.0026985349584622365,-0.03281861867805275
PSEN1,0.09614237594027764,-0.06575246152572971,0.008973297470444307,0.008646232032153587,0.03915266774613812,-0.055648661907163055,0.048888064425946974,0.018850716602654048,-0.026242872148819964,-0.017060208918452457,0.055549670715466355,0.0024302152859797094,-0.02715412971133874,-0.003309672926539888,0.08471738478141423,0.03448620630898827,-0.009688848430633584,-0.0023152659022474048,-0.004794602277245753,-0.043788690635163226,0.012717882608349699
CALM2,-0.014098910179821659,-9.949851443674646e-05,0.03356505878390915,0.019067956682647942,-0.04021035735737887,-0.018990456338644598,-0.09279452994580385,-0.14184422704808605,-0.07466024074918753,0.0406110630932027,-0.051918714451893715,0.04201452301109941,0.009131518672508774,-0.04970556250628646,0.04725051817702734,-0.0633719667200946,0.010588172027120625,0.0013613885652327751,-0.011099124538866845,0.05352348819093905,-0.07555709938448217
CLEC2B,-0.024272676333740237,0.007911088390405302,0.0832682227365471,0.03398640311899178,0.015382832481859635,0.008771698439490683,-0.01151752878460673,0.11397475614219094,-0.01625677519481993,0.06058220595602372,0.007587562475259815,0.01579141864994702,0.00978889085737358,-0.015940460293269166,-0.023806808859317328,0.03452978021869759,0.02851279108737335,0.030298168084368887,0.05324502063173945,0.08387704342728575,0.0010932562438375763
NTNG1,-0.007404164049163281,-0.00021710547864674907,-0.022037795569940108,0.01767793743820682,-0.016550828701686938,0.019927761339929375,0.036511850122419316,0.04682172934720316,-0.02157331148155021,-0.041535226968219464,-0.009528420745980806,-0.021310676148482366,0.0004863205268289599,-0.07064299030810678,-0.09150197675873471,-0.039501601776884575,0.05806044311114106,0.05839723472280125,-0.02735123498273052,0.0689025307332865,0.022629950324911857
LRIG1,-0.053018582543956055,0.09948955188577394,0.047788635816118676,-0.02346030875505527,-0.04141872478488252,0.022736145643628212,-0.03987274783652495,0.06748272197113721,-0.04562957976313518,-0.033143451586085296,0.012199534838988965,-0.0016671710790922996,0.008968426394272212,0.009350629215215862,0.016171433841398117,-0.04117793187828656,0.052159464616119824,0.06635352837188195,0.08669703408501789,0.0035890446087266763,0.06521361225905825
CPAMD8,-0.01986354463436452,,-0.009464511134122115,,0.008285628376971168,-0.015751352381011195,-0.037515777705501865,-0.020131949159588512,0.07215035724720649,0.01056775215024019,0.030822571860205858,,-0.0028692899540685222,0.03909013184799741,,-0.05092337886871179,,-0.014614406694445551,-0.008196466947609005,0.03418084489239162,-0.03729513847689266
GHRL,0.00024171912465136794,,0.016543035269450012,-0.0192850466113643,-0.00477743783470725,0.06074480349255338,0.10635834103869574,-0.03338898035877871,0.07151069395394455,-0.012313394953561957,-0.017036147775741604,,-0.0012297930149113446,0.09023659526407828,0.08023266991419602,0.10759579415768208,,,0.009896739898822985,0.036672955978119634,0.033136686252889264
NPY,-0.012203818191470837,-0.05385805123163719,0.0009616426790474978,0.01987931508178755,-0.023079256028759782,-0.010278386874032115,-0.04361152030073271,-0.08775208972890093,-0.07474103296111792,0.038705893902490775,-0.036997159021774896,,-0.03906966580773354,-0.036485804563699785,0.05990871424779441,,-0.009002220652027096,0.016211170235592844,-0.03357116250475261,-0.0020274193240526883,-0.074689343658417
MMP2,0.032697024982269465,0.0036363440120197035,0.03019031712413546,-0.029977738397055777,0.00944200380437693,-0.0019156645498890274,0.09262108535136901,0.12949824437089724,-0.02312898751521551,-0.034450566199130464,0.06891446472759849,-0.057300735161956134,0.03480915375196063,0.003955183501133925,0.05857963919756231,0.012716521090622324,-0.01959970915688637,0.058528741563304204,0.06335797784559695,-0.009122516562394201,-0.020466773055536028
LHB,,,,,-0.011791197384622485,,,,,,,,,,,,,,,,
PPY,,,0.035144093497218656,,-0.005760970280102145,,,,-0.013477026695047134,,,-0.012028613896471939,,,,,-0.0024888683393529463,-0.030163718130260607,,0.016210486493420273,-0.00032271742533641234
ALKAL2,0.048878449187998683,0.0022736282640004666,-0.00137601463739451,-0.012203963390808785,-0.011619889677734639,,0.08414117130996025,-0.006171746627654626,-0.023430068883568307,0.09183089556533452,-0.018615430922036588,-0.03066720915347355,-0.034751918482295724,0.06186881435031591,-0.007421415796763788,,-0.03845328604198523,-0.04272615798429585,0.02311209581756892,-0.001883631481970978,-0.020678391163991214
CSF1,-0.09224968137532522,0.12339567182055076,0.0308650822641048,0.00919970741756586,-0.04320417541778553,0.06472142145737517,0.022239687251686725,0.0932951948131429,0.04300288243966239,-0.028832294000898023,0.10359398994656695,0.08507907599553134,-0.04144874122184822,0.038673651312014924,-0.12238893341911564,-0.08339959370303533,0.004941730751230607,0.02526564798327067,-0.00345424594775437,0.064521363204701,0.01372528982392132
SEMA4C,0.025776575202999592,-0.008598426669043794,-0.0008680201979856334,0.001584969091215886,-0.02345095908263196,0.0014715167821926637,0.06223790562836959,0.0013455518960519015,-0.059324615748115136,0.061949581955859936,-0.032751519287499614,0.02936430230899347,0.02458807542327165,0.046895531621634255,-0.035904687955429636,0.010217097438143972,0.04794429149780859,-0.027124434968211417,-0.0221358369815076,0.026908776910293235,-0.04902565582134354
BMP8A,,,,,,,,,,,,,,,,,,,,-0.022034864671656884,
ICAM2,-0.007446328127460954,-0.028931010270224905,0.08308766434538954,-0.037473910564608685,0.014681743559503524,-0.014729855040258016,0.028609833066515274,0.08649136564526037,0.04945040068230189,0.00505467290662707,0.05983465157966456,0.036589429268487864,0.05561823134827446,0.008061578367401463,0.12790756434525702,-0.012124441637777147,0.04191547336339183,-0.02651639457220855,0.03846363243592332,0.022149751873637217,-0.004826168551050239
SYTL3,-0.018194169539775026,0.007421325066840434,0.01014355304160602,0.11046477184540762,0.0936991982650571,0.06035033673006421,-0.02589971444797428,0.03209770116645735,0.04909578131874738,0.03669050996133143,-0.04346482338506379,0.032381518811171885,-0.04730642542132678,0.09210973658376673,0.026208943985448846,-0.030277214518184242,0.09654045609709516,0.07521231761711994,-0.0018225239542231314,-0.019564887884057407,0.09379618029468026
IL1A,-0.02308111962387219,-0.026265231154992488,0.03500613522809596,0.029303089078968503,-0.01758644660024108,0.022818481818701275,0.0015718804411496419,0.13155923990301852,0.0622505402269919,-0.03470975811513167,-0.0376786664772593,,0.030259846793373266,0.03839036506687709,0.08210535683709105,0.007013833030965882,-0.03233115155354853,0.013505299243323386,0.05033418471479223,0.04929080644287619,0.058458216132705895
HLA-G,,0.0530766813818568,-0.04069174638572102,,0.05649352437579216,,-0.01454825089968803,,,,,,,,0.001673800315175881,-0.044619870790270064,-0.014363997903750142,0.0517618629410193,,,
PGF,-0.016331145549770637,0.01467741504939432,0.10908875597870692,-0.003550037386711216,0.01109790627185852,0.04909250783582368,0.050252726448836285,0.09874743258960103,0.01644162762983503,-0.022264780802004773,-0.023633066059046456,0.07422328006549754,0.004235100534726046,-0.04059590353950244,0.14532386371844952,-0.02611888352353188,0.003279205913030141,9.538743720962377e-05,-0.010535620434186647,0.02724797702260433,-0.03587864710504053
LGALS8,-0.035568359924754246,-0.03269389530209261,0.0011597889237488182,0.024265565607334297,0.017916373943653502,0.010201715530038971,-0.024604719717782664,-0.02770943358776207,-0.059347162478137996,0.038228742906393276,-0.02734551436815215,0.011935146394571355,0.04451175633395896,0.04062832465568667,-0.01662613408593147,0.0037164609446794835,-0.01241105951492012,0.014672706477732193,-0.027247846967622016,0.03806446390315131,0.01630751579091121
DKK3,-0.02642678530213234,0.04078880711125578,0.04631582814712411,-0.03220557963970424,-0.05642791677873356,0.02324915146725987,-0.09516373142715333,-0.12063557052276293,-0.0764521197461227,0.02282780635567521,-0.036449858494316215,0.016466006041805863,0.01702680354326455,0.0697318558190479,0.1246737929903264,-0.011940296213212893,0.04029004116100176,0.04926920177633808,-0.0676382562793325,0.06017993048976508,-0.10809799166173598
COL16A1,-0.008920323559071037,0.09898727597297229,0.007896661698926012,0.034018485986392746,-0.027817028873458872,0.0455683209244451,0.03205919152850482,-0.006960557878760298,-0.031553906824614716,0.002273317188241554,-0.006725646662540104,0.05871812127179506,0.04330159077166581,-0.022597603155439322,0.1273991143608936,0.05016906772618875,0.07730975924496397,-0.03895495997513623,0.0020091533344413367,-0.03430832855548357,-0.027106988513960872
TPH1,-0.03700474450784593,0.001709492631207218,0.01490401858966497,,0.0032142574515988177,0.05540800142376088,-0.015415900590318376,0.007404303810808247,0.13487432699131133,,,,-0.018234103664718965,,-0.06996345272558098,-0.04276385840173034,0.06259134217821576,-0.028364164949970676,0.004468708944246208,0.01626339927232708,0.009243031904481273
TNC,-0.007214031344677417,0.049086226123307854,0.10335743654255769,0.008250261611277806,0.09022423257687755,0.00484558848415778,0.03927692038719349,0.10048854485364887,0.04378060095466696,-0.02880141235341241,0.05208992386056,-0.066227918777705,-0.026327507988845592,0.016276947066229164,-0.14286450203406628,0.040922658444451206,-0.033506464778173435,0.025783607065235848,0.08852769933590356,0.054362687143485786,0.09261896379823284
TNFSF9,-0.019863535206803052,-0.046579428514986705,-0.046158289380167576,-0.02040780898739648,-0.020423215678407443,-0.02938678243539093,0.0157192234891564,0.0039035357372159416,-0.013729125547871156,0.007814583178354685,-0.00218522188533796,0.04233950921971672,0.07847111552818484,,,0.002409534954730965,-0.015485851941890925,-0.01862613536728668,-0.026759221919312598,0.03620033280643606,-0.05826633537067078
C4A,,,,-0.012026458897548399,0.0067126978472954926,,,,0.1242095056730716,,0.09701049463146148,0.01209847054817423,-0.01602846979674941,,0.10431477529940568,,-0.02511918414995986,,0.02175861229752655,-0.036160790131410575,
CNTN2,0.09799920508040587,-0.0540215447895646,0.028087702604386044,0.050573052197590465,-0.00898056299860087,-0.008140716147716593,0.029026403847112078,-0.06662971192845527,-0.011799880747844714,0.0557936604677961,-0.024886084549908104,-0.01510373446858035,0.0685657745623798,0.0751441959521085,-0.029224254593809788,0.01288852953664075,0.06508371553657681,-0.009294515246991914,-0.07334640978265257,-0.024045865652480368,-0.0033501203069077664
F7,,,-0.02914831513132605,,,,-0.013388753653044939,-0.020131937458226216,,,,-0.01300453566140436,,,,,0.022225204253099443,,,,-0.0017474677588223176
LUM,-0.02048565959817852,0.02157301410102927,0.11814564212230481,0.05447150680180979,-0.010966050911332029,0.05136527039417854,0.02674303061484903,0.13325579124308645,0.021534374065624647,-0.04182602547492271,0.05888917912970087,-0.019506722750568365,0.031108009703075947,0.012898402348885953,0.14223911962744396,-0.01926928059290787,-0.0030809283105611455,0.022894822011412096,0.030133548949109412,-0.05206511653784117,0.03661292358628429
IZUMO1,-0.018980237141105683,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.0131727139064864,0.04889874423294844,-0.03200377633727948,-0.0018540940942480906,,,,0.010652153791333531,-0.022403267050674736,,,,,-0.010221914955363481,-0.0037796839960526616,-0.0030658808489739484,-0.029888930908564426,0.04771999228626742,0.035502419826730525
APOC1,0.058596641131624085,-0.04867502884438856,0.018521972163965977,0.0724558832561479,0.0285819514506113,-0.03954418811228482,0.07562332520353651,0.14633094028924964,0.05306229333032691,0.006015091956980058,0.01858135617085845,0.04018897995567608,-0.03748219463175303,0.017145317584947493,-0.054111841059243146,0.029220457035359262,0.010632408766437344,-0.009200316374414888,0.015193934692140114,0.024706956899026404,-0.01133184337109531
PKM,-0.014488148238554573,-0.0373927323043305,-0.013888992677645456,-0.04077412215944597,0.021988743948367025,0.02475581253774112,-0.11777157222700615,0.019856777807788054,0.019157687482438176,0.050380287135586115,-0.027027949691703766,-0.03301281764911961,0.06136628941006969,0.02033717019439249,-0.15345832665134024,-0.04458063627068324,-0.03934694680384733,0.004070372837188542,0.04431387111489532,0.061925123328151,0.12225408041316846
TNF,,0.017893350827090614,-0.022256870883591847,-0.002023011516782578,-0.021463789966634256,0.026307903179234718,0.04703413035012218,0.07717470995132372,-0.03644887570051859,0.046058391724582454,0.008440623237580136,-0.0185121400312871,-0.001988782989680481,-0.03500914356974685,-0.013887401960344393,0.027281671457068907,-0.02222354363021564,-0.015175136767280715,,-0.030750983162818876,-0.03587839063158853
GNAS,0.02004044625536307,0.044427993347295,-0.049653795067428855,0.034052812996209436,-0.057223313676622235,-0.03740041542492273,-0.05965496360056111,-0.06894624751047222,-0.11144844369549729,0.03617442415382358,-0.019429283583629588,-0.02144153416367868,0.03985245720560692,0.056245901518962145,-0.11328259783617715,0.0013623056570529442,-0.01644727650019099,-0.014113179654862912,0.01721598226897777,-0.002099360421704403,-0.07725503271138053
BMP8B,0.017507582553296687,-0.04923897676525673,-0.017400026332231085,0.07534419450492125,-0.018054782016825484,0.04309664133768724,0.07297018241995705,-0.05226665684693574,0.05858006585359836,-0.011953084059867017,0.012255590928105346,0.08340914688284008,0.03451487171251137,-0.045879408348896006,-0.010139338381529006,-0.021736594312206817,0.03121929248170405,0.009917166009466861,0.06424890231033412,0.04289097082060168,-0.05537827470928076
LIPH,,0.03339835994342716,0.14902694360859417,,-0.017709746893218716,,,,-0.012881296756237124,,,,,,-0.029458608383533345,,-0.022562504227951266,0.006777799588945073,,0.05527100237537134,0.043580968133318146
CCL28,,-0.0016959306261704675,0.028815787491935967,,,,0.05319186217882963,,-0.01983507789899733,-0.014137974459493788,-0.022833945948961973,,-0.014460436298269371,,-0.016997722025301726,,,,-0.02407863582214014,-0.026434505211452373,0.04552251475276011
PTPN11,0.06274484794725471,-0.07575476510343991,0.026457586310384397,0.0045629199044580045,0.007147702280745031,-0.011634118567112531,-0.027724855443834583,0.04563680469735412,-0.08002864732236098,0.011944971774613657,0.037202624388582684,-0.008647363477131166,0.042344571339690225,0.04119535731933899,0.07247418914641277,-0.03520554387812455,0.012945639822619074,0.02433350008109066,-0.01818579874814041,-0.02916927627257675,-0.024820613446748917
ADAM12,0.0028898532691078033,0.08941070039722984,0.11031133500488709,0.0750722654483908,0.03108195156450647,-0.03580618301210671,0.04625293176402249,0.027719269436152168,0.011226029249643643,-0.01366347342170857,-0.025604139813496147,0.0030996363347362867,0.021853013072940325,0.007168839312669953,0.09682802260992666,0.0022296164544517096,0.0161602604899463,0.05799812507916443,0.014896777416666975,-0.015256584286164325,0.02147578337087589
EPO,,-0.05133572754440603,0.040029724543697555,,-0.0017237653380775377,-0.016591504614547926,,,-0.01347702728332201,,,0.020194641745576208,0.05596829364389861,,,-0.011581894488228715,0.02945276720583836,-0.01757164217365622,,0.04666747944370013,
EDN3,-0.027895991921972178,0.0694340407196354,-0.03129497461172722,-0.03643356602734045,0.030986583329922844,-0.01699728950056715,0.05848050259910454,-0.02492712942327413,0.09886954419558032,-0.031164580144603424,-0.027356051200916925,,0.055423257727872585,,,,0.013318006440690814,-0.032925673510445876,0.02176052138182867,0.007191133638530858,-0.05721064938021541
CCL22,,,,0.006127183951210648,,,,,-0.006062085050315622,,,,,,,,0.00364784503420701,-0.016068997718554873,0.02389862183874569,0.03811717304825016,
CCL2,0.03375281334636316,0.13102950614260053,0.09330701442823658,0.03124348865085026,0.012256567420784367,0.06249836855294702,0.02978264547019004,0.03312326490250337,0.05858071681253039,0.0045459496358047965,-0.02507547066816925,0.06003218284845296,-0.050414975754741506,-0.028563487420239047,0.015357758688388741,0.04675243981335588,-0.011982432762622494,0.08254839059424061,-0.02618586869117106,0.020070405617211233,0.06355227530856844
DSCAM,0.13687977632004006,-0.013272791516260322,0.05733380129494931,-0.018991786210455944,-0.03515685805014985,0.004222315192209382,0.10265103570302421,0.028558615297352884,-0.009505677095394134,-0.03288881610522684,-0.032074441450216214,0.07312345880497362,0.005288503567579829,0.02403729733127638,-0.008180498710393941,-0.11230573298227516,0.0025024397816184344,0.050846862400021064,-0.017953360249640705,0.051721365339964076,-0.007003189344634174
GPHA2,,,0.12290630023213822,,,,,,,,,,,,,,,,,,
ANG,-0.06169021113356867,-0.04489302275240713,0.02644276140841025,0.012843420761789343,0.04929024042445369,0.014009957857471271,-0.031349180067066613,0.0687717093483137,-0.02551765240744925,0.07720650438315728,-0.027460669071702155,0.05616370112106528,-0.03235564524419814,0.008446474701323786,-0.06951587237926946,0.053933864563284056,0.021880654436019917,-0.01607821313100361,0.07087217069930857,0.08493638768418743,0.012478595086395452
FBLN2,-0.02615592443793368,0.04561248490223338,0.01197470292610791,-0.027649516995366146,0.05801217712807276,-0.022307743606430473,-0.01506586065528231,-0.027949729126551217,-0.033401886834794316,0.030213417404706074,0.020360562681468054,0.09649330069349234,-0.04673094552378878,-0.00023727164825791848,-0.01599661216715398,,0.019262976212780367,0.01682080664539045,0.04488038127305352,-0.00028876819782078814,-0.018285644261828382
VTN,,0.09205319187735733,0.021544860747314085,,-0.023215814239513608,0.0282577588473601,-0.015415895549304982,-0.022778519957255466,-0.022141242328301322,-0.01885252815159451,,,-0.01515144455927386,0.16935793208412148,0.02303920861501207,-0.01733284322411858,-0.028009126843309126,0.020273148132627514,,-0.010185594601183758,-0.012578047985186254
VEGFA,-0.04831318030008084,-0.05501785177600181,-0.058804300067634215,-0.004420101730867214,0.0634726998551886,-0.02415879277571494,0.08285621231600032,0.03607935298657336,0.03913507546158495,0.05795480380276974,0.022785675670867978,-0.060778107041649335,0.019354812177935343,0.06340089663679112,-0.17041836474493827,0.02124300513325697,-0.026598818855758582,-0.03403599350857794,0.037630537950673525,-0.014041619799122822,0.11860935488166313
F10,,,,-0.01735477703683394,,-0.015607289403501614,-0.02680789212530419,0.06418105469961219,-0.01477726913097626,-0.02017219089143699,0.06147994348309365,0.05559083402440486,,-0.028743005954163122,,-0.04017290842154005,,-0.021102961160231682,0.012400650125464303,-0.024627663256821905,0.043889765163669214
SERPINA1,0.037831383534910175,0.04458588011307618,-0.010181379903737653,-0.00487955983392269,-0.017793297579352673,0.04182717231236046,0.009319389912559331,0.08881528850280143,0.03588814227791581,-0.048847995938216315,0.01758104952727834,0.0671210957075151,-0.055944489620313065,-0.045862836973638854,-0.05089873100119526,-0.08505600537105831,-0.02365432644819274,-0.04992538411656269,0.01691750740227659,-0.011985843188079904,0.02582463328488105
VWF,-0.06490932744859006,0.00941473668887554,0.07210450439142602,-0.04188178599758585,-0.03380242581331137,-0.01716170891300112,0.0360436444569267,0.1147736289598754,0.02259549286816495,-0.027241689713956917,-0.05103971833763819,0.06472531499801536,0.01135353515239813,0.02473622526810337,0.14180963440613295,0.010004461620030203,0.00550696999981679,0.030353524860077596,0.07983984440192532,-0.06674898964519729,-0.016778687909826534
GDNF,,,-0.030183631712254456,,0.06276097704890442,,0.07040724201203177,,,,,0.01979486115343862,-0.018234104922445128,,,-0.04300975421526209,0.0920914967954929,-0.028052562395211207,,,
VASP,-0.026522183337324902,0.024358444781705846,0.020651895644869876,-0.010668478099025894,0.010008174558173037,-0.04372028625520823,0.03197870413671047,0.09617444365587749,-0.00972867333320469,0.007107368071652822,0.017619457130330893,0.0648034843229255,-0.044055692783956074,0.007092966765553874,0.15923512010162744,-0.04869572879906539,0.014178529746908437,-0.03788572024990335,0.08448548131496526,0.04817581490149383,0.06164376092059936
ADAM15,-0.07284591082096475,0.06391625411844835,-0.0008440837173146459,0.03486934865596264,0.025107646177356707,-0.029919182576525323,0.10648377124217245,0.09098252559928423,0.06610235265729937,0.018141157473435546,0.04493267768879915,0.08258739157848291,0.003770339998033452,-0.07085832733608802,0.10746006939328479,-0.057305361705998606,-0.029678007921693804,-0.014268172406983456,0.011272623486436026,-0.015457915476855752,0.08860836280763625
WNT2,,-0.028856745649880666,-0.03899283628568445,,,-0.013441634288608326,0.0048753043044223055,-0.02243306902176392,,0.12670187410565098,-0.025861130610027837,,-0.01706441877670019,,0.013353918946853855,,0.028331480411641487,-0.01804695669733086,,0.04113861909452549,0.09476392960992142
CALCB,,-0.03020300051977313,,-0.021996708821647455,,-0.02020541701238558,-0.01562565929933566,-0.022254233324742103,,,-0.01731324095839255,,,,,,0.006782540191529206,0.03712437422887628,,,0.04126744198984244
OLFM2,0.03140847935400204,0.0715147215322747,-0.002580448265872164,-0.010120573617806656,-0.07102438468200425,-0.046079136050440735,-0.03778174454000269,-0.04613776365834465,-0.03855890557145495,-0.007652557253440927,0.05538249510837756,-0.02249003699296364,0.006694324952269765,-0.021839114959292947,-0.040872000092787394,0.05896680365027778,0.0256345245285783,0.017465762354590623,-0.07601001907155269,0.04947982718562895,0.07225892324790353
MFAP2,0.02446754396031666,0.05492618483788069,0.04648457361626621,0.02994733601205477,-0.03433728177665575,0.026162932666471617,0.04040755403202892,0.04486619806337361,-0.027355801108083486,-0.024880224040953244,-0.02012695047531708,0.0476291824526765,0.006289010136364173,0.021308369599969422,0.12334461451589175,0.04546399150719828,0.011059611468573616,-0.0034666995100635367,0.09279969957860452,-0.016164085079434745,0.01034418254802638
HLA-C,-0.07636556595122611,0.1069464983370737,0.009749150129678873,-0.018145552720338815,-0.04953382109932523,0.04150232681331017,0.02822689122472559,0.13180717680188647,0.11391123309147728,-0.0311059895762833,0.030309562077241548,0.07220635596702123,-0.005616763176831309,-0.010885644061589182,0.061325147416992284,-0.0871382933800682,0.010005112251297974,0.007941247707107503,-0.012688069680549188,0.0719920497410514,-0.047715276774446244
