,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FGF8,,,,,,-0.03435184732120333,,,,,,,0.03517778749804412,-0.03595531397050059,,-0.011184850950061836,,,
RIMS1,0.026647596307647622,0.01073964452742785,-0.004497587238094491,-0.004918396325741222,0.0027034045677984545,0.021795408990538043,0.09951694992333945,-0.01882148587223642,0.03507172018879481,0.15092934751351367,-0.07359373886621988,-0.0008781864613529095,0.023961087854096272,0.046933782558068744,0.05286673564028315,-0.01406363195580783,0.004524340337745886,0.08795139302406275,0.0922941526754532
FGF14,0.001170699268142859,0.016215336210169823,-0.04106357006429154,0.02121439790003033,0.05742963557623376,0.05708669530444612,-0.017955967844721532,-0.032632645056703845,0.006956733661613858,0.12492878991805857,-0.06728985490428334,0.016102619021677613,0.029422810997082122,0.0097295811852772,-0.029952884388203677,0.03194614792024981,0.03013004485096952,-0.032020570509035576,0.16431696012142194
IGF1,0.002179426674834077,0.01098691745915584,-0.054787090411638734,-0.012981014900408238,-0.03041171755692826,-0.021386375169612094,0.0544387552271208,0.031870350301619416,0.054184771586784294,-0.039766877035647685,0.06009085760303229,-0.0306954278280814,0.020549199969720156,-0.0010397593460372938,0.10672150935872556,0.03556831095313302,-0.030244222922231577,0.005911673016194598,-0.023043459362258694
TNFSF10,-0.0035543613909197152,0.055799937155195885,-0.02292164739277968,-0.004045144016328011,0.0725778832134634,0.03386396995153982,-0.08854660413267416,-0.01002633565756138,-0.04922463334017191,-0.029246089821260195,-0.01143813474632836,0.06072039287892542,0.021050487173918248,0.07372534132127846,-0.04407371295792086,-0.035512465181950725,-0.012510664792123443,0.036328929671177145,-0.03075055857909483
GDF5,-0.013492956933633858,-0.025231051940749847,,,0.03216622815632606,0.09289171312309964,-0.022182504316122495,,-0.01933791081172364,-0.022644522718181893,-0.008281824665491487,-0.026182000326647546,0.06120664140729505,0.03697409146981652,0.08908820824889112,-0.004584686199139921,-0.02743482711786831,0.06423738811763212,
CHAD,,,,,0.08128584214254572,-0.009481573984308864,,,-0.024430006601527363,,,,-0.00211920728891341,0.08758753556454234,0.09046174487830984,-0.016846825994950396,,,0.012175448225303845
RGMA,-0.029527590858157374,-0.013131343922435547,0.051498339024221,-0.013698628160397687,0.041680423910282025,0.007548689424390188,-0.1600394834020494,0.029549508346197958,0.06795677835048228,-0.03604769659216184,0.04186736009910448,0.03608115331574673,0.04315292717993033,0.06011397725042823,0.06633641476730759,0.07517073879996665,-0.004146629315931634,-0.02029607386531635,0.003531389623176069
CLEC3A,,,,,,,,,-0.025450990189284848,,,,,,,,,,
WNT16,0.0551411387317636,-0.028066052635116884,0.017033199218320052,-0.016143967327856844,-0.027755788985212883,0.021612164450109418,-0.011094795429634484,0.02732958020487042,-0.003332887277195336,0.08929937013368405,,,,,-0.01850605486312711,0.022403388919792745,0.0882775300270075,-0.021622324967628472,
CX3CL1,0.10392449075149177,0.054551677407307674,0.028180604882716776,0.010541652151032534,0.03693866229659375,-0.0022647006199188716,0.030106582676766858,-0.008082075668919166,0.047262976853860335,0.11113714137843395,-0.0022916356392556902,0.024067722629401652,0.012980668278445812,0.013839781347870169,0.031106162623046742,0.007003625250224816,-0.004283224573616275,0.061380241939289926,-0.0077736606447779515
FGF1,0.05558775067178396,-0.023616808331068464,-0.0024380333366930814,-0.056329148656322416,-0.011688877399070385,-0.0413083473320011,-0.05138644487410238,-0.022740566544921705,-0.016310582718813332,-0.1712129335863711,-0.03036300664481717,-0.045930591490112305,0.017021657638753386,0.08395755218757202,-0.027006292585158548,0.004536531143286422,-0.05804704860756887,0.04810374021424177,-0.002864149247665291
ALOX5AP,-0.018243036081064787,-0.03802706053130305,0.018395441245626542,-0.037881198734221994,-0.0621531352481719,0.04436367378445256,-0.2302015882824539,-0.04493207113552387,-0.05486755220545866,-0.18418016723788835,-0.022542095225752512,0.039622805401924595,0.005828882094261167,-0.08707356517608321,0.01784116653743498,0.010797560525305873,0.08089861727651457,-0.009106787840556577,-0.15141390334692834
IL1RN,-0.00903299798689138,0.007952816494767173,0.0219190766645573,0.004153569448436424,-0.005521551068646955,0.008024864387146084,-0.037757454661704146,-0.01996709301421338,,-0.03087070933963685,0.027615672292534005,0.00526426855547813,0.012624315117568107,-0.0223737741900319,,0.04340327958476919,0.11162207552914723,0.07006871813041918,
PCSK9,,,,,,,,,,,,,-0.013407128928991551,-0.013082740187052848,,-0.029856001908311013,,,
FGF23,,,,,,,,,,,,,,,,,,,-0.04922052847526381
NPW,0.07774903129505027,,,-0.0077368649387456944,-0.03602945489156071,0.052577819968200955,,-0.02928288274690413,,,0.07753354954752717,0.11445710716956135,0.02633386652520671,-0.01750247554022762,0.004711096363574474,0.022611316094827184,-0.02591711896377042,-0.014844638399584612,-0.002385166403741407
CXCL9,-0.06564610336513041,0.019381545838912443,0.07707128295520238,-0.06557855597679879,0.03235074954091463,,-0.04566546606368332,-0.025339474321120083,-0.008538045963185458,-0.005728181872567179,,0.009310922252924689,,,-0.024244107431398907,,0.0005811930144573687,0.008453677176880808,
ANGPTL4,-0.04935370541757691,-0.010871236074616457,0.00030109755898266946,0.07159871526327358,-0.01822904058414729,0.005668238464023016,0.0507765943128694,-0.00046913921257736146,-0.052867192237874075,-0.09870565255841751,0.11217795551110891,0.08733203731513603,-0.00761032619524774,-0.0726179974768186,-0.03349713167421232,-0.07841802774403783,0.10133060901789248,0.05457531612456074,0.03064929805867054
UCN2,,,,0.009922238975558639,,,-0.040010318681439005,0.01803792898790867,,,,,-0.030231833742741545,-0.013000919147255841,,-0.022610068273053112,,,
OBP2A,,,,,,,,,,,,,,,,,-0.030021316397979524,,
COL4A3,0.029916433790417446,0.025309878062870383,0.07053461937392703,0.029825012164353043,0.021800055787258934,,,-0.008695759981487722,-0.027275370214773484,,-0.010112548561880803,,,-0.0022470381857108363,0.036250133772853334,0.04109616751620042,-0.039694346614403325,-0.04844636002748655,
NRG3,-0.013660964992087911,0.04405477916455317,-0.013965578391247799,-0.02801499673206321,0.04640997564739337,-0.03782288440993429,0.15250785466897462,0.001043140079651092,0.005291222444339153,0.046643343283171684,-0.05499691105275699,-0.04099073327104436,0.09680173788453961,0.05783518210130285,0.08024874190503277,0.06177055831114879,-0.03294065680524445,0.07955100112979695,0.04030525154158143
IL23A,0.025317957059079386,0.028913004380318942,-0.024064787936051064,-0.0006274629333185084,0.013506112561926844,,0.009754008839219156,,,,-0.026251157832787097,,0.03734468364598503,-0.02413572879961064,,,-0.03393178969250974,0.05412952275112272,
COLQ,-0.02252199367612218,0.01874807881590794,0.019358602890124844,-0.061565701916261185,0.04404960560527955,0.0647255873404225,0.0045948637724017305,0.023514779340347302,0.021596370392095162,-0.03812029053151499,-0.048987935749319464,-0.0607943665047717,0.09274344306686609,0.060004141212998206,0.03394233328646461,0.012777147293838992,0.027730198358790342,0.012315683761730284,0.15089846201547985
SCGB1A1,,,0.017949086602650103,,,,,,,,,,,0.06258548839736848,,0.009871924234147872,,,
TNFSF12,0.031648649123843554,0.0075811137343409045,0.03170762064695527,-0.06097783509396701,0.02335983750985017,-0.007069510072590062,-0.09064467901560365,0.019573354891114038,-0.011252350030608186,-0.014641342497507285,0.004315255643592365,-0.04868505597007079,0.06748810310699735,0.0023594029464578184,0.05050697132722314,-0.030039053364859434,0.06355721481609163,0.01068993894723415,-0.028163058912415235
DKK2,-0.03519835940114294,-0.0036368006128270473,0.1169390770376462,-0.02996701686625718,-0.030679849859389617,-0.061678776742254734,0.011774607472734374,0.009708837278401375,-0.005821247558868825,-0.046990699363970545,,-0.022775820799530715,-0.03348189960963858,,,-0.010206184356043271,-0.05992998549210458,-0.03519901295217409,
FYN,-0.04242396346743972,0.014016260801559993,-0.0036062011182510247,0.014346359379041574,-0.01175353467099476,0.03238431989722752,-0.15266788972857273,0.04137558112803537,0.0071156546874395635,-0.011925315865641195,-0.030194493560361392,0.09173615632731581,0.07545068581189081,0.13525761900242705,0.07979325721607816,-0.019551498375315553,-0.00308294889364059,0.04156580545999167,-0.04560674472654798
ACE,0.03429443093764053,-0.0056406184892540635,0.03538376994993666,-0.1102168275136508,0.00915720908859183,0.08004393928152809,-0.08248614753531051,-0.019820458129178698,0.07539837530698087,-0.026394724997043362,-0.05050992111572463,-0.001797982799769109,0.007728463312492102,0.05701950816578236,0.07283824553772623,0.013757439217887118,0.016515091102397354,0.02385879698519175,0.04613926707947793
IL18,0.04416372789659619,-0.044049049875911093,0.04686946097534683,-0.0375257916438839,0.024431198604390702,0.02241002617710394,-0.14394603968423184,-0.07380453431487238,-0.015440856817797995,-0.08093419568382411,0.013337556013197664,-0.012858127180140917,0.015325787327331484,0.04474270619385687,0.021485283652842135,-0.06075368951715206,0.032245738843466716,-0.02581301582104461,-0.017219649835845688
PPBP,,,,,0.010088302078348918,,,,,,,,-0.010011975601531822,-0.03269493174224647,-0.0030671207904950253,,,-0.03451682790821602,
CCL27,-0.02831618423244179,0.004367812087872065,,0.03481252548864156,0.023564212655227387,,-0.026321011854349596,0.017982099876915795,-0.006197039630326976,-0.03213223482875404,0.011441406476201921,-0.022613707288262418,-0.06446954811519767,0.044877072382631666,-0.005952370255432351,0.07374565816447867,0.0021545779462204483,-0.020362709825228927,
SERPING1,-0.02062462732592047,-0.03663714154575024,0.03136505354360787,-0.04389038644673303,-0.005705921463792002,-0.01520081760252792,-0.1549249510774621,-0.023013078275637568,-0.035808046039396586,-0.16764573972763566,-0.00494295266675524,0.01657915017281169,0.012724324018201253,-0.04557906633215163,0.09538254266014812,-0.030687913929696727,0.0398288695135658,0.06457102334562634,0.05582366640958129
AZGP1,0.0016132323449159478,0.02146580220188616,-0.016301578904323898,0.1773796435211584,0.00040923227160651526,-0.03156467827059859,0.030611672225769247,-0.010119019579954727,-0.011802812724488696,0.07545224673957303,0.10728257462685925,0.023210118899823107,0.08968501493544662,0.03934949797886785,0.11528462830343474,-0.042382528211256223,0.07624746874797075,0.06025694417255758,0.07843828997592064
INHA,0.08529351404223857,0.05369022761846857,-0.01667576733407215,0.12462484924853555,0.03827196450881318,0.03233001711413645,-0.08278348371506368,0.01658353325321286,-0.004268895882235373,0.03176592422944782,0.06954825678885757,0.17861797514585742,0.046626616431298486,0.08798672153472857,0.0033041488055455897,-0.003606866815358344,0.014017203877029013,-0.04439681854491436,-0.03348939392781074
SEMA3G,0.03522636125720432,0.005260167888616581,7.606301600431454e-05,-0.00277569836991598,0.011127560847563094,0.044078194262993205,-0.006281905503797583,0.026410704357934803,-0.03877801111822578,0.02085325161531175,0.037218526665233065,-0.0032273416930414904,,,0.08707764666821823,0.07572795053140285,0.020853406100995547,-0.05687011369359887,
OXT,,,,,,,,,,,,,,,,-0.016222146177052393,,,
COL6A1,-0.061726228934333695,0.012055545940719245,0.008661098463736892,0.005381493581209939,-0.0033082715103430267,0.03872303035798767,-0.18587825669846056,0.033312692705771994,-0.03805100399329142,0.014935807749380513,0.08076225306701224,0.1317855067799678,0.026808657282929874,-0.08743115455092343,0.05388921623769038,-0.026532183992458214,-0.04934708528078534,0.016738461456878347,-0.025380321759564752
FGF17,0.058277098021060375,-0.02773864009588609,-0.02007684232442109,-0.020595991339947644,-0.029386392042980845,0.059691804212868085,0.005381526642782553,0.025993724559085395,0.14547795047550566,0.07639053421296375,0.1108733953577139,,0.104172369027899,0.013094075818768255,,0.053783206969872814,0.0336162119553501,0.06898686880001402,0.09426364826294137
TNFSF8,0.01592674911242044,,0.05546585383508666,-0.0034078582280427003,0.025368730107050187,,0.0019355772402508112,-0.006310982662767605,,,,,-0.03768375641629424,-0.002987756923120049,-0.01850606205772252,-0.030758578991441073,-0.016285143493003064,0.011398125535767873,
FGF20,,-0.01868509358311467,0.030903935470089502,0.00010768167399422401,0.012301889812015358,0.04889094415111862,0.05281066398044641,0.06949013353770683,0.0297356643590817,-0.04699071284432747,-0.03363521199907687,-0.022409555020211816,0.0473631461560019,0.02253706692178228,-0.04904244422242593,0.020962493614365064,-0.049238793796289024,-0.037758923337213195,
ICAM3,0.016717061722110467,-0.009689290031205309,0.059716157748273394,-0.0032750053485188033,-0.03373399385803946,0.06094577947040511,-0.06881455052354386,-0.04981035725092197,0.03609905191003065,-0.01780630499283037,0.019871123292095585,0.03076974002838092,0.06321550403480347,0.07458242242024754,0.04818894959969045,-0.0006084123880286446,0.009070191110065354,0.03302417162666598,-0.05685221743303367
LAMA4,-0.021488135115398727,0.011648779032800092,-0.02393812931167193,-0.03767291942199444,0.04564089693058797,0.0341369340704056,-0.1685264287289988,0.0013830812080924274,0.004451045186574113,-0.00994284640775969,-0.0091292182794676,0.007655777894822516,-0.05130780132135931,0.014715721330499427,0.06218140530715949,-0.030717140136512562,-0.0971494177341301,0.029828328502834494,0.11359140660012068
INHBE,-0.023037749305918485,,,,,,,,,,,,,,,,,,
DLL4,0.025152098742760177,0.018614350010901597,0.022838993829239117,-0.08972919639768083,0.07567795225438718,0.06529235130274219,-0.11383172560419044,-0.06096468764914601,0.0026125214596224547,0.038801537674278186,0.008278728623737646,0.0681994576943584,-0.0134771797566689,0.017300724274765276,0.01905248111781611,-0.013870003056437132,-0.03980688488097517,0.0404777322466678,-0.05314747436820097
SEMA3A,-0.02228015720332519,-0.03605084520729763,-0.023536974656996577,-0.013426487469843632,0.023426665204315286,0.02721919233145293,-0.05148882414893872,-0.03517185673545366,0.025831310297651087,0.0772956750735738,-0.036742248738301696,,0.011724356350096636,0.10011760869490761,0.034078863303262645,0.04937454741028465,0.003518992125782407,-0.013557677045451228,-0.052180188243623964
RLN2,,,0.01506418215955329,-0.02258700416771272,0.09093187219585291,0.014099335674246552,-0.014947264318988468,0.02175110559636397,-0.05904705015173217,-0.0339885040818451,-0.0008160578288656576,,-0.026058226033614098,,-0.03081383176182667,-0.010649092100258625,0.005190327147788335,0.01744356986805387,
C5,0.005737470046538979,0.01766392460272639,-0.019436250145983488,0.019446844170058014,0.052305312698421896,0.029788709696312254,-0.10219833085063619,-0.031434138361259155,-0.012331334637365713,-0.03242361781906555,0.016573271755530264,0.11708447148883512,0.036541513512949444,0.048937852711599825,0.02424236835152566,-0.007730787468047532,0.040940097685155115,-0.0392407176110781,-0.05336861166948487
COMP,,,,,,,,,,,,,,,-0.02216150554582382,,0.012356565931882382,,
EDN2,-0.02175776411853285,0.07437573109918044,,,-0.02870484812523727,,-0.036632171404178994,0.07047591893049092,,,0.06032814360041441,,,,,,,,
C1QA,0.054146398106174595,-0.019844171950057814,-0.015442567577477598,-0.07463470867512334,-0.04229788379843079,-0.026451683515358364,-0.21039425357783695,-0.04408499733902013,-0.044851875402145656,-0.21002041437496854,0.021268466754009636,-0.021613326845426644,0.007598988354191055,-0.009984141072295788,0.01407496029869424,-0.07830000730895816,-0.008831381961849396,-0.014078572212887398,-0.0543389858173742
UTS2B,-0.03726602216248716,0.03811236683448978,-0.021709462041303213,0.021715695119279076,-0.03185504529393064,0.08248047478854437,,-0.02384175575377103,-0.05027860375817302,,,,,,,,-0.009680360062069937,,
COL9A3,0.06712310320689859,0.05330968236314424,-0.012887396001155854,-0.06560478869599666,-0.0020872760161764646,0.08198307289973779,-0.14450750132594095,0.041326002464922004,-0.012967032512752292,-0.12416605952478514,-0.0663835885302249,-0.03874699842732851,0.07735794718646423,0.10723788613544809,-0.03222902830701697,0.009099504177146276,-0.020362866506430877,0.02503745088378984,-0.0057338136748507585
DLK1,,,,-0.0003563002646487709,0.0016771416113856628,-0.017685213420263957,,0.007160659071920139,,,,,,,,,,0.05249192946481224,
HGF,-0.03696835124296299,-0.013551403349633168,0.07137360624099102,0.013828037436557103,0.03050475204998814,-0.0007628084099150699,0.06159616720507693,0.038360328503633336,-0.028492999550001886,-0.0180891161457585,-0.020710025289443497,-0.019752624343563778,0.0392385780324024,0.04438731008778125,0.024935310740849016,-0.014800464576497406,0.06658462706522834,0.09053780725572959,0.02093574179608422
P4HB,0.08811862437208913,-0.010399475297888896,0.009920659817350332,0.021364136505740542,-0.020515518140363734,-0.002925089948508117,-0.17049623463963987,0.007950875176457876,-0.02926701766788421,-0.12016888542424281,0.06376325311260267,0.05417745557933616,-0.018078962058655848,-0.12509320637723834,0.028071806281850107,-0.006437246802799264,0.04732657245069022,0.03964245835300029,0.03978220614294569
ADCYAP1,,-0.0034574599055188886,-0.026969230429138593,-0.038544711168873105,0.010734199865160563,0.041644203707743334,0.07920216009841238,-0.012853374515598204,0.060594607578894955,0.054384105714038206,0.06569089660646589,-0.025203844619942663,0.02298581076191679,-0.038130184520621745,0.20219962781008952,-0.04129618179182646,-0.04192210805749628,-0.024990865212570566,-0.00033733486802827204
GREM1,0.05704161140117328,-0.03935997021069551,-0.04554097986633816,0.03284140840310996,-0.01550437807536849,0.1184617603907384,-0.031551206961686354,-0.026008823569417718,-0.02339860508101585,-0.1643012298203719,0.02552373804455025,-0.04824654305919147,-0.024814471968638386,-0.03769439191627783,-0.06855132904302193,0.027610695125548184,-0.007811923986596207,0.03125547200343142,0.00793484696245324
EGF,-0.013646828477742276,-0.07128380269348211,-0.026176233734026,0.0030229705974607916,-0.017181902342354793,0.04295514149744786,-0.0793455364124788,0.034385146556066004,-0.035865406223715125,-0.023768749137755115,0.039673927486053216,-0.009785499440409592,-0.0035866737028370428,-0.026370136664340977,0.06226321523664917,0.06071335457355424,-0.056824739124278247,0.0039380739068902125,0.026778308967889367
VEGFB,0.012244076777309468,0.0021874446276587446,-0.0072707701436140765,0.03176283166569362,0.0644523229001465,-0.0020707806941962243,-0.17399992672916875,-0.004574544432875652,0.017591642418791263,-0.09831108865141659,0.04654724843896848,0.041724316719493296,0.04655192091277254,-0.03693165120789039,0.0077477488156319834,-0.015345037001893515,0.07108667962213237,-0.052195202024155764,-0.013897562740176292
FARP2,0.03756101163438419,0.019311189472156674,0.01625616555690709,0.025774831678363926,-0.0037112687287311433,0.08693049365260434,-0.11416952167712903,-0.015211255424787028,-0.03304525567790844,-0.08496521443814893,0.08607650666375881,-0.025851274462486737,0.0337423687872917,0.085082796548618,-0.005898342436982472,-0.030405688019194677,0.0664909960943786,0.03423264069222493,0.0283873555256691
BMP3,,,,,,-0.00788858321956022,,,-0.03235583688856995,0.009059554563580452,,,,,,,,,
IHH,,,,,,,,,-0.03666374063406391,,,,0.02045892714298948,-0.0321671951602768,,-0.03332702717216338,,,
LAMA2,-0.0008462856670431065,-0.005693318450412113,-0.00993417963625436,-0.06639577192221952,0.023220383070280938,0.02404045715414277,-0.08748757866949945,-0.0016338076950295297,-0.01741071511496797,-0.010792808664290122,0.04427576103661836,0.050947260564630795,0.0163269381435004,0.021505572360338784,0.0025317478674334393,-0.010968285680959504,-0.05966201353741723,0.020490104994471042,-0.02901221626446012
SERPINC1,,,,,,,,-0.002018143317315431,,,,,,0.10269750401149332,,0.038165274936533794,,,
NRG1,-0.053586386205747405,0.0023765646965295353,-0.022374560413150765,-0.015104048038277149,0.04282310610907882,0.049451478973653366,-0.030902136773898463,-0.0029408523821311573,-0.026256126369492722,0.0973922277747904,-0.0002936374979040537,-0.019584263921331044,-0.02912674641567211,-0.02834630993395124,,0.0273394163158422,-0.01391647216341326,-0.02803144248828797,
SPINK1,0.09024126878436821,0.02358158593879524,,0.05607799216309235,0.0310456601991946,,,,,,0.032344200358412845,0.12573558081333036,-0.03965502197694957,-0.037449663805870684,,0.0680743104511704,0.11637915978069217,0.0234309028177014,
EFEMP2,-0.04490723156858066,0.018573208207559238,0.05343567860873383,0.04115383724091504,-0.02577675827220197,0.016212703290244053,-0.13095155766968927,-0.019689812453887574,-0.027686035605811506,-0.03594081405578191,0.08362295703541486,0.023695162102746473,-0.014242861941465979,-0.006084160821869312,0.03109691995605565,0.02400077437057898,-0.018755257371896577,0.04044573119070395,0.021773536393834593
SELPLG,0.07548540576676682,0.024089873561792402,0.0032226083280326866,-0.06768939755438683,-0.009057413241061347,-0.03151874546289824,-0.06590497489004724,-0.05090247144443165,-0.0029718118840138517,-0.11927268952397699,-0.008050304795812811,0.059830904976603407,0.10856500314618765,0.017686126973295607,-0.027790595974713696,0.016375875865679516,0.031338722152666885,-0.04630421987648483,0.0034565376631043613
GDF6,0.011985605186916291,0.05414930035330703,,-0.04258998829711693,,0.038906808115496155,0.024135674360123014,,,,,,-0.047251403561176075,0.031433829613462215,,-0.00937448103949487,,,
HLA-E,0.08510960101839077,-0.029157495630042444,0.04822399162020687,-0.01762338429900234,-0.03892904741613569,-0.006377820294983774,-0.21861115219404745,-0.05026950268880269,-0.01107738556997086,-0.17067457746771394,0.059004337535271484,0.013603690707300237,0.014605407015238799,-0.10304719343929977,0.027767309981135458,-0.030952289087719916,-0.07742962895536741,0.04932997025230207,-0.10897693930916089
PTN,-0.0031248648939894053,0.07345461223948158,-0.005652707914693261,-0.0804079068143022,0.02132415303805441,0.0014355421534398833,-0.21596214069128847,0.02968350732786658,0.01189787208149624,-0.027071233739611622,0.028289080897020775,0.058411340283994986,0.03446335989931252,-0.016927398825520117,0.11279728774032503,-0.01229594980266152,0.017192443545234082,-0.028886342232744378,0.09671843927831911
CD274,0.03756322151394507,-0.005653634902884991,0.015920246822363603,0.050655305619871735,-0.01555021020132605,0.01235694459400682,-0.0412871744688101,0.019546835228641344,-0.007096351053870183,-0.026138926417453606,-0.04736939001918817,-0.04273268716745512,0.08788376869849739,-0.024525386985019767,0.09168757858409977,0.048209147495989396,0.07240661163117393,0.03604530902428774,
FGF10,,,,,,,,,-0.014851304846820483,,,,,,,,,,
CD14,0.018956473752241472,-0.010932248821808795,0.012564454345444015,-0.02556391477855064,0.009544844602839291,-0.07119439653913257,-0.12458973039183492,0.04205663129024472,0.002037184017256283,-0.18859486099473968,0.02514841795452253,0.02123216976675501,0.033858287933695705,-0.024741976608082306,0.0440156699080304,-0.002430396758209517,0.00789812830668826,0.04201570960463867,-0.02515632529197967
SFTPD,0.05704621204022672,0.039407198226868084,-0.030283830081743568,,-0.032616308878958576,-0.04755866696347107,,0.021996986568605152,-0.005763560368444413,,-0.01135756480054434,0.016723077499591066,-0.0487504249219317,0.11921363252487978,0.07156384540597859,0.022439952302402786,0.009509517632654289,0.006414186016109761,-0.0471562523425719
SLIT1,0.07904741699557688,0.07800749550691492,0.005202436443513559,-0.056658095731067136,0.0072998711334662835,0.0921802858919988,-0.08236748325986949,-0.04482060826666824,0.05848322946354489,0.17229442420623292,-0.05809979206314585,0.029378508892056,0.045097934108609884,-0.008142546830047942,0.021167061890755127,0.03390316872742781,-0.0416349003024457,0.033218129927597075,0.03678262998187076
LPA,,,,,,0.0033396640959710067,,,,,,,,,,,,,
CNTF,,,,-0.029967013785640855,0.023788619162846202,,-0.050732992795595,-0.021743934350254557,0.001241901465867803,0.03749630723983524,-0.008265856956578641,,,,-0.019067966708603754,-0.022551636571884935,,,-0.04715645469746172
BST1,-0.04963574645878525,-0.019771757941180256,-0.0025869871180141876,-0.05653663476275872,0.06189684078199763,-0.05314354367404092,-0.12222923288731559,0.02327237515676952,0.012774335421896193,-0.04232316358518393,-0.03700111853276247,-0.04625022365680145,0.0153668991641862,0.039186011508881465,0.07289977211904605,-0.003866962804080651,0.018201610212063762,0.007957885668067526,-0.04854072341867125
AGTRAP,0.0016932667276542033,-0.011021857380362605,-0.04519412018582275,-0.019113040859875013,-0.006384290262583479,0.014534217415480137,-0.18136551341233997,0.021201287066521385,-0.02075514154099419,-0.10694288419963356,0.006056478050758339,0.04921823226687162,0.04250006160580858,0.02424133411220271,0.000944412108605011,0.05638900844513962,0.02771237570234485,-0.013473614022515025,-0.10054725969622448
LAMC1,-0.020056034098801533,0.0255876043564021,0.005326037417795046,-0.06743831194563835,0.042841009891967645,0.10633875769829353,-0.1758238073645425,0.034556561574473135,-0.011649774814463483,-0.039917746857919406,0.05189932272201187,0.05210739332697615,0.006792148092583561,-0.08672271576921542,0.0539454301846427,-0.04865765606617256,-0.03379747625789666,0.08303536943547574,0.06386000917075671
COL6A3,0.03065394788948261,-0.010920383194707256,0.06797918080400706,-0.025383250779039655,-0.01636961267616577,-0.01664748346280055,0.05134038821590882,0.013266623892920361,-0.014485101488931703,-0.06267956762223818,-0.060866106686041026,-0.052856265449890125,-0.044079324977307356,-0.02263813875821669,0.08561706974333272,-0.04131867166645162,-0.05995612712742451,0.033851949061618127,0.025556190555941754
FN1,-0.04831589325649089,0.00267418507798449,0.010975992913647923,-0.05732373653040463,-0.008976912846418135,0.08348835426082797,-0.15096974304399344,0.03799424058087004,-0.04798543983155765,-0.08265813796944375,0.042139982949234406,0.09284078844856052,-0.054186486381467724,-0.08566940642160693,0.07501076267833523,-0.024535685483811416,-0.04380966155414119,0.055369407027147766,-0.15611169493722066
MIF,-0.031125527522352273,-0.016867198602825925,-0.009267728675156503,0.15141092918902832,0.05052803304974996,0.0298601256615324,0.07072679726969834,0.04420925717268617,0.019059955011880448,-0.011607932528483843,0.10438937859064072,0.12247787293016447,-0.005698288765378727,-0.03163181228154401,-0.03669182090978155,0.090105855775233,0.08136829428101686,-0.01251697079195007,0.02134270463641345
JAG1,-0.00967259745410889,0.010945236300743141,0.007971427586539065,-0.07371807142779083,0.020159181149222292,0.09853896573257609,-0.17745767583658245,0.01902307359289604,-0.016163868456154744,-0.03362678273069263,0.04356099099228467,-0.05220810345896793,-0.01033757183126856,0.005166548394538142,0.11980999606375708,-0.02615100826099687,0.026869701937740152,0.07687243679306888,0.005245507495238578
NID2,0.04533164095698757,0.023020335906587572,0.03572453209104942,-0.0772295078569866,-0.012510002850615681,0.08929071454655597,-0.09139526460832195,-0.030395174295869243,0.014057280624135039,-0.008352636486791848,0.0008404125754719626,0.020414641634354868,-0.039651356257478225,-0.00022063472484281133,0.03285120993107787,-0.041636978505996,-0.041826505502869565,0.01759398516772087,-0.07417418267194079
EFNB1,0.013493438152018592,0.009396410033863573,0.013916174440194154,-0.0561973495073246,-0.05563975581948821,0.02090512107817108,-0.0045651948282713385,-0.031390906657983116,-0.04229821759471732,-0.025690793921030016,0.010832808669292126,0.02707414260178454,-0.004833414187256785,-0.014812709458646338,0.04270620904120929,-0.017198618413573206,-0.005061259854090683,0.009513349276583503,0.023672454133228944
COL4A2,0.04207572302732003,0.022729417006188777,0.035245917949998595,-0.07741915306697494,0.009809705257540892,0.11218695945901973,-0.1716400656883072,0.06630852956099423,-0.05220810471695067,-0.08334061926780079,0.021084829583353677,0.018984768080174894,-0.016102479493163385,-0.059710496205114094,0.08667298996969246,-0.023071612201866157,-0.08649179834561503,0.03808993320183194,0.01798540099647369
SPP1,-0.04162555103430684,-0.050237897499862134,0.03466132660654329,0.12350625548410506,-0.031731579477874694,-0.01933202675340804,-0.2527403348489357,0.04524433402307997,-0.060829869891784794,-0.2032564601311198,0.032285240409990444,0.0688529954839023,0.0163319454985214,-0.14329165193724888,0.021348186998123325,0.020105258249209845,0.10244050892446287,0.06436089257766495,-0.020469143261703023
PODXL2,0.06629328379691447,0.03312231854113965,-0.012264189600318054,-0.003592690571442186,0.004207928298832219,-0.015155705766376728,0.01376917345992352,0.03843580036068543,-0.0055235064576703696,0.07279832798052055,0.036640514465037737,-0.04539410508038713,0.04091789137162818,0.08681150845898818,0.04018654158285353,0.03601001399924185,-0.043019222673415604,0.06479760212372503,0.056978116365219024
IFNE,,,,,,,,,0.04082516566562608,,,,,,,,,,
FGF9,0.015406693642443167,0.018429097772628508,0.002456147265249262,-0.0002835647678591034,0.01893517609097627,0.08096296157466619,0.07739459525383605,0.008180075186727519,-0.01495499442321874,0.01276693769015839,0.007665623504921721,,0.023363523842353563,0.03310487401929387,,0.052069272067981225,0.10445057921021371,0.02544931033719294,0.007426960435953573
