,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916inf
TPH1,-0.025285717396960766,,-0.01207524514416265,-0.023448237088668115,-0.019231482695670696,0.03900812874576908,0.002495756507738061,,,-0.020812444757588252,0.05796615712468561,,0.019188341084353203,0.025997024235145005,,-0.015055667504950753
TNC,-0.03551410513309277,0.060436509338082,-0.03880242016992194,-0.020309709971052022,0.03767507538963826,0.05260518962749533,-0.10287626249078038,-0.010029053188092236,0.019277929024489156,0.008382615847571545,-0.03797743282545551,0.04866403540577645,-0.07594240200328278,-0.049484442343390334,0.007172678176481516,0.09309414870769045
TNFSF9,-0.03563488495245591,-0.024668403110755497,-0.022052339633738184,0.024418008256120335,0.0188608918881609,-0.05497842159103073,0.008592402242499539,-0.027619173314514373,0.04739923733832633,-0.01590175029963623,-0.00545971179397779,0.11216088948437705,0.02835948267629057,0.01653573703649281,0.10496470451626011,0.04315013433346303
C4A,,-0.014537255629101417,-0.015094240795552896,,,,-0.016992997160637267,,0.019534936340167546,-0.018294929563167004,,,,0.04293612513151763,0.08166383825087804,
CNTN2,0.01036894154927319,0.019231537522901777,0.037021058944377364,0.0383244709863196,0.06809243477563424,0.11029249075359222,0.05151278709568521,0.0942373095919384,0.09031566859858649,0.0789240102817343,-0.051006608855270405,-0.08934163846009309,0.1044603628605547,0.07804003688749603,0.1404793507159273,0.15985024149054386
F7,,,,,0.04842763728446224,-0.020487684869261696,,,,,,,,,,
LUM,0.08803323707110496,-0.02143297426726149,-0.06026069936181155,0.021843803430869037,0.005826657209332967,0.015537609951955852,0.028048727971170872,-0.044516131723832716,0.042818894234777555,-0.028700887435237944,0.05745237924808332,-0.017013309758570728,0.01873988527638607,-0.0319624076811667,-0.06794307551549743,
BTC,,-0.022748223107219998,-0.03455666122637324,-0.037768516861090555,,,,0.009292486204159015,0.024238732622768065,,0.08099447341027481,,0.06763120102183388,-0.012352284653183615,,
APOC1,-0.001496228845190629,-0.03026480081667004,-0.034673033958766836,0.01444505154140471,-0.004776273743336803,0.049008966430128295,-0.0033056497323196827,0.05278958181898233,0.042378940772653036,-0.032572033002603425,0.061420410379546785,0.004895396852033865,-0.0348672791501241,-0.08902627269606057,0.186805235464834,0.08015956099694244
PKM,0.005552502678099154,0.004815573370475822,-0.04546643868031508,-0.04306062495828968,0.0597739180770546,-0.04809504035343862,-0.03630677313519363,0.006155618049644697,-0.07244262674720164,-0.036439567944699845,0.04023155922068839,0.013893280462663943,-0.09694355130784596,-0.09454065607404112,-0.10527579582894138,0.046014203011651524
TNF,0.06616168167125684,-0.011209842566870123,0.0012705099024647594,-0.019056396177755508,0.014281640884526473,0.021462398114298054,-0.0387683082594812,-0.0010380262276254615,0.02578920941062979,-0.002695872076339062,0.0661822075055984,-0.008458337208805143,-0.015399741055184225,,,0.05682626658839482
GNAS,0.021799943624054838,0.019501525313876163,-0.020062572487764725,0.05304853247818677,-0.061603609803149384,-0.1035475805454688,0.011925397121412497,0.0037517482777686497,-0.03944266110255464,-0.03128244676362158,-0.04970992272279113,-0.05952521465300839,0.007330008919107998,-0.04327620844523339,-0.10842481875881545,0.006019964627665067
BMP8B,0.04782302476673995,0.02214867286638369,-0.01949498018909385,-0.06243190682584034,0.0862903843124795,-0.03562659927934581,0.001974816213456129,-0.016051581878867308,-0.01689148495611054,0.09655528307551793,-0.0030127025232948045,0.07738812526289472,-0.02138866033976698,0.027402497325580807,-0.037525116473674826,0.07324679115704452
LIPH,0.13410702692624257,,0.16218701534542096,,,,-0.01370100102759962,,,,,,0.07736169605315286,,,
CCL28,-0.01898586297743793,,,,0.005883703795874246,,0.03244389439017972,-0.0036473250580632906,-0.02198388947127381,-0.016505172788431315,,,,-0.01042854633816919,,
PTPN11,0.06586457824727417,0.04266384942610804,-0.01299321817952426,-0.0059084375748560975,0.013929889423929896,0.07385173127947976,0.04074005247576677,0.0026548054840877786,0.054382951924080686,0.0006298388990068957,-0.03165081895007192,0.014975414462664023,-0.0705754516999457,0.017268242650583195,-0.034210934249426256,0.055253879318055865
ADAM12,0.0557535764296653,-0.017311061931518736,-0.021595455682692763,-0.03273468889116362,0.00013200372660223203,-0.005736493962408677,-0.04564491462152363,0.04520561042440496,0.021023341402625476,0.002156414366573056,-0.02706969445755309,0.006143609913770303,-0.05334916628077583,-0.07911100989835188,0.1580148264208644,
EPO,-0.05238560295466481,,0.02440098406000605,-0.02516114850696767,,,0.024829572434104285,,,0.0444983668084242,0.038955149945323043,-0.04617595230337471,-0.017831716678303765,,,
EDN3,0.0644862492028494,0.023453966893352947,-0.024268541293288995,-0.025776524509097107,0.006328210581769862,-0.03630128657576363,0.02783658404491327,-0.0024154289752709784,-0.018796728181935507,-0.021027201301782247,,0.0031149189850054855,0.11002802941044007,0.0018968633321238698,,0.06998955627030712
CCL22,,-0.018378575343920445,,,,,-0.019025112948399484,,,,,,-0.016306831870908665,-0.038473382039470455,-0.015047716512565408,
CCL2,-0.018036636446444914,-0.012228276990437374,-0.006732126323062703,-0.04878877183161871,-0.02722442724895735,-0.017046106768652237,-0.0072794839404231185,-0.022696234950629696,0.05989503081612748,-0.01353232127422689,-0.0347477962455724,0.04952727085126161,-0.014825211873788532,0.013908780719033051,-0.15122634870870436,0.03793035487696472
DSCAM,0.027935018830646537,-0.0023917210908932516,0.025362191569546826,-0.03720788657752642,0.03393322538438656,-0.031176822594410063,0.041337879716393265,0.008169964668804512,0.013689753747448848,-0.03859902477194677,0.02411490437692939,-0.054528791978389834,0.03623063306834016,0.013717167261566805,0.0426390675447468,-0.03608897909153553
ANG,-0.003912783808615007,-0.00030179043897421296,-0.05064868843875514,-0.03932066631075457,-0.002011731519890779,0.027691525966553495,0.015668197878228443,0.0075620472674262276,0.03537380558153918,-0.01287341004167601,-0.02556763474752907,0.04231547054402565,-0.060828586226012,-0.02623729947648418,0.07631312787692195,
FBLN2,-0.028465846595270683,0.0069041179665089965,-0.019724017680237224,-0.05714539339344125,0.08821379121996581,-0.02700446551104575,0.008166450432213848,0.007516711992085349,0.04738390406323378,-0.03973445477411401,,-0.05282729006280914,0.0013093152165748313,-0.03266342654953991,-0.06413342768240787,-0.017049098476953465
VTN,-0.02457834065461055,,-0.012717169716237802,0.003303760319033274,-0.019231476406958516,-0.01233908373007488,-0.023550205358439786,-0.025316721419621387,,-0.017293891089239254,-0.07024975002686419,,-0.012538903692449891,,,
VEGFA,-0.06758709465325961,-0.01017639746835364,-0.014206700839232977,-0.07753726470504542,0.05981970939601406,-0.03305599097251309,-0.05926351715942441,-0.04657815747262012,-0.023315926296313884,-0.013197043271940797,-0.1530342093710803,0.07214456450466626,-0.0805232532329654,0.013669619570678977,0.14730889657142693,-0.0007132517773264961
F10,,-0.02097798132598648,,-0.023668578323414874,0.0469823474383846,-0.03331341250964677,0.056329836749265165,-0.019283726636712094,0.027779336809723814,,-0.043644305787349374,,-0.0214153020397069,0.051642522977162195,0.08950399253853357,
SERPINA1,0.000124943022780958,0.02064693383054797,0.07822991219263047,-0.009139433845344233,0.05162432130164976,-0.005402069783635274,-0.018909074366096384,-0.04041396484520259,0.057556771478219804,-0.032449334389982654,-0.03944740764858768,0.044707330409828806,-0.025025730668237326,-0.08517615314587755,0.10456521205738975,-0.014895369752978725
VWF,0.05625939971021539,0.040749198540971934,0.0008832458141781872,0.009130864562563828,0.01327894242864177,-0.007123685407630543,-0.012487368261663589,0.04144329671518919,0.023193611539431166,-0.04487287577806327,0.022041698727206127,-0.006107379279127492,0.09029184598744516,-0.06097372306634481,-0.09734701379453263,0.09489206144823506
GDNF,,,-0.015856853046010335,,0.020079600245251104,,,,,0.11280146051939911,-0.03154667058691139,-0.004386682247384623,-0.039093955602731,,,0.02471125009544273
VASP,-0.06775271443470006,0.03690655714210985,0.007306938998048609,-0.0428116587196531,-0.014104771915974701,-0.03656992525107876,-0.06313404578432177,-0.001851549260866738,-0.011451922145360796,0.009582993211553514,-0.0026428587268843436,0.07790595206555923,0.03456425057266816,-0.09499396620490069,-0.09538800284767887,0.09792190368364462
ADAM15,0.04385496899366028,-0.06869206482774098,-0.014705746522861086,-0.018116003963283542,0.0282528048803695,0.04366138321381228,-0.006483668509968946,-0.024688335221096796,0.03557915339013634,0.05321619235015431,-0.012569308847863052,0.019226344980966273,-0.009264481141596786,0.07543839619496562,0.09578557758771367,0.06365841305795356
WNT2,0.03084693452292672,,,-0.020384345143446052,-0.008567618418291536,-0.05258875716016976,,-0.0215406233348132,-0.05248671850252903,-0.01947736393522901,,,-0.018314066241053,,,
CALCB,-0.023106347223534388,-0.02658902191104524,,-0.030641675357644883,-0.01949315868139064,-0.022647483398476144,,,0.03824423949464219,,,,-0.02169000819483434,,,
OLFM2,0.05273395538097188,-0.0014755351518683797,-0.026674659387281804,0.014221494073732636,0.009395928487334565,-0.08328326222859826,-0.018036188609629782,0.0030013539373059616,0.005245822805927712,-0.035867445003034924,-0.012586259378016653,0.050488098811819974,0.03572003124076725,0.0026931578066183865,0.10090930635499355,0.07629455946149563
MFAP2,0.01039901481066113,0.010795337280994173,0.049399838285743354,-0.04100279835175185,0.002875919402365,-0.013059605581455181,-0.0071651196811536545,0.012076203642096477,0.02645685623205707,0.05421248351789151,0.013218961357605431,0.03711342796265063,0.06031833133301464,-0.07893904219464083,,
HLA-C,0.07194804979856677,-0.05246591801981057,-0.022179445704753442,-0.05434610510289741,0.022748774327133438,0.010762051907761614,0.030253340521193724,-0.0025665662516518493,0.03368326983575173,0.0380208159618826,-0.014719319561970543,0.021579804255635736,-0.08013458815840994,-0.03308394677768751,0.01604721879383014,0.16101675471569066
THBS1,-0.00982326780397008,-0.030111061463593845,-0.04423777834043418,-0.035681402368360156,0.04035378318719087,-4.948913432249839e-05,-0.03573107395514003,0.03362551634523579,-0.010316569999411837,-0.016056082507329393,-0.04683397313938288,-0.0008246767202765222,-0.014765867030234666,-0.014885454451029992,-0.010395014434033588,-0.06954935094682205
HSPA4,0.036436467963641854,-0.0013096969409301755,0.022228772570027176,0.027907058399748712,0.01582178986137913,0.019264896683321354,0.012640834693825318,-0.013708475729318294,0.029126541882689167,0.08254236318632013,0.0455831617677404,-0.020516109496480646,-0.03904726239939829,-0.07677978494638431,0.09067547379579627,0.09073839581372004
LMAN1,0.040250674878321624,-0.022703721181556284,0.058500463444720735,-0.0005804608114734678,0.07230942095836174,0.025479433769301157,-0.031871661154845805,0.0024853823175337757,-0.045804217588887405,0.0205533346039438,-0.024734602331587262,0.0567062575154852,-0.04948697042274475,-0.004847458295396097,0.010563892571315688,-0.015690540290372403
LYPD3,,-0.016941221709508184,-0.014293304633628762,-0.025367793223060972,0.03949233096586858,0.09988858250739828,-0.02006965040939563,-0.025156445594894397,0.009728285954431124,,-0.07353367166181,0.010085819224023402,-0.021955987492070415,,,
APOE,0.09150730856754967,-0.009384479916264319,0.018227159709776345,0.015989476701411084,0.006766296722565655,0.016557161280935234,0.058135608083046235,0.061014417021877945,0.032500039117082935,0.001431487883045559,0.056357993228800515,-0.06376446073426338,0.025886923052507244,-0.09306897517845375,0.1640828820027267,0.032420728452176084
SOSTDC1,-0.027957789655504935,,,0.06372467956264298,-0.030090137711729446,0.010554782707767366,-0.0011970089847358474,0.01685769076532005,0.08744266161472891,-0.02038625567032807,,,0.0038454188646098856,,,0.0957769715862589
ANXA1,-0.06307591757219978,0.003149974505120561,-0.05725757284441293,-0.03282712840720581,0.037901211881997604,0.02648535598656266,0.011114706531313545,-0.011464286889803457,0.018982239262314637,-0.001782193421335309,-0.02678024672400641,0.08119254351024711,-0.008795877499722344,0.05856224967046426,0.08800306360430277,0.025071284017872335
WNT2B,-0.0284622312975456,0.00352178063758455,0.009705176359626354,0.09579430564841201,0.0035598206346434346,0.011325741781933284,-0.020838935655640867,-0.03574200287882003,0.03475778373537781,-0.034080282912519994,0.03310035635148213,0.012249483570697543,0.04082605597882209,-0.033065026618396685,0.09701541362737331,0.028845914439923775
AMH,-0.03443953833145497,-0.02274822550023721,-0.01986115932902556,-0.03150049652919096,0.0064556418781091755,0.015878975786433828,-0.02066265933609,-0.021354322542338836,,0.07443547511520114,0.034636266517154034,0.06576297766040563,0.06604528332095935,-0.02482810730706393,,
GDF10,-0.02154482344254064,-0.019059151532300964,,0.029432819220805206,-0.030605277339095977,-0.015247034822583081,-0.01930467252439096,-0.011059013818104915,-0.040870776840750044,-0.031504043860098196,0.049309057032185216,,0.11056928436801834,-0.00938062031421901,-0.0328778375121425,-0.023447212213424707
EFNB3,-0.0631223046899228,-0.034245217297006435,0.012790823452996829,-0.009780828342656856,0.019983144316389673,-0.06731870670858586,0.016399291215840404,0.04446381557767261,-0.006793011475807461,-0.06236093804827602,0.027944703129992463,-0.0042378081277634466,0.0021747258964802956,-0.012844772924200292,-0.10026266624204201,-0.06898190086433859
LTB,-0.02620266536185688,0.008687533191813486,0.035237926721354874,0.004909349056811075,-0.02000679382872642,0.003734707635172947,0.01926142123441897,-0.016545908113293706,-0.026385948601869734,-0.01978294240773001,0.039386743340297466,0.07894208534561063,0.08773695708514857,-0.017477084132495005,,-0.040348644321156014
ANGPT2,-0.006970100469572937,0.009943792604213434,0.017990035846283364,0.0019259537789417464,0.0055779720248401886,-0.015442017701184665,-0.05901562489659654,-0.018392379761722113,0.014709338611212153,0.05048735513367488,0.0559312158817709,0.027194694582979666,0.07105377338017216,-0.07078749902987382,-0.0399809889499984,0.03618914947288476
NRTN,,,,,,,,,,,,0.033487981766299704,,0.05097060124157029,,0.028499737374137663
ADAM17,0.0002619620316278233,-0.015980055963476326,0.0433353065963979,-0.02307782215093941,0.03926552292105268,0.03839767323437619,-0.011183075135570892,0.046803446003345864,0.012971289601376274,0.027723253406989508,0.019124263813445855,0.0050072512310491025,-0.01872458014858001,-0.026637518190076228,0.010671089782376388,0.0237214534834185
LRPAP1,0.039455632294300505,-0.026432182215199915,-0.01404461554577552,-0.059924766610024,-0.023897392101647586,-0.0030581641179699567,0.0029850409528937305,-0.011114790943266768,0.03573712503066911,-0.048192952076945135,0.045680216124107255,-0.05423605257391038,0.05845241124276025,-0.07401742621530172,0.1299264752863645,-0.030135382228600665
NID1,0.07129952410458876,-0.04065072365775739,-0.0029771048442731015,0.033530096944011135,-0.017104509490365502,0.020018762082574495,-0.01935966658052985,-0.010189449360530572,0.004653411386818703,-0.005481614130957268,0.09208297409359836,0.04844005455071143,0.04883087641581761,-0.09477364992342882,-0.012538714250919526,0.032068732150502
MST1,-0.015351858435465616,0.005643231546849973,-0.030157325559522902,0.029972652299312178,0.1321424690064528,0.029815670164085456,0.012664453898592581,-0.002291099627120818,0.09075404178710922,0.03072306285541915,0.03044748941870015,-0.02434332684878799,0.07014207985710612,-0.025789326320568053,0.013304751491409257,0.057818960642098204
IL13,,,,,,0.010302438610618542,,,,-0.024409048263233722,,,,,,
DCN,0.020932075200472487,0.08291177081433175,0.030627137765435953,0.005034312357747567,0.008615743209736123,0.0300835312579343,-0.05502463678007068,-0.040500562365868666,0.08152785736891002,-0.024625136623108966,0.08969288638144829,0.037373701511466656,0.034674042408451934,-0.10462023717902766,-0.11444807215315003,0.053536884154409436
IGFL2,,,,,,,-0.01699299895870309,,,,,,-0.017668262374081495,,,-0.033536315045867265
COL7A1,-0.013055180705223084,-0.003912823407400765,-0.06048007141839306,0.0011145840279149972,0.014635598391249128,0.021880197941696152,-0.02065810039730439,0.07541147230072082,0.10362401172353551,-0.03832994319889906,-0.06557714621489183,0.013649683099710696,0.027522492949271466,-0.04022195916757005,0.08028055832216276,0.16508108882477696
CALR,0.015281372696931294,-0.028963701924103694,0.017871593990173455,-0.0701995734991658,0.03203898247574863,0.03747652952067813,-0.02842079588226433,-0.0399145191210201,0.016059787181881287,0.03374476240613956,0.030537344702237044,0.0172498042245355,-0.01511658643087478,-0.1198847455289457,0.02919243314477355,0.018195306806330695
PIGA,-0.050110343611369214,-0.0035289851786268985,0.024618665250264075,0.06362982565266012,-0.005414043153668131,-0.012297100258245758,-0.04483286474308584,0.007432596552033608,0.11360587586022439,-0.0130503410931229,0.007283636722903832,-0.03796464666381649,0.06023159140904431,-0.02347334592588757,0.12189314291412044,0.08522460050482628
CD200,0.044001024177792225,0.050132978831688144,-0.05315510062024565,0.08106810467997404,-0.06924434315604526,-0.11000925721877168,0.05641987846606948,-0.03342774900261533,-0.03932814492245703,-0.004121760259074096,0.01577510163668936,-0.01081544774076679,0.07232098008848657,-0.023754473527046408,0.13091908362661778,-0.025590487340637708
GRP,,-0.016177675803681728,,,0.0029160284981679277,,-0.026383687105413944,-0.026413798317365608,0.006353141902001131,0.04272975335706613,,,-0.01665681129916381,0.02046451451672829,,
CDH1,,-0.003815559250490804,-0.0216394517261078,,-0.030109625949429134,0.011259275297186377,-0.037348043078719875,,0.033602876854172695,-0.03421883415964177,0.05074455236336926,-0.045647194111127005,-0.046544455956145335,-0.053648059044826196,0.02627483441949142,-0.0782437078937305
LPL,0.006348363343342202,-0.021677869111926845,-0.01284501424385505,-0.014290414714494742,0.03355531235644518,-0.007940827448520947,-0.08585525854346542,0.05431208034397585,-0.01129670328194378,0.00875103159564977,0.01004261565719532,0.009424305293509325,0.0967696181806437,-0.10290269066769815,0.048728123273951846,0.021302590794134876
SEMA5A,0.07380695738590248,-0.01729564959366801,-0.0034042257144033,-0.0029842704903178994,0.07006781580950275,0.022660382455253942,-0.007573780030734355,0.05331231518843331,0.028414414952614674,-0.0027865666688792635,-0.02406032538145958,-0.03521944251205536,0.07549732503598991,-0.01891859967872806,0.040581491944058384,0.04254177055274628
SEMA7A,-0.023637616070235273,0.00013037686693667064,-0.019779476409266916,0.05337837969050876,-0.01627146786501133,-0.03719747152054116,-0.04060801585783252,-0.022469714669597757,-0.013306211787543204,0.02680777216794335,0.13459747975785133,0.005723827047221007,0.018336769371731548,0.01363986356751862,0.08217537044802903,-0.013857726790072147
SEMA4G,0.0673511709919454,-0.0012251399586362616,0.00960809543111457,-0.0029861766685790867,0.0036080702509692342,-0.06983103868643543,0.055913773916019094,-0.02151696422670977,-0.03989265054830986,-0.04222137081374885,0.0026557958019247764,0.01581013885691292,0.014820933645262518,-0.047960557825505325,0.056257814141949,0.1961570883840804
SEMA3B,0.058644368125246975,0.028163379766488986,0.0008692244063874591,0.0037047030841980567,0.05105395316631212,0.11981834398827666,0.04429117598515457,0.12272276435107757,0.05329438972854257,0.03244004931868941,0.06762920077931905,-0.05356540818917384,0.07046540990333486,0.02042712377415721,0.0954051243844526,0.09442669736010098
RPH3A,0.056875366471934974,-0.009976367940300402,-0.00047906607710488855,0.030366940794376945,-0.01809601207948894,-0.07305946622465109,0.03740611242083827,0.0024408991798142202,-0.06081906311265527,-0.016378094417928278,,0.04361806272457202,0.09020067061330889,-0.015243915348972873,-0.06072237710832814,0.04406756632506827
JAG2,0.022471692100403246,-0.0001951101716994308,0.01341656218445413,0.009040128858603644,0.012239021129022759,-0.06410663924059089,0.056240516585537935,-0.01816577635162116,0.0417381703024135,-0.006441012926419581,0.05884421365602485,-0.001835633198978421,0.013324495396716441,-0.0741269429142076,0.057116463523550765,0.06011451702841054
CGN,0.08109606427967876,-0.022026305403483742,-0.036879032103668344,-0.011899795536838845,0.049520826184880594,0.025047157504639855,0.04330236555734612,-0.020004764275807215,-0.00603946667048753,-0.05210772465931427,0.07815740853977333,0.07320150831802079,-0.002334200841459499,0.0037932855013060947,0.10890750665190226,0.0394621793468793
GDF15,0.0022059929377601837,0.027056430818271655,-0.009961495422294213,-0.06209457166753077,0.09689402846834293,-0.030025514903487153,-0.032503653219620475,,0.015382085439590278,0.034439052248409215,-0.046539857411171184,0.14132260474115743,0.00660814404793943,0.000573088883883416,-0.028203280687300648,
SEMA4F,0.03880144680807359,0.02997823872516408,-0.03047174299140702,-0.0671236048751607,-0.02175662641321341,-0.07378962078220029,-0.04084615023984954,-0.018096158435474175,-0.04984539465053838,-0.0653680478898643,0.02036520725749155,-0.025955719514374892,0.006755354227113454,-0.03208857962309587,-0.0933049921546618,-0.031699778735379436
NXPH1,0.13730687429891872,0.03155669601906006,0.044382279537010974,0.045002770090798866,0.01691616037380491,0.0008944431150033668,0.012543699269930058,-0.03814905126376435,0.012207500743686208,-0.000570247718498833,-0.03694820068879599,-0.057520307808183256,0.02950655137425252,-0.04937616566925306,0.00075719481834305,0.14481036054527416
ARF1,-0.027058526757728716,0.04068285464640057,-0.002199254707352989,-0.018179557536886055,-0.029368730325921855,0.014051220074289989,-0.018399643717731496,-0.04521267064915757,-0.018812859526947785,0.03510346964720743,0.036087846019952234,0.030555597827666883,-0.02455001831272952,0.058007158163531636,-0.010031848170050942,0.10782051862554294
EBI3,0.048545325230200984,-0.009026326177900822,0.004909834385610864,0.028263018799912224,-0.03961977247637702,0.006910695579302926,0.006737266507042947,-0.01464425814723087,0.07306787290035968,-0.021742917059739332,0.11777023755599675,0.03378229388375117,0.0074812434436476215,0.0456031749292485,-0.02512471487555264,-0.025454731739082685
TIMP1,0.00484611213966106,-0.00821718252863402,-0.05898369094308852,-0.08098985748675441,0.04125112186977888,-0.049811341271205074,-0.0678971816434531,0.04791303598192312,0.02214558118073932,0.04525855093155254,0.059339328349219005,-0.02088115390789782,-0.06284964930012785,-0.09325737318484272,-0.0805493256398353,0.10078975869093067
SEMA3C,-0.006281652117396761,0.007084751474326338,-0.019454396422285497,0.042218360670300846,0.02210867417606303,0.07083754106256986,0.007262355575129087,0.005260316478103829,-0.004147839497384103,0.0295459974764341,0.008504825607101956,0.040564284598521426,-0.04369486476340014,0.11166904606123036,0.040423760106353526,0.0713797575680082
GAS6,-0.020420719345812452,0.0021762630618763286,-0.03907441319662489,-0.014607542617905709,-0.019929225443633004,-0.05455005588041424,-0.027334745839276864,0.04706487948923414,0.0779551206387088,-0.0757035312776288,-0.049822241099072614,0.01526835889255453,-0.022357930416159605,-0.0621638778731995,0.08072588252694021,-0.005263089508989229
MEPE,-0.022337927991300136,,-0.0014083509888836508,-0.014073852229211332,0.03355518993898187,-0.013648348497199328,0.016756252260977378,-0.02059570608858239,-0.009833257701976104,-0.03855778904131657,,,-0.009440461963913438,,,-0.06574197990391255
SERPINE1,-0.06728021897368257,0.038235134930943264,-0.03820103524751905,-0.07075012092916251,0.04789627340571504,-0.07755286835417158,-0.09683613911488848,0.0014533324821953836,-0.04123311728614265,-0.023596108599385022,-0.03424372187389426,0.014642459877454628,-0.05159572553261653,0.03168109068358948,0.04341185229248062,0.021897162750706613
RSPO2,0.0073983292415011805,-0.025322762485910335,-0.016152394958163275,0.03244824334371531,0.03116786192179767,-0.03257230477138162,-0.025402526660186203,0.03953888682176775,0.001087421571378325,-0.004449073444002413,,,0.07893336776497066,-0.02812392751071053,-0.10836682721868186,0.0011921467113233978
SHBG,0.005862794558254114,-0.024402340928885612,-0.02584559591704717,0.09057074656682013,-0.02147821598450611,-0.04862064946348942,0.04710078316279008,-0.032421960886920446,-0.01683505527976517,-0.0167720252747297,0.11525712373135338,0.06397576080090953,-0.029739156976527494,-0.02472910421407768,,
LGALS3BP,0.05697628729922738,-0.05473009738894509,-0.03943204654653236,0.01711359204248545,0.08235533518062539,0.07515094777337107,-0.023900449246366584,0.007796059797405596,0.056981423143220356,0.07595687557166704,0.047871846516921376,0.01547344745720204,-0.041405981211913606,-0.050245395780501155,0.059739647779235135,0.032377321032107255
LAMB1,-0.01269069137267112,0.01823624988184122,-0.0032863143050531275,-0.07229396523827568,0.014988749241405154,-0.021965109360653677,-0.041523487912071916,0.023090500930485414,-0.04219233347979066,0.007171714005714297,0.028673605319609687,0.009481491698891254,-0.006040690834306826,-0.01657119397090612,-0.002415959200245724,-0.044567498355293236
SPTBN2,0.00837697404961162,0.02362326145402897,-0.015453490978093384,0.0008980496778424551,0.003046748576415556,-0.05058940076962623,0.08186629408916322,-0.009020058383230948,0.021064064655565845,-0.05788332100480203,0.0574130457772749,-0.01768276476642763,-0.0028275388441444584,-0.03747830883220187,-0.049370279815628366,-0.03957190257645287
COL1A2,0.03175289450912012,-0.0517035006819407,0.020158180608075497,-0.0016068332182935826,0.008774106189784598,0.042525287628749804,0.007204607584120869,-0.02776899843860693,-0.0014336882006423894,0.0017955480667227247,0.07869791578558022,0.04337345145336502,0.014227898606612693,-0.1463254175480879,-0.05053759930418773,0.08479846114757886
DEFB1,,0.008916999302685306,,-0.020635124447546886,,,0.0032925317635520133,,,,,,,,,
CEACAM16,,,,,,,,,,0.02714261255996,,,,,,
SCT,,,,,,,-0.013915306325710508,,,,,,,,,
WNT11,,,0.0468064748751903,,,-0.022351067229013404,,-0.016267968434768913,,,,,0.029373343261197688,,,
LGALS1,-0.026488909934959254,-0.017734865691382426,-0.002553395466514214,-0.0370049849351752,-0.05502950474940647,-0.007713488369703288,-0.028571546139194392,0.09464433841646662,0.053714843482759254,0.030496908450526963,0.0580026449512348,0.09988695808093088,-0.100329652116182,-0.08176885999467796,0.035546090946822075,0.1715569679744679
BCAN,0.11712467530101187,0.05157236484699978,0.08551801518319631,0.03338789448181892,0.06339873349873648,0.06275650643385502,0.04488835912289496,-0.018696472128231997,-0.011756951240247128,0.029995292544191858,0.08479304170599586,0.0012739303504592625,0.10990761078284897,-0.0744422577624704,0.046965749564982846,-0.017907098016147288
ANOS1,0.10241139553690187,0.0665087486360273,-0.019451288485015088,0.06186190610813001,0.061086317648676704,0.08048966202022913,0.04162804071895329,-0.000753503888738281,-0.0015976655197923832,-0.002403949662343988,-0.03609549753561243,0.06058452990841632,0.07459826040179662,-0.04267440091617933,0.014012359017728248,0.03291412766209769
EDA,-0.016401090009884316,0.004978503906883359,-0.029986963297012836,-0.017926643676600122,-0.005225907332923644,0.06209757603734813,-0.021803915064470016,0.04648226926802107,-0.0409426511687336,-0.01834580307512057,-0.029474578368251445,0.1409147338646705,-0.012920644869868724,0.01913151227435575,0.012921207038602908,-0.0707349917279496
FGF22,-0.016633401772051987,-0.019717886348312393,,0.07040906724560755,-0.03147957400760085,-0.0015935536765462651,,0.00099193862557287,-0.04146708000061559,-0.020776277706542993,,-0.04864528804520504,-0.016829265991872136,-0.02686538925525268,-0.03582966375726175,-0.04502111313891429
SHANK1,,-0.015981398777639745,-0.026321830035714318,,-0.017001323861820544,-0.019492739685734783,-0.006660559606944017,0.07946129274110432,0.08044432846136232,-0.023461243678883043,,0.1777185862388624,-0.021415299791168352,,,
NPVF,,,,,,,,,,,,,-0.015212278100026368,,,
TGFB1,0.009033343103134134,0.04553268209413249,0.0046360632528410495,-0.038772760519547006,,-0.018561269749095197,-0.03315301335909888,-0.038565892027038015,0.05775258162756912,-0.04184148046116388,-0.01740672475294453,0.1120269959492492,0.009369926455587317,-0.07339557941134905,0.04921352389728043,0.13814967182576804
MSTN,0.042410943287165846,-0.020178762061509106,0.016241730643945462,0.02305584929095741,0.02611488557683511,0.03766267311218967,-0.036764008627319364,-0.0029996112274803003,,0.0283683413715784,-0.09956452191567841,0.004594764465282585,0.06280517345521125,-0.0007034126901943285,,0.09873835823611679
WNT4,-0.0012309899215055488,-0.0017022725051355435,,-0.03299735056121209,-0.034699282050394374,-0.023229646079539618,-0.008298763561590537,0.0012289115709658387,-0.004666076983900055,0.03541844898722121,,-0.040390300337826354,0.01405999860883595,-0.045599318087414555,,0.01405603048815491
TNFSF4,-0.0434181735267065,0.03236678682486523,-0.010238389519189204,0.010410147212499865,-0.0026937895387589878,0.10564584318400365,0.05918805799299427,-0.021725431296252973,0.04616637996694303,0.09208128838811899,-0.03250727332690708,-0.06371463345948493,0.08650059290724472,-0.02150797053169874,,-0.07808056455422754
