,UKF334,ZH8812bulk,ZH916inf
COL5A2,0.07328162995540974,0.059755088928603026,-0.015493630232061649
EFNA5,0.009305644217691806,-0.04404890618918587,-0.02805657764637106
AREG,,0.04073810023467141,
EDIL3,0.03365712877434558,0.01372880917532415,0.13179610025300714
CD86,0.03270912758040105,0.09854234849723731,0.022843426246966055
HRAS,0.008600379335684506,0.017991343251653205,0.10383852025589639
C1QTNF5,,0.09621688025833484,
RLN1,,-0.019997212783157633,
COL4A1,0.0935519335276694,-0.009141638891359093,-0.016877044844555492
CCL3,0.03231175608174315,0.016495168173001975,0.008516483586699293
BGN,0.046399815036277464,0.01648337223393185,0.07830569406704528
S100A9,0.051797113333350964,0.013105355007028209,0.007480421336446981
HCRT,0.045771291751293235,0.05946287702442007,0.053515519860132234
FADD,-0.010055702028398622,0.05868556631220152,0.0346683374746509
ACTR2,0.058016242609469,0.03014603794061895,0.05030921177479395
BMP2,0.06426703806413422,-0.0030843684996154507,0.05798149896451101
PDYN,-0.021494535629062658,,-0.02047597273675778
CD55,0.021962682522522772,0.011594205961421132,-0.004783416952699972
OSTN,,-0.02064233057071902,
CD6,0.016587821149567774,-0.02654238678813516,
IL16,-0.015558817427542362,0.06033094885029827,0.08324878057883936
LAMA5,-0.01961685288919616,0.05409650143232143,-0.022133369336711645
RGMB,0.03031389605259789,0.015570940067557796,0.0004532838468984771
IL12A,-0.025795753028889548,0.015219781985908875,-0.007459064333460588
S100A8,0.023229944025592468,0.038855169517600596,0.01638359600345096
TAC3,-0.04095465204685214,,0.0363326824586097
MFAP5,,-0.02849669856225272,
CXCL16,-0.05762813728770434,0.02990109257663817,0.0815847593464465
AGRN,0.12347007904347054,0.03125072452097794,0.14802348725111872
COL4A6,0.005818190502517067,0.0371412262131199,
FST,,0.03488421576936602,
MEGF10,-0.059129268287387134,0.07644773074566112,-0.06829734156078719
C1QB,0.055249328645532295,-0.01449640564589457,-0.019302353506499798
HLA-B,0.05500177128127142,-0.0280990544722978,-0.0039940748206341485
PDGFA,0.029892172569558194,0.08761500708628017,-0.009451934790975924
LAMA3,0.0021089473717551526,0.14921088093711266,
DKK1,,-0.02095790521978636,0.08524361862289603
INHBA,0.015844235149783878,-0.04902013137774105,-0.002559218587745947
IL7,1.1271437859046647e-05,0.06932795558652131,
FABP5,-0.012118664402492827,-0.03732643391941903,0.020317173870933496
CCL4,0.022785922295647333,0.05292692590990993,0.009628979979604194
FBN1,0.02927796258427875,0.05081619530172787,0.05228190825293833
TCTN1,-0.013488724439997444,-0.020409957587864316,0.084814554782615
NCR3LG1,,-0.02187906459328343,
BMP7,0.014478899684460296,-0.038013002158681294,0.04544954031385104
NLGN2,-0.0576234355538713,0.11552676837117273,0.08039608274224988
CCL25,-0.004725679692623471,,
NPNT,0.050819425824232524,0.028868520299109912,0.03458146680042412
KITLG,-0.0002957214658842707,0.021513326047490705,-0.09874797298909577
MADCAM1,0.0005801042283624884,-0.02896696320073913,
F12,0.029608547318728702,0.02640688982710802,0.0015584195593702508
S100B,0.03771732351749025,0.031807328359132574,0.06782472144485593
CD99,-0.04351394027957528,0.0975649348982249,0.09276642080919419
PDGFB,-0.03798600019581409,-0.009649330194350037,-0.03359383978967928
CLEC2D,0.020586909685144875,0.07739128623846701,0.07183433051240966
F8,-0.011100281635193839,-0.009235262548280861,0.024548586905406487
C3,0.06440427023102333,0.008204529885424212,0.040336724199632135
DLK2,-0.02465308294681868,-0.023339203178901043,-0.01409555214526248
TSLP,0.19847135161038576,-0.038960070505914456,0.07191021291628415
OSM,0.002070105428762292,0.009649906334289299,0.032684603959265056
SLPI,0.05629335836068182,0.012925941571307133,
AFDN,0.042404716671708774,-0.012435566960551932,0.044010648578709864
KISS1,-0.01819441258247907,,
ULBP2,-0.029737251259482164,-0.03272489406121389,
ANGPTL1,-0.02361317090960113,-0.04831639903222578,0.02658081229365499
LTBP1,0.036123294082220224,-1.2497939827155382e-05,0.11033936399597132
NTN4,-0.00590162653768294,0.014781765727992308,0.052895156744354806
APP,-0.048650510519161264,0.05500963427633873,0.0962029428963675
RIMS2,-0.0001884334966168284,0.035794833038525244,0.00515438313288004
WNT7A,0.04477033538757719,0.06857331354868482,0.031350332516163176
GAST,,0.07601522019387691,
GPI,-0.0482982734973362,0.00010783458977678944,-0.003929412529886764
IL1B,-0.010625855340903854,0.04190681297262241,-0.007639550299104067
SFTPA2,-0.0145808806105463,,
HAS2,0.004527195537034287,0.021508192089794334,
IL11,-0.016375950891945067,-0.026542390995669105,
SEMA4B,0.050233864700672336,0.024643149250047246,0.027460400928256377
FGF12,-0.006143696470971303,0.03832705308224237,0.005697126236935985
CP,0.051375934120684606,-0.013173035226732134,0.05563722275313517
NLGN3,0.06101217053711712,0.08987941373719271,0.018919971982487533
PROC,0.05037699632934218,0.03403088817805089,
AGT,0.020873370266480968,-0.024059819656579013,0.0745426788641025
PTHLH,-0.03152279995747207,-0.05000185870546895,-0.05667515561779716
COL1A1,0.0802727712962948,0.024239856339749465,-0.04805871733676953
LAMB2,0.034000523509912506,0.04555371931550648,0.12002371987454256
DSC2,-7.769136255923305e-05,-0.012290578523134633,0.10303549735965867
WNT5B,0.051121831746423034,0.02109682740131453,-0.04394993614521741
LEFTY1,-0.007071372293818356,-0.00636707129160992,
FGL1,0.12096377266048852,0.08658711520101206,-0.04936416211112941
CXCL5,,0.04375199954127449,-0.0439499857010166
S100A1,0.06293245741434232,-0.02149849771219594,0.03613456299813467
NPTX1,-0.061771752309500993,-0.020957899994853157,0.06466757205794534
TGS1,0.0247747223882387,0.041401144276755376,0.09259898975582026
SST,-0.04149301626436624,0.16131188935159402,-0.03290075243196689
IL34,-0.018711922811620638,0.038457767751368416,-0.045663427687451213
DHH,,-0.022717706653923926,
RSPO1,-0.015503247916003604,,
TF,0.06938274146882825,0.01330372651175197,0.04882811468989701
IL33,0.09998945790763702,-0.026732605015449454,0.0066274504847321355
RBP4,-0.054609410468713315,0.04328515660583734,-0.040986636169740756
CCL20,-0.01527765148492912,-0.0010709919397845664,
NAMPT,0.03331527048077025,-0.023709577655759363,0.06732979588008958
