,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IL36B,,,,,,,,,,,,,,,,,,0.11294946752701267
BDNF,,0.007316729952556536,-0.013057544367326288,-0.0380354277595411,-0.01260994326159334,-0.003924499033398046,-0.03728875730233112,0.003753257847086381,-0.0429977754980443,,,0.0621640123300893,0.03997358042427212,-0.02597541510060647,-0.013456998738269055,0.00023806056878173434,0.08533345160585808,0.0383103575456574
NXPH1,0.08368799969489833,0.042417636794818886,0.03221753265969772,0.016806898770419163,-0.03429815241674935,0.031478525729158865,-0.018024558310497724,0.04658975426903449,-0.029711717437828383,0.037243416923101576,-0.016116383682980445,-0.013170838213893853,-0.058184003197657826,0.02763987860111473,-0.005765491116354409,0.0741294463302478,0.011202408742011285,-0.014253731040676364
RAET1L,,,-0.016189353100656056,,,,,,,,,,0.11046525795154646,,-0.03100026146507826,,,
HSPA8,0.055591440537580944,0.05210387201727262,0.0029327144591842222,-0.00809783792272741,0.019484630881087373,0.009152113678132947,0.0017570417543870407,-0.04088081160703413,-0.0016297902045601385,0.0751621819391051,-0.02164350069169143,0.01946605204250171,-0.007105507041620737,0.08943501793588993,-0.07019146443659649,0.033439425486041015,-0.12977931945120053,0.10763458056633374
LAMB3,0.05595939180831774,-0.003767900383781298,0.01051694158683927,0.07670893621518904,-0.0060052651901251145,0.006657879934413798,0.06208822023020123,0.018321773666121272,0.016641235214935508,-0.07637336539364731,-0.0254997211857016,0.10322820605401434,-0.0591908591415732,0.013216204245740376,0.01497353165277724,-0.0014553539107030793,0.15049597105582857,0.09846166100387421
PON2,-0.025606394070630173,0.08259863908058035,0.02900123438009048,0.009281083057770314,0.057514818380801476,-0.04537540994138257,-0.004728458744906212,0.08405514757832774,-0.022088867089631124,-0.011338876918288863,0.08098803130629728,0.013060009765337798,-0.06679405559488621,-0.035049931473693834,0.05685721247541605,-0.02960814814768505,-0.027973796984597378,0.029564235719315282
CFC1,,,,,,,0.09543490101365705,,,,,,,,,,,0.023541562320631784
TF,-0.05219590291094326,-0.010567795016918876,0.03828872366371372,-0.026510486002191785,-0.06427194627698342,0.010855756360325654,0.01781495446482915,-0.0006110843991463809,0.022161865836677407,0.07624609378456416,-0.029412229378145322,-0.05823524554171311,-0.008321549668385315,0.04439532861748189,-0.01332918596421251,-0.033353001205649546,0.003130159222123941,-0.020763359452990574
HLA-E,-0.01649999725895113,0.03307017545497816,-0.020633095934960398,0.03964859485654057,-0.0068811893688022355,0.0048944062231968954,0.0007698221807417287,-0.03380593812305007,-0.0044914003872382445,-0.0021068110094912816,-0.014215014811106399,0.06483081311052216,-0.023914387615833716,-0.016641326213418926,0.023643508272354632,0.08026679103082429,0.05801645321121166,-0.05240379346778874
OSM,-0.014212754083587992,-0.004780130170060969,0.07831128909031872,0.09723717462943317,-0.011340673264143319,0.05065715987576415,-0.06101418082591862,-0.025577456590344612,-0.18936743337057937,-0.022904246199986097,0.17821647412947686,0.08253976117735518,0.08570660532032681,0.010300079020239704,-0.040773757488765314,0.0639887343060243,0.03479014493562409,-0.013007149098732889
ULBP2,0.10870910463038111,0.010071908093784276,0.024790939081837094,-0.01863106840998865,0.04114922137687098,-0.02228474412040378,-0.018756201287455063,0.05649042254342682,-0.07133747834374043,-0.07001010249771443,-0.04002779721043499,-0.029095518439880994,-0.007696422701610908,-0.052100554937970306,-0.022174581306180073,,0.1671584574522666,0.11801740640720056
VEGFA,0.10123742697921938,-0.07342989500016732,-0.0006475946051598261,-0.03944979714848834,-0.024412946141412633,0.017870095473077687,-0.06398423713238437,0.03814402662342739,-0.10894558604248097,0.008750993181039458,0.004295081718953082,0.06462772942021291,0.08919822872788985,0.015004138576929095,-0.009078066558207424,0.005338328828535371,-0.07539706330444303,0.12675499978988464
TGFA,0.014285727930013923,-0.012475017807470038,-0.008463790197890177,-0.01500131703474753,-0.03455397621664067,-0.005430668772187301,-0.014130512144129803,0.0009620512222494028,-0.05385567990079207,-0.032812105335122764,0.0406308156264505,0.025678837372971886,-0.02588833735409275,-0.06774773597370555,0.04504922697909013,-0.03401488187322819,0.07262206807047342,0.002332727181452811
HLA-C,0.03582189695044982,0.0797939044138473,0.010718667286290494,0.00925133802407557,0.005701831085482023,0.09730153719550344,0.012560863056848368,-0.008209671989876668,-0.07679026560433017,-0.023894124633447564,-0.07868610903540618,0.0793881577118517,-0.032112302184181304,-0.011728018880113622,-0.027650921974314683,0.09462980082078522,-0.012582198190920232,-0.08601700852269828
CD200,0.05098106900024307,-0.04017762790593984,-0.03368650817598826,-0.0027632299938473086,0.01042432989234285,-0.039844379384427336,0.05548076892100212,-0.05324581628034008,0.21845392503950628,-0.10545419833208526,-0.008246444888077246,-0.012229361378895557,0.0030843810713441174,0.023055693442949627,0.04050311872030132,-0.05937599984487315,0.12429183371758298,0.036560442427179984
BMP2,-0.026018000721946294,0.004841722970735897,0.030544472931403596,-0.009591864082828172,0.008248978189361078,0.039481122424640254,-0.016523760087304083,-0.016347878681879927,-0.011492925574357398,-0.026628096162464712,0.005010672917488765,0.032427672130302655,-0.02157345178278871,0.032516847100706917,0.01903955053502502,-0.03329662365396141,0.09972112912109739,0.13961918973530246
TNFSF13,,,-0.02117037181676015,,-0.010504576328403726,,,,,,,0.010584209823037892,-0.0378018184330705,0.021211192258986725,-0.020962260459769094,,0.07226676274561615,-0.016662243368680395
CSF3,,0.04306395363378647,,-0.02504740168108104,-0.018151558859704372,-0.014534695312609765,,,,,,0.14083941725652557,0.15159067963980585,,-0.02676229515829246,0.019842892745786943,-0.016755455815930045,0.046596601559299254
APOA1,-0.03618124963176557,-0.05621929347315524,-0.03892981324643597,-0.032240861666824445,0.004837277406404732,-0.05146636087630788,-0.028166129823878647,0.02828567261024638,-0.09572224085669387,-0.04282704675071674,0.028609426308862537,0.07657432190517037,-0.00647334431118219,-0.053095995914718,-0.029687492813169337,,0.03572594468090824,-0.06736553086638213
IL15,0.038950934501399026,0.015781107133291346,0.09147207503886408,,-0.019051794044571857,-0.07513584680522045,-0.0167656703311734,0.09413810884570546,-0.07660191356492689,-0.05896409185018959,-0.025624768328826954,-0.04534858859832344,-0.016236601616054617,0.05058215534825593,0.039996548810365046,-0.0394931115708787,0.11321950719326349,0.021957352535754718
FGF16,,,,,,,,,,,,,,,,,,0.04565033965755006
IL12A,0.002770143343524136,0.05459371011352279,0.007147093559541542,,-0.033005917781562824,0.07338156778226328,0.024839354242939718,0.05970442923865305,-0.10767258536926873,0.014201355461646671,,0.016056763369809483,0.010423973603632963,-0.008787695135945291,0.053889335639448754,-0.02863933184402717,-0.01758727088567175,0.010080453935328368
ANGPTL1,0.09745038907594374,0.06280250858592368,0.005668355197114945,,0.00019582220679754036,-0.017651553980680655,0.05583711993526808,-0.008971002056111475,,-0.02867765851253852,-0.004404026484314942,0.13031746870496358,0.006974476708919185,-0.06927003585621022,-0.04306866731069005,,-0.016771208882506473,-0.0012540680460678666
PTH2,,,,,,,,,,,,,,,0.002615278134205418,,,
FBN1,-0.05879807838556303,-0.025222258363573447,0.041616854736676916,0.0213234854046808,0.013083249377458184,0.06819711834136515,-0.01489115441818657,0.03850805632783275,0.029951791462297372,-0.07022733789171384,0.0631197734106387,0.028498086340501206,0.00975249245529221,0.02193397896594455,0.002637330784827456,-0.016738117646654536,0.11739497338385037,0.04078623366638969
CD274,0.034854902095305104,-0.05881392163553206,0.010970964952900876,0.05449127099206424,0.008502307266713017,0.09873058135006287,-0.041383999607775356,-0.024891193823956884,-0.00922760314985679,-0.07462111222665527,-0.05210434604893524,0.04067214962630257,0.0385938720522938,0.014414207275219632,0.060070270030833824,0.004755846821296221,0.06751876972164737,0.09133450712429657
NPPB,,,0.035649635728173194,-0.07785153089797953,-0.030454927673460093,,-0.01875811750156907,,,,,0.010059758853963057,0.0006304716740216999,,0.05748708434152964,,-0.02462170997944974,
PMCH,,,-0.018942847980754695,,-0.017483190982787503,,0.05489049175784595,,,,,0.033918371035006376,-0.017274495410025632,,-0.017671404815708752,,0.09145285296642446,-0.008907550360141927
MFAP5,-0.0026750924206220225,,0.06137420288068962,,,,,-0.031367673611729666,,0.049820077691939184,0.04432405125233763,0.03191069387031014,-0.011594483496627648,-0.04536894164473742,-0.039402205897708695,0.06845252406700972,0.08761823707259203,0.13875509055461524
GDF10,,-0.02293699021160899,0.09164089622120876,,,0.0014167757888103847,-0.023614375936495065,0.09662484708488421,-0.06787100327843293,-0.010420480550421348,,0.06553991010931073,0.05111399810777498,0.011725358369964757,0.013216863551172986,0.015826376414472803,0.06900792600986322,-0.0019266000188718037
COL4A6,0.14097904369131073,0.03277355239477458,-0.006878832369026771,0.010473259608975128,-0.013178370725954703,0.016744546065853967,-0.03198564995511271,-0.05715930340406994,-0.08000529793457582,0.004786282477157452,0.12512124922126547,0.04667228382403192,-0.0077297563772280335,-0.012832457331675824,-0.024233660046823875,-0.012814137999507218,0.1075381097549323,0.14725526950254572
TFPI,-0.012671111116489829,0.013588024301305702,0.03945262716747279,0.012776818180584855,0.04585221014938338,-0.03833459384834604,0.04307827851827958,0.04427566397756942,-0.00011459258659705022,0.025188623624773022,0.07064124030748792,0.05943451678975293,0.08297032933611223,0.04288911039486727,0.006597707576796508,-0.027393540079488153,0.16300098775060423,-0.02123550955735883
CNTF,0.0776862482218868,,,,-0.009945693813841501,-0.017651551016342977,-0.01753479986636845,,,,,,,-0.018564548714727607,0.09701537161855046,,,
FGF11,-0.021412321012684934,0.03546848638055886,0.023052340564530645,-0.07996409273421491,0.037656035933520945,-0.015445072357997882,-0.027383918347664515,-0.006921409450003567,-0.14541592934763165,-0.022100799724016722,-0.006461999639301473,0.076274805537048,0.01089251493524329,-0.008201400641675167,-0.046860726214580796,-0.04259541794330553,0.056097697138605074,0.11194821275204023
JAG2,0.06321538373233043,-0.004056008674636602,0.007831429233503573,0.011050363460284087,0.013051194037777353,-0.0014113905329087577,0.02591465570995734,0.033569739048220186,0.11183545270586139,-0.06457546598084563,-0.04197168377349909,0.058185530087908145,-0.012929719406132106,0.026247612892396546,0.04361724011537341,-0.06633545255426918,0.12435985875928497,0.012111446143865853
CCL18,,0.0077538446410405784,-0.028053889279288854,,,,,,0.04760926334962234,,0.09489426676411328,-0.011027042141196397,0.04694260127305999,,0.027445643920232483,,,
NLGN3,-0.010072858517266853,0.013261363090273473,0.024232987702647726,0.029189453473919255,0.04410389544980827,-0.09240321482458354,-0.025344424132639293,-0.10028376636298614,0.028278574317060743,0.06611034289177746,-0.04378914853255931,0.014657834660806177,0.017181479305449776,0.03425922261413606,0.06310588236818297,0.03379203143585396,-0.03890708597439459,-0.04292358621405277
CNTN2,-0.03043959063842122,0.024476975212521214,0.006880712675697874,0.020874873700086036,0.03753585185234803,-0.0331007661055183,-0.017070344663832077,-0.07280984145851456,-0.03372461868294407,-0.0054989042717115445,0.02293309915885425,-0.033773293688686236,0.016656844098458096,0.031789118923926926,-0.0018959226574998664,0.006580609985511887,0.023835935101282978,0.012612371614776005
FBLN1,-0.019991969847674502,-0.025898531128118872,-0.048739772109894296,0.06713094267574933,0.03942942246832405,-0.011826501074997046,-0.005663737662332471,0.07495829261684496,0.03839679070119253,-0.09751884609054398,0.06692523846509209,0.09107718651529897,0.049022698739323835,0.02713606080930997,0.04792477796696038,-0.08125941565100918,-0.016525229679777396,-0.04297820307807157
NTNG2,0.0787837510685831,0.056038442407768146,0.015455911042025223,-0.00016038856576622247,0.04732705149508467,-0.025743926903457698,0.05623983492185565,-0.031936855944827085,-0.04788183404649636,-0.03168724049928455,0.02787739810670141,0.03071483058931462,0.005888509707411674,0.026461632188960905,-0.02777109462791152,0.0305221939445142,0.044909854440007044,0.00480071008903303
CLEC2B,-0.03470575324843211,0.00921685450291756,0.011518463332285388,0.02282895573081832,0.016334312424941745,0.0766350338313272,-0.011037710307025132,-0.08640727089869661,-0.01495218575557042,0.058259996244619056,-0.03872107027427457,-0.024400503892691248,0.034368341268145045,0.0468292790243068,0.022424001107637672,-0.024907891123736682,0.08038321033897816,-0.04353657998205051
EDA,-0.022483164372481546,-0.01892321241225792,0.025168440997834593,-0.031088065398998777,0.11743787571517936,0.07248051628327633,-0.005185158666017773,-0.007107268381925324,0.030346727590331544,-0.04435968407827896,-0.027683592288399735,0.04779329098774845,0.024184955335945137,-0.0190049732364189,-0.02054769531669526,-0.054549769902542546,0.10378406983282588,0.018065666311037624
SCT,,,,,,,-0.0007412804623124187,,,,,,,,,,,
C1QB,-0.007435782895677253,-0.013300240398941328,-0.004279744764195803,0.04041340905041268,-0.06236608078173747,0.014063677592782289,-0.05367960342356521,-0.03473466479132154,-0.09512008907435683,-0.01980173495669559,-0.004283482115100458,-0.059608866076976685,-0.09576551731012588,-0.025894956121310066,-0.027109190921667477,0.011935062578015887,0.021302293883094767,-0.11065184913066423
PSAP,-0.02510414804628713,-0.06973650123762876,0.028363329017695182,0.00016569963041761462,-0.04468754873760345,0.011576784027081588,0.0336488762981209,-0.044188942892657984,-0.10261721610254722,0.02599935483281009,0.028553695831808976,0.1065721204476444,0.12264800606406201,0.03301716034068994,0.011452870520819164,-0.001729670099379328,0.09577943893545955,0.004163227351446878
APOE,-0.05290723388432734,0.06478858599554824,-0.004998311487149437,0.042560110323400104,0.03944929614386948,-0.08522284478900369,0.03448690176247739,-0.07931697565272404,-0.038494604046195174,-0.009779360490378221,0.058251241995965736,0.014155735123121281,0.08755316136021073,-0.04012696238538477,0.017581790872285466,0.04490662083492535,-0.0011391916625327475,-0.13282454355701998
TIMP3,0.025087031493283774,-0.0011350896329904788,0.058123334608535374,-0.020072950245052828,-0.009853806353153935,-0.022945851581764317,0.021003001023802377,-0.017634012507176024,0.10280762550880881,0.03632035406080319,0.0001655530681363495,0.0502544847020816,0.09806265698052867,0.051705983149455126,0.020871719284918905,-0.00809981295430534,0.12375905712275649,0.031163634925724326
COL8A2,0.02301413570584797,-0.02264463094363075,0.027421982454743025,0.01156405763882104,0.034616333907808536,0.004445167214484415,0.06853737881421727,-0.06384855806858103,-0.1262164815844711,-0.0046314813701554755,0.036039547944307436,0.10921709953866231,-0.032844641869189034,-0.0686282216440453,0.012109299801951967,-0.0031350247422438126,0.010612964632760347,0.11963930877334411
PTMA,0.035289295634413284,-0.051053926178233074,-0.043956666688395526,-0.06287253622069144,0.04523107579083397,0.046148101296278665,0.03042628914693316,-0.002251840462415074,0.04049915510431354,0.11647152757234645,-0.09010040106065091,-0.04724228574893541,-0.0735068608879628,-0.0077864277604514625,-0.07066579347118118,-0.029814370026415144,0.034140938794781715,-0.016111727563532578
APOC1,-0.032024223923569184,-0.015231308306264514,-0.06399664786825322,-0.039110219531345684,0.0020992344250606457,0.018961737780237353,0.011748244783667799,-0.025347780426933777,-0.010159351324310506,-0.06272238448754164,-0.0047276522089137706,-0.10720856942475665,-0.11553482868862429,0.001604979629255014,-0.034389871248416234,-0.011053353237850857,-0.056018173265417706,-0.12023470373660701
PF4,,,-0.01851095130783165,,-0.009045494072892993,,,,,,,,-0.020986883372679874,,,,0.14274862058260135,-0.029942801192219193
WNT16,-0.012500691766004629,-0.024950487967426903,0.06563473640541699,-0.019344676747806287,0.10416727371908988,-0.016869076075174644,-0.01957250607470224,,,,,,,-0.032864172708026766,-0.01767140248326371,,0.0329888467388533,-0.0006090904172391761
LAMC3,0.030858281518490176,0.05375102164768482,0.009012538732330485,-0.023381455389177005,0.004103096394113323,-0.04196854300806781,0.01635971522875777,-0.004996295392895567,0.10733287777130629,-0.03805334685057826,0.0608487594726439,0.03445400642650991,0.00452352960313719,0.014379225507665985,0.0361431246619039,0.07846287243392369,0.1091627499163598,-0.06350630959127748
C3,-0.046045472534290206,-0.06817015340139602,0.024851560044592394,-0.008832211593072327,0.0039989963841530664,0.04505592514392025,-0.003158657924324052,-0.057947858920624463,0.05741625839639742,0.02470447063392128,0.031221478220803116,0.0006796329122218981,-0.022384714867142025,-0.08781214763436754,-0.0545994522339094,-0.012361633447361643,0.0954482060079914,0.15767889849466848
S100B,0.020870401193568346,0.07783431055187218,-0.004560848141720031,-0.02084951811224743,0.07515040153331036,-0.04613897890590426,0.043684756767668434,0.022908894966779038,0.13882887580092898,-0.02219487980461086,-0.027093791068118395,-0.033138914503280915,-0.07789692798967333,0.0114351515006254,-0.01622802109953568,0.021917386139576226,-0.10612260328962152,-0.09984378976626856
F7,,,-0.01784464261927955,,,,,,,,,0.02894118431660124,,,-0.02074348943479601,,,0.09033263684830765
CD5L,0.039327354242729116,,-0.021170367889513098,,,,,,,,0.10172314567582812,,,,,,,
COL6A2,-0.033202429497857865,0.004587534486821214,0.0056534316640197944,0.002331958185545043,-0.07388445056675372,-0.025567399958935182,-0.009633516593994779,0.061617320393978575,-0.13438343750830348,-0.13344643450687313,0.015531138673730733,0.11214072335921554,0.11499976773019291,-0.03236277504527838,0.030108818177065497,-0.05918207603208762,0.13409341110236128,-0.048700718512904785
MICA,0.040895955128188895,0.010995399100682125,-0.025897238735786057,-0.013936506865236092,-0.028853203800379385,0.07359352755698777,-0.0029332570734066955,0.031299287689684645,0.050268379203827734,-0.0841126953429199,-0.050577517365503165,0.04658925460935801,0.011279436991042493,-0.042319346013670864,-0.011176476433226105,-0.027980925136159393,0.10836581794280442,-0.003475352010344881
NPPA,0.022264524600785072,0.04686660103153356,0.06297915993133205,-0.04780680372607371,0.019556526736553448,-0.044736713883131704,-0.013304637443211099,-0.07859543707347771,0.053532439253478725,-0.04568187384513238,0.023462530528840463,0.03348021693105459,0.04724308327107979,0.07202619034262601,-0.02682162099241931,0.03344458668788277,-0.03432550952886091,0.011481520147287603
COLQ,-0.025932108869494354,0.12493915610942248,0.021454927569423556,0.016645456085754046,0.003624286311506755,0.030870852555872196,0.010788521553273518,-0.02119398407086422,0.029560200213896718,-0.03234552182623084,0.011132083112315908,0.07520269413017949,0.03517694418746129,-0.006856606924237451,-0.020626523123157655,,-0.018135473718972783,0.01583644131905174
SLPI,0.032798872198661656,-0.07375075095559454,-0.0019257791650345547,-0.0009992641623442012,-0.04429031704135265,0.09186457925216052,-0.03962446451419923,0.030063760332129236,-0.0146551753710519,0.056000822398641584,0.027569367933549655,0.021030568994134323,-0.014690199116229858,0.006621303893491816,-0.0012729182565248186,,0.10375053709205691,0.08386135362472344
CD59,0.027284622135604446,-0.01745321528181386,0.06800768283604097,0.017714415555385932,-0.02934775293246555,-0.011002373610208983,0.005952228127838818,0.009027809075342647,0.05472976741413725,-0.028930927544293304,-0.031512591915298316,0.12119579021055467,0.06973102511740405,-0.0004372466124178892,0.029171825505102097,0.019123112993581277,0.031031730243313644,-0.06808308166898387
PDGFD,0.038691491985379606,0.024135489464897967,-0.017690705652690368,0.030850027601041316,-0.004851439408069272,0.1064761581102247,0.009488926090507112,0.1234378587860819,0.008308576966873331,0.0023928265119545836,-0.04859087251529757,0.0554099888330681,0.0003681789978450634,-0.00042876181965181083,-0.03874385938668967,-0.044782328351709526,0.07337547520932344,0.03397627488167047
FGF12,-0.026227816818017738,0.04879735238068902,0.05333764525645068,-0.030839790273897216,0.04168349264380238,-0.08315328905700425,0.002370885806208022,-0.029265747892845383,0.06178122670511785,0.0506100225060197,0.07763139595271228,-0.006148540079269015,-0.020267198995676583,0.020329909654488134,-0.006838668956302627,-0.05580742596645764,0.08096568866346081,0.0339495836602554
TAC4,,,0.0008667044524184402,-0.034254641664446084,0.10850655575069677,,,,,-0.0033968193357454273,0.043776753619489434,,,,,,,
PDGFC,0.02033516021937624,0.046797604349016246,0.005123398317826515,-0.017418143876000724,0.033979899281076795,0.018324005271006395,0.015522278986272224,0.04006242622295859,0.029763952968782214,0.02478815489763479,0.03015775814141192,-0.0035385039848970998,0.08223841146109852,-0.033422862967816616,-0.009110459344964001,-0.00748193341919708,0.016751900847728485,-0.008874750981074916
CCL28,,-0.033540073042570596,0.0025545615607361584,,,,-0.02580718635023841,,-0.04880090832661298,,,,,0.06364952645534962,,,0.0911916272704149,0.07885223773245584
GNAI2,-0.023908785906863954,0.05862764407285749,0.003024959716426167,0.011413859618161132,0.04326903179134829,-0.00029752081548040083,-0.014930307596520509,0.011632094229327684,-0.02636711021957021,0.051535519957330474,0.038848534945285396,0.04465151919480814,0.07392506905223002,-0.0046262971167542214,-0.0042084669429964085,-0.05208209061345036,0.051857484938018776,0.034445862637284545
IL1B,0.10730402592092475,0.032423945252312666,0.019205278017758037,0.026452098250492845,0.060360765755566446,-0.020653615284422996,-0.03476797465689238,-0.01833065362824349,-0.07807277849779792,0.0022435146303184605,-0.016325440885109083,0.06940611783220928,0.02299398713165415,-0.05852981554767789,0.0066696158301256464,0.024678077713071376,-0.041175421156499095,0.03420850136938059
TRH,0.03693346219007301,0.0017655198121930497,0.030609043980841837,-0.019344676747806287,-0.025538723893326683,-0.016600453982571713,0.013423765287219286,0.02232428335043415,-0.04372596705739421,,,-0.07200053565134609,-0.0033308379649041008,-0.026509786667598387,-0.014811172164006913,0.08408561152656872,-0.007937512926488878,-0.009148378267658302
LIPC,-0.02368018000688912,0.015301358210287608,0.008911396276756635,,0.055386517779373395,-0.012641783036450539,0.011883355474235297,0.04143927679624417,-0.0034931244186259193,-0.03210417689698826,-0.015116589111133179,,,0.03443334659369496,,,0.0926728077192701,-0.02251010644310047
UTS2,,,,,,,,-0.03856221714726346,-0.005808602133475323,,,-0.02107902756662064,,,,,,
RSPO4,,0.009626716772677327,,,-0.020339353432048894,0.028781194116914918,-0.02491527869946683,,,-0.05064386437916004,,,,,-0.02324254169588592,,0.033873185871856684,0.09736739396417783
CP,-0.008933856728065593,-0.0747324963351388,0.07090680847109192,0.009188040912544835,0.04238890339960037,0.10435547633506329,0.04685321841064141,-0.00132983108158418,-0.015975807484243303,0.012770907850066442,0.031077218758207067,0.03389276863003024,0.015205646222703586,0.011592529697601535,0.057477297014505796,0.05387579783553894,0.09901617275627986,0.10046722862105506
CCL25,-0.014670729210263488,,0.020215184523469352,,0.001153080114461568,,,-0.009632876726971398,-0.07350776371054339,,,0.010779376861625126,-0.0048395548395325635,,0.029509033425725785,,0.022025441070032507,-0.03512283816699666
MADCAM1,-0.01511562984780123,0.07018647256024803,-0.03943329054779478,-0.028207204268046838,0.018475718364274522,-0.02071939307253258,0.006605922284720326,-0.037388174666827555,-0.03741875930166354,-0.051939643071082606,-0.0499803718130617,0.03431745685660516,-0.01001782268432832,-0.022662824700741147,0.0015732753970977365,,-0.03455752031870055,0.10757437213021648
SEMA4D,0.0547536208269053,-0.023242451046946278,0.04333431836893157,0.04071240502314031,-0.010244235927542185,-0.015403629813794254,0.08687979062345405,0.005369590782612747,-0.0667134022053689,0.06182461651987346,-0.03142271859620181,0.015355123349282265,-0.03173790223804265,0.025547031592024955,0.0007589507709859035,0.005546049213450333,0.08647905066012422,0.02975618256600742
SERPINE1,0.03888630927870068,-0.015616118889322593,-0.0036071995135062663,0.046383518696935876,-0.08379192073834195,0.0554921699194067,-0.0786701784960569,0.04472021408703636,-0.04074777381159576,-0.06995960764563879,0.008904220094464545,0.10721399797294029,0.0661091167126421,0.028082834968640658,0.002868139533203403,0.12861172624013886,0.07035356325410744,0.09487263432850242
TNFSF10,0.0022979896432989574,-0.021273435666775305,0.030957676151465316,-0.014305042452974823,-0.02812745880469518,-0.0037078559707248724,0.0060024293301611555,-0.01083968769391685,0.0696469385393397,-0.08499166152948548,0.03438477508361543,-0.0005713012443862359,0.0017159872324248354,-0.053456927784823215,0.0771224821082826,-0.02416564973664496,0.153617136662205,0.043739611126992595
FGF14,0.05256113261608332,0.03582803346123338,0.02846138127898337,-0.037833368002471154,-0.01976160442569089,0.06342224961064588,0.06157212898456485,-0.07404515347523655,0.02329865969176931,0.004853494429853648,0.19307674525906315,-0.01936755365142294,-0.016016028043839614,-0.04164883712993626,-0.021810430597565746,0.013432792695647643,0.03827853265461762,0.0052835150656466955
BST2,0.03295871806544779,0.11505966175180833,0.027774955937905632,0.08095717490125934,0.010668141271882115,-0.019694414768577008,0.048621833655427826,0.00021871382527000985,0.04737368730166312,0.00837958024604066,0.03959186355218164,0.08243534960385071,0.004215418935574411,-0.018604037074329696,0.06454291583454826,-0.017282551844656206,0.03868827606591555,-0.05770081872423402
PTPN6,0.04222945371792613,0.02878840291218257,0.010367212595466531,-0.0074953495839783155,0.008944124004678596,0.028903187942662983,-0.014867177924007902,0.016403496151015953,-0.022391125948525752,-0.013906438157169592,0.0509617858384663,0.05412419821655098,-0.014295273783626652,0.006141252562947505,0.03062310674819108,-0.027661806678432207,0.12067681645319446,-0.026259374096988832
FGF22,,0.10576476555959294,0.0969503484793792,,,-0.0013295035119058427,,,,,0.12348298176645024,0.014625063653080136,-0.026327687962569953,-0.049011779187822915,-0.029752386821399662,-0.042210503375546195,0.054015203167855116,-0.04463889366052443
TNC,0.02360200083833657,0.01256534448489961,0.08913304781011061,-0.013368088909170718,-0.0397492335597962,0.06203061576366281,-0.01752060595920072,-0.009511149665079077,-0.1388375388202959,-0.02218207420270656,0.015316040446818165,0.05902195160653361,0.031622819007610166,-0.07413613278439926,-0.011683562871601128,0.03556319123846222,0.09866146292919133,0.16973043217058073
CXCL3,0.11041858097138581,-0.044660194127379226,-0.0058932255063559496,-0.00452512906563639,-0.033035871613370196,0.08897268181331609,-0.03273783608883808,-0.030486199975524788,0.03261742768202465,,,0.09668755566369022,0.00700778866940728,-0.0371578207368719,-0.02381440918240306,-0.013833643117774524,0.028338298282547556,0.06095399439372761
CRH,,,0.010673222178756199,,-0.0121519404900675,-0.016869083409461975,0.008546641312961949,,,,,0.002142634161205824,-0.04791919490210832,0.0558054186582069,-0.009909764091142586,-0.04841782881207356,0.03842986685469762,0.020995663592217
GREM1,0.009761028412502606,-0.03245684346187016,-0.025729126195705117,,-0.010905735389991962,-0.00022378931379110745,0.03739801922850432,-0.00769358637861428,0.023638262020437756,-0.024546593968389138,-0.02577255337463679,0.09808319867367761,0.07590049172317788,-0.0055311753404300185,0.0270925335308523,0.059411940760521656,0.09145179816933456,-0.013165040697078413
MST1,0.03906330700894806,-0.025848687887725794,-0.045212735338755014,0.011292547331184654,0.03353025126308724,-0.0036913161368609493,-0.05144962644795966,0.16177893540638053,-0.07377372786338368,0.14017028496889666,-0.009224670176574044,0.02570815732302065,0.04720401436136043,-0.03851067714086101,0.022091839046898508,-0.04540548836107182,0.09366420738211882,0.05645745662638907
ITGB3BP,0.006616064055100659,0.02456725441771957,-0.017729978415763924,-0.05694699635546652,-0.022013862798857718,0.03163490792815328,-0.025478634522678817,0.024281236982604027,-0.03148594657124853,0.040376675045297475,0.004240056405879376,0.019008744133356507,-0.012448868339359802,-0.019138610344454722,-0.019524699740656747,0.0450956546303658,0.07105071750835668,0.011717430168186348
NCAN,-0.04759139061793455,0.08843708362105099,0.020518942728020257,0.0319782668268364,0.0616736809614698,-0.03662833293299895,-0.00866153937961692,-0.01881777467944834,0.013617419360009762,0.04930855692155011,0.03035060248510608,-0.07098958098056231,-0.05117401889032254,-0.01792035692871796,0.011136425710802979,-0.054730376173891135,-0.060846508395757413,-0.004577151079713519
DLL4,-0.01792874065298615,-0.023243367257423896,-0.023572263064668083,0.06280645321628382,0.004246503452789384,-0.0527353238763903,0.0014077905385380014,0.017951308771125055,0.06486242489807545,-0.08299338322026144,-0.0706991038078246,0.010111230461135531,-0.017690348103176975,-0.028814560354555548,-0.0028489994387550987,-0.004071065175473976,0.13232452041952794,0.034573311102384464
UCN2,,,,-8.57239325246682e-05,-0.009801199334214817,,-0.026671567638543267,,-0.05298740157076781,,,0.008055952559301093,0.06274686025786898,,-0.019382642685266013,,,
