,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL9,-0.039774481584494675,0.03436146235884675,0.0198707940233246,-0.020815291397730275,,0.028414933284524935,-0.019187001538587687,,0.04296393181003689,0.07802437974257871,-0.024755669276143755,,,-0.05834646467887202,,,0.028358491045951967,,,0.1061650891015279,-0.020778473531795166,
ANGPTL4,0.00718241593113819,-0.10897296898011247,-0.03775265362185284,-0.030260933854084595,0.007542100898644857,-0.0007246482418993291,0.0015307623414893953,0.005236931237210757,-0.0020284740724315457,-0.03935928579058333,-0.026220475395548837,0.0089160159602058,0.06745331130351878,-0.02642313734577802,-0.08724298431480233,-0.07267808306859722,-0.012880280019023829,-0.06034886143440483,-0.16398056985531498,-0.023746029145843284,-0.04304260293640083,-0.09441348556167926
UCN2,,,,,0.13575380661379371,0.00907718361223435,,,0.002571230336298602,-0.022084162015494204,,,0.16271141363231423,,0.020945509384817155,-0.0190618971303454,,0.01908264009334006,,,,
OBP2A,,,,,,,,,,,,,-0.06791073177894072,,,,,,,0.017927647965809004,,
COL4A3,,0.026998082013502053,-0.00748288086107892,0.01924246231099788,-0.030285576747947827,0.013683106029346921,-0.03460631425579758,,,0.01030732109586011,-0.0015055651518672162,0.023976099668684046,,,,-0.039571061503168733,0.11535953529059799,0.0007776463359072451,,0.00786840889294334,-0.002893051748610015,
NRG3,0.08676528718347762,0.03634033375274539,0.05224704529637227,-0.0010266315444873262,-0.03707744447764323,0.03138544562648682,0.03130080888916587,-0.02064693460054879,-0.10158407244945623,0.033072888405850175,-0.0269705281766799,-0.005178612379068167,,-0.031274350796876814,0.04882526187796136,-0.002501041495675515,-0.0022489493873066747,0.06491105177471804,-0.047740023551061384,0.025667523873662192,-0.008821702909417303,0.1692371945138272
IL23A,,0.09215737324085371,-0.03413585522866457,0.0008185396575174728,-0.01668205915135006,0.006233299958133324,0.10425991102540644,,-0.022446440483270772,,,0.02966641503854648,-0.014860388140098595,-0.05173014719798364,0.006665956684495945,0.05508315792471414,,,,0.030651686328947353,-0.010263317112825184,
COLQ,0.08477597514225388,0.027535730692767293,-0.028371146529573437,-0.03228126910456517,0.007943161103995577,-0.002234265948645828,-0.027981324136394568,0.028436658294881536,0.060996398328017336,-0.023224778670770534,-0.005313005685716998,-0.022477647702835134,-0.06497214952964507,0.07985136269335259,0.05981230622247771,0.04218437059550706,-0.03284191383670566,0.06098313887172306,,0.048378099146712816,0.008202825950613363,-0.02895240865787244
SCGB1A1,,,,0.08490518603540434,,,,,,,,,,,,0.1527556080384149,,0.05959144855870847,,,,
TNFSF12,-0.0007985273550157791,0.003268771334003838,-0.028389556654993965,0.05588779471225163,-0.00939165488026237,-0.0010366584648322105,0.036787239234891,-0.02454800725637189,0.0905367432322129,0.007224742895726553,0.005215644030085478,0.04395621188555302,0.02951665943613154,-0.008895450433362003,0.011643767835805965,0.008029953565781544,0.005152266128993016,0.05246517523595288,0.1064795718334999,0.00870938383425475,0.027414874378294696,0.10356092211074815
DKK2,,0.006594991298582705,0.0043150173354873705,0.005293884299106983,,-0.020339354195742315,-0.013298707744667003,-0.025405536583982653,-0.008800967990978362,0.027969761448004827,-0.017034534639974702,,,,0.0036216310520435033,,,0.008739556520152927,0.0560746993598545,-0.05363488813047895,0.006748807124214053,
FYN,-0.05571768609063483,0.018034169643677524,0.012755884539171003,-0.051651037550854935,0.013073491931171976,0.06394149322252257,0.04546494942557917,0.018057824323338578,0.061315264794177766,-0.006533570881249019,-0.05809270545971361,-0.034057342449028014,-0.0288349164366897,0.023215887624982688,0.09765977219540226,0.09806552544445343,0.057437000915154024,-0.03625382377379014,0.03079994419792607,0.08745379772779624,0.008152756923865759,0.029467698290662796
ACE,-0.01573582118429554,0.05635651098786957,0.12239565994889137,-0.020800399690147242,-0.05854683865538022,0.014084065828889544,-0.0404725616214423,-0.020680892453308695,0.16063042916678494,-0.039358196705974284,-0.02583118171269973,0.045811332611722745,-0.021678680527848233,-0.05200030519518665,0.032513758108622746,0.11461930821793673,0.1399711996657401,-0.04317866785743504,,0.017725139446403436,0.04242232031592848,0.13473074585903527
IL18,-0.028308920809491656,-0.020603799616994413,0.056609928808869975,-0.017486862478020407,0.019432123725776622,-0.045416657605958095,-0.06733537186551819,0.02444351702201958,0.09239329934658075,-0.013521287786374958,-0.009951573173329167,0.03612622435033174,-0.03046789864418835,0.03177368931016649,0.07700288639807368,0.06613772247517535,0.00540452455249512,0.013299242756820729,0.08231873207336236,0.053261399997240215,-0.018120184580020536,0.08834098049984257
PPBP,,,,,,,0.04461419348028963,,,,,,,,-0.018679599404185402,-0.038370226927672994,-0.0333646813554264,,,,-0.03889094713770433,
CCL27,-0.02416287371868961,-0.0012290092645126309,0.10285196810332956,,0.08904078202544537,0.011725934018405215,-0.009931451484458785,,0.008006798292136373,0.023213298371501778,0.048104368651744195,0.005287261565149552,-0.01209549644882731,0.054090597052123504,-0.0481068241751221,-0.010034954765536355,0.022598307269443285,0.03755216903789125,,0.04292103260571601,-0.05618328080265308,
SERPING1,0.04585760065756579,-0.039235931800736486,0.012264433536688123,0.008134344164491507,0.06210189400303987,0.0029870164991093826,0.024528846789479312,-0.08774560518811508,0.09991431047301891,0.12182489824337782,0.02139769002053648,-0.03971717622688945,0.07542615328650175,-0.011380702384159542,-0.0477890344283914,0.03673780293093918,0.00848985990883021,-0.09672628400475475,0.03985148638310294,-0.040024535523987124,0.019996924388934422,-0.0696534217182768
AZGP1,0.03363715493968768,0.016526746388237645,0.01992109826166066,-0.02031572398947929,0.08396041029766133,0.05186130265785866,-0.032098013692345544,0.06948306916221733,0.0315941222951422,0.05298798386503323,0.008762439041931828,0.05992785532320428,-0.055083729629080036,,-0.07701675075113687,-0.007876764827339563,0.05237148760161816,0.01117972957364608,0.012643705300107248,0.06857835495195032,0.014520394764297295,0.03985247253961045
INHA,-0.0331207798671155,-0.016132809332009803,0.022225941334459674,-0.02043048798257895,0.027445344741146852,0.03314749651968002,0.025613440501052017,0.08931477143819602,0.05284814428572486,-0.040209743133461935,0.060732497963144165,0.015917851800475547,0.1347365356971419,-0.033021125158272074,-0.05559040154475628,0.009652301489607636,0.07307028678809083,0.06758344224932518,,0.058277960877973455,-0.03712115468717865,0.0027691283473878
SEMA3G,0.014488871275742646,-0.012167893499207879,-0.011049473341897384,0.018960303405131825,,-0.037787810619775396,-0.021750924165266958,-0.031036749052363418,0.09896531321144883,0.014689703529616896,0.011110723651670349,-0.030587734096771797,-0.019599778982416282,0.02446675981584572,,,0.009968961862659146,-0.017104772069243414,,-0.02179813982115352,-0.04108360435554715,
OXT,,,,,,,,,,,,,,,,,,-0.010370201576754076,,,,
COL6A1,-0.024404972692524257,-0.11110662891471564,0.02583943761893394,0.04102614341921625,-0.018372233799117742,-0.016198095911197967,0.002133918666575863,0.09880343303178385,0.10856894981752337,-0.02382764459039194,0.010768796386710326,0.04514476530409157,0.010950274495105031,0.030135415993317195,-0.044921611980822396,-0.07154384991496461,0.0827112213620366,-0.034176623866146824,-0.031032535074406887,-0.051847566225117936,0.020750014255088253,0.0760110367291024
FGF17,,0.12005875575595408,0.021721156698163283,-0.014621120409147082,-0.017669116817313844,0.03569543928558399,-0.022620320687606273,-0.024809323898428895,-0.0009570545346166061,0.0036199057489752244,-0.03427100517153773,0.10100653285998441,,,0.009436321901093551,0.05095792381634534,,0.07578444181237289,,0.044711501348889876,-0.05910172185616524,0.16090784458476992
TNFSF8,-0.02623367595541187,-0.03078631580049482,,0.01177366651738253,,-0.02556887210266241,-0.012589292524638746,,0.04887372310250674,-0.018080400836378532,,,0.003489803158034174,,-0.04502083756264193,0.13734917075777534,0.012044471239336996,0.0023222837616985134,,-0.03325434069631306,-0.0322575355845281,
FGF20,0.021366668713509087,,0.142482452628638,-0.019981382591975273,,0.0663669583147264,-0.0257536499906313,0.008460870493572685,-0.014514834541368616,0.014652114252483037,-0.018750087027533623,0.06834674503167511,,0.06109847291631981,0.07988929448013692,0.09508528389208142,0.0591393094578503,0.010501507733111919,,0.07753494215014306,-0.015832886805747463,
ICAM3,0.06187425624799707,-0.0006839625503305414,0.05596856714494361,0.01789225626471562,0.011114190133604717,0.000541053894009521,0.04921773636312293,-0.010084363561103838,0.0637319550581752,0.007291061932276216,-0.0006308279548728041,0.05291007804099161,-0.04584288996812494,-0.020110524431995132,0.07123935413641501,0.05437787491891663,0.0755607116970976,-0.028754920959783294,-0.036218767336803744,0.03995074091436313,-0.08990358640778001,-0.05685228941265444
LAMA4,0.04548088841676363,-0.021649793919225488,0.08340150457028171,-0.03550500580892645,-0.007379300331174922,-0.013091676956743249,-0.041866467403320326,-0.035046735135680976,0.21456307126117566,0.004102395469531403,0.008833302577069312,0.012691341823839818,-0.052311916190501996,0.03199020946656456,-0.024567502040278813,-0.010946884395033054,0.04033642092954533,-0.030179093595081367,0.023878622015709998,0.0007109445521564066,0.05597180783751869,0.10933064472644811
INHBE,,0.06044529921555892,,,,,,,,,,,,,,,,,,,,
DLL4,-0.017687490318042804,-0.013882540809428317,0.09511566064539055,0.010783267461599284,0.03994473411294405,-0.021042792012570314,0.006627736723291819,0.0032550935605978647,0.10252790846561605,-0.05426259238310922,-0.02457220157556252,0.0423834317000673,-0.067040026378537,0.05529993453215257,0.032710190185090283,0.05750880002290616,0.008005114667843522,-0.024036066945733774,0.0761066218281656,0.08395215887272983,0.009112627745944383,-0.006977751401848855
SEMA3A,-0.004559283552978111,-0.007849091876591463,0.017174861139986997,-0.024364923372085977,0.09404429330533955,-0.012115804183317938,-0.013486104192867526,-0.02007845334318907,0.03195408964223048,0.0020805429354878407,0.0006375235116814275,-0.026255840559855678,0.027146666457667553,,0.019549070906183852,-0.0009638005844709087,0.02966780759119608,0.020141363090482534,0.07349574832210427,0.007791487103696467,0.0002908378591634596,-0.05449308237590507
RLN2,,,,-0.013898672881867906,0.17524128769450556,-0.01486236588823884,0.055557490083472556,-0.018262369016316202,-0.021815108128425714,-0.018417145962715813,0.061216451742458024,0.013639715630803854,0.02958560400928039,,0.06152566470111971,,0.08629939637492826,-0.011138846086080708,,0.08121030285994166,-0.024288531140350948,
C5,0.042820345194058466,0.10548271715682886,0.028104965966515804,-0.013348428828238121,0.16079086844757434,0.014405550663811743,-0.020981120320433748,0.09316338143697195,0.20041462585071768,0.02527399910267545,0.03821211929205185,0.0003710668087708867,0.04517275544557831,-0.06385636563435627,-0.020897751209052733,0.09010797246941726,-0.02809589763848739,-0.0323337821973631,-0.04222520629341731,0.10817379675604882,-0.014576080961796955,0.12690884277882214
COMP,,,,,,,,,,,,,,,,,0.03426596763094497,,,0.03722316385070999,,
EDN2,,0.0035936464653094774,-0.025580202897822646,,,,-0.016557024302016807,,0.08513692545778746,-0.022364552628509893,,0.005958838743695239,,,,,,,,,,
C1QA,-0.05727466861843948,0.03399479176851378,-0.032852901445938394,-0.01099942424517181,-0.025732871969109287,-0.033926635470248864,-0.0409103821829201,0.023730487075046706,0.10161037917487302,0.0739526152804488,-0.0004140219168073376,0.06936373491510699,0.07358045061979449,-0.015348299668847532,0.03883328352911126,0.03344866584979271,0.09236874711647726,-0.12013201955360323,0.07807392921602521,-0.1167042633095665,0.029460210579763668,-0.06238159012117529
UTS2B,0.042395769418983535,-0.015759983944222587,-0.027373700676376542,-0.015810088727827614,,0.020156923032730954,-0.01380811638579322,-0.0135938627886609,,-0.0159196421792942,-0.014098673775194836,,,-0.03594687677974121,,,,,,0.05378063998417034,,
COL9A3,0.007561160720333908,0.12977679587208144,0.03140528161077797,-0.03555001875781486,0.019295544525704672,-0.04025815485459641,0.006385887982931143,0.06289865446341918,0.09193018040103187,-0.046656914908587525,0.020141307214667146,0.0628274052641707,0.03818456463108002,0.0756496181017154,-0.0004642742017659991,0.04285540306941794,-0.004800772148536448,0.05826281917853677,-0.03486324564127734,0.07608681818387396,0.06794073517603788,-0.011891476428740212
DLK1,,,,,,-0.036018469780944036,-0.01124615909438921,0.03762871549754389,,0.00851299821888479,,,0.00029646777617402514,,,,,,,,0.024686955012695806,
HGF,0.06842207781236753,0.08481987307243274,0.03342943084841894,0.06288367351462516,0.07537612476710846,0.030303720526770012,0.021183569365025565,-0.0008834218347991618,0.07083645374668932,0.03653674842210247,-0.03902529018431612,-0.031403092013040965,-0.06990325750403545,-0.030044141771393997,0.008261058783331074,0.03263315728647071,-0.0194429851614188,-0.04355249665381356,0.06404506076338282,0.029411932628775263,0.03862993749912201,0.0024808506609749906
P4HB,-0.020476946207599038,0.028879025189512544,0.00685027857424658,-0.07248160866036368,-0.013953442053483034,-0.013823682157350324,-0.03504032327566992,0.07872025739961364,0.0876490866049059,0.0029682992221425077,-0.04607411540625423,0.09619777161303392,0.0016005811432938167,-0.037690530209322726,-0.0650875276412586,-0.09946132990895688,0.03672102239640525,-0.07721874459498419,-0.0639359570930395,-0.04535284107932875,-0.06333624309879496,-0.005414755309598977
ADCYAP1,0.09353870951988841,,0.0834132449321954,0.0321264765517431,-0.03324127506527752,0.025867974997248216,0.11040127159656982,0.008771771713855745,0.004353241500376535,0.005840906556560789,0.03569130453926962,-0.030380807219756913,,-0.04102514850487314,0.027419672511442998,0.024552695889293364,0.049325938009779476,0.05373422996204074,,-0.013464158611397598,0.05091371767075925,0.10729661375035868
GREM1,0.01773042847209324,-0.015386418996389388,-0.016723438595035722,-0.028898587048724687,,-0.022302676536320575,0.024529397911790544,0.00850294585295755,-0.0030609317020230628,0.022584742798819182,0.037957633795590306,0.043236414691132465,-0.01710775232021073,0.1305305584585799,-0.06696878353721573,-0.00509574824780283,-0.029170425717512705,0.009413192549571306,-0.00904511166105098,0.03876966969286928,-0.013740698212056097,-0.12452182302876584
EGF,0.06032112851654387,0.07507269247159302,-0.02848581418283631,0.008197079228560623,,0.04510400911546166,-0.025657530911530804,0.0838210116279716,0.08869090957626692,-0.015513302725484948,0.01640223268336138,-0.028366343690599222,-0.060518942189482214,-0.03786055843231127,0.024163754814705174,0.07745314505912282,-0.01887807524866131,-0.048668665529126326,,0.09597520839553961,-0.052181823638495196,0.0028014277588795013
VEGFB,-0.023753541443358367,0.05289584115223871,-0.06446765478032987,-0.013701314125174549,0.02993311639428421,0.047859992838586586,-0.010871772624980377,-0.00239047192364072,0.07434971260667722,-0.06092352296729856,-0.006715913993684801,0.06633734424503822,0.041393945586111675,-0.01157539570823007,-0.05188019483170923,-0.0553574747638731,0.021923926903453576,0.042717133730064576,-0.02000366156142998,-0.03013997113577479,0.03170212622261156,-0.014327374420949824
FARP2,0.020029429950140187,0.11282583560680137,0.0011670199476040758,0.006549553976844617,0.09293437060866566,0.022704923147534306,0.006201545829411832,0.008098165347330488,0.06413945140743454,0.028513114392887708,-0.007534997133866806,0.038226376623111166,-0.027109768968323556,-0.0019101393996000405,0.06719164334570982,0.029619882109304618,-0.016530622067711356,-0.017449707121634118,0.047055394785920295,0.10199295618249318,-0.010595944395967501,0.10055883021635179
BMP3,,,,,,,,-0.021209086382719008,,,0.025680205231123857,,,,,,,,,,,
IHH,,,,,,,,,,,-0.049818425730759994,,,,-0.05577175721912252,0.0024594957277427713,,0.07701212721659073,,,,
LAMA2,0.006639221616924261,0.029256744354578923,0.02648715405400728,0.043946751764757534,0.03221719274970297,0.023447164624864562,0.0049398383454792956,-0.016350603472800984,0.07574453864920293,0.01854867042120352,0.06129963210145284,0.08716190545550818,-0.013203336799273687,0.03178727473868838,0.021078674829360322,0.08876353943024344,0.017599701749914817,-0.0805257510853802,0.008541790651689309,-0.013857486510033278,0.0025833342957119728,-0.008537062583169512
SERPINC1,,,,,,,,,,-0.017032579002157815,,,,,,-0.04774474546728034,,0.0227059095925667,,,,
NRG1,,-0.046512696144817116,-0.0163284080574329,-0.01085007180380462,0.044724098074040756,-0.03807198261159284,-0.025464406403459865,-0.027960513282907565,-0.0009534597439770959,0.1243714867740574,-0.015040784843784424,0.0013064643419389448,-0.061246786008383645,0.04255069439825243,0.06865412660465013,0.036306855865830254,,-0.007431718712754221,,0.08259890007144538,-0.028232549486958972,
SPINK1,,-0.0695945836776637,-0.03851118601404234,,0.0519533633240138,-0.027566616129796814,-0.022513210539893025,,,,,0.02822409917596023,,,-0.058882956920428074,-0.02143663187760827,,-0.006255785314383354,,0.040017460017350806,-0.059153971665920436,
EFEMP2,0.007273604056110496,0.015190109206928457,0.001835468706601279,-0.038381529488206306,0.026206631972303683,0.02166616197326249,-0.03136137516784226,0.05251518148562595,0.1250500380567817,-0.013450829064676881,0.043524407301478364,0.019389919737554235,-0.09315298453112386,0.02885942155595094,-0.029118856578808278,-0.029079654989513013,0.04389972520971007,-0.008506238885807234,0.05688773028830197,-0.02490544605574049,-0.01588292583514366,0.00899802016916343
SELPLG,-0.017053141185834692,0.011937265206416999,0.05210672187813667,-0.06011468298946124,-0.01548204908818475,-0.009462612353257915,-0.029541410880177647,0.01926601618408005,-0.00720603127481015,-0.00837584728028054,0.029957351518136825,-0.03345873328045961,0.04732859603289905,0.04990019551301798,0.10510616865076014,0.08128542300454664,-0.005461252051700203,0.03445454248700365,0.0006066325899544596,0.0675473884189985,0.023699742128883906,0.021070126971310853
GDF6,,-0.038822935883814615,0.047454285278477594,,-0.06504316015431318,-0.019060891192465228,,0.057093473200377116,0.012623774084873437,,,,,,0.00517455854293437,0.0008163036478324729,,0.022254726301858516,,,,
HLA-E,0.04268173610279496,0.007980956874242114,0.04178328138713807,0.03131227291346118,-0.0003532945359327881,0.021204234748458128,-0.013617635442254066,-0.05196242753778675,0.1148817514968422,0.0040920142154101825,0.007010214829225021,0.0342225817090643,0.0864875306674176,-0.05483200719026714,-0.004561330338574235,-0.021427857767166433,-0.001966390689019499,-0.1562714352463087,0.06185867944918659,-0.04527061844466691,0.002829439787019292,-0.06793942730232047
PTN,0.0653350258528822,0.04393876450427167,0.059569979649727677,0.0012467841922086645,0.04673286767061453,-0.002786502965201255,-0.02299511109174085,0.07937856732328305,0.17193854686027848,-0.018994796659449628,-0.0032532045471171246,0.05306564517350095,0.006088239700600273,0.048279793513331844,0.0523991594176542,0.024507629604302583,0.045884171705230216,-0.02409995420852546,0.05504457940852443,0.1705116548708446,0.10795217769003965,0.028834152141833953
CD274,-0.024863037602922803,0.06610872061716049,-0.045777283953698275,0.022815628165395133,0.0004629898131943037,0.07732536908813709,0.10700543729038764,0.0739869832835954,0.058166778290595626,0.02166000850048971,0.000913720135290627,0.006553606779844825,0.019630684824125,-0.018086381521026082,0.0701927445311639,0.04404424562563962,-0.004744489817016882,-0.06603521111849074,0.12576682632939692,0.05401661628089156,-0.030223008193579516,
FGF10,,,,,,,,,,,-0.022261649869836093,,-0.07741870360508676,,,,,,,,,
CD14,-0.04864780664413857,0.02275060344789165,-0.027143678673372716,0.02687626025594846,-0.010765088511080132,0.0010423114599009387,-0.04866688776282565,0.07453685901036328,0.09691039079667954,0.009624435059565107,-0.01622201000483597,0.019483914200387583,0.11173098281363657,0.11692134522525237,0.01652825062159788,0.10872109582949849,0.007876464169192365,-0.005788007157255007,0.00821997150302056,-0.05438238732961545,0.006739274789059387,-0.12578353728198288
SFTPD,,0.06933389982462596,0.11432538433651492,-0.022054440579867964,,,0.08804277770005768,-0.030734625414438586,,0.008310052188583852,0.009937710608487537,0.004615683860430921,0.061221453976558655,-0.005466121360927104,0.048357288509569614,-0.02243940654890827,0.01864218607712853,0.0025858134578676333,0.023205582920684004,-0.003490741704090555,0.0899673297807855,-0.047156312046296986
SLIT1,0.049398933355328155,0.13276103611987683,0.025548419811773394,0.01502663538379397,0.03001330324696687,0.062375318970028404,-0.007394745454756747,0.05344695655089713,0.038976441745895825,0.03107550938372498,-0.008004779162270473,0.003533159406134225,-0.037125568981333214,-0.025359669973243425,0.07249821340777665,0.019814614547261727,0.00753563414998707,0.09074065656826263,0.03417738229657399,0.14099103680843855,0.035672702813251723,0.03989094445295135
LPA,,,,,,,,0.041037644922930654,,,,,,,,,,,,,,
CNTF,-0.028694237145051427,,,,,-0.020339352104851962,-0.012589293673660297,,0.06467573995386793,0.004221215235075221,0.03911555372465534,-0.023939383062622006,,,,,0.011225507340657252,0.006810183600652135,,,,-0.04715651440144301
BST1,0.04600625431234933,0.011300041891016006,0.025559125157257733,0.07049963545540779,0.02366831319592868,-0.023338691564987038,0.004820565593751578,0.0454213192500224,0.10837005752912948,-0.013168309998588418,0.025234584686816153,0.013182616336035333,0.06340449767733701,0.05141162585747073,0.0018834770386637362,0.0583346641375213,-0.034676176475878596,-0.03487386285198264,-0.02055101096421815,0.07509061640922046,0.014913117064011884,-0.04854078487525151
AGTRAP,-0.07191693816732952,-0.07149406629624289,0.01723181047547963,-0.006865771550611133,0.027990661004330397,0.02805085643801464,0.01189348986064683,0.06598195192150788,0.10432366132402938,0.008136332365286521,0.018937966917040572,0.014380691763688837,-0.007807960403511264,-0.07628961519833184,0.03030524556128866,-0.0014334948657829776,0.02969326822058926,-0.037655642673501064,-0.04846514227735124,0.0085584015507346,-0.024150110865513684,0.07992005344375418
LAMC1,0.11220133913648221,0.10124765667452718,0.10042188953038828,0.036972747014296994,-0.0285237229747791,0.045678331624682815,-0.004345772428409844,0.04212050219915166,0.1397637804323161,0.011671675397347925,0.02199729686413715,0.05931967756825186,-0.0438705665509932,-0.011172017280470877,-0.0203830049912604,-0.013241778665253187,0.07035707894645589,-0.05413221484381053,-0.000524117824538062,-0.0009478304660282146,-0.0023575126078092,0.04378386649101058
COL6A3,-0.047125255114764154,-0.004784740889878813,0.042637308639187826,-0.02030076019067419,-0.0016540044208656728,-0.010000324940836991,0.0184858271659375,-0.008113221386390927,-0.010889625711770002,-0.030102228939272887,-0.022702331036139698,0.07474091852925985,-0.007492184606892031,0.00331701437913464,0.016594184669945757,-0.006064906670476536,0.07451167823163748,-0.04678991060110299,0.03861980131013398,-0.05860200613251359,-0.022425727800188835,0.12150108879024503
FN1,0.05707942530281373,-0.1161394977957614,0.08430509630452651,-0.020786328560224596,0.021125997440641166,0.010895971060535584,0.0008488688673843957,0.02247792051157963,0.22732879487327867,-0.06561468930158146,0.03208400143258594,0.04643625562038273,-0.04516723991905121,0.010364688685002177,-0.07352171495707804,-0.0738095600976696,0.040989943771078646,-0.10903494492914827,-0.004457897613177248,-0.09653748590930485,-0.05590398175721222,-0.015099980293019991
MIF,-0.023511404157507337,-0.013003664126360278,-0.060110684452215374,0.03756428413967096,0.024703754671373247,0.01970951114671202,0.03614084714697992,0.08107373580664222,-0.05872505869626463,-0.07784775886719296,-0.022326711582084612,-0.04398976617765336,0.046996825505673356,0.004071581541665469,-0.04815711191659266,-0.03274402022724365,-0.02135565875504616,0.1719915172171206,0.18016596240009614,0.07301712692385218,-0.05914199623688016,0.033550499654445204
JAG1,0.06156188509532106,-0.013074059828906975,0.0050372657787605725,0.011086160961295805,0.040579718779642344,-0.0013111823603235014,-0.028721032310788628,-0.0024407730793179496,0.14896168880807573,0.0019924276684144563,-0.003433657367441632,0.09114310390944687,-0.07681139132369547,-0.053627926431257834,-0.010435084702061262,-0.10933320870756878,0.02301291019699767,0.04497715839077652,-0.03251912995280909,-0.054956421689231136,0.01847992213745521,-0.01176379989341461
NID2,0.0452147897473092,0.06447534359137848,0.09463058549342745,0.02964752329408298,0.007597653873732994,-0.02026303228799129,-0.03956491738587043,0.058348831192531585,0.1554007581479271,-0.038217759928715456,0.07126373415358271,-0.007644108653297352,-0.060466189950728944,-0.004114882558368538,0.05318587312009206,0.04667370495216951,0.018385791198289765,-0.013857130888562325,-0.04600127139007494,-0.006511731143036852,0.01668423967417848,-0.03782988726945761
EFNB1,0.04289529468732226,0.021374158564901165,-0.01065156520978483,-0.017648456613564067,0.0922391708057642,-0.010984290269932013,0.05398818596455071,0.04905415319208402,0.12639515257563214,0.001857843464844477,-0.011120860937623421,0.03816653809929379,0.09290574145530835,-0.012686578827865275,0.04250064216684146,0.07119984416401896,0.018315688607467087,0.022268713088776787,-0.042014705267996645,0.1141590038492764,-0.03960692451469504,0.12295844224488689
COL4A2,0.050859855084914855,-0.016350978623901676,0.1230837652553276,0.014875469509642763,0.010264560619461615,-0.005899759053330179,-0.021738656075848142,-0.023098110793084645,0.2024936532008928,-0.01886084732448309,0.007633277853317939,0.04159920140426867,-0.06676034104876347,0.019096568948551575,-0.0072005025011994935,-0.027705570989365744,0.08189416252875098,-0.06935197245728114,0.009255143299419285,-0.0741817823703228,0.009151535980724197,0.08208466963878554
SPP1,-0.0489589112690343,-0.06727361158914683,-0.07023176247460458,-0.04265644859606802,-0.05407551646475033,0.03571410948881173,-0.021814196828136564,0.09433927081290096,0.15597580714935225,0.031783335446270614,-0.03661408014007962,0.04228354899583036,0.0369002507864623,-0.032231000049395934,-0.019768268491415112,0.007807631643679652,-0.06438593063128403,-0.010223445460389889,-0.03114169257921325,-0.056150923072114785,0.013901358911146975,-0.09209389606625669
PODXL2,-0.0260810583429641,0.09757156415994155,0.015339186468328533,0.01844241277061401,-0.03312581635076825,-0.02303530903865761,0.07050502017325488,0.06153899414753567,-0.012623676864614538,-0.015443139382402384,0.02674588046604246,0.02416535596052771,0.0180839843842761,-0.023922071416084212,0.030142419116213612,0.06508311381498794,-0.006554771541041075,0.0711830013889236,-0.009714816414628498,0.08824949442802069,0.018731620486445475,0.03999032431546321
IFNE,,,,,,,,,,,-0.02226164813290359,,,,,,,,,,,
FGF9,-0.02623368015063737,0.011971664231168225,-0.0042343427973218625,-0.04529160111844796,0.05302142546628689,-0.005423035401614378,0.02420692268000454,-0.03804225099223354,-0.04227789401366288,-0.04500286998693561,-0.018884243204289324,-0.04470701552740317,,,0.06200508461278656,0.0908109893822353,,0.07943093291781986,,0.07003052798226075,0.027693556218986462,0.09213244856138646
ITIH2,-0.020705455378309513,-0.03078634857662648,-0.010569233298513014,,,-0.005227539148593156,0.05565836728245469,0.1168698496469184,0.05904768813751046,,0.01718788700221615,-0.023333010416295895,,0.0355620320081619,0.13320599812054634,0.04382789930521446,0.11840254047270657,0.030576393569648183,-0.03036752521317487,0.031031138322339683,-0.015767350624253235,
ADAM10,0.004172214412216785,0.04424395843324039,0.056970349061194914,0.027370420712686222,-0.012104916991630073,0.035287369384106,0.003821257639334894,-0.00960570432780313,0.0698997029267125,-0.021343718532025564,0.06229821745571996,0.0692250234880724,-0.0934352061638898,-0.04035920882496207,0.02262278543552006,-0.01571877848527082,-0.018674398914701833,-0.09788623721779346,-0.025553092230633182,-0.049051665264822956,0.10341269930158413,-0.017720795606351165
CFH,-0.04443524831476565,0.04321664380150252,0.062357444472150435,0.039115256155444304,0.036192417816332506,0.023637252087818875,0.011202562853936017,-0.021996817621552037,0.13796223422417775,-0.0345263127956081,0.06869647169394243,0.060933537494564795,-0.12107298188839478,-0.031619366754607796,0.03310957481650566,0.058141045972323314,0.03396602409007329,-0.04003177697141637,-0.02804410187794392,0.019367725443927463,-0.014578430872150093,0.005016677318082245
COL4A5,0.015003465226990358,0.017215853244422517,0.035670314340013144,0.02358675139301695,0.05544648712102495,-0.0051986295141975844,-0.0466700092695837,-0.002570186854012551,0.061589081011890714,-0.011998803452680897,-0.029305741207710574,0.026600727322898424,0.06447454698228049,0.04932999187230425,0.07389854028021876,0.07190515081253529,-0.07325488982909367,0.03556349448790145,0.11235455703890926,0.041616172561451746,-0.02358537089454379,0.006875931284926952
