,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CD5L,0.07347022944230833,0.02970424556654853,-0.026384494652926773,,,,,0.08650348320429024,,,-0.04123263448052771,,,,,,,
FGF18,,-0.008090629758955883,,-0.01705382110514248,,-0.01716815032848815,,,,,,0.007580091974977333,0.060082536545407954,,-0.03038506111745816,-0.02470153333886219,-0.026994690702791948,
ADM,-0.05896933245068556,0.03796193042066647,-0.008958522825456625,-0.01229756879415517,0.12272538800791039,-0.029112140225684358,-0.010291112859261452,-0.03500065091516309,0.03410442092848526,-0.1002618568931047,-0.00041092695685844674,-0.07854664536094239,-0.07325581352878924,0.05088682961666101,-0.04921876898277716,0.026361898464011685,-0.02308172408641106,0.06826657786468937
CCL15,,0.0241908653394212,,,,,0.022566224759150832,,0.0208780270977031,,,,,,,-0.0012816644479011882,,
GNAI2,-0.07597483136021897,0.06944371109064458,-0.011427433659879428,-0.011830839566761446,0.1294145232538287,0.012371392238045339,0.022413800236569442,0.010905592063801569,0.008571217482997896,0.09474649860435094,0.05210527240043448,-0.036624520672672106,-0.012210209023413661,0.025015705317408633,-0.018582051194594308,0.0030352385854566597,-0.040463076426376,0.12436349389971131
HDC,,,,,0.10006621486276321,,-0.016130577721446795,,,,,,,,,0.03687098940650633,-0.019663676741717803,
COL11A1,-0.022077694648870914,-0.002286659597704081,-0.012788978485066011,0.014170883137773,-0.036984141982624535,-0.03278927158412976,-0.011358483647944142,-0.019570745483481065,0.13063022109326852,0.12088522054457157,0.04699322858668044,-0.020736546833770134,-0.01333246316449718,0.06389598826883451,-0.04999662225351262,-4.8389351348055976e-05,0.016320480205975027,0.025086919101160173
NUCB2,0.043390561018352494,-0.0005395878615255516,0.013588637146081174,0.03126586973504406,0.06708622141403087,-0.048102771224716956,0.031157483726106328,-0.041895658407531726,-0.05781128802558849,0.026796806402252814,0.01238433457841626,-0.014939606604437869,0.037450199817857945,0.0349800351496629,0.007530427835343558,-0.0014016990147475838,0.004838845537580647,0.02471024911882248
FGF16,,,,,,,,,,,,,,,,,-0.019375997166963668,
CXCL1,,0.04080073702681743,0.028908768370452257,0.024776714427685517,-0.021932761024839986,0.01237649066384425,0.08221228380440739,-0.005817306623276317,0.03259947684509907,0.02740911970791703,,-0.04781409684477201,-0.04592026972910407,0.015656671163743162,-0.01614706115008376,0.08827881321185038,0.06967180643614704,-0.01199088585205792
VCAN,0.041413314325098836,-0.02974380083272236,-0.04751269161704783,-0.023964765403389748,0.12626073484883285,0.020769125776104982,-0.015535295334387425,0.033385183133231466,0.012140712254539868,0.02020226248316066,0.04110677527113819,-0.02874766852511306,0.03407549860172138,0.040370526710918675,-0.016020077382693856,-0.008791727889897454,-0.01948687332395312,-0.11900681215338509
MMP7,,0.05225705249139724,,0.027216442288469565,-0.0017239132752872195,-0.01582322235629346,-0.011115680728203792,0.1028809898405732,0.05835117512799959,0.06637827053772191,,0.07719918560807601,0.019536566687798844,,-0.05290770507446175,0.01308951386536955,-0.007411127523014528,
PTPN6,0.044461562564777034,0.004091061445386778,-0.04765955669000187,-0.034449985959517475,0.06149575169916569,0.02893128665637705,0.0228413314241534,0.018964462140392675,0.08623487953760027,0.04565807308664295,0.01740410470401,0.002982425399817139,0.06104061151581609,-0.04932696226581718,-0.025494815303322902,0.08346239358839778,-0.01906453644274668,-0.05304082308707651
PTGS2,-0.03799450971670307,0.017532088913945115,-0.005181812462952409,0.002757512831804509,-0.09428783225345887,-0.0519505964763319,-0.014444790793169418,0.027378868163363414,-0.03796353732313044,-0.026309078484272882,-0.007540260025588005,-0.09135064627606469,-0.06651702523120424,-0.02300926244921494,-0.042451564456460374,0.029734857511771264,-0.037526461548322045,0.006701919265887681
XCL1,-0.01711912230682454,-0.018565804275411525,,0.012890250049930567,,0.02666684684267002,,-0.009524867528948223,,,,,,,,,-0.03499507577617017,
CD58,0.014859079706232693,0.06260629591013327,0.07238887665918138,0.000432105971509789,0.14558160996601593,0.0208270520474032,-0.025570941387805468,0.06811887365703659,0.044351130931837165,0.05801415209207343,-0.0032402016373005793,0.041356565410917645,0.006844658355228032,-0.057797054208007397,0.013150500227295409,0.03707573985082972,0.040812638832172954,-0.0519648519166909
TNFSF14,0.041314704260358055,0.031459114321024245,-0.02378456029285186,-0.002287074484607938,-0.025159818193769366,-0.02131732325125331,-0.011777379120193448,0.015186022415632666,0.014979001920716049,-0.059267544120892676,-0.03390091958111127,-0.034608792410210955,0.0663506580947765,0.023677576391544303,-0.02134440278454708,0.032821005052802006,-0.06852962694631948,-0.04535465676901821
CNTN4,,-0.01853053387510471,-0.0011333916802627672,0.02741628817573456,-0.06979105476163347,-0.03084701642373703,-0.001025328032683319,0.005853760485269846,-0.053605349232815534,,-0.017429714981886855,-0.01683438925815882,-0.016093893128809864,-0.0016267744432075693,0.003562386354099039,-0.013486186700572654,-0.008401958119735738,0.009908301327397178
NTF4,,,,0.0006608582015942317,,,,,,,,,,,,,,
INSL3,,0.030387102206660088,,-0.01705381776013501,,-0.018245839594972772,,,,,,0.01775488824839925,0.008364633354438319,,0.03601924809766193,0.0557451783498166,,
BTLA,,,,-0.027069591516580598,,,-0.01504011595277216,,,,-0.029984241868855347,,,,,-0.02836433701834741,,
MFNG,0.06499798031227008,0.0063100161610635625,-0.038230539363573394,0.03951506227522416,0.12398099426647392,0.04768476114454488,0.034090793380872904,0.0270638470654854,-0.002883677412593164,0.011342577496129708,0.0485208017715107,0.029260265480361817,0.011131287377046087,-0.0006921411394449683,0.08655955422603245,0.0003254372711973912,0.0013710750429263105,-0.0912930093003163
ICAM1,-0.01991344810945417,0.042313740057507175,0.010810875806083439,0.05224959800552854,0.11677410033205866,0.011108713726837433,-0.00926737413575403,0.06208350623614508,0.05766769960140719,-0.01863445483688061,0.033110029810974544,0.03436555602965074,0.016515043311133987,-0.0419543067409446,0.03447483030115834,0.060964025912213386,-0.05357512757934037,0.011283794175565166
PROS1,-0.03559187486365329,0.1001161971697216,-0.012890328281980034,0.027782671247307014,0.16245502967553424,0.0041707553265953766,0.07515856031714946,-0.036432873830211834,0.060011744509442896,0.08443734680925019,-0.0315197120338888,0.07237117887061727,0.09544042307870369,0.005511629034799066,-0.0654989452173147,0.05024066927829087,-0.05897352455773069,0.06348162933561494
CLCF1,0.039230440736941305,0.03526633151454399,-0.03789224843218411,0.04219515741108554,0.04131925906775178,-0.027034136656757662,0.015717621532719595,0.015767509927162564,0.11353352570787896,0.017950349962550464,0.0359086497893075,0.018291734729952484,0.024169500119156945,0.0057730691768957025,0.05812430071739813,0.007397969369597453,-0.0837527184881004,
PSAP,-0.0007201986129992506,0.05590222375801108,-0.02692660656629771,0.06877904920280989,-0.09952407833776246,-0.0013857800284653218,0.09226074623842744,-0.00603371980173102,0.12055971990446683,0.04099947781432751,0.0014763158850071697,0.012610736744528714,0.02853417068699516,-0.020605647810220246,-0.06936324850350975,0.03779684149720968,-0.04777568138361287,-0.018270478453637152
EFEMP1,0.032233052709624094,0.06419108071948718,-0.03643450326844909,0.08582790479037242,0.12208813326122651,-0.003157814277537811,0.004944002103967008,0.02775706985856967,0.10364638334155184,0.007382719461732794,0.032503938304632295,0.09928139285718968,0.15188365567231044,0.06446943249527508,-0.06548186387488888,-0.010631416788281804,-0.050936124909937264,-0.02435383434623055
C1QTNF1,-0.03472838209560752,0.030489308731702424,0.053135614116333656,-0.009448167072714137,0.0697954839547107,0.06231638103430326,-0.026136620319239825,-0.06646878470661777,0.017884654072192026,0.046645029542394516,-0.0558053940824839,0.06533934487091941,0.05638375486288912,-0.0110874644337915,-0.01674729340065436,-0.035702123114954576,-0.025614695167793855,0.06699727295662347
ALB,0.06856391650341401,-0.03128981235294742,0.024226574040584842,0.019719233364172018,-0.03540359005483023,-0.019919671240605355,-0.013376615211866259,0.06235194384119584,0.02917333995417976,0.0004477310845359746,0.05813466773875997,-0.002828936422970583,0.011739697434967647,-0.03709889339133432,-0.04792955303137695,0.004350579126701485,-0.02784023614091077,-0.03674459309143734
CCL13,,,,,,,,,,,,-0.009104976893092314,,,0.015381657854063634,,,
EFNA3,-0.009026381256990592,-0.03730797263940298,0.04148509121219872,-0.05253973828587944,-0.07879290885258396,-0.06512724863938238,-0.04825013256187424,-0.08348542231391039,0.040911842713267796,0.016082989323215925,0.046348778841805216,0.020351391487803298,-0.021118064791530427,0.03570783754992922,0.009017600977519342,0.04427392293135944,0.002404749597266855,0.010383363175074805
DRAXIN,0.04088369433740387,-0.004725156708159848,-0.04763819858117461,0.0010918464986824222,0.12754972537084033,0.05681274303241463,-0.010740765600047678,-0.02562593977375741,0.09777337056131817,0.17278363366551489,0.11742046776423852,-0.05553738253237496,0.0061105143458822725,0.03822916098079047,-0.01339525207178746,-0.024403747418804442,-0.0016802594474629134,0.02743365988705919
RAET1L,,-0.025973692140677636,,,,,-0.012864484029582481,,,,,,-0.025252841316849708,,0.06339707094233332,,,
NPTX2,-0.021156482804098785,0.08967559913057513,0.006698966490376695,0.03711124653453131,-0.11504847481561888,-0.02790124771971449,-0.037636575232905596,0.01751683982373339,0.028336308868977846,0.03347834249627287,-0.010954669943350218,0.04430774211701239,0.032919637282588905,-0.01919561407068073,-0.02101179980113836,-0.023169002376609904,-0.07027687014485928,0.07845328370583576
FGF11,0.09020325427946199,0.019309681633276843,0.034663903041324155,0.00791395006147674,0.11561610080153974,0.017828357674399303,0.022661125638955924,-0.018934538615061468,-0.0012673635501949103,-0.009555811372688036,-0.07206899838923882,-0.07060165517581789,0.00012752093797003226,-0.05758194881181158,0.019217962599593776,-0.0006156495327158268,-0.02813275644966295,0.01665487243678243
CD59,-0.019723321615150117,0.05400872082149286,0.03275675314899114,0.04858697424083658,-0.03417029718658115,-0.0192954584806855,0.02060431416782634,0.04460134457026347,0.022186818384607548,0.07798758759759164,0.05295851988321757,0.032057019607735916,0.05470694229529648,-0.020186914942903842,-0.05102256909075553,0.021236710250853524,-0.007563118647728337,-0.008884338005438955
COL9A2,0.05535459753268448,0.043011247953588884,-0.0438528186334966,0.05632342808708125,0.05483236358363292,0.039720243103664093,-0.00018289113016821257,0.08984105191992979,0.055990566472515685,0.030152825183023316,0.04360453671730395,0.010002049868931634,0.04502567215725776,-0.055368101984297535,-0.006425337957384065,0.08813159059430585,0.02813587423279433,-0.05523644445811077
DLL3,0.03546267990685563,-0.01516531669877199,-0.012571121233137951,-0.03378387595899233,0.062286814714863414,0.05028731542411912,-0.037664820579008086,-0.04254726897622615,-0.015727783401406806,-0.04277145911067312,0.04282183063023339,-0.015485207026014506,0.01587249656986273,0.004578096263907361,0.07884842914855458,-0.03424379760841491,-0.03790689561821608,-0.07420544903495395
FGF5,,,,,-0.028191679457782382,,,-0.00776755469112822,,,,,,,,0.09163154918278625,-0.01776441481706978,
LIN7C,0.07962454865136129,0.006312135999227794,0.009733836155418828,-0.014022737047455757,0.07574520056468141,0.01299521631413414,-0.011827633586072922,-0.0359348192923195,-0.022444199864852583,-0.06631882168438538,0.0621152881552974,0.04567078481827398,0.012441424842430443,-0.008328829006836673,-0.0029695549909312742,-0.038865923373411077,0.03967535420640573,-0.013496394858287403
GDF7,-0.01773206594947652,0.030887848750078512,-0.028194368904764726,-0.021050747924223106,0.030503198521139273,-0.02375530028747958,-0.011777378662524476,-0.05126819169942166,,,0.1409299754747007,,0.01788232722655998,-0.0519393140202982,-0.01295569517348292,0.04156063106210648,0.07085540707599816,
PSPN,0.11163100656195339,-0.03556039029744044,7.567817387052704e-05,-0.026583768253372386,0.10028819129122366,0.01894367322458299,0.010072639309435357,-0.011617879956705332,0.08166400733916675,0.14081851135295173,0.05612158087544679,0.04118931430488435,0.005678598513950651,-0.045432627545160496,-0.038482088941121005,0.06543474746854254,-0.05889106000360102,0.17154356294364975
ANGPT1,0.008713414287805334,0.06573341231581939,0.045577047571411206,-0.0007873553449970965,0.11226310903312409,0.025962133289932392,0.004047135128545214,0.07208862899728197,-0.04342717823996099,0.006369374574264942,-0.0026126985078150145,0.054080858767195435,-0.022419080635905857,-0.009314862719565631,0.0180618606644908,0.0333171427781039,0.05944343225204032,0.06104455521661214
PNOC,-0.025041363564923456,-0.003674172647205831,0.0024204682801259574,0.02486499165155465,-0.07553106180803824,0.002739910940203237,-0.03772183581005858,-0.06254569506300074,,,,,0.08469080631358,,-0.03200430876720636,0.02401218615851657,-0.041745322496913706,0.055529865696337506
L1CAM,0.04584627408641072,0.03747581291944704,-0.061173857901128885,-0.014159572429291103,-0.07799377025509803,-0.06808833113726122,-0.004561880562093532,-0.015387165822835574,-0.010866723264666077,0.03449305118578056,-0.03962494286830028,0.05978122165324416,-0.03296870687296423,0.016994470101412962,-0.03232506289357866,-0.013620085812858868,-0.04311487433169265,0.08634410309272617
APOA1,0.027601627227462684,0.016986628382932575,0.01184820774590601,-0.015886603985679936,0.05478717969552246,-0.02375925715985116,0.14782972623524196,-0.023867998685934404,-0.029780569669058978,-0.10817085517163984,0.03406665493587124,-0.010346553868524289,0.007867438100598258,0.031122327178765462,0.027291244212668826,0.13132614146434235,-0.02984560830432804,0.024977526351466044
PSEN1,-0.017309433374407733,0.05078911243673101,0.01722653054044018,0.021188881117108132,0.011016374945839512,-0.016197403093042337,-0.0295011322025992,0.020903507819289017,0.07802120003206871,0.05583337572096348,-0.03739341224756977,0.0369144272878941,0.01470406627779263,-0.019516817687045083,-0.013699932541316686,0.06415371893840763,0.00020435238963283013,0.05483245467681951
CALM2,-0.0026203414609834884,-0.019023609356736894,0.028747304384942166,-0.028761016122654838,-0.19660781780336,-0.005379018652612282,-0.05774447595608609,-0.07335327698685232,0.0648793448368446,-0.0059066251071030005,-0.0014952413599160618,0.04855189861059562,0.05635415162210672,0.020036041328718966,0.030422049262921753,-0.04149274276021131,0.023602645622518664,-0.12220403197224118
CLEC2B,0.08441503291085156,0.02489747742937362,0.003009616484658616,0.018651798830208465,0.17817906054003183,-0.001732586480268055,-0.020548886263242375,0.04353229812614595,0.03638320077151552,0.018282299377683272,0.04562809133521661,-0.021800926889313024,-0.0568478138526368,0.03377278561420548,0.03911106616658292,0.08203889790928037,-0.005961223951593229,-0.07096183953817531
NTNG1,0.0023795869047507677,0.05579117334395363,0.009952969540263768,-0.0032965859075954783,0.06605492299971166,-0.015763293900293126,0.06540653957509798,-0.009424879235233805,0.06809063100630372,0.06648948500214724,-0.040257238439950466,0.004050373907468068,0.13951662350039723,0.03457108587377458,0.0891096524937988,0.04835113400721955,-0.08648596063439702,0.11323541375698412
LRIG1,-0.0007753825318023495,-0.002445239425921355,-0.013506970102615628,0.014636904191438413,0.0755539428870158,-0.007287345219395363,-0.00640650867977646,0.04578250370527008,-0.056304355343824414,0.14146651570067406,0.030060966464729992,-0.024276185399923458,0.037404100905708754,0.03381652438310154,-0.017103449950399606,-0.014108436102462667,0.04328560402222351,-0.08082642890543812
CPAMD8,-0.015602696259514562,0.015566722096931492,,0.0650944019527201,-0.025503168009328843,-0.006673067434310121,0.02990822368035633,-0.03550417963124935,-0.048275750298967364,,0.008257445318757278,,0.008857745677326249,-0.07488253677546551,,-0.0038879168276070566,0.001918626791560508,0.024994721682098753
GHRL,-0.024892980192647535,0.05830044290912359,0.0016102917427358086,0.008812675060438807,-0.0034972507753943277,0.025661813146577953,-0.010740765600047678,0.04425040910579091,0.06470752404020612,-0.0534338821974372,0.041980715165816224,,,-0.009212092198133376,-0.029200911809833783,0.07075141976711823,-0.01878830622893614,
NPY,0.10336167851441402,0.0059487442766104825,-0.008196818860947223,-0.02677379917744959,-0.08803740493587944,-0.05639285599610873,0.010545557624623957,-0.10309586713371953,-0.041332479387401165,0.0008459619147351507,-0.014376083017974748,0.1051301340352158,0.0606771956476951,-0.00033703885555664154,0.01904465336845044,-0.015004175934539638,0.05888794159193904,-0.0016660306438214096
MMP2,0.046967903728982664,0.0395003306498416,-0.02633603002311836,-0.061052662548772625,0.07823983778341832,0.014886790161974955,0.042302270696531884,-0.011421514541903828,0.05737778456739756,0.10696856121418133,0.031464090413966424,-0.009165934756583321,0.040988815079767565,0.01048363114206866,0.0063395109543048205,-0.008805260868590235,0.004825341676919104,0.06567210993294505
LHB,,,,-0.01756796061177452,,,,,,,,,,,,,,
PPY,,-0.003328900128087842,,0.03765353786744591,,0.003493009117803992,,,,,,-0.009003319617324033,0.013362033777413644,,-0.03174701219677476,-0.058684599120913755,0.018116310499230532,
ALKAL2,-0.023365166039398477,-0.009949757886014592,-0.02263060041855711,-0.017312725545400007,-0.02891635073680013,-0.02761365187310581,-0.02855844606402781,0.055142192744548485,-0.06715995021337165,-0.06238467890711396,-0.008693890552089377,0.055185438932123715,0.011752111929941241,0.03627261828144855,0.09637359103323244,-0.011096378720877915,-0.06376636662795533,-0.06898070355832078
CSF1,0.05194285712667036,0.0814915948399454,0.061240848343192815,-0.02757877630667974,0.060315446695680106,-0.015405475008625524,0.00575360785066962,0.06981766080623748,0.06460118704881929,0.062292442940189076,0.04873573638867,-0.002866106814966011,0.008363404472360648,0.046608281472105634,-0.04149556657569089,0.00582689538224384,0.0012723284626239312,-0.0008633116421673424
SEMA4C,-0.03353153956665378,0.057588336692436765,-0.020017265389978625,-0.008538270608424865,0.017088887204540493,0.014514869461094386,0.004655955387515261,0.04703725546319819,-0.06305363561728168,0.09025222824524544,0.025339222463016654,-0.03763493336105878,0.019586216096662952,0.07766281825025104,-0.03618734015483585,0.06280573752500226,0.019371019419231566,-0.06682319773677368
BMP8A,,,,,,,,,,,,,,,,0.1300750080938741,,
ICAM2,-0.02001913067987677,0.003594468512297844,-0.022552175811151126,0.0118391891931803,0.08732789443594749,0.03403114458575085,-0.010255363099833,0.03310228532603492,-0.06382591460304776,0.039275802938185986,0.0466935530519855,0.021835272460996178,0.0499831287411275,-0.05082041001552864,-0.03797162417169575,0.06634177674699912,-0.04267026787666265,0.04157640873751649
SYTL3,0.04344338530273262,0.03121316572835043,0.04705957357739759,-0.012003639064889252,0.06542619753040531,-0.030646766368615512,-0.024197038443985904,0.02202193263772479,0.15924313975769744,-0.05415695060423873,0.0018510046729735836,-0.03529484805664011,0.005422116987615684,-0.04729140096319567,-0.01590256859884935,0.036638676360682895,-0.03498318205083174,
IL1A,0.007076139815161865,0.05770414010299409,-0.0007142676275796464,0.0019160448761542778,0.03734232777660278,-0.05182576537112159,0.04563788277893904,0.03185043435745909,0.03469951312045941,0.03138405142574287,-0.026986272647837057,-0.03677733728436795,-0.027850197982550357,0.01830540548868433,-0.02454824843812078,0.028218472042885273,-0.03377257085780645,0.0321899184507224
HLA-G,,-0.01214237162949264,,0.01209403599034768,,,,,,0.11884411381911679,,0.0248342448185928,-0.018465882734460363,,0.06316639905393287,,,
PGF,0.04270101278528565,0.09420081291077013,-0.047850547399625055,0.0014623983736649082,0.1803900661838314,-0.01966228584790712,-0.019421190714068455,-0.0022898262237160934,0.05796628292858884,-0.011428844905163264,0.07696946351183491,-0.023912051237022006,-0.009809268473597973,-0.008556075868647832,0.0717790705445051,0.0045345485352973015,-0.059908221244930525,0.010072479154175546
LGALS8,-0.0015885335453290766,0.027507956453436747,-0.04265845730501561,-0.011901696292348047,0.02585603664579786,-0.061500186099594956,-0.0024495844816795676,0.00930619445039735,-0.003989398914171767,-0.040426471313131075,0.04771331984343915,-0.003318016451236383,0.02151469334249551,0.03434524039911002,-0.003367863574197449,-0.027805133002505818,-0.04520916338669178,0.09185293950936416
DKK3,-0.015903454591252433,-0.007650936075063759,-0.05389722918301651,0.055552995456202015,-0.12229853914370474,0.02251713920983285,-0.009548135973685142,-0.11118263176772529,-0.018022344500076712,0.1179118964704604,0.02414901138982299,-0.030717692459083845,0.0031663012970813507,-0.0024246195332589403,-0.013502893678716614,0.04835847104630914,0.014791016096733112,-0.0917712578279479
COL16A1,0.015406994807273934,0.012991426136265692,0.015327535347952902,0.012977169597424044,0.01409638103545645,0.013263318278245397,0.06106069310330496,-0.020174174004411464,-0.05022540900170539,0.13100810330092116,0.030835607643462964,0.04537086739252928,0.0510793644476432,-0.007362434318663214,0.05956441211359972,0.058251808218839664,0.008818583253235817,0.04561668161782749
TPH1,0.09089687478653877,0.016608069990857895,,-0.033765610312554976,0.046749949512270475,0.013321789301000865,,,,-0.07108864536128169,,0.06237990171923393,-0.0007166082564851963,-0.012819368718817042,0.02054986474360604,0.07555335989549515,0.02824009311301019,-0.036233006436930754
TNC,-0.008021469484694788,0.026072473801737585,0.025914864406006283,0.008686828038143366,0.13870369946213154,-0.02102885033386301,0.04819145731625435,0.05635699923816299,0.10169508632458936,-0.022950150101764707,0.007685368066016297,0.07017807323785864,0.028019484268543074,-0.03091267727543286,-0.028113494834000274,-0.020302153455014953,-0.07230223264883481,-0.036867368239583725
TNFSF9,-0.015602688854221058,0.03882094149049511,-0.03784352310986416,-0.011494534957172885,-0.03912358089180412,-0.026995168181494892,-0.01794032225001688,0.016044039093544286,,,-0.003304914947238883,0.006431116078060335,-0.0543842986425429,0.08058663018972392,-0.03210349950108055,0.00142177210932668,0.0376423595895666,0.08863086097903836
C4A,,,0.03815156099891584,0.03394154750745799,,-0.017534351175989938,,-0.033564922756523785,,-0.0641971230288953,,-0.028602396853825814,,-0.020316654816721676,-0.027280246879297376,-0.03545559438891181,,
CNTN2,0.030578527071073384,0.04306589077443871,0.05686042264181147,0.030167163948219625,-0.09168482039766188,0.0010204846201507828,-0.030005883998451974,0.07908832339781266,0.06107762251117622,0.1779733613204751,0.022295458510676852,0.05157949104141367,0.060898920348307385,0.07531805802457012,0.04828223803579939,-0.03868486627647836,-0.06363742399972422,0.0233785175867446
F7,,-0.028629386910759266,,,0.03851377656760903,,,,,,,0.02352071042039764,,,-0.02699553713836234,,-0.02634501885354356,
LUM,-0.012386562558928053,0.04615439763147731,0.035083311328493905,-0.0013293361384180747,0.15726233063512232,0.07364846620531747,0.04845428169263978,-0.04871924675308012,0.05329291284624048,0.06249874175351762,0.08414693934970004,-0.004577372266766729,0.0480581686997641,-0.03632207638936105,0.016593184695804775,0.07233120789066289,0.005863722801160072,
IZUMO1,-0.014908863473133239,,,,,,,,,,,,,,,,,
BTC,,-0.02597368132180009,-0.016037964714672823,-0.003971307172067808,,,0.027237446955389592,0.01599659721914457,,,,0.04004846686489086,0.018845498728280584,0.006590603957981473,-0.026124102327173677,0.03427466479200513,-0.05367343127416647,
APOC1,0.03659201549083258,0.0689467979871934,0.018463735234363336,-0.024456691663551473,0.21177597314809166,0.03409932426598768,0.016702282423335935,0.12026031950893534,0.1751808121881236,-0.02859745725996789,0.007109312179347061,0.068399966095607,0.057043405710727677,0.016084417787132845,0.014085468372032593,0.08453835078141882,0.07522255435843642,-0.010450277150893438
PKM,-0.006564961851996505,-0.03911418313319295,-0.027016508265120767,0.0025112675313563935,0.11678372556881671,-0.022900443146431127,0.01644567523606458,-0.10376880249735775,-0.03642387148889371,-0.06977976102196724,-0.03039649819191806,-0.05780248196918626,-0.039921167319903965,0.004297734953730925,-0.061147006620324164,-0.06979933172344831,-0.03885135879750139,0.03271132823716989
TNF,,0.038099011632989704,-0.02150843873259358,-0.02630942998066584,0.03593903588781952,-0.04000336874623957,-0.015702761930624004,0.032187863758725094,0.09272408519681255,0.058770984458182456,-0.057756950865795686,0.07633854789158383,-0.025252848204567857,,,0.04364737713030789,0.05197186860148674,0.014488046291088987
GNAS,-0.053609171933656365,-0.03743914279355558,-0.014668326293003511,-0.049165986417661296,-0.109773532147276,0.003269700896644819,-0.01013245968828243,-0.11944837266472973,0.049779391408071846,0.0707951420145835,0.07735021974223166,-0.012733906718774383,0.009248298876116511,-0.01736089922108694,-0.02623131831236521,-0.05595788323373335,-0.020300648357897137,-0.005245693470551271
BMP8B,-0.00845168208354971,-0.0066958333036873,0.00516684543864755,0.015209919371452257,-0.032349706114808315,0.010776461309110835,-0.010426472517846043,0.045570816064884195,0.031038287925103825,0.07930597474682806,0.02338370888514127,-0.011727288669874249,0.024073606412194293,0.027916065237130822,0.009962531548087548,0.017890332159732805,-0.049099638455338955,0.030543073502338997
LIPH,,-0.029346148788346918,,-0.026386135836409277,,0.005139272309847809,,,,-0.05466670680319576,,0.04439546661316805,0.030216050634371886,,0.020079005236593193,0.06609923397689234,0.06232142593753916,
CCL28,,-0.041279008722388995,,,,-0.008790493812834076,0.1258327187540014,0.05091908456151915,,-0.026573403376407904,,,,-0.02019354941627092,,-0.02044427871374012,-0.014096128158891122,
PTPN11,-0.0582673890568281,0.000722467577181392,0.0008370211549798746,0.010359771425038652,0.028961289116673564,0.022216384801893623,0.01956967386476108,0.07786512659556605,0.05258473406249112,-0.02251969830958531,0.009402158466503514,-0.06168568227693193,-0.07194107190818608,-0.020383783127036485,0.009195563892909016,0.028214692144781697,0.04178403384956515,0.07309235882819902
ADAM12,-0.03508628502364291,0.06843175232642297,-0.013779010006448676,0.03265741913110007,0.06847754429375379,0.013093660973431828,-0.011918416152370737,0.01517031822638302,-0.016980234054127328,-0.02082592141749558,0.07447590827997001,0.001866767757440647,0.05813520530957762,-0.08751525185211986,0.007368147129961624,0.0012021064934386002,-0.008443289549178097,
EPO,,0.040501897828975716,,-0.026900211900528194,,-0.01479130649865809,,,,,-0.017388638323852054,-0.027901287046651586,-0.0003401921907206267,,-0.025827496181625897,-0.021740791330546717,,
EDN3,-0.02191213586639535,0.008230057369343667,0.037886476893625384,0.011534661878876433,0.015822376757171595,0.07333808641003342,0.06928523328967104,0.04600119791909463,,,-0.0361222396878068,0.05105043993789184,0.018320753658894403,-0.03520902074295498,0.02802607222012506,-0.03950285955854069,0.04880266471980346,0.022768602768371924
CCL22,,,-0.01605726900242367,,,-0.010698097851795593,,,,,,-0.03157824749026836,-0.026740316506480354,0.028423823309333743,-0.0057443533594648145,-0.021355304697478164,,
CCL2,-0.0506651454848992,0.06609308348317224,0.02560362814603974,0.043618977947771496,0.05965270191727841,0.03214370767215409,0.0250199724840566,0.0641883922177262,0.10665674869977164,0.035065839739755536,0.027852041566713694,0.06296560188922132,0.02731020962025055,-0.015875497876678565,0.01450493523457404,0.01636754362557832,-0.006739365094397064,-0.04292438449797822
DSCAM,0.05223921047295862,-0.0033004416630288648,0.028852685409678974,-0.015225138996650994,0.029259542638113145,0.019842196628900924,-0.028688356540299866,-0.031233400141493634,0.03617529561215628,-0.005636458246929517,0.0025052034893800947,0.021949128680485267,-0.02369460460841291,0.01601743325893857,-0.021905606334098233,-0.04978464917390196,-0.06665205104775648,0.022519919753136053
GPHA2,,-0.0016275567766199676,,,,,,,,,,,,,,,,
ANG,-0.017640728274629838,0.02977905145140158,0.021039802885710415,0.024593694872157814,0.06876299829590216,-0.02686304225243384,0.007383571698439719,0.013884270756657218,-0.03507713967875305,0.011744392654750423,-0.04650200634603232,-0.04299137370607721,0.03459090894790648,0.013133447772606792,0.01059102249250295,0.06841002400517467,-0.09799305767379814,
FBLN2,-0.02054532319905598,0.02196581704435974,0.0011150081647570856,-0.04078846850483767,-0.03522813447694378,-0.02346623219236678,0.05254850855821932,-0.04490791584587783,0.00463945411510751,0.022199054957622245,0.028847789922010893,0.03910405199361756,0.11713987074207456,-0.047025341865049315,0.004319337917083216,0.017885476582005764,0.03664326732998336,0.08644546777272093
VTN,,0.02270708825767815,,-0.03458974494498357,-0.007472060799756813,-0.024300455482808854,-0.016444740594144698,,-0.04094282917695929,0.048466083401222146,,-0.004304128910372094,0.01914331498177706,,0.014162733725482594,0.03384999077125915,-0.01699867395032731,
