,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
COL14A1,-0.04031722278214847,-0.03425883168673225,0.03739408322791972,0.15529466694115485,-0.024944380618184808,-0.023754893234641167,-0.00020394524952111357,-0.0830172873364058,0.0077769292526159405,-0.045438987371384285,-0.07384838422063228,0.09924048293332673,-0.02884759719900822,0.03622833580849723,-0.06081604272292308,-0.019973267706855372,0.033452732225874734,
HLA-A,-0.20007262713560808,0.010210655229368296,0.017259072212986563,-0.011661371591750683,-0.025497753794302955,-0.10115968269871707,-0.14193021146367038,-0.42092109004370964,-0.11386034108066839,-0.013209053311604798,-0.2701714856318862,-0.23345535757937488,-0.15234503571600036,-0.1238764431669788,-0.20610327132885453,-0.04646797525382927,-0.0034469876367323894,-0.02067117508078323
CD5L,,-0.02340332356533042,-0.019807343041962584,,,,,,,,-0.0377884169478647,,,,,,,
FGF18,,-0.03763782395940307,,-0.06531689817261024,-0.006155776366773902,-0.016372229762695457,0.029877073360834422,,0.03860587479468327,,,-0.039486412352279274,,-0.04697445223118295,-0.054089767975442085,0.06600085661806569,0.01662462473967747,
ADM,-0.22260841161282088,0.02529003010790837,-0.03380195693131395,-0.08709116779512942,-0.026242603271978873,-0.115122050837079,0.055893279491813413,-0.13213211762585075,-0.13638993457157875,-0.010539419411356525,-0.07227673140900563,-0.08254683075284734,-0.08600075296928603,-0.04835864853503591,-0.17758993468792536,0.009635034673004266,-0.009238756712045531,0.11331036175616545
CCL15,,0.04909155395382092,,,,,,,,-0.01710382791257504,,,,,,,,
GNAI2,-0.0020263259530928965,-0.008348010847259633,0.037061263719118706,-0.02855019880673409,-0.058074102710937055,0.015270279329542625,-0.13881712913161054,-0.42150026229652837,-0.07457287710446715,-0.04244497526144751,-0.23571360512744094,-0.1286122314087076,-0.10354571505483263,-0.08625037003584572,-0.06712185776826787,-0.003474477374692178,0.0338232543113027,-0.18640516810023253
HDC,,,,,,,,-0.1521845838139935,,-0.006100405395353892,,,,,,,-0.003721801310601038,
COL11A1,,-0.03216469482612856,0.003632493978658236,0.13783277000565888,0.021857852748919788,0.01738405776609864,-0.03236086644826745,0.039111151132380055,0.04656092246656882,0.012861749844782739,0.10083874894483781,-0.039361510623669056,-0.0517683079899178,0.021781666458561503,-0.008945805309914871,-0.0015931384834758267,-0.007543552521027617,0.021442002996786648
NUCB2,0.05817172159553816,0.014940692211025678,-0.030281999435216988,0.035719759095144486,0.010708432462053892,-0.07727917073577065,0.10057970999944055,-0.1728727727232619,-0.03326230850560335,-0.044541273868119895,0.05588377125570104,0.04424933423271316,0.002528001013605138,-0.057325629717757336,-0.08203419047800466,0.05048608574548959,0.003419939748158114,0.08003754459403464
FGF16,,,,,,,,,,,,,,,,,-0.034718081859117476,
CXCL1,-0.036829338977218164,0.04075008527488646,-0.018570626090053534,-0.06436086070382178,0.029688407887281075,-0.061789799501493124,,-0.07327775597457094,0.0328990440227905,-0.03156806682819291,-0.07857406851085529,0.06945592484644128,-0.023308427986185893,-0.06171441511686021,-0.061061057335442426,-0.0003341530539941364,0.008428422918399991,-0.03341410167516889
VCAN,-0.10553660262147843,0.045018156667026674,-0.014860106933168664,0.11767161406904712,0.012161834681788395,0.034939800539887655,-0.028455376775448033,-0.3371228513962233,-0.08659297230587946,-0.009551977427414298,-0.07000545273758484,0.11437099681005346,-0.18777972857379083,0.05897798244187884,0.13886430047330192,-0.02049380261227195,0.02678489568573235,-0.23082575936490657
MMP7,-0.04619771754942337,0.018959868611928665,,,-0.010115725926486449,,-0.051266830839727995,0.003635352388160359,0.026440152083679277,-0.010145819320103486,-0.03389236618384175,0.045395162935804985,-0.026555363463629675,-0.02767098060094587,-0.14806003235739737,-0.04832379072949887,-0.034530983933475985,
PTPN6,0.10335050529509324,0.011768436560845464,0.01105465571157498,0.0029378115874799026,0.011927336997972665,0.03298203118861844,-0.03802757960171947,-0.17660130820393893,-0.0280581854089221,-0.0081031263314229,-0.12119416707378242,0.02564780303428554,-0.03866960536133744,0.0527013082509004,0.010662995683860059,0.00834876958093937,0.007635929954704596,0.022073777347974173
PTGS2,-0.053739972000196444,0.06515006714059327,-0.01657330964131314,-0.01308110870858031,0.04882856899694078,-0.10219480683986407,-0.02138155770028229,0.34437927835774534,-0.0020189583985065693,0.07016931232887559,0.009913361827794545,-0.05565924402386837,-0.012314593921804607,-0.060134608315467526,-0.08947610524936091,-0.017013855945461533,0.07111678242884766,0.24776504316406622
XCL1,,-0.029970839247939654,,,-0.009015580021388265,-0.04660180279843007,,,-0.052030775981706655,,-0.044457140987765806,0.0381608404059777,,,,,0.12850226459906544,
CD58,-0.0992134109608232,0.07838290282833668,-0.013042556559162054,-0.012350825108185188,-0.005615808342862427,-0.03546968541691563,0.08486623697759811,-0.27591263000517063,-0.060600299617980115,-0.01465938603441983,0.05904698684076336,0.10673479730347325,-0.060353219174273366,0.09865167016845837,0.041977597349791416,-0.06870299812646372,-0.041922462876332646,0.04835597846123904
TNFSF14,-0.020882617727950692,0.04385571417351167,-0.019368550778658764,0.08483915337121369,0.040038412450843414,-0.01764748864552162,,-0.06607074177095205,-0.04063065496628849,-0.030833694549345474,-0.09653768130694025,,,-0.0039735867796282945,-0.006360374009936109,-0.020751081293972698,0.025514887147408447,-0.03628415210973442
CNTN4,0.14008178143302447,-0.007525958868494945,-0.015161639763462532,-0.025979811983030954,0.06414355724921163,0.0783115020683277,0.13578046035696273,0.24488526401168118,0.10174225217834099,0.017886829763432446,0.22962721738733177,,0.13616844480905432,0.0891818967372297,0.0668738965569522,0.022286164264028557,0.05545827421876505,0.23126979960551186
NTF4,,,,,0.03577966713582474,,,,,,,,,,,,,
INSL3,,0.05166305058107218,,,-0.020245096867199195,,,,-0.004649798620411152,,,,,0.006841073058030715,-0.021636735374698516,-0.02075107928908412,,
BTLA,,,,,0.032033418879185,-0.021829255366735044,,,,-0.00012706724524655036,,,,,,,,
MFNG,0.06421540563119776,0.023919592062664346,-0.034174814761875665,0.04506777629139514,0.01408927328829844,0.03178093525525351,0.04007121921375209,-0.21745643541223458,-0.00846548058684911,0.020617365280796007,-0.08894291641464641,-0.007352383433244924,-0.03964191357001558,0.07612913348466308,0.08248911762683421,-0.032245452889285584,-0.008256992451602855,0.06075922375733369
ICAM1,-0.1301930665072814,0.03112341532890545,0.014283519060184657,-0.08512043428308269,-0.03354281683371999,-0.07724986462957464,0.014812454612622499,-0.21541934406003424,-0.039503808251149186,0.017443236020229562,-0.1112716540641253,-0.02453424533641133,-0.06698253954731492,-0.03263740501865915,-0.09353704803790354,0.03558733065996181,0.0620449825466071,-0.02949089496289108
PROS1,-0.15061185429171292,0.05618260394601367,-0.07357806401036542,0.05168728314229784,0.03168596802697811,-0.02961493054289556,-0.04259281336413578,-0.28963750422860973,-0.09210588873781704,0.017049473913391174,-0.0206727569536194,0.06335151379718386,-0.013569204501976654,-0.014826720540670937,-0.07189851839268079,-0.06628272781786083,0.07196585980814661,0.024079068575886507
CLCF1,-0.08053871426721496,0.0046993056851073155,-0.03997154973624758,0.018924259638102583,0.004650410444059294,-0.06507588143011186,0.04058230913478256,-0.010138925559291313,-0.05102414312170445,-0.01681620992972591,-0.07795725195337624,-0.042259260524647534,-0.05116669239641663,0.06512563923805588,0.030687947973876126,0.011391532455997317,0.05248076048511343,
PSAP,0.16396875429689695,0.011608908912954236,0.02268700395743919,0.004000649300898164,-0.012609486237152783,-0.012169412694036773,0.008212064421253912,0.1642665903111784,0.0668206712123452,0.01624749187449161,-0.17663606284544034,0.09060071404905273,0.1452164294343501,-0.00803721234863822,-0.12281346327490066,-0.04386034017583036,0.10584715165421943,-0.07507720196074405
EFEMP1,-0.14575606996608803,0.020504477855688822,-0.01956002050640445,0.029541779755546664,-0.003392821198381831,-0.060020810547461,-0.042263813441205444,-0.29740866561395424,0.04708323079776895,-0.030626465128900413,-0.2920895665622431,-0.011583650308553612,-0.11845712252456367,0.03878049013537921,-0.02398692204753266,-0.04284733499068645,0.06552996091587565,-0.14923295153825775
C1QTNF1,-0.22829767715334015,0.0525628356888328,-0.01757719161796099,0.019011166093847513,0.014378351629571743,-0.002035499377898404,0.049447912023762725,-0.21724402871370374,-0.03448775078743852,0.04420004813845656,-0.013566403064879223,-0.05936576548576126,-0.04414780398135193,-0.09467723961091079,-0.186695105659822,-0.05115792737434952,0.05866780684976885,0.05434601496255986
ALB,-0.043250897854334426,0.010688668139952267,-0.025549898992524724,,-0.027728236396249713,-0.05594294216328783,0.03727673856344457,0.03981577952382045,0.0016754607709736351,-0.035020564706083585,-0.09854038029642433,0.06463156747573603,-0.006635297947301819,0.028429092150078633,0.0006421972516043066,-0.022907964766477846,0.01087855163273344,-0.05909350380948172
CCL13,,,,,,,,,,,,-0.007026614406041746,,-0.03267827809830735,,-0.023276647415976612,,
EFNA3,0.0947981008617787,0.011087731712419974,-0.011359054213996198,-0.03380960861109868,0.0020083729195341845,-0.02214387533583322,0.09625521929914774,0.3703003013552492,0.039545360041350786,0.0508302823168223,0.1498438716295297,-0.09258854291819434,0.040177320192856275,0.06182414140245469,-0.0023127942887705443,0.046403419377563655,0.03549519052910475,0.2769464818535451
DRAXIN,0.08288281407943868,0.014220688607852128,-0.03167295762235613,-0.07931031805100311,0.020457854420360425,0.006302854405893522,0.05455841984665903,-0.26238644945806994,-0.09356585095978806,0.059387719329404356,-0.022167988863798668,0.032159312728501845,-0.08758266489682857,-0.08617788807354745,-0.15186056836791204,0.017331242808345085,-0.008519165294973572,0.06086026895145021
RAET1L,,-0.03181000684076163,,,,,,,,0.000770486226772389,,,,,-0.022945537667622154,0.02027940715690271,,
NPTX2,0.22594429693555287,0.06154898735882407,0.06698447422460567,0.03507357986726201,-0.029011395125399058,0.07274497311718839,0.14341890340982644,0.42968920654114384,0.1576212646566076,0.008589854918402275,-0.08408058574078447,0.009748347230966263,-0.014746750188686928,0.0048647226965881476,-0.01974715008887747,-0.081910220015799,0.1404922045758662,0.20911301917288155
FGF11,-0.141513724811127,0.06681136496499011,-0.02599192303820614,-0.059127862022894745,0.03974301001232745,0.0025948411749961934,-0.025788759341338622,-0.2417784665120633,-0.007119950383245125,-0.004472439181566721,0.05691580068289343,-0.013174415397800463,-0.05937074984855546,-0.009106479275088982,-0.062090340077182456,-0.042211001316095884,-0.043118042300314297,-0.03847177134728514
CD59,0.068689163569913,0.010271917438447133,0.021232866362913598,0.00378506349375652,-0.06186034568489776,-0.029724382611890313,0.03752077086302819,0.218222488741446,0.012761885514981232,-0.0410922323979502,-0.06548928320497266,-0.09511797598228991,0.11067624543345367,0.020523279814128804,-0.04142038303875818,-0.08679788242400534,0.09357322813802424,0.0354412766514595
COL9A2,-0.10008233299607174,-0.010607137259084496,-0.052165425582037496,0.057094130495689746,0.01754332140465546,0.11435716177312837,-0.04165127659062028,-0.20322710955853854,0.0152822902382196,0.01668241525217998,-0.05102116173108737,0.06561917680198155,-0.0681418286727568,0.11022271576883143,0.1757496748058993,-0.01352200396670847,-0.005656887875185022,-0.10809282506798293
DLL3,0.19327051885372346,-0.01776508323251254,-0.021005516024753482,-0.0005207266328303742,0.009280791435023514,0.046411000084529454,0.014381293450151903,-0.07046485235203397,0.05231173288289908,0.04411009232747446,0.08645470570379218,-0.04979532873655834,-0.039302400547307804,0.12086435762315707,0.20179336060722963,0.019149530962133007,-0.01328941991256813,-0.07626656158971706
FGF5,,,,,,,,0.028399242445248357,,,0.0005466086107754816,0.03754878845184752,,,,,0.07055336114183149,
LIN7C,-0.023488432169539043,0.01121600113716899,-0.02585469397712645,0.10437706696927537,0.015365448744575459,0.07775483208292977,0.029566621672663707,-0.12164044520319542,-0.005327600568600053,0.0033042647585984023,0.09898294114820523,0.05816274687580319,0.04926878793887173,0.03335397098223193,0.09048647855887218,-0.07626360873107459,-0.015106651292590525,0.09738094306015531
GDF7,-0.03055756711708929,0.026684768875738597,-0.016269518350692135,,0.0035562626629626203,,-0.0050959931587166085,-0.0338042749410647,0.07650424298343372,-0.03083369335114805,0.013823348384524661,,,,0.05396180124121767,-0.016869416232273546,0.09149059039075576,
PSPN,0.04407981313245706,0.007287324231573511,-0.029313366795041353,0.0010722679620153673,0.026317325631855345,0.01001917423852064,0.043800766980365724,-0.000438339108328136,-0.05572866980047928,0.011691046100613983,0.054884793602979605,-0.04642804131391633,0.031478029652184235,0.03879410095278823,-0.019494523530259888,0.06328203100017639,-0.007353233600860897,0.1235979450283543
ANGPT1,0.06183179665854077,0.019980732809485976,0.03649428498392067,0.020404571143690896,-0.012753984840683763,-0.0071866450985015665,-0.028975877724176376,-0.2092885116240527,0.09155762030297333,-0.05472646660500492,-0.1676817977522035,0.02690949967450278,-0.02722914256589946,0.03435823882105965,0.00399310416918606,-0.019541504099075697,-0.006953070384880225,-0.07269690937374404
PNOC,0.24009422478670353,0.05564260915495,0.03988921283203511,0.08475194478050552,0.029447657576983692,0.03579397113428585,0.14421140590506626,0.4204302489268469,0.231959560815463,0.12305835765085194,0.26493537732777445,0.09841442891150566,0.12941420126037909,,-0.0315875693699641,-0.019999381944484952,0.13963723882234436,0.3220341592786532
L1CAM,0.32058053451385343,0.07224898334085812,0.005681210757796031,0.1285207836057379,0.028916921206488953,0.032395104645262095,0.08856015223206813,0.3518379780603486,0.14471079750466373,0.14328588963466884,0.19498856096791867,0.08376616394845011,0.24085384184008746,-0.04493271150218056,-0.19597923975431902,0.018481293644572,0.07669785467009851,0.2321214255079025
APOA1,-0.015084975271691474,-0.0051132655027790914,0.03648738952105583,-0.02771451694638696,-0.013208165923626015,-0.01743575095523929,0.05087914412833237,-0.05526076310637557,0.035977339303793855,-0.02546776107810678,0.0580026866726178,0.019459772122149697,0.010881539665746997,0.029996887563696454,0.06625939950178171,-0.008650386275721317,-0.027360493349136043,-0.030310428903335965
PSEN1,0.05967304705706321,0.04125631765661201,-0.0054875390734688044,0.0784701662841094,0.03043331502283728,0.048596101611984806,-0.033230531296530745,-0.19757427655480878,-0.045298498815299695,-0.0432210333102859,-0.19081788507059055,-0.02079327481154252,-0.05377732059908636,0.01648046986956244,0.03761586844952966,0.0022941546575946993,-0.004770910458603754,-0.10143222942016984
CALM2,0.24504257762868928,0.03445779286294821,0.11529174379245818,0.025142979105595688,-0.05580663976494367,0.1310158673534957,0.11082194396521133,0.4476496301158777,0.21387908617825044,0.09555517121607526,0.2655470848744658,0.028569243743400922,0.16708137636875486,0.11343600427106994,0.09423146953891362,-0.04264039943671303,-0.04293601770231037,0.1050602843521338
CLEC2B,-0.1033646520589754,0.031938686507298114,0.005289157103153335,-0.1284164456144021,-0.004551616648402421,-0.07634190654218338,0.03417473518324868,-0.24997273382768978,-0.0589666602338481,-0.031540258838522926,-0.1112176276404942,0.0202396924102251,0.02471108756383009,0.0006509598332398399,-0.0011739147946280772,-0.023189698917278855,0.03878520687888826,0.026582719977149956
NTNG1,0.129546793858363,0.0644839069884336,-0.0008059679688069706,,0.015100738437157167,-0.01366514654021082,0.09795524108606582,-0.027420630821566434,-0.005860173381749928,0.004215378173861966,0.13601402645682822,-0.011743615638251497,0.1236864951560085,-0.02296319473640211,0.09585532400299589,-0.0409845501272381,0.05534052347003999,0.09436751897785199
LRIG1,-0.1395358764379658,0.03013569267712837,-0.05273665479296193,0.10868890203326506,-0.027645699133489153,0.09327556815835089,-0.12454431515588087,-0.2592013136872249,-0.028262017723907185,-0.001143496072795042,-0.15923336207946318,0.08418934126930593,-0.11397800549226027,0.1297567579579374,0.17414845702491052,0.07829726128854812,0.04027384595676239,-0.0858530731405141
CPAMD8,,-0.022349840829096555,,,-0.01208167615345367,0.039604610884770984,0.06423176079551647,-0.04100107090187763,0.05908079030406783,-0.03080362424967024,-0.0204555597638792,,0.07683146032055702,,-0.009007059208002221,,0.014162576353890129,0.03595355416716403
GHRL,,0.009271788218103101,-0.020636126972271362,,0.019795166167068463,0.006514169756233404,0.020056870026886022,0.007818684662484615,-0.04497341489285426,0.02862947054860251,-0.03635393362431277,,-0.021927919077872653,,,-0.01824754887412193,-0.033665052076005744,
NPY,0.2789148575807403,0.010781812931453406,0.09915517720402316,-0.023278297523591656,-0.011443870347153714,0.11159448506859879,0.09837616402276438,0.22624632033169093,0.10038863249530741,-0.06200038209411152,-0.018746121081618168,,0.04457077262283328,-0.028582465480862074,-0.10165300377763001,0.02083904821924,0.057656609593437005,0.0560274949928812
MMP2,0.1268090923335262,0.007713789864084902,-0.012961229021852325,0.14069060382627235,0.01846774493085815,-0.010827169903625759,0.026236772075526372,-0.3051349120916747,0.0039765188635613145,-0.02604011781044601,-0.13739416584385378,0.06970582562706881,-0.18122950894769,0.04321879608904728,0.08536040882332084,0.015392608434604845,0.0577041028089897,0.09581142384134386
LHB,,,,,0.037282423195840464,,,,,,,,,,,,,
PPY,,0.028305356295389064,,,0.0041026580033613905,,,,-0.029612590742786743,,,0.02131323961444419,,0.02436461211766153,-0.10819860333364997,-0.02572955054369194,0.05304683039494067,
ALKAL2,0.006500870775266555,-0.023745997480278246,-0.013058954078403706,,-0.006285089217169118,,0.15858961606552618,-0.007950120501969098,-0.03246749902555386,-0.010507819206680112,-0.09736340357465872,-0.027041349901080158,-0.04407712209574162,-0.03190581207926524,0.0031864294903573725,-0.029446665633929413,-0.018561223670747754,0.011847236797298794
CSF1,-0.17311185664586737,0.04019170071646666,0.04776914447948031,0.025433664217589948,0.012544182346704754,0.02272377390973012,-0.04295826733684143,-0.25474119356503455,-0.059974356697300384,-0.0023817578624180987,-0.11585808140822855,0.012203900312162123,-0.1165219064274581,-0.08463927850360235,-0.07988192160613833,0.00446375139800264,0.06807225156199406,-0.05103026001849202
SEMA4C,0.06902219214622292,-0.05613367066954525,-0.05907663909455715,0.08060267967054877,0.014463433200236592,0.03938082515715886,0.03507747972862464,-0.01132410061146637,-0.044679690566139664,0.0038954455446689996,-0.02148688545630106,0.0004975020958693474,-0.021407900471739856,0.06482598002257065,0.005965221504519026,-0.03731903994981895,0.09588388315400928,0.046467551556132566
ICAM2,0.05326456015083773,-0.0023856274678205804,-0.03631814638211073,-0.011043762416713135,-0.003028953575632602,0.0036606262589474955,-0.01565847502292145,-0.09667208875930387,-0.0358045496962532,0.03831592298546052,0.008690894517322292,-0.03409958199899845,-0.02180342484172723,0.0925999553929822,0.0481421035909583,0.008713450392865977,-0.021838604451286027,-0.010111133594933331
SYTL3,-0.043071420654138375,-0.002651785645290825,0.03856817257614917,-0.002037869020870905,-0.0012363455686515029,0.008478691604266293,0.07291323620424957,-0.19754785312330592,-0.060022729577334684,-0.014962072769597816,-0.05236692409813175,0.0173378541723044,-0.027498018362542336,0.07218189946291563,-0.01127535046271481,-0.003769044144758199,0.10668110124694619,
IL1A,-0.029355311633723707,-0.015481138011571534,-0.00033595981217729106,-0.06078682234429776,-0.004920102844251657,-0.015615768238269526,0.04204551143295167,-0.07558748850297511,-0.06896537043972065,-0.005303731484351928,-0.08040360756422682,,-0.012848452849646934,0.01392936620664526,0.03865028187578969,-0.026907583147315936,-0.024975263042455398,0.06549974615957001
HLA-G,0.04297868141402552,0.002223453265428272,,,0.08398984404592254,,0.033362617639226426,,,,,,,-0.008587075870560358,-0.017519348915748613,-0.017564595454180182,,
PGF,-0.10030182123722858,-0.04142613293930538,0.04380801202952711,-0.09623907020152814,-0.06008880412067751,0.04722464768494617,0.06991237248983316,-0.19994280329244807,-0.010100965871436197,0.04482377491378379,0.01767205132182547,-0.05206765470798638,-0.08097641578166036,0.018153677304729464,0.04260937607502498,-0.07064804467147412,0.010634480838583992,0.08524911764257621
LGALS8,0.08226045024781854,0.09006243796745934,0.004277832174051498,0.0730332144094369,-0.04372724064850526,0.05998321522582734,0.09349551719097049,-0.020991412580977285,-0.020909418676249694,0.06069051778758093,0.17518146736182197,0.09358039620419514,0.04729399439549514,0.024625782722765624,0.014493883704940999,0.021313828842364036,0.055246747808413654,0.04203844300606041
DKK3,0.25520935413007595,0.07933059787662142,0.05584019595952514,0.011705576411470301,-0.017851839157745897,0.08758464117458359,0.0626396440425773,0.425732081331003,0.07828157374396456,0.06629291073137826,0.23609013866676745,-0.10515590608465371,0.18611027168647487,0.08288888613110201,0.06481288598134857,0.00902867264088315,0.08204350362550496,0.1542722776978012
COL16A1,-0.08224054289229168,-0.0013851295983373453,-0.0043667189342404605,0.13958144763679428,-0.010729435905733298,0.05690322343029223,-0.018035379861837175,-0.11280328115949811,-0.014139265753186412,-0.022936733968553988,-0.025597515474862997,0.024761326922155144,-0.15685374443565817,0.02074493502070373,0.01899976350769515,0.012470714368269934,0.018181887704930032,0.035500355591228105
TPH1,-0.012102529342275785,0.026018736589828017,,0.011879691775750916,0.012526396752829615,0.031072027993571387,-0.018132970383820148,-0.058143577361575806,-0.014819018151067365,,,,-0.020676875360681895,-0.015119539706135676,-0.045834596426725854,-0.04777717764922612,0.007773010478571719,-0.028986746027998674
TNC,-0.14943523455846622,0.024353126214109462,0.0180293796399078,-0.07648369647165172,-0.045727945765321736,-0.11146349502819404,-0.10455738713072663,-0.4091721051290992,-0.18842198238888905,0.012617993416367872,-0.2573015465025371,-0.07150084398642255,-0.16913593476575728,-0.05795721036474816,-0.16066320307219362,-0.0672649194251703,0.021557339794255604,-0.1968755347233594
TNFSF9,0.25449872705593324,-0.01862580363736208,-0.021837548333515876,0.05975650141965743,-0.00241212590885082,-0.013657450768545146,0.07144160730555613,0.15498078672309387,0.01473695565638778,-0.0038898989256774845,2.9204024284709657e-05,0.0537886515661672,0.035306548637926385,0.05685819773811904,-0.02091739394130607,-0.010657897542693062,0.08007049449613057,0.10199261713310535
C4A,,,-0.012869013896516282,,-0.024725347610848627,,,,-0.03510424099634609,,-0.01042269013543848,-0.06905155321257721,-0.018175758913288473,-0.012295958268232356,,-0.01704733199668277,,
CNTN2,0.13023671831033168,0.005433236111771885,0.03282353658288656,0.10452397827494556,0.008015198554817795,0.11189741689212793,-0.059538582331431736,-0.15585423124111836,0.002693060592058057,0.03778491671438794,-0.27157478283845654,0.012049449273691957,-0.05220863896876494,0.08184762498441037,0.14362847889161107,-0.06846317561084017,0.08125863701284901,-0.19484708973544834
F7,,0.0420291937001539,,,,,0.012951796376441416,0.0006690225879664426,,,,-0.0031364872023987556,,0.15790763546995837,,-0.016869417863504876,-0.00041419276801574765,
LUM,-0.023219057847728996,0.0676470193240236,-0.0018039508247113143,0.02076194358748541,-0.047615329335198776,0.01324073423004396,0.03751227406416325,-0.22670388082015547,-0.06097229915308545,-0.009483007271352067,-0.07018537619126723,0.19695021928779363,-0.046024720351763984,0.02307838543506192,0.006563906526430618,-0.035396178988553156,0.0628366774859371,
BTC,,-0.03180999359087143,-0.020137721091031156,,0.10190805307019779,-0.008670210125010618,,,,-0.030733878242387033,0.00043459146173054026,,,-0.033162375244417945,-0.016200719562936037,-0.01632486126159694,0.03862573371798915,
APOC1,0.18309562337292304,-0.024830133588605224,-0.006075843244367294,0.04560419511019447,0.11105249470901732,-0.01367462944365946,-0.04361384943106576,-0.4106332499236995,0.025881923089766393,-0.07405942029467275,-0.3106697511384531,-0.040204348166846184,-0.15708125505502255,0.08366420615776632,0.08798910937492228,0.011576792053557723,-0.0839024235668497,-0.14538177680029607
PKM,-0.17385371996012186,0.004324553804932199,0.025464772614024866,-0.023922651323025526,-0.042781676777831866,-0.03914956537206401,0.05243424977894046,0.058645966191249004,-0.047384561158416875,0.07146790821030066,0.25443452599321764,-0.2632491710713677,-0.01664876401987918,-0.08830111759151957,-0.14924274139400714,-0.03521781852228172,0.01340589619762032,0.18195989900932927
TNF,0.10618411395299755,0.023255281100895392,-0.028574562584063573,,-0.0006067679539263384,-0.04678839536584285,-0.028106928823421407,-0.04418319855966095,-0.07628265108655247,0.04120210914385386,-0.09559953040114116,-0.04355490977946711,-0.04317563944487621,0.025769072021018878,-0.034650622293896635,,-0.02232118885715277,-0.08158370756454981
GNAS,0.23173446409682846,-0.011115315663389663,0.0832460405679276,-0.0734773495436385,0.014646670834824098,0.09376065667361429,0.11851455654164379,0.44590071881641813,0.08855987534270394,-0.00628913537942728,0.3095793565677345,0.08469956617584849,-0.10191092897130379,-0.0967657723072667,-0.04254031654755816,0.04313651554461076,0.02604511780907694,0.23474557759471595
BMP8B,0.007275382044920471,0.02752237647018277,-0.015649286182466225,0.02898531220129993,-0.03193404480362914,0.007939938419936237,0.00772257562210345,-0.08983953358371322,0.00608795768322115,0.025758731566121785,-0.10562457038994855,0.08041112767774529,-0.06943784217233528,0.015088508340940122,-0.011252326905007836,-0.021761911875019177,-0.02468174386555904,0.06424172112938283
LIPH,-0.04180822196428441,0.02330606586825968,,0.012521044070113858,-0.021994156588394414,,,,-0.018524837162065485,,,,,-0.0326782901165831,0.03893234246840284,-0.026789381701456328,-0.006441831435833763,
CCL28,0.04963274134797939,0.010845347387677916,,,,,0.0757596388079723,,0.06736399666740686,-0.014136248119232418,-0.0027398169827410374,,0.047015842825969135,,,,-0.028033788201907647,
PTPN11,-0.03343936314214492,-0.004301581666996102,0.024703910012614808,0.042788298017531756,-0.022724565108633934,0.08842607181607512,0.03392807447526894,-0.07181269904944729,0.00014573212755192638,-0.046324756815884875,-0.09508755508048108,0.14136580455111827,-0.09872307049974592,-0.06162202029045813,0.0002301158017608169,-0.008815872922286454,-0.00498284636358501,-0.038621087523444876
ADAM12,-0.050864022223514486,0.01485543226184819,0.005838170620741843,0.067127456371766,-0.022730163857037813,0.013758724772757261,0.02581628652260967,-0.18419040500168224,-0.13791509377135053,0.008669970091787408,0.04828851464254931,0.21442654153347726,-0.10943094052238724,-0.05457601898415946,-0.05949466494602332,0.051389132223332044,0.01953775503120892,
EPO,-0.024326613967344025,-0.008975550295654965,,,0.0037051174650713685,0.025762038984986524,,,-0.009023647575165137,,,-0.00194830616450345,-0.020676878397151068,0.0017320194218599335,-0.02010114832369113,-0.0161395131062895,,
EDN3,-0.027584050166370427,-0.015774635772105187,0.019584081393280692,-0.05741374062230396,-0.0020720258486179636,0.016929310467393516,-0.006051136579560209,0.0034461190559301274,0.10578480362325865,-0.023888635717884615,0.13828299076100692,,0.027718186554562724,0.02715592118388076,-0.019388434236643253,-0.010745801076694626,-0.04916778380246445,0.12750572297704924
CCL22,,,-0.016269517956719264,,,,,,0.005039037065766964,,,,,-0.04016642223053318,-0.025743074396145173,-0.014161720154392907,,
CCL2,-0.11350224170010934,0.013697817818074897,-3.0756484244746076e-05,-0.018064156994058306,-0.03771508757466817,-0.040025734544664605,-0.06372407752141954,-0.06936000421004021,-0.04981997836772707,-0.011227155123008314,-0.21526973177537584,-0.04166106369835178,-0.09189479425449229,0.004879042189341139,-0.08001982648365562,-0.03369538263196814,0.09196711768667303,-0.11512618919475273
DSCAM,0.013340253997655028,0.023849587966376273,0.04670243385111247,0.10458538480393273,0.018578269721757322,0.05586260718400772,0.06575971235949654,-0.07775023028656652,-0.005769315392420337,0.10323645422507513,0.021652507252856258,-0.06771877670241341,-0.04103009156206461,0.13717882513960156,0.08128903225108597,0.06934368885036199,0.05677283628946965,0.1725875074318542
GPHA2,,0.08359143161500052,,,,,,,,,,,,,,,,
ANG,-0.14426214272866283,0.054381535135452005,-0.000548070044615943,-0.10300401571267462,0.017763644702620672,-0.06800068717561646,-0.00010649651378756296,-0.16168630764692232,0.0015856289318833482,-0.03274311682106114,-0.038250181371013145,-0.09544960306850467,-0.07561126043765802,0.07872037927126875,-0.05657243149942388,-0.018807908657400216,-0.025610847031751288,
