,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CPAMD8,,,-0.017596859105000324,-0.04507438195517956,,-0.03574210568781729,-0.018042853205864,-0.027552301289008117
GHRL,-0.05634516404318195,,,-0.017146175601239797,-0.026316894758424705,0.005230230056467919,-0.028980017750583037,
NPY,-0.03469718422713084,-0.05785982815019785,0.00525742746558642,-0.06698198831544806,0.022120986813597678,-0.013593466403465874,0.047378622807075665,-0.10515245132100536
MMP2,-0.0470967847051691,-0.05284742363772485,0.023219868237734243,0.03416890949836825,0.05264186688609276,-0.08925509912055506,0.0035839380683656574,0.05488717997705475
PPY,,-0.030886535935532786,0.018446506353685083,,-0.039247467184016754,0.020810730534636737,-0.004683259210371355,
ALKAL2,0.039336722482209915,0.009406229611946135,0.010386833917601498,-0.04896301485292209,0.014623282747199784,0.014156629737396684,-0.06433552667395573,-0.06465959196102675
CSF1,0.051480388864097906,-0.09114659091085275,0.0001299696117940417,-0.01758012900319932,-0.0163687104031649,-0.041928321389841254,0.00583966455352328,-0.02062726033956906
SEMA4C,-0.024874712834940034,-0.007172063710821768,0.05183914456998289,0.04751324636580364,0.014681232245825886,0.026097986021348735,0.011132335202774856,0.0076442527703757725
BMP8A,,,,,,-0.03061674225222468,,
ICAM2,-0.09484126622122771,0.056306155364143275,0.002288816656357414,-0.013881817286782375,0.0042741204461635525,-0.0698886443062496,-0.031719590816437306,0.1829019306692637
SYTL3,0.10269422614455145,-0.0127633927668758,0.033299542654645256,0.008126584406572166,0.0002699049341006857,0.05880353743657407,0.058254701163344136,
IL1A,0.14769930272006038,0.012185129980341191,-0.04127015485830313,0.004914935194487331,-0.019981382571171782,0.02422077970680392,-0.05209249258640988,0.05185979868502181
HLA-G,0.009285313703753717,-0.0070795403919712355,0.006486941016197278,,-0.044124741633567145,,,
PGF,-0.1087776453266633,0.020287376457411056,0.049443982188580135,0.0782501969988212,0.0327989723107108,-0.03138456408914715,0.023012080036934914,0.10123304470258618
LGALS8,0.1379241671793733,0.010258832653169148,-0.004297181752762713,-0.02484717550719955,0.007349513186527926,0.04296105776173362,0.007835610369613347,0.08985290065817235
DKK3,-0.11180071092463734,0.02475465170556936,0.02283389836544612,0.06501747741596758,0.014951066180091985,-0.09449788132538485,-0.0034498081874165744,0.08473825024390794
COL16A1,-0.024687273224670233,0.07173089529114814,0.026729111280644608,0.035526402152704646,0.005695033928277789,-0.09096114009254562,0.06823978357650662,0.0008060842362574346
TPH1,-0.05770462084018336,-0.04438094431115629,-0.008388293288041084,0.004266113934267542,-0.009097210811539948,-0.025431830068181276,0.06277119789304592,-0.033963286700206416
TNC,0.07658031735680745,-0.024097062457657508,-5.63758167704923e-05,-0.0036498105830689727,0.028601260958851404,-0.01279351834730871,0.06213560967250407,0.06021826899032344
TNFSF9,,-0.034044075007331635,-0.028608951018806814,0.06605351612526102,0.02464074808510799,0.009092863415485588,-0.03261643959647539,0.04505095069897328
C4A,-0.052110581437955494,0.021069501271372595,,0.07209744998965485,-0.009459573824066618,0.04241329834689195,,
CNTN2,0.13878922640700464,0.08205073691464307,0.015439545307925963,-0.09758890111343317,-0.0025665703196541567,-0.009849515594601493,-0.025768560456061372,0.040962421523729385
F7,,-0.02569371449456382,,,-0.024329333085351738,,0.13147419914803496,
LUM,-0.09439474180075104,-0.035356163800479685,0.11372667059988575,0.061789515347950415,0.06337275305070575,-0.08647985993355325,0.05373520011003458,
BTC,,-0.01858849914100692,-0.02669244752108474,0.015317221026100315,0.024631833440742573,0.02936171025530203,0.024436599045705772,
APOC1,-0.016981868560389357,0.04082505491870134,0.0742828061481371,0.13055723245569759,-0.005938305635996094,0.02007303777147587,0.03710536406172118,-0.024619620288291583
PKM,0.09752796518879615,-0.040300461030915516,-0.03722371175950103,0.08714128662876684,-0.039620023571215024,0.10586943703438143,0.031612432495878105,-0.03170344397987933
TNF,-0.03299389309024577,-0.0180419730617258,-0.018272020833691446,,,-0.049777463971021126,-0.03162655837145864,-0.049699820622385905
GNAS,-0.04544465403831234,0.005120894525306067,-0.004128230400704387,0.07960843312808905,-0.036397483844646555,0.01734779940790435,-0.008499275857760695,-0.01893454289760998
BMP8B,0.07063523674094249,-0.010796339798957891,0.045966638851657415,0.05630868254784031,0.04222588405789757,0.06101689480407829,0.04418198758446287,0.011284199003184265
LIPH,-0.04437447883031385,-0.01831715500728276,-0.020371731264381222,,0.001964434949054199,0.03729359578708289,0.07747650141279488,
CCL28,0.01844390739753934,,,-0.02613624000265799,,0.13858151722833256,0.032109242663984135,
PTPN11,-0.01487509973531643,0.03402230854758478,-0.039322988778401805,-0.005176749722278627,0.029654588018601928,0.05291396218747626,-0.03948300460203531,0.0213774883193149
ADAM12,-0.046459080122691614,0.0014769466440834004,0.06227283796196765,0.024311092618510804,0.00971793912246997,-0.029338819476143314,0.04287835817715669,
EPO,,-0.0198928981347605,-0.021157595928326594,,0.04202756221284325,0.08940277288244838,,
EDN3,,-0.02831643906798946,0.019941111133348354,0.10057789020049294,-0.022973893769979662,0.003464819854347166,-0.029475874704952103,-0.03341930198567152
CCL22,,-0.02251447610813898,0.06608205520217637,0.03150439056483599,0.0174914055223759,0.005482723499524969,,
CCL2,0.04108310132783015,-0.09497758374243492,0.0853008213534057,0.07454744615903795,0.04534469743830132,-0.004269151506635465,0.020787346552787335,0.048313540141215805
DSCAM,-0.030803131454426286,0.003462207953056661,-0.03890131928341002,-0.015560667080401176,-0.029397890712433226,0.05383239135134521,0.01380575516596701,-0.027622611987575287
ANG,0.193690132815536,-0.039667536343489344,-0.02036198055584168,0.021912219694351368,-0.05267789216230196,0.16453397385781562,-0.04129224774930525,
FBLN2,0.010623595645847018,-0.022179283493086063,0.06377278711219084,0.002494941762053759,0.07791831176328788,-0.01723246983886602,-0.006853617766630463,-0.03474658242191527
VTN,0.16623624432819195,-0.022738943905524257,-0.014877594933517806,,-0.0301401243138293,-0.04123013104260159,-0.05126719340286515,
VEGFA,0.079264987033463,-0.05059499260272977,-0.0960784952872485,0.0628955703936463,-0.02073450761989945,0.12391565595112064,0.0008156168555619812,-0.025749537229210483
F10,,,0.022736385314203064,0.009534010466087714,0.13229241532006109,0.002992818651237732,0.11548553296682361,
SERPINA1,0.11441690505830446,-0.06988259922662916,0.018602228521808723,0.019859223301037506,0.036749729932276896,-0.03744768136138281,-0.014358554378988309,-0.08675321819243732
VWF,-0.1458620019713411,0.028218346986798284,0.07928134758767552,0.10353221838110144,0.06554105490437648,-0.1307122910205381,0.009481691919199009,-0.05829799531867874
GDNF,,-0.01031908180532048,0.027440781162833366,,-0.009124967927723158,,,-0.04805885745467805
VASP,0.01696698545478303,-0.07855158930861213,0.039088201124189544,0.06506722931431383,0.09152785104961675,-0.008391432999856962,-0.028827730753006684,0.12291490769649531
ADAM15,0.03226796072262306,0.05951609728431199,0.039552420092433795,0.004456719860715755,0.0423405177146053,-0.014530561180943119,-0.051276862525442043,-0.017680190312723502
WNT2,0.05083812701245797,-0.02467516530065374,-0.021729910828174145,,0.012026570640624987,0.0074785976752199754,0.01846710951462906,
CALCB,,0.01938347145084168,-0.025735515954375898,,0.0464217516376407,,-0.03803699181718294,
OLFM2,-0.05517977563685337,0.06963882196205884,-0.030722990809285006,0.039379310445552505,0.04711433740577887,-0.026381596551437844,-0.008757112963810229,-0.08988061701422136
MFAP2,-0.09514202341138989,0.011282424387987627,0.06826232823260038,0.07443670745983981,0.059966690695207825,-0.026223341197858296,0.015314513403410215,
HLA-C,-0.03704230336126312,-0.05511502972336328,0.02556043391608978,0.09642535352071722,0.07900766246038697,-0.002819266430557512,0.0219338263556866,0.10261573313432894
THBS1,-0.016394178902279198,0.03979718395372377,0.02014436747147952,0.061478581117456854,0.013322491876200021,-0.0039368409058388315,0.0356735918552091,0.03062657958485951
HSPA4,-0.05258404722110246,0.013533966147535907,0.04649823143540162,0.07677746452560298,0.01687509778611636,0.008275129053333495,0.07007082238760595,-0.016008193556101367
LMAN1,0.06155817685077695,-0.03881714651912849,-0.0029923153932905596,-0.03525838058361798,0.0031606011361904854,0.08710514847546855,0.005046829555144947,0.027717321802832567
LYPD3,-0.049133696685285055,0.015831687141982926,-0.04048760853493021,,-0.01657255143437134,-0.018629186350263133,0.07868925029851488,
APOE,0.02404320381828158,-0.013044919461444052,0.08520128742857759,0.02219424285672328,-0.029361303838152965,-0.04657350983855792,-0.04113456714152331,0.07653959586938086
SOSTDC1,,0.14442913757394854,-0.04003553535755609,,-0.03119509123888993,-0.031808705399503,0.015194000281753125,-0.036267240826233345
ANXA1,0.015305869913856286,0.012099352834767497,0.018482656979627126,0.0012833035990844318,-0.017016133902986313,0.005507086806859039,0.03297793079207246,-0.06279794359564728
WNT2B,-0.03294620802384549,0.00041406685490113035,0.0069104584740886515,0.0012668480371308374,0.0016112214823446886,0.061235605876801116,0.004336926501427672,-0.037764461616869416
AMH,,-0.036377103396551785,-0.013369308798444496,-0.02613623666973183,0.02315990177802014,-0.05785113425552423,0.05803492968042931,
GDF10,0.003333916026846152,-0.0028327157395110826,0.062194948874213014,-0.03298686591214404,0.02084104224549057,0.0003582361803019758,-0.0023105977746141833,-0.04070827893942856
EFNB3,-0.10720470354140377,0.04956795149647612,0.051071989692969194,0.04767662062093686,-0.0031606902985423157,-0.015558616625696705,0.04244817819195956,0.11673480711890337
LTB,-0.06906478924616848,0.031527011015119316,0.017639291707785148,-0.039159843930528286,-0.03314413832184679,-0.02659220776224488,0.03550319000894636,0.1877137735682895
ANGPT2,-0.12941553847362144,-0.09108427824140157,0.10311725368124516,0.09608852054475679,0.10602926745843823,-0.03248128753145,0.03833532324228391,-0.05117187949113182
NRTN,,,,0.042927931873774076,0.08822045868090062,,,-0.05036050599852104
ADAM17,-0.05089891014078988,-0.03982425207849333,0.0028776008985324417,0.0025140762056593494,0.036257541706338985,-0.033205705416079354,0.06857816358275393,-0.14539306546935585
LRPAP1,-0.0025350969450814464,0.025594198799982117,0.058954387593397196,0.02059971461727014,0.04098144396324081,-0.02271010908574386,0.05490673674334565,0.0935503712232865
NID1,-0.13884712359849816,-0.05207470731183198,0.05717228874490086,0.0815707218890629,0.04964901620857193,-0.0843221612243084,0.09708957196268644,-0.0651864378854083
MST1,0.14532040663794893,-0.03072056945270446,-0.008669741926570076,0.053384478291157444,0.07157203525119205,0.03173532598226369,-0.009411536158062431,0.010706302900572815
IL13,-0.03975560518327397,,,,,,,
DCN,-0.10334308059523974,-0.007572893330776309,0.10817380267929964,0.121037622574519,0.05586937644467915,-0.11793548405487009,0.06800428255444177,-0.027820296498039528
IGFL2,,,-0.020963654975592164,,,0.005747060290076176,,-0.011203120799585348
COL7A1,0.01020369934611848,-0.022978807815855762,0.02162568169826577,-0.0071136830592577385,0.02369814806514589,0.051213290983701705,0.036479013629766,-0.026235832776524935
CALR,-0.061925355472345046,-0.0961806071009606,0.008952402226659557,0.03353053451854216,0.04912542853309051,-0.016095801660874258,-0.010117716957437569,-0.018340915107269002
PIGA,0.043641749319827866,-0.059283598585486735,-0.010738860602043309,-0.014574350738176253,-0.017699781110380924,0.07031332750254765,-0.014642142254192086,-0.05719811025174047
CD200,0.006614344002463581,-0.00412567368385316,0.02545465593626862,0.017769896459972824,0.012815645395689667,-0.06782984711357301,0.012596805716077497,0.08204042076526577
GRP,,,-0.01976355329551009,-0.007172496009239386,-0.022733242227470522,-0.02999829403307858,0.016183497852328164,
CDH1,0.0528355560995981,-0.012612290748210388,0.0843237473038268,-0.028612186876896012,0.03278382715793253,0.02909809504871245,-0.02197087982643895,0.003991699352807062
LPL,-0.10189281182051421,0.049791815321412795,-0.003517191596733001,0.06686234813659105,0.026811922356279213,-0.045702644542276856,0.06544577094567039,-0.017561099928104784
SEMA5A,0.022076977709937187,0.007829926062415405,0.025096587318149746,-0.0072678164817714585,0.05588909646223413,-0.046470271289534966,0.07515924516393667,-0.10680814288018371
SEMA7A,-0.054838864405805654,0.014199530691375273,0.025428316336370434,-0.01581256068372337,0.02114452257324161,-0.02049450051759463,-0.00047980232657885276,0.06443796507748
SEMA4G,0.15000303570585088,-0.0005362850924492185,-0.03879446559505888,0.0022564365789955877,0.048631219465075,0.0011914559077649885,0.03833179933125916,0.010128151167196755
SEMA3B,0.08036310382385395,0.022324042403825975,-0.03350721219028789,-0.03451050763818546,0.001118336478459155,0.024296649386897202,0.002808441589100833,0.02461503186185843
RPH3A,-0.043073684271872484,0.027212287003857277,0.06356113280491228,0.01955340036906253,-0.04730717765539155,-0.003658212173174902,-0.013137483735684621,-0.10970264274116562
JAG2,0.07238916888907655,-0.04022254848149935,0.051106091243515055,0.04199776161891696,-0.02792323153731996,-0.015270601993811382,0.007515187026819156,0.13252850337849018
CGN,0.07256166671262229,0.006102790190919343,-0.018705118866166447,0.007638663084490429,0.03781958040767443,-0.058237755324344095,0.02219867002093125,0.023400353784140807
GDF15,-0.06425054487130728,-0.0004772885571897921,-0.040279671053769533,-0.019246172752909282,0.03779169557627588,0.012845383467018405,-5.0821757226607874e-05,
SEMA4F,0.0074339292146831685,0.02232318261533215,-0.0004808510534262385,0.055764189216373126,-0.013738935434608187,0.0007000738971890946,-0.011297836113205818,0.001562393098804038
NXPH1,0.09537652138974442,0.07229405462762964,0.0688593761769983,-0.026061502168474287,0.025028638898270374,-0.044291036516222224,0.02934494848183652,0.014152590276408621
ARF1,-0.10216278404533624,-0.026067490001325147,0.031523998441714156,0.07915105487901289,-0.0033056569281870976,-0.022000407539558536,0.04174469937594342,0.03979067065981631
DSC3,,,,,,-0.025281645307735103,,
EBI3,-0.020782813845700087,-0.037034136560799964,0.07114384268438416,0.07739818875956804,0.05183911889700454,0.053892889573736044,-0.013524364288107662,-0.04686013460992645
TIMP1,0.052489100800371134,-0.06394650602101183,-0.020007856765811745,0.06486999010961482,0.023539866774562712,-0.05810524386106887,0.03990118084388689,0.0045688682138357506
SEMA3C,-0.021658135858432122,0.039036369553095765,-0.02131380751940178,-0.020226599512746767,0.019553186529719695,-0.022080371718999597,0.21458421131213765,-0.02544302298486946
GNRH2,,,,,,0.048670908143088616,,
GAS6,0.024545920296303023,-0.07878364256634049,0.09466687161920097,-0.019589658009153216,0.0661841288600486,-0.05491590180814776,0.003783358837099147,-0.07278543515302094
MEPE,,-0.03442691424876187,-0.0017690552891540358,,0.051172334593835536,0.1466047234107569,0.03096196179492281,-0.0384475769139452
SERPINE1,-0.10521535002391337,-0.05865860415206526,-0.052303613326631256,0.024104963885991974,0.0025122690024169145,0.06497706466292526,0.042048461454166075,-0.013891033982828255
RSPO2,,0.02044541229263612,-0.02837404080181378,0.007596602825517627,-0.03941320795978487,-0.04537167712780554,0.010775169954622599,0.037819364915763716
SHBG,-0.03790057582668655,-0.029807284289714325,0.012332896124979545,-0.04367350266996213,-0.03298764754553367,-0.013781166313705854,0.06635791043455953,
LGALS3BP,0.0455184652701023,-0.05634965297645834,0.054595929011416876,0.06890655411887626,0.021049239327185956,-0.008641417159307746,0.06498780802285918,-0.06664352964005933
LAMB1,-0.06287158241953282,-0.023844938802939416,0.01798116669027908,0.03479620647679751,0.0429535515433494,-0.05444246839793835,0.04195286166101262,-0.0380264766964325
SPTBN2,0.06460867866602726,0.04440521316739752,0.036997987641997306,0.05544086828471069,0.023405206996903814,-0.007547158213426393,0.006814222271814957,-0.06488670880785752
COL1A2,-0.04799545589253439,-0.05819602298853462,0.09054820077603785,0.08266556077955399,0.07549078106013106,-0.09656864527205977,0.07855109559138045,0.046665288024916346
DEFB1,,,,,,0.018856387035725165,-0.03926454746074316,
CEACAM16,-0.047066783579222456,,,,,,,
WNT11,,-0.0442277805815419,0.02460559442943207,,0.015326760905092355,0.02809925477146092,-0.01996584825231339,
LGALS1,0.12464831774791187,-0.059598885232529195,-0.05493105232427489,0.04141115230286004,0.02061367691482587,0.036254814534854456,0.0006188594491332869,0.08830177242217246
BCAN,-0.08221249011071743,0.05346886303809326,0.06914474570393739,-0.005678354519506876,0.0660240590466801,-0.07948896923708598,-0.02547526602909015,0.07505288999604606
ANOS1,-0.09146933341637073,-0.002357511046926241,0.03644307247955419,0.03444744104841487,0.023894576458403954,-0.04432339781275208,0.03983861562314089,0.07573424183314462
EDA,-0.029899691704228605,0.06005195986899889,0.019418930131149578,0.018641368074312662,-0.04667261435895042,0.072468771448554,0.06340489855922728,-0.001016996038608077
FGF22,,-0.030330445083351087,-0.019968173342479877,-0.03534283151244112,-0.034895562356439196,0.04632246312947982,-0.04901080202547995,-0.06033881310154544
SHANK1,,-0.011164363239494556,-0.025409570364967098,,-0.043772125890592394,0.0011901998445136182,0.1328319898630923,
NPVF,,-0.022514477617265542,0.0731589042278214,,,,,
RAET1G,,,,,,-0.03152348187758601,-0.03246404938691614,
TGFB1,-0.05405795716086772,-0.05604246820749509,0.04880086120080316,0.07364734327660924,0.027583559805451935,-0.05990795346312654,-0.020491051149752238,-0.04447358914167799
MSTN,0.05176871406933659,-0.008604709478331278,0.03278064247045544,0.010503533487724327,0.02104184293954502,-0.014006988875993038,-0.0076036312437056984,0.013285659734484097
WNT4,,0.047085955150499764,0.03543318140427399,-0.025461940830222022,0.05976924342184332,-0.019480132697243982,0.027649174224180832,-0.03915069150775107
TNFSF4,0.0032068195828564377,-0.0040470911641333,-0.014093589257743,0.06329856507463656,-0.03684438890977322,-0.026980959051039748,0.016549048873756318,0.15230523734984422
NTN1,-0.04990336202587616,-0.027120393405793846,-0.004560332396154079,0.07610460741995252,-0.01935683360112034,0.03071772538989871,0.03532570866436887,-0.027042886129710397
CXCL12,-0.11753761100131468,-0.05451377708892268,0.05342836542647413,0.040844005836108734,0.04639528792149619,-0.027097904761885522,0.05559871940679758,0.05643220139337407
GNRH1,0.08390044205888597,-0.0382737444679867,-0.0004034909144549692,0.10747246074737564,-0.03279153335717815,0.009881683539757243,0.021575688422502872,
FGF8,,-0.006864400876544252,0.042332737678766635,,-0.014860086410469741,,,
RIMS1,,0.009028154081805951,0.018104852452083736,0.10773460645704358,-0.033136731299569545,-0.005385551963949747,0.0027006811349084424,0.004375363255027161
FGF14,-0.01922432064242852,0.027593118232914174,0.035626090424951184,-0.05269368097715691,0.03929842370753132,0.01190570703215679,-0.0011503531539128929,0.1274449237539205
IGF1,0.05792957743851512,-0.0612995682847099,0.022992656013772816,0.0069103141053703755,-0.02431191838595798,-0.01241570535227168,-0.024235156538587096,0.021608556221911164
TNFSF10,-0.05084975852292562,-0.016947828754970223,0.07130064677386976,-0.002220415649971464,0.04627675288504033,0.03754340548662807,0.036854548956412214,-0.040518464047459006
GDF5,,0.05780194519459844,-0.015067275016678129,0.0585526477194472,-0.027652579710679397,-0.055599869299773105,-0.030904900806896014,
CHAD,,0.013597755483426949,0.09149403880132148,0.0608962841058191,-0.008800476618594103,,,-0.05148037106885161
RGMA,-0.0022548780160409846,0.03864496117365249,0.025365105313964263,0.035651976726513566,-0.01703399111232025,-0.0483982571423923,-0.0024226244225662745,0.07305578207075528
WNT16,,,,-0.002844483513605929,0.05141410277055055,0.05917298083241135,-0.03851329372166167,
CX3CL1,0.02900085238498301,0.10965500003351598,0.02776895046673543,0.05414277778991739,0.021259286468538197,-0.04789933176257621,0.0536245782759069,0.08410971545817363
FGF1,-0.03512518306030504,0.05048154479749833,0.06019283923672098,-0.06358834233618932,-0.049923934815038595,-0.06527567699071804,0.06828825261536745,0.133316433964351
ALOX5AP,0.04012870676840265,-0.04152172162116499,-0.03940865123577877,-0.004709187690521671,-0.0142773302414125,0.08761113303106527,0.0007709376903241161,0.09207514084868647
IL1RN,0.14242419435239245,-0.051324011183432355,-0.0159409860049485,,-0.03141969320880253,0.05595047840308247,-0.03762544049982248,
PCSK9,,-0.019638523593778212,-0.019137555696323087,,0.09179662218091128,,,
FGF23,,,,,,,,0.008046617377849377
NPW,0.18199321453124664,-0.0037740816030432506,0.021158345596504594,-0.006451434855925631,-0.041170895916172325,-6.982991705367512e-05,0.027661041891135163,-0.03396328873973055
CXCL9,,,,0.0005630484266567433,,-0.007269263886248007,0.06867729902051932,
ANGPTL4,0.059177558571547204,-0.0898522114411456,-0.0858315106172418,-0.020086803498190947,-0.011702910900574223,0.08403549176228464,0.054926227439667547,0.09167892624514026
UCN2,-0.04381961426528745,-0.033957093908346586,-0.03324363465092098,,-0.006124390516442227,,,
OBP2A,-0.07525089159844803,,,,,0.0613704247965869,,
COL4A3,,,-0.015143938296105825,0.024606802873790228,-0.03179501783983152,0.04062677622863908,-0.01041819724579266,
NRG3,,0.014928570084565575,0.0003836741579130229,0.006431594172989134,0.0008938091951202199,0.013956413012194215,0.023107438907912024,0.03013305697497184
IL23A,-0.04759024580026496,-0.019638516743038167,-0.007460181471240758,,,0.0009829364465576914,-0.01762406482708564,
COLQ,0.03337160378073534,-0.01932819155139779,0.06921437354262523,-0.0011355791073716151,0.005559432447163192,0.08590523574332158,0.02465131869359296,0.07483195607106084
SCGB1A1,,,0.04238971673581482,,-0.02327665311346042,,,
TNFSF12,0.0664861189908277,0.035705216118989004,0.010385030274782731,0.016288372575078557,-0.008330416655595913,-0.004076585413057163,-0.04337188651368385,-0.006249414653771007
DKK2,,0.015698204885778416,,,-0.02679245063723021,-0.0022757812290419717,0.03961770033421929,
FYN,0.01094374560447525,0.04363186590874077,0.0369803765454541,0.053735423337329107,0.10127810261845037,-0.06596948782478801,0.09131362821365305,0.02801207063990073
ACE,-0.09905228692082986,-0.0005863834353310147,0.07568125976135782,0.06489595895231515,0.03387804496915287,-0.07020874476325263,0.08507510265993729,0.16949275220217094
IL18,0.08817206387003869,-0.03826662552686823,0.044567034764688464,0.07371428267574255,0.030129104000390258,0.055636885412778954,-0.01804674336383002,0.041990011184201106
PPBP,,-0.024045475144989947,-0.022654513136444426,0.0021615663033462064,,,0.14998737121314765,
CCL27,0.09575647349819214,0.11901074018543333,0.047585971506826835,0.028029576397208565,-0.00982791061182758,0.011007829951874805,-0.03576931522742784,
SERPING1,0.010590386258472188,0.002417180639571586,0.04692849989952308,0.05658044658549279,0.03491456305680748,-0.012890786056736577,0.0321055041898877,0.12729280487098202
AZGP1,0.0746952965921223,0.03985005866987838,0.02716120890927422,0.07628045189343974,-0.00851236857461172,0.03615994769327333,-0.004297861075834547,0.05869324892109806
INHA,0.04016626093338984,-0.047142094289876084,-0.006340468120315605,0.08690191346877038,-0.060596032366583036,-0.025884546963540356,0.030212237840286805,0.0067468721456272465
SEMA3G,-0.06542781722981321,,,-0.0032627522872297325,-0.010687944664571207,0.00029742860586903016,-0.009230509970515815,
OXT,,,,,0.05833585436429997,,,
COL6A1,0.08229172777000571,-0.08852071327260644,0.015280016570690889,0.08488667437354265,0.05119848300421672,-0.09100536785807185,0.04221564251725008,-0.009362564077293665
FGF17,,-0.005240126200835418,-0.023221609678676005,,-0.03885555273887969,0.0033466066330815206,-0.017489205360175272,0.03660338852212815
TNFSF8,0.09232173567223616,-0.026091150507443428,-0.020963652720130847,-0.023698657539559225,-0.02072618954486405,-0.022638854650960716,-0.016001519566745528,
FGF20,,-0.028371920243983176,-0.01952028184601139,-0.04558244370942389,-0.032859253281061984,-0.04657617713542301,-0.03033025377679113,
ICAM3,-0.010415951016783769,0.058600683746958294,0.07052737715362939,0.06387537988919496,0.004434606099855339,0.014147241879601606,0.027742975293714695,0.05113819060134535
LAMA4,-0.09052836834250481,-0.045359782942847045,0.07167367859053925,0.08817840415234739,0.037092010237152535,-0.0890148961979967,0.06245463575045922,-0.06486966876147673
DLL4,-0.02138658002092315,-0.039873369039487176,0.10331863835769275,0.0984281056448715,0.054835582802961004,-0.06585443481706998,0.03266227146288541,0.13913916032472964
SEMA3A,-0.02803403311666402,-0.0010477618407645853,-0.0011280822213265446,0.0005084711526185575,0.04764232031770247,0.018702087111135513,0.0293967110971851,0.1471991371143261
RLN2,-0.05307368818298738,-0.018041967204363574,,-0.03945985073039316,-0.005955813096225684,0.023242138839962685,0.025318119180188416,
C5,0.09464625180897752,-0.013829060870259884,-0.0041041266929142135,-0.010500391003199907,-0.004203452118672451,0.04731453560848759,0.11987369052086451,0.012674924267343634
COMP,,,,0.02685756510801036,,0.007531151894555222,,
C1QA,0.06556474532446821,-0.02495533503438177,0.06718712990594168,0.06406413802307646,0.0403866708925884,-0.008999919548790142,0.002745987981149292,-0.07616115766356835
UTS2B,,,,,,0.015557344666335866,,
COL9A3,-0.034565891212595484,0.013038802406212784,0.025361366058470183,-0.03641711608648766,0.04703855981152713,-0.026166187257470778,-0.0015329449369867196,0.059259291347371915
DLK1,0.015474051599146103,,,,,,-0.01050398649662139,
HGF,-0.06520086701980606,-0.02950559497278856,0.02421010281031877,0.014873772999551362,-0.006558940669521036,0.043837481965383396,-0.05760441366674735,-0.05419952568118337
P4HB,0.09724693575812918,-0.06664966778790955,0.008540059885593662,-0.006805640230514834,0.03336169754502355,0.026594807377044196,0.01517584529846916,-0.016321316389413854
ADCYAP1,,0.019503380882736815,0.08223060723314007,0.08333591588269693,-0.02172022039459925,-0.04783424619780089,0.05005158849513302,-0.02318878967146165
GREM1,-0.06292694012172977,0.00441166494181282,0.053534712005402454,-0.06434112767422007,-0.01516285224555914,-0.027718976062143894,0.032653033113970185,0.05256061570624075
EGF,0.002190767409584408,0.01649869523634677,-0.01827202491755684,-0.001204747603238959,-0.015742887446257816,0.02496146547586268,-0.0011953976314954058,-0.016683882866689894
VEGFB,0.0435294909648665,-0.043736099507471225,0.010962653527517189,0.05360170500456982,-0.007361614513230851,0.04952854133164089,0.08150783057089367,0.035965805980727725
FARP2,0.06322503717610684,0.10521793747604043,0.027246062248211408,0.040524111981517376,0.03792676544121518,0.05316616120130503,-0.010048425813151967,0.03183703902882159
IHH,,-0.023617289012583895,-0.022288841312350486,,0.18317065500531732,,,
LAMA2,0.08611400628630386,-0.04138066782974161,0.10592917860198227,0.03351967909088983,0.0030090913264608186,-0.09389478386664583,0.08050482863156147,-0.07446211684207041
SERPINC1,,,0.004447654670429974,,-0.022177317453612507,,,
NRG1,0.13285617009346357,0.05067625960557194,-0.03946523673070527,,0.03522072781127156,0.06004476857121532,-0.01014723207126587,
SPINK1,,-0.049797532696127814,-0.030685948710629775,,-0.027260385983010813,0.20429908781771314,0.025722796113971314,
EFEMP2,0.12415839454924145,-0.007555401629331055,-0.031674858634421675,0.03463282349913827,0.02507504539605746,-0.04887309219387627,0.04659810614352869,0.03891890338222291
SELPLG,-0.03346921694946687,0.031384945335233574,-0.003420069431431572,0.04507453779052117,0.025095319445394604,0.036681354687085554,0.03798611308222371,0.10036194435612644
GDF6,,0.017219893236547643,0.007895770207083586,,0.03337508747345806,,,
HLA-E,0.09016413581903777,-0.10603358077139113,0.051471602690848786,0.09606883075195302,0.07563545788036437,-0.073099002889194,0.015543032381005756,0.07611664100683099
PTN,-0.01135650094822839,-0.019231301993783683,0.016854565178540427,0.0592403593403883,0.08534452650979504,-0.05403974197479065,-0.0008177176757996153,-0.039684064863075574
CD274,-0.04724387383142761,-0.01465553054065312,0.021110085652785368,0.017917716515685245,0.01017418910082424,0.05856237088741251,-0.011373896883344569,
FGF10,0.06187579481149147,,,,,,,
CD14,0.09105349503611798,-0.016192546935744956,0.04584687884489349,0.042373303011869035,0.008938481925157208,0.030958548608690316,-0.039869327207040936,0.049973778886138624
SFTPD,-0.02472545266907603,-0.021448164414489473,0.03486995215594184,0.10533078773811831,0.10693641900201514,-0.011081033740024818,0.08132717114225033,-0.043159094787469814
SLIT1,0.01345376685498742,0.01433114237185728,0.007924914114675203,0.03933411975152622,0.033467417365448254,-0.02221868758666735,0.05864680065801793,-0.014056913633236107
CNTF,,,,-0.003835046836781743,0.011247312083986825,,,-0.04315927998992837
