,UKF251,UKF269,UKF296,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
BTC,-0.002902153378204016,,0.0367512572110997,-0.021852550536275314,-0.05126574217202961,-0.02007387237408869,0.022307727951313163
APOC1,0.053380662949354306,0.12703688740419894,0.013422534300537851,0.09539604809796955,-0.015906618314269615,0.06995264267285765,0.05268788225477855
PKM,0.020183926411990665,0.10276458785191893,-0.010331272131022666,-0.07761365352508706,0.04000103947145024,-0.09753129782853014,0.030316239175678498
TNF,-0.03801666485476068,-0.023351054748970246,0.0510154149620225,-0.021210057095772828,,,0.004746015938923533
GNAS,0.017678372371342045,-0.043872144687261964,-0.024106105309135203,-0.08117460351885374,0.05429416116608427,-0.015308892714940939,-0.044305146313722905
BMP8B,0.013185802814265459,-0.00010374632672646657,-0.017034539149053878,0.025413128516516996,0.009458157248838419,-0.0389936456351478,0.043373118017912445
LIPH,,,,-0.0008979864757832548,,-0.010488434179957182,0.05376640017578061
CCL28,,,-0.02014826284265671,,0.009401244270143298,,-0.024347883206890436
PTPN11,0.009123291245137015,0.07742708461249453,0.006449083223401158,-0.025316600540270608,-0.08105762735234616,0.035489040675732525,0.005937004198988282
ADAM12,0.04212236364784526,0.10014916105956978,0.010885268750519164,0.01471343304742252,0.02209918325501849,-0.026070689577380797,0.06709991155690626
EPO,,,,-0.02338599574420955,,-0.01984595893857503,-0.00940663893913666
EDN3,0.027420392599718166,-0.028191670066950125,0.007787579570109757,-0.007370028606065436,0.026010864876023755,0.05657560984398537,-0.027993324034959334
CCL22,-0.02164557409022457,,,-0.02646791025024192,0.0370634147143288,-0.017413965020676308,0.04965903194714318
CCL2,0.0729860803032586,-0.0047401154791305725,0.006182033627610366,-0.03940686255200082,-0.022918397375517437,-0.05449676190554189,0.06473137980588493
DSCAM,-0.015724031487301723,0.10857174209123699,-0.04008257079221401,0.009664198897948626,-0.008402111660070323,0.03182691444607078,-0.05368209116175299
ANG,-0.006838295585918225,0.1077843700467676,0.0007608077826455295,-0.0597538717664589,0.047711630330006374,-0.04432453298214577,0.013456460502406365
FBLN2,0.03560081315911077,0.002938136817912569,-0.021289833752234498,0.010185875858590456,-0.020121348942384286,-0.029892322016783292,0.051492653225249214
VTN,,0.16513565922270212,-0.02686705182098,0.05556731796313545,,0.034624763179019864,-0.012512573129196155
VEGFA,0.018127633436954293,0.11678378075318543,-0.004687766750901736,-0.12207602847137607,-0.013397075859572411,-0.043029471596920124,-0.10890698003217156
F10,0.014676914082764168,0.0045962408381325605,-0.039726427022808555,,0.12700154212608986,0.012912454689687212,0.028492653527326845
SERPINA1,-0.01797691688374098,0.10116995976267135,-0.0010081068584636655,0.03009836881990048,0.047570730676827606,0.04750664549025425,0.13519952544104044
VWF,-0.02651525549854814,0.10448460800282063,-0.022100181912631904,0.07966049103950147,0.022835347142763106,0.004922385775056071,0.039940375622612184
GDNF,,,,0.061364417406042565,,-0.013994436069897906,
VASP,0.08080122841329249,0.08341091861351756,0.0034252692270627353,-0.021782101722356235,0.024498145434152945,-0.036514877549478936,0.041644846096284036
ADAM15,0.05347940975299278,0.05428777183593311,0.013431403127343526,-0.023297775387066646,-0.02978307575465567,0.016593878959798407,0.038428520598093784
WNT2,,-0.04084056051281371,-0.022859715276722127,-0.029008006113519624,,0.08430561556813856,0.11231764107391827
CALCB,0.0634459117330117,-0.017588092325158556,,-0.025387311057688648,,-0.031000251148226576,
OLFM2,0.03139186239733151,-0.03871670880246851,0.02946746993018732,0.08213334474824727,0.007033218486251563,-0.04022410510279222,-0.059954425719622916
MFAP2,-0.003859577877374254,0.049365600127183204,0.028286999668532396,-0.06565479373323968,0.026761716088684107,-0.054007641156111605,0.06346511805197601
HLA-C,-0.02203181640297705,0.08849073643643711,0.001546667383732584,0.0012899214173559567,0.025054032679740473,0.03139828306490398,0.058118355564350625
THBS1,0.06146108110135034,-0.00914497965329957,-0.0026066289047726094,-0.0023623128835625574,-0.03401650051503718,-0.01608291104936435,0.1181423624372326
HSPA4,0.01994335198414999,0.03484554884910119,-0.011358809910467576,0.03368334462710109,-0.057854612801167084,0.033898978091815905,-0.012451292656298917
LMAN1,0.010210611324657302,0.09341263815759783,0.02345360974607172,-0.08460632854472075,0.03144254223431332,-0.036101677155769916,0.0671885718636045
LYPD3,-0.019952714659865298,0.0019746097774518572,-0.004807284348048083,0.006642852466688755,,-0.01993779128807687,0.0005115383362555171
APOE,0.025590951838615157,0.05787229732644655,-0.03326314301265853,0.09249060530532505,0.015590055251922806,0.10397569398790145,0.07246100751036584
SOSTDC1,,0.08149483407012287,-0.041200210750850286,-0.02025161537558495,,0.06511245746755134,0.0144326774419777
ANXA1,0.05114346913851781,0.03174120691536153,0.045555930814045825,-0.050026132231416096,-0.043406206953129516,-0.02008977293372397,0.057448713802790624
WNT2B,-0.028104142807442802,0.019636387563617436,-0.02223537803864713,0.0014511341454774692,-0.011811553526805957,-0.003010957194772605,0.03920607881024858
AMH,-0.026791978772685653,0.06388856232256662,0.0029835174474717105,-0.0020391637815020884,-0.03338608199357663,0.03279453174849349,0.002521578814380985
GDF10,-0.022447130360716792,-0.02834048812542139,-0.008433228539740757,-0.01172514578062164,-0.005320593085871173,0.03662420997685964,0.07190003969352256
EFNB3,-0.005371952005710595,-0.008227336812004202,-0.0006295346220004477,-0.0021317571533023745,0.0673200432625684,-0.027413562599273505,0.013676620647037617
LTB,-0.022418928273955648,-0.015154546564522012,-0.007888580873567542,0.022357104931489267,0.020971889985762725,-0.03357867684488706,0.06880005852530587
ANGPT2,0.0004539590774833893,0.1383260837449389,-0.008235334538073348,0.00518790160577682,0.036145103337574994,-0.02066936088096069,0.05615656619128313
NRTN,,,,,-0.002571587529459431,-0.01767140242111382,
ADAM17,0.03053542719485392,0.06540755200280488,0.027209557265921645,-0.0730942252543911,-0.027677320077495845,-0.06492370666365528,0.0761215050813393
LRPAP1,-0.0038365300593113695,0.09932660939229059,0.004100049331208973,0.06984707544291549,0.02578555319491552,-0.008030448268267815,-0.03745512744301425
NID1,-0.02049436583799796,0.11754448176506795,-0.006659299838386948,-0.01155096804318634,0.0693050528157113,-0.01057811824060962,0.07108578951188033
MST1,0.002664998826683672,0.13351595958913162,-0.008892252476755638,0.002237418421942178,-0.008519578344413293,-0.014632811078438564,-0.01571132751037839
IL13,,-0.017815501508652798,,,,,
DCN,-0.002815630726509261,0.07140000008732815,-0.03954410426523819,-0.0027864883155754895,-0.023734929069395585,-0.007086394159845475,0.08553838417881393
IGFL2,,,,,,,-0.004410318422042082
COL7A1,-0.009509955967731645,0.042705239887101606,-0.012971314320802133,-0.08552998992837567,-0.008456236616171611,-0.023435748746580852,0.07062376644393806
CALR,0.012446534985983108,0.06403397335289662,-0.01277820375187988,-0.0008028476273838428,0.052924962703619426,-0.026471412053566623,0.0728223558776267
PIGA,0.04248097513402674,0.05249605973470945,-0.015058344137799,-0.022167290120380555,-0.015048448784231531,-0.0036216153395531208,0.05880088632106311
CD200,0.031233606860562226,-0.041156042057565394,0.019282358297779134,0.043899017771699696,-0.002652689520103192,-0.03306975582485196,0.011080100874723315
GRP,0.016203735432831518,,0.03405357090975898,,0.029003866143362336,-0.01938264005878677,-0.017317964438111243
CDH1,0.009759969468247871,0.12638032636465207,,0.004097841479365214,-0.007317364450853726,0.04999988954621517,-0.03440106324789718
LPL,0.027791600698197475,0.1304910706179671,-0.00932099531273529,0.03349760673803113,-0.02422914353930333,3.2151422683014435e-05,-0.08021578923079575
SEMA5A,-0.025818802345289184,0.14335290351348334,0.03346728498582858,0.051180295719884215,-0.05145709068815396,0.0417364232337579,-0.05802901655112659
SEMA7A,-0.02123685292223475,0.028746960839948817,0.027458756190096655,0.007799019923605704,0.04124361252891933,-0.004896187817040751,0.052164448409266956
SEMA4G,-0.031022247304814957,0.061625584381049356,-0.012511703574056498,0.01331292518733108,0.058606262975188374,0.004658943489921642,0.03493686445726506
SEMA3B,0.005332546111039138,-0.01931067374510867,0.10188334265506832,-0.06090615850200868,0.0012595723789815749,-0.023197987386264225,0.07147224082155487
RPH3A,0.07010748231055339,0.018015793465275282,-0.03187262876493954,-0.018773587560333267,-0.03856833139515114,0.004334089886650103,-0.002115299683525829
JAG2,-0.03707451887673384,0.02573185482100438,0.014944748848180903,0.012951742970239797,0.04045267293119348,-0.016920999473887924,0.13430659877448506
CGN,-0.01303659980560896,-0.0025192213036769446,0.031682217239407354,0.024294176208781645,-0.05356411770947582,0.042842765233796834,0.013058782707755987
GDF15,-0.029824172500575147,0.08246772626439322,,-0.05987299099353767,-0.02147413750167886,0.05212374099040893,0.11064516398200999
SEMA4F,-0.015607042891243926,-0.05747838363879813,-0.07019613484793105,0.062307320757744145,0.0009993848932239597,-0.05598738448260457,-0.0355583093877963
NXPH1,0.08643629571889039,0.012377282295935621,-0.016198513973609205,-0.0011085237909212711,-0.007526855767864129,-0.06119996443576446,-0.017613520721719365
ARF1,0.02701873384474108,-0.022758229103225763,-0.057916567955024235,0.055325759099707085,0.008521631894502897,-0.03339136076779426,0.04771040222215343
DSC3,,,,,,,0.008626848579272305
EBI3,-0.027950275371723284,0.001355422945379998,0.005336156725303662,-0.027094967251204683,-0.001832474293861998,0.010752997469030948,0.08863443421024778
TIMP1,0.004647368287102105,0.05579330323505017,0.020629922459369066,-0.051097615556548175,0.00524808502106122,-0.048196650962280006,0.06818336752923425
SEMA3C,0.014976468922333465,-0.07878252975774913,-0.001980760441015259,-0.023188963833267556,-0.01772306275966163,-0.0837845798376335,0.10086491041879966
GNRH2,,,,,,,0.0017506751379460662
GAS6,-0.013592800920221724,0.07374825345300272,0.02994547593824622,0.04938491883537929,0.04286700615355563,0.017050154282992964,0.008868227127895548
MEPE,,0.06554708214684714,-0.03863885146393748,0.02547753990800983,,0.07611098770342442,0.07191770946350301
SERPINE1,-0.01592146112288054,-0.07864669300233203,0.0161576667546174,-0.07455125856721508,0.06532874242869839,-0.054814886631786526,-0.015496848351517753
RSPO2,-0.0077696815063429325,-0.02100619477285799,-0.04690793319908482,0.007986952267501075,0.05935088436400068,0.0009281951088823442,0.025797189631362304
SHBG,0.048853857483939854,0.02357826876092301,-0.026062621289962833,0.027970254669798047,0.02833119066325447,0.0517773787102035,0.07855344358793846
LGALS3BP,0.04418233919155621,0.05632207121390526,0.006320338434840898,-0.036036428927475224,0.08718433552423119,-0.056835845799099026,0.05713222251131832
LAMB1,-0.05331414909857939,0.07119794144767672,-0.032727063663363025,-0.04905214550304849,-0.005387513198005673,-0.03994871599729146,0.06760180516347769
SPTBN2,0.0013067662602246296,-0.02686703448951332,0.04809760092443418,-0.032776861352759055,-0.034157532137354785,-0.018916103235567538,0.01860444676622978
COL1A2,0.006554116636482968,0.08925485004887243,-0.038769478679406694,-0.03340569205069835,0.016152689499193528,-0.012307773692133662,0.09045138843819168
DEFB1,-0.016865086427065926,,,,,,0.05701327562025522
WNT11,,-0.017357894785615103,0.009584447825225408,0.06916875661511089,,-0.032474108973205885,0.08040419483782497
LGALS1,0.011232253249835022,0.011023365664561007,0.018143860059828675,-0.10565202314111169,0.013450800094933345,-0.11299880386046628,0.02195097301896474
BCAN,-0.0050217777963395775,0.14005309238258423,0.0007523804018731936,0.059199503081806715,0.03272016501215128,0.03578708854488854,-0.07104847481919137
ANOS1,0.02237191797143681,0.08595066949629711,0.04000502563906389,0.07298224756179886,-0.06476651159650386,0.05031231898759556,0.019463922289593063
EDA,0.040588967850288364,-0.020754198787202898,0.009331350913240818,-0.011058116854429478,-0.014012284656758986,-0.020475793305087184,0.03208989741035877
FGF22,-0.02322296270892449,-0.015910794524507884,-0.000518962394630587,0.024725415378470565,-0.007553481637024314,-0.029752382789749916,-0.03264962543716235
SHANK1,0.014732344211957668,-0.015138110457166905,-0.0036528879181503366,-0.03123054049207576,,0.03130183094606561,-0.036703827310299565
NPVF,,,,-0.02646791202436388,,,
RAET1G,,,,,,,-0.0189024170370047
TGFB1,-0.035067550299692864,0.01321996608726897,0.0009783669100167172,0.012190481806495549,0.01234655704769016,-0.016058627129217375,0.08174399345418543
MSTN,-0.003088677354578036,0.09199204184844892,0.0787036747216001,0.08878482171807317,0.048552269308636646,-0.030068517342143178,-0.03492228240715653
WNT4,-0.022049748501986034,-0.018040201321228966,0.03845010796282965,0.015922645471738366,-0.013861132246965046,-0.010978157882358435,0.07871225667060802
TNFSF4,0.08152325189454451,-0.028636147440160093,0.049332830376722904,0.035959914936964814,-0.013959065337857785,0.025066410158661675,0.07735237672055505
NTN1,-0.004057230030648557,0.11489766255596752,0.008427104387136924,0.013885144797754599,0.03374049208316444,-0.03751844236623977,0.04882779225080531
CXCL12,0.019587465020669645,-0.015700633243918443,-0.017226110331076332,0.008971377462303552,0.021903192283143715,-0.02648935418782109,0.07932029089452358
GNRH1,0.023574295292890585,0.027185295377853826,-0.017876721616296557,0.023535122161371994,0.005976723542060115,-0.014452266749018415,0.043443597003035496
FGF8,,,,-0.018121278338730243,,0.008619004085190292,
RIMS1,0.0056183128418388715,-0.059045638516585695,0.003942008256698136,0.05238591913036506,0.000951257988732291,-0.03241270108069045,0.06161844932200849
FGF14,0.021873416479490218,0.060476088676983675,0.007449812264593364,-0.010845602831406847,-0.053624214343132484,0.03890470761540134,-0.019359146837660508
IGF1,0.12137648923966027,-0.02589532699785795,0.03185122367344552,0.005621347858526372,0.026081515877903576,-0.001499258665784227,0.15183126622298576
TNFSF10,0.028097167242213804,0.056844837937109656,0.0022708887322705276,-0.01627043350872404,0.04541680220529965,0.018647932910130983,0.14175151321137366
GDF5,,0.027382554512469036,-0.012871264865096228,-0.017227727314122206,-0.003598954417946895,-0.012230695334226866,-0.01360280540752637
CHAD,,,-0.020803579367833454,-0.028643175477019032,-0.010487898398954879,-0.02762136960275697,
RGMA,-0.0011444076611896153,0.14462231147106105,0.017226618517085,0.005560983405682012,-0.05282921930925363,-0.01276280859106995,-0.025921872961676667
CLEC3A,,,0.035595841324077004,,,,
WNT16,-0.01712141235758271,0.025935011974499877,0.054866050720341626,,0.11847970473448027,-0.017671400088669093,0.04863062176277494
CX3CL1,-0.018188041387946018,-0.020109170523776528,0.010339184321753838,-0.042663101511901266,0.012258661581490603,-0.004024803965849784,0.08115255733749965
FGF1,0.04911517333355311,-0.009070219768495452,0.058345036892348524,0.021412042599420637,-0.018991643010905113,0.04738086750389102,0.0710065510901857
ALOX5AP,-0.006187932514454969,0.08072904864769646,0.049181540662592865,0.0016999777894503695,-0.07805223632980297,0.03730794796104945,-0.02371799635347994
IL1RN,-0.03688571324613136,0.07715966466560195,,-0.060336261663864556,,-0.04101359521037557,0.0946529998254463
PCSK9,,,,0.0703671559115673,,-0.01715285431599802,
NPW,,,,-0.025021194404729375,0.06375308180531182,-0.025107476910596917,0.016775720574628332
CXCL9,-0.015086154468431394,0.05816832436362903,0.09116061499273713,,-0.012463634342869703,,0.03057238403334487
ANGPTL4,0.027625734235914554,0.022778167836506383,0.016550815038714778,-0.08345100897694271,0.016727188863549097,-0.0019926387416091137,0.10171803323429823
UCN2,,-0.017124764518884686,,-0.027773048880301167,,0.00016808011631455313,
OBP2A,,,,,,,-0.029083436951810638
COL4A3,0.04833763915143937,,-0.019037617482403034,,0.009040641814646396,-0.02710882065504343,-0.04704548806581978
NRG3,0.009800330835565049,-0.04249641095071885,0.11300845780073507,0.08000596323382932,0.014575043996578463,0.014977146432852797,0.024612166025576428
IL23A,0.03346661552375215,0.07007453354229988,,-0.023086946198792663,,,0.04581157759245728
COLQ,-0.009139600863978251,0.04944186182559104,0.02081707664068407,0.04251159138648415,-0.04215137767504172,0.012206559021323555,0.018049459878794326
SCGB1A1,-0.017374119349561488,,,,,0.01727947554034841,
TNFSF12,0.051271169202847494,0.07334289929461627,0.006070367366877985,0.03640474766086444,0.0440121855613603,0.0023678368749048837,-0.004537119042693446
DKK2,-0.020388292560104094,-0.030498151357390684,-0.017034537228160347,0.021309223167507725,,0.0441131446681064,0.01977156987820987
FYN,-0.031739825320863474,0.0841729315659964,0.000980827034573479,0.024334482500772046,0.06197491657640184,0.01668467548166872,0.06866743145338892
ACE,0.0160084387647659,0.06238570892779755,0.029937369604913795,0.07177716643046074,0.029192080177230465,0.05851463636567808,0.04849069259648257
IL18,0.02207896852543229,0.08498637394861507,-0.040217709896266635,0.06015018189826653,-0.01691059497309849,-0.04288148293514248,0.0757657650261294
PPBP,,,,-0.028267745383244603,-0.02372952977126407,,
CCL27,,0.0359014936240712,0.014245547393821174,-0.014043699502732869,0.07119427195341028,0.0016619956213079106,-0.04524733429541832
SERPING1,0.03799266902153897,0.0807508791673255,-0.0023287225571951052,0.05115474491927895,0.06298923608768776,0.0005596689392903471,0.13783381570473952
AZGP1,0.03715147582932601,0.06380180023663742,-2.577930635406249e-05,-0.027269680262145247,0.011123209076073382,-0.018285718964788148,0.11791763248722939
INHA,-0.02662388814282514,-0.041062027309373035,-0.0270361633982951,-0.0380718525978336,0.02215613832590885,-0.0002063402289794781,0.061485274624161285
SEMA3G,0.024662580275125044,-0.032929793856221516,-0.02384320493444797,,0.05830718643522938,0.02595276881828777,0.019576327795178296
OXT,,,,,,-0.01661892351874812,
COL6A1,0.018468335696808898,0.12914854173003004,0.01839807843554456,-0.06069838204065041,0.05195318750683567,-0.030307189918983592,0.09380449858902021
FGF17,-0.019053439870248844,-0.009726006464756241,0.000611097846573897,0.03617884335732039,,-0.04583245498765307,-0.027707595333190897
TNFSF8,-0.016865088163324413,-0.01616051925469525,,-0.030672631538911213,-0.026059064370093792,-0.01767140242111382,0.09669025357947925
FGF20,0.026523876923928293,-0.011395140386348968,0.006407537751905436,0.07261762364769579,0.027202860526923483,0.09495115996126999,0.0852867205274643
ICAM3,0.037377734991703986,0.05611949138742481,-0.03795286510985606,-0.014470949006935204,0.010880373876290973,0.011978104647847185,0.07784841943028575
LAMA4,0.020179643192342857,0.06306971682005313,-0.024868295007779925,-0.0025864252852680655,0.04456121751074641,0.012061142046384718,0.061502498575702065
DLL4,0.014437894724290051,0.09153430381497966,-0.0005112574989588158,0.016039403938506894,0.038566981299826684,-0.030518549063174062,-0.012893053500181259
SEMA3A,0.07331523058930547,-0.016800757057886903,0.05427622523536191,0.01649995593450179,0.0067991804177062985,-0.01252678370465383,0.04160794044314331
RLN2,-0.01811198599152884,-0.020754196111612992,-0.02823890320157639,-0.021210050209885853,-0.017973475750973758,-0.019382637921441796,0.07326359537641045
C5,-0.02879176585000716,0.1102744425049707,0.006594573697258431,0.03600237982489651,-0.014776956157052231,-0.0047460769100170636,0.06700610353506704
COMP,,,,,-0.005591319062479206,,0.060462648728532166
EDN2,,-0.02208742995199275,,,,,
C1QA,0.007879904619740844,0.09875647649192348,-0.02025504754328758,0.07708833239326073,-0.00195948211111996,0.046066615268390475,0.13511353269495888
UTS2B,-0.020602837982956947,,0.005803994565420719,,,,0.028145313173556168
COL9A3,-0.002001140718249573,0.09648889128801184,0.03729124767402254,-0.020919507389656172,-0.015898043881418293,-0.03329930010379318,0.049231411936289195
HGF,-0.009443962120327304,-0.007121084767748089,0.07313113394035539,-0.018949198859637455,0.02653050344167087,-0.024949363603595037,0.07602240702191895
P4HB,0.007373043079291394,0.049728387174206475,0.03946836861104425,-0.05508868076736715,0.012182811859493955,-0.07181989477979646,0.006359587316744581
ADCYAP1,-0.01235313361194357,-0.05030811086183373,-0.033581942267312245,-0.01255837517015557,0.014647593541741218,0.04786961641322744,0.042188324969926035
GREM1,-0.006358078032495644,0.0069962257703942935,0.11403369899952016,-0.06954070378612771,-0.0007235118187069996,0.012443789433209331,0.08797757590825918
EGF,-0.003127959934261914,-0.006482318541590332,-0.010500488840590029,-0.008640231870518976,0.030140325820822746,-0.02440359543782055,-0.05487307570865318
VEGFB,-0.008661889642478462,0.04765121953159339,0.025866000158264135,-0.024671941684082457,0.053976714727772435,-0.009871639083305376,0.009639662043132146
FARP2,0.043823958443615696,0.11566453773519143,-0.010870283692942302,0.06036487880126039,-0.025531299634550322,-0.015581094708469656,0.08871485588240126
BMP3,,,0.07855593853897933,,,,
IHH,,,0.055511004549416876,0.0038713987929082554,,-0.019147025902027923,
LAMA2,-0.047875333814488975,0.03983374037111711,-0.0005647672185260766,0.06838685868306586,-0.0030293489019603136,-0.018244987696701846,0.09080928920017381
SERPINC1,,,,,,0.058625663663004215,
NRG1,0.0010139935626542415,0.04973704087653636,-0.0223032690136351,-0.04469067252650352,,-0.033994223190416215,0.0005167182991264181
SPINK1,,,,-0.05854174086725154,,-0.0074740422941098495,-0.04457557382619523
EFEMP2,0.000627451374172348,0.10559844310761891,-0.0005035355259320035,-0.04788134762293092,0.035320292290266335,-0.0027831566523710467,0.056737134712148474
SELPLG,0.061343728626524555,0.004516014413356598,0.005768574537708341,0.03618743562297839,0.006157157719232048,0.04920144684927565,0.09601400238470147
GDF6,,-0.020754198350371823,,-0.01534845054165876,,0.039418805582056016,
HLA-E,0.024419163289032163,0.0867220983831258,0.007951596803424275,0.05564462767608402,0.070183189403086,0.024221008178685742,0.09652696501960645
PTN,0.044919670027241176,0.16104578130317312,0.00469292584707052,0.021779786736649147,0.021005518901450835,-0.07067591526650607,-0.06857065977144049
CD274,0.01861991758816446,0.03838512968613467,0.03792131784334048,0.01838201718586815,0.012571715375190593,0.0033544528888209933,0.08630897179614883
FGF10,,,-0.022261653252216875,,,,
CD14,0.004059731955381767,0.03632442955436856,0.016755387393225987,0.08233047140623416,0.05029860018099321,-0.02437276276242433,0.1247414394482735
SFTPD,-0.028740133840741915,,0.007934919286630463,-0.011872716456353304,-0.006501984019624176,0.002806967741382537,-0.0008330495263830394
SLIT1,0.0033489402495686616,0.07948890546160862,-0.025813895502086813,0.0504120330837166,-0.05989600996797171,0.011350117358553668,0.012308606352901904
CNTF,,0.013273029540873123,0.03707872548547036,,0.05437856324833917,-0.01938264005878677,
BST1,-0.005610006914642087,0.14330431688731068,-0.022365114454376535,0.034790492617534946,-0.019536105495523003,-0.004584806805433634,-0.010062352751790056
AGTRAP,-0.011077284726650273,0.07628625227761739,0.008176659963861278,0.07984795473534292,0.07667913019328493,-0.004828918848140902,-0.01418695278706123
LAMC1,0.060392059222852255,0.0664600518917344,-0.010661720531468133,-0.02437674758909704,0.0043152838053054764,-0.01638473045126073,0.05428007610778217
COL6A3,-0.0017784492926905435,-0.011554016782887401,0.005510012764115537,0.011196068681318868,-0.04206042806397006,-0.0015855129369550128,0.09032749170262512
FN1,-0.022581386312910987,0.10556379311957018,-0.022326419341036727,-0.010904675830679333,-0.01381886998768774,-0.03298572878722397,0.0055623839189150705
MIF,0.023771193866103477,-0.008613047236148015,-0.007807859221239573,-0.07344117511623184,0.04434432826460763,-0.00376202808542677,-0.07587435980895149
JAG1,-0.039083504375322535,0.12166177416853625,0.006081235049707493,0.007247355652690054,0.016805453075925982,-0.00357344429961439,-0.009289293870549909
NID2,0.054551987031972865,0.06712060331836028,0.01225756157822867,0.03394880533012276,0.042403263531958515,-0.009124553819192254,0.04731210245572876
EFNB1,0.028026709638662384,0.07811296704574254,0.037851862188223444,0.0026112365141016222,0.05141888944971469,0.009611224537142339,-0.023042934291501775
COL4A2,0.004855007417711806,0.10467716977015566,0.040764240328288986,0.029938319877812394,0.041705834028390086,-0.03625553510161889,0.05138675068705286
SPP1,0.019529623902130998,0.1258906769565464,0.0334229435443302,0.00809914155501303,0.020381909423122554,-0.043124673896139366,-0.03267334059088312
PODXL2,0.051347341269701835,-0.0026071197284345776,0.013111382654173104,0.004416613184818019,-0.05079054186543692,-0.05174253922955534,-0.0495254585155037
IFNE,,,0.004060804620851542,,,,
FGF9,0.03249249666376844,-0.05040450272230965,0.03240089681476888,0.060215335990519744,,-0.0014120053169595784,0.08157681999858434
ITIH2,,0.08947650600371851,-0.05894066462644547,0.062269708917581656,0.03466201714868261,-0.040013218693766804,0.14190962315529485
ADAM10,-0.050511562860214736,0.04106229895003142,-0.017807529823764708,0.0025479060009901042,-0.05820398605175234,0.00204520641884334,0.00481516929238308
CFH,0.016670413186431466,0.013577723594572037,0.024800360410829093,-0.018478916775235558,0.011582627877689126,-0.009535844708289578,0.10975550357241279
COL4A5,0.05231562995995853,0.035604981006437726,0.03163962168876089,0.08161032001094326,0.02988002861760165,-0.050706162963743175,0.01939319570968165
LTBP3,0.06069039648833296,0.04590648124287852,0.0012911030115303093,-0.06227022959663769,-0.021749934337218647,-0.09546593715456761,0.011744894943307067
GNB3,0.03255419973036818,0.08246578805170918,-0.029466881623114307,0.11519502156359529,0.0008674887512313723,-0.012918983231758496,-0.006308374754421234
COL6A2,0.009611595392232403,0.06297943268995183,0.006629113084193329,-0.0605643411324719,-0.016829231855015767,-0.06245902508100942,0.07396236488788924
GDF9,0.11699938276518414,0.1215690645753609,0.0648912558093998,0.010224529847281727,0.028933292812510652,-0.01566634415790527,-0.06521568201790413
NCAM1,-0.04065629908500161,0.0022428123916881106,0.011899493975821109,0.07649950121549035,-0.0040707849520567356,-0.042304004003489666,-0.07754377550045026
APOC2,0.07123423138465602,0.053003362451528084,0.015664982215119288,0.04481404993072574,0.0550255319193983,0.02855876460444981,0.000521002619526214
BST2,-0.007664469294290741,0.12699072993414365,-0.026650352536855396,0.0821696740883468,-0.0074022859277789585,-0.04476196671020321,0.1310824819362954
COL5A1,0.1170095090694005,0.05404553464983216,-0.013029887499712138,0.001239695471592713,0.06593178128803935,-0.06262495376279348,0.09951100667826401
CALM3,-0.031415549223820984,-0.0901355594613204,-0.07471212157968989,0.03374001552689108,0.0027904056317926865,-0.006569582333273741,0.06554820375206245
THBS2,-0.0019222110881772633,0.035172142511908124,-0.009392476749106019,0.019459103036210842,0.04333290546586704,-0.025373495038581724,0.05652207636150731
SERPINE2,-0.03869384902272322,0.054556440679486326,0.018233350307855865,-0.05674392786072611,-0.06135091421876218,-0.026277346765294102,0.04174655265384198
EFNB2,-0.0058238507918281,0.04406797035863893,0.019789062220767956,0.0296286141799325,0.011406998229190779,0.009479921258643009,0.05303689048671777
PROK1,-0.02204974988906286,,,0.019986580280408298,-0.04988120630591505,-0.018175867483183547,
LACRT,,,-0.017760720786225523,,,,
MMP9,-0.0171214156292714,0.09844479142546117,,-0.011747872384393954,-0.008977127136959709,0.02387427163866462,0.003163241726101855
NPPA,-0.007695996059482964,-0.0011081611779068224,0.08124565449868276,-0.033558138626869224,0.02867240143382056,-0.022241700493175275,-0.03464937033661421
APOB,-0.01737412108671415,-0.016649270183660712,-0.02080357933477208,,0.055819686388449065,,-0.026264521547132817
C4B,-0.019952716705300858,,,,0.04363733885623217,0.04357060843809578,0.030953633406862517
NTNG2,0.06232476602347476,0.06577852608261721,-0.0036688485516515037,0.0135267630057459,-0.004150218466671073,-0.0641557179935873,0.12163034537050596
LAMA1,0.004298348657768554,0.09956892723452081,-0.012693343766858352,-0.0624212429152068,0.06822770116597246,-0.03585460669418851,0.08328924854781414
UCN,-0.03593961114281228,0.0703810656654841,-0.019407189503411568,0.0293149045739365,-0.052963770626541985,-0.008526217814748202,0.009176414525302967
ARTN,,-0.025221159703919072,,0.006012644688419241,-0.061465788858370125,0.00828514874611758,-0.0018293192898289404
PDGFD,0.02181782850496902,-0.0242015651897696,-0.012643886732827644,0.05576799856378532,-0.02671262490290967,0.02398067883301503,0.054673482244541716
EDN1,-0.02008896771676683,0.06832842690717933,-0.0011566162559218324,-0.011386607620414562,-0.004740621438811767,-0.0031550669031189314,0.03734655154119153
ARPC5,-0.01474513469155951,0.040272504095113924,0.023580861445128155,0.02977404935238368,0.0887495777442177,-0.03864984363369943,0.05690354093633192
GSTO1,0.016346466226064088,-0.07241986344586905,-0.0037684712470603776,-0.08901225117195358,0.09222984465199162,-0.013100325534393097,-0.004075481204320817
PROK2,,,0.07608649245005084,-0.018429879461160297,,,0.04809712073268928
