,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
NTF4,,,,-0.024141158718477086,,,,,,,,,,,,,,,
INSL3,,-0.01455694645896708,,-0.017540394420878885,,,,-0.012357163636848181,,,,,,-0.004260534834683028,0.007968373356505078,0.12002094042982724,,-0.002837266895610255,
BTLA,,,,0.05809843077015749,0.15552439451144823,,,,0.09008580850452062,,,,,,,,,-0.021123091636978602,
MFNG,0.013051664088303829,0.010094794435141807,0.03502428425365337,-0.05265954695853739,0.010436484917777855,0.0614577404731571,0.09613921620171957,-0.04949480259607629,0.02099139710593965,-0.008170347142453469,0.014479164061872326,-0.031614033371681255,0.06937999115224684,-0.03392094386160956,0.06132237691995199,-0.020304858559874538,-0.05935845500812792,-0.0012130015165517415,0.04707327687550635
ICAM1,-0.04534990453678791,0.02711936995048362,-0.06394922853564942,-0.033410661625046474,-0.04877120326073069,0.0040231390912112575,0.05927256971254356,0.027759397219957356,-0.04111933669818867,-0.0004080727918304483,-0.01883713993534567,0.07062250595184057,0.011569856534305822,-0.03699345419614362,-0.0504332324407919,-0.02087474134624808,-0.07106037826527802,0.05365560859892171,-0.06792572807437454
PROS1,-0.017539903055347004,0.016926987298337,0.05569443752973151,-0.03000336486277876,-0.06751812221753253,0.011335810663045558,0.0675853848229429,0.044749683818268056,-0.01581219156283404,-0.027301830345162915,0.0176085810906561,0.04188079449541187,0.02327811307894592,0.06129782383940846,-0.040469047418369514,-0.043716679864185086,0.025399026216110798,0.004635340197584616,0.015587604639776539
CLCF1,-0.0501522643584148,0.013203701538714547,-0.03237195903883246,0.02657733588908207,-0.052150639804860156,-0.015383942464711255,0.03417796651519167,-0.01025244946939706,-0.029334589890595866,-0.030563598129312936,-0.003907766988590617,-0.028082057154257947,0.044984434899953296,0.07964662112913712,0.010000141670911995,-0.03881675469322945,-0.011105674637513318,0.023135059420325208,0.06470792435247424
PSAP,-0.07100969794670513,0.028084827979958024,0.013821718173807212,0.0397741872795535,-0.04336599207485829,-0.0951329316658295,-0.02471944436628155,0.001717684060540079,0.003750143292109127,-0.0637636507943647,-0.09662407062311293,0.05914106458434842,0.12290078270567426,0.03057561066617631,-0.10383794502006598,-0.035622348436408255,0.01676034611525346,0.060404693775848166,0.0033637756178163504
EFEMP1,-0.06589353686980122,-0.025008318599758234,0.038004526764149546,-0.00420763471798087,-0.04083840660132789,-0.008201067603280508,0.08523912498556811,0.030697804737598144,-0.015243513195390787,0.00625261993203075,-0.049551144801811366,-0.0002396969432616404,-0.05542290219957446,-0.007612694188564972,0.014529726665841663,-0.07590957166508636,0.05995565766714609,0.0320416595294858,0.01639543530774772
C1QTNF1,0.031196554805062084,-0.02112543305093185,0.0025521760170060053,0.0044521947281983025,-0.05895327406476855,-0.02318279371413593,0.07387142382934814,0.03975971475331644,-0.023836142811211474,0.046483081680961914,-0.029199621344862956,0.03906589963609387,0.020833300051698964,0.02743639082300052,-0.05550500097515181,-0.04011186773202851,-0.015568049846859328,-0.056343476236529244,0.06689649424143286
ALB,0.0641246051333113,0.07999760847664648,0.026759668411208432,0.08193975870819731,0.04582135413394419,-0.01583009488091734,0.005022666453804537,-0.013490781601532888,-0.012199240247062726,-0.01230094802076423,0.12895743825870415,-0.07374281922349411,0.1394925266850304,0.015386021196843506,0.03450649357171026,-0.003445601474935598,0.05361858734224528,0.07560742385108407,0.04986430892385254
CCL13,,,,,,,,,,,,,,-0.01571834779372233,,-0.024070184624562348,,,
EFNA3,-0.04560813172578476,0.03894041856020205,0.03434798291741964,0.02575990506967086,0.021006767553281715,-0.034974245935299526,-0.0553945733093302,-0.023112209311589207,0.013673894063936513,0.03925893896729558,-0.02734531275952062,-0.013016480441108902,-0.036553628617090814,0.05381711930486083,0.09858522246674638,-0.0796221367718935,0.04719301323977944,-0.027324187314729045,-0.03327875573519234
DRAXIN,0.09186255705738736,-0.0302952990353623,0.012004843247090134,-0.023980751320942857,0.01584566618543339,0.060233526906870484,0.04110601335040917,-0.010732126448461958,-0.009795391279262771,0.06892033806754057,0.06112212332240315,0.04696937357764506,-0.042240833139333585,0.07601953067294046,0.004461732086345669,-0.017728729424423738,-0.009975898484477025,0.03421752817728882,-0.012412648764201029
RAET1L,,-0.027894596368590412,,,,,,,0.03596321791536878,,,,,,0.08561022586466298,-0.01168110494672529,,,
NPTX2,0.07042649854000531,-0.036397931862663435,-0.06305551345670546,-0.016078353882475572,0.0354294587631974,-0.053673414447203464,-0.042206359559925626,-0.0642271904295574,-0.048593155070090245,0.03857117405803607,-0.059746714923391404,-0.09049128195526021,,-0.015699958871495737,0.04154683613491261,-0.03580131946794584,-0.0034736390229069634,0.07009868406654178,0.0676275045007928
FGF11,-0.006744813369133251,0.025661117352926036,0.05802738831640348,-0.013147575059419065,0.02451485267462894,0.05006488404467133,0.04201294655764797,-0.02097546727316999,-0.02220220235042053,0.0739028191379026,-0.03393955692516995,0.027977998213894496,-0.011786020306062493,0.06757778074974075,0.010742511876034987,-0.021713965786601223,-0.008499072983096448,-0.030638850621095132,-0.006931206233957741
CD59,0.028684414572803157,0.07413398032703397,-0.054136559438553736,-0.0895127535330751,-0.05439366739059089,-0.052694807488434435,-0.05881763193888642,0.043482325829892886,-0.01668250811495274,-0.018029729988555693,-0.03275771494207649,0.14510626207229674,0.10912626886303699,0.06759188862483696,-0.039098202388645566,0.0015943191533836,-0.0552076129287182,0.03062444256711115,-0.053722561867201715
COL9A2,0.06060296513543897,0.02008067653599978,-0.03261753572812831,-0.053645565176324066,0.04351474429471027,-0.001766436878488089,0.012274333878677823,0.0025009018120474395,-0.014532559118441701,0.06689145243413741,0.031202049308753744,0.08916756971089741,0.0004991147366701287,-0.0325799188453639,0.10459373353276842,-0.009215329512933985,0.13109370228426195,0.02877137493275638,-0.02976919958597763
DLL3,0.05325912642459503,0.001821142591129197,-0.044159808853683875,-0.08794851991149892,0.03837522140871866,0.04232000059678741,0.019460842362448195,-0.0013539892806246462,0.0211796456243603,-0.012174632262359585,-0.011096693515371544,-0.057327224842507636,0.017612262728480706,-0.037962454934091734,0.11793401392008487,0.03326439721488461,-0.04550643339705503,-0.018442329902156693,-0.09040054379225057
FGF5,,,,,,,-0.013567568786105266,,,,,,,,,,,0.025513593625803237,-0.03208694245525953
LIN7C,0.023374403596870513,-0.00916261514057379,-0.0022227729368590157,-0.013956539432017143,0.029198271430947168,0.016104841099495004,0.0637737414634142,0.05329933302697193,0.006203941927351006,-0.022254309069164088,-0.036232905183697615,-0.1510873781405269,0.01805209031564741,0.0468658751060751,0.023481746288405464,0.019106073550020843,0.07415638718269779,0.04675800440878651,-0.040171356618524084
GDF7,-0.018985876041693484,0.05762621447286891,0.038844291697255874,0.05687250392498772,,0.01168485108145718,-0.024270163395277607,-0.003972560483123588,0.015163267630535045,,,,,,0.017430503748143897,0.06668977333404807,,0.03843787638671159,0.04193667756079263
PSPN,-0.019971661720289594,-0.002797665428639641,-0.0009415962273854698,0.052307062062436786,-0.030219717457848006,0.030857165397133995,0.02085295713073361,0.020627909613299758,0.020789384019512937,-0.036011990263006964,-0.013218930109502137,0.04650400154266351,-0.00461499693761581,-0.0027454243386819746,-0.006970154990393814,0.007675923024708073,-0.05863812642342183,-0.011448316738828193,0.032147631471972485
ANGPT1,0.0022739419813485456,-0.017997812657378712,0.009482261789653926,-0.02250373497840578,0.07296759314553532,-0.027247853097198876,0.06266697360423368,0.00703174162595099,0.059123255618535826,0.04589850711806919,0.03536635647732036,0.05918532666100084,-0.0343930388293556,0.07071791187041097,-0.04156771088024899,-0.029179559666213842,0.013486613054218482,0.04131906974687425,0.016450803851501643
PNOC,-0.036157215963614264,0.0068459465940871,-0.044740737661879464,-0.015143367610320266,-0.02924628151119952,0.0416978356243088,-0.0524849885012219,0.018976076274200702,0.03412123072641602,-0.030229360932437162,,,,,0.04721959884036757,-0.020681192062499347,-0.03828074425023643,0.1821900151923713,-0.03191363584423581
L1CAM,-0.05292312735746061,0.07135410896084349,0.005487145141786181,-0.045113590939431195,0.008575828271761891,0.016113921655777092,-0.06436259158489872,-0.017419519973796493,0.0694516162720814,-0.07283200560626216,-0.04219237889814034,-0.01627710270494731,-0.022778999078618262,0.04480505150914999,-0.03415480975953198,0.02266686410585469,0.012494069388062712,-0.02743973070399156,-0.04596686401940615
APOA1,0.08478849824171528,-0.034990370969921,0.049183646035990715,0.05083445353283837,0.0172916179827463,-0.03656058283465939,0.0365980323705005,-0.016091176680909303,-0.017382895876194276,-0.01896826765407316,0.09098660784327896,-0.031276783841352365,0.01986555503524839,-0.03886259560017769,-0.020337726636882686,-0.0012605760434415123,,-0.021788985034937012,-0.04821113582409087
PSEN1,-0.06314882953622894,-0.05830477374133198,-0.029992920416038325,-0.020041301796288876,0.03654944235979463,0.04206529203016191,0.03389454273319338,0.028914293761269874,-0.014720881947763258,0.06010051759895201,0.0668891286598806,0.01493373548690854,0.012190457785562644,0.004612707867875987,-0.006518010735923612,-0.025626450935085532,0.033768445921034625,0.024818818801674403,0.01557253693340423
CALM2,-0.044630219953062975,0.014210577561674162,-0.08418031704710739,-0.08779173616758208,0.00843700465490432,-0.06049252448649239,-0.08405659832730836,-0.02286750491227077,0.044822987458794004,-0.014969945548601798,0.03487646071657313,-0.003094809966497916,0.08143651280341825,-0.02749431314010657,0.0647996098673612,-0.027601366789919656,0.06746726431391996,-0.03355106750642667,-0.039303196207537014
CLEC2B,-0.026589189765479495,-0.03647256404676,-0.004587423607344198,-0.0092027988927839,-0.016828196224968957,0.029796387858367836,0.1288561922088863,-0.018126604117476238,-0.04481784252944196,-0.011804983234263893,-0.01217601209796508,0.006865958277110529,0.031549735153856624,-0.07357117986175812,-0.05157126903865737,-0.01892762874021783,-0.05673416671431313,0.05079459263056758,0.040791376989943826
NTNG1,-0.0383574917191468,0.06768270628717415,-0.055982289856840964,-0.016255236342095483,0.08167212831941868,-0.04954442604771169,-0.011909682099224259,0.0006299507692227735,0.012554265996612964,0.0016229472500210512,0.03999454834576431,0.03070316312134409,-0.034277616563408685,-0.02352696536919379,0.06080723275758611,0.02711559457125839,0.05496265011002014,0.030839288626824828,-0.02996987359633146
LRIG1,0.09234329700689814,0.04440840099349436,-0.027866296355209038,-0.03968974449207439,0.0520431395341601,8.899628844753749e-05,0.04142424342705365,-0.027361941937712842,-0.05245042412233792,0.07199958745949996,0.06886227867612423,0.1647815256749117,-0.01720767420843815,-0.025684859130610027,0.047626499289306165,0.010337133977079645,0.005994025579915256,-0.03419938297528854,-0.02841828318057646
CPAMD8,,-0.010973089819987545,,0.09095750541074213,-0.018156709953509133,0.020422824468796858,-0.01227369184401853,-0.013706947567329538,-0.019880266693758156,0.021825407844398605,-0.02902338425976006,,-0.022703290773729002,,-0.024592510182231426,,-0.042381160562489036,-0.022889437824577228,-0.020575961922252195
GHRL,,-0.010653026379888889,0.021330928521446663,0.006464474885742241,-0.03074972417564499,0.005332312729851554,-0.026101736721519105,-0.024033141709282665,-0.009795391279262771,-0.019498422908167706,-0.03910377855074653,-0.016626271677208072,0.020115198697319012,,,0.062339178989925824,,0.007959113754397265,-0.018137924528255304
NPY,0.008954076809072615,0.025558300596511437,-0.00265885690065823,-0.04250168240046777,0.005936926589153963,-0.05393638692991733,-0.06346710660350044,-0.0026186036372736724,0.019410252757607393,-0.0005568512079908822,-0.03389302776562873,-0.003002177260547899,,0.07885058216972535,-0.010099892304812032,-0.01604265299708219,-0.08383892728715225,0.04957221452678735,-0.05681084184071723
MMP2,0.08757304431323436,0.029596374317998924,-0.004202198961707501,-0.10453067805654612,-0.023358256893570722,0.09864116297168192,0.05338925834601809,-0.025098640428217293,-0.0011260842255901534,0.05056071786783044,-0.0012771562345446654,0.11046508524102713,0.016844098270840276,0.03055399739452265,0.022200671797087346,0.013869019759543647,-0.006412164867771466,0.0424485399597227,-0.08321901617615789
LHB,,,,0.048309467579326186,,,,,,,,,,,,,,,
PPY,,-0.016222642816491026,,0.025810277615172867,,,,-0.010017548706212073,,,,,,0.06326438581979464,-0.04473980518471266,-0.00858199192466176,,0.04637748942390338,-0.03683349379167252
ALKAL2,-0.024816103446540377,-0.017627031557051313,0.0603135943087681,-0.0009246120157201966,,0.017147358468472037,-0.013916325143104568,0.010553143815821165,0.10109017419938303,-0.03472828622940575,-0.030288159504613717,-0.06737504027191038,,0.03782850502874133,0.029690290660383013,-0.05350578995898929,,-0.01199173896390444,-0.047701787249176834
CSF1,0.0030754080717749818,-0.05101117223292443,-0.002876976376750255,-0.02041690614357305,-0.01614745404826751,0.028280801565681128,0.024040145782362927,-0.01737470293142976,-0.02825999895018178,-0.009971599756984386,0.03288339547628388,-0.04791655097656784,0.045351016182483474,0.017911419660645515,-0.03192077831046997,-0.007924621880036642,0.026549646476330725,0.04854045190208759,0.0015314226476150243
SEMA4C,0.02995728376425442,0.021913647420565306,0.023773650363685273,-0.04147219593306844,-0.006547793451707557,0.02346772383594321,0.038675389008159006,0.005254461297654327,-0.011975949514910909,0.016850176501871778,0.029270259677214548,0.03239567244738866,0.13310361631667592,0.010043249882670998,0.004273325803808536,0.011473402564879776,0.011445750142773213,0.026990848046929347,0.021317754319777203
BMP8A,,,,,,,,,,,,,,,,,,-0.019607127355461634,
ICAM2,-0.0303178974662046,0.04833846321326564,0.05444967167782851,-0.04781740935739919,0.01837882305937116,0.021018599612712022,-0.004144182925783501,0.007511321393757123,-0.0043511208859308365,0.015096809427820445,0.06950618045455965,0.117124607872464,0.026960678985718214,-0.06765206061365901,0.09651700473103392,-0.004033317303805903,-0.021842539865095236,0.059992995436807105,-0.020170029240302954
SYTL3,-0.03330017417064173,-0.0019280472173323297,0.03470364962794276,0.05304617753019203,-0.03407409640914542,0.046236837568592135,0.040909795733215994,0.0037221221853394604,-0.0220672779002973,0.04681827469611951,-0.04985357786077416,0.015551133154516589,-0.02795023399971299,0.01516649045243898,-0.008594313155051127,0.018616291711673696,0.02194270833506951,0.05637136884312756,0.03178891393094829
IL1A,-0.022564369580251285,0.0487644651613923,0.03441099315901852,-0.006715947053189461,0.036564595038932585,-0.02261222661405366,-0.022451357972424257,-0.001462528122659655,0.01718007236796263,0.007911522829666376,-0.06337113659888138,-0.007890419642652583,-0.05658810894474503,0.09305562044454468,0.01997973024097899,0.04189019570228309,-0.042327265008248204,0.013772102810720685,-0.032603489312976436
HLA-G,-0.030027634969009412,-0.03411895965833901,,0.041053127133575236,,-0.012213190710834616,,,,,,0.09789587595360046,-0.03871900766699345,-0.03467170188795891,0.08545684129174688,-0.007806477904278994,,,
PGF,-0.022296285376954484,0.07233738132523641,0.06458585290327498,-0.043838424902092506,-0.033451781907640456,0.05070156120321931,0.10576740744796782,0.06380019867359848,0.013661986672227594,-0.008729500490014957,0.07903024117970789,0.07383475896897912,0.04141840277708324,-0.02802657803583695,0.026695033797675474,-0.0015784497298319798,-0.030820046257089957,0.04236611193921598,-0.031593502185727415
LGALS8,0.02960923608940704,-0.02592973842782009,-0.006151799353988801,0.04524685954205293,-0.01523362604349889,0.003969587466962916,0.011450340529538288,0.05099659347913354,0.027910962378017514,0.010870482753406347,0.06739135672080607,0.060827974623633284,0.017279254993541257,0.0046906277449706634,-0.028064145194353712,-0.029356785906636852,0.013271259722193942,0.048534321348204845,-0.00752255751446686
DKK3,0.08781076259793076,0.02292974756548904,-0.07999451525384177,-0.05883598838977962,-0.02103079558454605,-0.08412668593844576,-0.050285857696587534,-0.04930176695078109,0.017505580517603776,-0.0795994320655717,0.04414275792084009,0.04032781634782074,0.09937982027689168,0.0750599142733496,0.0041873114517877435,0.016960250537423092,0.03671438656702723,0.056042254264050496,-0.06122600657931672
COL16A1,0.08110840380493478,0.06007508091091418,0.010458373115849445,-0.04536566046243048,0.06123865350911536,0.0049585842207989185,-0.044845099395970596,-0.0015477735722709016,0.003567852515488708,0.05636773031479908,0.13434071585466137,0.12799921674257927,0.012488426583233356,0.015760068414541598,-0.040492471055843755,0.03949031318590438,-0.002052131334806881,0.05830420414744022,-0.056508823515004775
TPH1,0.13124928049029827,0.012519127666345314,,0.01030784962083299,0.002516553864234486,0.18789978923611994,-0.014590323038397326,-0.023168488084924235,,-0.01838598814462433,,-0.0017010557778982637,-0.03710844814207491,0.03215913294857205,-0.017524605466512477,0.004522953656619332,,0.016911422278976913,-0.04283948909870127
TNC,-0.012041451690797914,0.019655666111482423,-0.042153303211646745,0.08767264763106389,-0.04404099574673305,0.01842809618326398,0.06954228370624767,-0.020182072728098348,-0.029601299788250945,0.03910213557433214,-0.12122869272758571,-0.0092134806082385,0.04868884675676367,0.04936917035969603,-0.029109908685302208,-0.01569339686895512,0.0182007450581807,0.021118926954845827,0.02232121550410935
TNFSF9,-0.03563487819307415,-0.02909067172353879,-0.017623120320654526,-0.012314865015099713,0.025454659722100648,0.01643957767989512,-0.03293626472563397,-0.03149052597545317,0.054747485409520326,-0.02055179627687019,,,-0.03765195526870598,0.04742489459330805,0.0875506950480767,-0.02695956922631755,0.11446189656504895,0.03766354802995877,0.07549514562783706
C4A,,,0.002558632401086447,-0.021422093069373364,,,,-0.011875301523935837,,0.02474108938554733,,0.09052324951942813,,0.03160121824181335,,-0.017628502128477466,-0.0522717463716046,0.03610048506055317,
CNTN2,0.06284619562226074,0.060108438910232084,0.02363640174642695,-0.011616297838205803,0.058157057969136644,0.04410285640310208,-0.03662961789826801,0.009360664687459932,0.03806555843318987,0.047154825851170194,-0.03594028471972764,0.008707643236988768,0.0404965538840427,0.02194356049634778,0.035179173246852415,0.034667393129728004,-0.025053403230166235,0.03229642777473696,-0.019255330006112844
F7,,-0.030746695072478066,,,,-0.01123979802606566,-0.012273684710138259,,,,,,,0.15720186560847715,,-0.017444522625055876,,,0.05724979447721547
LUM,-0.04521243325320067,0.06910332555340198,0.001481856541111299,-0.04056047792545383,0.002834692085464013,0.03335529478340477,0.13359121548751235,0.025603541750737736,-0.015145508227672685,-0.030545397644583396,0.03236704202320712,0.06845270649853917,0.12691174643301828,-0.06437332791967448,0.0027202389685438465,-0.04801612356773302,0.01648598497116601,0.06193424413031666,-0.023801234326720423
BTC,,-0.002155559559226071,-0.0006403353663197219,-0.04904360696142303,0.017995023050128484,,,,0.024794175355787613,,,,-0.053518306092717884,0.037918281008715256,0.07296472391795107,-0.016881401239393974,,-0.008335201411091805,-0.04144053308470305
APOC1,-0.1365666368457415,0.00023019153793695014,0.09707635608955166,-0.04572045306175962,-0.00044222844810450627,0.06465541958105521,0.13501050791868444,-0.04665731454818523,-0.009204000833919809,0.037241328167875475,-0.02240298444688326,-0.09825725629512305,-0.03690178969517517,-0.04007380871486142,0.03503677840180678,-0.0640085273945281,0.06057707581049721,-0.0006606527638268322,0.04202316728571803
PKM,-0.027866316041791028,-0.04136371638348651,-0.05999082840351707,0.08086977754141068,-0.02699688952343864,-0.06414581280062853,0.02043332103597275,-0.002995572791820458,0.01878432954254252,0.06891442623763937,0.0843446789764139,-0.03770644309445604,-0.023225132888765022,0.038475109386021014,-0.09847052796356123,0.02155551759653008,-0.037622092204413184,0.023927691236335306,0.04678705503864895
TNF,-0.011792882611582784,-0.01635461607383088,-0.028543518240725346,-0.009083047595963371,0.043127437583540325,0.05243575621534495,0.003443721402586573,-0.016843947532759966,-0.014320645566912942,0.044740676441301974,-0.027465868972122685,-0.03215315248648168,0.03866779590216395,-0.015482213894784881,0.15134009093135703,,,0.09567054039258617,-0.019794333245997997
GNAS,0.0883204154436255,-0.002670391530600285,-0.06826726581537139,-0.09259582108432123,0.05349954874191182,-0.07134969065225101,-0.06034869140569531,0.01880055582969534,-0.04133751126081353,0.06109361922351146,-0.014212174689601443,-0.07964054806827972,0.07453101075650838,0.026127556943947423,-0.03152967946269162,0.08769561843481455,-0.002792275774654129,-0.06544723957763064,-0.10329472886568893
BMP8B,0.02033836687896474,0.010280458525075527,0.011461724571882659,-0.017296240257368613,0.0818822952696754,0.08803802607672848,-0.028707395796883396,0.004563920467383562,-0.009508761458710982,0.04257020290545571,-0.03645022128856925,0.00482587093301754,0.013192008689401857,-0.002579747350196449,0.007318637280463173,0.04565163083734883,-0.0029576324591145,0.013386013626430243,0.04599149321245122
LIPH,-0.025976077110327213,0.013657680747106627,,0.018675352958964105,,,,-0.009574739337883732,,,,-0.059039681487853664,,-0.015718353574548285,0.07131695901808775,-0.027702673499678098,,-0.013187115495996552,-0.014966951470445907
CCL28,-0.018985859376115907,-0.028829742361530127,,,,0.021806843144715638,,-0.014743523437386908,0.013449768520849389,-0.014580887288718486,,-0.0092870348554355,,,,,,-0.015224976788384819,-0.029947952805410086
PTPN11,-0.016824241241063298,-0.03465423545526479,-0.050786425154067893,0.019198136509501314,0.019722191657016924,-0.02140534034407979,0.07335928928829394,-0.016026497680021397,0.025929852402627164,0.041703804657615154,0.050425695619915556,-0.1372740984740528,0.03974356721592209,0.04078605545987605,-0.03710640433213502,-0.031766421421161095,0.1072815071537503,-0.017318639565248,-0.04332406863110292
ADAM12,0.07350353438590322,0.03399141477698988,0.09281284937945769,0.03572040203525264,0.016755776833770775,0.030462048220352225,0.1008406256436961,0.0005036466940458848,-0.01086938808543021,-0.010773391987759699,0.07871241864971044,0.10806204974041807,0.0602239614802743,0.016669127095896137,-0.010566293080731579,-0.002319326038971851,0.05097851514663758,0.014283468182152584,-0.0068767406102231005
EPO,0.028902616595060656,-0.03402262913422273,,-0.0164978088491486,-0.01912516015715698,,,-0.010017549143480051,,0.017903995140737993,,,0.02243400147067635,-0.017070533408726246,-0.029568821924081678,-0.01668973427643564,,0.009704563546184843,
EDN3,-0.026202666132211373,0.07547153290887894,0.011761376513203978,0.034115250301510094,-0.019592911642918348,0.02918459596191986,-0.02174723736949754,-0.01552670710850039,-0.027448823102942003,-0.018575706907677948,,,,0.019688939177150654,-0.0059080264024703975,-0.03650602573147846,,-0.014634503692034569,0.0005721177474472228
CCL22,,,-0.00597750407267603,,,,,-0.02017055214395141,,,,,,0.025569903299362293,0.06799932811208896,-0.014644515278590039,5.158410861610224e-05,0.010293936080355412,
CCL2,0.016497392986363643,-0.004544031062487647,0.007646657113266604,-0.05488857009264912,-0.010315902207865435,0.005070714181640637,0.046290397932478154,0.010481764804606749,-0.009914368124084048,-0.01238780211386608,-0.059724052293918264,0.03433283373926146,-0.012282449165226732,0.0452374268029635,-0.05652842012507571,0.02057078542400897,-0.1036512191089155,0.020351291589726764,0.007990175551730077
DSCAM,-0.023602422519210665,-0.047484975697032805,-0.03660002197847094,-0.037722147958344054,0.03208683717534084,0.05289564386208766,0.012366903977277625,-0.031460742206967256,0.017283978385306587,0.037723737875314696,-0.010394211172076126,0.036844739411618074,-0.025992209296043133,-0.05405525126075311,0.088695206091145,0.0031176196138722767,-0.05771933276107176,0.04780781096380552,-0.07362617873931748
GPHA2,,0.06931897323827133,,,,,,,,,,,,,,,,,
ANG,-0.10728983431090353,0.012565407344978616,0.009878603258300636,0.09450546193720076,-0.044947410668121156,-0.01133469691537449,0.023433578345424807,-0.04699980754868284,0.09067565152934907,-0.012038863173120631,-0.052666606852506175,-0.03766819577363271,-0.0009903274455754759,0.015690455023690104,0.022857607713009043,-0.04292418019946259,0.10038835571136957,-0.01244847942850597,0.08275031025099414
FBLN2,0.0686511636495967,-0.007860706886922857,0.04759935543779648,0.013779288818020681,0.04966174683586054,0.026549017092266577,-0.03146064303175536,-0.0036477709562814844,-0.02253645889074158,-0.0542023125689599,0.05831618830898062,-0.11320350843790833,,-0.027725463122285302,-0.021675461965796065,-0.016714818413506895,0.13020114569479843,0.034878713894577695,0.03422271925092355
VTN,-0.02457833599248276,0.06961848445091652,,-0.0007776475301920701,-0.019282230552636302,0.0437011235642613,0.05324982022513666,-0.016457708251131957,-0.014997317193562855,-0.015277651436179627,0.188183418951246,0.06544238680942831,0.0529471254545775,0.09122651135030602,-0.02079219948892377,-0.0216109532748004,,-0.0264039989485139,-0.00015623475345586657
VEGFA,-0.08526873773003128,-0.06299029593277679,0.029732720863056845,0.10883898371423413,-0.027444125210574193,0.0715526296807638,0.014861441267867688,-0.047408274283781554,0.04239629150408539,0.08387477309908072,0.06401042839131388,-0.07614804236194138,-0.10448315461860676,0.03977493311700834,-0.046495600152684294,-0.04972753781687532,-0.0030751587630256814,-0.0487888582820352,0.08763054170654061
F10,,,-0.024403404915824392,,-0.017990647406344377,-0.022505103970185344,-0.019957273082408293,-0.010984026121930978,-0.018843893664049986,,-0.026700452697192668,,-0.03486014463130679,,0.010110931731409086,0.03823288385009723,0.019674474185192175,-0.014026254950845786,-0.026060243691598567
SERPINA1,-0.04994869901469351,0.0063689296768047994,0.0073573772902138625,-0.01417937657676154,0.0075376736894338095,0.055150386514978056,0.08331538439054051,-0.03973627830519872,-0.01668745419616112,0.06520443969689191,-0.05252539248361854,-0.02620894361146057,0.06897556466581542,0.006078256813499248,-0.022845576651877076,-0.05241147559320098,-0.07648789002674682,-0.0026952532941701707,0.08478118990526633
VWF,0.008331492040350922,0.06831055408092261,0.052310229778058534,-0.062480930524040745,-0.03404001929844894,-0.05091744756272195,0.07904104476855636,-0.02851226561973983,0.002085074789949625,-0.05349772988040638,0.1395813469220168,0.04363918676846197,0.05084010996736774,-0.06567605675768909,0.013477615944236625,-0.021209278137373444,-0.024461006736254745,0.009567385495561796,-0.01873128689538192
GDNF,,0.0024604789942412144,,0.028560496737206398,,0.1274822383660704,,,,-0.01838598941282696,,,-0.05085009538386129,-0.04303692349724054,0.0013681012355232303,-0.023370693264994125,,,
VASP,-0.029590987036408608,-0.01913772517022008,0.009470474948741096,0.008366808671369871,-0.05330610567545465,0.03838796027434886,0.11345454065430087,-0.019146178865981484,0.03193529537778936,-0.013880940422032202,0.12405150703538587,-0.05245324628395793,-0.029651848688618473,0.0043671323377328305,-0.00922573406244048,0.02221065040704546,-0.04566627006620425,0.03572095164800949,-0.008566900032016345
ADAM15,0.025763221106946073,0.006033101677253838,0.043920552811558114,-0.030947232423790383,-0.0020408327930833137,0.007426609532486508,-0.007494065085006127,0.00456078419362754,-0.040966128679402025,0.001928324598762661,-0.042683666679124765,0.06632243002706527,0.030314718437383516,-0.021265514171517914,-0.010949046525825266,-0.0029591821275863394,0.03844689250455329,0.003189093526695105,-0.0007510247879049853
WNT2,-0.02207641117690328,-0.04860951762741392,,,-0.015494279422865445,-0.021296568049457766,-0.031504673602743165,,-0.0127604027134761,-0.017206560140950587,,0.18426164783774615,,-0.02117430204373404,0.025107452920629415,0.11519620213798543,,-0.027835615510428728,-0.04982696352164295
CALCB,-0.02310634284062079,,-0.010252383817523058,,0.008437315466804231,-0.013117670180502946,-0.013567568638662082,,,,,,,-0.018531387173253224,-0.012413577392338688,0.0025658975346454257,,,-0.030494399014882607
OLFM2,0.1347639780991244,0.059655975077772316,-0.02243865897700349,-0.028933966213627628,-0.018523286991536433,-0.019825128202555935,-0.03923149394247172,0.035252103974829155,0.022395330903474234,-0.013226702162519775,0.023092168072016753,0.13946464623199642,-0.005624739967896217,0.0424883338250272,0.0001694538628105089,-0.022176109703718885,-0.042337765922471335,-0.042045342732740326,-0.04997136389168278
MFAP2,0.046722971217933874,0.05596175418059444,-0.0006695380994463009,-0.01947801266803824,0.05825164737423477,0.08368656875140235,0.10276533863432445,-0.026308000131327648,-0.027039342031568554,-0.04303563240305028,0.044971778539804184,0.07241051117935447,0.05378064640292551,0.015694146439387453,-0.0002393050736568227,-0.042898039030064096,,0.022565670245785166,-0.03499993497449696
