,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
AZGP1,-0.03660030759728474,0.0008290645542124188,0.02363874624568988,0.001373314837270562,0.010541849754814718,0.11152315070872552,0.020263216469024674,0.0498707949309911,0.04477960918776329,0.036138807208891996,0.035344161373159114,,0.029068770722838352,-0.029773078860520844,,0.08183977926763976,0.0047508092875836756,0.002714773420032206,-0.08760461474673786,0.04442372032471623,0.04064246835079997,-0.04068347712600639,-0.033316820894685024
INHA,0.026568030849246405,0.05709880111562028,-0.03327347509458485,-0.004301901122191337,0.017030757827916788,0.02077401284644825,0.002012497192573746,0.12768129807262102,-0.044501627467492234,0.00048259887335706103,0.07472838251611097,0.031439702893757145,0.03785207482057125,-0.06457042497722587,0.050631959121322644,-0.019026463895342707,-0.016272159807976354,-0.01827991085619593,0.04846831794839084,,-0.037264553095094556,0.022830275870566998,-0.024163722764768872
SEMA3G,-0.03288327646451521,0.003336849626724059,0.02153544359472502,,0.004644422521643974,0.009681812737938751,-0.004321131817850923,-0.04139373512976503,0.0792899185047072,-0.019229025876932558,-0.03524240947923112,-0.021089519891142525,-0.035765076830528264,0.06985393981252831,-0.026420537504750454,,,0.04447050902852784,-0.011703285095215005,,0.05501492571561314,0.10323532925657504,
OXT,,,,,,,,,,,,,,,,,,,-0.017293388071343185,,,,
COL6A1,0.0018439360268531562,0.031535414686919394,0.032935181120032325,0.027303907244861626,-0.010379733180799938,0.010154272720726117,0.032516259947206826,0.19443726218121482,-0.026260834984579012,-0.038110146561222295,0.03910337748600911,-0.0033139313193894606,0.04050577473475915,-0.11775337430413271,0.03972330000304158,-0.00461557564558549,-0.08525315224976902,0.09119922228684901,-0.03815290112245609,0.0676067797808883,-0.20143238874419825,-0.04681468224762688,-0.059792968125042034
FGF17,0.0661537380328547,0.013282890108218754,-0.03002896132615454,-0.0399033629082948,0.009486499352366186,-0.018334148734032694,0.014530047935665136,-0.048332923811463646,0.051783412894982804,-0.011900370516551422,0.05638478703732727,-0.016244260659328484,-0.023129442221740373,,,0.003385472962462129,-0.010783285186970843,,0.04019483110371865,,0.03989423207216637,-0.030044058117730008,-0.026144669112092796
TNFSF8,-0.03640737455868589,,0.04682627732196535,,-0.009324218447995013,-0.028655606255320126,,0.032614951719674073,0.015249995574951178,,,,,0.14719886026997234,,-0.03246084992280903,0.003554710395540527,-0.016367652147997604,0.01711277568233794,,0.048109032011699596,0.02744609682414766,
FGF20,,-0.049669408802343405,0.05280697092034823,,-0.019255474772601967,0.010282432451407347,0.007640082055839892,0.09864695761329814,0.008220936403609849,-0.031218241604804155,-0.0455807683283329,,-0.019720509900451048,,0.04277344056414392,0.05469869220583377,-0.019040712115825104,0.061868134926506606,0.025891500016475114,,0.08096957888887996,0.001201507168067373,
ICAM3,-0.020065146899407152,-0.024087372635985666,0.03848085137188632,0.0001597563024675603,-0.025921336643744464,-0.05322804886733686,0.03108347788891935,0.11290664721409162,-0.0248859658210562,-0.021755265434974667,-0.06715264538604612,0.02587784487335384,0.031978678988153424,0.05435641001871515,0.030708350505374318,0.053232974064582134,0.07686013685158945,-0.012619330282310699,0.011572064166283173,0.036313716861309076,0.026014600789289022,0.005003423246016609,-0.041020784776680225
LAMA4,0.006059538688279382,0.03017574720368522,0.022722600508122418,0.10316119006303459,-0.010065378010374595,0.04985414147832401,0.04751967901030489,0.21320912105341538,0.016219761021301404,-0.03288274956572554,-0.023325667331821696,0.04476763116108007,-0.02179875502458021,0.11267679711161593,0.0015398119028807785,-0.012744790213629573,0.017213101266733807,0.046233115662278876,-0.028807379188042763,-0.06896913935826118,-0.09088671643213571,0.010747490626078085,-0.05381358192767138
INHBE,-0.04733483816286173,,,,,,,,,,,0.021808248591816803,,,,,,,,,,,
DLL4,0.004953090397590742,0.03157776125869449,0.06240865804201951,0.02261888433068441,0.011736514156131956,0.0255347592381933,0.003936848600209588,0.13081432200563275,-0.004368627627625488,0.00491180431893965,0.21033763881101292,0.0024657964694643703,-0.012890318849496091,0.09917512990532223,0.009150046010793033,-0.013100644220022955,0.1302300706798062,0.08777612276281967,-0.006422075673500801,-0.02765017322268053,0.07314942846122693,0.06010282242198792,-0.03834768819791602
SEMA3A,0.04478072323401591,-0.014632692639117116,0.03442099735348637,-0.04684726295181963,0.00834211623373278,0.038818399807682674,0.0356107748306574,0.04835018636310792,-0.02761602341043574,-0.025602373208160827,0.03782163205949336,0.012366843652871369,-0.034986071079273595,-0.10170271371433491,,0.011583833082182434,0.06669186618071633,-0.031234089372916527,0.050774158415931886,-0.08917166378394178,0.09525641851956365,-0.011901509585095057,0.0037298727100791196
RLN2,,,0.14114349137740875,0.11746856976011703,-0.01967904144991202,0.07380589480057834,0.07920383248062512,0.007831590574760199,-0.017754923169032454,-0.040892280486655365,-0.03296868756840309,,-0.0340327596013918,0.040586687624431385,,-0.03493825675519895,,-0.02725323615858272,0.031677982558899795,,0.03474164381622947,-0.022965496924292023,
C5,0.03127857017847738,-0.002842962029740952,0.027451117719521172,0.00012685819528839235,-0.0006951134703647027,-0.010148886048209639,0.019412995929846213,0.21146678967505705,-0.038487854467764544,0.03372178275848704,0.010474544016870504,0.02815244280330123,0.07309595941776156,0.05144219490879439,-0.020645448829251525,0.012371777232291525,0.04142538342316715,-0.012626530202108126,-0.04971772609811361,-0.019874606297043535,0.11069341162975146,0.04511028757793573,-0.05060435177530138
COMP,,,,,,,,,,,,-0.02221917738735086,,,,,,-0.019600702338431707,,,0.0012833688288556755,,
EDN2,0.12982251207889917,0.07270154687915827,,,,-0.03559985460165244,,0.001248144795891798,-0.0427252405223549,,,0.08943074812989202,0.0034791077552749684,,,,,,,,,,
C1QA,0.06380028093858754,-0.004422071635326037,-0.026534964387649174,0.01588553103116134,-0.011527751856095461,-0.02712440065852901,0.0018685739498140914,0.1752302172476015,-0.004489933719908382,-0.03302536827005441,-0.1425132721739062,0.011083119226090858,0.03335474165979227,-0.03495427514890696,0.0711616460618066,0.003688752544425957,0.0560371900407729,0.02710295258339041,-0.12322989891046017,-0.03210841056671527,-0.09103647233257314,0.036043157024757515,0.03977946590464441
UTS2B,0.008373761804602574,0.0059427148485401505,-0.010218368738019441,,-0.030053615169782576,-0.0425706350384574,0.02135209680465729,,-0.012070178359658425,-0.02107792221567895,,,,,-0.00741750802753811,,,,,,0.008113602058407212,,
COL9A3,-0.023149096716205707,0.06509162241648704,0.039192869083660556,0.10498545519009185,0.04664289911591541,0.06482252598721726,0.07912416338654768,0.12145103200975889,0.01971887281793597,-0.04282576110143368,-0.046811458643948235,-0.011539088626423232,0.09451368698418265,0.08216624218342372,0.09060664049040461,0.04736109481383301,0.15570794168535254,0.0122323486010003,0.028368886485712248,0.04177710495625278,0.11415511625166597,0.012778381686372943,0.00015294302238046703
DLK1,,,,,0.010074329779607939,-0.023627391089630665,0.02058529685686069,,0.013937873227917614,,,-0.023694718397051028,,-0.0029879314360584993,,,,,,,,-0.06380256592331611,
HGF,0.13238031124112226,-0.07320667626109809,0.033327618196098203,0.0346156890237411,0.01210400281255642,0.017985678602394445,0.02518364870335127,-0.010929075986804544,0.025469154220383237,0.03758790563842743,-0.06449258593105679,-0.04901229538748094,0.030441725320395546,-0.08723201001867115,-0.06777427940959192,0.0657161808770653,0.04822675092026005,0.031651314982811915,0.05524018492999602,-0.04933744929498402,0.09426137772842624,-0.0531164731424945,-0.012564121259549452
GIP,,,,,,,,,,,,-0.019750334297337725,,,,,,,,,,,
P4HB,-0.016191893169611872,0.022502547539002014,-0.002503800459278938,-0.039657912361913635,0.01584316203658442,-0.04494125339285486,0.05750300256190279,0.1533668070581655,-0.024227339435293937,0.0318810187095413,-0.08058193819301887,0.014462738207912185,-0.010666939208198884,0.038355319770201166,0.09610313129418079,-0.03905150434844389,-0.1302040173857064,-0.018150864251350794,-0.06707097203211382,-0.03469403112613478,-0.18618419267976724,-0.03712966743873446,-0.03914519705433675
ADCYAP1,,0.06636266372329015,-0.04033791591657106,0.06320989947897349,-0.05079614290745088,0.007523395911444176,0.028048558578039187,-0.07607571003210825,-0.006158038655986336,-0.009862878936198546,0.048435697975044316,,-0.013088930512254942,,0.01838586835534366,0.039571795202805786,0.1137598800625949,0.06145460609469563,0.020837991481014388,,-0.006383595904828465,0.03673421169211357,0.08481191122750632
GREM1,0.007772333719961173,-0.026270628191574903,0.034698408207147424,,-0.0259757455022233,0.0319831315220294,0.07208693032839118,-0.0020533235488155244,0.03234266802977046,-0.017663258177381985,-0.029128630297576546,-0.02934328291639573,-0.021094033890510285,0.13306636857694384,0.10899870391358958,0.0060396732771680955,-0.004792461829309663,-0.0005563514614221189,-0.025032958620584404,-0.026955702281956376,0.040354878945002996,0.02461314104514508,0.020424779789667717
EGF,-0.02098611200883479,0.04340814471223711,0.040810631051534346,,0.027521352785070213,-0.011571466869035063,-0.04571946825512735,0.0853619382501143,-0.014104541887022147,-0.027074260519920686,-0.03660070763783358,0.04085663605519253,0.0427177181126392,0.023177804604910007,0.024785267136594246,0.0009069846648834275,0.0010764345917946292,0.042131316469456205,-0.039514769263948514,,0.12783810338380444,0.03917177230289596,0.09633386044893485
VEGFB,-0.03680522761565386,-0.019442145532032936,-0.06975759945759473,0.022676762254907105,0.049564310915711784,0.01913890196068757,0.04352086400166187,0.1383797453396101,-0.036563991764861775,-0.007217054829109331,0.006140679304834188,-0.012036128298233239,0.04849429098912643,-0.06639061047169907,0.04080321585954909,0.021418105571682396,-0.03508381417291425,0.054876507284204346,-0.005725457187116421,-0.08809411366760622,0.08335868925630266,-0.06993693605131972,0.013358401655429156
FARP2,-0.024072722118623695,-0.005457099484427653,0.04644946702006504,0.05087100983732378,0.05128574135659372,0.031932665089011505,0.044536148909597374,0.1644361238494623,0.06716248740264431,0.007706877088629432,-0.005004557409140694,0.062184334704578105,0.04938650329390912,0.03594461082094441,0.00730660002853451,-0.00493630957572282,0.034729974728691805,0.025369010721113017,0.09507909600463141,-0.10395231212475016,0.16554911906994818,0.04483865014269541,-0.05619428877532613
BMP3,,,,,,,0.01242772577550731,,,0.013049822843210452,0.029884801720059553,,,,,,,,,,,,
IHH,,,,,,,,,,0.012880647646105052,,,,,,0.005075437541225956,-0.029612401489990427,,-0.013142143780861435,,,,
LAMA2,-0.00011956158489502692,-0.01117609021600504,0.019977051546205337,0.08623464999678176,-0.01927452745864772,0.033092985313035714,-0.015045266286006992,0.14895192338344304,-0.02427066760079964,0.007016758684613943,0.013185718086683429,0.0172357184105925,0.11234836541943886,-0.02287863433963689,-0.026717417802148112,0.019177705130015335,0.06166186338804424,0.016772786907727374,-0.0384572628035536,-0.022042568825632568,-0.11173588578200395,0.01807821084445062,-0.07550978884389357
SERPINC1,,,,,,,,,-0.03253903830186703,,,,,,,,0.08126653183908013,,0.07932933620781525,,,,
NRG1,0.030376367847760072,-0.019963815459031618,0.018597665393764163,-0.034335301632551246,0.008995058609174513,-0.0059578488921779044,0.024950282461420573,-0.001852556468024434,0.02765858253566565,-0.01848706187801769,-0.046324264855054476,0.02359843170767951,-0.02090429698580155,-0.01823672180319938,0.04790767355509772,-0.019589817770671297,0.0056302195851334145,,-0.003158501054597771,,0.04699389576198564,-0.038144704155898684,
SPINK1,-0.050692858694762546,0.025882471026944773,,-0.08419889192550147,0.04984337090024382,-0.057018952134504634,,,,,,-0.025342130622248455,-0.023733965130841323,,,0.011563041357565787,0.031035053075641323,,-0.00670671038983371,,-0.014026396874460036,0.007802149050572592,
EFEMP2,0.007046784351241726,-0.011568639880262088,-0.06639590921020005,0.025761946852805428,-0.004238659537588508,0.021398090199641395,-0.007571117970944679,0.17775878354383776,-0.02185941448180913,0.026813528830486603,-0.05272024799692688,-0.03572311517468321,0.06022464858537863,0.05782044649749766,-0.007066779116974339,0.01473098079976174,0.004548858190487226,-0.017623128386240396,0.011735551280441112,-0.020334365633366637,-0.0015452163921537833,-0.0017638316638582785,0.0782157071859304
SELPLG,0.03063544406610585,-0.013940929472897975,0.05231399499626181,0.0006704048691289183,0.030006234769879653,0.012508663903016987,-0.04069281346328346,0.04305479789487218,-0.0194162941367611,-0.005243152280755193,-0.06700607384583215,-0.02624499989619048,0.007022189767754071,-0.07171055808929734,-0.017737888741969104,0.0349362111600371,0.1183700983098376,0.04761254691127864,0.03131672692343729,0.025092611928124082,0.021001666105962595,0.019477929765848553,-0.020915623656550187
GDF6,0.007823725937689664,-0.04245833245908332,,0.040859918511774784,-0.016191322159113637,,0.12907394974539424,0.03394282400472776,,,,,,,,0.01317253612347243,-0.006160582874959444,,0.06009012632375372,,,,
HLA-E,0.024976613842077052,0.0029773196070498327,0.03476652791622358,-0.006393136736532143,-0.014940859842012566,-0.01417059115593335,-0.07224426077282034,0.15516980608886985,0.055200053341587764,0.01781980522501296,-0.11351819217918359,-0.053674414773541165,0.01471233955011628,-0.021456855732115424,-0.015188495996890733,-0.05952170725765108,-0.03968425733335992,0.10902225952315178,-0.10383868907182009,-0.0318684982449564,-0.07973756319963238,-0.04382037089927875,0.05395382661762915
PTN,-0.04549473871410989,0.07786221973133373,-0.004569124713330378,0.10971046108576761,-0.004635203723149565,0.09253234480848775,0.048094935683550395,0.2419965438193564,-0.04094870550677671,-0.06189277064676802,-0.028356634104030568,-0.026259996321601635,0.11249970588850039,0.030764934977801344,-0.030985253676386798,0.04383781976242312,0.05473108361215807,0.04876900643304662,0.03567205651389849,-0.046158410484677365,0.1342776966640413,-0.019670794908852082,-0.007971612057858289
CD274,-0.006594521534062824,0.045774078962078926,0.007164148558457829,-0.06604345422741127,0.07506089683825928,-0.024985619023841804,0.07108032290607225,0.0793840858516686,0.018344071977491216,0.006723894582069885,-0.04668527203260522,0.029980081453004043,0.007409792916735478,-0.13621132427473095,0.03296889493077858,-0.00534152917868103,-0.04721255447256819,0.03519744406544351,-0.026635773841841678,-0.0667566650121711,0.06016953250769117,0.02046157513879467,
FGF10,,,,,,,,,,0.03991115270674313,,,,-0.018455940047144695,,,,,,,,,
CD14,0.05790490030689272,-0.008515576082583281,0.045300146549673015,0.1032278399501432,0.009069208416647243,-0.036292183566461286,-0.04360621750961503,0.15610408584299726,-0.057986765233819036,0.03733928592689597,-0.13544027523234659,-0.019393419952859176,0.020805269606138738,0.06950608118415487,0.09343762351324586,-0.03084856081702362,0.04062231315961868,0.09669622041855747,-0.09293235256802866,-0.10267715864037633,-0.032739526451859444,-0.042188330317412766,-0.04407249407488569
SFTPD,0.012299667824827332,0.016079074091442498,-0.03721260125071087,,,0.017025386637437558,0.05465780997126236,,-0.014097158398257505,0.0401459611872901,,,-0.03152298497178317,-0.029464953550322553,-0.04839455003132079,0.013580278047775634,0.047955864284020856,0.12103427467606093,0.04889701407967505,-0.001008446894526762,0.2089953394441588,0.035202742493518055,0.10183170214198999
SLIT1,0.09608553136057597,0.012055865282001772,0.05948865448953498,0.07597927852223758,-0.0025757741896143293,0.0817029169089732,0.08813889122343385,0.09952275399180863,-0.007716482686678889,0.029412645463391437,0.18379353845889607,0.026613029109507,-0.007241967326623135,0.026481412365090953,0.02099919645771659,0.04257217553635216,0.012903489660880365,-0.005780761238441,0.10561445746699855,0.11524146049214755,0.02344873012700564,0.06692561049719692,0.09020038812771176
LPA,,,,,,,0.08346946504387066,,,,,,,,,,,,,,,,
CNTF,,,,,0.02699486160071795,-0.00992912894268689,,0.072574120528102,-0.027736872920206494,-0.001070050234699994,-0.04468175489746055,,0.012176785108008292,,,,,-0.016864627670790045,0.022885888418482873,,,,-0.034024966242598625
BST1,0.0425939713621727,0.0012976582355886204,0.03787532911996478,0.041645523804511864,0.04735603198503658,0.057071290875582104,-0.0237061018712204,0.13818012406787064,-0.005898032852087203,-0.015279894569616516,-0.029853689080323147,0.05286582444698385,0.014250700003871268,0.11670168026265537,-0.016562560204551078,0.017573981531304766,0.08753383352226922,0.008871842331997306,-0.054421980925993596,-0.05760697569197225,0.09092365297556798,0.002990453430366802,0.0010778498392447489
AGTRAP,-0.005273588227124768,0.00821183657826147,-0.04362137430579292,-0.005699256232605927,0.02625327585799894,-0.018419423578152436,-0.0009333084093457994,0.1204525518608751,0.028977604903048487,0.018124882947503713,-0.09595898480579362,-0.08205970269955465,0.039951197511264594,0.05480948125011713,0.015949998677535753,0.042432646501011466,-0.0037545398881428478,-0.004649028829847909,-0.015395775041165904,0.04399375512634787,0.046163897064456866,0.001524400898329522,0.022811033799430277
LAMC1,-0.027424603538009067,0.052939854174716076,0.012947950340224371,0.002917382706528328,-0.01264883272128252,-0.017926830285490237,0.0017824705547038184,0.16247365159964675,-0.01005067849223523,0.05538358215092055,-0.09860791503320522,-0.01427364955190275,0.06685962481596328,0.07176788003957962,-0.04698964998616773,0.07264562112318129,-0.1003454059818934,0.016041566277884223,-0.09016101499326704,-0.05373446381524365,-0.11695369738588862,-0.010027409911425282,-0.021619994556590937
COL6A3,0.05703937141988283,-0.010496805913872123,-0.001473483596018064,-0.013028625816297707,-0.05601199260537258,0.00029101014198421076,-0.033676948975571844,0.05386285911559492,-0.0004977173138630298,-0.01738350260130558,-0.027998068037609396,0.05092795047125279,-0.03644349941216925,0.013538711201247814,-0.03118555144222339,-0.021308050234494648,-0.057565075945016364,0.008759250307343636,-0.019075051244276584,0.03100759444075997,-0.1583868582235616,-0.025214010822110475,-0.090523363155396
FN1,-0.049016149668453114,0.002920384238622712,0.048579499508155426,-0.021494763806215282,0.019276611368302245,-0.015261518028118355,0.03859768411499729,0.20254019760422426,-0.016685316655098235,-0.014524079532637546,-0.025400535145233546,-0.04746653594923434,0.006229160833677919,0.11057710768077798,-0.032612314793847144,0.014853214675070617,-0.14973172749600197,0.04412636994611051,-0.05150800114491145,0.009127972733582209,-0.2358450393802564,-0.043175962366163535,-0.03363858481797391
MIF,-0.0647848735160076,-0.0423199974468649,-0.0760944632170096,-0.10124523778467273,0.07136965675709443,-0.06236128027962758,0.043973762615465026,0.028958527937137234,-0.020946481541382605,0.03738988161517516,-0.09670587032949739,-0.041003138003558835,-0.03300764096090593,-0.1962671336607156,-0.0098295141470411,0.01170236407998987,-0.013352664749023729,0.019548458659226282,0.1118565329105266,-0.008837357883404893,0.16198256199233996,-0.03535108825221045,0.10868691190778768
JAG1,-0.030807708805519432,0.07285984296734282,0.006803512736378004,0.08082130872607289,0.01642868980750866,-0.0029442919502604636,-0.008857353201056198,0.1678878196252101,0.00830116581876326,-0.0009820353791638653,-0.026896097078233774,0.015394381931825171,0.08464474949777988,0.010785287195714366,0.057658743675783664,-0.014290968357318842,-0.024629158554165278,0.04152357725860056,0.07412446750305011,-0.03284961592277527,-0.12288257466960545,0.021635052381902508,0.031719037474253725
NID2,-0.02121894224359283,0.05005430876808255,-0.04262605309397499,0.0017646822706601855,0.03099515888427357,-0.003219250351690059,0.056097262639340874,0.12804304412649775,-0.03234527166660154,-0.01459822947397592,-0.009135586019136135,0.06307521022360975,0.0025752126741513635,0.10931846467648208,-0.06721413501906101,0.031019051425566796,0.06959906031756731,0.08529426763025778,-0.07157408481714336,-0.042326751171375854,-0.0948456553391166,0.04164635425647494,-0.028460778863149162
EFNB1,-0.010547682993225683,0.027867826534175914,0.0841815231673593,0.0987481915323867,0.026681303204456767,-0.017470602667333923,0.08116633846243473,0.18015763547748834,-0.0172452953771465,-0.044734652661024825,-0.02929394129492432,-0.031950984539697386,0.04397179481455051,0.11146409569552404,0.10255586683888047,0.08826544287061508,0.0014943051865177201,0.0036969819605453783,0.005854353015233107,-0.021659760039509035,0.07669489999281175,-0.005928764289572398,-0.045897577628097354
COL4A2,-0.010592393006207198,0.014836632284473501,0.058171783620759414,0.05704614680130826,-0.027479873283490233,0.024339782794238114,0.017005726715244043,0.1927689571152956,0.018724497008707982,-0.022523817521670462,-0.016968392505657365,0.0012861214150572228,0.03493945529988169,0.030736718074574086,0.009402766083899634,0.0834958328200388,-0.042441067403042196,0.07903104794796653,0.0025958545935586973,-0.011453001767049276,-0.20803367773017337,0.019168673773472346,-0.05429404317571911
SPP1,-0.029911143238015764,-0.02473173622386333,-0.00046020687551020514,0.08922613994291455,0.0505223310567572,-0.0709821026121836,0.009808989255188824,0.1941603894445477,-0.033523764274771765,-0.0027036497970102727,-0.1624682080194647,0.03050393035771175,0.04531935081586456,-0.0679542082430562,0.022621488161220515,-0.050483136620396926,-0.04345809704240382,-0.042875716373312535,-0.06843298358466783,-0.042746926798266305,-0.11877369746232071,-0.056820486769014876,-0.0674938618370397
PODXL2,0.09261626194095937,0.010315301661847394,0.023212241127862673,-0.03051375509877255,0.05897054548340894,0.02057477442531194,0.006889798399510613,0.02116824348182658,-0.032625687509192626,0.024863481315473994,0.11678308025663026,-0.013447385431955313,0.00197124006251567,0.02239308604144276,-0.07090522518175005,-0.0016034166214997174,0.08363392197346459,0.028089081296431298,0.12046547828169414,-0.006310986688225218,0.14894137849765038,0.06735910151976159,-0.009980888589219567
IFNE,,,,,,,,,,-0.0197343919520928,,,,,,,,,,,,,
FGF9,0.1275877750180647,0.05253856157251236,-0.01800901025642212,0.04996948696627494,-0.0013083163576903252,0.0023308623272125855,0.011554629108698379,-0.04993898183048199,-0.0037874888777582405,0.013375554082154373,0.13352812151706903,,0.0172713397168929,,,0.022621035048840592,0.11245600406743075,,0.023175124498457475,,0.02201811818697681,0.027337128349559297,-0.004084263391819125
ITIH2,-0.0030815649764596724,0.019599295204190004,,,0.026593472137242766,-0.002049491573807133,-0.0371209678404045,0.02662510105295881,,-0.02349061731901093,0.0027341460101763908,,-0.006925302068731413,,0.1616490665256582,-0.011335496447232533,0.0427880100787047,0.14633991838476187,0.03646701491982216,-0.04060087145095653,-0.033704593185462435,0.036729414793222316,
ADAM10,-0.05010840878320711,0.037609059448495887,0.009276005846448093,0.005670264814922327,-0.04676246364339225,0.05340273304913812,0.056350788298293784,0.0910563166313744,-0.0023578277896860833,-0.03786030143688133,-0.031553241762340256,-0.0022514983969515673,0.06043601871164073,-0.03751724696616447,-0.0036857317094678888,-0.0037160202494698866,-0.032910427971428416,-0.01084430600320435,-0.010075416109596032,0.04483034402503321,-0.07674409331182175,0.01261078396965238,-0.011672412916584293
CFH,-0.01807927943769591,0.034328297052757806,-0.004282747096270035,-0.010240321096972442,-0.05653667536446875,0.002644309271474345,0.02851138306609413,0.15529155045607565,0.05289589779602047,-0.01437516218086474,0.018193624900511962,-0.05512096352624281,0.039770498674556,0.07450370344721223,0.017213964177370804,0.03345165659828674,0.11134619203124793,-0.04954802342442455,-0.03995474029846836,0.05298893353753279,-0.08342918020650036,0.0627199199300833,-0.030899718631216183
COL4A5,-0.02059818582930937,-0.030903229046094417,0.048427413831893536,0.11969886068585908,-0.013726227915649147,0.05095747471948947,0.04878249176394127,0.08715345255054416,-0.019472516357005882,-0.022178374832592676,-0.07336580349725648,-0.009720691512075086,0.058266610280039,0.01297136949865616,-0.03146571011543286,0.10894613757515584,0.19261342611727425,-0.06617075882339926,-0.01425544109214687,-0.08929770426263796,0.13725802542014548,-0.0470348035664686,0.13971242163581246
LTBP3,-0.01300174299608252,-0.02251988694954998,-0.007958046006858791,0.013470264305842536,-0.017574515564273616,-0.010308597419291349,0.007924002950110684,0.08676468403724232,-0.010397784629340219,-0.013348521042552982,0.018526148435593956,-0.0375858463634603,0.033525653714370766,-0.10405098964252758,-0.047241083776825364,-0.02015330063708055,-0.04000384825479748,0.001080475181144288,-0.05027785180710506,0.08845863352502446,-0.006494256422959262,-0.03906613059857434,0.002393462742108918
GNB3,-0.05683404464663674,0.07250250158539595,0.06602599011122161,-0.02399070544525755,0.009976197934834388,0.0052746747427919235,0.015484017398988867,0.07737236147090984,0.0021054233777916503,-0.0261216465075474,0.006201769460487409,0.013362709754252047,0.08061154758570582,0.090609633000457,-0.07347832930255206,0.04563932198839924,0.04010308165205627,-0.028814864701564025,0.0037717928145819986,,0.09152954665797505,0.01146415187192499,
COL6A2,0.008564116524484305,0.009423545418562735,0.04043763734481343,-0.06384440722923627,-0.00613008305974874,-0.02345426705134714,0.14025471937461237,0.18064999878956256,-0.07512069468260063,-0.013223020728139027,-0.11419086682637614,-0.012046300153794064,0.0026468655232689924,-0.09947954614087431,0.02565862569968117,-0.023395222010013327,-0.11087339661129365,0.04052920101845425,-0.04850170076390256,-0.01929351405817341,-0.20634507425804674,0.010555812686963697,-0.06109306833259822
PLG,,,,,,,,,,,,,0.07877571203163522,,,,,,,,,,
GDF9,0.06956656169565019,0.027989544094731172,0.08749360991547706,-0.017413232494682938,0.04908277165245005,0.0010759295018011547,0.03515370787814216,0.09496413626962144,-0.04266973460612417,-0.027074260375819597,,-0.0207986168839387,0.09188541351243718,0.014197879530841118,-0.02203538746707428,0.02695372989670341,0.07217360739407724,-0.0247587101605668,0.06049062288391027,,0.061545281067320746,0.022088026223270947,0.034243691614515855
NCAM1,0.01098228300472868,0.02372807295654602,0.006802279899587149,0.035582451197614245,0.041494794638921355,0.04002951474762205,0.04550151573664618,-0.09758911864335984,0.022882178127064893,0.052870746387925015,-0.005108295704004426,-0.0046144228526826024,0.045542723708119584,-0.10890351965624463,-0.04428309461112564,0.013080000186623066,0.00381293519685515,0.00289721572027344,0.08621848155725514,0.014621175670980292,0.10012546452156494,0.03192432933209106,0.058864384168622934
APOC2,0.03975400884217835,-0.01073323831999217,0.030071519482250838,0.01109647735910917,0.07028422386066603,0.02665353689803331,0.0817640285303807,0.13124705669218728,-0.040221443449933635,-0.01469627462452711,-0.12530060799281795,0.007180209468262025,0.05781255114560448,0.014402487880852225,0.08542095347247691,0.029740510111553077,0.14189352283092968,-0.01619854496955939,0.04379986198393101,0.031642112116551636,0.19482406387516069,-0.009285525153067303,-0.038095400287342616
BST2,-0.013087380363366331,0.027450746136361368,-0.03702195861071115,0.07112331276862408,-0.007030245767816498,0.04124720616993615,-0.02742214079905441,0.2215902948965508,0.05983642705092329,0.002372768239832699,-0.0984731814175987,0.03645219817717791,0.08888471521039261,0.06602991756847817,0.04585117620344279,0.021772650882846648,0.05958302255200624,-0.0017848521552030585,-0.007409716222948782,-0.048911213572530636,0.04585068247168485,0.03869773939141956,-0.07196836953982755
COL5A1,-3.5232637910000934e-06,0.056897018183820584,0.027865841952120177,-0.020950696135408634,0.03990795841315223,-0.03564946218684333,0.06519321578530067,0.09924275196678142,-0.04464801142603178,0.03737879961896667,-0.06477282989981045,-0.003424860170705381,0.043859968280157334,-0.10474129288661536,-0.01474619083537347,0.009227155755181208,-0.07608314771130906,0.0634892975823129,-0.05185750665968045,-0.04908074388960568,-0.1705043105758425,-0.023252987794491635,-0.027997797941243397
CALM3,0.09301121210300309,0.0468619930917588,-0.049753288227120857,0.05278544456866914,0.04940535839110758,0.03349580720937809,-0.016081559856172385,-0.16738961593958362,0.01743860530811999,0.04306311706737749,0.15958900946191068,0.021912301802811524,-0.01111230021759536,0.021995946023791058,0.014392408940768256,0.06618715390996849,0.09997507260458256,-0.0024115061289341965,0.11448841699591027,-0.0009309832717978733,-0.030330178040857286,0.04254095370181457,0.05957423799438965
THBS2,-0.012759624063226692,0.03920868054200435,-0.024825612235783744,0.03059981389007053,0.0071527093681246915,0.03368291408146002,0.03989632596439361,0.07923019133920639,-0.00879870936795131,-0.03022405885675661,-0.05650218317378689,-0.011864196951594009,0.029437444111532447,-0.041697886297117966,-0.028016185647830576,-0.007095750257653238,-0.026619383609359008,0.07251688611007197,-0.049818046259054304,0.07070529951629258,-0.028158094230825405,-0.007177826633780377,-0.07779860585716486
