,UKF260,UKF266,UKF275,UKF296,UKF304,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL13,,,,,,,-0.004573410167232346,,
EFNA3,0.04686212750341754,0.05445948636185274,-0.03723968875836947,0.01684796074585609,-0.03284587370193746,-0.0642875301407875,0.07516090735539738,0.1384658483166281,0.08622352536088204
DRAXIN,-0.03993626134709103,-0.040951007006267456,0.013430983242881158,-0.0363337033650011,0.022797979621416872,0.06998166921093624,0.07364996387894514,-0.044259625055485086,-0.03358048119131672
RAET1L,,,,0.02146188742444273,,,-0.024019951405915573,,
NPTX2,-0.03997607264954036,0.062256898114659016,-0.049694362054378285,-0.03717025078527237,-0.07111481779825937,-0.05110512891862467,-0.038137130438113856,-0.018128649211905476,0.0004891984609954199
FGF11,0.04857991587559381,-0.008935787627534017,-0.06108786102137351,0.07917113000419192,0.07825123858169174,-0.006538836524449865,0.022875044100223802,0.09568221589070712,0.024482216125235212
CD59,0.004949666681513997,-0.03170615795995006,0.025500200122053434,-0.012086796498474722,-0.016576779184492615,0.038522555974098406,-0.10055211741811967,-0.0827562539670649,-0.02475148117344855
COL9A2,0.05493425840587688,-0.025187589619974138,0.06371941341803022,0.007286130586059346,0.049540702417737906,0.014910011237026328,0.057732644895296094,0.21185887626078675,0.022713169724780564
DLL3,-0.009763143087789361,-0.03128666964967763,0.05340779658753626,-0.02791216857673105,0.009514047852972633,0.04497915592462516,0.07728662959922734,0.16916881339938525,-0.0461199181805651
FGF5,,,,,0.19792928626372852,,,-0.053148707947258546,-0.03285810187074216
LIN7C,-0.022813748474119037,0.03662780222043803,-0.013969365245281409,-0.006042902344909268,0.00401799269939886,0.006897407591874145,0.061708654827555325,-0.024540567135479693,-0.007293673482600223
GDF7,,-0.021579881494405317,0.030158302288099268,0.02715973362346708,0.014910666252474445,-0.017317653344361906,-0.016072688954379338,-0.006192456485803358,0.04295254513356844
PSPN,0.004476578024764999,0.019006678161325105,0.07754267689864157,-0.05859549010453072,0.03374739323802921,0.008384702963752438,-0.02693156545952359,0.08946360450216113,-0.062424182457015684
ANGPT1,0.039507344170759386,0.11096457570225671,0.023181854569083796,0.07042157640635258,0.07921433783265336,0.09522489919953434,-0.012148158781290082,-0.012745742197185073,0.0426271677111236
PNOC,-0.031138296763462137,0.034863861251337336,-0.034406060168920206,0.007319768140602167,-0.07377118784675218,,0.05748903269326558,0.020310769956533983,0.01870144305156281
L1CAM,0.043502937257739294,0.00562516272070012,0.02706687656128418,-0.05911963382361913,0.07467460529583182,-0.03082191894648287,0.07613803007139935,-0.038567106339147034,0.011922447770693555
APOA1,-0.025980333783603964,0.06250469970409865,-0.020351581343944457,-0.03498081799459117,-0.012343668246040424,-0.009119730464911008,0.03320462760603545,0.02514642837045114,-0.030087847700965863
PSEN1,0.022548481854161646,0.016272117044562943,0.07547309632752605,0.01722926932871833,0.006836698520234693,0.027574922218014716,-0.05735452875525681,-0.0260812549221183,0.013220801876411028
CALM2,-0.03273507258800856,0.07752382057864855,-0.08094146538921274,-0.0532775091659589,0.047687797871559134,-0.04551670602273177,0.03679382866526931,0.13191938967670575,-0.04281198130117052
CLEC2B,-0.008489476587205164,-0.048714432589123946,0.0378948089325827,-0.005387797450439725,0.09464610397849059,0.06227846881173704,-0.040817247709022765,0.038495552572941405,-0.005328097684361555
NTNG1,-0.010132092174465522,0.03317547238050476,0.06345044379381697,0.005855817413803113,-0.01788425599473075,0.025083719867515984,0.045529714414542816,0.15329963851731535,0.0069468766160366265
LRIG1,0.0664754511267666,0.02566697649341836,-0.03388654293407645,0.025939721872766015,-0.035674532694450964,0.08189690423608063,0.05567621901445001,0.18723109705463345,0.09531249568635769
CPAMD8,0.07330765685306434,-0.017384889988937682,-0.0173360882131539,0.01702738260213466,-0.03919391171623914,-0.012349190693416478,,-0.006123565681336725,-0.021070472946201624
GHRL,-0.010444076661778476,0.0770065934377222,0.0061533620530589,0.04644320999510831,0.15277934358608686,0.00331577579788681,-0.017385733637450797,0.03129132137662622,0.007762618531160954
NPY,0.008399935228195156,0.02845461789182484,-0.03503836903858864,0.03731843058857591,0.07552580450894572,-0.029824873408030302,0.03410269572432511,-0.03360679682634106,0.05701205297413057
MMP2,-0.04999126701734479,-0.07163328942307745,0.014963855076955416,-0.02615013373814363,0.019995629425153708,0.07421270098593623,-0.04253896169787699,-0.08084876729414171,-0.01889699476650543
PPY,,,-0.012669860098129246,,,,0.009026475012281264,-0.08667513875960695,-0.03771872913568121
ALKAL2,,0.04264672971027607,-0.030561745053797273,0.001041625262451405,-0.0118306850846567,0.06975833067934678,0.016193962014681748,-0.043261379339256036,0.04872458986057061
CSF1,0.05275962156491473,-0.016985862116579334,0.01991373652081534,0.0333084121805583,-0.042383728382807434,0.016384638862964047,-0.04674342017303938,0.05750780000172018,0.10109715658831805
SEMA4C,0.002290435495754951,0.009079174018211403,-0.003488659825185759,0.0019204291221277877,0.007956354837664999,0.007024182940665121,-0.01378042734284,-0.022363788920843772,0.012479687348527021
BMP8A,,,,,,,,-0.018095765542125056,
ICAM2,0.05928085314031895,-0.019263950323118003,0.06041322260365726,0.03210523778061192,-0.034562668623999815,-0.01384999399830288,0.0016588513033598258,-0.0035194346654396974,-0.02043428790661532
SYTL3,-0.007684240359899088,-0.002580498364798385,0.06359744835626303,-0.01786640684278724,0.001065853384534633,0.04514849342327145,0.02024828348479022,0.05240670327975101,-0.009812853353077324
IL1A,-0.03524153289043261,0.013897644657702586,0.08456097008339215,-0.004494715599008673,-0.03304704974045197,-0.009226647984205003,0.018504651286153556,0.15831252445901947,0.030937764103448555
HLA-G,,-0.011655604646314084,,,,,-0.016610468585337265,,
PGF,-0.008541111396767814,0.02586688261566676,0.02498297584023575,-0.0101186827590289,0.019746357870896177,-0.00234772968473034,0.0269138033540631,-0.05851357987472325,-0.04740071546347107
LGALS8,0.026186284450669516,0.021440501912857495,0.007951068665869952,0.04599352995544672,-0.029073972438267304,0.03756082021993394,0.004107067081459424,0.03969621013384758,-0.03224949582216926
DKK3,-0.010593320780443914,0.06298397624862283,-0.05059581363244873,-0.05401969054882844,0.07518004673407591,0.04472741490868109,0.04662088727579216,0.10080978266598423,-0.03624433855088981
COL16A1,0.09244787760681282,-0.0066024985911751054,0.020326175310645733,0.03345168376672562,0.04014987071784314,0.03942152326533001,0.056772043228727635,0.1298053616064437,0.020308522952329232
TPH1,-0.03986801026574892,0.07712954102217165,-0.00017781682710760335,,,0.0686181481299895,-0.029298071567881282,0.01445711397258516,-0.043869069134848136
TNC,-0.011563830414650034,-0.09240842738596168,0.01915155069141715,0.06835600011968941,0.04709827665699353,0.052809962686498,-0.030597243084748992,-0.0942872176810286,0.005988066997103641
TNFSF9,0.027713227960317076,-0.006694770103763455,-0.012160014869964899,-0.007236548094108921,0.038658906731549925,-0.04394935787178375,0.004723515841238987,0.022067808853440174,0.033937991042356355
C4A,,,-0.015019483642546797,,-0.02682117809790147,-0.008934223845822313,-0.01624220191807984,-0.06243583147873751,
CNTN2,-0.023544895718197338,-0.0034785248203884566,0.04656814554156175,0.013285259643519249,-0.04376609805665894,-0.07578127617750548,0.024437791667326826,-0.0540602878685236,0.002173904904415655
F7,,-0.010726651634124049,,,,,0.006731989483313578,,-0.02604429527000205
LUM,0.013237357311786997,0.04897379133800019,0.01913492300386657,0.051307727473651976,0.061027657446416646,-0.007123236529506174,-0.08536699919766798,-0.11934095392764073,-0.014032237317145075
BTC,0.008383056411313336,,,0.02970992920290466,-0.03268768172842314,0.03842144659436117,0.032472139776575676,0.06850639210826596,-0.011281311179142406
APOC1,-0.02317164189546304,-0.03547208355603714,0.039829758462467627,0.00412857411954439,-0.025715021082051467,-0.099027418072683,-0.08198172879734442,0.19079334256864708,-0.016411284105871646
PKM,0.051103706485468,0.006398346727785985,-0.05731131591516654,-0.1172759335313476,-0.04051409242455095,0.01379903564409386,-0.014398742454339529,-0.13644742929880554,-0.008345156159147736
TNF,-0.06370986676731012,0.01932316036082221,0.0076820177789177395,-0.028777059363150826,-0.015572842681922744,,,0.11152908638782501,0.0810860562930426
GNAS,-0.0433204174557389,0.09558752193969584,-0.10867184718112752,-0.04137532160915189,0.06557547553013274,0.08143353387050202,0.01940684685667016,0.007604578166606362,-0.0694109438961319
BMP8B,0.02062669496874384,0.014852487646452412,0.020807550822502154,0.03335868657005108,-0.10525117326696878,0.08181705345399838,-0.028269296537866525,-0.06818998960766613,-0.028025976472036737
LIPH,,,-0.012109809639539313,,,,0.03201246564133413,0.11719029332740055,0.06350743726324232
CCL28,,-0.02306734379035184,0.01157167403346658,-0.03567988958917185,-0.03331606752244674,-0.02512599056666592,,-0.036001527050258976,0.03745848277062995
PTPN11,0.02518738405225043,0.017436795450204528,0.033022092091999786,-0.03959781634182096,0.005745008760063838,0.022249844862764403,0.029893354471351125,0.05958717575144702,0.006751736511100318
ADAM12,0.033300802432639165,-0.046256825923514634,-0.0012425331180419541,-0.013575898324247847,-0.016077378602565518,0.02790082673811752,-0.03499412481684066,-0.159597753246428,-0.008921817857080976
EPO,0.03967554532924087,,-0.012669860651171141,,,,0.03379776450684113,-0.004397121986979242,
EDN3,-0.026303323796388278,-0.015385184364008167,-0.019637659133849607,-0.006721189467072506,0.01732191499150009,0.025813254296633018,0.06885200547193848,0.00968207032605224,0.01783178569485647
CCL22,,,-0.014790772181493885,,,-0.031189018964340755,-0.01349287491437073,0.03831670157671995,
CCL2,-0.013668404480443982,-0.034182957850476564,0.07724725589136026,0.017483293009643547,-0.005804125139671247,0.05127404523254544,-0.00794802218491147,-0.06790429300463606,0.10237196889153008
DSCAM,-0.025972792265663694,-0.007375464479362355,-0.022287318530599905,-0.008859813696798719,0.04820296079330336,0.04583847746058446,0.060647674079326815,0.004962621452817311,0.014265458938773765
ANG,0.028252402199753494,-0.02511598482644219,-0.029092156080475242,0.04593014797760885,-0.02006570506133078,0.0491981829447193,-0.004386584603301388,0.04608810821249483,0.027093267401460397
FBLN2,-0.023379416443134623,0.07990367774209435,-0.024659678170430036,0.011787673047486338,-0.001890824990040058,-0.0150594791581313,-0.03836355359668055,-0.014086901191798055,-0.03155130769561502
VTN,0.007681090571501934,0.017474559738714514,-0.007623551992930328,-0.00954315720971912,,,-0.0199114742803059,0.020472605728326116,-0.032858113277198314
VEGFA,0.03445598098238854,-0.02156387657723717,-0.06819284771013508,-0.01818424093331032,-0.03523021311089311,-0.04037086986381319,-0.011070051097030235,-0.10913328680108274,0.02910684045921829
F10,-0.020374805160915797,-0.02147764663725195,0.006011684625383587,0.023975134344599885,0.10054835684143584,0.052444692424484275,0.02950825561158277,0.04308097188535249,-0.008268513868221526
SERPINA1,0.01033256529819836,-0.004107249851679799,0.0475499486012268,0.02264661512618724,-0.045149673518498225,-0.04886903306657898,-0.054294529051712836,-0.02019233294278558,-0.05112692298918214
VWF,-0.06572829199288086,-0.0024955170671989283,0.0003124281967999356,0.04146923214426704,0.0005395088823297597,-0.008979710595421436,-0.07784094830749351,-0.07215542075686918,-0.015372745393981254
GDNF,,-0.01922439707473475,,,,,-0.02153282883645246,,
VASP,0.018647983529060955,-0.07106400683415419,-3.698963851833508e-05,0.06372595705483132,-0.00863137946357909,0.018130351475841532,-0.05768310893433914,-0.1428902840628623,0.0017238519402802705
ADAM15,-0.013085239166293654,0.001674329787101053,0.016851326646718616,-0.017317213927805008,0.0169356269221839,-0.1064823954519796,-0.0011097252465148853,-0.03585725012564023,0.08571249297991433
WNT2,0.07144456825795151,0.0903846359276487,,-0.02938693045074148,-0.037732907642696316,,-0.01846383658130875,-0.04245936282596334,0.002772413800967406
CALCB,0.029722986455027977,-0.012518790635853214,,,0.1208458842809883,,-0.02401994666696844,,-0.015096089601526511
OLFM2,0.03757319084933644,0.016877242345507894,-0.09745795284150877,0.048789791450867565,-0.04000291663452807,0.019524936975706782,0.10674706645454148,0.16953093267494612,-0.01368949081482005
MFAP2,0.011767730624602988,-0.030988113853102947,-0.03327347746448089,0.022138000090019098,-0.010744513142286354,-0.018049386522661928,-0.04890040700648005,-0.020387723321472605,0.0018210685304646866
HLA-C,0.0166040048935517,-0.021392614990996157,0.09515970147445166,0.04636752710905811,-0.0526163200508595,-0.019521224035106494,-0.09568660606657677,-0.012590437658743561,-0.09540564329379046
THBS1,-0.03483679445391179,0.005590652898023665,0.027024769394893827,0.021801718987008938,0.0030187264864899623,-0.02012146481487813,0.008763188477821536,-0.20891127308940302,0.010839404882693464
HSPA4,0.01489856608873295,-0.044356793209402945,0.05589281953442945,0.005277455867561524,-0.030197766683856993,0.0345087859706316,0.0009018362002211588,-0.021008321809747276,0.018954950107437977
LMAN1,0.03658601568833829,-0.016115514108853243,0.0007507563675638868,0.027876931581141923,-0.01415943142822733,0.03915758906797903,0.03209828151673103,-0.08167927478942824,-0.03242053652607735
LYPD3,-0.00021610190386040065,0.008434229841768927,0.07652430363597676,-0.036051485399603525,-0.030397236567922214,,-0.02449109842210139,-0.0228058363282884,0.025215857925344136
APOE,0.03130813019307141,0.008299933686786876,0.011742302320180566,-0.021894985751610085,0.0018496849833444622,0.1075016478527575,-0.03827366434868792,0.16614545048270324,-0.004837418058972463
SOSTDC1,-0.02231664306581491,-0.037318746067118894,-0.021610174000023533,-0.039865241871677136,0.09119044034118695,,0.003642040808285377,0.06292947479689838,-0.028180515788759
ANXA1,0.0023630419836867997,-0.03316599543394082,0.019964072318705957,0.12184434640597244,-0.025821258695956036,0.0482349162062414,-0.01391109742094239,-0.022104095928380058,0.046483891888889364
WNT2B,0.08162085720633758,-0.020700398308673207,0.011389906477445436,0.05495569547785622,0.07667169264256374,0.02355573982185926,0.002292086891942836,0.04541103695108841,-0.021244086553242073
AMH,-0.023890315458998067,-0.022482256240864414,0.02650243603453871,-0.027419549479412903,,-0.025125987362568034,0.003220378817786091,0.09773671684502705,0.042174466684283124
GDF10,0.0893406068548664,0.018568792760828956,-0.017062688262930253,0.026562759624605015,-0.028454205655924686,-0.015794011747426343,-0.020745480350021217,-0.011875449783518515,0.04736253913260747
EFNB3,-0.018595014440842748,0.03750601594813361,0.0012178930277206138,0.057237469775316324,-0.03368555309766761,-0.022533608060984582,0.08848656654383308,0.12429420511214787,-0.008130852333264795
LTB,-0.035461343899800456,-0.01284865461417556,-0.02204457860780742,-0.025774544507037568,-0.055181858126712405,0.0011967832233203575,0.014956686549194168,-0.011821417477809813,0.02539609325428365
ANGPT2,-0.06300863171438936,-0.030401947450586796,0.019300927075955925,0.019989603590608977,-0.03568667990112736,-0.011112579926016795,-0.0262421445374189,-0.052334873491535316,-0.06299102188478993
NRTN,,,,,,-0.031711829206731414,-0.013692345318627303,,
ADAM17,0.06990100912945604,-0.04022854175135125,0.011430596035726515,0.04040568356654979,0.02242559118340521,0.001275262184593886,-0.04235000627733322,0.015974930986441864,0.06009779700968414
LRPAP1,-0.025698887592470902,0.05393689404530501,0.001772624085267529,-0.05529042887760925,-0.03385324234446666,0.06694585191511983,0.03132760482240601,0.055670473686501395,-0.026389354670184974
NID1,0.027473567099819914,0.007058688428999425,0.004497602418890283,0.02001636686907253,-0.038109327395508326,0.019285146451752198,-0.07323004391000602,-0.18889445628387108,-0.04509350465451983
MST1,0.036208768936100866,0.014042412306967065,-0.018216052238893256,0.07758266983318461,0.04264373710836962,0.05732016277540281,0.09616446264822721,0.07896967897492928,-0.0494547647328328
DCN,-0.05707206127866335,0.026009715816992192,-0.023837571145149786,-0.039025018215846786,0.06478993528356683,0.017685416977322652,-0.06633764057928707,-0.11665605409986193,-0.019974997100407486
IGFL2,,,-0.01501948523179088,,,,,-0.039275039131770266,
COL7A1,-0.010286950409509655,-0.037386657287740106,0.04832469131763802,0.07321858618809252,-0.03896689880698117,0.01934038205623379,-0.02835093883189947,-0.008965623650530016,-0.008793007922265077
CALR,-0.034582052294999006,-0.0431461985360665,-0.004220487980605695,0.026434598373732195,-0.011529260190664779,0.02771297238109374,-0.04008003114801239,-0.16838912149091428,0.0035371264016669348
PIGA,0.020237106581218894,0.02891286985584959,0.02297943892501437,-0.0039416448209299475,0.026353828714440697,-0.034517644766295076,0.016363018780399377,0.02167454888240046,0.03164765224907885
CD200,0.004722515521360319,0.03944882129640811,-0.04198367150865745,0.010438274579444858,-0.058336357431027996,0.033901899249895895,0.04113461928883277,0.025839325266159393,-0.014894339312964924
GRP,,-0.016710550356223923,0.01365838589659253,-0.055488415793651664,-0.008184676575436966,-0.005495713364633139,-0.015018264795694661,0.08738339208226333,-0.014154738521068733
CDH1,,-0.019336840660133886,0.02945334134472137,,-0.046403879423355054,0.05062514995896598,0.0017694235457861173,-0.04661173202003453,-0.009098988854881578
LPL,-0.06562070688456055,-0.005908030098081353,0.009821911673868762,-0.03487730754735652,-0.0035451613180107564,0.02233070269351294,-0.034397583791125314,0.06934554266429693,-0.03909364504420899
SEMA5A,-0.017279973739735534,-0.11042262487976143,0.007057265004101289,-0.003423362539013911,-0.022379618435673963,0.02644881770400039,-0.04719021471146612,0.11929200877133347,-0.033095124368084816
SEMA7A,0.009882005190077921,-0.012890205361106497,-0.01978180090560775,-0.02843230833829586,0.05168831413296224,0.035706456561809534,0.05763628339288855,-0.0715379528983814,0.024949068745406568
SEMA4G,-0.004665070940179705,0.032734900358154656,0.02083156284413658,0.0604283605646723,0.015812100417852422,0.008911465061026231,0.07394391727771592,0.009939836595523945,0.008799169578057103
SEMA3B,0.07742251659837174,-0.05055861103431405,0.01699951676986991,0.0019335960337893688,0.007205561688346191,-0.019479976254725865,0.00815336741992774,0.0863498693521657,0.047445809957853545
RPH3A,-0.07766426848782662,0.005499468719343432,-0.0026164338822294397,-0.02071791873752921,0.041838419154956,0.012241896486797472,-0.02614229626603321,-0.03086772435493244,0.008120341395783093
JAG2,0.017509647441767924,0.03140616244400142,-0.004390187207473564,-0.04323918317324209,0.02124105078341252,-0.032955450894840824,0.058011838840890305,-0.03669933211445372,0.03211031579404899
CGN,0.05424179998595176,-0.02032429210143582,-0.022615578960161604,0.03956275344822662,0.08320179215841371,-0.0021177677554180176,-0.008598921716748689,0.02218367385919034,0.0683995636881547
GDF15,0.015381720299644045,-0.02829124953738714,0.026054930449607046,,-0.018267988001828158,0.01719047822164792,0.004685603691032897,-0.09497752790022983,-0.0023661593118039135
SEMA4F,0.03265672803744193,0.039266002034477124,0.015407640042325811,-0.02325330048887966,-0.018961074617000927,0.028313148825942908,0.04920934657275247,-0.0073040877639928255,0.012881132466558889
NXPH1,-0.047336034004734004,-0.053696135657302364,0.06422397405069195,-0.050264394075682214,-0.043142422629145825,0.046581567014174825,-0.010731034381088885,0.07298472535477019,-0.021475362433815294
ARF1,-0.07372152593165654,0.07367833696870864,-0.032390880974258456,-0.03328331518719736,-0.013067289633980076,-0.029222773918205578,-0.005568079862203229,-0.1427441625751339,-0.006839540126483669
DSC3,,,,,,,,-0.038284643626755765,
EBI3,0.03743842481112612,-0.030834246821090223,0.1109684190860024,-0.01633961805228361,-0.04579275350955967,-0.022222388868562006,0.03402669662420263,0.0808299663939396,0.03871206122703508
TIMP1,-0.0017580605894058708,-0.04457222591743635,0.03158757945390155,0.04297983492100544,-0.014208011095667557,0.03975239959397976,-0.029747631888115876,-0.2547203523970182,-0.07176425696736805
SEMA3C,-0.0603060978929482,-0.04577472724677092,-0.0022960168448888023,-0.0002915739539117437,0.04280279443915855,-0.08268882830993002,0.03830351851071198,-0.07224311081285992,-0.014984016353264925
GNRH2,,,,,,,,0.0430778703258519,
GAS6,0.07787407796640079,-0.0394038858611548,0.018457755178379227,-0.03848846985504876,0.006107302884574995,0.03553472004448425,0.01769275818132821,0.1228914326603021,-0.05769253428003869
MEPE,-0.04749262494576804,0.13034398629324012,-0.03814150423672505,-0.013154139721626545,-0.024700945207156367,,-0.0231758096629799,0.01384099531031794,0.00857962614995055
SERPINE1,-0.01187880290024882,0.023644998626051718,0.027717547206710436,-0.04987641565121773,-0.010970869480708264,-0.01461827952677591,-0.012357092469952584,-0.22761628837096443,0.02697016190999431
RSPO2,-0.04849663295300272,-0.010902159855346068,-0.029979522853162112,-0.013677599680896789,-0.06954739550839914,-0.000658336283773949,0.061850732179482205,0.08186506093064651,0.009709450031327591
SHBG,0.028508558921834147,-0.013793623369944575,-0.025511038900876627,0.008269693151990975,-0.025659347656085962,0.006630725241243101,-0.004652251231364217,0.029738415152875237,0.03691600230790342
LGALS3BP,0.06527808391617837,-0.048108898444089235,0.0649762060003041,0.04715474339649977,0.004974779399157549,0.04252452161775235,-0.025621382694398433,-0.01930718127695547,-0.005165015859602798
LAMB1,0.02423755921444933,-0.048545252768383215,-0.012723085241979857,0.043931229941510705,-0.02757528634229601,0.04539810240034093,-0.03507631896686048,-0.17084282609592313,-0.0466167094087218
SPTBN2,-0.01876477783850707,0.0314348347893368,0.025683030479365522,-0.04931966747032039,0.05551335056117114,-0.03378574893272112,0.07854803474995514,0.0717055354938676,-0.026022326150806577
COL1A2,0.0366976195559533,-0.06139834945712441,-0.0062765075350390605,0.03771236807181755,-0.0058862743871943785,-0.0037629338210822196,-0.06313833757606772,-0.2212604336052269,-0.04709920237742266
DEFB1,-0.014322946170896536,,0.007050503053300847,,,,,-0.020198094985198235,-0.004772933369034353
SCT,,,-0.01229922619090222,,,,,,
WNT11,,,,-0.0020887931971089995,,,0.03679335084983536,-0.018927153146670702,-0.0006846065256110368
LGALS1,-0.048857186611331156,-0.091279529341985,-0.0019040160529674166,-0.030504363134329394,-0.03393486795163813,-0.041073505775005986,-0.05626975746473917,-0.24243816669977572,-0.0019556425262516274
BCAN,0.04129258712683355,-0.06658774040216882,0.05050462150890469,-0.03612419075742636,0.006081730705615202,0.07130656053712886,0.020538235336988092,0.20238238932558905,-0.02364293111705429
ANOS1,0.044151234365870054,-0.0011795014875122932,0.01771362920532106,0.023213111176171457,0.0628389696825796,0.04237973196867028,0.020366879163853907,0.1842893045786787,0.02730493575004502
EDA,-0.011424382311831497,-0.02364040004209841,-0.019271676594690017,0.07358614239634793,-0.03139727994118489,0.013141249732608625,0.07162135656597136,0.06422863115999729,0.049406010692250965
FGF22,0.03298856659053025,-0.02021664127134103,,0.02227490676180907,-0.002173420690648046,-0.03397671780985133,-0.007319511691553358,0.06440284220069221,0.031725105068498204
SHANK1,,-0.010918497993947644,-0.018002660233099918,-0.03344001866795353,0.07478498937590902,,0.036010270207821854,0.10170389355987443,0.07412972832129792
RAET1G,,,,,,,,0.026620558357894637,-0.020806822870319958
TGFB1,-0.029509680662206904,,-0.009022981198803702,0.0176079687832003,-0.011189905880811398,0.015597010107266277,-0.059635095909344404,-0.1133801015863025,0.023705692127567148
MSTN,0.025141299113143126,-0.027878552196310177,0.09068245877395313,0.039952125954261924,,0.0743625254794273,-0.023298010698678227,0.12138194808842896,0.009853924080589965
WNT4,0.006632904543538647,-0.02228438470662042,-0.004061823165151397,0.004291180649770334,-0.025282681215112193,0.05749031384530049,0.04673205231177936,0.022635568691756258,-0.02449526102183578
TNFSF4,-0.014485739286608651,-0.013329005033452643,-0.014358968925681143,0.021638465365242505,-0.018183301618201978,-0.03771153432270422,-0.041227953760147165,0.006045085287124206,0.004274110289742505
NTN1,0.030495036295819206,-0.061072176751270316,-0.02025859746293522,0.019090641759803476,-0.03257975209712597,0.09945823847102445,0.03766141054981927,0.12785539044561203,0.03944159095809646
CXCL12,0.008010345216226709,0.008145296243458222,-0.017753793835975782,0.037511022031667375,0.03248606563340542,0.0032920671872731563,-0.05525819549568641,-0.10648632945180417,-0.00732392053193946
GNRH1,-0.024729888533654286,-0.011107157069813361,-0.028525742456371992,-0.026936083412923167,-0.029366402036244996,-0.024803825279329665,-0.0041320869630477805,0.001916955234378614,-0.028537250176060746
FGF8,,-0.015522372051150599,,,,,-0.0010772514591656087,,
RIMS1,-0.062065872277837456,0.03869265210103194,-0.045312677438313374,0.004049030785261798,-0.02625856607957269,0.021432238928104176,0.018522323033486898,-0.02107099693009281,-0.006733975441102763
FGF14,0.0052617522706282895,-0.00813615404351369,0.03352974070421756,-0.005566406927268819,0.033052107021896336,0.04279407167679359,-0.016407684064264343,-0.034106041723741314,-0.06917872377667349
IGF1,0.016798718087626542,-0.004911414722231972,-0.013043805205701703,-0.0009061563003165224,0.0653041978446815,-0.036503076463213345,-0.05458979763020368,-0.0014901219190934715,-0.056812392635140194
TNFSF10,-0.012282718243416476,0.005057771618570865,0.04391486510823814,0.017709049949685394,-0.06012735946157575,-0.02638245068225002,0.022189143543808944,-0.008198759227654992,0.045206830006000794
GDF5,0.012448491981172097,0.10363146230706656,,0.00917845908000411,-0.009710875561565956,0.06753724079379309,-0.03130300059904976,0.10004312915825873,0.02819863671934082
CHAD,0.004057260399569374,-0.021984780800822713,,-0.029655802528947332,,-0.027578308498444126,0.014660491605712951,,
RGMA,0.09288144764771494,-0.08369250231960368,-0.009709568720743805,0.006500133639145162,-0.004105951568418037,0.07174562954168433,0.005203519784717647,0.16839918702753623,0.03116700333076539
CLEC3A,,,,0.0013885535707860795,,,,,
WNT16,-0.003951992929372737,0.2079335836579632,0.0326055217071048,0.021484392586351053,-0.03964704175429017,-0.0007866499178272496,-0.013692343511377499,0.027693299214708183,-0.03159571264096995
CX3CL1,-0.027102144154300283,0.07289111361309494,0.0011642356917518676,-0.054184882861756926,0.021972032276817953,0.0871105383135328,0.0067569924137259145,0.02468000961234507,0.008135277599707787
FGF1,-0.023288700847475308,0.022877498310727055,-0.05041043122409531,0.07570134940800208,0.016706731385688282,0.02362384380643797,-0.013565522409982315,0.17412970131748273,0.03805181338196525
ALOX5AP,0.00847480249917462,-0.011188584538399772,0.06818005139550148,-0.03422265570429686,-0.027048113036133286,-0.04037158144903356,-0.01387291257621209,0.017883332167417502,0.03489342517671794
IL1RN,0.000951327040732607,-0.015246862589565502,-0.033273473843166416,,-0.005305984137588794,,-0.02700238342546819,-0.04170334207001077,0.07812786784046176
PCSK9,,,,,,,-0.013290558321174172,,
NPW,-0.004891532006153229,-0.015793461597230822,0.01536777853717064,,,-0.005575823350017337,-0.039227768402057446,-0.04441232967728679,-0.015558079452565945
CXCL9,0.0015341502980090677,,-0.024588102968099865,0.04520974717631941,-0.005904932733075518,-0.02984667892377363,,-0.10957662358427325,0.01429440035721735
ANGPTL4,-0.0006035150949861547,-0.028370341184196835,-0.053411996845751486,-0.018090056902541438,0.033025968640401894,-0.030046986600235297,-0.08226220198307252,-0.21204928561270087,0.057911322057645785
UCN2,,,-0.019271677783227012,,,,-0.015018264795694661,,
OBP2A,,,,,,,,0.014040592115607271,
COL4A3,0.05073848256462327,,-0.024929959319556737,-0.03680938500445277,,-0.018127233517732277,-0.02100474680753694,0.025118313556259916,-0.024941391174406538
NRG3,-0.004088450738449416,0.048518823985739284,-0.01919117883846387,-0.004202572400109576,-0.005197735951505791,-0.014482022201346029,-0.014342645034032535,0.17461122006614,-0.003153755626423602
IL23A,0.008620478429496732,,,,,,,-0.003970018911779847,-0.02793219784199736
COLQ,0.03315715764478703,-0.01910823321734402,0.05493509559628888,-0.024887241548817916,0.013585309909188511,0.04828501988366318,-0.01660687503506541,0.11703492189525873,0.030446345855145503
SCGB1A1,,,,,,,-0.015377258400610267,,
TNFSF12,0.04619924214704662,0.04917250088978422,-0.0056197430409876395,0.013741479661846807,-0.043345799987333455,-0.0039172357645610644,-0.020780163766289404,0.033038137795710555,0.02279787988406697
DKK2,-0.0018556874134728065,-0.02178312717588795,-0.019758275028033904,0.029937980132028752,-0.010543244113694701,,-0.017699900180066525,-0.004204384768994723,-0.03527118567924108
FYN,0.023940213916168882,-0.06337720184107444,0.04156126789860036,-0.006165842694886058,0.013282721483164278,0.1039732528740386,0.03662519832524129,0.1855676744108481,0.05070519460119654
