,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916inf
CNTN4,,-0.034161077540600916,-0.016298572732107088,0.017774211271522417,-0.02051616854469801,-0.06513125710208975,-0.024764346755339478,0.022189586541480497,-0.028896632453442914,0.05210981961052006,,,-0.019231477410600262,0.06107030701282607,0.030174423928605264,0.02014761732902808,-0.025242118561399834,-0.01999304043977781
INSL3,,,-0.02364338475550711,,,,,,,,,,,0.030313803147993534,0.01785489022068328,-0.003066627908280509,0.0008961818778877729,
BTLA,,,,,,-0.0060240269012667635,,-0.015040113698430942,,,,,-0.030392435043040553,,,,-0.019640719479076682,
MFNG,0.0013031301590044867,0.05208728771730838,0.04107217477508194,0.0317490790466681,0.03676846411478903,0.04276834587784288,0.023602257272675453,-0.0135055081088213,0.04219053143900337,0.05750006147222129,-0.03378982637069072,-0.042494422092220784,-0.08415394975077857,0.07488325878270816,0.09358750669400845,-0.00217343843133144,0.012278297348003907,0.24401271578328448
ICAM1,-0.0296683456372906,-0.0038355769617593027,-0.07760728154839576,-0.007041968700250289,-0.04090295377501974,-0.03998531286766658,-0.03544711689042109,-0.029807346496391968,0.008325247071373963,0.05162756891755468,-0.1523696502453876,0.11726352129759866,0.011604732955588493,-0.018280983214151707,-0.03954646396880997,-0.025231154742318414,-0.004046826964421613,-0.03371309368150559
PROS1,-0.05585724104249253,-0.031134984850917168,-0.002835782577674822,0.0356209444137884,-0.028637012992993205,-0.01775528744126302,-0.00010521338753270749,-0.028984791707367164,-0.014774420643782912,-0.023655237030582643,-0.1928213354276375,0.053465621911907873,0.04231676846467697,0.03304885011764719,0.04074625511783955,-0.035984751745455894,-0.03895701910763529,0.049328498927706736
CLCF1,0.08692749047009045,-0.008899835921899796,-0.01647817085992338,0.024840879023286223,-0.09559724360917787,-0.013768108970880984,0.16287185216789113,0.025690107750426985,-0.0014864923616696054,-0.005800161710095767,-0.0405312238219755,0.07588017932342196,0.09923998102812248,0.00382846434163733,0.04913276074211828,-0.030047943613629374,-0.01628000011976924,
PSAP,0.02187735113385671,-0.0024612978437235982,-0.0812695670810077,-0.053465595012160166,0.05900931657583554,-0.00322470094950581,-0.007400352629110772,0.015402452521508623,-0.05371377353898057,-0.08496059367823058,-0.007653769382598281,-0.0014115201724208843,0.043922153526224854,-0.015132424476547113,0.03504893100637745,0.012385834622415859,-0.0739004876957253,0.018205558572117326
EFEMP1,0.003441993345731788,-0.02601789552312586,-0.0724173886079525,0.030070237853888983,-0.041102700946652714,0.019610597624105587,0.013680345515251812,0.014805197945357828,0.01968404944145609,-0.002860336709597976,-0.10690933863171456,-0.07816697475399233,0.09332777790202382,0.058393394846378746,0.09866934914066224,-0.011375199178662664,-0.09269042581366187,-0.1079316454112162
C1QTNF1,-0.05038854821339638,0.08124447841190448,-0.08500265825202588,-0.04678183091448164,-0.03475674843078831,0.0515558816563799,0.09041178615503405,-0.026136616401659624,-0.0299941785079018,-0.019150376891086274,0.06934527291774223,0.02932319403348255,0.02394743765298921,-0.04318501350357026,-0.007884355418195947,0.019684893809733376,0.03974774790319081,0.024285818903205924
ALB,-0.024138086291889047,-0.03978222734085527,-0.01758360021432461,0.056693290416461976,,-0.031077204637208616,0.026071751854311542,-0.01337661320686476,-0.0014376720107978002,-0.019256802092261133,0.06166557367858762,0.050453974897213205,-0.0069404593704406135,0.018075390441822506,0.08124834625710087,0.024013952196335914,-0.022968044420930075,0.0872372444797814
CCL13,,,,,,,,,,,,,,-0.02805297311434191,,-0.01084423525746908,,
EFNA3,0.012635474849887822,0.004501977318866857,-0.00142667709025961,0.04072614924191635,-0.031896873241672105,-0.034545123362366044,0.003585710530924806,0.07453882405392043,0.016080138697370655,0.07251010710409742,-0.06910932587227026,0.06981275906613024,0.09927604073045113,-0.006812327347337184,0.07552344132722796,0.01426839074728826,-0.02267317987908448,0.010321518603222057
DRAXIN,-0.0463541872383274,-0.02308951701705456,0.04511478091191297,0.007784073397509056,-0.055272699897346095,-0.00265468875589868,0.06194191539015918,-0.010740763990129862,-0.010446771899795796,0.005373562521179605,-0.11764390341627796,0.03135141716873546,0.09852051738112984,-0.03995390842101726,-0.008101826759566059,0.012242179142989215,0.06974476842585163,0.0060077179765780095
RAET1L,,,-0.01841842634642065,,,,,0.0764172003615889,,,,,,,0.09640613579549351,-0.014411664813904051,,
NPTX2,0.0240028628503497,-0.006814854602036668,-0.0004816036982293789,-0.023132302334240466,-0.024447787529587477,0.02994025188322197,-0.03359773160897648,-0.03621455418406829,-0.003794939097055782,-0.006470601553587914,0.023607684112886166,,0.07793332939936198,-0.020393496040028648,0.05138002402346331,0.006593122355633804,-0.017511005677764663,0.12058010732186726
FGF11,0.06733891700398538,-0.018662707094439245,0.005026709526934868,0.06835308606168833,-0.05968581481788771,0.10280986151973781,0.02784423494577885,0.08487435099100728,0.010145802092126342,0.04790645167600271,-0.13437202114306765,0.07973609262744347,0.05941086114571529,0.0171634083162535,0.03556049712748038,-0.002141609636865263,0.03814147050868972,-0.0071105553027773745
CD59,0.011025175368494792,0.01919175399070628,-0.029487636917466902,-0.008977493993058635,-0.002086820600344945,-0.08470290403324339,-0.03613096797006367,-0.04676811750182522,-0.02724917884911011,0.06980844775472334,0.1871291283907221,0.031024049344973964,-0.025666244891390196,-0.025546060362926247,-0.030032830846861938,-0.045469691085626616,0.008723069369777245,-0.045105274951601444
COL9A2,0.004186616650384974,0.040526942268579946,0.009790837109058037,-0.02149715085500137,0.08312723336452213,0.06454241672474148,0.05029253720458244,-0.008033736887448125,0.0069896518082249405,0.013592486514646722,0.1416165161850196,-0.03472720130299595,0.029625891364493732,0.05504996781288606,0.03271036400557359,0.0001810116226330876,0.06872195101216445,-0.04359217457138785
DLL3,-0.03154750967734343,0.042097387869390525,0.04293077495040258,0.024116194591790038,0.05391003547815836,0.0521741711066166,0.018342439422909074,-0.021301250960676844,0.0151344180701409,0.05038947366436457,0.05033114767429879,0.07048663615612766,-0.022426981633284025,0.14317062568737,0.07775593545178668,0.040785796105161594,0.09705558382458133,0.03923755958013952
FGF5,,,,,,,,,,,,,,,,,-0.019355955713270215,
LIN7C,0.07144979599988817,0.08029404795034827,-0.030632866079401546,-0.03865139974976131,0.1048158469836295,-0.0027141928334942452,0.033542019083677224,-0.022241728239253963,-0.02622203183751268,-0.05910663703557069,-0.052101489181736196,-0.022360385940912195,-0.013149070419888005,-0.016315537461917228,-0.017234498229396288,0.01386041455081004,0.038107281518687246,-0.06948375309701686
GDF7,-0.0166075920222242,-0.028106886616081246,0.04043979438380368,-0.019425965579189765,,,-0.02423980026530279,0.08534050520601136,,,,,0.017791034190205487,,-0.0327088017804605,-0.024048706970195764,-0.028974142292785023,
PSPN,0.012969138546666021,-0.050056467768062184,-0.038151863722243974,-0.03500044943533393,0.023747488355099027,0.04087831126801882,0.022474791664541506,0.010378338451220458,0.05474954069006759,0.04353552246716029,0.03518515285632162,0.030582762430134487,0.037827958614452525,0.02530419155600814,0.06522484850926509,0.03721888572078241,0.03014977820337858,-7.371763199129897e-06
ANGPT1,-0.0011550465517490747,-0.0038957422997719995,-0.04291959008830906,0.002901641233336571,-0.020968014314731144,0.006896823035921317,0.02334200213610387,-0.010240196003378,-0.01781797048126017,0.037733967121230436,0.06585192097042362,0.018749327209433803,0.05645761357937061,-0.006945037382882999,0.05234247675161293,0.012044596067796435,-0.03381485290439008,0.04748428600613207
PNOC,-0.02345337260482702,0.05243446804903487,0.02354888226032398,-0.04065249171456637,0.10187474162268087,-0.030260528960804712,0.014675102842277247,0.0313851573193341,-0.021902811177819823,,,,,,0.01960638981002649,-0.028510724339577343,-0.020963902829437966,0.005653282075414051
L1CAM,0.049691980779316226,-0.0385363397322667,0.06696391568132079,-0.03363496075325646,-0.03346536245547798,-0.04920116121127374,0.029350250431483715,0.04485622435633214,-0.09935905123044654,-0.04436720228374001,-0.05449388272914648,0.05809203608685544,0.00488748778002021,-0.0732779359467966,-0.02333462349315893,0.06312424072834254,-0.025514070695741853,0.03980944500775098
APOA1,0.004094768135602911,-0.06037916019392123,-0.03352062917030983,-0.02690235444235653,-0.01715680726142009,0.015959264241399825,0.07614035694365312,0.012016316055882116,0.010596385082392424,0.05490412518115509,-0.038332181478629414,-0.04746173342460324,-0.05436511861461233,0.04761045169475249,0.06373218944016466,0.005814346153383487,0.04643012161098271,-0.04438583697506286
PSEN1,0.08840251099039027,-0.02601124554620708,-0.08399112124612332,0.028651635378685928,0.026820029978918348,0.02514502761588124,0.0009961551987823858,0.023434148211294883,0.05842063758056365,0.0644633759467191,0.023616087280903936,-0.04720788718919819,-0.030809557880018445,0.0560546245160049,0.0183522135588083,0.07451825441965602,0.01538654457784651,0.12628548110676074
CALM2,0.0010982154735895014,0.02811504036914599,0.014531311638430185,-0.024786728239997932,0.06399799699299405,0.005903893272407077,-0.021002975111834035,-0.004129315911770372,0.017452715789580193,0.03863702245961995,0.1714661792559023,-0.09444527279548878,-0.10280170455106068,0.06405506239007362,0.1097728472577476,0.04573871128659002,0.081312998430391,0.06386887330371226
CLEC2B,-0.03634967281592101,-0.047258930399640055,-0.05146255726305967,-0.01955844486995451,-0.06558040761753359,-0.01750887803008302,0.01714804261454588,0.08591140637147202,-0.015590895382137182,-0.020970612506709604,-0.04754004154726547,0.0711917363287052,-0.00566075601579542,-0.013796316941021266,0.08542997551670906,-0.0017060957470111857,-0.023250073538056727,-0.08313277760694128
NTNG1,-0.04188719973782793,0.030411271603878378,-0.020394691906336443,-0.05086683173994138,,0.01845752894826843,-0.02012327752308448,0.03903540002455995,-0.04603948131908178,0.05689421869898762,-0.02041316481050935,0.03550627560659237,0.18758886836789312,0.019595045699031668,0.018588095219397985,0.03619325229062845,0.002809580484591354,0.09432948323502188
LRIG1,0.01206072180429268,0.0445592902706684,-0.053660413294498326,0.007823302705409438,0.04686964281976373,0.09621728453195082,0.02412068701232399,-0.009447200166162142,0.04361128980576359,0.025459007436701354,0.2019103300285624,-0.020871396303658092,0.056624545075698064,0.10838824785296071,0.05516172294064073,-0.05644674159492901,0.051683615360450394,-0.027849614708568858
CPAMD8,-0.01461325570652703,,0.01016207512831248,,,0.0009009218118818282,0.015069072257540948,-0.008327764057932181,0.05118318549647719,-0.030519406443523522,,-0.050035758205998586,0.06378070036825623,,0.019069800750000282,,-0.021283107372372944,-0.05088281690794737
GHRL,-0.02331439892197124,,0.026194199688002212,-0.0246397393954861,,-0.004877749581588927,0.002790425116791171,0.04249543086162944,0.003976059666075428,-0.041119398771231955,0.15260105485438863,-0.07304544142127795,-0.005056482213134936,,,0.016908165877629954,-0.02921693419648708,
NPY,-0.021438216449864166,-0.007715944025453684,0.04323491159014709,0.023194040360064262,0.16932369377401968,0.11514433954819872,0.013381593388702404,0.0031344127299895285,-0.045864900807910475,-0.03564005771080959,-0.00783930396269569,,0.013624122875766791,-0.07767347388448444,0.004520377984313548,0.029755496266668784,-0.025649128749878253,-0.03375099989808935
MMP2,0.010483567220455419,0.018832317799087218,0.01511124280633904,-0.004750549362046586,0.13509707540034652,0.03043908381136403,0.020721058080427866,-0.013834521648613872,0.10622852476064122,0.014348716892765758,0.12852193480095359,-0.046958575434815665,0.05849861498939117,-0.06314278501203,-0.027732200911955506,0.06201016081597523,0.001973403074089944,0.0888806774144339
PPY,,,-0.031057106602202948,,,,,,,,,,,0.05854156910269394,0.03422134818164407,-0.021571621935841914,0.004728753636676764,
ALKAL2,-0.02188347066943508,-0.036738015369589344,-0.015067417051937253,-0.015592520132379831,,,-0.0294474856232386,-0.006812842120893293,0.0009484413597285561,0.0012379871499336643,0.002389226896685448,,-0.05219248559259797,0.03375075131926139,0.08749198682741521,0.00645038106537964,-0.041311406187274226,-0.019799920532939275
CSF1,0.07974184899019261,-0.024632615273333623,-0.01886012686028214,0.05667217818156754,0.010375219380329198,0.03558388812072968,0.032610064077984925,0.02196404913642793,0.02705297264385529,-0.011851983359346977,-0.08855814423843478,0.04850311541320471,0.03406320118559444,-0.003437103587908783,0.04629693046989653,0.03952701684988981,0.020706924922225436,-0.04927120174872543
SEMA4C,0.04984170167714593,-0.007319334258542282,-0.04873292224322018,0.006338342680694362,0.09450966450369246,0.010057182169804604,0.00889338872824022,-0.02428506575051696,0.016958323947191718,0.10649253279194838,0.03621265113528295,0.06382557626815984,0.051004675779601334,0.042031288563630954,-0.04379612155294474,0.017584401186208853,0.012727939604259789,0.000746722913067319
BMP8A,,,,,,,,,,,,,,,,,-0.01823114223985046,
ICAM2,0.04460924015115747,0.013670315678611376,0.010121639881840238,0.011433902637360825,0.045143837695177866,-0.018753832217602046,0.014074304417063968,-0.048250127049615954,0.004747429780321451,0.05998879103344116,0.1000979140330578,-0.028839451637598344,0.007971923535649347,0.057503589365897674,-0.021891002991686965,0.004378718922718953,0.025671394514164676,-0.0481172103994559
SYTL3,0.0542473475662478,-0.016548200805517856,-0.028465820454697574,-0.009212814532281571,-0.05298459791005005,0.013903234350557745,0.008875725795386523,-0.024197034817126824,0.04107432235528255,-0.052423300872818046,-0.04801272008435549,0.06851103631303496,0.03503730543992205,-0.010165294742629533,0.032253645599311646,0.017396274660352463,0.06261423871250395,
IL1A,-0.01698036827088057,-0.017349373802402666,-0.0035447564160387864,0.10827846235534626,-0.02271660913422699,0.03071294734362464,0.0066679592546893115,-0.009646239705744294,0.06493840585313543,0.01485031939761187,0.0007399469305880044,0.13847651232331024,0.14143752301687065,-0.025122170979932038,-0.0040007638865283,-0.019028570754311552,0.006257322567109797,0.09896963338740401
HLA-G,,0.00675619899880438,-0.028341560158971643,,,,0.04221263058906297,,,,-0.05664153074785116,0.04093057358143207,,0.003167129911815836,0.05316656284822606,0.06250003321135997,,
PGF,0.028366728555143595,0.027840681753777893,-0.014362847615110893,0.01334184643208143,-0.040971422628557325,-0.019779023193823127,0.009983414555538543,0.009235792984985012,-0.022015948326275715,0.08883319982806787,0.09741518790867634,-0.019032183216769197,0.062157712514887664,0.03084637621431131,0.06769494585836114,-0.031959324794256935,-0.014444336753154116,0.028057641481687295
LGALS8,0.0444958207641455,0.018743657476726912,0.02953470489795972,-0.025936828123779242,0.02904917567882167,0.017659332635112067,0.034968403438455184,0.031571417276361494,-0.01414045601881254,-0.03503703727335946,-0.05098880558537491,-0.0025617908524591393,0.10137761463785921,0.058945261828461985,0.011949355645800732,0.007148365447619104,0.007037065475814746,0.02905260509135652
DKK3,-0.015963527556913385,0.008739654151842186,-0.01616653173220969,0.00917607836446917,0.03185486863191567,-0.009609468166793778,-0.030351800569050912,0.003311873455407189,-0.043269872639516586,0.0766655409592054,0.15955843415242585,-0.09709719908421682,0.014017846121156852,0.0396725291552617,-0.006444622534569143,-0.06729821986529985,0.036061113002655985,-0.035832975909494386
COL16A1,0.0764510930251035,0.09809713039483939,0.02538097408553969,0.0014507454381956935,0.13129584372018843,0.11366589321093529,0.046658748452644484,0.04588534257770509,0.1484245890820839,0.061388329564297274,0.07076434368806947,0.08626896608239967,0.028291095743621132,0.054228010144630606,-0.002852302303381977,-0.07405791466057836,0.0566845800048076,-0.06302228430968604
TPH1,0.11674636680401257,0.009373457953438986,-0.020809902964550465,,-0.024505315437092032,0.003602267069600282,0.03831865644335089,,-0.015515265478022237,,0.09278134431966105,-0.042568046298094436,,0.02840604325310554,0.10469676420668113,-0.018693862510654614,0.005199165011995933,0.049483859522293866
TNC,0.0013257495340847415,0.01713253509308644,-0.08920127290864512,-0.05725633757117525,-0.09254388830580082,-0.015527336901536215,0.04373568103981433,-0.00034989532433208525,0.0833783830180275,-0.0866389189299581,-0.21446706184042638,-0.09702589149518315,0.12209080022755255,-0.05610932874908031,-0.05524958621726292,0.0256892190108745,-0.06300709365396479,-0.03244565227240544
TNFSF9,0.016474990124276584,0.04026895098763951,0.0007914438606052636,0.02558234170514024,0.1438538158284405,-0.013127796097504169,-0.03152844763974607,-0.017940319560967935,-0.04801418074750784,,,-0.010458942924909257,0.137287058858424,0.08352951662007692,-0.0254191673825493,-0.03716598367262594,0.031692731558032955,-0.0025181362620338866
C4A,,,,-0.015365729679465583,,,,,-0.011440830076738772,,-0.013923353439806871,,,0.054009518775579954,,0.006192235560113812,-0.024551019221993254,
CNTN2,0.013017519073905413,0.019824382900519296,0.04042015872108078,0.059183849018990244,0.17258730272678333,0.03402657586328199,0.032909631052379575,-0.005896002520305726,0.06596658590013617,-0.08851771339436262,0.09216678742596143,0.0001793849338940863,-0.10390036477735888,0.11071100152972452,0.024561345817592742,-0.04707087299262231,0.01335159458989608,0.07316826331036608
F7,,,0.012618070995533599,,,,-0.012048810054589961,,,,,,,0.026742381604432177,,-0.024048709295646963,,
LUM,0.04772239897625539,-0.0044183627980297875,0.030794942461655716,-0.022654433355248006,-0.01519294900148652,0.006811905366016866,0.005326575776349784,0.002938603208795635,-0.002774629804314811,0.07539687608852247,0.18205049270638973,-0.044920571068771044,0.009366864026437988,0.0009531114750833921,-0.003917172297207568,0.007573672781135404,-0.04272169202911189,
IZUMO1,0.05281437276437705,,,,,,,,,,,,,,,,,
BTC,,,-0.018418418674554123,-0.010064209074786192,,0.010695756084225063,,-0.013221994793291213,,,,-0.00028541940668824154,,0.03498421191689694,0.01309579113315539,-0.02327240014732473,-0.03504439634105575,
APOC1,-0.030882948167875908,-0.025154726991948494,-0.05069499538038176,-0.03415395453658821,0.10252454335436342,-0.04189488769019453,0.01088826598714955,-0.0719586280816325,0.0578681871729123,-0.09127036139383209,-0.0005566995583297203,0.10325348243986944,0.031011517413649,0.0010627360603009536,0.055464160374173996,0.032531440215124455,0.0049886023724875364,-0.02301794884781767
PKM,0.07087214431205864,0.053842925774637014,0.04305722913055983,-0.027534213107785997,-0.15658834934019075,-0.013940847145708899,0.05267381190516443,-0.0011607314616648066,0.03237827082273044,0.06243794055224154,-0.18128297819668968,0.04771226631059712,0.1236285654170565,-0.0625313205712892,0.011980133781709392,-0.014233045043807907,-0.03296301638839256,-0.036154408371701315
TNF,,0.00048571017049317745,0.06538917171291513,-0.014932008480510016,,-0.015350123896797442,-0.02960054871037977,-0.015702759576959737,0.04494814418781474,0.019287889835415652,0.06424445855107722,0.08613526818238562,0.04753976304081754,-0.027631538367814505,-0.038155567488281736,,0.02877844481916974,0.07919286248929719
GNAS,0.11370557711331061,0.03529489772064467,0.07626509271704805,-0.03830326412327933,0.015026400047542061,0.001964938434798994,0.009259657194054624,0.014307358863084091,0.015738113164965453,0.09829184945299528,-0.18226656367177943,0.013991294057411527,0.006273257246195904,-0.08406559440453579,-0.047372688372700325,0.00028383735897093224,0.06609102120985298,0.0030663819886076063
BMP8B,0.047995364790007496,-0.033023789761086775,-0.00017283890061485372,0.021421900809525947,0.049516219140023854,0.058643418638296696,0.0034164901789142227,0.09780792568253414,0.10103319233701438,0.12268955940509772,0.1099594234243868,0.07302354167881737,0.05481866291302332,0.07083457428429782,-0.024322219828471266,-0.04388308875656246,-0.06171037230889663,0.11052326966483834
LIPH,,0.02277121140573888,-0.020809897841315057,,-0.01758500862785477,,,,,,0.019372494599205047,,,0.001965573971063975,-0.04254017517744928,0.004260695007837606,0.05937606660480541,
CCL28,,0.05404968331507925,0.1522984033203021,,,,-0.02591060596297355,0.010798762150435836,0.007672851708909882,,-0.05151406241111927,,,,,,-0.014156521370793642,
PTPN11,0.0021348749780301848,-0.00017491595599897875,-0.03247139945660787,0.010957556067773953,0.010773924644882865,-8.217589882971017e-05,-0.02922214781972749,0.06191413810870188,0.0037530556767931193,-0.07741290683364288,-0.020591063128669648,0.0018361969066615948,0.017572863916608703,0.02205634248944543,-0.044225911855143595,-0.058558161760921726,-0.00912884889030498,0.02561043210991815
ADAM12,0.057164038557428826,0.03742363946096428,-0.027628914483930674,0.12263828896035016,0.021661797031129016,-0.02957687784819225,-0.028838675264815136,-0.011918414365936585,0.023836571576321724,0.10706696753896008,-0.0506885552683651,0.09306945677485298,-0.017767953618912497,-0.03198763049257151,0.06810053989155829,-0.04756013898933569,-0.006870226145531555,
EPO,,0.06980373218055537,-0.027961736654266447,,,0.06336332224401181,,,0.03059674447724736,,,-0.030899154815712242,0.07959837580264655,0.057962523481247766,0.0044668862095628495,-0.023008171473784304,0.17516481331163314,
EDN3,-0.020522583992272112,-0.038790697063426395,0.06865828522344368,0.04916180239868965,-0.020743206999319946,-0.02119226884810703,-0.017281549767782654,-0.011459952976969416,0.023007941371234426,,,,-0.014864443692788528,0.0550772792042876,0.07325606577631921,-0.041259654296564245,-0.01130723194880665,-0.03059483184633972
CCL22,,,,-0.019425965108782268,,,,,,,,,,-0.03448124039897981,-0.020300186709546756,0.05560017048289998,-0.02326281370415133,
CCL2,0.06406842729420904,-0.025517742151664025,-0.028960567341101504,-0.03916131317274434,-0.0003376105453458758,-0.003140407407745432,-0.0040122637071148,0.02013046613526003,0.0084194094422516,-0.04026955167050149,-0.07097298836750504,-0.023821836334082632,0.0695391724580977,-0.09018114557321558,-0.028061472051204572,0.10680673192516486,-0.0514231907855258,-0.028415322869386122
DSCAM,-0.0037416025513255,-0.005495849290059684,-0.008660678867203975,0.009145922292304723,0.08216989429721251,0.018647825907838138,0.05323665371404104,-0.028688352240243613,0.01201173481493635,0.04894786035826273,-0.0857034582782059,-0.03008339464279119,0.006215738900238626,0.12062807135489692,0.058902317838811634,-0.004249609719527746,0.00022623814885595252,-0.015483368069663574
GPHA2,,,0.03470766071335075,,,,,,,,,,,,,,,
ANG,0.02440793297602333,-0.030453958398935714,-0.04302845084349518,-0.002956490501988111,-0.07929612581746022,-0.07272798229078781,-0.028211760839241394,-0.005935064424399411,7.959446526057011e-05,0.015732932603621328,-0.06466035864190876,-0.0826115452308443,0.06409653531384814,0.03995108003746392,0.039514369618552064,-0.027841647194709527,-0.038872633099932295,
FBLN2,-0.019242447362132268,-0.038397587778144046,0.030061892400973952,-0.016262288699017954,-0.024113133545073828,-0.0060128464553971415,0.024480547093558267,0.005511487588326295,0.003170710505758711,-0.01185726569418179,0.008201083099796875,,-0.01916692406243243,0.1112554895638486,0.050040709198289644,0.02873699809857295,0.040780810973489776,-0.04342643527111869
VTN,,0.02907874691225245,0.03777495123156543,,0.028886294651340783,-0.0105992899344577,-0.013873076023975675,-0.016444738129266324,-0.023515509423647375,0.17713003935795654,0.08966505673190114,0.047713239138442394,,0.1211131612746121,-0.03106733966187547,0.05944729614045297,-0.024551024319079063,
VEGFA,0.07002868139660445,0.06955617946529712,0.011104500852958924,-0.025472917573905497,-0.15098661632470312,0.02155662562282792,0.06394400473575669,-0.024535855785633942,0.04090816845100613,0.0072638449901067164,-0.2454598932844594,0.06518112081201097,0.1407068371144521,-0.1088937045936003,-0.03511623546121127,-0.0164604444289286,0.004359870974298728,-0.0392224300650502
F10,,,,0.03699993475634305,,-0.017642027944795594,-0.00821764084674405,-0.03156521719553263,,-0.0007934408364388298,,0.003771400025474969,,,0.05333818824278696,-0.001810889367530787,0.08808112654359086,
SERPINA1,0.05182413655304615,-0.04629893377916898,-0.05764872670542894,0.07985033080580645,0.02496456635249282,0.013111302746036684,-0.0072048766044080885,-0.04351121373440339,-0.0045888390664508925,-0.05091585396126506,-0.06653928211136416,0.004193582733390095,0.06605586986039122,-0.06741733947721125,-0.045558069309534446,-0.025805827760518697,-0.025761258700119683,-0.07303263872037606
VWF,0.013617067490499235,0.0052580417222323214,0.006174082050378363,0.009811542680440308,0.0003757051930131894,0.03367548087201905,-0.03992238905457585,0.049295170224105615,-0.011104169064962177,0.08332791205536086,0.12556232515448335,-0.05999984536915532,-0.061070231969869125,0.10075550378700543,0.0014750712615977269,-0.03545539970846822,0.03537805647750473,-0.07035698183597679
GDNF,,,0.04687633715092484,,-0.014235260315181781,,-0.02159398073771874,,-0.0024101309537003022,,,-0.003940147524971602,-0.0017230396263485063,-0.01601805459942316,0.039013905557248624,-0.007745391543313761,,-0.060064176589153515
VASP,0.035626346861299715,0.003103403983828954,-0.024837142853541758,0.025705539445107038,-0.020297065351691197,-0.03284842413742365,0.03964539023483235,-0.04421587307731018,0.04393859973416374,0.07621874378943223,0.08836808255572119,0.010311399629985835,-0.0011557754332459152,0.02916460339708576,-0.04858263904456711,0.027330568554991826,-0.04055407520184381,0.03414595045480715
ADAM15,0.058103160941993554,0.03496219848092888,0.007480975343612383,-0.004714245990646774,0.018236264685307584,0.012463501461016017,0.0036020700282561957,-0.007474657946220648,0.0007946575265202432,-0.024704146222403908,0.08644667286156937,-0.008848054369085381,0.01360027173655676,0.04217545751482942,-0.026600736788115174,-0.007370397603326384,0.04229050471513131,-0.05511092886545639
WNT2,,-0.032682146690338476,-0.03640183366305317,,0.023684609034570293,-0.00962401369914444,-0.022829440764638442,0.06788153674717629,-0.026484504430103653,,-0.06271637111866962,,,0.03065759503116221,-0.027915735977991775,0.08435383014247148,-0.03660997260109879,
CALCB,,0.10704300476087414,,-0.02810432268306769,0.07202083928226634,-0.04077311869403077,-0.014061846662823254,,,,,,,-0.005331647034492302,0.0510222980313635,-0.013906636579261215,,
OLFM2,0.05261088429272898,0.03281952573982282,0.04491375666715398,0.005309228511487841,0.041352646563573035,0.006172152383896142,0.049016046691654325,-0.008022886730766711,0.002040355222765116,-0.0825192735019744,0.0722889558805453,0.04287480681989837,0.006654273235310185,0.04142588864226838,0.0016877746789091157,-0.02814911316000492,0.09427959234509933,-0.010188576583962343
MFAP2,0.07940791693471164,-0.043854859786553284,0.01952461555624156,0.04175183258299877,,0.02553438241524103,-0.01261467853507245,0.05022740939222739,0.032180835590778854,0.08797285345353836,0.18457088444194766,0.03744166640972904,-0.028505915719421352,0.054240690087380264,-0.012460522153682927,0.0022171375927895775,0.053363018355465176,
HLA-C,0.03716046291960192,-0.0018698985960805697,-0.017932136590448094,-0.06344049351636315,-0.03760469850688051,-0.04247812831324151,-0.0002179595525022758,-0.006150694452764885,0.05120116158299351,-0.020390909105334913,0.07790798867620953,-0.06013487201791957,-0.03836881430052261,-0.018702657513574365,0.049664336201081835,-0.018516051555507132,-0.02011223546363823,-0.009908275530922042
THBS1,-0.03171934904085883,-0.06162577054987521,-0.022052953380410144,-0.03182708226476689,-0.024457388516981638,-0.01684858901292578,0.0011670177725442872,0.017939025584702954,-0.04149173660182127,0.04171823766638239,-0.012077404701556629,-0.023508128149652318,0.07005968679172259,0.03814128689010187,0.0022859115350908274,-0.011535983779066618,-0.06329090032199106,0.06885594938155572
HSPA4,-0.023563139529715706,0.03069357390115898,0.0032198443732478757,0.016754387731728687,0.07886127812103715,0.043553397558892974,0.06033342090483258,-0.0033798057200759763,0.04806323148961164,-0.03344411414258184,-0.06041709665983446,-0.08962557552766257,0.0090444108999215,-0.03976995953524191,0.015075160332120842,-0.06682002202459776,0.01656918300928727,-0.04354722329965877
LMAN1,0.018023686836519608,-0.0607482568088763,-0.021069759973792363,0.012598563645242807,-0.07386106981340512,-0.017262474109357887,0.017838488207871213,0.025292076835731495,0.0396260921418469,0.0325881426939532,-0.14327158093250042,-0.03604616962388276,0.008667989023890398,-0.03531722848487623,-0.10752659268951777,-0.02942576295649425,-0.05226688101303804,-0.05450040950037168
LYPD3,,,-0.010599587548897078,0.018158225146630354,-0.001978282690044223,-0.019770949073772238,-0.017435650365050372,-0.016340629310339843,,0.04606022000345047,0.05411015656528297,0.07174912685012438,0.06505953428616554,-0.0007190157167630812,0.034846561622205036,-0.02652710298785804,0.02541702443695971,
