,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ANGPTL2,0.060606260063603506,0.09860658777287024,0.12162480300652444,0.04905536461554256,0.08903156539537418,0.008939118072155331,0.027034325813237368,0.6218551735342087,0.08533053294666167,0.04544400793955694,0.06401108315174793,0.025810997549670346,-0.015757879971353504,0.04975318972210392,-0.10595974095088134,0.0780875699338966,0.2676407139391369,0.30963604409247025,-0.024803146002243162,0.06808991255359666,0.10111894358005444,0.14642201504608882
LRIG2,-0.016486647985195866,-0.033782366551989046,0.008810663292628348,-0.04652066914972304,0.07553844551460401,-0.03331661194925658,-0.01982462884620785,0.23659248855711648,0.026219989240562125,0.01250578438121992,-0.011015552138427996,-0.0533167566485475,0.04702707441463195,0.03992251090889442,-0.012021991482600755,0.004427838290049948,0.04749429823387447,0.14298777631878018,0.027211311074792615,0.013249230788824087,0.11165234401699325,-0.049667642543989095
ICOSLG,-0.026089019461768562,-0.03684494698496029,0.08087506722817041,-0.05773384292639806,0.08440821140696467,-0.014786932276119361,-0.01919790995870917,0.23285439980215078,0.06137928676953081,0.003944128535797349,0.03990153516281111,0.024909579596391392,-0.026742929852376255,-0.021463105709744492,-0.009523686616998315,0.024866370234897146,0.10653914076815106,0.20769821967780905,0.07918494454453384,0.03157731772341793,0.17175945883458046,0.090534871626687
WIF1,,-0.02971179885532615,0.006102912715156729,,-0.06825950809533139,,0.017708529292120117,-0.45664341244164547,-0.08381347885548193,-0.01477727680278727,-0.011728994505362243,-0.031351979290594065,,,,,,,,0.027001424269851915,,0.05318721332017181
NPPC,0.009537516580212964,-0.06014402106433775,0.0077696303030109085,,-0.06229045237923596,-0.021755403140985195,0.028791195573266763,-0.05671918342593733,-0.0005331038882921073,0.056927982321583075,-0.005517334560445411,0.09312707857832841,,0.018796907432008722,-0.004516099453119184,-0.024160624326672393,0.05473401297190907,0.06394823554359355,0.05396135209326681,0.035101537498617046,,0.025804025689211075
LYZ,-0.038388496065181965,0.0024505024097879586,0.06439301344183526,-0.013754485200166408,0.03443208666574597,0.04589866616774109,-0.06222871311011938,0.10663713300733753,0.029042045127342136,0.053988788826297665,0.0523486268426465,0.013153981946932156,0.08857791842310339,0.030885549262816944,0.03368833158274806,0.08471013841973439,0.04853952647299886,0.07411776159997363,0.08485493916780283,0.028601788803353196,0.008287559287290193,-0.004956098421987405
EREG,,,,,-0.03465580784640964,,0.011497319676766243,,,,,-0.019990522702642365,0.04443687180963861,,,,-0.07186290668114148,-0.0843763101309339,,-0.040270154038947154,-0.03212508580712986,-0.009339146687105998
SPTAN1,-0.003415324021344336,-0.007046352107278441,0.03041287834636773,-0.014206651744871476,0.06898279502828596,-0.028323382431650834,0.08807653514289142,-0.21975248448964427,-0.024815152367706803,0.019131842097968612,-0.02068630350149512,-0.052844131232757816,0.028816526102529636,-0.010931969529815504,-0.04370129836776039,0.02533706303418631,0.01730642778991124,0.20134393167088394,0.11350990451246167,0.06457973420412,0.04476960154542915,-0.033910365865293106
PTH2,,,,,,,,,,,,,,,,,,,,0.005064802486844249,,
LIPC,-0.006769886483099796,-0.02026884699650968,-0.030866696957714268,-0.02561072223440841,,-0.025203007418189764,-0.022278882840709335,-0.08585845657233096,0.017146534014488315,0.012137028656692622,,0.029779082320363155,-0.029368923426639233,-0.012168003946941388,-0.011754202951382697,0.0628468429228785,,,0.05128223524020395,,0.029965634505941877,-0.0027392043884042587
COL8A1,0.1166564684002862,0.07047263176648695,0.10167570955459522,-0.0512545124579414,0.08734844756703711,0.025401595428981207,-0.029482227665835112,0.312995915622723,0.06357126416667822,0.048892503423120015,0.012216245332958786,0.04932218018555887,-0.09995312009385096,0.1507289401926265,-0.06768570401234346,0.1114754618740625,0.11455290691985541,0.12206783568855659,0.19012680863478382,-0.0075942065403775925,0.025328566198380868,0.07957493787801956
GSTM2,0.01649945378033574,-0.00984527596874715,0.04131819486343416,0.061520879815684916,-0.006533836790829763,-0.00804368026112047,0.01083408042576212,-0.013804249361925237,0.0070451306416952865,-0.031917194464714194,0.008708130557297302,-0.01378179958551668,0.022400294104934517,0.05171997153693054,0.07198185433901294,0.016378356125522114,0.07722749402335025,0.07107103849810327,0.04682049109282578,-0.01661286023800112,-0.020577838734712316,-0.008209346470542889
SPX,-0.05541001669010609,0.02445475773596725,0.01737843390619373,0.015517563790155805,,-0.033824142332157955,-0.007091062293221609,-0.17500070960702113,-0.025706188225591637,-0.041923424959421765,0.016846239885159025,-0.014647615777097951,,-0.04202915046002222,,0.044273606798249765,0.07828836655732875,0.07637022002191064,-0.13277602410239683,-0.04613552194223006,0.04762989225023576,-0.012242940840782132
MFGE8,0.02065843890560754,0.12697625056568093,0.1443725610760529,-0.07567671659425404,-0.028540233956919743,0.03353702292072834,0.04247486477210143,0.19492293922065732,0.007735041452152907,0.012388196946462189,0.05956653064777367,-0.0005789794824593382,-0.06775358452547403,0.06251859937096411,-0.004004424202957514,0.08718884765950781,-0.008705366266947016,0.06600605097881879,0.19275690174175783,0.1574726277719918,0.1436570415639221,0.05573912042536381
TGFA,-0.01621460193971512,0.01586594193000694,0.0003651164590178316,0.024148181192438698,0.11358853609921432,-0.005996549631828661,0.05167313679769578,0.3165661330762839,0.04365853215047739,-0.06166071304176398,0.022576020838582893,-0.007215341535652924,0.018467958652896483,-0.046362229814782906,0.06639594321016744,0.02386321128440717,0.07520038519716479,0.08694941772945836,-0.10053334677591598,0.007399325885821848,0.1119873031761521,0.04881516237773754
SLIT2,-0.027777157460947215,-0.04898408238554386,0.03848264962268197,0.010822042443542377,0.06379665697685279,0.01720216805899451,0.0659123481546554,-0.029992433024960442,-0.040000223120694275,0.03438804997890617,-0.042685919943374284,0.039601260644683875,0.0741111931751964,-0.047472602074713224,-0.03193198270610118,0.17565227329537106,0.020301747549633677,0.08017684448481843,0.046908483750586615,-0.015910062906086805,0.005015381960003018,0.04028490327131375
PLTP,0.022239522411188716,0.01647689525297423,0.026535958965190943,0.006608924159021689,0.1411452145615372,0.005848235383302521,-0.025336378652152353,0.21757761592600935,0.14306375804351293,0.07117884327238685,0.005497354636023397,-0.0018924499215900237,0.048215869528378266,-0.11984887480921813,-0.13104509472317027,0.037212533600410026,0.07198514515824073,-0.03588117423620228,0.27016348401459306,0.04913276777680755,0.1470450188711539,0.04527832348889822
APOD,-0.07008647555222895,0.10878006300681546,0.02624256918723515,0.12000208776449117,0.2450913840979013,-0.02361088909590854,0.12008007167213884,-0.025582094651244294,-0.00863274946346718,0.04467153036607434,0.12643986952686645,0.04852399581023126,0.009955760379624737,0.1394558870309356,-0.022417359464721533,-0.01792672336778165,0.3340689129626625,0.4416667571898089,-0.2111162891349401,0.22209129656223292,0.05516317847626292,0.10809646394608942
