,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
ICAM3,-0.002199641221628592,0.020118080971103968,-0.017685535285628877,0.0543392754444584
LAMA4,-0.04300749884646914,0.05499574585168923,0.05038623499668191,0.0169912000254239
DLL4,-0.02188071945969336,0.15034128879581124,0.05409175090789385,0.0006308853678937379
SEMA3A,0.013453514008527718,-0.002390826750940598,-0.025786491721428696,0.006495911941562841
RLN2,-0.020152042865004084,,0.04287341036190671,-0.02069584302327868
C5,-0.018082549435001465,-0.03827467949489822,0.024470581741050736,0.0019595918784541585
COMP,,,-0.020195853037963455,
C1QA,0.04747147755007568,0.05960799361510697,-0.027595202147429058,-0.008858698559921196
COL9A3,-0.03559911819475481,0.02061187520613895,0.007477107551594847,-0.0049426054256800555
HGF,0.010230752005480381,0.014105686435655882,-0.025969450719583162,-0.0324410956864162
P4HB,-0.029897062127955475,-0.05531345962531202,-0.0005785413829333464,-0.07213701077940483
ADCYAP1,0.0513750384313467,0.06256392347325401,0.09062112734195815,0.09863407244654454
GREM1,-0.02545210196434962,-0.04088120398626289,0.015429615406935675,-0.008549951729596434
EGF,-0.024639196037091794,-0.015399747429113386,0.023995157113609868,0.0031334165198051494
VEGFB,0.05731921599139172,-4.769671833755568e-05,-0.03782484815781892,0.008667750401920195
FARP2,-0.023236827727652225,0.019603148148445985,0.0120699902083812,0.012371510747782352
IHH,-0.026379419447213722,-0.018785138934874046,,0.01572602057852031
LAMA2,0.0016657359707108914,0.09588192317485081,0.02923093033420543,0.00829021681815518
SERPINC1,,-0.015399748654197248,,-0.0009040777668402521
NRG1,0.014122480331882644,-0.03326148473555677,,-0.04232927471002233
SPINK1,-0.013039180103291371,-0.022168681630527775,,-0.02481725772441831
EFEMP2,0.05062969374715786,-0.010839062217315825,-0.010222398537163975,0.008731297181976213
SELPLG,-0.010035943744973711,0.036125385483513246,-0.06483596492279411,0.019673552912406005
GDF6,0.06726598134131109,0.0005766810303398729,,-0.0040567047077937875
HLA-E,0.0022715435090345866,0.009299398256068278,0.08235844392287495,-0.05985599540169852
PTN,-0.02484957743894999,-0.01534311391304242,-0.011671577962667667,-0.003015979980956783
CD274,0.05985915135771737,0.00042644799885227015,-0.02312673391038841,-0.018925288978933807
CD14,0.05683809313392665,0.06176370383280032,0.023941502276098564,-0.011658866654220132
SFTPD,-0.024007897796866014,0.0217655954394209,-0.021111313112328778,-0.0016157710066611736
SLIT1,0.06840612422398672,0.04163839366399274,0.0015010362464688638,0.05234483685970202
CNTF,,,-0.017376700900734125,-0.020695845305432236
BST1,-0.01459618312684571,0.0737042942780239,0.015327035459589484,0.018312490453171983
AGTRAP,-0.01534849036322281,-0.006469014609848826,0.05445838775193506,-0.006208849781964125
LAMC1,-0.00926551731544914,0.02252099837939176,0.06298797567241428,-0.015549276065157836
COL6A3,-0.03125355640261707,0.00827524756219618,0.02114352838256886,-0.02661702352805806
FN1,-0.07242373593176352,-0.021367427435826366,0.07219146023048377,-0.05593383794042874
MIF,-0.03844871844127435,-0.03947456799369702,0.06091931043849244,0.03262596432763379
JAG1,0.05557092087381623,-0.0033819676560568283,0.039977579393368115,0.04832931318518965
NID2,-0.011074644154621456,0.07574504517509446,0.08155869305752746,0.01562805394687461
EFNB1,0.021777284664939858,0.008452335947686858,0.07644545996077143,-0.007959560722228108
COL4A2,-0.0239100816062897,0.03401463481414863,0.11151946144147709,-0.009236964479690721
SPP1,0.049085682115515575,-0.037680222994271366,0.0510728542695974,0.007563494552071375
PODXL2,0.025477878168768783,0.026891207513545526,0.044284648739151916,0.07618612352986959
FGF9,0.05174130106259907,0.07801885994385266,,0.06161978143976393
ITIH2,0.04067159174585816,0.018622285250504855,-0.027502262697051826,-0.007100540347917082
ADAM10,-0.014271148120646882,0.009798605443732598,-0.018757976106514803,0.038310867407277516
CFH,0.009168409209939905,0.05398633747584066,-0.012459499930676892,0.002922945776223638
COL4A5,0.0056719125380815865,0.036317093961891596,0.0136809521880669,0.025368117450100404
LTBP3,0.004761163061007359,-0.007950564440577516,0.0030380947503838135,-0.04769790896783705
GNB3,0.00803419453540773,-0.04033922529615548,-0.029689791864272046,0.01392517202180211
COL6A2,-0.04573597274991725,-0.04838477131825135,0.04239091582081665,-0.04514664475559223
GDF9,0.047466779808122674,0.00756541138808677,-0.025510477286924994,-0.021217927445773912
NCAM1,0.04759895880704088,0.04924831598325217,0.09132140376046441,0.004269974658840252
APOC2,0.050822406424196505,0.0830112081307954,-0.01742047132634473,0.015659614618350418
BST2,-0.010588537121642967,0.05445349791812767,0.07246075690681889,-0.06886745104182725
COL5A1,-0.006680113793240073,-0.03968156875218808,0.026389131252309295,-0.015750036038744634
CALM3,0.008708659933641956,0.01006147852346296,0.0820035323076671,0.07236523028187873
THBS2,-0.007732524064126605,0.03860628185860722,-0.028721212902253917,0.022003839352340546
SERPINE2,-0.028463779933727798,0.03633932535037133,-0.026390147650209445,-0.038442115047134046
EFNB2,0.013862827429203736,0.030294864611727812,0.09173273241599647,-0.02949208968359544
PROK1,-0.020152047335645226,-0.017000110207225656,-0.017376683938811362,-0.01940731193393209
MMP9,-0.07118301120573267,0.008855367125207392,0.023035658807454822,-0.03535063712465281
NPPA,-0.03562289201135275,0.04865609956305627,0.018044826891847256,0.023196460594580182
APOB,,,0.00723680370749081,
C4B,,,-0.019298353676349835,0.03817810017744831
NTNG2,0.012737232427514752,-0.019590855127333023,-0.008235654083817635,0.03804993456999783
LAMA1,-0.01230185956126541,-0.006483811064346345,-0.04146670406713759,-0.029077829908872834
UCN,0.0008750257032813974,-0.022772452269165185,0.007827965404471542,-0.04972723032983102
ARTN,0.03212952199116169,0.1724657734157733,-0.0024592768443320147,-0.03744493279810075
PDGFD,-0.04890315501238738,0.08809376820806951,0.02871572436115416,0.012347418871595052
EDN1,0.006723756163122723,0.01410624868663865,0.016992417784387814,-0.0007871082338414291
ARPC5,-0.02922121748730468,-0.017541608703481405,0.022452441438530375,0.007300210732457751
GSTO1,-0.03498334601673437,-0.029041888359084278,0.05758827784619154,-0.05763072399140282
PROK2,-0.017510553592421665,-0.01733714235543957,,
SYK,-0.0008739394858367561,0.09079955752274671,0.03638160234319835,0.013711295009669276
ST6GAL1,0.06821911371659317,0.12365370437060225,0.0012698630458946002,0.09293763402990364
WNT3,-0.04055849485625513,0.05895607003327341,-0.04573519959122715,0.0502732796785449
HSP90B1,-0.0027496099341453965,-0.053456207036652985,0.020735743939509752,-0.06152540663630522
ZP3,-0.032500289837218435,0.008326628097242668,-0.02840855590702061,-0.022717849122278148
ANGPT4,,,-0.024044585003682832,
NRG2,-0.0008647711510227124,0.014522717415502552,-0.020686011116286315,-0.018429924593454168
MELTF,-0.039846286287921945,0.06696928910366079,-0.008204203639685577,0.004193088984538794
NLGN1,-0.06609678313705988,0.04194124390649783,-0.07114125273998302,0.0306796367373075
SLIT3,0.02005328871346225,0.10556390622934012,-0.024418213041467345,-0.004115277940057042
CCL8,0.011474559380133517,-0.028888630841449475,,0.005446393653240533
S100A4,0.028212345258760475,0.02545788170309525,0.044055720889318695,-0.018204889309562614
TNFSF13B,0.00460579211332975,0.09675546278036165,-0.045252635971023615,0.0004554682148356301
HSPG2,-0.022749847504299973,0.05104506712991018,0.10741042918814273,-0.017872308797710394
FAM3C,-0.003760256724544592,-0.004797650330031346,-0.010522405409779919,0.0813667772477823
FLT3LG,0.02788609023563564,-0.03571203023448717,0.06586477056535112,0.019593368477179633
A2M,0.03691898647505349,0.06067700900196471,0.055719815071155164,-0.030017561273347412
VCL,-0.01570575760800303,0.00010607848780075801,0.10102199974230684,-0.04645292330350798
FGF2,-0.00010500227535899047,0.0224558073098603,-0.036418255881730824,0.027656621562682417
AGRP,0.12151975498653149,-0.013201409911042237,,-0.01993216421848951
CNTN3,-0.038029129637933215,0.06782649636708,-0.0272468141009511,-0.029599199251684017
RNASE2,0.07367134767093418,0.0290191109947382,-0.018906406025708405,0.043205373089278507
ADM2,,,,-0.010463712146025036
GAL,-0.03041800897915098,-0.027782250752851505,,0.03313311430790378
CXCL6,0.0033066121979005497,-0.05318491707533923,,-0.04445802973440451
PDGFC,0.056487510668169316,0.03845377531974157,-0.006387208696340041,0.02773405257730877
COL8A2,0.04833080248775902,-0.005248360367084506,0.009895629377009935,-0.017815361339949248
SPON2,-0.05585560435273184,0.04295833157466861,0.09333984766439933,-0.05156621523028222
LCN2,0.017290580163217738,0.03019339275173419,,
SEMA3D,,,-0.038580250115057876,
BMP6,-0.012690194200673278,-0.020856377964439083,-0.022891725474188444,0.028580849410663228
TIMP2,0.010169561834565343,-0.0012287385074619826,-0.018279735897058967,-0.02464224552964854
EFNA1,0.05051548875045795,0.05753733252383377,0.014084696021822505,-0.02531788510203889
S100A12,-0.022219446008133456,,-0.018599278626904088,
TFPI,0.0031547008022709934,0.05597655819358843,0.030120423765872213,-0.02660240672164123
GPC3,0.013454279910430448,0.04406358775350956,-0.03997863598666546,0.005070040430977428
NMU,-0.010735227036487122,-0.022938585553071076,,-0.01920961621338759
SCGB3A2,-0.0075951453829127095,0.04415121071112958,,-0.021830390719324643
LAMB3,0.03436942324408967,0.06955964610810043,0.032429482866724396,-0.024297088198595468
LGALS9,0.039946440866184006,-0.004384541461050602,0.07027328485279409,-0.04283792688696484
VIM,-0.022890612089725884,-0.09309427354066901,0.033264653347608565,-0.05631591118086968
PLAU,0.05794405285766751,0.0646511984012417,-0.026944669008559238,-0.006782237536808224
TGFB3,0.012819502394002175,-0.00035133726719721126,0.02291387641199273,0.06015899669427708
APLN,-0.03819727825483519,-0.03464758899789638,0.0010649487935461069,-0.028201381980155312
SHANK2,0.06607624672851677,0.023227070621693685,-0.018119426867749314,-0.009420052379691247
LTF,-0.002579512920652587,-0.04887054312601352,-0.0470329568513518,0.009280377317387721
PYY,0.03178971186219612,0.023684740100952367,,
PENK,,,0.05137522492409781,-0.026854514166172926
CTF1,-0.034928776010355135,-0.01457908114035122,0.0692464424666519,-0.04578810782925231
COL3A1,-0.012331124944419824,0.05134722958379053,0.07045893045069883,-0.05265640116724127
S100A10,0.012149985351195453,-0.06513623513389283,0.05948070871861894,-0.05082281931394136
FGF13,-0.011293255625436613,0.08321468901601059,-0.016864635835436046,-0.002004531832462525
SEMA4A,-0.04914791315847358,0.04370024564032572,-0.04944277545843379,-0.02286574389488411
EFNA4,-0.008664336142215665,0.020502495851677755,0.005501494634293367,-0.03546047679396587
HSPA8,-0.005409996028385704,-0.00789593557462434,-0.009411680216752304,0.0041932511320813505
NPB,-0.012466482909539193,0.08603402242745722,0.036479515119506714,0.029988821112361022
ULBP1,-0.027093974932240316,0.00938700685088773,,0.030778563009875453
SEMA3E,0.00680346269690305,0.042972304282012236,0.05165147998802679,0.009893789818203328
FGF3,0.012776347806446455,0.11101663420426841,,0.033667428334622856
ADAM9,-0.017932176799057415,-0.038068856107941085,-0.02426709141989767,-0.011262435652135616
ASIP,-0.01334151187280388,0.03561906806735214,-0.0332648014267936,0.10122654766536311
IBSP,0.012958778339810809,0.0638069662057363,-0.021890179068937615,0.024151417255171143
MMP12,,,,-0.01886866854712177
FAT4,0.013007307547644382,-0.00902895377983281,-0.05878644764675251,0.06121857580780207
MDK,0.08796443803434029,0.011643415266368891,0.03435134020551261,0.0017869638575706867
BMP5,-0.012416734439751748,0.08276792303815794,,0.0717709667623498
CAMP,-0.0021898797715681735,0.061328931228591024,,0.02968157579333024
HSPA1A,-0.046631541111451666,-0.07277797475896325,0.06307580403134644,-0.0527846553044356
SEMA3F,0.05047515123786444,0.057811175117172625,0.0401468749991574,0.010023693176714617
ARF6,-0.03630850241240638,0.01361417659287852,-0.05382392006873953,-0.0736158587172703
IL6,0.036618969518221155,0.06984238139591623,,-0.03167161205295087
CALM1,0.023214824317295914,-0.03318762656340485,-0.04953824406238858,0.11528493296038803
NMB,-0.06809903610751643,0.07845503212256384,0.015910179061067724,0.028595662745516216
CCL26,0.0430983780134811,-0.006383281496451074,-0.020414590819532254,-0.022238826213400942
FBLN1,-0.02369353321056828,-0.0007314851452644958,-0.0002813349058550272,-0.06337027018894195
SAA1,0.029761561105026396,-0.059333463606410716,-0.04855918433625329,-0.06101766717472155
MICB,-0.018828870112399962,0.03972459510418745,0.07782568867943923,0.019807236791089144
F13A1,-0.004866111104468101,-0.02765510014207852,0.050018978724279135,-0.008566567237836411
COL5A2,-0.01644901524714831,0.0006192579040063841,0.06615692654934577,-0.009102459487330534
EFNA5,0.0659836032282719,-0.0436051504743681,-0.050208713088309216,-0.008944395561266293
AREG,-0.06585889046627666,0.005429471859362351,-0.02328159122484462,-0.04113767440181225
EDIL3,-0.015120427711265197,0.016811484792743667,0.018409346643015433,0.02042357603900969
CD86,0.0392909442816326,0.06741924552003811,0.011256864280541283,0.006411425355700915
AHSG,,-0.01594976531766391,,
HRAS,-0.013649717830865835,-0.01576002582561337,0.11916340680252857,0.06115125729023122
C1QTNF5,-0.0011499651566745895,0.029830822508667143,0.03676431400984023,-0.0048906932170085255
RLN1,0.05381067338206186,-0.017831719411072738,-0.016337577078714666,
COL4A1,-0.0160718837264966,0.09703067240393368,0.07147151100976595,-0.029980324862491033
CCL3,0.0019931451953420576,0.019752199465145084,-0.046823852020629116,0.020062413523686515
BGN,-0.012287056906910046,0.04937910408787842,0.0828786940879357,-0.0478604967553871
RETN,-0.001178152067614744,-0.0024689716779506647,,0.00800520588395543
S100A9,0.02598585314364349,-0.027631127870261462,0.02791330866913648,-0.024175102520345448
HCRT,-0.022311042837087233,-0.011655351872060501,-0.046731581451055985,-0.015825162647916884
FADD,0.029785500447348366,0.02485508514120594,0.03384651229687317,0.030110065145955576
ACTR2,0.028967965760742793,0.0007473476643088994,-0.09461746232251257,-0.027495192195823078
BMP2,-0.017376957412629096,0.037213211838272205,0.09539165887689006,0.022063109665129175
PDYN,-0.0011890311824679222,-0.018472300802804622,,0.022786169338242186
CD55,-0.05547612366251527,-0.05576474141335728,0.01604443701808394,0.03243717308221242
OSTN,,,-0.016864633608713233,
PDX1,-0.03387769841311759,0.03581185918514291,,-0.034798249408628454
CD6,-0.02637940288530819,,-0.02168493653122707,0.029548360325027025
IL16,-0.01161602719542865,0.03165114525877645,0.01642621425344169,0.027413024972050663
LAMA5,0.014458486747318372,-0.002650765967825436,-0.011369442887013312,0.009085683069295625
RGMB,0.0030429744279730575,0.07308903534317807,0.07987023175679656,0.0660496601637983
IL12A,-0.04870677634659865,0.024779797225551438,-0.03647926333270204,0.013407429620097578
S100A8,0.06084768089000768,0.03897044035216281,0.076075399312864,0.007271501633194274
TAC3,-0.031477634456674806,0.11506676901925471,,0.048666974804040766
MFAP5,0.01447981600611503,0.04722149388308014,-0.02328159500517084,0.05639012507789865
CXCL16,-0.010008047893373001,0.054016169423191596,-0.003932263403286562,-0.026616077807417877
AGRN,-0.01334462034970355,0.07717327655226847,0.017808352336744205,-0.030778880930760782
COL4A6,0.01938348067669372,0.07200633997323497,0.005697641130625121,0.016014219869234736
FST,0.03724782973946129,0.09040489948562211,-0.031070166252464313,-0.060851573816680084
MEGF10,0.028807862785643713,0.02157418640089122,0.011351263881479317,-0.022050094556179303
C1QB,0.09223604481512948,0.09253579201913366,0.019610458600825782,0.02415725729664417
HLA-B,0.006476936614405275,0.004025162931967937,0.09962104498016272,-0.0711937727361166
PDGFA,-0.001955681571812655,-0.031061866997801797,0.03981265487449714,0.01814613962257606
LAMA3,,-0.014038431029988366,-0.019067951254892343,-0.021912977197969332
DKK1,0.011607437951262652,-0.038872030905455546,-0.01712245579669177,-0.03378944280088772
INHBA,-0.08596389600790333,-0.022682757451168798,-0.012238959689666477,-0.04377121266655327
IL7,0.05452244502967504,0.05442877463849521,-0.017875026799240867,0.017634413490413288
FABP5,0.10225891691901347,0.0528557789797048,0.06371561636916316,0.046153679976110265
CCL4,-0.00724045869373309,0.07463124553548471,0.07856029394976718,-0.03877988871786416
FBN1,-0.013444644416191883,-0.0018453408686297532,-0.009598248081700253,-0.03695594828311267
TCTN1,0.03078225591363466,0.0351841536288184,-0.03891013576174937,-0.015769257182541827
NCR3LG1,-0.03576657400966773,-0.021137464719411463,-0.017875036290257558,0.009111410730864614
BMP7,0.0016105343503451026,-0.06194514705194588,-0.0729432615269001,-0.06617886906557924
NLGN2,0.014858224358272786,0.033722570164160914,0.0025746741685163943,0.008815459053564664
CCL25,0.029712723449097384,0.014021921805511778,,0.08700944224582018
NPNT,0.07094386153815932,0.060296377834647696,-0.005027236962983105,0.042593971964399124
KITLG,-0.015238854094196373,0.0632345182251376,-0.033630347111472336,0.031250577856720946
MADCAM1,-0.02709397103579694,0.08054184385882251,0.018517253401203373,0.01681151396918833
F12,0.057488721928110956,0.0436929780332017,-0.005771272829791425,0.07627678768374192
S100B,-0.00193211799010016,0.08607711928822202,0.02855731227788874,0.018887953996103872
IL27,,-0.01999220873269637,,0.11760073189211295
CD99,0.020249806585410302,0.06334781280477476,-0.001925714759128458,-0.04805239529309738
PDGFB,-0.028576244263872137,0.006070394557174167,-0.019486132719583285,-0.02745026933769156
CLEC2D,-0.033950353677818255,0.06312936846078894,-0.01812308363483957,0.059909243368818595
F8,0.0021807703993119284,-0.01277253298098661,0.03467420364324922,-0.011844138708827895
C3,0.09133402542543778,0.06772551596753855,0.02359238076766172,0.04996464672602028
DLK2,0.09370605920879714,-0.00935058525766185,-0.0190679588713597,0.01242898136888102
TSLP,-0.02290581680032243,0.0074571165744757835,0.03549007351721676,-0.02541858000373623
OSM,-0.008589125682541023,0.006334120212927764,0.02545530282131795,0.02482915424179357
SLPI,0.041485641412645595,-0.030856189834217628,0.04497262994352366,-0.03859830473026444
AFDN,0.026106444201728266,0.027300703813449907,0.037890609865964944,0.034444411010469335
KISS1,0.04276010129931366,-0.01576841028066536,,0.004674929977097173
ULBP2,0.0031927377104967484,0.05991837736810195,-0.026735999907354657,0.03925633239109968
ICAM4,,-0.013833677931491907,,
ANGPTL1,-0.023847671508515404,0.020785096999271002,-0.00023407966032012924,-0.038092284736961975
LTBP1,-0.03572269281167732,0.04918418165220309,-0.008770624689540114,0.00567162677699514
NTN4,0.013933896493144795,-0.020342179399075705,-0.04285679230935503,0.023811252698157467
APP,-0.041553306469659115,-0.04345187037414115,0.04209337947483366,0.025127575138302216
RIMS2,-0.027732660493897474,-0.025306518667635662,-0.025150960948198343,0.05823520928179569
WNT7A,-0.035234522349199195,-0.0009384770206139907,-0.02244810207048522,0.0166899765987134
GAST,,0.03553011991166897,-0.020631229996776777,
GPI,-0.06358070385353198,-0.07800643371330052,0.07025423696267126,-0.04205267929993072
IL1B,0.028553711903502976,0.027947838095775158,0.02421600955607473,-0.0034998950250891285
SFTPA2,-0.021935325022917652,-0.013626018652478441,,-0.0018495267264396515
HAS2,-0.043396422744542335,0.026999346177683802,-0.049353726196318,-0.049062750318299084
IL11,-0.015451744812773458,-0.02527148791657804,0.07385173999139356,0.017735261752921724
SEMA4B,0.06904392031477874,0.050989423638082225,-0.08056967596878715,-0.05455341166957695
FGF12,0.052624654328685634,-0.009281090864789454,0.013197784115420594,0.0658080425482893
CP,-0.036972239208713675,-0.05182602313986924,-0.0265565867755236,-0.04233237666617617
NLGN3,-0.013149717029093455,0.07033789278993398,-0.018404357877393116,-0.04503999789740351
GZMB,-0.03148474698203807,-0.019547399962088232,,-0.04275615045313107
PROC,-0.03107046262712402,-0.016656810131650487,-0.02487183830299491,-0.017335535405337867
TNFSF11,0.021403350011776175,-0.01665680373180687,,
AGT,0.047868559618966786,0.017784010200838436,0.04011219129688728,-0.010276439114370641
PTHLH,0.0013410476668753372,0.014230013181746508,-0.040851154085214766,-0.036020940430079154
COL1A1,-0.030650500249216363,0.03779364040065764,0.08472670247468357,-0.05065261596519091
LAMB2,-0.05884960233304822,0.036183701956753925,0.05070862432430271,-0.0533487410920073
DSC2,-0.019602750891901978,0.0007478394884146113,-0.03511025018970995,-0.011897676765596612
WNT5B,0.024079838202816527,0.04003975959219736,-0.014819821973518868,0.006966702975183828
LEFTY1,0.01551035513977714,0.07514492711259099,-0.029054986343721244,-0.032854620866165085
FGL1,-0.03043981962658324,-0.004005334052850507,0.06687968631712508,-0.015193944135586848
CXCL5,-0.033565230968913444,-0.0157711990916825,0.012309266960604994,-0.03718415464835768
S100A1,0.05127613387823215,0.050220384094897916,0.0481878900396783,0.013029951538457757
NPTX1,-0.0030053962159632673,0.04462371460109956,-0.017122451527959423,0.0344050154690679
TGS1,0.020609621351348927,-0.039314671116097516,0.007756937241536835,0.006078693698431371
SST,-0.03308437768464837,-0.02214219009442512,-0.036210429485866336,0.02636073169036281
IL34,-0.033017197389805776,-0.029651483317704237,0.06056158036420743,-0.07068456120996464
DHH,-0.025938076738981703,0.010399128454261792,-0.013144801562179025,-0.01736453471083569
TF,-0.043990237261053784,0.09502145564497548,0.03923115492839478,-0.036819138508366885
IL33,0.03380161537876221,0.024425527826275932,-0.04942283226539549,-0.03582540455813767
RBP4,0.011293913053911262,0.055009736348810644,-0.02269456664496647,0.00741387946423697
CCL20,-0.04939317922812953,-0.02970788251114857,-0.019067961630951574,0.03826056776123025
NAMPT,0.058669398178671894,-0.001556964219850337,0.011715584019745677,-0.015774793978082284
