,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IL1RN,-0.015115624384651765,-0.017951051959213857,0.020600673399364118,-0.05189628877361954,-0.02804818777632914,-0.017347489570775067,-0.020689426640619995,-0.003620856159531165,,-0.01956266186646153,,-0.09298727588351392,0.004832035253365439,-0.055165117837438146,-0.05732653650773402,,0.07997159775812397,-0.023625173832425576,0.03622757918518392,
PCSK9,,,,,,,,,,,,,,,0.05901138107468967,,-0.018314988458854445,,,
FGF23,,,,,,,,,,,,,,,,,,,,0.028841045326989827
NPW,,-0.05045880688128889,,-0.029223128440318696,-0.014137406719040074,-0.017969395915714483,,-0.019376787503153414,,-0.021788546059647942,-0.029343714272248248,-0.04707773972748573,0.08729167111559097,-0.04818131427294773,-0.01864519774571184,-0.025651835602794035,0.005378781983784169,0.013341961938673163,0.017677978527954625,0.136274193690227
CXCL9,0.0201674771362979,-0.0041306388829697805,0.06415753549797756,0.07090742897441009,0.01772460000415411,,0.03691932613250256,0.027990352506784555,-0.017845900751652863,,-0.036406243808867034,,0.006825362591935401,0.04106398197711028,,0.03609193862820389,,0.05476154087606813,0.005342774521899839,
ANGPTL4,0.04165532658654074,-0.09229883702693989,-0.02937037637987582,-0.0009571535831584101,-0.02832667540062609,-0.0028296324814658983,-0.028028898925718894,-0.01199495882686938,0.016476618868503375,0.026250777624164685,0.09037683569390946,-0.0742894361008576,-0.1409022947767927,-0.006334100167809869,-0.011869448909728235,0.03266099075950051,0.04088159522762219,0.04552310285943087,0.05870279856436041,-0.023481797361832035
UCN2,,,,-0.0058260207625625265,,,0.012308230546504569,0.11835694869407268,,,,-0.0573628741922813,,,0.03120442621079025,,-0.020695845859759733,,,
OBP2A,,,,,,,,,,,-0.027573045670995822,0.004069197980971126,,,,,,-0.012890380075940198,,
COL4A3,,-0.008683383221688781,-0.030589959656533938,0.027015553559189037,-0.07162001154595257,,,-0.023137579002350694,0.008298102279629481,-0.010354996085883911,,,,,,0.0025404656134472487,-0.0027027347829140054,0.07210988184904278,-0.009855012561637521,
NRG3,-0.0274349216495786,-0.04788999854721163,0.03205803433810791,0.010717792630858243,-0.009196054048966888,-0.05940307566675222,-0.035212179702107986,-0.00432368679357777,-0.036642000416548755,-0.038470379931775996,-0.02105366939900561,,-0.06284092264580905,0.07412859064497869,-0.013334513220546029,0.04460713121209182,-0.013970186882417952,0.09225830007990568,0.015574821488639586,0.08202661509080546
IL23A,,-0.054045608472089265,0.0034537479439480856,-0.03187988482331134,0.009872112254839771,,-0.02682039100238418,,,-0.03001638008274189,-0.025372817060218364,-0.062298888942591536,0.0030863452647146195,,-0.021935310999054176,,,0.08989359233921133,-0.04269297820105149,
COLQ,-0.027579460181230347,-0.012784748940031057,0.04422133230437992,-0.03396284743723829,0.06786789387419985,0.008098001479773687,0.06867388407175647,0.019065392527110623,-0.015937188049424397,0.006896809583274587,0.22528287843290964,0.0085549381887182,-0.04467586157669496,-0.006564385474358574,0.04522700780099082,-0.03813487773073765,-0.008557534759579762,0.10263846988641182,0.041491410393205634,-0.00929124927626986
SCGB1A1,,,,,,,,,,,,,,,,,-0.021190555229520132,,,
TNFSF12,-0.09651151630786683,0.0010318991837510068,-0.005586178925872157,-0.007045543399911236,-0.04157715405952923,-0.0016883908205915102,0.05296623775414482,0.03227526227314272,2.88071326451937e-06,0.03295141880224852,-0.01172119107320442,0.025102371479811574,-0.04484738713930939,0.06748180826401076,0.05648098745765141,0.023829300414001883,0.011069771266099721,0.025782484200489595,0.03174734069074607,0.022159623713437535
DKK2,,-0.010645823728616008,0.013413877920537422,-0.020561876009773283,0.04770899412060139,0.11578278102273853,-0.017687719898200536,-0.04113709090695169,-0.012279878646970497,,,,,0.04336356255522351,0.024538696530462253,,0.03828224852094299,0.03277480877690759,-0.05391025689589635,
FYN,-0.026079252373233,0.0005603836028042297,0.026802034968673668,0.026192836020261717,0.011314763314566179,0.02691224903442276,0.03263608216912936,0.08846123615485842,0.00833317794297763,-0.018569898532283788,0.037379002753357066,0.08684569200354696,-0.05530454512972786,0.00011539740002926906,0.0573158107823584,0.11847753295138938,-0.02327110089659167,0.061865640749174326,0.05320104721440406,-0.056387611229581226
ACE,0.06232334279622864,0.004487211474754455,0.016883209587646487,-0.0006340055552154666,-0.04693219120479528,0.004219754887839095,0.08999192589426516,-0.022367351029439108,-0.01862121762900517,-0.01859488139106445,0.06380198690778037,0.04845551019457539,0.017259178063676026,0.015915376913870558,0.06970910235125186,0.013335141161944822,0.015689006100484994,-0.03341332480707933,-0.05631871757262872,-0.0028752498836903556
IL18,0.012787280462350916,0.00807775930844243,0.09050542346980417,0.0494759716918664,0.02660323644558465,-0.014471949425563884,0.10476797757085139,-0.038669035401480444,-0.003910970254327857,-0.01963667922188414,-0.04647588920440379,0.03160091593540715,0.02078077972692364,0.12814260798845345,0.01589877619532793,0.012831979949504036,0.026551112593319378,0.03839883641155674,-0.025235161349620477,-0.03292197614269762
PPBP,,,,,0.05338830349173697,,,,,,,,,,-0.010990831247525323,-0.01243201648246062,,,0.047400981304733504,
CCL27,0.09098397807283995,0.017942934155679782,0.06650671496518995,0.03512249935449471,0.09648264367095191,,-0.00827919448460884,0.021451994159623393,-0.012650041784650937,0.0007943447098269363,0.14805038365955914,0.12437734059051544,0.03424068094524692,0.08648151163164486,0.01696216813554327,0.03583886999888692,0.03377361029872497,0.049552531348540325,-0.01606244086148795,
SERPING1,-0.03969010671914893,-0.015099245876987128,0.04352593159133417,0.031642585674228285,0.06343671463950018,0.03506517290616958,0.09367390943746348,-0.10127266253458504,-0.014440717171736762,-0.022635293241138263,-0.022237517934276193,-0.04096384808125119,0.054691344356788255,0.08916970092236783,0.01708057814783615,0.027270795787454994,0.06164519702974182,0.003286471538727741,0.07704095040803874,0.01407013651173388
AZGP1,0.03667503117328938,0.04918370400976173,0.06984017118270519,-0.028964017858514254,-0.08759978852128834,0.06689865891266653,0.0715000240313054,-0.027106508116342697,0.02292338158116608,0.07605361729311191,0.07035875059935477,0.1247599587845815,,0.053997442151835294,0.04518561849871672,0.0668555153958729,0.017987114925316496,0.10085428553707124,0.07707117506113087,-0.03883616610327991
INHA,-0.02358390100513529,0.01180149581298768,-0.020805382236506624,0.0053881591754675676,-0.0035658298200052655,0.011685070637384009,0.006414219357379788,0.017065377723514907,-0.019489863514571326,0.004816793762847158,,-0.07843907911190635,-0.019188945310860277,-0.05128225455646599,0.04916039141242243,0.03247172548101741,-0.017046698663146904,-0.0320450015822299,0.04873233535161041,-0.025179208458336193
SEMA3G,-0.026104254830113843,0.06302700474649754,0.0014966023266486702,0.09875003614580505,-0.024216736395246265,0.10238975268013573,-0.042158209730876306,0.005420850198294723,0.15834228848165968,0.0359237722208974,0.04433054486363354,0.0018024136650400947,0.1130927106417314,0.006293281327509475,,-0.023665787357632855,0.01831611655059509,-0.04500790899353079,0.0011656585774303377,
OXT,,,,,,,,,,,,,,,,,-0.017744882970327187,,,
COL6A1,-0.015417569185589126,0.017776562624565805,0.07273377151777316,-0.0023618729671143037,-0.05032863601952459,0.06971855825087166,0.09362922202369925,0.04899746994199272,-0.013728691667361773,0.05520084606472469,0.05981521963764458,-0.11402975437502284,-0.11825633241473793,0.06755753775207855,-0.0122856105555138,0.019491071972886857,-0.008744276800588755,-0.05480025027113807,0.022319245167559214,-0.03167304995995132
FGF17,,-0.031301534890110255,-0.0007319628794039407,-0.03803360422631308,0.044636756845151095,-0.02420265069561766,-0.032289250400042636,0.06345361421976785,-0.02470532911586521,0.05114023934633423,,,,,-0.005670170871301366,,0.01706472564479872,0.025224910618553968,-0.04504599384233701,0.14089323324636038
TNFSF8,-0.0186798867422657,-0.023666447569913002,,-0.014729699301745391,-0.02015239573973156,,-0.020689426817367934,0.0031682605336260145,,,0.04102479603541033,0.056786941722023296,,,-0.013830833811127378,0.0221859179178091,-0.018868669052509283,0.0222163128892055,-0.02769879373230402,
FGF20,0.05052288336860948,,0.03232234002796933,0.061776367546776415,0.046736223556203715,-0.015165405174084077,-0.03332679240508005,0.04026770776662676,-0.0027037052089655786,0.004583993560066449,-0.021894510441529756,,-0.061965431254855985,0.031749229222735424,0.009440086538439056,0.011516839507257643,-0.038177298157970156,0.0887421533341782,-0.02971190281917978,
ICAM3,0.06550038291949081,0.040012624963268094,0.010059490740237995,0.045887532201192634,0.0011734890629639331,-0.03246834377669973,-0.00015426706452640045,-0.01414279957187114,-0.02778017997592611,0.008663857367306002,0.09554386553435726,0.060588677726180436,0.039521661517172936,-0.03865527040576031,0.11242085262788286,0.04615989761249639,-0.009570793058446181,0.04142888162591608,0.03021395692369569,0.18245120067687137
LAMA4,0.04552963362797,0.017607974114692147,0.05375209599326374,-0.018991610130872912,0.002776575775580669,0.06090463391161897,0.07646787658022432,0.06569863604702064,0.004660849002564638,0.04173464745838766,0.11403605449628926,0.0654462091417119,-0.00928234497489438,0.025044037560453085,0.04742240064813402,0.059777908510543,0.009432412891032896,-0.011536251672276794,-0.0013022060837188354,0.08614030397769337
INHBE,,-0.03722441214410032,,,,,,,,,,,,,,,,,,
DLL4,-0.006346320153823083,-0.019018670643320402,0.07933697856045363,-0.002403327434772024,0.025041773384445347,-0.04737902070115729,0.042373277358944895,-0.018041899845266107,-0.017713642304539826,0.011741494212868539,0.0660300906271285,0.030994913670386898,0.02280991618629375,0.14600109759268606,0.04408727212573165,0.07874606772806757,0.012999734647649397,0.0024707359177705626,0.02570245601531147,-0.03995925811723083
SEMA3A,-0.014066086947159013,0.045229193062249845,0.014771909042991166,0.04513772060513101,-0.026863358919752937,0.033485115145456386,-0.015579753839787882,0.03120153140094364,0.018934550436556796,-0.021522535841311592,-0.005101695196363066,-0.006782679080324658,,,0.022562873064046876,0.03253466567956504,-0.009348351381562241,0.058322143023622736,-0.006525464666092463,-0.06396511399345754
RLN2,,,,0.01975834926896859,0.04269276899629378,-0.017815791352716475,-0.011560718599124881,0.014888182864718269,-0.007818082367208525,0.10452840523456165,,-0.004196119996023667,,,0.08722680151798752,0.014186360851638196,-0.020695843577606114,-0.02913266322358016,-0.034905803823140125,
C5,-0.00632466997510408,0.007283665752514904,-0.028534223765613594,-0.015208463258052739,-0.02916366891319611,-0.010254574791255237,0.11273377704762651,0.03283803320160973,0.05840191634425267,-0.003233618966605605,0.09904455341889984,0.1865005750228957,0.06792413900601305,-0.0033325745794748497,0.08501039103176755,0.011233867339980028,-0.03136988377473288,0.08000687361861433,0.018461264082506715,-0.05273101064158298
COMP,,,,,,,,,,,,,,,,-0.027505275876887048,,0.04677786727136065,,
EDN2,,-0.01398956030265744,-0.018688603028717228,,0.028658821576983195,,0.0007769942359520112,-0.012736653619704524,,0.03408841199347691,,,,,,,,,,
C1QA,-0.11539744669705347,0.05043108825126462,0.1003345878638201,0.010922367745524963,0.02373787016688598,0.04060107921908868,0.07496038438584977,-0.035347564878390664,-0.0028247414906614225,0.047943526037036645,-0.09290276124044133,-0.11180253565039738,0.0189450657759268,0.08354244448534802,0.006558344640712798,0.036760747793643724,0.06458327245728068,-0.057135740440780146,-0.07513251254040834,-0.011658179933567303
UTS2B,-0.01584093181421308,-0.025450347152741724,0.014050182097828967,-0.026086226617991395,-0.022103436335455383,-0.01326144614118041,,-0.028923873487660564,-0.03086465478510425,,,,0.01103551874454942,,,,,-0.014699615685947374,,
COL9A3,0.022731757127446888,0.10934863761489914,-0.009196130928151178,0.07102447681188782,-0.05802776857867341,0.04576655543191007,0.08085641778524448,0.06511622322121526,-0.03947635274127091,-0.05597714373911941,0.041523643616662165,0.02916063243407054,0.09414871597833947,0.07043577437430644,0.1271582046667981,-0.0017538385954044054,-0.05439814610766314,0.09984534273078813,0.009256927203983707,-0.0002842898546561987
DLK1,,,,-0.029532188006606792,0.06256830686563883,-0.005765353784084469,,-0.008837190319567076,,,0.018977500465007967,0.05227812093435663,,,,,,,-0.022510421379736755,
HGF,-0.017351769402315163,-0.025587129012006982,0.012095314410885289,0.056961007011928626,0.08798023989143068,-0.04073803204166275,-0.06052646665228172,-0.016911835611782944,-0.012815416132094156,-0.028581677235542183,0.0018939179870495096,-0.01098822841889484,-0.03564736086900025,-0.02247988517709175,0.030686863380265206,0.0015744170171493699,-0.10346093979154834,0.058990665511683214,-0.02239743441465389,-0.04452431298932642
P4HB,0.01943206055715593,0.02688425762303895,0.010099756665129344,-0.01604778267054521,-0.04151321769721491,0.06117517874875008,0.1120333826076199,0.026167684040683165,0.06568925300222907,0.03504737929436976,0.08695728421308371,-0.09912323022537253,-0.04832147562308475,0.07697276494017029,-0.0636328843993937,0.003997671946220325,0.01998061517494875,-0.04069882540450075,0.052798676649785055,0.007116386176088649
ADCYAP1,-0.017423049130438135,,0.011677614115048526,-0.006049444199511723,0.1377072459200086,0.00974677382365476,-0.014944037360913709,-0.02006641087333746,-0.02420859282813044,0.022475505710370308,0.012837230171583074,,0.0839660953181712,-0.038753202147665575,0.03649016362269432,0.07756767966337547,-0.030605600411463454,0.07977697354635721,0.004633831957137588,0.14215022255419665
GREM1,-0.011033671763940728,0.0665711084107766,-0.026287839082600236,0.004785197717320677,-0.0017958587526784781,-0.027415904463593793,0.01989009474313043,0.025299574546737497,-0.014363761407378883,0.016285957346508957,-0.035391564383352614,-0.08237567148936481,0.10022634494693898,-0.0017378968461854794,-0.018958813972217502,-0.042941697497863564,0.04483786820762538,0.09251018595576223,0.03872561184646254,0.027896833055356007
EGF,0.051895937327356645,0.02368143400551369,0.008698550112775184,-0.02907755937826832,0.10101169550474905,-0.021223228783089586,0.09532938905572304,-0.027112559993209957,-0.022016788436424177,-0.013811291381756897,0.008574707194284263,0.023812909566524976,-0.060565258894898534,0.013711777829134983,0.009555893444999798,0.0037968121149201794,-0.026056979238806705,0.15190545521186463,0.0006114356725317732,-0.03649563589955468
VEGFB,0.011500981125940475,0.02608827204699019,-0.02441926762012178,-0.024862961517031622,-0.023029604855797595,0.0053048921893515295,0.016596901181335208,0.02753848957578085,0.045234763659095865,0.03745452785451714,-0.05359459768365843,-0.015523771652887984,-0.08531679867220804,-0.03473341312703097,-0.04922561454975277,-0.003846648940937714,0.006556886709748327,0.05885955998568131,0.025171329544827002,0.0332367175792662
FARP2,0.016755470471686063,0.022960530994935672,-0.04594743819877738,0.0015994088001474174,0.02924073272855834,-0.04013558133881719,0.06670288086176297,0.05682853431826996,0.009462493590442074,0.0026217385714360857,0.007345524725891161,-0.03291097376188722,-0.0998152400698299,0.09034170046629843,0.05418397007581947,0.03994305659236218,-0.041731229991424056,0.08818555194147373,0.03366302703553862,0.011731720216919357
BMP3,,,,,,-0.02069045135593704,,,-0.026269237869055696,,,,,,,,,,,
IHH,,,,,,,,,0.028734083376676513,,,,,,0.039514941397676195,,-0.02044426845565643,,,
LAMA2,0.06080940549230655,0.01859356730035761,0.028808321437310682,0.03611631238532811,0.07714537064674855,-0.03736828594135475,0.012185800071664133,0.05731702736663755,0.03757417921756272,0.045018144040150115,0.059059044884138635,0.05360589335276346,0.0781802910459653,0.03258875502618429,0.049842445167442344,-0.0001252312190716356,0.047124811057158364,-0.020013681935558712,0.012282395783767152,-0.04624554027302205
SERPINC1,,,,,,,,0.022018272739916682,,,,,,,,,-0.02018974412054172,,,
NRG1,,-0.044041216241175844,-0.02467479365122771,0.04000606348918355,-0.0407623219585648,-0.0026726924342500556,-0.011401271280697163,0.011478393824078394,-0.037742805214463965,0.10396927808497579,0.04412077882966475,-0.0629506890674545,0.13195095710615926,0.07375070455719042,0.10690914395023869,,0.04267173154228945,0.14012249422612452,0.05609982642735264,
SPINK1,,-0.049675771894517634,-0.04894165329444431,-0.04018433848396507,-0.036038175082824114,,,,,0.03539790341404535,,,,-0.037194815842180054,-0.00832571954044793,,0.0375515043486475,0.06873641683639177,0.05195705327353768,
EFEMP2,0.002569154229014748,-0.04928051005749485,0.07342242368986651,0.026109561509345052,-0.04885403168369472,0.02262543303723768,0.11419391937192046,0.0650040934699169,0.023165727114464376,-0.03530445844128688,0.10768189752563717,-0.005555472017994754,-0.02522117281162668,0.0700245265388835,0.012030192504485832,0.029490077969215718,-0.06344304919408232,0.030330989070449312,0.0008043224489084847,0.006962232006109862
SELPLG,-0.06353508858636092,0.0017843833495585174,0.02756405034233599,-0.022832346333818768,0.012433538700631694,0.03263370652613174,0.057645232757125846,-0.037872764782056964,-0.008714335959705262,-0.03456256556350789,0.0572528665377327,-0.02883380292814326,0.0869691063839703,0.011202589921257299,0.014800838631035733,0.008523667529705879,0.06007554898565728,0.0018001672757078366,-0.0439371270339476,0.06038266047837993
GDF6,,-0.029844460199736692,0.01136477753493415,-0.019214076361661395,,-0.02646423770681533,0.031389992433328094,,,,,,,,-0.002470702998336745,,-0.04917784385689965,,,
HLA-E,-0.040990891895235776,0.010997598195395713,0.07263790892563168,-0.008677490948480988,-0.006024001881806297,0.032231490492103734,0.13340894889904115,-0.03331502936292349,0.035607964548509896,0.03547241151516151,-0.09762876213389496,-0.11961834036403188,-0.007943744400476377,0.023028381932282276,-0.021246389652926276,0.025652307103086677,0.037957201238972005,-0.07197074256000605,-0.10263658521293885,-0.048256532653463725
PTN,0.030447807694978436,0.12216763442700265,0.02976017965244299,0.03832411147214632,-0.0302368706339842,0.006597358150217975,0.10658374852178869,0.04926217750401719,-0.039635669255628614,0.06310465508384135,0.1251224524188179,0.17146342960580213,0.11931995891274598,0.0693679272545215,0.05802595708668809,0.03685359382491057,-0.01834580817532413,0.15202017663057385,0.012252431444050483,0.1016180564757516
CD274,0.010640105725100405,0.0021326925964275725,-0.022270492294784276,-0.010439498236181588,0.026444569116824967,-0.029586531754680827,0.0016087052737721824,-0.018748932401439863,0.06658010122169557,0.013127639315402008,-0.022774474057893925,-0.040428248528169446,-0.037732293249158534,0.020672957149824086,0.005562617550959972,0.07337842088568101,0.06285903047332314,0.0004960147748316668,-0.025990760802700668,
FGF10,,,,,,,,,-0.016048008628390665,,,0.009674906988880143,,,,,,,,
CD14,-0.07598098396380597,0.014898216620423656,0.10647983578246685,-0.027733999778631422,-0.03717701376098523,0.08193939431268629,0.06002536804332631,0.04055915653170507,-0.021094588516606644,0.022797300676420742,-0.004886780129593906,-0.06677450056500508,-0.02789630271710037,-0.010619398772035205,-0.006335007494450133,0.0027313290109133386,0.022283518537672853,-0.013547111124124477,-0.06310695581818355,0.06176500541801494
SFTPD,,-0.03235533859151894,0.05956672845813932,,-0.022631658506571596,-0.02998305823293382,,0.029685812841385724,0.0067557788131046605,-0.03172841893090272,-0.02905507880919947,0.052132587816145035,0.112561426943846,0.09151064750308188,0.10681441307589923,0.1357061245183096,0.04504932397261691,0.06944126775712776,-0.033385946417491125,0.0304966939162666
SLIT1,0.022107473629745744,0.013177902940447652,-0.010142143248659702,0.030758718282805603,-0.011853959186548541,-0.03132340523855084,0.02401863082788858,-0.02379119339350911,0.04621425872707035,-2.6089597178174526e-05,0.05972783254525897,0.0885709739495782,0.007787998417554145,0.05537686846870824,0.05297245167924273,-0.012169412493689725,-0.06313597977508814,0.09306462723080876,0.0257111737140197,0.03790512662642834
LPA,,,,,,-0.013261449465877808,,,,,,,,,,,,,,
CNTF,-0.020431947887756804,,,-0.020561873896007634,0.03372885924274455,,-0.027799451581363332,0.09543095110608847,-0.01436376016595287,-0.02178854616066863,,,,,,0.06128472800616404,-0.00298607932441058,,,-0.03545487283355849
BST1,0.025583382715206073,0.04508128285147003,0.015942784315872552,0.016285255807665155,0.045891136737027605,-0.021354584918424586,-0.028231883778547146,-0.013055769919094294,-0.006003410449123974,0.020628156514307022,0.03410648911360688,-0.015412883219408296,-0.035632663339086025,0.0648727361581637,0.0907879572792289,0.011458487093513114,0.010577909433919539,0.10769917883428273,0.015335147539015038,-0.03649564385404402
AGTRAP,-0.08654585543915513,0.03460369885196905,0.02568281068042574,-0.017316112044872992,0.07893187567130511,-0.03029828591914991,0.04404204134516801,-0.015664646242869413,0.03458474234946481,0.00903966402246679,0.08886957438948954,-0.048453080188903805,0.06113291780651415,0.03588619081796855,-0.012551729670824708,0.008337837697684541,0.13921588706144353,0.0062053562560239915,0.09718129964785033,-0.06314741422154733
LAMC1,0.028459491674794318,-0.011859178277553922,0.015300806834236744,0.01731052314340895,0.05339459534676816,-0.02437309784641061,0.13057355308709412,0.06804585170822931,-0.00040763256620711017,0.027976454134648214,0.14213458499877807,-0.07277019813545556,-0.031996438004050005,0.005332440041284984,0.014525497033054767,0.024359230901515597,0.036615877210696854,-0.005100179485293212,-0.048203088604071215,-0.05251749448162742
COL6A3,-0.002827995467353188,0.04402805103964152,0.05746158033924916,-0.011408964495559702,0.04173595373104762,-0.022685140979049372,-0.042293769839249096,0.03025952523296559,-0.00783558018763651,0.003684821206592412,0.03926347792598978,0.00585166476555989,-0.07673455523568821,-0.07232827503729963,0.03187666279863677,0.05198588594348319,0.030436939449894285,-0.05940491969294895,-0.037737297871858685,-0.01352937628865999
FN1,0.08036258256070802,-0.07640946066411389,0.05432879969671306,0.024732656740577,-0.04760021823136558,0.06586474830596036,0.10643767894550203,0.027659957229339137,-0.006074386517911201,0.008943189194661675,0.1140481891178699,-0.02447827517224291,0.003256889198347371,0.06611970248499222,-0.06976035229881314,0.06946628011955874,0.009195535664298956,-0.11458207114549011,0.029588057873264843,-0.002815964657106492
MIF,-0.011159843692740408,0.008219848977386604,-0.07679548132599472,-0.007990648655723808,-0.013199510875965683,0.003433943056074863,0.010682721744082965,0.05115550166251549,-0.027354845717203577,0.013452089572985706,0.008044438481699894,-0.07870936415007354,-0.16720388794915186,0.01887684017417764,-0.019626834908541654,-0.013872860757363903,0.020744217450062174,0.03108157975388514,0.01969294633943685,0.06105430753575327
JAG1,0.016029299452443357,0.08913221577743063,0.029345944933285073,-0.0072388120451283115,-0.02728096659163324,0.03900470865099749,0.141080864752051,0.05031424780213912,0.06675470239105294,-0.0136200334917366,0.1600544450847773,-0.09524796583223653,0.09091864954533829,0.07628093603494152,-0.012934967876564946,0.011186875627473732,-0.006444898502047368,-0.02897569248379895,0.04085477365106798,0.019655456149408015
NID2,0.0057773934262467285,-0.03376588381266689,0.025669455838657797,0.09567400967647784,0.03798191352208089,0.10010780864377873,0.12554979668394975,-0.007885898851468405,0.03933194285095286,0.0486068315680684,0.037051527313412415,0.015240231169510204,-0.01882929436625339,0.04172457436300535,0.058476655402179306,0.08581782197568931,0.0070425741089765416,-0.03753452155525642,-0.002226792675449984,-0.055768319120655906
EFNB1,0.027789123208800417,0.06231514200778605,0.03401701193025199,0.021947179406684274,-0.01638984929061459,-0.02149495574129088,0.030679454665485776,-0.0012645707897820202,0.047415603891618606,-0.043478084079398314,0.028192611432627756,-0.12239093668253442,0.03283299322828749,0.03480649494908776,0.03326643182599855,-0.04180843799772805,0.0034931341891203597,0.08164814123739239,0.012110001307513588,0.06333917895782817
COL4A2,0.14952607946527163,0.04510837260147521,0.07205653986325843,0.026182683879521985,0.020544293874895748,0.047269687894557204,0.09848940484966351,0.027218630412448857,0.048495634884257906,0.013744928294759717,0.09409179843202806,-0.06729148245937414,-0.020910208883287686,0.05987078999584138,0.03181733593521577,0.03351910256098654,-0.025513624915483927,-0.08316803037807269,0.004030406785936331,0.057996767379115924
SPP1,-0.043779923815904245,-0.0709721275863867,0.02268246379760726,0.01275048814958004,-0.03796787050787144,0.03214675791497177,0.06690151441658493,-0.06569043284018888,0.03098555831390619,0.05853177900839462,-0.022273666125238942,-0.11462727929604245,-0.1697097033511012,-0.0025677613364527923,-0.034729444396386096,0.010379354318614966,0.07032040843371302,-0.026482986364098533,-0.006784955489795241,-0.09394198800167519
PODXL2,0.017292028746587057,0.06133071483090575,-0.02200289192722964,-0.014500507748572753,0.013773255131570893,0.05661336612264274,-0.026585690614266477,0.03900392256013513,0.038520219830708434,-0.040400045488848305,0.08213092279209662,0.03952674963759201,0.08228976682342229,0.023688716203429893,0.02421627325709526,-0.026952642604402784,-0.0479464666935847,0.12571211453736258,0.015859187434296693,0.08641636260604955
IFNE,,,,,,,,,-0.016048007376268388,,,,,,,,,,,
FGF9,0.08472267441740992,-0.05290408265573709,-0.034738037691643436,0.009501522427334905,0.048714554778870316,-0.0064622121018560194,-0.034092966611112524,-0.01714362919826974,0.03678085095310773,0.027657520400416254,,,,,0.09022057345975502,,-0.03330084666331542,0.00845805409134327,0.08646987488738825,0.09908574625900898
ITIH2,0.0325746695297128,-0.023666472765997083,0.012702908135116474,-0.016603389367169274,0.0163415081571422,0.014660712602086165,-0.013067643991560091,,9.31050900348982e-05,0.0856505486945903,,,0.031235924211770426,-0.014400416865652734,0.1012308520059356,0.008205264651052627,0.05481408892586275,-0.013528625915089666,0.024583560774795753,
ADAM10,0.03857987307340531,0.030964878609606082,0.07711812594281875,0.03424125260952879,0.03539852559645879,0.044245449470460864,-0.007749089074664774,0.04655623619024381,-0.010616306519889221,-0.001063110906882854,0.03214405682446748,-0.14691287380653556,0.03141431025439006,0.015273344816383589,0.00267576623875352,0.02966588423749287,-0.02395396407229214,-0.07235059329363787,0.008600338651092011,-0.003434566313290006
CFH,-0.005619544161747464,0.04793814392775643,0.0263841326768496,0.036690068293899716,0.042342061155099,-0.014557815397315883,0.03835798694326093,0.015874468335680545,-0.0034895248505488687,0.040412166873016554,-0.011542072900459256,-0.023630117465902847,0.01219524162272441,0.06958170104318377,0.043517852628765175,0.02797092495744796,0.014062153439229836,0.01864342659237637,0.012431883384334359,-0.05724615461898789
COL4A5,0.05553859809164629,0.013957456629557188,0.014782147860442024,0.03423133135189197,0.04076598364374064,0.052272831371633084,-0.0010916295580504268,0.015403832526355842,-0.02909139351216526,-0.011442908162220081,0.04734009816243847,-0.03855649548005309,-0.027318738341529755,0.051039809676929664,0.11839023562840793,0.018881332580264146,0.02552356560367406,0.06225145122867317,-0.07256190006809711,-0.02513553894052033
LTBP3,0.001076744700446403,0.008637458814788406,0.004953740052788639,0.007104414992512947,-0.017847285290562377,0.024416301486439893,0.02923891034339825,0.026231034479029518,0.04506630030286982,-0.031760628340560225,-0.025110790402743915,-0.0981627956030365,-0.14146412572597292,0.04286751393791358,-0.010152267026161304,0.05286547597356968,0.03955169066246836,0.01296958290570837,0.01781141179645952,-0.04258756596464549
GNB3,0.08508134000088441,-0.02869600021272945,0.055393234955888465,0.06056208787673387,0.008085655469747289,0.011764392283613758,-0.0032029367449362325,0.025111384064315616,0.03292827647063969,0.024355817097365073,0.03353963520366821,0.057952256214226776,-0.02418132208152404,0.06762421778082131,-0.001223507538605565,0.0733543212706318,-0.03793248897141363,0.09118426820943133,-0.014100949680770223,
COL6A2,-0.01341840144342606,-0.009979829749491334,0.01454515566745686,0.027211576082269456,0.017280690056989328,-0.007904961043503212,0.09085057067514504,0.04951976861705355,-0.021454007976354078,0.03691128437145575,0.16578464843884058,-0.07276797115749685,-0.23567225653032478,0.05719184722209341,-0.0177329326910352,0.003729640787637217,0.004516745093281863,-0.053808259697419876,-0.039745962886817546,-0.0484920187096981
PLG,,,,,,,,,,0.07041252787880144,,,,,,,,,,
GDF9,0.12246259421812167,-0.049119184689766615,0.025157540207363268,0.0070668628199382,-0.03730366163675771,-0.012807204402315545,0.03437850192345276,0.020605398180717303,-0.022016788319241174,0.045904362438571676,-0.029629985777087378,-0.051244432592180915,-0.0030801137174930695,0.008602817578887386,0.09563426939161722,-0.03474340569863294,-0.03803686463893592,0.06354358750341826,0.0031975039215883217,-0.037512142641907026
