,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
JAM3,-0.0455143245915772,-0.03071781912101881,0.12927323745917535,0.0010898859528066396,0.04253358597492176,-0.013063934231191168,0.03869896236049649,-0.0017214607704329023,0.1495542919887649,0.004940354445524395,-0.033417766943626095,0.042932911495237265,-0.011149496258366911,-0.015269049465448827,-0.02039257362404809,0.02981939125468115,0.010860996039574853,0.004253310795630834,-0.022400012975207842,-0.006351052266102464,0.05643054924480479
TGFB2,0.046942547223930216,-0.024199893884586855,0.07584876308416204,0.002408359077373281,0.06129552991165007,0.05067492276208016,-0.01627201257011773,0.05851630205428308,0.14261082050787433,0.014561374395459382,0.025746162144196824,0.06820044613297709,0.022330768185510805,-0.02331081205545241,-0.09940375147966717,-0.020833485045030017,0.03822309963777229,0.0306833086720174,0.018447034241847172,-0.03128896748123858,-0.01040004818107589
COL18A1,0.050000640046528565,0.0011295510436755206,0.027406005709861167,0.034561602993645926,0.1144580098895814,-0.07635534449135364,0.03894792538104455,0.15339753489463975,0.1357384127388907,0.04050131201677291,-0.03275295354391309,0.057315552042849834,0.03554372510430466,0.016999482995628066,-0.019261683655914484,0.07114107254095653,0.0329703356886121,-0.043434174587680265,-0.09745898277883347,-0.08977286123212434,0.00617276683621306
NODAL,-0.033917405276701104,,0.02206337795484684,-0.031228631802225695,,-0.012493364012874698,0.057959486223464585,0.0887179168568248,0.05323063691324896,,,,0.03844016241174891,0.03165473889719459,0.01922146289756495,0.03138569514765992,-0.02324930589000591,0.026904715885111875,-0.030029301204795744,0.03312510210347458,0.05854426651830376
INHBB,0.04877075737790039,0.028307451965323548,0.0025166329128374037,0.063790337112402,0.034753880738052044,-0.001673411463492915,-0.024114524711744845,0.04722691934432278,0.02977794462108346,-0.0016338113036571374,0.01067914139334382,0.0794880588315933,0.024895134704004826,0.02472727005575125,0.029278182716563884,0.0011117684305247445,0.014406045282526064,-0.015742895170480196,-0.051732456625650985,0.10658472748907054,0.031866514379517444
LCN1,,,-0.026530582451440243,,,,,,0.04471212423609823,,,,,,,,-0.02472939477270502,-0.022878836339646585,,0.06588887417191892,0.05612095594011241
ARF4,0.01782407131676647,-0.02995064562599761,0.06601574496323889,-0.007857868208160493,-0.04477696592372274,0.05309371596751232,0.00992620405117003,0.04266574271214404,0.11765894929405282,-0.07199161239048463,-0.001422393548551078,0.05897194944531288,0.08710633706131013,0.10937747648678758,0.09235239351320551,0.03814827464481996,0.04599202060295109,0.08853897069811144,0.031922369044741425,-0.0034847165558140646,-0.032476672539168375
CXCL14,-0.039266257600223495,0.015723556606712187,0.04456000634952949,-0.05522877088042598,0.06419939372922756,0.02054909660783535,-0.01913703006655215,-0.1145643714294019,-0.010867047383887498,0.0037141057410123943,0.03874950735486365,-0.029887134295942315,-0.03563199239124049,0.02120718311230546,-0.010753910684459638,0.00960553571076173,0.023166538133888994,-0.09385159799198589,-0.08470427876338421,-0.07152437290483135,0.09005608973568724
LIF,0.036369962746081175,0.10549395878392934,-0.009170190027485627,-0.030704588042294815,0.007891895570793664,-0.045935126780673796,-0.020917254756780752,-0.01072243880402652,0.07767222674326385,0.013371539750596196,-0.011443970156410745,0.07151324270419748,0.05682170221033917,-0.00028263770088009606,0.018874301257261417,-0.026181336723525434,-0.025425118784516247,-0.03133997721873505,-0.005707990408997403,0.011670889325557559,0.06757978481126335
IL17B,,0.030441627396844514,,,0.02814040517513024,,,,0.037751648933454215,,,0.004693079795648475,,-0.03583434469824229,0.2063457725546002,,-0.021519805239870276,0.01927302860199009,0.001592931666911638,0.019004699125488803,-0.02901804391634242
MMP1,,,-0.014044036841140035,,-0.06925751922401371,,-0.022259323330707577,,,,,-0.10845885852499738,,0.026537652856019337,,,0.030140955129924728,-0.037710061533658856,0.030301107670813728,-0.04250977600319424,0.0030657426975490266
MATN1,,-0.03251230128495458,-0.04448170413047832,,-0.01693503489817163,,,-0.00937444607765468,0.025045340844400923,-0.021602750929487602,,-0.02854491179344634,0.025787763118695187,,-0.060165245433411355,,0.02812374053246976,-0.04046631533425225,0.04214289252075036,0.060836701903637797,-0.026444434807055876
ADAM28,-0.053072402051101565,-0.03401549507196916,0.09203356661508438,0.03618862580001306,0.013527487740983443,-0.016305628438011734,0.02574193589374698,0.09829922639427958,0.07497136071778565,-0.006299077514309562,-0.019759987759764123,0.06767295218617073,0.018270659629097675,0.09533539003561245,0.0698336920395788,0.021164497528718643,0.04386163461829968,0.023056125999055446,0.023864468666598995,0.014261121276756288,0.0030602373863702495
TCN2,-0.017495881441737252,0.08127007088114242,-0.003938255906082773,0.006397327116306082,-0.02523677487680804,-0.05805997599694254,0.006925678102961614,0.026151627996435126,0.1729973469870807,0.0018823561115429673,0.023501875312766745,-0.01112598979174542,-0.0006313984260647224,0.020147241989835613,0.010157636637765415,0.03743629934769784,0.03337764441539271,0.03843601863683272,-0.03308554984429888,-0.033789616609048174,0.05686255264129805
THPO,,,-0.013238650372544097,,,-0.003910581038850614,,-0.03536653860698372,0.017788254993540174,0.0077900376712247655,-0.011908537697871736,,0.03167903757868743,-0.018310103191174456,0.06602348379809309,-0.028047102032520227,,,-0.021726249619183468,0.06009015715483377,-0.03962938989698136
CUBN,0.08984187527370241,0.006252489432238113,0.034229500432937626,0.008872372242770387,-0.04222602080502252,0.11113970635849262,-0.015332806636816866,-0.00952764154981905,0.1144691955769561,-0.05926013614864725,0.0005349107347473625,0.03936324875597694,-0.009756555778730431,-0.10047948554358566,-0.048795243506018195,0.009539603975726216,-0.03688397695655622,0.030185832866634437,0.03898144869683595,0.050370008854268004,0.05497739587847101
TIMP3,0.06472938592184747,0.07875136191939075,0.07604210782715788,0.07306095771075581,0.03710126235624475,-0.032837555121819725,0.04821491368423383,0.007106326329353081,0.1053867421493626,-0.006681149981506579,0.008779009682750782,-0.04457433830258567,-0.027635003722765495,-0.006460788450820044,0.015418984735457249,0.011975391239851965,0.00955399975663452,0.0020968213400402677,-0.08572848982278093,0.0037467093286902868,0.02835899590680094
PIGF,0.036524331724303756,0.009736604303995014,0.02385729785385086,0.06241568304045757,0.016286484957303265,-0.0038467318338934317,0.04197960623036808,0.14837483084129074,0.1001564355987469,0.006233171790265795,0.005883279856394984,0.03258549903964065,0.031484346637371166,0.11002533393124168,0.06714227121528135,0.07498724653225974,0.0790166437378466,0.026392504797978934,0.07573958050203929,0.046827876897475265,-0.011543190480638043
CRH,,,0.008852078124604328,0.03204929287040149,,-0.02336070878043134,0.02650673836783672,-0.020958341351627656,-0.04702664951710617,-0.0016799687513765057,-0.02154601859819301,,-0.025439398157026536,,,,0.022880414977549557,-0.004678435152317425,0.027611177544926816,0.047635998829880524,0.08126112669341344
BDNF,,-0.03733399107869419,-0.07549077717553532,-0.024800497100147045,0.06701403903291117,0.006684922143605174,-0.0012441147134613242,-0.06910999252983249,-0.12227252349090917,0.025142896267917356,0.06886046696714263,0.01284674123634029,-0.028916650590328996,-0.03584051200991821,,,0.03507505400495423,-0.027135245519794165,0.05759832120731694,-0.016353159341839837,0.028235947691168432
CCL5,-0.03541072379322042,-0.01696431001487391,-0.046631400976322804,0.0009094510199807429,,-0.032011413977158426,0.021509611164890943,0.02004645525647408,0.047956889913735895,0.0011048067088355107,-0.029757645663576002,0.09312106635590169,-0.014169773278587877,0.023722020157437906,-0.04239663240880645,0.03282551832693347,0.04404566987680679,-0.03724518362151431,-0.045175557872059555,0.0037102849262984987,0.01983369280296477
GAD1,0.16498195228562001,-0.006025226178845797,0.09142322208612769,0.006473173921296636,0.035311590442796026,0.05546698212928644,0.0028304542538455726,-0.12235812299894232,-0.054986456633704515,0.007703638125774693,0.0056008416648886915,0.011780866494220932,-0.09092782287609548,0.035474128320075085,-0.002465498648931513,0.09768831959481403,0.008197439937945283,0.11330199994639331,-0.03520688743835883,0.04166421665232245,0.019768673583948255
COL14A1,-0.041561065705781684,0.07581846497812153,-0.01834406341972235,-0.03457700952007537,0.012702261238269816,-0.021941279697490965,0.002239044399790882,-0.009236489274799602,0.05098115525365504,-0.01388009636570844,-0.015598517855150642,0.039101365021840584,0.033058691479434556,0.0014713086522239343,0.07338706958697447,-0.007172861573158353,-0.01979235478244852,0.003332152124096757,-0.07963787738814392,0.03337317657975854,-0.0032430586580373465
HLA-A,0.13101051206729544,0.010242626592676985,0.01501899639360819,-0.043941544153013906,0.06226313529046891,0.022428209280828,-0.009716776156832285,0.014418897652570099,0.17988241724401627,0.056009431269856,-0.05415437646897988,0.021013259615879232,0.07993301430414135,0.11456376510168621,0.016946952684855306,0.031688054511626,0.011387145541008255,-0.10853037449615953,-0.0847220854565279,-0.042922351602321954,0.0693458131955698
CD5L,0.005226514118110676,,-0.012668641701442149,0.028683668605519443,,,,,,,,,,,,-0.03201499622664905,,,,,
FGF18,,,-0.036488863628032046,,-0.023556568878651936,0.0059547958005743175,0.0050883845645886445,-0.0035194980874459856,,-0.023148198702824387,,-0.029639069542054836,,,,,-0.025441564484267223,-0.03571394664089147,0.018365111590482826,-0.03002628272454735,-0.03630343523762173
ADM,-0.015947395031731815,0.027987115647744174,0.020337040177169335,0.015160106708315354,-0.02473110406214027,0.011457280690948072,-0.007553308115954033,0.07379945629690396,0.04479864807265843,0.001733814465001961,0.017325955465372148,-0.043729077174477236,0.10777504879480407,0.03654899756841983,-0.05079934168560226,-0.007089645403000917,-0.03629770438457766,-0.03592592965351982,-0.03072799598417472,0.06418012821291486,0.03328296011241969
CCL15,,,-0.049590744593198385,,,,,,,,-0.0068175234387678136,,,,,,,,,-0.02175520893764985,
GNAI2,-0.045788747512303635,-0.04292168656151971,0.011726394107527908,-0.00426408171602163,-0.018144026254818136,-0.06791774426230053,0.034671267785754,0.034106139669888465,0.14145509628602876,0.02579962867066485,-0.01531133337885398,-0.09996313745437295,0.05921390171544979,-0.021930555814374225,0.013775721913852885,0.05310185850600914,-0.050814667860998766,0.033082651945204294,-0.051400446513093986,-0.05195741449057314,0.026468913753015032
HDC,,,,,,,,,0.09774598694305735,,-0.01449711294422512,,,,0.036746520967884035,,,,,0.10428204398064521,-0.02644442283062163
COL11A1,-0.027000714266369803,,0.02570537805633177,0.09106876220031308,0.04747319267025915,-0.004404506289111015,0.026040007196190502,0.15743495149589928,-0.0008303234697933808,-0.03203360328565666,-0.02433164430813585,-0.006982780893560132,-0.005640361969332091,0.02990467543659951,,0.027338990678291326,0.03065610544216796,0.009018891239985045,-0.10942157160648848,-0.08969730572055462,0.009465585702733027
NUCB2,0.028573727321356976,0.007881449532767811,-0.02852397316055639,-0.029394028284417003,0.09324557602900067,0.031331475629615226,-0.027087403838627698,-0.0044302317093256605,0.05566449981147774,-0.040545136420649004,0.03223858646173809,0.030420887817404593,0.06189845464413567,0.004295849455660392,0.0412937790635918,-0.044325183454853465,-0.014371430194060704,-0.07146903567248163,-0.03829636945065632,-0.012067471837671364,0.043458615271615965
FGF16,,,,,,,,,,,,,,,,,,,,,-0.026057540946096344
CXCL1,,0.013174057808279578,-0.05413280294700096,0.05628837501077297,0.06624606572009241,0.0015928981410949364,0.055617227657625216,,0.11647018097550339,-0.03092084244380322,-0.010836840399798604,0.1439193599832285,-0.004866867004770996,0.1685445596082474,0.06747401247931466,,-0.0679314744272238,-0.06226585276873686,-0.029976544072499865,0.011588536568546574,-0.04231355465294983
VCAN,0.07249953445138371,0.033002779268693876,-0.0223038357385295,0.009340497805815418,0.08097996605363478,0.022931839640882686,0.04359391515951542,0.1943165424317408,0.10801934204604391,0.045969663559235464,0.0472093691929298,0.06272043613484092,-0.0054320369032081935,-0.07539748077088224,-0.10212868010676086,-0.08616058399353792,0.0037123193630479927,0.06885997075759631,-0.038452829025450316,-0.08117651012720344,0.10188681194747845
MMP7,,0.026312150088845562,0.013259880790306678,,,0.007408807411835879,,0.060843574948038215,-0.026224094183044822,0.16361745126305177,-0.02093442799760135,-0.005964835302995877,0.0669737432766674,0.1013222124901025,,,0.060475712184575266,-0.026056424395022707,-0.09732695987796006,-0.0571718990280731,0.15937201556474223
PTPN6,-0.05006525436834513,0.01542353581239416,0.03134238369109341,0.011950968272509683,0.021426986512014346,0.038510614603579255,0.007706333377832657,0.015036300522796258,0.04240290947487572,0.003599724054503019,-0.014200070170264027,0.057986534387929126,0.017351187846254067,0.10893182527532858,0.06432603595127338,0.0397970713772546,0.07937663189233725,0.04249210015302995,-0.029689280656278252,0.0560336111318007,0.03128020047605446
PTGS2,-0.0006997662937626084,0.12061102314591944,0.02115296888868137,0.05706649603337764,-0.020997889978240928,-0.00011234480964967313,-0.0017400286478105782,0.009386182381188246,-0.12073191865877715,0.01228931319122357,-0.02311167626947105,0.07293939798209395,0.017623112667574332,-0.007072869448598351,0.0006348220750330235,0.04685343256466145,0.01860613582458266,-0.04244092139478831,-0.08723031914508185,0.053063827907642164,-0.004656925788996125
XCL1,-0.02093644908352086,,-0.039149546323429346,,,-0.016364165981998857,0.08567602122843196,,,-0.0038431772230511463,,0.03857787296628288,,,,,,,,,-0.047062642097412975
CD58,0.067504287287509,0.02213414185574789,0.04749677630732007,0.06458758104221045,0.04035028766440679,-0.021588119076424613,0.0019786420852113736,0.0438281800135737,0.16241741304054064,-0.044847486202869304,-0.06542409552823215,0.090115903620886,0.03479189058865262,0.09665556657140491,0.012389716403243916,0.06691327306498981,-0.00032510765271344535,0.0608878637593107,-0.017907568247170484,0.024601150769418087,0.02363153266496501
TNFSF14,-0.034248659260386255,-0.0172135700561279,0.01255248112688625,0.0037495158824241174,0.037764949582975195,-0.0247196981365462,-0.008068447762526949,,0.012572126264833113,0.0075163374196399605,-0.010584741491645046,,,0.001023834317313275,,-0.01987262508981001,-0.020351913433714043,-0.03893561396681529,-0.02903164514865257,-0.011052136750008204,-0.02357231091067251
CNTN4,,0.006772413579601838,0.03744366719656044,-0.03432561403371487,-0.03532760102534524,0.006047162006002023,0.053457714775537686,-0.0698675307567954,-0.06191857603847105,0.01305899585149335,0.051117306839101734,,-0.05749510731969992,,,0.05260523420231599,-0.04155979473892882,0.13346669800120906,-0.0023854447305889275,0.006539103400941869,-0.061121134638679575
NTF4,,,,,,0.027986903566499337,,,,,,,,,,,,,,,
INSL3,,,0.004930244063019503,,,-0.011625182533349002,,,,0.03129618132323474,,,,,,,-0.022633865998314694,-0.022600328674320314,0.02879194154181247,0.029106433070601186,
BTLA,,,,,,0.011813262810816176,-0.009465017491340778,,,,-0.01351707690987918,,,,,0.023738175339981953,,,,0.08098845080976776,
MFNG,-0.052173172695680795,-0.06924087116330216,0.05579693954101664,-0.001845029244351225,0.07417493929351344,0.0013201611185693141,0.042712087231579904,0.06090890145468354,0.06332164958127733,0.00118734346504998,-0.028956969295978748,0.019289979423335518,0.023972396996141662,0.04549031487601312,0.027510308953441868,-0.018817000065366248,0.10583410555380005,0.0570248278210313,-0.01718572881099431,-0.001887872473773813,0.01779509452847587
ICAM1,-0.04536199009244014,0.03359579000280927,0.043793363010452974,-0.0025185568095643387,-0.05666631247845418,0.02894347119623673,-0.004216451670600588,0.0923576227029122,0.13347418167506878,0.04406594670450381,0.025892275980069972,0.05745465461091668,0.0006556488515900066,0.006169254430476881,0.022969968225295057,0.012470739780750674,-0.047515684068582587,-0.007211801252360402,-0.03707236839926085,0.04762197448269889,0.04175992405675498
PROS1,0.012337200400630539,-0.05410891109754778,0.011647374650439796,0.054916929915529565,0.014556172311784221,0.0009999995594766932,-0.02283544680979919,0.08170420031564542,0.13570065442908252,0.03408323210482284,-0.032567442564931166,0.03894273613083722,0.051786905765564176,0.00957045695808065,0.03957293938561968,0.010625678298479066,0.04539691517241038,0.0011039916527679514,-0.02385260381607508,0.005960238020697914,0.10134453833812934
CLCF1,0.05975251755536898,-0.019947803573155558,0.10052567209447429,0.0009091372274721161,0.020584122668154636,0.06957764080355065,-0.03540836297944577,0.11645099704715811,0.05492259812976422,-0.020784383096522457,0.03528607960269761,0.061183228915286124,0.035982159705490756,-0.028548040745045675,0.043690807957149067,0.01016389036160757,0.003848855956991784,0.03401929959920321,-0.04334741186025915,0.07315781862710122,0.08617180433158095
PSAP,-0.019219540926679195,-0.07792939126088702,0.06239397965826894,-0.05613143587065452,0.028155940980625786,0.04035359233953912,-0.006631676682545313,-0.1632004348217864,-0.09076522143225974,0.04401711773139746,-0.03924236720522165,-0.06376216407659084,-0.026326730350285394,0.08418612033498024,0.04287672227531367,0.08024866161379393,0.0008764830953998382,-0.04264849378450384,-0.06588043757800531,0.014078668408106022,0.06819343106145057
EFEMP1,0.018445442007257742,-0.02372282401059807,0.04265479976190845,0.06893107066305026,0.030518234559817878,0.03330775158551975,-0.044815903711918494,0.04971796520401217,0.1553514496219904,0.026213998714140017,0.00954883909261398,0.04293573942929986,0.06764139378057289,0.07766417029917319,-0.04644670199327749,0.08077494510087271,0.03469425408921752,0.0166957780218174,-0.08217050473340376,-0.08528050667056279,0.06599392684189817
C1QTNF1,0.03750786050501003,-0.012127335184953214,0.0562099682083068,0.03179480086300872,0.01416100575589267,0.05557292865056237,0.03132906442384685,0.0062426440325161325,0.07033390340962023,-0.01013797858462513,0.041333058623845405,-0.024043981021803548,0.0050227562744641005,0.07519267991076337,0.0581117231671644,0.09252124349327943,0.04033128904293635,-0.07752325106894743,-0.08482022431548943,-0.03964388179053297,0.07125652123712463
ALB,-0.03151933429609466,-0.005515436243619817,0.049764413949357114,-0.05784440107403766,,-0.03764422191974876,-0.05828553641569484,-0.009633904465454172,0.023560739097765213,0.01673405913482297,-0.012022030759631808,0.033315054459663394,0.04640461489725653,-0.03134932405227049,0.03249647266568481,0.030032464801394158,-0.033551053688227236,-0.025957334000198475,-0.02315229610614171,0.04420431093429417,-0.03744055528804847
CCL13,,,,,,,,,,,,0.018505529648226677,,,,,-0.015107856116524397,,-0.03465923763514693,,
EFNA3,-0.008847611889128948,-0.010665937557126729,0.04284222178688947,-0.017920782814066533,0.04777087992723661,0.06110065967385799,-0.019919625739819893,-0.06800601119955874,-0.0989980941452575,-0.011724197185864337,0.06310302731682542,-0.018173011605219905,0.042725864808854236,-0.023777206842853973,0.012000059038064599,-0.004730653861849766,0.05557140623604554,0.03547803835697275,0.13100450210692444,0.027007774672978085,0.056109897486760416
DRAXIN,-0.021536253080318674,0.06343268668514417,0.05510557082056374,0.08301639943941178,-0.011191116833706865,-0.04878587612493457,0.00795937529409279,0.10034262269872478,0.09702953297386556,-0.0007124981467218852,0.10875072624594839,0.025255402378651353,0.09359791591747732,-0.09163448221959718,-0.004162482287080459,0.03794213352007739,-0.0007310712870617008,-0.041622882215092256,0.01798506366191921,-0.01193848917797611,0.11990467125015737
RAET1L,,,-0.005412205010910519,,,,,,,,-0.011561760599440576,,,,,,,-0.022878821345815273,-0.047458009673345576,,
NPTX2,0.034285780431043696,0.09629093855460649,0.005127955653910819,-0.04576918424696442,0.061167563549848813,0.0721757010969929,-0.016197523841762925,-0.1597012288912176,-0.1422437787289615,-0.037488662853055105,0.003808318839848727,0.10026600276002061,0.07933072048826005,0.11701396419442017,,-0.06893154093017193,0.05061980709612246,0.016485021603424115,0.00033308488574256944,0.024788523954707944,0.022764265972242913
FGF11,-0.06034166971823003,0.03185694326180703,0.03524934744792681,0.0585275503291498,-0.04475584392535329,-0.05232586720378464,0.006430991087572594,-0.0012550269337641233,0.08855513484288098,0.016410746254196813,-0.021879687110235566,0.0359975256110623,0.07223930950125236,0.024305885515236773,0.032025419114211195,-0.018103980426620345,0.016271348240919137,0.018320855261936938,0.04183511696508427,0.11246826871745982,0.08744373477245372
CD59,-0.039090281588042904,-0.0005513198076517797,0.005201700879694003,-0.04707091908156194,0.04205000711952927,0.003005676812228052,-0.02409766839647012,-0.1394146406763148,-0.0839665601647,-0.004494718022729897,0.012760004599713421,0.028917802338687557,-0.019926105121978056,0.02596346280018129,0.08286602219139412,0.04043597774439776,0.05435494329910291,0.004915030417274108,-0.1274668470916597,-0.06053668261003538,0.024052688328755886
COL9A2,-0.05154337641187216,0.045430313941820816,-0.03140703963187298,-0.044514877409492525,0.11789790399645973,-0.03832164912362769,0.019594376404267477,0.07251101574380783,-0.009933361918020188,-0.007899898824139528,0.027987788171235206,0.05097596830552923,0.018126678634090905,-0.029705547201714408,0.040628880009297166,0.07388139310694254,0.05253738708061711,0.10195847067817858,0.08168686843597753,0.04214825616738932,0.02591173518186056
DLL3,0.04037421678093701,-0.03265522425570473,0.004766565395771285,-0.02751092338220743,0.05032433664309478,-0.038483273418442314,-0.04688707218358658,0.03828518200753651,0.007448813902780495,0.05574583302994377,0.0813892910261025,0.03494022779981305,-0.012019061548668414,-0.07649008079725515,0.05416207781037969,-0.042400639254101244,0.01569573359717654,0.11103634866092209,0.11192527769917762,0.046480617597444186,-0.008900756983767133
FGF5,,,,,,,,,-0.023989852545157102,,,-0.039576976934678654,,,,,,,,-0.06613215931766679,0.07848090684967904
LIN7C,0.027470317792740343,0.017399616453637426,0.08487018514962133,0.06266877688084023,0.04577280068225129,0.04860921974189303,0.03209315551527938,-0.048770976853434164,0.02621348835295285,-0.014129290754945982,0.024932142184599215,0.019722822614416477,-0.012029241218417475,0.024094820815151557,0.07533631871887154,-0.02731907045964247,0.02906362767755815,0.012349491846071108,0.0538004776223344,0.028438312854924094,0.01961353457078278
GDF7,-0.021686070654968782,-0.03251232341065091,-0.011459597795474188,0.0011530485913048634,,-0.01117037248292628,,0.052960540029352625,0.02294355253134477,-0.005000799253470589,-0.010584741080321973,,,,,0.02914826579542427,,-0.019612839901025022,0.03061992580193411,0.0973801456075696,0.011371438313301474
PSPN,-0.019914636259502058,-0.07605811669279704,0.05246358297017703,0.05032284682646293,0.025282692578140566,0.02002217892840541,0.04586446471470485,-0.04682568185215859,0.05034300468874847,0.04534515928266264,0.04748303762226296,-0.026156167302240158,0.01996363798565778,0.03602491690520956,0.03185156676806344,-0.0012992687554611226,0.0036950577764906867,0.0851263506098742,0.004818244012583572,0.09822296400761557,-0.018418653273350797
ANGPT1,0.0031972106460328095,-0.017728559409808428,0.002288520001009244,-0.03743910291797357,0.03237466353202424,0.015336696962694737,0.023099519352151432,-0.024757468137465453,0.05378022294674972,-0.042369676716363575,-0.039525082189772104,0.08484987162601994,-0.01450539379816087,0.09883209485880268,0.024863265871389234,0.023287773783737264,0.0299042204908288,0.024966819452770503,-0.037621549492325664,0.010991873983103632,0.08852959057485295
PNOC,-0.014589922879699195,0.03310784716108552,0.06136203836209628,-0.04061205849049461,0.0055672320868885,0.08908072671653526,-0.02168569310381467,-0.0867417527935459,-0.10438878320124273,-0.025046573012544975,-0.030676339324888006,-0.02702127127814993,-0.037544484996983624,,,,,-0.02085638022160762,-0.01541035595894347,0.02240837469347042,0.028310906444951493
L1CAM,-0.017298811110383783,-0.005887578449846952,0.01267786388454649,0.035785825158143186,-0.02239633519518083,0.0021991541244613393,-0.023723504485207735,-0.02113426353101798,-0.08300537659251761,0.005949609146507604,0.009609882091521336,0.04470237225990357,-0.0823741339564835,-0.058597919644588686,0.04690273662094196,-0.007484800091020608,0.016061767351704725,-0.12284890897573919,0.06990451308033303,-0.0156274515274028,0.06792558361579999
APOA1,0.08464185369923569,-0.04251613819363907,-0.011868870717186633,0.0019495015620996827,-0.00010982395809667464,0.03464989503514392,0.02603864973009511,-0.008537863940830476,0.08593683274046687,-0.032035134551164544,-0.017130387194842,0.07307793801466773,-0.0010911754830390061,0.03612828125233881,0.015374951338127925,0.08433288354952244,0.02687093897828953,0.013164561629611299,-0.0427026410577695,0.06016590780790872,-0.005104228075690518
PSEN1,-0.007449496570766635,-0.000805663606994318,0.046887626009066694,0.0432727111251491,0.00445888574303679,-0.032366618158526546,-0.04369287429524069,0.020966950255789023,0.0048148486543998,0.03982785132715307,-0.0075595547573789595,0.0063570882484516025,0.09211196782659058,0.07091923536823894,-0.05748087545430774,-0.0068987936391486345,0.0015589029231213828,0.01965175209775847,0.0007575717510151983,-0.06179725362276928,0.08582083622074468
CALM2,-0.04002101192997129,-0.0569199195066936,-0.03522971551623495,-0.01676655307294978,0.006143094943542103,0.0016755089059230178,0.015475030641292235,-0.1717241758428721,-0.1763770297848738,0.025020540044235744,-0.011792674401729038,0.00702040733802969,-0.10503794125471261,-0.019809428422948288,-0.01168255252730397,-0.058801313496426116,0.07889867146577416,0.006468434737840564,0.0629581950733654,0.04060708464261933,-0.08851229614483255
CLEC2B,-0.04370880558013629,0.02336895340717688,0.022412375389803625,0.024413485343405025,-0.0435084299315885,-0.024005941949515733,-0.013740319732769573,0.049534126322828595,0.12353726294967998,0.017232298791143925,-0.04416680633853537,-0.035948287143183134,0.028856545436299195,0.017176047346280233,0.020519482128769133,-0.006672636611736174,0.06352447166639837,-0.03928981338738231,0.010914332819384495,0.037990734439570385,-0.014780397524336708
NTNG1,0.04572719929471311,0.023631374079395306,0.006315236089100922,0.05349600869275148,,-0.0283395684244193,0.010989220032843977,-0.018748257856256532,-0.03387366908131875,-0.03397207390467339,0.0011925467497939319,0.06585872191512854,-0.04712845683443967,0.014132622282367661,-0.053263749452654496,-0.03125765193002605,0.05857428133495389,0.07899253444306634,0.028530383337816947,0.06818266877356487,0.05105347714242672
LRIG1,-0.010300347457379634,0.015559641468564825,0.02270953801865952,-0.0016748854151414888,0.1169216795416703,-0.027065274166704994,0.0452098619524411,-0.035313794423316974,0.10925524103161495,-0.02002346612413438,-0.017189785771666237,-0.07268693496737745,-0.029014056695404643,-0.050922377549773724,0.01862171716563417,0.01864287817756808,0.03197991552068473,0.11011770813764626,-0.014284411054480006,0.026712151134019507,0.03475730573903597
CPAMD8,-0.01908188106540619,,0.017236945287559886,,,0.02296469070846895,0.02202746540480638,-0.0251572148546204,0.022269644625827374,0.023457907454323117,-0.019591480523517835,,0.03574977235194623,,0.05056486169943861,-0.032598873838688924,,-0.022033441685685447,,-0.0010542315040215646,-0.02866352206143054
GHRL,0.03160330995483902,,0.03558418253346244,0.018113598659371292,,0.021330021976177196,0.0485633779320515,-0.026197154245241546,0.03774710319856813,-0.007028245142073201,-0.009653100756850823,,-0.03276825794073988,0.012401847069167981,-0.018066632754104934,-0.0008095639204731042,,,-0.03435029077290922,-0.004641442627609851,-0.02526719294236045
NPY,0.03806676799227066,-0.0016233880271180935,-0.00542317984619884,-0.014027784545501354,0.10879088841138265,0.03568521754821295,0.05953377867797137,-0.0867700979241374,-0.13944830486051013,0.005748826655994885,0.008248408557067743,,-0.008897716075858117,0.008361577182893227,,-0.036266043337122265,0.010830049854503969,-0.026570559044534352,0.02134679289216633,-0.03148036192030497,-0.010714001661200356
MMP2,0.011444928897980544,0.009913764958988673,0.016454285818990475,0.06050894323759852,0.09682650794811638,-0.05972603779024309,0.06492741474904991,0.18617737859763306,0.14297071799682617,0.014296282374387785,-0.012857613930154062,-0.08889189763271363,0.010718554344962019,-0.007245219262449538,0.06462706890787068,-0.031170943581026917,0.04959217048123497,-0.03290352287529687,0.015599371209671226,-0.021409480988381874,0.06209234710578503
LHB,,,,,,-0.03196159408872351,,,,,,,,,,,,,,,
PPY,,,0.06879081606386683,,,-0.027770057175204005,,,,-0.01994344646386751,,-0.024993470991119694,,,,,-0.0034446187706311396,0.02150137395610808,-0.01831080137622533,0.048889610588299146,-0.030566418772226055
ALKAL2,0.005145748531098421,-0.02913472288446475,-0.03739208142471568,0.025150454352501326,,0.08800671778539339,,-0.02086979375471368,0.04746603656404872,-0.01161826196661214,-0.025666471793586713,0.02291147117858824,0.09416904538859483,0.09917869412138443,,0.15413636416640464,-0.027662422615876855,0.10617056415468099,-0.06955823238740332,0.025709720943262623,0.06373665718626242
