,UKF243,UKF248,UKF251,UKF260,UKF296,UKF304,ZH8812bulk,ZH916T1,ZH916bulk
NPTX2,-0.00884218379924351,0.03371081384297611,0.03023609256047685,-0.03196652097864076,0.001965156821971454,0.09575284550420407,-0.06880429601698067,0.05343165012892387,0.04207874697234109
FGF11,0.0602506707714295,-0.014793198686061909,-0.0180201345656411,-0.03345570537506293,-0.02434497834647203,-0.03140750416050683,-0.07436221485530536,0.01561313309546412,-0.044603534400631965
CD59,-0.02623546246010536,-0.007434118353906576,0.04048197588990176,0.04993231005872419,0.013002751587352295,0.08981057732886806,0.0900301103136873,0.03742619749370025,0.10967254099960685
COL9A2,-0.0005475630470537003,0.01830206011246117,-0.002367386998832828,-0.14300394155775217,0.04614310808411062,0.11126215695378545,0.005452024496060136,0.004447424240702736,-0.031887010077392544
DLL3,-0.07524924778781909,-0.033326181908204466,-0.0925586164569303,-0.04927920970259266,-0.036533859320441876,0.04720529914195855,-0.047574122044525005,-0.04300745186212306,-0.014344017622867355
FGF5,,,,,,-0.028026122646643132,,0.018386607966719298,-0.04135604147487224
LIN7C,0.013043221918769627,-0.04298076460187842,-4.991138112881647e-05,0.0039468547435779254,0.0030183505325735555,-0.06232202491741206,0.05528900904817185,0.0021120770320274995,-0.03743745765851818
GDF7,-0.020583491161792852,-0.026448801666251062,0.0501786876280313,,-0.01177737556781163,-0.05151637260643761,-0.029334370858017496,0.0010900850924055116,-0.04612897561168125
PSPN,0.0603429518160525,-0.05958978131427722,-0.03420341972784198,-0.025509180313469697,-0.009316637762223513,-0.07116432831573206,0.07988634752239543,0.0056300018389897,-0.03762876758365266
ANGPT1,-0.019646562164646445,0.03682122526672179,-0.027166016147577438,-0.027875588537515025,0.006830439810312598,0.014912506336585252,-0.04437490894773133,0.0487830653020832,-0.020165169953630248
PNOC,0.01791010053482669,-0.025868215607309376,0.0023325173328784536,-0.04977738545771103,-0.037020135687570684,-0.09276664596443708,,-0.0020497124853894335,0.015586295136244311
L1CAM,-0.0573764793272906,0.04987891073761186,-0.009058504703217006,0.06559426846919769,-0.01799266179194122,-0.04413130637435472,0.04767370761339515,-0.017599358754751108,0.08567306727150419
APOA1,0.01145456749331446,0.04280478768919295,-0.0262897344321006,-0.02893017714115895,-0.019060551607706255,0.030519583570321786,-0.024765155810004123,0.06116149959883962,-0.050763474765744866
PSEN1,-0.04574873258718473,-0.0003084794708587603,0.07619793333694852,0.0031142270712204564,0.02599097926217593,0.08104535031860613,0.034437155825091596,0.018572965139377506,0.012798175734609939
CALM2,-0.07589754471613765,-0.036051164284932456,-0.02952560908504734,-0.06467223132593057,-0.026897027360656883,-0.14346004535846626,-0.02047865197416099,-0.04403706190995489,-0.06976959100088118
CLEC2B,0.013861142051884304,0.004148391993182561,0.056083240856217055,0.08431497705479107,-0.02409997772439359,0.10755215036345797,0.09072868459513121,0.032669679865311024,0.0733412152268004
NTNG1,0.047028944909955815,0.032996744833324224,0.058333754624363965,0.012931414825679966,-0.024982414005284698,-0.058545267977141345,0.09692296351139659,0.04266173732239739,0.04960745504737588
LRIG1,0.06595994317746341,0.0020110238292322556,0.0011553603042688677,-0.12206282533741751,0.01114346558997649,0.049023764838479277,0.008255834250133562,-0.0029460994362579492,0.029702176540162398
CPAMD8,,0.04165592135215591,,-0.012954922003522572,0.005713861955775404,0.07182811939810475,-0.007483753645297388,0.018083930979484276,-0.016927713092427826
GHRL,,0.018185562229863447,0.07255961538709936,0.020207471437426662,-0.010740762777723099,-0.03125714027629135,-0.02190878355264141,-0.051343069813508425,-0.011452007593283773
NPY,-0.018659353481162367,0.03793120996827607,-0.0037785704160905403,-0.10170350364294038,-0.034512147833881936,0.003125411436041605,-0.04332478902050796,0.018247036135713584,-0.029201514472731508
MMP2,-0.06813509317993435,-0.0184764586677801,0.01630221501740526,-0.023441213700713455,0.02428423969613669,0.12319595478039827,-0.03726308470098737,-0.0036627740131523014,-0.01298058039895787
PPY,,0.05523808712872792,,,,,,0.03082054796145409,-0.031186495178388413
ALKAL2,0.036448732797122595,-0.005190351650132836,-0.015237447498723106,,-0.028558438559795125,0.10708468304478654,0.10147760856285522,-0.04038728479995803,-0.03993359449019416
CSF1,0.08330471743081973,0.016567441706474176,0.04429909558935314,0.06126889042484115,0.02739735066582568,0.11191758929199568,0.0273983731908079,0.016580344907891644,0.022214172624845954
SEMA4C,0.03663080682851721,-0.013628046346123619,0.05301920562809998,-0.008346493957436175,0.016818953424723462,0.041228463518872084,-0.07430790923279933,0.08238114989681954,0.019229048097215005
BMP8A,,,,,,,,0.07008446182860059,
ICAM2,-0.0595334246009648,0.013894559970533035,0.0036696311382990493,-0.017298764041678034,0.12001178830758769,0.19820792797418968,-0.06576158677496495,0.05029802535869909,-0.028052206426266345
SYTL3,0.03573027934948702,0.003099276402242283,-0.045310735895564926,0.06968308573427473,-0.024197032085789584,-0.02083330327845005,-0.05194984599777342,0.06294979382789957,0.0249147003434575
IL1A,0.0753146412609336,-0.02854593979199733,0.04727147749992072,0.03902189363635953,-0.03027672541916916,0.059977429086449215,-0.005487081685336582,0.006202825110254425,0.008745201227321869
HLA-G,-0.032554387147416396,0.0021967299435966016,,,,,,,
PGF,0.04815859868121049,0.05467020087788627,0.020162292961650907,-0.06292254730233789,-0.004087013279294451,0.06365040697821203,0.04338707425746897,0.05646662430858323,0.006357321294497159
LGALS8,0.03436532129713434,-0.01423598506813796,0.04534652428782078,-0.006248379451968059,0.02015403104504904,-0.0003350595618758638,0.03150992632983727,0.01248570100965126,-0.027251524974154857
DKK3,-0.05450867081553634,-0.03267770107738308,-0.025262347261979106,-0.0637486306726332,-0.015336426200849355,-0.12091973142032075,-0.0053852091219608236,0.01906974112705776,0.047314682196438904
COL16A1,0.01676103246119047,-0.005604753995387345,0.0007463800129309205,-0.08138968962583013,-0.02223232713589133,0.000257332701530978,-0.05073805566738448,0.00807035154303135,0.02264404694967538
TPH1,-0.027413443587867476,-0.012671677364314996,,-0.02419290797385774,,,-0.03483174940365585,-0.005535795577235378,-0.0681004667305242
TNC,0.06674503689483949,0.018442888005920435,0.004803490233547752,0.16773214285916924,0.00998074185274333,0.16226544157525802,-0.03131911220023917,0.015019356850474282,0.04586139581636633
TNFSF9,-0.03863346620023975,-0.007442661250020063,0.0013793326489139944,-0.022197595783155256,0.029759661390117084,-0.010506153643637784,0.009598739925406413,-0.020919101692507658,0.0006308840069212055
C4A,,,-0.015015821514587526,,,0.0298801372362828,-0.024456462765629173,0.02871216592207442,
CNTN2,-0.02082163160087968,0.006166123985332579,0.10253368697926549,-0.05648709353512815,-0.04524714122174804,0.07516256074980233,0.02601923415524074,0.037022307388454335,0.08687682274093794
F7,,-0.012362176290101907,,,,,,,0.024450210800147316
LUM,-0.037281043435589856,0.05021748688262253,-0.02213854694002098,-0.032466810125327816,0.007365452145942769,0.09473730831406102,-0.025038927784029653,0.0854389444295362,0.032818833151587776
BTC,,-0.011215441965414559,0.033728880680929905,-0.014921329792433283,-0.0191133113451326,0.011428857810851404,-0.020984568033768615,0.04969228884195861,-0.06927402240022472
APOC1,-0.0384324899893343,-0.02856750330999268,-0.03355183777273089,-0.07392869230121529,0.054115731519243655,0.05323088917940103,0.03681450036954415,-0.035789264932049925,-0.07167407377725743
PKM,0.04034589490163698,0.034162380364056985,-0.004190167476369877,0.10651506842019647,-0.02624310919202396,0.005332364248015497,-0.05475090487860049,-0.0023565011304861445,0.013952918045263175
TNF,0.0008436382895654744,-0.02884671300118325,0.0453649797929826,-0.034481879634916994,0.1145698323599279,0.04019476216579549,,0.02590124290839741,-0.03146637275636562
GNAS,-0.044228558029111145,-0.04222976029893989,-0.030664040359202685,-0.11665873408988653,-0.0728005941932309,-0.10588523296536591,-0.011194174815807856,0.008896993371739452,-0.009415882775203388
BMP8B,-0.05581593701540192,-0.039444946678610565,-0.01661407954439158,0.003961864729794237,-0.010426469778107484,0.02524286848479738,-0.05856181312964163,0.04345858458070509,-0.029932123149911265
LIPH,0.11731382425983858,-0.012671674244647102,,,,,,0.04294610708325104,-0.029743396139930586
CCL28,0.007703166199288037,-0.017824286090983344,,,-0.012332312120225102,-0.0287318444996792,-0.01690524740131318,-0.028396729885235332,-0.024921385196720693
PTPN11,-0.0502508351862469,-0.06058704280888707,0.0032856207931594196,-0.019639918069720756,-0.000507293133230921,-0.07527417415112184,0.032958595606214454,0.023637628333625926,-0.04039881073878991
ADAM12,0.06029350316788204,0.02585510142832968,5.246993713330625e-05,0.04904402161481645,-0.011918413020597818,0.009318860120483247,-0.0027109798954518217,0.08140315069559037,0.03383243497798274
EPO,0.017414527735880612,-0.01702661016884079,,-0.016786365806690632,,,,0.023325640546927102,
EDN3,-0.0074956969645856505,-0.022073455914236973,-0.012689581286929564,0.00994698576960886,0.026879609077078738,-0.050191624365341386,0.08463691576856608,-0.00603492275418812,0.04267359695417814
CCL22,,,-0.0022415808861720233,,,,0.0799956722594837,-0.03703771638167468,
CCL2,0.05040435614725198,0.07358007086304,0.08025672148945413,0.1543068994837471,-0.01893713266155062,0.21335128181566415,-0.0664748071046465,0.058670302591969,0.0036983975803253715
DSCAM,0.004147667487427649,-0.03700493628186854,0.014727652814946536,-0.03760857173821902,0.0025244474461873553,-0.0704531012978987,-0.02549968855642535,0.015464280931934634,0.03058138902851716
GPHA2,,0.0800870666101001,,,,,,,
ANG,0.011424008358803764,0.030787639100803857,0.04445008162356392,0.05343458436989623,0.034404237608876176,0.05915680243464011,-0.002614169562739745,-0.004012514828774628,-0.0056636903174994355
FBLN2,-0.05620752038518882,0.048696933674838065,-0.01578325280270618,-0.003607092803568371,0.04217452068650472,0.03791521004216396,-0.027507584051496094,0.03353692436337153,0.05468390324542851
VTN,-0.026646542964983908,-0.02395388036548852,,-0.02845187261770409,-0.01644473627300063,,,0.041597191182992,-0.030592012987378153
VEGFA,0.06873670504825227,-0.030755088466010348,-0.031556378665331286,0.12791850036898172,-0.011422795256639095,0.026762689075356103,0.12053674811721579,-0.04161290482221558,0.0426754410136325
F10,,,-0.021668575648953775,0.017624402590106933,0.028715817832049205,0.07637087404272609,-0.01815560406978435,0.03291453378061167,0.00880208436386895
SERPINA1,0.07190406674952486,-0.01120683804235828,-0.035710685040475844,0.07823454525674307,0.01625743124081521,0.12067357347553888,0.02802512411835439,0.0351640387971198,-0.010508566152534227
VWF,-0.022429783654927767,0.06792439617425373,0.018675585789880423,-0.04589130210579681,0.03502123351763024,0.13071424064116452,-0.043573040493590905,0.06968548744575674,-0.007368863958271159
GDNF,,-0.019844759761580393,,,,,,,
VASP,0.08046797679363542,0.044018691213659054,0.03560372264634643,0.021068203868043863,-0.009645851069320453,0.0749165981494757,0.02704235044394649,0.08996183875051054,0.02272830554441705
ADAM15,-0.03692995842324072,-0.004094164856232959,0.03862844188013358,0.03055429591989552,0.03835415085712099,0.06409630619908596,-0.05071000132664116,0.07475071780280562,-0.0184347638384527
WNT2,-0.023934087283936655,-0.02216599916075749,,-0.03041371776812209,-0.01399193300055454,0.18563636571126207,,-0.012756271870425943,-0.014341434795666599
CALCB,-0.025050685182860313,,0.08005574253870311,0.026030373445678774,,0.07095597085558536,,,0.026908316037486675
OLFM2,-0.026782567012140417,-0.029544582568738438,-0.014018292785625587,0.04336031027763679,0.05386256130063943,-0.036021991495449324,0.08744568855893627,-0.00841958482138791,0.008130718577546821
MFAP2,0.04336338991888827,0.03157738903649738,-0.00598800199803799,-0.012803659493751882,0.06263937298379262,0.019740847430446077,-0.0011354704165353119,0.06990973965828644,0.08372985332790402
HLA-C,0.06419833867824214,0.05160963027798202,0.06873729023019304,0.020848661105056777,0.0618358536659128,0.15638517090086512,-0.01665107768754936,0.04364188966527441,0.1534333874754641
THBS1,0.11846880370661626,0.05788662253432874,0.012718249609350576,0.1390375193245676,0.0024250626300107913,0.16130621627632238,-0.014419943302902243,0.0397997740906088,0.008919093047366402
HSPA4,-0.00509527727091391,0.019908655300561386,0.006587990999213543,0.054926002666603684,-0.028602133192911387,-0.033775534398099785,-0.03738257883174291,-0.01442723881689636,0.005279905712949847
LMAN1,0.035619065058663316,0.018584195189460428,0.008975157551841396,0.018075851684527012,0.06531719357031968,0.08923121946279407,-0.05903816932397185,-0.014985948293372686,0.03365563923062551
LYPD3,,-0.002127397843099155,-0.017498926064131854,0.10407126195702882,-0.016340627465825847,0.005336791221152811,,0.08793261427296815,0.0244162978534884
APOE,-0.061652991773433856,0.007890720223387312,0.03592166339494226,-0.10813797696739913,-0.020490243101097826,0.1461013259334928,0.04403105113905242,-0.0002620519874244196,0.011771712689399721
SOSTDC1,-0.030310363654335936,0.07068736352710553,,-0.031806573335409795,-0.02521775015376677,-0.057968603879633686,,0.12514868422479103,-0.036887532744923186
ANXA1,0.08881237308014635,0.010852039811233267,0.012830738797756933,0.1058907450507837,0.013147519803639518,0.13481406426247367,-0.005372116116199703,-0.007467687051596164,-0.01952342665718281
WNT2B,0.03001142421285112,0.049539781071193334,0.02768367061817739,-0.025679231677146804,0.0678396683724236,-0.08392649867901808,-0.002116167720219661,0.04514930299170147,-0.030562464259503683
AMH,-0.03895367890546655,-0.02360528421034315,0.018422023411698248,0.0385605871509227,-0.01387091940843445,,-0.01690524524553479,0.15480479510759979,-0.022547313299304504
GDF10,-0.023357763308848905,0.03250797930042354,-0.01968657805367344,-0.052082028834069476,0.0021400421742986515,0.008174133172213592,-0.021336318046590762,-0.0033848224080544683,-0.05073140773622719
EFNB3,0.035982485108251125,0.03189285774284368,0.028897418450100253,-0.03932799692834143,0.016382794136386023,-0.05674821418165352,-0.0032263641513833835,0.03604387908491738,-0.12394526276310923
LTB,0.012296307446702395,-0.024975769569792822,-0.02872045615730442,0.02286353517888402,0.005787234619588963,0.046324742480684855,-0.040727870278234046,0.07167962558753835,0.007715352335012091
ANGPT2,0.07547355161367221,0.06330399956293631,0.0019070331871112916,0.01722434351685215,-0.012060005417067409,0.0657837463612796,-0.009598826439634528,-0.020244147806322336,-0.011627444484268454
NRTN,,,,,,,-0.021336325700894367,,
ADAM17,0.02077878742565939,-0.01477059785620947,0.05589752881672599,0.035821987139176205,0.003055573672933082,-0.021938336185443403,-0.026392414761236875,0.03820465053025252,0.031139059422938653
LRPAP1,0.042663151893711504,0.02090251376716216,0.0395571947505914,0.03287057064873962,-0.011206735846297193,0.018876743676742816,0.010690151925394516,-0.017374781357916314,-0.04192306666963435
NID1,-0.013662536179328208,0.06190851778629147,0.06588759760365899,0.0024567606961190575,0.033345692610017456,0.1513914912125211,0.03482032435981861,0.04814232091478354,0.013079348901434501
MST1,0.08194313118982421,-0.009893645695796816,0.041982607788169146,-0.026885066342898677,-0.028034259882851072,-0.017342694939479385,0.001609239284809046,0.03537566982678065,0.014900434167171166
DCN,-0.07287271709842165,0.0409713579670971,0.025920125928230738,-0.010508502205998967,0.10325339598980203,0.037254372104084055,-0.006131973218248757,0.0750977718660075,0.0521749576220844
IGFL2,,,,,,,,0.036855760349434635,
COL7A1,-0.0436533133136886,-0.030013973725246026,-0.02319691856515455,-0.052944389447886674,0.08273910589138235,0.04396440907313238,0.004931344200119568,0.03286409600317913,-0.014689897524707212
CALR,0.0641437499479733,0.08543567155740994,-0.007863619045516619,0.06569998180145942,0.00296870664461269,0.18336407463265708,-0.06701863942573359,0.07724605108282348,0.015016378119385172
PIGA,0.09874055661391898,0.05551667549284759,0.0058173582425327455,0.08615039991693103,0.04726127473238123,0.03689952420896778,0.0026511901652976396,0.043490042454026843,0.006022517902415058
CD200,-0.059875956881692054,-0.03541581884759406,-0.0064118280018031415,-0.08561231034900524,-0.036718232798280424,-0.08964654775545143,0.004063040525569916,0.0851833799643235,0.04906073395282189
GRP,,0.048540013502987554,0.0021648788004592543,,-0.01715735383337015,0.029998597816986338,0.1277613733509068,-0.024524753058101884,0.017703027619073237
CDH1,,0.0016874015730547573,-0.03186331569146438,,,0.07577846051435663,-0.03254333076554305,0.005286700884525091,-0.051358384995993954
LPL,0.06838233801308717,-0.022714540273515747,0.006188319010255784,-0.06269382512088387,-0.028592435896855138,-0.021518036169597507,0.011329887872122281,0.0032812336585987855,-0.07010143577043018
SEMA5A,0.04086765997805676,-0.06118834529856806,-0.012003841955153973,-0.01613361344405453,0.025136317930281725,0.022943617943536127,-0.006988207580832665,-0.006388127686524187,-0.03690907165502807
SEMA7A,-0.006257721938378815,0.035195100906555546,0.09724516626239416,-0.004741476678650745,0.023451894644628386,-0.04238886562824233,-0.02925400561511404,0.04906989456792734,0.029145856271940364
SEMA4G,-0.058341295492426254,-0.02145009719868419,-0.02720712550568973,-0.0270853248726096,-0.009486540607282563,0.01930217023948764,0.05153668345091288,0.037769785204395105,-0.028490086816842963
SEMA3B,-0.0383596311420634,-0.01441679473544551,-0.0019138902760570656,-0.03885790363572121,-0.025420784207785492,0.12744572044675098,-0.0320303882869885,0.016367405361348366,-0.03732351579156747
RPH3A,-0.025722636001059753,0.00553737563919826,-0.018964703225561506,-0.0033738356486788966,-0.001730845887657599,-0.11064874425326979,0.0038273754508547243,-0.004140394596285935,0.062022156731572325
JAG2,-0.022694981788038172,0.05109928835186538,-0.04654102483584708,-0.029621950122579576,-0.019087376967047088,0.024018036607566795,-0.027937044412720696,0.09587269532888842,-0.04790635775617608
CGN,-0.046907152958573756,-0.009712355917085275,-0.022751410513990575,0.04235298902311152,-0.012994299983260387,0.029111390752053778,-0.030491471834898393,-0.026147140562102024,0.02791358036553047
GDF15,0.05910943764408873,0.05510636067238584,0.07547133473437248,0.06312982401367805,,0.11583218872136389,0.04349105324906807,0.04573634088659444,-0.04890803846469428
SEMA4F,-0.02423579993804291,0.050214733051154564,-0.028548518967293622,0.025587918406951057,-0.0394364086185226,-0.06344715537773832,0.015215934964762807,0.0380600298782984,-0.007795304793068202
NXPH1,-0.02467225505334972,0.000685353275584642,-0.029088212110571367,-0.01752025523362573,-0.05100213545181015,-0.03017813768407145,-0.059562059287953543,-1.4773865877445879e-05,-0.019197313165444787
ARF1,-0.03913328570472577,0.0016482140662806713,0.05468138042153555,0.046893023679701135,0.007133666856179677,-0.019608630826571886,0.02110937657115141,0.020388620192126148,0.04784450602366428
DSC3,,-0.01068817717430859,,,,,,0.026585366673914236,
EBI3,-0.048374362638455626,-0.0480524947081737,-0.019704806087737066,2.4918223698675727e-05,0.09126027666004709,0.042905755840157905,0.09770591938936443,-0.003944023572183729,-0.025167383183712047
TIMP1,-0.0008751608619063615,0.03530827491868822,0.02442948707759605,0.11733105186813857,-0.012197456680584163,0.18594908164615637,-0.026701791681950304,0.06538060120270794,0.07428627783180558
SEMA3C,0.02119201118836745,0.03191915979400456,-0.0317156518899335,-0.019645530198661422,-0.04596070049323626,0.07497006604755012,0.06598016761121796,0.07229314433526089,0.050988540245715586
GNRH2,,,,,,,,-0.00700318200096153,
GAS6,-0.015898914319360035,-0.0029665695014416925,-0.02350477782946091,-0.11388078549790714,-0.006645103292988976,0.05094533125258793,-0.1112213552781292,0.01397382590568623,0.022965138621279
MEPE,0.0003627127556157619,0.0078431611506619,,0.0049908812027767814,-0.016326072182413796,-0.05554732803303071,,0.0008948948619504588,0.03160105281966224
SERPINE1,0.08015966978832867,0.06711249374073845,0.030879710809096603,0.1579005732481849,-0.005163113262655363,0.004736009143527967,0.10986057745379962,0.016130591817592684,-0.0431201119410127
RSPO2,-0.04869633429158682,-0.028846712145762617,0.048689641686764644,-0.018610341921390185,-0.03876369468736145,-0.09242311117406232,-0.03960675856597735,-0.03189693742643926,0.07936371962532182
SHBG,0.001730925871739755,-0.013844348817013574,-0.025205665035754048,-0.0302256983087089,-0.021060017503914293,0.036994397925823486,-0.028248568556247456,0.0022393512179848035,0.002590035223251798
LGALS3BP,0.043602109701671686,-0.012015754386903511,0.043249866666505245,0.04352592672049007,-0.0030199481024327517,0.1390629679630474,-0.01903050847225058,0.026986821890658548,0.04454589865106386
LAMB1,0.07924481029023342,0.051055944707735244,-0.02399920017266964,0.06293721998756598,0.04698760842704595,0.125516625108313,-0.020867300106617023,0.04840179116504428,0.015831672662293492
SPTBN2,-0.014267599841147685,-0.0158221956497697,-0.006254219623916849,-0.09487163944211865,-0.05397574196858483,-0.08243063849355646,-0.003311020964442297,-0.0027477348072740063,0.011444076543744075
COL1A2,0.001053094349547393,0.07364280919555365,0.008852020717930788,-0.02748917551556001,0.07315766059863436,0.12272701971698712,0.03304260178852565,0.06201426069669633,0.007369126194373415
DEFB1,,,0.05218407155295307,0.0185642052342417,,,,0.008678093441454317,0.026656856159982163
WNT11,,-0.015319629001492866,,,-0.025360846172100365,,,0.0035121200514037416,-0.0064364388503706
LGALS1,0.02349849385993935,0.0046328753876870125,-0.023470102688494678,0.12492195195934691,-0.018686883778763094,0.12340739633682439,-0.01764496139829888,0.051153592856251005,0.05185423982918368
BCAN,-0.05778423450526607,-0.026875860424028935,0.014359300763960723,-0.16640525453623678,0.006777406072577804,-0.0661039656990205,-0.04643468519849731,-0.0002012786326181855,-0.009971159407543515
ANOS1,0.012589551878319987,-0.01792582750329007,0.012741342476011214,0.002180927991316834,0.020202572287344282,0.13200385917457116,0.05845265630100175,0.032172313290327895,0.015191310140110947
EDA,-0.01915699393991651,-0.011215445808176922,0.011111237041312234,-0.04129178438981204,0.03468028862864541,-0.03948181448021038,-0.014707564697349807,0.13196759566032185,0.01786859356336908
FGF22,0.013330997732830053,-0.015948407770490697,0.012272625534447428,-0.03666183420886515,-0.015152409635326713,-0.016724575428847557,-0.022860186106340562,0.012886135354943633,0.038057224375992724
SHANK1,,0.007500001174166681,0.002769525763172693,,0.08426263593318535,-0.05281318304519701,,-0.012150752802576733,0.005931845977432947
RAET1G,,,,,,,,-0.003119626048661777,0.0017923917701072613
TGFB1,0.005113323660959781,-0.01506137198013567,-0.030754936378601678,-0.024821501920925432,0.15466194277532885,0.052046548048936596,0.06343319390145329,0.011010374990204552,-0.01708391058008985
MSTN,-0.03467617842263809,-0.04974381910932021,0.04839461495761181,-0.034971957627544605,0.01088149917803841,,-0.0426822284901842,-0.043916822656006105,0.08779100026701209
WNT4,-0.026646539593257957,-0.010322331807517241,-0.019338066290552593,-0.01938086873274713,0.020500174374190317,0.11062226114863818,-0.016469102250695818,0.04487176468516931,0.0461605033924903
TNFSF4,0.058053379587775816,-0.00839424722413613,-0.024222072288292033,0.06940802042348318,-0.014111976908952271,0.12237130238648172,-0.02537304214601653,0.03443864677145506,-0.010241057893711233
NTN1,-0.018262159040841806,0.061899272842355316,0.012718036370775976,0.006240929596740054,-0.038563473236503575,0.10554472840364289,-0.031133373051245587,0.03027798699679255,-0.029800044294750205
CXCL12,0.016869960449601186,0.06224404766098909,-0.025053293537643538,-0.04757198133940631,0.011670904567391891,0.06568598315585128,0.011251531734892337,0.08541072844879256,0.038742254096880764
GNRH1,-0.012338824639349337,-0.017170612282715103,0.04863411115139031,-0.02354197061852689,-0.007322762170543358,-0.03692800265877241,-0.01668848842928045,0.07303505137577906,0.0015301813548032747
RIMS1,-0.0417644109677909,-0.03291011099850539,-0.022087587024503082,0.002462784988007924,0.009771648062854695,-0.09938709833455586,-0.03537469434795925,-0.04498070068987749,0.06879607950870256
FGF14,-0.045658445558141074,-0.01714913722805074,0.03587048014071521,-0.019872008480364793,-0.022586982334938985,-0.06459810713786038,-0.08452649102080911,-0.05854315966295471,0.07116736002091399
IGF1,-0.04473032955120205,0.10395283368667199,-0.01644043261355351,-0.011350971838591298,-0.03083368777208677,-0.01335361673030315,0.03699065694605413,0.04222656670954509,0.02031655535988009
TNFSF10,0.10167064950584653,0.013351669795813578,0.045340245341354155,0.00044371107304394313,-0.03135125036392614,0.10319247370537477,0.016468873686795605,0.07333828413580866,0.04112703519702411
GDF5,-0.024400084366452433,0.11551757834718733,,-0.023260836906901044,-0.015152409858877051,0.032164574810781776,-0.049130284118637964,0.012039064165535891,0.04615568931939875
CHAD,,,,-0.026684293698765606,-0.012733417068534153,,-0.018555213846751045,,
RGMA,-0.03818764271691444,0.005820844705640897,0.024382681476353994,-0.08019580790193073,0.006348584846209766,0.03837747067669929,-0.02263009509100092,-0.005989912990383193,-0.06979409052637522
CLEC3A,,,,,-0.030089408106589173,,,,
WNT16,-0.006936850844185254,-0.0013392500981893754,0.09479597683143384,-0.013196747507459973,0.0466108223351532,-0.0498558203183306,0.017522331091401236,0.09482749618474075,-0.04904783301691604
CX3CL1,0.09731967490895843,0.07221138561852739,0.01848952288572359,0.08641151781229292,0.007441190904969081,-0.10168475018988207,-0.065779996468834,0.10703758013336462,0.05623245343800259
FGF1,0.022812810130179856,4.4165935254558336e-05,-0.00820487821085772,-0.05428080436213398,-0.01739151859285565,0.023409100617405545,-0.05840464315038598,0.030966169392336765,-0.021881899438778666
ALOX5AP,-0.010931373251215586,0.0016431196855286273,-0.028869540650530982,0.1281206409676716,0.05184916718959099,0.10243942575415056,0.07527324545912809,-0.00412670566209146,0.018719279930558847
IL1RN,0.04266144864956895,0.02531035561072769,0.12047763929392624,0.05883091774022893,,0.12162638367693834,,-0.02490049865117548,-0.006146539257542859
NPW,-0.05824448982223833,,,-0.04125433906856359,,,-0.01711945189518306,0.026550365240330154,-0.01953203582637398
CXCL9,0.03110040534426685,0.04049420288091944,-0.023789463037278937,0.018500333048145457,0.07880491915275381,0.03778200577464821,-0.020081416888827003,0.04124381833626079,0.03995843490667185
ANGPTL4,0.09952525161568762,-0.023209863964666257,0.019048031567473735,0.14554167680696925,0.028798660150096727,0.006179200513534433,-0.0038484179584775528,0.03997571186888106,0.007266030522998662
OBP2A,,,,,,,,0.03874540709138639,
COL4A3,-0.02066807693758633,-0.02074130756828956,-0.02788009278630463,-0.09343757463737612,-0.008607820484098003,,-0.028795529801606302,0.018834081910377533,0.04029893673536681
NRG3,-0.004449782390824785,0.05113541506960061,0.0505806889843122,0.00863437867229578,-0.04631617237020502,-0.05330231375127263,0.01850625063357058,0.004198349887974964,-0.048130893229546626
IL23A,-0.04229878592066989,-0.01690989339148587,-0.020029468673743164,0.05117251567664962,,,,-0.022399860506411715,-0.01762182412475981
COLQ,-0.032771671684177314,-0.03645198637556295,-0.0009768693767019964,-0.04749843056741922,0.019077741776922046,0.02503983492130453,-0.03868324004388257,-0.012045340650670457,0.016844067208120234
SCGB1A1,,,-0.015237446889316242,,,,,,
TNFSF12,0.039753218274925825,0.01563034873402571,0.026787253870209547,0.027610814952211713,0.04610536017714944,0.09984019506834403,-0.03999352403091459,0.0064487752152694216,-0.01730087509720724
DKK2,0.0810645739431974,-0.017712304122657837,0.07272518004379062,-0.029652055954920483,-0.010426468602370462,-0.021127016001492936,,0.07686817883900937,-0.005594801664642969
FYN,-0.016528226568706225,0.01114577947779233,-0.052714165574748714,-0.06970099232378414,-0.01875687449536734,-0.07872022742072188,0.0029525906037735574,0.02637569570548096,-0.06184086613255797
ACE,-0.013506847223240871,0.0633413274405288,-0.01609118365051522,-0.04919975018159989,-0.015810705181083233,0.05395655660449981,0.04022586562580433,0.09980423642245125,-0.006407978168442923
IL18,-0.018619591309638993,-0.00802457914978717,-0.061970654088716555,-0.030042921892518032,0.021985698361197726,0.1260506827264283,0.005541077198364422,0.04269474622788502,0.023147489526432235
PPBP,,,,0.09066943126866549,,,-0.019709836367808174,,-0.0362005403107866
CCL27,-0.028744732801798272,-0.011215445883525242,,0.07453871034958326,0.04106729360084629,0.05626563414241032,-0.021161097726295434,0.022721438320731483,-0.0436534302420452
SERPING1,0.026313592525543245,0.023893758195152767,0.04567824539611144,0.10677374485532075,0.07546101033181604,0.1580765358442033,0.02166176220115376,-0.004063018447790677,0.07176235137673849
AZGP1,0.0420907990222173,-0.004860957115388045,-0.0013608677176867698,-0.08204189325430211,-0.0207243709463044,-0.006117808160669919,-0.04688730885432278,0.11934829958099503,-0.03462983626061748
