,MGH258,UKF248,UKF259,UKF269,UKF275,UKF313,ZH8812bulk
GNAS,0.11256351456368711,-0.07351203424410137,-0.08385580341799428,-0.08587581025858819,-0.014303936403744557,-0.07273578205486479,-0.023751030616986985
BMP8B,-0.02943066088167333,0.03177725785133858,-0.02067785322993261,-0.03278505376893018,0.06883243054614295,0.02103083230764869,-0.01817821792706246
LIPH,,0.06837483127338473,-0.02028269001840984,,-0.010746770649453048,,
CCL28,,-0.02274947816105208,,,0.051554017830758705,,-0.016905262047859495
PTPN11,0.037356760226549386,0.006763034356367323,0.026531866466338688,0.014284947058479708,0.019277682678836124,0.0356804309772904,-0.012131501653315451
ADAM12,0.035841908351685686,0.00010615912621152621,-0.014050261384735035,0.09380563807217246,-0.013324814448554243,0.06690767517230287,0.040084366950401226
EPO,,0.010041463032736394,-0.020677853808934277,,-0.011243784223832437,-0.011646865514774913,
EDN3,-0.02477085198776409,0.010406284262302093,-0.025741053855901044,0.10628754082161311,-0.001806456454815865,,0.14170182246896854
CCL22,,,,,-0.022639603034017502,,-0.02098458714329622
CCL2,-0.06456616178634625,0.07964458999522854,0.018934990261628263,-0.026733711093189973,0.041355609587057654,-0.0212771160653816,0.07125230122999374
DSCAM,0.010551265323148427,0.010495291168510477,-0.034952365458119285,0.06687367697746827,0.01216769728602959,-0.017135156682942684,-0.007698271905430435
GPHA2,,-0.018025742692820878,,,,,
ANG,0.01803601915651671,-0.004074102875078573,0.0509702128956811,0.10009771599822741,-0.01319943852956066,-0.05294184399999509,-0.021856963656149413
FBLN2,0.05816615194601476,0.010229432262437319,-0.012453467678256929,0.03763039064116377,-0.00769417942899735,0.007913868911630971,0.006215683218848282
VTN,,0.01291829480394861,-0.02658870093311978,-0.02222236017762136,0.011256859131533016,,
VEGFA,0.006002449000500531,-0.10905814697991988,0.03389938257436613,0.07611844705429976,0.000566147540878398,-0.13661553673143312,0.047063741517657576
F10,,,,-0.02143595794483092,-0.012328566384354854,-0.037577767669527105,-0.01815561979962785
SERPINA1,-0.0019288444644077073,0.04625004923461347,0.010472157706261401,0.026448744726342534,0.023789816756285578,0.03529281885194497,-0.02785376273359744
VWF,0.08922626229492747,0.08270064968585548,-0.05907663498911593,0.03881050620042717,0.045069862490874496,0.08576169490247677,0.046419535576000606
GDNF,,-0.025328247454229003,0.1021769408935338,,,-0.009160901299553242,
VASP,0.08692281213198942,0.038604833658298754,-0.01141537465431819,0.02660008965227566,-0.01595895247791898,0.01855951611699855,0.034990750576456064
ADAM15,0.06768179436530229,0.006123853009257003,-0.03571927679206409,0.0010337278719210444,-0.0008792340990232583,0.03998407752483349,0.10864820208676904
WNT2,,0.0334956341359484,,-0.03383893458918052,,,
CALCB,,,,-0.014572824130383234,,,
OLFM2,-0.0008332997765273209,-0.01809932797579947,-0.046994296545214184,0.01896860493356696,0.01557348219185788,-0.01646560511256087,-0.03285816785995444
MFAP2,0.006221623932274114,0.02351381959126251,0.030654055414567463,-0.014361733119778876,0.011468790874135737,0.1165855899180148,-0.001554154700425496
HLA-C,0.08775230261314693,-0.04264752971771584,-0.032023725095951014,0.021584931259744946,0.005729510827087917,-0.000933274402684293,0.07081859215899575
THBS1,-0.038285398200109996,-0.008802807671691615,-0.010335236292515537,0.007588451635779144,-0.048264748651820746,0.007256340077381103,0.07853487116369427
HSPA4,0.021546698322364242,-9.478407474251954e-05,0.02482074883718591,0.01012576042394116,0.03419375201858519,0.013121121661075544,-0.02451752533703205
LMAN1,-0.006661407029854816,0.019681423497448523,0.000998202329158352,0.08088563135040676,0.008461761003470828,-0.030859799887779378,0.06946913457880229
LYPD3,,-0.0246726970929966,-0.015160561976371466,0.012156119343696993,-0.015742202305510194,0.0473411722670339,
APOE,-0.00890095307250964,0.04519761374731045,-0.11916281533912648,-0.008411692199624782,0.06998839980788545,-0.010061723679589931,0.03430227740488215
SOSTDC1,0.08647230162966182,0.044660000309823325,,0.009233267557229361,0.034598274752747286,,
ANXA1,-0.0361585933922509,0.0009573372559671221,0.023407144000564248,0.0820693438295201,0.028217311753821563,-0.027960444843701217,0.020293306938199137
WNT2B,0.014890072000797666,0.02898170784350476,-0.04431918932203104,0.05839723003964401,0.04853267983863165,0.018737812117894992,0.015150328031713907
AMH,,0.005459333232276514,0.046667292810911226,0.02404471563337023,-0.016207345758563363,0.03770976234608484,-0.01690525989207924
GDF10,,-0.018718661798638122,,-0.02348185019646564,0.058485546702658285,,-0.021336336532174743
EFNB3,0.05527232733005149,0.026662961488525184,-0.04187779958742741,0.00622960922503571,-0.005264900831562553,0.028349598076564935,0.05286278237093524
LTB,0.034096862979806,0.002346719902684212,0.03883586331812029,-0.023848496806565582,-0.019563315808732884,0.045180839408959256,0.08851060916088513
ANGPT2,0.003402976273228657,0.0767795204146002,-0.0026584652838139793,0.05651779391940359,-0.03074383951215844,0.10483365421430639,0.035507707707838974
NRTN,,,,,,,0.07512745944910605
ADAM17,0.056642974896031845,0.010856710292794997,0.010659217072166088,0.02101159831579942,-0.04088648975320383,0.02691894768134391,0.0282336268328006
LRPAP1,0.02814187933922151,0.01419503616524367,-0.053838484296473865,0.03797946933564014,0.03546509846647374,-0.005006386861640834,0.025042818937230992
NID1,0.10219574819380095,0.06063686540632217,-0.01984648941128477,0.06586987239309809,0.011557356216329941,0.016243329815423164,0.0034652832295071143
MST1,0.02132388803899857,0.008672424242228829,-0.03954524795467954,0.10535336784490432,-0.012039165520948273,-0.04722487897852663,0.16091135920686886
CCL14,,,,,,0.10892036099334391,
IL13,,,,-0.01476124672763985,,,
DCN,0.054728576863676374,0.04394292113937229,-0.039128744880170145,0.023418446732581664,0.03481512691153113,-0.09154131176690797,0.05175863995115539
IGFL2,,,,,-0.013328943052241422,,
COL7A1,-0.0284752298447686,-0.015434942396672823,-0.04127118762198527,0.03672401196280419,-0.01207777095823529,-0.07857961887094429,0.013437500931410816
CALR,0.0026748438959213407,0.03270509011719666,-0.05997601247703368,0.053241180002034136,0.004607263950376466,-0.049294101893885535,0.004948606536044973
PIGA,-0.03152999342065792,-0.014622999824491294,0.01846054989458911,0.052316927713156956,0.006947500553236136,-0.0016287845398319626,-0.011296006052852688
CD200,0.03298509222315749,0.08459795293733655,0.006514268674954587,0.012684595216082098,-0.015409950478116123,0.05566223063287309,0.044791703944099835
GRP,,-0.00740665679467372,,,-0.020694796944956566,,0.10991230471359259
CDH1,0.026891108443524877,0.010443174777396046,0.00462326790181053,0.0751812269980219,-0.02190300750045534,,0.028041720314375032
LPL,-0.028306169580721057,0.05158333756377958,-0.037463016200990185,0.07970857760966774,-0.04021862449423317,-0.0063582129032191655,0.06868623476964662
SEMA5A,0.0516261647043307,0.03269012164982111,-0.02771502454627927,0.047954692130039375,-0.050243892217931116,0.010676994645322482,-0.006889752733683852
SEMA7A,-0.0058040913135557586,0.0793162337906317,0.007228380523550112,0.0057862107655631085,0.017783977141546534,0.07223970420971333,-0.022624409876060625
SEMA4G,-0.02049316056520239,0.06412162669418281,0.06427911000257501,0.031800570797347126,-0.03351456912813929,-0.03423140389855264,-0.000496315860549922
SEMA3B,-0.05361284504699433,0.04622464485906775,-0.10104322453184536,0.019085814727843656,0.012997236514604774,-0.07599195312645152,0.01540075147640114
RPH3A,0.053539868336308714,-0.015931821286000684,-0.00031231755209508867,-0.025654019863815627,-0.02266286670296214,,-0.04546653440554156
JAG2,-0.026692648975947236,0.06467148054231059,0.012865484654159771,0.016269143339072475,0.026139801063003724,0.004384605739274248,0.04353643042444416
CGN,-0.018407613343396995,0.031153377639876904,-0.0031196455530684655,-0.038740551358981516,0.027695865012058656,,-0.022436535906388118
GDF15,0.041584205634809114,-0.004052933764662865,0.03604358783291327,0.036173088967802317,0.0007713927593985076,0.027962632585599247,0.015545112450152967
SEMA4F,0.04521502920105774,0.004134933132027333,0.006079368896258703,-0.010636111139479505,0.09052852005126624,0.06751627882143224,0.07874970642116043
NXPH1,0.12322830212115195,0.01705134297631627,5.6293477256646724e-05,-0.0157532042776457,0.058879729752021916,,0.0008129116884661665
ARF1,0.04041464746456691,0.021476232211494133,-0.01095594597374592,0.006249705101664696,0.0013304226934993466,0.07077569820276149,0.0809611006844312
DSC3,,-0.013641525498818693,,,,0.0978353609110913,
EBI3,-0.02288894088357322,0.027532270313296456,-0.028789059480102734,0.014816955745573174,0.0017865207889105604,0.09302795970765866,-0.02582094047018173
TIMP1,0.03260999030123564,-0.03288755658939251,-0.07691465797989144,0.054799445755561726,-0.03271249325725274,-0.05859409908984732,0.011969866512182872
SEMA3C,-0.05096628754271978,0.016110348698899067,-0.03162592441653876,-0.015431563320858297,-0.02326336296366637,-0.05532863484690922,0.011669695822134887
GAS6,-0.03301395527963572,-0.0015671308976519431,-0.01052186871585557,0.026754322134173173,0.029790552419748952,-0.04299287945824053,0.03471853253343048
MEPE,,-0.018254244674075486,-0.01267376469034534,-0.023234666583045467,-0.02420702171024307,,
SERPINE1,0.08834123764112756,0.02087681535696408,0.045464461587884794,-0.03228371589530728,-0.0492237103844114,-0.08323008029030331,0.046842966415314484
RSPO2,0.08246310017652735,0.11514553126622748,0.03302041553147294,-0.01543327077850998,-0.026605129714923095,,0.022302931927246417
SHBG,-0.020936443787774577,0.06194637635284834,-0.006553592023502466,0.0330635997263894,-0.010184921397039201,,0.046323926717834966
LGALS3BP,0.08899976550700986,-0.004275507542962639,-0.07272421270199879,0.039325820546746444,-0.018416203974514173,0.0087305581618938,0.0419405075837895
LAMB1,0.08400849126709418,0.03534652293614321,-0.006642418760158111,0.040803583694522014,0.0036356970541048268,-0.034096200761290774,0.028946339625518208
SPTBN2,-0.016492231854268485,-0.017053849099923232,0.014386667997647339,-0.018619505352336627,-0.026150762262507867,0.0011589095427353025,0.030725739731356484
COL1A2,0.07193330961702045,0.03320945267667961,-0.03301030278695942,0.04231908114049301,0.002233824722249079,-0.08440503879415075,0.014816814894190119
DEFB1,,,,,-0.011875303268358848,,
SCT,,,,,-0.010914867117960785,,
WNT11,,-0.01955273628497146,0.01498431033393003,0.09095786703811834,,0.030019650015287405,
LGALS1,-0.11681127303799689,-0.054828711984219056,0.05020143594046222,0.003517983142913963,-0.018085759935606852,-0.019353704725379665,0.026179773542437976
BCAN,0.10074102292623667,0.0541073670711282,-0.007356262968249437,0.057310907012606445,0.06030195829483646,0.07662026765789283,-0.030939750321111438
ANOS1,-0.014628856383863426,0.05975909603239861,0.0010842128315416686,0.05290385620196181,0.012417753520359258,0.03615052368433979,-0.004298114229782603
EDA,0.028123288005186625,0.00892319667302913,-0.013166274764599422,-0.017196139484683664,-0.017102522216149784,-0.017276030814567515,0.02163568104680265
FGF22,,-0.02035525868617357,,-0.013183078988541048,,,-0.022860205912189402
SHANK1,-0.022211596450874914,0.0497782787862005,0.012529981932505093,-0.012542862368481449,-0.01597634202055994,,
TGFB1,0.038734427267499524,0.10489672087613165,-0.02760057930611794,0.025508936801242166,-0.014490777745553698,0.04719913045713789,-0.0021285351257417724
MSTN,0.008255313247751982,0.029128220909993705,0.039621165551820284,0.11128919691579432,0.030875872030340173,,0.013910116680553442
WNT4,,-0.013174590041226814,,-0.01494742444323659,-0.01677198471308944,,0.10286967927203827
TNFSF4,-0.03041780844114333,-0.018966973360214946,0.09046001863223907,-0.023726822255773838,0.022188346199651696,0.06245370908674067,0.05226973062269552
NTN1,0.006319458179091612,0.02553039077639881,0.0056930680913414656,0.04114391562619634,0.03237808177473243,0.04707229088581662,0.021002411390612492
CXCL12,-0.0297175056383481,0.0365362214752895,0.031086528452043603,-0.04087936714900141,-0.011895384140101432,0.07449642599845772,-0.04723244654355944
GNRH1,-0.028641319506265694,0.0002758137837631698,-0.030440986461617345,0.043251145160339025,-0.025314981895591337,-0.02009000514076802,-0.016688502888028842
RIMS1,-0.023815578869495382,0.036357516091846745,-0.023600874711511302,0.02068108847686868,0.016606754205625837,,-0.008051840018387412
FGF14,0.07155710503817968,0.005558263290424426,0.015576955275373706,0.08370550934214108,0.0029845827834205883,,-0.0382007836912176
IGF1,0.04233054219668954,0.00949476768386217,-0.020471574918522063,-0.035996142839353235,0.04593195942793349,0.07069467823608912,0.08637087696224428
TNFSF10,-0.017805007685698787,0.0622560169675449,0.060046163729101217,-0.01665920512498981,0.028041959765621897,0.03253771004584366,0.09236056903530114
GDF5,-0.018635830526070905,-0.02019709444278244,,-0.006473924028169482,,-0.022144082048056506,-0.025390568081931908
CHAD,,,,,,,-0.01855522992281267
RGMA,-0.018594411491546364,-0.015681676293949495,-0.058460973018843454,0.05684784969765355,0.024076975007862378,-0.01879250248582149,-0.018563715361456287
WNT16,0.046009516142965834,-0.006386534197284027,-0.004539495425900103,0.048279802534398265,0.04077322425079184,0.06128427277700927,-0.01532859585366582
CX3CL1,0.09290192903194419,0.03422496365378841,-0.03993970009545021,-0.009374939334904724,-0.010475215956734112,0.103460233167666,0.020610074490331108
FGF1,0.03290739377542274,0.07346061273545189,0.0021370234862963817,0.020516484517071186,0.020686622185143194,0.053867841433993466,0.03206426756420482
ALOX5AP,0.0012332144540432661,0.04026580041400155,0.023044900358034442,0.036263413577209996,0.049018364374973845,-0.05660960717053971,0.06448721799652528
IL1RN,-0.016584709099000984,-0.01400849186533184,0.06122487273408979,0.014873929920685761,-0.02019547952568831,0.0002603518877231447,
PCSK9,,,,,,-0.022701721896553926,
NPW,,,-0.019192657585025752,,0.07512146505504422,0.027328623853224942,0.011666875315969842
CXCL9,-0.03033465177717255,0.014463080043294321,0.12200096409578663,-0.016194423010439135,-0.029459748822314172,0.06455771258303593,0.031161353235397243
ANGPTL4,0.0211605218082489,-0.057512463572133965,0.004446264632998875,0.010008745525417017,-0.016393310151833238,-0.091202611577992,0.02131392830768718
CCL11,,,,,,-0.017135153862262716,
UCN2,,,-0.01330807489984776,-0.014188928338234862,-0.0171025232709091,-0.002345995271556047,
OBP2A,,,,,,-0.013706703243544482,
COL4A3,,0.013381045319997297,0.001267225107250273,,-0.02212392788014652,,-0.02879555474978073
NRG3,-0.030101316567124226,0.03933839619242749,0.02227857880709833,-0.05433899184228723,0.021234303517393905,,0.022097629784717437
IL23A,,-0.02158242122302604,-0.020937515793815576,-0.017357890482091284,,,
COLQ,-0.030259902771705698,0.05353916306480118,-0.012693739084627495,-0.016625111467946034,-0.003170254551489649,-0.043221486425043185,-0.011856268712290322
TNFSF12,0.07025186883676011,0.03967998239829508,-0.012032708280700431,0.008066323026178657,-0.00686880410867399,-0.037400806959050605,0.011862956414538972
DKK2,,-0.022606553427357345,-0.013504270987525747,-0.025269607858341536,0.046709325686955336,-0.02719368087557149,
FYN,-0.004223946942862325,0.0038835919733201316,-0.06325413292098288,0.07500479916164068,0.040966951260256096,0.03164826208877093,0.058091567794198926
ACE,0.1220417821784365,0.05121611121759922,0.04235548709866623,0.0053714608574246744,0.03550460335210683,0.1494137776953442,0.04720400337902312
IL18,-0.04979321714677848,0.036557832887042147,-0.021002716517134118,0.06166991290229707,-0.02750106854990054,0.062142503286280036,0.00535064740332765
PPBP,,,,,,-0.012809466747722027,-0.01970985344422382
CCL27,0.055577255655107766,0.08083050919954764,-0.02231586837678035,-0.021302412190409025,-0.012854328846482287,,-0.021161116060070186
SERPING1,0.07865957112177518,0.06529711159009442,-0.024184862492530157,0.0738583650326216,0.03597119492899776,-0.024551566205604003,0.0455124967888917
AZGP1,0.03657200672004583,0.0763893349994797,-0.053150168925281356,0.02882015616384771,0.003938506107978741,,0.04915530318254209
INHA,0.010885472519389284,-0.027455073572796404,0.006670150584960297,0.08152672410413066,-0.031139423228956103,0.009554794802516808,0.011581413568818517
SEMA3G,-0.01253358954859971,0.049765040596215185,-0.02508913654404877,-0.012984835501013233,0.06815318299804046,-0.018892187521250017,0.10864735114738218
COL6A1,0.03621756389264267,0.011360951560165356,-0.10523158457833005,0.10961603402338475,-0.016629995143886984,-0.08317747560724016,0.06923915127873194
FGF17,,-0.015157337622658355,0.021841499239749724,-0.02089728192787866,-0.024846572872050072,-0.01455175936219345,
TNFSF8,-0.02049538145029124,,-0.01697639828662901,0.04326431199289987,-0.014001911226451782,,-0.015328601812961104
FGF20,-0.02728872450248306,-0.02840859726602566,0.0128664435989542,-0.021568768801146384,0.022527318131769166,,-0.016541843086642277
ICAM3,0.06878542074549751,0.05500905436556547,0.05421208550459517,0.03547054225717678,-0.03231846955735643,0.0531184918899008,0.01548726628050835
LAMA4,0.029458470885449065,0.020495431870674378,-0.04893068097691598,0.05215686916179601,-0.010757525515096237,0.025424137771984004,0.06307792123416062
INHBE,,,,,,-0.016850194893862476,
DLL4,-0.047294416333907,0.0386149304111944,0.012994946073290582,0.11561551677896384,-0.019907591454888837,0.09506103786976614,0.023514875295272453
SEMA3A,-0.0406413329025287,0.06142903210239017,-0.04816790968889556,-0.006427254574985208,0.027506735646657104,0.06754858551311999,0.03984865615978989
RLN2,,,-0.017132457911320245,-0.017196137267791668,-0.014262695011478713,,-0.006280608554771875
C5,0.03682051907951298,0.007784128203909991,0.05229202200401928,0.05232129357927308,-0.02067019461576659,-0.02117448500660291,-0.03174473032525392
COMP,,,,,,0.13405493611297167,-0.018356411700559752
EDN2,,-0.016173103331176674,,0.045808492510611115,-0.01731966472190375,0.1570408926613864,
C1QA,-0.05377152479834786,0.058775438669818415,-0.0459984813434573,0.022142896564127372,0.02028929631092795,0.07754648401479806,0.013497122340013117
UTS2B,0.06375445470944859,0.060864579821728645,-0.017132457812892302,,-0.012328566084821505,,
COL9A3,0.003740010308240345,0.10542801539714618,0.025990594922189147,0.06076773703158825,-0.0026539051256408226,0.03599113456346233,0.016892951396825274
DLK1,,,-0.02851509788645392,,-0.030316281569231926,0.015313325230984668,
HGF,-0.044508855774896446,0.053071411878746505,0.017692056498050293,-0.043457623753746843,0.01245783877972235,0.05780703394217508,-0.020592740653321447
GIP,,,,,,0.06789020395285122,
P4HB,0.012011968137653577,-0.017758627926246134,-0.04023637513429095,-0.0023683174841154352,-0.04684317029132662,-0.08199930397578824,0.02935839711635729
ADCYAP1,-0.019116392025414534,0.11825982651464508,0.00811872780556315,0.0030340677365624617,-0.023641956042598198,,0.03483067465293981
GREM1,-0.0627886399131225,-0.022749476629309116,-0.0148078146825651,0.0023729166395189093,-0.039007038658573995,-0.028935585007744624,-0.03234250033709788
EGF,0.06482903636487035,0.04540395874017612,0.0015166888673822426,0.020152928745911333,-0.0492448186574263,-0.0174158598721803,-0.033520762717036356
VEGFB,-0.02723681100956962,-0.03776739259200864,-0.05882688531600267,0.06374818753246453,0.035795949544557046,-0.10055478890997631,0.015335819970817927
FARP2,0.09917809829699926,0.08045692350704556,-0.027760287562295496,0.10912403945779402,-0.024825593044555987,0.08741960279554173,-0.027736036062657763
LAMA2,0.005382057697326613,0.04211776758841871,-0.04323335182319933,0.005554850203284345,-0.009996868068430349,-0.07264100398393153,0.057165159225379444
SERPINC1,,,,,-0.013190451987430006,,
NRG1,,0.07571635771916714,-0.010695259123009893,-0.016016151722615255,0.05261965337448686,0.055690051270360946,
SPINK1,,-0.04839335584235841,0.11073102876230807,,,-0.022701715656628575,
EFEMP2,-0.008251808722802649,-0.00025932581887145835,-0.038880221361687964,0.08731935333575672,-0.030346312980423104,-0.10135256997947736,0.027111614509485064
SELPLG,-0.02253760830169963,0.0045898742718526704,0.03783801216131414,0.029555204453260268,0.006795456680999601,0.10613268868053617,0.011506715950720002
GDF6,,0.022018362278018094,-0.019192659245553124,-0.017196139122742055,,,
HLA-E,0.05193379543790914,0.052332121272808355,-0.046983049282639494,0.040491598926745476,-0.0025714615229294694,-0.05185390317784158,0.05348198129061317
PTN,0.10438774322433401,0.004353333624151266,-0.013484009360821008,0.0977188572680938,-0.0289306485876588,0.10782559339356332,0.05097705232638648
CD274,0.028964339455901236,0.03178540726165199,0.015038134999589616,0.05293454829026209,-0.0022042887780825953,-0.024100321813403602,0.09677814442698922
CD14,-0.06891021108869672,0.07867168888617461,-0.07410561785665186,0.02348078770006402,-0.04531679160185953,0.02255700565280721,0.02522559206160905
SFTPD,,-0.02609592679826304,,,0.0032550957663950906,,-0.03327839101577733
SLIT1,0.07209633019063598,0.029227136850644805,-0.07258233923906159,0.06313558809092323,-0.03750957575072821,-0.015816033888323245,-0.001926165533467811
CNTF,0.10231200703466077,,-0.013504269599283539,0.025197937663467417,-0.011243783148761307,,-0.01579402836472256
BST1,0.023793566733666307,0.04827586791100874,0.04712130879616619,0.0801776540041426,-0.0025531825428323387,3.1060189281671104e-05,0.01898263390190002
AGTRAP,-0.014895080969904783,-0.011539444866241252,0.03512598968753407,0.07842106144929879,0.09716126487364389,0.042991018367168995,0.013582316120253278
LAMC1,0.03813805798998392,0.01016522364886221,-0.010951861377560322,0.06364774171758093,0.03689176238601713,0.039958806837881146,0.055207591705644314
COL6A3,0.013592153533150714,-0.009782692171222629,-0.01617715242390029,-0.04899604485021575,-0.023311913333136595,-0.0402641886149932,0.044706471908179286
FN1,0.09694961720556465,0.03212864990478251,-0.027523541678077988,0.06603102330135815,-0.015944787668849617,-0.10169249499012174,0.024860399345369488
MIF,-0.0320582198922753,-0.11067744749323143,0.0003832258939340687,0.024440460238830206,-0.040149810202810415,-0.12135333979087984,-0.044717086838685
JAG1,0.09655047249986774,0.0395472372917676,0.0039166690163054425,0.030421741619741448,-0.000687668745990128,0.12611268143402804,-0.003954509312954021
NID2,0.04941210179972175,0.026550961810235786,0.01184744647664932,0.027921190487605663,-0.019690594546993134,0.10898823411830791,-0.0171775217761431
EFNB1,0.05262876067147928,0.044615437448617665,-0.03239387051767778,0.06503178305538052,-0.003793786366214952,0.0770180499514767,0.0659532735444728
COL4A2,0.1003489497859062,0.06349223514376387,-0.0025150654407212424,0.05437426648043192,0.004679315986569811,0.07309980999483404,0.005167180478068689
SPP1,-0.12035687289292986,-0.0408383756568314,0.008438534298345778,0.052938088587415076,-0.007140743785922813,-0.12024691392642392,-0.0012793746244543019
PODXL2,0.019234203784113453,-0.002833117229677755,-0.02536026685243405,-0.02409027235916865,0.004412424786918066,-0.012046292592830675,-0.011421685225923038
FGF9,-0.02049538472786267,0.037257803315743826,0.036636776718430845,-0.04176325322678335,0.02861837471567808,,
ITIH2,0.07182053587838978,-0.0024874658302996653,-0.0180422255041477,-0.017518274959984134,,,-0.0031100498112789157
ADAM10,0.007854263695640457,0.017267989860901046,0.00791699109253871,0.025595499101874242,-0.006842123739033239,-0.009564109583463414,0.0004063580885880946
CFH,0.014742765041687892,0.014856479648921709,-0.038324272715113024,0.08008921386535563,-0.032239666573536434,0.02383090178421089,0.03903648652080881
COL4A5,-0.0316014347131106,0.03737238549301695,0.0021096357958833903,0.010502545816357397,0.025904239929918083,0.01563966182840231,-0.010505761643906973
LTBP3,0.03060659492893563,-0.04652178316863568,-0.06043574257279094,0.00926657823477614,-0.06224244606304732,-0.05221402618093228,0.06776307937613925
GNB3,-0.001531443917731457,-0.01040691642136561,-0.02971641253066001,0.05189950582187899,0.013654111311698018,0.029271035407367793,-0.02698564114821191
COL6A2,0.052908510468467514,0.0436956173842021,0.0010272891737002198,0.022036542194936948,-0.00881368695411858,-0.07189183266783923,-0.0022660286398708293
GDF9,-0.02200373673761237,0.0032362634164773254,-0.011537812382504254,-0.015310702895072635,0.03296400082765288,0.02267876782971842,-0.023186979172224908
NCAM1,0.019806912395524897,0.03318218435886119,-0.02483015167580815,-0.018684112799544298,0.04687189170216661,0.0186813494047594,0.016642744730477364
APOC2,-0.07041069152382065,-0.04032895698551782,0.02290062427575008,-0.02311763230540843,-0.02005875502757008,0.03070418848965954,0.043641160234880245
BST2,0.1783564178345741,0.006339741974069633,-0.07662891060299791,0.07664672739409933,0.024743069968229264,-0.030004026290938627,0.07742727149318952
COL5A1,-0.0017306611740850505,-0.009324160868915497,-0.028593839575407228,0.04734535514225356,-0.0617889816640875,-0.06558229411069463,0.03419062972282203
CALM3,0.007813886151729121,0.042224560582189805,-0.024358627679951252,-0.030254209614691833,0.03802092408915963,0.044182102407197055,0.054901516619253514
THBS2,0.09201959284993605,0.008349014777317702,-0.06127842168588243,0.0667237374651073,0.013553858701362383,-0.04580321367203984,-0.005766666338743607
SERPINE2,0.14631736211159996,-0.005128968100116893,-0.024477793855949698,0.024770702393714327,0.02953725270867059,-0.042364136796408915,0.027311445275711554
EFNB2,-0.059459065570715015,0.07359519606435919,-0.03957238084904402,0.026435968826149882,0.022966938529573006,0.010595814280263287,-0.014332766277276891
PROK1,,0.052399624320329484,0.03118247368828293,,-0.01816451704247081,,-0.015794012947694277
MMP9,0.031915709440454694,0.06136323094966109,-0.0008477980189091492,0.07196913281655508,-0.018775469754871446,0.12331424663370734,0.003408199622862603
DMP1,,0.015244717499364457,,,,,
NPPA,-0.0033215086186243106,0.0075232434496336304,-0.043105182342078635,-0.02384849826100074,0.005123100296639848,,-0.003178825980520798
APOB,,,,-0.013794951823095663,-0.02280926718610211,,-0.017331253428005417
C4B,,,0.029268283859150524,,0.022547838846450643,0.012895417365874075,0.07084920433648456
NTNG2,0.04867983446442175,0.02462326375079916,0.024278622924497985,-0.002205218212344673,-0.045482552676113,-0.02281185861323905,-0.009798274870976518
LAMA1,0.021975829569157914,0.035160947636981105,0.01879399457599215,0.07451384725715084,0.013331320858849631,-0.0314190125968183,-0.037689910413331584
UCN,-0.02659048192024484,0.005268042444636917,-0.020389846966634637,-0.005916484279462683,-0.02528937405977962,0.022957065572322882,-0.03388193801445985
ARTN,,-0.025714570453746234,0.03962458323735073,-0.0022920019268440257,0.08473809514454325,-0.039730936803779655,-0.021854601556592523
PDGFD,-0.009493141153469888,0.057345726699925874,-0.03324761696063637,-0.003923455477704408,0.04012990242313007,0.08726448877388361,0.007652394575443271
EDN1,0.06975084906704723,0.05738430584794092,0.008069562980497132,0.03528370008483524,0.009967276765044967,0.0650462082938914,0.031848449993110074
ARPC5,-0.01169803683461256,-0.018743368207368424,0.021777027138956198,-0.0404400719095456,-0.005800373371535129,0.06127393725243146,0.011610766791774887
GSTO1,-0.053447968695987856,-0.022645918052973828,0.014824190939694702,-0.05513344363434084,-0.024507176454426936,0.016390780526533234,-0.0033801583954436577
SYK,-0.06831826465187675,0.040773940672850874,-0.0010988862004283617,0.07274751578787028,-0.013497663312299244,-0.008330555129083326,0.0034917288469400033
ST6GAL1,-0.030156110430679554,0.07105073672451208,-0.04872393423516281,-0.010266440170486602,0.057720006880966374,0.14335492522058044,0.03303500086214076
WNT3,0.08220776978092852,0.023977159768595997,-0.030536891711224406,0.05032146791660734,-0.007548898821160283,-0.025534878446235008,0.08175390686055901
HSP90B1,0.006582448468513158,-0.005273494746515404,0.05911768896119232,0.04728160740022835,-0.01146749261183689,-0.005301713352928471,-0.052184543511495096
ZP3,0.009178921478419113,-0.01600472194787926,0.018491126834417646,0.013857748091226878,-0.0059565824009054635,0.014793730706274062,-0.025821100354977866
ANGPT4,,0.007520409122185377,,,,,-0.021854600578991683
NRG2,0.053260909244573794,-0.025222735232984475,-0.014207088484932226,0.07523621736154709,-0.02779916811927841,,0.02908685462620352
MELTF,-0.05148854898388399,-0.008862590927275467,-0.03312393734747915,0.05959518700997783,-0.014715011307977796,-0.03436500398775302,0.04582034523802674
NLGN1,0.015219549127718378,-0.027449742124126507,0.05172889746222858,0.08520808041818538,-0.028918213420667988,-0.018762296158335332,0.018943925561459168
SLIT3,-0.026056236302729484,-0.012175743965143737,-0.021672678144143472,-0.054338988845420315,0.00035800871478257736,-0.020162468480449267,-0.022194198518804
CCL8,,0.05089809181000245,-0.002638722783811549,0.06767669860703039,0.07995328052194617,-0.016117720303056887,
S100A4,-0.053417129355414185,0.03807642714546274,0.0062854776518579975,0.051225050486494325,-0.0027691495982485074,-0.04334621464334498,-0.012392199028619216
