,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
NODAL,-0.03796903761887386,,0.016587468106672026,0.05366583639209724,0.02239450299440754,-0.022323861272337698,0.14916776490304687,,,0.13288131207453172,0.03355693442668801,0.05097376880862426,-0.0479626298187807
INHBB,0.013795522932428113,-0.012208624419283498,-0.024562632848874798,0.010499644124964415,-0.03718014239264347,-0.05739070955773003,0.04976675391228212,-0.013295164510222036,0.03512565237235467,0.0029530076638306325,-0.0141130610905803,0.11616724171824253,0.08327646829382904
LCN1,,,0.04131486027710964,,,,0.0486749836646743,,,-0.0408972855851664,,0.01862969977723437,0.06533872551397445
ARF4,0.06377743610774396,0.030288048006813652,-0.030565445047131466,0.010838854403491404,0.005162047277737793,-0.03871368762908178,0.1228586983277208,0.012707676936378124,-0.027630019269374754,0.03713492382859922,0.11596866106706136,-0.001517276363402919,0.029517205725628177
CXCL14,-0.03580410418315364,0.010338960990871629,0.010339069472227522,0.003810949415486642,0.007295088985806321,-0.01021659403103719,0.008859598986723208,0.11713582849319261,-0.020783855409971966,0.13674528288545965,0.15761591042165632,0.13488927938703008,0.0485317425403658
LIF,0.026456650506998275,0.07724429123491751,-0.059848980912189355,-0.00872808296885137,-0.024382746375248,-0.01553383678373779,0.06878269593458738,0.10569202381486523,0.04191736950526988,0.03423465264529402,-0.07819001523543925,0.05729125177297113,0.13926787518807693
IL17B,,-0.029802551287026795,,,,,-0.04294147808559715,,,0.07877572599327434,0.13270159179693433,0.009663428101761382,0.06664923067871456
MMP1,,,-0.03084028479657122,,,,,,,0.12843841943862705,0.05506769074568958,0.02720253856335064,0.021447808837212007
MATN1,,-0.023481632835902305,0.016127873374999296,,,-0.014996222758344741,0.02054956140477063,-0.04522337394768019,,,,-0.0175244625260139,-0.028442449361774265
ADAM28,-0.09525506730842263,-0.022303830358847823,0.016901705153537457,-0.0021026982810062765,0.014597719498896796,-0.03970806212656225,0.061796720300191586,-0.11508335014600002,0.07089080439633483,0.07354077756847915,-0.020338075940006358,0.05952071012943128,-0.014217190290219613
TCN2,-0.015275859934261879,0.11060008174065149,0.06831174816875223,-0.005814693245350642,0.024667227220087868,-0.021963769799737066,0.21312742329805273,-0.004456332314061579,-0.0026805654358011926,-0.026361185981647106,0.024951889991739504,0.02007709329243248,0.058842898082876786
THPO,,,-0.03827127057851739,,0.007700329304052338,-0.0033682766348702813,0.009782995153160036,-0.011088264995849893,-0.005326385964691921,,0.11253323242752158,0.06124558441942344,0.06829375767231968
CUBN,-0.0010042572030954891,0.021938127112250284,0.022265192788832183,0.012587814150849289,-0.009747765910552628,-0.026677847027555077,0.10522904805516224,0.03667342530808649,0.004434469158381572,-0.00020840299215445237,0.1085611681534148,0.09396758966397425,0.0363170606197904
TIMP3,0.005475649556052257,0.059987877350091964,-0.009674762347625626,-0.02971418995451778,-0.049997779110788766,-0.023734040164969022,0.15689832713884475,0.008714478584809095,0.018423478544216006,0.08592985540854203,0.08849416078444305,0.00038468845283932534,0.08976191316516399
PIGF,-0.017056854967432124,0.06717131667005675,0.06367000599098956,0.04264756720772521,0.010102168205481253,-0.007520784588878997,0.1257499365809851,-0.014286194817910774,-0.0014894220030899727,-0.02919340588194701,0.14776467898773687,0.1110796972959732,0.09045035997237891
CRH,,,-0.02620873234958589,-0.022748223285750154,-0.02515212872680531,-0.012637441224459879,-0.0794677296100962,-0.020240630139463128,0.03592319109364983,,,0.0809534549172695,-0.03811611192239404
BDNF,,-0.04253626452447355,0.05359818822509856,-0.020349625119711667,-0.003244852681636912,-0.06519462165422049,-0.10210649942903799,0.12842334488227122,-0.00573798598227575,-0.029347235945802772,0.07084300487782877,0.06660096611825468,0.07679032479352438
CCL5,-0.018677772692758228,-0.03191330548937008,0.01986494986950807,0.01565158490828002,0.04875535750618977,0.10540731987599077,0.008748733422292583,-0.021079438807342744,0.020601815806417026,0.015332833281011569,0.023121713270328897,-0.007287052752679492,0.004787008367269274
GAD1,0.06011113465144604,-0.026877124278049797,0.10813051601268116,0.05025558929200557,0.05322653485577902,0.06333383006105726,-0.0902144092899381,-0.09432543291381,0.059920247952490464,0.04165597811026638,0.20882151760342776,0.025877680547765687,-0.05992273799390489
COL14A1,-0.029835422654998413,-0.0210109543256899,0.02499409539938668,-0.02838691201209294,0.009587809882225707,-0.019563704698160968,0.0281315465995245,-0.08854826855716554,-0.02615412887685303,0.043186445514893465,0.07529514687122367,0.06441175457183031,0.11135199427946593
HLA-A,0.1057357517157248,-0.017571112912817377,-0.0020484304580416827,-0.009044233181259582,0.024956027018852908,-0.03398799683529779,0.20808940268415926,-0.01899056042532826,0.015719443393814578,-0.02226366550449896,-0.0965838320402393,-0.009861908589640424,-0.04299076589168643
CD5L,-0.06745993276122378,,-0.013051044332024468,0.03389101682364744,,,,,,,,,
FGF18,,,-0.0237141629610891,,-0.027563390089643678,0.0031951216952113416,,-0.04845862684664406,,,,-0.01954911601180194,0.06800832852204265
ADM,-0.004280480028406211,-0.08521763096352057,-0.07530646749058241,0.05605918338700132,-0.022748100141220178,-0.024100948127877088,0.08673012194342535,0.27406807466028216,-0.0345244985150899,0.02752107838545694,-0.11483761282110946,0.04408702197013329,0.16402491712990508
CCL15,,,0.038454666477865995,,,,,,0.03940482922578565,0.04295655077788184,,0.011369022345097683,
GNAI2,-0.035211843041132965,0.03878038520513964,0.026171694577132792,0.01309532590229264,-0.029276405211670603,-0.0018313981490619077,0.15948307380529717,0.07457075799307565,-0.015938367824433534,0.0029166831376338203,0.02365107754531153,-0.017122131035498825,0.03324216561615869
HDC,,,,,,,0.06517557507924493,,0.03517550746191347,,,0.0542874150196354,0.09500596829463254
COL11A1,-0.04443659761645651,,0.0072367301336690925,-0.013137019942420796,-0.030738081116607776,-0.0335761613318834,-0.04696383216549503,-0.001219392298303401,0.001985021091370021,0.11746569994497451,0.12683322051770052,0.017563165889236395,0.13531038612050775
NUCB2,0.00989229370208947,-0.09493751383696164,-0.018338467114850508,0.022828934686334686,0.007629849905324354,0.020330872848234958,0.14318002772406735,0.012499673970595523,0.045632975149452915,-0.01579276248579269,-0.062359533904585006,-0.0029029381244450284,-0.03968048326048827
FGF16,,,,,,,,,,,,,0.00700676376797788
CXCL1,,0.06347066463891601,0.006652297619206627,-0.024403403385743715,0.0033191817511856875,,0.07425012541771622,0.10190409154332652,-0.018170195595899646,0.051569943927853475,0.009392393333082167,0.014807060165067016,0.09543788861860718
VCAN,0.040076382020299395,0.06025349998172296,0.03523260620059645,0.007675479674436869,0.058221519685732366,-0.005696329809289454,0.12297321022649584,-0.0517364316280407,-0.025017411315926812,-0.13164025914382918,0.0112672898841048,-0.05595430691639687,0.007834394391127078
MMP7,,0.019612194689225797,0.05964081357565092,,-0.02673979239432856,-0.015533832423466796,-0.005976209576819706,0.07077042506928892,-0.01074160763451794,0.13144842423923023,0.022324189183623555,-0.01096548129734422,0.026472633134284315
PTPN6,-0.017598169865980978,-0.013288089102683595,0.003137809216277648,0.03832008063426114,0.030471756514458836,0.019329843354041372,0.11514316377885997,0.08314904666140067,0.006187777953445513,-0.002253185409730496,0.05191747853520331,0.05656443901381595,0.06029898748875602
PTGS2,0.0021213695559738135,0.006102791349451852,-0.008084290033882667,-0.0066516995951795875,-0.0058565156449320215,-0.03809310593454635,-0.13202001257084908,-0.01147903535122235,-0.03875148686080176,0.0470559397407386,-0.03372448916323054,0.03360698303144089,0.09694438857688038
XCL1,-0.034456294535904854,,-0.028720079634925105,,0.05342059144667886,,,-0.0687891586634354,,,,,0.019896426219729875
CD58,-0.02230141885764413,0.022409381597627755,-0.0225364799401791,0.0987737938592341,0.049913991200354384,0.0454447259794309,0.15598401511747884,0.07979552559170994,-0.029659907023856402,0.08897810616589827,0.07800449328531563,0.09794037795232821,0.09447456587927096
TNFSF14,-0.05636494929145174,-0.02557978877271617,0.017022607035917115,-0.025451945204046044,-0.0003874688610723064,,0.026602083327666535,-0.015085216461626258,-0.017747499837572518,0.13568854780402745,0.015352131725609662,0.05009665176718887,0.0209871616571353
CNTN4,,0.021526946948761987,0.02875828608591073,-0.019923701513503547,0.030990770973028686,-0.012420508493584392,-0.08625491253060512,-0.03547822872899201,-0.01117615956141251,0.001945005621734561,,-0.01924189702300755,-0.06703442150190432
NTF4,,,,,-0.03793597957321935,,,,,,,,
INSL3,,,-0.01237009702479461,,-0.02756338468324559,,,-0.01911041218308827,,,,-0.04981053789968402,
BTLA,,,,,0.020983150152621432,,,,0.0032084469202076056,,,0.00226692052141023,
MFNG,-0.003428568418628106,-0.010305079165944806,0.044389356914282065,0.012166693646235459,0.016043094892010824,0.005249125671527649,0.12612267687431064,-0.022387746456893582,0.09588314660109999,0.09317656397539792,0.07987213479301611,0.020249096193823722,0.006871618441969723
ICAM1,-0.048500664337503926,0.033845345980682146,-0.038576610572675994,-0.02426246102659605,0.017318207735867522,0.09070783556319138,0.18940224348470663,-0.0298064045656443,-0.06794352517813095,0.04501717571112288,1.3593478979257298e-06,0.0514475522171701,0.059145506755879214
PROS1,-0.013504091747527156,0.031878449842832765,-0.03000883098294614,0.0032296814914963,0.0051610239762700785,-0.009793390767697798,0.1973518182430845,0.11332321949968065,-0.048721647287934475,0.1139693938142617,0.005567399072065921,0.09428275817319155,0.03960012070234254
CLCF1,0.06318292749748973,0.10825579308017784,0.03878965722045785,-0.030221123639330404,-0.03688923672991319,-0.014440248452554882,0.04931174704847962,0.06859180501672636,0.005355012766416525,0.02245563768886874,-0.021013350887018646,0.10589384288267402,0.17526632272512194
PSAP,-0.07598401398870526,-0.032465004054614735,-0.023891502458118476,-0.003534597265652505,0.01896871542177505,0.03362902901335062,-0.11083114794233272,-0.16506914448992804,-0.04344129334972709,0.05116255252455107,-0.09070745102536469,0.07529913242949432,-0.024460900955153356
EFEMP1,-0.10850466399398113,0.06964049182336376,-0.013184971088415596,0.01238377797880896,0.009918133612501542,-0.049569894630900044,0.13309303333224243,-0.20228555947036841,-0.015559246317771194,0.07883448163712176,-0.03331333341455189,0.0256504976791089,0.17079461362061754
C1QTNF1,-0.015430182477514681,0.03334287229851361,-0.02575639783135109,0.026795002475607822,-0.008657276686931926,-0.032037222563313976,0.14879670965320463,0.05451295823285894,0.047667697620591344,0.03810349187661657,-0.036924490195367005,0.032294472800318004,0.07530835425234716
ALB,-0.012731382932429997,-0.033235708539806175,0.037073914519577866,0.03566986081437139,-0.04221297184357127,-0.014859032633040599,-0.024523503181873636,-0.0033898782628178996,-0.020157411413615687,0.02648791284689245,-0.09230102238205688,0.024076134006812216,0.06040117840295511
EFNA3,0.054253753102214884,0.006111169923333451,0.022851791134419132,0.038089164880950835,0.006069503491501909,0.07205062963739617,-0.08107421675063252,-0.02305719592105622,0.016724901889537465,-0.030290726026351286,0.01606054339938624,0.11653364542501643,-0.05847852970029123
DRAXIN,0.13182247091451613,-0.01504088277391812,0.02627000505481789,0.020173978607364862,0.0057871928012960695,-0.015410656333043183,0.14103521149131915,0.14480450704214023,-0.016185412203926712,0.042470455150713175,-0.005321516225662946,0.10320869389450697,-0.003952242941511917
RAET1L,,,-0.020042276801890444,,,,,,-0.004705498002846831,,,,
NPTX2,-0.026125667587020885,0.036557780351745825,0.03776946244353961,-0.023019362569522084,0.00207511532969435,0.037274464803794254,-0.1598659971002889,-0.13077556143841826,-0.05528201588588437,0.01905858575645881,-0.11604946200667915,0.03249101340758559,0.008825271934370141
FGF11,0.00627902006984529,-0.0011751815228762106,-0.053690860018950085,-0.0047665608284824705,-0.012610945308268935,0.0022104366531474416,0.19262427142006616,0.0426081295752101,0.017696992628888825,0.1424449625250069,0.06951011210044125,0.05570716335406677,0.10213088971934546
CD59,-0.004785304685247618,0.046702638914954374,0.022372267116348314,-0.01537989218023885,0.03786311643061801,0.03058984122251853,-0.09805150204451296,-0.11568692296492347,0.023389538816800597,0.131506160663424,0.06781692072661485,-0.016323224084111142,-0.020664208171791605
COL9A2,-0.0007618534975319864,0.02388699664155719,0.06491375285208154,-0.0033392434896197744,0.08641900384281316,0.07649555341770833,0.027353650577868274,-0.036317157161703625,0.0012407547254844815,0.03158238543584971,0.16596833836380198,0.06288060766609671,0.0069994648494555054
DLL3,-0.027985151985058295,0.04159484406563537,0.04984409617696451,-0.002143584322305749,0.03409051908684486,0.06563871499358262,0.06160847987555845,-0.14914237053440868,0.00016383265921320297,0.03301764372891872,-0.011677661509103838,0.0475352201143015,-0.014207071920025606
FGF5,,,,,,,-0.05038324386245136,,,,,0.03749051804092617,0.08304119770097669
LIN7C,0.027119172850665486,0.006713140401629888,0.03983396259550694,0.0420226727253494,-0.02921250043340697,-0.015925841831754047,0.04379901494951626,0.015111424192172193,0.009822031916054613,0.05350274673529818,-0.0378644570372405,0.13466963969992557,-0.0025442199446723207
GDF7,-0.03568998901548152,-0.023481648815930074,-0.016463007666694424,0.04198069181449359,-0.021322174970725097,-0.02122513224520357,0.035019272702725666,-0.05584174046418836,-0.017747499147904647,,,-0.002337685346540673,-0.017950031836179575
PSPN,-0.011974704272978186,0.005305889426207282,-0.0030788253673514187,-0.02017018990434721,0.000373146928396377,-0.024947375676388453,0.04140005776648504,-0.025570871362156918,0.03206329226234011,0.025638626765741773,-0.00401686026057954,0.06814212146452468,0.028078367270869497
ANGPT1,0.011259028523660912,0.13080212581643785,0.0713933401164756,-0.019649398867599182,-0.002651175884313529,-0.025576393660131504,0.11754538500759798,-0.11782599717576256,0.012956276311073598,0.039012699342245424,-0.029452911438699735,0.10530582995591387,-0.048009257145992856
PNOC,0.010321572632604937,0.025586324684798253,0.06221640501590078,-0.029089124554730273,0.03816162299769869,-0.00896986348245993,-0.1529313237586448,-0.15392444713904943,0.04249139864154424,,,-8.603190640523742e-05,-0.01884729136612681
L1CAM,0.028943381538082895,0.015147707918513628,0.008621261385558503,-0.03256078415382433,-0.017785081858406455,0.007841729573680989,-0.040584538412255344,-0.13399364058897492,0.08328137115089648,-0.002597705260236009,0.03780552248456154,-0.0014916820681410345,-0.08493410118381378
APOA1,-0.021662350562980767,0.02453731717115838,0.0035800761904595446,-0.018896355961277683,0.0025113347422301337,-0.03431785453655517,0.045751957399578914,0.053191364064415644,-0.028722623429017043,-0.005343594791094384,-0.007734425118312607,0.03037465401142818,0.04890382074507331
PSEN1,0.00865832504596847,0.014246854850150545,-0.03565404852163013,0.026880065675481048,-0.0283611303779974,-0.009791461730167757,0.010302656916061465,0.012432528005803679,0.010241734183985052,0.03331155028000002,0.0020695769616967787,0.018476915424885342,0.009615821818871058
CALM2,-0.04142360039664762,-0.061115747011112644,0.011971841231432261,-0.025452535450921725,0.029473206389622385,0.006311041428329572,-0.2546429474984562,-0.14942670608004296,0.027768474771278407,0.035201394361522746,0.05450550380355339,0.11044829925721944,-0.06978589180528248
CLEC2B,0.021622282309283813,0.018912217006677286,0.005007221587305949,-0.04102307908192994,0.05554294721827937,0.08892956679759428,0.1474788629207718,0.0007319939813674726,-0.04711529427680961,0.10955235528571482,-0.013506232778327527,0.05820236266973328,-0.018941310013403052
NTNG1,0.03739992705602271,-0.04744037873369637,-0.005533052529000401,-0.05598228521484424,0.008872911279432913,-0.04650523253121232,0.04108625232223239,-0.03180583766697094,-0.0383775137281386,0.015081414573979598,-0.01081435512285442,0.09785749276425133,0.06000299864101048
LRIG1,-0.0007895325748217689,0.02714545845441215,0.029908370401175763,0.003512164102040615,0.06912352507546891,0.018661191998912925,0.1460014228070887,0.1732152708963811,-0.007927360230735397,0.015347433358986305,0.16762887478804386,0.10880175700081754,0.07596209717238059
CPAMD8,-0.03140412739838748,,-0.0027485971311203535,,0.021801560210319183,0.03946931448019991,0.007912786708055217,-0.03548365317566662,0.002634218000400814,-0.06420160243814786,,-0.0033592043124619896,-0.030829200196965854
GHRL,-0.050103027598113435,,0.0025869740089408937,0.01030424031614794,-0.002913703746732432,-0.015796335762831664,0.09077732569754311,0.01929115013839418,0.020311340250040884,-0.025053566254646026,0.06727744358338744,0.04765721642475256,-0.027176260752811206
NPY,0.02694846973193215,-0.03021320066999765,0.022412403994993932,0.01661915358605876,-0.021282993672366076,0.04168021027349596,-0.07880523713506764,-0.0686511819941856,-0.009630341899286538,-0.07497356871131443,0.03157403923113835,0.016618523988037294,-0.08871250552947668
MMP2,-0.021662433740099178,0.0239051971310298,0.07971038584319179,0.008249066773777685,0.000660949031692416,-0.028164781750237466,0.17707017312775153,-0.02166659005251982,-0.042737674516892435,0.06182304757560845,0.026022337834659636,0.01540665979186803,0.02598851843002179
LHB,,,,,0.025113342713441057,,,,,,,,
PPY,,,-0.023768463311737164,,-0.016712474542074796,,,-0.0034248197973136304,,,,0.0020712292435795514,0.1318326320013693
ALKAL2,-0.047027939195976864,-0.03069244868299877,0.009753496984125415,0.11339412834305322,-0.027981846694691986,-0.015105020383137876,-0.020969179502957087,0.00710891093465455,0.019024013340517044,-0.03692162119937107,-0.0486811978389671,0.007761414467668892,0.03331638137528356
CSF1,0.06587069130868553,0.06578942227357742,-0.047036340314570095,0.06800341139960576,0.009853835830691552,-0.006795538444578427,0.15916761834921866,-0.015079327709036014,-0.039260436893826516,0.06691260931861316,0.020567079678474178,0.1410189093519522,0.0981373857297594
SEMA4C,0.024888064283966633,-0.008980771041501424,0.03458741675512699,0.020059722737048015,0.05010169891609157,-0.0016734262268092237,0.06408117937288216,0.05910213899216618,-0.039465692882624796,0.07631177793592396,-0.058973881225569444,0.04150832255110661,0.05397659501423297
BMP8A,,,,,,,,,,,,-0.0447076390266741,
ICAM2,0.00925877174769955,0.030261975474873064,0.017454348228852362,-0.043560540788414946,0.04816380187835708,0.006245149560524928,0.15846097391558442,-0.00894825528654606,0.009961432199177314,0.07770535512117992,0.010101881975564542,0.011368140186613902,0.002727014426904607
SYTL3,0.019062843815682184,-0.025758928953846096,-0.03989351838677636,-0.03956698095846569,0.06034015282860331,0.015771434312440737,0.0880074656277405,-0.006817406419536912,-0.0135860405582248,-0.059344796155128186,-0.030719346078789598,0.05508027107905557,0.15380447458159816
IL1A,-0.03649109131869166,-0.017918088258288476,0.02012146961865927,-0.014987357713696574,-0.036322431094712705,-0.021225129456991718,0.07875719234512871,0.012610864463935714,-0.012109020255280654,0.018495219715615005,-0.04022549939398635,0.005229640028832186,0.013350236645905674
HLA-G,,-0.037138048176802885,-0.030840278263725165,,-0.029989952156082668,-0.01146399947006025,,,,,-0.03782501885694059,,
PGF,0.08258813046082503,-0.058484128125855836,0.06104020462507397,0.008930418515942484,0.039842072770562634,-0.014008682354469452,0.15113064861142564,0.02988260954981091,0.07875220813011542,0.1614009912930639,0.06524422256812389,0.01660771933163405,-0.016041659195224604
LGALS8,0.06624049931407912,0.10809030996379815,-0.044263815742654804,-0.08003846602627938,-0.03558134303240977,-0.03705940447319321,0.04247671727738007,-0.039477645321624524,-0.04676488311843688,0.07999169331240016,0.009484651183196968,0.06426551232847841,0.040290171917975105
DKK3,-0.0007924743366990203,-0.019454260253302234,0.06757331484513893,0.019265683280876026,0.08196227303387514,0.00397842936982375,-0.14774573724771833,-0.008308087531346193,0.011008922852890738,0.11623929233890289,0.09008448937326337,0.07454062806969458,-0.13994775101475423
COL16A1,0.03325015492650832,0.04069674469803694,0.03076700222813562,-0.011367516792281925,0.023566939786446278,0.013593159836280606,0.05632758695791401,0.025255209617913655,-0.024584246952865204,0.03947844147648676,0.06143126482319038,0.048815735063610845,0.07611057425755753
TPH1,-0.008095552569807039,0.08377792561698932,0.00873128248207683,,0.024472427570762824,-0.012147706099961549,0.058700501582495214,0.0343950586997941,,,-0.039394876093268555,0.05020005395680948,0.05933175637344619
TNC,0.0880903895005227,0.02342670778394919,0.04076887611823337,-0.045013767505543825,-0.06095021218840115,-0.022052862511739588,0.22103030877466745,0.21464379655243274,0.011588766703226122,0.08380389675829898,-0.054580717071681446,0.06300586448668755,0.1108056092500084
TNFSF9,-0.03140411249347766,-0.0440730621800465,-0.022107517894268146,0.04151781479888931,-0.02564835821342053,-0.019960561859814447,-0.0777058376641622,-0.017991052202232165,0.01620153906873894,,,0.02930525941524108,0.041383965783467196
C4A,,,,0.06048595118694903,0.07379807043930227,,,-0.0007095580288828423,,,0.12538224909270393,-0.0011811841595563623,
CNTN2,-0.08047119092852961,-0.024622492361533643,-0.02967355852689643,0.07428157933348223,0.06945263502162419,-0.025124804079852642,-0.04402990509391004,-0.025298013900414498,0.007453784239353632,0.005422797591430038,-0.008727606303404932,0.0986582875220983,-0.10497512786702035
F7,,,-0.022091510672648113,,,-0.010550317412147864,-0.04557839798645696,,,,,,-0.03810663362506666
LUM,-0.021644263200122426,-0.0006980802955178611,0.06539134223024805,0.002270429947209607,0.028930046671051174,-0.012890007054610554,0.14750562232400902,0.06862312572561913,0.014255407471874716,0.07927314855433279,0.054019621768347306,-0.0296153607549395,0.028983103891176056
IZUMO1,0.047579164661628384,,,,,,,,,,,,
BTC,,,-0.02004226845363801,0.023974709956791854,0.012531264081039144,,,,-0.00733557933138073,,,0.055745642237373216,0.11892384127109946
APOC1,-0.08399049978705678,-0.07838904279825952,-0.010311286744716703,-0.03641550963240761,0.007818693191230141,-0.007108448277098444,0.2525172282343866,-0.022898805422840073,-0.03618722962206927,0.10202976787453093,-0.13056759813942512,0.007584121064693748,-0.018408982651382723
PKM,-0.026543351142233385,0.012159214339013857,-0.04184177439008124,-0.04146984517054089,-0.027506864067568682,0.020809775828583166,0.13190554026917584,0.19938176441086153,0.001297787661114514,-0.0184506671419227,-0.12013460056998,0.10671087185767986,0.0930319096980178
TNF,,0.009171856765486092,0.07139948991873599,0.04538010062184461,0.03018323360607468,-0.02591917235422619,0.044952945231489363,-0.025253110556841134,0.011749932774511647,0.0019179810392219276,0.005012530511299093,0.024215075282194205,-0.02965807696924107
GNAS,-0.007866432704330673,0.00784577638287909,0.03209798419993349,-0.0046481437469963255,0.06626235833029741,0.01765617855005457,-0.09884623374595687,0.0898036252598077,0.019521512004485517,0.04922598491700756,-0.012232207315271694,0.03075765385213181,-0.1405700910967511
BMP8B,0.06618873825355198,-0.014257694185917658,0.03144919313501991,-0.018004627485946775,-0.007154517218999453,-0.004607622899843445,0.003107176779491809,-0.01112179059734674,-0.01571179949532673,0.09854569537109806,0.010468181623895812,0.04743276808542524,0.08876431583264284
LIPH,,-0.01332481640652889,-0.02264459106929901,,-0.04264682680399202,,,-0.039904292065392484,,,0.06629248898864953,0.14678517891545292,0.13008565987396445
CCL28,,0.02710955924979824,-0.03185243416457102,,,0.04805351593653191,,0.07783278363625054,0.08941121542978006,,-0.029716647222710967,-0.007777023966363146,0.014728870978738325
PTPN11,0.005235860547653859,0.02298805847681093,-0.0033313414847671603,0.07350386017806972,-0.006094438129773113,0.014540353645928188,0.017109471276738352,0.03509708305972611,-0.0030489062204150795,-0.011626850493025651,0.020182076127559095,-0.0009136906929950009,-0.09369409797948387
ADAM12,0.010433271362299839,0.031196697231286527,0.010487253064493541,0.011647232116743896,0.0461539890606866,-0.026057666925302744,0.07993302321443276,0.18018585182229502,0.04579308182536996,0.05930228601007792,0.005969949463570504,-0.04702474374882716,0.07266054334059174
EPO,,0.011264911007015491,-0.030426967828078466,,-0.014176409840412508,,,-0.04174977434834315,,,,0.1718657944062327,
EDN3,-0.044103371293883316,0.03769907656156904,-0.03024735281093106,-0.012963374717538114,-0.018697239919157463,-0.015132269045479778,-0.0025955546866366776,-0.032703433485582106,-0.04894340150821425,,,-0.011449018187927113,-0.005474843508871588
CCL22,,,,0.008818370070289565,,,,0.022938703752150725,,,,0.009163848347210752,
CCL2,-0.05013433637915992,0.06659415857870915,-0.019949323420659092,0.0718208342408169,-0.01378069435171479,0.00017044026294399568,0.05314053168978219,-0.04422917565099187,0.01483999374358432,0.11522836270140797,0.056523731660980375,0.04023641762030189,0.19598787452816538
DSCAM,-0.05496839015050903,0.0591909877995698,-0.00293396341543757,0.028080686790487308,0.005826890230706425,0.038900909331412735,0.07071158027632307,-0.032946386932739276,0.02566846626372737,-0.03024470880161204,0.02128995617861413,0.08780852979842603,0.060249282857120987
GPHA2,,,0.002378456965294767,,,,,,,,,,
ANG,-0.031061459418112797,0.04431751621264111,-0.07113882078452184,0.08907545536801363,-0.05829607009081135,0.008023488976418894,0.09851763887215229,0.07857560673636403,0.0012864552207938647,0.011002314918151488,-0.07207851612275955,0.10129757754011433,0.08806279773883574
FBLN2,-0.016709248835743897,0.0011082695168497688,0.00747255614873121,0.07084791686680283,-0.00811570833954081,-0.017361611644834116,0.09093040373708058,-0.07366760981302754,-0.024140223147803515,-0.016270487695368333,-0.08041560978246005,0.03211599261505242,0.11082754495525424
VTN,,-0.03039837893115914,0.00809653301026742,,-0.03391942627451503,0.01853930405196903,0.06309832460672288,-0.05612742784615683,-0.02478081312022088,-0.012477406453971917,0.16674474432825992,0.04866813717039332,0.0848699499580095
VEGFA,0.06412290336898305,-0.05664070837136874,-0.11369382864110705,-0.021178198928353507,-0.07226822893140579,0.0016983161173136578,0.11026265494450832,0.27278928963094107,0.013730148754245438,-0.016471161706543995,-0.12673659078057162,-0.022087172229794876,0.11973310886043877
F10,,,,-0.024403402892317922,,-0.021124578015389455,0.03032504587474805,-0.033301613945296904,0.02411031603213565,0.015064705255285858,,0.011796067082730064,0.06660190421732148
SERPINA1,-0.01771324373700234,-0.07771697182615687,0.056335767588040105,0.03820324891890859,-0.033277282967160336,0.0344524951200394,0.17314183828000437,-0.019546541071490262,-0.02531546552879628,0.14578128778908175,-0.06449785909402814,-0.019698218261940393,0.0050712559693197505
VWF,0.1346873244569076,-0.004376399908400914,0.09618705307301569,-0.035189736318870124,1.54235558592915e-05,-0.02425017173918728,0.13861830093401512,-0.012173298533759242,-0.04009661252604025,0.02774757106276131,0.15414585842328182,-0.06108965384076064,-0.06495136136689443
GDNF,,,-0.014957021804101573,,-0.002579855209934507,-0.018908369369467392,,,,,,,
VASP,-0.01978607778310681,0.01092257007094881,0.06331543602232588,-0.05803182637214112,0.04548592478607641,0.035418836920030526,0.07171529024281761,0.032580469062993916,0.0021064673357250106,0.03321209152904665,0.02123149828422467,0.016038728947222643,0.03550083120324954
ADAM15,-0.05013526764809887,0.021664403704428264,0.0034528190281296126,-0.052071519217616574,0.02283000390622132,-0.04745975679652077,0.034655725493408465,0.09996222437809672,0.0214350959493708,-0.0010010278941645337,0.026519790343563054,-0.025901355842827534,0.10643173312670445
WNT2,,0.05854942770111363,0.006120122037082872,,,-0.019990177064581494,-0.08553302454463306,,-0.007524525477431331,,-0.10197351975522981,-0.009377507712264761,0.08206024331439515
CALCB,,-0.00870105917640619,,-0.030930650767818504,,-0.012312995642023697,-0.040823265524748825,,,,,,0.03643976330739616
OLFM2,-0.04505132652765875,0.013745603030294963,0.034811963397459074,-0.044117991892811896,-0.006129215020109231,-0.020894248738170793,-0.04634035783410585,0.08464239130249449,0.04496689364526516,-0.04326384957684682,-0.0072314546948246084,0.15179006761657166,0.01705724112651466
MFAP2,0.12019603591015596,0.027364136586329055,0.06480499255273595,-0.010172139377817548,0.02584625957641124,-0.005576769559660391,0.12492624386213107,0.012102165939368362,-0.0382497399441759,0.1054504242505997,0.04404302537478065,-0.0020598637305582618,0.04927909661943575
HLA-C,0.0808371358245995,0.042646579315066456,0.021810395699192214,0.01599368054383561,0.08402227009431945,-0.00020184475042394527,0.21079510657889566,-0.22757649117284995,0.003643574215047705,0.10491952481339126,-0.021502210248342306,0.03917235705468268,-0.054247101516968495
THBS1,-0.015335199441186923,0.03999377171262559,0.04921797739271901,-0.016841333262706457,-0.006625589716642376,0.043647650221742884,0.038871704791121134,-0.00454630094218411,-0.02139304514147957,0.06260923961967964,0.09028710462170321,-0.07340730547389206,0.09661956208354931
