,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
WNT4,0.09255181132445225,-0.020011372211505563,0.008524892928887261,-0.0625215679891985,,0.03233794975206135,-0.04384992401277248,0.04437067396458335,0.013006226724092565,-0.05308886039329036,0.13383993991206686,,0.04887586680704797,0.029419855020446656,,,0.05515524922179859,0.12711151749570815,0.07200507953434271,-0.08889248910789065,,-0.01358667086384171,-0.007564347536849956
TNFSF4,0.06901675090914133,0.0014408266587391527,0.05403114384673437,0.06063822501058148,0.005101461559951442,-0.014600836153987173,0.041786573194876324,0.03700866480258102,-0.02000074563074194,0.05835784786227828,-0.02974121232108528,-0.019776687119124784,0.07121501562888698,0.04533977185949627,-0.0479837453069049,0.07648371433830874,0.08072132418077738,0.08398455901833064,0.0674058828839344,-0.011404811224457715,,-0.07007854792182029,-0.1038584035224014
NTN1,0.02535214989681685,0.024420037483501973,0.0034293459872133656,0.10759451034537988,0.0804684011643601,-0.07467004590988431,-0.012467974232391616,0.13473488454128604,0.14947811653747892,-0.015533220748371827,0.04214023090839177,-0.13038334111858033,0.01463956355049236,0.08862644500763571,0.17849187128814914,-0.03029422351668354,0.06695691155273148,0.14536119335737394,0.21078238527361498,0.015766884365135455,0.1998551035248071,0.0496543335528532,-0.13513163735662292
CXCL12,0.12240054724290662,0.014733040842718105,0.015572225690831212,0.009422663508724513,0.0004017249490699748,0.19339849350150612,0.010959822556871428,-0.03478618574972853,0.019214441118459533,-0.03843544816471572,0.03235406717088924,-0.1254162288825407,0.036008050056746614,-0.032910950893798,0.013391652489668117,0.06112159509671963,0.0035870822196426523,-0.033966674219475246,-0.017684603132287386,0.003285256660060609,0.0075250547401889524,-0.1424619619450283,0.07321044915737797
GNRH1,0.04709773064682639,-0.03929288387865666,-0.01948973723395221,0.005659952901671224,-0.010330464196917232,0.0008153375202353956,-0.02566241642031454,0.05376323215803347,0.08485481486447322,0.047901806550395616,0.031015905255595527,0.043089631398047154,0.02556375889354969,-0.055912802818751044,-0.028200420772749906,-0.07197119866062256,-0.059663149724486594,0.007869740874109297,0.00938987485464633,-0.06079697304664147,,0.00439542114458605,0.051210411474347746
FGF8,,,,,,,0.05096089891300535,,,,,,,,,,0.02547513429531548,-0.006492865197478224,,0.03972648847160126,,,
RIMS1,0.20803417534843952,-0.01445727494114436,0.016891931477151356,-0.03888681431877999,0.005871403231305482,0.2554300323271523,-0.0271896492277506,-0.07561486583839638,-0.0054938214552352664,0.06339381208673948,0.11032716430422944,,0.0039019885718513023,0.017362769364368348,,0.05126155666685113,0.09796612279182416,0.09283934964334474,0.02302201388022466,0.005863916450805927,-0.03515711968089406,-0.0012354651196834054,0.11519931236002381
FGF14,0.21978148462553293,0.055135501162614245,-0.011091293143001222,0.04164286706048106,-0.03568846972244978,0.06631430369244555,0.002748094382544863,0.10241126291894165,-0.09734311766125041,0.03723120643803038,0.07391091747155885,,0.03821562156782111,0.08964291628723044,0.04151340233058806,0.020659435393191032,0.06441782251134899,0.10572385977204359,0.021207410692434363,-0.05963666438824504,-0.004124920376250816,0.028639415121178458,-0.1073214583011509
IGF1,0.16198705306177485,0.021935713769415437,0.011036353992714824,0.06379041564496894,-0.06411027597177328,0.09854548710943403,0.015571117134579614,0.0038519387072546017,0.004174519325788545,-0.013616759873485167,-0.041727886799054245,0.034860764340979365,0.07104490123821731,-0.0071511541674808025,0.14803355808080695,0.04548746444752182,0.11790719254759567,0.08931533640811223,0.07179704538915169,-0.05959334078642159,0.014472569092388123,-0.02406410802592488,-0.01053535764617771
TNFSF10,0.08876327638424485,-0.050713473433101175,0.008765188392964807,-0.02298768774811069,0.01792529516267795,0.15009186749790138,-0.05358005019731865,0.08515454840677968,0.005933778922837027,0.05934853216063283,-0.04450030890494238,-0.060889232531691755,-0.026487614321833965,0.07219976701246195,0.013941280854613233,-0.04010589085239394,-0.006549246994572697,0.053333954742992545,0.07326664665445724,-0.061464351583696654,0.08075991098950253,-0.014584950724706629,-0.1131956768017094
GDF5,0.1303086429741306,-0.03067811394667228,,,,0.08070176270018574,0.048525804486376806,0.030691063575775,,-0.04046974006761038,-0.0266316875438605,0.009584829147994854,0.02822642586487265,,,,0.04541331134598859,0.1448491967844915,0.15265299147766506,0.049155539282741766,,0.09942315219123658,0.08360033001465683
CHAD,,,,0.031173859036769253,,-0.001990780129387037,-0.05079450990689275,,,0.011052057639557591,,,,,,,0.07702841725892372,0.09688567437037697,-0.054817323968393644,-0.0015730095214408389,-0.047766227664121814,,
RGMA,0.3288914007151911,0.005011931551487158,0.02039978388672483,0.08266590367241963,0.04536126442499872,-0.11698479790414898,-0.03851925651621501,0.10572131086687563,0.2080627892437026,-0.060475657296286046,-0.010371186483675418,0.10818424404144944,0.02719931012398132,0.06724635575787084,0.09017123738562341,0.07965340197176722,0.048710433930012884,0.18812169825542568,0.2158759974137453,0.0710036489205776,0.250116845728687,0.3202970039313511,0.1697694908187422
CLEC3A,,,,,,,,,,0.004458346008783035,,,,,,,,,,,,,
WNT16,0.09621129421984466,0.0151593316778932,-0.01096647658212209,-0.029018818828118537,0.000984096960126045,0.13987076742991236,-0.013621580357736272,0.09500726091185427,-0.01342096911112802,-0.02799111441892635,-0.027576895889132667,-0.11977562420562768,,,,,,,0.025578652287530795,-0.006351112099244367,,0.028774985482148407,0.055786862356362606
CX3CL1,-0.0011006001515577344,0.04606430829652704,0.031679928409915174,0.03929187033937686,-0.003999456731961925,0.008255564597891674,-0.0072445787226167015,-0.0005954418635389817,0.02642195776302891,0.07615387515840617,0.04093895303757976,0.004357881234825911,0.06188877581291179,0.07160346591073108,0.028632785018340403,0.036471064671096655,-0.02926313549150524,0.05372484088657734,0.19501060522228256,-0.05517720110654549,-0.0476750041717018,0.1098870150786272,-0.04493395289668542
FGF1,0.23145940145887417,0.04557697801371653,0.029869186381764567,0.056321798474232326,0.09756477693881103,0.238460859675893,0.05127857463973764,-0.05161499851291059,0.2526295795266741,-0.015214207200221208,-0.13346243108368785,0.06720484391683712,0.10729273941329151,0.04065090719336236,-0.011938198159471303,-0.08860066316327318,0.15041504784127904,0.24191448062325227,-0.08737166105653964,0.13536765085290645,0.10715464943890461,0.17411249166139864,0.2901908450420218
ALOX5AP,-0.21755863375524592,-0.10668214518890429,0.016847694693747972,0.08769845424027964,0.026127053452179524,-0.09180609474190173,-0.035179448592533843,0.0793263048285192,-0.22607653982023146,-0.030820561823477307,-0.09112626778746093,0.2465953789551146,0.05660156108574918,0.13786543627177933,0.005874023262349257,-0.04346445412141401,-0.19323277047736173,-0.26835115243321994,-0.0800791314097974,-0.16137982050645144,0.20340474060087735,-0.07395137945850187,-0.2595977004033542
IL1RN,-0.16039520177035987,-0.05631070837003002,-0.023625755987906154,-0.010979887856107453,-0.056663574351033835,-0.10214691816710425,0.027519730114781572,-0.05252102127021126,-0.12328624689833761,,0.02863067304452398,-0.09878333282692477,-0.039193184286906164,,-0.06309281349515011,-0.015099995164239188,-0.08512894991555267,-0.12425428377446818,,-0.07921258124738745,-0.00874490580579021,-0.10588905888052812,-0.05866252378571762
PCSK9,,,,,,,,,,,,0.007167740102905006,,,,,-0.02283893038443109,0.09658242736510976,,-0.008506772642782623,,,
NPW,0.1665505475508769,,,-0.07492670368766076,-0.012432485524887576,0.18926371752087232,-0.036489840350587006,,0.03583011581412327,,,0.00779471366055207,-0.02702154206014191,-0.044926068212743746,0.019790390032290276,-0.015463297437912216,-0.02478711216043623,-0.06541233795963416,0.08150326374054707,-0.04885350434163594,,-0.010118780565068451,-0.019357412166131495
CXCL9,0.13693961347122144,-0.0017571081380184117,-0.017374117873173653,,-0.014241526804753303,0.02601206726540869,,-0.040543080852000174,-0.05627371342859258,-0.050727358142344296,-0.018390051944374142,0.02999942561637696,,0.09102037251294551,,-0.06979758812726163,,,0.08231415555542328,,,-0.07778071041489971,0.06020287726522685
ANGPTL4,-0.41791480467126313,-0.11880670440616847,0.027351484245823208,-0.10483103928112476,-0.13872742651717687,-0.12046196522287185,-0.019978580390290802,-0.05381235147000539,-0.10078281732366301,0.00145429462288141,-0.024484220180666785,-0.019834331295850615,-0.10643900875613746,-0.05651740757319784,-0.0581650668694828,-0.07132350358242363,-0.20932066750136127,-0.35551049829624365,-0.1037011112463783,-0.25102437565027164,-0.21329733177249174,-0.2972999024825238,-0.3957235142524189
CCL11,,,,,,,,,,,,0.07985284990469306,,,,,,,,,,,
UCN2,,,,-0.037048435493621495,-0.005029646516548134,,,0.08870112932663592,0.028487641049547298,,,0.020534817785545383,,,-0.020508633413248094,,-0.054246818288352996,-0.04291062458824952,,0.06411366445587818,,,
OBP2A,,,,,,,,,,,,0.07903908573519318,,-0.042890973717943676,0.04099028864419298,,,,,,,-0.03470773591637332,
COL4A3,-0.0006040263224009819,-0.022193212845357597,-0.026723611555850384,-0.03393420290925334,0.0007091474103650175,-0.1689016889816575,,,0.0222942129600797,0.02079361932687456,,,-0.03483584421143271,,,,,0.019600179348323754,0.008167505813611338,-0.030415105799982262,,0.08798092701355281,0.07405049025536603
NRG3,0.13046907220163642,0.06669690780707527,0.012782571110870153,0.00259432207297882,0.04220318370497907,0.16076909884602086,0.027138974564033438,-0.04000084831712616,0.009466967496832294,-0.0319396583716949,0.11464550734772688,,0.032935908404492696,-0.0646738479903941,,0.09298223340829545,0.023523670283104654,0.09752710952558291,0.023326571892703703,0.0159295622353066,0.014640816458880723,0.163319765333833,0.12114446295548217
IL23A,-0.007049692638192548,-0.03278233804376151,-0.014628087617166191,-0.03445698646196756,-0.02035095730638741,-0.05440107958734204,,-0.009340678979187758,,,,,-0.029676592920635157,-0.04761476261868862,0.13832303912439087,0.09994143324850772,-0.03738271434596068,0.06724976272509116,,,,0.03782133940790004,-0.0158004919127636
COLQ,0.06188024863847681,0.025265870132817447,-0.026944545901457364,0.08933080567479891,0.0075558459167634285,-0.0166983706449822,-0.02766640415338851,0.007553763619616639,-0.03464780018759637,0.0001522436759256597,0.04463956691635952,0.0962785409020865,0.01375543989813299,0.09228321138691005,0.008123430228894047,0.054912227859047986,0.0705341192434317,0.10508685976217787,0.01750951235860066,0.044455382028370245,,0.1004432414080823,-0.07707097817596949
SCGB1A1,,,-0.011128338539056174,,,,,,,,,,,,,,,0.09539755491289947,,0.06724822482925656,,,
TNFSF12,-0.0036171229809275336,0.016462635968022225,0.028913508064247518,0.008514689087331202,0.020923702662031477,0.024946674870653166,0.05054143052105601,0.10555460398797299,0.1298943570742779,0.004119889021450784,-0.013411837202071312,0.031420137605226106,0.023372056519244448,0.020202826241642602,-0.06924849184599449,0.13797283631268464,-0.004438201727952794,0.021568293352022067,0.11342184802811946,0.020787882772406275,0.1956923518700139,0.059557441243229224,0.00918208542649722
DKK2,0.09918360849914093,0.040224359906700244,-0.013058953796578197,,-0.010289966011937837,0.02598490313206918,0.012500352694166194,0.028586792235742738,-0.0003958702950387231,-0.02012880857297506,0.015328830272469774,0.2660605458764329,,,,,0.05097912473113707,,,0.016123292895184216,-0.022076208093566918,0.03138705142358806,0.0754094256936913
FYN,0.18311253925189985,0.03130721706940923,-0.002688418599687781,0.05756482945693676,0.1012215564297567,0.03374061362183833,-0.08682970932458897,0.08762589610569232,0.22348177591986168,-0.0144413274861905,0.02501460674489811,0.07462816732345805,0.04204990056389405,0.07382743929801597,0.050657169980713075,0.08003267624483858,0.2260376009996819,0.3916253029447645,0.2511175336476944,0.2169629831621688,0.0975695593886783,0.12764753079091573,0.1186598008494912
ACE,0.08927061922560939,0.032182760838257767,0.06313466302010157,0.017458719820006092,0.029288265149002582,0.034947873308442,-0.02465658018736922,0.11675140442635769,0.031652154088337915,0.029994123318777564,0.0856319655368933,0.04500158148846726,0.12072853357747339,-0.02224373793246443,0.08551667264399064,-0.004105374190248339,0.16085654453856438,0.2609499527561699,0.23169203288352813,0.1371699610883893,,-0.03495553609364782,0.045193306007421385
IL18,0.09022625652157894,0.05452232533965029,0.04388786081667059,-0.01380854053318373,-0.006187155411365939,0.08833617336050698,-0.026923398140041695,0.15600074386429713,0.015778928848415114,0.038064809243619234,-0.09721479604961203,-0.006823578013564725,0.029509364333722917,0.06244626542879683,0.07115610788536807,-0.0011256401493209775,0.16156254376577706,0.2380917534078869,0.025027414791008444,0.017437190539444904,0.026094389240429547,0.08061555005681982,0.04941223443502481
PPBP,,,,,,-0.023288412012158956,,,,,,-0.03737614599866426,,,,,-0.05221378797501084,-0.06294658081285812,0.09763172413270736,,,,0.03111093877897097
CCL27,-0.08108376144084851,0.025979812514318013,,-0.04466226943854202,0.014563419721212088,-0.01883479689011538,,0.06629167001099368,0.04112308965441115,-0.024954592261160383,0.07312103732472124,,0.03523045809883904,0.05048381371508832,0.09940324530058381,0.04984547566204771,-0.04962014757096294,0.05033182856144904,0.04695302185822875,0.09488963873650266,,0.1262218980226033,-0.040728116197339966
SERPING1,-0.043126754033468793,-0.06942263838228156,-0.0013609915137244909,0.0033061640052297735,-0.02190818210366591,-0.01183500135366056,-0.027793077711047588,0.08376848445729951,-0.28121705096953753,-0.007775029925830583,-0.07270939775354497,0.2870315484055,0.09875757516374721,0.06701203171061634,-0.03586760313851027,-0.04270747590761584,-0.046720335315548436,-0.041431285967884326,0.2068910426303009,0.07107361683017124,0.1854788246906902,-0.24038731383056533,-0.2817772234592601
AZGP1,-0.006880546954946574,-0.012264661108572673,0.038900407708017865,0.047538968607591145,-0.02671532302204648,-0.2224163818527124,-0.013896532750089778,0.008474275429140308,-0.3474174975552914,-0.0023757787108907285,-0.024249716438250447,,-0.057635264471649655,0.12332954178826706,0.15976177026715474,,0.028748853041402636,-0.11101549117478764,0.27489116296700783,-0.2618333972858454,0.1196119115327319,-0.0619119739194835,-0.18177139545366142
INHA,0.03618365576177896,0.0018423448644261287,-0.01705292996544309,-0.021082694089977722,-0.028559369613961362,-0.04890553100497107,-0.029032603162453933,0.09691698461849406,0.035336378838216824,-0.03833365364867401,-0.014169656479283341,0.020806379436711726,0.010658810970085768,,0.09572025408605425,-0.018651888105622398,0.004275538004724042,0.04278017776993932,0.0778802733585606,0.029884282723174577,,0.014517522699669057,0.0651087629577018
SEMA3G,0.0796084319296645,0.04330111201326249,0.03435531736214877,,0.011166517126175902,-0.027062357247457803,-0.020401411740662023,-0.03703348827357734,-0.010591672886386036,0.03715495234814984,0.10355398376934798,-0.03902377100081683,0.01760935373334624,-0.05907995726708869,-0.023734275266908723,0.07131750799050299,,,-0.01749829725883516,-0.012450108743510395,,-0.04579643474722858,0.0898820615487643
OXT,,,,,,,,,,,,,,,,,,,,0.01765290610864364,,,
COL6A1,-0.17468532817435153,-0.061214794776953234,0.038039226111714945,0.01050248647792955,-0.09880427200549055,-0.1563368394655549,-0.07840188675915885,0.10877489987939963,0.21671258687648692,-0.02850569139253577,0.03503092184348175,-0.36124619653543116,-0.02339280037750104,0.06834963838710563,-0.14211766794735814,0.05641712342567923,-0.24344851210048102,-0.28024272764249397,0.24262915560502815,-0.31215615249690076,0.10070978587755205,-0.283729681379667,-0.22274796154568
FGF17,0.1757978687601896,-0.0438264416174445,-0.012203964122937332,-0.041096148346927916,-0.0038563375543536433,0.20911683567864514,-0.007186204808199458,0.004258119275617651,0.04334351445677256,0.05054434249694181,0.05130411224436018,0.03062600864390822,0.09081024307017285,,,,0.013126873231823526,0.16037797300374812,,0.0003618452622251561,,0.010349298701477841,-0.1158127152746904
TNFSF8,-0.08601535541675363,,-0.01080229776234616,,-0.019675890008497628,0.0479862010051522,,-0.052521021718893675,-0.05568729856438074,,,,,0.02535201390639559,-0.029137841080394394,,0.017203505243460034,0.06703681759874557,0.014456304724782492,0.020316210990535814,,-0.026883766961894495,-0.05501438617811035
FGF20,,-0.02588018944352483,-0.025749342949741457,,0.05222768137564951,0.041660749063952056,0.04150983223731276,0.004974112715328215,0.0009537978481764706,-0.07590000875352063,-0.0011545111930754413,,-0.009991460779932522,-0.003335112056374495,,-0.0452911399244376,0.025471503600011856,0.10114882600176395,-0.05303057375607233,-0.00913452088701146,,0.03820507717704719,0.025100349654178514
ICAM3,0.009381366700606061,-0.05374415298574606,0.07580059868129874,0.005329326180869946,-0.03195692572196652,-0.0415146856962431,-0.013433278594408798,0.08980840493422791,-0.006694946382521626,-0.03079291587521404,-0.007120366435018827,0.15407301030829176,-0.004097047348256814,-0.035347289673791624,0.05858583208048525,-0.023969569201045145,0.0755657852886327,0.13693910099645298,0.05844440025079779,0.060481312077413064,-0.02988102137725299,-0.07469267582980287,-0.004378621229007833
LAMA4,0.0930900008909324,-0.002071440363841735,-0.008390501003776434,0.08922197506330279,-0.049566255576886195,-0.10770388308568198,-0.0623605430991998,0.1741843398452254,0.09990437676868351,0.017958344798076755,-0.04040848138617315,0.10475404081148063,0.08454619363397343,0.07491272717623286,0.052307602080007384,0.04946609161089038,-0.006658420986133649,0.02877857453716212,0.2166952745522756,-0.15663118933850306,0.0782735313476227,-0.14702670670998197,-0.1747435206911465
INHBE,-0.08395763630013095,,,,,,,,,,,-0.017866152148927256,,,,,,,,,,,
DLL4,0.0046812999493042046,0.020792367965495245,-0.026501259892055526,0.02214802890926559,-0.006163898899951486,0.08447847922019336,0.0033534849693938043,0.1145578905389532,0.017216189687871253,-0.04038604201288311,0.058616361524780995,0.06512009012902886,0.02987712231049014,0.07134137902895507,-0.004770001279126217,0.03696275677091675,0.0496501038680319,0.1347255282804971,0.17075182675486889,0.06113461205148637,-0.03436170684576129,-0.001747927568545911,0.0038147154254617554
SEMA3A,0.20315259169466635,-0.029189586753966316,0.026873241117995165,0.021748598529470364,-0.008953912730288859,-0.027147374879124053,0.07733921395048927,0.06542492766089653,0.12058767421941503,-0.06528891001575092,0.10093083778081255,0.04520958023994763,0.03226665268199443,0.08755832287966472,-0.045826316537560266,,0.005772900397476479,0.00480953132774382,0.1431710871240468,0.1405350206124235,0.031128526511702895,0.04543447670485767,-0.07005246345175259
RLN2,,,-0.011600951258197906,-0.031455337939012416,-0.028128595747826328,0.043248172811825296,0.04954548259785384,-0.013546883346472688,-0.027827195311582373,-0.03972248836936742,-0.023815543461919775,,0.0013300007465366602,,0.1598139740902849,,-0.04992524296853144,,0.07223492647302954,-0.003339813493898956,,0.0317101434317302,0.12679370096418985
C5,0.06761799763663096,-0.02890627985296576,0.04371980151470602,0.009901378746550718,0.00462087265445721,-0.026632777396574183,0.011263937986192752,0.10131100349705845,0.06794960239763621,0.008188382485162014,-0.03795026154768412,0.02863027498606833,0.036959715990134784,0.004117343075888889,0.08750961477628658,0.05243637033560338,0.0323411062131756,0.020463371677060416,0.06565637658757507,-0.09580311171120057,-0.0017172561655850686,0.023660257402066284,-0.02933679752776012
COMP,,,,,,,,,,,,-0.044922445945840106,,,,,,,-0.026592761232735823,,,0.004133151188645824,
EDN2,0.053061959121348826,-0.024565924978503483,,,,-0.04549865889552063,,0.01255494352797005,-0.09646847245364618,,,0.040432136321665924,-0.0741218637558251,,,,,,,,,,
C1QA,0.07588507442567237,-0.028045413144156154,-0.050892114294050855,0.10283877171473386,-0.001438354670800579,0.039992184734371,-0.064124589638604,0.06017448670972155,-0.0948258368062981,-0.04966268412925798,-0.11366586212342258,0.22745118352744462,-0.06518370374653613,0.13578163504458385,-0.038336377839263656,-0.017405143845046937,0.023844216466214287,0.1177773499017827,0.07714640496726144,-0.22994151664303333,0.18815306659696066,-0.17402868516117256,0.041262781752908824
UTS2B,0.11879571285282448,-0.026288308966349722,-0.013196372796037973,,0.05392193642073244,0.004951817487744472,-0.00010896063233206459,,-0.009610514643786032,0.028951362291658785,,,,,,-0.04300183933581743,,,,,,0.01570002473009647,
COL9A3,0.36442263913247425,-0.0049487098120692755,0.06561317245663406,0.10254290807594825,0.035422036441967494,0.04847096323991007,-0.04530960713635418,0.1270789823014,0.334521830957589,0.034505342912645016,0.0028631345294847597,0.2948435853248475,0.08039035743560471,-0.07749030490245007,0.11896514280331667,-0.019369847785616272,-0.02815347644843491,0.12850822218096897,-0.07493622920293903,-0.10921282048141681,-0.05255710830026502,0.219365527635971,0.02445361311868151
DLK1,,,,,0.031218458015449604,0.09833161505849111,-0.03928976161347636,,-0.0004985162260464572,,,0.013712253652077679,,0.14969676749411692,-0.023235514900231753,,,,,,,,0.10547761774549458
HGF,0.18312893998088378,-0.04553395522663236,0.034447656819574624,0.005856024008299629,0.00320455118943614,0.008416473381248851,0.026861774105441452,-0.030510874060225415,-0.018166018791213184,-0.027080252397789068,-0.04906668551636709,-0.05970075910037276,-0.017113680404256808,0.015204407410287356,-0.022917427032815053,-0.04102655402529946,0.03700265289723333,-0.011142790759806233,0.14849046397178153,-0.024594223081300666,0.08458412883920567,-0.012468612305217897,0.057383228678467124
GIP,,,,,,,,,,,,-0.051624216391616365,,,,,,,,,,,
P4HB,-0.17790533219626856,-0.1408412185161843,0.028395713353736765,-0.04038990318542194,-0.061020489729883234,-0.20424796210060836,-0.045749829694565036,0.10135472998674813,0.061409949689283795,0.016760408358901798,-0.07923119792010438,-0.19136005977116535,-0.05722780620583506,-0.012469245697240706,-0.08073442587505555,0.025654624295869673,-0.22012201387767044,-0.3190475085990406,0.22830041455666694,-0.2823226951364721,0.045844104488692056,-0.2906429244873891,-0.336699949768031
ADCYAP1,,0.0040199754461506905,0.02282755210262915,-0.030595026763459286,-0.008186419676200577,0.10228328608128329,-0.0006578249067241818,-0.0589908500485682,-0.025876737291813477,0.02214063798399838,0.01848267986933443,,0.0008588412184149231,0.012082584876970334,,0.01055508131710914,-0.0045247186397090475,0.10116887886226891,0.21458049056640516,0.1239127992329454,,0.0754780706889179,-0.050298667252609904
GREM1,0.10576424069314963,-0.03455502167592755,0.0007722782723716582,,-0.013139347211516989,0.16233327895526464,0.010661953024664947,0.013825698197671647,-0.08147718476061333,0.03986475156658187,-0.07578828236257909,-0.20863030329653837,0.020935885926452732,-0.028029381492981432,-0.04415437632298928,0.025544590458852504,0.021448954131911377,-0.05642893063015448,-0.23818701832573286,0.06085726664762705,0.12652072402571962,-0.07191664362647458,0.0010361205120083185
EGF,0.04989144155509112,0.017583116553986627,0.008997056577434987,,-0.03085694999112391,0.023123226313254405,0.0017683750613787172,0.053638032127805345,0.03164461467650177,0.038585728120678564,-0.02643920058016631,0.2348999296405296,0.037109629334046434,0.02227025887821294,0.03161523582536071,8.73366053575254e-05,0.021745769417724544,-0.0006479815963906456,-0.01680226271973514,0.021290794957541364,,0.19097435922447153,-0.029453348627402783
VEGFB,-0.11475076617843652,-0.08994090617775714,-0.030803677376766037,-0.02768600583757773,0.01181944948196205,-0.12640683629932015,-0.04545991480730765,0.053999797664266144,0.0086943149158011,-0.01641304233116704,-0.016585653069970775,-0.15632226357533474,-0.05144767129232115,-0.01791956310030715,-0.12267492826131735,0.04937782937651037,-0.055877655881505464,-0.16237956162406836,0.11422143378748327,-0.019396968757043317,0.05676108700586222,0.09795236254307876,-0.01068317957588321
FARP2,0.0868352558475733,0.09504200763896992,-0.022254821723399924,0.013827130980699081,0.017319614735006438,-0.052635766541522015,-0.03166382593560731,0.10414286389393079,-0.027592689553810047,0.05453924126424501,0.023372254344051907,-0.024245982666641647,0.020219845684516246,0.06616524640352857,-0.02023576826926385,0.04789811076704323,0.08034253344528233,0.21953956744868147,-0.030537266179314727,-0.02225903307728738,0.08694196322018329,0.038432267633019074,-0.10085521482338852
BMP3,,,,,,,0.04293880519329133,,,-0.04414688882032033,-0.02018194445818444,,,,,,,,,,,,
IHH,,,,,,,,,,0.02092529378008245,,,,,,,-0.009464368782410778,0.07933619907744555,,0.08826230828031503,,,
LAMA2,0.06783395842886915,0.034590462022227035,-0.0001966802409699171,0.011796022121420172,-0.0031288817041124507,0.055565799651462716,-0.009278742485997561,0.09593799051456176,0.23191617883212245,0.006791388735554769,-0.009729748525123118,0.26325913895962166,0.10640267062684053,0.059185720240860974,0.1544058353252208,0.0022899794998980107,0.046780212277450106,0.1849200245043043,0.13110158122622328,-0.0069239737883715685,0.04216653139599999,-0.09302222989830267,0.09001630860521788
SERPINC1,,,,,,,,,-0.03939712591849504,,,,,,,,,0.014005659758691053,,-0.019662757894223715,,,
NRG1,0.08003764943142685,0.05134226356963975,0.009812599880006906,0.04396125613164539,0.005796860687194023,-0.047228212295115236,0.08845290928639161,0.05575352969483786,-0.10055195264213551,0.010675035165933334,0.14612185702239733,-0.0829804600173938,0.008297015087014002,0.008765087267097968,-0.06902990455297,-0.08118971165362303,0.019769521064312692,0.06523533112854794,,-0.10501599319158976,,0.02948207923681538,-0.10552952586092629
SPINK1,-0.19700639916107157,-0.023841462503523765,,-0.03424165374906818,-0.06994707739330558,-0.04965311501137135,,,,,,-0.0203784151205975,-0.03759574694829326,,,,-0.121703910855184,-0.13885628079224457,,-0.024109724647494845,,-0.08182430426600203,-0.2091615716597166
EFEMP2,0.09435282150771115,-0.0492864618506112,0.0337694722427518,-0.013955254985122482,-0.02605459613794684,-0.1410770366739012,-0.05103606966336416,0.08299652341747163,0.0821635593343311,-0.00605637310383467,0.01830186247697348,0.11741537636143298,-0.005739752029546275,0.10968212448388683,-0.15951964436704658,0.03508014400279553,-0.1686855557763092,-0.18528889336052864,0.24098529118455125,-0.09869278272174678,0.1559541352315262,-0.06895532340180713,-0.21804529382345594
SELPLG,0.034866988966813096,-0.030165448563394322,0.029434356836493085,0.03217827245910055,0.07223116778251802,0.10335710809159689,-0.05397376985658643,0.025932952931886088,-0.02244127794206246,0.01586663825299626,-0.07227313538849504,0.05592175725567811,0.033680801282016795,-0.01153452429175317,-0.019514429763976084,0.041833113215082623,0.11371432492427848,0.1435583708877087,0.0177670964520777,0.018795627007275217,0.27592372195415615,0.10037322265046879,0.14381986662699403
GDF6,-0.06610303319490698,-0.024465849913772975,,-0.04658064310150201,0.0020635180306391274,,0.04698375137900163,-0.006781954194702856,,,,,,,,,0.035758443461287016,-0.02611701698021843,,-0.0010441618239405395,,,
HLA-E,0.07963256829599745,-0.07308024739125493,-0.022049551629103027,0.06926009301289232,0.018539416735775863,0.07235753685402097,-0.08010030410731232,0.12620997210839185,-0.21041112662178668,0.02299970269363802,-0.12649515851018076,0.0810974905486787,-0.042609419986252395,0.02257675306003194,-0.10206263969959128,0.07808583099493283,-0.003270908803676701,-0.013369885076246037,0.11445527738643727,-0.06635199454632294,0.0842504504564393,-0.12929373864079624,-0.08563443203325016
PTN,0.3417817275984228,0.09274410653627436,0.028820531942074592,0.027833928265333336,0.05915380282517755,-0.06047011388058185,-0.03755940741140158,0.19162888282418553,0.3257225188426494,0.05541221039253769,-0.14035371360785945,-0.11177254636579986,0.03667852903146715,0.10142688720416283,0.11320032547143273,0.0353109033583704,-0.11366967079181921,-0.10306296538430756,0.35254995874168576,-0.14070769966797156,0.28567887669596087,0.2858357351971578,0.007895487617299626
CD274,-0.01816915546448764,-0.04942693225116395,0.012599023477722798,-0.05417169237855617,0.023640355865511272,0.0401296342420426,-0.018772768918202152,0.10921378203130867,-0.06409679977067255,-0.006097648000092701,0.09699934149800327,-0.03287826548059815,0.003246566183660549,0.07199716684706355,0.045798079879726755,0.12368130678513967,0.020956610068550912,-0.026566750515334938,0.14837234186614756,0.03663304293768964,0.0802935141766247,-0.13472006654659663,-0.17777754187899386
FGF10,,,,,,,,,,-0.029340790537470084,,,,,0.07083479771513271,,,,,,,,
