,UKF243,UKF255,UKF260,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
CD200,0.02934323736450694,-0.008934717168528217,-0.009635289431999913,0.025507838372645905,-0.02477857627890565,-0.013376238851632253,-0.05173158370173187,0.012051285128187313,-0.006751451415212786,-0.006039592242870683,0.06986270251526913,0.10641772338581183
GRP,,,,0.050742037992287714,-0.023189423689736838,,-0.023119511299992443,0.02187211059790851,,,0.009005967377047336,2.1119336798235648e-05
CDH1,,,,0.00942204185758741,,,0.052216927088203045,0.0595915778545025,-0.006945271797802292,0.10995542540871873,-0.02132292690525547,-0.012265591282071716
LPL,-0.0009807160806272967,-0.035797469995566884,-0.05384935384900293,-0.06442973196264278,-0.023772085991790527,-0.021835117366751065,0.012279915705925567,0.006792858307166214,-0.11028300833783222,-0.04534081809417364,-0.022782002667313693,0.017271469999763155
SEMA5A,-0.04176909206346194,-0.07530703668793691,0.02309381760390019,0.0029898555559912956,-0.00021311905929403982,0.008663492954620412,-0.019739975065476378,-0.02117650696816523,-0.14504042229185563,0.09360682476240569,0.004219158043056087,-0.047427392397852236
SEMA7A,-0.04686389384413444,-0.06273244329369473,0.015468202391020017,-0.017229798655704058,0.014861572568031972,0.005022924298531645,-0.02365782888579617,0.03992612901042275,-0.05058010800508752,0.16385692353212086,0.1340277859849309,0.012073571167240137
SEMA4G,0.05609708456140406,-0.04891746466807292,0.011244751960372395,-0.014595473089652193,0.027497896383984755,0.125821887356312,-0.03684755888509685,0.02865829941481116,0.11333495421931174,0.012590918532296302,-0.0217899408594578,-0.034838744234183705
SEMA3B,0.012071628288113315,-0.04317798235489143,-0.040300456023872416,0.01667613122430085,0.008945958705899384,-0.04240791450147215,-0.02037974142656564,-0.02394916499724014,-0.06704527086159687,-0.034748304702682725,-0.010921047951197733,0.038443563295773135
RPH3A,-0.006670453311341106,-0.03582780655272525,-0.009618629757222356,-0.0007682919801429511,0.005528783892714579,,-0.01317565944261126,-0.04767603147786278,,0.04867122152733657,-0.033763703679905874,-0.02278843761374777
JAG2,-0.0015386279525811022,-0.05099721442233835,0.01178979244579527,0.010218348599754061,-0.04308214019623589,0.06962846963497521,-0.01780074824821521,-0.031512011135485365,-0.06913428358931373,0.05691946201175906,0.10222127659635587,0.04055053807966426
CGN,-0.015308119052245285,-0.025132476407132672,-0.05084876983553148,-0.021922611087072233,-0.017562750689287164,,0.030637697491697067,-0.01825423906740383,-0.03355814607048135,-0.011298030308763921,0.08668312400657888,-0.011533382901222643
GDF15,0.02732968772237585,0.05067516788455322,0.015636808426171413,-0.04180204759382306,,0.04398253736771485,0.055420517083682196,0.08129564122641095,0.02255619569140892,0.122487509376792,-0.021042495244480663,0.020946895185829838
SEMA4F,0.04053630835372242,-0.05805348663602504,-0.06215651877297936,-0.03628835641184283,-0.037906910353950975,-0.04363522707689028,0.010838844450453739,0.023266761367490615,0.012165034552091628,0.028128405889503168,0.0983186596215244,-0.044027535188059096
NXPH1,0.0001806631953101696,-0.08280559746758906,-0.03727511811316154,0.023141409668543944,0.05459144193924178,,-0.024039757759285896,0.008303330449333908,-0.04105011955116603,-0.06954789936930245,-0.03614358221454519,0.03949840319133974
ARF1,0.002654831944237074,0.033557729003080794,0.0419344696832391,-0.03690748761280937,0.013083742600599886,0.01557733951019833,0.00011912606721797848,0.03533654320784595,-0.019467247630479613,0.045911689595974095,0.05607003261406618,0.05599082666796929
DSC3,,,,,,-0.05416056381666767,,,,,-0.020884217606763233,
EBI3,-0.029826407752964856,0.05799777210235173,0.02527635386297463,-0.006018775600228221,0.042310926470747245,0.003558850321028738,-0.0272727087476425,-0.03437612049945511,0.012053070356201132,0.04837042335029469,-0.01803525475363914,-0.06604154007553603
TIMP1,0.013216079590456153,0.16318569033084793,0.024597334085842824,-0.04886732899214073,0.0013338320700564375,0.06922736985940343,0.04561707629864778,0.02744950494032109,-0.07038547830936619,0.0902417813917031,0.11416364122325151,0.07843280648412337
SEMA3C,0.01045191985896299,0.05548372538932504,0.04111078460244448,0.01889125904421644,0.0787413527336006,0.015086606738224737,0.0220425893078408,-0.018913341915587186,0.01445532952643427,0.003657796156449513,0.015398334137240125,0.03136071296808469
GNRH2,,,,,,,,,,,-0.02263089605067206,
GAS6,-0.07425164544892418,-0.013908614756586172,0.013164451343464988,0.04360560935390027,0.05690975328259001,0.07623592383404024,0.048282010158142694,0.014884331489017844,0.1954604447263821,0.06725461629260385,-0.04512918998998564,0.008034074462917644
MEPE,0.05861169720364754,0.029735162066534728,-0.014748569716908619,-0.02332176298020268,0.003197713062635359,,-0.04239447240180041,-0.02580152735094155,,,0.12988926471601764,0.08458289197372468
SERPINE1,0.0063206526244772125,0.16227939918819675,0.022268305202420128,-0.05978271059929137,-0.028250941129356413,0.010409907140924556,0.03874505369737387,0.02596710443478219,0.0932605837669279,0.15050473006612713,0.08892106895158151,0.008603094337997861
RSPO2,0.027189159108288008,-0.01860942057165665,-0.00518221847564622,-0.021786533701392746,0.05715324043535836,,-0.021358394480614745,,,,0.006458876346051106,0.049146578255493255
SHBG,0.027781680103639243,,0.02201000791523876,-0.01853922463989005,-0.028464160240239914,,-0.01844092154428024,-0.024091691880857444,0.03672312586548556,0.0747487939986836,-0.00559766687398194,-0.02369227981753324
LGALS3BP,0.015177888806801142,-0.09746711357538118,0.023089790511105816,-0.04012740927248214,0.016384418973958433,0.04062328434526136,0.044439961027671074,0.008215351307430148,0.01885629370224207,-0.041518670125746775,0.05333114958273595,0.019577195075406346
LAMB1,-0.044901898578760154,-0.001433421343447196,0.016522283470761807,-0.030750126737387484,-0.013695507187372221,0.05946457661549505,0.029509420231019132,-0.07805273000775746,-0.0891398386418561,0.12372017275462031,0.07641832525254304,0.056378276131960024
SPTBN2,0.05992818925309703,-0.08124598375437937,-0.00906082504829739,0.06238595030501837,-0.013307560058775807,-0.02115421004365259,-0.0297995510337062,0.001541152852529867,-0.005109415535677997,-0.06308918507051228,0.01732128695746267,-0.05568880352923491
COL1A2,0.032209231760836135,-0.049324228399655126,0.020878387329391946,-0.03607462681491498,0.02691383014493704,-0.04710412304543453,-0.0037577015485763467,-0.055283610817052804,-0.08048460459750727,0.06204180251362606,0.05054105993999253,0.03232937289494193
DEFB1,,,-0.020358075607367698,-0.009724504170533691,,,,,,,-0.025772210257502585,-0.026310145474296824
CEACAM16,,,,,,,0.05883986245733493,,,,,
SCT,,,,-0.00893801770033443,,,,,,,,
WNT11,,,,,0.044324341941018926,-0.02476946970515836,,,,,-0.027715971219008703,0.061344504381367494
LGALS1,-0.011995906900315602,0.17042173140413813,0.056934308663547956,-0.05097145027317215,-0.035658155488803814,-0.0029534353269794313,0.04043662676575768,-0.06333918183354362,0.09357886965159679,0.17038209086342462,0.11640571895892611,0.04849307741573103
BCAN,0.02006011661210738,-0.13713340422039175,-0.020493054048203473,0.0962295056263437,0.0426331976669191,-0.024990481293189783,0.04016109581362101,-0.0419838065106212,-0.11415829372739447,-0.08571295893380919,-0.05759632875372769,-0.05177817515178923
ANOS1,0.0026154265777621464,-0.06194037533223819,-0.027375157481673046,0.007608191658857264,-0.007265536710792142,0.09599110612485529,0.07643647391185576,-0.003846322856114453,-0.06884733640527606,-0.03847792921439694,-0.023920510354320346,0.01921421677348405
EDA,-0.039554344073922006,0.02153474428261481,-0.009196857567234472,0.16098947725102716,-0.008292038072951239,-0.026069829183367085,-0.031286311771211786,-0.03345575974050369,0.019105193729393993,0.11800039052828314,0.015193347167251535,-0.028145498126080744
FGF22,0.07855252721662158,,0.022189730910929115,,-0.02047959436907076,,0.03384139722461379,,,0.006101514676299987,-0.02968460116272315,-0.03284085554256208
SHANK1,,,,-0.01308278206441785,-0.025638599528217152,,-0.025795748988369893,,,-0.01709816877538679,-0.03723234919294307,-0.020060188614116042
RAET1G,,,,,,,,,,,-0.026040364352906197,0.026203694156372616
TGFB1,0.007798455894761499,0.05598605962291738,0.009889622450185433,-0.02129469616314175,0.02355978501044298,0.028179543274538275,-0.010579803673462939,-0.0368930788032378,0.002187906274031996,0.08336899024897264,0.09071712673697595,0.05168009512080342
MSTN,-0.037993807531972276,,-0.004995421202762463,-0.011312360562903707,-0.010310329052435497,,0.05869698387817152,0.10005874675258261,0.0017774386705514916,-0.02886486703381421,0.09016774640520751,-0.02941498172939694
WNT4,-0.02919593630993609,-0.025830720894885934,-0.009904969212845088,-0.013734321693083435,0.009104400746986081,,-0.025582661291701416,-0.028649986303934668,,-0.02876952461834573,-0.047793688320488824,-0.0012808391190709117
TNFSF4,-0.05157526324471671,-0.03264441739454994,-0.006723002780228159,0.00183250658291651,-0.019073373133157382,-0.015109578983534093,-0.02940708105839014,0.05799762365845404,-0.0422153901282852,-0.028185822822061647,0.1073806239352113,-0.04739876941541379
NTN1,-0.03075601996140184,0.021070630166149355,-0.054985129783554756,-0.012045351197714953,0.04358039420946226,-0.0024279210255624788,0.032916176204149834,-0.021564828178926836,-0.06621104640970818,0.037778442425047486,-0.008723055355331459,-0.020702446724173606
CXCL12,-0.05080897573252715,-0.0212892197578744,-0.021581036019951184,0.014357003833918627,-0.00788533221223126,-0.05922820438541027,-0.04152235907951123,-0.05879960517929967,-0.016527566565738103,0.03350265271806609,0.10041837700326187,0.01702904923891693
GNRH1,-0.033963711546297216,0.01293776843428598,0.0232858918357128,0.006225996218373166,0.05561141066145729,0.03270823523506284,-0.0031060642077138842,0.0533537647303383,-0.027168624309200903,0.12315483727108908,0.009291422126433897,-0.029835388401060602
RIMS1,0.042029369256632816,-0.02493765158241372,-0.008253641691153647,0.07193724537216006,0.0174581072133189,,0.008342583083890253,-0.032651006445127084,-0.013670977272058443,0.04597587301235541,-0.006052415311813947,0.037921996470640276
FGF14,-0.0722174274284275,-0.06942557220168771,0.04325214126270477,0.00873703837734797,0.014129800996609312,,-0.06863274671283612,0.05519180497784082,-0.04377915066861271,-0.02229237309456899,0.034433860951118445,0.013370679076011213
IGF1,-0.04900988543479671,-0.03112853516591779,0.031066631456668242,-0.023269257879218436,-0.027787496311263763,0.049071943647375424,0.017579873005718852,-0.02211099374930613,-0.05764806122671342,-0.0351921554938916,0.02901391884563493,0.004059920032641685
TNFSF10,0.0462613657959624,-0.030259784235243108,0.027457052082511858,0.037146079389392704,0.00281170858974198,0.05815777128092499,-0.04386774789455753,-0.005264013577893404,-0.028522978448777096,0.05029832494607952,0.10591637789676006,-0.010069440432408793
GDF5,-0.04345202811949563,,0.025906025165802142,,-0.006907594389545655,-0.021064737969503786,-0.018729922356162575,,,-0.02808891612606141,-0.0034098407203524907,0.0562287435773118
CHAD,,-0.03995281964751959,-0.02882950732433253,,-0.01721014827158603,,,,,,,
RGMA,-0.00028949349796921555,-0.03987644822239326,-0.04615898081564406,-0.013841054253504917,0.004194268704646712,0.01859699592725366,0.043005133112990236,0.02800652748908775,-0.01742931559660533,0.04152463654121459,0.00680257857285985,-0.0470772592247745
CLEC3A,,,,,0.01974463126253999,,,,,,,
WNT16,0.03131289304015928,-0.01860942342400423,-0.017738301864843615,-0.0153749475017083,-0.007390912420175155,0.024165629982058005,,,,,0.003381490179986478,-0.033032978042236996
CX3CL1,-0.051586172095455095,0.03662603809084025,-0.05502434929291404,-0.0119375946838815,-0.023146199209898324,0.011720181590811864,-0.008041743323039962,-0.016239191671294853,-0.11782177182611935,0.06178446208883469,0.10707098987160295,0.10079792752532628
FGF1,-0.04045630228317428,0.018778381192938783,0.02023143792480036,0.024611393789428972,0.04059203877337236,0.03772189251186104,-0.04710886396643566,-0.043161592997488514,0.008739378871801535,-0.10049553471848993,0.02999178909789972,-0.006354192288205647
ALOX5AP,-0.08907408768992958,-0.03123487529919647,-0.001438011870987701,0.04392498049762058,-0.02486153218026181,0.050424826106565866,-0.01729715491768552,0.006770144043703615,-0.15629544591664588,-0.002053481035267299,0.00015579031973558404,-0.005498025394135291
IL1RN,-0.009095885172069896,-0.027287330072701375,0.045435833481679636,-0.02418029342218481,,0.011434633688563017,0.09876843127671465,,0.027182753374118365,-0.0021583892838740815,-0.042985247141674676,-0.0044060186594846425
PCSK9,,,,,,0.02071142078333225,,,,,,
NPW,0.006178087129594015,0.08224576540276643,0.0722982921538935,-0.012399692607909869,,0.003725888893865084,0.00844518772988707,-0.02983951232387477,-0.05103462304158351,-0.025059781737466553,0.06763120655130603,-0.016014815929029005
CXCL9,0.07135831087233097,,0.04988812605391604,-0.011866076167855878,-0.02047959132438261,0.03556105931245704,,0.04577065668174038,0.05740398008847904,0.0033848112823363784,0.05114109280215055,-0.043837659181389904
ANGPTL4,-0.0183789978071233,0.15425110583821808,0.013165710847280139,0.010670713671591284,-0.04120827637235442,0.03329570855925272,0.03340582256783559,-0.02458154147376618,0.19515112627802303,0.1319794397371119,0.1299560044686122,0.08379398755845535
CCL11,,,,,,0.003224322509763152,,,,,,
UCN2,,0.03636376721371215,,-0.014004994661293345,,0.0149330852567086,,,,,,
OBP2A,,,,,,0.05414045140768231,,0.02727932660609241,,,0.011287565921044358,
COL4A3,0.13820077872868622,-0.03837153576584348,-0.012167598600378646,0.08694323325861246,-0.010139121906793006,,0.05438075305817776,,,,-0.03794646216307888,-0.006718290666730718
NRG3,0.000837133928547784,-0.019663859928772155,0.010399384804556981,-0.0323100208855875,0.000149401398095221,,-0.032126465590241716,0.0010031529211446328,-0.004316118455641448,0.019562172931007305,-0.04852772508024023,0.03513293917185084
IL23A,-0.03390211956820508,0.21568833514338656,-0.006686559226509389,,,,0.02387865083584797,0.03068032814701223,0.030561903548211963,,-0.008972704889560288,0.04195333653714448
COLQ,-0.019544364297046955,0.01571491810146806,-0.018671100828517206,-0.0331281503822456,-0.030598101483722218,0.002914484777250971,0.09992474355234998,-0.03210530681927033,0.012304452596838511,0.005580564048229704,0.00958813583763852,-0.048460360926428935
TNFSF12,0.012431361977903546,0.05750138706236751,-0.02815837733816147,-0.02270716929950695,-0.04626659381284552,0.020320499055328695,-0.0015338846969860608,-0.04107875560336211,0.0012103189472623416,0.08024555215480171,0.06687691202378739,-0.04155717405107103
DKK2,0.046377655203342145,,0.10874041864196828,0.0251786612532683,-0.01409213800427955,0.060251376193317566,,,,-0.024434654043186288,-0.020645415120693972,-0.008139219075537796
FYN,-0.056448171511403696,-0.08257307348924889,0.0046473023840076875,-0.025074427643780678,0.055943827455936956,0.022109736971600406,0.06705443158325444,0.04694358785939114,0.04965188578322178,0.007835192795562232,-0.01192633314732613,-0.05023571003474654
ACE,-0.05423073183083423,-0.042176188106910935,0.06687907169787467,-0.03914087156056608,0.03236141213281959,-0.018151524279950808,-0.032666685154818485,-0.047318841133402,-0.09400229884039933,0.12261322950941797,0.1008265197908447,0.024818935516502407
IL18,0.058312130615285084,-0.0582173669140052,-0.049982946816212924,-0.054301075743360926,0.01764677958931265,-0.01120228505389972,0.018397812438654758,0.03354127101922726,-0.06135244809397574,-0.033273257955033816,0.03453695889616332,-0.030374906682825213
PPBP,,,-0.018561099108070377,,,-0.019329706784358597,,,,,,-0.024380519579548142
CCL27,0.08166340241553469,-0.028641382269268593,-0.017548239430529786,-0.020087396284503876,-0.014516929663077969,,0.05430065927500352,-0.025801521254557834,0.05598013982746965,0.056505390844505475,0.05785133170159183,0.014119051420325797
SERPING1,-0.003292828167844461,-0.03497715175457456,-0.05035526683693563,0.01350606974378066,-0.030309502790492528,0.02595232222401667,0.032716391344091336,0.02999596154316341,-0.0160394131225971,0.0973041280597895,0.08516157821651307,0.05502616814059837
AZGP1,0.09702453152094105,0.02201469398912684,-0.020054141737622884,-0.02692428921820213,0.012688091131387452,,-0.009212137056472374,0.10727947343642509,,0.011613852332552804,0.06401093079384429,0.07559694612983367
INHA,0.05064219234269848,0.02867419208785558,0.014834574374626866,-0.025499597291534774,0.0027475654140955586,0.057107102922998046,0.00690479023788081,,0.07972464877895719,-0.015812673886246964,0.03725574365666183,0.013330887588762901
SEMA3G,-0.03707830395539397,,0.062134286381310744,0.004599749037932068,0.0036879622443081565,0.10536316140386952,-0.02862611520590685,-0.024801880853946356,-0.026947320385422722,0.08487979078611438,0.03901367691934881,-0.04451165165795028
COL6A1,-0.012166592655950105,0.03655780605494298,-0.01015493221911556,-0.03193025099184659,0.01572272092465347,-0.011637707481613186,-0.015327654779704221,0.05576336381743849,0.07660080822067034,0.13313446624370404,0.09724389936516052,0.050411659913645636
FGF17,0.07934665792081612,-0.026354471221365625,-0.011622322062506425,0.0349427118036467,0.012256532312671615,-0.021958856461980834,-0.026632426765361254,,,,0.015600327190976124,-0.037050542425650486
TNFSF8,-0.020294677501914004,,-0.01856109429692061,-0.011465950893217924,,,,-0.03155173237476158,,,0.11242791306901037,0.044298868148232896
FGF20,,,-0.01766655446194076,-0.014625477944402252,0.08034163957196312,,0.03152095015364002,-0.022264445055720478,-0.017872755598307838,0.18350673741450016,0.004994099034880687,0.003911880494417326
ICAM3,-0.00956044038476868,0.03251493998098475,-0.004074082529671672,9.506036859349264e-06,0.025201010882546733,0.043233383512490675,0.0035137828502398026,-0.09668721487052549,-0.0951206848327128,-0.0017578741226153389,0.052972477356924924,-0.035771676653866734
LAMA4,0.030928033737241078,-0.0235708972521792,0.05262810917712439,-0.0026390619630428658,-0.030407227109944767,0.03456840915761316,-0.030246193652137,-0.09983506379065521,-0.04805228986797549,0.08971985943809366,0.08673695355554892,0.00010045199130969097
INHBE,-0.03192103239960928,,,,,-0.025427235416773355,,,,,,
DLL4,0.06229599997425202,0.005607425216193504,-0.018133564029972724,-0.03599352444245595,-0.006642858387198009,0.07022622260145733,-0.030217012822052924,-0.026921964530661972,-0.015153353541650929,0.09268279656991357,0.15695563667586715,0.02808362913202773
SEMA3A,-0.0017753486904232808,-0.02050714172550544,0.05684604696425786,0.0312060123447761,0.01018095617624437,0.037081669681215554,0.007380364923256315,-0.0035297687394823004,,,0.0038734871399634108,0.002388345059472056
RLN2,,-0.020171934154846482,-0.028469827360412966,-0.011679502745140641,-0.0367634881015499,,-0.01929549509022848,,,,0.10374324401174106,-0.023876236648509838
C5,0.014738117442952942,-0.047416816974633846,-0.0044643638295280026,-0.0068319561611769756,0.005649409164404926,-0.0006591314335566395,-0.014935730435734944,-0.04859734182731154,0.03396801812094231,0.14595229519376718,0.041950091868712194,-0.02398095048942655
COMP,,,,,,-0.017144193976008748,,,,,-0.031862656532166515,
EDN2,0.09704847233788115,,0.12909614943467002,-0.014182808473545147,,0.05420009075354488,0.003936861263565883,,,,,
C1QA,-0.005859981575951701,-0.0982980977341842,0.002409900810095521,-0.036070546268923184,-0.02655292430571704,-0.03411772496742892,0.015780833657245686,-0.055073330803081695,-0.10473702874225232,-0.009590669669051168,-0.05095745983782654,-0.058209623260097876
UTS2B,-0.021824424060722995,,0.10795363991607214,-0.010095674156632758,0.05682242239109955,,,,-0.05281329442792452,,-0.012163326789295556,
COL9A3,-0.014165081561443268,-0.11548197037527702,0.00846924018856889,-0.009986202099388209,0.0037392495940440263,0.0030372074131987865,0.0017216783370090577,0.07518008086991552,-0.11380927800694765,-0.10357988420982608,0.003756994531413405,0.05266650253078626
DLK1,,,-0.016580837963737712,0.03257481931041227,,-0.008566141562473156,,-0.004595470061995231,,,,-0.0155050490852387
HGF,0.03451552733118715,0.001457846327363241,-0.00191437078364386,0.07622668043187647,-0.03742505804798298,0.018556988900621938,0.039931584728690156,-0.04011350724513767,-0.04350084415884939,-0.04130424587157674,-0.013803505594931986,-0.03189395480358378
GIP,,,,,,0.001840563351184619,,,,,,
P4HB,0.01071975066194033,0.1256972069831241,0.06097382353819997,-0.06630567603772257,-0.06939915432665796,-0.02663303914173465,0.03045839841991084,-0.050393590820008514,0.01448462358899107,0.16994814974667327,0.06528020721129688,0.07407823118422072
ADCYAP1,,-0.028084581622507297,0.044975505912408544,0.05218616314816143,0.013712251829746324,,-0.015969718068636615,0.07738488920043238,-0.06027431145724118,0.07641608641041768,0.03683043552330302,0.036794037839335623
GREM1,-0.02182441052951811,,0.015879084911498986,-0.0038693312108190924,-0.016483559311334467,-0.009619270203808306,0.00447572514480909,0.06267698860865908,-0.0141360750886714,-0.03188881875600834,0.08665036478914843,0.001253803833586312
EGF,-0.01831464725082024,,0.0214313258012154,-0.004242209982543633,0.06760705893383637,0.06122024839630796,0.03556747472725602,-0.023376367289623487,0.08767682935902442,0.007835109399532615,0.016866382095730336,-0.06238221562256806
VEGFB,-0.022268302610509834,0.032604871936331915,-0.029634794255126273,0.008008022669919321,-0.011724420946361542,0.03266733418866298,0.06139667341281964,0.02211722842557294,0.17061954643320032,-0.028495770742694493,-0.002007559743831691,0.015072059278510814
FARP2,0.08235315899210416,0.0006969090287296904,-0.02436202675460987,0.03571755588101866,-0.016028231026545763,0.02514186266445445,0.06048005163222988,-0.04684311827113971,-0.04277548968173193,0.04469357957020604,0.06719938512185261,0.06543412938759278
BMP3,,,,,-0.007353425539528923,,,,,,,
IHH,,,,,0.016858453873599764,,,,,,,
LAMA2,0.023050620964817744,-0.029215236685209423,-0.015504841733516222,-0.017683796123533956,-0.044500693831532635,-0.018382850005248513,0.05624675519242697,-0.044544874453627675,-0.017180795638445608,-0.0117617893869777,0.06080922430288076,-0.08115908948252203
SERPINC1,,,,-0.010801459336601375,,,,,,,,
NRG1,0.02573588984296044,-0.018060787269345936,-0.027197877325059572,0.026445578051212844,-0.021803747421005045,0.04919632506660201,-0.011292388374619357,0.10402808339727254,-0.012557887996444268,0.02702748807092566,0.02502883204666106,0.05150605101628021
SPINK1,-0.05121420050691179,0.1659051448985198,-0.03319247868294111,,,-0.03425728141435321,0.0501847900200582,,,0.19618829441532037,0.02434352373874801,0.0017676733103809533
EFEMP2,-0.037199716869171985,-0.030045824639662436,0.051290062121657314,-0.019943895322561717,0.04347263461750659,0.0036280421912212105,0.03368495052354087,-0.03732891592665157,0.026541756854921623,-0.0016504063164743655,0.0632171435309652,0.017852793101645354
SELPLG,0.023862218100658496,-0.05123860534233242,0.0339804135328082,0.024056463424871846,0.053781357818304676,0.026282844914731714,0.014871628064041518,0.024572971395768455,-0.07654758498748435,-0.029235802410272866,-0.03046815695151952,-0.06763770722743956
GDF6,-0.02559250572706847,0.10998466072447366,,,,,,,,,,
HLA-E,-0.05235341616275438,-0.05446341304547391,0.07562942623436374,0.03145858508187194,-0.007333199567080264,0.037417165339606026,0.04283554843335688,0.02672840494121465,-0.07500876664757428,0.09617760927545188,0.022990831018172207,-0.04276273951873829
PTN,-0.006314347387970589,-0.07086508794966426,-0.009829487628162933,-0.0216931051896396,-0.007715753765524773,-0.0527668759609195,0.028936914382213307,0.04733016759922732,-0.15783742579743348,0.03975438771351782,-0.02073033521732833,-0.04211759116667759
CD274,-0.03523278394561285,0.07027070688455958,0.07889369183537012,-0.010726938737859664,-0.0195525675959348,0.0519409710852924,0.032210167777187264,-0.017825782528957914,-0.09794477897670528,0.06582747054702498,0.08100582447094926,-0.03673759513352507
FGF10,,,,,0.04560012835610793,,,,,,,
CD14,0.013686264774319992,-0.11829379753047727,0.03500423357027425,0.03431242182231648,-0.05039699925497829,0.002057754970480646,0.05742449254569337,-0.02061885975579327,-0.0910918840074769,0.017377113162391763,-0.09314379537289541,-0.019415843039281115
SFTPD,-0.027745658077340384,,-0.02084458607608588,0.012491474523849782,-0.009983111149361025,,-0.03262482876677609,-0.029546000010578527,0.0405223995152611,0.04588619947452163,0.06628625278429692,-0.024690700699512486
SLIT1,-0.031051034774817958,-0.07781152166378112,-0.02919137423078116,0.04980383800942827,0.01874587393812174,0.007688819243773035,0.07903563269322135,-0.025145338012797305,-0.047060790575126694,0.11088146457598584,-0.01980754612572121,0.026713069344158066
CNTF,,,-0.018561095990987,-0.009207362005990812,-0.01648355788669932,,0.14613774073991934,,,,,
BST1,-0.04356387666351432,0.019471570708968305,-0.001600890284888384,0.048981982572799405,0.00907384043628186,0.039245674429366224,-0.016366601072584887,0.06867199974025695,-0.03171124566659211,0.04595157374814333,0.043360746983963715,0.008356335405050645
AGTRAP,0.028452992801780104,-0.017267907302596183,0.054012110852702584,0.023684155549981267,0.020733189320212272,-0.0006281139613498319,0.01637405535299139,0.08078950899426725,-0.09332072812854124,-0.005500217362639125,0.04616127481723538,0.04875699875703992
LAMC1,-0.013480645121290824,0.06918140006862082,0.05092321573965481,-0.0496068178916632,-0.05648786753050563,0.05633421218362338,0.07603233797889533,-0.05787331156699092,-0.02533024234788318,0.14578751564828676,0.0891134771615534,0.005426196342251456
COL6A3,0.02326601752121481,0.10419021146092482,-0.0017654224878881314,-0.019089769188061836,-0.04545880861274277,-0.02218014101988267,-0.004051346972066517,0.002129073205572577,0.03789115042600306,0.06573718007880812,0.055132328588108355,0.06698268616491763
FN1,0.0091948336513621,0.108778346895084,0.05036401313409122,-0.019089344026139078,0.05688471525440722,-0.02567838388030621,0.014327838376502842,-0.0721068691055689,0.032008451225488184,0.1344983974790222,0.10953357557948154,0.0950894815667119
MIF,0.015493736394691328,0.13817967664467584,-0.018230735527658026,0.005306492963889667,0.012753080072983447,0.012174404732713756,-0.028032953346431303,0.07596884493294692,0.2422112507158936,0.05989765685755288,0.030233522760791883,0.0009498537562917358
JAG1,0.008124572791807122,0.07121198379233822,0.036091570977929574,-0.031107351358048516,0.001074085624348029,-0.0031344738134474483,0.05623715185500258,-0.05990815760498049,-0.15373737806697352,0.09669454070893396,0.09900765956341397,0.02290665776506982
NID2,0.030780020437416813,0.015799865261204603,-0.012561409477030588,-0.024236351978976056,-0.051143839407832035,0.0013392914200487601,0.000890761632408509,-0.06088076528347854,-0.07813199521389215,0.11289063973308128,0.09171972174750447,-0.016888623354762027
EFNB1,0.030617314217625344,0.005408654409825976,0.00020375899577177096,0.003334332133979342,-0.0007539862785208341,0.08245120909487051,0.06443252398050711,-0.031319495538337856,-0.05976967642383499,0.05904466246908206,0.030968655455177883,-0.038565264478816405
COL4A2,0.030469607790883584,0.04044220631832653,0.060256865927297315,-0.054934665004815836,0.01099128652513505,0.06376884165159728,0.05109448495920081,-0.0778146791696358,-0.054420929678967445,0.08523344357739156,0.08412011839595468,0.01709434012393636
SPP1,-0.04465016056583459,-0.15561937348314916,-0.009243493738220955,-0.0395260289428279,0.005193504268611292,-0.02859911288988367,0.05240439289036764,0.05864506737093921,0.13804793752752956,-0.087747120404145,0.05187488739117458,0.07309797044523363
PODXL2,0.04507132163740161,-0.0507551346897205,-0.010108974460758521,0.01732701743200262,-0.024175728021026594,-0.018178063790158714,-0.00600679437718985,-0.05082884665363219,-0.00535428718746555,0.0021226251391751505,0.015328874972940736,-0.018551437973038695
IFNE,,,,,-0.01841636559624005,,,,,,,
FGF9,0.01686874677174756,-0.023226191429582807,-0.012378343691390403,0.03232867141683609,0.00800054661813562,,-0.04183991442291169,,,,0.021816025418972956,0.09587687358533159
ITIH2,-0.020294699108299973,,-0.01515752570492471,,0.005586760957130977,,-0.020638815942969013,,0.0738199087862096,-0.043259945478351665,-0.007699891845018743,-0.00011917991855277854
ADAM10,-0.029523113767599897,-0.04792105643080089,-0.034190027221229255,-0.020037303792695305,-0.011468761396802663,0.01936602987917649,0.033120338368073765,-0.03557554767297113,-0.026783819657586437,-0.016423411905039337,0.0696785388747739,0.06867105328748241
CFH,-0.009499465613334208,-0.04312359981925409,-0.0025537916665764986,-0.040918116573773734,-0.08445596140770109,0.035594744531730546,0.019921076808778592,-0.03996782567068758,-0.01200130972275775,0.09354426408514338,0.02216648146385724,0.0023389997476210983
COL4A5,-0.0020361700741483263,-0.06263506284923151,-0.02992724176082832,-0.061882020892314996,-0.041954768772566695,0.042034577767793777,0.07478096819139972,0.10325354512496235,0.03086430259530058,0.030061146732561748,-4.6463994392164e-06,-0.05470877911656814
