,UKF243,UKF248,UKF260,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
SERPING1,0.00631883988399684,-0.048028049877173525,0.020127720780891006,0.006550922377384148,0.013553544641735074,-0.013493987081420366,-0.03456868184816294,0.011895579911142675,-0.011512521868580641
AZGP1,0.017604743274522335,0.017803346608313116,0.01420329005222357,-0.011414990695796797,0.02514832229589991,,0.02711964646154957,0.036582994884187925,-0.03069192075803458
INHA,-0.005078820788538172,-0.025618616851126607,0.004623827340113834,8.95493388939576e-05,0.032702602413781305,0.0006253378149150996,0.08690354499588696,-0.029035467176180708,-0.018279914878841997
SEMA3G,-0.040800820844772004,0.0466347727819233,0.1678934121696981,-0.025086247926187365,-0.009639886765724363,-0.04165046995881452,,,0.04126134483277072
COL6A1,0.023806244547554742,-0.028227669867466963,-0.02792433528557597,0.018152534886549776,-0.030168068473233348,0.022257515974220727,0.0476934665412676,0.013726504910442631,-0.015802568952391776
FGF17,-0.029536821272210016,0.024601660854886655,0.03265046318724046,0.06683317190221937,0.008456783814688005,,0.0468910064370317,0.01908135781219086,
TNFSF8,0.02997457409930131,,-0.011246160677812842,-0.012951026775163927,,,-0.022103091918773455,0.029436901808586134,-0.016367655749835276
FGF20,,0.025592421035356156,0.04520063881187008,-0.02946627278515079,0.04561761600726515,0.08094734500351596,-0.024035243707860438,-0.01226603546809777,-0.007437057213625584
ICAM3,-0.033934353443219684,0.02226375646975358,0.09940475288099887,-0.008417931105570962,-0.05756479789595934,-0.10932953054670798,0.0046084698944945735,0.04915043727348829,-0.029747112307365806
LAMA4,0.11108743110343568,-0.04746692970838869,0.006249004962583978,0.03135993979442604,0.046083220286721654,-0.005142015157384559,-0.018518664536626653,0.03670152832566635,-0.0068374921121551555
INHBE,0.06651593261894652,,,,,,,,
DLL4,-0.049047199730836565,-0.023251390978351782,0.08645470305034361,-0.022190649964801638,-0.0020993602118879826,0.0013216975097751567,-0.04602628887982123,0.04622937722375396,-0.030859877589580663
SEMA3A,-0.03514788067516655,-0.030774892959619816,0.01603382070663895,0.00011586711072932293,-0.03331178215430326,,0.01911620516996386,0.02541797155752364,-0.006294053679808406
RLN2,,,-0.017249858647499873,-0.013192237973248939,-0.016129554178993623,,-0.015284234376700906,,-0.027253242155883473
C5,0.06805814692990661,0.050304196896110674,-0.005588360721841488,-0.009920271992388034,0.056649471308205565,-0.05286936018814102,-0.05073804274348738,0.006227291412520903,0.055624623911877086
COMP,,,,,,,,,-0.019600706651728896
EDN2,-0.030203001036469976,0.030813990897317078,0.010602887784891844,0.0012605832860518756,-0.008892268488147028,,,,
C1QA,-0.09429168151554881,-0.02589462903681941,0.017739789400974804,0.02099778149067162,0.04609454250138757,-0.02743660953597774,-0.08770100902548005,-0.005924985062018556,0.07843675032162069
UTS2B,0.0239847788237918,0.17067063305332614,-0.012334950135494367,-0.011403271087897229,,-0.04341098103994069,,,
COL9A3,-0.04242862775195317,0.02619050707935871,0.004613289845245618,0.03740043095560565,0.04269456954138698,-0.10971788291216399,0.09800279347798128,0.03954119651386963,0.049133063576695536
DLK1,,,-0.010046324043723541,-0.03518657304579587,,,,,
HGF,-0.051459719345224045,-0.051232101711563525,0.01961901010397235,-0.01207644362436874,-0.024567103621599726,-0.04365962394291614,0.013121380169348053,0.04304599282828068,0.02471909218095687
P4HB,-0.004608263739186638,0.049411416435528654,0.006847384697650819,0.009654049268027052,0.02037542723548829,-0.10384090338589182,0.07813217638195818,-0.06743527762685127,-0.03948359749296176
ADCYAP1,,-0.033543390560791066,0.016769849371362184,0.004085121674944842,-0.023767355098843895,-0.04954371849377177,0.0378623555323714,-0.008726396643959168,-0.01790460242387673
GREM1,-0.024015496100599967,0.09052980326485109,0.018816329923697875,0.03822426758030477,-0.0423045711896717,-0.029569558431559572,0.0013478520987208747,-0.02944890960939939,-0.051396293442176805
EGF,0.02375286132486112,-0.024762760904090523,-0.02292016923606319,-0.027610114475501418,-0.006421674546594796,0.06189997390058083,-0.018687497322585456,-0.015399747429113386,-0.03579297781487465
VEGFB,-0.0341898403697027,0.004192918462406623,-0.01871006031895239,-0.007033498566708512,0.043453721406202274,0.12879523465963266,0.008646870720281934,-0.023812155392381962,-0.020113322596663593
FARP2,0.06460751728323098,0.03916049868412755,-0.003965198605940617,0.024368693875454858,-0.00418980777157183,0.05729286253617401,-0.02808112179769653,0.03243608317046616,0.04023490609619468
IHH,,,,,,,0.024294654635223012,0.28120836183246034,
LAMA2,0.022184332468448698,-0.05795350515515062,-0.03849972331904589,0.007816828037523425,0.05881340241134277,0.012620753236696355,-0.0062955101019832645,0.0370960934923071,-0.00391125656504604
SERPINC1,,,,0.07647639788400488,,,,-0.015399748654197248,
NRG1,0.01462392284269717,-0.028008058854432964,-0.022747648878438748,0.0555029006456271,-0.03257788610249925,0.048283385969854035,-0.018972069041928278,0.08476787164941038,
SPINK1,0.025367578684272515,0.1299723704123003,0.0165217919319281,,0.02523840853461089,,0.04571352400276149,-0.01129907511149958,
EFEMP2,0.07127062091431521,-0.01798130529821843,0.020340716498316133,-0.000505778913742941,0.050519317928369764,0.03324579664767678,0.07097774667670392,0.016470387735474445,-0.04325117926803787
SELPLG,0.06012349957568295,-0.022318788932848894,0.0036073437082080203,0.014636893534648155,0.009875437904039306,-0.0167254051120277,0.0055608570469267826,0.09863031846852752,0.08001849420764529
GDF6,0.014052204777952836,-0.012318421821633918,,,,,0.07768846128131839,-0.006783381729929525,
HLA-E,0.002985688849159625,0.025365551790264243,0.05397639645470605,0.013419771550859343,0.03191240240037264,-0.023404055696584384,-0.09116988037934583,-0.005516774034290298,-0.04469173081292865
PTN,-0.007620862096820628,-0.018051892162579044,-0.023308444861185752,0.012610241584785948,-0.004875305429263233,-0.05846081897309814,0.0772810862592635,0.01632432663691566,-0.007825499290242986
CD274,-0.003020574620487285,-0.04063924135723818,0.004049065343866221,0.04095602493743838,-0.026545072256465775,0.004098260960650304,0.040734600947537586,0.004569634289111085,0.0002828615073720914
CD14,0.014844659199415734,0.04437438682008816,-0.03172750914407749,0.045810130958549036,0.029597118099961687,-0.0792294364546936,0.009796064669268391,-0.018121663615260696,0.07077417718898209
SFTPD,-0.011373271386142608,-0.024350382753378082,-0.012629727564772621,-0.020940434602259392,0.021780756329855273,0.0362437143220539,-0.05026268599164376,0.02120199634369787,-0.035534176874115954
SLIT1,-0.07253361121224948,-0.035102258603172676,-0.014019358880476007,-0.027557550426212597,0.007314328060520011,-0.07525553363221474,0.04803746745342224,0.01879270303763526,-0.010878963848016848
CNTF,,,-0.011246161704247089,-0.010399904288683726,-0.01872813365296549,,,,-0.016864631381991305
BST1,-0.023243651011601012,0.12091127849716019,-0.02433366643760449,0.02981409656809938,0.022888066565588495,0.011670065312337535,-0.01710551320903321,0.014823761470675977,-0.02452269883677369
AGTRAP,0.0395326413149906,-0.059650182508440994,0.011884855890146557,-0.020323780780396886,0.012400406101798744,0.027915407563094814,0.031236763117143334,-0.033986201528764665,-0.07278254034082536
LAMC1,0.0064851955431904345,-0.04933141451704189,-0.03817967386786436,0.02675817435878343,0.031163712824080435,-0.06982683005670699,0.015798654805677208,0.031368044867550064,-0.01474235492340057
COL6A3,0.044294130731999226,-0.024879806838804645,-0.0434449921695997,-0.021562285953319868,-0.02191750452915961,-0.02220526676145382,-0.0011129273715806967,-0.009028922132436909,-0.023780501303235408
FN1,0.04919125731805149,-0.032683686606349203,0.027288486520132594,-0.01191410125243175,0.04470695669205224,-0.04206773101575877,-0.02431915764941955,-0.014220234643788021,-0.06134704746540796
MIF,0.03886907053258261,-0.0016312159810072376,0.012355002380255305,-0.026418375650740834,-0.0069224938699306866,0.12868243505643748,0.16683283730649112,-0.016278543939669675,-0.06872406072621685
JAG1,0.055835477692008924,0.04433905266676453,-0.042687963741475626,0.017198843382942093,0.0008308325925979373,-0.03767442738298071,-0.01195099115170994,-0.011956750870704004,-0.08358072743153744
NID2,-0.049746208529560534,-0.028757598222700877,0.023992872371878735,-0.027375456805564954,-0.008467383879188372,0.01571774773782243,-0.056835960042060846,0.08303127817247977,0.00467011947132612
EFNB1,-0.0076370942746185454,-0.016794224271193568,0.03654224103065258,-0.0369062644109491,0.020520607417172484,0.08660521171339543,0.01634988290503276,0.03206019078251523,0.0015440487942493704
COL4A2,-0.02614058704694937,-0.06808389939463179,-0.0202546570163777,0.044515910422062786,0.0314063532546736,-0.061713602620471805,-0.06659130115836988,0.016237561910602286,-0.06221242134539364
SPP1,0.003273725278940466,0.06938212240659965,-0.012254778232524606,0.024483696981742235,0.10645398853787937,0.14703296029369384,0.10621363611812942,-0.046891720279332735,0.08771960119236405
PODXL2,-0.030363940766506392,-0.03262722687424441,-0.01223916510238958,0.0022710590760434885,-0.0023368199339635714,-0.17635309730147306,0.022396378210438765,0.029533390222890452,0.0071088744593076954
FGF9,-0.04992146357865802,-0.008887176561804521,-0.010728357454245257,-0.03639125761795124,-0.03497495987395365,,0.002468288405067815,-0.0005641988870807533,
ITIH2,-0.02233220762773973,0.0017713452092733633,0.08695443872581927,,-0.026249400540889437,0.04000177530289863,-0.04397000076066812,0.024773443361151056,-0.03822119005524174
ADAM10,0.04580841971834571,0.004809536187250592,0.02849266071232895,0.00630941985457761,0.0022148415308279107,0.11453385182196722,0.0054390398310022,0.038855342650600484,-0.002066814538927117
CFH,-0.03845918699730621,-0.06933529038343147,-0.01707796721057935,0.02599313623336718,-0.0006262370552494089,0.0019419737398201052,-0.07660964981742345,0.08125875796591416,0.10684590975417942
COL4A5,0.03133788841124993,-0.003447751273706579,-0.004486406585653567,0.007863473835624444,0.0438944203403827,-0.03250545974575424,0.04594164515114001,0.04343589053287496,-0.001418719029996838
LTBP3,0.09842965701338112,-0.04210756436624486,0.010359320908285532,0.012895711530027673,0.010360997136603888,0.010734426829027255,-0.013584329019854761,-0.011836390840421937,0.02538847246743204
GNB3,0.010956215566961351,0.01938825489423875,-0.03435227113522769,-0.025837456956247434,-0.010824040950713017,0.034911307216275035,-0.009584890355970672,0.10107627025069196,-0.0288148710425141
COL6A2,-0.02812877408535831,-0.04703021226124541,0.02986222576579197,-0.013643009929535623,-0.03207868816653247,0.07662892865288806,0.039021059265701104,-0.002300036151106588,-0.025072152333710494
PLG,,,,,0.05145506444220355,,,,
GDF9,-0.009788191242045012,0.05813995533607984,-0.03704744012333131,0.029137322298445553,0.08346295862320034,0.04676482714127555,-0.002715989911614052,0.05984309130008172,-0.02475871560892641
NCAM1,0.05144431389514183,-0.02805758350841312,-0.017472747008313066,0.0006248516229388282,0.03207641136399326,0.045610396585938066,-0.06356504166333762,-0.008612589187187294,-0.050227334035097326
APOC2,-0.05425104844252385,0.08774279775512425,-0.059747461863703874,-0.012937032930644807,0.04228834907064041,0.017563007077421117,-0.03452289724693212,0.059477972597316776,0.03590122838513114
BST2,0.07038729679350647,-0.03384505407900653,0.027098005862643392,0.018269318803619653,0.016553305436886514,-0.07122130801090204,-0.02815244510010995,0.013062768933684443,-0.035314822266507076
COL5A1,0.025873846188517357,-0.00685075730178352,0.02987144371666334,0.013507408195895309,0.07823071902918055,0.0813612401739689,0.037348881923581115,-0.0015656051114662417,-0.028302110176256095
CALM3,-0.004311023020087515,-0.027731363638033826,0.03424104383497287,-0.058266536806699624,-0.052389253160792286,-0.020963282105483337,-0.006028424501876968,0.021611147002703897,-0.05465306480786558
THBS2,-0.03329480603000961,-0.032615987276189695,0.0013207407985169534,-0.00372450350910589,0.02885600181798142,0.1726016534539772,-0.008695424725118866,-0.012055646642853232,-0.021266156622877574
SERPINE2,-0.020577194134452064,0.003990332926475892,-0.004311438512431158,-0.05352946406446462,-0.0051000956661615615,0.09091836700654891,0.019886127750022353,0.0331936132137609,-0.009440387130864975
EFNB2,0.07524551196004331,-0.005896123791472107,-0.034708565882180964,0.051611777555579864,0.0218491403429123,-0.0013056172557006098,0.036081970063575795,0.015340426964554902,-0.018938465994269484
PROK1,,0.03113984897012677,-0.012334951828430283,-0.01680121683178071,,,0.12695738831540954,0.07858173305331814,-0.01686461491991507
MMP9,-0.029536815846702338,-0.03486130601407671,-0.021523705441424137,0.015308498913675635,-0.049497524294824,0.03471326077271709,0.09613122775714203,-0.003609843996938417,-0.05537219264062051
DMP1,,-0.018091680229827132,,,,,,,
NPPA,-0.03682258807310446,-0.02170548861177592,-0.014282471355490425,-0.005862639947354077,0.10918602607649347,0.005142449678096774,0.09255954518217503,-0.00041719914860336484,-0.01513591666364158
APOB,,,0.028332887417635257,-0.02109736487194788,,,,,-0.01850605771381485
C4B,0.003391908017546807,,,0.025930450156441888,0.03260353676630829,,,,-0.018729655467407322
NTNG2,-0.02612857758790266,0.003774126876294231,-0.024482611182209357,0.04517866388772832,0.0744370785651077,0.03833520523601915,0.040997842300339725,0.036038787896119986,-0.006589706594616107
LAMA1,-0.06434697292811428,-0.05601033012986959,0.03898157849325261,-0.014081463151452766,-0.009797070624227935,-0.04044918747994646,0.02982787022739603,0.0437677602066276,0.03734836785247031
UCN,-0.02624298028854252,0.0407231595030831,0.01473445873329564,-0.022210399260151188,0.051157109418227154,0.07840232097292268,-0.016080703073541765,0.025624641500773915,-0.036178635489704035
ARTN,-0.005104069125771031,-0.02399453515209529,-0.013339932192277722,-0.017366317439300536,-0.01872813495543596,0.042469270716214584,-0.01365326271800754,-0.02678395883039942,-0.023336022371307212
PDGFD,0.01835061412576013,0.029597450697261007,-0.010437327729796296,0.05408096890614364,-0.0017506371892024625,-0.10159355778230933,-0.014308102097633666,0.07325875708380482,-0.01801513699904192
EDN1,0.006720502143944394,0.014164884873609722,0.02959275956033516,0.044932398715047485,0.021998863237935973,0.0884681538755292,0.02899258805026675,0.017095484418353825,-0.028942385476246613
ARPC5,0.035253324272681526,0.03902124382110713,0.024589125703437673,0.07721431335047636,0.03931202152177553,0.04436354661077608,-0.0013340196584607806,0.034049530119041646,0.06358912956849179
GSTO1,0.0005076348941459604,0.04361323299906541,-0.05865699247199241,0.007432204801702923,-0.0852642335479231,-0.0520533715594737,0.09516823376537462,0.010981375601758136,-0.014197911428363092
PROK2,,,,,,,-0.013280807656335868,-0.01733714235543957,
SYK,-0.004118240968563421,-0.030704072277677845,0.01605048166127198,0.010253627689499346,0.02539590190014515,0.04555430554847782,0.026836008881336592,0.00664452176165594,0.02520238107777557
ST6GAL1,-0.026757342844958957,0.04792666251183999,0.01414571882446836,-0.020507163450892908,0.005586347604822551,0.03148315720596373,-0.10778664316828125,0.056128330823097546,0.08766425352053464
WNT3,-0.09053840322848034,0.00045722786881472355,0.04879138036408931,0.009655545494499117,-0.057064505262843485,0.057216175399351275,0.007504723041303826,0.018794098010140852,-0.019201106151512867
HSP90B1,-0.017915752512828356,0.07073301588453443,-0.00030001927558569223,0.00992135043787413,0.007850294982007875,-0.09843141832400734,0.05932514426751999,-0.100116653845481,-0.0733591370248334
ZP3,-0.0010608123874349044,-0.026617811617587504,0.014736377775027683,0.011084253895914492,-0.01605019010885402,0.0922603697063909,-0.02464971171956945,-0.007013469601397457,0.010151581460201382
ANGPT4,,-0.014152772007936517,,,,,,,0.1367722346245264
NRG2,0.014758417713032866,-0.03919559886751808,0.013088792832496029,-0.038729945638190835,0.028609944333206204,0.03362484559921099,0.04620049672485012,0.04939527570288542,0.012067007180596452
MELTF,0.030204694088635842,0.008412320882454905,0.034832312190246406,0.04169372958127704,0.008729587178384563,0.0242941217616966,0.10159583285582358,0.014442162555264005,-0.011050595267854946
NLGN1,0.07178362718695024,-0.02358426622718652,0.04785826167291589,-0.0050022146234371566,0.047687396730139754,-0.00421553906311445,-0.057797276679729295,-0.025614955774879763,-0.04917287531955344
SLIT3,-0.06361668704280322,-8.234151239676041e-05,-0.029294828055180338,0.0075616801773842465,-0.05521432907902615,0.012061836478393463,0.0299290541574815,0.07392400934343168,0.03840490370052127
CCL8,-0.04382335421029918,-0.03904293250252731,0.012630518385338413,0.01827073368512594,-0.017474660627819313,0.05035965737643817,0.03292079498506714,-0.0007077693402699279,
S100A4,0.05719411113487519,0.00018851618143607413,-0.019307846473426142,-0.009819280049315694,0.007363684885948599,-0.07228205334925991,0.022662873463468958,0.00019540601154195003,0.050840956862414695
TNFSF13B,0.03944823607380732,0.00665854679283262,-0.0367336800267522,0.00011736937902220686,0.07000840945745927,-0.04082177281628512,0.02166526011072911,-0.000445173230152044,-0.05491153374834482
HSPG2,-0.0677582277444871,-0.03144215405761467,0.0026741881322157584,-0.046914551829405446,0.03131222959848345,-0.05378217083000132,-0.048445615349184575,0.02897582582691344,-0.023662961156535454
FAM3C,-0.06325401479247802,0.024736845155403784,0.016404867582744346,0.00021613411688271663,-0.042226545628097974,-0.02913047787028215,-0.0230491631768348,0.056140353923867105,0.046966382631944754
FLT3LG,-0.0016337313322558108,0.0033597353807757364,0.010701364234663948,0.01828297796671966,-0.025761602860506185,0.03813991014802436,0.017523857678400315,0.06865435260085419,0.015088743213916858
A2M,0.03795241631534132,-0.01832282435732108,0.0426423877187698,0.029508442086147165,-0.002120441485488651,-0.038618929853568,-0.052334774340903376,0.059369060525761595,0.033298030607416526
VCL,0.004631967460721093,-0.03066071746666728,0.033553535268059466,0.04245951525491256,0.02138463827335945,0.022956995536615985,0.05267520989715777,0.02051862005480234,-0.06431061082794838
FGF2,0.0707887795548889,-0.02379849362905953,-0.05502068778076308,0.03622559407489423,0.03789217209035157,0.09871876886329829,-0.008363723285902751,0.07745540439131714,-0.09897186027303449
AGRP,,,-0.011246163592886837,-0.01232856683365492,,0.09226345983526438,0.03881574582323117,-0.013201409911042237,
CNTN3,-0.04565686073699103,0.005722272019197377,0.03964229327899153,-0.011796078973052196,-0.031696525750441254,-0.05841347837923399,-0.02966126841704369,0.019088048526677778,-0.02644388476104632
RNASE2,-0.03970637067063959,-0.03548524294133296,-0.0015064967337468824,0.028528305613606107,0.023394844457060825,0.035426119468666965,-0.003979966084591516,0.026885990812916934,0.011842073795576537
ADM2,0.09718118942081275,0.11376475969561124,,,,-0.038431347410020994,,,
GAL,-0.03335486919734061,-0.032790989619202106,-0.06062741210765697,-0.0357659328041844,0.0028736862111090567,0.012789887164001219,0.010030654723362196,-0.038747009555304815,
CXCL6,-0.009501818611330844,-0.015091289838411218,-0.01124615714688118,,,,0.0014362751636593368,-0.045233520973132144,
PDGFC,-0.02607291534387615,0.041813633606184314,-0.01159639630527492,0.004080861966984005,-0.025554098804864905,0.007731713503900713,0.07312374359859962,0.000619276174224572,0.07047349159247315
COL8A2,0.11482776377068737,-0.001396265442132775,-0.037353347017138855,-0.04875498552162594,0.05827644508984563,-0.034913322637371874,-0.019757103354191542,0.015558222232376814,-0.021490017028324714
SPON2,-0.08689334741761988,-0.05031615124653133,-0.027512514366342403,-0.0003034569753640566,-0.015685792381582863,-0.030967980421645235,-0.025851572729186246,0.07426578463392038,-0.0007099547452138024
LCN2,-0.02520884082591291,,,,,,0.11730575902075097,-0.027796814300315605,
SEMA3D,,0.08046922981814832,0.004868990969474642,-0.021475815463039394,-0.018929430947238545,-0.04572202091767921,,,-0.037443338671265876
BMP6,,-0.017307040690347764,-0.013614316023697153,-0.011265181338807509,,,-0.027819947106674615,-0.020856377964439083,0.07114256311398165
TIMP2,0.027704684739675075,-0.029830651578845423,-0.016070053076178082,0.016501797114487456,-0.03230945425762461,0.051160549828643605,0.02482019828427446,-0.047636435413955694,0.029842433192323936
EFNA1,0.05283369644999462,0.04282156262608095,-0.05464857774750048,-0.01438063476825092,0.03547340287078221,-0.012425997226222295,0.025152489299850516,0.04767434533699854,-0.04272051800712094
S100A12,,-0.020689721904292045,,,,,-0.016852247823396754,,-0.018051181280356557
TFPI,0.02680276725359223,-0.001516991860687931,0.01237484836380504,0.012817905041242608,0.016513562226629534,0.023282892781821482,0.021379745750543588,0.03350392722207141,-0.06336213611516989
GPC3,-0.0029657302402120366,-0.03992179335321855,0.04236023158448992,-0.014777277700354644,,-0.039084417378129295,-0.04615941546929558,0.011002992689384544,0.02925309890494374
NMU,-0.049266827229169925,-0.01567035934826077,0.045199190262472426,,0.08402900968641216,0.010238443747946068,0.07875166102591225,0.0012372132675602648,
SCGB3A2,,-0.023634046824340095,,,0.07913532073782002,,0.09375395440027398,-0.023913768558040668,
LAMB3,-0.04770692253863438,-0.027468217133357835,0.03202519389722579,-0.03542150886607445,-0.0009376229680808897,-0.08359261365170269,-0.015200588170979214,0.05718034693732906,0.0749191334184126
LGALS9,-0.03893606612949239,-0.02364905550378601,-0.01313291281887322,-0.02146642693140571,0.034851944646182485,-0.0821429335210318,0.03303383102589854,-0.005516957271452841,0.06494419264736662
VIM,0.10246008643235142,0.014919220315820938,-0.006612421918967982,0.029385146739807994,0.05651711094881676,0.13927651913285494,0.14587844903516106,-0.03970680432649724,-0.0006214901091369658
PLAU,-0.041072210094140645,-0.02829760440898993,0.03746050680703102,0.03548847038812748,-0.02529673670859269,-0.004164684056700251,-0.010965630844458094,0.019583833007550656,0.006516458060117131
TGFB3,0.008828790934477913,-0.04405033353756326,-0.036554952613006286,-0.013902314368342229,0.07561942041800458,-0.029337128028310667,0.0249889317442419,0.0611957121666838,0.012438311236938596
APLN,0.07510877724973107,0.011808559480695171,0.014560434677247438,-0.017356301545090456,0.03681563309162002,0.08635614959983355,0.060762379290012984,-0.012466310009727703,-0.03431650759660645
SHANK2,-0.04793746314685736,0.023829800033772143,-0.014895155925155267,-0.035845264291417024,-0.04418752859892061,,0.037841239206163606,-0.017130058874997862,-0.017585470148975834
LTF,0.05156143253157079,-0.03867846906916097,-0.015956829990569986,-0.009361550148839236,0.022440436311874527,0.06978782855883016,0.0047770552945502745,0.02014773082514998,-0.027683417321349008
PYY,,,,-0.014005706628671559,-0.01565678111246122,,-0.02226974701937803,0.025005474388078437,
PENK,-0.0490471592880735,-0.0035633956142351497,0.03950898727788724,-0.031048203377802525,-0.027982063539257664,,,,-0.020642331239969357
CTF1,-0.029097240648465014,-0.05635189054181974,0.05127801417165196,0.002766413244846278,0.03046918862121367,-0.06286738913954246,-0.04459398915616202,-0.023247392542190243,-0.024869900639958246
COL3A1,-0.08923710212108414,-0.05347897399988134,-0.0012020773252909764,0.022378852846561142,-0.0249050178168212,-0.0794052293718433,-0.0695695094712596,-0.01523461397362489,-0.02848907477928465
S100A10,0.062423504619185284,0.028377436945378205,-0.009655449974472747,0.022217839581686934,0.04246387493690961,0.11639036103565154,0.14029047987748083,-0.025199937227046103,0.012562968636309098
FGF13,-0.07700197419958506,-0.02633262287412644,0.01746723883665858,-0.02335445724353509,-0.045791696749532346,,-0.010054215324729616,0.04824084856913291,-0.016367656230080702
SEMA4A,-0.05771394916633806,-0.0013479172778065138,0.004447260995253467,0.08645107580256171,-0.033824397708807644,-0.06069340324275188,-0.0058996843290261185,-0.021962097498298253,0.004867587684754637
EFNA4,0.0449290240121452,0.0428515554268758,0.06506570777805054,0.007856050830429366,0.03582566610001098,-0.005778911642040679,-0.01309252370806175,0.05608706721078249,-0.01485938083128436
HSPA8,-0.027901228437184494,-0.08144848155771495,-0.02092593704097331,0.005826208631809513,0.04560624501121445,-0.04245102393350078,0.035973716209186116,0.003152097548220043,-0.050224032496346285
NPB,-0.034250286029331035,-0.013150879421871821,,0.00018810373178455175,-0.0353231032364445,0.030200898072477184,0.039798264671190256,0.020964822307110397,0.03923138719994528
ULBP1,0.060204799842036416,0.02395285350207367,-0.010576484213183952,0.04580387309840039,-0.017474660210700446,0.008798127031060473,0.02077276299616638,0.03314914002536703,
SEMA3E,0.015205739549124412,-0.007075765081939008,0.02237688418218636,0.060391991664204774,-0.0337937627075613,-0.04684065848213549,-0.030466942325939383,-0.017594176385711275,0.08253801269360843
FGF3,,,,,,,-0.04854839456137722,-0.016268671553446624,
ADAM9,0.04233864696148458,-0.016665177688945074,0.03561140054282374,-0.017681417667233534,0.06491083149721116,-0.03664318978255505,0.061950918774593154,0.002513099112051448,-0.031180479084377943
ASIP,-0.007735675957171204,,-0.01669400743763432,-0.015410051233947819,-0.02243439506378383,0.02708770962202602,0.03814071234928061,-0.04077053995789239,-0.025294161207428223
IBSP,0.027940235036930057,-0.009892751187932251,0.0552433276517091,,-0.03035021841556641,0.13500006591616728,0.06020296600487222,-0.04861506366391321,0.07139466533593158
MMP12,,-0.013356993764729732,,,,,,,
FAT4,-0.049995954189540254,-0.01847269809309568,-0.023176994150061355,-0.022762580445543842,-0.03331178728166251,-0.04750438509090347,-0.021773010669304017,0.003385252906635553,-0.013942224860088592
MDK,-0.024025528386057156,-0.10324544983422318,-2.541936369831099e-05,0.06769483485084836,0.024765205922185018,-0.006768692354056807,0.0420535425419056,0.014936053883773805,-0.015911362636200542
BMP5,,,,,,,0.02524448886283303,0.008215414471832768,
CAMP,,,0.07569095141511219,,,,-0.03304944886935511,-0.03769381291272584,
HSPA1A,0.03664781120610741,0.06827454409541452,-0.052183335285295604,-0.005735057088685978,0.00314224069697317,0.050818574671570825,0.11650911009234834,-0.07142485948752005,0.05807953301065807
SOST,-0.031813635152987234,-0.020689721963987582,,,-0.02156327046533311,0.09363149234199433,,,
SEMA3F,-0.06776806267721681,-0.05608524748810534,0.056497126471172776,-0.03267104166753664,0.010068728469403945,-0.005169250018975938,-0.06068478933253785,0.051939784624478784,0.06887497062529357
ARF6,-0.033968699287643726,-0.002831339064212717,0.0030348647072903473,-0.025803592121465463,-0.007918791960472927,-0.013077322170444558,0.004756242501357818,0.008690130843175985,-0.009579296471071317
IL6,-0.06259822730161145,-0.013932817761994436,-0.040164800079374334,-0.021731842500032437,-0.022262673955600068,0.03423957487660815,0.00976319906345686,0.0034594415636077943,
CALM1,-0.055779762470979384,-0.0810216641843173,-0.026854785752432327,0.00818884146551501,-0.0036281574785436825,0.02357293181999122,-0.06347999047510702,0.034057956016103966,-0.026953613622410513
VIP,-0.03737348305057886,-0.008835725129626677,0.02503565905841189,-0.02718516076181485,-0.03282401050413721,,,,
NMB,0.06979253544090909,0.020431258187380102,-0.0506518672039289,-0.028293455216968307,0.029168416888210928,0.03390761493628888,0.011741880085790047,-0.003690999743649595,-0.04418437429694571
CCL26,-0.03898661918043853,-0.025605481061027887,-0.018002373440234407,0.09402362644184431,0.031972923757787604,-0.036435302288624655,-0.022568642592355737,-0.03831048112090738,0.08511440526838975
FBLN1,-0.037436919287682696,-0.01769919695859382,-0.002988378632063919,-0.029802774550739004,-0.06551720772446622,-0.008739872298203511,-0.012682803161312697,-0.009119306077351067,0.051289925416160974
SAA1,0.0004980527266567666,-0.04494135376795988,-0.010115757307369265,-0.026783976822636318,,-0.000674282801904259,0.036947583034108916,-0.05135231535607056,-0.03485272576302013
MICB,0.03396295274600364,0.0479605091643982,0.04848017527347733,0.014267697378814424,-0.003297852348612354,0.02797170807044528,-0.0189436067335087,0.07684891091859997,8.787256735030878e-05
MMP13,,0.02722746197128914,,,-0.0149207914628831,0.06513876202282952,,,
F13A1,-0.07160902044042927,-0.00538767919673009,-0.031236084209527042,-0.03379189082850809,-0.031955696253425536,,0.02953037018901148,-0.04603374641866506,0.07027317031222068
CXCL11,-0.04051498377332828,-0.030162618653272473,-0.01516397098447657,-0.023994563222243644,0.09248093598679664,0.015066983220005676,,,
COL5A2,-0.017160791317515273,-0.01105697205917987,-0.01373908091082676,0.03367968155947833,0.0264375836645169,-0.06876085168011467,0.011886997609302568,0.05535304264652617,-0.03731456787360004
EFNA5,-0.00714184713741967,0.0031612762718797897,-0.017939971179697752,0.013304952625446327,-0.010329551652480166,0.0736843344059051,-0.04684822177864708,-0.006822193501830271,0.05828856259877697
AREG,-0.02481700077219589,0.01834574359499201,-0.028861366929257674,0.004597714930093694,,,0.025450357491648413,-0.002690310855013608,-0.022595512015552963
