,UKF248,UKF251,UKF259,UKF275,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
COL6A1,0.009640361093550704,0.003317041423206109,-0.05164000534070522,0.052509158787756964,0.10428110787936191,0.1242858804283043,0.1301205649384024,0.12602135256395114,0.06244889127762712
FGF17,0.0051728782916507145,-0.013383553039298106,-0.003683491876798645,0.030224304989478624,,,,0.0012973718989762295,0.017508573983396572
TNFSF8,,-0.011846406920922203,0.032438167426069454,0.06150969662503528,-0.0368712913551763,,-0.02240704641822031,0.0022346821351690877,0.043074848666530406
FGF20,-0.014342883286311761,-0.01641750907695104,-0.03199522514343537,0.03053995324880204,-0.02601818596710214,-0.020294887376082805,-0.023487830880383413,0.0038837115334547636,-0.024308732520454176
ICAM3,-0.007470784095740281,-0.031858327824179834,-0.0036954980388374573,-0.03567201938103824,-0.021495515614252277,0.11368073767553208,0.11587246957351068,0.08646633363597657,-0.03763787800295774
LAMA4,0.024365396738503596,0.003695484938634976,0.0022023201808121975,0.01904295190343225,0.08812494144054406,0.04296874399849577,0.11431196570739252,0.08974298566304169,-0.008766213396149776
DLL4,-0.06628363270926821,0.06354700808113711,0.0002561503906310271,-0.02621426467896189,0.11109317467615511,0.05112947520204233,0.11372010536654467,0.11707433306696764,0.10502034278522678
SEMA3A,0.018643080474512703,-0.02230261670266684,0.019761978836115555,-0.0012258625594267847,-0.05355614419174465,,0.027362165666198715,-0.03172474495988599,-0.020748886530461745
RLN2,,-0.012722255236607029,-0.012976964342810515,0.04416379539687956,,,0.018703497799489717,0.020980698307809173,-0.028558112003530846
C5,-0.015089904254464607,-0.02595661146196291,-0.042875886329890325,-0.0005530293066282648,-0.0062776623286560475,-0.01632369989120326,0.0014251150129200721,0.02121092995226466,0.05320977006863432
COMP,,,,,,,-0.02683303892065478,0.0013944030978002087,
EDN2,0.05272876807354482,,,-0.022080749369174,,,,,
C1QA,0.07372112770181107,0.03224152489542759,0.05404524844173266,0.010463012146097662,0.044076131610246636,0.16943548510342207,0.06839972433730118,0.08769947020998346,0.014362628418366974
UTS2B,-0.020689726677391863,-0.014471884173289108,-0.01297696426825636,-0.015717623993954544,,,,0.0372948469907569,
COL9A3,0.05954930800273213,0.06084865211717386,0.04683951097549457,0.06362538159112577,-0.01568553905671602,-0.023310860448680203,-0.027316958036390435,0.021545286064270974,-0.020375785972272947
DLK1,,,-0.02159873442676085,-0.04849918242815519,0.07958925002529878,,,,0.03543987627305695
HGF,0.025680041830346115,0.016304515615219683,-0.001389580070921422,-0.026109505516223683,0.19694351264885462,0.052001811016894314,0.0851642050092674,0.011293867558975615,-0.05691725993830955
P4HB,0.014069287519431725,-0.0016587866294074844,0.004532458408534856,0.04122593369942049,0.0050261764278945594,0.03050236700555845,0.13487178051338444,0.09201435841502734,0.028864207118717018
ADCYAP1,-0.041291741102442894,-0.01797813222044301,0.01825580233983417,-0.030141005288251255,0.13077965587319795,-0.0228254950865683,0.08406509114807477,-0.050121595076333035,0.005241642295911769
GREM1,-0.027195889804910677,-0.025610825456813306,-0.011216165486892776,0.006573021204830865,-0.04848857190601443,0.0006617768801228921,-0.08761666060521812,0.06930258567819864,0.0367957643554957
EGF,-0.0072187132351553525,0.012553968516175507,0.03042521000541812,0.02873364883650295,-0.02731757606599037,-0.029006399773658816,0.02596883707022264,-0.02699576494438077,0.0930041479415436
VEGFB,0.005000478094023369,0.010428202076580236,0.006452854440804101,-0.014814930268764528,-0.0019523645149112847,-0.03328513061072941,0.059026611033432944,-0.04061570711263996,0.014702629172491873
FARP2,0.06491464615192337,-0.021537802734490668,0.007087621911441484,0.029417097307229134,-0.06676879469266862,0.022337763643539715,0.012126578151182186,0.02538857388791539,0.012812262116266527
LAMA2,-0.013575879167294047,0.004965075630135226,0.012835135123969867,0.046554778107366634,-0.046228750784961116,0.11469483808809713,-0.016496740164779453,0.13721862442186042,0.01490371064461458
SERPINC1,,,,0.015349774692037216,,,,,
NRG1,-0.015196672973472531,0.022100376622663565,0.002299258542866034,-0.019161365264519153,-0.026890798318298652,-0.01481103693531313,,-0.022100503652437372,0.02965508655482664
SPINK1,-0.014201131551919294,,-0.02568710681413919,,,-0.021907611221815778,,-0.009551323217902474,0.040774574788325274
EFEMP2,0.07812050769342892,-0.004210264664676178,-0.0267528284968486,0.017659870150903482,0.05402112992271993,0.055040472563467356,0.03893512301278593,0.03824548072255009,-0.012650119453373052
SELPLG,0.03950637179905578,0.007343982535898556,0.006407621449461944,-0.020901873159874577,-0.03090189985729959,0.1057079340153771,0.020708640191720223,0.11437468772254336,0.05306168555922103
GDF6,-0.03282119825234212,,-0.014537461931173796,,,,,,
HLA-E,0.022849204784633214,0.025654032687814996,0.007861544146068293,6.975556834271798e-05,0.07202325046576225,0.1308300572040189,0.04072106103287868,0.13430500069715473,0.05984182194812507
PTN,-0.017308828178032313,-0.003281411854132476,0.07527022359449659,0.07452396160787472,0.009817955607358002,0.017490972226573955,0.16584201148876948,-0.0655106358869923,-0.04243381784016151
CD274,0.0024579304470894775,-0.035050726157597745,-0.043865977568675996,0.010154151519820924,0.10770636725748976,0.034477525795171646,0.07488867220243893,0.00845414808926724,0.05790493764483075
CD14,0.06023897637689415,-0.0068033934496077595,0.017173964256186475,0.0001047425792319292,0.01707986914573471,0.047373450750809745,0.07581076095275124,0.07315278278805816,0.01913651016953436
SFTPD,0.04625443495523139,0.011803638144944745,,0.05930035698617312,-0.03452739652550741,0.02550496128954611,0.13062193374347253,-0.04502748954507058,0.01825698680590985
SLIT1,-0.02466088965025072,-0.03908103799644543,0.023167163240688845,0.023765520010713352,-0.08011801062807059,0.011376777958253493,0.0522277626679606,0.03432412721203385,-0.014815509098259518
CNTF,,,-0.010228796473494327,-0.01433463993994977,,,-0.023087397729895258,,
BST1,0.007631994833451731,0.056002528231953855,0.04680987591216183,0.01974401347137985,0.07115448721592503,0.14170637278470502,0.007780979239929223,0.12673273508694227,0.014745317726649084
AGTRAP,0.006883858044076685,0.0008627781868598711,0.026798788623883726,0.011829029412656056,-0.004386355757323758,-0.023678065735643333,-0.06250352261795245,-0.0006574860683837611,0.0355824581709385
LAMC1,-0.00979040880471691,0.01830465438304136,-0.04344213859904836,0.05217132471750553,0.06949139636912717,0.06054455878876724,0.08450563801420329,0.10572878835616174,-0.02336913453928642
COL6A3,0.0024236909720908163,0.015818741991244986,-0.03635074548042096,-0.0009419422374444736,0.005117350261754218,0.06477026809777381,0.14190193501718376,0.12335227341830962,0.0922748213874303
FN1,0.02141345170795933,-0.017837090325981606,-0.015382253220346273,0.019486291443361222,0.092029513006118,0.08023510623209056,0.13307592698469736,0.08502162955683912,0.0008095555168827459
MIF,0.009847411736826144,0.006056708976304405,-0.029360877245327696,0.044160193972705625,-0.05086061546623427,-0.08838993566307904,0.001201926202261818,-0.09795460920772378,-0.09061072427581744
JAG1,-0.04571240429221928,-0.0072304880741203845,-0.0462815994819595,0.06212720906512194,-0.01881408235615381,0.06319497846036631,-0.01213572659346702,0.02825055708982863,0.0367153087592162
NID2,0.004282075936782194,-0.022201051111323873,0.012067173257135752,-0.03773278153400081,0.08446929323892009,0.14000220645508318,0.10901086482048992,0.12191906685602218,-0.021247669050930708
EFNB1,0.01599298828027823,0.007033604829165138,0.016393294412735918,0.012512609491479493,0.05642165532237518,-0.032227201089222876,0.029894355235993604,0.06977948781954367,0.04471552395313388
COL4A2,0.022454444503996175,0.02511396672634083,-0.025817542310130403,0.061803428901279656,0.09873518190995272,0.06263265502225503,0.14789802742551644,0.08960700432138641,0.04159217173193739
SPP1,-0.015311166696122045,0.03882589074800224,-0.00845043628406428,0.07532369028742623,0.08200384851986234,-0.05006928493959608,-0.0055996605688308065,-0.12534046753664752,-0.019520910714692884
PODXL2,-0.032522906244256584,0.0012143338341066958,-0.0007586197299569131,-0.012714936821571992,0.0217057166453115,0.11376152944855362,-0.022935436301277118,0.02146559707993371,-0.0018460848862720594
FGF9,-0.0008979872410036871,0.05676204164459345,-0.02800678102016579,-0.03309557911001591,,,,-0.03688369626468067,-0.033959957544882874
ITIH2,0.0708113671519495,,0.029120171456405795,,,0.21473510706616597,0.01636073873356565,0.12360379027024657,0.08800350165321125
ADAM10,0.014515419494221775,0.0103137751927833,0.035774363200228074,0.012972435709732907,0.13197792800661565,0.04302099482675476,0.055974899730193164,0.03492025127503526,-0.03427693277057199
CFH,-0.016083471481426262,0.05883246131174568,0.010749292965937301,0.06306157216435118,0.03580234149278864,0.10019895090011524,0.09605134366487096,0.13315254799584172,0.07809499043007763
COL4A5,0.009235824472734026,0.017880317455594524,-0.016954762387181244,-0.011903643308041867,0.033379218882176716,-0.1264243692735019,0.017492949673355115,0.00727309317708962,0.013783488891974265
LTBP3,0.0408038869652193,-0.008888709836281854,-0.027944656169376504,0.047194788175647574,0.03501334618466862,0.09436207006531319,0.05436121187155313,-0.11123901981406695,0.004946276749911091
GNB3,-0.004517441296609881,-0.0059354241365222864,-0.02826554217221207,0.030314878886507645,-0.047000385319990456,-0.05308517609494305,0.02580835670343046,0.009775969713265949,0.09697511760200672
COL6A2,0.017563144614904495,0.011989319328638963,-0.04300035541290355,0.022173220587850852,0.014548767230111044,0.12445351266446919,0.07790635805275586,0.13168927298216773,0.011419152754213664
GDF9,0.016086372003781643,0.03213506144727178,0.005143610809549307,0.035772904552251523,0.12285613636958134,0.1370620331561094,0.05772469290100928,-0.045684413867782485,-0.022337376927417614
NCAM1,0.01579818645992762,-0.05865896801597909,0.058674788549391683,-0.057781738769967894,-0.004922479859947031,-0.08779669287827836,-0.09141197806024808,-0.10747969747471472,-0.0432038894627281
APOC2,0.029656345576467888,0.04687700749032031,0.00026091987544385795,-0.022482284322626344,0.021672546927474313,-0.006891373119190167,0.015540333774838133,-0.0375708901058581,-0.03134567935704141
BST2,0.022874697280283803,-0.027005229808437243,0.039355633533307975,0.010872492707285516,0.0762379966727621,0.08395085850778569,0.17026400760445487,0.022788354844781783,0.109766757295112
COL5A1,0.03456715813909013,-0.028899319667678964,-0.02050873201017524,0.011746778823414676,0.07203865959552957,0.11666647218408031,0.09542275950019488,0.13291789697312872,0.008954884680069157
CALM3,-0.007100231032386017,-0.021462906271555435,-0.026310178449204025,-0.05560793916581967,0.005905384415591884,0.012515212114451285,0.016258416289176687,0.07260066223568758,-0.040642199700465946
THBS2,0.029766229792366393,0.06440199458128767,0.011346195288043771,-0.006254278780935961,-0.09420769913443888,0.01021800406174121,-0.06412776115332147,0.06082580243240584,0.09750432799502451
SERPINE2,0.026154248553169886,-0.08278329817488968,0.027136203858181298,-0.013647585110495079,-0.04918582788241018,-0.08680353483169312,0.04902537446254737,0.023880862028188534,-0.052871282057165875
EFNB2,-0.01890529451876293,0.004903889851616806,0.014737474229774065,0.01705489419608662,0.026375528583075732,0.14031396617962047,0.04672481285932435,0.007276217312729456,0.03135019285691423
PROK1,0.0010018853110961006,0.005267596992952297,-0.02483301060339925,-0.02315784714467619,,,-0.02308737519358878,,-0.03256831131260048
MMP9,0.017491120515575144,0.1734454352016507,-0.05424245880016531,-0.023936747541164507,0.0775185927242649,0.03409177089893669,0.13858752109620429,0.049510567758522646,0.017948833785344665
DMP1,-0.023178092906153875,,,,0.16452254045318623,,,,-0.009931564128182538
NPPA,0.020172298708767734,0.10153281305423091,0.037395594416550736,-0.00043573368498225435,-0.017255023795159297,0.014671723268118539,0.009044004836694939,-0.011515851407192686,-0.0342576621166953
APOB,,-0.012203962783555346,,-0.029079414649054797,,-0.02341938796661032,-0.025334482869722296,-0.026871745681278307,-0.0002955705896900663
C4B,,-0.014015224763715896,-0.01744966584670609,0.07092572292476979,0.019968968047706644,,-0.025640584447146217,-0.0019633238007323054,
NTNG2,-0.0158318253387457,0.02953785904337221,-0.01485705726226241,-0.0087050685559024,0.0545867649711271,0.03013874684226247,0.06827713854556365,0.10327507354673753,-0.008930786055564924
LAMA1,0.018290327575259436,0.034604129972382235,0.04295191145534711,-0.009521491749299244,0.020039117651961882,0.02007771833713237,-0.018644584874095635,0.015823183079008298,0.00882439233611914
UCN,-0.028201562489289476,0.006049435231632618,-0.037748550016242756,-0.009555007990389983,-0.044114996892805354,-0.08753620142132894,-0.028182129389859648,0.015050642033468347,-0.006036641165820763
ARTN,-0.0068895195842030455,,0.016701635088349022,-0.0006352765829358853,,0.026947339898418694,-0.03194662354111221,-0.062275185716800664,-0.002379992207995051
PDGFD,0.09219609689282952,0.0263423111162755,0.01291280521194924,0.01620482289164548,0.06692401494288944,0.006264107424394502,0.11082478885234082,0.06094079025449586,-0.009679274772870172
EDN1,-0.03536847534356204,0.026377215980188044,0.01904176499997823,0.012571553770583532,0.11137922355495122,-0.04549004789759648,0.05104938893530608,0.03281579035722615,0.07302187132465504
ARPC5,-0.07630650478279191,-0.009474751965496273,-0.013901734232061626,0.00352999020606441,0.057781014985024,-0.04140728864406007,-0.09620700678587042,0.09130789921607305,-0.054976322303798356
GSTO1,-0.018880463977442197,0.018600001757177007,-0.07394654946003487,0.004915810547986235,0.07013272767167601,0.08198499068383742,-0.05224826146968102,0.06892607937477123,0.007324982330124437
PROK2,,,,,,,,-0.024500779751222147,
SYK,0.01854148319606031,0.024709392249697475,0.008509285487875821,-0.06568411242052946,-0.02091197042092473,-0.0921986889105654,0.005140325683394523,0.04982644924531898,-0.03212496258899768
CD40LG,,,,,,,,0.028882027626238236,
ST6GAL1,0.04668290281226741,0.03665149479880429,0.022339862244246295,-0.02559310879012736,0.07734134006908767,0.02954988899830479,-0.06080025504801399,0.08169230584978394,0.022615983243143824
WNT3,-0.025981632418267148,0.00323617284986147,-0.061923783313859185,0.04569069404971491,0.07020215593891266,-0.030440060078234014,-0.008672653442980186,-0.006688134646099375,-0.015025075603994393
HSP90B1,-0.007407284652132288,-0.00282011304233348,-0.004611073120859789,-0.006214381692426637,0.08322837867646855,0.15629762682014559,-0.017603431530587195,0.025854900766689583,-0.022721944635439948
ZP3,0.015313090449707587,0.010740726066319423,-0.008843209328409006,0.044712223817395265,0.017784144639913995,0.02549349013343868,0.05506562636741044,-0.00552262340112011,-0.03590482972861015
ANGPT4,0.018555292669265745,-0.017099635131270066,,,,,-0.03194662211207468,,
NRG2,-0.009735824258017126,0.02678951023693709,-0.029496043721247495,-0.02918239835528506,-0.05942172406473997,-0.058787777377442695,0.05195976165257327,0.03444215873437605,0.008060418867909168
MELTF,0.0029067548745352165,-0.03855798295999842,0.009044987317318457,-0.012651942228754745,0.08147498658037416,-0.03530904977342618,0.003519562627126927,0.02566769683095251,0.031632104265617016
NLGN1,0.0429121774008664,0.0507966259544728,0.016944900797710518,0.028965844354499115,0.009575612896170224,0.023424851865161914,0.05770462692843174,-0.008305130763406863,-0.045789755580904416
SLIT3,-0.016358146034135487,0.029180363941560265,-0.023955029049315117,-0.013503810302773075,-0.02259955205832855,0.20280842907907776,-0.03244303965189702,0.07778106967412268,0.06819356050023964
CCL8,0.031177083241901483,-0.011098252815400623,-0.013350616444487628,0.016225171315122265,0.053378278818462264,0.11007716257719992,,0.1098603165721706,0.08929304572638033
S100A4,0.03226583083890595,-0.03662082900284631,-0.008486319227980188,-0.030451485853755504,0.04266873626846025,0.13684499160045852,-0.06014064507590319,0.020287016949498277,0.009077716699760933
TNFSF13B,-0.02414859170123352,0.04628650792333696,0.0075506102434496035,-0.0427445178739877,0.01973795340312243,0.12814053996695732,0.04765152438275477,0.09144181630398096,-0.023050897872905284
HSPG2,0.029104474115177758,-0.014277703687082368,0.0048513856552371715,0.07131399330227171,0.0801744950615176,0.14931996007564485,0.1288781924925916,0.1288302888188533,0.05866038463511705
FAM3C,0.0372008771980585,0.027395912948367043,-0.013261540171101845,-0.04490297112064507,-0.03886533976831995,0.04680250836973393,0.10840102642722035,-0.05899685965092008,-0.02619613783255537
FLT3LG,-0.026595787250044214,-0.0016116954119542641,0.027227363937799398,0.020614761606230738,0.08043511341387827,-0.03531159729986403,0.023560725713854133,0.029501951511213,0.07506117903371425
A2M,0.030109965538420488,0.011653279952329685,0.009993279789486775,0.10503781948952103,0.10574288712006365,0.18813607110118938,0.0996829040433395,0.07542553971630574,0.025352698572694246
VCL,0.03798266107567132,0.011459032718573832,-0.0061031983642550825,0.03546875733088165,-0.00891107878213315,0.13003284437478216,0.07537599972385922,0.07527878382891058,0.006187369797948587
FGF2,0.046325102503819056,-0.0371276698572442,0.02655137608813741,0.006004822817696827,-0.007557753833117814,0.022587142911178245,-0.044853531364775094,-0.003932697141844754,0.05578051915833131
AGRP,,,0.023079356359833613,-0.016992999322921396,0.060654844738294064,0.021614141482203055,,,-0.02430872651543404
CNTN3,-0.005874251931873204,-0.012551761872375016,-0.024498288728923765,-0.043037468063408066,,,0.061740606043351416,,-0.07517104920791488
RNASE2,0.035129901279181766,-0.017994813123682014,0.012949563999811797,-0.009984374394561877,0.01429943807321173,0.06589596599310424,0.030450155289673243,0.045494935488141784,0.018753451996920214
ADM2,-0.025800732964199068,-0.02084187361805574,-0.015662421018038955,,,,,0.001927413764914866,-0.006888203505277778
GAL,-0.03176571788685602,0.01626579260116546,0.0005742747098519265,-0.017716472566212435,0.15004038491149693,0.040506914202354014,,0.03197678859654691,-0.0009924456763603685
IL36B,,,,,,,,,0.055315010409338464
CXCL6,-0.01933415324087526,,,,,,,0.06995148259715107,0.13580201008799772
PDGFC,0.00249051502315181,-0.0024305000398232284,-0.007791801564305339,-0.015561262087791735,0.09056280007393334,-0.006657447714657503,0.07491503413265416,0.026734331016270405,0.002032828911499723
COL8A2,0.00801978655717282,-0.01839370100873581,0.008085427686869966,-0.014844500772246505,0.0026285628261887226,0.03678437044165631,-0.009374675825060647,0.066567544235142,0.046074072039036386
SPON2,0.03145252102310481,0.07077285456216599,-0.043115732241960476,0.038427624686474544,0.05683187206409067,0.1277059508287359,0.08763421392464314,0.14723089150820987,0.04848167550618841
LCN2,,,-0.015363102273404242,,,,,,
SEMA3D,-0.018378220441224207,0.026851134400282348,-0.024159895947216257,-0.042640560893357694,-0.02815343646066192,-0.003526566320842462,-0.05125930313317115,,0.022859068189820295
BMP6,-0.022172854702025593,-0.01202645768371403,-0.010942763440977063,-0.015527288893010102,,,0.004526214396887519,0.01364811899671619,-0.006594796983779489
TIMP2,0.0651692523919084,0.0067443590476821925,-0.012898382003042252,0.03295713496487929,0.020946001147318403,0.0490660284116535,0.1291080450079979,0.04211804127082402,-0.02774665802027957
EFNA1,-0.02255955399343676,-0.028280178881372686,-0.0224499297706849,-0.027935445963675233,-0.016527332586345755,-0.013322683503746194,0.06661967599095868,0.08449132448074011,-0.005378481311719021
S100A12,0.07783448608964304,,-0.01261922643632872,,,,-0.024711764655529826,0.04330053270211335,-0.022855172052173228
TFPI,-0.04592421169953458,0.01654830408871747,-0.008736098260129856,0.04208692913755804,0.027532857323006192,0.04163307461654294,0.12643954690610704,0.12424452827593832,-0.0006341762264382771
GPC3,-0.02318427082646328,-0.01893667059365551,-0.015859100231580565,-0.020368163902981733,-0.014590672530938258,0.2189906289406508,0.009929317919099408,0.15928509264926682,0.023819215245236332
NMU,-0.01786944899235848,,,,-0.006632963957032593,-0.03293397087174285,,-0.04238295000401008,0.00706886981287129
SCGB3A2,-0.007096011354956217,,,,-0.02370856056094364,,,0.11162014833442543,-0.026674491068698514
LAMB3,0.07383773773579486,0.008410436087677603,0.014533216520802004,-0.03036846605385801,-0.03695099162722825,0.028942307378746143,-0.01158994159366208,0.01869828446900276,-0.008539545387064452
LGALS9,-0.03761812975101913,0.02120716589499911,-0.021640622771704792,-0.035715339461676716,-0.04556329963466023,0.08228644917899214,0.01166062168868048,0.10568728525764719,0.04072580486835653
VIM,-0.005060563461395556,-0.02749379107557851,-0.02450567830451614,0.06441596965739979,0.049438991230372216,-0.01706781972291959,0.09498670374861334,0.06051459476066958,-0.07325158961754363
PLAU,0.04503861942183909,0.010028562319529056,0.04550054042280279,0.05217293437609327,-0.011074326330866096,-0.020628448795468594,0.12181433780810597,0.029290833209897053,-0.010134511809296332
TGFB3,0.019624880373567313,0.03416552089523688,-0.0018197801275046384,-0.003878529972275047,0.03149260758894904,0.017378351534994885,-0.03796896989766821,0.06719551887871404,0.053782304452655944
APLN,-0.058753765525731375,-0.03026064412733329,-0.023930432070815317,0.006424960313876602,0.0768484469283538,-0.0032737978792974315,0.06662564583693,-0.00349218472837591,-0.02557222453188416
SHANK2,0.06454022343848183,0.005511709418630315,-0.016381693399239144,0.0011671821199447277,,,-0.024074213921458778,-0.03296454952896247,-0.06829366153139031
LTF,0.016463615261860874,,-0.0319088315555759,0.001966152244865853,0.028902460837137316,-0.016508103460895877,0.017072794502228608,-0.1409108211003058,0.04350410897675295
PYY,,,,-0.01930467397137794,,,,0.021914449390301793,-0.024308732520454176
PENK,-0.0439754508177011,0.033612726238423374,-0.008519637900581228,-0.06137480938663053,0.004688336868164781,,0.2290507011673539,-0.0052335136658629485,-0.027905640512881528
CTF1,0.0288392502096519,0.009250004251531198,-0.012591197805428294,-0.037871547593862874,0.01793526469170868,-0.02306078411521659,0.09200499806768361,-0.010126393206866964,-0.01862482152261448
COL3A1,0.0380271758311769,0.006576791258960416,0.00010279563004181801,-0.01732827346124411,0.07323647998764211,0.1561096433633476,0.11021801147141783,0.14713350191925492,0.035419727122889086
S100A10,0.034627176195112117,-0.01575865261234102,0.05248423471729399,0.050937251638409835,0.05998096766197552,-0.01637166068363471,-0.09734631237965202,-0.13639171377439863,-0.049694096357876937
FGF13,-0.04695682304086191,-0.03181313704341717,0.03490118779788644,-0.05253765364776334,-0.02815346844415443,,-0.022407047075668252,-0.025674635652492644,-0.03928648819839169
SEMA4A,0.017420235751085558,-0.013359999452443415,0.036317024056558414,-0.0037672150656798764,-0.008975009494478095,-0.03966268118513485,0.062473206215099705,0.11596817459777822,7.356952011455731e-05
EFNA4,0.0707850942356728,0.03494793724569003,0.00909062841399339,0.05176106761729271,0.04028956029453251,-0.06322316254900558,0.09160519122014461,0.03287104230256933,0.03700233748064786
HSPA8,-0.009579080385383819,-0.0014024851838057544,0.03703376323668862,-0.03730093881730933,0.03662945620354892,-0.01934355934761339,-0.032761295179814326,-0.021434121734639808,-0.043810479429032954
NPB,-0.01684820321637338,-0.01416898203965681,-0.010942764492384217,-0.023025716419306924,0.02682694307002511,-0.0640941006687296,0.0237934648457737,0.047808225058829854,-0.021015830340237063
ULBP1,0.0030945066791474556,-0.024162588931728943,-0.018752611454267726,0.022013103273406307,,,,0.002716691811564304,0.05387495387206264
SEMA3E,0.01178017450804412,-0.0043203514144659625,0.026428750059635086,-0.008551550881351464,-0.021154317183347714,0.00905751661316924,0.04977380340061843,-0.01781036280557084,-0.011222616564072314
ADAM9,0.011619287043324988,0.009824975917546785,0.05729054905114407,0.052927507760486006,0.008725100161890442,0.09525468595201447,0.12907208499245534,-0.031898804157908994,-0.040280040993077644
ASIP,,,-0.010080189051606831,0.030695832136463114,0.036006744000289144,-0.03770118073351218,0.0219266282955555,0.05480662234363493,0.013385317268668618
IBSP,-0.019490328083935263,,0.004272542329689555,,0.09679878201135456,0.029296914615728118,0.04141137872506597,0.07692693647417555,0.012797057111731588
MMP12,-0.017112265886471613,,,,,,,,
FAT4,0.021514956841795677,-0.003094486876652729,-0.024430910224305144,0.04925756945219487,0.10547594797960083,0.007500259019865904,0.060133871656054154,0.12321717310531573,0.027901752634185352
MDK,0.044369743028166445,0.04610846323874123,0.0041177284952199885,0.06249740904028003,-0.04141511650025063,0.08019801244066413,0.0989302987616448,0.06580139177794471,-0.0302805081872472
BMP5,,,-0.016530727419526797,,-0.031668930105832625,,,0.02854772891922611,0.028268485010251396
CAMP,,-0.01202645768371403,-0.019578782965651437,,,,,-0.01199071275229832,-0.018300822399006187
HSPA1A,0.0203403477388566,0.040401852172380244,0.03386393279123373,0.03847537453091117,0.09243455010882748,-0.02329129085011023,-0.015675812329341086,-0.046653706210525135,0.0131360955197418
SOST,0.02786786830334574,,,,,,,,
SEMA3F,0.0014472345473050862,0.030003020486748404,-0.03892967728057695,0.061466305526061936,0.13903157512091466,0.028947792942429124,0.12758511937316044,0.08705896518046845,0.06395349036770838
ARF6,-0.03697697370414933,0.020582026550319564,0.013914846432849425,0.02005156466339107,0.09831126403037072,0.08573597570348608,0.0180160617237733,0.08088536153104109,-0.01460041600037413
IL6,-0.020003326059776522,-0.01590522102825085,0.04305686660791738,-0.024489368200138164,0.026739855144544973,,,-0.004240283520624711,0.043405237500704984
CALM1,-0.027692743249453648,-0.036427792290713135,-0.02246393289606466,0.02267673114610779,-0.02393035667061686,-0.003277427968753858,-0.02316575142858858,-0.02046501557119729,-0.054332233767257945
VIP,-0.011306678923505677,-0.0022737746421085813,9.140221831384533e-05,-0.004734074942726266,-0.028153502952781767,,,0.027928381738751187,-0.008808436438277775
NMB,-0.015649537666839367,-0.003890777959136909,-0.0201355957904943,-0.026100623109922682,-2.2582953662837076e-05,-0.09381629428614505,-0.00033462609862254826,-0.10242041318488625,-0.044385254415826296
CCL26,0.0010108810067812639,-0.012551762686935641,0.014605444627089431,-0.014334640237906806,0.02063055254945233,0.029586438905773275,-0.027123662911392888,0.09988865783433803,0.09767804956932902
FBLN1,0.027506023665820136,-0.005680802382002489,0.038834457721458104,0.010885141514186734,0.026506313766292013,0.049451959823453615,0.07738205742309681,0.04327891254696831,0.09285290413530196
SAA1,0.007262812064598705,,0.025422782844973284,0.05164137642083524,0.00472885985090119,0.03199613196320411,-0.04838322281337594,-0.01372133627451783,-0.02429049094614096
MICB,0.030053632793480264,0.004117912830782506,-0.028788202151594243,0.02990556680956226,-0.03233790435515699,0.0009590530173213093,0.05080219039811001,0.12391418861617057,0.06109693816470096
MMP13,-0.02024735853438318,,,,0.03041168230884191,0.24204342806102921,,-0.03271697310890208,
F13A1,0.04332954264481127,-0.017606528773359845,0.014821329667970123,-0.012155734827395782,0.012655034214841546,0.1293834454019319,0.039318981473869155,0.0499654284570203,0.03684493693854676
CXCL11,-0.0023079661849570846,-0.02416258718907353,0.04994055108802943,0.010652557949130708,,,,0.20612175361965482,-0.01995895656972016
COL5A2,0.021276831048075484,-0.018314968715297114,0.00034979680238654944,0.06494450528243774,0.0480111730728203,0.03216354209790044,0.17066086499276767,0.11468745658957996,0.004880591860718192
EFNA5,-0.027466146558973,-0.009451254365045129,-0.01290138315421428,0.03401836244452518,0.034601992642111,0.012517503431743076,0.10607422954471302,0.07193628688175144,0.04565835092061195
AREG,-0.016664414750249847,-0.034118326855594516,-0.013158239537388523,0.014787730611079901,,,-0.03093287727419642,0.11752848955378407,0.02085653350022371
EDIL3,0.05285295806979573,0.02198409829971879,0.019443208201990154,-0.062147223776731465,0.026036745157519296,0.008459956919754761,-0.1781327293554922,0.09930394378541073,-0.0214053389778818
CD86,0.014161923316958456,0.010267543446542324,-0.05041664158890915,-0.006027601148434282,-0.04942717526958994,0.09122322950984532,0.04243762908299399,0.03757434690945536,0.012550184974713352
AHSG,,,,,0.10184766590419123,,,,
WNT9B,,,-0.009929443322628946,0.049013677795120586,,,,,
HRAS,0.019822983968332635,-0.010682325500004135,-0.02246500188976965,0.0042674851753673184,0.03802774456700027,0.026282625074651407,0.05220644847174449,0.055964584193932326,-0.0308048250076209
C1QTNF5,,,,,,-0.03672043210586665,0.13351193466733588,0.028671216642199158,0.023759359986726347
RLN1,-0.017629059041568744,,,,,,-0.021706775187870696,-0.025712182315938567,
COL4A1,0.0013455113931136384,0.01927414575728548,0.0070979378075398045,0.0149235163685707,0.08818083538936414,0.07125576107286857,0.12506523204720016,0.08110822655417044,0.028154323644700108
CCL3,0.018323922899391866,0.027287442906125975,0.05212987203575905,0.0034662379723322287,0.05543352090423442,0.01474606585855754,-0.013439209236401094,0.06797747093206304,0.06660204231675503
