,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
TNFSF4,0.04730970913669684,0.04484983801673169,-0.005548353979435002,0.0266798369503434,0.01980727403496981,0.0045845138664756535,-0.019723634688481314,0.10728935186409745,-0.03070742640505241,-0.01170515732626682,-0.0318359920922062,0.01909527556167331,0.01596649087252371,0.1473801906772573,-0.0009346368546960438,-0.014326439571594594,0.03694627893249882,0.028405448554375455
NTN1,-0.03288432060417803,0.023240273968433894,0.030166993916595105,-0.021776498276586464,0.007918123316328294,0.007601226365336802,0.08430020354698577,0.19596205996163982,-0.02845795237741226,0.04163298941447158,0.01482138160747005,-0.03483702355298877,0.03607160078107039,0.056311721137439194,0.0037834144449263307,0.05147526470870714,-0.019419032527846828,0.07474025784244025
CXCL12,0.03408443118241752,0.0016126676629487813,0.021620122908913776,-0.04498061712016867,0.029239007702502574,-0.04628005678822506,0.0288147685008245,-0.014868819723600006,-0.03990446576723134,0.011473209711803335,0.05071201567990971,0.008494752057255755,-0.04286797597068516,0.04110398986380236,-0.029011664973377947,-0.007650863634816714,-0.037468985870133566,0.08568698658213221
GNRH1,-0.04311886249702225,0.006137679874706108,0.032351977547170195,0.02701123320322294,-0.044457606355340344,0.0752322462843958,-0.016435848581552687,-0.011970615730265925,-0.006702550911042213,-0.01739895940453169,-0.02186477699648745,-0.022244550750735958,0.023868493601278018,0.0544251112714861,-0.0004973464087210424,0.04027894438363676,0.05824580385828262,0.0829976903053423
FGF8,,,,,,,-0.006768571125220184,,,,,,,,,,,
RIMS1,-0.03585381847844373,-0.056713351116429826,-0.010164334279372635,-0.03751100274168679,0.0620658449314437,-0.03967928962724252,0.0259616869621726,-0.0620727887661276,-0.03579683971501676,-0.02590867523529945,-0.024869645227457705,,-0.053224245077652554,,-0.03878174204249857,-0.048191791541603336,-0.05398295919371691,0.03796662106621977
FGF14,0.043238213812829336,-0.009589835470062095,0.034196861673822375,-0.0038535272199573013,0.06944143464365869,0.07100364076873783,0.028577201963658035,0.11455371575184882,0.029072044236637968,0.0006125448941404659,-0.05410333949635802,,-0.028981985732570294,0.06902087788022136,-0.05695125235497776,-0.0719734813320072,-0.001432036076442254,0.05658639023237332
IGF1,-0.043521402709342474,0.049508352691025694,-0.04322291963977611,0.06890488595954741,-0.0036492378447478295,-0.005881950245639372,-0.035278116451942974,-0.002318410144738436,0.027727691946674043,-0.014564950596237594,-0.03790530629607326,-0.0365335259963521,0.009810511403392104,-0.000958216277954719,0.06402593280407357,0.08622024870190441,-0.010073987457240358,0.023097718997854524
TNFSF10,0.06730272907423086,0.08419569227918997,-0.02274975154169843,-0.034391246854773905,0.025817305031479318,0.0029781951864593747,0.013220930768046486,0.12336814116068828,-0.022203071442722613,-0.03332357515264994,0.0020416427269247133,0.07162141885133179,-0.0054618180121296265,-0.050234922681161025,-0.002701089577833732,0.0012080494903539596,0.03207848391516442,0.060749064389803376
GDF5,-0.02805582381760282,-0.007179853872947919,,,,-0.0019621462877293665,0.05747706721545069,0.07279887606425367,,-0.012568142820423612,0.008599337488895025,-0.0063957732639377445,0.007922088867925036,,,-0.029179077018329974,0.010905980883547047,0.04532264719346573
CHAD,,,,-0.007041059918654375,,0.015214632981553112,-0.02140984756527458,,,0.015958524536870772,,,,,,,,
RGMA,0.030738699786409196,0.0896629399623412,-0.025430577380056656,-0.03856366863622013,0.0060515900291198185,-0.01541933408268349,0.05863036502108926,0.182591391638391,-0.08541180985311067,0.019913949648446772,-0.011715118258546436,0.018198073898878172,0.03369972688531545,0.08730981047805146,-0.02817345740891668,0.010049736577590535,0.051866511470726746,0.013882539466111779
CLEC3A,,,,,,,,,,-0.02495761281457647,,,,,,,,
WNT16,0.11684044854102085,0.07104814989369361,-0.021283487869359425,-0.027992135938386058,-0.03097910231421811,-0.022619520031153355,0.04612414954811458,0.07161034497504551,-0.020090781242689492,-0.002685877641533009,-0.029519235126525087,0.027764490332287322,,,,,-0.05864721475731008,-0.039809659552182124
CX3CL1,0.038647566699119715,-0.06956272691004999,0.025647196151465535,0.10344167689109078,0.01677510085512271,0.020817818173331823,0.014348486607044622,-0.03684102869321816,-0.015241538309101117,-0.01865938838345691,0.031056485257119393,-0.004476484287791966,0.0037689101331901584,0.040966750835527144,0.07124532504942131,0.028825002132750726,0.026431502386360127,0.01711962706192134
FGF1,-0.05070392159753806,0.007969695617129914,0.008566180669409252,0.07277665783083373,-0.011923349597260154,-0.03944536095093706,-0.049858656832014694,0.002586104215913498,-0.04561596472951592,-0.010918748653830832,0.12589104200508627,-0.02385083540548533,0.009882753891324866,-0.03768579079378477,-0.033644481968924396,-0.035324309382531074,0.05373891268764766,0.05339960275375314
ALOX5AP,-0.10714572410653957,-0.00515495329634964,0.009955163771802722,0.061697936957640594,0.023667136174423568,0.03062443486600838,0.07426377774483546,0.11405891445483846,0.02372895235822686,-0.02280977859787378,0.03950175069205629,0.011629828010941954,0.021560425098017675,0.08915602223605949,8.597962242245698e-05,0.06905012449937512,-0.020771203386577727,-0.048034937983259474
IL1RN,0.09221544954852086,0.014453110504524134,-0.010991848805245097,0.03906445093123698,0.013439536734127268,0.002691066113374389,0.09115303910429054,0.032276626433853144,-0.02243785725444042,,-0.0388933530729921,0.0008190184370451634,-0.015893922014837393,0.08743114610684914,0.019740381278555034,-0.02094126203686506,-0.02520963007598771,0.009208023026828247
PCSK9,,,,,,,,,,,,-0.008098358816777536,,,,,,
NPW,,-0.033639616679410574,,0.02541596448187969,0.06830731435849971,0.012105680756466121,0.04268067347063372,,0.0006800780881589357,,,-0.02932825835541741,-0.01770236863739118,0.08338819842058039,0.014428139867420182,-0.0439321378826131,0.014173742925849846,-0.0036752835807220005
CXCL9,-0.06350605003709162,-0.025492079536031935,0.0055221581417555995,,0.04853719441902043,-0.03607287082050621,,-0.018017346326689332,-0.013884014006051973,-0.012568140766502433,-0.0196853289622389,-0.03782721666054,,,0.01745992575910114,-0.0022123726974171776,-0.0032194011872402036,0.07505434330507528
ANGPTL4,0.0406761048630347,-0.012016439635558726,0.004979477021643141,-0.034383635119553495,-0.027751420291867338,0.006049738217605149,0.03525514574797088,-0.015070771297375099,0.03852988392612377,-0.03786628282812781,0.055950828307949486,-0.045665911621776856,-0.029783271867733604,-0.018509857892717384,0.02066784350064794,0.0288162109659199,0.0034662612023767373,-0.03100766648381298
CCL11,,,,,,,,,,,,-0.015926843071728376,,,,,,
UCN2,,,,0.07998108216554357,-0.015566829860414898,,,0.04584065821514399,-0.018300633807940857,,,0.0037846438793730057,,-0.05348709482864892,,,,
OBP2A,,,,,,,,,,,,-0.023656123759163532,,-0.043981244021314495,,,-0.013771060696748692,
COL4A3,,-0.0643796851221362,-0.026189623871287874,0.03632467321345139,-0.03425356355955959,0.09470580168235412,,,-0.023673810940900583,-0.01808110325528,,,-0.02004417213369973,,,,-0.026339809595252568,-0.01569289366035604
NRG3,0.04313469582882175,-0.07420702368933703,-0.016167158255157993,0.00806092104271264,-0.01775109160906792,0.01658336179291412,0.03163512053141863,-0.09044907493245505,0.013613628030284562,0.020575518146860698,0.005369041145101049,,-0.028715792440065138,,-0.028689689541275532,-0.045682978696485806,-0.004709502447446772,0.08472887573911689
IL23A,,0.02173778443733874,0.018956410564245057,0.06382928029212215,-0.001057307653939272,-0.050694255826608255,,-0.01016994348185993,,,,,0.002681042190123779,-0.016527268482157503,-0.047454921532147205,,-0.04059317879522395,-0.03519373970986891
COLQ,0.03958529821246129,0.030689088812114747,-0.02414648013588444,0.057561613973634906,-0.041490764121003776,-0.004997491200060756,0.058674306039281685,0.07190571401953585,-0.0008148359520617154,0.022144609577073093,-0.04304803558932935,-0.06827873184058449,0.03018674088842951,-0.058722349009344234,-0.0198944577945485,-0.04988250577652439,0.02342259442467109,0.021508297581447122
SCGB1A1,,,0.04156302280241908,,,,,,,,,,,,,,,
TNFSF12,-0.014638644513117662,0.040473023113719586,-0.007485957400121018,0.0890870406085322,-0.011208479521675266,-0.019027430632541344,0.04126622140882732,0.10979158719251529,0.03355303949752005,-0.016296688285522342,0.011933070293001195,0.004639843935058666,-0.04097129191846235,0.0029512646049140966,-0.03724459434756527,0.0916971553570065,0.07739365268079612,0.04596315273190174
DKK2,,0.05679459088335205,0.0016911510871646333,,-0.015796325947500883,0.03594717850459576,-0.0322336469760228,-0.03288020011777851,-0.01876271282821767,-0.008648218186263214,-0.03524520778156429,-0.038405397181645005,,,,-0.02538298911366196,-0.02698964575122412,0.01353650016796969
FYN,-0.06365908936882948,0.09115302273395864,0.001656114938292299,0.05922146433252316,-0.005375711373179093,-0.019277700841191757,0.05515676729581015,0.1557362828755718,0.00014458873162544677,0.05362393051632917,0.02697569777525486,-0.0043413551990092196,0.06757721823673701,0.12672997036408915,0.06143490437810237,0.02855616449630195,0.04446634905845467,0.002745510168357158
ACE,0.04311505688432009,-0.02792875978543262,0.06810268465910019,0.052215820222664515,-0.04549615830463203,0.04168841536399164,0.0011848891405447169,0.09815408233721193,0.05245142233129882,-0.013114164852863354,-0.021802450669470112,-0.008581534065834721,-0.025887725670174676,-0.1075496281645131,0.0050750484809793765,0.11300164874681551,0.014756349125838533,0.0638668385829032
IL18,-0.05733426570828169,-0.006670593222776678,0.04273018937492509,0.1384660395850371,0.0698002270670745,0.020156147211174816,-0.003380677365867399,0.1602920637390799,-0.033872637656525935,0.022590283526618973,0.044593578153294997,0.03058991058117283,0.08332027094474902,0.023083993799864425,0.013441613879258895,0.049075247525977465,0.08573832959424264,0.027475843541354187
PPBP,,,,,,0.008141403970360893,,,,,,0.0516616251150127,,,,,,0.021268790849567388
CCL27,-0.028419714670098784,-0.003869841339908925,,0.0070101035937647415,-0.0192732826149306,0.0033994365237128505,,0.1039486392480127,-0.026248641463155597,-0.008908909001800061,-0.024100669033536165,,0.007530748184511386,0.10777885959336303,-0.020904015318720073,-0.04568299242728477,0.025866027463306768,0.0012773163463817403
SERPING1,-0.06423688694500848,-0.021953208150584286,-0.05303622000654242,0.00034295852068454917,0.01068618099756027,0.006807838779691592,-0.017667892681534788,0.13659039957807026,0.06644629001135467,-0.0038598200561801555,0.004545741144073861,0.003459573670886538,-0.08222491441330362,0.09335778815557942,0.06739945137807941,-0.03499484641966211,0.02636281475145429,-0.03430504686626086
AZGP1,0.0018081102625017325,0.042149507605779846,0.0009019456492066314,0.029859240928635254,0.007942818184347947,0.11847193805071238,0.018056158541293027,-0.005584730740355531,0.0951794879969747,-0.017189797289174875,-0.017845313819894286,,0.0008861064930805325,0.04460311688096285,,0.002035983338993714,0.03488088175043103,-0.024470140204255364
INHA,-0.014280908030227558,-0.041375360914106526,0.007689151289285047,0.025593742479868082,0.009078450703460209,-0.035065252494272406,0.044494524121821755,0.010001958063333895,0.01091099917331161,-0.013725916757010162,-0.03330581399427948,0.007967510931202,0.01454855697878933,-0.07313926510493733,-0.014050754165312793,-0.017388703113723817,0.0782276843956138,0.11761524077776558
SEMA3G,-0.043118866985492235,-0.03046238117163103,-0.028762125627962293,,-0.029347469327091993,0.053206627833588246,-0.0010457833769892393,-0.02331435022039378,-0.02902182838134383,-0.016764720171091388,-0.02725110713806542,-0.03260564689722174,0.051753847781342115,-0.005486020726673413,-0.01712976503789067,0.04752704616835342,-0.06283689579742721,0.05411612159516076
COL6A1,0.02969420931523089,-0.004004049138657232,0.05194353238204493,-0.11610723003439008,0.023748705980165298,-0.022040372743169667,0.026694150691135895,0.15644213631621798,-0.018581476899690683,0.025847903127509595,-0.034071844131083294,-0.07153038714049065,0.034140272496536186,0.08566318524509806,0.09047635418958691,0.12322716814957951,-0.06477593453653213,-0.014353530798382844
FGF17,,-0.03563027391745385,0.07854183763595131,-0.039642170754262594,0.0014894173372886944,-0.04252774486109244,0.03021660900874694,-0.021175153567129155,-0.02658718975621282,-0.017398956675370225,-0.03472486997059907,-0.025114589137088267,-0.021043310390122076,,,,0.04021914501195669,-0.04465142314153099
TNFSF8,-0.030855335920742005,0.010185648384581115,-0.020964853356903235,,-0.01985777099688671,0.039178837858856515,,-0.02590344820596404,-0.014982809606957444,,,,,0.015618671319813572,,,0.05828919790042054,0.11192648353310161
FGF20,0.01840829475941397,,-0.02437662285825936,,0.012202895966511218,0.02597092840204615,0.01749571570643908,0.10188121094455195,-0.002184156200054258,-0.017878799989903067,-0.0352452178924583,,-0.019351752567468822,,-0.03473161095617899,-0.02497479656723351,0.06718186358842955,-0.024492856159596274
ICAM3,0.05997176761346478,0.13976829856305356,0.0019294783301058583,0.044869303418665726,-0.02720641910294643,-0.03754175005485785,0.02062160801234858,0.04449103690713457,-0.003646493989643691,-0.0004976709458863984,-0.013661753779783386,0.03887701699398576,0.013934814393564508,0.060639771314646984,0.0015354087142949585,0.01636284833873352,0.05340735618886226,0.07636481086638
LAMA4,0.1265993356365269,0.05429586512638116,0.03586202174676823,-0.041400322028570795,-0.025813591411149698,0.05990791886282408,0.055916830427548414,0.15754443321956293,0.048348887870951936,1.630976814814354e-05,0.02830393269107853,0.04020562621631245,-0.015429350293915164,-0.1189101561565039,-0.010124005638807472,0.10902585886330296,-0.004966867555985012,0.004993543948595935
INHBE,,-0.05768036996442405,,,,,,,,,,-0.01598564515501387,,,,,,
DLL4,0.006157917095267757,-0.018902215980951476,0.022060736446113675,-0.033533552525720996,-0.03264572865915873,0.03890197737822411,0.013856227591019994,0.08284819864180949,-0.020101127210266582,-0.012474996531083455,-0.027463937406293874,0.049554997310966485,0.008656941240221863,-0.03911508129973084,0.0700528022025235,0.12792400534214418,-0.017453602668107485,0.07519032714517639
SEMA3A,-0.03628464296053387,-0.014975130068955653,-0.005816723088338257,-0.0862798403433514,0.013955703527369814,-0.0028436494066422383,-0.022342433454692653,-0.020235109164654364,-0.02259715973497078,0.04249698008430538,-0.07361322977036007,0.0003777737432546576,-0.0314872512832933,0.07899265987509937,,,-0.017875871095162178,-0.04556312703795863
RLN2,,,0.03848660401004535,-0.030342451248343793,-0.02004031833329195,-0.036304142029438644,-0.006922675704761461,-0.03326658231463649,-0.01526186249741277,-0.03000443903236944,-0.025492957218416584,,-0.015246116919501337,-0.06478280195630033,,,0.04895860483835543,-0.01142116545674154
C5,0.011137778868367998,-0.05154916588256137,0.07953011275517169,0.05396562882330082,-0.024131414927270837,-0.002916633470472181,0.0599134365687763,0.12823859388181968,0.017166105135212703,0.0431752608383307,-0.04062323396523673,0.11517634038222606,0.009575857174243722,0.00945566174294744,0.06458344561018145,-0.007249653852871428,0.01673345730496349,0.035995595013577145
COMP,,,,,,,,,,,,-0.0010219705083726498,,,,,-0.03819400544251031,
EDN2,,-0.02433755560346632,,,,-0.03112833433704916,,0.029752812629278393,-0.018532987017828746,,,-0.023048512853517573,0.012547650619936004,,,,,
C1QA,-0.1289316464518186,-0.004616025552637253,0.009166287722898216,-0.029888191675877987,0.036992875082825824,0.051408217997388296,-0.005778960538825767,0.09031736382262219,0.054671677468700226,-0.01656461770447854,-0.0024280634199763166,0.061818688845719394,0.10380619496088349,0.054140422610955925,-0.10304272320329869,0.010612920239351488,0.021102855151832457,-0.0328710856984176
UTS2B,-0.026165965520507723,0.04642691440228519,0.03726529174345847,,0.009889272133127451,0.03414459064091489,-0.01724741269375299,,0.07149548433714203,0.03468808493837738,,,,,-0.03297605572974042,,-0.03294322035429622,
COL9A3,0.06603860112044466,0.05669717346482178,0.016577548509292755,0.05805136616967551,-0.026882292430154532,0.0017714605535161547,0.061041780802125245,0.16459057832249838,-0.04507515478841234,-0.027801586768011408,0.0752573745865626,-0.001404086458032367,0.016840338532440078,-0.014108841335845437,-0.0026057626175736747,0.029443379723895,0.0302658909044289,-0.01425274807237441
DLK1,,,,,-0.03335491275726007,-0.02114354571884943,-0.014017920574497121,,-0.03320113773627544,,,-0.015813868741863017,,0.009114973105662422,,,,0.0527622159796723
HGF,-0.013805234204359093,-0.08931909342367136,0.036370055378932266,0.029734638481144507,-0.006934579427836294,-0.06371560503125384,-0.03170245969853571,-0.051112478199054394,-0.02507321626755028,-0.010076083813543761,0.02572984763008239,0.036237849721732274,-0.02322153049190996,0.04490416781066691,-0.022564356707943222,-0.009015637958693317,-0.043048831758241174,-0.0059124579536718215
GIP,,,,,,,,,,,,-0.005521978456357551,,,,,,
P4HB,0.07856985206414285,0.07728233801970166,0.017439958254376057,-0.014523817217943357,-0.002974808508320313,-0.012178662709508225,0.02036801913666531,0.1310312860056294,0.018203097132004593,0.02652017434539574,0.022019824829693783,-0.011995366454809227,-0.015230723911983522,0.06591963498384146,-0.0022238128445024453,0.01700104316963181,-0.11431863529277854,-0.021716229751698325
ADCYAP1,-0.011903562599769362,,0.05084781780395674,-0.02933650333367566,-0.03299319090960416,-0.01624602849732501,0.038207101372226784,-0.017595419040920657,0.019074161268719737,0.04990817022679132,-0.059290507484808644,,-0.022465585265599025,,-0.03763463490046528,0.07036024713846367,-0.047365817115713596,-0.005714406961424737
GREM1,-0.0891828934476935,-0.03943607016963163,-0.0009340038560320649,,0.015815825693447024,-0.007496661840567368,-0.01090477648120304,0.04361695138178723,0.055748331702693756,0.017511850483445283,0.071266476428913,-0.04554448057005458,0.06214110650735569,0.029694376234635275,-0.0024941779111791592,-0.06187879916492704,0.04716544701558466,0.047139635003722
EGF,0.041539485925739,0.028003212146998597,-0.04057495046586456,,-0.032789196226506744,0.09268038896041816,-0.02760225254613907,0.06721926335336427,-0.0039009704459298483,0.05942355788783623,-0.02830140787494682,-0.0039428190174963145,-0.02774962013343672,-0.021813695144552538,-0.03473158161897977,-0.03569514430263381,0.05634225353897719,0.058349883408960565
VEGFB,-0.02127165208773914,0.0024935155478952044,-0.01844302072585158,0.0025159293650956075,-0.013043031115807107,-0.0024797270621224055,0.02082290898515876,0.09668368236867705,-0.012340902847359335,0.020904055516514343,0.07003807766766938,-0.04345345274250348,0.02098955768877736,0.03813610101935455,0.1250945008014689,0.01165744634933375,0.04441341434284839,-0.0003751182903760875
FARP2,0.09780130965926079,0.015192016238091997,0.008682727041709937,0.03830900045417919,0.05432821717565229,0.03859266226756986,0.05985398967766922,0.11599690385030346,0.06507693339594928,-0.01508723148344821,-0.06049415811804247,0.03339079878358412,-0.02149884476240055,0.03625547888593262,0.06856999044780099,0.06714284185761085,0.016288119513998826,-0.03681650401318745
BMP3,,,,,,,0.0564800559621387,,,-0.024644718252215526,-0.021603430863529068,,,,,,,
IHH,,,,,,,,,,-0.01807197487514424,,,,,,,,
LAMA2,0.08303121079799584,0.054102865588398774,-0.00017256010735346787,0.08796474486141155,-0.02427966704461531,0.04595613467117119,0.005990762532925826,0.06325288270131393,-0.05722552351019471,0.006435564003560344,-0.03116211629637717,0.030184325683552476,0.045891439102375975,-0.006315283531050652,-0.03038341263908738,-0.0024275816138704448,-0.05394511812441058,0.020896434614519593
SERPINC1,,,,,,,,,-0.014114503910296434,,,,,,,,,
NRG1,,0.024810800417808844,-0.02124786787888881,0.010996118951521836,-0.025955548071565512,0.013871698353310232,0.0616232735617568,-0.01678747094661999,-0.023085180023874663,-0.02658071987843656,-0.050091677328743534,0.04172679779121379,-0.019656616038590227,0.20137328599582077,0.021751998864742796,-0.02574250815227727,-0.03288046940730393,-0.02054179610831885
SPINK1,,-0.024877800550591297,,0.02589614625148836,-0.008025175273481833,-0.02504764897422048,,,,,,0.01247342924591087,-0.015246116919501337,,,-0.026959407233946235,-0.0430986314295595,0.028140464443743376
EFEMP2,0.014976705750705574,0.0627336265539318,-0.0503184165182886,-0.0023103912249366095,-0.010559804503112584,0.03259131291905828,0.08226355278245913,0.14612986476358322,0.0010719737057696488,0.05661837369699188,0.023160136995053374,-0.027080483212079186,-0.006001215420696397,-0.030522739468734458,0.03205604325203582,0.03807677889766138,-0.036197767106916585,0.000632971447040019
SELPLG,-0.06838447363219921,0.040526459302892885,0.00718963375866896,-0.004416090711168991,0.010907902050289138,-0.07321211142882744,0.007358190144002146,0.06507648962847483,-0.003399840109636464,-0.027151087525449008,0.02947964197413054,-0.037700694528637446,-0.025209172452049556,-0.011235364143293017,-0.05266829407659503,0.07253264245110047,0.03578757364435803,0.0851356505378926
GDF6,,0.020297568355666623,,0.09108028609670829,0.06738604315975773,,0.03209550003366086,0.02516385818023823,,,,,,,,,,
HLA-E,-0.0630741629443165,-0.029922681156208296,0.03299423226580498,0.022252652928484058,0.029260435336284595,0.014193269936086142,-0.01702603856716242,0.13521793489935813,0.05198243225142341,-0.0054942410933979955,0.0014707918892728745,0.042042521646361124,-0.016381312003762874,0.057726850511091554,-0.004298517631439595,0.037573111861689414,-0.01464075919545802,-0.0134256616665491
PTN,0.17458242475249602,0.07906401598890904,0.042802430759446675,0.039278941731340486,0.027773853759802708,0.06414200095811107,0.06838955277492006,0.21626827178415634,-0.03852998429644315,0.0043385638385398904,0.06221784026584826,0.017442975553449733,0.06717782977697956,0.030039409967755896,-0.06901229638037852,0.03261401592157782,0.05458634361333785,0.04199181546413354
CD274,0.04426918561122082,0.03882848246282859,0.02352816450500655,0.021375916386391455,0.045556574706456895,7.8864298982114e-05,0.018545338853432028,0.05977118930938619,0.00951552993312598,0.0833122107359635,-0.03609927268678934,-0.014044803337737225,-0.02509116313864166,0.04874343557387772,-0.06795368577561484,-0.015188135459011348,0.033189800702984947,-0.052024710761069445
FGF10,,,,,,,,,,-0.011301958599370724,,,,0.11961272285399815,,,,
CD14,-0.06451270742843962,0.018944032128334638,0.022226715172345538,0.008590024932950528,0.03738034604655187,0.03438267565152682,0.026908904625246925,0.071996795146585,0.004207469851701178,0.004491029212076455,0.03022659902958338,0.06377238562402116,0.005779856828403365,0.0629823915574265,-0.0816568022260088,0.09306939421763552,0.018527830088423052,-0.0685158023265435
SFTPD,,-0.00471340663813875,0.04126201183521609,,,-0.026580590176086823,0.0006566512329069211,,0.04530248449905631,0.03011343313970562,,,0.0393079642830927,-0.03900154896974809,0.004397230066552986,-0.03879583213230786,0.08042305608559971,0.06706805341708964
SLIT1,0.06476486998809507,-0.013745311790149291,0.020848144428321523,0.05275316092823063,-0.037192719541572626,0.031084543436377135,0.047490173886400505,0.09622941665567943,0.0625593394774883,-0.038183566260182385,-0.07839237191655098,0.028081914003125763,-0.01522033017133013,-0.00025956279051460686,0.012318132410842453,0.06754241533657288,0.04397410339869312,0.045915364876853694
LPA,,,,,,,-0.017247417017748085,,,,,,,,,,,
CNTF,0.0508796858471997,,,,0.05735044299271527,-0.023668730285867877,,0.05683931855714591,-0.012031461952247887,-0.010115811032136103,-0.034550057950635926,,0.1148251269506336,,,,,
BST1,0.051273986286760484,-0.005537289617903993,0.015633474997554107,-0.031837966049896776,-0.039483725915289314,0.008671871919195155,-0.02777309013442773,0.11257324106954382,0.012400479673208382,-0.019000950478831845,-0.013533206428791697,-0.011916604806552036,0.05414509786259434,0.04428992041940577,-0.07081184747043989,0.05789658409375415,-0.0017530982404073928,0.08081534812854028
AGTRAP,-0.018740006646559056,0.07769123946770742,-0.032978983599890745,-0.008487457917098356,-0.014305297743371217,0.014607823250642488,0.012355025872930032,0.10078752458132298,-0.0099458274764155,0.01589010382377365,-0.03290787385326521,0.032122243501275176,-0.00453865015138074,0.0842567856179454,0.05791868317555852,0.08516655717801075,0.048908118694219495,0.008910919325480693
LAMC1,0.08351089195245873,-0.0037326557909959806,-0.027097636458528376,-0.01787027836917782,-0.05325381917838176,0.029093668136504987,0.04847144225229571,0.14747198205764203,-0.0027253611782390957,0.008284054609187658,0.017753148106972177,0.08235448323437226,0.016084900364922217,-0.12938268672053582,-0.034033462487510366,0.10557100113860265,-0.0218750011170331,0.00998535159942871
COL6A3,-0.009749364931992603,0.08221286495764614,0.03827331927447646,-0.007119901096857849,-0.0311564101760469,-0.02365053021976913,0.05345900181632283,0.010790469223084036,-0.013535491875987361,0.028215658537080947,0.013842761858166023,-0.04504089251420537,0.0356745252964979,0.05902799703514601,-0.017142846276912344,0.01563222069249346,-0.06445585819393317,0.012261366427445974
FN1,0.15469550682876762,0.001322303435777331,0.045857924898392036,-0.05913700021457268,-0.040913316216586414,0.04527769366391241,0.005681502263753477,0.1445028612176713,-0.054480095539491236,0.03748079450391415,0.05748278880015241,-0.09083227214184361,0.026518282057747936,-0.06809274323058076,-0.012154002969464133,0.09049869440393744,-0.05061570848559704,-0.005117913937234071
MIF,-0.023705240850530534,0.08903210871306964,0.02468916337554044,-0.000405581627459092,0.026614850510238198,0.012298498001146038,0.04154244241857678,-0.028137469168535028,0.004781092321724441,-0.020193082073421645,-0.050318527691749326,-0.042020361781274315,-0.0424670544000646,0.03962102550881104,0.11430161588000191,0.006925815338058706,0.023577342817945605,-0.12660986265257954
JAG1,0.06928669129841014,0.006882486050107389,0.032858518238532926,-0.04479927174361957,0.004248644210585385,0.010452053150512806,0.022267582855488674,0.21269003593407732,-0.010819734137816464,0.008450444800011194,-0.01991036509260714,-0.004548683296276148,0.06431890748325561,-0.019385438000005927,0.019302824502828116,0.1009340217751997,-0.04271447890258431,-0.01960804081796219
NID2,-0.02582005496354652,0.05051689853381565,0.0220343247175663,-0.04277800303431642,-0.020861055361964954,-0.05920217179381398,0.05761695511783913,0.1326165721616028,-0.03167017290148993,0.03768839569788175,0.045856337759362535,0.02617871723380018,-0.020822445945019544,-0.03381928678544092,0.013511523013833921,0.0887669310691877,0.03274589237095617,0.07596009546741025
EFNB1,0.004381156000499563,0.15553329383307765,0.01887036045158267,0.050432187591487494,-0.012490260228994495,-0.008415486602568413,0.05601174038877658,0.08404780645860035,0.05759214380790255,0.0004740447165296851,0.02276420330845454,0.09494082484406106,0.06267288383000526,-0.013608607004510604,-0.04942131061154415,0.08109945274366955,0.07378784487669227,0.0462614144011548
COL4A2,0.12940890404396888,0.017473568688250347,0.07442507971846281,-0.0479936518830628,-0.05073742474139829,0.028588819093679965,0.023198721510127432,0.12496699618544374,-0.00035449268317630034,-0.007914612058431728,0.05479771439123754,0.08916177758167586,0.02461865648801408,-0.1015495115709883,-0.010036989133597185,0.12083529909396941,-0.04010830092599612,0.04031221145425846
SPP1,-0.135920007428938,-0.07669924370796005,-0.03530225144056857,0.0701864901780672,0.04051140654860565,0.03301971154521955,0.05959169083253482,0.12896257613201667,0.04796683898058079,-0.031231132168320342,0.008824792843640376,-0.030013672979463293,0.05981482389383441,0.11167395177756032,0.04111048286697933,-0.034154687733967966,-0.03276352373135717,-0.09263552903164261
PODXL2,-0.02121473285977416,0.03335936391705966,0.02400523610841665,-0.02956318154827489,0.08299486959805982,-0.032484158819877644,-0.002673793910506308,-0.020910089862368194,-0.015138467597968275,-0.004060558843988359,-0.039658099017714894,0.015849454895773295,-0.010953888775307606,0.028152310634719124,-0.0674094820127138,0.11202641993051307,0.06604328264313485,0.06001874042046748
IFNE,,,,,,,,,,-0.011301957717552021,,,,,,,,
FGF9,-0.015103238887120387,-0.08197650102299925,0.01671266574195207,-0.0053200464580691305,-0.00702047102871943,-0.03699294353256697,-0.049755183795129436,-0.07579958740276774,-0.02703077046042324,-0.028564058298419015,-0.03098959860984547,,-0.033059334534343295,,,,-0.04376073704973839,0.05713677686453807
ITIH2,0.05309514251592303,0.1691345719709945,,,0.006153071792459322,-0.03607286859556403,-0.027430474606581278,0.0012073655793895936,,-0.021686751470115746,-0.03937072863943406,,0.08535173877762897,,0.04817599644743399,-0.028774758281041965,-0.02679942193712168,0.002974106598388368
ADAM10,-0.0105530671114662,0.04384589294903153,-0.045081518014415456,-0.001514460125287441,0.04479921884264415,0.0069371010997179875,0.030152166950953626,0.09639709285923456,-0.037549027384058145,-0.028659621191890854,0.045250662803140156,-0.002760285530775244,0.02535093369253863,0.0626540249365335,-0.03993698353463175,0.10695736295114731,-0.05996816356107876,-0.05210450007887449
