,UKF243,UKF248,UKF269,UKF296,UKF304,UKF313,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GDF15,0.06384400495519045,0.020698115867117735,0.15534627341807491,,-0.011031767498616169,0.011923197930738802,0.09607350343507823,0.068157677857022,0.0548260198481243,0.1081781725021563,-0.00671953541004884
SEMA4F,-0.05361103314438986,0.033033643817978714,-0.051570415791716624,-0.019165356362117393,-0.04529587500895896,0.038223834423381675,0.026379652725776047,0.02517583517681833,-0.00734419108957857,0.01882478429692941,-0.007183966344439887
NXPH1,0.0076996408202763215,-0.027756544119234484,0.06060577283245417,0.017365795923117672,0.025193634174452965,,-0.035289814525994626,-0.03737219906926121,0.020850845900921948,0.011102971453192976,-0.02715554330521989
ARF1,-0.06108418405764253,0.008255966222327837,-0.03459882532444372,-0.011712719623848136,0.032148051013825875,-0.006610629025611096,-0.027967217690031614,-0.0313132602605529,0.036206592485290415,0.015737550437082925,-0.04668100220873488
DSC3,,0.10148037296504867,,,,0.04912349588036344,,,,0.024505067948846708,
EBI3,-0.05147103218828596,0.03565317220394954,0.1425071723508473,-0.03328467020934782,-0.017794471509699514,-0.008407115996311018,-0.05328780742638255,-0.006274523570818295,-0.0060373148358578155,0.0959061847596185,-0.07246948945303404
TIMP1,-0.05230400216433499,-0.029437486026815275,0.15137843491258993,-0.031594314607000774,0.012863956388125012,0.03129109205526415,-0.014934797992209533,0.08397260282537901,-0.008143958311452405,-0.0643901820436262,-0.003842262942858078
SEMA3C,0.017253539884515768,-0.018129521868879638,-0.00199343076518231,-0.008366046522394375,0.026836776727457212,-0.041716759308868465,-0.060197243357226156,0.02923409853394044,-0.0021946245389354653,-0.04866726186030315,-0.01937124599970181
GNRH2,,,,,,,,,,0.003007069752397293,
GAS6,0.055050519161902116,-0.03766260223902794,0.07967677708427455,-0.025127482210222946,0.0032324996694605935,-0.01717462791142718,-0.06896216472434281,0.006410515049587174,-0.011302806533770424,-0.01812203697466877,-0.04469831297692868
MEPE,-0.05048894468357852,-0.03185319798489496,-0.03872363033143046,0.05040912171808233,0.023336428835840674,,,-0.025012437768505938,-0.02375676100352497,-0.0034750378610021756,-0.07324268904276635
SERPINE1,0.07213138812063007,-0.03798695864227398,-0.02048436248744727,-0.031503074646842114,-0.03648733328008042,0.011853376683193334,0.013361399456093432,0.08181527676950613,0.020786868394491297,-0.002568008870381327,0.08907531045247216
RSPO2,-0.013125034904932543,0.07210421815699669,-0.03459596054428958,0.047627709488839695,-0.017847529110226815,,,-0.023564985369219554,0.013293901104159319,0.03204378321781205,-0.007960105628304582
SHBG,-0.03028992579675921,-0.015407612172623063,0.06768771034670466,-0.027689519947227813,-0.017586231839198982,,-0.035828161329402954,0.058626299238517914,-0.02233891300273843,0.02020319216336769,0.007349907208284327
LGALS3BP,0.054826572613552074,0.003364842418126976,0.06502379671190645,-0.028112577952804214,-0.03505629277640151,0.07761430379076818,0.0004616551188014661,0.019679739089120782,-0.029431901867868353,0.07257372593491236,0.01878542581682576
LAMB1,0.033542380284562634,-0.017270172114168265,0.14745821796916428,-0.01320711406002005,-0.04716474228721077,-0.010819399717907264,-0.025615791381966027,0.10567570551792031,-0.022318368278513613,-0.038103800443466763,-0.036503602099845656
SPTBN2,-0.10651613967067781,-0.023812472470613775,-0.05862120155121196,-0.003716582623852927,0.006382501447318281,-0.026406775531689505,0.01167741391997676,-0.04515902543811465,0.004636669631158606,0.03602093477425163,-0.09333872882036678
COL1A2,-0.08128255474796087,-0.0003451773280754822,0.18652610851423668,-0.01695625741340205,-0.03930956353184182,0.07109502609389995,-0.03108839017798136,0.04446091266641184,0.07612377496005614,-0.10098061314563116,-0.037503491820551224
DEFB1,,,,,,,,,,0.0037275330386162637,0.02871780083182547
CEACAM16,,,,,,,0.0070053057558447426,,,,
WNT11,,-0.017049476678411793,-0.00821911373110643,0.028481455444090458,,-0.022807342977767757,,-0.0015059285892491032,0.09560678324144382,-0.030657202483803707,0.004905879304040885
LGALS1,0.06756796828656456,-0.026036641442861955,0.12933233372119235,-0.004952241718288381,0.010054336663517108,-0.008845469315276192,0.05081273626784876,0.05566120921608327,0.01722703444926754,0.044137534970645716,0.09357226621964006
BCAN,-0.06928016286255863,0.06281647915081913,0.14538528632600867,0.01432371926233738,-0.009588809176812662,-0.02301084701520962,-0.08046435741338033,-0.06396344798615183,-0.03802531174452333,-0.0040609777393141805,-0.061303300335103
ANOS1,-0.06356380107007394,0.02734628051458647,0.12832828917843245,-0.03223475580661875,-0.014437040017843591,-0.040738268663426724,-0.013066623240515834,-0.011933974647047742,2.2640953852162057e-05,0.03437718191546034,0.010387510952437905
EDA,-0.002045888124768942,-0.012481861129004491,-0.028659630046876418,-0.02977262123579658,-0.021518857438098053,-0.024004693787733664,-0.05017166243023215,-0.02706200659039846,-0.03160623898190393,0.010105984913117136,0.07997287814470373
FGF22,0.03629755860295476,0.07741932515399931,-0.021971336475076667,-0.019922250718355974,-0.03710870631419227,,,-0.016583810390358597,0.023771359040322376,0.004946249800035661,0.03958566759430704
SHANK1,,-0.01704947558385647,-0.020904331203509027,-0.013590751563245127,-0.028784881641430473,,,0.17593256957317135,0.008229177531925678,-0.016754295116708406,0.006336058539791774
NPVF,,,,,,,,-0.014990406339651525,,,
RAET1G,,,,,,,,,,-0.006062195128555763,0.04676062014263224
TGFB1,0.04675204280355833,-0.016762058029942135,0.09934463864777504,-0.03864839791886216,-0.021305405350206204,0.03037810538741536,-0.048858912449923485,0.07946361317635148,-0.020138615220159077,-0.028425801685349084,0.03495125636343034
MSTN,-0.02652577585195099,-0.010745980422287594,0.12887256730071298,-0.008032306423793914,,,-0.020364944561553758,0.05553360769226367,-0.023882025270089327,0.0688398902033559,-0.03623856738930977
WNT4,-0.05555279456474995,-0.01148789930891561,0.03748466563154576,0.0016381805091498507,0.05274617339776137,,,0.03772507077775103,0.026875212127615962,0.022083693490575332,0.017806196607090808
TNFSF4,0.0009967044725032181,0.026090451670571432,0.06931256771818572,0.11927086046383457,-0.029305643300902257,0.053117044544538077,0.0015178385222174963,-0.013195804448605313,0.01438986856130644,0.036536380432849624,0.03488689078435112
NTN1,0.016709683947286093,0.05059237076939803,0.13418071975907772,-0.030783578006190873,-0.02136616805499952,0.058923251473025844,0.0656889261094301,0.012659380407191771,-0.010628929995241608,0.06108332945600288,0.0976366449299471
CXCL12,-0.05965253676885019,-0.017676084785671016,-0.001729772053968554,-0.06910218598182355,-0.020786578250497043,0.09298356708043756,-0.024841032598632594,-0.022904919725617937,-0.005674490818555918,-0.005758770223333482,-0.025224831656524827
GNRH1,-0.04302754385012042,-0.022862921197493842,0.05788675889267236,0.013832545940542541,-0.020126947941719698,-0.0015531987406246497,-0.0017825094849974745,-0.009710678389572196,-0.02220610638819493,0.06442623879883426,-0.03675649854568964
FGF8,,,,,,,,0.019884155775610295,-0.014659438381037025,,
RIMS1,-0.0870705831986721,-0.005684692693078134,-0.08153656872605339,0.0012335320899399874,0.017485043255530134,,,-0.03510081201462437,-0.010142457960889379,0.020911583635451834,-0.04871970358135082
FGF14,-0.006044107304887555,-0.024087266915635307,0.09991509504914525,-0.009637222733460588,-0.011124426873252968,,0.0791474709217824,0.00967578692346632,-0.02754413895450563,0.008272765655167933,-0.019897757860580588
IGF1,-0.01983983826272133,-0.043093088987638965,0.012453202735808182,-0.009118096082109254,0.10590687724915818,-0.03751463430116678,0.052643017433946705,0.0029413676789067887,0.020148537605247287,-0.011852124621613579,0.028780278210855832
TNFSF10,0.04093557634757591,-0.02365647811774226,0.0941996310279018,0.04876856950654646,0.021241148401768762,0.08380328768663718,-0.04646269311960928,0.032068310905146676,-0.027766588307233154,0.0200271843386498,-0.033659877064843025
GDF5,-0.015051908348441468,-0.017611340206054555,0.10840567107807313,-0.01992225101227793,-0.02624165845143256,-0.030768752063455588,,-0.03200795477682415,-0.039511889857688186,0.018730216025102674,-0.0009304929096201507
CHAD,,,,-0.016741781237836827,,,,0.04190603981436111,0.012410618314156132,,
RGMA,0.005751962918830038,0.0029607289781200456,0.16568728813901754,0.043130624689844944,-0.04453121532887846,-0.034087448784747225,0.05512632361214922,-0.03808074135566366,0.014542427636019942,0.008891184641933619,0.05193606575270878
CLEC3A,,,,0.08968465824874386,,,,,,,
WNT16,-0.04756892794642934,0.011113369310899143,0.11544345199340222,0.10434836785957398,0.050530726267423935,0.020623346728401194,,,-0.014035571447480402,0.006416962233513093,0.05803650557526319
CX3CL1,-0.03811411419997277,0.014145804853240329,-0.00531432490847846,-0.034390939757490156,-0.041858651160211716,0.04280065471313779,0.009946703935565503,0.03663435370828095,-0.043928910854705086,0.022812922169260293,0.019361374134018478
FGF1,-0.08356139284210166,0.013750130574365952,0.016172488829767323,-0.04127558440862496,-0.019206837111747126,0.03590978011564135,8.203868813349077e-05,0.011838462934969162,-0.039234678350216205,-0.025469330084404225,-0.0732019611072895
ALOX5AP,-0.011997714254547225,0.009929609982456922,0.14849298274072364,0.04436440218197639,0.015255001284174556,-0.01430521450093299,-0.032345465330252815,-0.008567108663252781,-0.05087589340273276,0.032849345747386655,0.10833861307184646
IL1RN,0.014239319955397772,0.0001167840951858372,0.04535474906372942,,-0.03580207987965267,0.1115770734933481,0.0631102757156014,-0.037405262687313895,0.02179695286425542,0.0297871533249934,0.008670810298596789
PCSK9,,,,,,0.017611581989778916,,-0.015893972350869732,-0.013623714650362188,,
NPW,-0.0457910881972343,,,,,0.0926612623120632,-0.03399632425692014,0.006420149478916927,0.01993067816323718,0.07152987648490958,0.05185028393322198
CXCL9,0.07425928768494885,0.007748810821117265,0.0727183720483453,-0.019922247756527744,-0.018120724089811635,-0.030454117138941167,,,,-0.0013054253638326158,-0.0029115398252423734
ANGPTL4,0.11089953351982859,-0.0015142716731671568,-0.02361209785366932,-0.0056130920937487744,-0.05200073826165932,-0.012432675542781733,-0.03570183100352907,0.05698172613026409,0.036758877745565945,0.07955007251987889,0.075215118199497
CCL11,,,,,,-0.02380894812496405,,,,,
UCN2,,,-0.02364771682025774,,,0.05352419451547646,-0.041423545026550074,-0.02760924218162667,0.082276681380089,,
OBP2A,,,,,,-0.019045185652434706,-0.07113615098354865,,,-0.011266497106010338,
COL4A3,0.05492653190256926,-0.023083355323478032,,0.07384960544298749,,,,-0.012577224614313135,-0.021531275804499688,-0.02543887126962869,0.0188769673503234
NRG3,0.07526347965374788,0.0075314548634547104,-0.07355217588703049,-0.033848282811314745,-0.006537691191454987,,,-0.011279441314024023,-0.00206153618702514,-0.0006247365984033815,-0.015630897330151113
IL23A,0.0328414024812016,-0.0005821435274753872,0.06342980391752766,,,,0.0040309623661420515,0.0804479861081404,,0.026166559294023495,-0.03597718010751287
COLQ,-0.06832249036475897,-0.02632619453838726,0.07219149045461305,-0.061867695072204715,0.09158538927955392,-0.0068489169686083064,-0.08111813202217509,0.0274375738415157,-0.03848743448649802,0.009443097591560775,-0.0121509701555955
SCGB1A1,,,,,,,,-9.231225752277371e-05,0.08018378141662717,,
TNFSF12,0.03647776975977949,-0.00048176951410908115,0.1292490116650986,-0.05680178391908678,0.0036561980353420967,0.0428065823342063,-0.019789105637456533,-0.05947482704334242,0.0697228125872233,0.02038622295183241,0.032438320622020594
DKK2,0.06379939556761477,-0.019712325672557998,-0.042115127834055945,0.02750406086146811,-0.014715012933779826,-0.03778506703223799,,,0.003057581938027522,-0.027088660451617057,-0.03462553568235068
FYN,-0.06137043135150763,0.029969320040164258,0.1366823640709584,-0.04044739878145521,0.01743485956246343,0.02866893873048503,0.06674955574719373,-0.010056450577098662,0.0026112175786654683,-0.01764956914066653,-0.015229489940665598
ACE,0.004906182594319224,-0.0035563988478653206,0.14338635187033028,-0.0069512899424373185,0.06975595512481653,0.07041279002685304,-0.026565627770479123,0.0028101984971653595,-0.03020808435382578,0.005102551880002416,-0.025935032231348236
IL18,-0.01375488991178738,0.030982828054263188,0.1545297136497226,-0.011378367370555142,-0.02785919076927826,-0.019436516012162463,-0.032214447069159116,-0.026200155818786666,-0.02846533488440127,0.024035997206386613,-0.00039814987382034663
PPBP,,,,,,0.06985504948812227,,0.06983257368973193,,,-0.030036228133599976
CCL27,0.12875007117991302,-0.012481861212860924,-0.024377123200882093,0.06628367630044421,-0.0221851295842864,,0.13592643888591313,-0.008223090909632672,-0.017206982088370838,0.09079265130890242,0.00971537372557075
SERPING1,0.028582338378044456,0.018281170093395954,0.1562844177972748,-0.035074059485553456,-0.017358724533349554,-0.021402165255776234,0.009731133328746346,0.04838675387407378,-0.031233808527695233,0.04186534388946449,0.06493064625212944
AZGP1,0.08081601721230096,-0.025965628315441164,-0.010796609251211087,0.03599550620295352,0.01998793341129976,,-0.09393887978575283,0.11400578492941045,-0.011797783184660867,0.08718946717934457,0.034405425598411025
INHA,-0.04266949699783759,-0.00999345738708411,0.07293406192612244,-0.021757483417710846,-0.013501082069799197,-0.03275091269974136,-0.05664333893977699,-0.02829235506051348,-0.041035041782829296,0.02883338123334043,0.15181608117827688
SEMA3G,-0.027214612753476464,0.015578566601666424,0.050704441693502064,-0.016058161827375603,0.018107456300914395,0.09193488665836926,0.0793914562556598,,-0.022602460502315434,0.020698489040734413,0.030409240922374483
OXT,,,,,,,,,-0.013199638243557481,,
COL6A1,0.06754262927189424,-0.016350593271658973,0.13525856300302355,0.03100824978315145,0.055542565450015804,0.07990802206117564,-0.016715976736204296,0.05093214977766895,0.02401213387825215,-0.06353171621251236,0.017966185824393004
FGF17,-0.05107380549649146,-0.03601706587593573,0.010499713588693659,-0.006756596005464757,-0.031964910975012986,-0.020219373958727502,,-0.001714372319567379,0.0033832555149189464,-0.007309609497158552,0.06056204126558873
TNFSF8,-0.00402083763706604,,-0.022316183243391276,,,,0.0013930468733410301,-0.01741056809940529,-0.014035573300032798,-0.0006936616792944982,-0.03382323595064073
FGF20,,-0.02477155675268724,0.007630397500963856,0.034365563898708006,0.05526701694138652,,,-0.027172165794258598,-0.015496138973927367,0.044636936934942556,0.05473853982688631
ICAM3,0.030652313565846044,0.025946498032339164,0.046173045086954044,-0.009275135739627289,0.04345208877040048,-0.04076975719380576,-0.012657436014975931,0.020779050014447128,-0.025414182056493123,0.0007733336591101332,0.010167989709447867
LAMA4,-0.0468202794761548,-0.028968177631139836,0.16618313545254296,0.008833870903124577,0.025400269769760633,0.014952477106326753,0.0069244711962106065,0.027915054155228287,0.012627998339527385,-0.029786099698210184,-0.011223830446994223
INHBE,-0.0387602286433406,,,,,-0.023413003428410926,,,,,
DLL4,-0.069471831296948,0.0014209923775643527,0.16434849648937677,-0.01977460121360749,-0.025281082836560657,0.08668939592271271,-0.056392570562366205,0.04330588637036279,0.01885348864545968,0.019333617294974324,0.03803764806222197
SEMA3A,-0.05888478917588435,0.003983547141867901,0.046282985797272906,0.021555427935130773,-0.007991425082819604,0.0380333953417721,0.049315959906876664,0.02372279556394094,0.0030506348111727787,0.005313523623364688,0.08178527524189892
RLN2,,,-0.028659626352134086,-0.04040131083415053,-0.023466757648522376,,0.04118201836423132,,-0.015394728092963926,-0.017003164639069913,0.11508623121071303
C5,-0.025863931185074893,-0.044344794365992424,0.08853441060517338,-0.024445765546222534,-0.03739446852689003,0.030755566167875777,0.03366666786443092,-0.009626995110173325,-0.004570779271106399,0.06723995623258014,0.029516149765050865
COMP,,,,,,0.028116861071462017,,,,-0.0020429481678905024,
EDN2,-0.05222573499465731,-0.014102524784440585,0.01900668108492409,,,-0.018556007348318474,,,,,
C1QA,-0.024676330345946667,0.04743591292171982,0.15812785277177158,-0.04646745804289532,-0.032780884378508846,-0.035078823061452866,-0.033254121205291746,-0.09780629536516051,-0.04822523456556943,-0.045540333718773064,-0.08387767598577761
UTS2B,-0.041526592381512996,-0.015091291252553646,,-0.025520271860391484,,,,,,0.06515991727187438,
COL9A3,0.009009996678878543,0.03942010736767389,0.12321560514729328,-0.04406937429386083,0.07523259738171625,-0.053506273967296666,-0.03002816682361125,-0.01851953746361016,0.006580302434592079,0.022428096467911007,0.03580863241966912
DLK1,,,,,,-0.015896129964256624,-0.023762649165701075,,,,-0.02211337595809936
HGF,-0.0615161963117906,0.007779177489396485,0.049327035266306565,0.01842876939308718,0.08673291458226144,0.025080753648551384,-0.05621319183939363,-0.0027958301186577984,-0.016146514259978737,0.0590944717877071,-0.03225068511285575
GIP,,,,,,0.07102046520939101,,,,,
P4HB,-0.017737488480970943,-0.017591959988954468,0.15617962097419547,0.008395416977823643,0.017572509387062476,0.07496270319829146,-0.024833687977311076,0.047580933367383914,0.018300652254428916,-0.02312985755086052,0.05576135554646424
ADCYAP1,,-0.005869653806781189,0.0044114392875303325,0.01684749150843054,0.023396464732374726,,,-0.07735799924905905,0.024243989920804038,-0.058735441806015004,0.007547108108215647
GREM1,0.04877314770067398,0.04746711191159789,-0.031698698138731975,-0.01603496609421355,0.03282778348540191,0.028817639651375345,-0.059486076753998425,-0.024617774908468854,-0.04881580305784049,0.025162127516793385,0.0018824396897284222
EGF,-0.031590149396722604,0.06241123911963245,0.07166953859187962,-0.024578412719956033,0.01379131701539465,-0.02419898342212074,0.05080712443569357,-0.015175138530875645,0.01954971412842674,0.00475780100531842,0.04178555209031417
VEGFB,0.09824911679487974,0.01636328583980617,0.07264238078462999,0.027628785662772534,-0.02749877333542421,0.0234272066757043,-0.04583457029069366,0.02375123474936564,-0.013542517245749602,0.04718146071330712,0.04798431713835543
FARP2,0.050114928790969224,0.010690964271923481,0.08060073710063699,-0.02517506086170928,-0.06531014102222085,-0.002318783465573975,-0.10328525981561651,0.003925265025341362,-0.044407860485669165,0.04225590038098677,-0.006432249701459418
BMP3,,,,-0.03906529947683683,0.0877338008464276,,,,,,
IHH,,,,-0.010852299828189459,,,,-0.01851115331408209,-0.015207592420873692,,
LAMA2,-0.02735854068262404,0.020011713963545678,0.09708892536300842,0.026909740133259884,-0.04513013436857633,-0.05176020154952091,0.03180236155679668,0.04480878278080622,0.045433880506712564,-0.039295792611272175,-0.026467863300128496
SERPINC1,,,,,,,,-0.015175139738091377,-0.015018262958779517,,
NRG1,-0.01846671492159056,0.0279519341457833,-0.049152310376925086,-0.0421341307997175,0.0020734987591854927,0.002280748877819691,0.026964872518636156,0.049798237013918153,0.01616025075021207,0.019058202487248602,0.05420245455249006
SPINK1,0.019166544576848927,-0.04219774561469145,,,,-0.03154357263209189,,0.03514253769683715,-0.018460467362972032,0.015043539698737207,-0.00790043842694238
EFEMP2,-0.028937923398172263,0.015803818430335556,0.14493916216138802,-0.0057680121313851765,0.07962537714151235,0.004557977264448192,-0.04717768677738647,0.05426768173833194,0.041468541538664326,-0.04936240502817952,0.05868513571674682
SELPLG,0.04625519157982195,0.02279518391353858,0.07003711009990966,-0.010061001124783716,-0.011280297487680275,0.013660645443591586,0.035010061164483866,-0.004016831552268938,-0.0011363794655358784,0.03722162294999883,-0.08686510667094913
GDF6,-0.023698761553208172,-0.023940106595276622,0.02766806997450202,,,,,-0.012204263758494378,-0.013819371186038987,,
HLA-E,-0.042420978289804755,0.05414692596591839,0.15291564658407356,0.010588528915874052,-0.021721286695949443,-0.01930386242048894,-0.11489056527708273,-0.012726965577367062,-0.054999071020204716,-0.007795647879753378,-0.14684936458513367
PTN,-0.0350831812366223,0.004078898073859818,0.1742404002655737,-0.002047217860982775,-0.009213782660673133,-0.001611157731388032,0.008084158545732129,0.012424731503566409,-0.010276893668064098,0.034977523343972916,0.01603161745778282
CD274,-0.032546585720463025,0.03739772909948583,0.074984942143313,-0.019020452593636526,0.0829534747438154,0.09880682321991714,-0.009194404669584436,0.04463612113871168,0.019693404340184135,0.047839222850342374,0.11724015716085766
FGF10,,,,0.04670620912281981,,,0.07549696350461359,,,,
CD14,0.049766518069800474,0.02056426759696996,0.15782327554606576,0.0019525121268886996,-0.029306509694322344,0.014927550935473,-0.10550002238551381,-0.06644348030086109,-0.061948010661450385,0.016648899381678232,0.026844251468777277
SFTPD,0.055867654232276666,-0.022754968351437383,,0.006042508779241353,,,-0.04547860458159597,0.03578935357206883,-0.019126436457866963,0.06522132307371242,-0.024034943277295495
SLIT1,-0.002972621833021779,0.05120517514744648,0.05553017344934292,0.04493823154810456,0.00034429234444032403,-0.021976057724178263,-0.012745283769972549,-0.04679721927600761,-0.013726563430597558,0.007106505668792551,-0.09076856000521831
CNTF,,,0.08081462919649861,-0.01603496470834926,0.06790198167611462,,,,-0.01539472979055766,,
BST1,-0.026940427267433564,0.08850433103523218,0.1338611958584199,-0.030119144118573256,0.00023369607162579794,-0.04682293827349596,0.092855076513987,0.06420999744327652,-0.05906178652608045,0.02233736157319797,0.06681497179914372
AGTRAP,0.09538802050616581,0.04147688987343168,0.11275043716743942,-0.01903655285809058,-0.017893665003584705,-0.027767201521248067,-0.021573785793260938,0.011403522692724625,-0.017921871332375567,0.03163529261075578,0.01510834572882175
LAMC1,0.08097305608468336,0.0037982944132323965,0.21464769639027118,0.004770471022193567,-0.05901632292121156,-0.028139665770538985,-0.07109894330751998,0.05005699572182757,-0.01543119681521622,0.008103097890159472,0.03345892098703017
COL6A3,0.0312741710572208,-0.015069833198911661,0.05518444864884191,-0.03652531253974762,0.017384021312964893,0.09852063458327842,0.04237406539336371,0.05991707868057235,0.09305820478440967,-0.03688990868218211,0.013100390177683552
FN1,0.12270007507689751,-0.016905198004288732,0.1810039435346991,-0.04029828203602946,0.006672728758038191,0.07954681520956178,-0.0764857351361916,0.07161685659933485,0.04152805116564296,-0.06460325318677593,0.0009393939344794483
MIF,0.0961206545672868,-0.0038955181225864975,0.00873589131743744,-0.0024188702958875485,0.018577252562215426,-0.02979972042590959,0.0456922316613245,0.03056418414820834,0.05952120986722094,0.13655400364138373,0.0778564626823663
JAG1,0.010000322194530327,-0.05690131863216271,0.1695598460541527,-0.029379564233669785,0.14626710308705865,0.01688981342919433,-0.0595800242927824,-0.004249211459072806,-0.010285689888592369,0.005078616222291901,0.02691809155746524
NID2,-0.05567353876748723,-0.012103057273999535,0.15370872036995983,0.05299355114104232,-0.04044091270216711,0.039259185224918426,-0.07836194536115056,0.001275844249707227,0.042707170280675985,0.0023403368845686455,-0.045298217355381636
EFNB1,0.005601846020093084,-0.033399065734953146,0.09468578204596789,-0.027615886400964944,-0.04916985809406797,0.025065226986570124,0.014897583754918836,0.034238417674216926,0.005110046411472217,0.02625941603992243,0.10781393487346938
COL4A2,-0.04727614089559643,0.002004241759483155,0.1949910726832848,-0.02237534277828724,0.018134037875018938,0.022130087766701355,-0.08407596557902824,0.0662085629803863,0.021397551224645876,-0.057364915750507305,-0.018715277422672948
SPP1,0.06318456667295752,-0.039486649718678456,0.18554115720541872,-0.055440687245706506,-0.012459314786825578,0.016740587902023752,-0.06597790321459583,-0.042405204045683875,-0.06682067304469616,0.04072449024493979,0.07307804266422023
PODXL2,0.09055649789459314,-0.007975298667668022,0.009252148303006044,0.02433547787954059,0.041344775171920735,-0.01673807879090563,0.03022860412261468,-0.005048640627385343,0.016534262242919547,0.08077765137406882,0.005952822098209092
IFNE,,,,-0.01791517185922892,,,,,,,
FGF9,-0.05559019410084436,0.01934179251744745,-0.046600402504791937,-0.006510955983475362,0.009055399668686858,,,0.03720389419565051,0.023873989514524314,0.0019455021660847375,0.016815655828638636
ITIH2,-0.03861589634764039,-0.023834451959195212,0.02353273285103521,0.00466944676788059,0.0885863985132426,,,0.06028345527946314,0.048297672229012815,-0.027959549027787477,0.0330208036493687
ADAM10,-0.04385385913902595,0.008523543424469053,0.10093851886474464,-0.054255587154847795,-0.013909680117786254,0.04083089399456473,-0.08169142031920269,-0.028052602313651472,0.01576776651897099,-0.015475756381214283,-0.029516464073154586
CFH,-0.033042555041947176,-0.02050574374924111,0.1309342575681822,-0.02519637137151971,0.00735965983555138,0.04652321040164806,-0.035806220684631705,0.06265352732152323,0.022294642026525924,-0.049750772239788216,0.004543504605883647
COL4A5,-0.02041844282255833,0.06191029961689221,0.0458912531112956,-0.04215722795301996,-0.008371320931408657,-0.050837242023878786,-0.09998838349358496,-0.013192205923208534,-0.036544154643410064,0.03251724953808811,-0.01784201221597021
LTBP3,0.14121780592007444,-0.04878994893246407,0.013803957664065383,-0.007180775293952443,-0.04081314255108166,-0.026194382707716245,-0.06528952339750317,0.05173277986244072,0.028552373363333956,-0.005658985703793265,0.02802858404015409
GNB3,0.06418204850481021,0.017087011942983867,0.08533670434355792,-0.023713615679915118,0.057952917823825535,0.027589162566633622,-0.034632868639200586,0.01892734359925087,-0.05229909506489908,0.049399460212460944,0.03251147192394618
COL6A2,0.044802777835098444,-0.05065910362457126,0.1194472611558056,0.030035215630508576,-0.052503147951186005,0.09348173639179026,-0.024483549177916918,0.08090992457583397,0.05642243769918751,-0.05893777681865138,-0.01269008686987871
GDF9,0.0015857459363803695,-0.05067842722120104,0.0703441376200818,0.024242231315476183,,-0.025888221164387826,-0.03700522490778275,0.007492934571403614,-0.03430092695488123,0.016975044619676707,0.017528999822702913
NCAM1,-0.037914210941941646,0.05413777104017262,-0.11993307479561605,0.010134194820625358,-0.0777962468890944,-0.013676958827449365,0.012191146786088026,-0.049094366371567714,0.054054574095111656,0.026867909238106693,-0.08739673353388594
APOC2,-0.09279916915664753,0.04990833489035485,0.07346815068299536,0.022449323195698916,0.015692912236649908,0.05939991244121906,-0.02486413025857496,-0.04610296358682329,-0.021856235587495373,0.08364286432006501,0.043056969834587545
BST2,-0.014672443468048626,0.02162280636297361,0.1575235108657523,0.006439828203363556,0.016582439133625705,-0.07364196947394284,0.08587900792700076,0.030097083434389195,-0.016492392805838446,0.07978168768681698,0.0659571586172614
COL5A1,0.12917479216365507,-0.01530679840428218,0.09009530399703208,-0.009613632211409394,-0.020345575864496503,0.0721254770245528,-0.016139408863668735,0.09314598407132695,0.024860446163265066,-0.04367744123189342,0.03387533512046409
CALM3,-0.0704778626272494,0.014073710253045078,-0.10810578877207781,0.0520520705000709,0.028528231710990924,-0.018161116340266258,-0.03334972432142482,0.027114267205486438,0.002070103377458912,-0.00191522986344041,-0.09713482516489552
THBS2,-0.023639894755817598,-0.006597584267159521,0.08048560597829912,0.03616439790123442,-0.023636161174665556,0.047368062905281026,0.04759967694676524,0.0913081933213238,0.03444481891119034,-0.09473263683125026,0.039189854042419175
SERPINE2,-0.10969467795780896,-0.031876877015405765,0.021548299110839466,-0.00790012483300117,0.06606893062962901,0.014079985302609496,-0.06728558949429676,0.03223316888450772,-0.019126852491435413,0.014854793981718142,-0.03241957752341659
EFNB2,0.022268887680661414,-0.05820424144146655,0.08087616929144728,0.027088708573755567,0.011667350983714641,0.0037261184834271365,-0.12293596260240884,0.007144932358180591,0.022222634893589954,-0.013417140369512174,0.07914072617553597
PROK1,,0.03851611358452966,,,,,,-0.016752159645624466,-0.014436246443411929,,-0.003046771191100171
LACRT,,,,-0.02268931241836967,,,,,,,
MMP9,-0.0023233115856882867,0.0021247419564908053,0.193398211694192,,-0.027719080586818313,0.07101875451684016,-0.09513965498364264,0.09069813527687932,-0.03728618723320984,-0.019891293359672928,-0.04808987821540756
DMP1,,-0.016906330188872738,,,,,,,,,0.07649641340486996
NPPA,-0.007553989072044258,-0.04899346011373974,-0.00019807208907498665,0.016809878822415313,-0.01838251331133889,,-0.03877915800547918,0.042393985541293984,-3.379244290379315e-05,-0.04154292675541028,-0.062262015507801693
APOB,,,-0.022991103097095983,-0.01674178121123053,,,,,,-0.03148989676575611,-0.01814167120527905
C4B,-0.03365514698504139,,,,,0.09788559741744628,0.04912512645660307,,0.06612887561623103,0.025781384722429062,
NTNG2,-0.030977465716608803,-0.0196262106292104,0.05416920962739337,-0.03028326707710267,-0.02657277864187255,-0.00630090062559724,-0.03935227016875594,0.005468863238716272,0.06238216474540616,0.0004871205129686457,-0.035571539529570054
