,UKF248,UKF255,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
CXCL12,0.03081897052084333,-0.05198492942648645,-0.010771193281718772,0.01397174384504792,0.0783313272724854,-0.07873216890944244,0.03334565442361401,0.018054506800896868,-0.014201252834204075,-0.0501704324891171
GNRH1,-0.028518669548242545,0.056361544337289994,0.07453320215860097,0.019644867386499745,-0.03720244180920253,0.07033673349470718,0.03490603371257174,0.016997149604068996,-0.017819734734430524,0.03807891859667919
FGF8,,,,,,,0.0007670131013745254,-0.01600238407241651,,
RIMS1,-0.036835601454650334,0.04081249874765034,0.004593421576437538,-0.016615855736585597,-0.011513664437874532,,-0.04296739076400081,0.018221609157406886,0.0382132589413309,-0.03020822841323197
FGF14,-0.022865780463710506,-0.014918622561089506,0.063885070111149,0.020395121273963517,0.07371401425009375,-0.05872974735223106,0.03292893086990336,-0.017590610219386474,3.630018887157569e-05,0.038019935326886044
IGF1,0.004168075684588473,-0.029851951357929712,0.0021195328228325043,-0.027822332311681894,0.035165217875024884,-0.026489841537631027,-0.023346278530122937,0.0008805380960972045,-0.0062464194312186316,-0.04959033807682908
TNFSF10,-0.01995804361470179,-0.029018827974949216,0.09433765849207844,0.027050044682057347,-0.02364565712846261,-0.07341082240713628,0.035028584552576326,0.05152817033477562,0.007716246289529768,0.008183908136544786
GDF5,-0.015102695133089329,,0.025825404553176976,,,,-0.04684049641584772,0.045857228340125726,0.044064110810843944,-0.003015369480390568
CHAD,,-0.03831435120132897,,,,,-0.028107908932347863,0.04051688129802272,-0.01981299804897862,
RGMA,-0.00407634298342504,-0.006557355824635929,0.051389219942263364,-0.057861093383419035,0.028725256463029834,0.0009846243573231554,0.05393815565467359,0.002701224454139235,0.07694364506074558,0.05754849005785435
WNT16,0.013103987157542385,-0.017846249426498286,0.05198678334142089,-0.018383349434157346,,,,,-0.01636764626499578,-0.04393010948855093
CX3CL1,-0.018180391956416058,-0.031902173012348885,-0.025412704163253443,-0.015766860611333176,0.058606808044107436,-0.006499988790224539,0.057480082899812615,-0.0016406235977208365,-0.030317203424103767,0.011028623241858423
FGF1,0.03614960369669744,-0.05279049079721898,0.008282310636527656,-0.04853372188211518,-0.04911887908593447,0.025345112019217936,-0.06757348787629067,0.04632263373165166,-0.0024552195809494407,-0.02043611415128325
ALOX5AP,-0.028361880289018673,-0.009644513211596442,0.06072293600816794,0.00802394918409928,0.0928860218238292,0.02973404518966891,0.07589105298104507,-0.043876615859206575,-0.0548314228949182,0.007502371592635213
IL1RN,-0.022892041831740408,-0.014720769863293064,-0.016309836552590454,0.03901573745417978,,-0.10610078349689722,-0.011329552517008542,-0.03751868778944188,,-0.04377187905303556
PCSK9,,,,,,,0.06486264951558052,-0.014673415863210082,,
NPW,,0.04365450807441042,,-0.014825929133222586,-0.030809197792451264,-0.05371686634423518,0.04214646279329654,0.040474114897467446,-0.01827991150089795,-0.00837025406527349
CXCL9,-0.02575849768324747,,-0.019725807639039767,-0.00889915438880314,0.03966497614420164,,,,-0.021442656329650544,0.04059878610680452
ANGPTL4,0.010241608293179825,0.048998361608065706,-0.041294106776695656,0.01885024090303517,-0.05238085963591263,-0.031021522715637552,-0.024763014493060422,-0.07958673620084512,0.004135067142765965,-0.03363923278459296
UCN2,,-0.02985194846171036,-0.017282991238633295,0.016511277446484625,,0.023351795744077572,0.01530551199313764,0.018485970818596036,,
OBP2A,,,,,0.07601282059584245,-0.0001476738775205587,,,,-0.02106333617619444
COL4A3,0.015613670004488713,0.019633011666043004,,-0.021661872363630062,,,,-0.02296845344010034,0.04920329817289795,0.05312282654749511
NRG3,0.079911582435693,-0.01885744340278347,-0.06618824886131236,0.040107569235338716,-0.05605805578596865,,0.008082237851163531,0.06666049165347675,0.018829960735454836,0.012900892364321575
IL23A,-0.016138595028541865,0.15212695575447638,0.03285079184445506,,-0.02663998606676918,-0.03569362993355002,-0.02054930391496476,0.04390395039821237,,0.02496840060741029
COLQ,-0.005659786107805943,-0.0014414753458036461,0.043213489473888526,-0.03961030530455261,-0.033148623115761125,-0.08033001205075269,0.009467043347493641,0.1081466421130716,0.03280226767292049,-0.04210788395809068
SCGB1A1,,,,,,,,0.06776579415032237,,
TNFSF12,0.007347741984323324,0.044193901545384696,0.06488730854303111,-0.010764443238429918,0.003026701180901768,-0.013448913403814456,0.06926657012649291,-0.054205184736225945,-0.02031306851287752,0.0007674322035222223
DKK2,-0.016904405997135007,,-0.030779943404361906,-0.01716814802208749,,,-0.02425702657162646,,,-0.02871040848119133
FYN,-0.005803154408045016,-0.08495034186362756,0.08289141781054088,0.028300077095036017,0.0603921387962574,-0.020351542300851403,0.02351639301135856,0.09196292787100163,-0.002583312041558991,-0.025587120122849978
ACE,0.11091236296861988,-0.04044653913586356,0.17626418542492822,-0.010030274626882326,-0.0010720116383290234,-0.004081760512352371,0.004380581346805581,0.047543441348881804,0.043530318777890285,-0.040035426252785174
IL18,-0.00973980176918434,-0.00886493672304908,0.13087751274957624,-0.02779985195356883,0.07942142813795643,-0.032096204891478054,-0.05921816458911744,0.06637725811916625,0.022604216436757488,0.046141678934495174
PPBP,,,,,,,-0.02516064644797036,-0.03435956486407288,0.12436801288091344,
CCL27,-0.010703884110225973,-0.027466796807779307,0.1916395004371607,-0.02401787876540059,0.08500923122882044,-0.02579164955386592,0.05327358152652273,0.0477721089694461,-0.022595524440088798,-0.011809951979342287
SERPING1,0.05130734473053593,-0.011132736955607358,0.07990480642089413,-0.0028267520321878575,0.057713207785675305,-0.11224888706611512,0.05514255540995135,-0.014631945007537388,0.008042550621604402,-0.06002124393752418
AZGP1,-0.035858834770624085,-0.039943234073161825,-0.006082758460417796,0.012087512793853353,0.08150559005675519,0.0034327873700207697,0.04138382990894473,0.02849358933597163,0.055716377408065315,0.03393422394460319
INHA,-0.020529963218281527,0.07644571941489661,0.2088775680614721,0.05135746317215666,,-0.007961520823805789,0.05294862887348708,0.13238078584323215,0.09370058772483578,0.04503923180155743
SEMA3G,0.03348273369288338,,0.025207680977136875,-0.004187361027819705,-0.026812256967767907,0.029015201010217637,,,-0.016864621510730322,-0.019535081910168187
COL6A1,0.005518330719765839,0.006637673591478992,0.08625285835451262,0.031983349205355754,0.07436438306295078,-0.09991438343309321,0.0053009853961482525,-0.07916537380326663,0.00768917757295105,-0.07661808009164404
FGF17,-0.008547778270815177,-0.025273672171556207,-0.025454180320126064,-0.024327655249272915,,,0.047086466541377534,0.05437252598872964,,-0.020066899111819806
TNFSF8,,,0.07625092676641657,0.06679076025400826,0.0568855834294925,-0.012365305109410203,-0.010557724970298336,-0.03179507681701092,-0.01636765262824249,0.07601507135287686
FGF20,-0.0050677775780666,,0.003584850104756904,-0.02215076048378719,0.04228195142191683,,-0.02968774166467702,0.029049408055552936,-0.018528808397848033,0.09452262465562088
ICAM3,0.04560381729597303,-0.04243777025338449,0.08495766671462418,0.011996773631449053,0.04655730775126564,-0.10301376614281546,0.10374088505438026,0.03981515700801686,0.019038696029718173,-0.02121582181021438
LAMA4,0.03553108541863754,0.001387413790415506,0.1372483026329667,0.05649262712618705,0.05274202858210794,-0.1460184530110749,0.07196999932699276,-0.028859110410558594,0.022193123612546245,-0.035375794845814275
DLL4,0.07680609019328265,0.01391211350521454,0.08890649945979985,0.0151028064880575,0.0043310569807170005,-0.06455122700278776,0.013769169781352855,0.083681083536018,0.02877925707425751,-0.030070998859736485
SEMA3A,-0.021972898078648138,0.06748551266602623,0.0020619902151473076,0.05347311655910349,0.14155370455233005,-0.04739843127982966,0.07002355736670172,0.030762071185540037,0.05101147100233734,-0.019768104695354283
RLN2,,-0.019344681462722595,0.015820980774251307,-0.013964820377907911,,-0.009746224632988272,0.003899087378835218,,-0.027253236958222588,0.10189821310063346
C5,-0.03410724328657207,0.004621302976369364,0.10052330739873738,-0.019626839683562453,0.013178742905634455,-0.046744190507633746,0.10017724737933915,0.06942696247977935,-0.05507438865740454,0.038906199076879006
COMP,,,,,,,,,-0.019600702913537833,-0.0286094889218358
EDN2,0.016170074258831275,,0.030973598301674312,-0.016957945651387682,,,,,,
C1QA,0.07215615999896516,-0.021255750323800837,0.08466681232726733,-0.01628157240293152,0.03926022889340958,0.07286433002716887,0.037619697463893986,-0.04548986598940351,-0.029960138195048377,-0.07805512624543254
UTS2B,-0.012941614226134804,,,-0.01207108549633426,,,,,,-0.024676351350330854
COL9A3,-0.020593745816019634,0.008751660288323937,0.08491686662966236,0.011029516076172856,0.04066910028829757,0.03892975410564971,0.06365374711327984,0.1504897720529272,-0.019916527234228546,0.04873939565912645
DLK1,,,,-0.02022351078493386,0.1332733385244844,-0.10639506903214187,,,,
HGF,0.06533663185928823,-0.05679821230987813,-0.013484029952925693,-0.014666771542614815,0.014793575312220092,-0.034345926012132405,-0.04394923107942142,0.04804153169978386,-0.015609605739906779,-0.04643080618020294
P4HB,-0.044629309183110887,0.01793620503714788,0.041071263923897566,0.05271730047924056,0.05391545333604615,-0.08630882155247811,-0.00012898614208654656,-0.1362650999719394,0.028120602535918752,-0.06951379376613058
ADCYAP1,-0.033945237869469576,-0.026932830601705447,0.0465236004234269,0.0009728637591570912,-0.020275605477070652,,0.038588039524625924,0.045064328552247034,0.02894736986238725,0.011194986417509366
GREM1,-0.017011279070023665,,-0.017364504838341874,-0.021420729880860724,0.06091695294736041,0.009209358719805582,0.05732335062934787,-0.04471303756645658,-0.02981605872881778,0.015482284361624653
EGF,-0.04313559710266654,,0.017425609692845977,-0.035718968039004304,-0.0241360219187884,-0.06212209225860041,-0.023082336905567685,0.0012688388741867052,-0.005807587605667817,0.024095720880451723
VEGFB,-0.02588653829062273,0.07505339788058908,0.09287522937598199,0.04386635992427632,0.04101600765549548,-0.03137664875496198,0.06434019646952337,-0.01219090475486697,-0.055254116404780784,0.046265944185213057
FARP2,0.048148389495287734,0.02430240925441996,0.03961361665645201,0.060123176256282905,0.048100627337521705,0.005232046363602239,0.03312862412106654,0.05559877666986572,0.07486936105499724,0.06986046851180651
IHH,,,,,,,0.04506414785835062,-0.021784592801075576,,
LAMA2,0.03365611084561816,-0.003956907963140572,0.11342073670653585,0.03574075899535523,0.05859095807098534,0.04275377525687189,0.05808602353692784,0.05001340949251125,-0.007359584218954883,-0.01745322041226941
SERPINC1,,,,0.09207013311988332,,,,0.07330460062502163,,
NRG1,-0.02244478776658415,0.04199894099000829,-0.035923085347303395,0.024738794388256734,-0.023758949039120916,-0.07731322272057682,0.11323401489828835,-0.024704644869018057,,0.09910285157103166
SPINK1,-0.036186893210049205,0.09984479565565466,,,,,0.08985722764744435,0.006831794083447898,,0.04835188977532259
EFEMP2,0.021527360249089744,0.0066179336906244,0.048621561291215185,0.06079830362613511,0.06167889757977975,-0.0631237327046282,0.02131038556990046,-0.01060916757402559,0.025816941558205932,-0.016389310931026742
SELPLG,0.06398396640787084,-0.049137305889105025,-0.018771034176578213,-0.013575102210458542,0.021196240683272367,0.060653456547825675,0.02688699668481958,0.030478850407777185,-0.008635910983546644,-0.010352190349678141
GDF6,-0.02052996121429897,0.026363086339294628,-0.020945959744951587,,,,0.12133550528088287,0.06513091967297265,,
HLA-E,0.07045416824510838,0.04688414980208281,0.09755662529735605,-0.028777401732465468,0.0483896422856911,-0.07471703643734995,-0.015250355371473266,-0.09318104695077765,0.024741892032666166,-0.0806094653621459
PTN,0.019072058348459434,0.016519044434756474,0.14581424342177826,0.021427594751772784,0.09668340241621828,0.03484931769833267,0.04587465566435679,0.03612871243384235,0.006708281500540781,0.06934612780830526
CD274,0.035786447649520645,0.09082561752037699,0.07967230986822879,0.032685504110333476,-0.04427504507594919,-0.08265929239810965,0.04777669773666657,-0.01042989685743272,0.052931632511757185,0.022597441122380435
FGF10,,,,,,-0.014675080134068475,,,,
CD14,0.02663407886227874,0.0008615691880055244,0.053819835803887946,0.07130842244876409,0.06713100699118053,-0.008619777970500448,0.0303615102011602,-0.016221798490916553,-0.0062026463803414545,-0.05323721440135699
SFTPD,-0.01951363983399223,,,-0.009894720918522596,-0.030506147299644498,-0.022316970641141447,-0.032067461650452246,0.03507785258686536,0.16201107882165283,0.059642995283681215
SLIT1,-0.023931713973979085,-0.06612017782824495,0.023866975124026656,-0.04095919079932968,0.05664251161314332,0.027325115781566843,-0.00919225823479407,0.02613150796737617,0.021860019262737625,0.04678685295347766
CNTF,,,0.013969106773800304,-0.01100895811866066,,,,,0.012270371932179978,
BST1,0.0175987666843318,0.05179896747866571,0.10153084400027301,0.05140062972345095,0.015067235299198137,-0.05642429677914342,-0.002592017116043575,0.02330777654136316,-0.01644284419369777,0.052968877056703716
AGTRAP,-0.013280099701655057,-0.015821204018958278,0.04301150194626868,-0.02773498481363909,0.08572917309028578,-0.07066679676515732,0.07228276986901432,0.032159693537215796,0.024348567114383872,-0.023099208362951477
LAMC1,0.0351621331828435,-0.001535205892535887,0.09143305872856211,0.03584103947369977,0.016321429953806525,-0.1305837954707195,0.03920670859710133,-0.06618759132564361,-0.050418668702783706,-0.04602251741078335
COL6A3,0.007775621766736039,0.021164471513648146,-0.0034318514561641257,-0.02282504688634279,0.06193051794516359,-0.0850418305987308,0.01689921241640564,-0.03134411064154288,0.033848842703386166,-0.08275248036470925
FN1,0.04746382946923729,0.020644003010603724,0.13493775137496217,-0.009554041545315587,0.025579156732051654,-0.1394600755960935,-0.020245306140657292,-0.08996151880537609,-0.025312267598625354,-0.09811290173208564
MIF,-0.025118077362228184,0.06562981762220393,0.025593352354074075,0.07855579131953554,-0.10438968175859484,-0.0023067654033092533,0.021099914703503933,0.06499813099590358,-0.04290646314758966,0.10430592689323599
JAG1,0.008353380924165776,0.04792678983588807,0.14090251987084373,0.040403015646739926,0.01884284836767561,-0.13925224746955386,-0.029797350702228304,-0.05014083096339418,0.039357221360879685,-0.03090915200393789
NID2,0.08459843107320723,0.05845251818170224,0.13975502135857132,-0.028978656830486314,0.062197619178039364,-0.02011904321530226,0.047908588275596596,0.06341934834294143,0.041228830934733486,-0.06977949374375012
EFNB1,0.0015826343442610408,-0.0024334231442947898,0.025128486485253735,0.012436280854240858,-0.03238860374362492,-0.04888153125663965,0.05489544234931931,0.050900361271059194,0.0201064934231183,0.06861013415894103
COL4A2,0.05461236156719969,-0.009703211003973136,0.12071581559944797,0.027613790885382267,0.008545411636257962,-0.12694530549588795,0.04848400235085272,-0.0708627052182284,0.015912112778703323,-0.08693993242116613
SPP1,-0.05470458591556676,-0.058258426765558764,0.10697580659784531,0.019483055646455513,0.12927135669817813,0.024454291412942124,0.03269337229686382,-0.032675496892988785,-0.09323583952860667,-0.009698572479277448
PODXL2,0.06743962477256081,-0.0373321781489924,-0.029343439912784625,-0.00700039756837136,0.005315794892037259,0.04185505921980071,0.0528372195034246,0.03299825839462818,0.004984831214964641,0.07335089873404214
FGF9,-0.00785947146587666,-0.022273683393396755,-0.043410312179943,-0.03852245365732323,,,-0.01590738014133375,-0.01943533938190416,,0.020437354423865253
ITIH2,-0.020439356539159795,,-0.02133834109469045,,,,-0.05431066310142973,-0.006326859732693452,0.07596018541823472,-0.011460823777313993
ADAM10,-0.00034814736481852233,0.006279838550225137,0.04654801860454586,0.05723847001813207,0.07602561238582274,-0.08706246501944735,0.025114032994113696,-0.07207543761783672,-0.018074145714112082,-0.05615589044740754
CFH,0.013051606671406894,0.013528128312572454,0.12607129694353103,0.025337046285842785,0.017699966550453323,-0.07279512859728952,0.08749893803547089,0.04875404993764054,0.027954387262567156,-0.06205669763348944
COL4A5,0.015987711047208163,-0.06303346644426258,0.019175350780171074,-0.012253828326666301,0.07676242098429016,0.027114739207304683,0.05653721200553357,0.08492965745785622,-0.04264641562909709,0.039935285546722536
LTBP3,-0.028050223472824494,-0.005128656735626967,0.013302108030229368,0.006562036584493989,0.08675765409473639,0.10648691089258343,0.041069569024947516,-0.07944397676904955,-0.01525656854095959,-0.04196436201280029
GNB3,0.016033906291409744,-0.04844089521739632,0.04770123446710954,-0.04256616043680814,0.048473562463550376,-0.008281703889225743,0.035398317300199975,0.05873218272186738,-0.028814865547023793,-0.031095011183521665
COL6A2,0.028323666511264566,0.09297101580308462,0.04248697233925235,0.041814570737575274,0.03657836598728951,-0.07563513392500787,-0.0075454386039905145,-0.07460818237614322,0.030373888788332443,-0.0605870558696467
GDF9,-0.027785429538360547,-0.027642847460407256,0.062202194835722355,-0.019030310959940254,-0.006197188143503445,0.018937861715614904,0.02180169701401472,0.08713149821490195,-0.024758710887014538,-0.0013977994999091483
NCAM1,-0.019386831724006827,-0.023723840378557855,-0.05498733656358281,-0.029139096634954165,-0.07593147388775393,0.05402227975364794,-0.05681310586085229,-0.10638495013250016,-0.03900039169411022,0.08241530797085711
APOC2,-0.0060576700199453815,0.008613021113477585,0.005197791611592054,-0.0024332768505393163,0.10419785747273984,0.09284934105201342,0.07594846863064919,0.043509610542909284,-0.046647993167569006,0.09596831826036861
BST2,0.040384366799724465,0.03756638321515286,0.13018459604986712,0.028849862629569838,-0.050439445331337956,0.035157955194779274,0.04526636683446871,0.021297725571508677,0.03342466226141038,0.01975709893513436
COL5A1,0.02168441362445804,-0.025602020110987,0.08996847024633763,0.023176036178051983,0.06166355826035431,-0.09169814684541655,0.02589618024641351,-0.0678809745821349,0.01856631939563793,-0.09210116618452018
CALM3,0.01334411684738861,-0.046405008867888786,-0.11124127261690082,-0.04344108122989918,-0.006240575765952226,-0.07858405821180033,0.01010703981187516,0.11030238818932181,-0.05169563254506434,-0.07220225230097368
THBS2,0.03648827791085891,-0.0627395025490529,0.02870550587466619,-0.004434180646838598,-0.07326954878039924,0.10004843325212703,-0.01398033540758572,-0.06578541953030152,0.0011555278084069873,0.017738328344978824
SERPINE2,-0.05162623695326768,-0.0055975541654413674,0.053376416789453124,-0.01793277575659825,0.01950634422573458,0.010553316375980112,0.03317057820913617,-0.07114108360652822,-0.023840069870320058,-0.0070176851849612825
EFNB2,0.03691343922692798,-0.014352493919004635,0.06952507686133529,0.0513743985835999,0.0822088714617321,-0.009977821364349502,-0.03259708222627835,0.0036010570779526833,-0.02499926981687608,-0.019328010764878605
PROK1,-0.0197952526113796,-0.031621375033104346,,0.04422914431532913,,,-0.018878714436869826,0.03959583169073388,0.013432884719126277,
MMP9,0.06269423645897813,0.06899721667980013,0.14860020813271685,-0.018383346375043796,-0.03367259164247218,-0.06259384886693681,-0.014130510664715436,0.016781444932272817,-0.03699218250702471,-0.04024453350790644
DMP1,0.03358453720718642,,,,-0.02765080948710816,,,,,
NPPA,0.028758609240610026,-0.02364881133444949,-0.0032371168902342934,-0.04170013633904542,-0.072156568838108,-0.05336460293236333,0.03797307619972643,0.17899039231877809,-0.0348835350039543,0.00902835799507905
APOB,,,0.07775762822903134,0.06469309246791587,,,,,-0.01850605418439212,-0.019021769943174463
C4B,,,,-0.014462765605940807,0.09232853936520145,-0.06116858511971536,,,0.09076277720241781,0.018271705517965708
NTNG2,-0.0234978373363621,-0.024226026566233225,-0.0411295076239891,-0.039369237196303815,0.0684627396884143,0.07779812969741594,-0.008326510067587691,0.055698001625059036,0.04378658332950878,-0.0054417220598175185
LAMA1,0.04266099507155734,0.05320576351797619,0.1235165324294316,-0.026627024436717404,-0.04044973228428542,,0.08011078724508881,0.051517309467178106,0.06964618447314232,0.0166859196468196
UCN,-0.01764033657870568,0.08342388566704516,0.01277348179145131,-0.0158699264380581,-0.03897712335018002,-0.001037323475785333,-0.009256356465371448,0.03675225002217247,0.06113864046331556,0.009319697721874798
ARTN,-0.01922847462745111,-0.026022293173662423,0.03514675924949594,-0.018383348159526514,,,-0.0355319413207884,-0.005564855847218964,0.020742917876661673,0.02052463543997097
PDGFD,0.10739670802524869,0.033653827004093945,0.007696583472430226,0.04626041674024169,0.0026688442276707994,-0.007552418508376516,0.002438037268907362,0.02972310049471549,0.052658252993319984,-0.02647343287877901
EDN1,0.015717489572614027,0.10159567183201328,0.06899265795478855,-0.04053731319890002,0.02807624955105992,0.0010316754400178801,0.0021481592299912866,0.04029019430609314,0.06729350651662895,-0.02655608726831246
ARPC5,0.04450742107769941,0.0013941156801156346,0.028112381556902096,0.06099886590439668,0.05523209242588042,-0.03612751410848767,0.01789191034479955,0.03827975954886752,0.0013856946285359583,-0.05900930101896154
GSTO1,0.013766650573179936,-0.0084677549203482,-0.06077643373464292,-0.04711980446221527,0.003700271255655916,0.010716668207994766,0.04263320283767365,0.014656569915783086,-0.03038773501379272,-0.037202511017658396
PROK2,,,,,,,-0.016404126856039335,-0.03119920429424541,,-0.01734342834975672
SYK,-0.007280531554405238,-0.0075080811239144965,0.009282707366706538,-0.027850224409120824,0.05350669640379841,0.07625010463820711,-0.017013822684869055,0.015576335989145441,0.05844248919878171,0.05744876718549743
CD40LG,,,,,,,,,,0.01921758080748438
ST6GAL1,0.0037372250106232864,0.0026083079970129954,0.04868521622236311,-0.034260045215792664,0.06854895182841354,0.03200420388658953,-0.014548360760162176,0.07062534709730224,0.0304601694408441,-0.011626164080181741
WNT3,0.07616009756808094,-0.021616906776512887,-0.006871135161294445,-0.006744143355751978,-0.027317556351062967,0.07085730180922609,-0.015281050950432477,0.09785919801213969,-0.04438743232058086,-0.02872790020298805
HSP90B1,0.02018433239592264,-0.037721493663056715,0.006967185044479221,0.03853007313364604,0.044727113525915164,0.02334387293820581,-0.0467399442311074,-0.13799856235586533,-0.0471033561662634,-0.043579756692925624
ZP3,0.011415737155949702,-0.058077477643695974,0.04470239794403147,0.004113543902174547,0.1461798233115845,-0.08347680780742477,-0.030446717434365552,-0.015146287134755658,0.010205685900717203,0.005727038971215382
ANGPT4,0.048102212453914384,,,,,,,,-0.02333601687685974,
NRG2,-0.031410134580832236,0.05654737786978803,0.04387992831669039,-0.040998103216468344,0.13276578332155584,0.100782475671088,0.0459914067415093,0.06867270132305324,-0.032634720004337044,0.02719420970097272
MELTF,0.00783111306111548,-0.01634595130935902,0.06715623551152303,0.0670978437407567,0.11884592328087695,-0.07159380408171764,0.06925396905051462,0.041874501841451126,0.003125710912651514,0.017979243382526326
NLGN1,0.0037107116407840207,-0.03283236222121529,0.05490938530640423,-0.0173447940997687,0.025559526488221337,-0.02032790649531461,-0.0010719922496875622,0.01846429119010525,-0.03180698980883047,0.06963166379116621
SLIT3,0.03278583076729405,-0.01614708003412908,-0.06618824521094334,0.012012751477151475,0.13849344225219443,-0.06481245772612267,-0.06016597258407413,0.08996131201105824,0.06302843588823973,-0.035957118733350724
CCL8,0.06582730977877044,0.13935740156234558,-0.004802478871586165,-0.0037492643095813133,-0.035357713338440795,-0.09258375587506312,0.002722765258247434,-0.020305827889828192,,0.004991859640215569
S100A4,0.0017573961143174117,0.09058445196126325,0.1135082857598508,-0.04150579693006465,0.06683680081076421,-0.04110767658157541,-0.003651311612898108,0.029256790454355815,0.053508458152537595,-0.01739501910414922
TNFSF13B,0.03436975210350669,-0.003994998151389431,0.06046537592597681,-0.03748410716884709,-0.017075865907119916,-0.08383495049739416,-0.04523169133366302,0.0004333992918504234,-0.011519288723518546,0.006270061773447668
HSPG2,0.059369508972714244,-0.02586581862936917,0.11807925764834429,0.04876327327857353,0.03439613732583314,-0.11627332627155239,-0.0036595382023749587,-0.03731729509289409,0.002870099218872955,-0.06760270133828408
FAM3C,-0.0410715271814862,-0.02360081200883138,0.07006780728588646,0.006445201697135501,0.006010606852697229,0.011382464694738376,-0.006084504095550323,-0.01502974138752185,-0.01035783885870461,-0.01942972219028599
FLT3LG,0.09546789194319631,-0.03609332987824191,0.07715168219169635,0.03016276360614056,0.019552109266957902,0.012288085150324559,0.012214986113322186,0.07207310063121769,0.011731177838852146,0.009770144842854397
A2M,0.0416906833674153,0.009008770527922668,0.10335492358527128,0.046052633552035,0.0851226821691945,-0.06599002529534485,0.10415920527574137,0.006742160004061228,-0.032137493124725025,-0.06522093102081816
VCL,-0.0155918366260581,-0.010361637205076228,0.05885743919734325,0.04148058066204936,0.05579112623863983,-0.1946576235605656,0.04002392276889107,-0.009090088222235648,-0.018072111338161376,-0.08565834114922147
FGF2,-0.0632863876337484,0.028849058176932573,0.07397438246035817,0.06162468022991039,-0.0389304399365705,0.07177620430023213,0.021576164761340794,0.054232955658513646,0.04226565245991753,-0.028187469759810003
AGRP,,,,-0.013050569713655896,-0.03371210331220215,0.0519943687760534,-0.01945058554605408,-0.005496285877140486,,
CNTN3,0.0007271789977011991,,-0.03810208541379399,-0.033052639300887476,,,0.042985696643479794,0.10298380201952265,-0.026443879717743778,
RNASE2,0.004081747926348714,-0.0022231014278134716,0.09276983000225,0.03252260642334388,0.12093994621154844,-0.027311499170240786,0.07629534399493623,0.034222854779267606,-0.008532101641525753,-0.01843573382102332
ADM2,-0.01613859564123906,,,,,,,,,0.1517167856818263
GAL,0.07872452657174439,0.19561701489120176,-0.0259476447385349,-0.007268043974054043,0.005804098888679918,0.10117062301849915,-0.0257634780940684,-0.01143390595018092,,-0.01928804434617462
CXCL6,-0.012093690580542923,,,,,,-0.0256548820316913,-0.06464024169080143,,0.023804102960727224
PDGFC,-0.03098601535952975,-0.03695338628177205,0.08743224653473042,-0.022394850659996187,0.09650766144319699,-0.03152824802405572,0.020673198839982716,0.07626000485242136,0.037143755519124744,0.034337645969631486
COL8A2,0.04020104999914744,0.013173038065392363,0.03647022948697453,0.008497741776258805,0.0814991944916217,-0.05960757481376421,0.04473703238355485,0.03212730858563176,0.060670433072834616,0.04775811484422854
SPON2,0.014675053856953418,-0.034829228933730805,0.09125177254563827,0.010120094432154622,0.05199633001466001,-0.16977016909482315,-0.036335458431957124,-0.004106880949021247,0.015479269268183243,-0.03598473389258339
LCN2,,,,,,,-0.04111622922546175,-0.05002199729949444,,
SEMA3D,-0.011495745826989878,-0.017580835557960386,0.016728468683199875,0.04210148499190179,-0.02487453344551042,,,,-0.037443331530178744,
BMP6,-0.013869324439134037,,-0.018652671555082753,-0.011924908741034766,,,-0.02132432073141718,0.04182130608151051,-0.022217130880997926,0.02298588897275899
TIMP2,0.005435370550334082,-0.06819581281811274,0.0622631338016684,-0.015310044728164088,-0.042775641985682296,-0.02385481040354269,0.03339020492494905,-0.13975426659627885,-0.010265996558566854,-0.043539449670391674
EFNA1,1.7670110183885137e-05,-0.021818008478259356,0.021473244664634853,0.01639739092467277,0.011245074649276572,-0.075096446652828,0.04132151934135696,0.08690352313146842,0.014586966947358447,0.01635672869818976
S100A12,-0.016580100017105723,,,,,,-0.02081548187865886,,-0.018051177837686568,-0.021305640172965823
TFPI,0.010982274744733827,-0.00983332441828475,0.15021604737419836,0.04490123525224671,0.030901838498412826,0.07351011697273625,0.0009127094079379177,0.06553485562635851,0.03401811389772758,-0.04652464339868381
GPC3,0.018186032710073217,-0.06081871905855055,0.037216164822292,-0.015642685432022612,0.08626676365658735,,0.03467057869478151,0.012286759774085712,0.05247746645892198,0.04462264278423891
NMU,0.010352927799011282,0.06539178593667747,0.03861890335032654,,-0.038244843164588434,-0.001222702309121237,0.031672389288243896,0.08034253533039543,,0.05202734605031954
SCGB3A2,-0.018939590486966824,,,,0.11796325925745262,,0.10640192129195608,0.036364522963458504,,0.023695402103021568
LAMB3,-0.03758442028410176,0.040264525028611796,-0.08431790320092745,-0.02355514632260113,0.05597023758829482,0.019057862568544567,0.005286557870754558,0.037697859394921596,-0.0005175478198551322,0.022100960772645117
LGALS9,0.07593197001923971,0.05682113225729943,0.06970151509200205,0.008630429786354367,0.08119617712065554,0.03653958252623438,0.06606058463496828,-0.017704082315287202,0.13056304018294954,-0.03851013543731561
VIM,-0.023667497446358595,0.004823151566854135,0.1090511210575082,0.0423001483301259,-0.01575062254883831,-0.0249062472237269,0.011804313267513621,-0.05290740421361041,-0.012775713919983459,0.04079447515060143
