,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1
CCL5,0.004084452194698355,-0.016612717748116096,,0.02570985893787929,-0.010901904125263264,-0.05448942248041043,-0.019498416357765766,-0.06793346202066294,-0.032869451279457514,-0.0022497044490763394,0.015962460004415424
GAD1,0.021935004661050073,-0.0391568742514242,0.0019275880332607063,0.012796317552134406,-0.058795234072354347,0.017115702063874826,0.009082765219935,0.02020582465509628,0.07941087623277243,0.044448793212739646,0.11519143559022399
COL14A1,-0.018690005420077923,-0.023362378596412936,-0.010751201110205314,-0.017522632190376766,0.07693551175092482,-0.022952233558841725,-0.02565867160710274,0.01933237596184355,-0.018961738139211214,0.002226601212011671,-0.01204152770634354
HLA-A,-0.014037475767463746,-0.0605502221138097,0.03923441296147023,-0.04971556767460835,0.10527629307682433,0.019696846272134028,-0.03796594590229357,-0.022406065753928308,-0.055592577973488454,-0.0344154687993343,-0.03651758620677547
CD5L,-0.014882719088657393,0.04562620440233823,,,,,,,,,
FGF18,-0.013466170812705049,,-0.017051364276972767,0.011673201964542907,,-0.011322178791337968,,,-0.02403905994840898,-0.023661346483627842,0.010688151534988439
ADM,-0.03407607539643236,-0.027695981347770696,0.03329962961700571,-0.025913671414863178,0.07329554034890134,0.009600845601501743,-0.027304019824106303,-0.07437094176225863,-0.04495431169924946,0.0007055638392280231,-0.07552091999678905
CCL15,-0.02483049850501345,,,,,,,,,,-0.020864243715179847
GNAI2,0.02169481572454709,0.010790951455540154,0.023333632367392696,-0.013972551341128382,0.04934009296564869,-0.014022370510874429,0.045576622906535955,-0.04104615847662826,0.031301562427221215,-0.02392394143978649,-0.025028400487107163
HDC,,,,,0.09537802845319475,,,0.058559451639095456,,,0.02171362980248345
COL11A1,0.021041527693033447,0.023919995520801693,-0.059486568819287274,0.0597300136291863,-0.02753609235134804,-0.021624111404547973,-0.035376059361759186,,-0.04610603456257244,0.020820675362861453,0.00603560026514899
NUCB2,-0.07641536400885483,0.05113922624273256,0.03178624350951437,-0.04539585637389702,0.05420351668304019,-0.02118434898647954,-0.017453048706001877,-0.07439280927581016,-0.02862158985644741,-0.029522148156674918,-0.022771928162333095
CXCL1,0.013360956874579041,-0.020083958011912525,-0.01680178501649308,0.004252925170937216,0.11417883215424372,-0.023908701943565612,-0.019498419663556824,-0.07887366268261721,-0.04049831533196908,-0.01856057197387747,0.008268221966413193
VCAN,0.0009967660459198255,0.01406320360592587,0.02032612486077202,0.008338356680095067,0.05347535248768164,7.78052603934086e-05,0.010802389253571104,-0.09104485342855027,0.05072997275417338,0.0009730456217206657,-0.06687103272853363
MMP7,0.023283396629917165,,,-0.01243111833473741,-0.011055085793514684,0.1225343766327455,0.08642571489600658,,-0.06375617409676201,-0.027233457448841706,-0.030367728260833525
PTPN6,0.07294588008922556,0.002369929453885631,0.03939898383149088,0.01859529173763395,0.03789422084468586,-0.04116726149428459,-0.010553250994692101,-0.022783424678443107,-0.0028704524332867315,-0.05773987607332828,0.01470007413820834
PTGS2,-0.023786303291855253,0.017315233351534048,-0.010979011418845682,0.03440720434731169,-0.08211789367140664,-0.014229556081904857,-0.033175902895043685,-0.03259810022770403,-0.06568919549934897,-0.025825170778408534,-0.01446563656455094
XCL1,-0.016308798195955012,,,-0.013326841104214915,,0.0145225422770053,,,,,
CD58,-0.01376511187091113,0.028325428826560507,-0.0199350976305462,0.09313844258688894,0.09032907842794927,-0.005849214601527101,0.007410880541774934,0.04132254771417694,0.03369352380717847,0.004554626697887657,0.006889878387830876
TNFSF14,-0.016432795465366076,-0.005668051628748635,-0.04493535298877011,0.012833251982052568,-0.023034895921545406,-0.005614676643138932,,,-0.026207564447798024,0.018685266680731928,0.010333351164282764
CNTN4,-0.02889082951202257,-0.016397171259843454,-0.01960239112212664,0.05006973944140767,-0.039254326353772184,0.008660947256992667,-0.00801831010556026,,0.0001798929014880868,-0.021773328540676467,-0.011141460445894443
NTF4,,,,-0.01685787038328337,,,,,,,
INSL3,-0.01460967324767268,,,-0.012248529536924253,,0.14591052383728692,,,-0.015212282790210592,-0.019771025685306375,0.030938811947127817
BTLA,,,,0.011350812238480102,,,,,,,0.04854467941540109
MFNG,-0.021039637709087965,0.03381495620233216,0.036841232818236674,0.009029354300738594,0.06287575709785978,-0.02174930695712869,-0.026766132286133035,0.015262006585357882,0.04660389429023899,-0.04943332169015019,-0.0008752998488659088
ICAM1,0.04205001627554472,-0.012948343770464851,-0.010523245399578232,-0.011280620468483266,0.08653479235356673,-0.0029070659682778,-0.032738285564639355,-0.04111981516944855,0.007561773597528325,0.014961038825915046,0.005367467328325086
PROS1,0.014636621860317785,0.06786441647714277,0.04129084128831185,0.0069757452176000545,0.09126718126044786,-0.01913369212336646,0.018290439782319465,-0.05191209413928672,-0.026620446287261203,-0.05189497541835939,-0.009817104064381382
CLCF1,-0.00037534908992757323,0.09855185803544501,0.1015021795892213,0.015621762875179782,-0.035083148353369925,-0.05925199810777791,0.0025526131492894623,-0.0568069008555233,0.04879812248188866,-0.014353312021951833,-0.008696639943902485
PSAP,0.0012914764233413465,0.006024151394142154,0.04100845936588727,0.011598522638860059,-0.08206568004096995,-0.006146565822001704,-0.002748289400598594,-0.06365571071627929,-0.00854519562973959,-0.04410109088970859,0.04156787257326956
EFEMP1,-0.030189701423999935,0.02681508564624152,-0.06444186062219683,0.00422210245455844,0.03977450768431817,-0.03567825791521443,0.008967161720846668,0.06401671064613733,0.04485040100766628,-0.06327456712714494,-0.07152218488788625
C1QTNF1,-0.0015940554536246002,0.024476347778175304,-0.051922989491786954,0.010759051444482151,0.08342262022926607,0.0408361388751813,-0.02692397956420866,0.04054539102312897,-0.05068398665215408,0.00969722038165287,-0.03253013967929763
ALB,0.05444749332286599,0.042617116905724915,,-0.008458340031952468,-0.018543515519554667,-0.013136772158650337,0.014385983892133384,0.0024342523797988595,0.03581201091277971,-0.03309620650210776,0.0194838766368528
CCL13,,,,,,,,,,-0.02217731364802691,
EFNA3,0.032917060336377424,0.01144567989353514,0.03926849675731732,-0.006968391551654402,-0.03999848156473503,0.06480965534875163,-0.03868426080851015,-0.03161844199162089,-0.00476252343489834,0.03161166192931259,-0.010500561256349305
DRAXIN,0.031336322700982966,0.04465228928282367,-0.0037262733545527843,-0.013759480629187783,0.05816038700975024,-0.007477409652056006,-0.02882651978813984,-0.030714319150243894,-0.04675374567753194,0.051426366915152635,0.02626661019902602
RAET1L,-0.01138107734743244,,,,,,,,-0.015399736226611107,-0.008841626099405496,
NPTX2,-0.04506826818025122,-0.02858319037208776,0.06902160232418984,-0.025163793891395895,-0.0671492613997151,-0.004443672980790361,-0.0020047080027405795,,0.07961416373285346,-0.07667037333172706,0.022116358988543767
FGF11,0.021196743767878508,-0.03917258274862545,-0.03767564249507429,0.04024861129910591,0.0991369461365136,0.020876559604903006,-0.04736111249741429,-0.008322749220180222,0.028940316313045642,0.00029483174326994663,0.02952596110144324
CD59,-0.01807275190865605,4.62738764405723e-05,0.035659882316136066,0.024569393542702243,-0.038036368327112526,0.01183139244739637,0.03286015906275517,-0.049178438854871616,0.0009006314363755505,-0.06269469178456162,-0.023171100166754235
COL9A2,0.030358586912134358,-0.006982125840469416,0.05155750260437128,0.04672917921402543,0.005767045957373664,0.04900846362227278,0.004726691006229068,0.0806805686227833,0.0504201246127516,-0.0059927084500946345,0.12478572126340638
DLL3,-0.0013977822843520044,0.01877393511023766,0.04263081559937385,0.025677595819672792,0.06116608076838922,-0.004054970910553377,0.0015721106853706036,0.03304089449288943,0.09881940274424099,0.0004200362659486214,0.06755642960508057
FGF5,,,,,-0.01476609701835519,,,,,,-0.02350174694204409
LIN7C,0.05109857434157484,0.0009416282014095526,0.008266057070189431,0.014539307391534964,0.024488750699533515,-0.02313924612251088,-0.01457046586489642,-0.01372945810479404,0.07415137128501821,0.06843673191857258,0.02802269867191096
GDF7,0.027777135682950264,-0.017595331565280533,,0.06102382343898171,0.035439316816449164,-7.89942841409332e-05,,,-0.013201403890755201,-0.016072689857623557,0.11845317713656109
PSPN,0.016817212981143203,-0.031702131368350886,0.04695757895436803,0.06200412262307413,-0.02636105410413165,-0.03628024700428184,0.0020448720920497984,-0.022406431168617024,0.01922226180787253,0.009641224232811477,0.03673502168389614
ANGPT1,-0.036110751041521574,0.005462830239523979,-0.020034111961803453,0.050640185304776056,0.08708485434828303,0.018695157125975685,-0.02277825210449145,-0.05558968553370984,0.020672159203269154,0.010117701575988307,-0.019728083313703817
PNOC,0.01683442707567886,-0.03682154525378548,0.04997017274482396,-0.0037560770677869614,-0.057216181540193166,0.009912414771131212,0.007999680558653638,,0.1037768977808368,-0.01905483028647405,-0.02948470649117554
L1CAM,-0.012838570403964042,0.053363057271035276,0.07624071778460001,0.008397521059703959,-0.006523366980201094,-0.004427961812609231,0.008314198670379159,0.020894588798038894,-0.06601801956310127,0.12081583770302588,0.058829142143270896
APOA1,-0.041315951123125534,-0.024367172090897112,-0.04024706187267446,-0.019075061020338686,0.016115526946115687,-0.01566893068654185,0.01005306056494672,0.04779567379062651,-0.00274414341906971,0.013887393831861126,0.0697740208179915
PSEN1,0.016472296875833868,-0.013451590131756262,0.0030658802318553244,0.04919946100961173,0.006441841318989426,-0.02276126424849742,-0.011837510861820728,-0.07149574779118961,0.07062848250005845,-0.014712344186481773,-0.08740656665664105
CALM2,0.018181699490048296,-0.014986304497915921,-0.03597382497590959,0.03493744569924812,-0.10623822205784444,0.03140768845507601,0.0005094719747360814,0.060748788276796875,0.07266808400982312,0.034432403847490266,0.03122725671335661
CLEC2B,0.010726177627055977,0.014680185189555012,0.013654549082592855,-0.021699306167532437,0.06088933926079867,0.03878222768179715,0.04578349448851743,-0.06624614971380526,-0.04940090637669942,-0.004088212698109171,0.031348526141180146
NTNG1,0.021851805716876435,0.06716300526666925,,-0.005890284702048031,-0.020303592464464535,-0.011653817778610121,-0.03508293910666473,-0.02964590659853014,0.0418546364068514,0.016705257907084364,-0.018120956586282284
LRIG1,0.029529253219511883,-0.024836639713609762,0.0036643253062407094,0.015370596903623487,0.009530132284110157,-0.04840892778779185,-0.019866253246823017,-0.07152887332006821,0.07965229817280012,0.0014666939173616175,0.062014895396574
CPAMD8,0.0789181127495271,,,0.026143534481946784,-0.013357921923917363,-0.013347265747902608,-0.014026690837172128,-0.03821793713962295,-0.014830711119042678,,-0.02993365210667762
GHRL,-0.030322928629426465,-0.0223177778514197,,-0.023674044155012713,0.05497831855010332,-0.011681633322299798,-0.01834356949264339,-0.01155500223265371,,-0.017385734614484786,0.020552915541409016
NPY,0.004294948009068757,-0.02966044624569785,-0.015766632180762706,-0.013416948085488108,-0.06132730928725001,0.0033661323234165006,0.11019376758745628,,-0.02354839137447928,0.07214568544847216,0.012089345985700465
MMP2,0.004714342178583556,0.04036002323234442,0.02783691415372342,0.009697966886446986,0.06089028817866293,-0.0013958716857792352,-0.025460989546006122,-0.0029440673765531535,0.032857787945007856,-0.009360328610084125,0.00831459336890729
LHB,,,,-0.012617801332429542,,,,,,,
PPY,-0.019190745494704915,,,-0.021963912097811077,,-0.009754679812379263,,,-0.052324396050264226,-0.0244005700497509,0.028133463147564704
ALKAL2,-0.021343422816555987,-0.014123136404681002,,-0.012434484359460887,-0.015145661720359409,-0.02352986025089391,0.06606548268921177,,0.012278657535746852,0.009326038619915855,0.031086400661760192
CSF1,0.0034305533423369208,0.009463488013109523,0.014740374029366711,-0.011176227650901382,0.031097714774930497,0.030092101780144105,-0.007635565496016721,-0.01011557681553974,-0.033676886237640064,-0.017460379381105753,-0.025091883146332518
SEMA4C,-0.01883884083837531,-0.01257295967507627,0.09571308659066743,0.0260392176844152,0.028200675977062196,-0.031713259201536115,-0.0025540480698353404,-0.0031675415086476304,0.005123395219499466,0.019856252290447525,-0.0075983715418966305
BMP8A,,,,,,,,,,,-0.008803158383563296
ICAM2,-6.178062914047165e-06,0.025834034504593695,0.029365031401474718,-0.023609430767548234,0.10457984755894112,-0.003652254901093378,-0.04696740038193047,0.0852177679619303,0.04583123075834544,-0.04581630317647376,0.023275800061467004
SYTL3,0.04916088050429155,0.03522806123847508,-0.050624696780911686,0.04572799680734495,0.010735138440286946,-0.004695423440621965,-0.044875267753497906,-0.03725351073400895,-0.04220782758905701,0.0013093652584251856,-0.015249639262974676
IL1A,-0.028967508762051973,0.05413376578667911,-0.00017003974145936678,-0.010136159914703029,0.04798290696851466,-0.033001356224506125,-0.027624465502389554,0.04771042517670667,-0.03478267007137227,-0.02563676376172627,-0.0011123142561034402
HLA-G,-0.017512760441602555,,,-0.013326839900689233,,,,-0.03348716159304962,0.009509149734640118,0.05949005297239884,
PGF,0.009719588450063833,0.026552148248416157,0.040234372374704716,0.07266789744524901,0.0681726530853462,-0.01886837284168779,-0.03809917775141625,0.006083441292664462,0.025268899355793788,0.017215777523310598,0.024108412742982397
LGALS8,-0.0159167751803377,-0.01670785987306587,-0.007969541814260895,-0.05585554310438348,0.04197488587872097,-0.0476745576928931,0.07359077420456382,0.06425075624046536,0.04898837874805475,0.0383333819530813,0.0438249262471358
DKK3,-0.004310266446834458,-0.023903681424563776,-0.030491871535619306,-0.05758492364690766,-0.0786590510046846,0.08316346446327011,0.018596049770105497,0.03580650210441967,0.04184500324663119,-0.007835771400129903,0.07142583122786204
COL16A1,-0.006196676681263882,-0.025483403508287674,0.040771346323836055,0.07265476267881793,0.01687925691431111,0.020948956057821745,-0.015407435144518174,0.043811267546793244,0.052464289684058876,-0.0025119814314807634,0.08125076097949344
TPH1,-0.012858813819245671,,-0.02341386388605712,0.024114062749940747,0.03135944987086221,-0.02256052749363847,0.0021812427905010534,0.08786533484760317,-0.029859520152460857,0.09032916188358418,-0.020777466406630998
TNC,0.04644300193456858,0.006499837104560639,0.01748233223573539,0.001089303308414988,0.11673612761996514,0.004365000066527988,-0.026998189543918513,0.04211900687160134,-0.07581263020246232,-0.01808505156740992,-0.07521552455380438
TNFSF9,-0.022865758826329425,0.030689155205138048,0.01357317075537622,0.017394961669718392,-0.03584577959604734,-0.020993851493888244,-0.017276295193827975,0.08583600798494191,0.04149848926975056,0.03356103801034305,0.0008830773680829652
C4A,,-0.013917717878708675,,-0.014959135661774509,,-0.011563683635460556,-0.01520473947041697,,,-0.016242202830850257,-0.034529810680251426
CNTN2,0.0051877476159625,0.017695116525059514,-0.03606962081507303,0.01865486161640329,-0.033970467917674316,-0.029796378013003152,-0.021258993022770158,0.02954010102530066,0.07591643494199173,0.04929632522989211,0.011658800112628874
F7,-0.012544742005724733,,,,-0.013357914159846298,,,,,0.03000224246257482,
LUM,-0.05216728241352668,-0.020519560002523442,0.05215737759633799,0.053454495895273214,0.0956291023095297,-0.023016988874893264,-0.03515406766113576,0.04513906439903189,0.0765156950533867,-0.040114077571605726,-0.011865835675997725
BTC,0.04742807263557194,-0.02177875656354401,,-0.016564372341996696,,,,-0.00581759417986895,-0.004670670804925445,0.05822800689198758,-0.010829265183093809
APOC1,0.004545773278178132,-0.04894584321967781,0.0152621407933314,-0.01881328948452937,0.10474281044217887,-0.05476724280572745,-0.02180031919021678,0.04821642771239102,0.08780792998296243,-0.09167084059691606,0.11115477482109942
PKM,0.03935392710313895,-0.014533874722030249,-0.00874465176191808,-0.03392036609963268,-0.013131787182734729,0.018363460939351664,-0.089791141724986,0.03702932582097118,-0.03609444515531504,0.01853723950886036,-0.07682672946225551
TNF,-0.004775220118575423,0.01135967760726515,,0.0015506718774915542,0.03935094049275171,0.03959311546130384,-0.017096424051278914,-0.016925934221495513,0.011302806771020751,,0.08721747789859914
GNAS,0.0077366684371285716,-0.009853235806937958,-0.054340069041002824,0.008040404925677683,-0.07326625721489263,-0.03336480758880275,-0.06716004224638415,-0.028611637584885673,-0.00016984066063026193,0.027537264016825533,0.017128023452617987
BMP8B,0.032006173875430984,-0.03855423487716547,0.009750688685632405,0.05715033826641744,-0.024760125816476894,-5.848013330531447e-05,0.013895395015204886,0.07273207991946731,-0.033315899406210346,0.04331351027494078,-0.00781083055118051
LIPH,0.09193790668373689,,-0.016801783250033966,-0.018951261746976464,,-0.009323490133881738,,,-0.017169385716735975,-0.02552414485696598,-0.025150143192252207
CCL28,0.11651355395114825,,,,,-0.014356640996298237,-0.013717289880555898,,,,0.04442361830998725
PTPN11,-0.013651212665059661,-0.010347015802055286,-0.0010534720855112079,-0.0345632608158891,0.07211565236142059,0.018333275747983737,-0.019202261727050318,0.012918171345773248,0.022221890007407007,-0.01760493411394475,-0.006673340102430145
ADAM12,0.00618018899081136,0.1360437071931628,0.09879013346854613,-0.02550675539744783,0.031772487683673765,-0.040571692226720385,-0.048360718141290296,-0.01098205206805901,0.052759319441423556,-0.03196915718912809,-0.016253228942456156
EPO,-0.017278060657586386,,,-0.01932048557381396,,0.0465436467522231,-0.01729702460238531,-0.045769777693577006,0.005340719271766813,-0.015377259357331106,0.11588797127343067
EDN3,0.007717952282926709,-0.03654376662160691,0.1642574496428416,0.025715244330016235,-0.023668338959008293,-0.015119273269926039,-0.01747550415440171,,-0.010686293204497859,0.017925220240407387,0.04134918181263782
CCL22,,-0.01759533113920257,,,,-0.019641259910334472,,,-0.01630683120560882,-0.013492875672635964,-0.006761401914945712
CCL2,-0.010396651560502113,-0.00498036021030217,0.03213817873920331,0.0001296715674290607,-4.1965620904687497e-05,0.02428156983999821,-0.017304642743588523,0.011026944873651042,-0.0017211192812337328,-0.026822114586129393,-0.06129215362379938
DSCAM,0.011499239492916832,0.051009382640841906,0.07816742542176003,-0.016358525367306545,0.028563952654786794,-0.006059505926655824,0.03903591271462444,0.08489861303234932,0.048248211192361966,0.08333844240840738,0.03876407335089946
GPHA2,-0.014331797863294884,,,,,,,,,,
ANG,-0.028202227298188203,-0.014177973397611362,-0.0021187364095642596,0.027320193202634357,0.06695192446231057,-0.000808709635852775,-0.013202109514489038,-0.041067788967403276,0.006623125491340566,0.005646007132382724,-0.015715071327859848
FBLN2,-0.04951617121541851,-0.012098176030391183,-0.0011462273703565084,0.03357226537398559,0.059244604943862494,0.0014449348516536497,0.0659569855067223,,0.03998654205981003,-0.021238996610736357,0.026447674305697073
VTN,0.003507962699175129,,-0.019602394406103115,-0.0009301732504439712,0.01115811681694146,0.05443272620561465,-0.014372786051663256,-0.026253856426579306,-0.012538903180877147,-0.0008246556975427569,0.0162346919668214
VEGFA,0.03344644575408273,-0.04092572133412334,-0.007942825177310334,-0.000733891597781942,0.06252773543178858,-0.011976655991512975,-0.0484467657882744,-0.05339821876497455,-0.07531456682910796,0.0013805583434478024,-0.14380573275899064
F10,,0.07810247616375067,,,-0.021720253289480018,-0.010695796048768254,,-0.030149721461502986,-0.021415301165987388,0.017478974627448383,-0.037381024586950744
SERPINA1,0.00970332666998081,0.012056242786529114,0.011819686454327136,-0.031766417512256874,0.08480831692084732,-0.013433051623019101,0.025420460242589853,0.07316250921900154,-0.0009600058215643493,-0.02845706367394643,0.032229873848121066
VWF,-0.05155484911237239,-0.03305544735026702,0.05675559412524437,0.020720119894188854,0.07749465741057081,-0.021648467496570425,-0.0021889965775448916,-0.009784411746831466,0.06644116295799952,-0.05221619776771347,0.04559132977211932
GDNF,-0.020137828933400638,,-0.02991131999623913,-0.01571492194254492,,,0.059142090323873665,-0.04397905482977926,0.014221239535653955,0.050035950124766373,
VASP,-0.008785581311359265,0.008647630035243105,-0.016304308120888934,-0.003789660561148157,0.02725905370419718,-0.018501407351883072,-0.04550263853716863,-0.010538286368501893,-0.0038811862922765584,-0.007816782614698889,-0.016813759245874138
ADAM15,0.0007627650334176756,0.055367779190863435,0.04455921390598549,0.021305071003876436,0.05185547054644618,0.0036063717666886138,-0.0634891808067077,0.013432949850923057,-0.021863138365493993,-0.021918252026676244,0.01882075884400008
WNT2,-0.02249334860185216,,-0.03647785600133583,,-0.034287724962643124,,0.10987448952820779,,0.02575057971783384,-0.01846383761892938,-0.04353222247469891
CALCB,,-0.00010301403367945995,-0.02991133422441293,,-0.014766096857887209,,,,0.09297780781761748,0.03668583136386806,
OLFM2,-0.027611290629187938,0.027020341760316417,0.022152118080793672,0.017025191621631176,-0.00022006468845593976,-0.023693048144001597,-0.017494683940999487,0.02849708739707987,0.0144985058555914,0.02434537728348832,0.031008409939387364
MFAP2,-0.012078432061118487,0.024192116549415266,,-0.036744444658227314,0.1119783927681076,0.019601076920971478,0.027969478864947415,0.03360219352596055,-0.004750537820045129,-0.040068187157861375,0.04935145024733383
HLA-C,-0.07678097424980619,-0.02409353528814162,-0.061352310324191583,-0.034241595765668285,0.09937337055786483,0.023181910166320128,-0.0336021244127612,-0.004526671381338054,-0.01780572252609038,-0.04596286915457874,0.033689794902634414
THBS1,-0.045736770565473345,-0.0066270551293072695,-0.03432982374138891,-0.022741127800368792,-0.008630873896074224,0.025523251991931083,0.03438849245664087,0.12455738685238961,0.03698883436080934,-0.08074697010640877,-0.11090642216017228
HSPA4,0.017743571843292557,-0.0322364685284401,-0.008405829515877577,-0.03809420928958567,0.010409517718934702,-0.018005767392509534,0.016659368716313412,0.027710389066652952,0.05237555672336657,0.04366584136131044,0.0474684205115314
LMAN1,0.024493177617461757,0.03009277613029929,-0.009700180697039273,0.010426736783035975,0.08477631838032079,-0.038790308642543625,-0.05361211939045479,-0.016004311531332176,-0.04343968687385071,0.025694601707578573,-0.058648406093426975
LYPD3,-0.01961661793940733,0.062362688489523685,-0.02303917056710188,-0.014165368498196853,0.08097019812649059,-0.013657336949724949,,-0.05977830565900264,-0.02115302799055316,0.08511342197470806,-0.006163507908659516
APOE,-0.027632702500440406,-0.07747766996817711,-0.009891382121991735,-0.013617262315949681,0.05455192334390791,-0.0341308554299903,-0.01288828115178305,-0.09726456629468772,0.08580223268883731,-0.07829588081975587,0.12995315333536964
SOSTDC1,0.04532939191069131,,,,0.01615824424531527,-0.023593338239393163,-0.013231542588493949,,0.006082410229695377,0.0030321690242254124,-0.03530923067014127
ANXA1,0.008111412755808742,0.013341078116197686,-0.06815444348564721,-0.0023298296934266207,0.06405095680999708,-0.05540071397197832,-0.04468302772854028,0.0051202172808967866,-0.011926011944244773,-0.04413239640415875,-0.02460759407403996
WNT2B,0.05758730847472065,0.09083844190660705,0.02201064024025929,-0.002194346913002204,0.019095289484799476,-0.019285716258428755,-0.028323794359187904,-0.0922923428316888,0.06132567665461263,-0.01553740672553993,0.015119203169473296
AMH,-0.023953889140673423,-0.00695185417139811,0.013592682165149857,-0.019683386586130638,-0.030294295476264204,0.005753049065602298,-0.05030891153380432,0.03236892313532234,0.008086601544138336,-0.008445435480718516,0.028449734036551984
GDF10,-0.014882719771446992,-0.018246903047031256,,,-0.023793279278001626,0.007451725520080495,0.0886030434394232,0.07111575406682652,-0.02746254956217261,0.017277967922974924,0.01957009051842645
EFNB3,-0.0577899160755125,0.07992407690787495,0.069311836124298,0.04973739181521686,0.01619744747574908,0.015226444480084483,0.04265053870632622,0.04587034226424429,-0.012763542944780163,0.031383940896631685,0.03435179646113897
LTB,-0.01171986606833709,-0.026620135685341117,,-0.024031399823785445,-0.02416478855505823,-0.016972389927947036,-0.032149130213715287,0.12650939314879425,0.01980746753541152,-0.0328197873938878,0.024039300103394733
ANGPT2,-0.012668605452152286,-0.008952879673158156,-0.009984384559075686,-0.006549728166175112,0.07306131183563623,-0.020688321173745625,-0.019288667089897012,-0.0003494504213328395,0.022986222106593103,-0.02940064240176486,0.036714479062543486
NRTN,,,,,,,,,,-0.013692346088102266,
ADAM17,0.05477863577749536,-0.006548658823225826,-0.00025727326086656216,-0.03121595566817713,0.0629976044065506,0.02527018762314595,0.048830536747482264,-0.008890697255368896,-0.018580059985555075,-0.0765124317473793,-0.006990645279618805
LRPAP1,0.02964783581205774,-0.029562868542273663,0.11910689422087482,0.010636873747634227,0.04371492569322504,0.07792795035631833,-0.08510643234429917,-0.03693966374377613,0.03844766031620932,0.04935997996771049,0.09577677993514466
NID1,-0.04963892637942834,-0.028196052246618704,0.040092369643076074,0.02154339625593136,0.10507662197715628,0.0018712520569335459,-0.008246380904206436,-0.061662487475351344,-0.047832507986723054,-0.040937351146004115,-0.04898616433654294
MST1,0.009839258890078684,0.06377253334014345,0.06476378855657806,-0.028621682398244613,0.08318744932551214,-0.055312361723286026,0.00328806112879432,0.0909696330075036,0.07231297414705795,0.04160496153939093,0.1264103404574531
IL13,,,,,0.010537163665859866,,-0.0202861245396922,,,,
DCN,-0.05707375590792426,-0.003692566143573112,-0.03195573798036189,0.002541124605697559,0.06758614616481605,0.000895668520104902,0.0285339895323457,0.04050087175537339,0.06835267351641731,-0.015289152618781846,0.021295379682996152
IGFL2,,,,,,-0.011563684859038957,,,0.004895674020118416,,-0.019013891873324876
COL7A1,0.015615167896185823,-0.009950091762696404,0.038584026809607604,0.03305455286017354,0.01596300093916938,0.06317570064865113,0.008765308296964322,0.031525145717014175,0.03854220796546666,0.01786893225355668,-0.033268630681151413
CALR,-0.023253583700572344,-0.018417540203327813,0.023118681379650393,-0.0262335192022362,0.07821635373479909,0.0018805325364161065,-0.05093465911879882,0.0771471269217703,-0.007363907758873708,-0.008092564956138014,-0.05864709687713305
PIGA,0.03928930576780647,0.018658011588141822,0.02241426315540881,0.017657309970722946,0.041061064998875074,0.0473623987189033,0.03383502387234997,-0.050706855570581806,-0.023563957248641815,-0.031339334135400694,0.014046354278309766
CD200,-0.01651787364056439,0.02063027752217921,-0.0019581944792178203,-0.018335449714956324,-0.027004812027340418,0.027722629706594185,0.030713731991051,0.02994597753777429,0.06592439643236626,-0.03630498523701871,0.007611122440735011
GRP,-0.02386478174361448,-0.01548822786868551,,,,0.02904329135643084,-0.01747550678459544,,0.05710064344748332,-0.015018265639682924,0.09431214943308261
CDH1,-0.031108738034847944,0.05124867804611957,,0.040895407980774,0.10822384139375596,-0.006132954188688113,-0.02843894296407946,0.012787281546857791,-0.026458632701951423,-0.05219968892774413,0.010308041507008137
LPL,-0.011422605332726703,-0.022414907334240727,0.015031882211208523,0.0186484158712816,0.09974202462031925,0.0004795059327218214,0.0019727287172963304,0.08138309531080305,0.07713077269803308,-0.02649700426221748,0.08698573456993024
SEMA5A,0.01707576686109235,0.0038176248865822537,0.027789815463086027,0.005711228186115688,0.044948274207919456,-0.03835230619389573,-0.015126226999950467,0.04526412727357678,0.04978514177394676,0.01897353268381781,0.05907435287657907
SEMA7A,-0.0235814561925772,0.09362201478415204,0.03427666735560875,0.08895277209141796,-0.018244317615448726,0.045570780786861345,-0.02640393158380639,-0.03945806764193532,0.033295106659316606,0.042005892310404726,0.03707310416648
SEMA4G,-0.007034956181588192,-0.025217474562477193,0.10550613511304549,0.03265858520177901,0.030831688607280257,0.022867629127587368,0.0036370533245077916,-0.01524657257058947,0.049572125470583185,0.022852746235763863,0.06980923716721224
SEMA3B,0.005122379564680659,-0.02093248019726819,0.04858398933268145,0.011267263486962463,-0.04882859971586396,-0.02077687539970294,0.028975577864093875,-0.12135470583457433,-0.058882422636666716,-0.03429583940685672,0.002158115288841062
RPH3A,-0.03232871634293964,-0.02647720237035243,-0.03282818865853752,-0.020805295521427302,-0.015395571813094809,0.0019844192544576362,-0.006228015475832427,,0.048177102590599125,0.047012273228994594,0.02391544712338798
JAG2,-0.006815597408838018,-0.013806038400258968,-0.021847538663750565,0.031142523135742377,-0.02976940716785155,0.049470918947548306,0.1180981904589409,0.0629924684758202,0.059034682213277505,-0.0006095132245330459,0.009370842571833272
CGN,-0.029485532202463454,0.009267026892615578,0.02739817721074065,0.024770221138940843,-0.016485570619871638,-0.009481418090852801,-0.017403096419390685,-0.00242707869981733,0.10488313479747408,-0.05260106442191741,-0.012413802247264748
