,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
GNRH2,,,,,,,,,-0.015883169948763782,,
GAS6,-0.033234240422158556,0.024308343641339988,0.06056218174395868,-0.00901134284382543,0.057056136632495494,0.05335938305330322,0.010205609199387232,0.008755858564494682,-0.0021464066176179386,-0.08844264459893213,0.11598074387820817
MEPE,-0.02247921179335365,0.060645788987537814,-0.036138113564006376,0.013407920586290749,0.04190988733219466,-0.04134632777864205,-0.02431601759010733,,0.021700748145892748,-0.0782809816249105,0.04136642477147026
SERPINE1,-0.016333965912601004,0.11463509724264072,0.046794817157547734,-0.04970112195316465,-0.011008392741917675,0.10783892530015936,-0.08822472246837047,0.008544085203284583,-0.002424573279829713,0.03296905624262135,0.013436449786186588
RSPO2,0.0547566030101397,0.1281733906400146,-0.028468942387712533,-0.03793237608153017,0.1401980822528903,,-0.014262855918751163,0.07198734202870534,-0.028378054380984435,-0.050384668223796635,0.06333671587679868
SHBG,-0.02072108027495638,-0.005466532298433821,0.022329869832195943,0.045395182425985545,0.0368679662076015,0.07772211838923845,0.05471642194063295,-0.0032075089645364468,-0.030729840151611967,0.10881324773081284,
LGALS3BP,-0.02825674944944951,-0.11526997788824506,-0.003852595341365545,-0.008676506881701905,-0.10410968476317564,-0.056568529095522346,-0.01269260814334498,0.03479121666283484,0.006162932621217588,0.017385173804689808,-0.11487761101507434
LAMB1,-0.05759108751607486,0.004447377916023367,0.002513367839132502,-0.0493546599435286,0.01676555847470575,0.02334210241491213,-0.05115416433819168,-0.04425863183444105,0.06773538768791003,0.020700214020494045,0.056848187874684215
SPTBN2,-0.030265579864536422,0.06924159975153191,0.01850879023110371,-0.006752319047587574,0.09205713711352109,0.005467667462193006,0.062318623096100874,6.989917599262523e-05,0.053285802292901335,0.06086331778375361,0.13611470558595445
COL1A2,-0.015283322416202791,-0.048466405308678864,0.013135770093055329,-0.0006686615869533067,-0.04902199178160836,0.01230278709419608,-0.0567548161931302,-0.009889024037744398,0.12987150635901404,0.01563145260662965,0.0372747993209269
DEFB1,,,-0.012707223313926987,,,,,,0.05401852493662922,-0.04044123687405634,
SCT,,,-0.011679504158796459,,,,,,,,
WNT11,,-0.02062329023061767,,-0.01572294479724038,,,0.01149519005016332,,0.02324399561518981,0.053831806018550414,
LGALS1,-0.04705739716236193,0.00355617359310956,0.021085405225077604,-0.0407929874915933,-0.09461077865552171,-0.017757061260588996,-0.12299684145349597,-0.0009321021007373261,0.08013331024123317,0.03437878282266608,-0.05463544229583978
BCAN,-0.030074708505922594,-0.1368859298915154,0.017774596264836046,0.06258787397933452,0.1442070712215878,-0.03388452107251698,0.08401035939407034,-0.05127781318075933,-0.08175869164079928,-0.017198633929228806,-0.09364022214120049
ANOS1,-0.039708203667189794,-0.08614818586036235,0.018274160374744695,-0.02327357038356729,-0.0764790171666868,0.006894699458998217,0.051315239389167364,0.009676483511026074,-0.004707498939391454,0.014818818223417067,0.030821622814916037
EDA,-0.03551312181480649,-0.02465851247393946,-0.018300633181391326,-0.030105131334620828,-0.02396662645706674,-0.0536120513138492,0.09670727864287292,-0.03654698075445927,0.09549745215531776,0.08502806614386271,-0.01200504387199816
FGF22,0.06755848809836625,-0.0189039591109044,,-0.02006292114476717,0.04268874523848563,,0.0215785816642732,-0.026920526635392572,-0.028091255452897364,-0.05047956954251371,-0.04838681010472046
SHANK1,0.0058957825282556905,-0.017985916458027332,-0.01709555884234585,0.02109747662805277,0.049613247082742375,,-0.00014199474464816154,,-0.026130990505153735,0.0673531218462937,
NPVF,,,,,,,0.053077420880824025,,,,
RAET1G,,,,,,,,,-0.018276056397362878,-0.03343693983637447,
TGFB1,,0.022023590109575247,0.044424614456927754,0.059720865564188944,-0.04269387001696988,-0.03189322465712025,-0.006823667969048535,-0.03016803085329591,0.09864939443571942,0.0021108921983744406,-0.13443398862790157
MSTN,0.036946003481182425,-0.0733390361334314,0.02457950417946563,-0.05724061468101685,,-0.03746008957253851,0.07276855181855335,-0.014073250087713401,0.05156692395359062,-0.04521367032830419,-0.04785257478762484
WNT4,-0.021691343324738318,-0.021433953383264114,-0.002364271518362561,-0.03289972162895562,-0.012287532494361887,0.023573849326710243,0.05860002430404726,-0.019394282432280363,0.11998352804126092,-0.000811621044745813,0.03786696470663743
TNFSF4,0.13426305934652846,-0.03402322614805809,0.026420305112791777,-0.0037506784838100956,-0.03263915884461767,0.0049564645308625786,0.08399247181564107,-0.029879706741465336,0.018610440340916534,0.10738050106410647,0.019230576394036622
NTN1,-0.06074019953370366,-0.08948740674696357,-0.017240152092365294,0.00412729088633715,-0.025825559878990247,-0.03254359988794693,0.04623905514373905,-0.038168001508026426,-0.0075655300384272674,0.025105267675743427,-0.025176756522523474
CXCL12,-0.02873915544373965,-0.0504539120830359,-0.009554066536037919,-0.011658075655563977,-0.0027048843145624116,-0.08314244554362525,0.019391920736230764,-0.00918261244533205,0.1035854692212163,0.024620739572432073,-0.04385665831386597
GNRH1,-0.016685412316798435,-0.021397489407215087,0.004206452332569705,-0.02777450580183687,0.07235652202912835,-0.043957629855928,-0.02957068863396956,-0.019652635161193036,0.03780076828821413,0.020317033349887128,
FGF8,0.04219838672347638,,,,,,0.05123651992966262,,,,
RIMS1,0.012335928892584669,0.15509527772363677,0.011655094162792548,-0.006825080833644622,0.11800264888680477,-0.03696914084396523,0.08394922691552277,-0.05706856528446119,-0.03160668128367247,0.047037151725457506,0.12181566026507105
FGF14,-0.0017029931855083707,-0.04343559143163218,0.01784949846259597,-0.028609533819180098,0.10535428426312864,0.06178083168445963,0.02637633929054664,0.05373131763953431,-0.03418923022184887,-0.08166356340783698,0.11852474763363896
IGF1,0.000767378323016839,0.03396502335887842,0.04306112600730627,-0.010076491369332757,0.004501099274573455,-0.04066258187270272,0.03710048619008163,-0.053039023252411395,0.11749965919930122,0.03823990319781593,-0.08483623867434585
TNFSF10,-0.05595890439334024,-0.03601556627581881,-0.01223411891771637,0.019112753694841517,-0.04785935406436622,0.0298049946914348,-0.006650347352651669,-0.07387589248365026,0.08488509374538249,-0.027893634975895285,0.06861024811435307
GDF5,-0.0193015352055408,-0.033317516558653906,,-0.020062921440764506,-0.029226645862987795,,0.10049471740750908,-0.020318692561702555,-0.021871783398441157,-0.0008215272613650371,
CHAD,-0.03302601467238682,,,-0.016859994462783322,,,0.06652804588809945,-0.02185092134697536,,,0.07832387652016685
RGMA,-0.006769858149256667,-0.09771619168469406,0.02330576080298849,0.008174125618033655,-0.01660737757166238,-0.025628490714403155,0.03742174635418471,-0.05262956297521626,-0.061117948530646504,0.0009755943582887712,-0.04884512129388536
CLEC3A,,,,-0.006763000684351595,,,,,,,
WNT16,-0.0224832984446994,-0.021855094511379666,-0.005916394934234997,0.01136759467768819,0.09766482841505396,,,0.03790736116473108,0.06990675845718243,-0.010508547602573474,
CX3CL1,0.0023473003206295733,0.02760974430213722,0.007442620948849725,0.06991221831312004,0.09194979961287764,0.0531858995233212,0.07162819196642455,-0.09896305404208505,0.03754182134580249,-0.017125538330015448,0.08700852434119973
FGF1,0.030472615008316987,-0.07220208815812931,0.0455878813505796,-0.012568695967728387,-0.11669124448285817,0.03539477832369661,0.0813985004211561,-0.08657601324082115,-0.03990520651644286,-0.04982951988402224,-0.08734761290771358
ALOX5AP,0.042550096211489204,-0.08214567677869,-0.021879533675345,-0.03772484024134194,-0.14136046148219536,0.04676671671041869,-0.017840806479900842,0.007976313974130877,0.022636019425398085,0.04236892003869653,0.05917180728408584
IL1RN,0.05805610728096452,-0.019200662300134296,0.01362317459267431,,-0.03987456477789371,,0.03299834994516609,,-0.004636708637548029,-0.0700072740666773,
PCSK9,,,,,,,-0.020549306430493047,,,,
FGF23,,,,,,,,,,,0.0480320233331703
NPW,-0.023725280645891352,,0.01730809224788413,,,-0.04781710169776956,-0.0201607690112308,-0.020160144741768783,-0.011709018207723748,-0.050672512514972214,-0.037108731068540214
CXCL9,,-0.023222094829298344,0.004954269280492378,0.036147018810585775,-0.020181955600634863,-0.03341143789125247,,0.020335838663614422,0.022909660808209567,0.08128800010591199,
ANGPTL4,0.014144721720452108,0.014075362986508105,0.013877567724512482,-0.010167084963090605,-0.04090505834296753,0.006509136513284831,-0.05117128224849783,0.04229769694457805,0.008262741952404696,0.05792996321159044,-0.08097318899810112
UCN2,,-0.02034630311831491,-0.01830063431004142,,,,-0.0355319342047034,,,,
OBP2A,,,,,,0.04203616191334038,,,0.18566198513220505,,
COL4A3,,,-0.023673811590420916,-0.028863433472727434,,,,-0.033910083819893924,0.07122359780228463,-0.040081265714225225,
NRG3,0.08531539034637296,0.07932929757804516,-0.03563992540859056,0.002696955468629543,0.059934885776377934,-0.06566301371037392,0.024803224014324145,0.04027360665846859,0.06558106428908551,0.002683424400572947,0.04534095715996393
IL23A,,-0.02489045633499039,,,,0.01221072250384153,0.08559089812825946,,-0.023767049521455388,0.035078299393275086,
COLQ,0.026792397794166777,-0.07171709747145087,0.04215062568622666,0.0039561742302599515,0.020641671239986583,-0.02195011707652983,0.07130459930691041,-0.033207479668276904,0.07132221813578528,0.02471063773764324,-0.05314753484132083
TNFSF12,-0.002610444228706944,-0.04113117084216403,0.06693174668403311,0.04412521449435696,0.008013617073366812,-0.058080351410539466,-0.012431230542314455,-0.00921928878558034,-0.0013689450936157355,-0.0036365524512672266,0.0408707519350752
DKK2,-0.020982830826917702,-0.004072585973524138,0.010663145614993914,-0.013805422531611681,-0.02154585587704377,,-0.02425702107916448,,0.01224079894376197,-0.05668143189687476,
FYN,-0.05267764912003773,-0.02761287600286943,-0.0028350563572683255,-0.03313121737589031,0.03687674049254827,0.0026491012450241226,0.07875484657018711,-0.02871130421697973,-0.05524798005817452,0.022443638181116575,-0.09474341665004946
ACE,-0.025490296377234704,-0.05065517796701248,-0.020531242892673725,0.03252659764052643,0.04512591299368573,-0.06562328064178109,0.006653171861503796,-0.007363453949417214,0.07303735787927958,0.038449600771601686,0.12249450123411336
IL18,-0.03552495787835519,-0.05477884012725725,-0.03066969120702022,-0.006330605308099163,-0.05715836189884056,0.09809317984516727,0.057205440662529146,0.014793589982009806,0.00910625329064139,0.016993445620470945,0.0009696159916920685
PPBP,,,,,,,-0.02516064075090384,-0.02321062359031454,,0.0761109870248839,
CCL27,,-0.030546728071731727,-0.004672087301594636,-0.014221571474790886,-0.024708687028469258,-0.04134631800933358,0.07295205677528582,-0.024919652548973638,-0.04227598593843982,0.033441008804919105,
SERPING1,-0.017111120090522083,-0.0418702405873059,-0.00857298019826627,-0.0404800356867807,-0.053178333264013534,0.061125987999696374,-0.02722147053336098,-0.005857656119525025,0.009353572839307198,0.04371531459931422,-0.07475858848818381
AZGP1,-0.02349991275901092,-0.031197083330884414,0.00769463998794599,-0.0071647980429623,-0.025924921949431193,0.08691199897396908,0.015520216709947287,-0.05734351470834937,0.043700856351785826,0.07950654668606205,-0.09819909927551576
INHA,-0.01817025470591954,-0.04878668278140161,-0.01623540348425963,-0.021911112368238204,0.015046421920562285,,0.008360057536742689,-0.020160144622274827,-0.018490563206486215,-0.027041446109939228,-0.03348934849904382
SEMA3G,-0.012109440033977337,0.06606912306581213,0.01872609822635322,-0.005328631218207823,0.06942156262271953,-0.06820391534052163,,-0.018599281000609293,-0.0406627300177523,0.006841873046218968,
COL6A1,-0.08851960035438285,-0.06088362367373817,0.014207703273163999,-0.0479312231323246,-0.019824342151079824,-0.011653388826630647,-0.07312545253596844,-0.037933547587236896,0.10491178779643899,0.024667171994240678,0.03385949735598758
FGF17,0.016909328811976952,-0.02996578898124149,-0.005640701997071034,0.01237430503802676,0.13030116471571315,,0.019934892650140312,,-0.015685110501315883,-0.01891600115681284,-0.036234811324836726
TNFSF8,,-0.01920066246416385,-0.014982810018029388,,,0.1304856121983908,0.06985383646107385,-0.01805119494436019,-0.01294609467976294,0.029650703390957572,
FGF20,0.016133282312407158,0.02085203094272384,0.05493675436339699,-0.02854049041117408,-0.036134393486884034,0.07826232301635648,0.10145878489076758,0.03954604772264301,-0.027003008214831727,-0.03123919812558145,
ICAM3,-0.04286847325434158,-0.019807285991404723,-0.018446717047819614,0.0008434294863480023,0.021274030411314503,0.09135408719499305,-0.018237449968468118,0.06941652886758072,0.09112568178826955,-0.004886514284708738,-0.03685541632659532
LAMA4,-0.0395425926437273,-0.07078916857586481,0.019786607302657477,-0.0030642168600332623,-0.0026179021269950465,-0.023514812142113074,-0.032420992075865865,-0.02591812714989326,0.05641093728074598,0.048767110834734936,0.004146089380542755
DLL4,-0.04790714520159903,-0.04608339011465958,0.001993301747105388,0.03847566003636352,-0.02815680481721539,0.014151866279831195,0.02338993511912326,-0.0013499836703230327,0.08544699314646602,0.06274325860647217,0.12369051070946332
SEMA3A,-0.029223083426589875,-0.00641252694923754,0.011838596942171506,-0.03571354557506633,0.03949840144832788,0.0254951120512833,0.06881766103979878,-0.015061583559029205,-0.025607621493090652,-0.009358423988633067,0.040861790133085635
RLN2,0.024894546390300483,-0.02465850929501322,0.0029926974659019823,-0.015261372179405968,-0.02613610022458326,,-0.018878705974049514,0.0048281571392131874,-0.01810237726342234,-0.02158341805444424,
C5,0.026223486542057493,-0.05944646602540256,-0.01672881283285098,-0.022735876237790897,-0.028053786243654972,-0.03798656949622639,-0.023240711463210408,-0.022708660054787014,-0.05958737503387959,0.1436149149150337,0.07198513522461655
COMP,,,,,,,,-0.021616789980516093,0.05183208928290753,,
EDN2,,-0.026242553257430776,-0.018532987526304206,,,,,,,,
C1QA,0.027750740651462828,-0.07981613562091043,-0.006733080372101365,0.013219354852451204,-0.13213868281280122,0.0203420133779539,0.004572937803307434,-0.061455044334760005,0.13430886993005883,0.06848780364027751,-0.094750957452252
UTS2B,-0.017509299307870922,,0.07037366712813123,-0.017477531471429313,,,,,-0.019288047223562005,,
COL9A3,-0.05472583477027545,-0.08913596923240753,-0.008881710355965517,-0.01923684038033341,-0.003412150793721584,0.048036361072381684,0.045246892322598216,0.0793808120624316,-0.08196809578212884,-0.01822179458302161,-0.03253212022294732
DLK1,-0.0581566266577936,,0.009193230890616255,,,0.05104247723009842,,,,-0.025880144354934662,
HGF,-0.03773052466317242,0.02844168057212355,-0.021585029539388945,-0.04847890416977126,0.007722279204727693,-0.02232041713672329,0.07963514034460892,-0.06333864904760189,0.03334480065368014,-0.05308601426450449,0.15167021158094013
P4HB,-0.005677078456522234,-0.0885989085218129,0.016243725292585744,0.020024008072411198,0.024427649460605133,-0.023568562777179097,-0.08513502834116798,-0.08757694567452787,0.08295524073991598,-0.0078222871931771,-0.011379815481102394
ADCYAP1,-0.014899719533215347,0.05150500396843291,-0.025298184662938632,-0.016160631089359476,0.029857160374292934,-0.00682084122092682,0.00978083817442935,-0.03639597689438344,-0.02773238643596485,-0.039013350183081615,0.021203579818010715
GREM1,-0.05907541447790352,-0.043817626960016294,-0.005032934862581952,-0.016148188518218278,-0.07817307667001813,0.07843834547781567,0.009908029547484893,0.014893141313892435,0.14515114608203988,0.18484343311333315,-0.02208979384753195
EGF,-0.02802136818914532,-0.05060243204081014,0.006182306261620909,-0.024751960169323337,-0.02901540321034452,-0.03746006703728834,0.032097884281243085,-0.010989239502111078,0.0003513981014320467,-0.008014807882991979,0.07904650273322715
VEGFB,0.0027441797420057453,-0.09439278781725394,0.001051574888761481,-0.033147080020171305,-0.033451753574932186,0.028194073557865133,-0.043301369537815236,-0.022384535704822146,0.02015828889578173,-0.032463553510038975,-0.009787588799711398
FARP2,-0.037134356998116215,-0.09288748809322708,0.023588866533070303,-0.013098032182366007,-0.03487574683884646,0.013755556534787963,0.03713711919156644,0.033343562053441904,-0.06641728755706651,-0.007029213137314762,-0.06590009946285974
BMP3,0.074046019251284,,,0.07846332823790471,-0.022148447879406955,,,,,,
IHH,,,,-0.01289746544876494,,,0.009955864716182903,,,,
LAMA2,-0.06049869878410667,-0.0950785886121327,-0.0019061720374264396,-5.397060621068743e-05,0.0012887162306980638,0.008746978128280701,0.024253939998800215,-0.014852935036298316,0.10540386935017021,0.007217542152811148,-0.028227896954254587
SERPINC1,,,-0.014114504297545334,,,,,,,,
NRG1,-0.017461829141380905,0.006986021031811522,0.030318042517432316,-0.034777453985208186,0.09074651696568672,0.08822513769331324,-0.03977840967189928,,-0.04833043618542746,0.030128685396908206,
SPINK1,,,,,,,-0.01647284640833355,,-0.02523397619734607,0.010187489438366965,
EFEMP2,-0.021106143143552802,-0.07375754134359316,0.03470036254954978,-0.013953891580506441,0.03271397273679227,0.024196398562886804,-0.0655290180283048,-0.046096539572289603,0.05182505956938314,-0.009527107148443141,0.01262317674453644
SELPLG,-0.04559499105812328,-0.01558420024633733,0.027276089263827807,-0.057115932009946115,-0.05953418643711924,0.03325365735108775,0.06740739049155348,-0.03632189774993841,0.08626406195942019,0.08417678439384185,-0.041456088494498715
GDF6,0.010223763084169774,-0.02465851195493101,,,,,0.026732118115280826,,,,
HLA-E,-0.0027954634575631425,-0.09665547807249654,-0.004305448749400375,-0.01855191678358378,-0.15097614687444744,0.009166137653128993,-0.04735809135683336,-0.029737269350852046,0.08786241682716256,0.013707268574908971,-0.026366622286085176
PTN,-0.037386710183210964,-0.11684686675499849,0.01501677696375896,0.036600653648259714,-0.07924121888486477,0.10153404613286231,0.03706161826027715,-0.06888266566048674,-0.06400928987001922,-0.012821315809636923,0.031826793088901656
CD274,-0.039063570779500456,-0.02702333437920382,0.04156594466212644,-0.01915475545001086,0.008517288121879832,0.07991023193579336,0.014375018417193162,-0.049198890741412614,-0.008016944050999985,0.02453049448198867,
FGF10,,,,0.014827856359010927,,,,,,,
CD14,0.0017936859007300246,-0.06361365731567188,0.009886143288907665,-0.009398349259694145,-0.07529594529173603,0.08019119140983516,0.025360722536397436,-0.0642909194794072,0.07364615247202033,-0.007902563068618716,-0.036902871369068446
SFTPD,0.04134751412843217,,-0.024225612284447615,-0.04368586645689865,,0.021524901208994557,0.0267380331242264,-0.012190173238951569,-0.043417763177925485,0.018956110437733976,0.12878296166760414
SLIT1,-0.014661156063056483,-0.0025312168934105207,0.028149705135142894,0.01641802124593092,0.1356099064177689,0.018832876832294995,-0.005631448619347308,-0.020301223199089165,0.038295932631234104,-0.007348257835929027,0.08619032428741126
LPA,-0.017509303697522037,,,,,,,,,,
CNTF,,-0.025799065929392823,0.03302744335249271,-0.01614818712256844,-0.0354216958678546,,,-0.018599288340003326,,,-0.02208091220183299
BST1,-0.014666812435078369,-0.0815304853069254,0.04204277018504725,-0.02099570119267335,-0.03872623170010411,-0.013821374146816525,0.00845036765532505,0.07776958290715952,0.1417940689298984,0.006958014278993024,-0.048540657572594285
AGTRAP,-0.043128403421828436,-0.04265444509391755,0.007314539732777993,-0.05911173238193636,-0.03555786773007947,0.012709484223717777,-0.020665842599839064,-0.02029349565467247,0.0054049661599823605,0.006305188040219951,-0.0722455096567566
LAMC1,-0.05937054367696368,-0.06413015516166241,0.008805179638946316,-0.01233667320777944,-0.03050981982222204,-0.04273330872495109,-0.04850835391922002,-0.04675697436050859,0.08814340335410822,0.02207700615706727,0.013867277445296188
COL6A3,0.019688101992010106,0.0642301717457511,0.12072548299127545,-0.044533913909443494,-0.03156016624969318,0.03762754866385641,-0.044969113281694846,-0.05197570568435737,0.13716234519872106,0.0618823094069255,0.11194583314216633
FN1,-0.026658507103940736,-0.06704326290837564,0.023200587711780046,0.023341971917290975,-0.07594545829629286,-0.021983400216921765,-0.11571843074871994,-0.07076026508646853,0.055247322546883394,0.057593239535286674,-0.039161518208526015
MIF,-0.024417814459644145,0.03536974932001024,-0.009638540355908895,0.0007106999959313203,0.014402779834385947,-0.00888079783958389,-0.02681497566130772,-0.010663762273739651,-0.08849803069714678,-0.022983005390303308,-0.0333263735477502
JAG1,-0.02909141318610421,-0.1466655479927449,0.028288604117193243,0.034490098001377506,-0.04510555849326997,-0.04445943350975366,0.014239914034828978,0.023351719885691832,0.02123454481728753,0.006742130163144637,-0.06035730626556257
NID2,-0.02945717841817469,-0.05365496980246016,0.030489695734212723,0.026775085109035035,-0.021677562170669372,-0.00438879023329956,-0.009721180102627291,0.008503836455402789,0.0830738606660875,0.0680208483573019,-0.07417408205376708
EFNB1,-0.03905883277554895,-0.0793165107480883,0.08277850118955357,-0.0014367788610071396,-0.004474964754463201,-0.012705500309727141,0.08204966822058493,0.0699107234087711,0.06260587300189126,0.10077786138557505,0.02097290135230163
COL4A2,-0.018068114139102403,-0.056700670465842366,0.028869181619596493,-0.05222315286185595,-0.05426213503257568,0.001203260544157956,-0.024760482160940848,-0.03871151270814204,0.07042164599822695,0.08499532536358102,-0.09652520544889699
SPP1,-0.00772537206078114,-0.09683840777644644,0.016624390715953716,-0.08104661963082756,-0.13769071055790807,0.11906985406766854,-0.04857483418814033,-0.027214211265601137,-0.10735091515866389,-0.020999473590819485,-0.17349386191483818
PODXL2,-0.01226232961605932,0.06931697596111655,0.028006194230279308,0.036446820323548096,0.10516129050653253,0.06626203835301915,0.04025023686311363,0.03897336864046467,0.012843874011860684,0.05699905061942217,0.08690704443893087
IFNE,,,,-0.018041670360843785,,,,,,,
FGF9,0.03621337458586998,0.13335968836825787,0.014888127618315112,-0.004242468512344106,0.14291781666211578,,0.06567248762261357,,-0.025621634851589647,-0.05671719634969109,0.1145533390098746
ITIH2,-0.027846981954432207,0.005485988297113071,,-0.043804367386755395,-0.013288800664724515,,0.005035774597196298,-0.002512480552676783,0.09502899079819291,0.07859385158164188,
ADAM10,0.056336625423688495,-0.04521046492843574,0.0021595021468829847,0.012615501102860999,-0.03255553143503412,0.05025235934639277,0.017654959963919532,0.011784315411856105,0.038098665299996,-0.011082969398752847,-0.052884387529572446
CFH,0.015772319791057157,-0.0196615256403654,0.0041090662535043275,-0.005924922696553994,0.051564318846003376,0.004153558175477688,0.046554101538993795,-0.049497756376530054,0.12624446782991813,0.03956183115848378,0.06171283891755994
COL4A5,-0.08354943630620336,-0.08741587163316163,0.05087457134409527,-0.04270036026392956,-0.07502921304528903,0.04108057136279847,0.027494201033575916,0.024888045232577257,-0.06426446709730145,0.05936107422916427,-0.034265954873430766
LTBP3,0.039759588854284336,-0.022327255184209135,0.039150177828761984,-0.039148873239383576,0.04758612867001811,-0.02183604343093197,-0.04321854731018979,-0.07531419062447926,-0.025540303110064982,0.015584341048010463,-0.02924725124339441
GNB3,-0.0007547813015227792,-0.041514682137262796,0.07300561136844687,-0.011987934858919759,0.11281990528246291,0.0033078019455399124,-0.0022209667071320014,-0.031778701998314944,0.028094605575703743,0.024832390845230912,
COL6A2,-0.02356242661786644,-0.02050122831142349,0.035743060869387486,0.006986875402152845,-0.0786721266898225,-0.005628141871807243,-0.04789272577910543,0.026691688600108805,0.10368379779531756,0.011650384673255097,-0.049186787394503266
GDF9,-0.0129701005016052,-0.056011874469536475,0.06703192254400454,-0.0015773754717097988,,0.03311362863042989,0.05314359716820751,-0.027305339803056525,-0.013573973651366136,-0.05801573754221543,-0.04989264138145503
NCAM1,-0.05981463336184886,-0.06513708716004163,-0.0015796555229147151,-0.03240126759806723,-0.058345408840681845,0.03566219730181728,0.09929396066861622,0.03076482080282837,-0.09972278460163601,-0.08837743930768338,-0.0094952543138769
APOC2,0.04074448168230454,-0.05114134811608291,0.023139063759294757,-0.030291592716819204,-0.07834960367845879,0.010647310703952138,0.004290396051493761,0.01338210745661727,-0.0023873466269221577,-0.0062220259091721256,0.006217863868979086
BST2,-0.027005612812332797,-0.12207263675550185,0.03252843318988241,-0.0038747985832146355,-0.025158863437158303,0.06594503374619569,-0.0018055140146697388,-0.053389054940754015,0.03832260493718583,0.09054489285795336,-0.08030195146012606
COL5A1,0.007826477785233084,-0.008620712164064018,0.03681504773697366,-0.01938731690829376,-0.057609228097848304,0.013610598412440009,-0.045412087305460924,-0.08880315944648068,0.13213618872536617,0.033394797276561194,0.06150361756635865
CALM3,0.050105889038011095,0.1163114344455329,-0.008256999955807214,0.008240058620842178,0.1374428762259471,-0.02574736969474656,0.07857193067609629,0.027794170376255645,0.04161016580784329,-0.006623549170947623,0.18188894941570385
THBS2,-0.02909206208437257,-0.07694975859715149,-0.052455405636566116,-0.017931848357182152,-0.0636101169879044,-0.024413361527436832,0.020009549775157346,0.018228586109845436,0.1266594526115515,0.0015856765133310134,-0.035392284115368176
SERPINE2,0.007895160169749478,0.015843018327412126,-0.058348386439883965,-0.027891195772902094,-0.0007293528688947839,-0.012741227569457553,-0.03706106611500331,-0.012632934506758004,0.04563268961904853,-0.0700905780245546,-0.02409556517226176
EFNB2,0.01413240659099863,-0.012416934178134924,-0.0004954664458799234,0.03126402159812089,0.1106935730482139,0.0014793030467079814,-0.0004555029212067285,-0.04189647498138518,0.0402540916113632,0.06805224853443857,-0.005085265380709411
PROK1,-0.010842055222735222,,-0.019437025668499686,,,,-0.018878710162206526,-0.018599270184676026,,-0.04185359844878219,
LACRT,,,,-0.009892492341600511,,,,,,,
MMP9,-0.032800157667049065,-0.004092178873766346,0.007834488627420744,,0.03643345751880671,-0.08484021329073671,-0.005391437855119139,-0.06106764824049814,-0.011081811842507746,0.042797004703824866,
DMP1,,,,,,-0.0429151572909392,,,,0.020287992912536173,
NPPA,0.03438579140903556,-0.02218581731565635,0.029504043672703296,0.004908707504772258,-0.02047352333376747,-0.016167125553326653,-0.006072912009302803,-0.02279733351071197,0.06417292770336426,0.030638637878894467,
APOB,,0.05754390637481485,0.02355857778486105,0.0005250945467980658,,,,-0.020409547985942612,-0.014868194723397071,-0.02850447287763239,
C4B,,,-0.0158060569411501,,,-0.040270322142850125,,-0.020656144487048722,-0.016463971139108163,,
NTNG2,0.03960042611674662,-0.00928005904060706,0.03875555666910728,0.015819521241480426,0.022875285056533037,0.023310220339204383,0.0532750030132668,0.022424369065070573,0.02384466921199969,0.07036529075406253,-0.0051151968670302885
LAMA1,0.0034294008886624912,-0.06036220610998227,-0.029100123440241068,-0.021975558835196935,-0.001458694664889542,-0.008700649091982801,0.025916321669285803,-0.03222350147676216,-0.024337960078580842,0.05178165105364777,-0.008624753096813702
UCN,-0.009285729321302465,-0.033139074571771246,0.07779076227634851,-0.02388106142777504,-0.033587442605104684,-0.06049404738408088,0.027589716737359646,-0.03989988621627554,-0.011434034320373798,0.01850995701728833,0.11663160783055396
ARTN,0.06297187033375158,0.07324066816487022,0.06505977103315065,,0.07278031414503139,,0.01247995712770644,-0.025736311631227728,0.03100449235992762,0.024737773774241547,
PDGFD,0.0005352104727856536,0.02587236049241315,-0.054774143067533414,-0.025116961601305717,-0.024951636957525232,0.002859686329820114,0.0962840872873298,-0.047208441647676895,0.030014584429391297,-0.0027730604361022745,0.07297978078828757
EDN1,0.017097692137049196,0.02427163670921947,0.03714934644335174,0.01672909513742755,-0.04022521515791784,0.008105392163312219,0.0262291797796388,-0.04802618751641019,0.05536736159417159,0.07553046538661984,0.017528644805043063
ARPC5,-0.05315927161045329,-0.06537802214015828,-0.018838223748197495,-0.00546748924397277,-0.07243819923830831,-0.019354789228064356,-0.07454485400519678,0.04887203809173644,0.028413298236380915,-0.05780501229333202,-0.05200720695019921
GSTO1,0.019834041605211905,0.08309876454863349,-0.02316137118297094,-0.021365641018000554,-0.03237678913177248,0.026253951354389425,-0.011538184555950596,-0.00947479288615586,0.04642123863972101,-0.020895463567860522,0.016252020527799862
PROK2,,,,-0.02755229852260077,,,-0.01640412314169113,,-0.013556334171100482,,
SYK,0.06704610313677097,-0.033023152387229165,0.002910918872864486,-0.057952560174284,-0.03442798404333986,-0.034554081082286824,-0.02186753117573358,-0.01926121685996722,0.05102886287585979,0.01629837679097501,0.06269436399669186
CD40LG,,,,,,,,,0.08590216348061747,,
