,UKF248,UKF259,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
PRG4,-0.01886579206700232,-0.010367565019612987,,,-0.03158863944711879,0.06344110584411569,-0.00203079907355286,-0.035410768080280465
ZG16B,0.06194170023105166,-0.012032827155778336,,,,,,0.04420732281292327
TGM2,0.06385199210983317,-0.038221232979660145,-0.04820862569554589,0.01433652684571072,0.01563458571897801,-0.014751942180222796,0.005279714429929974,0.05198511815230363
VEGFC,-0.023953876235558152,-0.002330973790610281,0.0517481098708048,0.04577383354312659,-0.013167145978244523,-0.018469419000870953,-0.02994719216304235,0.08198329303567092
WNT6,-0.020240662025005806,-0.014339677379490526,0.05766935620737747,,0.04307407999611059,-0.018722504458797886,0.0929540504385928,-0.006027334005431324
NRG4,-0.011554146732116778,-0.012617800902182839,,-0.032577633277668494,,,-0.023170830787250473,-0.015632034949265575
PMCH,-0.013316775905880943,-0.001012341566412866,,,-0.029314671583570394,0.03711118069670013,0.041131273399818515,0.06881610417283042
COL9A1,-0.034896810775511905,-0.013178372122963642,0.0809217078132904,-0.06842294413711317,0.027633391243535955,0.10635036628085415,0.03591899319533365,-0.017032400687464005
GDF11,0.05322983341911319,0.03013946207587488,0.06925182556597068,0.046732120547635245,0.022931640706762298,-0.025490798243571915,0.03106367638007324,0.02524083826521803
RAET1E,,,,,,,,0.07818163007953817
IL24,,,,,0.017592178655164235,-0.023643729964953647,,
SORBS1,0.02553237527981946,0.014754467665787332,0.00480432342686772,-0.035942438067182045,0.0341328415576828,0.030504603413641643,0.04070702780966717,-0.009963712809497741
DLL1,-0.010606329966526612,0.0067882787296985846,0.04747544125273727,-0.0016973191643367838,-0.011888237620475499,0.17177567972951366,0.05234810054050393,0.028401815286720523
TLN1,0.0443599419243026,-0.025088847554506546,0.0421822340141195,-0.05356462604106128,-0.0036395024972874436,-0.0579093853828374,0.05746072334166393,-0.01679530648613403
COL2A1,-0.01115916398087607,,,,0.039926258695550804,-0.0473208522869856,0.040729724230911944,-0.022749891783386416
SHH,,-0.010773602265091888,-0.05237275181766099,,0.04651553545836479,0.026529253322103763,0.08373062111529465,0.04497592136767179
PON2,0.0676541136919441,-8.027677868469362e-05,0.06729976595176151,-0.09685734321849279,0.11252581675887935,0.11414199633598816,0.023407020229224366,-0.05660419228352982
ICAM5,0.043368339632939845,0.01843629796737022,,,-0.018775893821864884,0.04308045478346417,-0.035393723968101504,0.0051597929552895695
HPX,-0.008423868946409356,0.017866000669292458,0.09741307564965845,-0.04238044419893763,0.009838257720026757,0.05738477242664758,0.04329907877962024,-0.03607467255773234
SFRP2,0.023207759141479437,-0.01226996544616715,-0.04643301866564304,,0.06104747138320338,0.027640116021469742,0.029776510742450007,0.013438067618348258
CD70,-0.018469289725789984,-0.02085545011075928,,0.01801071449233884,0.11849161828896794,-0.009854082572159676,0.06235380717785087,0.045261106229551054
HP,-0.029291934658012036,-0.009255031594864202,0.024793668798972907,-0.049362032688352805,0.04525095147320308,-0.0006401787844133508,-0.044457697480096835,-0.023383814541406728
CXCL2,0.038248138127643695,0.02904389118464204,0.017455404077982777,-0.032094201105737075,0.05685298953242997,-0.000706471339129531,-0.06674703046769238,0.03006742293613899
NPPB,-0.01618392820806035,0.023557798756868645,,,0.031537929450503245,0.01067354297675062,-0.019939215939898128,-0.015856958512852137
CCK,-0.01044317388362476,-0.007229102275229896,,,-0.00693985134077296,0.04765386184017089,-0.04021012759486018,-0.020570755862861154
SEMA6A,0.006304900640279183,0.005340698348966639,0.010406352910864341,0.01770355742583197,-0.023098492855603628,0.05429525861485214,0.010790110863961715,-0.01540014110210505
IRAK4,0.006405496386928606,0.02619675279774622,0.0006910796721077525,-0.013320188717435838,0.05392139812277087,0.10188783852949605,0.07605328599672864,0.018496554750737207
GSTP1,0.038197612721897166,-0.011369909619764697,0.06892867935956644,0.016721415738871277,0.08616689855030742,0.14390716783062688,0.06753275333072445,-0.018761853017483062
VCAM1,0.06640718314331212,-0.032655915934501005,0.03183032897967926,-0.03450082736031683,0.07531285603818558,0.007091969399091553,0.01592602859145294,0.03724576935329602
NXPH3,0.005795040131834073,0.0008454418857005057,0.03517646712911485,-0.0008818417561561815,0.09677520247991485,0.06432375064992475,0.013629182760967189,-0.025704395939059762
MTMR4,-0.030655594894747864,0.06908840828263717,0.003640484959767519,0.11602928650250217,-0.012780971330487324,0.018637134940731492,-0.06856133998359601,0.012881875989913097
LAMC2,0.04052759147843393,0.05089534177864714,,-0.03257765280811577,-0.026870342724727377,-0.031050851747305517,-0.012949334741351884,0.02512563129798954
IL10,0.00020896926862449562,-0.027054074998361627,0.026969103890521835,0.05317262406971639,-0.015505948765307616,-0.0006249632480324797,-0.03224649268785105,-0.03312548132392146
SEMA4D,-0.030133434217753014,0.05719930708047168,0.11312652282377712,-0.06403854301747436,0.008964274103954664,0.09588205499652303,0.004582990533692348,0.024937807227216502
TRH,0.04781392980129611,-0.014359144215720078,0.011442699064089814,,-0.05911565265414026,0.057507422567181346,-0.04707588599990881,-0.017760856925406555
SEMA6D,0.026954790779338923,-0.0020512377059223297,0.027442362122725276,-0.1511556145770389,0.026830518984615564,0.024395791732508835,0.011687745022468728,-0.0336323491326563
CEL,,,-0.05947554951164465,0.016303991283372933,0.06280104353738439,0.0030590234986683524,0.012274991528955849,0.05738701847495436
PDCD1LG2,0.0366644112655439,0.0653593057255014,-0.03701775077400946,-0.06904961367629062,0.03162042429193218,0.03201891714259779,0.01563520768549184,0.039789640921960634
SPINT1,0.02060190681948954,-0.03002210218141266,-0.019732295287204483,-0.04115430445364264,-0.012298956629567311,0.049482997818335366,0.031794201350089805,0.08983629370740008
CTHRC1,-0.001517127932817147,-0.004041283787154561,0.1632020982781591,0.09691624468307419,0.018816613459787905,0.06882603927538997,0.051638758209061116,0.0718757335636989
PODXL,0.01747943599060674,0.06154941354337191,0.12805680909984843,0.055352216303922126,0.06396963154433173,0.028316557764451,0.039167032939463074,0.02919786754049527
JAM3,0.006032533616476571,0.0148797680140818,0.04165305498824821,0.002008812618331978,0.07814266962604113,0.005399489808747103,0.021723255859092537,-0.004197761941513004
TGFB2,0.011816116043400526,0.06088567195562852,0.08917684124941497,0.009552171819348464,-0.02436332486521381,0.06617757914613641,-0.02127812225924987,-0.014138591254773791
COL18A1,0.05173046376359476,-0.04148811636019122,0.0856822938477935,0.02533492502228998,0.04854330694553174,-0.02031196619338324,0.04937418135052904,0.050509540825992336
NODAL,-0.026100473609465727,0.007542293412775179,0.07115175766692461,-0.03494754945128744,-0.032673007042940336,0.08925908503076492,0.15943868545813789,-0.02430734786564364
INHBB,0.0046217637348517126,0.040659656626292916,-0.02177949663379187,-0.022032521421801815,0.07978918996813936,0.006123219919566567,0.06610783510763495,0.04266507908550084
LCN1,-0.012702694258738512,,,,0.056026241052990734,0.0019062669943380307,,-0.017960745226331894
ARF4,0.04736845141859993,0.008207984111033713,0.04949524207942013,-0.05677944430765701,0.02625030736287134,0.13940277504087878,0.016354940477325466,0.025301993325606925
CXCL14,0.023864879116819383,0.0413933547531421,0.10149502076473248,0.08655885439966034,0.0017095002615399478,-0.06745335367945272,0.017863458630492626,0.016301790554804425
LIF,0.007781016626633283,-0.03971726766050387,0.05011159085671841,-0.024051966133682844,-0.034244235832628256,-0.05902794872259683,0.03511673018857258,0.08049819710299655
IL17B,,,-0.02523989724450785,-0.031107617880969524,-0.030242483431182004,0.1532719089858749,-0.01842319419461156,-0.030338211796812332
MMP1,-0.0175127616536675,,-0.02505180827831257,,-0.0377994467904299,-0.04546036162238871,-0.013340806641916305,0.08841669400722056
MATN1,-0.01667826698788748,,,-0.03399154830682247,0.008629815449780566,-0.048783090077398505,-0.01898707944053988,-0.021600997291182956
ADAM28,0.01321135005059529,0.008364864975822731,0.00438320980009057,0.1883202493220128,0.024397539467127097,0.025564373523182263,-0.03676731391915236,0.004193159709541352
TCN2,0.021034480790802293,-0.0025615766451384555,0.07969074149501061,0.03684262163183161,0.05397980085594784,-0.0019135628770267762,0.0019927435341108475,0.037731970026160425
THPO,-0.006064658290837861,-0.021856880207978505,0.015039366429436518,-0.032577669213718616,,,-0.016470411974494188,0.10398965860562977
CUBN,-0.015446158390475842,-0.0002415064300222545,0.09672075544365917,-0.08642880255579474,0.040689783298779314,0.04472715288361971,-0.015851973504757377,-0.014436041258564422
TIMP3,0.03410621579596877,-0.01582023630350352,-0.017883618114574836,0.017966581806557184,-0.015834690791403528,0.0056251175201201984,-0.013454388478101629,0.0564901159031545
PIGF,-0.014848451805161693,0.014057432142950643,0.028258480341477002,-0.015933927518239886,0.04075301091094698,0.0630326092319498,0.0011057935449062565,0.045086709450039196
CRH,-0.014882718687931581,-0.012151941489445466,,,0.031424403667644187,0.07187645070118455,-0.04377026289418676,-0.026633486422887907
BDNF,0.024802655866492634,-0.032590798264498004,0.013580479474706588,,0.013451114498275487,0.0328104523695797,0.06626534317781302,0.02002062667797345
CCL5,0.06938903449601333,-0.016933776883134445,0.07837018724854344,-0.015286217547134343,0.06497519758606564,0.011834513567585813,0.06377527540023678,-0.029896578742997795
GAD1,0.01612917810930826,-0.036257272441038116,0.06925473218306803,-0.035801137287864764,0.04842293637839473,0.104197421807858,0.04065211953189606,-0.050978715985328056
COL14A1,0.019030763028577972,0.020062840335197347,0.0071217660371545,-0.05968752131070198,0.06674093815031758,0.005664558620780539,-0.00277712636994804,0.014408896705230696
HLA-A,0.07413329658919446,-0.06468145522222996,0.07902820623290265,0.12907450285909283,0.0759454962520951,-0.085141952449721,0.05784874681862899,0.029052369700266308
CD5L,-0.014882716966114389,,,,,,,
FGF18,-0.013466168892187267,-0.009654626638350958,,,0.05370032327960834,-0.0027412362289499868,0.0444270316832943,0.07622145892594358
ADM,-0.051782813996321286,0.009895602881846606,-0.03141398588218649,0.009234424865307001,0.02108883362257218,-0.07574065585702248,0.029659565584705748,0.05708453060987454
CCL15,0.02871758513776329,,,,,,,-0.015403991068422121
GNAI2,0.07037942702318431,-0.01566092216787244,0.07885405432616219,-0.06750576868852717,0.054396305933598725,-5.912173135043095e-05,0.05985870062942523,0.026763295012514923
HDC,,,,-0.013391138424181012,,,,0.014698015212764943
COL11A1,0.07538196476657884,-0.0031220025545151985,-0.017611854511870036,,0.09360064250170566,0.0395000496491243,-0.004685218392095016,-0.031966431008193616
NUCB2,-0.004085273058902951,0.014191502951336102,0.12251294325583313,0.046578175909909786,0.0039024280150230725,-0.053789301008045805,0.021088254522956214,0.017550433759811985
CXCL1,-0.030939177700899,-0.03196159391825026,-0.04420149095452162,0.005967189662318813,0.04674946167495147,-0.05151466399882054,0.004982226106143105,0.026345193392274743
VCAN,0.022472556185686776,-0.050773179696683636,-0.021629179792616512,-0.01438304835387213,0.001931136372255971,0.05712625931937521,-0.01739136737383192,-0.014250686881084738
MMP7,-0.008441942760230952,-0.019194054492225873,0.08256327343051378,,0.07629719062241179,-0.023103432069501027,0.0867831027768234,0.060964069242511035
PTPN6,0.04876034316469353,0.016790955463182072,0.11436668907279422,-0.026516788900044018,-0.026807593787993828,0.08442623617429389,-0.03000217052930578,0.042936524735441205
PTGS2,0.04472319336894151,-0.044647121918847024,-0.07003185788571605,-0.0551112618205875,-0.0008536950601091192,-0.04504986893942399,0.039370329552746594,0.07699726163894834
XCL1,-0.01630879587002752,-0.010504579305207935,,,,,,
CD58,-0.004780367747610164,0.029175733719424973,-0.020256514803953803,0.008560056348795723,0.09184013715522704,0.042783758396985276,-0.005087149782452872,0.008589332858529433
TNFSF14,-0.016432793121754344,-0.007711615057703676,0.1382377312378758,,0.032511601996937325,-0.038042799295412794,-0.01926342465014983,0.10312205955868337
CNTN4,0.029469911993261082,0.012028953904384476,,,-0.018352544911906302,0.045378710490595546,-0.041379947553519196,-0.010366985433669484
NTF4,,-0.01328783280098606,,,,,,
INSL3,-0.014609671164070916,-0.009654624744652293,,,0.03654893692875318,0.09479510499560534,0.01982640116971333,0.05803236438884678
BTLA,,-0.015324823553265171,,,,,,-0.020394481794851756
MFNG,0.032322413711187735,0.004598890593030016,0.017608078356417013,-0.01895289673536722,0.014610417480640516,0.06095912433080425,0.04958582802295341,-0.009202717222317195
ICAM1,0.013892631328022962,-0.0397627450422256,0.09189944367526359,-0.01034600863003976,0.060291243150962785,-0.009700589548525356,-0.003139679514532519,0.053340443402955705
PROS1,0.0014035543130569404,0.0033390417875950656,-0.009190677508425463,-0.04426352679887889,0.11053862845817133,-0.006426189959245609,-0.011984667538176091,0.044589612448051354
CLCF1,0.0053825181204011545,8.072939900631282e-05,0.07804116895335915,-0.023656813979678604,0.0790266581244862,0.03973944863531921,0.013203575033769416,0.054906892895060226
PSAP,0.02919516424660496,-0.028442951126953206,0.14822790613624895,0.1037167944556719,0.14274851282311007,-0.03841656854238253,0.04661011089429558,0.07692581636579078
EFEMP1,0.0380443066768307,0.05017927115868523,0.10619841944629009,0.07512784680382877,0.09967156039451218,0.057734642429466014,0.05928836706482168,0.06945927928134989
C1QTNF1,0.03869056556636465,0.03825768971446922,-0.01695250287458412,0.0644711559239455,0.09453893511003414,-0.06134883217507326,0.076955954019606,0.04160552950129501
ALB,-0.006567638058197025,-0.017140407864965526,0.095860490847222,-0.043522600697766194,0.07814412162368951,0.04623430789998117,-0.008217695234269733,-0.00594037729278084
CCL13,,,,,0.019850094939010732,,-0.021607931521910994,
EFNA3,-0.002679264323968121,0.03943235151921254,-0.012858457601088169,0.10051719264145909,0.002843411715104892,0.00825334261118627,-0.055294152485333314,-0.01735776226691802
DRAXIN,-0.043127537662510956,-0.03722200330724914,0.004961108048888588,0.04609098999859077,0.052328755282323086,-0.03996957187178539,0.06187350607598673,0.01960092731558633
RAET1L,0.04734962110198105,,,,,0.018110168035969782,-0.023403262565685704,
NPTX2,0.025875861401665992,-0.023268756997455863,0.050010723807080784,,0.009050750934385772,0.03830915067726656,0.039900790723499,-0.003015096794086299
FGF11,0.030224588854194455,0.03833738885943966,0.01098562444591891,0.12066487812321611,0.021896292643491754,-0.020281156388902346,0.04164094115399468,0.050983930315215344
CD59,0.000784741383848731,0.001093067620179104,0.045644817498119834,-0.0741493474964246,0.07871306800980987,0.012290620094629164,0.01070305365297495,0.024030363984863787
COL9A2,0.03355448830080898,0.03827109757860285,-0.021028812714242638,-0.09963006427411379,-0.002381540812509046,0.10985528398284758,-0.03575903411438519,0.01900433913030556
DLL3,0.053486563356515165,-0.018641714564272584,-0.008649159078402887,-0.02701703363424659,-0.026575589746168714,0.10735182958504441,-0.06672840107243874,-0.04060372759160844
FGF5,,,,,,,,0.06279861512695246
LIN7C,-0.004694506128524189,0.026756592564064676,0.03024971411135699,0.00377954189830749,-0.03685111778543835,0.0019915874469181864,-0.027234212999823777,0.023316105773917656
GDF7,0.07539735191769928,0.0483494800016833,,,,0.13972440788227303,-0.015660038331438836,-0.03008609832960292
PSPN,0.11366990939152302,0.011424682512141331,0.0005961855020535208,-0.03234690326354713,-0.03747011783199664,0.07169872478944846,0.009231313290945694,0.04129947299544171
ANGPT1,-0.01981162632455436,-0.014246123092040975,-0.05713053289143057,-0.019191591497231195,0.027593230007775343,0.07102086787092983,0.07037739061987876,0.04936896802528255
PNOC,0.0142040312186213,-0.02186311375450564,,,,-0.02514285441199925,0.06237600391914714,-0.021768445654930406
L1CAM,-0.01186194729293067,-0.03377542015922383,-0.050639312154258195,0.1404968445517942,0.09838685338493322,-0.06695713568952685,0.07320917277132157,0.035959025630517005
APOA1,-0.0041997310477005605,0.06353344325985696,-0.08169077333085867,0.07678318088858199,0.07744168135903903,-0.0066312902503434966,0.010602658353695987,-0.02752105891960862
PSEN1,0.009247533928082474,0.0219707510713124,-0.0002253987855164829,0.0983787066306184,0.0043228560680235424,0.027221314093928202,-0.00475411922477384,0.042699465918744677
